Date,CB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-06,1.0,-0.0,-0.16281004744878458,-0.0,-0.56070521037127,-0.5252198160516315,0.0
2018-12-07,1.0,-0.0,-0.1624721678699143,-0.0,-0.5605784584935789,-0.5260103906618986,0.0
2018-12-10,1.0,-0.0,-0.1597555263099195,-0.0,-0.5570475786843925,-0.513818563047891,0.0
2018-12-11,1.0,-0.0,-0.16033378700997344,-0.0,-0.5555010151944488,-0.5153617885271872,0.0
2018-12-12,1.0,-0.0,-0.16279798545047566,-0.0,-0.5555456071628427,-0.5200671516508114,0.0
2018-12-13,1.0,-0.0,-0.16225469354874802,-0.0,-0.5558862359864843,-0.5195685739219942,0.0
2018-12-14,1.0,-0.0,-0.1552985391825686,-0.0,-0.5616205454016688,-0.5201673340641149,0.0
2018-12-17,1.0,-0.0,-0.15196056564214658,-0.0,-0.5539322835348173,-0.524557255654191,0.0
2018-12-18,1.0,-0.0,-0.14237551292003991,-0.0,-0.5500277254075635,-0.5256293667516913,0.0
2018-12-19,1.0,-0.0,-0.14399697737476108,-0.0,-0.5519847090723208,-0.5265146463972974,0.0
2018-12-20,1.0,-0.0,-0.1344308789966985,-0.0,-0.5583301943231924,-0.5230107908089783,0.0
2018-12-21,1.0,-0.0,-0.13207297142099916,-0.0,-0.558726092141879,-0.5177790538451345,0.0
2018-12-24,1.0,-0.0,-0.11253680186316299,-0.0,-0.5520279474447423,-0.5325614096761436,0.0
2018-12-26,1.0,-0.0,-0.1106453392167678,-0.0,-0.5587865416436845,-0.5368560397131825,0.0
2018-12-27,1.0,-0.0,-0.10270082047487432,-0.0,-0.5390106422337809,-0.534614463862108,0.0
2018-12-28,1.0,-0.0,-0.1023448094842294,-0.0,-0.5442714029485105,-0.5407060676320049,0.0
2018-12-31,1.0,-0.0,-0.10204304838568552,-0.0,-0.5444702073672237,-0.5409265902528655,0.0
2019-01-02,1.0,-0.0,-0.10208948692703206,-0.0,-0.5448856799037305,-0.5409692593808118,0.0
2019-01-03,1.0,-0.0,-0.10335985271878492,-0.0,-0.5607644596401253,-0.5275604357069279,0.0
2019-01-04,1.0,-0.0,-0.10199706892403262,-0.0,-0.5576043922392108,-0.5277905374368397,0.0
2019-01-07,1.0,-0.0,-0.09427075412258022,-0.0,-0.5552610424316162,-0.5231060029982402,0.0
2019-01-08,1.0,-0.0,-0.08317781346295734,-0.0,-0.5650145392995095,-0.5218523501584132,0.0
2019-01-09,1.0,-0.0,-0.07434791092994515,-0.0,-0.5654040458793175,-0.5284577524338154,0.0
2019-01-10,1.0,-0.0,-0.07619006273198897,-0.0,-0.5648483796045063,-0.5296186155549285,0.0
2019-01-11,1.0,-0.0,-0.0737783386275619,-0.0,-0.5673164788303381,-0.5346155519777207,0.0
2019-01-14,1.0,-0.0,-0.07676912702038331,-0.0,-0.5666862450782049,-0.5319236877025821,0.0
2019-01-15,1.0,-0.0,-0.07261790602388632,-0.0,-0.567736029988667,-0.539055008281754,0.0
2019-01-16,1.0,-0.0,-0.07603381212108043,-0.0,-0.5586388230948086,-0.5383428583845803,0.0
2019-01-17,1.0,-0.0,-0.07687794702418461,-0.0,-0.5582668781643162,-0.5377762325894699,0.0
2019-01-18,1.0,-0.0,-0.08020783303497359,-0.0,-0.557896345456927,-0.5450159367768415,0.0
2019-01-22,1.0,-0.0,-0.0,-0.0,-0.5946655759584957,-0.5580263922674531,0.0
2019-01-23,1.0,-0.0,-0.0,-0.0,-0.5810767003090489,-0.5800825571092044,0.0
2019-01-24,1.0,-0.0,-0.0,-0.0,-0.5909503239740821,-0.5688768898488121,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.5862356844696563,-0.5544043669057048,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.5741696946516224,-0.5507320286436753,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.5725784127930498,-0.5567361539935695,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.5738685975934404,-0.5558300500479182,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.5694793307505641,-0.5591766358721103,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.5751688289554974,-0.5551649943546154,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.5742196654948334,-0.5563864919569618,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.5722499041778459,-0.5571312976449044,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.5729968937492022,-0.5545934215565296,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.6153100566480711,-0.5386089990738148,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.6304990398929858,-0.5270448121858077,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.6298884790439828,-0.5271684031148213,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.6296959627128154,-0.5281488034870423,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.6278278105743956,-0.526694531822295,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.6296775306087257,-0.5258665287118469,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.632112152762777,-0.5279949885514321,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.6328354978354979,-0.5316666666666666,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.6323548512793868,-0.5324284539117634,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.6343902175089275,-0.5298560761822314,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.633002529675034,-0.5291345051998876,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.6339467417189869,-0.5310240311755792,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.6312108943687891,-0.5338067505250168,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.629201566997814,-0.5351600545419128,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.6235654003861758,-0.5459831210812921,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.6306480315985937,-0.5395850514345241,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.6264754382919632,-0.5432867557715674,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.6316064091136379,-0.5424484205491663,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.6324983162057053,-0.5401612097247268,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.6388720173535791,-0.5303470715835141,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.6487974752421374,-0.5277179236043095,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.6489842232744888,-0.5331354878128615,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.6498913592169084,-0.5448719355617497,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.6576731472909227,-0.5466428602918485,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.658935670202719,-0.5373701434187697,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.655034412999978,-0.5438793236141346,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.6553021965928599,-0.545670643130695,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.6548608203116391,-0.5490710334339806,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.6589366640875429,-0.5517409085884823,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.6649346629225905,-0.546133946536361,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.675813415231228,-0.5496728535184937,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.6830822326939668,-0.5292582022521626,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.6842958325007216,-0.5359799285064055,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.6842910687750892,-0.5335225886579875,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.6824991109530584,-0.5401182432432433,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.6819009953785994,-0.5399484536082475,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.6822116665186896,-0.5374678149693688,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.6913336585798555,-0.5262562646915332,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.6863868532089719,-0.5343548745280924,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.694834112669784,-0.5318414606991761,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.7018072289156627,-0.5293395805443998,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.7026321659602944,-0.5280169529333036,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.70018281535649,-0.5292504570383912,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.704600106875668,-0.5219763092269326,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.7186831789023521,-0.5086867426942266,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.716499665998664,-0.5101759073702962,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.7177334966046978,-0.5086719358788824,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.7175108538350217,-0.508916842925526,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.7012512457092237,-0.5133429299080944,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.7162814381863265,-0.49767534537725816,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.7142920324627938,-0.4970478317595807,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.7138559546982836,-0.49811980180499027,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.7111946071389104,-0.49897226212841195,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.7204355813284345,-0.49290631017463093,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.7386320807005875,-0.47841702693714666,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.7426124767060076,-0.4758629869553643,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.7369272715181877,-0.4797286813113737,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.7361326997379758,-0.48441177776790867,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.7314278099806784,-0.48948408732538257,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.7309187004508005,-0.489773711443228,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.7311043611289715,-0.4860208855286788,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.7313340135752628,-0.48682400958253846,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.723551149565179,-0.4892788387068222,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.7291666666666667,-0.4800945563803464,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.7295978090421186,-0.479029087616229,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.7347882865933287,-0.47865158591380946,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.7188807531380753,-0.46031642259414224,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.7188620607219699,-0.4544367896029383,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.7144996094089054,-0.4554726152243729,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.718370544457501,-0.45771858815337074,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.7181343770384867,-0.45625135899108504,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.7141181326439728,-0.4582364825234071,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.7165751015178824,-0.45493040324857226,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.741648736171785,-0.4317445828171524,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.7382975034674063,-0.42883148404993066,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.7369288129714732,-0.4307638949102575,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.7385238621347024,-0.42780702324473036,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.7372991467798519,-0.4282342240893932,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.7363783259722072,-0.4180975977593451,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.7504399330443366,-0.39557491737842826,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.7343619235638721,-0.4115147743610652,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.7582469067444683,-0.37136103243392893,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.7592584745762713,-0.35938559322033903,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.7549675888658222,-0.36340719400076266,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.7508307054117548,-0.3656162035175347,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.7609189063063445,-0.3602867870097363,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.7621683527390725,-0.35869864902122967,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.7655722744540419,-0.3566926293002823,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.7638844743923886,-0.3550738456974551,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.7702845993977181,-0.35042626288331846,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.7701479214486101,-0.35516024823599424,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.7749586321014892,-0.34647206075777504,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.7761701404380988,-0.3484819512609684,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.7727629930123399,-0.35114584882016864,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.7737521150592216,-0.3413071065989848,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.7730758667314559,-0.3396150677117445,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.758383454679751,-0.3519890260631001,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.8031578274488078,-0.32762992478319236,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.8059590237253481,-0.3237636836052306,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.8102781085218574,-0.3159550944038102,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.8083885772565018,-0.31637769845317015,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.8093944922985531,-0.312216234565282,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.8049912081859203,-0.3135182085884372,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.8056073578028312,-0.31357548529287105,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.8053408441159654,-0.31236102581478575,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.8050572862618861,-0.3127342806920943,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.8043538106431188,-0.31325836986214345,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.8136256024351061,-0.30018178743552887,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.8179973365463885,-0.2958547360855687,0.0
2019-07-16,1.0,-0.0,-0.0,-0.021776782696857046,-0.8161118621155795,-0.27431142277796555,0.0
2019-07-17,1.0,-0.0,-0.0,-0.020109843683988174,-0.817680608365019,-0.2745880861850444,0.0
2019-07-18,1.0,-0.0,-0.0,-0.02269611255246894,-0.8136429791811681,-0.27296504883039086,0.0
2019-07-19,1.0,-0.0,-0.0,-0.028589500316255533,-0.8069365380560827,-0.27284419144001687,0.0
2019-07-22,1.0,-0.0,-0.0,-0.03338192727810526,-0.8149838372314129,-0.2644144429654983,0.0
2019-07-23,1.0,-0.0,-0.0,-0.03275778261512775,-0.8149290952511783,-0.26571845214193635,0.0
2019-07-24,1.0,-0.0,-0.0,-0.04312639986476778,-0.8116468748679373,-0.2582301483328403,0.0
2019-07-25,1.0,-0.0,-0.0,-0.03622134793020869,-0.806277796784126,-0.2956936366746493,0.0
2019-07-26,1.0,-0.0,-0.0,-0.03599367332107896,-0.8071645363997777,-0.2942546915744026,0.0
2019-07-29,1.0,-0.0,-0.0,-0.03821955916969827,-0.8083244168628291,-0.29340894500320996,0.0
2019-07-30,1.0,-0.0,-0.0,-0.04009242223268153,-0.8042873646827264,-0.29500235334388775,0.0
2019-07-31,1.0,-0.0,-0.0,-0.04157862158758618,-0.7963544001195278,-0.29649313781989717,0.0
2019-08-01,1.0,-0.0,-0.0,-0.04072581504936139,-0.7966267937482675,-0.2948890168233864,0.0
2019-08-02,1.0,-0.0,-0.0,-0.038378758497240394,-0.8010313891789375,-0.2915805399876404,0.0
2019-08-05,1.0,-0.0,-0.0,-0.029915622602914856,-0.8088084888775249,-0.29201823915452146,0.0
2019-08-06,1.0,-0.0,-0.0,-0.03471957268218237,-0.7905803552503285,-0.2943321039467549,0.0
2019-08-07,1.0,-0.0,-0.0,-0.03808753750239377,-0.7977956039747218,-0.2919122497180671,0.0
2019-08-08,1.0,-0.0,-0.0,-0.04925385825432592,-0.7930997831724841,-0.2834063177585987,0.0
2019-08-09,1.0,-0.0,-0.0,-0.047619047619047616,-0.7971615813438869,-0.2829482105621515,0.0
2019-08-12,1.0,-0.0,-0.0,-0.05248953396944132,-0.8084663280702128,-0.26410523407782055,0.0
2019-08-13,1.0,-0.0,-0.0,-0.04893662271373883,-0.8158868566567419,-0.26193109315185026,0.0
2019-08-14,1.0,-0.0,-0.0,-0.04869247750042452,-0.8127653251825437,-0.2611436576668365,0.0
2019-08-15,1.0,-0.0,-0.0,-0.053908298339479466,-0.8088589516765077,-0.26883806194445037,0.0
2019-08-16,1.0,-0.0,-0.0,-0.05570710084391783,-0.8093939135623562,-0.266004603188134,0.0
2019-08-19,1.0,-0.0,-0.0,-0.056383544169235675,-0.8102476878919953,-0.259423833315616,0.0
2019-08-20,1.0,-0.0,-0.0,-0.054789580858645846,-0.8128287799083658,-0.2535423383675547,0.0
2019-08-21,1.0,-0.0,-0.0,-0.07300538112791831,-0.8002838862760052,-0.2452650311427482,0.0
2019-08-22,1.0,-0.0,-0.0,-0.07077828590785908,-0.8013634823848238,-0.24506690379403795,0.0
2019-08-23,1.0,-0.0,-0.0,-0.07031580729828125,-0.8016467699602066,-0.24470832274997883,0.0
2019-08-26,1.0,-0.0,-0.0,-0.07284643014682715,-0.7958913605142102,-0.23179364379187936,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0736196319018405,-0.796474493654929,-0.2309227666190436,0.0
2019-08-28,1.0,-0.0,-0.0,-0.07818074969567225,-0.7963102883767788,-0.22434202241531292,0.0
2019-08-29,1.0,-0.0,-0.0,-0.07839107457428067,-0.7954659843972821,-0.2232824427480916,0.0
2019-08-30,1.0,-0.0,-0.0,-0.07827776385058913,-0.7997200635079803,-0.2110804712960642,0.0
2019-09-03,1.0,-0.0,-0.0,-0.08682108960153866,-0.8002884977212861,-0.20347451603461972,0.0
2019-09-04,1.0,-0.0,-0.0,-0.08919332202182702,-0.7993045518339303,-0.2062464651542764,0.0
2019-09-05,1.0,-0.0,-0.0,-0.09432661163932714,-0.7977849754466618,-0.1975342179500575,0.0
2019-09-06,1.0,-0.0,-0.0,-0.09811612041808358,-0.8020361754949618,-0.18609308826904222,0.0
2019-09-09,1.0,-0.0,-0.0,-0.09811816740382208,-0.8015939247266961,-0.18657681715763996,0.0
2019-09-10,1.0,-0.0,-0.0,-0.12484428203637572,-0.7875176480358774,-0.16387758491819615,0.0
2019-09-11,1.0,-0.0,-0.0,-0.1425167319367605,-0.7837591429933072,-0.14581131762706948,0.0
2019-09-12,1.0,-0.0,-0.0,-0.14612967251075093,-0.7790688058220311,-0.14228415481309958,0.0
2019-09-13,1.0,-0.0,-0.0,-0.1448062015503876,-0.7788733850129199,-0.14350387596899222,0.0
2019-09-16,1.0,-0.0,-0.0,-0.14843539947467477,-0.777295195549213,-0.14247895596781868,0.0
2019-09-17,1.0,-0.0,-0.0,-0.14956575682382137,-0.7764061207609596,-0.14183209263854427,0.0
2019-09-18,1.0,-0.0,-0.0,-0.15388910719086718,-0.7753810518478688,-0.13885384567658676,0.0
2019-09-19,1.0,-0.0,-0.0,-0.15491530331547704,-0.7705433411239115,-0.1428364599060994,0.0
2019-09-20,1.0,-0.0,-0.0,-0.1719238008563096,-0.7545245827042009,-0.1419322812170352,0.0
2019-09-23,1.0,-0.0,-0.0,-0.17406150407681803,-0.7535077190513638,-0.14186085013037542,0.0
2019-09-24,1.0,-0.0,-0.0,-0.18864884960138792,-0.7393118261803462,-0.13738692221900944,0.0
2019-09-25,1.0,-0.0,-0.0,-0.1885476013541409,-0.7442820576335563,-0.13140946247213275,0.0
2019-09-26,1.0,-0.0,-0.0,-0.1840755902907001,-0.7749245337633875,-0.10856800231567632,0.0
2019-09-27,1.0,-0.0,-0.0,-0.19765593151243377,-0.7420097839380352,-0.09865470852017938,0.0
2019-09-30,1.0,-0.0,-0.0,-0.22406969152929657,-0.7236412599967358,-0.09243920352537947,0.0
2019-10-01,1.0,-0.0,-0.0,-0.21865449655678254,-0.726376268285726,-0.0923963978647977,0.0
2019-10-02,1.0,-0.0,-0.0,-0.24025454172226213,-0.7222005542440727,-0.0903212562865647,0.0
2019-10-03,1.0,-0.0,-0.0,-0.23823811564917438,-0.7168166880982998,-0.08605310962790604,0.0
2019-10-04,1.0,-0.0,-0.0,-0.24985168061209875,-0.7023383318671876,-0.09359464822732759,0.0
