Date,IWF,IWM,MTUM,SLP,SPY,VLUE,VXX
2019-01-22,-0.0,-1.3317321145415542,-0.0,1.0,-1.1818393806547898,-1.150172558529988,0.0
2019-01-23,-0.0,-1.3063919456801687,-0.0,1.0,-1.1933036759541091,-1.183048466401311,0.0
2019-01-24,-0.0,-1.3023375649974234,-0.0,1.0,-1.200449711903312,-1.181711715931981,0.0
2019-01-25,-0.0,-1.2939283312518013,-0.0,1.0,-1.2745700835815161,-1.235036987222596,0.0
2019-01-28,-0.0,-1.2737637098325958,-0.0,1.0,-1.30233788724264,-1.2343659803732923,0.0
2019-01-29,-0.0,-1.2347713297463487,-0.0,1.0,-1.317544196771714,-1.2516813989239046,0.0
2019-01-30,-0.0,-1.2346360668331093,-0.0,1.0,-1.3170731707317074,-1.2494718647973884,0.0
2019-01-31,-0.0,-1.2578181294134603,-0.0,1.0,-1.2623817072584909,-1.2835182783302108,0.0
2019-02-01,-0.0,-1.256957462148522,-0.0,1.0,-1.2650805094929103,-1.2844989185291995,0.0
2019-02-04,-0.0,-1.2625035998848035,-0.0,1.0,-1.2601036766823461,-1.277239128347893,0.0
2019-02-05,-0.0,-1.2550883256528418,-0.0,1.0,-1.252928187403994,-1.2922907066052227,0.0
2019-02-06,-0.0,-1.2402918446695148,-0.0,1.0,-1.2496999951999235,-1.3101329621273943,0.0
2019-02-07,-0.0,-1.239688865415086,-0.0,1.0,-1.2459307629519374,-1.3158400153646708,0.0
2019-02-08,-0.0,-1.2338992833437543,-0.0,1.0,-1.26064162377952,-1.3152325525467752,0.0
2019-02-11,-0.0,-1.2158110388045313,-0.0,1.0,-1.2751988430947216,-1.3294287780187997,0.0
2019-02-12,-0.0,-1.2211176527362224,-0.0,1.0,-1.2759386159637103,-1.328684489914101,0.0
2019-02-13,-0.0,-1.2410472319008905,-0.0,1.0,-1.2783101045296168,-1.3199767711962835,0.0
2019-02-14,-0.0,-1.201707163295989,-0.0,1.0,-1.3109753140307483,-1.3372132499151268,0.0
2019-02-15,-0.0,-1.2115711304179004,-0.0,1.0,-1.3077707130029608,-1.3343202446245692,0.0
2019-02-19,-0.0,-1.1904692650765951,-0.0,1.0,-1.3250921078146212,-1.3322183439984487,0.0
2019-02-20,-0.0,-1.2087613878658656,-0.0,1.0,-1.3100891645667765,-1.327049815855786,0.0
2019-02-21,-0.0,-1.1865219708347463,-0.0,1.0,-1.3176687176008914,-1.3405842740177316,0.0
2019-02-22,-0.0,-1.1706880711764422,-0.0,1.0,-1.3355253614428704,-1.3291910449204585,0.0
2019-02-25,-0.0,-1.1745923582380142,-0.0,1.0,-1.355901679240691,-1.336870284740813,0.0
2019-02-26,-0.0,-1.1709272939346813,-0.0,1.0,-1.3600797045101087,-1.328975505443235,0.0
2019-02-27,-0.0,-1.1824906321475497,-0.0,1.0,-1.3529612146576475,-1.3310136746313688,0.0
2019-02-28,-0.0,-1.1854320747372518,-0.0,1.0,-1.3533476060724017,-1.3269268197742312,0.0
2019-03-01,-0.0,-1.1875943327328498,-0.0,1.0,-1.3506986708213644,-1.330444520181119,0.0
2019-03-04,-0.0,-1.191858200233736,-0.0,1.0,-1.3432995714842229,-1.334339696143358,0.0
2019-03-05,-0.0,-1.1806064157023584,-0.0,1.0,-1.3613593086275084,-1.3406083687319954,0.0
2019-03-06,-0.0,-1.1722658345116779,-0.0,1.0,-1.3672046418645472,-1.336437661514457,0.0
2019-03-07,-0.0,-1.1594703792045953,-0.0,1.0,-1.376283892323419,-1.3320839215304483,0.0
2019-03-08,-0.0,-1.1531717888100865,-0.0,1.0,-1.422478329393223,-1.3494385342789599,0.0
2019-03-11,-0.0,-1.1571471291866027,-0.0,1.0,-1.4337121212121213,-1.3932416267942584,0.0
2019-03-12,-0.0,-1.100161306583325,-0.0,1.0,-1.470813590079645,-1.4698558322411535,0.0
2019-03-13,-0.0,-1.1209751142712037,-0.0,1.0,-1.4801929913661758,-1.4775012696800407,0.0
2019-03-14,-0.0,-1.122456229383405,-0.0,1.0,-1.4763258056330881,-1.476072062928191,0.0
2019-03-15,-0.0,-1.1141633963610418,-0.0,1.0,-1.4900871515213294,-1.4923296468069926,0.0
2019-03-18,-0.0,-1.1458419102511321,-0.0,1.0,-1.498095924248662,-1.5022128447920955,0.0
2019-03-19,-0.0,-1.1471968642013513,-0.0,1.0,-1.4924441693743875,-1.5179225333952242,0.0
2019-03-20,-0.0,-1.1543276941383416,-0.0,1.0,-1.4917998861813855,-1.5274975425526414,0.0
2019-03-21,-0.0,-1.1551527114066071,-0.0,1.0,-1.5515790567213794,-1.4875337627259506,0.0
2019-03-22,-0.0,-1.1463401873070684,-0.0,1.0,-1.6122534400669701,-1.473447391827552,0.0
2019-03-25,-0.0,-1.0419198681635595,-0.0,1.0,-1.6383767638273765,-1.4695643217633125,0.0
2019-03-26,-0.0,-1.0630500051765193,-0.0,1.0,-1.6497049383994202,-1.4637125996479967,0.0
2019-03-27,-0.0,-1.0543292840527267,-0.0,1.0,-1.654122512277074,-1.4608425949857844,0.0
2019-03-28,-0.0,-1.0513432216575045,-0.0,1.0,-1.6608235660201225,-1.4740172181308993,0.0
2019-03-29,-0.0,-1.0576992988834069,-0.0,1.0,-1.6626330823162814,-1.4731757984938978,0.0
2019-04-01,-0.0,-1.0674601112208304,-0.0,1.0,-1.6609843563224365,-1.4687386310482824,0.0
2019-04-02,-0.0,-1.1038797842818995,-0.0,1.0,-1.7183098591549297,-1.4136865804492382,0.0
2019-04-03,-0.0,-1.1021978021978023,-0.0,1.0,-1.7173731030873889,-1.4132914704343276,0.0
2019-04-04,-0.0,-1.095686274509804,-0.0,1.0,-1.7119477124183005,-1.4211241830065358,0.0
2019-04-05,-0.0,-1.0863841393055702,-0.0,1.0,-1.7313542431553552,-1.4272527011433964,0.0
2019-04-08,-0.0,-1.0848888422818792,-0.0,1.0,-1.7294987416107381,-1.4289534395973154,0.0
2019-04-09,-0.0,-1.072067332982641,-0.0,1.0,-1.7684376643871647,-1.4198842714360862,0.0
2019-04-10,-0.0,-1.0612330637538074,-0.0,1.0,-1.7791198403529043,-1.411143787417288,0.0
2019-04-11,-0.0,-1.1688139341996129,-0.0,1.0,-1.8625933093724079,-1.4980370472767486,0.0
2019-04-12,-0.0,-1.152412700147549,-0.0,1.0,-1.8378599923493086,-1.4745068036504727,0.0
2019-04-15,-0.0,-1.1683343468406213,-0.0,1.0,-1.8462048758914256,-1.5136270661728122,0.0
2019-04-16,-0.0,-1.1507949606645762,-0.0,1.0,-1.84023766298069,-1.5104802772734778,0.0
2019-04-17,-0.0,-1.1285352701661715,-0.0,1.0,-1.8639264883900075,-1.5099042588312972,0.0
2019-04-18,-0.0,-1.1284489392107289,-0.0,1.0,-1.8480817852039133,-1.519786742882269,0.0
2019-04-22,-0.0,-1.1265333185987403,-0.0,1.0,-1.8633550668582162,-1.5355840424356282,0.0
2019-04-23,-0.0,-1.1259185590364107,-0.0,1.0,-1.865517431902315,-1.5337311453671472,0.0
2019-04-24,-0.0,-1.0855467020805667,-0.0,1.0,-1.8826361221779548,-1.5652390438247012,0.0
2019-04-25,-0.0,-1.077515941225395,-0.0,1.0,-1.8963127252564458,-1.570945383975603,0.0
2019-04-26,-0.0,-1.0643154679255762,-0.0,1.0,-1.9196334351569009,-1.5700638711469037,0.0
2019-04-29,-0.0,-1.0652524018437273,-0.0,1.0,-1.9204753706891764,-1.5676681290609207,0.0
2019-04-30,-0.0,-1.0611916264090178,-0.0,1.0,-1.92309400855128,-1.5684935310122716,0.0
2019-05-01,-0.0,-1.0536785952433874,-0.0,1.0,-1.9329295398977548,-1.57018226272505,0.0
2019-05-02,-0.0,-1.048180705463447,-0.0,1.0,-1.9256704128185154,-1.5897407366195615,0.0
2019-05-03,-0.0,-1.046691524291836,-0.0,1.0,-1.9265958038844677,-1.5919082864934055,0.0
2019-05-06,-0.0,-1.0284889209751762,-0.0,1.0,-1.9292497362136944,-1.5956572444049535,0.0
2019-05-07,-0.0,-1.0281815155885943,-0.0,1.0,-1.9231110617996228,-1.5962498613114389,0.0
2019-05-08,-0.0,-1.0188211986131748,-0.01562929943316273,1.0,-1.884981564030598,-1.5838423862198008,0.0
2019-05-09,-0.0,-1.0137645107794362,-0.024046434494195686,1.0,-1.9102819237147595,-1.5798231066887782,0.0
2019-05-10,-0.0,-1.0136539524599226,-0.02852404643449419,1.0,-1.911885019347706,-1.5737976782752903,0.0
2019-05-13,-0.0,-1.0030256353834306,-0.02981626141489713,1.0,-1.8997689514798106,-1.5685443943228077,0.0
2019-05-14,-0.0,-0.9136643946770528,-0.1441631504922644,1.0,-1.830844963756356,-1.5208265714594829,0.0
2019-05-15,-0.0,-0.9175871778210959,-0.16774962096599522,1.0,-1.8422135585878276,-1.4872211392679229,0.0
2019-05-16,-0.0,-0.9188720173535792,-0.17337310195227765,1.0,-1.843763557483731,-1.486930585683297,0.0
2019-05-17,-0.0,-0.9038983602997067,-0.18845694429362578,1.0,-1.8266912802693018,-1.5104245846454554,0.0
2019-05-20,-0.0,-0.876350800977464,-0.21243551452620146,1.0,-1.8258484930762964,-1.5157751832745043,0.0
2019-05-21,-0.0,-0.8697490378882324,-0.21675971597376553,1.0,-1.8210743129708928,-1.5127107160279691,0.0
2019-05-22,-0.0,-0.8625399750663992,-0.22348094747682803,1.0,-1.8219415686487073,-1.5123854951487885,0.0
2019-05-23,-0.0,-0.8515612316683803,-0.23610584988365171,1.0,-1.8282374587369443,-1.495643703663618,0.0
2019-05-24,-0.0,-0.820131479685311,-0.24749434206272228,1.0,-1.8233107015842225,-1.4975751697381183,0.0
2019-05-28,-0.0,-0.814196467040069,-0.250430848772081,1.0,-1.8238367083153812,-1.4971456268849634,0.0
2019-05-29,-0.0,-0.8350376021208679,-0.2580208840556187,1.0,-1.8475896770004872,-1.4696748363360925,0.0
2019-05-30,-0.0,-0.8301509168604965,-0.25655866284416073,1.0,-1.8463244442040354,-1.4762265375669388,0.0
2019-05-31,-0.0,-0.8305854370506515,-0.24633763987242555,1.0,-1.8413968322612033,-1.4873776960916807,0.0
2019-06-03,-0.0,-0.8298009336266566,-0.2730589687181413,1.0,-1.827922948972474,-1.4349412459086763,0.0
2019-06-04,-0.0,-0.8022173187664818,-0.29713147839190573,1.0,-1.8826758516764437,-1.3998170173833486,0.0
2019-06-05,-0.0,-0.7789205810624535,-0.33146007846463793,1.0,-1.8771604283745096,-1.314176651468561,0.0
2019-06-06,-0.0,-0.7869443119800774,-0.311291262650347,1.0,-1.8689662480792666,-1.3313728607004716,0.0
2019-06-07,-0.0,-0.8023736356893081,-0.31805658577937906,1.0,-1.851170922962806,-1.326692804916817,0.0
2019-06-10,-0.0,-0.8077289067456123,-0.31597589342355675,1.0,-1.8318354831888348,-1.3309367731021358,0.0
2019-06-11,-0.0,-0.8077044688026981,-0.3714692242833052,1.0,-1.7720278246205732,-1.3186129848229342,0.0
2019-06-12,-0.0,-0.8124175766207734,-0.37711663237854093,1.0,-1.7719575882259853,-1.3136044732816374,0.0
2019-06-13,-0.0,-0.7738824249846908,-0.35456215554194737,1.0,-1.7135639926515616,-1.2610736885078588,0.0
2019-06-14,-0.0,-0.7602038242268302,-0.3376217143433732,1.0,-1.695676302911054,-1.2517027395186922,0.0
2019-06-17,-0.0,-0.7581963078785434,-0.33874709976798145,1.0,-1.6964591949964691,-1.2504791687682841,0.0
2019-06-18,-0.0,-0.7705232352792775,-0.337958524648065,1.0,-1.6928200211917857,-1.2443614713154043,0.0
2019-06-19,-0.0,-0.7686698516469701,-0.3492079456877043,1.0,-1.6882574805129495,-1.2228312798591903,0.0
2019-06-20,-0.0,-0.7834647646792908,-0.33849013009191825,1.0,-1.6803958008940683,-1.2205032899693606,0.0
2019-06-21,-0.0,-0.7880827974276527,-0.3409364951768489,1.0,-1.6763464630225082,-1.2186997588424437,0.0
2019-06-24,-0.0,-0.7847861801164933,-0.32573306118385026,1.0,-1.6754617414248023,-1.1924130034350575,0.0
2019-06-25,-0.0,-0.7600158667195558,-0.3265569218564062,1.0,-1.6777568425228084,-1.1940698135660452,0.0
2019-06-26,-0.0,-0.746562448845965,-0.23805041741692584,1.0,-1.4034621050908496,-0.7042887542969389,0.0
2019-06-27,-0.0,-0.7154925023240775,-0.2756557940261105,1.0,-1.3582312760195627,-0.692494240329817,0.0
2019-06-28,-0.0,-0.6960015914064054,-0.2944499701611299,1.0,-1.322259797095683,-0.6658046548637357,0.0
2019-07-01,-0.0,-0.6769194368863126,-0.3067155644938681,1.0,-1.3108166725817265,-0.6489214874403566,0.0
2019-07-02,-0.0,-0.6862907357055602,-0.30109942073531154,1.0,-1.3034637664026483,-0.6497615951452103,0.0
2019-07-03,-0.0,-0.6763997948151363,-0.30947401649370637,1.0,-1.311959910034329,-0.6480685001775638,0.0
2019-07-05,-0.0,-0.6772858100382446,-0.3045775342033671,1.0,-1.3084020029176358,-0.6524859046642747,0.0
2019-07-08,-0.0,-0.6826696974447406,-0.29581439097037154,1.0,-1.2891910957830381,-0.6514735852014422,0.0
2019-07-09,-0.0,-0.688716562879411,-0.29279755610386554,1.0,-1.2921317510672463,-0.6428151803548349,0.0
2019-07-10,-0.0,-0.6763956904995103,-0.2893241919686582,1.0,-1.3058961802154752,-0.646111655239961,0.0
2019-07-11,-0.0,-0.6716276872194662,-0.2890385069690527,1.0,-1.324041263091582,-0.6526104417670684,0.0
2019-07-12,-0.0,-0.636214024806326,-0.2866374984947618,1.0,-1.3647894673463654,-0.7263276201180107,0.0
2019-07-15,-0.0,-0.6134964419924843,-0.2729671384024946,1.0,-1.3655952666506759,-0.7457024066522748,0.0
2019-07-16,-0.0,-0.6199464150037989,-0.28496021114088055,1.0,-1.3607389930819371,-0.7331947054824649,0.0
2019-07-17,-0.0,-0.6285794272916334,-0.28139497680371145,1.0,-1.3599824028155496,-0.7294032954727243,0.0
2019-07-18,-0.0,-0.6291337955215556,-0.2783488724201132,1.0,-1.3628575982149973,-0.7140011156267432,0.0
2019-07-19,-0.0,-0.6267245887132457,-0.29483930654438684,1.0,-1.3611680946060094,-0.7396323558987973,0.0
2019-07-22,-0.0,-0.6014495671431448,-0.27803503120595935,1.0,-1.3657741091201934,-0.7813166901550231,0.0
2019-07-23,-0.0,-0.600290287465226,-0.2823851953392735,1.0,-1.3690682578720315,-0.7799862919808087,0.0
2019-07-24,-0.0,-0.5995485145321885,-0.28407304389889954,1.0,-1.368807191518523,-0.7786511871649131,0.0
2019-07-25,-0.0,-0.5963265799331373,-0.2837233656905788,1.0,-1.37390743948121,-0.7738752164981674,0.0
2019-07-26,-0.0,-0.5443121693121693,-0.3080357142857143,1.0,-1.4613508597883598,-0.8198991402116402,0.0
2019-07-29,-0.0,-0.4983191533513177,-0.31023033824444907,1.0,-1.4696410043577506,-0.8720481427682092,0.0
2019-07-30,-0.0,-0.47616654100695316,-0.3183798274273268,1.0,-1.4880204406467286,-0.9060903074474324,0.0
2019-07-31,-0.0,-0.4570601074546676,-0.32156648757555406,1.0,-1.499076561450638,-0.91974479516454,0.0
2019-08-01,-0.0,-0.4750115202547024,-0.32587658665326125,1.0,-1.4827196179464621,-0.9055758032759414,0.0
2019-08-02,-0.0,-0.43093372581273537,-0.42019825981559245,1.0,-1.5502792086922645,-0.927405740011255,0.0
2019-08-05,-0.0,-0.44939197220444366,-0.4541464752674408,1.0,-1.6397092438511476,-1.028389869251166,0.0
2019-08-06,-0.0,-0.4502127659574468,-0.4546472564389698,1.0,-1.5545800671892496,-1.01979843225084,0.0
2019-08-07,-0.0,-0.4549250246924666,-0.4556433509921882,1.0,-1.5599353506330251,-1.0190356469426236,0.0
2019-08-08,-0.0,-0.4505094940970508,-0.45163172779099525,1.0,-1.5629124208825245,-1.0238811330071373,0.0
2019-08-09,-0.0,-0.44446422214311143,-0.43703275186899254,1.0,-1.5411623353506587,-1.0273228907084373,0.0
2019-08-12,-0.0,-0.4457104557640751,-0.4321268990169795,1.0,-1.549195710455764,-1.0411974977658625,0.0
2019-08-13,-0.0,-0.41616179615110477,-0.4300605844618674,1.0,-1.5535459729151817,-1.0549269422665715,0.0
2019-08-14,-0.0,-0.4288879042977403,-0.42879929109437304,1.0,-1.5265839610101906,-1.0463890119627823,0.0
2019-08-15,-0.0,-0.4586387888778033,-0.45564568602784883,1.0,-1.4728668719906302,-0.9506788704290113,0.0
2019-08-16,-0.0,-0.45346620450606584,-0.4567590987868284,1.0,-1.463734835355286,-0.958795493934142,0.0
2019-08-19,-0.0,-0.4250699978462201,-0.46103812190394144,1.0,-1.4717208701270732,-0.949773853112212,0.0
2019-08-20,-0.0,-0.4318699746312938,-0.4745237992862364,1.0,-1.4628713935589286,-0.9305155437072709,0.0
2019-08-21,-0.0,-0.4338772005152426,-0.4928295405753542,1.0,-1.450837269214255,-0.9161872048089308,0.0
2019-08-22,-0.0,-0.437186360711988,-0.48552434055329186,1.0,-1.449753377653871,-0.9166202015869612,0.0
2019-08-23,-0.0,-0.4453255604612285,-0.48497578121651164,1.0,-1.4511123494363238,-0.9050537957049166,0.0
2019-08-26,-0.0,-0.42867419914519067,-0.48622572045194873,1.0,-1.435402649062672,-0.881426939190047,0.0
2019-08-27,-0.0,-0.4250422297297297,-0.48648648648648646,1.0,-1.4298986486486487,-0.881545608108108,0.0
2019-08-28,-0.0,-0.4214370145221209,-0.48703985140155354,1.0,-1.4302178318135763,-0.8828098615332658,0.0
2019-08-29,-0.0,-0.3993588662055002,-0.4974270288510207,1.0,-1.4398937067656488,-0.8812637084528429,0.0
2019-08-30,-0.0,-0.3884217606995712,-0.5068948120743294,1.0,-1.4409736819978138,-0.8678634490876987,0.0
2019-09-03,-0.0,-0.39893997391999325,-0.5174357464350313,1.0,-1.4376393387456359,-0.8524376393387456,0.0
2019-09-04,-0.0,-0.40259030318321354,-0.5099028636306295,1.0,-1.444304276523275,-0.8482401917497162,0.0
2019-09-05,-0.0,-0.40885089263263763,-0.4981141563992959,1.0,-1.4523510183555444,-0.8314893973682005,0.0
