Date,IWF,IWM,MNRL,MTUM,SPY,VLUE,VXX
2020-03-31,-0.48975367418753885,-1.1771061891947838,1.0,-0.27369074725729664,-0.8666942661974747,-0.3326847443593459,0.0
2020-04-01,-0.4989027369467103,-1.2004471864519068,1.0,-0.24437911473644985,-0.8728417042772555,-0.32404455302057883,0.0
2020-04-02,-0.5345635377280946,-1.1271987506164722,1.0,-0.2361910241657077,-0.9054331744205162,-0.30646884760808807,0.0
2020-04-03,-0.5349105597230237,-1.1255461215068832,1.0,-0.23522380677602836,-0.920863902398813,-0.3051685763745775,0.0
2020-04-06,-0.5511151645800514,-1.102313241024791,1.0,-0.2386203465715944,-0.9428322692977366,-0.31075366885001243,0.0
2020-04-07,-0.5246773277051708,-1.0619368455231755,1.0,-0.2205942040750061,-0.956408799415537,-0.29515382742105695,0.0
2020-04-08,-0.5228306792330192,-1.0600828729281768,1.0,-0.21628209294767634,-0.9577510562235945,-0.30545173870653236,0.0
2020-04-09,-0.5333117592330407,-1.0341410137130373,1.0,-0.23324299178835808,-0.9572023785445573,-0.2872456615832693,0.0
2020-04-13,-0.5562254683769676,-0.9781896168008741,1.0,-0.2517298587787804,-0.9643912111034678,-0.2959171286367499,0.0
2020-04-14,-0.5714285714285714,-0.9542062140017846,1.0,-0.2752494524215138,-0.9661718179605743,-0.28908087937048754,0.0
2020-04-15,-0.5416127989657402,-0.9744263089851325,1.0,-0.24987879767291535,-0.9666289592760181,-0.3075307045895281,0.0
2020-04-16,-0.5564379585584134,-0.9577118439087318,1.0,-0.2596952350237846,-0.9709344513424172,-0.2865838909941143,0.0
2020-04-17,-0.5475469412477286,-0.9816272965879265,1.0,-0.24098526145770238,-0.9725418938017363,-0.2952554007672118,0.0
2020-04-20,-0.5633558885129692,-0.9557354599645561,1.0,-0.254752698566135,-0.9693893990655712,-0.2844772031577251,0.0
2020-04-21,-0.569805522985485,-0.9564145069340558,1.0,-0.25120284639954715,-0.9780859580317793,-0.2877127724093317,0.0
2020-04-22,-0.5564359637774904,-0.9901358344113842,1.0,-0.22934184993531695,-0.9916316300129366,-0.27514553686934023,0.0
2020-04-23,-0.5537697371077818,-0.9925695594233332,1.0,-0.22646690627145338,-0.9917215200096919,-0.27375519928926223,0.0
2020-04-24,-0.5555555555555556,-1.0170375805005298,1.0,-0.22756175103937393,-0.9991848047607401,-0.276677264204777,0.0
2020-04-27,-0.5748982912937347,-1.02620016273393,1.0,-0.19271765663140766,-0.9923515052888527,-0.2821806346623271,0.0
2020-04-28,-0.5941681239578673,-0.9872300622229452,1.0,-0.20582374232380335,-1.0062222945219408,-0.27345561023221765,0.0
2020-04-29,-0.5729595371011778,-1.0103092783505154,1.0,-0.19334990424188095,-1.0013854366162749,-0.2968094209689907,0.0
2020-04-30,-0.5721419291977915,-0.9912715167262097,1.0,-0.19706073400454693,-1.0101088015589477,-0.2891766807405002,0.0
2020-05-01,-0.6082302181699772,-0.9610468902637577,1.0,-0.2032725496580918,-1.0308124389449689,-0.2669325952458482,0.0
2020-05-04,-0.6126597687157639,-0.957963075674579,1.0,-0.1956583485494015,-1.038993710691824,-0.252383850679651,0.0
2020-05-05,-0.6137138681390062,-0.9590370250081195,1.0,-0.1967359532315687,-1.0381211432283208,-0.2521516726209808,0.0
2020-05-06,-0.6119269776876268,-0.958580121703854,1.0,-0.196105476673428,-1.03841784989858,-0.2518052738336714,0.0
2020-05-07,-0.6135293162254345,-0.9611011856423582,1.0,-0.1951031346434952,-1.0372340425531916,-0.2534513561799578,0.0
2020-05-08,-0.6101578029288872,-0.9640988195205062,1.0,-0.19508336375806254,-1.035495517423228,-0.2517950590239747,0.0
2020-05-11,-0.6064084364226323,-0.9636584871222876,1.0,-0.19225309267896978,-1.0382478199148246,-0.2554045832488339,0.0
2020-05-12,-0.6068719321731371,-0.9643422173542655,1.0,-0.19248712019796357,-1.037929495760821,-0.25495923086284533,0.0
2020-05-13,-0.6073177641963815,-0.9521593070789653,1.0,-0.19152466912211114,-1.046990731371676,-0.24944347755696764,0.0
2020-05-14,-0.6098369938923269,-0.9490353112486348,1.0,-0.1899850341787,-1.0537960603486631,-0.2421631679003357,0.0
2020-05-15,-0.6267480397704309,-0.9463260851992563,1.0,-0.19137498989572388,-1.053067658232964,-0.22419367876485327,0.0
2020-05-18,-0.6311890206874216,-0.9560746528480628,1.0,-0.1854985628112222,-1.0454232622161046,-0.23019310959070483,0.0
2020-05-19,-0.6411893027389513,-0.932212975680698,1.0,-0.21313727074412217,-1.0506180819261535,-0.20259352023915325,0.0
2020-05-20,-0.6412173631881013,-0.9323417670358095,1.0,-0.21113895400533506,-1.0561797752808988,-0.20087300945760245,0.0
2020-05-21,-0.6455291786306467,-0.9152343592024913,1.0,-0.2267966190803575,-1.0610668500020222,-0.19553524487402435,0.0
2020-05-22,-0.6468184943974757,-0.9144856599652117,1.0,-0.22523360705473078,-1.0623356660329275,-0.196270377411917,0.0
2020-05-26,-0.6473185353208037,-0.9114144523655217,1.0,-0.22537265068049256,-1.0653353856124435,-0.2011098509397278,0.0
2020-05-27,-0.6456511175898931,-0.9131843213475866,1.0,-0.22700032393909944,-1.0643019112406868,-0.19910106899902816,0.0
2020-05-28,-0.6434757973126113,-0.9170713938805246,1.0,-0.2225594949004371,-1.0621661000485674,-0.20199935243645784,0.0
2020-05-29,-0.6399643969737427,-0.9242221952502326,1.0,-0.21754258202856333,-1.05846178743375,-0.2055670186511308,0.0
2020-06-01,-0.6404948653675103,-0.9287215978005984,1.0,-0.21415864801487833,-1.056440527209509,-0.2032020700250667,0.0
2020-06-02,-0.640852474927208,-0.9280168230346166,1.0,-0.21243125202199936,-1.0568586218052411,-0.20587997411840828,0.0
2020-06-03,-0.6405953006834635,-0.9284183281433251,1.0,-0.21357220851700573,-1.0564565050349821,-0.20511990941076558,0.0
2020-06-04,-0.6445235110985323,-0.9203493308535156,1.0,-0.23219989487728945,-1.0536530141915659,-0.19245542392754622,0.0
2020-06-05,-0.6418380956230045,-0.9235743442589823,1.0,-0.23432890110334234,-1.050438507860809,-0.1913268399143192,0.0
2020-06-08,-0.6470636049583418,-0.936720178825442,1.0,-0.22296281243649665,-1.0636049583418004,-0.19382239382239383,0.0
2020-06-09,-0.6522552568430472,-0.935413023142311,1.0,-0.22540366860536054,-1.0638955545613535,-0.19022247529182087,0.0
2020-06-10,-0.6483815875081328,-0.9405497722836695,1.0,-0.22446324007807417,-1.0672576447625246,-0.18575146389069616,0.0
2020-06-11,-0.6309994698854137,-0.9798964237654447,1.0,-0.19063736084492108,-1.0681401133629653,-0.20813114219304327,0.0
2020-06-12,-0.6254227733934611,-0.942865195683685,1.0,-0.21839265582219358,-1.0496054114994364,-0.19012723465936543,0.0
2020-06-15,-0.6279444332595129,-0.9390376484799678,1.0,-0.2215019126233139,-1.0515804308435677,-0.18651097241795853,0.0
2020-06-16,-0.6292360943411415,-0.9335104242131531,1.0,-0.22035740159381792,-1.0539322224905416,-0.18771633260887066,0.0
2020-06-17,-0.6262658736537534,-0.9287092107378235,1.0,-0.2218694743610352,-1.0528853882012539,-0.18891657289824787,0.0
2020-06-18,-0.6224226804123711,-0.9406813788659792,1.0,-0.2156088917525773,-1.0550499355670102,-0.19329896907216496,0.0
2020-06-19,-0.6222857833460903,-0.9404987310155903,1.0,-0.21681505055795028,-1.054223905249164,-0.19469846513314262,0.0
2020-06-22,-0.6195901606344861,-0.9400942066910906,1.0,-0.2178429083296429,-1.0529006803816578,-0.19549901364789243,0.0
2020-06-23,-0.6199428364397569,-0.9391328851495512,1.0,-0.21738255303731735,-1.0535807737208647,-0.1955637856769051,0.0
2020-06-24,-0.6202898550724637,-0.9398148148148148,1.0,-0.21714975845410628,-1.0536634460547505,-0.19484702093397743,0.0
2020-06-25,-0.6175869120654396,-0.9406151008460645,1.0,-0.2121175668631461,-1.0560166807009101,-0.18344761217370384,0.0
2020-06-26,-0.6168568568568569,-0.9359359359359359,1.0,-0.21125125125125124,-1.0543743743743743,-0.1855855855855856,0.0
2020-06-29,-0.6113995845981786,-0.9331762262342226,1.0,-0.21049688448633963,-1.0520051126378014,-0.18717047451669594,0.0
2020-06-30,-0.6183190860429816,-0.9179915315171366,1.0,-0.2185028361428457,-1.0534473116561476,-0.1863465686666134,0.0
2020-07-01,-0.6098688668340707,-0.9178524452947507,1.0,-0.21750567977998325,-1.051297381322492,-0.18928614133684082,0.0
2020-07-02,-0.6081377276531305,-0.9205754592914359,1.0,-0.21727174909337266,-1.0491770613318456,-0.19001315107798988,0.0
2020-07-06,-0.6089365433673469,-0.9197624362244898,1.0,-0.21819196428571427,-1.0493463010204083,-0.18973214285714288,0.0
2020-07-07,-0.5990051730998806,-0.9322323915638678,1.0,-0.2140469558296856,-1.0480302427377635,-0.1859928372463191,0.0
2020-07-08,-0.599395554141647,-0.9295343380920189,1.0,-0.21477711058973237,-1.0505428082872708,-0.18232791187815642,0.0
2020-07-09,-0.5912722069870038,-0.9256388855768849,1.0,-0.21481658121696276,-1.051587774730734,-0.19104964031636262,0.0
2020-07-10,-0.5877768499741541,-0.9355839198377669,1.0,-0.2071652948427373,-1.052765517515607,-0.19300966241202433,0.0
2020-07-13,-0.585097071928708,-0.936903246339911,1.0,-0.20671546785486952,-1.0531508593252707,-0.19649108847867602,0.0
2020-07-14,-0.5823669579030976,-0.9274821286735503,1.0,-0.1990468625893566,-1.0601667990468626,-0.2023431294678316,0.0
2020-07-15,-0.5821174412594919,-0.9246610742257386,1.0,-0.2048264620522403,-1.0600723571740946,-0.2039915715819187,0.0
2020-07-16,-0.595866682594672,-0.8965077848126468,1.0,-0.2206426950185163,-1.0653844622307171,-0.20359972922390793,0.0
2020-07-17,-0.5980079681274901,-0.8972509960159363,1.0,-0.22227091633466134,-1.0634262948207172,-0.20314741035856573,0.0
2020-07-20,-0.6117359804667174,-0.8939278709522476,1.0,-0.23191770403874634,-1.0611615898811193,-0.20401873273826202,0.0
2020-07-21,-0.6102841136454582,-0.8914765906362545,1.0,-0.23593437374949977,-1.0622248899559825,-0.20168067226890757,0.0
2020-07-22,-0.5958129461779097,-0.9083580652923718,1.0,-0.22523461939520334,-1.0705863479586109,-0.21055586749017405,0.0
2020-07-23,-0.6021224424166902,-0.9192426739558629,1.0,-0.23009205290026932,-1.0724765847972022,-0.19588374804035857,0.0
2020-07-24,-0.5924516206578789,-0.9260387034736969,1.0,-0.2157939019992788,-1.0640650667094034,-0.20818141752474056,0.0
2020-07-27,-0.5966288985866999,-0.9269728149897907,1.0,-0.21411698762861833,-1.067942507106538,-0.1980221804059735,0.0
2020-07-28,-0.5947560437798179,-0.9190955378262439,1.0,-0.20827486669606704,-1.0769755041494606,-0.20999879725774767,0.0
2020-07-29,-0.6010948758201505,-0.9106388117377128,1.0,-0.21535241315461096,-1.0738638650726564,-0.2243287847683452,0.0
2020-07-30,-0.6008692502716407,-0.9092921244315667,1.0,-0.21586381745744296,-1.075254537405932,-0.22302708358485251,0.0
2020-07-31,-0.5957233007757546,-0.9048595200771734,1.0,-0.215362353792355,-1.0756059327143375,-0.22790305076570602,0.0
2020-08-03,-0.5865906078013899,-0.9102157232957055,1.0,-0.21909773832000962,-1.0693367613385287,-0.23195275780339852,0.0
2020-08-04,-0.5841198441704487,-0.9034901000040162,1.0,-0.2179203984095747,-1.0726133579661834,-0.238081850676734,0.0
2020-08-05,-0.5841337459309569,-0.903588795563236,1.0,-0.2185025921311739,-1.0717357231845033,-0.24088735281115622,0.0
2020-08-06,-0.5837020352344944,-0.9115919877725043,1.0,-0.2164749416780629,-1.0728420883275682,-0.23759150510819724,0.0
2020-08-07,-0.5853609328975508,-0.9116329742161966,1.0,-0.22640519711092283,-1.0640358310131945,-0.24758907315498527,0.0
2020-08-10,-0.583329969727548,-0.9141876892028254,1.0,-0.2268819374369324,-1.0642986881937437,-0.2475882946518668,0.0
2020-08-11,-0.5760132407556919,-0.9195866300662038,1.0,-0.21657516550944617,-1.062691748748587,-0.2619893428063943,0.0
2020-08-12,-0.574228791773779,-0.9162516066838047,1.0,-0.2105960796915167,-1.0576799485861184,-0.2579530848329049,0.0
2020-08-13,-0.575207010209824,-0.9187233700458237,1.0,-0.21090923707693546,-1.057158935605756,-0.25761717179837607,0.0
2020-08-14,-0.5702888915750031,-0.9155082799468149,1.0,-0.20762319190942424,-1.0642249889197792,-0.27152584713324474,0.0
2020-08-17,-0.5693604322929269,-0.9141866279538673,1.0,-0.2094523751915477,-1.0627469957254616,-0.27687716751350916,0.0
2020-08-18,-0.5685271005440258,-0.9131573644972798,1.0,-0.20145073544227282,-1.064839814628249,-0.28188595607495465,0.0
2020-08-19,-0.5677385557704706,-0.9135235332043844,1.0,-0.20172469374597035,-1.0636283043197938,-0.2830431979368149,0.0
2020-08-20,-0.5672092835844951,-0.9107099685711982,1.0,-0.20122491739866225,-1.065919896849061,-0.284309775163188,0.0
2020-08-21,-0.5717447287944633,-0.9045549653951392,1.0,-0.21684371479156608,-1.0633349428617416,-0.26734266859810074,0.0
2020-08-24,-0.5693242644987323,-0.9122630498651749,1.0,-0.21169557693081661,-1.0619390670905944,-0.26944902805167625,0.0
2020-08-25,-0.5628437236562162,-0.9278230500582072,1.0,-0.1984263979767974,-1.0546344988157843,-0.27052306210107985,0.0
2020-08-26,-0.5619658976930793,-0.9273420260782348,1.0,-0.20429287863590773,-1.054282848545637,-0.26415245737211634,0.0
2020-08-27,-0.5465661708695827,-0.9387403279477208,1.0,-0.19596680431383554,-1.0522791965681753,-0.2755482500100228,0.0
2020-08-28,-0.5186457885899488,-0.9088211175758523,1.0,-0.16974501151938773,-1.0156195087664492,-0.2920457651606857,0.0
2020-08-31,-0.516430462544775,-0.9044930696153246,1.0,-0.17477807195140943,-1.0100062295592585,-0.2878056377511291,0.0
2020-09-01,-0.5178592295407627,-0.9025824796478791,1.0,-0.1803451096482686,-1.0095820511821756,-0.28477388696295713,0.0
2020-09-02,-0.5117592087843625,-0.8978662097967448,1.0,-0.17997040728915192,-1.009189315473873,-0.294992601822288,0.0
2020-09-03,-0.5305826574193802,-0.9141883155048783,1.0,-0.19854237686611026,-1.0106578895811293,-0.2644097018141922,0.0
2020-09-04,-0.4935800457736917,-0.9209434035455215,1.0,-0.1598975910624927,-1.01652507855231,-0.28821909306024285,0.0
2020-09-08,-0.4936198270178024,-0.9180855602528798,1.0,-0.16367373850987085,-1.0123724935034712,-0.29081177520071366,0.0
2020-09-09,-0.4907866212449675,-0.9213378755032517,1.0,-0.15531124187054818,-1.008787550325178,-0.2949055435119232,0.0
2020-09-10,-0.4797484956025304,-0.916795247646968,1.0,-0.1454250887208764,-1.0071748187008176,-0.30828575837062183,0.0
2020-09-11,-0.48106878470080205,-0.9189157927205429,1.0,-0.14655305367057375,-1.004086983343615,-0.3050586057988896,0.0
2020-09-14,-0.5149803921568628,-0.9424313725490197,1.0,-0.17105882352941176,-1.02,-0.27309803921568626,0.0
2020-09-15,-0.5128154806295875,-0.948031557875731,1.0,-0.17294029909329986,-1.0165639596498803,-0.2747576245240806,0.0
2020-09-16,-0.5156649239356893,-0.9420967805338261,1.0,-0.17889854160934,-1.0153701010259837,-0.27894178230276345,0.0
2020-09-17,-0.4986199826512104,-0.9565885971137922,1.0,-0.17017585363930288,-1.0169150697894487,-0.3006072076334674,0.0
2020-09-18,-0.4973788971660557,-0.9533719601119389,1.0,-0.173071617200741,-1.0169090694099563,-0.30073706199992123,0.0
2020-09-21,-0.4922292086843042,-0.9642899513584056,1.0,-0.18895084430735162,-1.0110333372879345,-0.2980978368331554,0.0
2020-09-22,-0.4984956452889945,-0.9545130641330166,1.0,-0.19865399841646875,-1.0091844813935076,-0.2979809976247031,0.0
2020-09-23,-0.48924369082049046,-0.9520225030704013,1.0,-0.2047858642684521,-1.0076462897666494,-0.308149439404144,0.0
2020-09-24,-0.4859595000791014,-0.9523414016769498,1.0,-0.19984970732479038,-1.0101645309286507,-0.3067157095396298,0.0
2020-09-25,-0.4857561130015035,-0.9533908364326976,1.0,-0.20052227585661153,-1.0089419957268337,-0.30806362269525994,0.0
2020-09-28,-0.4835043409629045,-0.9507498026835043,1.0,-0.1947513812154696,-1.0062746645619574,-0.3111286503551696,0.0
2020-09-29,-0.48381117640099375,-0.9474306897503647,1.0,-0.19481799897464208,-1.0063887683874273,-0.3111961194147572,0.0
2020-09-30,-0.4826431301469719,-0.949209976752433,1.0,-0.19267898656369437,-1.0056739824264156,-0.31005949801016586,0.0
2020-10-01,-0.4816694201872394,-0.9424514200298953,1.0,-0.1913696798048934,-1.0038155927936432,-0.31429470537329873,0.0
2020-10-02,-0.47881122729774356,-0.938242000157245,1.0,-0.18995204025473703,-1.0051497759257801,-0.3190109285321173,0.0
2020-10-05,-0.46971302948219684,-0.9449613316060141,1.0,-0.1805833627762729,-1.0045538413221842,-0.3259529698111726,0.0
2020-10-06,-0.4731229170750833,-0.9399333464026661,1.0,-0.1821211527151539,-1.00490099980396,-0.3207606351695746,0.0
2020-10-07,-0.47409499156763546,-0.9386594501313881,1.0,-0.183472565399851,-1.006236027767973,-0.3195670078832804,0.0
2020-10-08,-0.4717239758753035,-0.9387483355525965,1.0,-0.1787029059293491,-1.007010260828699,-0.320161353489465,0.0
2020-10-09,-0.4713944472725849,-0.9397736617457024,1.0,-0.17852527704898774,-1.0081058855777891,-0.31808748091005207,0.0
2020-10-12,-0.47377670168313346,-0.9405240754481196,1.0,-0.17092982387628383,-0.9993361190299528,-0.32061545671105557,0.0
2020-10-13,-0.4675947590079551,-0.9438855092809234,1.0,-0.1680705038215567,-0.994774606145687,-0.32522227421619093,0.0
2020-10-14,-0.46629366282006457,-0.938920620118895,1.0,-0.16975560477134088,-0.9914908497493882,-0.3189959979795625,0.0
2020-10-15,-0.46426489448525127,-0.9344370603552136,1.0,-0.17061132486106254,-0.9918775018460224,-0.32517197155182465,0.0
2020-10-16,-0.4635833657209483,-0.936766420520793,1.0,-0.16719782355227364,-0.9906723668869026,-0.32833268558103385,0.0
2020-10-19,-0.4659563712719213,-0.9373566123575844,1.0,-0.16475483143445968,-0.9913286930823968,-0.3290819302406968,0.0
2020-10-20,-0.4637945769559475,-0.9378836143267812,1.0,-0.1629632507186699,-0.9890062932173103,-0.33101546111413255,0.0
2020-10-21,-0.462308826954429,-0.9328856455244157,1.0,-0.16237093393370078,-0.9903734182128715,-0.33374737986181197,0.0
2020-10-22,-0.46365866002257955,-0.9378284735469304,1.0,-0.16845096741542417,-0.9906956826410246,-0.3323471016467474,0.0
2020-10-23,-0.46208071887830193,-0.936168564567356,1.0,-0.1593849252459524,-0.9857851111627547,-0.3298086606243706,0.0
2020-10-26,-0.462003253544039,-0.9359749012316988,1.0,-0.15915252924316367,-0.9859013091641489,-0.33019598729568517,0.0
2020-10-27,-0.45976789168278526,-0.9379110251450676,1.0,-0.15771760154738879,-0.9886266924564797,-0.32444874274661506,0.0
2020-10-28,-0.4628025674735132,-0.9387905034413425,1.0,-0.15404841079576212,-0.9880519681385815,-0.32294486118629645,0.0
2020-10-29,-0.4479667602816143,-0.9436771438464202,1.0,-0.14519293655984306,-0.9869964990574386,-0.3233178163351672,0.0
2020-10-30,-0.4482015772263897,-0.9428351606078091,1.0,-0.1436045393344874,-0.9878822850548181,-0.3243316022311983,0.0
