Date,INGR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.06470382499761533,-0.7111061651457823,-0.0,-0.6726336205526056,-0.731073733744555,0.0
2018-10-31,1.0,-0.06571862925191613,-0.703395198581111,-0.0,-0.6700766453411034,-0.7279723823398999,0.0
2018-11-01,1.0,-0.05243350937668006,-0.7131336769868126,-0.0,-0.6690806742354765,-0.7277758451661871,0.0
2018-11-02,1.0,-0.05383669221307597,-0.7054593622859304,-0.0,-0.6692843851515439,-0.7252972529725297,0.0
2018-11-05,1.0,-0.05163608851900889,-0.711083790429355,-0.0,-0.6694407666603619,-0.7201941869995586,0.0
2018-11-06,1.0,-0.047602479757085016,-0.7096090587044535,-0.0,-0.6765878036437246,-0.7291877530364372,0.0
2018-11-07,1.0,-0.04681375647995954,-0.7099506890883803,-0.0,-0.6752750031609559,-0.7288848147679858,0.0
2018-11-08,1.0,-0.0190547824996866,-0.7118590948978314,-0.0,-0.6669800676946221,-0.7361163344615771,0.0
2018-11-09,1.0,-0.018677530554685053,-0.7117518019429646,-0.0,-0.6675963647759323,-0.7357881541836415,0.0
2018-11-12,1.0,-0.017598052981372275,-0.6978064838216481,-0.0,-0.6718774376735623,-0.7329713875627945,0.0
2018-11-13,1.0,-0.0,-0.69149890218635,-0.0,-0.6711506942511675,-0.7297832204595356,0.0
2018-11-14,1.0,-0.0,-0.6928838951310861,-0.0,-0.6716501067880025,-0.730770421270932,0.0
2018-11-15,1.0,-0.0,-0.6941412892255371,-0.0,-0.6751275313031381,-0.7224300510125212,0.0
2018-11-16,1.0,-0.0,-0.6843461789274291,-0.0,-0.6806819240443438,-0.7402415923982238,0.0
2018-11-19,1.0,-0.0,-0.6863062278355005,-0.0,-0.6830087724755801,-0.7415230510794499,0.0
2018-11-20,1.0,-0.0,-0.6711116689153148,-0.0,-0.6832543691757398,-0.7832826080135546,0.0
2018-11-21,1.0,-0.0,-0.6672162767546043,-0.0,-0.6855089596814335,-0.7582752613240419,0.0
2018-11-23,1.0,-0.0,-0.6582160499580576,-0.0,-0.6894398359586168,-0.7591884922484233,0.0
2018-11-26,1.0,-0.0,-0.6582994190561993,-0.0,-0.6893037994345894,-0.7590791885426699,0.0
2018-11-27,1.0,-0.0,-0.6564694237372019,-0.0,-0.6828544031674348,-0.7539051625475579,0.0
2018-11-28,1.0,-0.0,-0.6526823835158716,-0.0,-0.6856320772229441,-0.7555534929769198,0.0
2018-11-29,1.0,-0.0,-0.6343720317431136,-0.0,-0.6730091613812544,-0.7565952753010388,0.0
2018-11-30,1.0,-0.0,-0.6343967392969876,-0.0,-0.6728570990775643,-0.7573473077748154,0.0
2018-12-03,1.0,-0.0,-0.634077613403167,-0.0,-0.6721492235596802,-0.7566541088547888,0.0
2018-12-04,1.0,-0.0,-0.6342647732478242,-0.0,-0.666147503435639,-0.7534890823026416,0.0
2018-12-06,1.0,-0.0,-0.5827436522566452,-0.0,-0.6590354997918773,-0.7314027472200749,0.0
2018-12-07,1.0,-0.0,-0.5855253336518078,-0.0,-0.6607052219866837,-0.7394679485265577,0.0
2018-12-10,1.0,-0.0,-0.5805936613055819,-0.0,-0.6513422421948912,-0.7245742667928099,0.0
2018-12-11,1.0,-0.0,-0.5809160531062421,-0.0,-0.6503444809130962,-0.7256867441379107,0.0
2018-12-12,1.0,-0.0,-0.5815136990354458,-0.0,-0.6498905260666312,-0.727350730812474,0.0
2018-12-13,1.0,-0.0,-0.5772574064218555,-0.0,-0.6543374135178286,-0.7250606114363431,0.0
2018-12-14,1.0,-0.0,-0.558491237434392,-0.0,-0.6765115796340777,-0.7303324140794117,0.0
2018-12-17,1.0,-0.0,-0.5538625088589653,-0.0,-0.6614694070399244,-0.7376565083864871,0.0
2018-12-18,1.0,-0.0,-0.5437098336121137,-0.0,-0.6544296739736479,-0.736391114241277,0.0
2018-12-19,1.0,-0.0,-0.5451526639043169,-0.0,-0.6563225484145876,-0.7372241323576949,0.0
2018-12-20,1.0,-0.0,-0.5351033655954852,-0.0,-0.6572121991871107,-0.7317465422965582,0.0
2018-12-21,1.0,-0.0,-0.5332150543889244,-0.0,-0.6568262462916642,-0.7184573323250537,0.0
2018-12-24,1.0,-0.0,-0.5039881660237259,-0.0,-0.6486063172549816,-0.7479189024567101,0.0
2018-12-26,1.0,-0.0,-0.5042774433274765,-0.0,-0.6355387850332691,-0.7405881844629433,0.0
2018-12-27,1.0,-0.0,-0.4699685927902387,-0.0,-0.5722504794463437,-0.737180021679313,0.0
2018-12-28,1.0,-0.0,-0.47083657371403176,-0.0,-0.570992111987557,-0.7356404843906231,0.0
2018-12-31,1.0,-0.0,-0.4710587712476391,-0.0,-0.5709643372958559,-0.7354738362404176,0.0
2019-01-02,1.0,-0.0,-0.470653562107835,-0.0,-0.570242656449553,-0.7354933644288966,0.0
2019-01-03,1.0,-0.0,-0.4710456880988752,-0.0,-0.5691154006388002,-0.7372309401472018,0.0
2019-01-04,1.0,-0.0,-0.4729793168199265,-0.0,-0.5483389942838207,-0.7401209510396818,0.0
2019-01-07,1.0,-0.0,-0.4498995820441839,-0.0,-0.5395972425772132,-0.7245019812191283,0.0
2019-01-08,1.0,-0.0,-0.4406164513420546,-0.0,-0.5454077625199751,-0.7224343869342651,0.0
2019-01-09,1.0,-0.0,-0.4352988909926968,-0.0,-0.5447119285907494,-0.7248850419258859,0.0
2019-01-10,1.0,-0.0,-0.43433824523455455,-0.0,-0.5452480735433284,-0.7242125185886169,0.0
2019-01-11,1.0,-0.0,-0.44065741613902737,-0.0,-0.539673986258925,-0.7139970362387176,0.0
2019-01-14,1.0,-0.0,-0.4422740132022093,-0.0,-0.5410480937626296,-0.7110332749562173,0.0
2019-01-15,1.0,-0.0,-0.4381980037766388,-0.0,-0.5408686269220394,-0.7185055300782304,0.0
2019-01-16,1.0,-0.0,-0.43889427740058196,-0.0,-0.530849229442828,-0.7245123396917771,0.0
2019-01-17,1.0,-0.0,-0.4421598616837345,-0.0,-0.512967149886953,-0.7048277696502194,0.0
2019-01-18,1.0,-0.0,-0.44136620359217327,-0.0,-0.5181348537166413,-0.7172301185791912,0.0
2019-01-22,1.0,-0.0,-0.38656544249805513,-0.0,-0.4801083778201035,-0.815945489175631,0.0
2019-01-23,1.0,-0.0,-0.3549297288581947,-0.0,-0.4847768253029855,-0.8475532743933571,0.0
2019-01-24,1.0,-0.0,-0.3502727688049233,-0.0,-0.49375184757195456,-0.8433527720297761,0.0
2019-01-25,1.0,-0.0,-0.281732395134457,-0.0,-0.5077455953744614,-0.9378443244422626,0.0
2019-01-28,1.0,-0.0,-0.26642814224067296,-0.0,-0.5308898235647566,-0.9338504397225105,0.0
2019-01-29,1.0,-0.0,-0.2611934167647945,-0.0,-0.5269600460059698,-0.9503245063942821,0.0
2019-01-30,1.0,-0.0,-0.2578640457743587,-0.0,-0.5226544747720864,-0.957182358255537,0.0
2019-01-31,1.0,-0.0,-0.26378233231039017,-0.0,-0.5015618149934239,-0.9746821569487066,0.0
2019-02-01,1.0,-0.0,-0.2623769165363833,-0.0,-0.5048684824048931,-0.9755341616610438,0.0
2019-02-04,1.0,-0.0,-0.26274929361095106,-0.0,-0.509285929827449,-0.9712232189394563,0.0
2019-02-05,1.0,-0.0,-0.24746767685086055,-0.0,-0.5051469982706085,-0.9924236185456642,0.0
2019-02-06,1.0,-0.0,-0.2665333444435186,-0.0,-0.4936255312057328,-1.0174152153987168,0.0
2019-02-07,1.0,-0.0,-0.27074308563812066,-0.0,-0.49700099966677774,-1.0091358436076863,0.0
2019-02-08,1.0,-0.0,-0.2699852527894488,-0.0,-0.5090013634213529,-1.0035337655471772,0.0
2019-02-11,1.0,-0.0,-0.2654830258096884,-0.0,-0.5118456993143431,-1.0098946429566866,0.0
2019-02-12,1.0,-0.0,-0.2752951684483769,-0.0,-0.5191894381332515,-0.9966784827085718,0.0
2019-02-13,1.0,-0.0,-0.2890308898624327,-0.0,-0.5148868487875659,-0.9864944052236515,0.0
2019-02-14,1.0,-0.0,-0.28012191370969997,-0.0,-0.5304644464949808,-0.9855996420881917,0.0
2019-02-15,1.0,-0.0,-0.2738035405148824,-0.0,-0.5316077511587647,-0.9867928742949684,0.0
2019-02-19,1.0,-0.0,-0.26294931904442953,-0.0,-0.5426155391828532,-0.985236659968743,0.0
2019-02-20,1.0,-0.0,-0.2539925861924803,-0.0,-0.5514925165138381,-0.9816884528554307,0.0
2019-02-21,1.0,-0.0,-0.24830699774266365,-0.0,-0.5522392219156704,-0.9862887718418193,0.0
2019-02-22,1.0,-0.0,-0.2375121747599833,-0.0,-0.5666898566856824,-0.9786002504522053,0.0
2019-02-25,1.0,-0.0,-0.23283498672628197,-0.0,-0.5758278608355456,-0.9857761631968702,0.0
2019-02-26,1.0,-0.0,-0.23118579723090665,-0.0,-0.5809792317999107,-0.9792876284055383,0.0
2019-02-27,1.0,-0.0,-0.22712810493999439,-0.0,-0.582835612615127,-0.9809935807982139,0.0
2019-02-28,1.0,-0.0,-0.23110440757499578,-0.0,-0.5866711356907436,-0.9753645047762695,0.0
2019-03-01,1.0,-0.0,-0.22936215370866844,-0.0,-0.5867683199285075,-0.9765415549597855,0.0
2019-03-04,1.0,-0.0,-0.22283943724877175,-0.0,-0.5847755694506477,-0.9838097364895042,0.0
2019-03-05,1.0,-0.0,-0.21288084380158354,-0.0,-0.6023277285062809,-0.9825140586968076,0.0
2019-03-06,1.0,-0.0,-0.21060877350044763,-0.0,-0.6069829901521934,-0.9801085496866607,0.0
2019-03-07,1.0,-0.0,-0.20447882054002736,-0.0,-0.6128780051936448,-0.974925306452964,0.0
2019-03-08,1.0,-0.0,-0.18852112079911962,-0.0,-0.6389006461807614,-0.9943282824007451,0.0
2019-03-11,1.0,-0.0,-0.1883546034639927,-0.0,-0.6412374658158614,-1.0190861440291705,0.0
2019-03-12,1.0,-0.0,-0.15766141800282105,-0.0,-0.6591151155761537,-1.061861308615677,0.0
2019-03-13,1.0,-0.0,-0.17079172094369663,-0.0,-0.6673035171515416,-1.0566796931538573,0.0
2019-03-14,1.0,-0.0,-0.17073876794812412,-0.0,-0.6681333950903195,-1.0559576192681797,0.0
2019-03-15,1.0,-0.0,-0.16697114687545309,-0.0,-0.6740321879077861,-1.0588081774684646,0.0
2019-03-18,1.0,-0.0,-0.17678796586810547,-0.0,-0.685071694572325,-1.0704630091194323,0.0
2019-03-19,1.0,-0.0,-0.17573098554223962,-0.0,-0.6895556667942639,-1.0792673949530343,0.0
2019-03-20,1.0,-0.0,-0.16951503881460495,-0.0,-0.6938221317040054,-1.0883438118008206,0.0
2019-03-21,1.0,-0.0,-0.17222861526658995,-0.0,-0.7018382461420436,-1.0765690006196336,0.0
2019-03-22,1.0,-0.0,-0.1711478338543993,-0.0,-0.7289861545332738,-1.0773857376805123,0.0
2019-03-25,1.0,-0.0,-0.11950334739139412,-0.0,-0.750670952900581,-1.0790692187453919,0.0
2019-03-26,1.0,-0.0,-0.12105747262854939,-0.0,-0.748894757143281,-1.0971426875945762,0.0
2019-03-27,1.0,-0.0,-0.10647887323943661,-0.0,-0.7599110452186806,-1.0987694588584136,0.0
2019-03-28,1.0,-0.0,-0.10582089109204784,-0.0,-0.7569533082014901,-1.1055240582979606,0.0
2019-03-29,1.0,-0.0,-0.107238287512618,-0.0,-0.7570215545395166,-1.1046849949527937,0.0
2019-04-01,1.0,-0.0,-0.10601284643749256,-0.0,-0.7580290234328536,-1.1096705126680146,0.0
2019-04-02,1.0,-0.0,-0.12325795620004161,-0.0,-0.7839419962559059,-1.064333046088016,0.0
2019-04-03,1.0,-0.0,-0.12421215364490426,-0.0,-0.7801760019027233,-1.0686169580211677,0.0
2019-04-04,1.0,-0.0,-0.12274228583330855,-0.0,-0.7842711339899427,-1.0685273901270569,0.0
2019-04-05,1.0,-0.0,-0.12708085612366232,-0.0,-0.7794292508917955,-1.0661117717003568,0.0
2019-04-08,1.0,-0.0,-0.12135980030904553,-0.0,-0.7835789849043148,-1.0666527992392725,0.0
2019-04-09,1.0,-0.0,-0.11561829878484632,-0.0,-0.7977126518942103,-1.0649868954014772,0.0
2019-04-10,1.0,-0.0,-0.11064184165129973,-0.0,-0.806912140860151,-1.0566890726310152,0.0
2019-04-11,1.0,-0.0,-0.10178268503913575,-0.0,-0.8280705931371091,-1.0462783845718877,0.0
2019-04-12,1.0,-0.0,-0.10026204514323149,-0.0,-0.8285093204692989,-1.048984575069978,0.0
2019-04-15,1.0,-0.0,-0.10044470797509636,-0.0,-0.8165134894752446,-1.0477616365253484,0.0
2019-04-16,1.0,-0.0,-0.10356073408639452,-0.0,-0.8156779032879717,-1.0455690948441994,0.0
2019-04-17,1.0,-0.0,-0.11139750540692679,-0.0,-0.822652801232483,-1.028649305246941,0.0
2019-04-18,1.0,-0.0,-0.10658714458649503,-0.0,-0.8238802444713456,-1.0220850925625202,0.0
2019-04-22,1.0,-0.0,-0.10693896768877639,-0.0,-0.8163439467953622,-1.0194514743099288,0.0
2019-04-23,1.0,-0.0,-0.12037580739870817,-0.0,-0.8157369348209041,-0.9998825601879036,0.0
2019-04-24,1.0,-0.0,-0.1215304266181562,-0.0,-0.8124229798720732,-1.0001467050055748,0.0
2019-04-25,1.0,-0.0,-0.11772482886270823,-0.0,-0.8202838087963099,-0.9999412404148426,0.0
2019-04-26,1.0,-0.0,-0.12247752842431096,-0.0,-0.8054943746651586,-1.0483957378415383,0.0
2019-04-29,1.0,-0.0,-0.12098574362332211,-0.0,-0.8052918241614333,-1.0500014881395279,0.0
2019-04-30,1.0,-0.0,-0.1222119375354573,-0.0,-0.8034695888447643,-1.0601952763428981,0.0
2019-05-01,1.0,-0.0,-0.1011670816957187,-0.0,-0.8280579640574841,-1.0709849689478264,0.0
2019-05-02,1.0,-0.0,-0.10592632784710918,-0.0,-0.8351419786579852,-1.073340567914632,0.0
2019-05-03,1.0,-0.0,-0.0655559692231323,-0.0,-0.9161392405063291,-1.1208116157855548,0.0
2019-05-06,1.0,-0.0,-0.03638504927787764,-0.0,-0.9274468480753735,-1.1354056902002108,0.0
2019-05-07,1.0,-0.0,-0.035666656328505415,-0.0,-0.9265266879632789,-1.1392550320999908,0.0
2019-05-08,1.0,-0.0,-0.04474438384025145,-0.0,-0.9103571538627468,-1.1264675973005454,0.0
2019-05-09,1.0,-0.0,-0.046018135833693165,-0.0,-0.905403738202455,-1.1329035839861823,0.0
2019-05-10,1.0,-0.0,-0.04444992447828366,-0.0,-0.9129804876545113,-1.1250886224222434,0.0
2019-05-13,1.0,-0.0,-0.04151747129275219,-0.0,-0.9176132855908136,-1.1276700827262622,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.9303467414839438,-1.1193010277210211,0.0
2019-05-15,1.0,-0.0,-0.003876797216032236,-0.0,-0.9425501388931286,-1.1061692969870875,0.0
2019-05-16,1.0,-0.0,-0.0041097141465493625,-0.0,-0.9339401503850955,-1.1061523942890195,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.9238103941997198,-1.1225857551940535,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.9232386000182765,-1.1228487008437662,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.9260467811289683,-1.1235399957305359,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.9323640575469399,-1.1156730065837601,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.9441720220509853,-1.1015441781134834,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.9500519655193496,-1.1067432903344134,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.9501542408600837,-1.1041202162426316,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.9580882128813973,-1.0900722406803427,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.9543943137793235,-1.096153259510082,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.9472752791847197,-1.1039238420699335,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.9457197440640446,-1.0866967886708918,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.9141668960034248,-1.143656545271076,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.9210200320270719,-1.10037163489138,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.9150259693199662,-1.1046623988404396,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.9134505043184152,-1.1063900465060095,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.890615696081934,-1.086638085030368,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.9003284562555988,-1.0856375037324575,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.9021891706238987,-1.0844010393333932,0.0
2019-06-13,1.0,-0.0,-0.020390520196750632,-0.0,-0.9056491280369653,-1.055030555969593,0.0
2019-06-14,1.0,-0.0,-0.016362173278097338,-0.0,-0.916281703573451,-1.0477155544958723,0.0
2019-06-17,1.0,-0.0,-0.010880906245342077,-0.0,-0.9249664629602027,-1.0452228349977641,0.0
2019-06-18,1.0,-0.0,-0.025719643973446848,-0.0,-0.9151013604024648,-1.035989640698955,0.0
2019-06-19,1.0,-0.0,-0.012618015557270946,-0.0,-0.9226589869960216,-1.033638145003266,0.0
2019-06-20,1.0,-0.0,-0.008522389832521678,-0.0,-0.9257037652927902,-1.0352476541156908,0.0
2019-06-21,1.0,-0.0,-0.00938226008220647,-0.0,-0.9362899862989219,-1.0328230178114017,0.0
2019-06-24,1.0,-0.0,-0.0061545815780825195,-0.0,-0.9304173762361446,-1.0510890024200055,0.0
2019-06-25,1.0,-0.0,-0.010173638045229428,-0.0,-0.925771227400203,-1.0474968673548541,0.0
2019-06-26,1.0,-0.0,-0.010531026252983295,-0.0,-0.9056980906921241,-1.0670644391408115,0.0
2019-06-27,1.0,-0.0,-0.015696612048048408,-0.0,-0.9352364976185483,-1.0446035407243206,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.7848416104080685,-0.9483696394894362,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.7774304984372429,-0.964275922574985,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.7703843833963919,-0.9712946208257937,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.7780736186215036,-0.9668414262578572,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.7825979449420297,-0.9648057585581624,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.7823673289911232,-0.9658944128397504,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.779123414071511,-0.9670731037513044,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.7657558999069157,-0.9720199310080492,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.7708869774831535,-0.9683887580123816,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.7963986254295532,-0.9527147766323024,0.0
2019-07-15,1.0,-0.0,-0.011621182496626551,-0.0,-0.7913970203508386,-0.9507889736458018,0.0
2019-07-16,1.0,-0.0,-0.022004687715428097,-0.0,-0.7952019853853579,-0.9403005652833312,0.0
2019-07-17,1.0,-0.0,-0.013689197377843881,-0.0,-0.7971685120916653,-0.9435079601167852,0.0
2019-07-18,1.0,-0.0,-0.022065360885847454,-0.0,-0.7512999434221516,-0.9208179540372335,0.0
2019-07-19,1.0,-0.0,-0.019906133678588768,-0.0,-0.7516318713923504,-0.9257700814587042,0.0
2019-07-22,1.0,-0.0,-0.019729029472093273,-0.0,-0.7549390046421246,-0.9242416063910179,0.0
2019-07-23,1.0,-0.0,-0.013971414806487874,-0.0,-0.7375675820352229,-0.9249772496119052,0.0
2019-07-24,1.0,-0.0,-0.018570201803349076,-0.0,-0.7513417775869472,-0.9136431945040789,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.7706027060270603,-0.9033370768490294,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.7719096619003074,-0.9008151810771081,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.771166986974162,-0.898062139654068,0.0
2019-07-30,1.0,-0.0,-0.0025105496501255276,-0.0,-0.7716468137385825,-0.8966401367448321,0.0
2019-07-31,1.0,-0.0,-0.0193186372745491,-0.0,-0.7632598530394121,-0.8894321977287909,0.0
2019-08-01,1.0,-0.0,-0.02707759749806207,-0.0,-0.7594023148271899,-0.8865039694207586,0.0
2019-08-02,1.0,-0.0,-0.008738438373843837,-0.0,-0.8384329963432997,-0.8415788341578835,0.0
2019-08-05,1.0,-0.0,-0.009966777408637875,-0.0,-0.8374523944574994,-0.853631526348486,0.0
2019-08-06,1.0,-0.0,-0.015566276621265026,-0.0,-0.7998507343337687,-0.8500146600207906,0.0
2019-08-07,1.0,-0.0,-0.019088637209549637,-0.0,-0.785319296006806,-0.8541500505131069,0.0
2019-08-08,1.0,-0.0,-0.01800101039644766,-0.0,-0.7860884362785504,-0.8548751628599538,0.0
2019-08-09,1.0,-0.0,-0.006636700158646219,-0.0,-0.7680592279217346,-0.8693812797461661,0.0
2019-08-12,1.0,-0.0,-0.005182169107926604,-0.0,-0.7719845592512294,-0.8667971022156418,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.7697161716171618,-0.8705478547854787,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.7581527456343361,-0.8717652009257311,0.0
2019-08-15,1.0,-0.0,-0.0222360441610947,-0.0,-0.7456072150520915,-0.8237961955113253,0.0
2019-08-16,1.0,-0.0,-0.020100632845730885,-0.0,-0.7526714389459488,-0.820857972818757,0.0
2019-08-19,1.0,-0.0,-0.0066919877012117926,-0.0,-0.7593984962406015,-0.8176627134847428,0.0
2019-08-20,1.0,-0.0,-0.008535327488396081,-0.0,-0.7574780814853018,-0.8126353790613718,0.0
2019-08-21,1.0,-0.0,-0.014946454711214975,-0.0,-0.7599065204550707,-0.7932663910218547,0.0
2019-08-22,1.0,-0.0,-0.01698655444934825,-0.0,-0.7569793698039617,-0.7919788566150056,0.0
2019-08-23,1.0,-0.0,-0.013276495210703372,-0.0,-0.7567859068847745,-0.7979250661256774,0.0
2019-08-26,1.0,-0.0,-0.004857702383071798,-0.0,-0.7521300134794883,-0.7862865281416109,0.0
2019-08-27,1.0,-0.0,-0.004067831083314265,-0.0,-0.7523199349147026,-0.7860066610733989,0.0
2019-08-28,1.0,-0.0,-0.03256197070709671,-0.0,-0.7346649849416973,-0.8068418749517362,0.0
2019-08-29,1.0,-0.0,-0.03176895306859206,-0.0,-0.7339865910263023,-0.8129190304280557,0.0
2019-08-30,1.0,-0.0,-0.028142540810546374,-0.0,-0.7361604614037798,-0.8104691281734384,0.0
2019-09-03,1.0,-0.0,-0.026541361148404417,-0.0,-0.7313332644841475,-0.823969844056594,0.0
2019-09-04,1.0,-0.0,-0.00232852966288065,-0.0,-0.7422835114227315,-0.8426690124446974,0.0
2019-09-05,1.0,-0.0,-0.009215519244172538,-0.0,-0.7424559229716823,-0.8297323111076692,0.0
2019-09-06,1.0,-0.0,-0.005743130134693142,-0.0,-0.7542043318138504,-0.8154729712328413,0.0
2019-09-09,1.0,-0.0,-0.008987664494862352,-0.0,-0.7547835492261338,-0.8114650665705235,0.0
2019-09-10,1.0,-0.0,-0.010834598656612708,-0.0,-0.7510101140077721,-0.8116941606402964,0.0
2019-09-11,1.0,-0.0,-0.004963225839633802,-0.0,-0.7446124569253716,-0.8220696394589313,0.0
2019-09-12,1.0,-0.0,-0.007605148891344005,-0.0,-0.7424012743763007,-0.8192749415482644,0.0
2019-09-13,1.0,-0.0,-0.007921606954553639,-0.0,-0.7508294539749493,-0.8132249684936088,0.0
2019-09-16,1.0,-0.0,-0.007356345491023201,-0.0,-0.7503215185966357,-0.8144966304851072,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-0.7508217770929635,-0.8172316384180791,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-0.7488060391311047,-0.8188517434396345,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.7433080970101373,-0.8231233157962274,0.0
2019-09-20,1.0,-0.0,-0.005827685356336003,-0.0,-0.7456356541384268,-0.8158246046416102,0.0
2019-09-23,1.0,-0.0,-0.006705546848906815,-0.0,-0.7454204454949516,-0.8170747373018523,0.0
2019-09-24,1.0,-0.0,-0.014169468901609465,-0.0,-0.745488615653156,-0.8072746874759349,0.0
2019-09-25,1.0,-0.0,-0.012705930282891553,-0.0,-0.7424948437858071,-0.791077839737224,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-0.794666804208789,-0.7842479884464617,0.0
