Date,IWF,IWM,MTUM,PRI,SPY,VLUE,VXX
2018-11-05,-0.12345353268836118,-0.7126355907358546,-0.0,1.0,-0.5475227206097919,-0.5480797420111404,0.0
2018-11-06,-0.12458228293369292,-0.7130503605557835,-0.0,1.0,-0.5467256844697193,-0.5469895057747552,0.0
2018-11-07,-0.1253046721287405,-0.7140927377910904,-0.0,1.0,-0.5489090535341967,-0.5482923677796376,0.0
2018-11-08,-0.10005544045986402,-0.7184208222695574,-0.0,1.0,-0.5428496396370109,-0.5565930378454086,0.0
2018-11-09,-0.09830548157686793,-0.7213556147385057,-0.0,1.0,-0.5484796160262226,-0.5584886885773654,0.0
2018-11-12,-0.09752895527613269,-0.7114391574525192,-0.0,1.0,-0.5519736266301019,-0.5564956093006972,0.0
2018-11-13,-0.08207656612529002,-0.7104988399071926,-0.0,1.0,-0.5529002320185615,-0.5547563805104408,0.0
2018-11-14,-0.0845970600197548,-0.7104177560862239,-0.0,1.0,-0.5549067456858986,-0.5551972575678344,0.0
2018-11-15,-0.0836356249455875,-0.7107867320583883,-0.0,1.0,-0.5559940799210656,-0.5515830407150526,0.0
2018-11-16,-0.08227114716106605,-0.7059965237543453,-0.0,1.0,-0.5549536500579374,-0.5536500579374276,0.0
2018-11-19,-0.0820441508778029,-0.706095370531317,-0.0,1.0,-0.5551306564690887,-0.5537400776406513,0.0
2018-11-20,-0.057703953629206675,-0.7021080254924013,-0.0,1.0,-0.5580355855466158,-0.5659082388903307,0.0
2018-11-21,-0.055275803527753,-0.7019825626564613,-0.0,1.0,-0.5578223462722642,-0.5623687163698098,0.0
2018-11-23,-0.055245117806325246,-0.7058874359122069,-0.0,1.0,-0.5568005069416442,-0.5624171899302955,0.0
2018-11-26,-0.05454283657307415,-0.7098344132469402,-0.0,1.0,-0.5549604031677465,-0.5604319654427646,0.0
2018-11-27,-0.04843198576880039,-0.7118468998364559,-0.0,1.0,-0.551745904226322,-0.5571686798840846,0.0
2018-11-28,-0.04437451280422669,-0.7381124231313335,-0.0,1.0,-0.5481710309784334,-0.5564569679822156,0.0
2018-11-29,-0.045887720919487125,-0.7376978167956568,-0.0,1.0,-0.5479669631512072,-0.5562839320780871,0.0
2018-11-30,-0.04627650355306488,-0.738748627881449,-0.0,1.0,-0.5500606620833093,-0.5536137269628517,0.0
2018-12-03,-0.04406838396673213,-0.7397770590273768,-0.0,1.0,-0.5504505024835393,-0.5535404874667899,0.0
2018-12-04,-0.033938414475772706,-0.7482612334420363,-0.0,1.0,-0.5491616403566997,-0.5545583100054833,0.0
2018-12-06,-0.026248528187013585,-0.7445219838603141,-0.0,1.0,-0.5495247120990207,-0.5515349932511989,0.0
2018-12-07,-0.02161727081955903,-0.7462845315778883,-0.0,1.0,-0.5510966740449018,-0.5556673469974416,0.0
2018-12-10,-0.012056128293241696,-0.7484249713631157,-0.0,1.0,-0.5512600229095075,-0.5519473081328751,0.0
2018-12-11,-0.004730640213308868,-0.7519424295421314,-0.0,1.0,-0.5500731098942057,-0.5603084950830012,0.0
2018-12-12,-0.003385065549786282,-0.7527754668808628,-0.0,1.0,-0.5500731518402708,-0.5624946211882154,0.0
2018-12-13,-0.003786140431390546,-0.752179899036255,-0.0,1.0,-0.5501376778338687,-0.5621844882973841,0.0
2018-12-14,-0.006622896298632415,-0.7448034634020472,-0.0,1.0,-0.5537142693311161,-0.5618853751541042,0.0
2018-12-17,-0.004185179876737853,-0.7458506521427547,-0.0,1.0,-0.5541923462806364,-0.5623333811093594,0.0
2018-12-18,-0.0,-0.7351235537780317,-0.0,1.0,-0.5522353949435795,-0.5693758034566491,0.0
2018-12-19,-0.0,-0.7350874185807336,-0.0,1.0,-0.5522226031310707,-0.5695063421323278,0.0
2018-12-20,-0.0,-0.7336340537299796,-0.0,1.0,-0.5523738830045394,-0.5689325377565878,0.0
2018-12-21,-0.0,-0.7336879230900507,-0.0,1.0,-0.5520507423630469,-0.558564195915581,0.0
2018-12-24,-0.0,-0.7202864502250276,-0.0,1.0,-0.5442837329106399,-0.5659656372951399,0.0
2018-12-26,-0.0,-0.7205849013829063,-0.0,1.0,-0.5461063250963499,-0.5671049648605758,0.0
2018-12-27,-0.0,-0.7056342355931731,-0.0,1.0,-0.5223609598033465,-0.5653789211989162,0.0
2018-12-28,-0.0,-0.70908024794773,-0.0,1.0,-0.5206064667448483,-0.5625174512760373,0.0
2018-12-31,-0.0,-0.7065232574381898,-0.0,1.0,-0.5226148903478139,-0.5645481212459841,0.0
2019-01-02,-0.0,-0.7067255301908407,-0.0,1.0,-0.5228701556344129,-0.5645310011456034,0.0
2019-01-03,-0.0,-0.706687906989743,-0.0,1.0,-0.5356753584304519,-0.5524440345434728,0.0
2019-01-04,-0.0,-0.7070619735594355,-0.0,1.0,-0.5299548167568472,-0.5520722931890444,0.0
2019-01-07,-0.0,-0.6950623083086955,-0.0,1.0,-0.5251029261418584,-0.5429526677903346,0.0
2019-01-08,-0.0,-0.6828528072837633,-0.0,1.0,-0.5348048006621603,-0.5413160435922196,0.0
2019-01-09,-0.0,-0.6827512001324284,-0.0,1.0,-0.5348176350493847,-0.5413562875903548,0.0
2019-01-10,-0.0,-0.6861628614074852,-0.0,1.0,-0.5341367682016696,-0.5438111559511305,0.0
2019-01-11,-0.0,-0.6823692222529754,-0.0,1.0,-0.536340990866316,-0.5490727926930529,0.0
2019-01-14,-0.0,-0.685166219171257,-0.0,1.0,-0.5413402718188612,-0.541506352589476,0.0
2019-01-15,-0.0,-0.6834903047091413,-0.0,1.0,-0.5410526315789473,-0.545567867036011,0.0
2019-01-16,-0.0,-0.67937052299693,-0.0,1.0,-0.5388168266172525,-0.5475011754293774,0.0
2019-01-17,-0.0,-0.684816376345279,-0.0,1.0,-0.5392766004659936,-0.5496782425385555,0.0
2019-01-18,-0.0,-0.6781692496376407,-0.0,1.0,-0.5425075259226223,-0.5667298472516445,0.0
2019-01-22,-0.0,-0.7124458723285376,-0.0,1.0,-0.5201285095683755,-0.5611118871350748,0.0
2019-01-23,-0.0,-0.695264203194495,-0.0,1.0,-0.5249657333072254,-0.5770511063246525,0.0
2019-01-24,-0.0,-0.6989662996890496,-0.0,1.0,-0.5223127993949072,-0.5800487435918984,0.0
2019-01-25,-0.0,-0.6853222193870318,-0.0,1.0,-0.5392248589492784,-0.6106716566017407,0.0
2019-01-28,-0.0,-0.6777906943774987,-0.0,1.0,-0.5487538631659531,-0.6088066006974964,0.0
2019-01-29,-0.0,-0.6569864723065143,-0.0,1.0,-0.5506366807521058,-0.6283712883922747,0.0
2019-01-30,-0.0,-0.6586800939153065,-0.0,1.0,-0.5510735198438517,-0.6190206783400752,0.0
2019-01-31,-0.0,-0.6640742102435023,-0.0,1.0,-0.5229220283379055,-0.6411097598913996,0.0
2019-02-01,-0.0,-0.6659471127900701,-0.0,1.0,-0.542789786122078,-0.6316073508109183,0.0
2019-02-04,-0.0,-0.6638717562459142,-0.0,1.0,-0.5402040758320781,-0.6382059517380553,0.0
2019-02-05,-0.0,-0.6623542792152403,-0.0,1.0,-0.5367358544213818,-0.6442422519192493,0.0
2019-02-06,-0.0,-0.6540288404107056,-0.0,1.0,-0.5411132284763502,-0.6490798941949429,0.0
2019-02-07,-0.0,-0.6530246580017633,-0.0,1.0,-0.5464292824436165,-0.6446062398680357,0.0
2019-02-08,-0.0,-0.6525143800899823,-0.0,1.0,-0.5536477020331454,-0.6414089640640128,0.0
2019-02-11,-0.0,-0.659804174921756,-0.0,1.0,-0.5879346484049731,-0.6235966347948431,0.0
2019-02-12,-0.0,-0.6410211979437417,-0.0,1.0,-0.6144226881534107,-0.6325593484664702,0.0
2019-02-13,-0.0,-0.6355912677841139,-0.0,1.0,-0.6135879269627326,-0.6308392373711192,0.0
2019-02-14,-0.0,-0.6626684944025588,-0.0,1.0,-0.5861891706648389,-0.6070082248115146,0.0
2019-02-15,-0.0,-0.6522075023605826,-0.0,1.0,-0.5946951271853271,-0.6144095682279893,0.0
2019-02-19,-0.0,-0.6545141380795177,-0.0,1.0,-0.5982201808525908,-0.6179417252763026,0.0
2019-02-20,-0.0,-0.6626187810409669,-0.0,1.0,-0.5942353515344645,-0.6139867367151839,0.0
2019-02-21,-0.0,-0.6429574840170866,-0.0,1.0,-0.5957684699406554,-0.6281643301510851,0.0
2019-02-22,-0.0,-0.6435635050305271,-0.0,1.0,-0.5990770200934445,-0.6237853641757675,0.0
2019-02-25,-0.0,-0.6432127732631338,-0.0,1.0,-0.5959139292663386,-0.6222673686620122,0.0
2019-02-26,-0.0,-0.6457039855798118,-0.0,1.0,-0.5949186003261709,-0.6205258790878658,0.0
2019-02-27,-0.0,-0.6390208989407385,-0.0,1.0,-0.6040366447180074,-0.6198110506727741,0.0
2019-02-28,-0.0,-0.6477493986943077,-0.0,1.0,-0.6121578284274425,-0.6034532126904134,0.0
2019-03-01,-0.0,-0.6505682631473476,-0.0,1.0,-0.6120351550198964,-0.6001545904783716,0.0
2019-03-04,-0.0,-0.6491157786298861,-0.0,1.0,-0.6160361700909975,-0.5964058833629028,0.0
2019-03-05,-0.0,-0.6512508606839569,-0.0,1.0,-0.615876750057379,-0.6018189120954786,0.0
2019-03-06,-0.0,-0.651569043657851,-0.0,1.0,-0.6160289140037865,-0.6008547989214618,0.0
2019-03-07,-0.0,-0.6475985663082438,-0.0,1.0,-0.6194408602150537,-0.6003154121863798,0.0
2019-03-08,-0.0,-0.6464910516790671,-0.0,1.0,-0.6255493953060814,-0.6006147482117722,0.0
2019-03-11,-0.0,-0.6444470139330519,-0.0,1.0,-0.6258888824651673,-0.6203387870729028,0.0
2019-03-12,-0.0,-0.6350228020550713,-0.0,1.0,-0.6275760549558391,-0.6237372279628239,0.0
2019-03-13,-0.0,-0.6386476785921037,-0.0,1.0,-0.6317587125159199,-0.6240882250781521,0.0
2019-03-14,-0.0,-0.6426445516802959,-0.0,1.0,-0.6234287860837403,-0.6235154737480857,0.0
2019-03-15,-0.0,-0.6295288018766834,-0.0,1.0,-0.6292391902458803,-0.6373483159083668,0.0
2019-03-18,-0.0,-0.6353020173415467,-0.0,1.0,-0.6351560447260094,-0.6489650541558403,0.0
2019-03-19,-0.0,-0.6394432234432235,-0.0,1.0,-0.631941391941392,-0.6590183150183151,0.0
2019-03-20,-0.0,-0.6547776698743416,-0.0,1.0,-0.6297931196845296,-0.6582501986404167,0.0
2019-03-21,-0.0,-0.6587652573854591,-0.0,1.0,-0.6250073707176131,-0.6645144171236512,0.0
2019-03-22,-0.0,-0.6525916261416203,-0.0,1.0,-0.6612501482623652,-0.6514055272209702,0.0
2019-03-25,-0.0,-0.6317950839045143,-0.0,1.0,-0.671147482864571,-0.6514712833845427,0.0
2019-03-26,-0.0,-0.6444062064259649,-0.0,1.0,-0.6662711009582579,-0.6560655056813125,0.0
2019-03-27,-0.0,-0.6497988377291015,-0.0,1.0,-0.6669050812099538,-0.6634778721502012,0.0
2019-03-28,-0.0,-0.6456730482495378,-0.0,1.0,-0.6614182620623844,-0.674956760302976,0.0
2019-03-29,-0.0,-0.6355284673702989,-0.0,1.0,-0.6608294930875577,-0.6767355433328378,0.0
2019-04-01,-0.0,-0.6426935546235983,-0.0,1.0,-0.6611046667261533,-0.670533297641355,0.0
2019-04-02,-0.0,-0.6484412184673964,-0.0,1.0,-0.6703950499762018,-0.6559673964778677,0.0
2019-04-03,-0.0,-0.6471008028545941,-0.0,1.0,-0.6752007136485281,-0.6512042818911686,0.0
2019-04-04,-0.0,-0.6435146692006177,-0.0,1.0,-0.6602921962228293,-0.6656372490794631,0.0
2019-04-05,-0.0,-0.6366501174302108,-0.0,1.0,-0.6679846597496804,-0.6682819514225407,0.0
2019-04-08,-0.0,-0.6330163447251114,-0.0,1.0,-0.6697771173848439,-0.6689747399702823,0.0
2019-04-09,-0.0,-0.6240021446443464,-0.0,1.0,-0.6891755033956868,-0.6654950554033122,0.0
2019-04-10,-0.0,-0.6232803287475434,-0.0,1.0,-0.690548508129355,-0.6639568816627955,0.0
2019-04-11,-0.0,-0.6136248547853802,-0.0,1.0,-0.7041792022876887,-0.6609573739239224,0.0
2019-04-12,-0.0,-0.6130521550055105,-0.0,1.0,-0.7048521133053347,-0.6606797128645043,0.0
2019-04-15,-0.0,-0.6137575595078499,-0.0,1.0,-0.7029820955104716,-0.6624065302231358,0.0
2019-04-16,-0.0,-0.616425293521664,-0.0,1.0,-0.7016508731152036,-0.661839203766613,0.0
2019-04-17,-0.0,-0.6241846612062547,-0.0,1.0,-0.686373790022338,-0.6678481012658228,0.0
2019-04-18,-0.0,-0.6356911559371379,-0.0,1.0,-0.6946614776744601,-0.6404444312409019,0.0
2019-04-22,-0.0,-0.6369583965266006,-0.0,1.0,-0.6955720105867309,-0.6412704077080916,0.0
2019-04-23,-0.0,-0.6411621267990959,-0.0,1.0,-0.6979600333055787,-0.6346199595575115,0.0
2019-04-24,-0.0,-0.6335492304949789,-0.0,1.0,-0.6975161922871235,-0.639996434725771,0.0
2019-04-25,-0.0,-0.6168721724474409,-0.0,1.0,-0.7047221975812413,-0.635323338951477,0.0
2019-04-26,-0.0,-0.6146547647197919,-0.0,1.0,-0.7131118467722866,-0.6280148971388034,0.0
2019-04-29,-0.0,-0.6105120099270246,-0.0,1.0,-0.7119981091381807,-0.6319614736904305,0.0
2019-04-30,-0.0,-0.6143961152399846,-0.0,1.0,-0.7092055784206319,-0.6373434400260564,0.0
2019-05-01,-0.0,-0.6074929660891455,-0.0,1.0,-0.7227306382348586,-0.6314230712276026,0.0
2019-05-02,-0.0,-0.6106669035773514,-0.0,1.0,-0.7124792703150913,-0.6382077706704573,0.0
2019-05-03,-0.0,-0.5930844770468529,-0.0,1.0,-0.7237931850449598,-0.6410021296734502,0.0
2019-05-06,-0.0,-0.5866260499231043,-0.0,1.0,-0.723796285342482,-0.6471075357861115,0.0
2019-05-07,-0.0,-0.5904049217663936,-0.0,1.0,-0.7217309000561981,-0.6456564820018339,0.0
2019-05-08,-0.0,-0.5977181804711809,-0.0,1.0,-0.7219439917024744,-0.6437398133056749,0.0
2019-05-09,-0.0,-0.59531504818384,-0.0,1.0,-0.7310600444773906,-0.6387842846553002,0.0
2019-05-10,-0.0,-0.5938547320342853,-0.0,1.0,-0.7326867752172495,-0.6393510691935819,0.0
2019-05-13,-0.0,-0.5947299780662754,-0.0,1.0,-0.7314897148615804,-0.6377675025194143,0.0
2019-05-14,-0.0,-0.5867829468784067,-0.0,1.0,-0.7286467693939483,-0.63085943254471,0.0
2019-05-15,-0.0,-0.5831935740135934,-0.0,1.0,-0.7356930591108365,-0.6233854120693206,0.0
2019-05-16,-0.0,-0.5860707656954306,-0.0,1.0,-0.7304893497922988,-0.6295554311640102,0.0
2019-05-17,-0.0,-0.5814146442646754,-0.0,1.0,-0.7529558182949595,-0.6288558983020713,0.0
2019-05-20,-0.0,-0.582426703821184,-0.0,1.0,-0.7528829336258263,-0.6291465330685085,0.0
2019-05-21,-0.0,-0.5871812338950924,-0.0,1.0,-0.7459645173710866,-0.6286763616977165,0.0
2019-05-22,-0.0,-0.5811877383310178,-0.0,1.0,-0.7518401371604245,-0.6230157557125544,0.0
2019-05-23,-0.0,-0.5781882665878528,-0.0,1.0,-0.7523865819417763,-0.6249150288163144,0.0
2019-05-24,-0.0,-0.5693895606015924,-0.0,1.0,-0.752196992037747,-0.6273960483633146,0.0
2019-05-28,-0.0,-0.5635779356702733,-0.0,1.0,-0.7530587576284679,-0.6315339485244259,0.0
2019-05-29,-0.0,-0.5670400943396227,-0.0,1.0,-0.7524174528301887,-0.6286556603773585,0.0
2019-05-30,-0.0,-0.564453873125313,-0.0,1.0,-0.750110492353929,-0.6318984059636407,0.0
2019-05-31,-0.0,-0.5677253826417765,-0.0,1.0,-0.7413960895337521,-0.6399480963755935,0.0
2019-06-03,-0.0,-0.5718313996181524,-0.0,1.0,-0.7487736818916141,-0.6166838008518138,0.0
2019-06-04,-0.0,-0.5727844381758345,-0.0,1.0,-0.7393923366243536,-0.6262047484720263,0.0
2019-06-05,-0.0,-0.5661259681426275,-0.0,1.0,-0.7470115446441619,-0.6095572117492327,0.0
2019-06-06,-0.0,-0.5865163301576203,-0.0,1.0,-0.7181773155027241,-0.6088045916732221,0.0
2019-06-07,-0.0,-0.5981991957573285,-0.0,1.0,-0.7099772714027625,-0.6057462556093013,0.0
2019-06-10,-0.0,-0.5998602742118593,-0.0,1.0,-0.7008994847611562,-0.6101941606264373,0.0
2019-06-11,-0.0,-0.605056491402213,-0.0,1.0,-0.701807140980352,-0.6125886783639389,0.0
2019-06-12,-0.0,-0.6102990517870168,-0.0,1.0,-0.6976221735959154,-0.6096571845368345,0.0
2019-06-13,-0.0,-0.6150792492483727,-0.0,1.0,-0.6972766280393473,-0.6065851309145042,0.0
2019-06-14,-0.0,-0.607427520364369,-0.0,1.0,-0.7140813406907828,-0.5981139236810604,0.0
2019-06-17,-0.0,-0.6090282644241999,-0.0,1.0,-0.7095012847465546,-0.6013489838822704,0.0
2019-06-18,-0.0,-0.5928675825781935,-0.0,1.0,-0.7170710318620286,-0.6131832797427653,0.0
2019-06-19,-0.0,-0.5908400070146723,-0.0,1.0,-0.718097854679371,-0.6138422867831882,0.0
2019-06-20,-0.0,-0.5915130231196957,-0.0,1.0,-0.7187591454492245,-0.6162715832601697,0.0
2019-06-21,-0.0,-0.5923171517245418,-0.0,1.0,-0.7193593722550798,-0.6162674942905663,0.0
2019-06-24,-0.0,-0.5984111163227017,-0.0,1.0,-0.7179878048780488,-0.6151207786116323,0.0
2019-06-25,-0.0,-0.592213655419073,-0.0,1.0,-0.7216440444431415,-0.6177772566034416,0.0
2019-06-26,-0.0,-0.5919575603036432,-0.0,1.0,-0.7135613587737039,-0.6253700284299071,0.0
2019-06-27,-0.0,-0.5900783289817233,-0.0,1.0,-0.7212133657992783,-0.6223780326810807,0.0
2019-06-28,-0.0,-0.5965421245421245,-0.0,1.0,-0.7138754578754578,-0.619985347985348,0.0
2019-07-01,-0.0,-0.5850651637900669,-0.0,1.0,-0.7462721615592346,-0.603968533521193,0.0
2019-07-02,-0.0,-0.5796602184730442,-0.0,1.0,-0.7596796513853312,-0.605040779671996,0.0
2019-07-03,-0.0,-0.5871875644007418,-0.0,1.0,-0.7499043188977537,-0.6069420319722083,0.0
2019-07-05,-0.0,-0.5830778301886793,-0.0,1.0,-0.7568101415094339,-0.6081957547169812,0.0
2019-07-08,-0.0,-0.5875349933696774,-0.0,1.0,-0.7479003978193607,-0.6113746869014292,0.0
2019-07-09,-0.0,-0.5879580534935784,-0.0,1.0,-0.747996936491104,-0.6097266407446683,0.0
2019-07-10,-0.0,-0.5846566302330377,-0.0,1.0,-0.7511416197743276,-0.6102878354889079,0.0
2019-07-11,-0.0,-0.5931068901740891,-0.0,1.0,-0.7291489299239645,-0.6134515456653847,0.0
2019-07-12,-0.0,-0.5949341081858471,-0.0,1.0,-0.7338792521499221,-0.6062046902057469,0.0
2019-07-15,-0.0,-0.623206304398965,-0.0,1.0,-0.7180957421783111,-0.5991825452834627,0.0
2019-07-16,-0.0,-0.6288126121356511,-0.0,1.0,-0.7212859201741227,-0.591164446013118,0.0
2019-07-17,-0.0,-0.6367273690094437,-0.0,1.0,-0.7169839075049278,-0.5882439469271278,0.0
2019-07-18,-0.0,-0.6349904115651277,-0.0,1.0,-0.720312730491223,-0.595014013866352,0.0
2019-07-19,-0.0,-0.636564851704294,-0.0,1.0,-0.7194038660174118,-0.5951601003393832,0.0
2019-07-22,-0.0,-0.6332181973843474,-0.0,1.0,-0.7208100847282497,-0.5981755380391462,0.0
2019-07-23,-0.0,-0.6321431735625055,-0.0,1.0,-0.7232804701574082,-0.5978264079619621,0.0
2019-07-24,-0.0,-0.6324258887445376,-0.0,1.0,-0.7238396126136767,-0.5964036848942955,0.0
2019-07-25,-0.0,-0.6249596241374247,-0.0,1.0,-0.731581265599765,-0.5799148436352958,0.0
2019-07-26,-0.0,-0.6266885457262578,-0.0,1.0,-0.7291294283118938,-0.5744425235151053,0.0
2019-07-29,-0.0,-0.6167106420404573,-0.0,1.0,-0.7302843740838463,-0.5846672530049838,0.0
2019-07-30,-0.0,-0.6191816981962165,-0.0,1.0,-0.7297844258688958,-0.5839859216893973,0.0
2019-07-31,-0.0,-0.6199519371666373,-0.0,1.0,-0.72856221792392,-0.5821171091964128,0.0
2019-08-01,-0.0,-0.6213597916117891,-0.0,1.0,-0.726227061199403,-0.5792138613281822,0.0
2019-08-02,-0.0,-0.6232335399712078,-0.0,1.0,-0.7218027440726269,-0.5929429738226047,0.0
2019-08-05,-0.0,-0.6212779702824925,-0.0,1.0,-0.7205614612086685,-0.5946731661478828,0.0
2019-08-06,-0.0,-0.6215329642972205,-0.0,1.0,-0.7126790264475881,-0.5946460475060773,0.0
2019-08-07,-0.0,-0.6122932133044953,-0.0,1.0,-0.714765885310107,-0.5957210498626293,0.0
2019-08-08,-0.0,-0.6158550860353506,-0.0,1.0,-0.7147957392016856,-0.5956923797260915,0.0
2019-08-09,-0.0,-0.6203820534640101,-0.0,1.0,-0.7256081457789255,-0.5883682032923502,0.0
2019-08-12,-0.0,-0.620137299771167,-0.0,1.0,-0.7279234876488881,-0.5856950067476384,0.0
2019-08-13,-0.0,-0.6119903512384538,-0.0,1.0,-0.7351591457315997,-0.5945460963699476,0.0
2019-08-14,-0.0,-0.6154455561749949,-0.0,1.0,-0.7305830227986267,-0.5881576244828497,0.0
2019-08-15,-0.0,-0.632404181184669,-0.0,1.0,-0.7194831591173055,-0.5517131242740999,0.0
2019-08-16,-0.0,-0.6233841853965296,-0.0,1.0,-0.7408873879119598,-0.5471060906020729,0.0
2019-08-19,-0.0,-0.6244393965868716,-0.0,1.0,-0.7407245617100588,-0.5470906867027783,0.0
2019-08-20,-0.0,-0.6283420126261892,-0.0,1.0,-0.7382829546446339,-0.5426352078666395,0.0
2019-08-21,-0.0,-0.6336325866527209,-0.0,1.0,-0.7356111450071182,-0.5361283012289724,0.0
2019-08-22,-0.0,-0.6365693070742814,-0.0,1.0,-0.7242219450648257,-0.5396931287525016,0.0
2019-08-23,-0.0,-0.6319573283858998,-0.0,1.0,-0.722431586270872,-0.5444979128014842,0.0
2019-08-26,-0.0,-0.6252447874668817,-0.0,1.0,-0.7183504204584725,-0.5362573436240065,0.0
2019-08-27,-0.0,-0.6220080552359033,-0.0,1.0,-0.7138952819332566,-0.5409666283084005,0.0
2019-08-28,-0.0,-0.6102128883774453,-0.0,1.0,-0.7319620253164556,-0.5346662830840045,0.0
2019-08-29,-0.0,-0.6040959558189035,-0.0,1.0,-0.7375021572801013,-0.5347753552321233,0.0
2019-08-30,-0.0,-0.5958691910499139,-0.0,1.0,-0.7436029833620195,-0.5291451520367183,0.0
2019-09-03,-0.0,-0.5984389795976929,-0.0,1.0,-0.7424029383913455,-0.5286521851416109,0.0
2019-09-04,-0.0,-0.6069532834949838,-0.0,1.0,-0.6738737737264819,-0.49826306867131703,0.0
2019-09-05,-0.0,-0.6025569915136724,-0.0,1.0,-0.6718065339175773,-0.4989461423262521,0.0
2019-09-06,-0.0,-0.5974842767295597,-0.0,1.0,-0.6805969325830299,-0.4804148736621428,0.0
2019-09-09,-0.0,-0.6155175724985597,-0.0,1.0,-0.6658618892150676,-0.4621525967790611,0.0
2019-09-10,-0.0,-0.6157263925838568,-0.0,1.0,-0.6663832588244974,-0.46054688571350216,0.0
2019-09-11,-0.0,-0.6022428164071069,-0.0,1.0,-0.6859234481245887,-0.4536905023031367,0.0
2019-09-12,-0.0,-0.5884367721605699,-0.0,1.0,-0.693930675434991,-0.4577339361556378,0.0
2019-09-13,-0.0,-0.5873729208341326,-0.0,1.0,-0.6941605239360974,-0.45871811032252763,0.0
2019-09-16,-0.0,-0.5902227824514291,-0.0,1.0,-0.6909544296166388,-0.45907434302468975,0.0
2019-09-17,-0.0,-0.59067116117186,-0.0,1.0,-0.6905642796459206,-0.45934391186384943,0.0
