Date,IWF,IWM,MTUM,PH,SPY,VLUE,VXX
2018-10-18,-0.29286793682775786,-0.46182109099528873,-0.07043171649530355,1.0,-0.5404900885952176,-0.5974991851610417,0.0
2018-10-19,-0.28691497832433865,-0.45515939721018017,-0.06405379102893037,1.0,-0.5433070866141733,-0.5996638060691851,0.0
2018-10-22,-0.28697832178144816,-0.4555375313375608,-0.06494617313080667,1.0,-0.5428107948680135,-0.5991741631027871,0.0
2018-10-23,-0.2876183174593814,-0.45516468610857197,-0.06664111107834754,1.0,-0.5411494117300151,-0.5981482027541061,0.0
2018-10-24,-0.28719517628538327,-0.46766863694418864,-0.07084088276353699,1.0,-0.5448658924169067,-0.5996970327026464,0.0
2018-10-25,-0.2691859788051706,-0.44075346453942005,-0.06768953068592058,1.0,-0.5495225340631187,-0.5842261558169325,0.0
2018-10-26,-0.25947353196413075,-0.43592710442580274,-0.050072317037894123,1.0,-0.5647671391379809,-0.5824414231993057,0.0
2018-10-29,-0.24816929020354034,-0.44386784293374854,-0.0397855042380211,1.0,-0.5610332699071672,-0.590151646197313,0.0
2018-10-30,-0.242086144265698,-0.4449922158796056,-0.03554748313440581,1.0,-0.5627630744392551,-0.5976474658363605,0.0
2018-10-31,-0.2429154451916997,-0.4381215152037707,-0.03647180548370409,1.0,-0.5611887106972466,-0.5954187503592573,0.0
2018-11-01,-0.24669083793738492,-0.4343347145488029,-0.04011279926335175,1.0,-0.5611475598526703,-0.5952750920810314,0.0
2018-11-02,-0.2431258200903922,-0.46447003936433884,-0.04146377022889634,1.0,-0.5615104242600962,-0.6053360548184867,0.0
2018-11-05,-0.23666510703006202,-0.49005731664522173,-0.03959527430108785,1.0,-0.5672593285764418,-0.5907708503918587,0.0
2018-11-06,-0.23267254253169747,-0.48786272729934704,-0.04172645017715441,1.0,-0.5704664577904015,-0.5954730461772716,0.0
2018-11-07,-0.23486959838061433,-0.4895121307243231,-0.038284389943380175,1.0,-0.5735911051133863,-0.5974125033003784,0.0
2018-11-08,-0.22658257416491473,-0.49033520205559444,-0.03019154403176828,1.0,-0.5715078252744685,-0.6012613875262789,0.0
2018-11-09,-0.22528547647557023,-0.4904646476446366,-0.0311614730878187,1.0,-0.57264682690342,-0.6009170292923688,0.0
2018-11-12,-0.22485345154422703,-0.4868033480124822,-0.03076788474437867,1.0,-0.5737116859634286,-0.6002508092974423,0.0
2018-11-13,-0.21309289110518378,-0.485329931578337,-0.01768526035022614,1.0,-0.5805114229386524,-0.6026324944914763,0.0
2018-11-14,-0.213254479039833,-0.4851278483214471,-0.01771322548849075,1.0,-0.5804777642488548,-0.6024815910013336,0.0
2018-11-15,-0.21545164101074643,-0.4916352018588441,-0.012924774905605577,1.0,-0.5915480685448736,-0.5928550682544292,0.0
2018-11-16,-0.21551148407328902,-0.4910130956183397,-0.013240802578472082,1.0,-0.5911031098463951,-0.5928453207119835,0.0
2018-11-19,-0.21543959556046255,-0.4925039223662037,-0.010052879307339183,1.0,-0.5933232610843164,-0.5941367888895346,0.0
2018-11-20,-0.20345856385598007,-0.49019494250210005,-0.0,1.0,-0.5983836862381602,-0.6046114184746402,0.0
2018-11-21,-0.20515775824809104,-0.4860971041636651,-0.0,1.0,-0.5971761993948997,-0.5927964270278058,0.0
2018-11-23,-0.20487650411652944,-0.4795325004318038,-0.002504461972479705,1.0,-0.5989406413725602,-0.5928666014163164,0.0
2018-11-26,-0.20473120755151372,-0.48112121560953147,-0.002043283066651318,1.0,-0.5980488085645217,-0.5919189593645677,0.0
2018-11-27,-0.20157841871143636,-0.4820490744726647,-0.0,1.0,-0.596297890658631,-0.5899555172908596,0.0
2018-11-28,-0.19984485879277156,-0.4915390582354124,-0.0,1.0,-0.5932427385296062,-0.5883586634872296,0.0
2018-11-29,-0.18925327086785124,-0.4862594983717078,-0.0,1.0,-0.5913557675827001,-0.5897560418214021,0.0
2018-11-30,-0.18936905543971896,-0.4864471166204907,-0.0,1.0,-0.5922710005426866,-0.5881294450315616,0.0
2018-12-03,-0.19072135461358047,-0.48701447285624394,-0.0,1.0,-0.5933012985527144,-0.5892111435272581,0.0
2018-12-04,-0.18880919040951047,-0.4873260366358985,-0.0,1.0,-0.5926613894207412,-0.5889177835567113,0.0
2018-12-06,-0.18409899983047975,-0.4667457761202464,-0.00039554726789851386,1.0,-0.5929536079561508,-0.5811436966717524,0.0
2018-12-07,-0.17723669309173273,-0.469563986409966,-0.0,1.0,-0.5960928652321631,-0.5883635334088335,0.0
2018-12-10,-0.17076063018803997,-0.4693093907052911,-0.0,1.0,-0.5970128183409565,-0.586340278954204,0.0
2018-12-11,-0.16973034025130593,-0.46985740505435547,-0.0,1.0,-0.596555132006212,-0.5875476493011436,0.0
2018-12-12,-0.16712382999179934,-0.4719056641122077,-0.0,1.0,-0.5970930068150326,-0.5917201594887311,0.0
2018-12-13,-0.16743028451835512,-0.4721986537700096,-0.0,1.0,-0.5968097743085017,-0.591803835058544,0.0
2018-12-14,-0.1679628948782488,-0.4717893605588393,-0.0,1.0,-0.596764614383891,-0.5916174099946265,0.0
2018-12-17,-0.16296798238183974,-0.47111638150093177,-0.0,1.0,-0.5936811790614942,-0.5956293410130442,0.0
2018-12-18,-0.1529104393752107,-0.46266434430834924,-0.0,1.0,-0.5932689066187212,-0.6004607259242611,0.0
2018-12-19,-0.14973863189252992,-0.46391433871058396,-0.0,1.0,-0.5953009948850542,-0.6014557922545107,0.0
2018-12-20,-0.14818133452804302,-0.45406434631646736,-0.0,1.0,-0.6002856102819701,-0.5975415114944138,0.0
2018-12-21,-0.1451923345142124,-0.45429440151747613,-0.0,1.0,-0.603113057546933,-0.5869061898518788,0.0
2018-12-24,-0.1268188381650561,-0.4366600022214817,-0.0,1.0,-0.6033266688881483,-0.6100744196378985,0.0
2018-12-26,-0.12616150442477878,-0.43799778761061947,-0.0,1.0,-0.5956028761061948,-0.605724557522124,0.0
2018-12-27,-0.11009572362176967,-0.42419394202348354,-0.0,1.0,-0.5676980231580661,-0.6095127043956938,0.0
2018-12-28,-0.11012582709621435,-0.42415120945872653,-0.0,1.0,-0.5677405358498753,-0.6095834689228766,0.0
2018-12-31,-0.11246472758845236,-0.42104406338181033,-0.0,1.0,-0.5687269372693726,-0.6110266985022792,0.0
2019-01-02,-0.11105989533906348,-0.4207315419863886,-0.0,1.0,-0.5678804804641956,-0.6117513082617065,0.0
2019-01-03,-0.11157204056179167,-0.42063879399164905,-0.0,1.0,-0.5679735372268315,-0.6111653381053088,0.0
2019-01-04,-0.11046937281379646,-0.42040185471406494,-0.0,1.0,-0.568941674123485,-0.6117573686922096,0.0
2019-01-07,-0.10354018037420919,-0.41152241216852875,-0.004845874276484049,1.0,-0.5663750168259524,-0.6058688921792973,0.0
2019-01-08,-0.10443990539668888,-0.4010965383788433,-0.007632767146850139,1.0,-0.5712749946248118,-0.6031229843044507,0.0
2019-01-09,-0.10502958579881656,-0.40363098440021516,-0.007665411511565357,1.0,-0.5714362560516406,-0.6018558364712211,0.0
2019-01-10,-0.10527589545014521,-0.4029525653436593,-0.007851995267290524,1.0,-0.5715822308271485,-0.601376788211251,0.0
2019-01-11,-0.10635147141972483,-0.3998546081150211,-0.007511914057241323,1.0,-0.573140195471312,-0.6055841253601142,0.0
2019-01-14,-0.10927241416424496,-0.39990313206328704,-0.009175546227532019,1.0,-0.5706059627596598,-0.6018189645893876,0.0
2019-01-15,-0.10494276094276093,-0.39827609427609423,-0.014518518518518517,1.0,-0.5684309764309764,-0.6074343434343433,0.0
2019-01-16,-0.09501628927600227,-0.39651597964513613,-0.012789100993511214,1.0,-0.5653859616057726,-0.6227080584798471,0.0
2019-01-17,-0.08240730847312747,-0.4049845068917619,-0.01832460732984293,1.0,-0.5560690244684261,-0.6094401111229831,0.0
2019-01-18,-0.08091894654722513,-0.405455572593011,-0.021951416350577034,1.0,-0.5577435235251391,-0.6240012912597853,0.0
2019-01-22,-0.0,-0.37135048840544416,-0.0,1.0,-0.6392293746786806,-0.6952674730091728,0.0
2019-01-23,-0.0,-0.36465615347098035,-0.0,1.0,-0.6411152658104373,-0.7038421936812442,0.0
2019-01-24,-0.0,-0.37370457558784537,-0.0,1.0,-0.623778986389588,-0.7083367156425034,0.0
2019-01-25,-0.0,-0.3262200930890879,-0.0,1.0,-0.6417703258118076,-0.7539399548164076,0.0
2019-01-28,-0.0,-0.32381809258956323,-0.0,1.0,-0.648590435683516,-0.7540214842684988,0.0
2019-01-29,-0.0,-0.322745397935216,-0.0,1.0,-0.6565794504834216,-0.7518708690664772,0.0
2019-01-30,-0.0,-0.3170289855072464,-0.0,1.0,-0.6555226174791393,-0.772288098375055,0.0
2019-01-31,-0.0,-0.31781987918725974,-0.0,1.0,-0.6513454146073585,-0.7765788028555739,0.0
2019-02-01,-0.0,-0.31622193520019787,-0.0,1.0,-0.6562147901838468,-0.775619005743494,0.0
2019-02-04,-0.0,-0.32051317271503527,-0.0,1.0,-0.6571522760363726,-0.7695392983709238,0.0
2019-02-05,-0.0,-0.318807528506663,-0.0,1.0,-0.6547602692677565,-0.7740348949031461,0.0
2019-02-06,-0.0,-0.31430534560945445,-0.0,1.0,-0.657001511611928,-0.7771059502542257,0.0
2019-02-07,-0.0,-0.3187856829161177,-0.0,1.0,-0.6549736495388669,-0.7710803689064559,0.0
2019-02-08,-0.0,-0.3093744842383232,-0.0,1.0,-0.660780106728283,-0.780574352203334,0.0
2019-02-11,-0.0,-0.3042855569020601,-0.0,1.0,-0.6635452241930153,-0.7863556241048804,0.0
2019-02-12,-0.0,-0.3128118882854071,-0.0,1.0,-0.6606379752419289,-0.7835736538832677,0.0
2019-02-13,-0.0,-0.3154583749030041,-0.0,1.0,-0.6655304289990024,-0.7903225806451613,0.0
2019-02-14,-0.0,-0.29815354713313896,-0.0,1.0,-0.6807441343884492,-0.7977509371095377,0.0
2019-02-15,-0.0,-0.3206289238291016,-0.0,1.0,-0.6692594033001833,-0.7880437802100115,0.0
2019-02-19,-0.0,-0.3216473602138561,-0.0,1.0,-0.6724771664067721,-0.7904600133660058,0.0
2019-02-20,-0.0,-0.32534952375647525,-0.0,1.0,-0.6727009413468501,-0.7869993872890325,0.0
2019-02-21,-0.0,-0.3380775979723143,-0.0,1.0,-0.6689691669219843,-0.7782358020221151,0.0
2019-02-22,-0.0,-0.35210291385954695,-0.0,1.0,-0.6474257672793812,-0.772935207518922,0.0
2019-02-25,-0.0,-0.34954415717571424,-0.0,1.0,-0.6469365699559397,-0.7745725607559508,0.0
2019-02-26,-0.0,-0.3550596553247901,-0.0,1.0,-0.6335892620415378,-0.7731992929739283,0.0
2019-02-27,-0.0,-0.35648570244508915,-0.0,1.0,-0.6366625224478519,-0.7696366901505732,0.0
2019-02-28,-0.0,-0.36527028895340796,-0.0,1.0,-0.6452094566569887,-0.7546246370800497,0.0
2019-03-01,-0.0,-0.3681911187302992,-0.0,1.0,-0.6415141292927059,-0.7553226787590556,0.0
2019-03-04,-0.0,-0.3592377796188898,-0.0,1.0,-0.6449599558133112,-0.7574979287489644,0.0
2019-03-05,-0.0,-0.35211930057547586,-0.0,1.0,-0.6560424966799469,-0.7585491367861886,0.0
2019-03-06,-0.0,-0.3483851343877889,-0.0,1.0,-0.659053202079416,-0.7577425063599159,0.0
2019-03-07,-0.0,-0.3299549860539615,-0.0,1.0,-0.6741045538648478,-0.7575322415840491,0.0
2019-03-08,-0.0,-0.321185267238992,-0.0,1.0,-0.683910274162282,-0.7641927443921351,0.0
2019-03-11,-0.0,-0.321638562236521,-0.0,1.0,-0.686265808741957,-0.7655868648768582,0.0
2019-03-12,-0.0,-0.30577775300314947,-0.0,1.0,-0.6949469048747178,-0.7864210262270409,0.0
2019-03-13,-0.0,-0.3136992040217847,-0.0,1.0,-0.6940930037704232,-0.7851138109202627,0.0
2019-03-14,-0.0,-0.31614918961140404,-0.0,1.0,-0.6881468463190783,-0.7853376851619382,0.0
2019-03-15,-0.0,-0.3174953856479669,-0.0,1.0,-0.6861960959785223,-0.792885508138039,0.0
2019-03-18,-0.0,-0.325587929532747,-0.0,1.0,-0.6894158635610126,-0.7946952881346407,0.0
2019-03-19,-0.0,-0.3306349251121203,-0.0,1.0,-0.6855555242151581,-0.8044453219755733,0.0
2019-03-20,-0.0,-0.33727961121157324,-0.0,1.0,-0.6838268535262206,-0.8043908227848101,0.0
2019-03-21,-0.0,-0.33906028870648175,-0.0,1.0,-0.6779507500707614,-0.8134729691480328,0.0
2019-03-22,-0.0,-0.3378903480159968,-0.0,1.0,-0.6969396148282611,-0.8014578665229599,0.0
2019-03-25,-0.0,-0.321236635175652,-0.0,1.0,-0.7059455790009617,-0.8013520393731968,0.0
2019-03-26,-0.0,-0.3250636492220651,-0.0,1.0,-0.7066195190947667,-0.7971994342291373,0.0
2019-03-27,-0.0,-0.3269670857465744,-0.0,1.0,-0.7045345387766634,-0.7937561802514479,0.0
2019-03-28,-0.0,-0.32870592892080636,-0.0,1.0,-0.7017161921456643,-0.7969125505386072,0.0
2019-03-29,-0.0,-0.33735451533429617,-0.0,1.0,-0.7014980318862741,-0.7929940814997309,0.0
2019-04-01,-0.0,-0.3380086138501643,-0.0,1.0,-0.7010653972571688,-0.7944293324266123,0.0
2019-04-02,-0.0,-0.3370821707192073,-0.0,1.0,-0.7044872159899779,-0.8056773532258984,0.0
2019-04-03,-0.0,-0.3349257805835182,-0.0,1.0,-0.7082124779616675,-0.80051754535631,0.0
2019-04-04,-0.0,-0.33559987481862924,-0.0,1.0,-0.705340123474352,-0.804062704486614,0.0
2019-04-05,-0.0,-0.32886938682470934,-0.0,1.0,-0.7058639161157967,-0.8145942557556416,0.0
2019-04-08,-0.0,-0.3221680186057065,-0.0,1.0,-0.6953599183164104,-0.8187078109932499,0.0
2019-04-09,-0.0,-0.3381025569372642,-0.0,1.0,-0.6309068045270365,-0.8254855386335056,0.0
2019-04-10,-0.0,-0.3541938891823515,-0.0,1.0,-0.6242319775362117,-0.8017737496177263,0.0
2019-04-11,-0.0,-0.3403557148766028,-0.0,1.0,-0.6578243485454295,-0.7592996001654488,0.0
2019-04-12,-0.0,-0.3401766004415011,-0.0,1.0,-0.6545529801324503,-0.7646523178807948,0.0
2019-04-15,-0.0,-0.33975563909774437,-0.0,1.0,-0.6581158779301194,-0.766392083149049,0.0
2019-04-16,-0.0,-0.33230378909050795,-0.0,1.0,-0.6550659092162594,-0.7703380949754564,0.0
2019-04-17,-0.0,-0.32486343320642275,-0.0,1.0,-0.6637146167853004,-0.7703194835292171,0.0
2019-04-18,-0.0,-0.3256635214920267,-0.0,1.0,-0.6569552502345086,-0.7763063510456326,0.0
2019-04-22,-0.0,-0.3221266830711383,-0.0,1.0,-0.6620586690259614,-0.7805855843401809,0.0
2019-04-23,-0.0,-0.3280718728403593,-0.0,1.0,-0.6638009675190049,-0.7724395300621977,0.0
2019-04-24,-0.0,-0.3111338325918147,-0.0,1.0,-0.6664548042114571,-0.7858070577831817,0.0
2019-04-25,-0.0,-0.31016411529444216,-0.0,1.0,-0.6593849124258723,-0.7886912150048271,0.0
2019-04-26,-0.0,-0.30925777026090334,-0.0,1.0,-0.6424432306540605,-0.8209166273879169,0.0
2019-04-29,-0.0,-0.3081039119465469,-0.0,1.0,-0.6421580858909313,-0.822201890820372,0.0
2019-04-30,-0.0,-0.31086848085129964,-0.0,1.0,-0.6432134345729645,-0.8170758743002826,0.0
2019-05-01,-0.0,-0.31655934273342956,-0.0,1.0,-0.6543244143443988,-0.8047352059509272,0.0
2019-05-02,-0.0,-0.319487222175976,-0.0,1.0,-0.6406948028524654,-0.8145897499930631,0.0
2019-05-03,-0.0,-0.2991172129549695,-0.0,1.0,-0.6610320532457044,-0.8246679105516722,0.0
2019-05-06,-0.0,-0.2920415610462687,-0.0,1.0,-0.6582077495194852,-0.8353714588150088,0.0
2019-05-07,-0.0,-0.2858815004737752,-0.0,1.0,-0.6624770079705703,-0.8385541497129481,0.0
2019-05-08,-0.0,-0.2822176022176022,-0.0,1.0,-0.6535273735273734,-0.8362577962577963,0.0
2019-05-09,-0.0,-0.28277563693826063,-0.0,1.0,-0.6544038146987886,-0.8351307144243298,0.0
2019-05-10,-0.0,-0.2838568379030246,-0.0,1.0,-0.6575365251864379,-0.8309168029719165,0.0
2019-05-13,-0.0,-0.2825321090737607,-0.0,1.0,-0.6597963882493274,-0.8316735554384311,0.0
2019-05-14,-0.0,-0.2932787972584568,-0.0,1.0,-0.6516692460756136,-0.8186767632102586,0.0
2019-05-15,-0.0,-0.29358761746821443,-0.0,1.0,-0.6606965174129353,-0.809673852957435,0.0
2019-05-16,-0.0,-0.2908368731726155,-0.0,1.0,-0.6595685993269709,-0.8079108512164176,0.0
2019-05-17,-0.0,-0.2877997626735105,-0.0,1.0,-0.6529238071584292,-0.8188867731876258,0.0
2019-05-20,-0.0,-0.3011757528700571,-0.0,1.0,-0.6514059120403749,-0.8204203871110866,0.0
2019-05-21,-0.0,-0.30041847961643986,-0.0,1.0,-0.6504170939223458,-0.8205803286866392,0.0
2019-05-22,-0.0,-0.2989822235780249,-0.0,1.0,-0.6519870212706952,-0.8222635125766105,0.0
2019-05-23,-0.0,-0.3042791419544371,-0.0,1.0,-0.6524028601518763,-0.8148107089407461,0.0
2019-05-24,-0.0,-0.3099311264163519,-0.0,1.0,-0.6537436125305487,-0.813458120417685,0.0
2019-05-28,-0.0,-0.3031776012443753,-0.0,1.0,-0.6570746069662796,-0.8173712571523803,0.0
2019-05-29,-0.0,-0.30425484641448647,-0.0,1.0,-0.6568349719491196,-0.8162250735988447,0.0
2019-05-30,-0.0,-0.30059119042993143,-0.0,1.0,-0.6538344111687807,-0.821144078381304,0.0
2019-05-31,-0.0,-0.3003221506331926,-0.0,1.0,-0.6618529215729838,-0.8149855587647189,0.0
2019-06-03,-0.0,-0.2998083493042246,-0.0,1.0,-0.6606949420881593,-0.8170152487292726,0.0
2019-06-04,-0.0,-0.30531503187905445,-0.0,1.0,-0.6300359161399894,-0.8488459503856113,0.0
2019-06-05,-0.0,-0.3230452109385736,-0.0,1.0,-0.6199807613027346,-0.8053593513810636,0.0
2019-06-06,-0.0,-0.3222817869415807,-0.0,1.0,-0.6238350515463917,-0.8030240549828179,0.0
2019-06-07,-0.0,-0.327182902530229,-0.0,1.0,-0.6090018287523542,-0.7932963943554331,0.0
2019-06-10,-0.0,-0.3234835852718476,-0.0,1.0,-0.6188393516114042,-0.7911871634365688,0.0
2019-06-11,-0.0,-0.32427695004382123,-0.0,1.0,-0.6220694566170026,-0.792479184925504,0.0
2019-06-12,-0.0,-0.3260571866783523,-0.0,1.0,-0.6210834794040315,-0.7917123137598597,0.0
2019-06-13,-0.0,-0.32578999341672155,-0.0,1.0,-0.6207482993197279,-0.7965218345402678,0.0
2019-06-14,-0.0,-0.322200285181529,-0.0,1.0,-0.6270428869145552,-0.79285949325436,0.0
2019-06-17,-0.0,-0.3232721989198673,-0.0,1.0,-0.6213230254681033,-0.7968582942676207,0.0
2019-06-18,-0.0,-0.31022258862324814,-0.0,1.0,-0.628331959329486,-0.8094531464688101,0.0
2019-06-19,-0.0,-0.2999504077584307,-0.0,1.0,-0.6308133127617368,-0.824360811108662,0.0
2019-06-20,-0.0,-0.30571334031875586,-0.0,1.0,-0.6274196216842222,-0.8242706667401974,0.0
2019-06-21,-0.0,-0.3036678200692042,-0.0,1.0,-0.6439584775086505,-0.8205397923875433,0.0
2019-06-24,-0.0,-0.30483652169098313,-0.0,1.0,-0.6435591484178179,-0.8200769635392154,0.0
2019-06-25,-0.0,-0.3032559942410986,-0.0,1.0,-0.6447477711944183,-0.8206988205326984,0.0
2019-06-26,-0.0,-0.3021355566019444,-0.0,1.0,-0.6396975320610475,-0.8280198321469129,0.0
2019-06-27,-0.0,-0.29578167900823693,-0.0,1.0,-0.6405413650608758,-0.8370912721524253,0.0
2019-06-28,-0.0,-0.2651544562142976,-0.0,1.0,-0.6697631856247573,-0.8380844101824635,0.0
2019-07-01,-0.0,-0.256124844634719,-0.0,1.0,-0.671205634580859,-0.8347189614694103,0.0
2019-07-02,-0.0,-0.26019042362356837,-0.0,1.0,-0.6628673934041672,-0.8367048433834691,0.0
2019-07-03,-0.0,-0.2675668228162028,-0.0,1.0,-0.6519151281344724,-0.8360980986497658,0.0
2019-07-05,-0.0,-0.24411376389041697,-0.0,1.0,-0.6635218395863132,-0.84291451204753,0.0
2019-07-08,-0.0,-0.23897483895832183,-0.0,1.0,-0.6721356604085227,-0.8417386995540383,0.0
2019-07-09,-0.0,-0.23526347535230574,-0.0,1.0,-0.6623073970499535,-0.8441081318199265,0.0
2019-07-10,-0.0,-0.24756682659355722,-0.0,1.0,-0.6476490747087046,-0.8463879369431117,0.0
2019-07-11,-0.0,-0.2502331961591221,-0.0,1.0,-0.6454320987654321,-0.8478189300411524,0.0
2019-07-12,-0.0,-0.23890672594056145,-0.0,1.0,-0.6579951153920035,-0.8472599544469143,0.0
2019-07-15,-0.0,-0.25216623433964347,-0.0,1.0,-0.646255312103317,-0.8611126441856615,0.0
2019-07-16,-0.0,-0.2549539106916156,-0.0,1.0,-0.6427388640503395,-0.8621460506706409,0.0
2019-07-17,-0.0,-0.24626680966916922,-0.0,1.0,-0.6346561064818634,-0.8691252096911696,0.0
2019-07-18,-0.0,-0.24658060972260368,-0.0,1.0,-0.6273825872013183,-0.8725350178522384,0.0
2019-07-19,-0.0,-0.24380187854958496,-0.0,1.0,-0.628249235474006,-0.8583988641328091,0.0
2019-07-22,-0.0,-0.23266010797182868,-0.0,1.0,-0.6190567537200953,-0.8886848812035845,0.0
2019-07-23,-0.0,-0.23081559409331254,-0.0,1.0,-0.6195720665187255,-0.8892907043642639,0.0
2019-07-24,-0.0,-0.2256978925300673,-0.0,1.0,-0.6260620103718415,-0.9066810107028577,0.0
2019-07-25,-0.0,-0.21696475321740566,-0.0,1.0,-0.6363711522032683,-0.9024995177336236,0.0
2019-07-26,-0.0,-0.21682999339352568,-0.0,1.0,-0.6356529398810834,-0.9002147104162078,0.0
2019-07-29,-0.0,-0.20206583115273377,-0.0,1.0,-0.6347885966120369,-0.917587109213607,0.0
2019-07-30,-0.0,-0.2085194375516956,-0.0,1.0,-0.6353184449958643,-0.9132616487455196,0.0
2019-07-31,-0.0,-0.2534946682137134,-0.0,1.0,-0.6159180065196972,-0.8931985192552074,0.0
2019-08-01,-0.0,-0.26552409339294586,-0.0,1.0,-0.6087100513330022,-0.8856046806866479,0.0
2019-08-02,-0.0,-0.260726801136834,-0.0,1.0,-0.6096134212632102,-0.8889655362710742,0.0
2019-08-05,-0.0,-0.261604774535809,-0.0,1.0,-0.6092230327144119,-0.8922137488947832,0.0
2019-08-06,-0.0,-0.26506090200812027,-0.0,1.0,-0.5903105453747394,-0.8879622517283002,0.0
2019-08-07,-0.0,-0.2608468948105052,-0.0,1.0,-0.5944729548011746,-0.8889651197892369,0.0
2019-08-08,-0.0,-0.26288178422324765,-0.0,1.0,-0.5940727312678532,-0.8896945726214018,0.0
2019-08-09,-0.0,-0.25537855148628674,-0.0,1.0,-0.5845513767996935,-0.8972464006131274,0.0
2019-08-12,-0.0,-0.25350687703371527,-0.0,1.0,-0.582920893604222,-0.898006617265046,0.0
2019-08-13,-0.0,-0.2586583037905645,-0.0,1.0,-0.5760839923643305,-0.8922825197709299,0.0
2019-08-14,-0.0,-0.2573376977632297,-0.0,1.0,-0.5768139661756684,-0.893644298963448,0.0
2019-08-15,-0.0,-0.26768813559322036,-0.0,1.0,-0.5723118644067796,-0.871864406779661,0.0
2019-08-16,-0.0,-0.2700518078498386,-0.0,1.0,-0.5681503783871755,-0.8742506848943499,0.0
2019-08-19,-0.0,-0.2663902214272163,-0.0,1.0,-0.5693958858443775,-0.8744613383201886,0.0
2019-08-20,-0.0,-0.2653459443345348,-0.0,1.0,-0.5691753164042387,-0.875579283991436,0.0
2019-08-21,-0.0,-0.26767198202344533,-0.0,1.0,-0.5721363402550288,-0.8675041286514877,0.0
2019-08-22,-0.0,-0.27039229999729636,-0.0,1.0,-0.5623327114932274,-0.870927623218969,0.0
2019-08-23,-0.0,-0.26877213855014465,-0.0,1.0,-0.5621231376578428,-0.873049779628478,0.0
2019-08-26,-0.0,-0.26502974988557737,-0.0,1.0,-0.5552324798750774,-0.8720351075572788,0.0
2019-08-27,-0.0,-0.2623255063342209,-0.0,1.0,-0.5512520508889427,-0.8761128594098819,0.0
2019-08-28,-0.0,-0.2545239757289373,-0.0,1.0,-0.5657251785426624,-0.864602910379638,0.0
2019-08-29,-0.0,-0.2513216863913265,-0.0,1.0,-0.5709416847811501,-0.8613369830663125,0.0
2019-08-30,-0.0,-0.2487447305533926,-0.0,1.0,-0.5734500443036276,-0.8628467094487555,0.0
2019-09-03,-0.0,-0.2532301823944986,-0.0,1.0,-0.5700163859564294,-0.8630026593601419,0.0
2019-09-04,-0.0,-0.267857624013149,-0.0,1.0,-0.5707434052757794,-0.8558726052865572,0.0
2019-09-05,-0.0,-0.2756496476031635,-0.0,1.0,-0.5698068542529725,-0.844595685156292,0.0
2019-09-06,-0.0,-0.28142039443344274,-0.0,1.0,-0.5603993163877058,-0.8709003607953775,0.0
2019-09-09,-0.0,-0.27641901245962164,-0.0,1.0,-0.5608458427210293,-0.877276799044491,0.0
2019-09-10,-0.0,-0.27780795133608516,-0.0,1.0,-0.5538235933087117,-0.8839615468172931,0.0
