Date,IWF,IWM,MTUM,PHM,SPY,VLUE,VXX
2018-11-05,-0.13985635398996643,-1.0204280506731152,-0.0,1.0,-0.6913776302017541,-0.7575341971342983,0.0
2018-11-06,-0.1364491390536825,-1.0185935465200404,-0.0,1.0,-0.6972941687165387,-0.7650484734481262,0.0
2018-11-07,-0.13583950840412073,-1.0183264052051328,-0.0,1.0,-0.6960780769925898,-0.764467739020423,0.0
2018-11-08,-0.10626634660169824,-1.0201712586435454,-0.0,1.0,-0.6857153093762316,-0.7706997241231055,0.0
2018-11-09,-0.11118727226811935,-1.0277066272232043,-0.0,1.0,-0.6905732530033551,-0.7781305241891843,0.0
2018-11-12,-0.11145957247395552,-1.005803684077719,-0.0,1.0,-0.708373887026423,-0.7790995277747738,0.0
2018-11-13,-0.08430679098346014,-1.003286535919694,-0.0,1.0,-0.7087486157253599,-0.776015432429536,0.0
2018-11-14,-0.08767594283872353,-1.0041545789907238,-0.0,1.0,-0.7122595895562479,-0.7774435013072598,0.0
2018-11-15,-0.08687555953446732,-1.00816472694718,-0.0,1.0,-0.7192121754700089,-0.7667681289167413,0.0
2018-11-16,-0.08039173482565648,-0.9974530061701823,-0.0,1.0,-0.7251399052948773,-0.7842947338212082,0.0
2018-11-19,-0.07298715397141307,-1.0101320788854715,-0.0,1.0,-0.7405464085398951,-0.7949339605572643,0.0
2018-11-20,-0.009315760967683698,-1.0061021845098395,-0.0,1.0,-0.757212493229825,-0.8380935186856835,0.0
2018-11-21,-0.018842868422941642,-1.0047376354891968,-0.0,1.0,-0.761144210752997,-0.8043930801808916,0.0
2018-11-23,-0.0196837689577283,-0.9986734071922844,-0.0,1.0,-0.7626474489978847,-0.8043813416514288,0.0
2018-11-26,-0.01844541735448216,-1.0081461278977966,-0.0,1.0,-0.7604248905476207,-0.8016220483743629,0.0
2018-11-27,-0.008924109373884487,-1.0101734846862285,-0.0,1.0,-0.7545869922181766,-0.7959591632755052,0.0
2018-11-28,-0.011826074529279359,-1.001679231126514,-0.0,1.0,-0.7599056772303404,-0.7993854728643395,0.0
2018-11-29,-0.0,-0.9833309789518293,-0.0,1.0,-0.7487286339878514,-0.7995126430286763,0.0
2018-11-30,-0.0,-0.9837929451643656,-0.0,1.0,-0.74972635147064,-0.7974294692984005,0.0
2018-12-03,-0.0,-0.9850619769043333,-0.0,1.0,-0.7494791114877989,-0.7969064519546563,0.0
2018-12-04,-0.0,-0.985281171872249,-0.0,1.0,-0.7428782703616323,-0.7930560935244199,0.0
2018-12-06,-0.0,-0.9325788751714678,-0.0,1.0,-0.7315843621399176,-0.7651920438957475,0.0
2018-12-07,-0.0,-0.9481849101131394,-0.0,1.0,-0.7549455125980427,-0.7674047338099536,0.0
2018-12-10,-0.0,-0.9459190330666484,-0.0,1.0,-0.7432613398344952,-0.7444974762215432,0.0
2018-12-11,-0.0,-0.9503961419221494,-0.0,1.0,-0.7372028935583879,-0.7570788839131932,0.0
2018-12-12,-0.0,-0.9509547115185771,-0.0,1.0,-0.7395395326394155,-0.7561177362652513,0.0
2018-12-13,-0.0,-0.9498036243368014,-0.0,1.0,-0.7398883759388134,-0.7554950733824847,0.0
2018-12-14,-0.0,-0.9459673531234932,-0.0,1.0,-0.7421998760245195,-0.7555616778015014,0.0
2018-12-17,-0.0,-0.9415294924554184,-0.0,1.0,-0.722153635116598,-0.7656378600823044,0.0
2018-12-18,-0.0,-0.9263987983477281,-0.0,1.0,-0.7159730993752773,-0.7713788277062779,0.0
2018-12-19,-0.0,-0.9337001375515818,-0.0,1.0,-0.7249656121045392,-0.7800894085281981,0.0
2018-12-20,-0.0,-0.9235034397782114,-0.0,1.0,-0.7246808364992984,-0.7745148372522846,0.0
2018-12-21,-0.0,-0.9258842772439174,-0.0,1.0,-0.7283786546718463,-0.7533565051455053,0.0
2018-12-24,-0.0,-0.9079308127136716,-0.0,1.0,-0.7167518532308838,-0.760213925464577,0.0
2018-12-26,-0.0,-0.9143000838222967,-0.0,1.0,-0.6925733445096395,-0.7460184409052808,0.0
2018-12-27,-0.0,-0.8728649068322981,-0.0,1.0,-0.623641304347826,-0.7384510869565217,0.0
2018-12-28,-0.0,-0.8741918800103439,-0.0,1.0,-0.6219614688388931,-0.7363266097750193,0.0
2018-12-31,-0.0,-0.8742888544091025,-0.0,1.0,-0.6219614688388931,-0.7362296353762606,0.0
2019-01-02,-0.0,-0.8733608939990956,-0.0,1.0,-0.6187907757896777,-0.7376138492345455,0.0
2019-01-03,-0.0,-0.8728892906725212,-0.0,1.0,-0.6209601911342136,-0.7347689923481742,0.0
2019-01-04,-0.0,-0.8748997079495492,-0.0,1.0,-0.5985750505471935,-0.7358387624763312,0.0
2019-01-07,-0.0,-0.8555516881308738,-0.0,1.0,-0.5881720089864886,-0.7205645033699333,0.0
2019-01-08,-0.0,-0.8620591220502409,-0.0,1.0,-0.5865896980461811,-0.7231032732808931,0.0
2019-01-09,-0.0,-0.8517591918168287,-0.0,1.0,-0.5861544795262374,-0.7289799537638154,0.0
2019-01-10,-0.0,-0.8537598275424804,-0.0,1.0,-0.585943444078113,-0.73044002028912,0.0
2019-01-11,-0.0,-0.845931433292028,-0.0,1.0,-0.5910145203825501,-0.7403806437263686,0.0
2019-01-14,-0.0,-0.843134772425144,-0.0,1.0,-0.5874849654997785,-0.7345382034563525,0.0
2019-01-15,-0.0,-0.846270976747137,-0.0,1.0,-0.58896678615614,-0.7370491387241062,0.0
2019-01-16,-0.0,-0.8375039494470773,-0.0,1.0,-0.5871721958925751,-0.7348815165876776,0.0
2019-01-17,-0.0,-0.8333861662334369,-0.0,1.0,-0.5958283142078235,-0.7407278260318264,0.0
2019-01-18,-0.0,-0.8291114949146038,-0.0,1.0,-0.6088082901554404,-0.7604106697370946,0.0
2019-01-22,-0.0,-0.8943139478373563,-0.0,1.0,-0.5618985906366435,-0.7837032237161834,0.0
2019-01-23,-0.0,-0.8818650163626349,-0.0,1.0,-0.5664063765674108,-0.7918543239477691,0.0
2019-01-24,-0.0,-0.879242099798845,-0.0,1.0,-0.5736811368503018,-0.7915125559665175,0.0
2019-01-25,-0.0,-0.8779033373966328,-0.0,1.0,-0.5783942279181629,-0.8382696932757882,0.0
2019-01-28,-0.0,-0.8599465646337039,-0.0,1.0,-0.6044793350265528,-0.8340535013358841,0.0
2019-01-29,-0.0,-0.8548712354127409,-0.0,1.0,-0.6019372541241033,-0.8490528612516117,0.0
2019-01-30,-0.0,-0.8512566137566137,-0.0,1.0,-0.5982142857142857,-0.8573743386243386,0.0
2019-01-31,-0.0,-0.8637040961621246,-0.0,1.0,-0.5563098115831651,-0.8913209046657176,0.0
2019-02-01,-0.0,-0.8641569564784384,-0.0,1.0,-0.5713574345184743,-0.8842080802044948,0.0
2019-02-04,-0.0,-0.8656468240771532,-0.0,1.0,-0.5838709677419355,-0.8760558696375124,0.0
2019-02-05,-0.0,-0.8398556294489188,-0.0,1.0,-0.5798215419576914,-0.9222337332486715,0.0
2019-02-06,-0.0,-0.8358304005362829,-0.0,1.0,-0.5949388302329478,-0.9209988268811798,0.0
2019-02-07,-0.0,-0.8452818730812051,-0.0,1.0,-0.6257886036233595,-0.9026348638709896,0.0
2019-02-08,-0.0,-0.8526369340342548,-0.0,1.0,-0.6561980668136341,-0.8827200271324402,0.0
2019-02-11,-0.0,-0.8374039050275529,-0.0,1.0,-0.6574937070549016,-0.9067283488672699,0.0
2019-02-12,-0.0,-0.827873876327976,-0.0,1.0,-0.6684827022609643,-0.9087101607191501,0.0
2019-02-13,-0.0,-0.8378258495973795,-0.0,1.0,-0.6682134570765661,-0.9059983622219189,0.0
2019-02-14,-0.0,-0.7795189752674252,-0.0,1.0,-0.7107719561218232,-0.9163998092253185,0.0
2019-02-15,-0.0,-0.7915316114504077,-0.0,1.0,-0.7071547988672421,-0.9132348425398341,0.0
2019-02-19,-0.0,-0.7770429209422834,-0.0,1.0,-0.7208945556199503,-0.9111921726383255,0.0
2019-02-20,-0.0,-0.7706062670299727,-0.0,1.0,-0.7272820163487738,-0.9081062670299728,0.0
2019-02-21,-0.0,-0.7845892158530363,-0.0,1.0,-0.7223677496172819,-0.8949821398196972,0.0
2019-02-22,-0.0,-0.7842943362771508,-0.0,1.0,-0.7389436355576773,-0.8865891499300986,0.0
2019-02-25,-0.0,-0.7831494552182553,-0.0,1.0,-0.7502569725210717,-0.892893853217296,0.0
2019-02-26,-0.0,-0.7867142465001373,-0.0,1.0,-0.7569654131210541,-0.8875583310458415,0.0
2019-02-27,-0.0,-0.784286155217943,-0.0,1.0,-0.7695394217908708,-0.8756473130079906,0.0
2019-02-28,-0.0,-0.7813013136288998,-0.0,1.0,-0.7647099069512862,-0.8748631636562672,0.0
2019-03-01,-0.0,-0.7775614089030097,-0.0,1.0,-0.7697379659048205,-0.86905127942332,0.0
2019-03-04,-0.0,-0.7637469669525991,-0.0,1.0,-0.770992105532962,-0.8827791257988449,0.0
2019-03-05,-0.0,-0.7402646895787139,-0.0,1.0,-0.8364745011086474,-0.8877840909090908,0.0
2019-03-06,-0.0,-0.744322726482351,-0.0,1.0,-0.8330725091288472,-0.9002608242044863,0.0
2019-03-07,-0.0,-0.6979744728079911,-0.0,1.0,-0.8752427857935627,-0.8951512208657046,0.0
2019-03-08,-0.0,-0.6882768361581921,-0.0,1.0,-0.9278954802259888,-0.9148658192090395,0.0
2019-03-11,-0.0,-0.6859701705559124,-0.0,1.0,-0.9276386212802397,-0.9545065296510383,0.0
2019-03-12,-0.0,-0.6454781854955215,-0.0,1.0,-0.9530843686795724,-1.0130742559953771,0.0
2019-03-13,-0.0,-0.6669690482238108,-0.0,1.0,-0.9570013425741136,-1.0046082949308754,0.0
2019-03-14,-0.0,-0.6758191802742117,-0.0,1.0,-0.9544313925155472,-1.006473433465469,0.0
2019-03-15,-0.0,-0.671242378883575,-0.0,1.0,-0.9580884232047023,-1.0215034135299916,0.0
2019-03-18,-0.0,-0.6901502011292764,-0.0,1.0,-0.9719157102262242,-1.028379525408717,0.0
2019-03-19,-0.0,-0.6889918458117125,-0.0,1.0,-0.9740548554484804,-1.0433654558932541,0.0
2019-03-20,-0.0,-0.685654855307813,-0.0,1.0,-0.9540561252417619,-1.0095609969711345,0.0
2019-03-21,-0.0,-0.6866924593035988,-0.0,1.0,-0.9626250091247536,-1.0005839842324258,0.0
2019-03-22,-0.0,-0.6835117142962227,-0.0,1.0,-0.9949979771231011,-0.9994483063003419,0.0
2019-03-25,-0.0,-0.5462218797020074,-0.0,1.0,-1.0938016073984365,-1.029835957282836,0.0
2019-03-26,-0.0,-0.5795610171373579,-0.0,1.0,-1.091386904541585,-1.0304623015138614,0.0
2019-03-27,-0.0,-0.5734457011902122,-0.0,1.0,-1.0958823094551637,-1.0270200340060618,0.0
2019-03-28,-0.0,-0.5765463723348151,-0.0,1.0,-1.1123709786785203,-1.0781285316055151,0.0
2019-03-29,-0.0,-0.5613266346843954,-0.0,1.0,-1.119404676462811,-1.0967023004570693,0.0
2019-04-01,-0.0,-0.577731490248059,-0.0,1.0,-1.125960992236319,-1.0834690399545541,0.0
2019-04-02,-0.0,-0.5973372669162978,-0.0,1.0,-1.1533719127047164,-1.0315821324558416,0.0
2019-04-03,-0.0,-0.5975416036308623,-0.0,1.0,-1.1537821482602117,-1.0308245083207261,0.0
2019-04-04,-0.0,-0.5963244137101624,-0.0,1.0,-1.1592378232110645,-1.002705953096813,0.0
2019-04-05,-0.0,-0.593253668128876,-0.0,1.0,-1.1619649069732263,-1.0263575858417788,0.0
2019-04-08,-0.0,-0.5929745042492918,-0.0,1.0,-1.1624929178470256,-1.0217186024551466,0.0
2019-04-09,-0.0,-0.5613567216316718,-0.0,1.0,-1.215152311910754,-0.9796416632235284,0.0
2019-04-10,-0.0,-0.5660898105325973,-0.0,1.0,-1.2191183052364611,-0.944465164851559,0.0
2019-04-11,-0.0,-0.5619477275269378,-0.0,1.0,-1.2225494947988518,-0.9439245367435964,0.0
2019-04-12,-0.0,-0.5596950786592428,-0.0,1.0,-1.2253279025447479,-0.9517581555248308,0.0
2019-04-15,-0.0,-0.5613209309275655,-0.0,1.0,-1.2186110799805747,-0.9557323770032501,0.0
2019-04-16,-0.0,-0.5546187136248321,-0.0,1.0,-1.2191837039247875,-0.956984032233995,0.0
2019-04-17,-0.0,-0.5520471765013251,-0.0,1.0,-1.2212144963236666,-0.9590564699735006,0.0
2019-04-18,-0.0,-0.5411488075243533,-0.0,1.0,-1.2064718396596126,-0.9847348187959543,0.0
2019-04-22,-0.0,-0.5370224571664229,-0.0,1.0,-1.2165860608105574,-0.9954635774003673,0.0
2019-04-23,-0.0,-0.542799295114544,-0.0,1.0,-1.2159649057028232,-0.9906265231899816,0.0
2019-04-24,-0.0,-0.5520731432011438,-0.0,1.0,-1.2224396117089322,-0.9879975919933779,0.0
2019-04-25,-0.0,-0.5564425032005422,-0.0,1.0,-1.2369154303787937,-0.9720234957451616,0.0
2019-04-26,-0.0,-0.5475561924875547,-0.0,1.0,-1.2524513501282244,-0.97126263388143,0.0
2019-04-29,-0.0,-0.5335723721456878,-0.0,1.0,-1.2523494999056424,-0.9883751651254953,0.0
2019-04-30,-0.0,-0.5229579324655725,-0.0,1.0,-1.2556121486511977,-0.9943029617053386,0.0
2019-05-01,-0.0,-0.5445896420242106,-0.0,1.0,-1.1744345315218598,-0.9828971236071523,0.0
2019-05-02,-0.0,-0.5463055463055463,-0.0,1.0,-1.1578051578051576,-0.9958929958929958,0.0
2019-05-03,-0.0,-0.5549096563981043,-0.0,1.0,-1.1541765402843602,-0.993483412322275,0.0
2019-05-06,-0.0,-0.5121203163106939,-0.0,1.0,-1.1647328357105904,-1.0183652353854111,0.0
2019-05-07,-0.0,-0.5132736818753235,-0.0,1.0,-1.163129483102862,-1.0210012571175036,0.0
2019-05-08,-0.0,-0.5088607594936709,-0.0,1.0,-1.1372592184920198,-1.0229315721885892,0.0
2019-05-09,-0.0,-0.5085887997655936,-0.0,1.0,-1.1253708383694099,-1.02867816723437,0.0
2019-05-10,-0.0,-0.5093931166067367,-0.0,1.0,-1.1370807954795628,-1.0227122624201952,0.0
2019-05-13,-0.0,-0.5070355441553683,-0.0,1.0,-1.1310370098937341,-1.0262733602052034,0.0
2019-05-14,-0.0,-0.441364836993885,-0.0,1.0,-1.1547563049535043,-1.0222165936968557,0.0
2019-05-15,-0.0,-0.4600216684723727,-0.0,1.0,-1.1549295774647887,-0.9964608161791261,0.0
2019-05-16,-0.0,-0.4648935785783977,-0.0,1.0,-1.1504354424890688,-0.9983015936111012,0.0
2019-05-17,-0.0,-0.4558190045248869,-0.0,1.0,-1.1488506787330317,-1.0152398190045249,0.0
2019-05-20,-0.0,-0.43844844446054104,-0.0,1.0,-1.1603708666835681,-1.0229256455760385,0.0
2019-05-21,-0.0,-0.43522039914520627,-0.0,1.0,-1.1636060704842623,-1.023144626752146,0.0
2019-05-22,-0.0,-0.4289744981009225,-0.0,1.0,-1.1689636462289745,-1.0193886778802679,0.0
2019-05-23,-0.0,-0.43243145612830974,-0.0,1.0,-1.1803995231730664,-0.9994942744644727,0.0
2019-05-24,-0.0,-0.4112042818911686,-0.0,1.0,-1.16028545941124,-0.9967528991971454,0.0
2019-05-28,-0.0,-0.4168569797316586,-0.0,1.0,-1.1542963174421925,-0.9971809877248072,0.0
2019-05-29,-0.0,-0.41235978986227456,-0.0,1.0,-1.1482677836149366,-0.9890316626437596,0.0
2019-05-30,-0.0,-0.4132074821729994,-0.0,1.0,-1.0854318095697406,-0.9461917392951876,0.0
2019-05-31,-0.0,-0.4130584666298952,-0.0,1.0,-1.093456977385549,-0.9407749586321014,0.0
2019-06-03,-0.0,-0.4224132027665548,-0.0,1.0,-1.0927206738341437,-0.9088201054577827,0.0
2019-06-04,-0.0,-0.4414595849262698,-0.0,1.0,-1.0552635172037137,-0.9167463134898961,0.0
2019-06-05,-0.0,-0.43879720562923963,-0.0,1.0,-1.087205966724039,-0.8488407411157234,0.0
2019-06-06,-0.0,-0.44746425681143787,-0.0,1.0,-1.0739479363366604,-0.8506204478014566,0.0
2019-06-07,-0.0,-0.4670062748802375,-0.0,1.0,-1.0608258552054517,-0.8457593954523985,0.0
2019-06-10,-0.0,-0.46073528417922555,-0.0,1.0,-1.0744407650199364,-0.8438872744475232,0.0
2019-06-11,-0.0,-0.4610143060546477,-0.0,1.0,-1.0888195809885417,-0.8402264560309173,0.0
2019-06-12,-0.0,-0.4608866594360086,-0.0,1.0,-1.0902589479392624,-0.8381914316702819,0.0
2019-06-13,-0.0,-0.4660556687033266,-0.0,1.0,-1.0883570943652412,-0.8400203665987781,0.0
2019-06-14,-0.0,-0.46473662774911756,-0.0,1.0,-1.092044528916644,-0.837191148520228,0.0
2019-06-17,-0.0,-0.45385424798886664,-0.0,1.0,-1.1007772988018059,-0.8396524218458301,0.0
2019-06-18,-0.0,-0.4489809782608695,-0.0,1.0,-1.1027853260869565,-0.8449728260869566,0.0
2019-06-19,-0.0,-0.4453405625211793,-0.0,1.0,-1.1105726872246697,-0.8327685530328702,0.0
2019-06-20,-0.0,-0.4437857726901063,-0.0,1.0,-1.121150177159989,-0.8419869174161897,0.0
2019-06-21,-0.0,-0.4466343858691946,-0.0,1.0,-1.1219736752369909,-0.8413353338334584,0.0
2019-06-24,-0.0,-0.4533548188020708,-0.0,1.0,-1.12315287825282,-0.8520245482908767,0.0
2019-06-25,-0.0,-0.4297339055793991,-0.0,1.0,-1.144068669527897,-0.8596394849785407,0.0
2019-06-26,-0.0,-0.42448895170464335,-0.0,1.0,-1.1496432141749113,-0.8731083456858216,0.0
2019-06-27,-0.0,-0.42642030737351067,-0.0,1.0,-1.164807459851494,-0.8624071835606977,0.0
2019-06-28,-0.0,-0.41742612537972934,-0.0,1.0,-1.1721554819110744,-0.8625034520850594,0.0
2019-07-01,-0.0,-0.4148624926857811,-0.0,1.0,-1.1819433449213506,-0.8452139193887034,0.0
2019-07-02,-0.0,-0.41232341242627896,-0.0,1.0,-1.1723700452612809,-0.8441914689343025,0.0
2019-07-03,-0.0,-0.4053701414640846,-0.0,1.0,-1.184487021013597,-0.8437714599642906,0.0
2019-07-05,-0.0,-0.3903827685553574,-0.0,1.0,-1.189772259569214,-0.8497050349842228,0.0
2019-07-08,-0.0,-0.3820743343322655,-0.0,1.0,-1.2084668113396024,-0.8540525645000172,0.0
2019-07-09,-0.0,-0.3700103412616339,-0.0,1.0,-1.2120992761116856,-0.8649431230610133,0.0
2019-07-10,-0.0,-0.33238078843174385,-0.0,1.0,-1.2359442244792564,-0.8745739369943193,0.0
2019-07-11,-0.0,-0.3170706760765061,-0.0,1.0,-1.2491902764992668,-0.8431011557737548,0.0
2019-07-12,-0.0,-0.32094893994137297,-0.0,1.0,-1.2458245279160134,-0.8417751721317064,0.0
2019-07-15,-0.0,-0.30909710391822826,-0.0,1.0,-1.239488926746167,-0.8585689948892675,0.0
2019-07-16,-0.0,-0.31921279716224976,-0.0,1.0,-1.2425389679047716,-0.8490398717555169,0.0
2019-07-17,-0.0,-0.32537731339206444,-0.0,1.0,-1.2393293723963668,-0.849894147374172,0.0
2019-07-18,-0.0,-0.32485769794471525,-0.0,1.0,-1.2410784280309486,-0.8424622516104844,0.0
2019-07-19,-0.0,-0.329961513572426,-0.0,1.0,-1.2374919110384524,-0.8383910629746943,0.0
2019-07-22,-0.0,-0.32063513697696605,-0.0,1.0,-1.23780155376857,-0.8489505247376312,0.0
2019-07-23,-0.0,-0.32192527952004363,-0.0,1.0,-1.2396032178892826,-0.8472866103081538,0.0
2019-07-24,-0.0,-0.33711821775062883,-0.0,1.0,-1.3839381961911605,-0.8721882860222782,0.0
2019-07-25,-0.0,-0.3233414704192993,-0.0,1.0,-1.4036473291211948,-0.8628661688684665,0.0
2019-07-26,-0.0,-0.29235952613846317,-0.0,1.0,-1.4495163569177265,-0.8809187407165887,0.0
2019-07-29,-0.0,-0.2837906320133208,-0.0,1.0,-1.443314269166727,-0.8926735683776152,0.0
2019-07-30,-0.0,-0.28792669780812075,-0.0,1.0,-1.4263384836507367,-0.8789795185052103,0.0
2019-07-31,-0.0,-0.32459299812707104,-0.0,1.0,-1.4131609278201986,-0.8640325601498343,0.0
2019-08-01,-0.0,-0.3366796200345423,-0.0,1.0,-1.4052605066206103,-0.8562176165803109,0.0
2019-08-02,-0.0,-0.32149040542490265,-0.0,1.0,-1.4338839994228827,-0.8516087144712163,0.0
2019-08-05,-0.0,-0.3192386720017303,-0.0,1.0,-1.4302656717493962,-0.8553044230561264,0.0
2019-08-06,-0.0,-0.32139694683526365,-0.0,1.0,-1.3638295611518434,-0.8567279424786597,0.0
2019-08-07,-0.0,-0.29114628631066275,-0.0,1.0,-1.3338667594364237,-0.8538876326317622,0.0
2019-08-08,-0.0,-0.29583522747141305,-0.0,1.0,-1.3501765919502047,-0.850893450361926,0.0
2019-08-09,-0.0,-0.2828580338889081,-0.0,1.0,-1.328632315742056,-0.8536331820229391,0.0
2019-08-12,-0.0,-0.28140564471499724,-0.0,1.0,-1.3386137244050913,-0.8387520752628667,0.0
2019-08-13,-0.0,-0.2741150060438612,-0.0,1.0,-1.3414263512346745,-0.8380935935071664,0.0
2019-08-14,-0.0,-0.27802382669001274,-0.0,1.0,-1.3212139938888319,-0.8340028152573215,0.0
2019-08-15,-0.0,-0.3090572390572391,-0.0,1.0,-1.2964983164983166,-0.7614478114478115,0.0
2019-08-16,-0.0,-0.31633133705672567,-0.0,1.0,-1.2844357714824037,-0.7637103828813674,0.0
2019-08-19,-0.0,-0.30506884652752186,-0.0,1.0,-1.2895239371503233,-0.7556367047472278,0.0
2019-08-20,-0.0,-0.30956835493785917,-0.0,1.0,-1.2865495122277162,-0.744788186556194,0.0
2019-08-21,-0.0,-0.31643967899836833,-0.018813892311278342,1.0,-1.2756484965535613,-0.7189903766108354,0.0
2019-08-22,-0.0,-0.31728468899521534,-0.02063397129186603,1.0,-1.2756844763423711,-0.7090975544922913,0.0
2019-08-23,-0.0,-0.32818608929920823,-0.014127542136215792,1.0,-1.255807076912968,-0.6873870617997832,0.0
2019-08-26,-0.0,-0.3132686504202226,-0.016744004932342536,1.0,-1.2479151117889478,-0.6670344290489015,0.0
2019-08-27,-0.0,-0.3119491964748574,-0.0142236910316226,1.0,-1.244751166407465,-0.6690966822187662,0.0
2019-08-28,-0.0,-0.2973288003885381,-0.026711996114618747,1.0,-1.256597053585883,-0.657212238950947,0.0
2019-08-29,-0.0,-0.26976504334934087,-0.03548522254810327,1.0,-1.2588713056370258,-0.6589099816289039,0.0
2019-08-30,-0.0,-0.25897246409407837,-0.039456350608874466,1.0,-1.2653021880924074,-0.6493589949554991,0.0
2019-09-03,-0.0,-0.2603303129618919,-0.04206027890238416,1.0,-1.2615191825718142,-0.6492513334618597,0.0
2019-09-04,-0.0,-0.24047458281084208,-0.04379280408990065,1.0,-1.2697019388444102,-0.6613613710170091,0.0
2019-09-05,-0.0,-0.2417860691733179,-0.033432701862358555,1.0,-1.276597108696349,-0.6536205404365805,0.0
2019-09-06,-0.0,-0.23394935413735773,-0.04712878884767873,1.0,-1.2963934006906255,-0.6198362962015603,0.0
2019-09-09,-0.0,-0.22875419798496724,-0.046857508395969936,1.0,-1.2973612665920358,-0.6255237486006717,0.0
2019-09-10,-0.0,-0.22389439785734783,-0.07668271530146988,1.0,-1.2870261135733188,-0.6008672639734719,0.0
2019-09-11,-0.0,-0.20009589260028768,-0.11676522295029566,1.0,-1.303564008310692,-0.5759948857279846,0.0
2019-09-12,-0.0,-0.18876476220874558,-0.12106607085860197,1.0,-1.3031918289179698,-0.5788062559846792,0.0
2019-09-13,-0.0,-0.18317430025445292,-0.12353689567430025,1.0,-1.298409669211196,-0.5755725190839694,0.0
2019-09-16,-0.0,-0.18770061973621485,-0.12223105037343081,1.0,-1.293468933735897,-0.5747338312410615,0.0
2019-09-17,-0.0,-0.16176377152296842,-0.12662812122752398,1.0,-1.3008450346273588,-0.587584979986022,0.0
2019-09-18,-0.0,-0.1675720321484164,-0.1325010324343213,1.0,-1.296959878013914,-0.5796880459989199,0.0
