Date,IWF,IWM,MTUM,SPNS,SPY,VLUE,VXX
2018-10-18,-0.6228299103596959,-1.5896970384659026,-0.0,1.0,-1.3040394871212981,-1.1569272665380688,0.0
2018-10-19,-0.5890203555206639,-1.5631694050356082,-0.0,1.0,-1.3047159759995515,-1.1506757135647396,0.0
2018-10-22,-0.5892206846321922,-1.556053560423553,-0.0,1.0,-1.305563336881618,-1.1517732085831138,0.0
2018-10-23,-0.5881825316739544,-1.5570131180625628,-0.0,1.0,-1.3076017490750085,-1.1532683036214821,0.0
2018-10-24,-0.5841262733684092,-1.5503190417552892,-0.0,1.0,-1.3080152244486734,-1.1547632374342325,0.0
2018-10-25,-0.508600947968259,-1.4411780369601108,-0.0,1.0,-1.2996751344730255,-1.0762635138733556,0.0
2018-10-26,-0.4729275970619098,-1.4120146904512068,-0.0,1.0,-1.3055613850996852,-1.0560860440713538,0.0
2018-10-29,-0.4342997184273647,-1.4273646887058087,-0.0,1.0,-1.288976952758369,-1.0637188445093335,0.0
2018-10-30,-0.43267476411405936,-1.426992649741959,-0.0,1.0,-1.2886409842047646,-1.0646926966584997,0.0
2018-10-31,-0.43809916503453256,-1.3860426760127822,-0.0,1.0,-1.2793526440573137,-1.0506133388310483,0.0
2018-11-01,-0.4294017797438403,-1.3896404505941053,-0.0,1.0,-1.276271796718276,-1.0484542976184352,0.0
2018-11-02,-0.435081466395112,-1.3422097759674136,-0.0,1.0,-1.279735234215886,-1.034623217922607,0.0
2018-11-05,-0.43281607733401173,-1.3466802340371407,-0.0,1.0,-1.2790129737980158,-1.029254642584584,0.0
2018-11-06,-0.43978631391503437,-1.3522258967183924,-0.0,1.0,-1.2740269651488172,-1.0217247519715085,0.0
2018-11-07,-0.4383617400152633,-1.3544136352073264,-0.0,1.0,-1.272704146527601,-1.0222844060035614,0.0
2018-11-08,-0.420469426815755,-1.3440112823612371,-0.0,1.0,-1.257127027299285,-1.0152110405963533,0.0
2018-11-09,-0.4278237894415934,-1.3577562115746151,-0.0,1.0,-1.2670087902037497,-1.0285046491540062,0.0
2018-11-12,-0.42617483577564425,-1.3278928751894898,-0.0,1.0,-1.2768064679130875,-1.0221829206670037,0.0
2018-11-13,-0.38730427844818993,-1.3154482896180313,-0.0,1.0,-1.2750074798045277,-1.008776303979256,0.0
2018-11-14,-0.386807045556609,-1.3170001496931292,-0.0,1.0,-1.275934334614041,-1.009979541939025,0.0
2018-11-15,-0.38488725172980237,-1.3161431629249838,-0.0,1.0,-1.2773159440489819,-0.9995022151426153,0.0
2018-11-16,-0.37873754152823924,-1.2998958694897607,-0.0,1.0,-1.2735657261863442,-1.0063470025288839,0.0
2018-11-19,-0.3780003967466772,-1.3003868280103152,-0.0,1.0,-1.274251140646697,-1.006695100178536,0.0
2018-11-20,-0.341281156285335,-1.2869082149353521,-0.0,1.0,-1.2722088392901036,-1.0157809350572735,0.0
2018-11-21,-0.35672686340723336,-1.2865952136250183,-0.0,1.0,-1.2818969314344442,-0.9687759996084764,0.0
2018-11-23,-0.3587413270790579,-1.2675657187530538,-0.0,1.0,-1.2893090980162218,-0.9705853610866804,0.0
2018-11-26,-0.35742206586533765,-1.2753835629825074,-0.0,1.0,-1.2861819603244407,-0.9671650542362943,0.0
2018-11-27,-0.3432423257843945,-1.2753018767276076,-0.0,1.0,-1.2753988652344697,-0.95543378109694,0.0
2018-11-28,-0.34697742170429713,-1.2654042243262928,-0.0,1.0,-1.2825928623452294,-0.960621510075261,0.0
2018-11-29,-0.3283217620301652,-1.24271007900407,-0.0,1.0,-1.2647833373234378,-0.9523102705290879,0.0
2018-11-30,-0.3292425695110259,-1.2457813998082454,-0.0,1.0,-1.2699424736337486,-0.9488974113135187,0.0
2018-12-03,-0.32683650991284363,-1.2455224595345273,-0.0,1.0,-1.2688439804616414,-0.9476103821473039,0.0
2018-12-04,-0.3088651292132138,-1.2635565997027376,-0.0,1.0,-1.270316919978904,-0.9518147384571127,0.0
2018-12-06,-0.29507588063303475,-1.1595117649788835,-0.0,1.0,-1.281338469392491,-0.9050911959901611,0.0
2018-12-07,-0.3038951380496421,-1.1606860648879798,-0.0,1.0,-1.2837222273868178,-0.8997861857395185,0.0
2018-12-10,-0.2620281612622116,-1.1659404669082236,-0.0,1.0,-1.2860615511626838,-0.8724946108333715,0.0
2018-12-11,-0.25508564081370255,-1.1701795472287275,-0.0,1.0,-1.2853010056481609,-0.8814345410295267,0.0
2018-12-12,-0.25475337558556077,-1.1704326260677875,-0.0,1.0,-1.2850188297970055,-0.8824745108845412,0.0
2018-12-13,-0.253552867589569,-1.164788667617164,-0.0,1.0,-1.2991307547256588,-0.8817550476015269,0.0
2018-12-14,-0.2581905068235078,-1.1520011027891375,-0.0,1.0,-1.3038184073886874,-0.8809906722418785,0.0
2018-12-17,-0.2370597103568002,-1.148887569098634,-0.0,1.0,-1.2869934670382384,-0.8955639819087213,0.0
2018-12-18,-0.22382589810876843,-1.1321599855216724,-0.0,1.0,-1.2779838928603746,-0.8905076463668447,0.0
2018-12-19,-0.21521857427897698,-1.137810629421368,-0.0,1.0,-1.2860058044621803,-0.8957010701977145,0.0
2018-12-20,-0.2110589085652331,-1.1165070473436935,-0.0,1.0,-1.3001445608962776,-0.8898174918684496,0.0
2018-12-21,-0.2029754146253764,-1.1201851768618816,-0.0,1.0,-1.3097667310890377,-0.8617016495123376,0.0
2018-12-24,-0.17427515254086312,-1.0891194940542466,-0.0,1.0,-1.3041464392286108,-0.8862067429742128,0.0
2018-12-26,-0.17348105161347052,-1.0898179899762597,-0.0,1.0,-1.2711685571089424,-0.8619097863360591,0.0
2018-12-27,-0.1432819567766795,-1.0284385994303904,-0.0,1.0,-1.1738565923940358,-0.8426872172893282,0.0
2018-12-28,-0.1346137717017529,-1.0402583242472532,-0.0,1.0,-1.1771366266879142,-0.8415667197852889,0.0
2018-12-31,-0.13710929305642963,-1.037046360394378,-0.0,1.0,-1.1780994336060415,-0.8432557163834696,0.0
2019-01-02,-0.13608152310660068,-1.0367357208756185,-0.0,1.0,-1.1776817914954292,-0.8430764069445609,0.0
2019-01-03,-0.147264724376441,-1.0330329071473485,-0.0,1.0,-1.1857891427373717,-0.8259065185495703,0.0
2019-01-04,-0.09278824069820855,-1.0572096713575814,-0.0,1.0,-1.1776422933979205,-0.8482482148077004,0.0
2019-01-07,-0.06503633542908467,-1.018535151465665,-0.0,1.0,-1.1766555074712175,-0.822405487058055,0.0
2019-01-08,-0.06605197666353882,-1.0159112235322916,-0.0,1.0,-1.1765329851903228,-0.8213047203296479,0.0
2019-01-09,-0.06512972994990021,-1.009286790762087,-0.0,1.0,-1.1752270783267484,-0.8235509755203454,0.0
2019-01-10,-0.06548297768366183,-1.0086740511483954,-0.0,1.0,-1.1750692295162077,-0.8230982244665255,0.0
2019-01-11,-0.06507282444616702,-1.001019950226429,-0.0,1.0,-1.1805311900779243,-0.8331769409652809,0.0
2019-01-14,-0.07902182700080841,-0.9869846402586904,-0.0,1.0,-1.1669765561843168,-0.8090945836701697,0.0
2019-01-15,-0.07546558704453442,-0.98251012145749,-0.0,1.0,-1.1661133603238867,-0.8244939271255061,0.0
2019-01-16,-0.04900539582829991,-0.9906177015382137,-0.0,1.0,-1.1430699846983974,-0.8440847225577837,0.0
2019-01-17,-0.05196165310561508,-0.9858213163618786,-0.0,1.0,-1.1453717876419882,-0.844920647708048,0.0
2019-01-18,-0.0579851382628822,-0.9773825476103464,-0.0,1.0,-1.1463434441872742,-0.8788321760669185,0.0
2019-01-22,-0.0,-0.9905199536347078,-0.0,1.0,-1.3715846994535519,-0.7776535850306342,0.0
2019-01-23,-0.0,-0.9482787363507544,-0.0,1.0,-1.4036009002250565,-0.8158289572393099,0.0
2019-01-24,-0.0,-0.9460710710710711,-0.0,1.0,-1.4082415749082415,-0.8165248581915249,0.0
2019-01-25,-0.0,-0.888574248079976,-0.0,1.0,-1.6245334019822373,-0.7774488351139143,0.0
2019-01-28,-0.0,-0.8712505371723249,-0.0,1.0,-1.6488611946712506,-0.7772668672110014,0.0
2019-01-29,-0.0,-0.7057206800424045,-0.0,1.0,-1.5476068946562487,-0.6730535160391062,0.0
2019-01-30,-0.0,-0.6868972462140285,-0.0,1.0,-1.5129168441845156,-0.6733026066075372,0.0
2019-01-31,-0.0,-0.7102667991743751,-0.0,1.0,-1.4360140662028897,-0.6760950997630151,0.0
2019-02-01,-0.0,-0.7088428073134271,-0.0,1.0,-1.4426003296408447,-0.6815899421212005,0.0
2019-02-04,-0.0,-0.718878405113377,-0.0,1.0,-1.4145868208796224,-0.6711307259169076,0.0
2019-02-05,-0.0,-0.7165620840463967,-0.0,1.0,-1.4030424034987639,-0.6833998859098688,0.0
2019-02-06,-0.0,-0.7136118085672982,-0.0,1.0,-1.4042456060260216,-0.6864110172715515,0.0
2019-02-07,-0.0,-0.7215247487198938,-0.0,1.0,-1.4018585245590744,-0.6695239901384412,0.0
2019-02-08,-0.0,-0.7253073497506946,-0.0,1.0,-1.4262550907776044,-0.6545883606744566,0.0
2019-02-11,-0.0,-0.7203312218575898,-0.0,1.0,-1.4363886132946653,-0.6592001831641607,0.0
2019-02-12,-0.0,-0.7251596131054784,-0.0,1.0,-1.4426730894215696,-0.6552356921665328,0.0
2019-02-13,-0.0,-0.746373492136204,-0.0,1.0,-1.4293785310734461,-0.6416246755229805,0.0
2019-02-14,-0.0,-0.7259591429995018,-0.0,1.0,-1.4569391744279638,-0.6498026139281745,0.0
2019-02-15,-0.0,-0.7300923973469309,-0.0,1.0,-1.455200705440325,-0.6486600467737607,0.0
2019-02-19,-0.0,-0.7231855148074267,-0.0,1.0,-1.464515881540586,-0.6483811569740677,0.0
2019-02-20,-0.0,-0.7302038152995817,-0.0,1.0,-1.465243925843473,-0.6428434345372894,0.0
2019-02-21,-0.0,-0.7467525002873894,-0.0,1.0,-1.460091198222018,-0.625014369467755,0.0
2019-02-22,-0.0,-0.7447273563923613,-0.0,1.0,-1.4627272030063656,-0.6272336835646904,0.0
2019-02-25,-0.0,-0.741110297800208,-0.0,1.0,-1.47432291867319,-0.6370535886273452,0.0
2019-02-26,-0.0,-0.7473592218253666,-0.0,1.0,-1.4328976365985255,-0.6194619651949236,0.0
2019-02-27,-0.0,-0.7442700216655898,-0.0,1.0,-1.4411418145881638,-0.6155688167547227,0.0
2019-02-28,-0.0,-0.7562730838061151,-0.0,1.0,-1.4513193466092984,-0.6000456916574649,0.0
2019-03-01,-0.0,-0.7557856272838002,-0.0,1.0,-1.4577496954933007,-0.5927984165651644,0.0
2019-03-04,-0.0,-0.7629172382258802,-0.0,1.0,-1.4539704313366864,-0.5935070873342478,0.0
2019-03-05,-0.0,-0.7539806789109931,-0.0,1.0,-1.4664553820306234,-0.5979991599526518,0.0
2019-03-06,-0.0,-0.7468103743763567,-0.0,1.0,-1.4663899150702668,-0.595307917888563,0.0
2019-03-07,-0.0,-0.7364918818206015,-0.0,1.0,-1.4780029658922391,-0.5879311000418267,0.0
2019-03-08,-0.0,-0.6894423875238416,-0.0,1.0,-1.5283294064849098,-0.522083847563484,0.0
2019-03-11,-0.0,-0.6881274310057418,-0.0,1.0,-1.517243934061863,-0.49901833672902385,0.0
2019-03-12,-0.0,-0.6482639799243418,-0.0,1.0,-1.5463875051500056,-0.5508071463350687,0.0
2019-03-13,-0.0,-0.6687241249529545,-0.0,1.0,-1.5442604441098984,-0.5506586375611592,0.0
2019-03-14,-0.0,-0.6705263157894736,-0.0,1.0,-1.5377067669172932,-0.5511278195488721,0.0
2019-03-15,-0.0,-0.6416380966733225,-0.0,1.0,-1.5512187770787025,-0.5746524507403081,0.0
2019-03-18,-0.0,-0.6539615048783266,-0.0,1.0,-1.5547625374890857,-0.5876390417979577,0.0
2019-03-19,-0.0,-0.6527360535422292,-0.0,1.0,-1.5463360839639504,-0.6036430011027875,0.0
2019-03-20,-0.0,-0.6564664687523788,-0.0,1.0,-1.5461292532541677,-0.6034482758620691,0.0
2019-03-21,-0.0,-0.6561191074556393,-0.0,1.0,-1.5817911811743202,-0.5698728200441702,0.0
2019-03-22,-0.0,-0.6618201609454574,-0.0,1.0,-1.6092213194417446,-0.6165299537379,0.0
2019-03-25,-0.0,-0.551517249336564,-0.031114187915849387,1.0,-1.6428598900042304,-0.6204761355332487,0.0
2019-03-26,-0.0,-0.5538794770635105,-0.044132435986694515,1.0,-1.632126556819061,-0.6377349733116733,0.0
2019-03-27,-0.0,-0.5421882243857209,-0.04949003245248029,1.0,-1.6372276309689382,-0.6344846237057641,0.0
2019-03-28,-0.0,-0.540381791483113,-0.05510472215781745,1.0,-1.6307288043898291,-0.6380709482958496,0.0
2019-03-29,-0.0,-0.5283711228707173,-0.054347406234308004,1.0,-1.6352118660434933,-0.644713971184673,0.0
2019-04-01,-0.0,-0.539258114374034,-0.0527047913446677,1.0,-1.6370170015455952,-0.6350077279752706,0.0
2019-04-02,-0.0,-0.5454024306351755,-0.14897194832989374,1.0,-1.5932507834594511,-0.5341282580447909,0.0
2019-04-03,-0.0,-0.5467443822379017,-0.14314748063501803,1.0,-1.619410997775903,-0.52534703581563,0.0
2019-04-04,-0.0,-0.5437120688330644,-0.13847276638242298,1.0,-1.6291004071598678,-0.5298071752323884,0.0
2019-04-05,-0.0,-0.5149863760217983,-0.15600414475956556,1.0,-1.634877384196185,-0.5318340561077637,0.0
2019-04-08,-0.0,-0.5160326703471225,-0.1798381607804583,1.0,-1.5947591318157757,-0.4906980261665281,0.0
2019-04-09,-0.0,-0.48630369894585707,-0.21173536857218422,1.0,-1.6160501756904824,-0.4642384856613896,0.0
2019-04-10,-0.0,-0.44631563190000373,-0.23169043074735227,1.0,-1.5921185584371842,-0.4722502900340556,0.0
2019-04-11,-0.0,-0.42705570291777184,-0.2605073411290021,1.0,-1.598460791272836,-0.44991967721448045,0.0
2019-04-12,-0.0,-0.4256918474195961,-0.25624532535527295,1.0,-1.6029917726252805,-0.4547868362004487,0.0
2019-04-15,-0.0,-0.4298925455838856,-0.25886405331536183,1.0,-1.5899135122992252,-0.4653861994084391,0.0
2019-04-16,-0.0,-0.43769707311644473,-0.2867900730793486,1.0,-1.5487628445301778,-0.4363616129391253,0.0
2019-04-17,-0.0,-0.4471789161098738,-0.3063103192279139,1.0,-1.5564216778025244,-0.40204157386785455,0.0
2019-04-18,-0.0,-0.4699150978220746,-0.2902916205241787,1.0,-1.5324104835732744,-0.3987818383167221,0.0
2019-04-22,-0.0,-0.47793628501737007,-0.2773671372606993,1.0,-1.5380663759331805,-0.40239485549560206,0.0
2019-04-23,-0.0,-0.41069473386783456,-0.2692049588528238,1.0,-1.4631794581994138,-0.3889026242362166,0.0
2019-04-24,-0.0,-0.42546813837853087,-0.276721797087139,1.0,-1.4438057622456537,-0.38047043058151425,0.0
2019-04-25,-0.0,-0.4242242595204513,-0.30024682651622003,1.0,-1.4387517630465443,-0.36283497884344146,0.0
2019-04-26,-0.0,-0.4121071012805588,-0.2938935337072706,1.0,-1.446784492186122,-0.37488975905739585,0.0
2019-04-29,-0.0,-0.39611835825644287,-0.28285077951002224,1.0,-1.4568883232580336,-0.3993353837451833,0.0
2019-04-30,-0.0,-0.3848550288526215,-0.2911813643926789,1.0,-1.4629872198817573,-0.40117534605444827,0.0
2019-05-01,-0.0,-0.3886234115606527,-0.2927683975788468,1.0,-1.4545679798945172,-0.40370252380446714,0.0
2019-05-02,-0.0,-0.3946415897799858,-0.28757984386089425,1.0,-1.4614620298083747,-0.4049325762952449,0.0
2019-05-03,-0.0,-0.39169213275531234,-0.28107455049392366,1.0,-1.470790988558027,-0.4098500461943003,0.0
2019-05-06,-0.0,-0.3671536988438896,-0.2874317327470033,1.0,-1.4696432371090147,-0.4221221363217249,0.0
2019-05-07,-0.0,-0.3485839562967223,-0.26861702127659576,1.0,-1.5240799309948247,-0.4527027027027027,0.0
2019-05-08,-0.0,-0.31703350319852547,-0.31609382341248327,1.0,-1.456359102244389,-0.5246665943836062,0.0
2019-05-09,-0.0,-0.31494526931830497,-0.32076153318160466,1.0,-1.460893753838373,-0.5159856941584481,0.0
2019-05-10,-0.0,-0.3174316564948901,-0.3266043118702828,1.0,-1.4576216099093569,-0.5096601783973133,0.0
2019-05-13,-0.0,-0.32032267399797426,-0.3146794964549269,1.0,-1.4627043843148602,-0.519714947185646,0.0
2019-05-14,-0.0,-0.26852612406699766,-0.38112924538409343,1.0,-1.4111638870040357,-0.5104817685082677,0.0
2019-05-15,-0.0,-0.27462772050400913,-0.38122852233676974,1.0,-1.4183848797250858,-0.505405211912944,0.0
2019-05-16,-0.0,-0.27709808971882377,-0.3903198111182657,1.0,-1.4077055162051944,-0.5021821563997997,0.0
2019-05-17,-0.0,-0.27281286210892236,-0.38162659327925835,1.0,-1.3986819235225956,-0.567967844727694,0.0
2019-05-20,-0.0,-0.25375348214608734,-0.39394377916862633,1.0,-1.3996961036141964,-0.5704207517817735,0.0
2019-05-21,-0.0,-0.2596455769300177,-0.40444652975782297,1.0,-1.379506983794709,-0.5655610495542643,0.0
2019-05-22,-0.0,-0.25146958058350466,-0.41310541310541316,1.0,-1.3776912257924918,-0.5640304374481591,0.0
2019-05-23,-0.0,-0.2644052044609665,-0.4501000857878181,1.0,-1.3421146697169002,-0.5178724621103803,0.0
2019-05-24,-0.0,-0.24251059737113956,-0.4620810030990632,1.0,-1.3395433334520714,-0.5180066255833007,0.0
2019-05-28,-0.0,-0.23217270690329697,-0.4692179108724259,1.0,-1.3391186826475088,-0.5160223352420245,0.0
2019-05-29,-0.0,-0.24552040996642518,-0.4730871178653473,1.0,-1.325075101608058,-0.4905813748012016,0.0
2019-05-30,-0.0,-0.24833969195987002,-0.4641444114737884,1.0,-1.3316730252932034,-0.48837784371909004,0.0
2019-05-31,-0.0,-0.2615975747320925,-0.4619994359842076,1.0,-1.3242738296672307,-0.47719261139311897,0.0
2019-06-03,-0.0,-0.29580355785312457,-0.5511251330393797,1.0,-1.50095028128326,-0.45324616086361563,0.0
2019-06-04,-0.0,-0.2825706901793858,-0.5404378230465187,1.0,-1.499657950744907,-0.4778808148373365,0.0
2019-06-05,-0.0,-0.26129636568002995,-0.5674409891345072,1.0,-1.4837392281753463,-0.43424503559385536,0.0
2019-06-06,-0.0,-0.26206148552621733,-0.5392325529209365,1.0,-1.477896626524048,-0.46080484703418356,0.0
2019-06-07,-0.0,-0.27925939779315506,-0.5396296988965776,1.0,-1.4613802132036657,-0.4601458761922574,0.0
2019-06-10,-0.0,-0.27767803710353084,-0.5338120885697188,1.0,-1.4682824655894675,-0.4605400957510473,0.0
2019-06-11,-0.0,-0.27347611202635913,-0.5401752283959863,1.0,-1.4813539014527484,-0.4491912535569867,0.0
2019-06-12,-0.0,-0.2936352693349383,-0.5563496840204634,1.0,-1.4796870297923561,-0.4319891664158892,0.0
2019-06-13,-0.0,-0.3049175389713081,-0.5653287145116349,1.0,-1.4663001732058139,-0.42875969576022294,0.0
2019-06-14,-0.0,-0.30952650443312585,-0.5644595359366157,1.0,-1.4664402942840975,-0.43244670816827013,0.0
2019-06-17,-0.0,-0.3136869926373419,-0.5643194260902399,1.0,-1.4624504436473478,-0.43526524447800646,0.0
2019-06-18,-0.0,-0.31266510680051324,-0.5706468412710394,1.0,-1.4521473318741038,-0.4384104460714016,0.0
2019-06-19,-0.0,-0.2980052691004893,-0.5884079789235981,1.0,-1.4472713586751975,-0.4299585999247271,0.0
2019-06-20,-0.0,-0.29986052998605295,-0.5950092351765991,1.0,-1.4438162011383766,-0.43077387010441404,0.0
2019-06-21,-0.0,-0.30918894460993174,-0.5914558274574865,1.0,-1.4302251046340635,-0.43972700878549076,0.0
2019-06-24,-0.0,-0.2835202890913197,-0.600843183015885,1.0,-1.406158247383874,-0.4737258149514416,0.0
2019-06-25,-0.0,-0.277399450694157,-0.6041988035667256,1.0,-1.4074269159863049,-0.47330599345347824,0.0
2019-06-26,-0.0,-0.27464363828343014,-0.6011765593181989,1.0,-1.4086658119013498,-0.4865374462629157,0.0
2019-06-27,-0.0,-0.26836819451785854,-0.617496035641471,1.0,-1.4087819980366987,-0.4809333232651212,0.0
2019-06-28,-0.0,-0.25544360164534513,-0.6210045662100457,1.0,-1.4162421223442394,-0.4810370202649156,0.0
2019-07-01,-0.0,-0.2561509433962264,-0.6203018867924528,1.0,-1.4171698113207547,-0.47996226415094334,0.0
2019-07-02,-0.0,-0.2653999849204554,-0.6156601070647667,1.0,-1.4101636130588857,-0.4787001432556737,0.0
2019-07-03,-0.0,-0.26293363499245853,-0.6179864253393665,1.0,-1.4111990950226245,-0.4786199095022624,0.0
2019-07-05,-0.0,-0.2627564640378308,-0.6039203722065442,1.0,-1.4362367477690487,-0.5106780565936999,0.0
2019-07-08,-0.0,-0.26756324291374584,-0.5974931423346541,1.0,-1.4313090521182568,-0.5134867418469979,0.0
2019-07-09,-0.0,-0.2571330615976534,-0.5993676431374043,1.0,-1.4323263875661878,-0.5205515980343606,0.0
2019-07-10,-0.0,-0.24484506612798723,-0.5974006174486413,1.0,-1.4469260967336206,-0.5222395853184435,0.0
2019-07-11,-0.0,-0.25581747896611845,-0.5831880542712045,1.0,-1.429129083604942,-0.5217539604335633,0.0
2019-07-12,-0.0,-0.2658554152924675,-0.5825467227719019,1.0,-1.4278024185905454,-0.5146897153038401,0.0
2019-07-15,-0.0,-0.2749289368959636,-0.5926852378245215,1.0,-1.4244078074663635,-0.498048133409134,0.0
2019-07-16,-0.0,-0.2803791469194313,-0.5994691943127962,1.0,-1.4207772511848342,-0.4908436018957346,0.0
2019-07-17,-0.0,-0.2878413795723022,-0.5978653093782049,1.0,-1.4259885288866943,-0.48672465529684356,0.0
2019-07-18,-0.0,-0.2881696767339505,-0.6015328577932918,1.0,-1.4258992259826984,-0.47860069813325234,0.0
2019-07-19,-0.0,-0.296577222137521,-0.6080195151699954,1.0,-1.4353178838237537,-0.4716801341667938,0.0
2019-07-22,-0.0,-0.3029449813560612,-0.6053192298911804,1.0,-1.4247774141998326,-0.4718438475001902,0.0
2019-07-23,-0.0,-0.2985358433162198,-0.6069214679596882,1.0,-1.424757558471192,-0.4727895037079292,0.0
2019-07-24,-0.0,-0.29948391013964787,-0.6124013357619915,1.0,-1.418564055859138,-0.4643290831815422,0.0
2019-07-25,-0.0,-0.29519511547650656,-0.6146990784633471,1.0,-1.4209109181235544,-0.46156471614395694,0.0
2019-07-26,-0.0,-0.29512611416650864,-0.6136544661483027,1.0,-1.423516025033188,-0.46061065806941026,0.0
2019-07-29,-0.0,-0.29941395844432606,-0.6130984093157774,1.0,-1.4302458330162113,-0.46266839181064,0.0
2019-07-30,-0.0,-0.3060688026210522,-0.6144995999847613,1.0,-1.4259209874661891,-0.46314145300773363,0.0
2019-07-31,-0.0,-0.3252998286693318,-0.6123738815914715,1.0,-1.416942699409861,-0.4527317723205787,0.0
2019-08-01,-0.0,-0.3348307762591845,-0.6206647123767465,1.0,-1.4047283663912893,-0.44683443103513915,0.0
2019-08-02,-0.0,-0.32831898849874325,-0.6230101302460204,1.0,-1.404638586335593,-0.4523954604311068,0.0
2019-08-05,-0.0,-0.3251715119584581,-0.6236591744684077,1.0,-1.4054125762801803,-0.4360383580335822,0.0
2019-08-06,-0.0,-0.32477869234353157,-0.6243593725733809,1.0,-1.4017704612517472,-0.5316431122845162,0.0
2019-08-07,-0.0,-0.3376028566992703,-0.6220307405682348,1.0,-1.395008539046732,-0.5267427418102779,0.0
2019-08-08,-0.0,-0.32460308262834625,-0.6089543013867965,1.0,-1.3936338702823812,-0.535751535519759,0.0
2019-08-09,-0.0,-0.31141948096753175,-0.5987273354544409,1.0,-1.37558937401771,-0.54759075401541,0.0
2019-08-12,-0.0,-0.30836717492912424,-0.6065435598804689,1.0,-1.3787066125201137,-0.5374683932265727,0.0
2019-08-13,-0.0,-0.2844685814816232,-0.605843882663403,1.0,-1.3874249435881745,-0.546831376448541,0.0
2019-08-14,-0.0,-0.2864444274925623,-0.6040887939583491,1.0,-1.384239835227706,-0.5394385536654207,0.0
2019-08-15,-0.0,-0.3164414835884577,-0.6206819117481942,1.0,-1.3452973539428872,-0.4602342902054718,0.0
2019-08-16,-0.0,-0.3245254651381319,-0.6148468333020108,1.0,-1.3396354068784062,-0.47968426987408386,0.0
2019-08-19,-0.0,-0.3132038762300296,-0.6194484977737869,1.0,-1.3407789875406892,-0.4681034160212519,0.0
2019-08-20,-0.0,-0.3110547516037595,-0.6268461882739071,1.0,-1.3324630762345218,-0.459309264508429,0.0
2019-08-21,-0.0,-0.3184157529648691,-0.6408965465801447,1.0,-1.3280375923025287,-0.44204520026851646,0.0
2019-08-22,-0.0,-0.3240277674106143,-0.6304769724565201,1.0,-1.3367171754870493,-0.44099425244457713,0.0
2019-08-23,-0.0,-0.3206962238075673,-0.6297762671348,1.0,-1.3375042019945467,-0.44712957083629024,0.0
2019-08-26,-0.0,-0.3028649386084584,-0.6325356734633679,1.0,-1.3290070425131815,-0.4228088934773791,0.0
2019-08-27,-0.0,-0.2962840445473592,-0.631712426948947,1.0,-1.3209100599110524,-0.42665490498768704,0.0
2019-08-28,-0.0,-0.28176206921889924,-0.643397751487986,1.0,-1.328826511867147,-0.4200529061650379,0.0
2019-08-29,-0.0,-0.2663676800352902,-0.6553688931367864,1.0,-1.3416902547513143,-0.4126383119508878,0.0
2019-08-30,-0.0,-0.26119758286028194,-0.6599890130012818,1.0,-1.3385826771653542,-0.4026002563633034,0.0
