Date,IRET,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.05601015801354402,-0.7535553047404064,-0.0,-0.5749717832957111,-0.4371331828442438,0.0
2018-11-06,1.0,-0.057185578062404784,-0.7538791401004346,-0.0,-0.5740563110082942,-0.4360999830728432,0.0
2018-11-07,1.0,-0.057283142389525366,-0.7539928889892207,-0.0,-0.5742987753259214,-0.43625486765618826,0.0
2018-11-08,1.0,-0.035116636401732085,-0.7538762396982819,-0.0,-0.5656376588909066,-0.43908367090375755,0.0
2018-11-09,1.0,-0.03437674678591392,-0.7541643376187815,-0.0,-0.5671045276690889,-0.4392118501956401,0.0
2018-11-12,1.0,-0.03348723368748957,-0.7416420982366356,-0.0,-0.5703398787339378,-0.43583467764365574,0.0
2018-11-13,1.0,-0.008731820185103571,-0.739918466284707,-0.0,-0.5741516086381666,-0.43174305861613044,0.0
2018-11-14,1.0,-0.009502823302575403,-0.7393196529403663,-0.0,-0.5742184272138824,-0.43140063352155356,0.0
2018-11-15,1.0,-0.008440790739875175,-0.7395727365208546,-0.0,-0.5755684473894037,-0.42586126309422345,0.0
2018-11-16,1.0,-0.0044194345319791386,-0.7305791929728246,-0.0,-0.5760636837771067,-0.4339280812517156,0.0
2018-11-19,1.0,-0.005132427610813777,-0.7302593659942362,-0.0,-0.5755454919720049,-0.43370385618224233,0.0
2018-11-20,1.0,-0.0,-0.7175133544096806,-0.0,-0.567671427014063,-0.44020494930775095,0.0
2018-11-21,1.0,-0.0,-0.7131795494401728,-0.0,-0.5665452583299609,-0.4182382301362471,0.0
2018-11-23,1.0,-0.0,-0.7020215633423181,-0.0,-0.572911051212938,-0.42051212938005395,0.0
2018-11-26,1.0,-0.0,-0.7019165970294093,-0.0,-0.5730652074291721,-0.42062700487910076,0.0
2018-11-27,1.0,-0.0,-0.7039630792347527,-0.0,-0.565537041509029,-0.41366819608790145,0.0
2018-11-28,1.0,-0.0,-0.7031769883009552,-0.0,-0.565981539122035,-0.41410861865407317,0.0
2018-11-29,1.0,-0.0,-0.6863192528125663,-0.0,-0.55359796221609,-0.41344725111441305,0.0
2018-11-30,1.0,-0.0,-0.686508568093798,-0.0,-0.5541938564380073,-0.4119316674624649,0.0
2018-12-03,1.0,-0.0,-0.6871116775529712,-0.0,-0.5552015293930221,-0.4128830120545908,0.0
2018-12-04,1.0,-0.0,-0.689689875261527,-0.0,-0.5491141184883075,-0.4095712280515904,0.0
2018-12-06,1.0,-0.0,-0.642844289056274,-0.0,-0.5445898352142728,-0.38332604951284094,0.0
2018-12-07,1.0,-0.0,-0.648932319942092,-0.0,-0.554314668321183,-0.3819347500129259,0.0
2018-12-10,1.0,-0.0,-0.6459760711729216,-0.0,-0.5458380202474691,-0.36468452807035484,0.0
2018-12-11,1.0,-0.0,-0.6466630854628707,-0.0,-0.5436267362443404,-0.36771288977566313,0.0
2018-12-12,1.0,-0.0,-0.6469113055939404,-0.0,-0.5432468396540253,-0.368826449664773,0.0
2018-12-13,1.0,-0.0,-0.6446887383356769,-0.0,-0.5441902083599642,-0.36768503131790875,0.0
2018-12-14,1.0,-0.0,-0.6419699447965651,-0.0,-0.5457984052341034,-0.36794622776528313,0.0
2018-12-17,1.0,-0.0,-0.6393183728571792,-0.0,-0.527675182760641,-0.38019307674673325,0.0
2018-12-18,1.0,-0.0,-0.6330066104399362,-0.0,-0.5223767190942937,-0.3773269508396018,0.0
2018-12-19,1.0,-0.0,-0.636428407847528,-0.0,-0.5264765006743174,-0.38171454744395533,0.0
2018-12-20,1.0,-0.0,-0.6313853802059555,-0.0,-0.5258458884999746,-0.3791660325673414,0.0
2018-12-21,1.0,-0.0,-0.6359965240505036,-0.0,-0.5306445841639831,-0.3892041097991106,0.0
2018-12-24,1.0,-0.0,-0.6164032573124636,-0.0,-0.5205104137598621,-0.3999340419594612,0.0
2018-12-26,1.0,-0.0,-0.6175540595675235,-0.0,-0.5281517747858017,-0.40424826601387187,0.0
2018-12-27,1.0,-0.0,-0.6107788982922008,-0.0,-0.5189276845892667,-0.4041200020270612,0.0
2018-12-28,1.0,-0.0,-0.617388877613152,-0.0,-0.5182159529125228,-0.40141059468236245,0.0
2018-12-31,1.0,-0.0,-0.6293365328159701,-0.0,-0.5204605212774105,-0.40298164552114973,0.0
2019-01-02,1.0,-0.0,-0.6318985395849347,-0.0,-0.5201127337945171,-0.41012042018959777,0.0
2019-01-03,1.0,-0.0,-0.6333393228431347,-0.0,-0.5163641964216957,-0.41722925276587003,0.0
2019-01-04,1.0,-0.0,-0.6442729300751301,-0.0,-0.49249980768737656,-0.42739557424549346,0.0
2019-01-07,1.0,-0.0,-0.6253624832942483,-0.0,-0.4838237889905944,-0.41241142799505764,0.0
2019-01-08,1.0,-0.0,-0.6205151446483873,-0.0,-0.48616461464863914,-0.41110859329758037,0.0
2019-01-09,1.0,-0.0,-0.6218258766626361,-0.0,-0.4865477629987909,-0.4107970576380492,0.0
2019-01-10,1.0,-0.0,-0.6255209517314542,-0.0,-0.48654997347882095,-0.41375565153696553,0.0
2019-01-11,1.0,-0.0,-0.6099484379739157,-0.0,-0.49016782933980385,-0.42743403093721566,0.0
2019-01-14,1.0,-0.0,-0.6085139789303079,-0.0,-0.4889080226904376,-0.4349929092382496,0.0
2019-01-15,1.0,-0.0,-0.6067524034193237,-0.0,-0.48819217208228693,-0.4416711056997184,0.0
2019-01-16,1.0,-0.0,-0.6114437959908652,-0.0,-0.4861710225831007,-0.4398122303983761,0.0
2019-01-17,1.0,-0.0,-0.6130313765182187,-0.0,-0.482667004048583,-0.4346912955465587,0.0
2019-01-18,1.0,-0.0,-0.6100043253695646,-0.0,-0.48673129277663285,-0.44759941989161134,0.0
2019-01-22,1.0,-0.0,-0.6639265721922436,-0.0,-0.47874325482878616,-0.37888950527005905,0.0
2019-01-23,1.0,-0.0,-0.6155452144384355,-0.0,-0.48393912715381715,-0.41589737139982386,0.0
2019-01-24,1.0,-0.0,-0.6059358208205695,-0.0,-0.49618339778034454,-0.40880329433033696,0.0
2019-01-25,1.0,-0.0,-0.6027282426459382,-0.0,-0.547426713407509,-0.3901082152110959,0.0
2019-01-28,1.0,-0.0,-0.5930924062214089,-0.0,-0.5601047067195283,-0.3882281183287588,0.0
2019-01-29,1.0,-0.0,-0.5712870280981657,-0.0,-0.5577206442762055,-0.41148823738631163,0.0
2019-01-30,1.0,-0.0,-0.5702271456882971,-0.0,-0.5564561207378425,-0.4140962447278826,0.0
2019-01-31,1.0,-0.0,-0.5897868695520734,-0.0,-0.5025948506071447,-0.42691590668614904,0.0
2019-02-01,1.0,-0.0,-0.5887775349760129,-0.0,-0.4952402481601487,-0.42769949513977845,0.0
2019-02-04,1.0,-0.0,-0.5883505387687439,-0.0,-0.4984301610026876,-0.4249616959284656,0.0
2019-02-05,1.0,-0.0,-0.581888486965199,-0.0,-0.49582137956841715,-0.4169888985904952,0.0
2019-02-06,1.0,-0.0,-0.5939010784678319,-0.0,-0.48493863889921907,-0.40037188545927854,0.0
2019-02-07,1.0,-0.0,-0.5968517600396629,-0.0,-0.4876053544868617,-0.3944719881011403,0.0
2019-02-08,1.0,-0.0,-0.5944449960285941,-0.0,-0.5011666004765687,-0.386517077045274,0.0
2019-02-11,1.0,-0.0,-0.5955510366035116,-0.0,-0.4988592401547466,-0.38550243031445297,0.0
2019-02-12,1.0,-0.0,-0.5812790898121014,-0.0,-0.49427438618957326,-0.3870761198808087,0.0
2019-02-13,1.0,-0.0,-0.5824770146024879,-0.0,-0.49414917154235705,-0.3817050985790845,0.0
2019-02-14,1.0,-0.0,-0.5326495055336066,-0.0,-0.521827685210179,-0.39947485951265,0.0
2019-02-15,1.0,-0.0,-0.5467459693275658,-0.0,-0.5163193079040502,-0.39466181675186784,0.0
2019-02-19,1.0,-0.0,-0.5392007471490365,-0.0,-0.5246018482107746,-0.39392449862367285,0.0
2019-02-20,1.0,-0.0,-0.5404183154324477,-0.0,-0.5247622090594047,-0.3926069752009241,0.0
2019-02-21,1.0,-0.0,-0.5355869698832206,-0.0,-0.5275968039336202,-0.39532882606023356,0.0
2019-02-22,1.0,-0.0,-0.5219671167087305,-0.0,-0.5410061012962192,-0.3873465487246086,0.0
2019-02-25,1.0,-0.0,-0.517793463023536,-0.0,-0.55006025429773,-0.39150537369961386,0.0
2019-02-26,1.0,-0.0,-0.5157969732704403,-0.0,-0.5540978773584905,-0.38686615566037735,0.0
2019-02-27,1.0,-0.0,-0.5080728272071453,-0.0,-0.5705942974922706,-0.37507974677332284,0.0
2019-02-28,1.0,-0.0,-0.49616129902622086,-0.0,-0.5580220265397728,-0.3986362186955775,0.0
2019-03-01,1.0,-0.0,-0.49520327796452146,-0.0,-0.5696935495743063,-0.3886694310179846,0.0
2019-03-04,1.0,-0.0,-0.47432914149915834,-0.0,-0.5826566986830379,-0.4185067828497871,0.0
2019-03-05,1.0,-0.0,-0.4540527223454053,-0.0,-0.5951465878295147,-0.4144616900714462,0.0
2019-03-06,1.0,-0.0,-0.44980742642701954,-0.0,-0.6085078016985976,-0.4105767331621568,0.0
2019-03-07,1.0,-0.0,-0.4551354819604166,-0.0,-0.604831943141997,-0.40782784660184584,0.0
2019-03-08,1.0,-0.0,-0.4394951744617669,-0.0,-0.6373422420193021,-0.39782232120762184,0.0
2019-03-11,1.0,-0.0,-0.4387510607497629,-0.0,-0.6368991164578446,-0.4202565766485299,0.0
2019-03-12,1.0,-0.0,-0.40093281230303796,-0.0,-0.6548090255893105,-0.46537249464263203,0.0
2019-03-13,1.0,-0.0,-0.4108120437956204,-0.0,-0.6614203163017031,-0.4622110705596107,0.0
2019-03-14,1.0,-0.0,-0.402895932143843,-0.0,-0.6606690255715325,-0.44590830384702246,0.0
2019-03-15,1.0,-0.0,-0.39039770871542345,-0.0,-0.6611561942567143,-0.46081953621586313,0.0
2019-03-18,1.0,-0.0,-0.40826702595520753,-0.0,-0.6694206472278008,-0.46444822940234387,0.0
2019-03-19,1.0,-0.0,-0.41423525798525795,-0.0,-0.6686373873873873,-0.47653050778050776,0.0
2019-03-20,1.0,-0.0,-0.41056309293073545,-0.0,-0.6674742425788024,-0.4722023870243802,0.0
2019-03-21,1.0,-0.0,-0.4127687761133191,-0.0,-0.6827677570569654,-0.4521043513706308,0.0
2019-03-22,1.0,-0.0,-0.4086905159351807,-0.0,-0.704846041243997,-0.4545828090089627,0.0
2019-03-25,1.0,-0.0,-0.3678916138233122,-0.0,-0.7233300226653424,-0.45542058216823283,0.0
2019-03-26,1.0,-0.0,-0.37858440129946536,-0.0,-0.715447778374645,-0.46397053180876374,0.0
2019-03-27,1.0,-0.0,-0.37171727533853105,-0.0,-0.7219173163725893,-0.4709940500615511,0.0
2019-03-28,1.0,-0.0,-0.36186879640733843,-0.0,-0.7031716465515042,-0.48654027710443726,0.0
2019-03-29,1.0,-0.0,-0.3796510136002053,-0.0,-0.7055427251732103,-0.48088273030536316,0.0
2019-04-01,1.0,-0.0,-0.3991620545181814,-0.0,-0.7237107536336834,-0.46335281642786946,0.0
2019-04-02,1.0,-0.0,-0.4023074734200791,-0.0,-0.7278112631606176,-0.45673487337351576,0.0
2019-04-03,1.0,-0.0,-0.403479294835341,-0.0,-0.7276792638163677,-0.4537558806803495,0.0
2019-04-04,1.0,-0.0,-0.401654174205221,-0.0,-0.7426983716722667,-0.4402688033083484,0.0
2019-04-05,1.0,-0.0,-0.40069803516028957,-0.0,-0.747569803516029,-0.43704756980351606,0.0
2019-04-08,1.0,-0.0,-0.39544363889677236,-0.0,-0.745117263087283,-0.4395108232926546,0.0
2019-04-09,1.0,-0.0,-0.3822085572550641,-0.0,-0.7779040926002481,-0.42359962794543204,0.0
2019-04-10,1.0,-0.0,-0.3836857224191921,-0.0,-0.774410600139748,-0.42982842058952925,0.0
2019-04-11,1.0,-0.0,-0.38963058976020737,-0.0,-0.7727284510693455,-0.4299675955930007,0.0
2019-04-12,1.0,-0.0,-0.3933994422063837,-0.0,-0.7629635368247082,-0.4260148744964364,0.0
2019-04-15,1.0,-0.0,-0.39523231488416544,-0.0,-0.7573800976264884,-0.43009891784395266,0.0
2019-04-16,1.0,-0.0,-0.3957068684937876,-0.0,-0.7565675612843231,-0.4308371864748276,0.0
2019-04-17,1.0,-0.0,-0.3940249779758512,-0.0,-0.7829455355754781,-0.4140799087941131,0.0
2019-04-18,1.0,-0.0,-0.38934543097861307,-0.0,-0.7769280622164615,-0.42607906675307844,0.0
2019-04-22,1.0,-0.0,-0.3903186433635442,-0.0,-0.7781702028202665,-0.42841561274573453,0.0
2019-04-23,1.0,-0.0,-0.396670599030017,-0.0,-0.7751998951369774,-0.44970507274872196,0.0
2019-04-24,1.0,-0.0,-0.3975085529236636,-0.0,-0.7629469065837926,-0.451124285080045,0.0
2019-04-25,1.0,-0.0,-0.4034670292318151,-0.0,-0.7674528055221461,-0.44373267792710347,0.0
2019-04-26,1.0,-0.0,-0.39273659698055946,-0.0,-0.7774143750490594,-0.44634867474292894,0.0
2019-04-29,1.0,-0.0,-0.39829842931937176,-0.0,-0.779738219895288,-0.43976439790575916,0.0
2019-04-30,1.0,-0.0,-0.37968579872452946,-0.0,-0.7620158656089593,-0.4507181002747964,0.0
2019-05-01,1.0,-0.0,-0.37350993377483444,-0.0,-0.7609920789507856,-0.4625373328139203,0.0
2019-05-02,1.0,-0.0,-0.37777835479850436,-0.0,-0.7497663066057333,-0.4690745741587038,0.0
2019-05-03,1.0,-0.0,-0.3741455934714245,-0.0,-0.753229201860852,-0.4715544351170829,0.0
2019-05-06,1.0,-0.0,-0.37567074759051833,-0.0,-0.7522271424850221,-0.4769210731961448,0.0
2019-05-07,1.0,-0.0,-0.3738756355103637,-0.0,-0.7546604093338547,-0.47871203232955284,0.0
2019-05-08,1.0,-0.0,-0.37936243358683197,-0.0,-0.7421606417335138,-0.48291488696739243,0.0
2019-05-09,1.0,-0.0,-0.3770419540527926,-0.0,-0.7316029663434113,-0.48428667738422443,0.0
2019-05-10,1.0,-0.0,-0.37751952061013255,-0.0,-0.7365949830086383,-0.4799605696645827,0.0
2019-05-13,1.0,-0.0,-0.37465943589610523,-0.0,-0.7386024546563222,-0.4814862866187498,0.0
2019-05-14,1.0,-0.0,-0.3371271484726254,-0.0,-0.7506872543226369,-0.4813606351000693,0.0
2019-05-15,1.0,-0.0,-0.33789907312049433,-0.0,-0.7698506694129763,-0.4669412976313079,0.0
2019-05-16,1.0,-0.0,-0.3478150341917279,-0.0,-0.7431680097618019,-0.4511782799908483,0.0
2019-05-17,1.0,-0.0,-0.33684290836957353,-0.0,-0.7420716665395082,-0.4642557412069886,0.0
2019-05-20,1.0,-0.0,-0.32938310452457686,-0.0,-0.7442840104549954,-0.4639784809805365,0.0
2019-05-21,1.0,-0.0,-0.32639577139081594,-0.0,-0.7498665853472593,-0.4649945363523163,0.0
2019-05-22,1.0,-0.0,-0.32201925764081196,-0.0,-0.7540458829806154,-0.46454612433627196,0.0
2019-05-23,1.0,-0.0,-0.3304030603197122,-0.0,-0.759101157753401,-0.4438730271324703,0.0
2019-05-24,1.0,-0.0,-0.30765344784036375,-0.0,-0.7652437484213186,-0.4530184389997475,0.0
2019-05-28,1.0,-0.0,-0.29941360833080577,-0.0,-0.7708270144575877,-0.45730967546254175,0.0
2019-05-29,1.0,-0.0,-0.31613550815558344,-0.0,-0.7642910915934755,-0.4289585947302384,0.0
2019-05-30,1.0,-0.0,-0.3153788258906171,-0.0,-0.7638484696437532,-0.4295785248369292,0.0
2019-05-31,1.0,-0.0,-0.3175663794619307,-0.0,-0.7552061091712929,-0.43922228641764427,0.0
2019-06-03,1.0,-0.0,-0.32254196642685856,-0.0,-0.7642635891286971,-0.41119604316546765,0.0
2019-06-04,1.0,-0.0,-0.31036805988771055,-0.0,-0.7624454148471616,-0.4225077978789769,0.0
2019-06-05,1.0,-0.0,-0.30643885069976756,-0.0,-0.7896988279511399,-0.3765145146135206,0.0
2019-06-06,1.0,-0.0,-0.28859989616040743,-0.0,-0.8162533686058299,-0.367517986500853,0.0
2019-06-07,1.0,-0.0,-0.29756254326114906,-0.0,-0.8079452190250174,-0.36655789577771186,0.0
2019-06-10,1.0,-0.0,-0.29748164990237996,-0.0,-0.8069841583669031,-0.36692781059239304,0.0
2019-06-11,1.0,-0.0,-0.2986393882212732,-0.0,-0.8252805641076572,-0.35894825702651706,0.0
2019-06-12,1.0,-0.0,-0.30013656114214776,-0.0,-0.8241092489137182,-0.3586840471756673,0.0
2019-06-13,1.0,-0.0,-0.30795985292656264,-0.0,-0.8225181357448077,-0.35387061512471435,0.0
2019-06-14,1.0,-0.0,-0.3092323983549634,-0.0,-0.8270495234811733,-0.3263476740463467,0.0
2019-06-17,1.0,-0.0,-0.30346326690113323,-0.0,-0.837460922235248,-0.3014116842516608,0.0
2019-06-18,1.0,-0.0,-0.30824477830707214,-0.0,-0.8363991694149262,-0.2982533284475388,0.0
2019-06-19,1.0,-0.0,-0.2980830203404712,-0.0,-0.8491536998195209,-0.29166869908784937,0.0
2019-06-20,1.0,-0.0,-0.3009941134803742,-0.0,-0.8491487750665593,-0.2923719498790943,0.0
2019-06-21,1.0,-0.0,-0.3061448695100218,-0.0,-0.8418495642196236,-0.2933766265472035,0.0
2019-06-24,1.0,-0.0,-0.304173197492163,-0.0,-0.8313822492163009,-0.3134796238244514,0.0
2019-06-25,1.0,-0.0,-0.29639150019584803,-0.0,-0.8352673325499412,-0.3164414414414415,0.0
2019-06-26,1.0,-0.0,-0.2939629320092424,-0.0,-0.8469101814070105,-0.3172410402635072,0.0
2019-06-27,1.0,-0.0,-0.2971739988163346,-0.0,-0.8696735056224107,-0.2991221148155455,0.0
2019-06-28,1.0,-0.0,-0.2946325106634779,-0.0,-0.8717670554007741,-0.2991444562242659,0.0
2019-07-01,1.0,-0.0,-0.2970038007799003,-0.0,-0.8688484130509898,-0.3021866824621156,0.0
2019-07-02,1.0,-0.0,-0.2995685936151855,-0.0,-0.8679896462467644,-0.29764575372858376,0.0
2019-07-03,1.0,-0.0,-0.29348388846428836,-0.0,-0.875101698676068,-0.29681220877197306,0.0
2019-07-05,1.0,-0.0,-0.27950126900426286,-0.0,-0.8832023260971342,-0.30135771135697215,0.0
2019-07-08,1.0,-0.0,-0.2785034314810715,-0.0,-0.8839938011954838,-0.2973458293360884,0.0
2019-07-09,1.0,-0.0,-0.2690801625415589,-0.0,-0.8878709518532201,-0.30577515084349216,0.0
2019-07-10,1.0,-0.0,-0.2650014779781259,-0.0,-0.8913193418070746,-0.30697605675436,0.0
2019-07-11,1.0,-0.0,-0.27047693740502915,-0.0,-0.873045438949071,-0.3073133669918141,0.0
2019-07-12,1.0,-0.0,-0.28460101283248934,-0.0,-0.8786321844731797,-0.2950980874182605,0.0
2019-07-15,1.0,-0.0,-0.28217785309069476,-0.0,-0.8826837594243474,-0.29099437608978607,0.0
2019-07-16,1.0,-0.0,-0.2893502026778037,-0.0,-0.886426728903083,-0.28089915243827535,0.0
2019-07-17,1.0,-0.0,-0.28967464702271334,-0.0,-0.8844444444444445,-0.28139963167587473,0.0
2019-07-18,1.0,-0.0,-0.2907093641958659,-0.0,-0.8831621018561655,-0.27813059362969866,0.0
2019-07-19,1.0,-0.0,-0.291460988727621,-0.0,-0.8820452368673101,-0.2823497630098971,0.0
2019-07-22,1.0,-0.0,-0.28728874019041056,-0.0,-0.889197766242712,-0.28359861251199286,0.0
2019-07-23,1.0,-0.0,-0.28738409942789506,-0.0,-0.8974156638390216,-0.2811698559873742,0.0
2019-07-24,1.0,-0.0,-0.2888960063071276,-0.0,-0.8993569686368228,-0.275468723053044,0.0
2019-07-25,1.0,-0.0,-0.2836956254154255,-0.0,-0.9057876467836833,-0.27229758006942223,0.0
2019-07-26,1.0,-0.0,-0.27160797833046046,-0.0,-0.9156857916769269,-0.2751539029795617,0.0
2019-07-29,1.0,-0.0,-0.27257068333374346,-0.0,-0.9116612121361254,-0.27645857427594184,0.0
2019-07-30,1.0,-0.0,-0.2612178298598235,-0.0,-0.9184652278177458,-0.29256594724220625,0.0
2019-07-31,1.0,-0.0,-0.2801800910350287,-0.0,-0.910251335840095,-0.28332178903621613,0.0
2019-08-01,1.0,-0.0,-0.2902500494168808,-0.0,-0.9042053765566317,-0.2763886143506622,0.0
2019-08-02,1.0,-0.0,-0.28043139485987084,-0.0,-0.9192866153808099,-0.27390110569668785,0.0
2019-08-05,1.0,-0.0,-0.27786565172260397,-0.0,-0.9201967277939795,-0.2733923187187979,0.0
2019-08-06,1.0,-0.0,-0.2808540820818862,-0.0,-0.8943892775033019,-0.27058161717947465,0.0
2019-08-07,1.0,-0.0,-0.28166532050811366,-0.0,-0.8967129255696697,-0.2691827593802775,0.0
2019-08-08,1.0,-0.0,-0.28588249724027964,-0.0030172942475162516,-0.9012142769532687,-0.2629706856371888,0.0
2019-08-09,1.0,-0.0,-0.29722347516664155,-0.005212248784643912,-0.9426903222573046,-0.2607627925625219,0.0
2019-08-12,1.0,-0.0,-0.29842234838969,-0.0027634025021353566,-0.9454856051851478,-0.26548761493242223,0.0
2019-08-13,1.0,-0.0,-0.27736769673464284,-0.0013762041786563243,-0.9488552483422995,-0.2746152883773302,0.0
2019-08-14,1.0,-0.0,-0.2871195895801166,-0.0,-0.938312496886985,-0.2647805947103651,0.0
2019-08-15,1.0,-0.0,-0.2977864230665058,-0.013764065693250931,-0.9150272080368356,-0.23568808017137372,0.0
2019-08-16,1.0,-0.0,-0.29169548463590556,-0.019489180910977177,-0.9281444521292362,-0.2308072324869084,0.0
2019-08-19,1.0,-0.0,-0.28428522150495245,-0.01968659143547036,-0.9319223377519342,-0.22800965850293203,0.0
2019-08-20,1.0,-0.0,-0.2794774921599131,-0.020396572585623628,-0.9360693384695162,-0.2333506185643381,0.0
2019-08-21,1.0,-0.0,-0.2777503578303144,-0.03906519915107842,-0.9244361087804155,-0.22654360594245102,0.0
2019-08-22,1.0,-0.0,-0.2807965649985194,-0.03351100582370941,-0.9289310038495706,-0.224434902773665,0.0
2019-08-23,1.0,-0.0,-0.2800098716683119,-0.03321816386969398,-0.9288499506416584,-0.22586377097729518,0.0
2019-08-26,1.0,-0.0,-0.2663894324853229,-0.03661937377690803,-0.9304794520547945,-0.21272015655577298,0.0
2019-08-27,1.0,-0.0,-0.26861405803420046,-0.02804824880104636,-0.9143293125999128,-0.21113694714915468,0.0
2019-08-28,1.0,-0.0,-0.26042347247428915,-0.03361161524500907,-0.9171445856019359,-0.2086388384754991,0.0
2019-08-29,1.0,-0.0,-0.24852386022650275,-0.04065434130287484,-0.9253460458813281,-0.20540121963023908,0.0
2019-08-30,1.0,-0.0,-0.23944001930967898,-0.043664011585807384,-0.9327057687665942,-0.19790007241129615,0.0
2019-09-03,1.0,-0.0,-0.24913595166163144,-0.05254380664652568,-0.9332930513595166,-0.1819214501510574,0.0
2019-09-04,1.0,-0.0,-0.2253074464994674,-0.06323230366999129,-0.9355088602691972,-0.19678996804493076,0.0
2019-09-05,1.0,-0.0,-0.22269719364343332,-0.0540259865719944,-0.9423030478674589,-0.19608269332946918,0.0
2019-09-06,1.0,-0.0,-0.21971797035072918,-0.05910570085573099,-0.9487043509702302,-0.18300590574906594,0.0
2019-09-09,1.0,-0.0,-0.22433524065971056,-0.058325720055777276,-0.9419627830937154,-0.1795932105592153,0.0
2019-09-10,1.0,-0.0,-0.22233970969912528,-0.06767278669614535,-0.9406661539940402,-0.17247428626357783,0.0
2019-09-11,1.0,-0.0,-0.1957113520225417,-0.08223888437843259,-0.9429294617699031,-0.167008930703472,0.0
2019-09-12,1.0,-0.0,-0.189009993083546,-0.08423763981969519,-0.9447399174795489,-0.16699658947268,0.0
2019-09-13,1.0,-0.0,-0.19057948559033155,-0.08602893852351552,-0.9433624943386332,-0.16376248480369954,0.0
2019-09-16,1.0,-0.0,-0.1864479315263909,-0.08395149786019972,-0.9446980504041846,-0.16245839277223018,0.0
2019-09-17,1.0,-0.0,-0.17343954345499943,-0.08538818214243253,-0.9524194507192962,-0.16661514683153014,0.0
2019-09-18,1.0,-0.0,-0.1730238752021307,-0.08667839817368972,-0.9522258156568059,-0.16605631123371065,0.0
