Date,FTAC,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-10-24,1.0,-0.0,-0.027308539760966817,-0.34571342725512455,-0.2631368097749883,-0.03306736996728317,0.0
2019-10-25,1.0,-0.0,-0.02790798538709193,-0.3390995379251672,-0.2660516789831017,-0.03509766960815387,0.0
2019-10-28,1.0,-0.0,-0.030775899436497615,-0.3395018505551665,-0.27016438264812775,-0.026741355740055348,0.0
2019-10-29,1.0,-0.0,-0.03066513340999617,-0.3393996966818326,-0.2705198073429662,-0.025982034231621754,0.0
2019-10-30,1.0,-0.0,-0.030699999999999998,-0.33943333333333336,-0.2705,-0.026033333333333335,0.0
2019-10-31,1.0,-0.0,-0.031593154816456435,-0.33787679336143833,-0.26959158848916065,-0.027244097112292334,0.0
2019-11-01,1.0,-0.0,-0.03126560783138548,-0.3366463556754237,-0.2711683814470749,-0.025755002830220093,0.0
2019-11-04,1.0,-0.0,-0.027542760259969087,-0.3410348897126045,-0.27266833995445555,-0.020960422865311416,0.0
2019-11-05,1.0,-0.0,-0.027231014762601403,-0.34000531985636384,-0.2729418805692246,-0.022276898523739857,0.0
2019-11-06,1.0,-0.0,-0.027394756952520187,-0.33704355915872014,-0.27306708309798317,-0.023806359437817722,0.0
2019-11-07,1.0,-0.0,-0.027910685805422646,-0.33665603402445504,-0.2730761562998405,-0.023707469431153642,0.0
2019-11-08,1.0,-0.0,-0.028226342371079214,-0.33703814460393405,-0.2727937267410952,-0.023292131844763423,0.0
2019-11-11,1.0,-0.0,-0.028268668615466386,-0.33561985118256715,-0.2738174328992825,-0.023186287536539996,0.0
2019-11-12,1.0,-0.0,-0.02833510496943928,-0.3358855965984587,-0.273485251129418,-0.02320289662503322,0.0
2019-11-13,1.0,-0.0,-0.028518752283825534,-0.33564760987277015,-0.273344849350563,-0.023452812012091817,0.0
2019-11-14,1.0,-0.0,-0.028829068203331285,-0.33322815816131657,-0.27372668847667603,-0.02487669594964877,0.0
2019-11-15,1.0,-0.0,-0.02886563693738582,-0.33320046503903006,-0.27384155455904335,-0.024962630792227207,0.0
2019-11-18,1.0,-0.0,-0.030379956860793096,-0.3338808694209391,-0.27239090758254525,-0.022531939605110338,0.0
2019-11-19,1.0,-0.0,-0.030199449108950324,-0.3340357747320214,-0.27244217303288754,-0.022649586831712743,0.0
2019-11-20,1.0,-0.0,-0.028373736870924385,-0.3326032488758358,-0.2732175153898485,-0.025088356812185773,0.0
2019-11-21,1.0,-0.0,-0.029163557987233694,-0.3322888170438531,-0.2733316753709691,-0.02316173422863301,0.0
2019-11-22,1.0,-0.0,-0.026942833471416735,-0.32911350455675226,-0.27534382767191384,-0.025584092792046396,0.0
2019-11-25,1.0,-0.0,-0.02697910279568467,-0.3291516828795386,-0.27530948080141854,-0.025752779941335364,0.0
2019-11-26,1.0,-0.0,-0.01702909343660014,-0.3292953364445768,-0.27941614536788795,-0.029176182438023366,0.0
2019-11-27,1.0,-0.0,-0.017131507076057272,-0.3295704709095424,-0.27940081105685677,-0.02911528593892246,0.0
2019-11-29,1.0,-0.0,-0.016185085890179723,-0.32974216396915235,-0.279151358686658,-0.029838149141098204,0.0
2019-12-02,1.0,-0.0,-0.015507208041264382,-0.3290570030419257,-0.27955958206586434,-0.029080148128554428,0.0
2019-12-03,1.0,-0.0,-0.013645865911672236,-0.3234350051850998,-0.27907359549637045,-0.02989251205741469,0.0
2019-12-04,1.0,-0.0,-0.016657905112366932,-0.3262090944933631,-0.2757589696412143,-0.024165461952950454,0.0
2019-12-05,1.0,-0.0,-0.016581569831393344,-0.3261644038022689,-0.27531972878462013,-0.023673884848385347,0.0
2019-12-06,1.0,-0.0,-0.016845907560955588,-0.32619653558821116,-0.2754125277070848,-0.023462769887529763,0.0
2019-12-09,1.0,-0.0,-0.016695395222851517,-0.32653697775588936,-0.2749404908479028,-0.02345891816465567,0.0
2019-12-10,1.0,-0.0,-0.016852459016393442,-0.32562295081967213,-0.27462295081967214,-0.02222950819672131,0.0
2019-12-11,1.0,-0.0,-0.017145292420666144,-0.32543273013375296,-0.27442302648832945,-0.02211185418305796,0.0
2019-12-12,1.0,-0.0,-0.01793119273573618,-0.3254331186179541,-0.2740981134549507,-0.021586271328121156,0.0
2019-12-13,1.0,-0.0,-0.018979464841319228,-0.32743261389316475,-0.2727213179183179,-0.01845544165329316,0.0
2019-12-16,1.0,-0.0,-0.019177857844742876,-0.32689158205044216,-0.27235506059613496,-0.019325253848673434,0.0
2019-12-17,1.0,-0.0,-0.019479137679854645,-0.326774811347007,-0.27211864268059127,-0.018513365307492105,0.0
2019-12-18,1.0,-0.0,-0.02070613654592179,-0.3261584796948914,-0.2720442603898974,-0.01793986217733619,0.0
2019-12-19,1.0,-0.0,-0.020688413506391477,-0.32612075879339414,-0.27204281715959866,-0.017889585413359086,0.0
2019-12-20,1.0,-0.0,-0.020531697341513295,-0.32487525562372194,-0.2725235173824131,-0.018061349693251533,0.0
2019-12-23,1.0,-0.0,-0.02296427053708607,-0.32244777875845837,-0.2744924977934687,-0.014563106796116504,0.0
2019-12-24,1.0,-0.0,-0.02322312834006112,-0.32125055156972654,-0.2755233783850038,-0.014267270260994622,0.0
2019-12-26,1.0,-0.0,-0.023176372521778926,-0.32126571106353075,-0.27559943121455305,-0.014399424676789304,0.0
2019-12-27,1.0,-0.0,-0.024297385620915032,-0.32165032679738564,-0.2735457516339869,-0.014493464052287582,0.0
2019-12-30,1.0,-0.0,-0.02417668583376895,-0.32150091479351806,-0.2736212754835337,-0.014260977522216414,0.0
2019-12-31,1.0,-0.0,-0.024254096755239277,-0.32099954299144745,-0.2734216883201671,-0.013498074035385518,0.0
2020-01-02,1.0,-0.0,-0.024481002741872305,-0.3209459459459459,-0.27343647995821907,-0.013203420812116463,0.0
2020-01-03,1.0,-0.0,-0.021309303808854076,-0.31967226519698433,-0.2804225881891181,-0.013999051466138977,0.0
2020-01-06,1.0,-0.0,-0.022174324809771072,-0.32035204598151595,-0.2786812971490154,-0.011658665621632213,0.0
2020-01-07,1.0,-0.0,-0.022078155363587378,-0.32086810261769844,-0.27744664173620526,-0.012606757352580957,0.0
2020-01-08,1.0,-0.0,-0.02106156835213636,-0.3210501395941158,-0.27564531665823117,-0.01492269261538964,0.0
2020-01-09,1.0,-0.0,-0.021264789881680946,-0.32071807425540594,-0.2740432476540188,-0.015960832313341493,0.0
2020-01-10,1.0,-0.0,-0.021495174218877804,-0.32411254703091774,-0.2742843121217079,-0.01596597415344348,0.0
2020-01-13,1.0,-0.0,-0.021693961356608803,-0.3249349671972907,-0.2738412708800288,-0.015558791289694548,0.0
2020-01-14,1.0,-0.0,-0.019340384171855952,-0.33623274356693356,-0.2811768969720932,-0.01064215347105532,0.0
2020-01-15,1.0,-0.0,-0.021414301517327917,-0.33807188733138505,-0.27969026037281025,-0.011887661597899845,0.0
2020-01-16,1.0,-0.0,-0.02040176287077233,-0.3369592129805391,-0.2797319380024099,-0.013535150124622421,0.0
2020-01-17,1.0,-0.0,-0.019881305637982193,-0.33428948236069894,-0.28222881635344543,-0.012149686778766896,0.0
2020-01-21,1.0,-0.0,-0.023830334614179462,-0.3302274189026502,-0.28482609627785016,-0.010290746573874038,0.0
2020-01-22,1.0,-0.0,-0.02233512586189832,-0.3327339909603774,-0.28440170235228135,-0.010095344924284913,0.0
2020-01-23,1.0,-0.0,-0.018728078882932965,-0.329610879491761,-0.2890940374561578,-0.016990933756865858,0.0
2020-01-24,1.0,-0.0,-0.018515148005360957,-0.32991379452984104,-0.2892267981534491,-0.016959809388288633,0.0
2020-01-27,1.0,-0.0,-0.01965188096574958,-0.32881395118406714,-0.28759454371304954,-0.015358192687518578,0.0
2020-01-28,1.0,-0.0,-0.026991441737985518,-0.3313364055299539,-0.28181369321922317,-0.005661619486504278,0.0
2020-01-29,1.0,-0.0,-0.027840246885208225,-0.32994632216549846,-0.2783696383722648,-0.005351368210246393,0.0
2020-01-30,1.0,-0.0,-0.02520773803658817,-0.3271586691628075,-0.2898315104936447,-0.0,0.0
2020-01-31,1.0,-0.0,-0.030296543888824853,-0.3256055192399519,-0.29066570068990494,-0.0,0.0
2020-02-03,1.0,-0.0,-0.026536426536426537,-0.31842083842083846,-0.28304436304436303,-0.0,0.0
2020-02-04,1.0,-0.0,-0.021224038742808853,-0.3158578996977281,-0.28476939578119415,-0.0032664868202944715,0.0
2020-02-05,1.0,-0.0,-0.022135627203052746,-0.31531546098373375,-0.2794521876920092,-0.0,0.0
2020-02-06,1.0,-0.0,-0.015781945327399873,-0.30518118245390974,-0.268340750158932,-0.0,0.0
2020-02-07,1.0,-0.0,-0.015601794675379492,-0.28348992449231636,-0.2642143605296481,-0.0,0.0
2020-02-10,1.0,-0.0,-0.011900857423979758,-0.28398069624701305,-0.26592637711037187,-0.0,0.0
2020-02-11,1.0,-0.0,-0.012395147962206494,-0.2805357198540647,-0.265490037107487,-0.0007172035298886777,0.0
2020-02-12,1.0,-0.0,-0.010871938855092808,-0.2806270472625175,-0.268304476680705,-0.0,0.0
2020-02-13,1.0,-0.0,-0.011780308940552348,-0.28102668122952096,-0.26749882977063505,-0.0,0.0
2020-02-14,1.0,-0.0,-0.01296409102978617,-0.2827421395436015,-0.26623244771410276,-0.0,0.0
2020-02-18,1.0,-0.0,-0.013839425179631364,-0.28192752264917215,-0.2662449234614183,-0.0,0.0
2020-02-19,1.0,-0.0,-0.019240395444875488,-0.28299023901889625,-0.26202915780252783,-0.0,0.0
2020-02-20,1.0,-0.0,-0.01974426476118842,-0.28416071204713556,-0.26310016296853456,-0.0,0.0
2020-02-21,1.0,-0.0,-0.020116786949919377,-0.2840145905411964,-0.2613773345648669,-0.0,0.0
2020-02-24,1.0,-0.0,-0.022496553452813636,-0.2839171575385387,-0.26019864644692314,-0.0,0.0
2020-02-25,1.0,-0.0,-0.0349574296190417,-0.29194891554285,-0.22675719346218381,-0.0,0.0
2020-02-26,1.0,-0.0,-0.026006266935105434,-0.2772437595555623,-0.21051755195955252,-0.0,0.0
2020-02-27,1.0,-0.0,-0.021692691879531847,-0.2730992568523032,-0.20955561572945813,-0.0,0.0
2020-02-28,1.0,-0.0,-0.04276550249465431,-0.24524706532648696,-0.16659636056846117,-0.0,0.0
2020-03-02,1.0,-0.0,-0.040464022300946624,-0.2456007898251931,-0.16581973401475114,-0.0,0.0
2020-03-03,1.0,-0.0,-0.05335749097599686,-0.20921642157895476,-0.1419401957892667,-0.0,0.0
2020-03-04,1.0,-0.0,-0.05990590986276202,-0.21209253124739025,-0.1198814130222977,-0.0,0.0
2020-03-05,1.0,-0.0,-0.07477056088148258,-0.18865145709181655,-0.10025773547340143,-0.0,0.0
2020-03-06,1.0,-0.0,-0.08581450362998613,-0.18429997009000193,-0.0894308943089431,-0.0,0.0
2020-03-09,1.0,-0.010989560542601737,-0.03605676064262049,-0.12268550353191224,-0.08050259423641934,-0.0,0.0
2020-03-10,1.0,-0.02618559911836226,-0.0190462500449204,-0.09430888465638887,-0.05834860626969011,-0.0,0.0
2020-03-11,1.0,-0.015447405263033006,-0.029494815271812636,-0.09573357378449564,-0.04576086182758702,-0.0,0.0
2020-03-12,1.0,-0.018543576227511793,-0.023026509312969914,-0.08951746696631328,-0.04554707079739731,-0.0,0.0
2020-03-13,1.0,-0.030827733001698037,-0.019061057565828807,-0.09513787578025973,-0.05076172482242365,-0.0,0.0
2020-03-16,1.0,-0.014639811371661173,-0.03514493178645583,-0.0886013584055744,-0.03467570706300515,-0.0,0.0
2020-03-17,1.0,-0.03790527944634654,-0.02366186200090164,-0.07944147283515894,-0.07740669891438111,-0.0,0.0
2020-03-18,1.0,-0.03561673505240233,-0.03140529678607097,-0.058827776240268574,-0.07741826801593127,-0.0,0.0
2020-03-19,1.0,-0.030757553852826372,-0.038865596838706565,-0.05903329960001928,-0.07609271842320851,-0.0,0.0
2020-03-20,1.0,-0.029734487664890157,-0.05035329297995997,-0.05303012033665324,-0.07266018761907059,-0.0,0.0
2020-03-23,1.0,-0.030702020508464295,-0.04534918997633639,-0.06196225957162794,-0.07551726230204478,-0.0,0.0
2020-03-24,1.0,-0.04085102248992083,-0.05334677223490552,-0.04739641521348424,-0.07276436586195172,-0.0,0.0
2020-03-25,1.0,-0.0422961086145903,-0.052526532173247924,-0.02967539917774166,-0.07063294770054498,-0.0,0.0
2020-03-26,1.0,-0.04353900717689065,-0.05261460933115201,-0.027453696516640595,-0.0705508651676001,-0.0,0.0
2020-03-27,1.0,-0.04286087741812824,-0.0513094728836922,-0.024347640096962785,-0.06975141404059129,-0.0,0.0
2020-03-30,1.0,-0.039670614403521015,-0.049975745672673065,-0.025177174903278476,-0.06831438340767383,-0.0,0.0
2020-03-31,1.0,-0.03911624937938861,-0.05055914131025841,-0.02455256874009977,-0.06788897557746412,-0.0,0.0
2020-04-01,1.0,-0.03898439441085647,-0.05010589084369565,-0.02618284213390755,-0.06786479099868671,-0.0,0.0
2020-04-02,1.0,-0.03908902301018484,-0.04730526216522067,-0.02477838551490004,-0.06761599396454168,-0.0,0.0
2020-04-03,1.0,-0.038688022612177596,-0.0481922035095984,-0.02495583559062537,-0.06586974443528443,-0.0,0.0
2020-04-06,1.0,-0.03965395480225988,-0.04483286252354049,-0.02463512241054614,-0.06790254237288135,-0.0,0.0
2020-04-07,1.0,-0.037687677136767156,-0.04224345911507741,-0.02317710163258614,-0.06804394162977538,-0.0,0.0
2020-04-08,1.0,-0.03769983018094514,-0.042009720676933884,-0.023435029571938864,-0.06803302687825731,-0.0,0.0
2020-04-09,1.0,-0.0377586025219234,-0.04161056538384986,-0.02375572233084731,-0.06768449028813618,-0.0,0.0
2020-04-13,1.0,-0.043573928207769105,-0.029575964700787678,-0.027679919476597887,-0.06956847415175384,-0.0,0.0
2020-04-14,1.0,-0.04580948032639108,-0.02445591730177127,-0.03174937660239525,-0.06868495299640595,-0.0,0.0
2020-04-15,1.0,-0.042955747871483124,-0.026640038307464114,-0.029326232437545986,-0.06900015182836387,-0.0,0.0
2020-04-16,1.0,-0.04409810458582986,-0.023208915207609634,-0.029620217751148207,-0.06876413400788008,-0.0,0.0
2020-04-17,1.0,-0.043891972573347635,-0.025712486589859602,-0.02806800690330706,-0.06842669900648352,-0.0,0.0
2020-04-20,1.0,-0.04564895637885021,-0.022725418672136306,-0.02946146584777466,-0.06755859079096112,-0.0,0.0
2020-04-21,1.0,-0.04628625406710283,-0.023510478256306196,-0.03007615249157425,-0.06633313508029248,-0.0,0.0
2020-04-22,1.0,-0.044378044668705166,-0.024729395077373824,-0.02781039634465359,-0.0657241515620095,-0.0,0.0
2020-04-23,1.0,-0.043836412222609505,-0.025258510514697338,-0.027129080980597187,-0.06562100615777855,-0.0,0.0
2020-04-24,1.0,-0.04239720217969721,-0.025027013838056396,-0.028628858912242785,-0.0658440517271428,-0.0,0.0
2020-04-27,1.0,-0.045119265413612684,-0.026160317885733596,-0.027010965193376604,-0.06699138865259797,-0.0,0.0
2020-04-28,1.0,-0.04701840204984859,-0.023806196133240157,-0.026147216398788725,-0.06771488469601676,-0.0,0.0
2020-04-29,1.0,-0.044848950690610956,-0.027484685440104347,-0.024468357673584424,-0.0678149675075117,-0.0,0.0
2020-04-30,1.0,-0.04447906252179777,-0.02271617568415913,-0.025831802645957826,-0.06952033295356787,-0.0,0.0
2020-05-01,1.0,-0.04643189214318921,-0.021257554625755463,-0.024767549976754996,-0.06979311947931194,-0.0,0.0
2020-05-04,1.0,-0.04622823087447534,-0.01946756951047005,-0.02431417109199267,-0.06946409108828236,-0.0,0.0
2020-05-05,1.0,-0.04633012095698663,-0.019761333194169013,-0.023739113291352094,-0.06987208479745793,-0.0,0.0
2020-05-06,1.0,-0.046143857533738356,-0.019941566572369337,-0.023187868107406206,-0.07010851922274267,-0.0,0.0
2020-05-07,1.0,-0.04677473630466819,-0.020434212511168615,-0.022987038605692806,-0.07016790633448985,-0.0,0.0
2020-05-08,1.0,-0.04677569009510554,-0.019450243562978427,-0.023498028299698447,-0.0700997448387845,-0.0,0.0
2020-05-11,1.0,-0.04728115942028985,-0.017507246376811593,-0.02415072463768116,-0.07049275362318841,-0.0,0.0
2020-05-12,1.0,-0.04735505271337609,-0.017768293107247653,-0.023903689356421287,-0.07077162176267962,-0.0,0.0
2020-05-13,1.0,-0.04687319117408719,-0.016866939871732534,-0.023511842745016324,-0.07039661040494548,-0.0,0.0
2020-05-14,1.0,-0.04690769924499069,-0.015551110545849761,-0.02348275503243187,-0.07027483263767646,-0.0,0.0
2020-05-15,1.0,-0.04667614523008634,-0.015870814116123958,-0.023546138641328845,-0.06982927026620891,-0.0,0.0
2020-05-18,1.0,-0.04755238282560655,-0.016024343117631405,-0.022966296814800245,-0.07044926010343511,-0.0,0.0
2020-05-19,1.0,-0.048173141364886415,-0.012075061819694484,-0.025860275935383977,-0.0693998289847704,-0.0,0.0
2020-05-20,1.0,-0.04825245072569192,-0.011604142852194394,-0.025898599420370177,-0.06887434041128315,-0.0,0.0
2020-05-21,1.0,-0.049363867684478376,-0.014839232014804533,-0.023213046495489244,-0.0691880638445524,-0.0,0.0
2020-05-22,1.0,-0.049374436298883,-0.015066719086052588,-0.022860248375384473,-0.06900857982007816,-0.0,0.0
2020-05-26,1.0,-0.049375578168362626,-0.015043940795559667,-0.022837650323774283,-0.0690795559666975,-0.0,0.0
2020-05-27,1.0,-0.05085745342692276,-0.012928293072146352,-0.024237658568174194,-0.06835343501740347,-0.0,0.0
2020-05-28,1.0,-0.05177297584775647,-0.011573190894060791,-0.024753448255928224,-0.06806331148185402,-0.0,0.0
2020-05-29,1.0,-0.051836527126048866,-0.011107001687432099,-0.024722036013961765,-0.06812140264903724,-0.0,0.0
2020-06-01,1.0,-0.051831734658499946,-0.01161446897029932,-0.02399167918640934,-0.06823067144343004,-0.0,0.0
2020-06-02,1.0,-0.051975820898972507,-0.011696582332612893,-0.023797690734041445,-0.0683186740791253,-0.0,0.0
2020-06-03,1.0,-0.051918031460570266,-0.01170814022029334,-0.02392482749852637,-0.06822621097768171,-0.0,0.0
2020-06-04,1.0,-0.05200448394217101,-0.010608914724202887,-0.025320405403843706,-0.06773295119668096,-0.0,0.0
2020-06-05,1.0,-0.04927331962383604,-0.012662030083874395,-0.025543566163728368,-0.06782735275768849,-0.0,0.0
2020-06-08,1.0,-0.047164915760462195,-0.009801999607920017,-0.026603780112319383,-0.06960572898047672,-0.0,0.0
2020-06-09,1.0,-0.04916791857364125,-0.013893256006242067,-0.02628422364299107,-0.07521922929112951,-0.0,0.0
2020-06-10,1.0,-0.04829882862532312,-0.015952120351179527,-0.023264479169092477,-0.07688456253929811,-0.0,0.0
2020-06-11,1.0,-0.04959986953533612,-0.013349330786166087,-0.02637249991263527,-0.07554137011194335,-0.0,0.0
2020-06-12,1.0,-0.048321942741727145,-0.019305291340801802,-0.028863993987646493,-0.07779656638248902,-0.0,0.0
2020-06-15,1.0,-0.05004059253332705,-0.012118930239672435,-0.03545081243896413,-0.07898483368827286,-0.0,0.0
2020-06-16,1.0,-0.04983017781381847,-0.012951145271421688,-0.03328279801149385,-0.07916416928157577,-0.0,0.0
2020-06-17,1.0,-0.04960289487287936,-0.012653320174820244,-0.03346021899525353,-0.07915080595892664,-0.0,0.0
2020-06-18,1.0,-0.05598289083454444,-0.0025876431179327215,-0.04091784528493614,-0.08208382073186582,-0.0,0.0
2020-06-19,1.0,-0.05647239626433385,-0.002600780234070221,-0.040915001773259255,-0.0821728336682823,-0.0,0.0
2020-06-22,1.0,-0.05458753709198813,-0.0018516320474777448,-0.05277151335311572,-0.07773293768545994,-0.0,0.0
2020-06-23,1.0,-0.05382086611837031,-0.0013766748555084796,-0.052740888429997274,-0.07885023913791671,-0.0,0.0
2020-06-24,1.0,-0.05515448003989645,-0.0020066969056496235,-0.05162791802227552,-0.07860552375976632,-0.0,0.0
2020-06-25,1.0,-0.05462588503184335,-0.0017670987559150369,-0.05143561949264104,-0.07813185640247156,-0.0,0.0
2020-06-26,1.0,-0.055078615979320324,-0.0005691654611425996,-0.05107074252377451,-0.07904285341617853,-0.0,0.0
2020-06-29,1.0,-0.05467102613310588,-0.00037908403819271686,-0.050892032127372235,-0.07869547705356932,-0.0,0.0
2020-06-30,1.0,-0.05413378829885548,-0.001836449373237601,-0.05043719343143527,-0.07841046420700931,-0.0,0.0
2020-07-01,1.0,-0.05817105058923262,-0.001110407985385598,-0.058015832268694854,-0.07666591047484866,-0.0,0.0
2020-07-02,1.0,-0.05354454877786538,-0.008075884643872601,-0.05604138293551239,-0.07699567533988004,-0.0,0.0
2020-07-06,1.0,-0.05349312367820487,-0.007933757900899717,-0.05636074701587946,-0.07705542876943115,-0.0,0.0
2020-07-07,1.0,-0.052756676699632125,-0.00874301275619894,-0.05510964597964742,-0.07780325832497254,-0.0,0.0
2020-07-08,1.0,-0.05262592119250385,-0.009638928370937497,-0.0542622696272231,-0.07788779666280472,-0.0,0.0
2020-07-09,1.0,-0.052308427402496575,-0.009854864719584305,-0.05418383802185988,-0.07819387206593802,-0.0,0.0
2020-07-10,1.0,-0.05858401992718911,-0.0028262119179919528,-0.06005700325732899,-0.07608018777543592,-0.0,0.0
2020-07-13,1.0,-0.05235602094240838,-0.006848408256604682,-0.061828248179575135,-0.08255401095263887,-0.0,0.0
2020-07-14,1.0,-0.06230465437453056,-0.00499115644610278,-0.06890703365396264,-0.07523078041334529,-0.0,0.0
2020-07-15,1.0,-0.06624494603028132,-0.001894100363035903,-0.06929250494773012,-0.07674748970993553,-0.0,0.0
2020-07-16,1.0,-0.0659165745252184,-0.003280640575448658,-0.06933087082781497,-0.0765239790525024,-0.0,0.0
2020-07-17,1.0,-0.0638002773925104,-0.002944253838479694,-0.07023627028736891,-0.07964084969705819,-0.0,0.0
2020-07-20,1.0,-0.0667318384554286,-0.0026883362864300116,-0.07172970000610986,-0.08082116453840044,-0.0,0.0
2020-07-21,1.0,-0.056703866228257814,-0.009644179878011513,-0.06732590971874197,-0.08866778306095756,-0.0,0.0
2020-07-22,1.0,-0.05978712992414974,-0.006924394421335943,-0.06936628333741131,-0.0873134328358209,-0.0,0.0
2020-07-23,1.0,-0.06013406698447323,-0.00836999546574184,-0.0704403132314555,-0.08654305707037904,-0.0,0.0
2020-07-24,1.0,-0.052786282914880585,-0.014831598285364359,-0.06838946723821188,-0.08873239436619719,-0.0,0.0
2020-07-27,1.0,-0.051761667589005717,-0.01738916559060444,-0.07275410440878066,-0.0878927627129066,-0.0,0.0
2020-07-28,1.0,-0.053943493635949184,-0.01732401828509469,-0.07474217277196614,-0.08615187471506548,-0.0,0.0
2020-07-29,1.0,-0.05660097242326393,-0.0173328879486323,-0.07562879659528139,-0.08761706813148745,-0.0,0.0
2020-07-30,1.0,-0.05653723364763531,-0.017298982849506272,-0.0758655678471552,-0.08771994951369812,-0.0,0.0
2020-07-31,1.0,-0.05330387179264372,-0.019191380016634185,-0.0767034522139603,-0.09215834750549301,-0.0,0.0
2020-08-03,1.0,-0.04283921627095059,-0.02771876203610521,-0.08280840384161418,-0.08908270900890827,-0.0,0.0
2020-08-04,1.0,-0.042225867382443584,-0.026170593498359675,-0.0821403718063426,-0.09213142459489014,-0.0,0.0
2020-08-05,1.0,-0.042417538713927075,-0.026099276677189233,-0.0821505803982004,-0.09215530312445626,-0.0,0.0
2020-08-06,1.0,-0.04283227651373866,-0.02362302623399229,-0.08368767872684321,-0.09316175556384433,-0.0,0.0
2020-08-07,1.0,-0.04388984509466437,-0.024919553992366984,-0.0849235451121255,-0.09347950809448975,-0.0,0.0
2020-08-10,1.0,-0.041398493239535,-0.027478421394002896,-0.08413161702339969,-0.09430973407174574,-0.0,0.0
2020-08-11,1.0,-0.04203106481192689,-0.026249142286819287,-0.08527228494791342,-0.09403031626224191,-0.0,0.0
2020-08-12,1.0,-0.04143339858605254,-0.026533334995822996,-0.08468722335132978,-0.09421328911110834,-0.0,0.0
2020-08-13,1.0,-0.04090637152258451,-0.028330342008176287,-0.08246086349586199,-0.09467544122046066,-0.0,0.0
2020-08-14,1.0,-0.04181575633657071,-0.02810158461020584,-0.08319515266366617,-0.09364285803338777,-0.0,0.0
2020-08-17,1.0,-0.04269015332027595,-0.028668022305667486,-0.0830100175900398,-0.09316483489065482,-0.0,0.0
2020-08-18,1.0,-0.0429199011556798,-0.028567506177770013,-0.07936250405611162,-0.09717195417217882,-0.0,0.0
2020-08-19,1.0,-0.042409488139825216,-0.030162297128589262,-0.07873907615480649,-0.0971410736579276,-0.0,0.0
2020-08-20,1.0,-0.04230221933744415,-0.0301695084504581,-0.07868786978555559,-0.09706168709588836,-0.0,0.0
2020-08-21,1.0,-0.0419370943584623,-0.030192211682476284,-0.07885671492760858,-0.09712930604093858,-0.0,0.0
2020-08-24,1.0,-0.041951146448319335,-0.028970131183144652,-0.08068200257123956,-0.09657126452563125,-0.0,0.0
2020-08-25,1.0,-0.04191788687912719,-0.0295472418829345,-0.08019074011659115,-0.09664332347176972,-0.0,0.0
2020-08-26,1.0,-0.0445320813771518,-0.028206572769953055,-0.08217840375586856,-0.09703912363067292,-0.0,0.0
2020-08-27,1.0,-0.04184131830182305,-0.030893006844258705,-0.0813052889728607,-0.09720849338721987,-0.0,0.0
