Date,IWF,IWM,MTUM,SPY,SRI,VLUE,VXX
2018-10-25,-0.48362345945427515,-1.4138493262360332,-0.0,-0.9395290845441904,1.0,-0.9584712031841941,0.0
2018-10-26,-0.4544117647058824,-1.3939278937381405,-0.0,-0.9499051233396585,1.0,-0.9455882352941177,0.0
2018-10-29,-0.42205430932703664,-1.410767414403778,-0.0,-0.9353010625737899,1.0,-0.9543801652892562,0.0
2018-10-30,-0.360383064516129,-1.5144153225806452,-0.0,-1.040725806451613,1.0,-1.1247983870967742,0.0
2018-10-31,-0.3663084228942764,-1.4804298925268682,-0.0,-1.0363409147713072,1.0,-1.1156710822294427,0.0
2018-11-01,-0.34314801876434775,-1.4975546461722726,-0.0,-1.0343846691286556,1.0,-1.1153807765246033,0.0
2018-11-02,-0.35382018567244206,-1.44829469294544,-0.0,-1.053020900560989,1.0,-1.1093680186665342,0.0
2018-11-05,-0.3495584003175548,-1.4594125235685225,-0.0,-1.0531904336608118,1.0,-1.0996824451721743,0.0
2018-11-06,-0.354265873015873,-1.4624503968253968,-0.0,-1.049454365079365,1.0,-1.0941468253968254,0.0
2018-11-07,-0.3529703461271447,-1.4638500446295746,-0.0,-1.0478528215808787,1.0,-1.0942179906773777,0.0
2018-11-08,-0.3130763194035707,-1.462772218952325,-0.0,-1.0308514812634884,1.0,-1.0980969197567196,0.0
2018-11-09,-0.3125061304561059,-1.4624325649828347,-0.0,-1.0317312408043158,1.0,-1.0976949485041687,0.0
2018-11-12,-0.3111599511599512,-1.4361904761904762,-0.0,-1.0428327228327228,1.0,-1.0938217338217338,0.0
2018-11-13,-0.26709939934121296,-1.4357198217399727,-0.0,-1.048973067235032,1.0,-1.092230187948072,0.0
2018-11-14,-0.27371036095279844,-1.440888499196259,-0.0,-1.0584538944907205,1.0,-1.0980564080081836,0.0
2018-11-15,-0.27167096115513634,-1.441197919198794,-0.0,-1.0600904273421168,1.0,-1.0887743691963634,0.0
2018-11-16,-0.2694750109069756,-1.4321101362160067,-0.0,-1.0564254205245045,1.0,-1.0895341509525425,0.0
2018-11-19,-0.27084141139976736,-1.4315141527723925,-0.0,-1.055447848003102,1.0,-1.0890364482357502,0.0
2018-11-20,-0.208088589311507,-1.421473278767453,-0.0,-1.062879152623977,1.0,-1.1221473278767453,0.0
2018-11-21,-0.21493633458915543,-1.4137059468739568,-0.0,-1.0588964662120273,1.0,-1.0813581954313511,0.0
2018-11-23,-0.2157721796276013,-1.4044002095337873,-0.0,-1.0609076622696318,1.0,-1.0810990999571408,0.0
2018-11-26,-0.214588392134457,-1.4109889063467125,-0.0,-1.0578488787316098,1.0,-1.0778460219968575,0.0
2018-11-27,-0.19551847437425507,-1.4324672228843862,-0.0,-1.0609773539928486,1.0,-1.0786174016686532,0.0
2018-11-28,-0.19599523241954708,-1.4332300357568535,-0.0,-1.0602145411203814,1.0,-1.0781883194278903,0.0
2018-11-29,-0.13587858667299027,-1.4258477590704293,-0.0,-1.0745553711169076,1.0,-1.1064263694569598,0.0
2018-11-30,-0.1352773826458037,-1.4261735419630155,-0.0,-1.0750118539592224,1.0,-1.1051209103840682,0.0
2018-12-03,-0.1350210970464135,-1.4260655193666145,-0.0,-1.0748589579481345,1.0,-1.104963732043806,0.0
2018-12-04,-0.1228028728028728,-1.4310149310149312,-0.0,-1.0690795690795691,1.0,-1.1021073521073521,0.0
2018-12-06,-0.10366104483751541,-1.3482791718085834,-0.0,-1.0585492938434113,1.0,-1.060103295397413,0.0
2018-12-07,-0.09987652627246535,-1.3500251520556088,-0.0,-1.060044816389994,1.0,-1.063200256093657,0.0
2018-12-10,-0.0650347755396983,-1.3529943094571404,-0.0,-1.0560924939029896,1.0,-1.0421822780236654,0.0
2018-12-11,-0.0733613407417446,-1.3502732980982066,-0.0,-1.0584993449880291,1.0,-1.0351899534715634,0.0
2018-12-12,-0.07345500542103361,-1.3501987712323815,-0.0,-1.0583212865919769,1.0,-1.035507770148175,0.0
2018-12-13,-0.07344913151364764,-1.3452740807579517,-0.0,-1.060230092488157,1.0,-1.0326641100834648,0.0
2018-12-14,-0.07899364263492493,-1.3304928085125571,-0.0,-1.0670904910050047,1.0,-1.0321475269398983,0.0
2018-12-17,-0.05000449680726684,-1.3344725245075997,-0.0,-1.0504541775339509,1.0,-1.0618760679917258,0.0
2018-12-18,-0.0316164994425864,-1.3196878483835004,-0.0,-1.0441917502787068,1.0,-1.0638127090301004,0.0
2018-12-19,-0.02456234369417649,-1.3236870310825295,-0.0,-1.0501518399428367,1.0,-1.0674347981421937,0.0
2018-12-20,-0.02032629045199251,-1.3041811536061334,-0.0,-1.0690915574574307,1.0,-1.063965409646073,0.0
2018-12-21,-0.012179998228363893,-1.3039241739746654,-0.0,-1.0693595535477012,1.0,-1.043626539108867,0.0
2018-12-24,-0.0,-1.2852180794934929,-0.0,-1.0596640872317973,1.0,-1.0518378473443546,0.0
2018-12-26,-0.0,-1.2959756362845334,-0.0,-1.0243637154666085,1.0,-1.0303676310637373,0.0
2018-12-27,-0.0,-1.2352424014066816,-0.0,-0.9109101565770744,1.0,-1.0404002344469565,0.0
2018-12-28,-0.0,-1.237692918984483,-0.0,-0.9081099167677444,1.0,-1.0367225730896317,0.0
2018-12-31,-0.0,-1.2600404994937564,-0.0,-0.9160057374282821,1.0,-1.042651029362133,0.0
2019-01-02,-0.0,-1.2600075926941408,-0.0,-0.9155523684987557,1.0,-1.0425612688235542,0.0
2019-01-03,-0.0,-1.2599763772884502,-0.0,-0.9154644393824348,1.0,-1.04290053151101,0.0
2019-01-04,-0.0,-1.2657468757862953,-0.0,-0.8811121362073303,1.0,-1.0467583661830075,0.0
2019-01-07,-0.0,-1.2223317317563962,-0.0,-0.8673976428072768,1.0,-1.0168781569545398,0.0
2019-01-08,-0.0,-1.2062666393610484,-0.0,-0.8763465082940816,1.0,-1.0132295719844358,0.0
2019-01-09,-0.0,-1.218219206251285,-0.0,-0.8816368496812668,1.0,-1.0128315854410856,0.0
2019-01-10,-0.0,-1.2143444307439375,-0.0,-0.8848746403616935,1.0,-1.0109741060419235,0.0
2019-01-11,-0.0,-1.2065033957604445,-0.0,-0.8891541469438156,1.0,-1.0203745626672156,0.0
2019-01-14,-0.0,-1.208352209546559,-0.0,-0.8966681767637247,1.0,-1.0134261356616285,0.0
2019-01-15,-0.0,-1.202762886597938,-0.0,-0.8974432989690722,1.0,-1.0235051546391754,0.0
2019-01-16,-0.0,-1.2011122554067972,-0.0,-0.8862615859938208,1.0,-1.0320906282183315,0.0
2019-01-17,-0.0,-1.1929011707276713,-0.0,-0.9000124105406859,1.0,-1.0439333140280478,0.0
2019-01-18,-0.0,-1.187967724403194,-0.0,-0.9180567749487855,1.0,-1.0747522889752916,0.0
2019-01-22,-0.0,-1.2694931983006479,-0.0,-0.9064069003990902,1.0,-1.1153928678710896,0.0
2019-01-23,-0.0,-1.2453861045386105,-0.0,-0.9153796515379652,1.0,-1.1412346741234676,0.0
2019-01-24,-0.0,-1.2459743391027296,-0.0,-0.917592353397055,1.0,-1.1419529837251357,0.0
2019-01-25,-0.0,-1.2359386736181681,-0.0,-0.9582909910307957,1.0,-1.2241417399372596,0.0
2019-01-28,-0.0,-1.2145512480084972,-0.0,-0.9893343954682244,1.0,-1.2217206585236327,0.0
2019-01-29,-0.0,-1.1904001419572354,-0.0,-1.0021293585307425,1.0,-1.2436784668618577,0.0
2019-01-30,-0.0,-1.1874114103472715,-0.0,-0.9955262225372077,1.0,-1.246500708717222,0.0
2019-01-31,-0.0,-1.2055493895671476,-0.0,-0.9461931187569367,1.0,-1.2877691453940066,0.0
2019-02-01,-0.0,-1.202807142222617,-0.0,-0.957670782624145,1.0,-1.2811583903349026,0.0
2019-02-04,-0.0,-1.2038205242114617,-0.0,-0.9621501554864504,1.0,-1.2764993336294979,0.0
2019-02-05,-0.0,-1.1930136438380519,-0.0,-0.9561797253455403,1.0,-1.2950535531754144,0.0
2019-02-06,-0.0,-1.1659260575897619,-0.0,-0.972938144329897,1.0,-1.3047902595094205,0.0
2019-02-07,-0.0,-1.158850697220002,-0.0,-0.9694910738076207,1.0,-1.3125055511146637,0.0
2019-02-08,-0.0,-1.1486950702654473,-0.0,-0.9823778719607407,1.0,-1.3302699085433862,0.0
2019-02-11,-0.0,-1.1222856629051836,-0.0,-0.9843096704581217,1.0,-1.3892460549386325,0.0
2019-02-12,-0.0,-1.1264036076662909,-0.0,-0.9970236753100339,1.0,-1.3861555806087935,0.0
2019-02-13,-0.0,-1.1350182457088795,-0.0,-0.9934675857097806,1.0,-1.3766274721809253,0.0
2019-02-14,-0.0,-1.03701886624147,-0.0,-1.0427724008741805,1.0,-1.3803577003701886,0.0
2019-02-15,-0.0,-1.0605843981771066,-0.0,-1.0346260387811634,1.0,-1.3726655348047538,0.0
2019-02-19,-0.0,-1.058902575587906,-0.0,-1.0437178051511757,1.0,-1.3766629339305712,0.0
2019-02-20,-0.0,-1.0437307365881985,-0.0,-1.048152945906106,1.0,-1.3749944164023762,0.0
2019-02-21,-0.0,-1.0437714949305463,-0.0,-1.0487739514940373,1.0,-1.3739336281209522,0.0
2019-02-22,-0.0,-1.041614574031077,-0.0,-1.0528665833184498,1.0,-1.3706018931952135,0.0
2019-02-25,-0.0,-1.0415806017063314,-0.0,-1.0687471935339021,1.0,-1.37997305792546,0.0
2019-02-26,-0.0,-1.0450753498385361,-0.0,-1.0625224255471835,1.0,-1.3775565123789022,0.0
2019-02-27,-0.0,-1.0400538237272932,-0.0,-1.0765193989683786,1.0,-1.3687373850639155,0.0
2019-02-28,-0.0,-1.0466777483265195,-0.0,-1.0834269284334426,1.0,-1.3624601284873532,0.0
2019-03-01,-0.0,-1.059723794430609,-0.0,-1.1199003848766131,1.0,-1.3483359746434231,0.0
2019-03-04,-0.0,-1.0628984851910468,-0.0,-1.1025096088627628,1.0,-1.3564548948677368,0.0
2019-03-05,-0.0,-1.0452607709750565,-0.0,-1.1324716553287981,1.0,-1.3574149659863946,0.0
2019-03-06,-0.0,-0.9942275314679708,-0.0,-0.8606590234907401,1.0,-1.153772147839333,0.0
2019-03-07,-0.0,-0.9568437487489491,-0.0,-0.9029584851275071,1.0,-1.1436006245246007,0.0
2019-03-08,-0.0,-0.9474195506982392,-0.0,-0.9413883829184376,1.0,-1.1589151993523579,0.0
2019-03-11,-0.0,-0.9465330333401514,-0.0,-0.9614236040089998,1.0,-1.182859480466353,0.0
2019-03-12,-0.0,-0.9179307502061005,-0.0,-0.9838829348722177,1.0,-1.2201566364385819,0.0
2019-03-13,-0.0,-0.9323158593231586,-0.0,-0.9912906436629064,1.0,-1.2237060384870604,0.0
2019-03-14,-0.0,-0.9385183035529207,-0.0,-0.9847850420795158,1.0,-1.222461755316944,0.0
2019-03-15,-0.0,-0.9392421966282758,-0.0,-0.9899015189450843,1.0,-1.2437823401769321,0.0
2019-03-18,-0.0,-0.9592240363575156,-0.0,-0.9905318969870393,1.0,-1.2582898501935702,0.0
2019-03-19,-0.0,-0.9602567892891836,-0.0,-0.989187819402796,1.0,-1.2740212020103896,0.0
2019-03-20,-0.0,-0.9485340913912342,-0.0,-1.001400144257287,1.0,-1.2929271500700072,0.0
2019-03-21,-0.0,-0.9508224520942853,-0.0,-1.0304816008139732,1.0,-1.2581397320671526,0.0
2019-03-22,-0.0,-0.9399803913210283,-0.0,-1.0799693081546529,1.0,-1.2428065987467496,0.0
2019-03-25,-0.0,-0.8799427296079505,-0.0,-1.0970227818250728,1.0,-1.2340927275024214,0.0
2019-03-26,-0.0,-0.8872821339213774,-0.0,-1.0950765446757984,1.0,-1.258385988719732,0.0
2019-03-27,-0.0,-0.883462630887278,-0.0,-1.0969519691381577,1.0,-1.258849463733096,0.0
2019-03-28,-0.0,-0.8815336928368221,-0.0,-1.0929472209248017,1.0,-1.2716232856354297,0.0
2019-03-29,-0.0,-0.8859473930225641,-0.0,-1.0936557175030808,1.0,-1.2697488632983471,0.0
2019-04-01,-0.0,-0.8897577560560985,-0.0,-1.0936676583085423,1.0,-1.2664683382915427,0.0
2019-04-02,-0.0,-0.906559877955759,-0.0,-1.113611322993474,1.0,-1.217476057292991,0.0
2019-04-03,-0.0,-0.906818085512098,-0.0,-1.1152591211492011,1.0,-1.2154328573244628,0.0
2019-04-04,-0.0,-0.907445094547613,-0.0,-1.1135843296871026,1.0,-1.2187738488934114,0.0
2019-04-05,-0.0,-0.9018725319519342,-0.0,-1.1220754957326653,1.0,-1.2221986327544478,0.0
2019-04-08,-0.0,-0.906732445881002,-0.0,-1.1225279632543699,1.0,-1.223706034959384,0.0
2019-04-09,-0.0,-0.9074798130046748,-0.0,-1.1180620484487886,1.0,-1.22435189120272,0.0
2019-04-10,-0.0,-0.8899732677048416,-0.0,-1.1285271778334112,1.0,-1.2247210081894175,0.0
2019-04-11,-0.0,-0.8609190037761466,-0.0,-1.1762060333488906,1.0,-1.2057787772073485,0.0
2019-04-12,-0.0,-0.8575970832626759,-0.0,-1.1763184670171274,1.0,-1.2055706291334578,0.0
2019-04-15,-0.0,-0.8581081081081081,-0.0,-1.18098759136495,1.0,-1.2104368519462858,0.0
2019-04-16,-0.0,-0.8599660008499788,-0.0,-1.1837654058648535,1.0,-1.2061198470038248,0.0
2019-04-17,-0.0,-0.8445115468038957,-0.0,-1.1996342448858077,1.0,-1.2088631820694935,0.0
2019-04-18,-0.0,-0.8381069400898229,-0.0,-1.1713414117447674,1.0,-1.2274807219727142,0.0
2019-04-22,-0.0,-0.8358640636297903,-0.0,-1.180979116158394,1.0,-1.2364850495512738,0.0
2019-04-23,-0.0,-0.8274001699235344,-0.0,-1.1802039082412914,1.0,-1.2404418011894647,0.0
2019-04-24,-0.0,-0.801916797421653,-0.0,-1.1842585132097876,1.0,-1.2545269496628642,0.0
2019-04-25,-0.0,-0.8055119779520882,-0.0,-1.184057663769345,1.0,-1.2504133983464065,0.0
2019-04-26,-0.0,-0.7962097391008753,-0.0,-1.18874819410215,1.0,-1.2642134783717176,0.0
2019-04-29,-0.0,-0.790907159549607,-0.0,-1.1881878053962185,1.0,-1.2698958997238157,0.0
2019-04-30,-0.0,-0.7965727858839498,-0.0,-1.189726840855107,1.0,-1.2553020020359689,0.0
2019-05-01,-0.0,-0.7707579708925716,-0.0,-1.2122066122655002,1.0,-1.223311180280979,0.0
2019-05-02,-0.0,-0.7629467848292663,-0.0,-1.2079045739006258,1.0,-1.2292410433029526,0.0
2019-05-03,-0.0,-0.7515896744851982,-0.0,-1.2215437739503938,1.0,-1.2378826799174634,0.0
2019-05-06,-0.0,-0.7363708965575217,-0.0,-1.2247908873103273,1.0,-1.242066327602875,0.0
2019-05-07,-0.0,-0.7240040513166779,-0.0,-1.238057056043214,1.0,-1.2580182309250505,0.0
2019-05-08,-0.0,-0.7327073027584472,-0.0,-1.2176993376372935,1.0,-1.2417623878594783,0.0
2019-05-09,-0.0,-0.7345834382079033,-0.0,-1.2188522527057637,1.0,-1.2415471096568504,0.0
2019-05-10,-0.0,-0.734230833752726,-0.0,-1.2201811776547558,1.0,-1.239473242744506,0.0
2019-05-13,-0.0,-0.7351212960631244,-0.0,-1.2161084529505581,1.0,-1.245823889868211,0.0
2019-05-14,-0.0,-0.6932533112582782,-0.0,-1.2218543046357617,1.0,-1.2240066225165562,0.0
2019-05-15,-0.0,-0.6989961005558782,-0.0,-1.2504770596531984,1.0,-1.1988301667634615,0.0
2019-05-16,-0.0,-0.7059284300791556,-0.0,-1.2335916886543534,1.0,-1.1831711741424804,0.0
2019-05-17,-0.0,-0.6988230435680364,-0.0,-1.221928556679744,1.0,-1.208920090852777,0.0
2019-05-20,-0.0,-0.6940206692913385,-0.0,-1.205667650918635,1.0,-1.2013615485564304,0.0
2019-05-21,-0.0,-0.6885131815948912,-0.0,-1.2054200098247911,1.0,-1.1997298182413623,0.0
2019-05-22,-0.0,-0.6782046561106337,-0.0,-1.215989525796817,1.0,-1.197332351376785,0.0
2019-05-23,-0.0,-0.6740401521036922,-0.0,-1.218015292145398,1.0,-1.1967534857096127,0.0
2019-05-24,-0.0,-0.657875428012392,-0.0,-1.2192238708625467,1.0,-1.1992091961519649,0.0
2019-05-28,-0.0,-0.6498838109992253,-0.0,-1.2228382730645357,1.0,-1.2041257287292593,0.0
2019-05-29,-0.0,-0.6744356314826113,-0.0,-1.228920073215375,1.0,-1.1641651413463494,0.0
2019-05-30,-0.0,-0.6738405207485761,-0.0,-1.2294548413344184,1.0,-1.165052888527258,0.0
2019-05-31,-0.0,-0.6589792521011815,-0.0,-1.233870640302083,1.0,-1.1674042795078972,0.0
2019-06-03,-0.0,-0.6644731530076705,-0.0,-1.2382317319337908,1.0,-1.1343964473153008,0.0
2019-06-04,-0.0,-0.6504964081039631,-0.0,-1.2327467915085963,1.0,-1.152595043990637,0.0
2019-06-05,-0.0,-0.6457951375049821,-0.0,-1.253607014746911,1.0,-1.0862495017935432,0.0
2019-06-06,-0.0,-0.5752982666766714,-0.0,-1.146882269077812,1.0,-1.0296015607413522,0.0
2019-06-07,-0.0,-0.6000671842340998,-0.0,-1.1175350851000299,1.0,-1.0148551806509405,0.0
2019-06-10,-0.0,-0.608011338206773,-0.0,-1.1117410114873936,1.0,-1.0099209309264507,0.0
2019-06-11,-0.0,-0.6124878340944823,-0.0,-1.1187766714082505,1.0,-1.012091038406828,0.0
2019-06-12,-0.0,-0.6096591548239529,-0.0,-1.1195395402902246,1.0,-1.020473208594248,0.0
2019-06-13,-0.0,-0.6045383294767486,-0.0,-1.1130850190341122,1.0,-1.0145554974994402,0.0
2019-06-14,-0.0,-0.6032183565521866,-0.0,-1.1048200849288534,1.0,-1.0169112716978324,0.0
2019-06-17,-0.0,-0.600988884345143,-0.0,-1.1110821963641773,1.0,-1.0055392393769285,0.0
2019-06-18,-0.0,-0.6050782556972377,-0.0,-1.1104130265065615,1.0,-1.00215621398565,0.0
2019-06-19,-0.0,-0.5859035742122258,-0.0,-1.1144267527743756,1.0,-1.011171732917641,0.0
2019-06-20,-0.0,-0.5997843705851736,-0.0,-1.1074801100453564,1.0,-1.0104840508587998,0.0
2019-06-21,-0.0,-0.6004324485535343,-0.0,-1.1190724724127648,1.0,-1.008499850879809,0.0
2019-06-24,-0.0,-0.5717870921826423,-0.0,-1.1291905457542046,1.0,-1.0447615836985429,0.0
2019-06-25,-0.0,-0.5693028485757122,-0.0,-1.129872563718141,1.0,-1.0489505247376312,0.0
2019-06-26,-0.0,-0.5680495588511357,-0.0,-1.1347850572554912,1.0,-1.0516613478505727,0.0
2019-06-27,-0.0,-0.559107834656035,-0.0,-1.1392409824350247,1.0,-1.0629254899010796,0.0
2019-06-28,-0.0,-0.5916600506597104,-0.0,-1.1219613625193752,1.0,-1.0669539903973384,0.0
2019-07-01,-0.0,-0.566442084427696,-0.0,-1.1876213315062236,1.0,-1.0523771459023257,0.0
2019-07-02,-0.0,-0.5672748004561003,-0.0,-1.1806537438236413,1.0,-1.0529076396807298,0.0
2019-07-03,-0.0,-0.5804475226425146,-0.0,-1.1636730344775097,1.0,-1.0613440901134028,0.0
2019-07-05,-0.0,-0.5742276670217623,-0.0,-1.1623801552275148,1.0,-1.0680261756201492,0.0
2019-07-08,-0.0,-0.5777566539923954,-0.0,-1.1591634980988594,1.0,-1.065361216730038,0.0
2019-07-09,-0.0,-0.5714720079054387,-0.0,-1.1596670594048117,1.0,-1.0695906655011211,0.0
2019-07-10,-0.0,-0.5543974437005478,-0.0,-1.1720937309799149,1.0,-1.0775639074863057,0.0
2019-07-11,-0.0,-0.5510771104513968,-0.0,-1.1816624800182691,1.0,-1.0733044073989495,0.0
2019-07-12,-0.0,-0.5584677419354839,-0.0,-1.1724360925136943,1.0,-1.0731132075471699,0.0
2019-07-15,-0.0,-0.5953122625740769,-0.0,-1.159968089955934,1.0,-1.0435344172618144,0.0
2019-07-16,-0.0,-0.5954778643359301,-0.0,-1.166520995629869,1.0,-1.0381151434543037,0.0
2019-07-17,-0.0,-0.5955265256522234,-0.0,-1.1629134546006912,1.0,-1.0390764440056202,0.0
2019-07-18,-0.0,-0.5978207221230873,-0.0,-1.167622157257299,1.0,-1.031208474125821,0.0
2019-07-19,-0.0,-0.5981620718462823,-0.0,-1.1771853877117033,1.0,-1.0219867851446798,0.0
2019-07-22,-0.0,-0.48394438320116634,-0.0,-1.018420397567654,1.0,-1.0536965257281035,0.0
2019-07-23,-0.0,-0.48287025507844455,-0.0,-1.0213454765377636,1.0,-1.0533992671386387,0.0
2019-07-24,-0.0,-0.48419407544221066,-0.0,-1.0194998934432051,1.0,-1.0482347090999502,0.0
2019-07-25,-0.0,-0.5013353274222839,-0.0,-1.0023857849944804,1.0,-1.0571520136737527,0.0
2019-07-26,-0.0,-0.49620190259832453,-0.0,-1.0035496237398835,1.0,-1.049872213545364,0.0
2019-07-29,-0.0,-0.47914742451154535,-0.0,-1.0057548845470694,1.0,-1.0674955595026643,0.0
2019-07-30,-0.0,-0.4842733766926111,-0.0,-1.003980523865373,1.0,-1.0657852649536197,0.0
2019-07-31,-0.0,-0.486044034090909,-0.0,-0.9966974431818181,1.0,-1.0683948863636363,0.0
2019-08-01,-0.0,-0.4989708283057705,-0.0,-0.9877564057065797,1.0,-1.0621051884448862,0.0
2019-08-02,-0.0,-0.5003758187479866,-0.0,-0.9837145209205768,1.0,-1.0951716238949136,0.0
2019-08-05,-0.0,-0.5004286632849896,-0.0,-0.9839965706937199,1.0,-1.087733085661213,0.0
2019-08-06,-0.0,-0.500409442090647,-0.0,-0.9518638516039448,1.0,-1.1081283155908428,0.0
2019-08-07,-0.0,-0.5136152234884794,-0.0,-0.9255866794475806,1.0,-1.1110519402137253,0.0
2019-08-08,-0.0,-0.5325822918500264,-0.0,-0.9050871325470866,1.0,-1.082837528604119,0.0
2019-08-09,-0.0,-0.5184111830889874,-0.0,-0.8377429253324241,1.0,-1.053290146607569,0.0
2019-08-12,-0.0,-0.5124856969778555,-0.0,-0.817897287473918,1.0,-1.035033990711449,0.0
2019-08-13,-0.0,-0.510403711049111,-0.0,-0.8151534505361525,1.0,-1.0358667518235907,0.0
2019-08-14,-0.0,-0.5158711576412349,-0.0,-0.7949627052881559,1.0,-1.0340167909823728,0.0
2019-08-15,-0.0,-0.5380787609161312,-0.0,-0.7776239907727798,1.0,-0.9797330696984676,0.0
2019-08-16,-0.0,-0.5434325514159932,-0.0,-0.7720612392404231,1.0,-0.969873184834746,0.0
2019-08-19,-0.0,-0.5341389134492583,-0.0,-0.7758129482267414,1.0,-0.9647640567180797,0.0
2019-08-20,-0.0,-0.5378941184150402,-0.0,-0.7720804230041126,1.0,-0.9539460800313336,0.0
2019-08-21,-0.0,-0.5463385980942437,-0.0,-0.7748662054562068,1.0,-0.9420767523821956,0.0
2019-08-22,-0.0,-0.5473519945381841,-0.0,-0.7817549335153939,1.0,-0.9219740563737444,0.0
2019-08-23,-0.0,-0.5441626016260163,-0.0,-0.7813983739837398,1.0,-0.9264715447154471,0.0
2019-08-26,-0.0,-0.5348852184551982,-0.0,-0.7732058340577611,1.0,-0.9115876235551692,0.0
2019-08-27,-0.0,-0.5284341145079885,-0.0,-0.7669656347445912,1.0,-0.9193107660655158,0.0
2019-08-28,-0.0,-0.523064567940893,-0.0,-0.7749759074847413,1.0,-0.9143270157404432,0.0
2019-08-29,-0.0,-0.4991840261111644,-0.0,-0.7807750151995135,1.0,-0.9199705609420498,0.0
2019-08-30,-0.0,-0.48418878118544423,-0.0,-0.7863022405847767,1.0,-0.9076116319720324,0.0
2019-09-03,-0.0,-0.49297654611326513,-0.0,-0.7834170215470667,1.0,-0.9016398652513825,0.0
2019-09-04,-0.0,-0.498013539713314,-0.0,-0.78091726790198,1.0,-0.8994056510822236,0.0
2019-09-05,-0.0,-0.5142160587639311,-0.0,-0.7768173758865249,1.0,-0.875126646403242,0.0
2019-09-06,-0.0,-0.5170271733936478,-0.0,-0.7732789653085279,1.0,-0.8953521710044279,0.0
2019-09-09,-0.0,-0.5374279619193173,-0.0,-0.7707835832776132,1.0,-0.8757920208870634,0.0
2019-09-10,-0.0,-0.5408801020408163,-0.0,-0.7528380102040816,1.0,-0.8950255102040816,0.0
2019-09-11,-0.0,-0.5296182816290055,-0.0,-0.789863398442487,1.0,-0.8721115792161369,0.0
2019-09-12,-0.0,-0.5196785099189897,-0.0,-0.795145754927601,1.0,-0.8745614594629075,0.0
2019-09-13,-0.0,-0.5252836665289388,-0.0,-0.7845087881003082,1.0,-0.8685122207036836,0.0
2019-09-16,-0.0,-0.5294528595471721,-0.0,-0.778793941126036,1.0,-0.8672636626337684,0.0
2019-09-17,-0.0,-0.4812919223066408,-0.0,-0.7996948215023683,1.0,-0.8979241504275677,0.0
2019-09-18,-0.0,-0.46513178786916476,-0.0,-0.7973959987297554,1.0,-0.9130835185773262,0.0
