Date,IWF,IWM,MTUM,PLT,SPY,VLUE,VXX
2018-10-15,-0.39286663124335813,-0.8843650371944739,-0.09006376195536663,1.0,-0.5280286928799149,-0.4256110520722635,0.0
2018-10-16,-0.3938247622942439,-0.9597178202637767,-0.049858569335105477,1.0,-0.5555328357700302,-0.44903384112053973,0.0
2018-10-17,-0.3832206411679618,-0.9347731018939013,-0.041780199818346964,1.0,-0.551720657987688,-0.45245063410367686,0.0
2018-10-18,-0.38173924749276433,-0.9326916604967355,-0.04307733728208925,1.0,-0.5547889883556573,-0.45308608736622463,0.0
2018-10-19,-0.3704273904749155,-0.9258341979316577,-0.029652933498443723,1.0,-0.5641755078817898,-0.45674219351383916,0.0
2018-10-22,-0.3742380601513832,-0.9176435126264317,-0.019659722687386964,1.0,-0.5730792417442562,-0.46453211869515704,0.0
2018-10-23,-0.37887427881390046,-0.9186233731383335,-0.027874681336374614,1.0,-0.5671541661076077,-0.4618274520327385,0.0
2018-10-24,-0.383684175129464,-0.9170085412603404,-0.014930392090927435,1.0,-0.5754590086757684,-0.4715851772143386,0.0
2018-10-25,-0.3581450109559473,-0.8803021879190243,-0.010792425679432253,1.0,-0.5780488602544396,-0.4431108349412958,0.0
2018-10-26,-0.35291058601748626,-0.8728182793252511,-0.006662983066272305,1.0,-0.5789319725680112,-0.43891182110703025,0.0
2018-10-29,-0.34987182399325045,-0.8766265373008405,-0.0016224810980952071,1.0,-0.5781873641172081,-0.43862154005905835,0.0
2018-10-30,-0.34081765087605453,-0.8773199221284881,-0.0,1.0,-0.5792991563919533,-0.44720960415314737,0.0
2018-10-31,-0.3459393235967373,-0.8572718186800787,-0.0,1.0,-0.5780700905954799,-0.4427571976657962,0.0
2018-11-01,-0.34749233994517015,-0.8564102564102564,-0.0,1.0,-0.5784228350266086,-0.4429930656345751,0.0
2018-11-02,-0.3488888174187116,-0.8473611423793137,-0.0,1.0,-0.5793586980992507,-0.4405493197825877,0.0
2018-11-05,-0.34238762687288543,-0.8692444014821975,-0.0,1.0,-0.5834702754954083,-0.4270662155630739,0.0
2018-11-06,-0.35525421534677504,-0.8839768277290527,-0.0,1.0,-0.5795009547234539,-0.41761869316159095,0.0
2018-11-07,-0.35507457374874635,-0.8838525995664693,-0.0,1.0,-0.5790222912420331,-0.41738652172506396,0.0
2018-11-08,-0.3075619295958279,-0.9129726205997393,-0.0,1.0,-0.5864406779661017,-0.452444589308996,0.0
2018-11-09,-0.3052844718847507,-0.9326827325234018,-0.0,1.0,-0.6123614153887008,-0.4690300736905,0.0
2018-11-12,-0.3077522267754937,-0.9700274325193892,-0.0,1.0,-0.621329630507671,-0.48762149896704715,0.0
2018-11-13,-0.31472150814053124,-0.9864952870608398,-0.0,1.0,-0.6309168808911739,-0.4954927163667523,0.0
2018-11-14,-0.3149398498817562,-0.9862562977687906,-0.0,1.0,-0.6308393597696816,-0.495321657469925,0.0
2018-11-15,-0.31468338730793083,-0.9908358023840694,-0.0,1.0,-0.6331909322676221,-0.5064769516984772,0.0
2018-11-16,-0.3123109705801485,-0.9836403629364862,-0.0,1.0,-0.6315301072312345,-0.5094171020071487,0.0
2018-11-19,-0.31443104100079045,-0.9829535690964704,-0.0,1.0,-0.6303742653881843,-0.5090215486132591,0.0
2018-11-20,-0.30743892396376615,-0.983873181443865,-0.0,1.0,-0.630421356025254,-0.5095045292341478,0.0
2018-11-21,-0.30805994606219916,-0.9817362509814631,-0.0,1.0,-0.6272488307786842,-0.49673983545556954,0.0
2018-11-23,-0.30744691798442697,-0.9972901588172743,-0.0,1.0,-0.6262477275066031,-0.49915960621548383,0.0
2018-11-26,-0.30602989177117335,-1.00886445627899,-0.0,1.0,-0.6243600755883869,-0.49661570176945546,0.0
2018-11-27,-0.28056557705622975,-1.1063007907875078,-0.0,1.0,-0.6994278634160562,-0.5578513902554572,0.0
2018-11-28,-0.2740422059859808,-1.1634091161962692,-0.0,1.0,-0.7043726588287654,-0.566962133293773,0.0
2018-11-29,-0.2357347433355364,-1.151501799221561,-0.0,1.0,-0.7060292281706689,-0.5786149665858852,0.0
2018-11-30,-0.240538109870344,-1.1780334257663194,-0.0,1.0,-0.7411002023532939,-0.5876114816757851,0.0
2018-12-03,-0.2355769230769231,-1.1837815504807694,-0.0,1.0,-0.7457932692307693,-0.590857872596154,0.0
2018-12-04,-0.22414245548266168,-1.1920149953139643,-0.0,1.0,-0.7426429240862231,-0.5900281162136832,0.0
2018-12-06,-0.21663987138263668,-1.1447310727857354,-0.0,1.0,-0.733849751534639,-0.5586816720257235,0.0
2018-12-07,-0.19811250925240564,-1.162176165803109,-0.0,1.0,-0.7532568467801628,-0.5874167283493709,0.0
2018-12-10,-0.17643179070023085,-1.1660254296288155,-0.0,1.0,-0.7507603239163094,-0.5709941006192518,0.0
2018-12-11,-0.16272743980885865,-1.1741224039698583,-0.0,1.0,-0.7507443484653556,-0.5881639404521228,0.0
2018-12-12,-0.1629112295533909,-1.173938614225326,-0.0,1.0,-0.7506340746186363,-0.5883109722477485,0.0
2018-12-13,-0.1630674305861613,-1.1711106214191271,-0.0,1.0,-0.7515792566475685,-0.5869325694138386,0.0
2018-12-14,-0.15910012907984508,-1.1897473723031533,-0.0,1.0,-0.7477779826664208,-0.5914069703116356,0.0
2018-12-17,-0.15293165004232764,-1.1905480510876367,-0.0,1.0,-0.7437152637196806,-0.5934704994663035,0.0
2018-12-18,-0.14141598742644104,-1.1816221353119631,-0.0,1.0,-0.7389158960488322,-0.5931137833985161,0.0
2018-12-19,-0.14413130094674126,-1.1808312314946814,-0.0,1.0,-0.7376905362430091,-0.5927184998355083,0.0
2018-12-20,-0.14312727272727271,-1.1673090909090909,-0.0,1.0,-0.7393818181818181,-0.5865454545454545,0.0
2018-12-21,-0.1384075534493362,-1.1688673443548094,-0.0,1.0,-0.7400065115942552,-0.5702709546720689,0.0
2018-12-24,-0.13079058365478205,-1.1639568838097982,-0.0,1.0,-0.7373373229027722,-0.5729478351779083,0.0
2018-12-26,-0.12960973863229502,-1.1675259577515216,-0.0,1.0,-0.7216612960973863,-0.5615825277479413,0.0
2018-12-27,-0.11559261714524965,-1.1359687380063501,-0.0,1.0,-0.678168940371934,-0.55933149576079,0.0
2018-12-28,-0.1001373191084821,-1.1627407485651915,-0.0,1.0,-0.6924756170557376,-0.5656138868349706,0.0
2018-12-31,-0.09849926019868949,-1.1661382371591629,-0.0,1.0,-0.6927006270696823,-0.565490030296625,0.0
2019-01-02,-0.097165991902834,-1.165956697764478,-0.0,1.0,-0.691744411195212,-0.5656046470691779,0.0
2019-01-03,-0.10368728449792415,-1.163253817465344,-0.0,1.0,-0.6960805010203364,-0.555344451481247,0.0
2019-01-04,-0.07988238176917423,-1.1719466517310184,-0.0,1.0,-0.6879616340532784,-0.5607519165470648,0.0
2019-01-07,-0.07243620773113893,-1.1561441117488418,-0.0,1.0,-0.6816955950487519,-0.547299633496992,0.0
2019-01-08,-0.07660691465478534,-1.1357026905674714,-0.0,1.0,-0.6968189824888613,-0.5447794701758022,0.0
2019-01-09,-0.07580305696442743,-1.1309388262084672,-0.0,1.0,-0.6964427422972088,-0.5471138253458925,0.0
2019-01-10,-0.07587206293344374,-1.1308698202394507,-0.0,1.0,-0.6963737363281924,-0.5471828313149089,0.0
2019-01-11,-0.07821634898121563,-1.12356868578545,-0.0,1.0,-0.7003148026429585,-0.557304459127547,0.0
2019-01-14,-0.08780369626912163,-1.1213746798643318,-0.0,1.0,-0.7020834775385895,-0.5496296809026097,0.0
2019-01-15,-0.08613518197573658,-1.118994800693241,-0.0,1.0,-0.7021490467937609,-0.5589254766031196,0.0
2019-01-16,-0.06372919197557211,-1.1036543323373937,-0.0,1.0,-0.5986144400302066,-0.5173194996224185,0.0
2019-01-17,-0.060411057850154305,-1.108181758487097,-0.0,1.0,-0.5986276183597083,-0.5159892310722962,0.0
2019-01-18,-0.06353773896937223,-1.0990275848382616,-0.0,1.0,-0.6045180922140636,-0.5404511477144935,0.0
2019-01-22,-0.0,-1.2973651612039239,-0.0,1.0,-0.6311560480766011,-0.4194315176269711,0.0
2019-01-23,-0.0,-1.2835105134310338,-0.0,1.0,-0.6364398537844999,-0.4335826151111707,0.0
2019-01-24,-0.0,-1.2795558239398819,-0.0,1.0,-0.6421095008051529,-0.43317230273752017,0.0
2019-01-25,-0.0,-1.3432180307776114,-0.0,1.0,-0.6541604248944574,-0.40722456761541603,0.0
2019-01-28,-0.0,-1.3361960263095114,-0.0,1.0,-0.6643492485430937,-0.407388474252803,0.0
2019-01-29,-0.0,-1.3308319627192984,-0.0,1.0,-0.6597108004385965,-0.4359580592105264,0.0
2019-01-30,-0.0,-1.3315749811605124,-0.0,1.0,-0.6602726587654998,-0.43351373569911633,0.0
2019-01-31,-0.0,-1.3456815531316457,-0.0,1.0,-0.634904301296563,-0.44947520065857166,0.0
2019-02-01,-0.0,-1.3462159469579855,-0.0,1.0,-0.6428939503246418,-0.4462537359579511,0.0
2019-02-04,-0.0,-1.3519401653686485,-0.0,1.0,-0.639894328747384,-0.4390503310803856,0.0
2019-02-05,-0.0,-1.3511518522333232,-0.0,1.0,-0.6383767638273767,-0.44374635218182445,0.0
2019-02-06,-0.0,-1.3514358340203354,-0.0,1.0,-0.6432742511679033,-0.44029953283869194,0.0
2019-02-07,-0.0,-1.3731108442714588,-0.0,1.0,-0.8675003105461472,-0.8999627344623411,0.0
2019-02-08,-0.0,-1.3611516186825547,-0.0,1.0,-0.8784633973584434,-0.92691971167868,0.0
2019-02-11,-0.0,-1.3546236108198786,-0.0,1.0,-0.8747326483539526,-0.964353113860348,0.0
2019-02-12,-0.0,-1.37920411866481,-0.0,1.0,-0.8774950415664431,-0.9632442925264801,0.0
2019-02-13,-0.0,-1.3916656122147708,-0.0,1.0,-0.8735923067189675,-0.9525496646842971,0.0
2019-02-14,-0.0,-1.3635477995679612,-0.0,1.0,-0.8969884366131561,-0.9751366004489814,0.0
2019-02-15,-0.0,-1.3838808250572958,-0.0,1.0,-0.8907987437399202,-0.9693998811645871,0.0
2019-02-19,-0.0,-1.377632472826087,-0.0,1.0,-0.8983101222826086,-0.9699813179347825,0.0
2019-02-20,-0.0,-1.3761463994565217,-0.0,1.0,-0.9034052309782608,-0.9663722826086956,0.0
2019-02-21,-0.0,-1.3639415314013767,-0.0,1.0,-0.9104274666440044,-0.9748024135293618,0.0
2019-02-22,-0.0,-1.3662961543375496,-0.0,1.0,-0.924747668327584,-0.9677611686044035,0.0
2019-02-25,-0.0,-1.368030854938933,-0.0,1.0,-0.9412041997000213,-0.9761731304906792,0.0
2019-02-26,-0.0,-1.3686037541784521,-0.0,1.0,-0.943344475872118,-0.9736436101825663,0.0
2019-02-27,-0.0,-1.363246580628564,-0.0,1.0,-0.9521502379625263,-0.9721733910731896,0.0
2019-02-28,-0.0,-1.3584767956038295,-0.0,1.0,-0.9506289443180355,-0.9839866054179367,0.0
2019-03-01,-0.0,-1.3628204577661356,-0.0,1.0,-0.9567999312921373,-0.9746639756087088,0.0
2019-03-04,-0.0,-1.3717761348005502,-0.0,1.0,-0.9503094910591471,-0.9764013067400275,0.0
2019-03-05,-0.0,-1.3557422969187674,-0.0,1.0,-0.9738849385908209,-0.979788838612368,0.0
2019-03-06,-0.0,-1.3577589924954712,-0.0,1.0,-0.971922711981368,-0.9832657638229966,0.0
2019-03-07,-0.0,-1.349851465966332,-0.0,1.0,-0.9788177551986912,-0.9766650880440866,0.0
2019-03-08,-0.0,-1.3454664057403785,-0.0,1.0,-1.0173950858882366,-0.9859099804305284,0.0
2019-03-11,-0.0,-1.3439697609001406,-0.0,1.0,-1.0243495077355835,-1.0268987341772151,0.0
2019-03-12,-0.0,-1.2941385751134038,-0.0,1.0,-1.0591923863737436,-1.0938806368407008,0.0
2019-03-13,-0.0,-1.3039896117852505,-0.0,1.0,-1.075404110509112,-1.0982850490305824,0.0
2019-03-14,-0.0,-1.2929445133841517,-0.0,1.0,-1.0659900726821485,-1.072948058854813,0.0
2019-03-15,-0.0,-1.2934652940396767,-0.0,1.0,-1.061458931648478,-1.0634029956258562,0.0
2019-03-18,-0.0,-1.309389797194675,-0.0,1.0,-1.076476369159296,-1.081211471455374,0.0
2019-03-19,-0.0,-1.314255004702405,-0.0,1.0,-1.0654306059384657,-1.098795288638094,0.0
2019-03-20,-0.0,-1.3039671435663673,-0.0,1.0,-1.081193302342375,-1.1280859322110395,0.0
2019-03-21,-0.0,-1.3039927814121361,-0.0,1.0,-1.1009699977441911,-1.1066546356868938,0.0
2019-03-22,-0.0,-1.2947745948154539,-0.0,1.0,-1.1453670495301222,-1.099786625505062,0.0
2019-03-25,-0.0,-1.2652536640360765,-0.0,1.0,-1.1489966178128523,-1.0953325817361894,0.0
2019-03-26,-0.0,-1.2633158972026381,-0.0,1.0,-1.1479645212644984,-1.1372299294973847,0.0
2019-03-27,-0.0,-1.2464205663052925,-0.0,1.0,-1.182013631581355,-1.145967705045515,0.0
2019-03-28,-0.0,-1.249474261680534,-0.0,1.0,-1.1782481484867882,-1.14386943403127,0.0
2019-03-29,-0.0,-1.2487202925045704,-0.0,1.0,-1.176234003656307,-1.145475319926874,0.0
2019-04-01,-0.0,-1.2537504573728502,-0.0,1.0,-1.1757226491035493,-1.144255396999634,0.0
2019-04-02,-0.0,-1.2603828756796271,-0.0,1.0,-1.1835336044227165,-1.1249600219308264,0.0
2019-04-03,-0.0,-1.2590358693168837,-0.0,1.0,-1.192369202650217,-1.1179346584418552,0.0
2019-04-04,-0.0,-1.2599211804600863,-0.0,1.0,-1.177481440747869,-1.1451287691320686,0.0
2019-04-05,-0.0,-1.2481989629697607,-0.0,1.0,-1.1886385536640205,-1.1518377460652502,0.0
2019-04-08,-0.0,-1.2499196916158046,-0.0,1.0,-1.1887476481116057,-1.1503831857188749,0.0
2019-04-09,-0.0,-1.230532174233016,-0.0,1.0,-1.2294742652131916,-1.1395979945724668,0.0
2019-04-10,-0.0,-1.217571106924597,-0.0,1.0,-1.245830078573726,-1.1315535541974913,0.0
2019-04-11,-0.0,-1.2232307408772576,-0.0,1.0,-1.2603667526723186,-1.123894213048286,0.0
2019-04-12,-0.0,-1.2225243076355927,-0.0,1.0,-1.2602645039399105,-1.125247684438505,0.0
2019-04-15,-0.0,-1.2257424829367276,-0.0,1.0,-1.2543349935436265,-1.1315716657443275,0.0
2019-04-16,-0.0,-1.2292667159216846,-0.0,1.0,-1.253971185814555,-1.134420022164758,0.0
2019-04-17,-0.0,-1.2197614203809874,-0.0,1.0,-1.2591085629739227,-1.144766044017015,0.0
2019-04-18,-0.0,-1.207006664198445,-0.0,1.0,-1.2533783783783785,-1.1675768233987414,0.0
2019-04-22,-0.0,-1.2094362403640755,-0.0,1.0,-1.260100306492059,-1.1742360917618648,0.0
2019-04-23,-0.0,-1.217179225123107,-0.0,1.0,-1.2679085756759267,-1.160457121620366,0.0
2019-04-24,-0.0,-1.1894301769377236,-0.0,1.0,-1.2746017740212696,-1.1800027864208424,0.0
2019-04-25,-0.0,-1.1799320835465414,-0.0,1.0,-1.2865050937340092,-1.1853747034469926,0.0
2019-04-26,-0.0,-1.1721422247075817,-0.0,1.0,-1.2938627149447783,-1.1939978563772775,0.0
2019-04-29,-0.0,-1.1605461832416815,-0.0,1.0,-1.2934103830739119,-1.2063100009320535,0.0
2019-04-30,-0.0,-1.167741935483871,-0.0,1.0,-1.2940158952781673,-1.2133239831697054,0.0
2019-05-01,-0.0,-1.17512535732696,-0.0,1.0,-1.307371479450771,-1.2038052392333287,0.0
2019-05-02,-0.0,-1.1688433272480458,-0.0,1.0,-1.302391986144268,-1.2097551841969763,0.0
2019-05-03,-0.0,-1.163423760523854,-0.0,1.0,-1.3046772684752106,-1.2091674462114128,0.0
2019-05-06,-0.0,-1.146414389161411,-0.0,1.0,-1.3022191076851204,-1.2231721560383089,0.0
2019-05-07,-0.0,-1.145282754104495,-0.0,1.0,-1.3049721689508396,-1.2272323307918984,0.0
2019-05-08,-0.0,-1.1404275092936802,-0.0,1.0,-1.286942379182156,-1.2194702602230483,0.0
2019-05-09,-0.0,-1.1479553554680173,-0.0,1.0,-1.2849371600075032,-1.256706058900769,0.0
2019-05-10,-0.0,-1.1484028076206847,-0.0,1.0,-1.3222556462779926,-1.304254404813064,0.0
2019-05-13,-0.0,-1.146898854961832,-0.0,1.0,-1.3143129770992366,-1.309828244274809,0.0
2019-05-14,-0.0,-1.0769887981773305,-0.0,1.0,-1.3601670780330357,-1.3093791532181507,0.0
2019-05-15,-0.0,-1.0877979027645377,-0.0,1.0,-1.3704003813155385,-1.3082936129647285,0.0
2019-05-16,-0.0,-1.0876421676383445,-0.0,1.0,-1.3801968842588168,-1.3109050941412597,0.0
2019-05-17,-0.0,-1.0760619977037886,-0.0,1.0,-1.3703119020283199,-1.3374473784921546,0.0
2019-05-20,-0.0,-1.074104195570014,-0.0,1.0,-1.3712864182174809,-1.3385638425106443,0.0
2019-05-21,-0.0,-1.0735554174831525,-0.0,1.0,-1.3680160588825694,-1.3378578597715434,0.0
2019-05-22,-0.0,-1.0652371173408473,-0.0,1.0,-1.375089545823583,-1.3354983523568462,0.0
2019-05-23,-0.0,-1.0617095403999428,-0.0,1.0,-1.3934997375077556,-1.3173769865890326,0.0
2019-05-24,-0.0,-1.0513333333333335,-0.0,1.0,-1.3935714285714287,-1.317,0.0
2019-05-28,-0.0,-1.0555502620295378,-0.0,1.0,-1.3912815626488804,-1.3173415912339208,0.0
2019-05-29,-0.0,-1.066904252791637,-0.0,1.0,-1.3904965550011879,-1.2942741743882158,0.0
2019-05-30,-0.0,-1.0642436895046499,-0.0,1.0,-1.3848927690263806,-1.295596887454925,0.0
2019-05-31,-0.0,-1.0614180697178088,-0.0,1.0,-1.3834005216978895,-1.2979369219824521,0.0
2019-06-03,-0.0,-1.0602323926962296,-0.0,1.0,-1.3844913445577425,-1.297984349063315,0.0
2019-06-04,-0.0,-1.0545540796963948,-0.0,1.0,-1.3834440227703986,-1.3058349146110058,0.0
2019-06-05,-0.0,-1.0395353194678658,-0.0,1.0,-1.3894041596402473,-1.2553400786958966,0.0
2019-06-06,-0.0,-1.0461891600693307,-0.0,1.0,-1.364547711622242,-1.2737621211411438,0.0
2019-06-07,-0.0,-1.0832941618877503,-0.0,1.0,-1.349346620287675,-1.2678856820532105,0.0
2019-06-10,-0.0,-1.0839515447459855,-0.0,1.0,-1.3424265189219644,-1.2689454408864682,0.0
2019-06-11,-0.0,-1.0947978539950183,-0.0,1.0,-1.3769879287219773,-1.3183560068978732,0.0
2019-06-12,-0.0,-1.0841736291174493,-0.0,1.0,-1.3825506578315567,-1.334965907999616,0.0
2019-06-13,-0.0,-1.107228684033452,-0.0,1.0,-1.3750841103527829,-1.3240411419782756,0.0
2019-06-14,-0.0,-1.107975578097207,-0.0,1.0,-1.3747415989615883,-1.3247920773039756,0.0
2019-06-17,-0.0,-1.1232248091971788,-0.0,1.0,-1.3735387885228478,-1.3336875664187036,0.0
2019-06-18,-0.0,-1.094112507887201,-0.0,1.0,-1.3971751686647575,-1.362374411493472,0.0
2019-06-19,-0.0,-1.0840245925636771,-0.0,1.0,-1.447838391724407,-1.3476139357860835,0.0
2019-06-20,-0.0,-1.080236193122612,-0.0,1.0,-1.4984865776807423,-1.3833176202054285,0.0
2019-06-21,-0.0,-1.0864026173598373,-0.0,1.0,-1.484806424428692,-1.385862291181282,0.0
2019-06-24,-0.0,-1.055776892430279,-0.0,1.0,-1.4400668929221385,-1.4227534307215584,0.0
2019-06-25,-0.0,-1.0867152271938954,-0.0,1.0,-1.438481740250731,-1.429958872206531,0.0
2019-06-26,-0.0,-1.0753028430160692,-0.0,1.0,-1.397231149567367,-1.4717923362175525,0.0
2019-06-27,-0.0,-1.0626979414093427,-0.0,1.0,-1.4040479018210608,-1.481789390340459,0.0
2019-06-28,-0.0,-1.041679026994957,-0.0,1.0,-1.4201522792445367,-1.482349451201424,0.0
2019-07-01,-0.0,-1.0354497876962574,-0.0,1.0,-1.4238175175274022,-1.4780290313024589,0.0
2019-07-02,-0.0,-1.0413255745142518,-0.0,1.0,-1.414587237400138,-1.4755399940822567,0.0
2019-07-03,-0.0,-1.044052429289445,-0.0,1.0,-1.4067704740317335,-1.476741894155908,0.0
2019-07-05,-0.0,-1.0720054824024672,-0.0,1.0,-1.3643350139507564,-1.4586617063977678,0.0
2019-07-08,-0.0,-1.07875134764285,-0.0,1.0,-1.3587180241105559,-1.4630990885033814,0.0
2019-07-09,-0.0,-1.078242124344716,-0.0,1.0,-1.3564744500514427,-1.4646024202635832,0.0
2019-07-10,-0.0,-1.0549046521888328,-0.0,1.0,-1.3727143487425852,-1.4745820873572235,0.0
2019-07-11,-0.0,-1.0541958899406543,-0.0,1.0,-1.3767717887095985,-1.473637745843347,0.0
2019-07-12,-0.0,-1.060707105379297,-0.0,1.0,-1.3719413524248516,-1.471043985681361,0.0
2019-07-15,-0.0,-1.0834681967534696,-0.0,1.0,-1.380069638566034,-1.4405865332744838,0.0
2019-07-16,-0.0,-1.0906056738981054,-0.0,1.0,-1.3796996171591245,-1.4379110631196623,0.0
2019-07-17,-0.0,-1.1174231187580341,-0.0,1.0,-1.3842578858894492,-1.442450311480273,0.0
2019-07-18,-0.0,-1.1187219121931948,-0.0,1.0,-1.3848091263766111,-1.434984443676231,0.0
2019-07-19,-0.0,-1.121658348569452,-0.0,1.0,-1.383011315906508,-1.4367742254286704,0.0
2019-07-22,-0.0,-1.1086558900588264,-0.0,1.0,-1.3782688219882346,-1.4564733798012754,0.0
2019-07-23,-0.0,-1.1115396024918422,-0.0,1.0,-1.3782754869969347,-1.4543162266389797,0.0
2019-07-24,-0.0,-1.109524517824384,-0.0,1.0,-1.3842530616292328,-1.464326441568744,0.0
2019-07-25,-0.0,-1.0969898009703931,-0.0,1.0,-1.3963263689474206,-1.4576690761461533,0.0
2019-07-26,-0.0,-1.1059599365331219,-0.0,1.0,-1.3947342324474414,-1.4576556921856407,0.0
2019-07-29,-0.0,-1.0897951083990673,-0.0,1.0,-1.398025499826363,-1.4732351044302228,0.0
2019-07-30,-0.0,-1.0809817170111289,-0.0,1.0,-1.4014308426073132,-1.4857909379968204,0.0
2019-07-31,-0.0,-1.1024431423180059,-0.0,1.0,-1.386036349190585,-1.4772072698381171,0.0
2019-08-01,-0.0,-1.1255885414085345,-0.0,1.0,-1.3711651880854439,-1.4593844476384001,0.0
2019-08-02,-0.0,-1.1158853522102867,-0.0,1.0,-1.3648829265877929,-1.4694817088262957,0.0
2019-08-05,-0.0,-1.1179011119936457,-0.0,1.0,-1.3679507545671168,-1.4784054805401112,0.0
2019-08-06,-0.0,-1.1119792938418713,-0.0,1.0,-1.2976021878204815,-1.4739463788640912,0.0
2019-08-07,-0.0,-1.123806740697448,-0.0,1.0,-1.2718683031365672,-1.4747710890317554,0.0
2019-08-08,-0.0,-1.1302672014167405,-0.0,1.0,-1.458878066565967,-1.6194593468409813,0.0
2019-08-09,-0.0,-1.114833031322806,-0.0,1.0,-1.4335490551384935,-1.6288894641470362,0.0
2019-08-12,-0.0,-1.1243285939968404,-0.0,1.0,-1.4519220642443391,-1.689626119010005,0.0
2019-08-13,-0.0,-1.1136399474375822,-0.0,1.0,-1.448777923784494,-1.6938764783180025,0.0
2019-08-14,-0.0,-1.1082990614784352,-0.0,1.0,-1.4590319519139514,-1.705262047875145,0.0
2019-08-15,-0.0,-1.1368785887951993,-0.0,1.0,-1.4195333919610986,-1.6166261445346852,0.0
2019-08-16,-0.0,-1.144251232805606,-0.0,1.0,-1.4121982870490528,-1.6343628341552037,0.0
2019-08-19,-0.0,-1.1255681818181817,-0.0,1.0,-1.4172004132231406,-1.6225206611570249,0.0
2019-08-20,-0.0,-1.1282064489543628,-0.0,1.0,-1.4103739569382918,-1.6123931183681877,0.0
2019-08-21,-0.0,-1.132253086419753,-0.0,1.0,-1.4077674897119343,-1.6040637860082305,0.0
2019-08-22,-0.0,-1.132720644863172,-0.0,1.0,-1.4079683729527133,-1.5935719053242285,0.0
2019-08-23,-0.0,-1.124484960857025,-0.0,1.0,-1.4142974866089824,-1.6116089822826536,0.0
2019-08-26,-0.0,-1.0953933958418265,-0.0,1.0,-1.4153077863840196,-1.585150835711374,0.0
2019-08-27,-0.0,-1.0956292465267214,-0.0,1.0,-1.3942804989351993,-1.580569921914613,0.0
2019-08-28,-0.0,-1.094006693033161,-0.0,1.0,-1.394381908528547,-1.5820910658148262,0.0
2019-08-29,-0.0,-1.0759294904265018,-0.0,1.0,-1.4041637118832944,-1.5853003748353764,0.0
2019-08-30,-0.0,-1.0777345918933925,-0.0,1.0,-1.391449194891727,-1.5785674625208217,0.0
2019-09-03,-0.0,-1.0673257287705957,-0.0,1.0,-1.3908238276299112,-1.6116096324461342,0.0
2019-09-04,-0.0,-1.0717948717948718,-0.0,1.0,-1.3931962427011935,-1.6124397055090127,0.0
2019-09-05,-0.0,-1.0641129440340047,-0.0,1.0,-1.3849306750328914,-1.6111729582026113,0.0
2019-09-06,-0.0,-1.0598657311594568,-0.0,1.0,-1.3955378325172882,-1.5922972086214728,0.0
2019-09-09,-0.0,-1.0573807721423165,-0.0,1.0,-1.3955589200100933,-1.5937421145596773,0.0
2019-09-10,-0.0,-1.0514650449816556,-0.0,1.0,-1.3911644971603758,-1.583203498014776,0.0
2019-09-11,-0.0,-1.043864938197166,-0.0,1.0,-1.4026730981810873,-1.5780826047633405,0.0
2019-09-12,-0.0,-1.0745583038869257,-0.0,1.0,-1.397778899545684,-1.575618374558304,0.0
2019-09-13,-0.0,-1.07254278358322,-0.0,1.0,-1.398606693927003,-1.5770104497955475,0.0
2019-09-16,-0.0,-1.0682254317745683,-0.0,1.0,-1.4047065952934048,-1.5770629229370772,0.0
