Date,AINV,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.16712470832253049,-0.548690692247861,-0.0,-0.43979777028778844,-0.43707544723878666,0.0
2018-09-25,1.0,-0.16848516262796423,-0.5479331346378126,-0.0,-0.43923804587274845,-0.43602436179862636,0.0
2018-09-26,1.0,-0.16801887036989036,-0.5477073018999974,-0.0,-0.4393841208947873,-0.4369475621452085,0.0
2018-09-27,1.0,-0.16925666925666927,-0.5447034447034447,-0.0,-0.4393162393162393,-0.4367262367262367,0.0
2018-09-28,1.0,-0.17101749837977967,-0.5442644199611147,-0.0,-0.4398963058976021,-0.4371743357096566,0.0
2018-10-01,1.0,-0.1732547267816331,-0.5438136297527529,-0.0,-0.4420060253480158,-0.4380324122169125,0.0
2018-10-02,1.0,-0.17581047381546133,-0.5350685785536159,-0.0,-0.44534497090606817,-0.4414484621778886,0.0
2018-10-03,1.0,-0.17523309871958032,-0.5279848323507259,-0.0,-0.4479131496247046,-0.4460691374698076,0.0
2018-10-04,1.0,-0.17743568443186833,-0.5243114145531009,-0.0,-0.4504296357830794,-0.443783910075024,0.0
2018-10-05,1.0,-0.16766559884261653,-0.5188849850160174,-0.0,-0.45122455306396614,-0.44569598015914025,0.0
2018-10-08,1.0,-0.16493462956754945,-0.5156914825034168,-0.0,-0.4533123597823564,-0.4447768121921658,0.0
2018-10-09,1.0,-0.16998785247215115,-0.5183117520870487,-0.0,-0.45341293840944924,-0.4428936962084206,0.0
2018-10-10,1.0,-0.17797095414085679,-0.521888501379418,-0.0,-0.46187080318567486,-0.4409192650044246,0.0
2018-10-11,1.0,-0.13171039354187689,-0.5071644803229062,-0.0,-0.4428859737638749,-0.44094349142280526,0.0
2018-10-12,1.0,-0.13058316518446553,-0.5000622773584436,-0.0,-0.43180629250429714,-0.4286426026953641,0.0
2018-10-15,1.0,-0.10900862819205807,-0.5200288435238829,-0.0,-0.42800308327324266,-0.42949498968098065,0.0
2018-10-16,1.0,-0.10661892684867473,-0.5238947734845094,-0.0,-0.427221642050823,-0.42873837585160873,0.0
2018-10-17,1.0,-0.09111589452570813,-0.49559708429137517,-0.0,-0.4240252433833961,-0.4353505210116922,0.0
2018-10-18,1.0,-0.09088463325751461,-0.49529190207156304,-0.0,-0.42424242424242425,-0.4353461980580624,0.0
2018-10-19,1.0,-0.08122147781337993,-0.4883483833381882,-0.0,-0.42387610447616275,-0.433974172249733,0.0
2018-10-22,1.0,-0.08157371001407698,-0.4866268627736518,-0.0,-0.42439687393815834,-0.4344692005242464,0.0
2018-10-23,1.0,-0.07880970339910946,-0.4884303754349254,-0.0,-0.4285505730066425,-0.437334241709044,0.0
2018-10-24,1.0,-0.07925813406507251,-0.4986034888279106,-0.0,-0.4326734613876911,-0.43950901607212856,0.0
2018-10-25,1.0,-0.053679160134910454,-0.46510854591230816,-0.0,-0.43857773977483255,-0.41781863094389815,0.0
2018-10-26,1.0,-0.041700966672154664,-0.45607639297222285,-0.0,-0.4425994308159089,-0.4116000658560105,0.0
2018-10-29,1.0,-0.030301612186161873,-0.4588295856049792,-0.0,-0.43741956618386874,-0.4133420689332428,0.0
2018-10-30,1.0,-0.02755555555555556,-0.45873684210526317,-0.0,-0.4374035087719298,-0.41548538011695907,0.0
2018-10-31,1.0,-0.0322445658491224,-0.44245030803208185,-0.0,-0.43740555620132515,-0.4126699988376148,0.0
2018-11-01,1.0,-0.06220243763092744,-0.4382022471910112,-0.0,-0.45410398019424875,-0.4260140925537993,0.0
2018-11-02,1.0,-0.06312339697919635,-0.43286311389759663,-0.0,-0.45442671226370285,-0.4244086634368766,0.0
2018-11-05,1.0,-0.06229523764303689,-0.43492711647120275,-0.0,-0.4544181187977779,-0.4223920991405916,0.0
2018-11-06,1.0,-0.057761129932719375,-0.43386457985398674,-0.0,-0.4621844729684592,-0.43202748484993075,0.0
2018-11-07,1.0,-0.05825289114020835,-0.4346267800821944,-0.0,-0.46358596960718723,-0.43288253846889035,0.0
2018-11-08,1.0,-0.03594205647360061,-0.43727921477512505,-0.0,-0.45785817586950855,-0.43974489674956735,0.0
2018-11-09,1.0,-0.03645203367722044,-0.43749555318392025,-0.0,-0.45774931815486775,-0.43996205383611997,0.0
2018-11-12,1.0,-0.03621578175972767,-0.4235497139615148,-0.0,-0.4655099049690322,-0.4386790222684507,0.0
2018-11-13,1.0,-0.023805614841569525,-0.41956516640476577,-0.0,-0.4656988062011867,-0.43633463892863006,0.0
2018-11-14,1.0,-0.024178040429623373,-0.4191642043056142,-0.0,-0.46566765161108764,-0.4360958679236433,0.0
2018-11-15,1.0,-0.023438231713028,-0.41907839280696824,-0.0,-0.46670413037370045,-0.4322843495363866,0.0
2018-11-16,1.0,-0.019247880859832343,-0.4116517585351005,-0.0,-0.46888025101859226,-0.4418114550648621,0.0
2018-11-19,1.0,-0.021429073280404696,-0.41115716995714185,-0.0,-0.46783297032717397,-0.44153258858521277,0.0
2018-11-20,1.0,-0.0,-0.40292844173378645,-0.0,-0.46903952697984075,-0.4558871455840588,0.0
2018-11-21,1.0,-0.0,-0.39861367837338263,-0.0,-0.46721349353049907,-0.4446857670979667,0.0
2018-11-23,1.0,-0.0,-0.39702995450241346,-0.0,-0.4677244278158849,-0.44476777754682556,0.0
2018-11-26,1.0,-0.0,-0.4018296486242983,-0.0,-0.4657056391064292,-0.44262711668630306,0.0
2018-11-27,1.0,-0.0,-0.40217966109488884,-0.0,-0.45963718299496475,-0.4374037201388729,0.0
2018-11-28,1.0,-0.0,-0.40320095660772187,-0.0,-0.4591717064869961,-0.4371651298089084,0.0
2018-11-29,1.0,-0.0,-0.3964859368930929,-0.0,-0.4533324194027464,-0.4350081111339594,0.0
2018-11-30,1.0,-0.0,-0.3963949556794298,-0.0,-0.45332632733254136,-0.4348441926345609,0.0
2018-12-03,1.0,-0.0,-0.3980289483913749,-0.0,-0.4536848604028994,-0.4348889854343402,0.0
2018-12-04,1.0,-0.0,-0.4121929453759805,-0.0,-0.48144756000187877,-0.4547696209666056,0.0
2018-12-06,1.0,-0.0,-0.4279663033649041,-0.0,-0.48767312360192283,-0.4640664413878445,0.0
2018-12-07,1.0,-0.0,-0.4289598588022039,-0.0,-0.4878717771364515,-0.4682662723304792,0.0
2018-12-10,1.0,-0.0,-0.42575474597508217,-0.0,-0.4815953095817868,-0.4567956689283435,0.0
2018-12-11,1.0,-0.0,-0.4269588470549258,-0.0,-0.47845327401377286,-0.46105970608419905,0.0
2018-12-12,1.0,-0.0,-0.42880865398301465,-0.0,-0.47853110025145895,-0.46491436162641736,0.0
2018-12-13,1.0,-0.0,-0.4262656427758817,-0.0,-0.4803991277967387,-0.46345278725824796,0.0
2018-12-14,1.0,-0.0,-0.43472786449053286,-0.0,-0.47677761147934333,-0.4642102012211056,0.0
2018-12-17,1.0,-0.0,-0.4328039819862527,-0.0,-0.4716757525479972,-0.46577388006636644,0.0
2018-12-18,1.0,-0.0,-0.4500783604581073,-0.0,-0.48740204942736587,-0.47361060880048217,0.0
2018-12-19,1.0,-0.0,-0.45235964296944925,-0.0,-0.48999782298444644,-0.4765487046757456,0.0
2018-12-20,1.0,-0.0,-0.44544819445448197,-0.0,-0.49064103490641037,-0.47293488472934886,0.0
2018-12-21,1.0,-0.0,-0.4516073954827065,-0.0,-0.4977803795307088,-0.48975559783404066,0.0
2018-12-24,1.0,-0.0,-0.4386624311937729,-0.0,-0.49057930599675065,-0.49564732413492085,0.0
2018-12-26,1.0,-0.0,-0.44627483045548555,-0.0,-0.4726804867490741,-0.4859314126304651,0.0
2018-12-27,1.0,-0.0,-0.42072502622683294,-0.0,-0.4254808252710106,-0.485068189765707,0.0
2018-12-28,1.0,-0.0,-0.4226441467676179,-0.0,-0.42401863715783344,-0.48295864880605704,0.0
2018-12-31,1.0,-0.0,-0.4258866323128221,-0.0,-0.42355492340336237,-0.4822673537435587,0.0
2019-01-02,1.0,-0.0,-0.4295763089404207,-0.0,-0.42427723979460247,-0.4908673122464771,0.0
2019-01-03,1.0,-0.0,-0.43379942936640803,-0.0,-0.41724633922044846,-0.5069442806951354,0.0
2019-01-04,1.0,-0.0,-0.4396523373267559,-0.0,-0.3963354474982382,-0.5130843316889828,0.0
2019-01-07,1.0,-0.0,-0.4328915437745006,-0.0,-0.3925471345902557,-0.5079568788501027,0.0
2019-01-08,1.0,-0.0,-0.45382199447422483,-0.0,-0.39025196590077216,-0.5173684086239876,0.0
2019-01-09,1.0,-0.0,-0.46191774327367546,-0.0,-0.39293587768164034,-0.5156335190233495,0.0
2019-01-10,1.0,-0.0,-0.4593781106318434,-0.0,-0.396075271365597,-0.5145755320661706,0.0
2019-01-11,1.0,-0.0,-0.45185097294731846,-0.0,-0.398813478879924,-0.5223777883246322,0.0
2019-01-14,1.0,-0.0,-0.4528597545050927,-0.0,-0.40124409411429524,-0.5201215603409387,0.0
2019-01-15,1.0,-0.0,-0.45230681467043804,-0.0,-0.4012740367474032,-0.5233533788120083,0.0
2019-01-16,1.0,-0.0,-0.45400797796561876,-0.0,-0.39436318738721626,-0.5260471079874632,0.0
2019-01-17,1.0,-0.0,-0.4547247837246886,-0.0,-0.3943340621732104,-0.5275691605665938,0.0
2019-01-18,1.0,-0.0,-0.45412286347707936,-0.0,-0.3982216500989297,-0.5315025387971107,0.0
2019-01-22,1.0,-0.0,-0.447348049449905,-0.0,-0.33073729151516573,-0.5677355790658941,0.0
2019-01-23,1.0,-0.0,-0.429569677434534,-0.0,-0.3327765098934193,-0.5904524386513893,0.0
2019-01-24,1.0,-0.0,-0.4292941176470588,-0.0,-0.33378823529411766,-0.5898588235294119,0.0
2019-01-25,1.0,-0.0,-0.3752434332399183,-0.0,-0.33353916306464637,-0.6661758419227665,0.0
2019-01-28,1.0,-0.0,-0.34585352086175264,-0.0,-0.3572839738463709,-0.648831083305894,0.0
2019-01-29,1.0,-0.0,-0.34652859496352084,-0.0,-0.3486938103083078,-0.6582960696634502,0.0
2019-01-30,1.0,-0.0,-0.3485531754979331,-0.0,-0.3498919579105599,-0.6502724539646749,0.0
2019-01-31,1.0,-0.0,-0.3598628192999054,-0.0,-0.35879848628193,-0.646523178807947,0.0
2019-02-01,1.0,-0.0,-0.3597345657068373,-0.0,-0.37407275743571516,-0.6361180234624956,0.0
2019-02-04,1.0,-0.0,-0.3537868577238656,-0.0,-0.37738525927502303,-0.6333971767042633,0.0
2019-02-05,1.0,-0.0,-0.35073763720051926,-0.0,-0.37741059837129703,-0.6323144104803493,0.0
2019-02-06,1.0,-0.0,-0.35055611967789924,-0.0,-0.38054643776418634,-0.6303398115568989,0.0
2019-02-07,1.0,-0.0,-0.34988782618963277,-0.0,-0.37985594521194943,-0.6317865155272169,0.0
2019-02-08,1.0,-0.0,-0.3417174857034383,-0.0,-0.3840970030610066,-0.6470588235294117,0.0
2019-02-11,1.0,-0.0,-0.3348640224606819,-0.0,-0.3950605534273954,-0.6493849484879488,0.0
2019-02-12,1.0,-0.0,-0.336788429003741,-0.0,-0.3991231205470966,-0.6469130507303358,0.0
2019-02-13,1.0,-0.0,-0.33842971276393385,-0.0,-0.398730264409359,-0.6406220277724938,0.0
2019-02-14,1.0,-0.0,-0.3033063748810657,-0.0,-0.4274500475737393,-0.6479305423406281,0.0
2019-02-15,1.0,-0.0,-0.3096201447067784,-0.0,-0.424766755521706,-0.6456587966488957,0.0
2019-02-19,1.0,-0.0,-0.29985738055621586,-0.0,-0.4334442595673877,-0.6436890896125504,0.0
2019-02-20,1.0,-0.0,-0.30448116010935455,-0.0,-0.4315464162605491,-0.6412219184595269,0.0
2019-02-21,1.0,-0.0,-0.3190762146637867,-0.0,-0.4262894305855546,-0.6281835228216752,0.0
2019-02-22,1.0,-0.0,-0.3199002612206127,-0.0,-0.4319639040607932,-0.6228449299453812,0.0
2019-02-25,1.0,-0.0,-0.32157696165050864,-0.0,-0.44092363532164863,-0.6253880319021922,0.0
2019-02-26,1.0,-0.0,-0.31853916523727843,-0.0,-0.4473270440251572,-0.6164474938059843,0.0
2019-02-27,1.0,-0.0,-0.3210488676996424,-0.0,-0.4515375446960668,-0.6112038140643624,0.0
2019-02-28,1.0,-0.0,-0.3161533326976256,-0.0,-0.446266806522361,-0.6214837417755316,0.0
2019-03-01,1.0,-0.0,-0.30663441931047564,-0.0,-0.4481908284725186,-0.6163038839095176,0.0
2019-03-04,1.0,-0.0,-0.2947553194012857,-0.0,-0.45038783594658066,-0.6269421448395284,0.0
2019-03-05,1.0,-0.0,-0.27839431039831986,-0.0,-0.4836638743705401,-0.6245197012004488,0.0
2019-03-06,1.0,-0.0,-0.2748057025699709,-0.0,-0.4852667715634387,-0.6239450722357317,0.0
2019-03-07,1.0,-0.0,-0.2565457488336666,-0.0,-0.5038322384080739,-0.6198943159097401,0.0
2019-03-08,1.0,-0.0,-0.22957180033120417,-0.0,-0.5250768866808612,-0.6110716820440028,0.0
2019-03-11,1.0,-0.0,-0.23136369040542148,-0.0,-0.5247889668291523,-0.621685887528237,0.0
2019-03-12,1.0,-0.0,-0.2027399889632669,-0.0,-0.5375368890808321,-0.658988939273975,0.0
2019-03-13,1.0,-0.0,-0.20882876811245368,-0.0,-0.5405574543879074,-0.657584364319068,0.0
2019-03-14,1.0,-0.0,-0.21302158273381297,-0.0,-0.5287290167865708,-0.6563309352517985,0.0
2019-03-15,1.0,-0.0,-0.20564680984103317,-0.0,-0.534234385897405,-0.6650633702893148,0.0
2019-03-18,1.0,-0.0,-0.22192971863301536,-0.0,-0.5289699311677334,-0.6642676005313368,0.0
2019-03-19,1.0,-0.0,-0.22536951780954687,-0.0,-0.5220983765447056,-0.6756239399079235,0.0
2019-03-20,1.0,-0.0,-0.22934977905113388,-0.0,-0.5197154372845141,-0.6789685815568397,0.0
2019-03-21,1.0,-0.0,-0.22594213058086973,-0.0,-0.5146607363001281,-0.6766661026372405,0.0
2019-03-22,1.0,-0.0,-0.2236743022323706,-0.0,-0.5364490975781573,-0.669006728690456,0.0
2019-03-25,1.0,-0.0,-0.18617764711552362,-0.0,-0.5525085546291387,-0.671044387681334,0.0
2019-03-26,1.0,-0.0,-0.19275358811143115,-0.0,-0.5487087639470436,-0.6788246968560157,0.0
2019-03-27,1.0,-0.0,-0.19141626747955678,-0.0,-0.5492814632022064,-0.6786180868050516,0.0
2019-03-28,1.0,-0.0,-0.18841422067228517,-0.0,-0.5466191998450063,-0.6867674125738642,0.0
2019-03-29,1.0,-0.0,-0.18738193267134898,-0.0,-0.5464034875272463,-0.6881327197868733,0.0
2019-04-01,1.0,-0.0,-0.19714043378165516,-0.0,-0.5507088331515813,-0.6755119350539197,0.0
2019-04-02,1.0,-0.0,-0.20613568179618696,-0.0,-0.5631955869544178,-0.6501258105100164,0.0
2019-04-03,1.0,-0.0,-0.20584962260499323,-0.0,-0.5647861428294949,-0.6485629959357461,0.0
2019-04-04,1.0,-0.0,-0.20473412880896483,-0.0,-0.5687489411138272,-0.6468281821042186,0.0
2019-04-05,1.0,-0.0,-0.20168148668621133,-0.0,-0.5740799069609672,-0.6471300850434909,0.0
2019-04-08,1.0,-0.0,-0.1969011015615543,-0.0,-0.5749425009078805,-0.6491465924222249,0.0
2019-04-09,1.0,-0.0,-0.19313387964893564,-0.0,-0.5833050477622073,-0.6480628424574504,0.0
2019-04-10,1.0,-0.0,-0.18749242809721112,-0.0,-0.5867073732160597,-0.6488090911293645,0.0
2019-04-11,1.0,-0.0,-0.17777562252988385,-0.0,-0.6047086778362388,-0.6421695802924131,0.0
2019-04-12,1.0,-0.0,-0.17830998206234547,-0.0,-0.6026567120764047,-0.6430406748436516,0.0
2019-04-15,1.0,-0.0,-0.17959975742874468,-0.0,-0.5987871437234688,-0.6473013947847179,0.0
2019-04-16,1.0,-0.0,-0.18169690501600855,-0.0,-0.598525274085573,-0.6453138643640245,0.0
2019-04-17,1.0,-0.0,-0.1773328479553452,-0.0,-0.600825142579784,-0.6487319500060672,0.0
2019-04-18,1.0,-0.0,-0.17852547762969434,-0.0,-0.5970917388876751,-0.6519797052897336,0.0
2019-04-22,1.0,-0.0,-0.18176066961895956,-0.0,-0.5987639301182539,-0.6526838288967832,0.0
2019-04-23,1.0,-0.0,-0.1823978970939006,-0.0,-0.6031738305018741,-0.6483473689334567,0.0
2019-04-24,1.0,-0.0,-0.17671376115555773,-0.0,-0.6036767745543856,-0.6513386669260511,0.0
2019-04-25,1.0,-0.0,-0.18223889321901793,-0.0,-0.6102153156664069,-0.64326773187841,0.0
2019-04-26,1.0,-0.0,-0.1791972314966003,-0.0,-0.6167718665464383,-0.6410937538079108,0.0
2019-04-29,1.0,-0.0,-0.1807299412438745,-0.0,-0.6178170027061951,-0.6394665626447571,0.0
2019-04-30,1.0,-0.0,-0.1912250048534265,-0.0,-0.6139584546689963,-0.6215298000388274,0.0
2019-05-01,1.0,-0.0,-0.19245805308015443,-0.0,-0.6184105091906855,-0.6173421071801473,0.0
2019-05-02,1.0,-0.0,-0.19366427964558808,-0.0,-0.6090544969049643,-0.6247360116518995,0.0
2019-05-03,1.0,-0.0,-0.19474437677431877,-0.0,-0.6086186397495936,-0.6230558318977022,0.0
2019-05-06,1.0,-0.0,-0.1814193610936061,-0.0,-0.6105967327548596,-0.6317562654515487,0.0
2019-05-07,1.0,-0.0,-0.1838139400086944,-0.0,-0.5998164517219727,-0.6314785296816886,0.0
2019-05-08,1.0,-0.0,-0.2006787276246923,-0.0,-0.5811246803527471,-0.6080825944602443,0.0
2019-05-09,1.0,-0.0,-0.19952726578168276,-0.0,-0.57909941743864,-0.6089198739375418,0.0
2019-05-10,1.0,-0.0,-0.20023391254535042,-0.0,-0.5785039144548406,-0.6081248806568647,0.0
2019-05-13,1.0,-0.0,-0.19924596735706787,-0.0,-0.5765724921256085,-0.6103607903025675,0.0
2019-05-14,1.0,-0.0,-0.17249893167465932,-0.0,-0.5874602345567638,-0.6141208869474385,0.0
2019-05-15,1.0,-0.0,-0.18045916912254015,-0.0,-0.5926181195931172,-0.6035744842665652,0.0
2019-05-16,1.0,-0.0,-0.18040930807444558,-0.0,-0.5930213211000451,-0.6035036010553588,0.0
2019-05-17,1.0,-0.0,-0.17818839028798364,-0.0,-0.5882618724881692,-0.6116144681458229,0.0
2019-05-20,1.0,-0.0,-0.1635684192987885,-0.0,-0.5988146526075263,-0.6178087734748768,0.0
2019-05-21,1.0,-0.0,-0.16784347288590923,-0.0,-0.5925159879228776,-0.617026840691344,0.0
2019-05-22,1.0,-0.0,-0.16412377014116641,-0.0,-0.5963448833119445,-0.6160701554256381,0.0
2019-05-23,1.0,-0.0,-0.16517008741923223,-0.0,-0.6110794374762448,-0.5992730900798175,0.0
2019-05-24,1.0,-0.0,-0.14666413770211958,-0.0,-0.6166247806913556,-0.6075916354497606,0.0
2019-05-28,1.0,-0.0,-0.14459229093664172,-0.0,-0.6130315370773747,-0.6100246235438962,0.0
2019-05-29,1.0,-0.0,-0.1506664775950085,-0.0,-0.6162790697674418,-0.5964265456608054,0.0
2019-05-30,1.0,-0.0,-0.15041466814734303,-0.0,-0.6162606620513669,-0.5961061361434681,0.0
2019-05-31,1.0,-0.0,-0.14872655105608845,-0.0,-0.6170202712280868,-0.5968435477011765,0.0
2019-06-03,1.0,-0.0,-0.1465764123926061,-0.0,-0.6167901351447304,-0.6034176705876785,0.0
2019-06-04,1.0,-0.0,-0.14057689575143276,-0.0,-0.6094349452943684,-0.6181973191872305,0.0
2019-06-05,1.0,-0.0,-0.1396283156732373,-0.0,-0.6210088574583559,-0.5887977821112234,0.0
2019-06-06,1.0,-0.0,-0.138272881037399,-0.0,-0.6214762262732569,-0.5894333771847398,0.0
2019-06-07,1.0,-0.0,-0.14351112780542774,-0.0,-0.6171001972016151,-0.5870269508874072,0.0
2019-06-10,1.0,-0.0,-0.14449213161659513,-0.0,-0.6117169727245011,-0.5890616571683202,0.0
2019-06-11,1.0,-0.0,-0.14444183313748532,-0.0,-0.6183548766157462,-0.5873560517038778,0.0
2019-06-12,1.0,-0.0,-0.14454942885347624,-0.0,-0.6178959244112255,-0.5879518638649931,0.0
2019-06-13,1.0,-0.0,-0.15891126376211537,-0.0,-0.6173426178601674,-0.5762209466453373,0.0
2019-06-14,1.0,-0.0,-0.159599002212077,-0.0,-0.6206993928554619,-0.572975008236457,0.0
2019-06-17,1.0,-0.0,-0.15950271438979108,-0.0,-0.6131465770487181,-0.5774952410049118,0.0
2019-06-18,1.0,-0.0,-0.16183313748531142,-0.0,-0.6117743830787309,-0.5765922444183313,0.0
2019-06-19,1.0,-0.0,-0.14240224771716226,-0.0,-0.6160618122219621,-0.5829313977991103,0.0
2019-06-20,1.0,-0.0,-0.1472352389878163,-0.0,-0.6126757263355201,-0.5831302717900656,0.0
2019-06-21,1.0,-0.0,-0.15526507239914575,-0.0,-0.6024031353406397,-0.5891201802351506,0.0
2019-06-24,1.0,-0.0,-0.14694203613636897,-0.0,-0.6065646953783981,-0.5960856182890439,0.0
2019-06-25,1.0,-0.0,-0.14114883119934218,-0.0,-0.6095618465875721,-0.5986373781275696,0.0
2019-06-26,1.0,-0.0,-0.1364919544556319,-0.0,-0.6020513785640349,-0.6139314952479532,0.0
