Date,CCOI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-08,1.0,-0.1519159922257999,-0.7448727990021177,-0.0,-0.5547239868882895,-0.4493081542076408,0.0
2018-11-09,1.0,-0.15276326483223035,-0.7452397538604435,-0.0,-0.5545977011494253,-0.4499593637524672,0.0
2018-11-12,1.0,-0.15214428625279092,-0.743439556934497,-0.0,-0.5549337431495925,-0.4491257575318236,0.0
2018-11-13,1.0,-0.13807603686635944,-0.7422235023041474,-0.0,-0.555155529953917,-0.44475806451612904,0.0
2018-11-14,1.0,-0.13812966216410819,-0.7421445234872268,-0.0,-0.55513954091184,-0.4446876530053858,0.0
2018-11-15,1.0,-0.1377354143869147,-0.7454644934631112,-0.0,-0.5611933421643724,-0.43529344007371995,0.0
2018-11-16,1.0,-0.13375301828216626,-0.7366045762906749,-0.0,-0.5614004829251465,-0.4427963665631827,0.0
2018-11-19,1.0,-0.12720326473908136,-0.7451014442418454,-0.0,-0.5720818500188128,-0.44985673352435535,0.0
2018-11-20,1.0,-0.12122087981964275,-0.7457367477888895,-0.0,-0.5730100005780681,-0.450372853922192,0.0
2018-11-21,1.0,-0.11981327800829875,-0.7450726141078838,-0.0,-0.572268326417704,-0.44432918395573995,0.0
2018-11-23,1.0,-0.11989273665695914,-0.7474121276779793,-0.0,-0.5716674836365733,-0.44447968628355583,0.0
2018-11-26,1.0,-0.11851916074215363,-0.7589445696780533,-0.0,-0.5702271544997399,-0.4423154730940408,0.0
2018-11-27,1.0,-0.10853784998271689,-0.7656123977416753,-0.0,-0.567663325267888,-0.4387026155086991,0.0
2018-11-28,1.0,-0.10997147713849434,-0.7610418047192371,-0.0,-0.5698810106888703,-0.4402028292373736,0.0
2018-11-29,1.0,-0.08475301772108552,-0.7520189481494164,-0.0,-0.5697286191250749,-0.44713637531033296,0.0
2018-11-30,1.0,-0.08437722927664432,-0.7522328434869454,-0.0,-0.5698673134541304,-0.4469967185047796,0.0
2018-12-03,1.0,-0.08103709203049599,-0.754832814596956,-0.0,-0.5716284515005282,-0.44795979555124066,0.0
2018-12-04,1.0,-0.08201224746752132,-0.7556515767183656,-0.0,-0.5744291192124993,-0.4494362731070795,0.0
2018-12-06,1.0,-0.07606118762700384,-0.737468954617295,-0.0,-0.5721946263264845,-0.4366109731316324,0.0
2018-12-07,1.0,-0.09081345426629894,-0.7421455176139432,-0.0,-0.5793125017770321,-0.43098006880668727,0.0
2018-12-10,1.0,-0.07827191867852605,-0.7441761965268954,-0.0,-0.5790484258082733,-0.4221657489764224,0.0
2018-12-11,1.0,-0.07597796921338795,-0.7451207456573931,-0.0,-0.5783646377630279,-0.42502471402344305,0.0
2018-12-12,1.0,-0.082569854725005,-0.7526329309016182,-0.0,-0.5926877301138797,-0.42623512287010873,0.0
2018-12-13,1.0,-0.0813544792113159,-0.7481354479211316,-0.0,-0.6028575510787255,-0.4252036005143592,0.0
2018-12-14,1.0,-0.07851227828877617,-0.7601937018252671,-0.0,-0.599243531333276,-0.4274621049313734,0.0
2018-12-17,1.0,-0.06911323718406397,-0.7601028130801085,-0.0,-0.5921176638583464,-0.43455661859203193,0.0
2018-12-18,1.0,-0.06475496198422417,-0.7580658940114475,-0.0,-0.5911381951761255,-0.43363613064897344,0.0
2018-12-19,1.0,-0.0676957252299718,-0.7572978668869079,-0.0,-0.5897815623843021,-0.43320137840685785,0.0
2018-12-20,1.0,-0.06651356638598283,-0.7465056278529102,-0.0,-0.5933486433614017,-0.4288508973377562,0.0
2018-12-21,1.0,-0.06218055516335809,-0.7502047270776269,-0.0,-0.5995255979442577,-0.4119108801852427,0.0
2018-12-24,1.0,-0.05923354780449261,-0.7506490574556948,-0.0,-0.6002934868495315,-0.41178462580426684,0.0
2018-12-26,1.0,-0.058127774343990565,-0.7526549418441312,-0.0,-0.5928527279878631,-0.40582682474574366,0.0
2018-12-27,1.0,-0.0484795063904804,-0.7348226090788894,-0.0,-0.5645107977082416,-0.4067320405464963,0.0
2018-12-28,1.0,-0.0464943430506235,-0.7367798056541967,-0.0,-0.5641809122691112,-0.4053183582459328,0.0
2018-12-31,1.0,-0.04638678596008259,-0.7372333103922917,-0.0,-0.5640467997247074,-0.405258086717137,0.0
2019-01-02,1.0,-0.04297584328399274,-0.7375502118527485,-0.0,-0.563060584383426,-0.4077752710064381,0.0
2019-01-03,1.0,-0.05060784421585345,-0.7349964244457892,-0.0,-0.5690357005335827,-0.39578634688376696,0.0
2019-01-04,1.0,-0.02910415069543314,-0.7432647026612638,-0.0,-0.5632734640236556,-0.4023108093308509,0.0
2019-01-07,1.0,-0.016993040945136755,-0.7262771753789717,-0.0,-0.5635216054377731,-0.3904892916868965,0.0
2019-01-08,1.0,-0.017551427570030465,-0.7245153810897522,-0.0,-0.5640182254455258,-0.38998678924806557,0.0
2019-01-09,1.0,-0.019031891277275434,-0.7342574042990958,-0.0,-0.5664627213168012,-0.38748714061400186,0.0
2019-01-10,1.0,-0.020076843985064128,-0.7317224958060501,-0.0,-0.5678337572379457,-0.3861410249472374,0.0
2019-01-11,1.0,-0.022719887348353552,-0.7185062824956673,-0.0,-0.5699740034662045,-0.3967720970537262,0.0
2019-01-14,1.0,-0.0308309176126358,-0.7182411747175639,-0.0,-0.5705074368074557,-0.3896670369266615,0.0
2019-01-15,1.0,-0.026299379117750727,-0.7138519100940813,-0.0,-0.5673887698939891,-0.4037361386004392,0.0
2019-01-16,1.0,-0.017741542295295107,-0.7178688480186354,-0.0,-0.5616078441994636,-0.41141417698204175,0.0
2019-01-17,1.0,-0.01786777843954735,-0.7170664356489252,-0.0,-0.5618333423574638,-0.41047160106123776,0.0
2019-01-18,1.0,-0.024234693877551023,-0.7107034303082936,-0.0,-0.5610345201910552,-0.41787885366912725,0.0
2019-01-22,1.0,-0.0,-0.78698192540818,-0.0,-0.6287882924698303,-0.31453066127887297,0.0
2019-01-23,1.0,-0.0,-0.7632313502271358,-0.0,-0.6352963712987795,-0.33804936785069234,0.0
2019-01-24,1.0,-0.0,-0.7664419598816178,-0.0,-0.6322207607146771,-0.3416639263400197,0.0
2019-01-25,1.0,-0.0,-0.7653018736988202,-0.0,-0.7045385149201943,-0.30603747397640524,0.0
2019-01-28,1.0,-0.0,-0.7455024986118822,-0.0,-0.7308717379233759,-0.2998611882287618,0.0
2019-01-29,1.0,-0.0,-0.7475108855423357,-0.0,-0.7299553484760241,-0.29592034833735475,0.0
2019-01-30,1.0,-0.0,-0.752085882745578,-0.0,-0.7360663032595395,-0.29299699632884635,0.0
2019-01-31,1.0,-0.0,-0.7598407661043373,-0.0,-0.7192806636601525,-0.3047157730638606,0.0
2019-02-01,1.0,-0.0,-0.7616149207058299,-0.0,-0.7278032164395801,-0.3026301094482913,0.0
2019-02-04,1.0,-0.0,-0.7631763681801589,-0.0,-0.7215904304607867,-0.32319658551652486,0.0
2019-02-05,1.0,-0.0,-0.743674089068826,-0.0,-0.7058310841205578,-0.3620107962213226,0.0
2019-02-06,1.0,-0.0,-0.7369175828810843,-0.0,-0.7054522959255406,-0.369569496386694,0.0
2019-02-07,1.0,-0.0,-0.7208907918149466,-0.0,-0.7034308274021353,-0.3559274911032028,0.0
2019-02-08,1.0,-0.0,-0.7261183662128369,-0.0,-0.7116699083078634,-0.34078910808557933,0.0
2019-02-11,1.0,-0.0,-0.7154510022271714,-0.0,-0.7134743875278396,-0.3550389755011136,0.0
2019-02-12,1.0,-0.0,-0.7118998494395807,-0.0,-0.7180616740088106,-0.3581943902303017,0.0
2019-02-13,1.0,-0.0,-0.7170231729055258,-0.0,-0.7152127896613191,-0.3529411764705882,0.0
2019-02-14,1.0,-0.0,-0.6976607860652078,-0.0,-0.7339772219740955,-0.3598146493970522,0.0
2019-02-15,1.0,-0.0,-0.7160569673275622,-0.0,-0.7247696174253002,-0.3516894722144652,0.0
2019-02-19,1.0,-0.0,-0.7019399860432659,-0.0,-0.7390648988136775,-0.3503419399860433,0.0
2019-02-20,1.0,-0.0,-0.7208212953353342,-0.0,-0.7228128243247033,-0.36130823819808705,0.0
2019-02-21,1.0,-0.0,-0.7012921490035597,-0.0,-0.727947977688707,-0.3736580990554139,0.0
2019-02-22,1.0,-0.0,-0.6994101123595505,-0.0,-0.7292696629213484,-0.380308988764045,0.0
2019-02-25,1.0,-0.0,-0.7097984986171474,-0.0,-0.7341536377490545,-0.3781960828582717,0.0
2019-02-26,1.0,-0.0,-0.7091904399108327,-0.0,-0.7418380879821667,-0.37072152148762666,0.0
2019-02-27,1.0,-0.0,-0.7267572423085561,-0.0,-0.698910846620256,-0.3814001796541657,0.0
2019-02-28,1.0,-0.0,-0.7357768206514089,-0.0,-0.7092024885285589,-0.3701263969822369,0.0
2019-03-01,1.0,-0.0,-0.7359016994053491,-0.0,-0.7058027787954796,-0.37654651523264665,0.0
2019-03-04,1.0,-0.0,-0.7350803043110735,-0.0,-0.7052972668357284,-0.3773175542406312,0.0
2019-03-05,1.0,-0.0,-0.7382858753876514,-0.0,-0.7,-0.3809980265012687,0.0
2019-03-06,1.0,-0.0,-0.7367263499224588,-0.0,-0.707542647680812,-0.37541237840124064,0.0
2019-03-07,1.0,-0.0,-0.7194538288288288,-0.0,-0.7270833333333333,-0.3687781531531531,0.0
2019-03-08,1.0,-0.0,-0.7165302875326742,-0.0,-0.7585805205136947,-0.3660927378111149,0.0
2019-03-11,1.0,-0.0,-0.715507379018419,-0.0,-0.7574076192655302,-0.38716966022194255,0.0
2019-03-12,1.0,-0.0,-0.6900222113248912,-0.0,-0.7725791098162519,-0.4219863270545476,0.0
2019-03-13,1.0,-0.0,-0.6979205939502915,-0.0,-0.7799947797337665,-0.42220353238015135,0.0
2019-03-14,1.0,-0.0,-0.6941538819153882,-0.0,-0.7877150162715016,-0.4237563923756392,0.0
2019-03-15,1.0,-0.0,-0.6932422612992297,-0.0,-0.7886353727655864,-0.42470571137915997,0.0
2019-03-18,1.0,-0.0,-0.7035040431266846,-0.0,-0.7924235321692253,-0.43387437009258173,0.0
2019-03-19,1.0,-0.0,-0.7050201216109039,-0.0,-0.7861528067444113,-0.44625914284875007,0.0
2019-03-20,1.0,-0.0,-0.6997402749000496,-0.0,-0.7826772113111741,-0.4358420637931538,0.0
2019-03-21,1.0,-0.0,-0.6974983254215569,-0.0,-0.7947112444302065,-0.42010076593761825,0.0
2019-03-22,1.0,-0.0,-0.6956878609327822,-0.0,-0.8070530296367954,-0.42869287368451914,0.0
2019-03-25,1.0,-0.0,-0.6373221028173105,-0.0,-0.8346500145222191,-0.43247168167295963,0.0
2019-03-26,1.0,-0.0,-0.6550486032051843,-0.0,-0.8291444084420703,-0.4349184108357417,0.0
2019-03-27,1.0,-0.0,-0.6361622110142562,-0.0,-0.8388676714964579,-0.4403661700825049,0.0
2019-03-28,1.0,-0.0,-0.6319351263053498,-0.0,-0.832273496295432,-0.45277405052213987,0.0
2019-03-29,1.0,-0.0,-0.63212556158469,-0.0,-0.8319621914930859,-0.453235311278371,0.0
2019-04-01,1.0,-0.0,-0.6364614847568071,-0.0,-0.8313358156853617,-0.44117989294856874,0.0
2019-04-02,1.0,-0.0,-0.6490183550185873,-0.0,-0.8497328066914498,-0.4055239312267658,0.0
2019-04-03,1.0,-0.0,-0.6445285417148139,-0.0,-0.850531546105847,-0.39377744395655184,0.0
2019-04-04,1.0,-0.0,-0.6469993061979649,-0.0,-0.8445305272895467,-0.39931197964847365,0.0
2019-04-05,1.0,-0.0,-0.6465252419869009,-0.0,-0.8417086883440561,-0.4098127861821133,0.0
2019-04-08,1.0,-0.0,-0.6400834589080793,-0.0,-0.8475715776051931,-0.41019473745218504,0.0
2019-04-09,1.0,-0.0,-0.630924721189591,-0.0,-0.8716019981412638,-0.40171933085501854,0.0
2019-04-10,1.0,-0.0,-0.624096805084008,-0.0,-0.8791967731638665,-0.39853747714808035,0.0
2019-04-11,1.0,-0.0,-0.62008074119253,-0.0,-0.8928581801283727,-0.39144956579826323,0.0
2019-04-12,1.0,-0.0,-0.6207387188570764,-0.0,-0.8911667344212788,-0.3918636390034264,0.0
2019-04-15,1.0,-0.0,-0.6194952993567541,-0.0,-0.9001076927554793,-0.39101202084000347,0.0
2019-04-16,1.0,-0.0,-0.6164343701806967,-0.0,-0.8976343585416242,-0.395699362760788,0.0
2019-04-17,1.0,-0.0,-0.5913650239860445,-0.0,-0.9176624509376364,-0.3983718563744731,0.0
2019-04-18,1.0,-0.0,-0.5926431705261935,-0.0,-0.9052793677543076,-0.4076183281517855,0.0
2019-04-22,1.0,-0.0,-0.5937038003304635,-0.0,-0.8987158303620604,-0.40638316375336986,0.0
2019-04-23,1.0,-0.0,-0.5885965928844593,-0.0,-0.899872522887936,-0.4087379765905667,0.0
2019-04-24,1.0,-0.0,-0.5668289572827915,-0.0,-0.9049440676983713,-0.42627369153190753,0.0
2019-04-25,1.0,-0.0,-0.5619014452376806,-0.0,-0.9110511347147251,-0.42913111614138955,0.0
2019-04-26,1.0,-0.0,-0.5649724077839093,-0.0,-0.9027301771710717,-0.436741214057508,0.0
2019-04-29,1.0,-0.0,-0.5563999187864374,-0.0,-0.8996722452649593,-0.44441221684021226,0.0
2019-04-30,1.0,-0.0,-0.5490878505757127,-0.0,-0.9032164505931146,-0.4480408364511732,0.0
2019-05-01,1.0,-0.0,-0.5322543285656378,-0.0,-0.9225490763796398,-0.4405871793386994,0.0
2019-05-02,1.0,-0.0,-0.5252919412648861,-0.0,-0.9228523528731646,-0.442363278991791,0.0
2019-05-03,1.0,-0.0,-0.5308830741713065,-0.0,-0.914462106568964,-0.4396041889045956,0.0
2019-05-06,1.0,-0.0,-0.5336973163474593,-0.0,-0.9140595661091371,-0.440997197908542,0.0
2019-05-07,1.0,-0.0,-0.5412244425807572,-0.0,-0.9113623875762746,-0.439341797044449,0.0
2019-05-08,1.0,-0.0,-0.5375932271719411,-0.0,-0.889739971779883,-0.45227056756990236,0.0
2019-05-09,1.0,-0.0,-0.5351296829971182,-0.0,-0.8993948126801152,-0.4473198847262248,0.0
2019-05-10,1.0,-0.0,-0.5359390335430979,-0.0,-0.9088678482766585,-0.441891345765256,0.0
2019-05-13,1.0,-0.0,-0.5374397181553033,-0.0,-0.9053394553697769,-0.4449738658349938,0.0
2019-05-14,1.0,-0.0,-0.5081318303072024,-0.0,-0.9101052691965695,-0.4501620629320483,0.0
2019-05-15,1.0,-0.0,-0.5105709765568819,-0.0,-0.9103696246224651,-0.45551560477491726,0.0
2019-05-16,1.0,-0.0,-0.5131488088387617,-0.0,-0.9081309701921971,-0.45592127977903096,0.0
2019-05-17,1.0,-0.0,-0.5029618285317999,-0.0,-0.9227901869563963,-0.4638367960239258,0.0
2019-05-20,1.0,-0.0,-0.5088608328024555,-0.0,-0.9229744599525107,-0.4638906584814966,0.0
2019-05-21,1.0,-0.0,-0.4963082602676512,-0.0,-0.9287032764190125,-0.45916012921089067,0.0
2019-05-22,1.0,-0.0,-0.49738718711204777,-0.0,-0.9237231861881803,-0.46600456159598114,0.0
2019-05-23,1.0,-0.0,-0.49940807899979783,-0.0,-0.9479109519822135,-0.4400716080039268,0.0
2019-05-24,1.0,-0.0,-0.49747613141423175,-0.0,-0.9515994115780668,-0.43534569788571925,0.0
2019-05-28,1.0,-0.0,-0.49932259087371367,-0.0,-0.9510535873857773,-0.43221584849096306,0.0
2019-05-29,1.0,-0.0,-0.4941416345988169,-0.0,-0.9484808454425364,-0.42912526563666653,0.0
2019-05-30,1.0,-0.0,-0.4922441723772113,-0.0,-0.9453508042549531,-0.42962410757806,0.0
2019-05-31,1.0,-0.0,-0.48568231378400095,-0.0,-0.954550671410536,-0.4290141168369103,0.0
2019-06-03,1.0,-0.0,-0.49790950744558987,-0.0,-0.9830469644902634,-0.38273195876288657,0.0
2019-06-04,1.0,-0.0,-0.4846136048125867,-0.0,-1.0734035168903286,-0.3341624248033318,0.0
2019-06-05,1.0,-0.0,-0.4752654752654752,-0.0,-1.075455408788742,-0.32703099369766037,0.0
2019-06-06,1.0,-0.0,-0.47965935899649004,-0.0,-1.070257206973934,-0.3271477070027044,0.0
2019-06-07,1.0,-0.0,-0.4782796193542823,-0.0,-1.0662680044849495,-0.33042003277463133,0.0
2019-06-10,1.0,-0.0,-0.4815623205054566,-0.0,-1.0596783457782883,-0.33067202757036185,0.0
2019-06-11,1.0,-0.0,-0.4823824054349703,-0.0,-1.066728078761011,-0.3295814381944844,0.0
2019-06-12,1.0,-0.0,-0.4910552242675655,-0.0,-1.0680148647480772,-0.32166623455189697,0.0
2019-06-13,1.0,-0.0,-0.5019602190833093,-0.0,-1.0660132603055636,-0.31470164312481985,0.0
2019-06-14,1.0,-0.0,-0.4901237059892154,-0.0,-1.0835375875890307,-0.3099281986216442,0.0
2019-06-17,1.0,-0.0,-0.4910505836575876,-0.0,-1.0855166450497191,-0.3056924628909065,0.0
2019-06-18,1.0,-0.0,-0.4742241229844536,-0.0,-1.0948101485291568,-0.32063803964630416,0.0
2019-06-19,1.0,-0.0,-0.4578962536023055,-0.0,-1.1034582132564843,-0.32046109510086457,0.0
2019-06-20,1.0,-0.0,-0.4589388696655133,-0.0,-1.1026816608996541,-0.3218858131487889,0.0
2019-06-21,1.0,-0.0,-0.46351795285574315,-0.0,-1.0918102703014236,-0.32637888306149504,0.0
2019-06-24,1.0,-0.0,-0.43743677197444863,-0.0,-1.0935630256958697,-0.3594242275341793,0.0
2019-06-25,1.0,-0.0,-0.4274163273556846,-0.0,-1.097288399896041,-0.3630483121083485,0.0
2019-06-26,1.0,-0.0,-0.4394141145139813,-0.0,-1.0787602345808425,-0.3149276142448367,0.0
2019-06-27,1.0,-0.0,-0.4493116747839306,-0.0,-1.0655386954196109,-0.3003856873398834,0.0
2019-06-28,1.0,-0.0,-0.4539647701052395,-0.0,-1.0608081490235803,-0.29908829984804997,0.0
2019-07-01,1.0,-0.0,-0.44736324005062583,-0.0,-1.0752636759949374,-0.28994515539305304,0.0
2019-07-02,1.0,-0.0,-0.45377111854496394,-0.0,-1.066201894695415,-0.29114778062013325,0.0
2019-07-03,1.0,-0.0,-0.45517645091152364,-0.0,-1.0462730668450688,-0.2860567541952389,0.0
2019-07-05,1.0,-0.0,-0.45169413278867404,-0.0,-1.057692845751378,-0.28852018690019865,0.0
2019-07-08,1.0,-0.0,-0.45562213013775343,-0.0,-1.0543733900772765,-0.2898980848919252,0.0
2019-07-09,1.0,-0.0,-0.4526881419495676,-0.0,-1.0554420531191402,-0.29056001791161734,0.0
2019-07-10,1.0,-0.0,-0.4354789036033262,-0.0,-1.0681748187137778,-0.2961334938544671,0.0
2019-07-11,1.0,-0.0,-0.4342455393406347,-0.0,-1.0723229041203328,-0.29447354415842697,0.0
2019-07-12,1.0,-0.0,-0.41946987139888803,-0.0,-1.0852192957825575,-0.30316729376088053,0.0
2019-07-15,1.0,-0.0,-0.42503369272237196,-0.0,-1.084765274034142,-0.297927897574124,0.0
2019-07-16,1.0,-0.0,-0.4314254404450814,-0.0,-1.0842114136390457,-0.29422012419567845,0.0
2019-07-17,1.0,-0.0,-0.44142271169298203,-0.0,-1.0790582682474574,-0.288981288981289,0.0
2019-07-18,1.0,-0.0,-0.4406128118072898,-0.0,-1.0812873537416874,-0.2840147029939112,0.0
2019-07-19,1.0,-0.0,-0.44850563176090114,-0.0,-1.0597747295639568,-0.2797200847552136,0.0
2019-07-22,1.0,-0.0,-0.427974366118696,-0.0,-1.0554471997770967,-0.3028698801894678,0.0
2019-07-23,1.0,-0.0,-0.43545822290417074,-0.0,-1.051192634956061,-0.30313851304226536,0.0
2019-07-24,1.0,-0.0,-0.4360346798249282,-0.0,-1.052159125756182,-0.2995734716065903,0.0
2019-07-25,1.0,-0.0,-0.4305768320196084,-0.0,-1.058240258474222,-0.2964376235969139,0.0
2019-07-26,1.0,-0.0,-0.4262363555357541,-0.0,-1.0615393183337047,-0.29680886611717533,0.0
2019-07-29,1.0,-0.0,-0.41618625894672345,-0.0,-1.0625504776227477,-0.3062355529562481,0.0
2019-07-30,1.0,-0.0,-0.41446910417420846,-0.0,-1.0581715908774472,-0.31202138620478403,0.0
2019-07-31,1.0,-0.0,-0.40395417385017524,-0.0,-1.061453756743229,-0.3153050442133363,0.0
2019-08-01,1.0,-0.0,-0.4156273436848977,-0.0,-1.0544984861531626,-0.30757478958917805,0.0
2019-08-02,1.0,-0.0,-0.4109626925523383,-0.0017976160845156115,-1.066124616278105,-0.28667828203213586,0.0
2019-08-05,1.0,-0.0,-0.40455651404556514,-0.0,-1.0685689006856889,-0.2917496129174961,0.0
2019-08-06,1.0,-0.0,-0.40596957758809366,-0.0,-1.0326931494856644,-0.29716568176843944,0.0
2019-08-07,1.0,-0.0,-0.4136631716906946,-0.0,-1.014089121887287,-0.3026976845784185,0.0
2019-08-08,1.0,-0.0,-0.41534723738807605,-0.0,-1.014031447914392,-0.3005022930770911,0.0
2019-08-09,1.0,-0.0,-0.34939619136089173,-0.0,-1.08769739897817,-0.46583255921969347,0.0
2019-08-12,1.0,-0.0,-0.34538988637349294,-0.0,-1.0917974961690808,-0.4540723393182409,0.0
2019-08-13,1.0,-0.0,-0.3419760928567304,-0.0,-1.0950799792111798,-0.4502800716059364,0.0
2019-08-14,1.0,-0.0,-0.34930088037286383,-0.0,-1.0841532884515794,-0.4436101041486852,0.0
2019-08-15,1.0,-0.0,-0.36737475860502106,-0.0,-1.068641372259457,-0.40392479836419404,0.0
2019-08-16,1.0,-0.0,-0.36806226211441234,-0.0,-1.0654717945804693,-0.4068908708742828,0.0
2019-08-19,1.0,-0.0,-0.37217401233158254,-0.0,-1.0677380680520665,-0.41462091801781226,0.0
2019-08-20,1.0,-0.0,-0.37079195242024987,-0.0,-1.0653367860903218,-0.40957855496428675,0.0
2019-08-21,1.0,-0.0,-0.3753262966746113,-0.020429009193054137,-1.0528600612870276,-0.3887470207694927,0.0
2019-08-22,1.0,-0.0,-0.3769025442980463,-0.014453657428441619,-1.049835302135393,-0.39839845524761475,0.0
2019-08-23,1.0,-0.0,-0.37394170123302456,-0.014318995397465764,-1.0495766804932098,-0.40323313824649126,0.0
2019-08-26,1.0,-0.0,-0.3690167080605103,-0.015071122149469405,-1.0445642357191238,-0.39368367577331226,0.0
2019-08-27,1.0,-0.0,-0.36909034391160594,-0.01769011218809167,-1.0476446152541894,-0.3914714443157091,0.0
2019-08-28,1.0,-0.0,-0.36435028248587575,-0.020621468926553674,-1.051271186440678,-0.38861581920903954,0.0
2019-08-29,1.0,-0.0,-0.3606742844213146,-0.01943093110080326,-1.053088584681525,-0.3952087340196855,0.0
2019-08-30,1.0,-0.0,-0.3544182372192755,-0.023191513373208444,-1.0558345559191966,-0.3878794718429071,0.0
2019-09-03,1.0,-0.0,-0.36541929666366096,-0.03981627592425609,-1.0363221370604148,-0.37629621280432823,0.0
2019-09-04,1.0,-0.0,-0.3833913757467652,-0.03414592712137943,-1.047368272034882,-0.3664316656756986,0.0
2019-09-05,1.0,-0.0,-0.382753361202124,-0.024262795164388205,-1.054880804428878,-0.36267088464580266,0.0
2019-09-06,1.0,-0.0,-0.3799751944976886,-0.029400157853196527,-1.0628030217611906,-0.3466287067313113,0.0
2019-09-09,1.0,-0.0,-0.3796124162019041,-0.030195481944679175,-1.061743000394344,-0.34521998760633205,0.0
2019-09-10,1.0,-0.0,-0.3585166774931511,-0.08735560764820516,-1.0871296636258367,-0.2913265738413308,0.0
2019-09-11,1.0,-0.0,-0.35092325935964763,-0.09032130555084984,-1.0893613416906658,-0.2927889773561466,0.0
2019-09-12,1.0,-0.0,-0.3278475652787579,-0.09829216654904727,-1.0969654199011998,-0.2997600564573042,0.0
