Date,BRC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.010764176393600255,-0.842383610673362,-0.0,-0.412991799994658,-0.40484521488287617,0.0
2018-12-12,1.0,-0.013208909329126448,-0.8425091579988769,-0.0,-0.41501109655338375,-0.403112382684029,0.0
2018-12-13,1.0,-0.013389277887647655,-0.8409054465765139,-0.0,-0.415815917472874,-0.4023999144796622,0.0
2018-12-14,1.0,-0.01339393129260794,-0.8423205453816335,-0.0,-0.41502472931426276,-0.4026734393797621,0.0
2018-12-17,1.0,-0.007602432778489117,-0.8430964575330773,-0.0,-0.410611395646607,-0.40618331199317115,0.0
2018-12-18,1.0,-0.0,-0.8356102607634559,-0.0,-0.40777780725256646,-0.4093163912247659,0.0
2018-12-19,1.0,-0.003851773143843804,-0.8354628768760792,-0.0,-0.4071722672333643,-0.4099083543631292,0.0
2018-12-20,1.0,-0.0013244682260072581,-0.823368917379672,-0.0,-0.41726046992132654,-0.40698259648751023,0.0
2018-12-21,1.0,-0.0,-0.8243460817694723,-0.0,-0.41647530815319245,-0.3986063821363528,0.0
2018-12-24,1.0,-0.0,-0.8061146831124524,-0.0,-0.40674452171631015,-0.4114683112452434,0.0
2018-12-26,1.0,-0.0,-0.8089579524680074,-0.0,-0.3972316531731523,-0.4054583442151998,0.0
2018-12-27,1.0,-0.0,-0.7828231465473406,-0.0,-0.3526136479202685,-0.40702227194142176,0.0
2018-12-28,1.0,-0.0,-0.7820979947511912,-0.0,-0.35546665987209214,-0.41040079496522025,0.0
2018-12-31,1.0,-0.0,-0.7837899834331593,-0.0,-0.35506563017713777,-0.4098636421562381,0.0
2019-01-02,1.0,-0.0,-0.7852693387796783,-0.0,-0.35744191983660967,-0.41026295634414095,0.0
2019-01-03,1.0,-0.0,-0.7847480986167117,-0.0,-0.36504006941963146,-0.4024041651778878,0.0
2019-01-04,1.0,-0.0,-0.7868302720829206,-0.0,-0.3508116759393339,-0.4028148261057338,0.0
2019-01-07,1.0,-0.0,-0.7722757375075257,-0.0,-0.34484748143688543,-0.3913806943608268,0.0
2019-01-08,1.0,-0.0,-0.7599068182956764,-0.0,-0.355092430238966,-0.38988527628876307,0.0
2019-01-09,1.0,-0.0,-0.770351543823448,-0.0,-0.3585143058456428,-0.38755378846976524,0.0
2019-01-10,1.0,-0.0,-0.7678782543076342,-0.0,-0.36106150169789963,-0.3864922651238838,0.0
2019-01-11,1.0,-0.0,-0.7614251542238449,-0.0,-0.36341432708044824,-0.39310084351000885,0.0
2019-01-14,1.0,-0.0,-0.7599134460547504,-0.0,-0.3642059178743961,-0.39198369565217395,0.0
2019-01-15,1.0,-0.0,-0.7561952251435479,-0.0,-0.36413317215674423,-0.3980306235519291,0.0
2019-01-16,1.0,-0.0,-0.7551462076601742,-0.0,-0.3569127787004882,-0.40442397704967536,0.0
2019-01-17,1.0,-0.0,-0.7509873468669032,-0.0,-0.35843835685357084,-0.40610771514099564,0.0
2019-01-18,1.0,-0.0,-0.7456659034295348,-0.0,-0.3621769871423899,-0.4083234783483884,0.0
2019-01-22,1.0,-0.0,-0.8618091079226451,-0.0,-0.28671241422333127,-0.34677479725514665,0.0
2019-01-23,1.0,-0.0,-0.8470476523651266,-0.0,-0.28943751717933985,-0.3623278942502311,0.0
2019-01-24,1.0,-0.0,-0.847099692599905,-0.0,-0.28900607302626646,-0.36308199835053606,0.0
2019-01-25,1.0,-0.0,-0.8722921342647466,-0.0,-0.29334476584369407,-0.35624038534284924,0.0
2019-01-28,1.0,-0.0,-0.8614181175876862,-0.0,-0.30620741862225587,-0.355740600555135,0.0
2019-01-29,1.0,-0.0,-0.8505294700220931,-0.0,-0.32639223951852514,-0.36252825109830117,0.0
2019-01-30,1.0,-0.0,-0.8486218722215166,-0.0,-0.3246284770735425,-0.36710275625555694,0.0
2019-01-31,1.0,-0.0,-0.8538289547233092,-0.0,-0.3102799939021292,-0.3766705625285838,0.0
2019-02-01,1.0,-0.0,-0.8540569422181513,-0.0,-0.3163626186296212,-0.3739154771900364,0.0
2019-02-04,1.0,-0.0,-0.8559253040248308,-0.0,-0.3176614257365288,-0.37055411387574416,0.0
2019-02-05,1.0,-0.0,-0.843072849031141,-0.0,-0.3089909097853487,-0.39424031777557095,0.0
2019-02-06,1.0,-0.0,-0.8370313499680103,-0.0,-0.3289059500959693,-0.39321817018554067,0.0
2019-02-07,1.0,-0.0,-0.8399662602561153,-0.0,-0.32471947447792854,-0.3913554686501546,0.0
2019-02-08,1.0,-0.0,-0.8409003610662978,-0.0,-0.33814755063890806,-0.3816803666999564,0.0
2019-02-11,1.0,-0.0,-0.825510413460552,-0.0,-0.33889914845593516,-0.4004821996511747,0.0
2019-02-12,1.0,-0.0,-0.8283160382204869,-0.0,-0.3400801397308127,-0.4002106236514949,0.0
2019-02-13,1.0,-0.0,-0.8346861193876504,-0.0,-0.33812801808281107,-0.39576697832117536,0.0
2019-02-14,1.0,-0.0,-0.827937356957338,-0.0,-0.34713400365160596,-0.39645639931082366,0.0
2019-02-15,1.0,-0.0,-0.8341486020287319,-0.0,-0.34542505535245355,-0.3949590649297152,0.0
2019-02-19,1.0,-0.0,-0.8212677252489898,-0.0,-0.3586741127724734,-0.3935712998944849,0.0
2019-02-20,1.0,-0.0,-0.8190846175615529,-0.0,-0.36234531374617307,-0.3912886876431089,0.0
2019-02-21,1.0,-0.0,-0.8252027287939245,-0.0,-0.36076715149954947,-0.3883897541511134,0.0
2019-02-22,1.0,-0.0,-0.8219989696032973,-0.0,-0.3729263266357548,-0.38106646058732613,0.0
2019-02-25,1.0,-0.0,-0.8191884776211863,-0.0,-0.37703267771410875,-0.38495689432657065,0.0
2019-02-26,1.0,-0.0,-0.8268761714036305,-0.0,-0.36203753626537266,-0.3785719787414311,0.0
2019-02-27,1.0,-0.0,-0.8225624165211138,-0.0,-0.36954176512894277,-0.37647693414158023,0.0
2019-02-28,1.0,-0.0,-0.8213028395220352,-0.0,-0.36893228832069896,-0.3794680714377489,0.0
2019-03-01,1.0,-0.0,-0.8205405127413922,-0.0,-0.3667360950397284,-0.3841189025174214,0.0
2019-03-04,1.0,-0.0,-0.8113720960082146,-0.0,-0.3702477217302015,-0.3854190732896932,0.0
2019-03-05,1.0,-0.0,-0.8064806249357591,-0.0,-0.37719703977798336,-0.3859595025182444,0.0
2019-03-06,1.0,-0.0,-0.8108135915837127,-0.0,-0.37176222445147517,-0.38963911824472053,0.0
2019-03-07,1.0,-0.0,-0.7928864920390344,-0.0,-0.39550590652285567,-0.3796610169491525,0.0
2019-03-08,1.0,-0.0,-0.7961683255118354,-0.0,-0.4045433448507039,-0.3777783507812903,0.0
2019-03-11,1.0,-0.0,-0.7943434761252294,-0.0,-0.40671130529200383,-0.3841679377472144,0.0
2019-03-12,1.0,-0.0,-0.7773061096932132,-0.0,-0.4176780040627116,-0.4093181936559196,0.0
2019-03-13,1.0,-0.0,-0.7853122136405288,-0.0,-0.42013352533054066,-0.4127241785574028,0.0
2019-03-14,1.0,-0.0,-0.7830707218761451,-0.0,-0.42359838768779773,-0.4107208291891326,0.0
2019-03-15,1.0,-0.0,-0.7781422198897927,-0.0,-0.4257412752558384,-0.42009971136184726,0.0
2019-03-18,1.0,-0.0,-0.7839938863708232,-0.0,-0.4308263940128597,-0.42036470960261413,0.0
2019-03-19,1.0,-0.0,-0.7840864285151014,-0.0,-0.4289619640932629,-0.41552979523171146,0.0
2019-03-20,1.0,-0.0,-0.7859663909814044,-0.0,-0.4269082863614813,-0.42106094927039983,0.0
2019-03-21,1.0,-0.0,-0.788524892602061,-0.0,-0.4301188625042828,-0.41691484595314027,0.0
2019-03-22,1.0,-0.0,-0.7834797144904078,-0.0,-0.450712447262982,-0.4192692440364052,0.0
2019-03-25,1.0,-0.0,-0.762063227953411,-0.0,-0.46140031164989564,-0.4176372712146422,0.0
2019-03-26,1.0,-0.0,-0.7652059481510725,-0.0,-0.4605342808264245,-0.40618502434530857,0.0
2019-03-27,1.0,-0.0,-0.7686690656930473,-0.0,-0.45696199206745297,-0.40104016180294716,0.0
2019-03-28,1.0,-0.0,-0.764820264872819,-0.0,-0.44967941980239645,-0.4132331301240278,0.0
2019-03-29,1.0,-0.0,-0.7620448694372931,-0.0,-0.4499290705616561,-0.41504229496138284,0.0
2019-04-01,1.0,-0.0,-0.7679813167493243,-0.0,-0.4517305623343567,-0.4043401821092131,0.0
2019-04-02,1.0,-0.0,-0.7743263080633322,-0.0,-0.4621474258152459,-0.3848694558037119,0.0
2019-04-03,1.0,-0.0,-0.7753849382262675,-0.0,-0.4569157726306954,-0.3907877134538205,0.0
2019-04-04,1.0,-0.0,-0.775505375778765,-0.0,-0.44730685313214685,-0.4059304434688888,0.0
2019-04-05,1.0,-0.0,-0.7689371001290118,-0.0,-0.4564124167346832,-0.40754587820225907,0.0
2019-04-08,1.0,-0.0,-0.764674928302681,-0.0,-0.45717894072144605,-0.4092140921409214,0.0
2019-04-09,1.0,-0.0,-0.7576205041662272,-0.0,-0.47365784199978905,-0.40557430650775234,0.0
2019-04-10,1.0,-0.0,-0.7498221484467631,-0.0,-0.48307116696967306,-0.40197085869364746,0.0
2019-04-11,1.0,-0.0,-0.7432863354855712,-0.0,-0.5026222163657926,-0.38951113453682956,0.0
2019-04-12,1.0,-0.0,-0.739683459300029,-0.0,-0.5031469728491297,-0.39061965080451894,0.0
2019-04-15,1.0,-0.0,-0.7405379796810022,-0.0,-0.5002895193977996,-0.39116702637258516,0.0
2019-04-16,1.0,-0.0,-0.740444350847636,-0.0,-0.5024218174160261,-0.3895177424449826,0.0
2019-04-17,1.0,-0.0,-0.7508536905700026,-0.0,-0.4892828999211978,-0.3866036249014973,0.0
2019-04-18,1.0,-0.0,-0.7388330615036566,-0.0,-0.48558425843110437,-0.40619245541116433,0.0
2019-04-22,1.0,-0.0,-0.7452140528031975,-0.0,-0.482092142631745,-0.4023614179025981,0.0
2019-04-23,1.0,-0.0,-0.7542819499341239,-0.0,-0.4764953886693017,-0.4042687747035573,0.0
2019-04-24,1.0,-0.0,-0.748459796745827,-0.0,-0.47783160444421047,-0.4065083460586594,0.0
2019-04-25,1.0,-0.0,-0.7501976701280902,-0.0,-0.48381740551367886,-0.401560276211059,0.0
2019-04-26,1.0,-0.0,-0.7465384208857414,-0.0,-0.47989113201564315,-0.415997251876123,0.0
2019-04-29,1.0,-0.0,-0.7434339163980341,-0.0,-0.4793373143793267,-0.4195423558632352,0.0
2019-04-30,1.0,-0.0,-0.7425203509884767,-0.0,-0.4777196320964161,-0.4227455333544773,0.0
2019-05-01,1.0,-0.0,-0.7440611607851436,-0.0,-0.48277868895825615,-0.41849637585312943,0.0
2019-05-02,1.0,-0.0,-0.7394423782015774,-0.0,-0.4888027221650708,-0.40951175120677374,0.0
2019-05-03,1.0,-0.0,-0.7373082397596079,-0.0,-0.4900627339343139,-0.40853497812219935,0.0
2019-05-06,1.0,-0.0,-0.7372686712954407,-0.0,-0.48797486734074286,-0.4147152775944455,0.0
2019-05-07,1.0,-0.0,-0.7406126221283338,-0.0,-0.4860839714813837,-0.41391602851861636,0.0
2019-05-08,1.0,-0.0,-0.7320560253699788,-0.0,-0.4884249471458774,-0.42225158562367865,0.0
2019-05-09,1.0,-0.0,-0.7323839467357129,-0.0,-0.49113582921609555,-0.4185843747523052,0.0
2019-05-10,1.0,-0.0,-0.7330462578923732,-0.0,-0.4934087126515732,-0.4153171479143001,0.0
2019-05-13,1.0,-0.0,-0.7330674133558748,-0.0,-0.4925243026204565,-0.4160238799661876,0.0
2019-05-14,1.0,-0.0,-0.6855174581554339,-0.0,-0.5085260759095791,-0.4253346255598921,0.0
2019-05-15,1.0,-0.0,-0.6882510363645905,-0.0,-0.5276014063073936,-0.40788161830298575,0.0
2019-05-16,1.0,-0.0,-0.6885915529836872,-0.0,-0.5206985939095599,-0.40912780498023094,0.0
2019-05-17,1.0,-0.0,-0.684645235722901,-0.0,-0.5213173213068331,-0.41609418427814776,0.0
2019-05-20,1.0,-0.0,-0.6909372782930867,-0.0,-0.5207714743673962,-0.41592873847124046,0.0
2019-05-21,1.0,-0.0,-0.682984965163183,-0.0,-0.522971344753523,-0.41335324008591334,0.0
2019-05-22,1.0,-0.0,-0.6812000524040351,-0.0,-0.5230446744399319,-0.41595702869120926,0.0
2019-05-23,1.0,-0.0,-0.6806892922915023,-0.0,-0.5133385951065509,-0.43685872138910814,0.0
2019-05-24,1.0,-0.0,-0.6241461519916424,-0.0,-0.5692587929602744,-0.48533390479762134,0.0
2019-05-28,1.0,-0.0,-0.5963154056025284,-0.0,-0.6000702342040574,-0.504902887706313,0.0
2019-05-29,1.0,-0.0,-0.6102138215547227,-0.0,-0.6047132418367622,-0.4814355434518834,0.0
2019-05-30,1.0,-0.0,-0.6084788702026735,-0.0,-0.6027382492453645,-0.48388313928417426,0.0
2019-05-31,1.0,-0.0,-0.6108355795148248,-0.0,-0.5994070080862534,-0.4851752021563342,0.0
2019-06-03,1.0,-0.0,-0.616516323024055,-0.0,-0.6045693728522337,-0.4636490549828179,0.0
2019-06-04,1.0,-0.0,-0.6062890719326018,-0.0,-0.6123527675672775,-0.46443615679751016,0.0
2019-06-05,1.0,-0.0,-0.603849537469009,-0.0,-0.6183519500946388,-0.4437098451121005,0.0
2019-06-06,1.0,-0.0,-0.616545154595285,-0.0,-0.6035336065137565,-0.4407695173221223,0.0
2019-06-07,1.0,-0.0,-0.6294601282494745,-0.0,-0.5936992789293032,-0.4376180720006386,0.0
2019-06-10,1.0,-0.0,-0.6297142857142858,-0.0,-0.5873222591362127,-0.4407707641196013,0.0
2019-06-11,1.0,-0.0,-0.632629139249274,-0.0,-0.5910435037429737,-0.44036550603404645,0.0
2019-06-12,1.0,-0.0,-0.6371631886143759,-0.0,-0.5920684416726633,-0.4359425388449135,0.0
2019-06-13,1.0,-0.0,-0.6415154663895771,-0.0,-0.5954226946953348,-0.42738390216609384,0.0
2019-06-14,1.0,-0.0,-0.6381188250645788,-0.0,-0.6072008734787355,-0.41772522702457987,0.0
2019-06-17,1.0,-0.0,-0.6371891143420142,-0.0,-0.6071789955796986,-0.4184640783937797,0.0
2019-06-18,1.0,-0.0,-0.6267952783181007,-0.0,-0.611740254203416,-0.42607050547576536,0.0
2019-06-19,1.0,-0.0,-0.6306150656530753,-0.0,-0.6148264313433629,-0.4125511668704481,0.0
2019-06-20,1.0,-0.0,-0.6320872688572569,-0.0,-0.6144738592523613,-0.41407476386856457,0.0
2019-06-21,1.0,-0.0,-0.6342443515980519,-0.0,-0.6150304707666925,-0.41192750884849777,0.0
2019-06-24,1.0,-0.0,-0.6414419225634178,-0.0,-0.6143925233644859,-0.41441922563417893,0.0
2019-06-25,1.0,-0.0,-0.617604656129859,-0.0,-0.6311939342161469,-0.42097394275950445,0.0
2019-06-26,1.0,-0.0,-0.6108308644940882,-0.0,-0.6128326260442523,-0.44532521952651666,0.0
2019-06-27,1.0,-0.0,-0.603733219233032,-0.0,-0.6120233192490774,-0.45844253088730813,0.0
2019-06-28,1.0,-0.0,-0.6091994006207857,-0.0,-0.607861500588676,-0.45873916300973994,0.0
2019-07-01,1.0,-0.0,-0.5930357376619976,-0.0,-0.5860976567613562,-0.43901034166775754,0.0
2019-07-02,1.0,-0.0,-0.600334491859827,-0.0,-0.5769723260250346,-0.4359108370136149,0.0
2019-07-03,1.0,-0.0,-0.6054206633386477,-0.0,-0.5689866966362614,-0.43922009356786285,0.0
2019-07-05,1.0,-0.0,-0.5835506414936894,-0.0,-0.5779440909565036,-0.4461771148430166,0.0
2019-07-08,1.0,-0.0,-0.5854535974973931,-0.0,-0.5763816475495307,-0.4450469238790407,0.0
2019-07-09,1.0,-0.0,-0.5773703974131636,-0.0,-0.5778919369980182,-0.4524616668405132,0.0
2019-07-10,1.0,-0.0,-0.5749719621293133,-0.0,-0.5791972040374533,-0.45400485120367234,0.0
2019-07-11,1.0,-0.0,-0.575901353007117,-0.0,-0.5768137855522825,-0.45423499048463206,0.0
2019-07-12,1.0,-0.0,-0.5832051516020543,-0.0,-0.5746017676043487,-0.4493052115650337,0.0
2019-07-15,1.0,-0.0,-0.5778340688898754,-0.0,-0.5704959130911654,-0.4631394771890424,0.0
2019-07-16,1.0,-0.0,-0.578866248693835,-0.0,-0.5847439916405435,-0.4487199582027169,0.0
2019-07-17,1.0,-0.0,-0.566808266659717,-0.0,-0.5864064006671705,-0.4529201740898074,0.0
2019-07-18,1.0,-0.0,-0.5712469513777179,-0.0,-0.577837164651549,-0.4454620933008147,0.0
2019-07-19,1.0,-0.0,-0.57592870835708,-0.0,-0.5716025076420912,-0.44300813429355995,0.0
2019-07-22,1.0,-0.0,-0.5613876007150445,-0.0,-0.5723982486592917,-0.45695484338972514,0.0
2019-07-23,1.0,-0.0,-0.5623072737166698,-0.0,-0.5695628514420461,-0.45940763390427825,0.0
2019-07-24,1.0,-0.0,-0.5618615504277936,-0.0,-0.570080373347161,-0.46072076743583096,0.0
2019-07-25,1.0,-0.0,-0.539561066722009,-0.0,-0.6088772439555878,-0.4457299989623327,0.0
2019-07-26,1.0,-0.0,-0.5364368798735784,-0.0,-0.6110722520141965,-0.4430973290847387,0.0
2019-07-29,1.0,-0.0,-0.5306524330206768,-0.0,-0.6108203347670622,-0.44957765455770327,0.0
2019-07-30,1.0,-0.0,-0.5270554071923047,-0.0,-0.6109569861806113,-0.4547434468096139,0.0
2019-07-31,1.0,-0.0,-0.5375119939835585,-0.0,-0.6046005030989859,-0.4511812452996551,0.0
2019-08-01,1.0,-0.0,-0.5489276833816826,-0.0,-0.5988655200994613,-0.44234355573974304,0.0
2019-08-02,1.0,-0.0,-0.5464229386974171,-0.0,-0.603717971921297,-0.43537502908705433,0.0
2019-08-05,1.0,-0.0,-0.5460468483375562,-0.0,-0.603185273281969,-0.4362169708878432,0.0
2019-08-06,1.0,-0.0,-0.5458372910943958,-0.0,-0.5849870356583575,-0.43637203809719405,0.0
2019-08-07,1.0,-0.0,-0.5376567962163273,-0.0,-0.5966995681677977,-0.4360734114743985,0.0
2019-08-08,1.0,-0.0,-0.5316348304496491,-0.0,-0.5951101627374862,-0.44414736354988815,0.0
2019-08-09,1.0,-0.0,-0.5296502527520465,-0.0,-0.5917477098355187,-0.4446126606964153,0.0
2019-08-12,1.0,-0.0,-0.5289412971033068,-0.0,-0.5937964624455269,-0.4407331453473468,0.0
2019-08-13,1.0,-0.0,-0.508907287314485,-0.0,-0.5976982031630482,-0.45664265757567996,0.0
2019-08-14,1.0,-0.0,-0.516017780502759,-0.0,-0.5853004291845494,-0.4533517269568772,0.0
2019-08-15,1.0,-0.0,-0.5202542911633821,-0.0,-0.5762492053401145,-0.4464081373172283,0.0
2019-08-16,1.0,-0.0,-0.514831369362048,-0.0,-0.5742076391710687,-0.4505790329134498,0.0
2019-08-19,1.0,-0.0,-0.5078295241473673,-0.0,-0.5775097552323519,-0.44848730552880955,0.0
2019-08-20,1.0,-0.0,-0.5173379769836464,-0.0,-0.571598021401171,-0.4347869977791238,0.0
2019-08-21,1.0,-0.0,-0.5190357565234897,-0.018847034548702853,-0.5583654160690471,-0.42006995294532096,0.0
2019-08-22,1.0,-0.0,-0.5189418680600915,-0.02142893031201326,-0.5588855951364116,-0.41292769934180773,0.0
2019-08-23,1.0,-0.0,-0.5188088955898982,-0.022691292875989443,-0.5591657243372282,-0.4121874607362734,0.0
2019-08-26,1.0,-0.0,-0.5166629109391823,-0.021407646661158266,-0.5557725531435439,-0.40997521219860283,0.0
2019-08-27,1.0,-0.0,-0.5144820692240409,-0.02291640634761964,-0.5517930775959016,-0.4098712982631513,0.0
2019-08-28,1.0,-0.0,-0.5125259135299848,-0.024652196718035816,-0.5539875615056074,-0.406498988435697,0.0
2019-08-29,1.0,-0.0,-0.5709964120723214,-0.02649907370494571,-0.4394390638557325,-0.30811622071617856,0.0
2019-08-30,1.0,-0.0,-0.5571847507331379,-0.02713773681515617,-0.4466322208257692,-0.2964669738863287,0.0
2019-09-03,1.0,-0.0,-0.548753044890384,-0.016216216216216217,-0.4504349843405637,-0.30451223755944784,0.0
2019-09-04,1.0,-0.0,-0.5594611514294326,-0.030026200468362355,-0.43335110946231076,-0.29578705743235406,0.0
2019-09-05,1.0,-0.0,-0.5533897123739603,-0.027391849821104965,-0.43701500859625475,-0.30551554295804095,0.0
2019-09-06,1.0,-0.0,-0.5557057932159926,-0.022310292574892178,-0.4362513113416482,-0.31702995687143026,0.0
2019-09-09,1.0,-0.0,-0.5104856775177542,-0.01844525999714027,-0.4772651446546876,-0.37691244459272677,0.0
2019-09-10,1.0,-0.0,-0.5146143017346282,-0.0014554651523466394,-0.4771062489561213,-0.39280857054233975,0.0
2019-09-11,1.0,-0.0,-0.5167538391726971,-0.0,-0.46433092116261854,-0.40720307611473333,0.0
2019-09-12,1.0,-0.0,-0.5226110234714854,-0.0,-0.46118361298341226,-0.4063769778670109,0.0
2019-09-13,1.0,-0.0,-0.5201309407182625,-0.0,-0.4596305942510334,-0.40966763040309667,0.0
2019-09-16,1.0,-0.0,-0.5216600885061595,-0.0,-0.4587250328908026,-0.4116732448271738,0.0
