Date,IWF,IWM,MTUM,SPY,SUI,VLUE,VXX
2018-11-26,-0.03592494443494614,-0.3373012480765943,-0.0,-0.46614805949735,1.0,-0.2977218327919302,0.0
2018-11-27,-0.031383646460562985,-0.33817740802995805,-0.0,-0.46356305453307517,1.0,-0.2946020128087832,0.0
2018-11-28,-0.03143021301044836,-0.33905049688251443,-0.0,-0.46304768795352497,1.0,-0.2944693890579448,0.0
2018-11-29,-0.01691162516078696,-0.3327710182822681,-0.0,-0.46148493347110053,1.0,-0.29751386458047785,0.0
2018-11-30,-0.016718670939450158,-0.33275004216562654,-0.0,-0.461734693877551,1.0,-0.2970779220779221,0.0
2018-12-03,-0.01765165431473153,-0.3332699900762231,-0.0,-0.46255357783830575,1.0,-0.29796668144676,0.0
2018-12-04,-0.01604740415840749,-0.3334106532832863,-0.0,-0.4620007591413268,1.0,-0.29728817848256084,0.0
2018-12-06,-0.01277856657818384,-0.2966232483486635,-0.0,-0.467065868263473,1.0,-0.2812725065333251,0.0
2018-12-07,-0.02688609390317669,-0.30379826043426567,-0.0,-0.4771708069999791,1.0,-0.27797592974991137,0.0
2018-12-10,-0.01146741600892599,-0.30616967643291043,-0.0,-0.48018513161700893,1.0,-0.2683788586305219,0.0
2018-12-11,-0.010478020956041912,-0.3067146134292268,-0.0,-0.47973629280591895,1.0,-0.26972120610907885,0.0
2018-12-12,-0.009573632190562838,-0.3073280674910054,-0.0,-0.47965344692113643,1.0,-0.27118398742814603,0.0
2018-12-13,-0.008233781317405011,-0.304525468724075,-0.0,-0.49010701841712295,1.0,-0.27115480338476855,0.0
2018-12-14,-0.012051691592856106,-0.2941152067041424,-0.0,-0.4966085170818727,1.0,-0.2715260635980833,0.0
2018-12-17,-0.0,-0.29466501240694787,-0.0,-0.48782051282051286,1.0,-0.2851736972704715,0.0
2018-12-18,-0.001024054839181592,-0.30389349829672513,-0.0,-0.4975025601370979,1.0,-0.2875086208698196,0.0
2018-12-19,-0.0029888805283839145,-0.30344452804949423,-0.0,-0.4965094891731461,1.0,-0.2872042471365271,0.0
2018-12-20,-0.0028322122493179783,-0.29815281451092274,-0.0,-0.4968866490347571,1.0,-0.2846165059663883,0.0
2018-12-21,-0.0006635149705565232,-0.2973583810234719,-0.0,-0.49827900804511904,1.0,-0.27718337894998757,0.0
2018-12-24,-0.0,-0.2864741171377327,-0.0,-0.4934339373698642,1.0,-0.28165007112375534,0.0
2018-12-26,-0.0,-0.28851276243209795,-0.0,-0.5144612932318212,1.0,-0.29440634241489966,0.0
2018-12-27,-0.0,-0.2738693983125654,-0.0,-0.48598936628825984,1.0,-0.2929813396834521,0.0
2018-12-28,-0.0,-0.27400521250179566,-0.0,-0.48570666338320095,1.0,-0.292454185392682,0.0
2018-12-31,-0.0,-0.27454079014879423,-0.0,-0.48547973319651105,1.0,-0.29233453052847613,0.0
2019-01-02,-0.0,-0.2744941099207815,-0.0,-0.4855313385051102,1.0,-0.2922669621967738,0.0
2019-01-03,-0.0,-0.28540100250626566,-0.0,-0.5292606516290728,1.0,-0.2738930659983292,0.0
2019-01-04,-0.0,-0.29112026976395655,-0.0,-0.5109487531743058,1.0,-0.27944298738603723,0.0
2019-01-07,-0.0,-0.2734496600311297,-0.0,-0.5072908986647006,1.0,-0.2672646841975916,0.0
2019-01-08,-0.0,-0.2678184420363934,-0.0,-0.5107135555101207,1.0,-0.26601921897362507,0.0
2019-01-09,-0.0,-0.2704030458723108,-0.0,-0.5112480298036968,1.0,-0.2653061224489796,0.0
2019-01-10,-0.0,-0.26799606911800833,-0.0,-0.5148022274997953,1.0,-0.26451560068790436,0.0
2019-01-11,-0.0,-0.2552260873136474,-0.0,-0.519569592180377,1.0,-0.27867674237134993,0.0
2019-01-14,-0.0,-0.25418169891767795,-0.0,-0.5139799934404723,1.0,-0.2816907182682847,0.0
2019-01-15,-0.0,-0.2516677271700979,-0.0,-0.512038424433999,1.0,-0.28888113467025184,0.0
2019-01-16,-0.0,-0.25256749277412216,-0.0,-0.5041510362216346,1.0,-0.2931554024967714,0.0
2019-01-17,-0.0,-0.25873753608648475,-0.0,-0.5003992547245142,1.0,-0.28834380950430993,0.0
2019-01-18,-0.0,-0.2584024083467359,-0.0,-0.49989690296507067,1.0,-0.3036620066806879,0.0
2019-01-22,-0.0,-0.20721047331319234,-0.0,-0.5967371601208459,1.0,-0.2101510574018127,0.0
2019-01-23,-0.0,-0.18635281778208077,-0.0,-0.6055508491669692,1.0,-0.22514018314575013,0.0
2019-01-24,-0.0,-0.17933130699088146,-0.0,-0.6140622798365506,1.0,-0.2195293786106806,0.0
2019-01-25,-0.0,-0.13424187361195233,-0.0,-0.721259842519685,1.0,-0.16345649101554613,0.0
2019-01-28,-0.0,-0.13069318939899327,-0.0,-0.7275355287363292,1.0,-0.16332100188004123,0.0
2019-01-29,-0.0,-0.127136340598074,-0.0,-0.7246629498226052,1.0,-0.17557019766852508,0.0
2019-01-30,-0.0,-0.125671974845319,-0.0,-0.7240693782330866,1.0,-0.17886195354498427,0.0
2019-01-31,-0.0,-0.1365074215264823,-0.0,-0.6982318111768999,1.0,-0.19302052072349746,0.0
2019-02-01,-0.0,-0.13744672214329207,-0.0,-0.6992896285772275,1.0,-0.19287598944591028,0.0
2019-02-04,-0.0,-0.1348111791668357,-0.0,-0.6998945361619275,1.0,-0.1934652983409727,0.0
2019-02-05,-0.0,-0.13331045896742422,-0.0,-0.6991280829935816,1.0,-0.18588786178500788,0.0
2019-02-06,-0.0,-0.13680729208679518,-0.0,-0.696942808744051,1.0,-0.18286682261837542,0.0
2019-02-07,-0.0,-0.1425389312066188,-0.0,-0.6788846681649132,1.0,-0.16739921640381059,0.0
2019-02-08,-0.0,-0.15079933190169412,-0.0,-0.6905273204485802,1.0,-0.1470611628091943,0.0
2019-02-11,-0.0,-0.14286283494371949,-0.0,-0.6935750572766212,1.0,-0.15579240960255006,0.0
2019-02-12,-0.0,-0.13571428571428573,-0.0,-0.6843094578551643,1.0,-0.15860704392560349,0.0
2019-02-13,-0.0,-0.15206083227446,-0.0,-0.681861499364676,1.0,-0.15146521601016516,0.0
2019-02-14,-0.0,-0.13970984414599588,-0.0,-0.6873141625591187,1.0,-0.16854582826125997,0.0
2019-02-15,-0.0,-0.15879066054679705,-0.0,-0.6772500498902415,1.0,-0.15956894831370985,0.0
2019-02-19,-0.0,-0.15329035348595837,-0.0,-0.6835791700764456,1.0,-0.15911858046745575,0.0
2019-02-20,-0.0,-0.156163289749476,-0.0,-0.6826230162690887,1.0,-0.15740093821738696,0.0
2019-02-21,-0.0,-0.15484940480945913,-0.0,-0.6850283614284572,1.0,-0.15742590077494606,0.0
2019-02-22,-0.0,-0.15710265264166387,-0.0,-0.6824614279156105,1.0,-0.1564040637911419,0.0
2019-02-25,-0.0,-0.15366151261176564,-0.0,-0.6864561038545396,1.0,-0.1601624227391835,0.0
2019-02-26,-0.0,-0.15554044051453378,-0.0,-0.6858383179626704,1.0,-0.15914137675795706,0.0
2019-02-27,-0.0,-0.15468806274760896,-0.0,-0.6868822281803993,1.0,-0.15931009644243466,0.0
2019-02-28,-0.0,-0.1513375082531362,-0.0,-0.6820191672835678,1.0,-0.16742362097597088,0.0
2019-03-01,-0.0,-0.15357228578286264,-0.0,-0.6825746059684775,1.0,-0.16403312264981199,0.0
2019-03-04,-0.0,-0.1496182595834832,-0.0,-0.6832353999280489,1.0,-0.1658072510692729,0.0
2019-03-05,-0.0,-0.14150281602629627,-0.0,-0.6975728058044215,1.0,-0.1652135570120057,0.0
2019-03-06,-0.0,-0.1398052026133312,-0.0,-0.7008296925728487,1.0,-0.16345344502785683,0.0
2019-03-07,-0.0,-0.13079138993358405,-0.0,-0.7126510362486997,1.0,-0.15703768904537088,0.0
2019-03-08,-0.0,-0.1202713857180246,-0.0,-0.7453041009844779,1.0,-0.1476716796521109,0.0
2019-03-11,-0.0,-0.12079870261504155,-0.0,-0.7423677275491587,1.0,-0.16399756740320293,0.0
2019-03-12,-0.0,-0.10143264126580721,-0.0,-0.7548933204894345,1.0,-0.19323235842675904,0.0
2019-03-13,-0.0,-0.11468783980632322,-0.0,-0.7514002585092633,1.0,-0.1855727211177448,0.0
2019-03-14,-0.0,-0.11396058044577252,-0.0,-0.7523895290529892,1.0,-0.18035571747272763,0.0
2019-03-15,-0.0,-0.10921179536639922,-0.0,-0.7550635119328558,1.0,-0.1878065297244054,0.0
2019-03-18,-0.0,-0.11537348600719277,-0.0,-0.755714935306519,1.0,-0.19579595717415568,0.0
2019-03-19,-0.0,-0.11140080093442349,-0.0,-0.768584181545136,1.0,-0.20578174536959787,0.0
2019-03-20,-0.0,-0.1161328067866023,-0.0,-0.768047807100023,1.0,-0.205290540964082,0.0
2019-03-21,-0.0,-0.11799841276471325,-0.0,-0.7768472494883255,1.0,-0.19362182030825778,0.0
2019-03-22,-0.0,-0.11645035348739052,-0.0,-0.7906299461855016,1.0,-0.20329218106995886,0.0
2019-03-25,-0.0,-0.060034736027119215,-0.0,-0.8245412124128983,1.0,-0.20795580572935193,0.0
2019-03-26,-0.0,-0.06282854619622356,-0.0,-0.8224694057782077,1.0,-0.21737667689978551,0.0
2019-03-27,-0.0,-0.0506345071014371,-0.0,-0.8299226825783679,1.0,-0.22043869232708632,0.0
2019-03-28,-0.0,-0.041857738132629774,-0.0,-0.8177439956446175,1.0,-0.23431120045228973,0.0
2019-03-29,-0.0,-0.04859688009702648,-0.0,-0.8129312868554223,1.0,-0.22958052779055665,0.0
2019-04-01,-0.0,-0.05405970836209962,-0.0,-0.8126111424925206,1.0,-0.2254022050670516,0.0
2019-04-02,-0.0,-0.05903850973185198,-0.0,-0.81680728427032,1.0,-0.21253445827416256,0.0
2019-04-03,-0.0,-0.05905100334448161,-0.0,-0.824059364548495,1.0,-0.20721153846153845,0.0
2019-04-04,-0.0,-0.05847696646819179,-0.0,-0.8289146558027786,1.0,-0.2017967199415021,0.0
2019-04-05,-0.0,-0.05618189043903867,-0.0,-0.8325001568742286,1.0,-0.20299525194001128,0.0
2019-04-08,-0.0,-0.054905076524211754,-0.0,-0.8336748348247888,1.0,-0.20226645479635363,0.0
2019-04-09,-0.0,-0.050959421201635734,-0.0,-0.8498269896193772,1.0,-0.19630911188004613,0.0
2019-04-10,-0.0,-0.05358303797999287,-0.0,-0.8486462680619928,1.0,-0.1949751483757314,0.0
2019-04-11,-0.0,-0.05835136895631527,-0.0,-0.8487949402197894,1.0,-0.19407030741106512,0.0
2019-04-12,-0.0,-0.06099145155883339,-0.0,-0.8421471672812606,1.0,-0.19206754944686558,0.0
2019-04-15,-0.0,-0.06127970136107208,-0.0,-0.842249858440115,1.0,-0.19365392278170418,0.0
2019-04-16,-0.0,-0.06420862554067105,-0.0,-0.840129341116197,1.0,-0.19535547810019735,0.0
2019-04-17,-0.0,-0.06682552177520584,-0.0,-0.890858030338489,1.0,-0.1698402229644916,0.0
2019-04-18,-0.0,-0.05850009590179656,-0.0,-0.8862604692794579,1.0,-0.18639046949257293,0.0
2019-04-22,-0.0,-0.052903364045425325,-0.0,-0.893786158131562,1.0,-0.19601457038782946,0.0
2019-04-23,-0.0,-0.05366357069143447,-0.0,-0.888609391124871,1.0,-0.20770983832129344,0.0
2019-04-24,-0.0,-0.06250941731063134,-0.0,-0.8854639774415051,1.0,-0.20453322427190734,0.0
2019-04-25,-0.0,-0.0665617318556212,-0.0,-0.8934192936306007,1.0,-0.19623528397084822,0.0
2019-04-26,-0.0,-0.05728806228373703,-0.0,-0.919939446366782,1.0,-0.1854022491349481,0.0
2019-04-29,-0.0,-0.0506194996432201,-0.0,-0.9191731355547388,1.0,-0.1925314074426449,0.0
2019-04-30,-0.0,-0.04155597313116914,-0.0,-0.9204518456122162,1.0,-0.19784444588436034,0.0
2019-05-01,-0.0,-0.03764685518942426,-0.0,-0.9157922066682533,1.0,-0.2101733053506134,0.0
2019-05-02,-0.0,-0.03891639461224137,-0.0,-0.9010010161503038,1.0,-0.22208289192052408,0.0
2019-05-03,-0.0,-0.0431908043990234,-0.0,-0.8969816131192878,1.0,-0.22044811269796682,0.0
2019-05-06,-0.0,-0.02514243784530387,-0.0,-0.9047177140883979,1.0,-0.22828901933701656,0.0
2019-05-07,-0.0,-0.026536825513354782,-0.0,-0.9051670157407208,1.0,-0.2275171118260532,0.0
2019-05-08,-0.0,-0.04057733027959034,-0.0,-0.8793699494403873,1.0,-0.24071993431571667,0.0
2019-05-09,-0.0,-0.04065215984817443,-0.0,-0.8687916495934784,1.0,-0.24716944510340963,0.0
2019-05-10,-0.0,-0.04256420208292904,-0.0,-0.869784591500097,1.0,-0.24389244668693533,0.0
2019-05-13,-0.0,-0.04022753226605761,-0.0,-0.8695352394906379,1.0,-0.24489883863739198,0.0
2019-05-14,-0.0,-0.0,-0.0,-0.8843444477650173,1.0,-0.2503095248260257,0.0
2019-05-15,-0.0,-0.0,-0.0,-0.8923234347353386,1.0,-0.23946364237139994,0.0
2019-05-16,-0.0,-0.0,-0.0,-0.8928228644555829,1.0,-0.2400767836194945,0.0
2019-05-17,-0.0,-0.0,-0.0,-0.8905329233922624,1.0,-0.2445768212486122,0.0
2019-05-20,-0.0,-0.0,-0.0,-0.8904071626518866,1.0,-0.24133447026220423,0.0
2019-05-21,-0.0,-0.0,-0.0,-0.8905212359334629,1.0,-0.2448164677243706,0.0
2019-05-22,-0.0,-0.0,-0.0,-0.8893369175627239,1.0,-0.24413295784263525,0.0
2019-05-23,-0.0,-0.0,-0.0,-0.8924215284885705,1.0,-0.2399351757079495,0.0
2019-05-24,-0.0,-0.0,-0.0,-0.8949366548649916,1.0,-0.23789617369790556,0.0
2019-05-28,-0.0,-0.0,-0.0,-0.8915803826324086,1.0,-0.23888959904554943,0.0
2019-05-29,-0.0,-0.0,-0.0,-0.8949304639986391,1.0,-0.23155275804873898,0.0
2019-05-30,-0.0,-0.0,-0.0,-0.9115786313238543,1.0,-0.2330095005254241,0.0
2019-05-31,-0.0,-0.0,-0.0,-0.9108206556674523,1.0,-0.23188343689736446,0.0
2019-06-03,-0.0,-0.0,-0.025804375804375806,-0.9264478764478765,1.0,-0.19272844272844272,0.0
2019-06-04,-0.0,-0.0,-0.020362574104304497,-0.9204613798436293,1.0,-0.20710542142795776,0.0
2019-06-05,-0.0,-0.0,-0.03558060399829859,-0.9338792003402807,1.0,-0.1572947681837516,0.0
2019-06-06,-0.0,-0.0,-0.0475783536650501,-0.9485333390304869,1.0,-0.14032089217424745,0.0
2019-06-07,-0.0,-0.0,-0.05105464492552305,-0.9402047314769303,1.0,-0.1458337785566217,0.0
2019-06-10,-0.0,-0.0,-0.05518594336403958,-0.928224155578301,1.0,-0.14898925281473901,0.0
2019-06-11,-0.0,-0.0,-0.07308835161076552,-0.9262275807520469,1.0,-0.1383954338485218,0.0
2019-06-12,-0.0,-0.0,-0.07662221082328802,-0.9240830982303154,1.0,-0.1365734803795845,0.0
2019-06-13,-0.0,-0.0,-0.08719649160338004,-0.9156273398224409,1.0,-0.13646379291902877,0.0
2019-06-14,-0.0,-0.0,-0.0863406191910775,-0.9153259406448304,1.0,-0.13496998055680193,0.0
2019-06-17,-0.0,-0.0,-0.08659146263299576,-0.9154381916848269,1.0,-0.13444857496902107,0.0
2019-06-18,-0.0,-0.0,-0.08774703557312254,-0.9141972011537228,1.0,-0.13457963892746502,0.0
2019-06-19,-0.0,-0.0,-0.09941395844432604,-0.9070431539690996,1.0,-0.12460309003729356,0.0
2019-06-20,-0.0,-0.0,-0.09980380448690608,-0.906743154482641,1.0,-0.12601296596434358,0.0
2019-06-21,-0.0,-0.0,-0.10002985965959987,-0.9012071833809666,1.0,-0.13157445719404515,0.0
2019-06-24,-0.0,-0.0,-0.10518695170769099,-0.8771825227834086,1.0,-0.14689975300229963,0.0
2019-06-25,-0.0,-0.0,-0.10453770771197274,-0.8776736259054112,1.0,-0.14816787388155092,0.0
2019-06-26,-0.0,-0.0,-0.10034343736001194,-0.8712216557520426,1.0,-0.161564879796924,0.0
2019-06-27,-0.0,-0.0,-0.11413567677633693,-0.8854785124852641,1.0,-0.14375736791340693,0.0
2019-06-28,-0.0,-0.0,-0.1137119440451415,-0.8842927331631231,1.0,-0.14750370100195243,0.0
2019-07-01,-0.0,-0.0,-0.11314229249011858,-0.882260697714384,1.0,-0.152732428252277,0.0
2019-07-02,-0.0,-0.0,-0.11530798071772898,-0.88,1.0,-0.14716657739689343,0.0
2019-07-03,-0.0,-0.0,-0.12201620007305072,-0.8851384740992201,1.0,-0.1413961283114539,0.0
2019-07-05,-0.0,-0.0,-0.1280128893662728,-0.8827282491944145,1.0,-0.1375080558539205,0.0
2019-07-08,-0.0,-0.0,-0.13375237850896887,-0.8768306501614179,1.0,-0.1274025613067368,0.0
2019-07-09,-0.0,-0.0,-0.13363138529990587,-0.8768075639599554,1.0,-0.12868999743304527,0.0
2019-07-10,-0.0,-0.0,-0.12483978467059728,-0.8928479876954627,1.0,-0.11851661967017005,0.0
2019-07-11,-0.0,-0.0,-0.12674701884857031,-0.8935974697610805,1.0,-0.11668162584946788,0.0
2019-07-12,-0.0,-0.0,-0.12707489986934822,-0.8957570305639443,1.0,-0.11900019276489107,0.0
2019-07-15,-0.0,-0.0,-0.1315197600942487,-0.901745742743922,1.0,-0.10872871371961015,0.0
2019-07-16,-0.0,-0.0,-0.15221575840533835,-0.8937462571648558,1.0,-0.09280092394558988,0.0
2019-07-17,-0.0,-0.0,-0.152491289570998,-0.8924181860932389,1.0,-0.09259773849475236,0.0
2019-07-18,-0.0,-0.0,-0.15003308925559847,-0.896334564395961,1.0,-0.08842303012189655,0.0
2019-07-19,-0.0,-0.0,-0.1573244603702756,-0.8869550379660439,1.0,-0.08864431362511731,0.0
2019-07-22,-0.0,-0.0,-0.16776975959690849,-0.8947649344549298,1.0,-0.0724838806097613,0.0
2019-07-23,-0.0,-0.0,-0.16621096253257572,-0.8950741231255608,1.0,-0.07480668176186611,0.0
2019-07-24,-0.0,-0.0,-0.1644357011504084,-0.8974254800496086,1.0,-0.07646580849334987,0.0
2019-07-25,-0.0,-0.0,-0.1698379441570103,-0.9083892760935562,1.0,-0.05971266087997606,0.0
2019-07-26,-0.0,-0.0,-0.16956902630285678,-0.91134804811863,1.0,-0.05581077327407535,0.0
2019-07-29,-0.0,-0.0,-0.17265573350962873,-0.9030944104412361,1.0,-0.05687658612526924,0.0
2019-07-30,-0.0,-0.0,-0.1748356246264196,-0.897937836222355,1.0,-0.06195030313380582,0.0
2019-07-31,-0.0,-0.0,-0.17465870307167233,-0.8974189419795221,1.0,-0.06102815699658703,0.0
2019-08-01,-0.0,-0.0,-0.18589675472339703,-0.8817928718678937,1.0,-0.05757337470511976,0.0
2019-08-02,-0.0,-0.0,-0.19819666914182668,-0.8810438103320251,1.0,-0.04232523602418585,0.0
2019-08-05,-0.0,-0.0,-0.19023779724655818,-0.8889077448505548,1.0,-0.042150145308754584,0.0
2019-08-06,-0.0,-0.0,-0.19771217866795163,-0.8472271689258554,1.0,-0.05015608304875238,0.0
2019-08-07,-0.0,-0.0,-0.19667189952904238,-0.8446886446886447,1.0,-0.05176347462061747,0.0
2019-08-08,-0.0,-0.0,-0.2048751810871528,-0.8468580066766046,1.0,-0.04782800394717505,0.0
2019-08-09,-0.0,-0.0,-0.20241881486441246,-0.84116588550385,1.0,-0.048794777368597254,0.0
2019-08-12,-0.0,-0.0,-0.20786059048454836,-0.8496625504084916,1.0,-0.03194801395766731,0.0
2019-08-13,-0.0,-0.0,-0.20484770036952754,-0.8554667112048268,1.0,-0.027411845758784106,0.0
2019-08-14,-0.0,-0.0,-0.2052187642830432,-0.8498566501849005,1.0,-0.022437362363402172,0.0
2019-08-15,-0.0,-0.0,-0.21873975073794688,-0.8311331584125943,1.0,-0.0,0.0
2019-08-16,-0.0,-0.0,-0.22262473242219663,-0.8356454799934135,1.0,-0.0,0.0
2019-08-19,-0.0,-0.0,-0.22339704765228818,-0.8296959369289835,1.0,-0.0,0.0
2019-08-20,-0.0,-0.0,-0.22715260279024033,-0.821502468604675,1.0,-0.0,0.0
2019-08-21,-0.0,-0.0,-0.20269939650954166,-0.8361197194584896,1.0,-0.0,0.0
2019-08-22,-0.0,-0.0,-0.20290829107350156,-0.8337101077371133,1.0,-0.0,0.0
2019-08-23,-0.0,-0.0,-0.202453737670172,-0.8355343604793348,1.0,-0.0,0.0
2019-08-26,-0.0,-0.0,-0.20141357027463652,-0.81797253634895,1.0,-0.0,0.0
2019-08-27,-0.0,-0.0,-0.19779333158521087,-0.819271032938661,1.0,-0.0,0.0
2019-08-28,-0.0,-0.0,-0.2029538163549422,-0.8147004822145552,1.0,-0.0,0.0
2019-08-29,-0.0,-0.0,-0.20743402854893092,-0.8116053221345071,1.0,-0.0,0.0
2019-08-30,-0.0,-0.0,-0.21016621724956736,-0.8021491528152291,1.0,-0.0,0.0
2019-09-03,-0.0,-0.0,-0.2247834562591692,-0.784903233585884,1.0,-0.0,0.0
2019-09-04,-0.0,-0.0,-0.23674018181453316,-0.77004274447633,1.0,-0.0,0.0
2019-09-05,-0.0,-0.0,-0.22887683407730647,-0.7728646636107052,1.0,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.2402791425191008,-0.7650550464234865,1.0,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.23957622697540032,-0.7669248364701634,1.0,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.3169406689997558,-0.7177097745584765,1.0,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.3540410748952692,-0.6894860529273525,1.0,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.34923577637704445,-0.7106661722901989,1.0,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.3508331102094618,-0.7087718575577204,1.0,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.3491271308276854,-0.704703224481413,1.0,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.3494691010659054,-0.7042985356636751,1.0,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.35279860326589296,-0.7012221423436377,1.0,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.35630486504225123,-0.6947042415292477,1.0,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.3597504668486179,-0.6923313701750425,1.0,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.3650787126474577,-0.6900817953882199,1.0,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.3755570615899616,-0.6781262193744481,1.0,-0.0,0.0
