Date,DOOR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-13,1.0,-0.0,-0.8860128520809561,-0.0,-0.5342622064740856,-0.5825475947390547,0.0
2018-12-14,1.0,-0.0,-0.8993250165732538,-0.0,-0.5295907912975351,-0.5843729283432773,0.0
2018-12-17,1.0,-0.0,-0.8961346857931696,-0.0,-0.5138046935958226,-0.591110977732429,0.0
2018-12-18,1.0,-0.0,-0.8836071929144425,-0.0,-0.5057406137237944,-0.5927891927355142,0.0
2018-12-19,1.0,-0.0,-0.8860108276254,-0.0,-0.508868483235127,-0.5961774294858373,0.0
2018-12-20,1.0,-0.0,-0.8736347132525818,-0.0,-0.5118895270974078,-0.5905776613791257,0.0
2018-12-21,1.0,-0.0,-0.8732615722207395,-0.0,-0.5093556326542716,-0.5827180262728702,0.0
2018-12-24,1.0,-0.0,-0.8474721255383164,-0.0,-0.49796472184531887,-0.604241637661495,0.0
2018-12-26,1.0,-0.0,-0.8487214866570767,-0.0,-0.4883598038927869,-0.5986554325808061,0.0
2018-12-27,1.0,-0.0,-0.8112603422872039,-0.0,-0.42125694208319164,-0.6010143941969851,0.0
2018-12-28,1.0,-0.0,-0.8110814039478924,-0.0,-0.426446328005006,-0.6067751294157802,0.0
2018-12-31,1.0,-0.0,-0.808194994162704,-0.0,-0.4295110908624961,-0.6097554030581737,0.0
2019-01-02,1.0,-0.0,-0.8108409292225048,-0.0,-0.42909392233620025,-0.6174529245363889,0.0
2019-01-03,1.0,-0.0,-0.8218254427595788,-0.0,-0.42050584558397963,-0.6515221669174673,0.0
2019-01-04,1.0,-0.0,-0.8224134953077321,-0.0,-0.4049455927226668,-0.6513328343600667,0.0
2019-01-07,1.0,-0.0,-0.8095116047273245,-0.0,-0.3973230813042859,-0.6409796383311974,0.0
2019-01-08,1.0,-0.0,-0.804835039817975,-0.0,-0.39965870307167234,-0.6396473265073946,0.0
2019-01-09,1.0,-0.0,-0.8055761024182078,-0.0,-0.4,-0.6393741109530583,0.0
2019-01-10,1.0,-0.0,-0.8101977344708534,-0.0,-0.40017690529859906,-0.6429366279567438,0.0
2019-01-11,1.0,-0.0,-0.8069543335906894,-0.0,-0.4039346887421006,-0.6486231448914815,0.0
2019-01-14,1.0,-0.0,-0.8040726314583572,-0.0,-0.40265207927597657,-0.65726314583572,0.0
2019-01-15,1.0,-0.0,-0.7976692786819369,-0.0,-0.408249375699647,-0.6644277964350297,0.0
2019-01-16,1.0,-0.0,-0.7955379674237211,-0.0,-0.399776324845148,-0.6723445744436798,0.0
2019-01-17,1.0,-0.0,-0.7790587627979008,-0.0,-0.4078120967048094,-0.6810060512202817,0.0
2019-01-18,1.0,-0.0,-0.7687224033938415,-0.0,-0.4143314767250585,-0.702865718161092,0.0
2019-01-22,1.0,-0.0,-0.8362615626272617,-0.0,-0.28937110943044975,-0.7832043748909187,0.0
2019-01-23,1.0,-0.0,-0.8061843640606767,-0.0,-0.2974329054842474,-0.8135355892648776,0.0
2019-01-24,1.0,-0.0,-0.8022115889595612,-0.0,-0.30492501604714944,-0.8105269300344284,0.0
2019-01-25,1.0,-0.0,-0.8101579802155617,-0.0,-0.2260741178207589,-0.9166691274176878,0.0
2019-01-28,1.0,-0.0,-0.797451136934859,-0.0,-0.24607469174132884,-0.9133918803039712,0.0
2019-01-29,1.0,-0.0,-0.780620109082286,-0.0,-0.24365662793455062,-0.9399158169314679,0.0
2019-01-30,1.0,-0.0,-0.7701139274043981,-0.0,-0.2237039653801996,-0.9500426859783921,0.0
2019-01-31,1.0,-0.0,-0.7718010452757061,-0.0,-0.18994068941217923,-0.9744553408890716,0.0
2019-02-01,1.0,-0.0,-0.7767534238453786,-0.0,-0.21882966739787751,-0.9687555581905496,0.0
2019-02-04,1.0,-0.0,-0.7691760310730275,-0.0,-0.23897767367391112,-0.9568298395943902,0.0
2019-02-05,1.0,-0.0,-0.7628679737013563,-0.0,-0.23870165254990228,-0.9600189539773737,0.0
2019-02-06,1.0,-0.0,-0.7695515854235685,-0.0,-0.2315724088973024,-0.956755797444392,0.0
2019-02-07,1.0,-0.0,-0.7747603833865815,-0.0,-0.23719086498639214,-0.9462785469175246,0.0
2019-02-08,1.0,-0.0,-0.7721953965103535,-0.0,-0.2523920964540688,-0.9377610569659627,0.0
2019-02-11,1.0,-0.0,-0.7467376830892144,-0.0,-0.25394289096020123,-0.9583666222814027,0.0
2019-02-12,1.0,-0.0,-0.744407340642454,-0.0,-0.25600638316735125,-0.954726794527025,0.0
2019-02-13,1.0,-0.0,-0.7384755684993969,-0.0,-0.25543494248815934,-0.9478716206277763,0.0
2019-02-14,1.0,-0.0,-0.7113879949216098,-0.0,-0.279724822108713,-0.961439664590038,0.0
2019-02-15,1.0,-0.0,-0.7264694583173261,-0.0,-0.2731463695735689,-0.9555542421466355,0.0
2019-02-19,1.0,-0.0,-0.7181919316119211,-0.0,-0.2641840857193044,-0.9451958545582294,0.0
2019-02-20,1.0,-0.0,-0.7271236567011216,-0.0,-0.26098796521331735,-0.940031038622588,0.0
2019-02-21,1.0,-0.0,-0.7267268146933036,-0.0,-0.26316714511687855,-0.9393930517312085,0.0
2019-02-22,1.0,-0.0,-0.7276299967739097,-0.0,-0.27263395606651614,-0.9325747133178872,0.0
2019-02-25,1.0,-0.0,-0.721957251369016,-0.0,-0.2811340752517223,-0.9410292645586763,0.0
2019-02-26,1.0,-0.0,-0.7254422890112154,-0.0,-0.2805922698772482,-0.9376527037767507,0.0
2019-02-27,1.0,-0.0,-0.7312531306166946,-0.0,-0.2788827013170688,-0.9363564041368337,0.0
2019-02-28,1.0,-0.0,-0.7310491117461627,-0.0,-0.27970420999911616,-0.9353916860619274,0.0
2019-03-01,1.0,-0.0,-0.7272486461031317,-0.0,-0.2804921120791147,-0.9355133035083589,0.0
2019-03-04,1.0,-0.0,-0.7206207119931686,-0.0,-0.26992726951503193,-0.9540060657813374,0.0
2019-03-05,1.0,-0.0,-0.7082570432933672,-0.0,-0.29534581536825943,-0.9495599787372276,0.0
2019-03-06,1.0,-0.0,-0.709170408886788,-0.0,-0.2935180808319546,-0.9516958165918223,0.0
2019-03-07,1.0,-0.0,-0.7083739477182099,-0.0,-0.29257125978437454,-0.952798700339684,0.0
2019-03-08,1.0,-0.0,-0.7080520876889075,-0.0,-0.3018338211576369,-0.9768233677797026,0.0
2019-03-11,1.0,-0.0,-0.7089883233261925,-0.0,-0.3075460881634131,-1.0006939625260236,0.0
2019-03-12,1.0,-0.0,-0.682227632379793,-0.0,-0.3237979306147291,-1.0371880706025562,0.0
2019-03-13,1.0,-0.0,-0.6911269072859856,-0.0,-0.3415956860101722,-1.0311906366811692,0.0
2019-03-14,1.0,-0.0,-0.6933774428720212,-0.0,-0.34138945046866387,-1.0284261471543221,0.0
2019-03-15,1.0,-0.0,-0.6950119639241672,-0.0,-0.34063439474814405,-1.0320265046935395,0.0
2019-03-18,1.0,-0.0,-0.7050580046403713,-0.0,-0.35297757153905646,-1.0355143078112916,0.0
2019-03-19,1.0,-0.0,-0.7072557359744172,-0.0,-0.3531932068676457,-1.0442733397497594,0.0
2019-03-20,1.0,-0.0,-0.7247657713928795,-0.0,-0.3569643972517177,-1.0413491567770146,0.0
2019-03-21,1.0,-0.0,-0.7252795302642263,-0.0,-0.36235867324629895,-1.0356049722031355,0.0
2019-03-22,1.0,-0.0,-0.7195018397962073,-0.0,-0.4001949869484543,-1.0252539547756079,0.0
2019-03-25,1.0,-0.0,-0.6699222395023328,-0.0,-0.41993779160186623,-1.020528771384137,0.0
2019-03-26,1.0,-0.0,-0.6930959917264722,-0.0,-0.41972484252091885,-1.0210912281801372,0.0
2019-03-27,1.0,-0.0,-0.6814508551024244,-0.0,-0.4291173338344923,-1.0217064461567373,0.0
2019-03-28,1.0,-0.0,-0.6785311088810838,-0.0,-0.42335674862017064,-1.03411941796287,0.0
2019-03-29,1.0,-0.0,-0.6716235294117647,-0.0,-0.4245019607843138,-1.0410980392156863,0.0
2019-04-01,1.0,-0.0,-0.6750716685675534,-0.0,-0.406214358373663,-1.0012638328041676,0.0
2019-04-02,1.0,-0.0,-0.6824775926325192,-0.0,-0.4184556626728678,-0.9791172575230234,0.0
2019-04-03,1.0,-0.0,-0.680478651408884,-0.0,-0.42248062015503873,-0.9732065952996186,0.0
2019-04-04,1.0,-0.0,-0.679766217162339,-0.0,-0.42714072630970135,-0.9371404219049648,0.0
2019-04-05,1.0,-0.0,-0.6752304253299446,-0.0,-0.4298312766022598,-0.9570689285604923,0.0
2019-04-08,1.0,-0.0,-0.6788594205120343,-0.0,-0.4294956308447034,-0.9577188410240688,0.0
2019-04-09,1.0,-0.0,-0.6691364097518985,-0.0,-0.45411504288744736,-0.9511175331263257,0.0
2019-04-10,1.0,-0.0,-0.6787271945451195,-0.0,-0.4501812150623503,-0.9425333251428221,0.0
2019-04-11,1.0,-0.0,-0.6671987230646448,-0.0,-0.45917490330898153,-0.9432132113696359,0.0
2019-04-12,1.0,-0.0,-0.6646225547310971,-0.0,-0.45934261360152084,-0.9421720733427363,0.0
2019-04-15,1.0,-0.0,-0.6646620672812749,-0.0,-0.4493253556383173,-0.9386714695646865,0.0
2019-04-16,1.0,-0.0,-0.6646010134928872,-0.0,-0.4502716893583247,-0.9378167165272605,0.0
2019-04-17,1.0,-0.0,-0.6673889160156249,-0.0,-0.45587158203125,-0.9285278320312499,0.0
2019-04-18,1.0,-0.0,-0.6756853290472363,-0.0,-0.37598595112658867,-0.924814715599607,0.0
2019-04-22,1.0,-0.0,-0.6739389604196471,-0.0,-0.3789938006676204,-0.9274856938483549,0.0
2019-04-23,1.0,-0.0,-0.6852714567281849,-0.0,-0.37335005674013017,-0.9277011288299588,0.0
2019-04-24,1.0,-0.0,-0.6733228027300093,-0.0,-0.3755848955384019,-0.9314517330790093,0.0
2019-04-25,1.0,-0.0,-0.6833696658404753,-0.0,-0.3814017379878759,-0.9214321975692059,0.0
2019-04-26,1.0,-0.0,-0.6793097249685421,-0.0,-0.377763796512673,-0.9389118581101323,0.0
2019-04-29,1.0,-0.0,-0.6855031709943759,-0.0,-0.37543376809859996,-0.9305671891827211,0.0
2019-04-30,1.0,-0.0,-0.6839867030038035,-0.0,-0.37204635979755024,-0.9388158485819532,0.0
2019-05-01,1.0,-0.0,-0.6805934362355762,-0.0,-0.38075827963434733,-0.9357710175333434,0.0
2019-05-02,1.0,-0.0,-0.6738979363688552,-0.0,-0.3741426715412273,-0.9733812732271807,0.0
2019-05-03,1.0,-0.0,-0.67001326579836,-0.0,-0.37430656054027983,-0.9706343463579354,0.0
2019-05-06,1.0,-0.0,-0.6767164088380999,-0.0,-0.3690848858766678,-0.9934352490654348,0.0
2019-05-07,1.0,-0.0,-0.6832451177222122,-0.0,-0.36411753969702504,-0.9945549674514815,0.0
2019-05-08,1.0,-0.0,-0.671719922536916,-0.0,-0.3723977245219075,-0.9817840716533528,0.0
2019-05-09,1.0,-0.0,-0.6720031474139757,-0.0,-0.3696092969766668,-0.9847471476560845,0.0
2019-05-10,1.0,-0.0,-0.6731590585526914,-0.0,-0.37636688577227156,-0.9795838003210857,0.0
2019-05-13,1.0,-0.0,-0.6712171201985653,-0.0,-0.3731270999182735,-0.9825347337833339,0.0
2019-05-14,1.0,-0.0,-0.647562919084704,-0.0,-0.38707640496737533,-0.972246444357579,0.0
2019-05-15,1.0,-0.0,-0.6525858427373122,-0.0,-0.39182909902842317,-0.9729044716673707,0.0
2019-05-16,1.0,-0.0,-0.6527244703677959,-0.0,-0.3962948411858926,-0.9731330653691559,0.0
2019-05-17,1.0,-0.0,-0.6454347299588278,-0.0,-0.39634294017922017,-0.9855594574957617,0.0
2019-05-20,1.0,-0.0,-0.6530352213087401,-0.0,-0.3950489943269727,-0.9856505779206991,0.0
2019-05-21,1.0,-0.0,-0.6612560034044623,-0.0,-0.39130038300200626,-0.9871724724907289,0.0
2019-05-22,1.0,-0.0,-0.6573981219801258,-0.0,-0.39487039231774396,-0.9865985960433951,0.0
2019-05-23,1.0,-0.0,-0.6789032335907336,-0.0,-0.376297055984556,-0.961239140926641,0.0
2019-05-24,1.0,-0.0,-0.6695741097208855,-0.0,-0.3706689124157844,-0.9674566891241578,0.0
2019-05-28,1.0,-0.0,-0.6699049566891242,-0.0,-0.3703982194417709,-0.9674266121270452,0.0
2019-05-29,1.0,-0.0,-0.6596256122111716,-0.0,-0.3657342026982362,-0.9793275442444638,0.0
2019-05-30,1.0,-0.0,-0.6592363385105297,-0.0,-0.36413614924745397,-0.9807732748520442,0.0
2019-05-31,1.0,-0.0,-0.655815907113498,-0.0,-0.3536347544328103,-0.9907893552548678,0.0
2019-06-03,1.0,-0.0,-0.6641806628680529,-0.0,-0.3499298946928791,-0.9690940007756332,0.0
2019-06-04,1.0,-0.0,-0.6564497819202963,-0.0,-0.33691820517416504,-0.9940252135986138,0.0
2019-06-05,1.0,-0.0,-0.6415525114155252,-0.0,-0.3353495819249244,-0.9881693648816937,0.0
2019-06-06,1.0,-0.0,-0.650549580778005,-0.0,-0.31934939116522976,-0.9928006399431162,0.0
2019-06-07,1.0,-0.0,-0.6593608387880224,-0.0,-0.3162929834434144,-0.9861682907324586,0.0
2019-06-10,1.0,-0.0,-0.6550530892313152,-0.0,-0.3165242080979563,-0.9860696223122651,0.0
2019-06-11,1.0,-0.0,-0.6600747153700189,-0.0,-0.31682874762808344,-0.9879921726755219,0.0
2019-06-12,1.0,-0.0,-0.6590882143704055,-0.0,-0.31788000948541617,-0.9872243300924829,0.0
2019-06-13,1.0,-0.0,-0.6753004005340454,-0.0,-0.3181723779854621,-0.9734460762498145,0.0
2019-06-14,1.0,-0.0,-0.6753069577080492,-0.0,-0.3156177709235423,-0.9748502283646717,0.0
2019-06-17,1.0,-0.0,-0.6701739826313762,-0.0,-0.3172885977651975,-0.9764664038649634,0.0
2019-06-18,1.0,-0.0,-0.6670317958434484,-0.0,-0.3177808040736574,-0.9756942388536916,0.0
2019-06-19,1.0,-0.0,-0.6685864492882037,-0.0,-0.32199184830763783,-0.9629038927284541,0.0
2019-06-20,1.0,-0.0,-0.6746055197683353,-0.0,-0.3168843448968737,-0.9634182376928078,0.0
2019-06-21,1.0,-0.0,-0.6760321779249971,-0.0,-0.3195019519697149,-0.9619957411569857,0.0
2019-06-24,1.0,-0.0,-0.682982017387162,-0.0,-0.31925092294867213,-0.9750208407764678,0.0
2019-06-25,1.0,-0.0,-0.6617047247610824,-0.0,-0.33439518890112835,-0.9810652296882907,0.0
2019-06-26,1.0,-0.0,-0.6575789632764093,-0.0,-0.30237267643947413,-1.0625963427535137,0.0
2019-06-27,1.0,-0.0,-0.6564675261788028,-0.0,-0.31196658797893595,-1.0580170691846742,0.0
2019-06-28,1.0,-0.0,-0.6402009137946685,-0.0,-0.3266362068443826,-1.0589730400314685,0.0
2019-07-01,1.0,-0.0,-0.6316107585373224,-0.0,-0.33931701420368693,-1.0511332728921123,0.0
2019-07-02,1.0,-0.0,-0.6270486864304652,-0.0,-0.33348397204145575,-1.052241503976862,0.0
2019-07-03,1.0,-0.0,-0.6334930247973726,-0.0,-0.3235409322365844,-1.056012534273404,0.0
2019-07-05,1.0,-0.0,-0.6245708089874105,-0.0,-0.32823323896150836,-1.0590627070658394,0.0
2019-07-08,1.0,-0.0,-0.6231260160154134,-0.0,-0.3302125353723885,-1.0570774881088567,0.0
2019-07-09,1.0,-0.0,-0.6178874001081536,-0.0,-0.3244306915820465,-1.061978008772457,0.0
2019-07-10,1.0,-0.0,-0.5907331272694535,-0.0,-0.3437265552321219,-1.066470605887825,0.0
2019-07-11,1.0,-0.0,-0.5856303930968361,-0.0,-0.3537871524448706,-1.056717401725791,0.0
2019-07-12,1.0,-0.0,-0.6099570092896011,-0.0,-0.34909659381294533,-1.047289781438836,0.0
2019-07-15,1.0,-0.0,-0.6350470673425054,-0.0,-0.33867366642529567,-1.0434166063239199,0.0
2019-07-16,1.0,-0.0,-0.6413774387118174,-0.0,-0.3491541778488074,-1.0249072761812865,0.0
2019-07-17,1.0,-0.0,-0.6463845063199493,-0.0,-0.3458626202902048,-1.0244049594256237,0.0
2019-07-18,1.0,-0.0,-0.6481481481481481,-0.0,-0.3398072869617585,-1.0231857874134296,0.0
2019-07-19,1.0,-0.0,-0.6511501866795134,-0.0,-0.3372275081295917,-1.0226123088040466,0.0
2019-07-22,1.0,-0.0,-0.6275370598670957,-0.0,-0.33406500887031304,-1.0452836996722494,0.0
2019-07-23,1.0,-0.0,-0.6300841197575904,-0.0,-0.3328006753700968,-1.0521602797961829,0.0
2019-07-24,1.0,-0.0,-0.6301733232856066,-0.0,-0.3327204220045215,-1.0513941220798795,0.0
2019-07-25,1.0,-0.0,-0.6367745434821913,-0.0,-0.3182366057976255,-1.0583077201229436,0.0
2019-07-26,1.0,-0.0,-0.598650222474393,-0.0,-0.3204825753277391,-1.0671305282646997,0.0
2019-07-29,1.0,-0.0,-0.5872560447114379,-0.0,-0.3253235302908037,-1.0761230162288173,0.0
2019-07-30,1.0,-0.0,-0.5978618421052632,-0.0,-0.29637570488721804,-1.0428218984962405,0.0
2019-07-31,1.0,-0.0,-0.6166894983823487,-0.0,-0.27730333148736486,-1.0206942784692064,0.0
2019-08-01,1.0,-0.0,-0.6323717575898569,-0.0,-0.26544143305804346,-1.010207048970571,0.0
2019-08-02,1.0,-0.0,-0.6282084823115607,-0.0,-0.261155198976774,-1.017528560216273,0.0
2019-08-05,1.0,-0.0,-0.6256171943072902,-0.0,-0.25997676444960793,-1.018849840255591,0.0
2019-08-06,1.0,-0.0,-0.6253010666360821,-0.0,-0.22904002752609245,-1.012960201858011,0.0
2019-08-07,1.0,-0.0,-0.6307200929152149,-0.0,-0.22200929152148666,-1.050871080139373,0.0
2019-08-08,1.0,-0.0,-0.64219174911763,-0.0,-0.21657119713012785,-1.0342533125036162,0.0
2019-08-09,1.0,-0.0,-0.6409278678106134,-0.0,-0.21217898720281944,-1.0356183378109023,0.0
2019-08-12,1.0,-0.0,-0.6354293324069249,-0.0,-0.24735105089456313,-1.012245961438249,0.0
2019-08-13,1.0,-0.0,-0.6351273315239361,-0.0,-0.23858058555176995,-1.0136282265981407,0.0
2019-08-14,1.0,-0.0,-0.6400138157326656,-0.0,-0.22539792188354488,-1.0128946838212014,0.0
2019-08-15,1.0,-0.0,-0.6545232204305662,-0.0,-0.21454369649916102,-0.9748030600346956,0.0
2019-08-16,1.0,-0.0,-0.6538625693555271,-0.0,-0.21337316830274577,-0.9780907668231612,0.0
2019-08-19,1.0,-0.0,-0.6335680617865864,-0.0,-0.23470952353909932,-0.9711795104775967,0.0
2019-08-20,1.0,-0.0,-0.6385811825367594,-0.0,-0.22874465252004422,-0.965776128282857,0.0
2019-08-21,1.0,-0.0,-0.6469705973908367,-0.0,-0.23273056569601264,-0.9502221467583553,0.0
2019-08-22,1.0,-0.0,-0.6486952588278533,-0.0,-0.22334680953323344,-0.9551327358570579,0.0
2019-08-23,1.0,-0.0,-0.6455671152323872,-0.0,-0.22260545063892348,-0.9589505823815447,0.0
2019-08-26,1.0,-0.0,-0.6338889354217271,-0.0,-0.20897897646369043,-0.9491303012535947,0.0
2019-08-27,1.0,-0.0,-0.6335633591184818,-0.0,-0.19803550559296568,-0.9509989426234071,0.0
2019-08-28,1.0,-0.0,-0.6219081272084805,-0.0,-0.2137391836621129,-0.946662585904677,0.0
2019-08-29,1.0,-0.0,-0.6100097316835812,-0.0,-0.22046434033087722,-0.9500069512025578,0.0
2019-08-30,1.0,-0.0,-0.6168776841987841,-0.0,-0.2156283116738245,-0.9562719616264153,0.0
2019-09-03,1.0,-0.0,-0.6024484536082474,-0.0,-0.2131051098162259,-0.9858807709547288,0.0
2019-09-04,1.0,-0.0,-0.6112545607634017,-0.0,-0.2111703620544485,-0.9841987089531293,0.0
2019-09-05,1.0,-0.0,-0.6198303138913,-0.0,-0.2086915128944642,-0.9715789768431664,0.0
2019-09-06,1.0,-0.0,-0.6206212637577518,-0.0,-0.21040281579976533,-0.9624280686071847,0.0
2019-09-09,1.0,-0.0,-0.6158764728876975,-0.0,-0.21042050594739486,-0.9659351091751829,0.0
2019-09-10,1.0,-0.0,-0.6206221874388573,-0.0,-0.18967493082147752,-0.9847947005059117,0.0
2019-09-11,1.0,-0.0,-0.6195175132082856,-0.0,-0.19103793363710062,-0.9848489083945994,0.0
2019-09-12,1.0,-0.0,-0.5998942181889041,-0.0,-0.19461069509784817,-0.9891991203407288,0.0
2019-09-13,1.0,-0.0,-0.5991870145056659,-0.0,-0.1968148787482251,-0.9881950051507643,0.0
2019-09-16,1.0,-0.0,-0.5967881098833812,-0.0,-0.19847476968465586,-0.9879762865651702,0.0
2019-09-17,1.0,-0.0,-0.5566600949657069,-0.0,-0.21047954905173133,-1.0096354094354816,0.0
2019-09-18,1.0,-0.0,-0.5679995560118767,-0.0,-0.209173904598052,-0.9977800593834114,0.0
2019-09-19,1.0,-0.0,-0.5645994114707679,-0.0,-0.21642329687413248,-0.9950863361279219,0.0
2019-09-20,1.0,-0.0,-0.5760993360926693,-0.0,-0.22086724631239757,-0.980916136559349,0.0
2019-09-23,1.0,-0.0,-0.5761178239322903,-0.0,-0.22581992315830504,-0.982153794754719,0.0
