Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WRLD
2018-10-29,-0.4215331043245024,-1.3567361535927722,-0.0,-0.9779775069408497,-0.949367088607595,0.0,1.0
2018-10-30,-0.4263244643277607,-1.3575229573816812,-0.0,-0.9787143866258534,-0.9466917824346597,0.0,1.0
2018-10-31,-0.43431083672419435,-1.32444693887096,-0.0,-0.9779710958327488,-0.940227304616248,0.0,1.0
2018-11-01,-0.4411378760896055,-1.3222420095604088,-0.0,-0.9807854531821164,-0.9423563595463493,0.0,1.0
2018-11-02,-0.44214412561921673,-1.312646041686139,-0.0,-0.9797644639685952,-0.9387793251705767,0.0,1.0
2018-11-05,-0.4349576370359969,-1.3382483733558022,-0.0,-0.9842250620231242,-0.923559425174367,0.0,1.0
2018-11-06,-0.4458876488793022,-1.3491981618681421,-0.0,-0.9796023633123887,-0.9144237081496763,0.0,1.0
2018-11-07,-0.44461105904404874,-1.349812558575445,-0.0,-0.9776944704779755,-0.9139643861293345,0.0,1.0
2018-11-08,-0.40436879695761063,-1.3511269826546701,-0.0,-0.9623875336239681,-0.9199517669974956,0.0,1.0
2018-11-09,-0.4060352831940575,-1.3522284122562673,-0.0,-0.9628133704735375,-0.9214484679665738,0.0,1.0
2018-11-12,-0.4045526047931896,-1.3423244193578237,-0.0,-0.9624317571944111,-0.91732210604238,0.0,1.0
2018-11-13,-0.3665367866147146,-1.3399954159981664,-0.0,-0.9654366261746504,-0.9119871647948659,0.0,1.0
2018-11-14,-0.3760489591543419,-1.3521257360100145,-0.0,-0.983402104872734,-0.9246603922295888,0.0,1.0
2018-11-15,-0.37445627024525685,-1.3521517815826007,-0.0,-0.9844516427579826,-0.9163813049514115,0.0,1.0
2018-11-16,-0.3711031175059952,-1.3414038000368935,-0.0,-0.9807231138166389,-0.9184191108651539,0.0,1.0
2018-11-19,-0.37625178826895567,-1.3409017490424109,-0.0,-0.9792791545525866,-0.9185010844985926,0.0,1.0
2018-11-20,-0.305347372292979,-1.3344521587199412,-0.0,-0.9948963170720493,-0.9632166996183733,0.0,1.0
2018-11-21,-0.31269631720307733,-1.32612555196431,-0.0,-0.9899849774661993,-0.9234306004461237,0.0,1.0
2018-11-23,-0.3129270292429625,-1.3285506058121526,-0.0,-0.9897057483829825,-0.9237496583766056,0.0,1.0
2018-11-26,-0.31665672189837973,-1.3290035342176525,-0.0,-1.0057373663193647,-0.9384954330564098,0.0,1.0
2018-11-27,-0.30605355595091466,-1.3288627343643082,-0.0,-0.9970348068062589,-0.9298845855572282,0.0,1.0
2018-11-28,-0.3034577513166934,-1.3517746736890313,-0.0,-0.9945042363178385,-0.9300206091138081,0.0,1.0
2018-11-29,-0.26994806954165723,-1.3312711673063897,-0.0,-0.9844208624971776,-0.9300519304583428,0.0,1.0
2018-11-30,-0.2701860549132948,-1.3323247832369942,-0.0,-0.9864071531791908,-0.9270231213872832,0.0,1.0
2018-12-03,-0.26892007762083125,-1.332009567218737,-0.0,-0.9856491718940384,-0.9262150819080284,0.0,1.0
2018-12-04,-0.25417004778649355,-1.3438373455955281,-0.0,-0.9832296456586421,-0.9269227301415562,0.0,1.0
2018-12-06,-0.2419093496825049,-1.2828114736150646,-0.0,-0.9654915699583972,-0.8890737902342895,0.0,1.0
2018-12-07,-0.24748094278454394,-1.2828791728730395,-0.0,-0.965916060632612,-0.8847367037588715,0.0,1.0
2018-12-10,-0.21771505259967963,-1.2855534871639465,-0.0,-0.9616866531018659,-0.8641932551192691,0.0,1.0
2018-12-11,-0.23159947984395318,-1.2822280017338537,-0.0,-0.9675335934113568,-0.8532293021239705,0.0,1.0
2018-12-12,-0.23621431364880718,-1.2842741059401208,-0.0,-0.9729717985486463,-0.8519097901186286,0.0,1.0
2018-12-13,-0.23683295671823398,-1.2840691812967147,-0.0,-0.9726664349035287,-0.8520337215365896,0.0,1.0
2018-12-14,-0.2327420482348829,-1.3082401258301293,-0.0,-0.9696347430968193,-0.8584847955260398,0.0,1.0
2018-12-17,-0.21229123173277661,-1.3081506610995126,-0.0,-0.954027487821851,-0.8748260264439806,0.0,1.0
2018-12-18,-0.19843803935105284,-1.295823265447014,-0.0,-0.9469278564031757,-0.8736192613047982,0.0,1.0
2018-12-19,-0.21786568137361442,-1.299847859161052,-0.0,-0.949706585524886,-0.8794175179308845,0.0,1.0
2018-12-20,-0.21728042876901799,-1.2850535961272476,-0.0,-0.9483921161825726,-0.8714989626556017,0.0,1.0
2018-12-21,-0.21011622901420576,-1.291046061127852,-0.0,-0.9567800258286698,-0.8468359879466207,0.0,1.0
2018-12-24,-0.18783633723413343,-1.2685572734261554,-0.0,-0.9499444776629368,-0.8646109165456566,0.0,1.0
2018-12-26,-0.18744978646031546,-1.2806038310287962,-0.0,-0.9165292401370037,-0.8438834623028457,0.0,1.0
2018-12-27,-0.14048179089950522,-1.2322167247951983,-0.0,-0.8389569308135291,-0.8438235055560062,0.0,1.0
2018-12-28,-0.13889114047175166,-1.2334846397017103,-0.0,-0.8381292048309963,-0.8423036394585394,0.0,1.0
2018-12-31,-0.1318524556755655,-1.2514774811493783,-0.0,-0.8453230079478296,-0.8471571224780925,0.0,1.0
2019-01-02,-0.12371302500408564,-1.2562101650596502,-0.0,-0.8480960941330282,-0.857615623467887,0.0,1.0
2019-01-03,-0.11209693982337235,-1.2660505237215034,-0.0,-0.8469500924214418,-0.8825220784555351,0.0,1.0
2019-01-04,-0.07216368537123255,-1.2812219227313568,-0.0,-0.8354161561708732,-0.8952054235073104,0.0,1.0
2019-01-07,-0.04612058611578189,-1.2491392425334293,-0.0,-0.8341740731844022,-0.8740891984946753,0.0,1.0
2019-01-08,-0.04960063897763578,-1.2325079872204472,-0.0,-0.8416932907348242,-0.8698083067092651,0.0,1.0
2019-01-09,-0.04632989115266537,-1.2201267892029826,-0.0,-0.8425900083728719,-0.8780351660619593,0.0,1.0
2019-01-10,-0.04752988047808765,-1.2168525896414342,-0.0,-0.843625498007968,-0.8760557768924303,0.0,1.0
2019-01-11,-0.03467915880291184,-1.1626112159611757,-0.0,-0.5888716635211647,-0.584052305203559,0.0,1.0
2019-01-14,-0.05030918134157817,-1.1593964242505714,-0.0,-0.5866043823094502,-0.5643567683828472,0.0,1.0
2019-01-15,-0.040144883791125865,-1.1422678337860952,-0.0,-0.5812455981487071,-0.5901331455210116,0.0,1.0
2019-01-16,-0.025154501419742778,-1.1495239685986305,-0.0,-0.5657257391013863,-0.600167028561884,0.0,1.0
2019-01-17,-0.02097433491925216,-1.1574080278764325,-0.0,-0.5687864370434899,-0.6033639348656435,0.0,1.0
2019-01-18,-0.03379303436070391,-1.1447223428056232,-0.0,-0.5640965706080743,-0.5966206965639296,0.0,1.0
2019-01-22,-0.0,-1.3371748214045018,-0.0,-0.5281372152581211,-0.5044143415554656,0.0,1.0
2019-01-23,-0.0,-1.2916470191983833,-0.0,-0.531963624115864,-0.5445267766924891,0.0,1.0
2019-01-24,-0.0,-1.2902007083825267,-0.0,-0.5381345926800473,-0.544881092933041,0.0,1.0
2019-01-25,-0.0,-1.3538776205897394,-0.0,-0.5375149139253451,-0.5175046872336799,0.0,1.0
2019-01-28,-0.0,-1.3239013054473379,-0.0,-0.580479803157679,-0.5130202993643633,0.0,1.0
2019-01-29,-0.0,-1.316325480917601,-0.0,-0.5910914514967596,-0.5215855707574666,0.0,1.0
2019-01-30,-0.0,-1.314863706497514,-0.0,-0.590433739070804,-0.523435624892851,0.0,1.0
2019-01-31,-0.0,-1.3230431501680728,-0.0,-0.5683611168278795,-0.5386567880908281,0.0,1.0
2019-02-01,-0.0,-1.330701133144476,-0.0,-0.6107648725212464,-0.5996104815864023,0.0,1.0
2019-02-04,-0.0,-1.3333096842852077,-0.0,-0.6226676126285917,-0.5913799219581413,0.0,1.0
2019-02-05,-0.0,-1.3307427516945243,-0.0,-0.6171617161716172,-0.6008375031051492,0.0,1.0
2019-02-06,-0.0,-1.3193319118692253,-0.0,-0.6285714285714287,-0.6057213930348259,0.0,1.0
2019-02-07,-0.0,-1.3146051413515631,-0.0,-0.6216976429537847,-0.6241899878943246,0.0,1.0
2019-02-08,-0.0,-1.3072781086189065,-0.0,-0.6329921905644902,-0.6256819883749956,0.0,1.0
2019-02-11,-0.0,-1.2951981952948757,-0.0,-0.65606760482687,-0.6294983349446772,0.0,1.0
2019-02-12,-0.0,-1.3069182389937106,-0.0,-0.6601617250673855,-0.6268104222821205,0.0,1.0
2019-02-13,-0.0,-1.3183850036049027,-0.0,-0.659913482335977,-0.6266041816870945,0.0,1.0
2019-02-14,-0.0,-1.2878880977337621,-0.0,-0.6869555788484476,-0.6395706075830411,0.0,1.0
2019-02-15,-0.0,-1.2741294610605405,-0.0,-0.6930718104320186,-0.6449934980494149,0.0,1.0
2019-02-19,-0.0,-1.263300368151303,-0.0,-0.7032411751967084,-0.6428210495921461,0.0,1.0
2019-02-20,-0.0,-1.2728749909727737,-0.0,-0.695999133386293,-0.6419802123203582,0.0,1.0
2019-02-21,-0.0,-1.2983391576899521,-0.0,-0.6853046078466694,-0.6190150232373816,0.0,1.0
2019-02-22,-0.0,-1.3014523045875528,-0.0,-0.68063714007712,-0.6216440232080435,0.0,1.0
2019-02-25,-0.0,-1.2940028901734104,-0.0,-0.6923049132947977,-0.6264450867052024,0.0,1.0
2019-02-26,-0.0,-1.2965036480531678,-0.0,-0.6906378675142671,-0.624792313804811,0.0,1.0
2019-02-27,-0.0,-1.28598259110774,-0.0,-0.7109834940585834,-0.6148372882580272,0.0,1.0
2019-02-28,-0.0,-1.292983027539536,-0.0,-0.7196106105019361,-0.606231679513625,0.0,1.0
2019-03-01,-0.0,-1.2972953401643796,-0.0,-0.7280133241609037,-0.5953872334262645,0.0,1.0
2019-03-04,-0.0,-1.2929998552193425,-0.0,-0.7191617199942087,-0.6073548573910525,0.0,1.0
2019-03-05,-0.0,-1.2841605336620383,-0.0,-0.7315375412391689,-0.6097233803429648,0.0,1.0
2019-03-06,-0.0,-1.2810755961440892,-0.0,-0.7346524606798579,-0.6082119301297383,0.0,1.0
2019-03-07,-0.0,-1.2869426404963176,-0.0,-0.7300729238471865,-0.6110365344846351,0.0,1.0
2019-03-08,-0.0,-1.3009934859347139,-0.0,-0.7333236289530187,-0.604825503111467,0.0,1.0
2019-03-11,-0.0,-1.2935405643738975,-0.0,-0.7339800117577895,-0.6468253968253967,0.0,1.0
2019-03-12,-0.0,-1.2587851126201342,-0.0,-0.757393595309659,-0.6945341200044528,0.0,1.0
2019-03-13,-0.0,-1.272554144884242,-0.0,-0.765832710978342,-0.695780433159074,0.0,1.0
2019-03-14,-0.0,-1.2748581666169005,-0.0,-0.7636234696924455,-0.6940131382502239,0.0,1.0
2019-03-15,-0.0,-1.2673682633609227,-0.0,-0.7779858432268454,-0.6998239766300887,0.0,1.0
2019-03-18,-0.0,-1.2883493674721613,-0.0,-0.7905082948261496,-0.7086963108855391,0.0,1.0
2019-03-19,-0.0,-1.2917839482693039,-0.0,-0.7866108786610878,-0.7252947888931152,0.0,1.0
2019-03-20,-0.0,-1.2981807086464017,-0.0,-0.7852702238834434,-0.7305770624356384,0.0,1.0
2019-03-21,-0.0,-1.3033947328360482,-0.0,-0.7895798447252245,-0.7127797229410869,0.0,1.0
2019-03-22,-0.0,-1.290671870217325,-0.0,-0.8331037649219467,-0.7023262932353842,0.0,1.0
2019-03-25,-0.0,-1.1999773610534656,-0.0,-0.8738633362260877,-0.6993170584462137,0.0,1.0
2019-03-26,-0.0,-1.2204168406666414,-0.0,-0.8706958733533275,-0.7052503701454007,0.0,1.0
2019-03-27,-0.0,-1.2151153962951715,-0.0,-0.8746963255390221,-0.7061190403887032,0.0,1.0
2019-03-28,-0.0,-1.214865637507147,-0.0,-0.8719649323422907,-0.7248332380407851,0.0,1.0
2019-03-29,-0.0,-1.2079600472723113,-0.0,-0.8735084442072357,-0.7308146849147955,0.0,1.0
2019-04-01,-0.0,-1.2154074864679423,-0.0,-0.8683387969810169,-0.7281009377144164,0.0,1.0
2019-04-02,-0.0,-1.2202337889806953,-0.0,-0.8756425389331,-0.7117617941590832,0.0,1.0
2019-04-03,-0.0,-1.2223617134596363,-0.0,-0.8676862208019479,-0.7142585406680363,0.0,1.0
2019-04-04,-0.0,-1.2184134688305779,-0.0,-0.8316775367814349,-0.7418094949188533,0.0,1.0
2019-04-05,-0.0,-1.2191853422168384,-0.0,-0.8371820109024833,-0.7291792852816475,0.0,1.0
2019-04-08,-0.0,-1.2124262146208564,-0.0,-0.8433101256243378,-0.7281292568487967,0.0,1.0
2019-04-09,-0.0,-1.197678388528508,-0.0,-0.8787982246500512,-0.7169682485489928,0.0,1.0
2019-04-10,-0.0,-1.1726409023808624,-0.0,-0.8906847344714032,-0.7217911351678716,0.0,1.0
2019-04-11,-0.0,-1.170845326465687,-0.0,-0.9132707165580972,-0.7031889107710954,0.0,1.0
2019-04-12,-0.0,-1.171665530561236,-0.0,-0.9124820116640157,-0.7028705597212753,0.0,1.0
2019-04-15,-0.0,-1.1755202421490731,-0.0,-0.899508134695422,-0.7085508891411275,0.0,1.0
2019-04-16,-0.0,-1.1712427199152862,-0.0,-0.9009152106497239,-0.7097042583768247,0.0,1.0
2019-04-17,-0.0,-1.1135015393857475,-0.0,-0.9154088758729443,-0.7257265149808515,0.0,1.0
2019-04-18,-0.0,-1.1050863902675674,-0.0,-0.9152517072806658,-0.7114229204761727,0.0,1.0
2019-04-22,-0.0,-1.1094341035916258,-0.0,-0.91989064079997,-0.7158533388262611,0.0,1.0
2019-04-23,-0.0,-1.1048353870931495,-0.0,-0.9260646466159781,-0.7145585977002884,0.0,1.0
2019-04-24,-0.0,-1.106403682772559,-0.0,-0.92136681762042,-0.7149219656424267,0.0,1.0
2019-04-25,-0.0,-1.0807917668269231,-0.0,-0.9410682091346154,-0.734149639423077,0.0,1.0
2019-04-26,-0.0,-1.053886594066842,-0.0,-0.9779571911378145,-0.7233571160345476,0.0,1.0
2019-04-29,-0.0,-1.0535115825139028,-0.0,-0.9346665193532944,-0.6946562074172283,0.0,1.0
2019-04-30,-0.0,-1.048194101837193,-0.0,-0.9315194580464636,-0.702072825006443,0.0,1.0
2019-05-01,-0.0,-1.0490831430885927,-0.0,-0.9311804993003904,-0.7018926283231461,0.0,1.0
2019-05-02,-0.0,-1.0669703537709856,-0.0,-0.8959994122185078,-0.7106278241063885,0.0,1.0
2019-05-03,-0.0,-1.073239747170366,-0.0,-0.8939070998089079,-0.707702484198148,0.0,1.0
2019-05-06,-0.0,-1.0658706833210874,-0.0,-0.894121969140338,-0.7137766348273328,0.0,1.0
2019-05-07,-0.0,-1.0626264856312322,-0.0,-0.8980387827942745,-0.7189167310593516,0.0,1.0
2019-05-08,-0.0,-1.0619688514425354,-0.0,-0.8772659298975088,-0.7081372870846554,0.0,1.0
2019-05-09,-0.0,-1.0606999635435654,-0.0,-0.8878235508567263,-0.6971199416697047,0.0,1.0
2019-05-10,-0.0,-1.0742435703479576,-0.0,-0.9795385779122541,-0.7283661119515884,0.0,1.0
2019-05-13,-0.0,-1.0752952755905512,-0.0,-0.9751665657177467,-0.7351226529376136,0.0,1.0
2019-05-14,-0.0,-1.043657177060342,-0.0,-0.9741124537054358,-0.7232052672926564,0.0,1.0
2019-05-15,-0.0,-1.0388949200763673,-0.0,-0.9945344963126569,-0.7100662598734698,0.0,1.0
2019-05-16,-0.0,-1.0425420168067225,-0.0,-0.9902085834333734,-0.71875,0.0,1.0
2019-05-17,-0.0,-1.034494420020291,-0.0,-0.988915191823545,-0.734152481869763,0.0,1.0
2019-05-20,-0.0,-1.0096009036144578,-0.0,-1.0095632530120482,-0.745933734939759,0.0,1.0
2019-05-21,-0.0,-1.0101580135440182,-0.0,-1.0064334085778783,-0.7456358164033108,0.0,1.0
2019-05-22,-0.0,-1.0035951016739693,-0.0,-1.0073774482267912,-0.7339250271505074,0.0,1.0
2019-05-23,-0.0,-1.0049386411254115,-0.0,-1.0167240347201436,-0.7197321161328943,0.0,1.0
2019-05-24,-0.0,-0.9760253542132737,-0.0,-1.0262490678598062,-0.7262863534675615,0.0,1.0
2019-05-28,-0.0,-0.9826699463327371,-0.0,-1.0236285032796661,-0.7206320810971973,0.0,1.0
2019-05-29,-0.0,-0.9902591367066959,-0.0,-1.0241662638956017,-0.7034613525672008,0.0,1.0
2019-05-30,-0.0,-0.9877419115188885,-0.0,-1.0209501875858995,-0.7058801678986665,0.0,1.0
2019-05-31,-0.0,-0.9959842344017252,-0.0,-1.0123075778984159,-0.7100468505986465,0.0,1.0
2019-06-03,-0.0,-1.0025183319754092,-0.0,-1.0094067106140288,-0.6915043330123695,0.0,1.0
2019-06-04,-0.0,-0.9696168117858849,-0.0,-0.9943789264851759,-0.7099085197839745,0.0,1.0
2019-06-05,-0.0,-0.9527262180974478,-0.0,-1.0090632250580047,-0.6635005800464038,0.0,1.0
2019-06-06,-0.0,-0.9520825787758058,-0.0,-0.9914523723288663,-0.678341180731619,0.0,1.0
2019-06-07,-0.0,-0.9635028575562469,-0.0,-0.9788396151341967,-0.674817333429791,0.0,1.0
2019-06-10,-0.0,-0.963875442525829,-0.0,-0.9690412542446354,-0.6795390506466296,0.0,1.0
2019-06-11,-0.0,-0.9683269476372924,-0.0,-0.9803320561941251,-0.7003101623791279,0.0,1.0
2019-06-12,-0.0,-0.9649526733179842,-0.0,-0.980996235792859,-0.7086211307239704,0.0,1.0
2019-06-13,-0.0,-0.9948941838093827,-0.0,-1.0204232647624685,-0.6845493562231759,0.0,1.0
2019-06-14,-0.0,-0.990625230678379,-0.0,-1.0366132723112127,-0.6636155606407322,0.0,1.0
2019-06-17,-0.0,-0.9760684391017368,-0.0,-1.0673328662561303,-0.644050296839854,0.0,1.0
2019-06-18,-0.0,-0.9461175081192796,-0.0,-1.080786832004724,-0.6636772955417773,0.0,1.0
2019-06-19,-0.0,-0.960011772063422,-0.0,-1.0889894419306183,-0.6297686053783614,0.0,1.0
2019-06-20,-0.0,-0.9689685636457337,-0.0,-1.0823087683133328,-0.6297945961864094,0.0,1.0
2019-06-21,-0.0,-0.9690778575372722,-0.0,-1.0812810601877416,-0.6308853303883674,0.0,1.0
2019-06-24,-0.0,-0.9571744743637034,-0.0,-1.0810402065658429,-0.650461084470675,0.0,1.0
2019-06-25,-0.0,-0.9500165996532517,-0.0,-1.0849164484119664,-0.6538418975248073,0.0,1.0
2019-06-26,-0.0,-0.9447607779338906,-0.0,-1.0471788804259412,-0.7054277896916364,0.0,1.0
2019-06-27,-0.0,-0.931059962315735,-0.0,-1.0515757195108433,-0.7119370451102819,0.0,1.0
2019-06-28,-0.0,-0.943445014960659,-0.0,-1.0388977134202653,-0.7116471500868087,0.0,1.0
2019-07-01,-0.0,-0.9370133943396923,-0.0,-1.0581528356887202,-0.6947345116416369,0.0,1.0
2019-07-02,-0.0,-0.9441005232515292,-0.0,-1.0425970963225,-0.6982091532168915,0.0,1.0
2019-07-03,-0.0,-0.9374286450852576,-0.0,-1.0519647921040032,-0.6934408720951645,0.0,1.0
2019-07-05,-0.0,-0.9045156083782693,-0.0,-1.062800337478449,-0.7009280657349326,0.0,1.0
2019-07-08,-0.0,-0.9113817876809743,-0.0,-1.0348637905255096,-0.7005944349221399,0.0,1.0
2019-07-09,-0.0,-0.9060337017575649,-0.0,-1.0182279398441747,-0.6995832578365646,0.0,1.0
2019-07-10,-0.0,-0.8472936522208235,-0.0,-1.0505664448840135,-0.6986153569501888,0.0,1.0
2019-07-11,-0.0,-0.8374543109008816,-0.0,-1.0657206335555078,-0.6802838099333478,0.0,1.0
2019-07-12,-0.0,-0.8773950335477624,-0.0,-0.9086255793041433,-0.6725115860828664,0.0,1.0
2019-07-15,-0.0,-0.8704931620389558,-0.0,-0.9162177096284017,-0.6667702721370355,0.0,1.0
2019-07-16,-0.0,-0.8839668279198342,-0.0,-0.9238424326192122,-0.6476157567380788,0.0,1.0
2019-07-17,-0.0,-0.9074462596732589,-0.0,-0.9048323301805674,-0.6271023215821152,0.0,1.0
2019-07-18,-0.0,-0.9057775654369858,-0.0,-0.8953690748387536,-0.6114732279971334,0.0,1.0
2019-07-19,-0.0,-0.906456897140127,-0.0,-0.90157668418538,-0.6047368780288035,0.0,1.0
2019-07-22,-0.0,-0.8882443269066712,-0.0,-0.9012796451117558,-0.6228629926633681,0.0,1.0
2019-07-23,-0.0,-0.889082462253194,-0.0,-0.8966659834665573,-0.6302179408348705,0.0,1.0
2019-07-24,-0.0,-0.8949923090070074,-0.0,-0.9075713553238764,-0.6156554435139293,0.0,1.0
2019-07-25,-0.0,-0.885443318664074,-0.0,-0.9212294886227953,-0.604748746290042,0.0,1.0
2019-07-26,-0.0,-0.9991386345090217,-0.15522712847946324,-1.3450902167014236,-1.0340466044065644,0.0,1.0
2019-07-29,-0.0,-0.9824473875181422,-0.1575653120464441,-1.3457910014513788,-1.049800435413643,0.0,1.0
2019-07-30,-0.0,-0.9735957098709325,-0.16456098891110707,-1.3451190692601345,-1.061352481367024,0.0,1.0
2019-07-31,-0.0,-0.9871952050129409,-0.1642827952595014,-1.3366480497661537,-1.0525813921809017,0.0,1.0
2019-08-01,-0.0,-1.0020398912058024,-0.16618313689936537,-1.3243880326382593,-1.0404351767905713,0.0,1.0
2019-08-02,-0.0,-0.98607141236786,-0.18846694796061886,-1.3232611950455968,-1.0391996733360556,0.0,1.0
2019-08-05,-0.0,-0.9816098201748427,-0.18417357430810347,-1.330117316664402,-1.0337455270190696,0.0,1.0
2019-08-06,-0.0,-0.976101468624833,-0.16510903426791276,-1.2858477970627504,-1.0232754784156652,0.0,1.0
2019-08-07,-0.0,-0.9928485763780927,-0.15577666237285123,-1.2745524807888775,-1.0187003064895837,0.0,1.0
2019-08-08,-0.0,-0.9918269444321058,-0.15457735530582328,-1.2754408563940836,-1.0200328698973926,0.0,1.0
2019-08-09,-0.0,-0.9766990291262135,-0.14390997352162402,-1.26090026478376,-1.0315975286849073,0.0,1.0
2019-08-12,-0.0,-0.9666313091134093,-0.16794837797224432,-1.2774242022452047,-1.0076460708918944,0.0,1.0
2019-08-13,-0.0,-0.9593592798517342,-0.1606654311181714,-1.2830729856146854,-1.009575500838408,0.0,1.0
2019-08-14,-0.0,-0.9628784554629224,-0.15511189118034227,-1.266301009214568,-1.003598069328653,0.0,1.0
2019-08-15,-0.0,-0.9808801998105245,-0.152484712772371,-1.2333563000602876,-0.9395400912927396,0.0,1.0
2019-08-16,-0.0,-0.9825671487603306,-0.15306473829201103,-1.2296831955922864,-0.9390926308539945,0.0,1.0
2019-08-19,-0.0,-0.9723877717274793,-0.153453672340608,-1.2306735840157785,-0.9311409338421301,0.0,1.0
2019-08-20,-0.0,-0.9749487004103968,-0.1565919972640219,-1.2243074555403557,-0.9191176470588236,0.0,1.0
2019-08-21,-0.0,-0.9765655013446024,-0.17727408545695136,-1.2122764331753957,-0.9025483416570623,0.0,1.0
2019-08-22,-0.0,-0.9811682501810745,-0.16177410421371052,-1.2042946614971668,-0.913382471986707,0.0,1.0
2019-08-23,-0.0,-0.9802701666169514,-0.16256871351259217,-1.2044573230493887,-0.9139642902799676,0.0,1.0
2019-08-26,-0.0,-0.9651548905048126,-0.1585473498381741,-1.1942751460636374,-0.8852927577655415,0.0,1.0
2019-08-27,-0.0,-0.9614335473582609,-0.1547693986319191,-1.1905241512442821,-0.889798145117294,0.0,1.0
2019-08-28,-0.0,-0.9491674705364258,-0.164492723231137,-1.196409847754058,-0.8840749905632681,0.0,1.0
2019-08-29,-0.0,-0.9345233095338094,-0.17992440151196976,-1.211297774044519,-0.8741705165896682,0.0,1.0
2019-08-30,-0.0,-0.9352542088952174,-0.18020772258983164,-1.2043303459251193,-0.8682050422983499,0.0,1.0
2019-09-03,-0.0,-0.9578845506563447,-0.20477112083473578,-1.2117973746213395,-0.8328845506563446,0.0,1.0
2019-09-04,-0.0,-0.9419308720881339,-0.2158775544529476,-1.2080565133294088,-0.8390379278445883,0.0,1.0
2019-09-05,-0.0,-0.9662016941295462,-0.21260904378608456,-1.227358927894138,-0.8081250790172364,0.0,1.0
2019-09-06,-0.0,-0.963114064602961,-0.21643674293405113,-1.2295592193808882,-0.7967698519515478,0.0,1.0
2019-09-09,-0.0,-0.9662855221119893,-0.2180090802085085,-1.2284345047923322,-0.791071128299983,0.0,1.0
2019-09-10,-0.0,-0.9619231739093889,-0.2305623266369673,-1.2291754223753888,-0.7810792636799192,0.0,1.0
2019-09-11,-0.0,-0.9241376384233527,-0.3209300352157495,-1.2679791251219823,-0.7298570155713012,0.0,1.0
