Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WIFI
2018-10-26,-1.3358506944444444,-2.1547743055555557,-0.6750868055555557,-1.7931423611111112,-1.7217013888888888,0.0,1.0
2018-10-29,-1.3061855670103093,-2.154209621993127,-0.6458762886597937,-1.7707903780068728,-1.7140893470790377,0.0,1.0
2018-10-30,-1.293875096641182,-2.1572888927068123,-0.6355983162958508,-1.7743321020530882,-1.7292328837728719,0.0,1.0
2018-10-31,-1.2856293528112792,-2.116527942925089,-0.6257006964498046,-1.7575165619160864,-1.7079157465602175,0.0,1.0
2018-11-01,-1.2654012371832895,-2.139310227946784,-0.6007118040843996,-1.758156088467079,-1.7104482670960088,0.0,1.0
2018-11-02,-1.2997688158232723,-2.1177326825926874,-0.5933727202671462,-1.8131689356965492,-1.7384193852213372,0.0,1.0
2018-11-05,-1.4039162112932606,-2.209016393442623,-0.6449908925318761,-1.9474499089253188,-1.9020036429872496,0.0,1.0
2018-11-06,-1.410751708428246,-2.215671981776765,-0.6426423690205011,-1.9453302961275627,-1.8972209567198177,0.0,1.0
2018-11-07,-1.4084609773887673,-2.2182713347921226,-0.6481582786287382,-1.9445660102115243,-1.8978847556528082,0.0,1.0
2018-11-08,-1.3634317608930502,-2.2184911775297085,-0.5930860640979474,-1.9266294562477495,-1.9008822470291682,0.0,1.0
2018-11-09,-1.3622862286228623,-2.217731773177318,-0.594059405940594,-1.9267326732673267,-1.9000900090009,0.0,1.0
2018-11-12,-1.3620689655172415,-2.1916307471264367,-0.589080459770115,-1.9388469827586206,-1.8982579022988506,0.0,1.0
2018-11-13,-1.3280220758411962,-2.191294285205626,-0.5392558305145095,-1.945789567384725,-1.897276126045932,0.0,1.0
2018-11-14,-1.337299812114163,-2.2021114789299454,-0.5408428021830545,-1.958665115862933,-1.9080254093227165,0.0,1.0
2018-11-15,-1.334524022146812,-2.19958921235935,-0.5372387926415432,-1.9562421861046617,-1.9026611894981247,0.0,1.0
2018-11-16,-1.326750289120185,-2.182368116715595,-0.5278000177920115,-1.9522284494262077,-1.9068588203896453,0.0,1.0
2018-11-19,-1.3292661204132525,-2.1831136444602777,-0.5343783398646241,-1.951995012468828,-1.907463484146776,0.0,1.0
2018-11-20,-1.275986610288936,-2.168604651162791,-0.47057787174066246,-1.957276250880902,-1.9365750528541228,0.0,1.0
2018-11-21,-1.2931354359925789,-2.180846364519834,-0.47610212916335365,-1.9741143210530967,-1.910416114497747,0.0,1.0
2018-11-23,-1.2903225806451613,-2.163934426229508,-0.47752511898466415,-1.974440331394324,-1.9074563722897937,0.0,1.0
2018-11-26,-1.2896800916541817,-2.1707059134573017,-0.4752798096413149,-1.9722393584207278,-1.904996915484269,0.0,1.0
2018-11-27,-1.2736970968870236,-2.1723504721930746,-0.4438614900314795,-1.9614375655823715,-1.8929695697796431,0.0,1.0
2018-11-28,-1.2737053883834848,-2.176522043386984,-0.443666899930021,-1.9606368089573127,-1.8927571728481454,0.0,1.0
2018-11-29,-1.2278787878787878,-2.1645887445887446,-0.38727272727272727,-1.9669264069264067,-1.9112554112554112,0.0,1.0
2018-11-30,-1.2285516405506018,-2.1655267942169507,-0.3854211756557874,-1.9684010042420568,-1.909358497099818,0.0,1.0
2018-12-03,-1.2282373321784323,-2.1713295799047208,-0.376093546990039,-1.9729753139887398,-1.9131225638804679,0.0,1.0
2018-12-04,-1.2128465644911315,-2.1670397795763736,-0.3666264852763906,-1.9612536593766146,-1.9025314275873946,0.0,1.0
2018-12-06,-1.1391304347826088,-2.017473338802297,-0.3632485643970468,-1.8864643150123053,-1.7971287940935192,0.0,1.0
2018-12-07,-1.1410403675746636,-2.017476206104365,-0.364456842796193,-1.886609780111585,-1.7952084017065966,0.0,1.0
2018-12-10,-1.0953915565581696,-2.0057202707057686,-0.33233967128585246,-1.8663390267483082,-1.7568482114083146,0.0,1.0
2018-12-11,-1.0923312636077736,-2.010160470929764,-0.32948955729376667,-1.8675106846222078,-1.7643738408192888,0.0,1.0
2018-12-12,-1.093409695894168,-2.010486408001936,-0.3303218520609825,-1.868355247237235,-1.7638944906025653,0.0,1.0
2018-12-13,-1.0916129032258066,-2.0038709677419355,-0.3336290322580645,-1.8739516129032259,-1.7614516129032258,0.0,1.0
2018-12-14,-1.0936868482741897,-2.0151159970899686,-0.332713604397381,-1.875676986500687,-1.7662274674642309,0.0,1.0
2018-12-17,-1.0721674284339668,-2.00705637078021,-0.3112019886135835,-1.8553443990056933,-1.7728329724961913,0.0,1.0
2018-12-18,-1.0509791484975821,-1.982319828748117,-0.28652977087132325,-1.8420677079203995,-1.7663521763260128,0.0,1.0
2018-12-19,-1.0501070324268613,-1.98247839530643,-0.2867676207087925,-1.8423848410370254,-1.7665900261634822,0.0,1.0
2018-12-20,-1.0338396159597072,-1.9498701503108524,-0.3060517824820965,-1.8334776107657198,-1.7464389706461008,0.0,1.0
2018-12-21,-1.0226209048361934,-1.9414976599063962,-0.29321372854914196,-1.8251950078003119,-1.7178627145085803,0.0,1.0
2018-12-24,-0.9863562784244198,-1.9007168735065132,-0.29052647806983734,-1.8058274878594003,-1.7248130733060971,0.0,1.0
2018-12-26,-0.9802651630600426,-1.9069643401402012,-0.2675251447729351,-1.7682871075891498,-1.6965864065833587,0.0,1.0
2018-12-27,-0.86957776975821,-1.8196319018404907,-0.2125586430891375,-1.6508119812342115,-1.6651028509563333,0.0,1.0
2018-12-28,-0.866396468118984,-1.8356372584497362,-0.20778750814214375,-1.6580299630889486,-1.669609900846783,0.0,1.0
2018-12-31,-0.8652770716827656,-1.8490086426029484,-0.20800348609194566,-1.6646815309753793,-1.6757208221366837,0.0,1.0
2019-01-02,-0.8619789778905401,-1.848133381660022,-0.20050743022834364,-1.6629213483146068,-1.675462123957956,0.0,1.0
2019-01-03,-0.8638174574429553,-1.8431003259688519,-0.20970662803332124,-1.6630930822165881,-1.6640347700108655,0.0,1.0
2019-01-04,-0.8176914778856526,-1.8589715929521753,-0.19065084501977705,-1.6484717727436173,-1.6758719884933475,0.0,1.0
2019-01-07,-0.7593560526865983,-1.790856505679838,-0.19506585824796152,-1.6058261899783957,-1.6180221618231234,0.0,1.0
2019-01-08,-0.7573422203707562,-1.7749080052766784,-0.19530653336110532,-1.6050822745261404,-1.6103589529959037,0.0,1.0
2019-01-09,-0.7528759528759528,-1.76042966042966,-0.19196119196119193,-1.606306306306306,-1.6185031185031185,0.0,1.0
2019-01-10,-0.7534626038781163,-1.756094182825485,-0.19168975069252078,-1.6078254847645428,-1.6162049861495844,0.0,1.0
2019-01-11,-0.7541359655220354,-1.7478103711942168,-0.20165438620881415,-1.6164326428472127,-1.631169192270263,0.0,1.0
2019-01-14,-0.7598915235380016,-1.7450803143035951,-0.20930394270217648,-1.6149780960990197,-1.6243654822335025,0.0,1.0
2019-01-15,-0.7503477051460361,-1.7335883171070932,-0.2218358831710709,-1.6107788595271209,-1.6375521557719053,0.0,1.0
2019-01-16,-0.7365356622998543,-1.7397241283704163,-0.20191307964233726,-1.6017883135787063,-1.651486795591599,0.0,1.0
2019-01-17,-0.7368712761535264,-1.7360399057780243,-0.20507135929056397,-1.6003186919772758,-1.649854510184287,0.0,1.0
2019-01-18,-0.7374973916672463,-1.7157265076163315,-0.2339152813521597,-1.5964387563469429,-1.6719065173541072,0.0,1.0
2019-01-22,-0.6930572472594397,-1.815289818728953,-0.16686967113276494,-1.7334670774521745,-1.7561796947768145,0.0,1.0
2019-01-23,-0.6782830429239269,-1.741110638900694,-0.18572035699107522,-1.712423856070265,-1.7655475279784674,0.0,1.0
2019-01-24,-0.6847949080622348,-1.7303394625176804,-0.18677510608203676,-1.7124469589816125,-1.7578500707213578,0.0,1.0
2019-01-25,-0.7248876648789679,-1.706986519785476,-0.23032323525148576,-1.7696042904768807,-1.815625452964198,0.0,1.0
2019-01-28,-0.7282025243000144,-1.6883069780937183,-0.2586682141302771,-1.7704918032786883,-1.8080661540693457,0.0,1.0
2019-01-29,-0.72677793904209,-1.6726415094339622,-0.26611030478955006,-1.7727866473149492,-1.8186502177068213,0.0,1.0
2019-01-30,-0.7306490297259975,-1.6743222617922815,-0.2689148920706447,-1.774038810960099,-1.8200450614143469,0.0,1.0
2019-01-31,-0.7166206595961063,-1.6869097777132065,-0.27843963388057535,-1.755847740810693,-1.8264564869969488,0.0,1.0
2019-02-01,-0.7170607493634049,-1.689050563841397,-0.2782830120043652,-1.761295016369589,-1.8296835212804656,0.0,1.0
2019-02-04,-0.7174952891723438,-1.6757501087114077,-0.2810552253949848,-1.7514857225684883,-1.8217132917814176,0.0,1.0
2019-02-05,-0.6987943108800809,-1.6647173489278753,-0.27911342141361634,-1.7449281640314778,-1.8322142805573607,0.0,1.0
2019-02-06,-0.6936136396474498,-1.6676780812021386,-0.28297933824591825,-1.7441843664210377,-1.8359341135674039,0.0,1.0
2019-02-07,-0.6930964760254188,-1.6647169266320048,-0.2833622183708839,-1.743212016175621,-1.8368717504332757,0.0,1.0
2019-02-08,-0.6964285714285714,-1.6679006968641117,-0.3113385598141696,-1.751451800232288,-1.8318815331010452,0.0,1.0
2019-02-11,-0.6984288623799826,-1.6592958975851033,-0.3169188245562991,-1.757782950247309,-1.8414314809426826,0.0,1.0
2019-02-12,-0.7110188624280824,-1.659238220085937,-0.31731119364940646,-1.7598135605564054,-1.8354089287014788,0.0,1.0
2019-02-13,-0.6993032370445638,-1.6701262882856727,-0.32007548265350555,-1.7480040644505732,-1.8204383800261283,0.0,1.0
2019-02-14,-0.7092048684498214,-1.6518475329786457,-0.3471321332264412,-1.7576707237081846,-1.8222432767291012,0.0,1.0
2019-02-15,-0.7081234946354281,-1.6787825706152837,-0.33997518429311735,-1.7537406028757025,-1.8180424786511935,0.0,1.0
2019-02-19,-0.7136721025043681,-1.6611094933022714,-0.3411473500291205,-1.7531304601048339,-1.8111531741409435,0.0,1.0
2019-02-20,-0.7171584699453551,-1.6615664845173042,-0.34353369763205827,-1.754462659380692,-1.809326047358834,0.0,1.0
2019-02-21,-0.7153694653147569,-1.6630680574804875,-0.338828506820337,-1.7605222846305348,-1.8166897658472536,0.0,1.0
2019-02-22,-0.7168432590427476,-1.6690537084398978,-0.33379612714651075,-1.764048227986847,-1.8236024844720498,0.0,1.0
2019-02-25,-0.7129622875483259,-1.6541687942227734,-0.3528339047341163,-1.757969217302502,-1.8165438762856518,0.0,1.0
2019-02-26,-0.7149477710754745,-1.6727232602618802,-0.3628071207885832,-1.7758569957334118,-1.8298514050316315,0.0,1.0
2019-02-27,-0.718066572762992,-1.696789977018311,-0.36236933797909404,-1.7935354733486544,-1.8426866335532655,0.0,1.0
2019-02-28,-0.7136508406784684,-1.692467224650026,-0.364713724909266,-1.7903118287534259,-1.8457892007999408,0.0,1.0
2019-03-01,-0.7136370403453923,-1.7008337055232992,-0.37628405538186693,-1.804749143963079,-1.848369807949978,0.0,1.0
2019-03-04,-0.7094467444486263,-1.712532931878058,-0.38494542717350394,-1.8277756868648853,-1.8926608957470832,0.0,1.0
2019-03-05,-0.7371537001897532,-1.7056546489563567,-0.38838709677419353,-1.8548007590132827,-1.9041366223908915,0.0,1.0
2019-03-06,-0.737685009487666,-1.704895635673624,-0.3898292220113852,-1.8541935483870968,-1.903529411764706,0.0,1.0
2019-03-07,-0.7357277882797731,-1.68937618147448,-0.3890359168241966,-1.8536862003780719,-1.893610586011342,0.0,1.0
2019-03-08,-0.7478701358507944,-1.6853941208074297,-0.4658070458208612,-1.8720546473251978,-1.9041369253204392,0.0,1.0
2019-03-11,-0.7530153295463387,-1.699011750058361,-0.4949809353357715,-1.8921484709361136,-1.9423391175783984,0.0,1.0
2019-03-12,-0.7568162174903749,-1.6670857232654985,-0.5433330714229591,-1.9086194704172232,-1.9814567455016896,0.0,1.0
2019-03-13,-0.7820370663709804,-1.6759860605100585,-0.5838745445905273,-1.9027403769998414,-1.975605892602566,0.0,1.0
2019-03-14,-0.7789199019530324,-1.6763659365857515,-0.5820352652803036,-1.897683245038349,-1.9720091721356845,0.0,1.0
2019-03-15,-0.7890389197776012,-1.6706115965051627,-0.5947577442414614,-1.904289118347895,-1.984114376489277,0.0,1.0
2019-03-18,-0.7982145729451504,-1.6902847032330706,-0.6495898343252372,-1.9088788804889818,-1.9954157953997103,0.0,1.0
2019-03-19,-0.795219638242894,-1.6960594315245479,-0.6575419896640827,-1.9164244186046513,-2.0098514211886305,0.0,1.0
2019-03-20,-0.802025111381126,-1.7040907249898745,-0.6586472255974077,-1.9185095180234912,-2.017253948967193,0.0,1.0
2019-03-21,-0.8115531070242242,-1.700802074050069,-0.6642631451024872,-1.9218990520943044,-2.0033217208134166,0.0,1.0
2019-03-22,-0.8095199546668825,-1.6824253217841818,-0.6894681453897838,-1.9235003642839794,-1.9902857605439974,0.0,1.0
2019-03-25,-0.7835175396444017,-1.5722409098189973,-0.7439532276149288,-1.930882588499119,-1.9783757808745794,0.0,1.0
2019-03-26,-0.7820917253093909,-1.5989646525924128,-0.7698778613605112,-1.9411146161934805,-1.9966027663188546,0.0,1.0
2019-03-27,-0.7793131313131313,-1.5922424242424242,-0.7663838383838384,-1.9448080808080808,-1.9982222222222223,0.0,1.0
2019-03-28,-0.7765879776101241,-1.5956031475622616,-0.783240042183824,-1.947432465320029,-2.009491360428328,0.0,1.0
2019-03-29,-0.7756712774613507,-1.5899104963384865,-0.792026037428804,-1.9565500406834826,-2.022538649308381,0.0,1.0
2019-04-01,-0.7755767506317763,-1.6013695280019564,-0.7948968778022336,-1.9593217575609359,-2.020868998125051,0.0,1.0
2019-04-02,-0.7875529488432714,-1.5978331704138156,-0.8349625285109156,-1.9451775822743567,-1.9804496578690127,0.0,1.0
2019-04-03,-0.7852830804372655,-1.601484744656551,-0.8374123021700115,-1.946973405123185,-1.9867841409691631,0.0,1.0
2019-04-04,-0.7888543879718908,-1.6015688838045432,-0.8409870893936917,-1.9521163588821702,-1.987743095277006,0.0,1.0
2019-04-05,-0.7961920529801324,-1.6239238410596026,-0.8331125827814568,-1.989569536423841,-2.0352649006622516,0.0,1.0
2019-04-08,-0.7931805015310767,-1.623272366134238,-0.8307539518331539,-1.9918894314325912,-2.0369941239758336,0.0,1.0
2019-04-09,-0.8105455755156354,-1.6182634730538923,-0.8441450432468397,-2.005655355954757,-2.038090485695276,0.0,1.0
2019-04-10,-0.8171962305062129,-1.6032857976815946,-0.8641481110833125,-2.01826369777333,-2.036694187307147,0.0,1.0
2019-04-11,-0.8364030335861322,-1.5752146012167683,-0.8834902908575714,-2.0205017084757064,-2.018418201516793,0.0,1.0
2019-04-12,-0.8362349021241149,-1.5734277384423156,-0.8843815077051228,-2.019658475635152,-2.0161599333610996,0.0,1.0
2019-04-15,-0.8254783400977387,-1.5686242027665036,-0.8795659736602336,-2.002153565808001,-2.007123333057235,0.0,1.0
2019-04-16,-0.8282878411910671,-1.5695616211745247,-0.8817204301075269,-1.9935483870967743,-1.998097601323408,0.0,1.0
2019-04-17,-0.8300437690973655,-1.5471963002725244,-0.8969361631844083,-1.9938888430093318,-1.9902551820959615,0.0,1.0
2019-04-18,-0.8356819118252987,-1.542315615986815,-0.9050679851668727,-1.9819530284301607,-1.9755253399258343,0.0,1.0
2019-04-22,-0.8501531583740376,-1.551204569914728,-0.9071943041642521,-1.9879129066975745,-1.9824488782183958,0.0,1.0
2019-04-23,-0.8381816708532533,-1.5336682602706424,-0.9038975771817518,-1.9255327769224535,-1.9018718094157685,0.0,1.0
2019-04-24,-0.8354778667961479,-1.5141215505381564,-0.9083920045318443,-1.926195678562758,-1.9083110787407946,0.0,1.0
2019-04-25,-0.8328348557109368,-1.5002020855225933,-0.9185191172904372,-1.926036698730903,-1.905828146471587,0.0,1.0
2019-04-26,-0.8351046698872786,-1.4777777777777779,-0.9206119162640901,-1.9231884057971014,-1.894927536231884,0.0,1.0
2019-04-29,-0.8362173038229377,-1.4699396378269618,-0.917907444668008,-1.922897384305835,-1.901327967806841,0.0,1.0
2019-04-30,-0.8377094072164949,-1.4627899484536082,-0.9231636597938144,-1.9261436855670102,-1.9043170103092784,0.0,1.0
2019-05-01,-0.8507053607416365,-1.4615074566706974,-0.9229343006852075,-1.9272873841193068,-1.8988311164852885,0.0,1.0
2019-05-02,-0.8478401031592522,-1.4643778207607996,-0.9179561573178595,-1.9214216634429402,-1.9076402321083172,0.0,1.0
2019-05-03,-0.8502699653477315,-1.4589410911435248,-0.9198162623902006,-1.9221532758481747,-1.907567088403578,0.0,1.0
2019-05-06,-0.8393229584469757,-1.4347023905021659,-0.9179367880635327,-1.920022461094176,-1.9098347505214182,0.0,1.0
2019-05-07,-0.8383546236040813,-1.4376958303205591,-0.9238370691732948,-1.9212661685546717,-1.9128304008998152,0.0,1.0
2019-05-08,-0.8074514466904479,-1.403170828378914,-0.9145461751882679,-1.9008323424494649,-1.9010701545778834,0.0,1.0
2019-05-09,-0.8089086153602282,-1.4024728540857572,-0.9154315605928509,-1.8999762225568675,-1.8990251248315764,0.0,1.0
2019-05-10,-0.8142925813170966,-1.4170805960583241,-0.9196442877743951,-1.9294984778080435,-1.9310206697644607,0.0,1.0
2019-05-13,-0.8040112314480546,-1.4169273967107903,-0.9199358202968311,-1.9407139991977536,-1.940954673084637,0.0,1.0
2019-05-14,-0.7296334415327369,-1.3139102208851239,-1.0159923996516507,-1.9361887419840076,-1.9212255561713245,0.0,1.0
2019-05-15,-0.7160738334785708,-1.319337716866038,-1.034223243286065,-1.9437534658955873,-1.908579576962687,0.0,1.0
2019-05-16,-0.7079863589499563,-1.3235783963835355,-1.040447299547942,-1.946228884130383,-1.912602109604251,0.0,1.0
2019-05-17,-0.7103064066852367,-1.322801432550736,-1.0489454834858734,-1.9442101074413052,-1.932351770791882,0.0,1.0
2019-05-20,-0.7092773670403052,-1.3131409492010493,-1.0550918196994992,-1.9420462675888384,-1.9302806264408934,0.0,1.0
2019-05-21,-0.7013502779984114,-1.3120730738681492,-1.0624305003971404,-1.9388403494837172,-1.9281175536139792,0.0,1.0
2019-05-22,-0.6956418383518225,-1.2973058637083994,-1.0728209191759113,-1.936767036450079,-1.9214738510301108,0.0,1.0
2019-05-23,-0.6988897700237907,-1.2929421094369549,-1.091990483743061,-1.9402061855670103,-1.9061062648691516,0.0,1.0
2019-05-24,-0.6846384591095674,-1.2733659614777393,-1.094805809914746,-1.937164508999053,-1.9038522260814654,0.0,1.0
2019-05-28,-0.6859712797853875,-1.2677134290673822,-1.096181158276787,-1.9370364525800854,-1.9033454315922362,0.0,1.0
2019-05-29,-0.6892210857592447,-1.2687647521636507,-1.0931549960660898,-1.930055074744296,-1.8867033831628641,0.0,1.0
2019-05-30,-0.6893630373391904,-1.2638060872293693,-1.0849545026670848,-1.9231251961091933,-1.883197364292438,0.0,1.0
2019-05-31,-0.6902627025326412,-1.275837659273242,-1.0796759477741074,-1.926694981909706,-1.892952650621362,0.0,1.0
2019-06-03,-0.6813564619471791,-1.2666822941084543,-1.0876699484294419,-1.914439756211908,-1.8635724331926862,0.0,1.0
2019-06-04,-0.6951114587407119,-1.2624951114587408,-1.0920610089949159,-1.9181071568244037,-1.8538130621822448,0.0,1.0
2019-06-05,-0.6795336987570447,-1.2367791245271367,-1.1054581950127385,-1.9085154018374122,-1.7900100362850304,0.0,1.0
2019-06-06,-0.6762326955980712,-1.2708041686109814,-1.0824389485145434,-1.9162389174055063,-1.8315445636957535,0.0,1.0
2019-06-07,-0.6777110781944335,-1.2931316753722617,-1.0844312777734466,-1.9105792469010683,-1.8302019178295783,0.0,1.0
2019-06-10,-0.663036714374611,-1.2961263223397634,-1.0691505911636587,-1.9117921593030491,-1.8383634100808959,0.0,1.0
2019-06-11,-0.6828448612739351,-1.3015240328253224,-1.1037905431809298,-1.898632278233685,-1.8286830793278623,0.0,1.0
2019-06-12,-0.6881771451166468,-1.3134045077105576,-1.1086595492289442,-1.9317516805061288,-1.8662712534598656,0.0,1.0
2019-06-13,-0.6966309948474038,-1.3291319857312722,-1.1206500198176772,-1.9240586603250096,-1.8565992865636145,0.0,1.0
2019-06-14,-0.7010783380907072,-1.3192990802410403,-1.1328100222010782,-1.928242943228671,-1.8475261655566126,0.0,1.0
2019-06-17,-0.706041120901802,-1.3125347304913868,-1.1366198301182822,-1.934666984202588,-1.8484559815829167,0.0,1.0
2019-06-18,-0.7063681117992695,-1.312291567413054,-1.1376052088296016,-1.934730824202001,-1.8492139113863746,0.0,1.0
2019-06-19,-0.7060730665823185,-1.2924244820496602,-1.1431282619009964,-1.9271706468448524,-1.8388423216827456,0.0,1.0
2019-06-20,-0.7109808271272382,-1.298684836000634,-1.1425289177626368,-1.928616700998257,-1.8418634130882585,0.0,1.0
2019-06-21,-0.7153840057065863,-1.3056986605373702,-1.1402869144804628,-1.9224062772449868,-1.8421970357454227,0.0,1.0
2019-06-24,-0.7186556491339584,-1.3014460511679644,-1.1468298109010011,-1.92293023994915,-1.8555537899253138,0.0,1.0
2019-06-25,-0.7184697198190333,-1.293435986983094,-1.1465989364235258,-1.923406619572982,-1.855226605286134,0.0,1.0
2019-06-26,-0.7075359326610022,-1.298181529421107,-1.1421424600968795,-1.9205113952195667,-1.872548241086318,0.0,1.0
2019-06-27,-0.7151539384246302,-1.3069972011195523,-1.167612954818073,-1.9369052379048382,-1.8702119152339065,0.0,1.0
2019-06-28,-0.7199138687295638,-1.2820001595023527,-1.1683547332323152,-1.9399473642236222,-1.8648217561209028,0.0,1.0
2019-07-01,-0.7309499163946174,-1.2657058683016162,-1.1720678397961621,-1.9412373596623933,-1.85245640576479,0.0,1.0
2019-07-02,-0.7222266401590457,-1.268230616302187,-1.1681113320079521,-1.9401192842942345,-1.8535984095427434,0.0,1.0
2019-07-03,-0.7173099880620771,-1.278551532033426,-1.1633903700756068,-1.9393553521687226,-1.8599283724631912,0.0,1.0
2019-07-05,-0.7157610422624723,-1.2684302510327297,-1.1627740705433747,-1.9377979027645378,-1.8592310136638068,0.0,1.0
2019-07-08,-0.7151361219144377,-1.2688308595920312,-1.16104452734344,-1.9353916977537902,-1.8566552901023892,0.0,1.0
2019-07-09,-0.7117367168913561,-1.2653449643140366,-1.1601903251387788,-1.9354480570975419,-1.8574147501982556,0.0,1.0
2019-07-10,-0.7092350376535869,-1.2702338485929447,-1.1602061038446292,-1.9311930241775663,-1.8562822037257232,0.0,1.0
2019-07-11,-0.7158747815032576,-1.2689496265692037,-1.169394565390116,-1.935086604163356,-1.856030510090577,0.0,1.0
2019-07-12,-0.7244800762025718,-1.2632957612319415,-1.1685981901889186,-1.9330846166058102,-1.8483092554373708,0.0,1.0
2019-07-15,-0.7284068335319825,-1.2815256257449346,-1.1842669845053637,-1.924910607866508,-1.8268573698847836,0.0,1.0
2019-07-16,-0.7387358700843814,-1.2858621238656265,-1.19933131666932,-1.923181022130234,-1.813405508676962,0.0,1.0
2019-07-17,-0.740410848980902,-1.3056491734874016,-1.2049430268014765,-1.9410207029369282,-1.8323704060343444,0.0,1.0
2019-07-18,-0.7428342031312727,-1.3059815335206746,-1.2096346848655157,-1.942031312725813,-1.8284223203532717,0.0,1.0
2019-07-19,-0.0,-0.6848874598070739,-0.3887290573701134,-2.167315394595814,-1.4001805155976756,0.0,1.0
2019-07-22,-0.0,-0.5765190079064226,-0.33304451424239145,-2.085237734214232,-1.4205566987977907,0.0,1.0
2019-07-23,-0.0,-0.5804157846170548,-0.31064430331650655,-2.0900504803777884,-1.446887043369701,0.0,1.0
2019-07-24,-0.0,-0.584492388566422,-0.35319242142153107,-2.1048625561274776,-1.433304128792027,0.0,1.0
2019-07-25,-0.0,-0.5418456686062321,-0.3801729294687041,-2.110065800206645,-1.40594920876611,0.0,1.0
2019-07-26,-0.0,-0.5254586906959071,-0.37650635110194336,-2.116654000651395,-1.4097274997285854,0.0,1.0
2019-07-29,-0.0,-0.5118666159778418,-0.37500678868190956,-2.1213273230869496,-1.4227447998696572,0.0,1.0
2019-07-30,-0.0,-0.49727787456445993,-0.3836563588850174,-2.1192290940766547,-1.4440875435540068,0.0,1.0
2019-07-31,-0.0,-0.4386833993835314,-0.39470497578159397,-2.1736569793042713,-1.4971928665785996,0.0,1.0
2019-08-01,-0.0,-0.46160184574818713,-0.38436607339046364,-2.167435728411338,-1.4798945286750163,0.0,1.0
2019-08-02,-0.0,-0.4575271484482664,-0.37203020781654816,-2.180309795490877,-1.5025632545063667,0.0,1.0
2019-08-05,-0.0,-0.460799555802332,-0.3709605774569683,-2.1930038867295942,-1.5277068295391447,0.0,1.0
2019-08-06,-0.0,-0.46148796498905914,-0.362363238512035,-2.1150984682713347,-1.5315098468271335,0.0,1.0
