Date,IMGN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-16,1.0,-0.8571313780634793,-2.455845721173162,-0.0,-1.9334672559260746,-1.7888308557653676,0.0
2018-11-19,1.0,-0.8542822677925211,-2.4592681946119823,-0.0,-1.9370325693606756,-1.7911540008041817,0.0
2018-11-20,1.0,-0.7924302788844622,-2.4419123505976095,-0.0,-1.9304382470119523,-1.8033466135458167,0.0
2018-11-21,1.0,-0.7966288594833019,-2.423676748582231,-0.0,-1.9160365469439196,-1.740154379332073,0.0
2018-11-23,1.0,-0.7967607516314176,-2.4074219671357815,-0.0,-1.9189401682522211,-1.7391304347826089,0.0
2018-11-26,1.0,-0.7951096784338392,-2.4180360091202138,-0.0,-1.9146159289252298,-1.7344917053227455,0.0
2018-11-27,1.0,-0.7728691851389321,-2.4174992194817357,-0.0,-1.8977521073993129,-1.7171401810802371,0.0
2018-11-28,1.0,-0.7707066719305171,-2.486695617844453,-0.0,-1.9071456770627713,-1.731227793130675,0.0
2018-11-29,1.0,-0.7123893805309736,-2.447523676447757,-0.0,-1.8819282720074524,-1.7209284272628476,0.0
2018-11-30,1.0,-0.7105242718446603,-2.4497864077669904,-0.0,-1.8831067961165049,-1.7236504854368933,0.0
2018-12-03,1.0,-0.7063707612322495,-2.4498331652052454,-0.0,-1.881741289671762,-1.7218902770233566,0.0
2018-12-04,1.0,-0.6918141763932905,-2.451263816959109,-0.0,-1.872304243642266,-1.7143077993352398,0.0
2018-12-06,1.0,-0.6663158686010674,-2.311809366308351,-0.0,-1.8842366383522513,-1.6547395324362923,0.0
2018-12-07,1.0,-0.6653886633588935,-2.312734927078635,-0.0,-1.8849045256352428,-1.6546384002405652,0.0
2018-12-10,1.0,-0.6001338090990187,-2.327683615819209,-0.0,-1.8871543264942015,-1.6187927445732977,0.0
2018-12-11,1.0,-0.6091740391048993,-2.324362500929299,-0.0,-1.8894505984685155,-1.6114787004683668,0.0
2018-12-12,1.0,-0.6107806691449814,-2.323940520446097,-0.0,-1.8897397769516728,-1.6104832713754647,0.0
2018-12-13,1.0,-0.6098031934645377,-2.3141477905681396,-0.0,-1.896769402153732,-1.6059413293724472,0.0
2018-12-14,1.0,-0.6183194774346793,-2.290751187648456,-0.0,-1.9078830166270782,-1.605774940617577,0.0
2018-12-17,1.0,-0.5868634686346863,-2.287232472324723,-0.0,-1.883763837638376,-1.6222140221402213,0.0
2018-12-18,1.0,-0.5531539479488311,-2.268636965152184,-0.0,-1.8889133950889574,-1.641155712395236,0.0
2018-12-19,1.0,-0.5422467771639041,-2.276537753222836,-0.0,-1.8995211786372004,-1.6483241252302023,0.0
2018-12-20,1.0,-0.539419695193435,-2.258499413833529,-0.0,-1.8928780773739744,-1.6362104337631889,0.0
2018-12-21,1.0,-0.5257979886313948,-2.2568867512024484,-0.0,-1.8892289753680223,-1.6156536947966769,0.0
2018-12-24,1.0,-0.4903984984117817,-2.2231446722494947,-0.0,-1.875180479353162,-1.6304504764654923,0.0
2018-12-26,1.0,-0.4913693901035674,-2.2662543153049484,-0.0,-1.8286104718066742,-1.605940736478711,0.0
2018-12-27,1.0,-0.4151858939311099,-2.1636139967195187,-0.0,-1.682750136686714,-1.5727173318753416,0.0
2018-12-28,1.0,-0.4055365686944634,-2.17593984962406,-0.0,-1.6839371155160627,-1.5697881066302117,0.0
2018-12-31,1.0,-0.405045118949959,-2.177741318020235,-0.0,-1.6838255400601587,-1.5695925622094613,0.0
2019-01-02,1.0,-0.40419551655583735,-2.1852334270240625,-0.0,-1.692328785905258,-1.5736614793994652,0.0
2019-01-03,1.0,-0.41869389433289933,-2.1798122387446033,-0.0,-1.7019118755567737,-1.5521825532789693,0.0
2019-01-04,1.0,-0.34168316155893796,-2.2144563511023136,-0.0,-1.6867790594498668,-1.5824858371442223,0.0
2019-01-07,1.0,-0.2920649776054549,-2.1599037368808074,-0.0,-1.6855404773046325,-1.5474296410187847,0.0
2019-01-08,1.0,-0.28606981906235285,-2.187327638393758,-0.0,-1.69065716015336,-1.5621847043788257,0.0
2019-01-09,1.0,-0.2806310842564619,-2.168110104061766,-0.0,-1.6914400805639476,-1.5734810339039946,0.0
2019-01-10,1.0,-0.2848118279569893,-2.1611559139784946,-0.0,-1.7018145161290326,-1.5726478494623657,0.0
2019-01-11,1.0,-0.2907625125965737,-2.1238831037957673,-0.0,-1.7064158548874706,-1.5971111857574738,0.0
2019-01-14,1.0,-0.2958731012232827,-2.1200430165344804,-0.0,-1.7064793655061166,-1.5989380293050142,0.0
2019-01-15,1.0,-0.28905405405405404,-2.128783783783784,-0.0,-1.7116891891891892,-1.6272972972972974,0.0
2019-01-16,1.0,-0.24796559708898444,-2.1207409857757193,-0.0,-1.632285808799206,-1.6149520344029111,0.0
2019-01-17,1.0,-0.2676196808510638,-2.0996675531914892,-0.0,-1.6487367021276595,-1.6328457446808509,0.0
2019-01-18,1.0,-0.25511487783883996,-2.0540290008607562,-0.0,-1.6333178838641331,-1.678739323313249,0.0
2019-01-22,1.0,-0.0,-2.3124486442070666,-0.0,-1.8073130649137223,-1.7277458230621747,0.0
2019-01-23,1.0,-0.0,-2.2806451612903222,-0.0,-1.826286890871654,-1.7564859299931366,0.0
2019-01-24,1.0,-0.0,-2.28105472773467,-0.0,-1.8279200714138568,-1.7577422234429716,0.0
2019-01-25,1.0,-0.0,-2.2324012926794996,-0.0,-1.971265982857946,-1.8217647885344948,0.0
2019-01-28,1.0,-0.0,-2.2082336382828993,-0.0,-2.0073891625615765,-1.8216045038705138,0.0
2019-01-29,1.0,-0.0,-2.218355071974049,-0.0,-1.8715955937014261,-1.6681759816178956,0.0
2019-01-30,1.0,-0.0,-2.195653627549315,-0.0,-1.8289535272484119,-1.6621196924105652,0.0
2019-01-31,1.0,-0.0,-2.2209216279852,-0.0,-1.8337033299697274,-1.6726538849646821,0.0
2019-02-01,1.0,-0.0,-2.220001345985598,-0.0,-1.836597348408372,-1.6733292953765395,0.0
2019-02-04,1.0,-0.0,-2.196239796601097,-0.0,-1.8273785628261738,-1.6670681118693964,0.0
2019-02-05,1.0,-0.0,-2.1490025783688425,-0.0,-1.8433980187270997,-1.7927805672411452,0.0
2019-02-06,1.0,-0.0,-2.1135164389121903,-0.0,-1.8366256257610607,-1.8147747260181302,0.0
2019-02-07,1.0,-0.0,-2.103661932609301,-0.0,-1.8725285435811752,-1.9856585909217488,0.0
2019-02-08,1.0,-0.0,-2.0947648376259798,-0.0,-1.8924272116461367,-2.0116181410974243,0.0
2019-02-11,1.0,-0.0,-2.1038302129484063,-0.0,-2.0073602972702584,-2.034729169644133,0.0
2019-02-12,1.0,-0.0,-2.1237290562795357,-0.0,-2.016182156666189,-2.0204067019905483,0.0
2019-02-13,1.0,-0.0,-2.2002468597981557,-0.0,-2.042547012270384,-2.017788426631816,0.0
2019-02-14,1.0,-0.0,-2.146373434314011,-0.0,-2.088989222254588,-2.0468977570637925,0.0
2019-02-15,1.0,-0.0,-2.177165354330709,-0.0,-2.077209098862642,-2.036453776611257,0.0
2019-02-19,1.0,-0.0,-2.1474872541879098,-0.0,-2.1021121631463946,-2.033721777130371,0.0
2019-02-20,1.0,-0.0,-2.1797990096125837,-0.0,-2.0878240605884066,-2.014637343431401,0.0
2019-02-21,1.0,-0.0,-2.1602997889834823,-0.0,-2.090664338208543,-2.025467510732737,0.0
2019-02-22,1.0,-0.0,-2.1080126819426432,-0.0,-2.1068597780660037,-1.990704712494596,0.0
2019-02-25,1.0,-0.0,-2.10773580801856,-0.0,-2.1334735010512578,-2.0088450663379973,0.0
2019-02-26,1.0,-0.0,-2.0962597854450564,-0.0,-2.139605682806611,-2.012612351406205,0.0
2019-02-27,1.0,-0.0,-2.0942222864993854,-0.0,-2.1548195820377467,-1.9821389832959724,0.0
2019-02-28,1.0,-0.0,-2.125174391567199,-0.0,-2.3318090218570764,-2.293675399162921,0.0
2019-03-01,1.0,-0.0,-2.140431141439206,-0.0,-2.341966501240695,-2.271944789081886,0.0
2019-03-04,1.0,-0.939662273476112,-2.36913097199341,-0.7011943986820428,-2.569089785831961,-2.717359967051071,0.0
2019-03-05,1.0,-0.9703381041277743,-2.3623729516697782,-0.6966397013067828,-2.606616884463804,-2.735220908525202,0.0
2019-03-06,1.0,-0.9796663190823776,-2.370177267987487,-0.7017726798748697,-2.6291970802919704,-2.746715328467153,0.0
2019-03-07,1.0,-0.9917887953435194,-2.3207566780999898,-0.7142708658143644,-2.636108512628625,-2.7310050930256726,0.0
2019-03-08,1.0,-0.9946518456375839,-2.310192953020134,-0.7835570469798657,-2.658032718120805,-2.7400377516778525,0.0
2019-03-11,1.0,-0.984915611814346,-2.3130801687763713,-0.8108649789029536,-2.6633966244725737,-2.77626582278481,0.0
2019-03-12,1.0,-1.001286035794663,-2.291608616439824,-0.8801843317972349,-2.7031400707319686,-2.8406387311113495,0.0
2019-03-13,1.0,-1.0431639149670875,-2.296644005611309,-0.9278083522175461,-2.6934282939462606,-2.8300420848170926,0.0
2019-03-14,1.0,-1.0430420711974109,-2.298274002157497,-0.9298813376483279,-2.689428263214671,-2.8268608414239482,0.0
2019-03-15,1.0,-1.0517352877775383,-2.274843716318172,-0.9436300926923906,-2.679348997628799,-2.828519077387368,0.0
2019-03-18,1.0,-1.0634556574923546,-2.307448667540411,-1.014089121887287,-2.6904761904761902,-2.8462210572302316,0.0
2019-03-19,1.0,-1.063729260520822,-2.321063619382486,-1.0240632897483795,-2.7080540599934078,-2.870893308427646,0.0
2019-03-20,1.0,-1.073558648111332,-2.337640821736249,-1.0275016567263089,-2.7193505632869455,-2.886790368897725,0.0
2019-03-21,1.0,-1.0720868992758394,-2.3212639894667544,-1.0290761465876672,-2.703642747421549,-2.84606100504718,0.0
2019-03-22,1.0,-1.0776956185851452,-2.3153073612184087,-1.0707427436265313,-2.726630614722437,-2.845933119964684,0.0
2019-03-25,1.0,-1.0395792669702884,-2.180871828236825,-1.1165690739535894,-2.7027759705053134,-2.8039470830622424,0.0
2019-03-26,1.0,-1.0433494293239682,-2.2199297629499557,-1.1524363476733976,-2.7241000877963124,-2.8347234416154516,0.0
2019-03-27,1.0,-1.0434877861759229,-2.2021031876437727,-1.153247891335305,-2.723737539708621,-2.831416365428853,0.0
2019-03-28,1.0,-1.039297475301866,-2.201866081229418,-1.1701427003293086,-2.724478594950604,-2.8411635565312845,0.0
2019-03-29,1.0,-1.036914963744232,-2.204570424082619,-1.1725994286969896,-2.7277521423862887,-2.844759393539881,0.0
2019-04-01,1.0,-1.0353018805674696,-2.212801055757176,-1.170790718134829,-2.7307819201583636,-2.847795007148356,0.0
2019-04-02,1.0,-1.0503366817529527,-2.2195606579092613,-1.228943592007948,-2.730433822717739,-2.8094712440666743,0.0
2019-04-03,1.0,-1.0562899317030183,-2.214694866710729,-1.2281339502092972,-2.7200925313945805,-2.796430931923331,0.0
2019-04-04,1.0,-1.0638157169624158,-2.2169073073955694,-1.211947536647195,-2.718836107131048,-2.810316323156618,0.0
2019-04-05,1.0,-1.0827250608272505,-2.2069232470692324,-1.2178721521787215,-2.732360097323601,-2.819730148197302,0.0
2019-04-08,1.0,-1.081961780625207,-2.199270959902795,-1.217938804816083,-2.730255164034022,-2.8166353694907764,0.0
2019-04-09,1.0,-1.112428001772264,-2.176894107221976,-1.239477182100133,-2.7434647762516615,-2.8046078865750994,0.0
2019-04-10,1.0,-1.105884950866733,-2.164292812189467,-1.2402561554598652,-2.740973832394833,-2.789775863972618,0.0
2019-04-11,1.0,-1.121918868133083,-2.148446999005195,-1.2562175306731513,-2.747209019564497,-2.7795954460042007,0.0
2019-04-12,1.0,-1.1202336345602821,-2.1442583204760854,-1.252479612078466,-2.7340753802071855,-2.7694511791933,0.0
2019-04-15,1.0,-1.1141376268195853,-2.1503087781208645,-1.2544111160123512,-2.7319144243493607,-2.7770180855756506,0.0
2019-04-16,1.0,-1.116425494311278,-2.150889207997349,-1.2617916712691926,-2.7374351043852867,-2.7795206009057773,0.0
2019-04-17,1.0,-1.1155584959753004,-2.1225052376226703,-1.2769875399713309,-2.739111258132098,-2.7723012460028666,0.0
2019-04-18,1.0,-1.112805214893382,-2.1311457297536185,-1.279748094133245,-2.747210253010717,-2.777483151033035,0.0
2019-04-22,1.0,-1.1197842122646702,-2.127601012881207,-1.2598260486623363,-2.7352196410877463,-2.7670373224705496,0.0
2019-04-23,1.0,-1.112542671511948,-2.1419447197445214,-1.266160114524832,-2.730756524611827,-2.760488932936901,0.0
2019-04-24,1.0,-1.0993515770963842,-2.141444114737883,-1.2645345642378283,-2.726123749862622,-2.7588746016045715,0.0
2019-04-25,1.0,-1.100738454755869,-2.1374407582938386,-1.2756530364818692,-2.7385649729968033,-2.769315551636724,0.0
2019-04-26,1.0,-1.1119708190560407,-2.127335028186139,-1.293135846136841,-2.7528462473748205,-2.768099922626285,0.0
2019-04-29,1.0,-1.1102892470744095,-2.1218812099801285,-1.290130271583131,-2.7498344005299185,-2.7678295429454627,0.0
2019-04-30,1.0,-1.1106087340097044,-2.1211954124393473,-1.2913542126157918,-2.745588883987649,-2.7591530657256285,0.0
2019-05-01,1.0,-1.1256909131107673,-2.132876409462746,-1.2849878399292505,-2.75160291841698,-2.759451691355295,0.0
2019-05-02,1.0,-1.1306032097399004,-2.1315993359158827,-1.2863309352517986,-2.749086884338683,-2.7704482567791917,0.0
2019-05-03,1.0,-1.1296481296481296,-2.1475191475191475,-1.2893772893772892,-2.7555777555777556,-2.7778887778887777,0.0
2019-05-06,1.0,-1.1156691324815065,-2.1791078233579917,-1.2781887469177315,-2.806769782559964,-2.8284017036538898,0.0
2019-05-07,1.0,-1.122780724002767,-2.261355775881946,-1.3343324878948581,-2.8937053262623933,-2.916647452155868,0.0
2019-05-08,1.0,-1.1095467032967035,-2.235805860805861,-1.3450091575091576,-2.8632097069597076,-2.8934294871794872,0.0
2019-05-09,1.0,-1.1106660563057908,-2.233806363012131,-1.3458457312886243,-2.863584344243534,-2.890478370336462,0.0
2019-05-10,1.0,-1.11020828564889,-2.232204165712978,-1.3496223392080566,-2.866216525520714,-2.886015106431678,0.0
2019-05-13,1.0,-1.1109839816933638,-2.232379862700229,-1.3451945080091532,-2.8654462242562926,-2.8875286041189927,0.0
2019-05-14,1.0,-1.0298255486775465,-2.1242543612830613,-1.4333145751266179,-2.8306133933595947,-2.8368036015756894,0.0
2019-05-15,1.0,-1.0149859154929577,-2.1325070422535215,-1.4546478873239437,-2.8411267605633803,-2.8243380281690142,0.0
2019-05-16,1.0,-1.0984079227779868,-2.3846057415068325,-1.6891061802682714,-3.18377836279303,-3.1802682712799304,0.0
2019-05-17,1.0,-1.0991735537190084,-2.4052129688493324,-1.7140495867768597,-3.2267005721551176,-3.2694214876033056,0.0
2019-05-20,1.0,-1.1070704510897111,-2.3653066396350733,-1.7429042067916878,-3.2048910288900148,-3.250886974151039,0.0
2019-05-21,1.0,-1.0976685570258349,-2.3483301827347196,-1.735979836168872,-3.1882797731568995,-3.232136105860113,0.0
2019-05-22,1.0,-1.092739398515163,-2.326915817289543,-1.7547502202088838,-3.186611299861583,-3.222473889518057,0.0
2019-05-23,1.0,-1.0992251937015747,-2.300674831292177,-1.751812046988253,-3.159585103724069,-3.185578605348663,0.0
2019-05-24,1.0,-1.0898778359511343,-2.255173273497881,-1.7854649713288457,-3.1525804038893046,-3.1824981301421094,0.0
2019-05-28,1.0,-1.0918240556660042,-2.247266401590457,-1.7759691848906562,-3.1381709741550696,-3.172216699801193,0.0
2019-05-29,1.0,-1.0967302452316077,-2.24461233589299,-1.7709933118652463,-3.1259598711914784,-3.1471389645776564,0.0
2019-05-30,1.0,-1.0921279212792128,-2.2295202952029523,-1.7494464944649446,-3.10159901599016,-3.1275522755227554,0.0
2019-05-31,1.0,-1.0920615384615384,-2.2360615384615383,-1.7456,-3.1024000000000003,-3.1314461538461535,0.0
2019-06-03,1.0,-1.0856758738694696,-2.225983867025177,-1.7625274993889024,-3.0758983133708138,-3.0718650696651184,0.0
2019-06-04,1.0,-1.071498411146419,-2.225250549987778,-1.756660963089709,-3.0773649474456124,-3.091175751649963,0.0
2019-06-05,1.0,-1.035906642728905,-2.1577498503889885,-1.7571514063435067,-3.031238779174147,-2.9868342309994014,0.0
2019-06-06,1.0,-1.0357014925373134,-2.1473432835820896,-1.7518805970149252,-3.024955223880597,-2.980417910447761,0.0
2019-06-07,1.0,-1.0216383307573416,-2.1631197241707287,-1.7448579241469504,-2.9988110807276187,-2.9606467720841754,0.0
2019-06-10,1.0,-1.0062699633266297,-2.1578137939193187,-1.7468354430379749,-2.9740920383295877,-2.9451082455932807,0.0
2019-06-11,1.0,-1.0157989228007183,-2.1749850388988627,-1.8130460801915023,-3.0028725314183125,-2.962058647516457,0.0
2019-06-12,1.0,-1.0114901256732496,-2.1830041891083183,-1.817833632555356,-3.000718132854578,-2.955715140634351,0.0
2019-06-13,1.0,-1.0277008310249307,-2.2135372756834877,-1.847043237384078,-3.0061423581837885,-2.949536312176322,0.0
2019-06-14,1.0,-1.0309093087336767,-2.194800527135498,-1.8563555768539595,-2.9849047561998323,-2.9132622499101473,0.0
2019-06-17,1.0,-1.0198484301696138,-2.208949837603753,-1.8600986406832671,-3.0058943822927944,-2.9344400336821845,0.0
2019-06-18,1.0,-1.0240087304474355,-2.24202740390445,-1.8651630896083427,-3.038195707530011,-2.9562265066084636,0.0
2019-06-19,1.0,-1.0291485244315433,-2.2128688921141753,-1.8869134010643445,-3.0315674891146585,-2.9343251088534106,0.0
2019-06-20,1.0,-1.040848484848485,-2.2195151515151514,-1.8842424242424243,-3.036242424242424,-2.940363636363636,0.0
2019-06-21,1.0,-1.0443230115361262,-2.2329083181542195,-1.8822100789313903,-3.0349726775956283,-2.948755312689739,0.0
2019-06-24,1.0,-1.0315085158150852,-2.2242092457420926,-1.892579075425791,-3.039659367396594,-2.977372262773723,0.0
2019-06-25,1.0,-1.027612212626201,-2.2187081863520253,-1.8932003405911688,-3.044155212261282,-2.9801727283785424,0.0
2019-06-26,1.0,-1.0113207547169811,-2.226902008520998,-1.8860620815581253,-3.03919659160073,-3.0092513694461354,0.0
2019-06-27,1.0,-1.0287602496634438,-2.213682535797332,-1.8968302533349648,-3.0540937461754987,-3.0450373271325417,0.0
2019-06-28,1.0,-1.027000610873549,-2.198045204642639,-1.8957849725106901,-3.0554673182651184,-3.0412950519242514,0.0
2019-07-01,1.0,-1.0266048328044912,-2.1918476934342204,-1.893336587747132,-3.055894556992922,-3.0363680742006345,0.0
2019-07-02,1.0,-1.0196581196581196,-2.1927960927960926,-1.8929181929181929,-3.0637362637362635,-3.041025641025641,0.0
2019-07-03,1.0,-1.0160048869883933,-2.2006108735491754,-1.8893097128894318,-3.0648747709224193,-3.0467929138668293,0.0
2019-07-05,1.0,-1.0157663163040822,-2.196406746516744,-1.8860914201906624,-3.0683207039843556,-3.0554876558298703,0.0
2019-07-08,1.0,-1.0099325567136725,-2.216922133660331,-1.8786020846106684,-3.0805640711220112,-3.076394849785408,0.0
2019-07-09,1.0,-1.0023267205486164,-2.210017144256674,-1.8765613519470976,-3.079720793534166,-3.077271614009307,0.0
2019-07-10,1.0,-1.0109565431490828,-2.2142065739258894,-1.8871106733965286,-3.105133571340638,-3.0933152776067954,0.0
2019-07-11,1.0,-1.0232815964523283,-2.203991130820399,-1.9019462921901946,-3.10519832471052,-3.083887657058389,0.0
2019-07-12,1.0,-1.0313962078305836,-2.1990888943609948,-1.9012558483132234,-3.104161536567348,-3.0764590002462446,0.0
2019-07-15,1.0,-1.0346059113300494,-2.2286945812807883,-1.9248768472906406,-3.0874384236453203,-3.0395320197044335,0.0
2019-07-16,1.0,-1.0538005923000988,-2.2251974333662385,-1.9497778874629814,-3.086747285291214,-3.023938795656466,0.0
2019-07-17,1.0,-1.051082251082251,-2.239455782312925,-1.947186147186147,-3.1006802721088436,-3.03030303030303,0.0
2019-07-18,1.0,-1.0562353231986157,-2.2373007044864663,-1.9517982944011867,-3.0944259053269065,-3.019651464590286,0.0
2019-07-19,1.0,-1.066988011370659,-2.2370535162526264,-1.9557533061426275,-3.085774317142504,-3.013718946978124,0.0
2019-07-22,1.0,-1.0632112815437902,-2.233052944087086,-1.948169223156853,-3.089683325086591,-3.0361207323107373,0.0
2019-07-23,1.0,-1.0601336302895323,-2.240534521158129,-1.9474140064340508,-3.08933432318733,-3.0358822073744123,0.0
2019-07-24,1.0,-1.062577294088548,-2.237076428394756,-1.9628988374969083,-3.0834776156319563,-3.0211476626267624,0.0
2019-07-25,1.0,-1.0651879235982749,-2.208872458410351,-1.9696857670979668,-3.0792359827479974,-2.999876771410967,0.0
2019-07-26,1.0,-1.0548180924287118,-2.1918633235004914,-1.9671828908554572,-3.0791543756145527,-2.9980334316617503,0.0
2019-07-29,1.0,-1.0486247544204323,-2.1749754420432224,-1.962549115913556,-3.0839882121807465,-3.008840864440079,0.0
2019-07-30,1.0,-1.0348081872778527,-2.1735506802304205,-1.9615148915308247,-3.0790538056134333,-3.007353842382645,0.0
2019-07-31,1.0,-1.0333783286292795,-2.184685237452448,-1.9631856669530003,-3.079518959381519,-3.0106761565836297,0.0
2019-08-01,1.0,-1.0363368524429166,-2.2113920942794008,-1.9567886079057204,-3.0729192241590964,-2.9984041247237907,0.0
2019-08-02,1.0,-1.0427129492860658,-2.1951009354997537,-1.9942146725750858,-3.0771787296898077,-2.9998769079271295,0.0
2019-08-05,1.0,-1.0332964737682762,-2.1890895687430887,-1.9843961174591471,-3.0804767170414054,-2.999139943482,0.0
2019-08-06,1.0,-1.0472410702854948,-2.2825502496479326,-2.0713096914607605,-3.2232748687748045,-3.1782102163615416,0.0
2019-08-07,1.0,-1.019034236075626,-2.286152273888605,-2.058380173735309,-3.226239141543178,-3.1848492590700053,0.0
2019-08-08,1.0,-1.0172391776273781,-2.2839994892095516,-2.0549099731835017,-3.2264078661729023,-3.1872046992721237,0.0
2019-08-09,1.0,-0.9877121864707373,-2.249303268305042,-2.0312895870281227,-3.1995186217380294,-3.2001520141879913,0.0
2019-08-12,1.0,-0.9950732693279436,-2.2270085901970695,-2.06644770085902,-3.190247599797878,-3.1538655886811524,0.0
2019-08-13,1.0,-0.9987392839132627,-2.220247100353,-2.0620272314674737,-3.181164901664145,-3.144856278366112,0.0
2019-08-14,1.0,-0.9725495111556781,-2.228754073702682,-2.0530208072198546,-3.153296565555277,-3.126848834294309,0.0
2019-08-15,1.0,-0.9609490855165594,-2.233440434997528,-2.0527681660899653,-3.099480968858131,-3.011245674740484,0.0
2019-08-16,1.0,-0.9561674280775403,-2.2281763180639587,-2.0517347820718608,-3.0971724904309172,-3.0138288677614518,0.0
2019-08-19,1.0,-0.959543949981611,-2.1822974132646804,-2.0514895182052224,-3.0848351109476524,-2.9812431040823832,0.0
2019-08-20,1.0,-0.952200488997555,-2.1844743276283616,-2.053667481662592,-3.0740831295843525,-2.960635696821516,0.0
