Date,IWF,IWM,MTUM,NNI,SPY,VLUE,VXX
2018-11-07,-0.14785387592353702,-0.7457781165708924,-0.0,1.0,-0.5105840272076932,-0.5276181540987452,0.0
2018-11-08,-0.11595555425938348,-0.7542652162501094,-0.0,1.0,-0.5053515704744962,-0.5408148385779696,0.0
2018-11-09,-0.11591286851544047,-0.7540022745166652,-0.0,1.0,-0.5054967486075875,-0.5406351150380544,0.0
2018-11-12,-0.12242338980977431,-0.8247905070646523,-0.0,1.0,-0.5315003975778335,-0.5795767325218668,0.0
2018-11-13,-0.08168630725928676,-0.8461847762209644,-0.0,1.0,-0.5654944171228852,-0.5996721412885466,0.0
2018-11-14,-0.08391153512575888,-0.8461466980547641,-0.0,1.0,-0.5673398587535621,-0.600111510345682,0.0
2018-11-15,-0.08308504034761018,-0.847951582867784,-0.0,1.0,-0.5680012414649287,-0.6046554934823092,0.0
2018-11-16,-0.08447247421399279,-0.8491984590530633,-0.0,1.0,-0.568659127625202,-0.6044177954517211,0.0
2018-11-19,-0.08837975627953246,-0.8487005719970155,-0.0,1.0,-0.5673029097239493,-0.604296194976374,0.0
2018-11-20,-0.04603208952916809,-0.8429220638699108,-0.0,1.0,-0.5739017528673448,-0.6285899774322194,0.0
2018-11-21,-0.04631675874769797,-0.8388581952117864,-0.0,1.0,-0.5699201964395335,-0.6142725598526704,0.0
2018-11-23,-0.04636005902606984,-0.8440113133300541,-0.0,1.0,-0.5691711756025578,-0.6147319232661091,0.0
2018-11-26,-0.045756253457070864,-0.8469055374592834,-0.0,1.0,-0.567389834675189,-0.612900251982054,0.0
2018-11-27,-0.038468595192954556,-0.8485719527857625,-0.0,1.0,-0.5625649807351233,-0.6082808390924104,0.0
2018-11-28,-0.03826390163332721,-0.8514712179604821,-0.0,1.0,-0.5613568238820579,-0.6076038416834892,0.0
2018-11-29,-0.021167065378675465,-0.8411713048481362,-0.0,1.0,-0.5570965690579293,-0.6087575326287737,0.0
2018-11-30,-0.0211954217888936,-0.8417610367589173,-0.0,1.0,-0.5582874099194574,-0.6066735299461031,0.0
2018-12-03,-0.0184097377823533,-0.8434263913280446,-0.0,1.0,-0.5591655059649973,-0.6069157633379761,0.0
2018-12-04,-0.01057018603527422,-0.8476987194974631,-0.0,1.0,-0.555991785455424,-0.6057924619473302,0.0
2018-12-06,-0.002507004866538858,-0.8100870078159563,-0.0,1.0,-0.5506267512166346,-0.586196726146586,0.0
2018-12-07,-0.004836616727615902,-0.8099563524831898,-0.0,1.0,-0.5504600684204318,-0.5839035035979709,0.0
2018-12-10,-0.0,-0.8113427953974651,-0.0,1.0,-0.5436014251504001,-0.565445943578062,0.0
2018-12-11,-0.0,-0.8116437355767825,-0.0,1.0,-0.5420500686472117,-0.5674641427862004,0.0
2018-12-12,-0.0,-0.8124798970730138,-0.0,1.0,-0.5416532647153425,-0.569928945290798,0.0
2018-12-13,-0.0,-0.813529566667642,-0.0,1.0,-0.5415922989144746,-0.5708224829563742,0.0
2018-12-14,-0.0,-0.8176120889097139,-0.0,1.0,-0.5396667349986821,-0.5712068410109233,0.0
2018-12-17,-0.0,-0.8143157157857893,-0.0,1.0,-0.5228678100571695,-0.5796289814490725,0.0
2018-12-18,-0.0,-0.8057689520220321,-0.0,1.0,-0.5153210610233367,-0.5778808522974345,0.0
2018-12-19,-0.0,-0.8058100429085006,-0.0,1.0,-0.5155108430940508,-0.577902122231242,0.0
2018-12-20,-0.0,-0.7970901532865678,-0.0,1.0,-0.516180248838082,-0.5734822897722353,0.0
2018-12-21,-0.0,-0.7981730437780076,-0.0,1.0,-0.5170630816959669,-0.5573078248879697,0.0
2018-12-24,-0.0,-0.781370394680517,-0.0,1.0,-0.506635084615165,-0.5657943551839274,0.0
2018-12-26,-0.0,-0.7984346642468239,-0.0,1.0,-0.4830989110707804,-0.5542196007259528,0.0
2018-12-27,-0.0,-0.7687013022769198,-0.0,1.0,-0.43509264612758464,-0.5494342116131163,0.0
2018-12-28,-0.0,-0.7728874208642994,-0.0,1.0,-0.43325075695017895,-0.5464079273327828,0.0
2018-12-31,-0.0,-0.7863534365736764,-0.0,1.0,-0.43599191068509846,-0.5479402720447683,0.0
2019-01-02,-0.0,-0.7856134621239378,-0.0,1.0,-0.4340317179153635,-0.5480888987296227,0.0
2019-01-03,-0.0,-0.7862980303072278,-0.0,1.0,-0.43142089370307785,-0.5525943984264621,0.0
2019-01-04,-0.0,-0.7876332975117797,-0.0,1.0,-0.4150891405582651,-0.5528092364498085,0.0
2019-01-07,-0.0,-0.7702420077681505,-0.0,1.0,-0.40660564413178696,-0.5392617540809952,0.0
2019-01-08,-0.0,-0.7547282446476541,-0.0,1.0,-0.4207527202670067,-0.5380294684286219,0.0
2019-01-09,-0.0,-0.7424480720212593,-0.0,1.0,-0.42182330929009165,-0.547372417159282,0.0
2019-01-10,-0.0,-0.7394534215377941,-0.0,1.0,-0.42555037414597113,-0.5461988938293026,0.0
2019-01-11,-0.0,-0.7380267939469545,-0.0,1.0,-0.42642512339317673,-0.547486033519553,0.0
2019-01-14,-0.0,-0.7377684964200477,-0.0,1.0,-0.4289704925146453,-0.545346062052506,0.0
2019-01-15,-0.0,-0.7354817690657833,-0.0,1.0,-0.429071756305487,-0.5504031710694215,0.0
2019-01-16,-0.0,-0.7325180987500338,-0.0,1.0,-0.429516553238795,-0.5493885740625254,0.0
2019-01-17,-0.0,-0.7277627302275189,-0.0,1.0,-0.42998374864572053,-0.5508396533044421,0.0
2019-01-18,-0.0,-0.7229302832244008,-0.0,1.0,-0.43662854030501086,-0.5637527233115468,0.0
2019-01-22,-0.0,-0.799334660376844,-0.0,1.0,-0.36449158781664986,-0.5629754860524091,0.0
2019-01-23,-0.0,-0.7799633409022515,-0.0,1.0,-0.36664569255601454,-0.589117172325117,0.0
2019-01-24,-0.0,-0.7829451006124235,-0.0,1.0,-0.3603182414698163,-0.5907972440944882,0.0
2019-01-25,-0.0,-0.7605151163433371,-0.0,1.0,-0.3642845299287017,-0.6387000497429944,0.0
2019-01-28,-0.0,-0.7280085900718593,-0.0,1.0,-0.3999063902425594,-0.6252856474216019,0.0
2019-01-29,-0.0,-0.7249040876597388,-0.0,1.0,-0.4068063260743562,-0.6283569319091385,0.0
2019-01-30,-0.0,-0.7254127781765973,-0.0,1.0,-0.4071180076205202,-0.6285272516428295,0.0
2019-01-31,-0.0,-0.7278874016834551,-0.0,1.0,-0.3953911963571133,-0.636456464744032,0.0
2019-02-01,-0.0,-0.7267278050936412,-0.0,1.0,-0.39854151704325724,-0.6370090050273466,0.0
2019-02-04,-0.0,-0.7257324488667772,-0.0,1.0,-0.4071862907683803,-0.6310392482034273,0.0
2019-02-05,-0.0,-0.7211424147750837,-0.0,1.0,-0.402554673892007,-0.6411014957560341,0.0
2019-02-06,-0.0,-0.702253233679914,-0.0,1.0,-0.4024104360296754,-0.6532722910174025,0.0
2019-02-07,-0.0,-0.6870189420819913,-0.0,1.0,-0.3972105464272067,-0.6451771384900923,0.0
2019-02-08,-0.0,-0.6930140046863932,-0.0,1.0,-0.4034657511852215,-0.6281946487929813,0.0
2019-02-11,-0.0,-0.6724368235967615,-0.0,1.0,-0.40424719897500205,-0.6493743695989969,0.0
2019-02-12,-0.0,-0.6786153383787328,-0.0,1.0,-0.4111089860932761,-0.6424414633479959,0.0
2019-02-13,-0.0,-0.7206676357595264,-0.0,1.0,-0.3173086906863254,-0.5578081196137472,0.0
2019-02-14,-0.0,-0.7062817011314865,-0.0,1.0,-0.33239693068019244,-0.5624398491351281,0.0
2019-02-15,-0.0,-0.7235160946160452,-0.0,1.0,-0.32371386192719037,-0.5549715058939862,0.0
2019-02-19,-0.0,-0.7114155013775536,-0.0,1.0,-0.3351094245464469,-0.5526589385039248,0.0
2019-02-20,-0.0,-0.7180428612347994,-0.0,1.0,-0.3286201598833425,-0.5573002109210218,0.0
2019-02-21,-0.0,-0.7254232873144048,-0.0,1.0,-0.3264912737692107,-0.5529304506381869,0.0
2019-02-22,-0.0,-0.7258236749576767,-0.0,1.0,-0.32621435082693057,-0.5524677692407866,0.0
2019-02-25,-0.0,-0.719939395522583,-0.0,1.0,-0.3322535983908466,-0.5600689637156815,0.0
2019-02-26,-0.0,-0.7222917971195991,-0.0,1.0,-0.32634105614694214,-0.5604257983719474,0.0
2019-02-27,-0.0,-0.7216642754662841,-0.0,1.0,-0.32560323464197205,-0.5613147254467197,0.0
2019-02-28,-0.0,-0.7165660840713746,-0.0,1.0,-0.3233795752018183,-0.5725892833816653,0.0
2019-03-01,-0.0,-0.7179635827031015,-0.0,1.0,-0.36306622045376696,-0.5540857466599911,0.0
2019-03-04,-0.0,-0.7139097942213567,-0.0,1.0,-0.3674806589126888,-0.5500499973685595,0.0
2019-03-05,-0.0,-0.711394006483751,-0.0,1.0,-0.37263119053266913,-0.5516196199362168,0.0
2019-03-06,-0.0,-0.7113431969828837,-0.0,1.0,-0.3697022443758736,-0.5562940106021046,0.0
2019-03-07,-0.0,-0.6857775201559784,-0.0,1.0,-0.40135427095958265,-0.54763661274174,0.0
2019-03-08,-0.0,-0.6839607635206787,-0.0,1.0,-0.415084835630965,-0.5520678685047721,0.0
2019-03-11,-0.0,-0.6817030579327628,-0.0,1.0,-0.4202724679410275,-0.5640779546242235,0.0
2019-03-12,-0.0,-0.6652628755364807,-0.0,1.0,-0.43039163090128757,-0.5867221030042918,0.0
2019-03-13,-0.0,-0.6730354640508784,-0.0,1.0,-0.4357550932413496,-0.5860461356041824,0.0
2019-03-14,-0.0,-0.6675840483514112,-0.0,1.0,-0.4453078625006745,-0.5852625330527225,0.0
2019-03-15,-0.0,-0.6568385680604862,-0.0,1.0,-0.45714208287038294,-0.5959459093249505,0.0
2019-03-18,-0.0,-0.6642461303267724,-0.0,1.0,-0.46386940023477374,-0.6018126723267178,0.0
2019-03-19,-0.0,-0.6637645448323066,-0.0,1.0,-0.4630527036276523,-0.611006160164271,0.0
2019-03-20,-0.0,-0.6656178176644412,-0.0,1.0,-0.462296158476524,-0.6081864944730218,0.0
2019-03-21,-0.0,-0.6667670160650264,-0.0,1.0,-0.4688688798270341,-0.6011658775554887,0.0
2019-03-22,-0.0,-0.6608671713695802,-0.0,1.0,-0.5002615278733654,-0.5917962835512732,0.0
2019-03-25,-0.0,-0.6106893161459471,-0.0,1.0,-0.5260541839632948,-0.5943030369237492,0.0
2019-03-26,-0.0,-0.6174275680421422,-0.0,1.0,-0.5229916593503073,-0.6032429762949956,0.0
2019-03-27,-0.0,-0.615357201600965,-0.0,1.0,-0.5242063709633203,-0.6018422062613082,0.0
2019-03-28,-0.0,-0.6128138290574839,-0.0,1.0,-0.5205652352860475,-0.6105089861435039,0.0
2019-03-29,-0.0,-0.6128793283213522,-0.0,1.0,-0.5204412006804587,-0.6104922350875267,0.0
2019-04-01,-0.0,-0.6177220744316155,-0.0,1.0,-0.5213504100046622,-0.6034061925787785,0.0
2019-04-02,-0.0,-0.6244999726012384,-0.0,1.0,-0.531782563428133,-0.5835936215683051,0.0
2019-04-03,-0.0,-0.6251370013152125,-0.0,1.0,-0.5297018851380972,-0.5852148180622534,0.0
2019-04-04,-0.0,-0.6216785704512492,-0.0,1.0,-0.5172810114112142,-0.5975152559997811,0.0
2019-04-05,-0.0,-0.6195431889138412,-0.0,1.0,-0.5197458509065016,-0.599359149915101,0.0
2019-04-08,-0.0,-0.6197213935794631,-0.0,1.0,-0.5205670653274583,-0.5965133145406278,0.0
2019-04-09,-0.0,-0.6038718876823517,-0.0,1.0,-0.5543215970165625,-0.5839091806515301,0.0
2019-04-10,-0.0,-0.5892945104263587,-0.0,1.0,-0.5563187564993706,-0.5909638224508784,0.0
2019-04-11,-0.0,-0.5837874845953718,-0.0,1.0,-0.571792414076407,-0.5830206764343421,0.0
2019-04-12,-0.0,-0.5807520609098129,-0.0,1.0,-0.5727275217045984,-0.5852709993700873,0.0
2019-04-15,-0.0,-0.581094418247615,-0.0,1.0,-0.5735003838140147,-0.5869612896150894,0.0
2019-04-16,-0.0,-0.5846744345442083,-0.0,1.0,-0.5719808087731323,-0.5849485949280329,0.0
2019-04-17,-0.0,-0.5558869401045229,-0.0,1.0,-0.5927983144991381,-0.5874900812652202,0.0
2019-04-18,-0.0,-0.5452753750136866,-0.0,1.0,-0.5944924997262675,-0.5975583050476295,0.0
2019-04-22,-0.0,-0.5456641053787047,-0.0,1.0,-0.5980241492864984,-0.6005488474204171,0.0
2019-04-23,-0.0,-0.5430469028734527,-0.0,1.0,-0.5942311386777176,-0.6071850042539176,0.0
2019-04-24,-0.0,-0.5370827166584443,-0.0,1.0,-0.5908019514334265,-0.6128652085731513,0.0
2019-04-25,-0.0,-0.5712133592074354,-0.0,1.0,-0.4493156980900827,-0.5328362782146869,0.0
2019-04-26,-0.0,-0.5784698816553052,-0.0,1.0,-0.4386609563873191,-0.5170168013988495,0.0
2019-04-29,-0.0,-0.575701875865542,-0.0,1.0,-0.42867934029963495,-0.513559108649125,0.0
2019-04-30,-0.0,-0.5755325041542877,-0.0,1.0,-0.43169343874313915,-0.5105241955788308,0.0
2019-05-01,-0.0,-0.5627635013049589,-0.0,1.0,-0.4531720538044569,-0.49362577795623375,0.0
2019-05-02,-0.0,-0.5571707365892714,-0.0,1.0,-0.45706565252201764,-0.48776521216973584,0.0
2019-05-03,-0.0,-0.5527494806397517,-0.0,1.0,-0.460791429930168,-0.4894000450529372,0.0
2019-05-06,-0.0,-0.5453976988494247,-0.0,1.0,-0.46190595297648823,-0.4939469734867434,0.0
2019-05-07,-0.0,-0.5473402392033228,-0.0,1.0,-0.460541460241205,-0.4942200870740129,0.0
2019-05-08,-0.0,-0.5444350296565817,-0.0,1.0,-0.45633753675920846,-0.4913771619398894,0.0
2019-05-09,-0.0,-0.5450352753471444,-0.0,1.0,-0.4564604990900706,-0.4914616209208985,0.0
2019-05-10,-0.0,-0.5509271996918506,-0.0,1.0,-0.6399603807846805,-0.5604468167061024,0.0
2019-05-13,-0.0,-0.5517203443439038,-0.0,1.0,-0.6375587887455649,-0.5610715366209191,0.0
2019-05-14,-0.0,-0.5368644760503515,-0.0,1.0,-0.6359598931938314,-0.551850035420413,0.0
2019-05-15,-0.0,-0.5378490401396161,-0.0,1.0,-0.6489692408376964,-0.5400850785340314,0.0
2019-05-16,-0.0,-0.5404881511412035,-0.0,1.0,-0.6447799497652069,-0.5448836955334717,0.0
2019-05-17,-0.0,-0.5380203212061618,-0.0,1.0,-0.6383153064568994,-0.5549819731235661,0.0
2019-05-20,-0.0,-0.5353339522691278,-0.0,1.0,-0.6394516957020371,-0.5558134454699362,0.0
2019-05-21,-0.0,-0.5351908959419261,-0.0,1.0,-0.638430259531152,-0.5554130393253828,0.0
2019-05-22,-0.0,-0.5286391628971606,-0.0,1.0,-0.6455665158864244,-0.5507112104201864,0.0
2019-05-23,-0.0,-0.523262461546838,-0.0,1.0,-0.6548607519124493,-0.5442517627201698,0.0
2019-05-24,-0.0,-0.49126673196212867,-0.0,1.0,-0.6711013167918163,-0.558248993361628,0.0
2019-05-28,-0.0,-0.48595131238950096,-0.0,1.0,-0.6720522235822114,-0.5619747042023664,0.0
2019-05-29,-0.0,-0.4906783346015871,-0.0,1.0,-0.6705348407435591,-0.5564735297314926,0.0
2019-05-30,-0.0,-0.4882630380570313,-0.0,1.0,-0.6651035454841158,-0.5572210777404315,0.0
2019-05-31,-0.0,-0.4887648063318245,-0.0,1.0,-0.6633236657360475,-0.5584528230287589,0.0
2019-06-03,-0.0,-0.5004042472915432,-0.0,1.0,-0.6703767584757182,-0.5242009378537164,0.0
2019-06-04,-0.0,-0.4878981234687559,-0.0,1.0,-0.6837358317852624,-0.520636459090542,0.0
2019-06-05,-0.0,-0.47878012369375134,-0.0,1.0,-0.7088664960545958,-0.4781669865642994,0.0
2019-06-06,-0.0,-0.4853321254429672,-0.0,1.0,-0.6932935440036236,-0.4858383736111482,0.0
2019-06-07,-0.0,-0.4936725722658851,-0.0,1.0,-0.6863993605967763,-0.48410816571200216,0.0
2019-06-10,-0.0,-0.49369311831390705,-0.0,1.0,-0.6785619245303103,-0.488876470275161,0.0
2019-06-11,-0.0,-0.4961579509071504,-0.0,1.0,-0.687059765208111,-0.484871931696905,0.0
2019-06-12,-0.0,-0.5007066478227247,-0.0,1.0,-0.683981760486387,-0.48193381509826405,0.0
2019-06-13,-0.0,-0.50192,-0.0,1.0,-0.6831733333333333,-0.48160000000000003,0.0
2019-06-14,-0.0,-0.49762704633925237,-0.0,1.0,-0.6937823281608276,-0.4748306937556657,0.0
2019-06-17,-0.0,-0.4984004265529193,-0.0,1.0,-0.6946414289522794,-0.47291388962943215,0.0
2019-06-18,-0.0,-0.4799448948232925,-0.0,1.0,-0.6929740899697981,-0.47636835691199064,0.0
2019-06-19,-0.0,-0.48658285352068037,-0.0,1.0,-0.6918810416776716,-0.46270667159685175,0.0
2019-06-20,-0.0,-0.4859037704441568,-0.0,1.0,-0.6924194784262955,-0.46389409992866015,0.0
2019-06-21,-0.0,-0.4887843800364607,-0.0,1.0,-0.688049882427541,-0.46524346746281275,0.0
2019-06-24,-0.0,-0.4860625331213566,-0.0,1.0,-0.6799682034976153,-0.48367779544250133,0.0
2019-06-25,-0.0,-0.483945257696482,-0.0,1.0,-0.6811816713873521,-0.4819863938375202,0.0
2019-06-26,-0.0,-0.47936970338983054,-0.0,1.0,-0.6625264830508475,-0.5064088983050847,0.0
2019-06-27,-0.0,-0.47861253281709937,-0.0,1.0,-0.6789360630088309,-0.4943382216447002,0.0
2019-06-28,-0.0,-0.48257479312539786,-0.0,1.0,-0.6751007850625929,-0.4945629110969659,0.0
2019-07-01,-0.0,-0.4856241884622519,-0.0,1.0,-0.672867477541935,-0.49142751146090047,0.0
2019-07-02,-0.0,-0.491103579750053,-0.0,1.0,-0.6649809362423215,-0.4916596060156746,0.0
2019-07-03,-0.0,-0.4869689585761203,-0.0,1.0,-0.671681322173959,-0.4899353745100117,0.0
2019-07-05,-0.0,-0.4832684206342898,-0.0,1.0,-0.6747741303023078,-0.49145536920753513,0.0
2019-07-08,-0.0,-0.488999177260543,-0.0,1.0,-0.6695241381140689,-0.4954749329865442,0.0
2019-07-09,-0.0,-0.49052598057427954,-0.0,1.0,-0.6699750544026326,-0.4932593811368824,0.0
2019-07-10,-0.0,-0.48755544930538947,-0.0,1.0,-0.6709963609318139,-0.4977289027014104,0.0
2019-07-11,-0.0,-0.4824429096874917,-0.0,1.0,-0.6800825593395253,-0.48358074673864143,0.0
2019-07-12,-0.0,-0.49070966036738467,-0.0,1.0,-0.6673979119862561,-0.4849477996564028,0.0
2019-07-15,-0.0,-0.49139912802219576,-0.0,1.0,-0.6688598229620822,-0.48209803144404806,0.0
2019-07-16,-0.0,-0.4948442705303791,-0.0,1.0,-0.6619956638993179,-0.4871238961451007,0.0
2019-07-17,-0.0,-0.4986641978574263,-0.0,1.0,-0.6590133580214257,-0.4874752016928978,0.0
2019-07-18,-0.0,-0.49965650266871,-0.0,1.0,-0.6612852084764572,-0.48134545262379114,0.0
2019-07-19,-0.0,-0.4986347127594709,-0.0,1.0,-0.6627607963733729,-0.48964767636064793,0.0
2019-07-22,-0.0,-0.4764539269926146,-0.0,1.0,-0.6578870741456442,-0.5127723217830955,0.0
2019-07-23,-0.0,-0.4783702213279678,-0.0,1.0,-0.6566504288891242,-0.5124430795298105,0.0
2019-07-24,-0.0,-0.47843812045003314,-0.0,1.0,-0.6569953673064197,-0.5118199867637327,0.0
2019-07-25,-0.0,-0.47553400602804347,-0.0,1.0,-0.6390250294849954,-0.5063294456820863,0.0
2019-07-26,-0.0,-0.46302419566472475,-0.0,1.0,-0.6521020311761927,-0.5091586626777935,0.0
2019-07-29,-0.0,-0.44871054152003786,-0.0,1.0,-0.6536057566048636,-0.5238720521035768,0.0
2019-07-30,-0.0,-0.45262881867051263,-0.0,1.0,-0.6467287268913071,-0.5229054674183821,0.0
2019-07-31,-0.0,-0.47520920502092046,-0.0,1.0,-0.6276412133891213,-0.5122384937238493,0.0
2019-08-01,-0.0,-0.48236614717936666,-0.0,1.0,-0.6229931866238546,-0.5051296107760983,0.0
2019-08-02,-0.0,-0.4700809896993684,-0.0,1.0,-0.651220087542264,-0.49972479228369987,0.0
2019-08-05,-0.0,-0.4689219642576385,-0.0,1.0,-0.6485509145222996,-0.5029610607410513,0.0
2019-08-06,-0.0,-0.47031597455654967,-0.0,1.0,-0.6211149609556809,-0.4942855665304856,0.0
2019-08-07,-0.0,-0.4700025793139025,-0.0,1.0,-0.6128707763734846,-0.49644054681454736,0.0
2019-08-08,-0.0,-0.47788795878943985,-0.0,1.0,-0.6126722472633612,-0.48507405022537026,0.0
2019-08-09,-0.0,-0.4716521292970755,-0.0,1.0,-0.6024371472550026,-0.4913288866085172,0.0
2019-08-12,-0.0,-0.4514996809189534,-0.011752818549244842,1.0,-0.7266539034248033,-0.46910231865560514,0.0
2019-08-13,-0.0,-0.44780044628626076,-0.008606949314631813,1.0,-0.730395282116672,-0.4696897247901392,0.0
2019-08-14,-0.0,-0.45633713393825553,-0.008677019126478135,1.0,-0.7146107245840057,-0.46580778286288715,0.0
2019-08-15,-0.0,-0.4663809548697311,-0.023754148483027152,1.0,-0.6919539028405677,-0.4311286487051506,0.0
2019-08-16,-0.0,-0.4552610316157114,-0.029608778377251285,1.0,-0.6910105038183856,-0.4305262334818985,0.0
2019-08-19,-0.0,-0.45358276525992614,-0.030649945360878388,1.0,-0.690794608940001,-0.42680959567050003,0.0
2019-08-20,-0.0,-0.45373969833618416,-0.040921577774322294,1.0,-0.6786140050795626,-0.41833825739905667,0.0
2019-08-21,-0.0,-0.45429348529983166,-0.02730216293226266,1.0,-0.6865431938868022,-0.422225100375599,0.0
2019-08-22,-0.0,-0.45660221065983275,-0.02306437834899433,1.0,-0.6887991509409541,-0.4201289120136678,0.0
2019-08-23,-0.0,-0.44761115141465435,-0.023966214115452376,1.0,-0.686599647631879,-0.4327391439527412,0.0
2019-08-26,-0.0,-0.44002564102564107,-0.02258974358974359,1.0,-0.6775641025641025,-0.4239487179487179,0.0
2019-08-27,-0.0,-0.43867513704595523,-0.022209129566063836,1.0,-0.6756237512167631,-0.4250986218556278,0.0
2019-08-28,-0.0,-0.437523999692804,-0.021580523769295753,1.0,-0.6732201827816604,-0.427642526175665,0.0
2019-08-29,-0.0,-0.43577876083565603,-0.02505945227197177,1.0,-0.6745851126396809,-0.4216380699107577,0.0
2019-08-30,-0.0,-0.4326166887958329,-0.025405985088346444,1.0,-0.6766928812174445,-0.41864978041058115,0.0
2019-09-03,-0.0,-0.44019199836597134,-0.03579544003880818,1.0,-0.6681389945617483,-0.409017795593229,0.0
2019-09-04,-0.0,-0.44279471518744734,-0.03800056221410135,1.0,-0.66765480054177,-0.4070685645651785,0.0
2019-09-05,-0.0,-0.4615365014651548,-0.04089692954516498,1.0,-0.6676009682762135,-0.37806089947764043,0.0
2019-09-06,-0.0,-0.45792872032131776,-0.04728252580202348,1.0,-0.6723270120494178,-0.36455844221871986,0.0
2019-09-09,-0.0,-0.45753111506223015,-0.047955295910591826,1.0,-0.6714249428498857,-0.36309372618745234,0.0
2019-09-10,-0.0,-0.4640415295011395,-0.04168143833881995,1.0,-0.6532539883514814,-0.37328437579133966,0.0
2019-09-11,-0.0,-0.4657773061471993,-0.0603602920740797,1.0,-0.6480456807903181,-0.3523838399151065,0.0
2019-09-12,-0.0,-0.43741149099737003,-0.06982095893182277,1.0,-0.6600748533279384,-0.36152134331377705,0.0
2019-09-13,-0.0,-0.4388289131039365,-0.07311708340707405,1.0,-0.6593178772785883,-0.3569387909893055,0.0
2019-09-16,-0.0,-0.4407517009383615,-0.06859397526367705,1.0,-0.6620380909021928,-0.3578926069251587,0.0
