Date,IBOC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.05303826745164004,-0.7537584104289319,-0.0,-0.38306875525651807,-0.4383936080740118,0.0
2018-10-22,1.0,-0.05422827974530337,-0.7575909066989424,-0.0,-0.3819660053675735,-0.43740462032310684,0.0
2018-10-23,1.0,-0.048094494027913874,-0.7626526126221563,-0.0,-0.39264811038427927,-0.4449535210148574,0.0
2018-10-24,1.0,-0.04614489072339525,-0.7617611261046727,-0.0,-0.39249616341218185,-0.4455204529819548,0.0
2018-10-25,1.0,-0.034371811975202074,-0.7525177221481074,-0.0,-0.39182296162599073,-0.4371027230636428,0.0
2018-10-26,1.0,-0.034281832196702465,-0.7504899270988477,-0.0,-0.39194167907815314,-0.4362310888139844,0.0
2018-10-29,1.0,-0.021686496055817347,-0.7566061805212049,-0.0,-0.38624352399052353,-0.438884694488558,0.0
2018-10-30,1.0,-0.0,-0.7610718954248366,-0.0,-0.3913202614379085,-0.46198692810457515,0.0
2018-10-31,1.0,-0.0026269930033552685,-0.747522563529014,-0.0,-0.39126589850963667,-0.4595677165968737,0.0
2018-11-01,1.0,-0.0,-0.755608120402381,-0.0,-0.3866548828988069,-0.4570975540017156,0.0
2018-11-02,1.0,-0.0,-0.7415145631067962,-0.0,-0.3922071197411004,-0.45527508090614893,0.0
2018-11-05,1.0,-0.0,-0.7528750518027352,-0.0,-0.3921985080812267,-0.44506319933692506,0.0
2018-11-06,1.0,-0.0,-0.7516778523489933,-0.0,-0.39307092327226556,-0.4465030706641445,0.0
2018-11-07,1.0,-0.0,-0.7517429052740702,-0.0,-0.39328754697421275,-0.4466243358818194,0.0
2018-11-08,1.0,-0.0,-0.7495362737015663,-0.0,-0.38092539159109645,-0.4457697856553998,0.0
2018-11-09,1.0,-0.0,-0.7504902972749793,-0.0,-0.38385115606936415,-0.4461705202312139,0.0
2018-11-12,1.0,-0.0,-0.7458600530531303,-0.0,-0.38473821113085577,-0.44479641505060646,0.0
2018-11-13,1.0,-0.0,-0.7438649520979558,-0.0,-0.3784261488805779,-0.43931553870587636,0.0
2018-11-14,1.0,-0.0,-0.7436284931226148,-0.0,-0.3785763684331856,-0.4392049383980944,0.0
2018-11-15,1.0,-0.0,-0.7454708981112682,-0.0,-0.37841449312604397,-0.4458435050751638,0.0
2018-11-16,1.0,-0.0,-0.7492080661361353,-0.0,-0.38061757964408044,-0.4455690334543769,0.0
2018-11-19,1.0,-0.0,-0.7491243432574431,-0.0,-0.38049860925105594,-0.44583805501184715,0.0
2018-11-20,1.0,-0.0,-0.7405574501910306,-0.0,-0.3725736557347625,-0.4510372060822072,0.0
2018-11-21,1.0,-0.0,-0.7402212513732404,-0.0,-0.37042998390434584,-0.44421450652768196,0.0
2018-11-23,1.0,-0.0,-0.7287771988967208,-0.0,-0.37802635611400554,-0.44710899989784453,0.0
2018-11-26,1.0,-0.0,-0.7323936469026097,-0.0,-0.376027782033604,-0.44507430672590775,0.0
2018-11-27,1.0,-0.0,-0.7344461691137179,-0.0,-0.3700348609379373,-0.4401384259141454,0.0
2018-11-28,1.0,-0.0,-0.7429488649392342,-0.0,-0.3666080664475528,-0.4382786822594206,0.0
2018-11-29,1.0,-0.0,-0.7336691048062565,-0.0,-0.3599757029687935,-0.4372959429019766,0.0
2018-11-30,1.0,-0.0,-0.7338750506277846,-0.0,-0.3595838396111786,-0.43793033616848925,0.0
2018-12-03,1.0,-0.0,-0.7337585098575153,-0.0,-0.35935008731303625,-0.43770404676941765,0.0
2018-12-04,1.0,-0.0,-0.7376481589122797,-0.0,-0.35396396168717936,-0.4355935201799389,0.0
2018-12-06,1.0,-0.0,-0.7393914930117564,-0.0,-0.35006811645390784,-0.433372016751602,0.0
2018-12-07,1.0,-0.0,-0.7397021706208985,-0.0,-0.34936900555275113,-0.43490661282180715,0.0
2018-12-10,1.0,-0.0,-0.7419023522633332,-0.0,-0.3429194118089131,-0.42025100829179085,0.0
2018-12-11,1.0,-0.0,-0.7426551689561818,-0.0,-0.3398425749523714,-0.4242705304321669,0.0
2018-12-12,1.0,-0.0,-0.7425921283529707,-0.0,-0.34043619954875914,-0.4238656304838306,0.0
2018-12-13,1.0,-0.0,-0.7418667602386084,-0.0,-0.3409193443280365,-0.423605193242769,0.0
2018-12-14,1.0,-0.0,-0.7425921283529707,-0.0,-0.34058661318626227,-0.42371521684632746,0.0
2018-12-17,1.0,-0.0,-0.7409397650587353,-0.0,-0.3279180204948763,-0.43051737065733564,0.0
2018-12-18,1.0,-0.0,-0.7325873430312072,-0.0,-0.3220440134278254,-0.4320029839612085,0.0
2018-12-19,1.0,-0.0,-0.7327629091632673,-0.0,-0.32248035021390903,-0.43207143567804196,0.0
2018-12-20,1.0,-0.0,-0.736516489547473,-0.0,-0.32345457266876215,-0.4346904156064461,0.0
2018-12-21,1.0,-0.0,-0.741759609639514,-0.0,-0.3297898824935272,-0.41796952798247367,0.0
2018-12-24,1.0,-0.0,-0.7316299472132042,-0.0,-0.32261901811603183,-0.4240291442591262,0.0
2018-12-26,1.0,-0.0,-0.737544637359931,-0.0,-0.30868119689693385,-0.4165496859992612,0.0
2018-12-27,1.0,-0.0,-0.7232673868187887,-0.0,-0.2881660395679087,-0.4160456366063843,0.0
2018-12-28,1.0,-0.0,-0.7274205684603995,-0.0,-0.28656035340663605,-0.4132867302604432,0.0
2018-12-31,1.0,-0.0,-0.7291378347536844,-0.0,-0.286133974312283,-0.41267875786048996,0.0
2019-01-02,1.0,-0.0,-0.7289694675015777,-0.0,-0.2854230377166157,-0.4126984126984127,0.0
2019-01-03,1.0,-0.0,-0.7285034937888198,-0.0,-0.289256599378882,-0.40848214285714285,0.0
2019-01-04,1.0,-0.0,-0.7299218882251941,-0.0,-0.27979976300452225,-0.4085995501922565,0.0
2019-01-07,1.0,-0.0,-0.7182616603249815,-0.0,-0.2751334146983512,-0.39969368463876326,0.0
2019-01-08,1.0,-0.0,-0.7042378150858564,-0.0,-0.2885158081025494,-0.3987898789878988,0.0
2019-01-09,1.0,-0.0,-0.7024597805560204,-0.0,-0.28838476800611956,-0.399636650491239,0.0
2019-01-10,1.0,-0.0,-0.6999498123939487,-0.0,-0.2913271036971536,-0.3986090863465812,0.0
2019-01-11,1.0,-0.0,-0.6962863770056673,-0.0,-0.29271383820751334,-0.40225734713886035,0.0
2019-01-14,1.0,-0.0,-0.6970820377900023,-0.0,-0.2975125568045922,-0.3971777086821335,0.0
2019-01-15,1.0,-0.0,-0.689530426449449,-0.0,-0.29791566842357453,-0.40833732630570196,0.0
2019-01-16,1.0,-0.0,-0.6887079391689618,-0.0,-0.29826368099628786,-0.4079511435756197,0.0
2019-01-17,1.0,-0.0,-0.6879296715931683,-0.0,-0.2977219919994251,-0.40973004048195083,0.0
2019-01-18,1.0,-0.0,-0.6827403846153847,-0.0,-0.30317307692307693,-0.4179086538461539,0.0
2019-01-22,1.0,-0.0,-0.7824409522913334,-0.0,-0.17930742448480286,-0.39074997647501647,0.0
2019-01-23,1.0,-0.0,-0.7732226258432797,-0.0,-0.17849223946784923,-0.4071094966268812,0.0
2019-01-24,1.0,-0.0,-0.7669632531684407,-0.0,-0.18951641452880508,-0.40362512095537045,0.0
2019-01-25,1.0,-0.0,-0.8086903189280996,-0.0,-0.15002830722777882,-0.40024061143612,0.0
2019-01-28,1.0,-0.0,-0.8051614423756775,-0.0,-0.15283997171812397,-0.39884515672872967,0.0
2019-01-29,1.0,-0.0,-0.798550279791278,-0.0,-0.15080395721672607,-0.41175359478667384,0.0
2019-01-30,1.0,-0.0,-0.7989466723347975,-0.0,-0.15089036890085494,-0.41186056397902787,0.0
2019-01-31,1.0,-0.0,-0.8021980613664772,-0.0,-0.12811018608051697,-0.428126695125115,0.0
2019-02-01,1.0,-0.0,-0.800452073179346,-0.0,-0.117444844717572,-0.43667443667443673,0.0
2019-02-04,1.0,-0.0,-0.7974220354588163,-0.0,-0.1135768077622229,-0.44977454614131585,0.0
2019-02-05,1.0,-0.0,-0.797969303423849,-0.0,-0.11591499409681229,-0.4473907910271547,0.0
2019-02-06,1.0,-0.0,-0.7837505904581956,-0.0,-0.12536608408124705,-0.45273972602739726,0.0
2019-02-07,1.0,-0.0,-0.7750512210630431,-0.0,-0.12182370534347549,-0.45811647787485577,0.0
2019-02-08,1.0,-0.0,-0.7773487167412291,-0.0,-0.1266305627501766,-0.45064751589357194,0.0
2019-02-11,1.0,-0.0,-0.7686665723314938,-0.0,-0.1299467006273289,-0.4597660487712844,0.0
2019-02-12,1.0,-0.0,-0.7707246855605636,-0.0,-0.13061330438681362,-0.45843264034735826,0.0
2019-02-13,1.0,-0.0,-0.7606898013993921,-0.0,-0.13381393266897543,-0.4613518034254482,0.0
2019-02-14,1.0,-0.0,-0.7378943637008153,-0.0,-0.15056126669029896,-0.47474890700697153,0.0
2019-02-15,1.0,-0.0,-0.7286358591702284,-0.0,-0.15440742402418003,-0.47826394956197316,0.0
2019-02-19,1.0,-0.0,-0.7319078558771411,-0.0,-0.15173065564087418,-0.4790313053750738,0.0
2019-02-20,1.0,-0.0,-0.7308601134215501,-0.0,-0.15144139886578448,-0.4806474480151229,0.0
2019-02-21,1.0,-0.0,-0.7279649994087738,-0.0,-0.15161404753458674,-0.48534941468605886,0.0
2019-02-22,1.0,-0.0,-0.7249769454493863,-0.0,-0.15561230521860442,-0.4839800430351611,0.0
2019-02-25,1.0,-0.0,-0.7228898561695686,-0.0,-0.15653387585162756,-0.4862083648750946,0.0
2019-02-26,1.0,-0.0,-0.7210182644080628,-0.0,-0.15834673985047792,-0.4864909624302073,0.0
2019-02-27,1.0,-0.0,-0.7239445285876562,-0.0,-0.15616717152593712,-0.4864161302536918,0.0
2019-02-28,1.0,-0.0,-0.7283226050738356,-0.0,-0.16137353275274519,-0.4768080272624006,0.0
2019-03-01,1.0,-0.0,-0.734742673168884,-0.0,-0.16734529615075044,-0.46522418446096303,0.0
2019-03-04,1.0,-0.0,-0.7357736081205783,-0.0,-0.15883870051818375,-0.4715235548825214,0.0
2019-03-05,1.0,-0.0,-0.7224922354726286,-0.0,-0.17845373290025843,-0.469902083975438,0.0
2019-03-06,1.0,-0.0,-0.7196150929086083,-0.0,-0.18216723549488054,-0.4683352294273796,0.0
2019-03-07,1.0,-0.0,-0.7176230867649149,-0.0,-0.1831730085769796,-0.4685115860304222,0.0
2019-03-08,1.0,-0.0,-0.7245490530707057,-0.0,-0.1734812391855697,-0.4722795041361493,0.0
2019-03-11,1.0,-0.0,-0.7242967593354169,-0.0,-0.1702817662679482,-0.45545554954997297,0.0
2019-03-12,1.0,-0.0,-0.7168095853400681,-0.0,-0.17171384940678963,-0.460824621167626,0.0
2019-03-13,1.0,-0.0,-0.71613903969541,-0.0,-0.17394063315236552,-0.4601753272697361,0.0
2019-03-14,1.0,-0.0,-0.7121915751946711,-0.0,-0.1782765737874097,-0.45496763298620885,0.0
2019-03-15,1.0,-0.0,-0.7028120955406518,-0.0,-0.18689257559712907,-0.4635133545122956,0.0
2019-03-18,1.0,-0.0,-0.7103182119518894,-0.0,-0.19346055497679704,-0.4638696846292263,0.0
2019-03-19,1.0,-0.0,-0.7137462594404599,-0.0,-0.19258537975585427,-0.46862679903101695,0.0
2019-03-20,1.0,-0.0,-0.7299808886765409,-0.0,-0.19297658862876255,-0.46595795508838983,0.0
2019-03-21,1.0,-0.0,-0.7311912976806594,-0.0,-0.1795332566609162,-0.48531244009967417,0.0
2019-03-22,1.0,-0.0,-0.7274452344350499,-0.0,-0.20244043043812449,-0.47211279784780935,0.0
2019-03-25,1.0,-0.0,-0.7407183748399719,-0.0,-0.20200971037947774,-0.47278919780671025,0.0
2019-03-26,1.0,-0.0,-0.7460647532461252,-0.0,-0.20180380588533986,-0.4701017965519743,0.0
2019-03-27,1.0,-0.0,-0.7552584497848267,-0.0,-0.1942604322808375,-0.4681591799236014,0.0
2019-03-28,1.0,-0.0,-0.7580637384889832,-0.0,-0.19258955691625282,-0.46003085675714767,0.0
2019-03-29,1.0,-0.0,-0.7619392010800126,-0.0,-0.19230491068199895,-0.4565222632048408,0.0
2019-04-01,1.0,-0.0,-0.7622215794041076,-0.0,-0.19279722302574487,-0.45557323305370745,0.0
2019-04-02,1.0,-0.0,-0.7631547085744727,-0.0,-0.2005472552485653,-0.45778143690824996,0.0
2019-04-03,1.0,-0.0,-0.7654721549636804,-0.0,-0.19014527845036322,-0.4656658595641647,0.0
2019-04-04,1.0,-0.0,-0.7634270790510966,-0.0,-0.16847628950741178,-0.4863008729717312,0.0
2019-04-05,1.0,-0.0,-0.75443736833184,-0.0,-0.16914061554108045,-0.4979054168583674,0.0
2019-04-08,1.0,-0.0,-0.7577363238247321,-0.0,-0.16856596743364544,-0.49318913164452827,0.0
2019-04-09,1.0,-0.0,-0.7460379004507343,-0.0,-0.19488198516938884,-0.4823825909950079,0.0
2019-04-10,1.0,-0.0,-0.7438932686476653,-0.0,-0.19066100667070954,-0.49118253486961794,0.0
2019-04-11,1.0,-0.0,-0.7439708561020036,-0.0,-0.19985428051001822,-0.4848330297510625,0.0
2019-04-12,1.0,-0.0,-0.7427037010036208,-0.0,-0.19975213239046438,-0.48759446915020294,0.0
2019-04-15,1.0,-0.0,-0.7413257630902121,-0.0,-0.20230989469597707,-0.48272431697966706,0.0
2019-04-16,1.0,-0.0,-0.7405464480874318,-0.0,-0.20148148148148148,-0.48665452337583487,0.0
2019-04-17,1.0,-0.0,-0.7382553606237817,-0.0,-0.190911306042885,-0.5074805068226121,0.0
2019-04-18,1.0,-0.0,-0.7285850137767916,-0.0,-0.19321645412206484,-0.5165687254639,0.0
2019-04-22,1.0,-0.0,-0.7366774989615656,-0.0,-0.1934664158135216,-0.513230874483837,0.0
2019-04-23,1.0,-0.0,-0.7423401393813426,-0.0,-0.18963198435016504,-0.5133145861352244,0.0
2019-04-24,1.0,-0.0,-0.7385919484072699,-0.0,-0.19479187023646669,-0.5094537815126051,0.0
2019-04-25,1.0,-0.0,-0.7419968768299824,-0.0,-0.1911477649814562,-0.5068563341791918,0.0
2019-04-26,1.0,-0.0,-0.7365015018681775,-0.0,-0.20147012137048523,-0.5040904539793402,0.0
2019-04-29,1.0,-0.0,-0.7409896151496641,-0.0,-0.2028588882101405,-0.4996456933414783,0.0
2019-04-30,1.0,-0.0,-0.7404184591317952,-0.0,-0.20079683222526398,-0.5030553382870552,0.0
2019-05-01,1.0,-0.0,-0.7364790489469436,-0.0,-0.21347325163278785,-0.4961718157579315,0.0
2019-05-02,1.0,-0.0,-0.7381243878550441,-0.0,-0.21797257590597455,-0.4924828599412341,0.0
2019-05-03,1.0,-0.0,-0.7377815866797258,-0.0,-0.21816846229187073,-0.4926052889324192,0.0
2019-05-06,1.0,-0.0,-0.7440943918141539,-0.0,-0.216959193165406,-0.4868669065628749,0.0
2019-05-07,1.0,-0.0,-0.7477301571805136,-0.0,-0.21141267206872988,-0.48152396758762084,0.0
2019-05-08,1.0,-0.0,-0.7431250761174034,-0.0,-0.22007063695043233,-0.472585555961515,0.0
2019-05-09,1.0,-0.0,-0.7427007299270074,-0.0,-0.22805352798053527,-0.462360097323601,0.0
2019-05-10,1.0,-0.0,-0.7435841299958647,-0.0,-0.22569267070471186,-0.46328054683889175,0.0
2019-05-13,1.0,-0.0,-0.7431165859239964,-0.0,-0.2280108089685225,-0.46332497504686315,0.0
2019-05-14,1.0,-0.0,-0.745093264501047,-0.0,-0.2302634783032192,-0.45974772317732426,0.0
2019-05-15,1.0,-0.0,-0.7412897903726708,-0.0,-0.22018148291925463,-0.46477096273291924,0.0
2019-05-16,1.0,-0.0,-0.7421630664048294,-0.0,-0.21487623342303683,-0.46737944577787477,0.0
2019-05-17,1.0,-0.0,-0.7416749533118285,-0.0,-0.21648759428585287,-0.4671727583614271,0.0
2019-05-20,1.0,-0.0,-0.7367362759823635,-0.0,-0.21793691554823394,-0.4679005765783226,0.0
2019-05-21,1.0,-0.0,-0.7411982104648901,-0.0,-0.21664073137521883,-0.47359463139467034,0.0
2019-05-22,1.0,-0.0,-0.737939741193037,-0.0,-0.21957318701595088,-0.4703197455631358,0.0
2019-05-23,1.0,-0.0,-0.7378093247119452,-0.0,-0.21515387233215033,-0.4778550245515095,0.0
2019-05-24,1.0,-0.0,-0.7429891766995013,-0.0,-0.21267177429162107,-0.47654140824516594,0.0
2019-05-28,1.0,-0.0,-0.7469197307346472,-0.0,-0.20615324795256262,-0.4770954336678898,0.0
2019-05-29,1.0,-0.0,-0.7493790483611746,-0.0,-0.20450007305313397,-0.4812253445672819,0.0
2019-05-30,1.0,-0.0,-0.7486733849374422,-0.0,-0.2025948103792415,-0.4828878827710433,0.0
2019-05-31,1.0,-0.0,-0.7554132655555013,-0.0,-0.1921159391954641,-0.4963830099222836,0.0
2019-06-03,1.0,-0.0,-0.7514176997667853,-0.0,-0.1909414508408003,-0.5125322204492451,0.0
2019-06-04,1.0,-0.0,-0.7471795502027774,-0.0,-0.2183605751505469,-0.49239277374953916,0.0
2019-06-05,1.0,-0.0,-0.7392591861412038,-0.0,-0.2194556177973003,-0.5090442464773092,0.0
2019-06-06,1.0,-0.0,-0.742274656925659,-0.0,-0.1983167143844407,-0.5275693553164181,0.0
2019-06-07,1.0,-0.0,-0.7587016711163849,-0.0,-0.19094235142885396,-0.5224216355186394,0.0
2019-06-10,1.0,-0.0,-0.7590799031476998,-0.0,-0.1822651578791323,-0.5293768839254831,0.0
2019-06-11,1.0,-0.0,-0.7651507637373537,-0.0,-0.17883356476889506,-0.535682404284864,0.0
2019-06-12,1.0,-0.0,-0.7651481316063719,-0.0,-0.17721204902982482,-0.5389062577539576,0.0
2019-06-13,1.0,-0.0,-0.7633152241323707,-0.0,-0.18067028850685918,-0.5367517551040659,0.0
2019-06-14,1.0,-0.0,-0.7594971235865899,-0.0,-0.18654532830787543,-0.5336242808966475,0.0
2019-06-17,1.0,-0.0,-0.7589248110987241,-0.0,-0.19080886906973865,-0.527660101573145,0.0
2019-06-18,1.0,-0.0,-0.7425600039713073,-0.0,-0.1993099853558043,-0.5401970761249969,0.0
2019-06-19,1.0,-0.0,-0.7443721115141878,-0.0,-0.19805694975898228,-0.5422899170103861,0.0
2019-06-20,1.0,-0.0,-0.7438014473651489,-0.0,-0.19939817462883289,-0.5436820770435951,0.0
2019-06-21,1.0,-0.0,-0.7459519960203954,-0.0,-0.19721427683123988,-0.5440616838701654,0.0
2019-06-24,1.0,-0.0,-0.7544191134425577,-0.0,-0.1959823981304229,-0.5357382592049325,0.0
2019-06-25,1.0,-0.0,-0.7575772657144278,-0.0,-0.19414721544816604,-0.536704324889265,0.0
2019-06-26,1.0,-0.0,-0.7558692458983742,-0.0,-0.1771105633978141,-0.5566260860905718,0.0
2019-06-27,1.0,-0.0,-0.7483362827446973,-0.0,-0.18000548341267666,-0.5640936168091523,0.0
2019-06-28,1.0,-0.0,-0.7480746703885551,-0.0,-0.1799715873688408,-0.5642648854771577,0.0
2019-07-01,1.0,-0.0,-0.7512181782020684,-0.0,-0.17869928400954654,-0.5561605011933174,0.0
2019-07-02,1.0,-0.0,-0.7562350953895072,-0.0,-0.17142786168521465,-0.5564636327503975,0.0
2019-07-03,1.0,-0.0,-0.7561828690496862,-0.0,-0.1705901322154144,-0.5538411926673777,0.0
2019-07-05,1.0,-0.0,-0.7552007140908978,-0.0,-0.16944781929533112,-0.5548089558900101,0.0
2019-07-08,1.0,-0.0,-0.7592105915604701,-0.0,-0.1624188029949918,-0.5576684682897803,0.0
2019-07-09,1.0,-0.0,-0.7614847118291292,-0.0,-0.1609346350166014,-0.5553793547747659,0.0
2019-07-10,1.0,-0.0,-0.7652365727315539,-0.0,-0.16050759659949934,-0.5527300666716237,0.0
2019-07-11,1.0,-0.0,-0.7633510189914217,-0.0,-0.16757574254970992,-0.5483711013041107,0.0
2019-07-12,1.0,-0.0,-0.7564086656574932,-0.0,-0.17237015162419037,-0.5527954934610517,0.0
2019-07-15,1.0,-0.0,-0.7732373386295929,-0.0,-0.1686196623634558,-0.540764647467726,0.0
2019-07-16,1.0,-0.0,-0.7844427823485415,-0.0,-0.17100473697332336,-0.537696335078534,0.0
2019-07-17,1.0,-0.0,-0.7905550291726924,-0.0,-0.16900214431755847,-0.5338353363586495,0.0
2019-07-18,1.0,-0.0,-0.7885952019132558,-0.0,-0.16860566503076657,-0.5340175880022919,0.0
2019-07-19,1.0,-0.0,-0.787452973565538,-0.0,-0.16824874803796996,-0.5357400901910955,0.0
2019-07-22,1.0,-0.0,-0.7722064464703832,-0.0,-0.16350321327155884,-0.5552234344642056,0.0
2019-07-23,1.0,-0.0,-0.7772347587582595,-0.0,-0.16067821967335744,-0.5555417030295474,0.0
2019-07-24,1.0,-0.0,-0.7763965852927962,-0.0,-0.16072587489391446,-0.5590334980779792,0.0
2019-07-25,1.0,-0.0,-0.7863873822081137,-0.0,-0.14929887269727798,-0.5638513260179469,0.0
2019-07-26,1.0,-0.0,-0.7913374012203661,-0.0,-0.14616885065519655,-0.5632439731919576,0.0
2019-07-29,1.0,-0.0,-0.7959485917967769,-0.0,-0.15635825091621064,-0.5578844319493951,0.0
2019-07-30,1.0,-0.0,-0.7989344859648682,-0.0,-0.15889729349383055,-0.5551981504284673,0.0
2019-07-31,1.0,-0.0,-0.8035629155689373,-0.0,-0.15568937398067997,-0.5498431815330573,0.0
2019-08-01,1.0,-0.0,-0.810942904406236,-0.0,-0.15201263221214095,-0.5434608251040153,0.0
2019-08-02,1.0,-0.0,-0.8177392362695877,-0.0,-0.14861301283026523,-0.569273289720574,0.0
2019-08-05,1.0,-0.0,-0.8171816776090648,-0.0,-0.14745620928287156,-0.5702806154782124,0.0
2019-08-06,1.0,-0.0,-0.813270118148167,-0.0,-0.1516657370315907,-0.570432533847168,0.0
2019-08-07,1.0,-0.0,-0.8146930101950467,-0.0,-0.14113688684257128,-0.5739583596852944,0.0
2019-08-08,1.0,-0.0,-0.8134248935738901,-0.0,-0.14149604703020474,-0.5790340563551591,0.0
2019-08-09,1.0,-0.0,-0.8064915070291007,-0.0,-0.12970394487771636,-0.5877186340576966,0.0
2019-08-12,1.0,-0.0,-0.805029384316594,-0.0,-0.14457588216006256,-0.5726536686256211,0.0
2019-08-13,1.0,-0.0,-0.798727208444871,-0.0,-0.14435072478408,-0.582302136471539,0.0
2019-08-14,1.0,-0.0,-0.802555958862674,-0.0,-0.13755293405928615,-0.5805605968945352,0.0
2019-08-15,1.0,-0.0,-0.8139668431039649,-0.0,-0.13045540796963948,-0.5523319684410267,0.0
2019-08-16,1.0,-0.0,-0.8075443417436923,-0.0,-0.13924556582563077,-0.5513364976267799,0.0
2019-08-19,1.0,-0.0,-0.8225924523539063,-0.0,-0.13929067272497792,-0.5624132273128866,0.0
2019-08-20,1.0,-0.0,-0.8234016217445121,-0.0,-0.13863136888372446,-0.564023543082325,0.0
2019-08-21,1.0,-0.0,-0.826943946697625,-0.0,-0.1395149281982687,-0.5573278146531054,0.0
2019-08-22,1.0,-0.0,-0.8290931989924433,-0.0,-0.12249370277078085,-0.5673047858942065,0.0
2019-08-23,1.0,-0.0,-0.8266905169807517,-0.0,-0.1220145117404011,-0.570694346467802,0.0
2019-08-26,1.0,-0.0,-0.8210676405843507,-0.0,-0.11812087252351411,-0.5623123874324595,0.0
2019-08-27,1.0,-0.0,-0.8223519390720513,-0.0,-0.12195610782643551,-0.5609530013027357,0.0
2019-08-28,1.0,-0.0,-0.8184934934934935,-0.0,-0.12184684684684684,-0.5621621621621622,0.0
2019-08-29,1.0,-0.0,-0.8128486728541766,-0.0,-0.12866184674655393,-0.5601781202311561,0.0
2019-08-30,1.0,-0.0,-0.8087625518309438,-0.0,-0.13166308637657992,-0.5574511665084678,0.0
2019-09-03,1.0,-0.0,-0.8045655485901245,-0.0,-0.13129698543919677,-0.5617023402182871,0.0
2019-09-04,1.0,-0.0,-0.8078854658571323,-0.0,-0.12920070959198462,-0.5615021362716439,0.0
2019-09-05,1.0,-0.0,-0.8156306126521652,-0.0,-0.12632209139892236,-0.5525843145080822,0.0
2019-09-06,1.0,-0.0,-0.814737314102085,-0.0,-0.12851555688413918,-0.547841466756346,0.0
2019-09-09,1.0,-0.0,-0.8085646707332255,-0.0,-0.12851985559566786,-0.5526702352794722,0.0
2019-09-10,1.0,-0.0,-0.8193133908853644,-0.0,-0.07290202770528006,-0.6173208191126279,0.0
2019-09-11,1.0,-0.0,-0.8185173097682825,-0.0,-0.06728089774809831,-0.6246830517410187,0.0
2019-09-12,1.0,-0.0,-0.7814673940243232,-0.0,-0.08543115960162154,-0.6354787047695312,0.0
2019-09-13,1.0,-0.0,-0.7801051051051051,-0.0,-0.0868118118118118,-0.6355855855855855,0.0
2019-09-16,1.0,-0.0,-0.7812977385990834,-0.0,-0.0859482607497934,-0.6370739525681801,0.0
2019-09-17,1.0,-0.0,-0.7697623757417934,-0.0,-0.09186969476926159,-0.6423116408343141,0.0
2019-09-18,1.0,-0.0,-0.7679863771817794,-0.0,-0.0937820849923622,-0.6424260636566248,0.0
2019-09-19,1.0,-0.0,-0.7606784076959692,-0.0,-0.10749805847132798,-0.6370218202770749,0.0
2019-09-20,1.0,-0.0,-0.7752611930949815,-0.0,-0.1071079598125924,-0.6230801994337685,0.0
