Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WLK
2018-11-05,-0.2076271186440678,-0.7052582410249567,-0.0,-0.6727612438275725,-0.7508007473642067,0.0,1.0
2018-11-06,-0.20922707409013577,-0.7061080161457117,-0.0,-0.6715481869433232,-0.7490075724722288,0.0,1.0
2018-11-07,-0.21715515474482477,-0.7285645965703355,-0.0,-0.7003825920612147,-0.7698982031837125,0.0,1.0
2018-11-08,-0.18878225779104071,-0.7314930991217065,-0.0,-0.6923598629997626,-0.7784258537081624,0.0,1.0
2018-11-09,-0.191873128233052,-0.735332153552954,-0.0,-0.6939150558126872,-0.7821263272529267,0.0,1.0
2018-11-12,-0.1909220435579076,-0.7251848836420381,-0.0,-0.6964176674129859,-0.7798358097564285,0.0,1.0
2018-11-13,-0.17110227732111577,-0.7211292278668643,-0.0,-0.6975475003368818,-0.7790392130440642,0.0,1.0
2018-11-14,-0.16836561331974176,-0.7337071015970099,-0.0,-0.7068297655453619,-0.7889908256880733,0.0,1.0
2018-11-15,-0.16780461292842827,-0.7369136179897415,-0.0,-0.7133394476714563,-0.7787968341315942,0.0,1.0
2018-11-16,-0.1645938527228981,-0.7284218374055372,-0.0,-0.7121556135416314,-0.7835914466772849,0.0,1.0
2018-11-19,-0.1654581187313635,-0.7280767145567905,-0.0,-0.7115749525616698,-0.7833423692057468,0.0,1.0
2018-11-20,-0.14552818089773878,-0.7235572055349307,-0.0,-0.7131623354708065,-0.7927438407019911,0.0,1.0
2018-11-21,-0.14635537217805508,-0.7187279863137769,-0.0,-0.7107108114454397,-0.7786723021703399,0.0,1.0
2018-11-23,-0.1459475826800794,-0.7298052013592168,-0.0,-0.7091141540221378,-0.7795310029270262,0.0,1.0
2018-11-26,-0.14592866756393,-0.7295760430686405,-0.0,-0.709421265141319,-0.7798115746971735,0.0,1.0
2018-11-27,-0.14025146689019277,-0.7301927912824812,-0.0,-0.7058507963118189,-0.7765968147527241,0.0,1.0
2018-11-28,-0.13941162658079234,-0.7361712119687364,-0.0,-0.7035993425245715,-0.7752842910335112,0.0,1.0
2018-11-29,-0.11744174450686434,-0.7263570787487951,-0.0,-0.7011933650234352,-0.7791111258850514,0.0,1.0
2018-11-30,-0.11924644264813951,-0.7333823234685016,-0.0,-0.7117041886565569,-0.7759035339702052,0.0,1.0
2018-12-03,-0.11881386495692246,-0.7333533693982501,-0.0,-0.7114806651973552,-0.7756628598143324,0.0,1.0
2018-12-04,-0.1152307281941851,-0.7341624433182181,-0.0,-0.7098559615897573,-0.774939983995732,0.0,1.0
2018-12-06,-0.1076470588235294,-0.6926470588235294,-0.0,-0.7091503267973857,-0.7585294117647059,0.0,1.0
2018-12-07,-0.10949906871875305,-0.6923504231611279,-0.0,-0.709080809071006,-0.7567231970721824,0.0,1.0
2018-12-10,-0.08989820398106724,-0.6948064578875706,-0.0,-0.7101082798417947,-0.7470984892692731,0.0,1.0
2018-12-11,-0.0780803223290876,-0.7013257083441643,-0.0,-0.7089940213153108,-0.7608851052768392,0.0,1.0
2018-12-12,-0.07754054141886842,-0.7016346560072797,-0.0,-0.708784244905918,-0.7618211952812713,0.0,1.0
2018-12-13,-0.07803308524813936,-0.7017127628457213,-0.0,-0.7085053137898534,-0.7617407130553479,0.0,1.0
2018-12-14,-0.08147089397089398,-0.6928599272349273,-0.0,-0.7128703222453222,-0.761239604989605,0.0,1.0
2018-12-17,-0.07906704781704782,-0.6933796777546778,-0.0,-0.7139423076923077,-0.7620517151767151,0.0,1.0
2018-12-18,-0.06144980088710461,-0.6835885647683492,-0.0,-0.718101466636449,-0.7744682228769386,0.0,1.0
2018-12-19,-0.05922735662705224,-0.6844337942424145,-0.0,-0.7194715197046728,-0.775104433146595,0.0,1.0
2018-12-20,-0.059874628408944044,-0.6798823833527208,-0.0,-0.7191417862220499,-0.7723277756236269,0.0,1.0
2018-12-21,-0.05511051056847795,-0.6811440337161793,-0.0,-0.7231927420133192,-0.7577132194447126,0.0,1.0
2018-12-24,-0.032458386683738794,-0.6604353393085788,-0.0,-0.7230793854033291,-0.7850512163892445,0.0,1.0
2018-12-26,-0.0332634388105223,-0.671495742788156,-0.0,-0.699421781674927,-0.7728428008641505,0.0,1.0
2018-12-27,-0.006486085801649319,-0.6479599715847669,-0.0,-0.6550946659665813,-0.7790406770238132,0.0,1.0
2018-12-28,-0.008444430696897522,-0.6467567818367409,-0.0,-0.6566240836400754,-0.7813727612979059,0.0,1.0
2018-12-31,-0.009775412980263565,-0.6450535172925819,-0.0,-0.6568396956010641,-0.7818164944626617,0.0,1.0
2019-01-02,-0.010690381755081805,-0.6464427367377293,-0.0,-0.6593021814576102,-0.7822260783341596,0.0,1.0
2019-01-03,-0.006856114661537507,-0.6486629025252838,-0.0,-0.6572252900663895,-0.7895700192343488,0.0,1.0
2019-01-04,-0.0,-0.6501129366626442,-0.0,-0.652402611466939,-0.7916395928091836,0.0,1.0
2019-01-07,-0.0,-0.6455731334998612,-0.0,-0.64998303882567,-0.7882937058623987,0.0,1.0
2019-01-08,-0.0,-0.63398491611513,-0.0,-0.6581806987840542,-0.7861782361089733,0.0,1.0
2019-01-09,-0.0005948281259783358,-0.6707782856427275,-0.0,-0.6740341869638721,-0.7852357397783483,0.0,1.0
2019-01-10,-0.0,-0.6702663786897048,-0.0,-0.6751181644598868,-0.7847059191786397,0.0,1.0
2019-01-11,-0.0010653965468617804,-0.6630213392661297,-0.0,-0.6774668630338733,-0.7919343214364052,0.0,1.0
2019-01-14,-0.01056194565455856,-0.6639295452408562,-0.0,-0.678127056758705,-0.7815212962672767,0.0,1.0
2019-01-15,-0.009287439992469643,-0.6620752408145336,-0.0,-0.6779203664773619,-0.788365598820244,0.0,1.0
2019-01-16,-0.0,-0.667817896389325,-0.0,-0.6570172684458399,-0.814850863422292,0.0,1.0
2019-01-17,-0.0,-0.6809066582716827,-0.0,-0.654840232960806,-0.8123721076656698,0.0,1.0
2019-01-18,-0.0,-0.6804744928542134,-0.0,-0.65832728649399,-0.8160393728113071,0.0,1.0
2019-01-22,-0.0,-0.6641685882654368,-0.0,-0.6490520112733794,-0.8894119907763259,0.0,1.0
2019-01-23,-0.0,-0.670934576455187,-0.0,-0.6427088987515565,-0.8793384207669465,0.0,1.0
2019-01-24,-0.0,-0.68639394716594,-0.0,-0.6288150807899462,-0.890709156193896,0.0,1.0
2019-01-25,-0.0,-0.6527087999480637,-0.0,-0.6310578764566495,-0.9622812997046125,0.0,1.0
2019-01-28,-0.0,-0.6491880258266485,-0.0,-0.6472640709580644,-0.9645209678471272,0.0,1.0
2019-01-29,-0.0,-0.6520762822181724,-0.0,-0.6397422546211924,-0.9625423066909659,0.0,1.0
2019-01-30,-0.0,-0.648257811221986,-0.0,-0.6437755602813676,-0.9796499263863897,0.0,1.0
2019-01-31,-0.0,-0.6548553854207564,-0.0,-0.6113074204946997,-1.0056929721240675,0.0,1.0
2019-02-01,-0.0,-0.6546981419030615,-0.0,-0.6287442967665146,-1.0227798717185743,0.0,1.0
2019-02-04,-0.0,-0.6616563707839186,-0.0,-0.6170261966899012,-1.0247761884311717,0.0,1.0
2019-02-05,-0.0,-0.6543568738851819,-0.0,-0.6074849706018365,-1.0412895553940675,0.0,1.0
2019-02-06,-0.0,-0.6334107498341075,-0.0,-0.6368613138686132,-1.0476111479761114,0.0,1.0
2019-02-07,-0.0,-0.6480135417703873,-0.0,-0.651332603139832,-1.0197152245345016,0.0,1.0
2019-02-08,-0.0,-0.6385782747603833,-0.0,-0.6590122470713524,-1.0303847177848775,0.0,1.0
2019-02-11,-0.0,-0.6305384230705118,-0.0,-0.6618103017169528,-1.0415402567094516,0.0,1.0
2019-02-12,-0.0,-0.6485030941629034,-0.0,-0.6635892289680548,-1.0329152032112394,0.0,1.0
2019-02-13,-0.0,-0.6517339587870665,-0.0,-0.6658066677835484,-1.033104372591724,0.0,1.0
2019-02-14,-0.0,-0.6353442777050391,-0.0,-0.6852318125356699,-1.0365595729680732,0.0,1.0
2019-02-15,-0.0,-0.6344630872483221,-0.0,-0.6850671140939597,-1.0362080536912752,0.0,1.0
2019-02-19,-0.0,-0.6430649854510184,-0.0,-0.6686845713903475,-1.0328104618883576,0.0,1.0
2019-02-20,-0.0,-0.6337509709229678,-0.0,-0.7147006180135761,-1.0286717773800278,0.0,1.0
2019-02-21,-0.0,-0.6407519461535847,-0.0,-0.7196519019614509,-1.038991059591393,0.0,1.0
2019-02-22,-0.0,-0.6338520055325034,-0.0,-0.7434993084370677,-1.080463347164592,0.0,1.0
2019-02-25,-0.0,-0.6324741910898635,-0.0,-0.7479387514723204,-1.0838702972355019,0.0,1.0
2019-02-26,-0.0,-0.6428100607111882,-0.0,-0.7489332176929748,-1.077467476149176,0.0,1.0
2019-02-27,-0.0,-0.6501927551835515,-0.0,-0.7544194769562046,-1.0684541381585801,0.0,1.0
2019-02-28,-0.0,-0.6548202188639917,-0.0,-0.7587979850616641,-1.0604481500781657,0.0,1.0
2019-03-01,-0.0,-0.6562325516471246,-0.0,-0.751570351758794,-1.0818676716917923,0.0,1.0
2019-03-04,-0.0,-0.6494766224703419,-0.0,-0.745778087927425,-1.093893928820656,0.0,1.0
2019-03-05,-0.0,-0.6302008482596656,-0.0,-0.7846752427354622,-1.0903291387710752,0.0,1.0
2019-03-06,-0.0,-0.6322322743530402,-0.0,-0.7816817448628937,-1.0926783084367768,0.0,1.0
2019-03-07,-0.0,-0.5493140591558191,-0.0,-0.8703554261253992,-1.0889442475702609,0.0,1.0
2019-03-08,-0.0,-0.537544653910091,-0.0,-0.8945637180348742,-1.1048350015916246,0.0,1.0
2019-03-11,-0.0,-0.5305160967949175,-0.0,-0.8944250124919695,-1.1441930187736455,0.0,1.0
2019-03-12,-0.0,-0.4851378130066654,-0.0,-0.9150063051702396,-1.2027742749054224,0.0,1.0
2019-03-13,-0.0,-0.5033117376669441,-0.0,-0.9213145607875783,-1.194759129899743,0.0,1.0
2019-03-14,-0.0,-0.5093143225621551,-0.0,-0.8864369133768002,-1.186680518736118,0.0,1.0
2019-03-15,-0.0,-0.5094089393885085,-0.0,-0.8866267608157998,-1.1883221620846625,0.0,1.0
2019-03-18,-0.0,-0.5257031306485431,-0.0,-0.8937531631841517,-1.1955751572554407,0.0,1.0
2019-03-19,-0.0,-0.5297083575159606,-0.0,-0.8885664538595474,-1.2091555426581546,0.0,1.0
2019-03-20,-0.0,-0.541719502916561,-0.0,-0.8696061736893592,-1.2117314590051087,0.0,1.0
2019-03-21,-0.0,-0.5374832905813072,-0.0,-0.8911449113045992,-1.1842190830593593,0.0,1.0
2019-03-22,-0.0,-0.5347249954619714,-0.0,-0.9227809039753133,-1.1729533490651662,0.0,1.0
2019-03-25,-0.0,-0.5055445186924328,-0.0,-0.9364637890554453,-1.170092107639516,0.0,1.0
2019-03-26,-0.0,-0.4997821192533953,-0.0,-0.9370687776890115,-1.1944585663446874,0.0,1.0
2019-03-27,-0.0,-0.4991266375545852,-0.0,-0.9393013100436682,-1.2005822416302765,0.0,1.0
2019-03-28,-0.0,-0.4977049180327868,-0.0,-0.9347905282331511,-1.2104918032786884,0.0,1.0
2019-03-29,-0.0,-0.5014942780086011,-0.0,-0.9334864057147023,-1.2095998250601356,0.0,1.0
2019-04-01,-0.0,-0.5084912536443149,-0.0,-0.9342565597667638,-1.201603498542274,0.0,1.0
2019-04-02,-0.0,-0.5144647671791882,-0.0,-0.9421773664650587,-1.1868396123296656,0.0,1.0
2019-04-03,-0.0,-0.5089224059603852,-0.0,-0.9591858986007632,-1.1663092858440849,0.0,1.0
2019-04-04,-0.0,-0.5093687465890486,-0.0,-0.9542659632526834,-1.1747134800800436,0.0,1.0
2019-04-05,-0.0,-0.5154514461673816,-0.0,-0.9517211041460466,-1.1986876351772426,0.0,1.0
2019-04-08,-0.0,-0.5216498625114574,-0.0,-0.9507974335472045,-1.1939505041246563,0.0,1.0
2019-04-09,-0.0,-0.5229472140762464,-0.0,-0.9490469208211145,-1.1936950146627565,0.0,1.0
2019-04-10,-0.0,-0.5083647545484496,-0.0,-0.9522275506095106,-1.2001683933081961,0.0,1.0
2019-04-11,-0.0,-0.49679686642017784,-0.0,-0.9653695500970091,-1.1985942819489694,0.0,1.0
2019-04-12,-0.0,-0.49582753824756604,-0.0,-0.9664739038137764,-1.1977527267403556,0.0,1.0
2019-04-15,-0.0,-0.4944913698127066,-0.0,-0.9769372016158648,-1.2009915534337128,0.0,1.0
2019-04-16,-0.0,-0.49442666372365074,-0.0,-0.9871978810285839,-1.1971820623183607,0.0,1.0
2019-04-17,-0.0,-0.4668678023474006,-0.0,-1.0232164538798338,-1.1891901835976306,0.0,1.0
2019-04-18,-0.0,-0.4730285882266481,-0.0,-1.027118394943779,-1.1744322775042257,0.0,1.0
2019-04-22,-0.0,-0.47816634115782874,-0.0,-1.0306960975789512,-1.176143273022073,0.0,1.0
2019-04-23,-0.0,-0.48103924820342736,-0.0,-1.031140593329648,-1.1730606228118665,0.0,1.0
2019-04-24,-0.0,-0.4637984923699209,-0.0,-1.0345651774223201,-1.178819635962493,0.0,1.0
2019-04-25,-0.0,-0.46142617327202395,-0.0,-1.007444712064813,-1.1804612801985257,0.0,1.0
2019-04-26,-0.0,-0.46543913488236155,-0.0,-0.997552243168201,-1.1903404939354083,0.0,1.0
2019-04-29,-0.0,-0.46503981880616646,-0.0,-0.997406297946957,-1.1906553664060788,0.0,1.0
2019-04-30,-0.0,-0.4631721314471616,-0.0,-1.00639690024491,-1.1857659831121834,0.0,1.0
2019-05-01,-0.0,-0.46611969819060883,-0.0,-1.0327448538568602,-1.1638707786975313,0.0,1.0
2019-05-02,-0.0,-0.4679235594028537,-0.0,-1.0356527161354216,-1.1643619557642226,0.0,1.0
2019-05-03,-0.0,-0.40781417419256083,-0.0,-1.172126128884127,-1.2467855502831777,0.0,1.0
2019-05-06,-0.0,-0.3962798530312308,-0.0,-1.1688227189222289,-1.2622473974280464,0.0,1.0
2019-05-07,-0.0,-0.3884097964815454,-0.0,-1.1759993867617187,-1.2683300755049636,0.0,1.0
2019-05-08,-0.0,-0.39474085365853656,-0.0,-1.1573170731707316,-1.2589176829268292,0.0,1.0
2019-05-09,-0.0,-0.394345805075059,-0.0,-1.1621961441743502,-1.253600548655033,0.0,1.0
2019-05-10,-0.0,-0.3964018905320933,-0.0,-1.1674416831834122,-1.247713066016161,0.0,1.0
2019-05-13,-0.0,-0.3965339935250428,-0.0,-1.1667111026471146,-1.2455913159398209,0.0,1.0
2019-05-14,-0.0,-0.3504753999396318,-0.0,-1.179972834289164,-1.2426048898279507,0.0,1.0
2019-05-15,-0.0,-0.3592633211057747,-0.0,-1.1879136255341678,-1.234542222894528,0.0,1.0
2019-05-16,-0.0,-0.3563153112221717,-0.0,-1.1951007117976675,-1.2347417840375587,0.0,1.0
2019-05-17,-0.0,-0.3488239324046586,-0.0,-1.2172109309583619,-1.2400471949455736,0.0,1.0
2019-05-20,-0.0,-0.34136041999543487,-0.0,-1.220117172639428,-1.2428288822947577,0.0,1.0
2019-05-21,-0.0,-0.3379788287259158,-0.0,-1.222983778843957,-1.246820501104257,0.0,1.0
2019-05-22,-0.0,-0.3370182594442115,-0.0,-1.2251743986581787,-1.249799870392254,0.0,1.0
2019-05-23,-0.0,-0.3319093752383858,-0.0,-1.2192005492409794,-1.2630254023953007,0.0,1.0
2019-05-24,-0.0,-0.3197242640057889,-0.0,-1.221540922420688,-1.2672430209087098,0.0,1.0
2019-05-28,-0.0,-0.3087317295980512,-0.0,-1.2230130937880632,-1.274588915956151,0.0,1.0
2019-05-29,-0.0,-0.32514242309153063,-0.0,-1.2275351310292444,-1.2452715533611851,0.0,1.0
2019-05-30,-0.0,-0.3213201820940819,-0.0,-1.2234825493171473,-1.248823975720789,0.0,1.0
2019-05-31,-0.0,-0.32739835237842146,-0.0,-1.2147982233020767,-1.2542044721157133,0.0,1.0
2019-06-03,-0.0,-0.33597643860444043,-0.0,-1.2140915269596737,-1.225796707446005,0.0,1.0
2019-06-04,-0.0,-0.335523567169281,-0.0,-1.1773709597781912,-1.285198830187246,0.0,1.0
2019-06-05,-0.0,-0.35136360202462796,-0.0,-1.1631411951348494,-1.2627861297877163,0.0,1.0
2019-06-06,-0.0,-0.36240800150971875,-0.0,-1.1448952632572182,-1.2669937724098885,0.0,1.0
2019-06-07,-0.0,-0.38439502450056545,-0.0,-1.1275537127779873,-1.2573690162080664,0.0,1.0
2019-06-10,-0.0,-0.39369694237848396,-0.0,-1.1038990308767183,-1.2586958154909473,0.0,1.0
2019-06-11,-0.0,-0.39319492068276873,-0.0,-1.119446851803007,-1.2553977165680696,0.0,1.0
2019-06-12,-0.0,-0.3991332202751084,-0.0,-1.1193517995100812,-1.250122479743735,0.0,1.0
2019-06-13,-0.0,-0.4331313283396695,-0.0,-1.10693717770166,-1.2239996988745436,0.0,1.0
2019-06-14,-0.0,-0.43930592229347415,-0.0,-1.1019615239532252,-1.2308940022632968,0.0,1.0
2019-06-17,-0.0,-0.43408457073942863,-0.0,-1.100927112384111,-1.233737845782769,0.0,1.0
2019-06-18,-0.0,-0.4289915174363808,-0.0,-1.1029217719132893,-1.2381149858623939,0.0,1.0
2019-06-19,-0.0,-0.4274047869938281,-0.0,-1.1068417883486374,-1.2291509860003011,0.0,1.0
2019-06-20,-0.0,-0.4249215767791678,-0.0,-1.1174269624702369,-1.2370837900147398,0.0,1.0
2019-06-21,-0.0,-0.4250369416133066,-0.0,-1.1287462584776267,-1.2351002159663547,0.0,1.0
2019-06-24,-0.0,-0.3921216520842089,-0.0,-1.1589424215794901,-1.2696672143048178,0.0,1.0
2019-06-25,-0.0,-0.38369249579703496,-0.0,-1.16552040348464,-1.2716643741403026,0.0,1.0
2019-06-26,-0.0,-0.38810802574943815,-0.0,-1.143793090313488,-1.2772254599474346,0.0,1.0
2019-06-27,-0.0,-0.37377750611246946,-0.0,-1.143528422982885,-1.3029874694376529,0.0,1.0
2019-06-28,-0.0,-0.3818147086914995,-0.0,-1.1365425023877747,-1.3020439350525312,0.0,1.0
2019-07-01,-0.0,-0.36921552184188455,-0.0,-1.1498437142639322,-1.2927879850575588,0.0,1.0
2019-07-02,-0.0,-0.3699380204570516,-0.0,-1.1379520133845393,-1.294573938172554,0.0,1.0
2019-07-03,-0.0,-0.3938373205741627,-0.0,-1.1216076555023924,-1.3123062200956939,0.0,1.0
2019-07-05,-0.0,-0.39550639209982397,-0.0,-1.1207609278113757,-1.311299089030085,0.0,1.0
2019-07-08,-0.0,-0.40540125824765993,-0.0,-1.1123216203774742,-1.3184363971152369,0.0,1.0
2019-07-09,-0.0,-0.4038269805966715,-0.0,-1.1100544520285298,-1.3207684638392514,0.0,1.0
2019-07-10,-0.0,-0.38606988071951825,-0.0,-1.1243815441261074,-1.324933839604188,0.0,1.0
2019-07-11,-0.0,-0.3844353198511071,-0.0,-1.1304347826086958,-1.3225756936183277,0.0,1.0
2019-07-12,-0.0,-0.3978953028382686,-0.0,-1.1326957790836119,-1.3100587625302456,0.0,1.0
2019-07-15,-0.0,-0.4132759018537036,-0.0,-1.1267594800399972,-1.3058226290285364,0.0,1.0
2019-07-16,-0.0,-0.41759932310295755,-0.0,-1.1346486673589478,-1.2937963924464442,0.0,1.0
2019-07-17,-0.0,-0.41796724840470517,-0.0,-1.1301606827093105,-1.2959944645191053,0.0,1.0
2019-07-18,-0.0,-0.4163497368522147,-0.0,-1.1311513195805003,-1.2940340363412854,0.0,1.0
2019-07-19,-0.0,-0.43553955232191244,-0.0,-1.02401722409889,-1.2525706225175395,0.0,1.0
2019-07-22,-0.0,-0.427255848496101,-0.0,-1.0172298551800967,-1.2688451541032306,0.0,1.0
2019-07-23,-0.0,-0.43029649996284464,-0.0,-1.0138218027792227,-1.2713829233855987,0.0,1.0
2019-07-24,-0.0,-0.42942094700066896,-0.0,-1.0146064074927525,-1.2725786070021554,0.0,1.0
2019-07-25,-0.0,-0.4113822950332479,-0.0,-1.0406404398380327,-1.262788365095286,0.0,1.0
2019-07-26,-0.0,-0.40225019494263115,-0.0,-1.0444469199064275,-1.2665329917195798,0.0,1.0
2019-07-29,-0.0,-0.4012913759833754,-0.0,-1.042043936470239,-1.26755232299243,0.0,1.0
2019-07-30,-0.0,-0.4122852680895367,-0.0,-1.0442106045958206,-1.2618427902134304,0.0,1.0
2019-07-31,-0.0,-0.4306067031209314,-0.0,-1.0348175426849682,-1.254361492392962,0.0,1.0
2019-08-01,-0.0,-0.43840230991337825,-0.0,-1.0248759902272895,-1.2385059598726587,0.0,1.0
2019-08-02,-0.0,-0.43869653767820777,-0.0,-1.0244028883540084,-1.2399185336048881,0.0,1.0
2019-08-05,-0.0,-0.43902529485943176,-0.0,-1.013500482160077,-1.2563608040946515,0.0,1.0
2019-08-06,-0.0,-0.4415094339622641,-0.0,-0.9652683641692617,-1.2568602308115038,0.0,1.0
2019-08-07,-0.0,-0.4462652717828663,-0.0,-0.9525203014119541,-1.259126490599166,0.0,1.0
2019-08-08,-0.0,-0.43870944141639534,-0.0,-0.9505066393532575,-1.2687932106668618,0.0,1.0
2019-08-09,-0.0,-0.42353583121134963,-0.0,-0.9312477264459804,-1.282902873772281,0.0,1.0
2019-08-12,-0.0,-0.4215158568519058,-0.0,-0.9344631946464941,-1.2808772185045099,0.0,1.0
2019-08-13,-0.0,-0.41280104616949403,-0.0,-0.9328344654727742,-1.2869337789240438,0.0,1.0
2019-08-14,-0.0,-0.4094992180965197,-0.0,-0.9363930610612067,-1.29086809470124,0.0,1.0
2019-08-15,-0.0,-0.4398524513841636,-0.0,-0.9247573684775992,-1.2166672635461806,0.0,1.0
2019-08-16,-0.0,-0.4452196937169028,-0.0,-0.9185272649205667,-1.2143623872906828,0.0,1.0
2019-08-19,-0.0,-0.4267018507292372,-0.0,-0.9332097136540313,-1.206040723175124,0.0,1.0
2019-08-20,-0.0,-0.42383681606208395,-0.0,-0.9304047559716635,-1.205617457548681,0.0,1.0
2019-08-21,-0.0,-0.4265694469144584,-0.0,-0.9321358705317446,-1.1981148852925483,0.0,1.0
2019-08-22,-0.0,-0.43014889221343594,-0.0,-0.9442544703284178,-1.1876113129586094,0.0,1.0
2019-08-23,-0.0,-0.4416761444412852,-0.0,-0.9422803525732159,-1.1702089849303383,0.0,1.0
2019-08-26,-0.0,-0.43657557402451047,-0.0,-0.9329483025778279,-1.1521341033948445,0.0,1.0
2019-08-27,-0.0,-0.43042116744660636,-0.0,-0.9268498645367861,-1.1612540023222264,0.0,1.0
2019-08-28,-0.0,-0.41533591276820264,-0.0,-0.9451987337319733,-1.1568765388673936,0.0,1.0
2019-08-29,-0.0,-0.4064786156443444,-0.0,-0.9512521102982554,-1.1594330332020257,0.0,1.0
2019-08-30,-0.0,-0.3983577218654595,-0.0,-0.956907744674878,-1.1538758465803418,0.0,1.0
2019-09-03,-0.0,-0.4007018775223724,-0.0,-0.9570100017546939,-1.1516406387085454,0.0,1.0
2019-09-04,-0.0,-0.4028035745575609,-0.0,-0.951322936744349,-1.1503416856492028,0.0,1.0
2019-09-05,-0.0,-0.4110302860740015,-0.0,-0.9513184584178498,-1.1348884381338742,0.0,1.0
2019-09-06,-0.0,-0.41000558971492457,-0.0,-0.9495528228060368,-1.134013415315819,0.0,1.0
2019-09-09,-0.0,-0.4072753957437887,-0.0,-0.9497501485131216,-1.1373659013872874,0.0,1.0
2019-09-10,-0.0,-0.4157804218876136,-0.0,-0.9032676985714788,-1.1908321926222316,0.0,1.0
2019-09-11,-0.0,-0.41415630924794605,-0.0,-0.892282845305807,-1.2045502422582683,0.0,1.0
2019-09-12,-0.0,-0.4232215000878271,-0.0,-0.8881784647813104,-1.201686281398208,0.0,1.0
2019-09-13,-0.0,-0.4142730966260378,-0.0,-0.8780074191838897,-1.24066419360537,0.0,1.0
2019-09-16,-0.0,-0.4233300311350128,-0.0,-0.8712850268893292,-1.2434545711859608,0.0,1.0
2019-09-17,-0.0,-0.47857754927163665,-0.0,-0.881426735218509,-1.2104398743216225,0.0,1.0
