Date,FSV,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.18561251355118477,-0.5827525682721594,-0.0,-0.4581849155954778,-0.3546022404625471,0.0
2018-10-31,1.0,-0.18950093558557404,-0.5667085330530849,-0.0,-0.45646323020531615,-0.350575449209238,0.0
2018-11-01,1.0,-0.2020267134237533,-0.5617296684028673,-0.0,-0.4608323449022742,-0.3539270795729978,0.0
2018-11-02,1.0,-0.20288699053108278,-0.5565819267188143,-0.0,-0.4611465623713462,-0.352485590778098,0.0
2018-11-05,1.0,-0.19979418574736302,-0.5652945716490867,-0.0,-0.46200154360689477,-0.34558785695909444,0.0
2018-11-06,1.0,-0.20807757775829167,-0.5741218342188065,-0.0,-0.458399958735235,-0.3384742353123227,0.0
2018-11-07,1.0,-0.2077737969430626,-0.5739619042709487,-0.0,-0.4576384772018456,-0.3381447019099415,0.0
2018-11-08,1.0,-0.1871117813961811,-0.5755220981058766,-0.0,-0.4507297870708826,-0.34280821042406895,0.0
2018-11-09,1.0,-0.18644544431946006,-0.5755700991921464,-0.0,-0.45170774107781986,-0.3427753349013192,0.0
2018-11-12,1.0,-0.186030516850498,-0.5674402017474591,-0.0,-0.45349873907838095,-0.3403469444939756,0.0
2018-11-13,1.0,-0.1678408201398884,-0.5650077014367598,-0.0,-0.45584930434563037,-0.3363634068126152,0.0
2018-11-14,1.0,-0.16814784891941023,-0.5646586548172087,-0.0,-0.4557917592405575,-0.33611896586548173,0.0
2018-11-15,1.0,-0.16777186656917376,-0.5657698999016666,-0.0,-0.4586873755074254,-0.32913945689720375,0.0
2018-11-16,1.0,-0.16060197092001732,-0.561075602862163,-0.0,-0.4713656387665198,-0.3533905426396068,0.0
2018-11-19,1.0,-0.1587305633443793,-0.562503186336987,-0.0,-0.47333673209278615,-0.35452459852153967,0.0
2018-11-20,1.0,-0.12598524976556758,-0.5568340218465672,-0.0,-0.47885039409990626,-0.37270953189548117,0.0
2018-11-21,1.0,-0.13025020096463022,-0.5519995980707395,-0.0,-0.47641177652733124,-0.3533711816720257,0.0
2018-11-23,1.0,-0.13026974031524172,-0.5541366047411951,-0.0,-0.4759295105457654,-0.3535533824379698,0.0
2018-11-26,1.0,-0.13051900676746586,-0.5531711489597222,-0.0,-0.47726986842436286,-0.3548265365166419,0.0
2018-11-27,1.0,-0.12716516682124682,-0.5532048229012608,-0.0,-0.4744942721780764,-0.351791041034768,0.0
2018-11-28,1.0,-0.1273219523200722,-0.5535333784562935,-0.0,-0.4742172419844075,-0.35175854202702367,0.0
2018-11-29,1.0,-0.10511687924959055,-0.545262792198124,-0.0,-0.47364633480569757,-0.35751153903419525,0.0
2018-11-30,1.0,-0.10541600476568705,-0.546117950754567,-0.0,-0.4754269261318506,-0.355167791898332,0.0
2018-12-03,1.0,-0.10560810307589186,-0.5461383778952856,-0.0,-0.4755095454432611,-0.3552791638737866,0.0
2018-12-04,1.0,-0.10752286262490345,-0.547158057362139,-0.0,-0.4794797039694999,-0.3576536841842964,0.0
2018-12-06,1.0,-0.10455053721619913,-0.5099907627983858,-0.0,-0.4782682677816131,-0.338032962224707,0.0
2018-12-07,1.0,-0.10318251440519316,-0.5104179329459532,-0.0,-0.4787386642678272,-0.3389171184751161,0.0
2018-12-10,1.0,-0.09113917948223497,-0.5113532275948512,-0.0,-0.4783059345321313,-0.3296533770428578,0.0
2018-12-11,1.0,-0.07432399631050052,-0.5224525462401087,-0.0,-0.47978057187242096,-0.35074518180494196,0.0
2018-12-12,1.0,-0.07334191417538917,-0.5230589892415668,-0.0,-0.47975811739563345,-0.35238118367049565,0.0
2018-12-13,1.0,-0.07322754403843354,-0.5206483233852575,-0.0,-0.4813655553937982,-0.35111855194836705,0.0
2018-12-14,1.0,-0.07090387234870597,-0.5300398910293832,-0.0,-0.4786193812025686,-0.3527923720568204,0.0
2018-12-17,1.0,-0.06654209236294804,-0.5296430218166817,-0.0,-0.47535612881306577,-0.35525517509161064,0.0
2018-12-18,1.0,-0.06932716216548906,-0.544277308648662,-0.0,-0.4877274182033039,-0.3605455574977227,0.0
2018-12-19,1.0,-0.07927447055625571,-0.5442953517681074,-0.0,-0.4861739194899548,-0.36138087824647247,0.0
2018-12-20,1.0,-0.0779259113494367,-0.5341909775175875,-0.0,-0.4902346632557682,-0.3574064052737738,0.0
2018-12-21,1.0,-0.07618387160689519,-0.5382653061224489,-0.0,-0.49489795918367346,-0.3673717059639389,0.0
2018-12-24,1.0,-0.05852649210532798,-0.5217380594625218,-0.0,-0.49456856417961914,-0.3883784516097249,0.0
2018-12-26,1.0,-0.060346724698633156,-0.5337066288480817,-0.0,-0.47397119593124193,-0.37714257769518544,0.0
2018-12-27,1.0,-0.022369511184755594,-0.5146171144514144,-0.0,-0.4325482305598296,-0.39758551307847084,0.0
2018-12-28,1.0,-0.02210703211910341,-0.5147577457454615,-0.0,-0.4325546166773178,-0.39750053255698364,0.0
2018-12-31,1.0,-0.018416555914182647,-0.5221663185874311,-0.0,-0.43445035124359216,-0.3982342889690526,0.0
2019-01-02,1.0,-0.017143670120693337,-0.5218504730514785,-0.0,-0.43350010670334105,-0.39869110568373134,0.0
2019-01-03,1.0,-0.029916765755053507,-0.5203091557669441,-0.0,-0.44820451843043996,-0.3796908442330559,0.0
2019-01-04,1.0,-0.020614648247754896,-0.522806435561453,-0.0,-0.44463663720588587,-0.3814657725754093,0.0
2019-01-07,1.0,-0.020103239249857928,-0.5223290395908317,-0.0,-0.4444970638378481,-0.3809433604849403,0.0
2019-01-08,1.0,-0.018342956257276593,-0.5300924275904674,-0.0,-0.4432960296528619,-0.38429918977356425,0.0
2019-01-09,1.0,-0.01770625652710529,-0.5263457704357734,-0.0,-0.44310737681572204,-0.38635716320136715,0.0
2019-01-10,1.0,-0.017662140347545343,-0.526635647137024,-0.0,-0.44302535371759566,-0.38659671446206434,0.0
2019-01-11,1.0,-0.020471169373990687,-0.5127054241474304,-0.0,-0.4446185997910136,-0.3970504417212881,0.0
2019-01-14,1.0,-0.026390802413416313,-0.5120195733764074,-0.0,-0.44553185424485725,-0.39146752814860564,0.0
2019-01-15,1.0,-0.024266647634001857,-0.5076725430019271,-0.0,-0.44795755715747154,-0.39916256274831685,0.0
2019-01-16,1.0,-0.02497865072587532,-0.5020874845810798,-0.0,-0.44693519309232377,-0.3981165195938894,0.0
2019-01-17,1.0,-0.019681880398357485,-0.5072922074857223,-0.0,-0.4424647189314202,-0.39047529145230564,0.0
2019-01-18,1.0,-0.02024310759057066,-0.5050072551678203,-0.0,-0.44591926544399246,-0.40757391945574345,0.0
2019-01-22,1.0,-0.0,-0.5306463152873837,-0.0,-0.4915573575005962,-0.36272358693059864,0.0
2019-01-23,1.0,-0.0,-0.5139416529281056,-0.0,-0.5015650013141232,-0.3738083291520321,0.0
2019-01-24,1.0,-0.0,-0.5007160588122971,-0.0,-0.5214101584876838,-0.36473649035707467,0.0
2019-01-25,1.0,-0.0,-0.4656901844197907,-0.0,-0.5830372465134266,-0.368283663258647,0.0
2019-01-28,1.0,-0.0,-0.47188944553353174,-0.0,-0.5771194849826956,-0.3711851690505579,0.0
2019-01-29,1.0,-0.0,-0.46909452157689413,-0.0,-0.5749557800877129,-0.3789585907780282,0.0
2019-01-30,1.0,-0.0,-0.46861600329465347,-0.0,-0.5746747740982098,-0.37924852830737177,0.0
2019-01-31,1.0,-0.0,-0.48072820711723063,-0.0,-0.5420585668573645,-0.4013381169397848,0.0
2019-02-01,1.0,-0.0,-0.47949015624244185,-0.0,-0.535505248391622,-0.40359405988487396,0.0
2019-02-04,1.0,-0.0,-0.4728659714175357,-0.0,-0.5341106604866744,-0.40708285052143683,0.0
2019-02-05,1.0,-0.0,-0.46890691386635763,-0.0,-0.5312379297025879,-0.41393877945152574,0.0
2019-02-06,1.0,-0.0,-0.4685307919307242,-0.0,-0.5402496250786125,-0.41006724396497507,0.0
2019-02-07,1.0,-0.0,-0.4621662079289198,-0.0,-0.5382925298179536,-0.41395045632333766,0.0
2019-02-08,1.0,-0.0,-0.466204631619618,-0.0,-0.5471010118084567,-0.40151167564173773,0.0
2019-02-11,1.0,-0.0,-0.4602290612363495,-0.0,-0.5575195525315383,-0.4036175210053512,0.0
2019-02-12,1.0,-0.0,-0.4584545983701979,-0.0,-0.5620149398525417,-0.4048554520760574,0.0
2019-02-13,1.0,-0.0,-0.46399844001364987,-0.0,-0.5641056890752205,-0.40937454297274894,0.0
2019-02-14,1.0,-0.0,-0.4442403311534034,-0.0,-0.5768486540769588,-0.4282705072623509,0.0
2019-02-15,1.0,-0.0,-0.4579705168142461,-0.0,-0.5713900267360004,-0.42345900071132475,0.0
2019-02-19,1.0,-0.0,-0.43705463182897863,-0.0,-0.5918162450718711,-0.4198888263094743,0.0
2019-02-20,1.0,-0.0,-0.4387387608104466,-0.0,-0.5953156772913247,-0.41592963716098685,0.0
2019-02-21,1.0,-0.0,-0.44159313725490196,-0.0,-0.594607843137255,-0.4147794117647059,0.0
2019-02-22,1.0,-0.0,-0.4388875275667728,-0.0,-0.5995589316344033,-0.41193334966919876,0.0
2019-02-25,1.0,-0.0,-0.4376136419480073,-0.0,-0.6045751633986928,-0.4149343948105558,0.0
2019-02-26,1.0,-0.0,-0.44074347612013787,-0.0,-0.610930576070901,-0.4101674052191039,0.0
2019-02-27,1.0,-0.0,-0.43412054120541205,-0.0,-0.610159901599016,-0.41574415744157445,0.0
2019-02-28,1.0,-0.0,-0.43077680659854733,-0.0,-0.6069924904591899,-0.4243506093807706,0.0
2019-03-01,1.0,-0.0,-0.4295665444162749,-0.0,-0.6080192975115071,-0.4238314421443867,0.0
2019-03-04,1.0,-0.0,-0.4256926332365533,-0.0,-0.596821022587471,-0.4379951774026869,0.0
2019-03-05,1.0,-0.0,-0.41008382642998026,-0.0,-0.6184418145956607,-0.43693293885601575,0.0
2019-03-06,1.0,-0.0,-0.40840137145112354,-0.0,-0.6267728965738388,-0.43146444340297474,0.0
2019-03-07,1.0,-0.0,-0.3882587407425633,-0.0,-0.6407007356740398,-0.4314888172625052,0.0
2019-03-08,1.0,-0.0,-0.3798393892827046,-0.0,-0.6679968274426215,-0.43072423536410054,0.0
2019-03-11,1.0,-0.0,-0.37553239464849425,-0.0,-0.6720699503933457,-0.4577842361076314,0.0
2019-03-12,1.0,-0.0,-0.34589110413925717,-0.0,-0.6867725938670176,-0.49746989171136524,0.0
2019-03-13,1.0,-0.0,-0.3622902270483712,-0.0,-0.683980054167616,-0.4849267218467614,0.0
2019-03-14,1.0,-0.0,-0.3711537480226565,-0.0,-0.690386283614839,-0.4898708986069296,0.0
2019-03-15,1.0,-0.0,-0.3629259543940559,-0.0,-0.7014347937483988,-0.4977965667435306,0.0
2019-03-18,1.0,-0.0,-0.3744324045407637,-0.0,-0.7072239422084623,-0.49832301341589263,0.0
2019-03-19,1.0,-0.0,-0.372941815080001,-0.0,-0.7101868844831597,-0.5017189236694497,0.0
2019-03-20,1.0,-0.0,-0.37945205479452054,-0.0,-0.6996381493926078,-0.5055311449987077,0.0
2019-03-21,1.0,-0.0,-0.3812156123266086,-0.0,-0.7181825226668045,-0.4837134812595253,0.0
2019-03-22,1.0,-0.0,-0.3797099942830414,-0.0,-0.7329140897042774,-0.48601943765916533,0.0
2019-03-25,1.0,-0.0,-0.3383164080622712,-0.0,-0.7517655549255116,-0.4873704830145884,0.0
2019-03-26,1.0,-0.0,-0.3567741433425851,-0.0,-0.7508754636715,-0.4862908873959171,0.0
2019-03-27,1.0,-0.0,-0.34687370385732064,-0.0,-0.7580101617586064,-0.48740149315636666,0.0
2019-03-28,1.0,-0.0,-0.34227108886756735,-0.0,-0.7472188367087624,-0.5036693203329617,0.0
2019-03-29,1.0,-0.0,-0.3471638382894805,-0.0,-0.7460947636099434,-0.5015569048731122,0.0
2019-04-01,1.0,-0.0,-0.3443993126074051,-0.0,-0.7448575743373431,-0.5145029422486069,0.0
2019-04-02,1.0,-0.0,-0.3559401309635173,-0.0,-0.7607837023178463,-0.48173266812181686,0.0
2019-04-03,1.0,-0.0,-0.3573509520341276,-0.0,-0.7544740401623139,-0.4893871605452086,0.0
2019-04-04,1.0,-0.0,-0.35587179353764503,-0.0,-0.7633851917373433,-0.48233518913575113,0.0
2019-04-05,1.0,-0.0,-0.3489159891598916,-0.0,-0.771549927037732,-0.48530331457160725,0.0
2019-04-08,1.0,-0.0,-0.3423815354156355,-0.0,-0.7754969130174278,-0.48717013572303125,0.0
2019-04-09,1.0,-0.0,-0.3225873544093178,-0.0,-0.8166857321131449,-0.4605345257903494,0.0
2019-04-10,1.0,-0.0,-0.31534784641762353,-0.0,-0.8319218579518887,-0.45053774614225595,0.0
2019-04-11,1.0,-0.0,-0.30891258216448425,-0.0,-0.8562962579576627,-0.4226748097924538,0.0
2019-04-12,1.0,-0.0,-0.3092222826509207,-0.0,-0.8602802165073938,-0.4202729650635797,0.0
2019-04-15,1.0,-0.0,-0.3087845906235398,-0.0,-0.8654275478947095,-0.42173303566792997,0.0
2019-04-16,1.0,-0.0,-0.31050595778925777,-0.0,-0.8644375795020898,-0.421017107551725,0.0
2019-04-17,1.0,-0.0,-0.3065910037484381,-0.0,-0.8914514785506039,-0.4050135360266556,0.0
2019-04-18,1.0,-0.0,-0.32299093734492934,-0.0,-0.8893415863563947,-0.39938363498654966,0.0
2019-04-22,1.0,-0.0,-0.3206770956161727,-0.0,-0.8938500641983071,-0.40581191206142075,0.0
2019-04-23,1.0,-0.0,-0.31750897325054367,-0.0,-0.896827268201944,-0.4056171238439572,0.0
2019-04-24,1.0,-0.0,-0.3152981171548117,-0.0,-0.8906119246861924,-0.409178870292887,0.0
2019-04-25,1.0,-0.0,-0.29523635604716686,-0.009678597516435355,-0.8928832307210686,-0.41098820828550564,0.0
2019-04-26,1.0,-0.0,-0.2887022741498018,-0.01992489046526184,-0.8998017942833298,-0.3995670769872731,0.0
2019-04-29,1.0,-0.0,-0.27672528678564895,-0.012882489743656748,-0.9060074734118999,-0.417465833964828,0.0
2019-04-30,1.0,-0.0,-0.26932629212308173,-0.018091030299861442,-0.9081592638100965,-0.4187341507411571,0.0
2019-05-01,1.0,-0.0,-0.25538429330332607,-0.029414073744537198,-0.9092455447099154,-0.42286656373485465,0.0
2019-05-02,1.0,-0.0,-0.2550953664216007,-0.02718400879097878,-0.903273069778394,-0.430784123910939,0.0
2019-05-03,1.0,-0.0,-0.2620417342189216,-0.025390931436640344,-0.8989069609330057,-0.4285863710057005,0.0
2019-05-06,1.0,-0.0,-0.24340198919257577,-0.03247448247056674,-0.8986608191714308,-0.43592554885530055,0.0
2019-05-07,1.0,-0.0,-0.2419991117381195,-0.033806202157953866,-0.8993912793583615,-0.43731222405099673,0.0
2019-05-08,1.0,-0.0,-0.24501091362644214,-0.05768631119426255,-0.8557842220143437,-0.4400270242178567,0.0
2019-05-09,1.0,-0.0,-0.24468748376370342,-0.05759339117784589,-0.8549124538889177,-0.440614121681301,0.0
2019-05-10,1.0,-0.0,-0.2449075036374974,-0.05747245894824361,-0.8543182290584078,-0.44151423820411556,0.0
2019-05-13,1.0,-0.0,-0.2419405158069884,-0.05977017470881864,-0.8556052412645592,-0.4425176788685524,0.0
2019-05-14,1.0,-0.0,-0.21686067381159943,-0.11289164658222656,-0.8085995589969746,-0.42559355930465104,0.0
2019-05-15,1.0,-0.0,-0.22071494512257667,-0.12144835367730024,-0.8144681505795467,-0.40775977023284443,0.0
2019-05-16,1.0,-0.0,-0.22090755094707662,-0.12296596683948462,-0.8152302243211335,-0.40752528104306757,0.0
2019-05-17,1.0,-0.0,-0.21077736238236433,-0.1376563104292897,-0.8185123114606163,-0.4113961583086245,0.0
2019-05-20,1.0,-0.0,-0.21304875216145766,-0.13665574108963274,-0.8194698944434409,-0.41167058094820247,0.0
2019-05-21,1.0,-0.0,-0.21289622568394947,-0.13420651528068409,-0.82389108476065,-0.4123588829471183,0.0
2019-05-22,1.0,-0.0,-0.2025865406954232,-0.14502181264358915,-0.8262732646686801,-0.4074963215364361,0.0
2019-05-23,1.0,-0.0,-0.20408847184986598,-0.15580532068467726,-0.8224633945143329,-0.3954939162713962,0.0
2019-05-24,1.0,-0.0,-0.09285237140948564,-0.22091405032286796,-0.9397127588510353,-0.5298652861278113,0.0
2019-05-28,1.0,-0.0,-0.0972890310023634,-0.22257750590852216,-0.9361879605171693,-0.5244265257889614,0.0
2019-05-29,1.0,-0.0,-0.09527258545282336,-0.220742680446834,-0.940635707719308,-0.5291249965178149,0.0
2019-05-30,1.0,-0.0,-0.0983400402414487,-0.21409009613234964,-0.9528560250391236,-0.5292868321037335,0.0
2019-05-31,1.0,-0.0,-0.10147560225811861,-0.21231345369180032,-0.9518193505114302,-0.5291207869878709,0.0
2019-06-03,1.0,-0.0,-0.1074614422676115,-0.22940113936362372,-0.9473947478115882,-0.4946783381964708,0.0
2019-06-04,1.0,-0.0,-0.10347702826648879,-0.22818866561049503,-0.9503877261736013,-0.4973456738653103,0.0
2019-06-05,1.0,-0.0,-0.10155241104547327,-0.24445665613408435,-0.9548839126253607,-0.4467371891743372,0.0
2019-06-06,1.0,-0.0,-0.09023758337467615,-0.2579516013450196,-0.9718868860592029,-0.43608400859930546,0.0
2019-06-07,1.0,-0.0,-0.08781525372227286,-0.2651031739454711,-0.9688406397613325,-0.4405955636584625,0.0
2019-06-10,1.0,-0.0,-0.09134602104797945,-0.2579344253238682,-0.9623511863657707,-0.45057039471866966,0.0
2019-06-11,1.0,-0.0,-0.08994708994708996,-0.277071387019031,-0.9542923626693262,-0.4488767001856007,0.0
2019-06-12,1.0,-0.0,-0.09249868373652562,-0.27974062681852185,-0.9532241527419847,-0.44561753540055976,0.0
2019-06-13,1.0,-0.0,-0.10703686239702659,-0.2911546889301861,-0.9423071589049454,-0.4332233101267578,0.0
2019-06-14,1.0,-0.0,-0.10579505496026802,-0.28767616357947784,-0.9406096851897999,-0.4346706537087798,0.0
2019-06-17,1.0,-0.0,-0.1018748962999834,-0.2874287926552735,-0.9384713234887451,-0.4375587633427355,0.0
2019-06-18,1.0,-0.0,-0.09132206376300864,-0.2857772149110732,-0.9381091349595286,-0.43794394581796153,0.0
2019-06-19,1.0,-0.0,-0.10864569083447333,-0.2796169630642955,-0.932202462380301,-0.41551299589603286,0.0
2019-06-20,1.0,-0.0,-0.11074900725729152,-0.2811173490346433,-0.9307407914555662,-0.41599342735861977,0.0
2019-06-21,1.0,-0.0,-0.1214470284237726,-0.27662323382264004,-0.9226180658639836,-0.4282533399307274,0.0
2019-06-24,1.0,-0.0,-0.11904827472255114,-0.279982375457825,-0.9187894142593561,-0.43601465040068293,0.0
2019-06-25,1.0,-0.0,-0.09911475138578639,-0.2847136041477069,-0.9321585174154049,-0.4417693941148893,0.0
2019-06-26,1.0,-0.0,-0.09456768269071196,-0.28140731316036954,-0.9343641090888976,-0.4556065718869282,0.0
2019-06-27,1.0,-0.0,-0.10361764949363945,-0.281575098650625,-0.9355114655481663,-0.4387538287480339,0.0
2019-06-28,1.0,-0.0,-0.08831682081400774,-0.27990778604166094,-0.9408842659933584,-0.4353541729560611,0.0
2019-07-01,1.0,-0.0,-0.08493954432045624,-0.28204425191237353,-0.940750692292929,-0.43404710333671487,0.0
2019-07-02,1.0,-0.0,-0.0885566417481311,-0.2813603877433664,-0.937347682028533,-0.4310358991210055,0.0
2019-07-03,1.0,-0.0,-0.08003730319820067,-0.28874321136650394,-0.9439080585879641,-0.430193647484777,0.0
2019-07-05,1.0,-0.0,-0.07198662244030812,-0.2899750541407385,-0.9439129362098743,-0.4354286027577511,0.0
2019-07-08,1.0,-0.0,-0.0712798026856673,-0.2889010687859688,-0.9424773910660454,-0.4378185804329954,0.0
2019-07-09,1.0,-0.0,-0.06973622942288202,-0.2883672519104878,-0.9422882029088717,-0.4386589608041852,0.0
2019-07-10,1.0,-0.0,-0.06258906061602543,-0.2868847966677628,-0.9513043954839416,-0.4395483941685848,0.0
2019-07-11,1.0,-0.0,-0.0889940828402367,-0.2549638395792242,-0.869086127547666,-0.41680473372781063,0.0
2019-07-12,1.0,-0.0,-0.09180000525472268,-0.25777042116602294,-0.8775649615091563,-0.4002522266887365,0.0
2019-07-15,1.0,-0.0,-0.09331582403151675,-0.26261326329612605,-0.8818122127380171,-0.38862770847012473,0.0
2019-07-16,1.0,-0.0,-0.08519509125235998,-0.24777113488567235,-0.8830239144115797,-0.4062041116005874,0.0
2019-07-17,1.0,-0.0,-0.08538183342942503,-0.24715655956811156,-0.8812568792913675,-0.40691336023900626,0.0
2019-07-18,1.0,-0.0,-0.08613016388292581,-0.25208126079899473,-0.8788418241792765,-0.40088486308183674,0.0
2019-07-19,1.0,-0.0,-0.08763615416841224,-0.25494868035190615,-0.8762306242144953,-0.3995601173020528,0.0
2019-07-22,1.0,-0.0,-0.07131250655204949,-0.2505241639584862,-0.8865447111856589,-0.4124646189328022,0.0
2019-07-23,1.0,-0.0,-0.06941641990513875,-0.25135609653835067,-0.8867954194072482,-0.4129084667592568,0.0
2019-07-24,1.0,-0.0,-0.0672614064462118,-0.24918899120971116,-0.8844704897446629,-0.41523650062787776,0.0
2019-07-25,1.0,-0.0,-0.09108649789029537,-0.2343618143459916,-0.8781909282700422,-0.4334915611814346,0.0
2019-07-26,1.0,-0.0,-0.06922158864872033,-0.2420899085001989,-0.898952393581753,-0.44190425672987665,0.0
2019-07-29,1.0,-0.0,-0.05317228563843908,-0.24289885850809664,-0.8984603132466153,-0.46010087602867006,0.0
2019-07-30,1.0,-0.0,-0.05225167847570522,-0.24472573839662445,-0.8947801395854894,-0.46195897354244625,0.0
2019-07-31,1.0,-0.0,-0.07218548322842802,-0.2427163838206783,-0.8879504953124586,-0.45297851432820757,0.0
2019-08-01,1.0,-0.0,-0.07976746655340837,-0.2468677001486515,-0.8798046294330006,-0.44802505839881085,0.0
2019-08-02,1.0,-0.0,-0.06550055824339411,-0.2693657291722048,-0.8800042532830028,-0.4434313360625233,0.0
2019-08-05,1.0,-0.0,-0.0664092258386529,-0.2789292563112407,-0.8643969842645861,-0.4171854887435312,0.0
2019-08-06,1.0,-0.0,-0.06849350514930394,-0.28209905294208976,-0.8157635977850229,-0.4212337628732598,0.0
2019-08-07,1.0,-0.0,-0.06985265656852373,-0.2695533249038784,-0.8117823136273321,-0.429257089773695,0.0
2019-08-08,1.0,-0.0,-0.06983586249612883,-0.27056880355115104,-0.8119644884897286,-0.42840920821719836,0.0
2019-08-09,1.0,-0.0,-0.0657386919158133,-0.2704420315957392,-0.8067462563680338,-0.4299902228168579,0.0
2019-08-12,1.0,-0.0,-0.06430702747196214,-0.27062969441300544,-0.8092653565181603,-0.42807902047535756,0.0
2019-08-13,1.0,-0.0,-0.06269423397970977,-0.26829330936175677,-0.8123025555412868,-0.42509310389110055,0.0
2019-08-14,1.0,-0.0,-0.07190562706312853,-0.26876327439289643,-0.7976406765782132,-0.42063512372373907,0.0
2019-08-15,1.0,-0.0,-0.08849044232612095,-0.2828466232914712,-0.7723810964845917,-0.3780955263025168,0.0
2019-08-16,1.0,-0.0,-0.09618490109002827,-0.2789664917238595,-0.7641804602341542,-0.3839069438837303,0.0
2019-08-19,1.0,-0.0,-0.08930814450082901,-0.2841280209013716,-0.7642566447269256,-0.3744912827211978,0.0
2019-08-20,1.0,-0.0,-0.09364582027823035,-0.29003634540669254,-0.7592430129088857,-0.363629527509713,0.0
2019-08-21,1.0,-0.0,-0.09355978056661908,-0.3001177325217304,-0.7528619022569575,-0.3583828060419328,0.0
2019-08-22,1.0,-0.0,-0.09785512746885067,-0.28894604109965294,-0.7443881245474294,-0.36577692326899547,0.0
2019-08-23,1.0,-0.0,-0.10129902573070199,-0.2893080189857607,-0.7467149637771672,-0.36080439670247316,0.0
2019-08-26,1.0,-0.0,-0.09493968741485648,-0.29009486538032847,-0.7397765833601665,-0.35209174448269887,0.0
2019-08-27,1.0,-0.0,-0.09129705461542256,-0.2921949775519266,-0.7316098475504464,-0.35171937441413,0.0
2019-08-28,1.0,-0.0,-0.06651972559994056,-0.31266252259838034,-0.754600163451299,-0.3427771861611234,0.0
2019-08-29,1.0,-0.0,-0.05278911564625851,-0.31708101422387136,-0.7584910327767471,-0.3453555967841682,0.0
2019-08-30,1.0,-0.0,-0.048554228757524916,-0.3203641567156814,-0.7585611368795027,-0.339706898253232,0.0
2019-09-03,1.0,-0.0,-0.05067292258303495,-0.326756389677738,-0.7486356340288924,-0.34335103099148045,0.0
