Date,DRIV,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-31,0.9877997194826013,-0.0,-0.2492152191820469,-0.0,-0.3560789901373645,-0.621034352249705,0.012200280517398758
2019-02-01,0.9878885029833467,-0.0,-0.24906492118621426,-0.0,-0.35579748864547156,-0.6215379820108646,0.01211149701665331
2019-02-04,0.9878656988912143,-0.0,-0.24898695284321148,-0.0,-0.35525671282896204,-0.6222558667676004,0.01213430110878568
2019-02-05,0.9880636900122481,-0.0,-0.24743347066028284,-0.0,-0.354971606725309,-0.6244961585569536,0.011936309987751923
2019-02-06,0.9881461675579323,-0.0,-0.24703654188948307,-0.0,-0.35784313725490197,-0.6232843137254902,0.011853832442067736
2019-02-07,0.9882284746065011,-0.0,-0.24586435992330674,-0.0,-0.3547286752575021,-0.6288402372140722,0.011771525393498909
2019-02-08,0.9893855751537184,-0.0,-0.24193258830393607,-0.0,-0.3552578430052511,-0.6468740182218033,0.010614424846281584
2019-02-11,0.9908748845278598,-0.0,-0.2406777369713629,-0.0,-0.3536939819300183,-0.6587432124912692,0.009125115472140233
2019-02-12,0.9908722109533469,-0.0,-0.24424160468785214,-0.0,-0.35161144917737214,-0.6578994816317332,0.009127789046653144
2019-02-13,0.9908941330267992,-0.0,-0.2443257375977641,-0.0,-0.3517479207519102,-0.6578538102643857,0.009105866973200802
2019-02-14,0.9909156485280195,-0.0,-0.24439835895586315,-0.0,-0.35185519138001,-0.6579279563590461,0.009084351471980523
2019-02-15,0.9914477840960375,-0.0,-0.24706652224930048,-0.0,-0.3514306345338027,-0.6580016246953697,0.008552215903962452
2019-02-19,0.9914109876237066,-0.0,-0.24479812439414778,-0.0,-0.3524425708424446,-0.6570707184562321,0.008589012376293425
2019-02-20,0.9914770805618813,-0.0,-0.24493247051926675,-0.0,-0.35241595454442964,-0.6573696196252621,0.008522919438118644
2019-02-21,0.9900533339334339,-0.0,-0.24661880865044897,-0.0,-0.3488984404887819,-0.6548596889979071,0.00994666606656615
2019-02-22,0.9900549005490056,-0.0,-0.24671496714967148,-0.0,-0.34915849158491585,-0.6541490414904149,0.009945099450994511
2019-02-25,0.9897194790002924,-0.0,-0.24760983510674192,-0.0,-0.34877286122421436,-0.6531842620295593,0.010280520999707556
2019-02-26,0.9928777190555039,-0.0,-0.24753328645632502,-0.0,-0.3549118787851294,-0.6657971737700457,0.007122280944496111
2019-02-27,0.9928777190555039,-0.0,-0.24753328645632502,-0.0,-0.35488919636173927,-0.6658198561934358,0.007122280944496111
2019-02-28,0.9928997572760474,-0.0,-0.2473969557425765,-0.0,-0.35483066034525784,-0.666220538529592,0.007100242723952544
2019-03-01,0.9932108716877456,-0.0,-0.24756476919234352,-0.0,-0.35414727186031203,-0.668876728502986,0.006789128312254491
2019-03-04,0.9940205529283376,-0.0,-0.24608948708621317,-0.0,-0.3547881047653692,-0.6726764277919244,0.005979447071662422
2019-03-05,0.9948329236092143,-0.0,-0.24257944095420195,-0.0,-0.3617181098060639,-0.6719703177638168,0.005167076390785759
2019-03-06,0.9948552176288472,-0.0,-0.24269258787106174,-0.0,-0.36152340193043164,-0.6722136222910217,0.005144782371152795
2019-03-07,0.994813348802293,-0.0,-0.23854045815418912,-0.0,-0.36486271298255196,-0.6714438454013968,0.0051866511977069546
2019-03-08,0.9946232884514615,-0.0,-0.23823844348757206,-0.0,-0.36602647346957373,-0.6740026883557743,0.005376711548538492
2019-03-11,0.9946669097704948,-0.0,-0.23773275292294369,-0.0,-0.3675729881258974,-0.6737926476285981,0.005333090229505208
2019-03-12,0.9942109581547999,-0.0,-0.23826237578630685,-0.0,-0.36676087154708725,-0.6741270854225545,0.00578904184520011
2019-03-13,0.9944367176634215,-0.0,-0.2389019357486491,-0.0,-0.3667434278027315,-0.674365580610593,0.005563282336578581
2019-03-14,0.9942806361937747,-0.0,-0.23968919473180514,-0.0,-0.365492412158775,-0.6734493916055233,0.005719363806225219
2019-03-15,0.9946180159635121,-0.0,-0.24059293044469782,-0.0,-0.3656328392246294,-0.6742759407069555,0.005381984036488027
2019-03-18,0.9946410654018061,-0.0,-0.24090121317157712,-0.0,-0.3657073793669616,-0.6737891088205783,0.005358934598193925
2019-03-19,0.9951807779275061,-0.0,-0.24240001827193203,-0.0,-0.3660324783591805,-0.6755361670054587,0.00481922207249389
2019-03-20,0.99563248879539,-0.0,-0.23920698801792734,-0.0,-0.36831153388822824,-0.6791365590414341,0.004367511204609896
2019-03-21,0.9954317039744175,-0.0,-0.23819095477386934,-0.0,-0.3823663773412517,-0.6636135221562357,0.0045682960255824575
2019-03-22,0.9948702749532625,-0.0,-0.23765446172085178,-0.0,-0.38222151292690715,-0.6600018239022389,0.005129725046737495
2019-03-25,0.9959165050758526,-0.0012547051442910917,-0.2321888901562678,-0.0,-0.38631230751682444,-0.661526177711874,0.004083494924147371
2019-03-26,0.9963878283532612,-0.000914473834617407,-0.22530349100386363,-0.0,-0.38773690587778054,-0.6722297158272559,0.0036121716467387576
2019-03-27,0.9970485952228425,-0.003180195845154205,-0.22426100485037062,-0.0,-0.3877551020408163,-0.6727143772307129,0.0029514047771574993
2019-03-28,0.9970720772239632,-0.002813550792597845,-0.2247638218541986,-0.0,-0.3870347919573621,-0.6728275041745774,0.002927922776036782
2019-03-29,0.9972771994051023,-0.003180414140258551,-0.22324676810433589,-0.0,-0.387415627502574,-0.6742249170575448,0.0027228005948976087
2019-04-01,0.9974371295851353,-0.002311159927690442,-0.22480034781812772,-0.0,-0.38861810942541364,-0.6725475389579186,0.002562870414864648
2019-04-02,0.998827127843065,-0.0,-0.2242945518938436,-0.0,-0.3916703079364349,-0.6837844674930432,0.0011728721569348943
2019-04-03,0.9992171850896784,-0.004765961365781778,-0.22324039324937262,-0.0,-0.3970022793728271,-0.6773881610756799,0.0007828149103216449
2019-04-04,1.0,-0.006071659433003971,-0.22446670976082742,-0.0,-0.39172592113768584,-0.6863514636623881,0.0
2019-04-05,1.0,-0.004805803932441487,-0.22513343037360506,-0.0,-0.3918116494535709,-0.6887086712414224,0.0
2019-04-08,0.9996541069040262,-0.005926301711017848,-0.2187197343541023,-0.0,-0.39002905502006185,-0.6913019416132454,0.0003458930959738043
2019-04-09,1.0,-0.008981137302888277,-0.2158705238611964,-0.0,-0.39193775540830694,-0.6919862396970886,0.0
2019-04-10,1.0,-0.009140852222889063,-0.21125525137343615,-0.0,-0.39229490789898896,-0.6956050043857624,0.0
2019-04-11,1.0,-0.0,-0.21391556691770883,-0.0,-0.3873189156820746,-0.7019046961007853,0.0
2019-04-12,1.0,-0.0,-0.21269885120979812,-0.0,-0.38851670235053065,-0.7009461979418469,0.0
2019-04-15,1.0,-0.0,-0.21201918642191678,-0.0,-0.3923069827506687,-0.7017341573655567,0.0
2019-04-16,1.0,-0.0,-0.21162715616640532,-0.0,-0.39239922516373027,-0.7020339452080065,0.0
2019-04-17,1.0,-0.0,-0.20336359646083121,-0.0,-0.39011712523390396,-0.7166816827222954,0.0
2019-04-18,1.0,-0.0,-0.19156370031005598,-0.0,-0.3867370077282614,-0.7355731408209543,0.0
2019-04-22,1.0,-0.0,-0.191927378829632,-0.0,-0.3882546372415071,-0.7355440798462358,0.0
2019-04-23,1.0,-0.0,-0.1927049559981473,-0.0,-0.3874478925428439,-0.7357341361741546,0.0
2019-04-24,1.0,-0.0,-0.18269342035224143,-0.0,-0.38658612789002295,-0.7450531139345969,0.0
2019-04-25,1.0,-0.0,-0.1850343598880122,-0.0,-0.3860570582382748,-0.7427057544135681,0.0
2019-04-26,1.0,-0.0,-0.18978423601937475,-0.0,-0.37268534612621385,-0.7550580546478481,0.0
2019-04-29,1.0,-0.0,-0.18574739281575897,-0.0,-0.37191193511008114,-0.7598609501738123,0.0
2019-04-30,1.0,-0.0,-0.18773751042728704,-0.0,-0.37153582352395964,-0.7579015664102327,0.0
2019-05-01,1.0,-0.0,-0.1969805728575729,-0.0,-0.3658276796258133,-0.7527033598073495,0.0
2019-05-02,1.0,-0.0,-0.1938692886061307,-0.0,-0.36485829959514166,-0.7547484094852515,0.0
2019-05-03,1.0,-0.0,-0.1964194846648471,-0.0,-0.3623074432159874,-0.7542674746727113,0.0
2019-05-06,1.0,-0.0,-0.19880467012601927,-0.0,-0.35975722757598216,-0.7579457005189029,0.0
2019-05-07,1.0,-0.0,-0.19138611562572555,-0.0,-0.36484792198746224,-0.7655676805200836,0.0
2019-05-08,1.0,-0.0,-0.20521536670547147,-0.0,-0.3770197904540163,-0.7460535506402793,0.0
2019-05-09,0.9980751837851627,-0.0,-0.20268546647805016,-0.0,-0.3827833306277684,-0.7336100739778763,0.0019248162148373183
2019-05-10,1.0,-0.0,-0.2032742474135314,-0.0,-0.38690768116957425,-0.7452299212966206,0.0
2019-05-13,1.0,-0.0,-0.2033391710449504,-0.0,-0.38524226503210734,-0.7465032107413893,0.0
2019-05-14,1.0,-0.0,-0.20684343198580898,-0.0,-0.38780225935953694,-0.7394267575389787,0.0
2019-05-15,1.0,-0.0,-0.20959902794653706,-0.0,-0.3909944854659314,-0.7360734648097953,0.0
2019-05-16,1.0,-0.0,-0.2096113801736038,-0.0,-0.39463278818932634,-0.7354296811024543,0.0
2019-05-17,1.0,-0.0,-0.21082168077444702,-0.0,-0.3810503671140626,-0.746434083150166,0.0
2019-05-20,1.0,-0.0,-0.21536913065867702,-0.0,-0.3792425448246805,-0.746102710547259,0.0
2019-05-21,1.0,-0.0,-0.21368846298384067,-0.0,-0.38620349492671924,-0.7488491168733559,0.0
2019-05-22,1.0,-0.0,-0.2155275849900012,-0.0,-0.38524879425949893,-0.7518880131749206,0.0
2019-05-23,1.0,-0.0,-0.215128742726566,-0.0,-0.3792079907653891,-0.7614313646964593,0.0
2019-05-24,1.0,-0.0,-0.2164506245580957,-0.0,-0.3780108413858119,-0.7623615366485976,0.0
2019-05-28,1.0,-0.0,-0.21840895698291102,-0.0,-0.37711255156157925,-0.761555686505598,0.0
2019-05-29,1.0,-0.0,-0.22870788631658198,-0.0,-0.37965838509316774,-0.7443534726143423,0.0
2019-05-30,1.0,-0.0,-0.22814198010020464,-0.0,-0.37842542281184577,-0.7456307482417143,0.0
2019-05-31,1.0,-0.0,-0.227554070273705,-0.0,-0.3849050387140806,-0.7409804429173237,0.0
2019-06-03,1.0,-0.0,-0.23190106305587496,-0.0,-0.3859854973834276,-0.7288151503062446,0.0
2019-06-04,1.0,-0.01292486688090826,-0.22711172620862752,-0.0,-0.38859046233961203,-0.7170838122493022,0.0
2019-06-05,1.0,-0.01109966279505433,-0.23398276508055452,-0.0,-0.38701292618958416,-0.7096056575496441,0.0
2019-06-06,1.0,-0.009318442555781884,-0.23663693193790825,-0.0,-0.382711713610077,-0.7126501369670577,0.0
2019-06-07,1.0,-0.012357525686334168,-0.2331078709013036,-0.0,-0.38376202401291926,-0.7112130502960657,0.0
2019-06-10,1.0,-0.014657332178229412,-0.2325036877473132,-0.0,-0.38413449155915613,-0.7101547683158117,0.0
2019-06-11,1.0,-0.00984035715120492,-0.23041862421990045,-0.0,-0.3817170371409205,-0.7154009770235842,0.0
2019-06-12,1.0,-0.009209480622691786,-0.22624000747978124,-0.0,-0.38228694310691413,-0.7196951989154318,0.0
2019-06-13,1.0,-0.012915906219289624,-0.22846179044410128,-0.0,-0.379521737095793,-0.7189386494454584,0.0
2019-06-14,1.0,-0.027133050016345212,-0.2208237986270023,-0.0,-0.38612058095549434,-0.7009526922897306,0.0
2019-06-17,1.0,-0.026235324323693486,-0.22337371332539738,-0.0,-0.3775179142450342,-0.7069532945872138,0.0
2019-06-18,1.0,-0.03009588689545762,-0.22928866388260272,-0.0,-0.3708326528707743,-0.702797284371136,0.0
2019-06-19,1.0,-0.028433915095441697,-0.22980771477301934,-0.0,-0.37129973598747695,-0.7068526436298217,0.0
2019-06-20,1.0,-0.028871758934828313,-0.2295258117262322,-0.0,-0.37119831814996496,-0.7062835786031302,0.0
2019-06-21,1.0,-0.029878661772613564,-0.22850863862717133,-0.0,-0.37467561312042647,-0.7048839221003904,0.0
2019-06-24,1.0,-0.029358785411841767,-0.22803939457739722,-0.0,-0.3743888460008889,-0.7075584251526423,0.0
2019-06-25,1.0,-0.02917933130699088,-0.2271451952303016,-0.0,-0.3753799392097264,-0.7063829787234042,0.0
2019-06-26,1.0,-0.03603624643841375,-0.22733429865944227,-0.0,-0.37589331589518427,-0.6961791769816432,0.0
2019-06-27,1.0,-0.0382365329714045,-0.21935695230963637,-0.0,-0.3654233163289184,-0.7170402957832172,0.0
2019-06-28,1.0,-0.039023020774845596,-0.2160537151413064,-0.0,-0.3675369642522927,-0.7168959386112671,0.0
2019-07-01,1.0,-0.050897363993269766,-0.2066975135539353,-0.0,-0.3704898111796597,-0.7087773415591699,0.0
2019-07-02,1.0,-0.04817842129845866,-0.20665576833255486,-0.0,-0.3701074264362447,-0.710415693601121,0.0
2019-07-03,1.0,-0.04868537804137674,-0.20667351608835757,-0.0,-0.36970531919861765,-0.7099659085602205,0.0
2019-07-05,1.0,-0.046901602257620634,-0.21312125381906386,-0.0,-0.3633649742286074,-0.7088648925997622,0.0
2019-07-08,1.0,-0.04765014577259475,-0.21203498542274052,-0.0,-0.3640816326530612,-0.7085714285714285,0.0
2019-07-09,1.0,-0.04515120403210752,-0.21303901437371664,-0.0,-0.36547974612656337,-0.7097255926824715,0.0
2019-07-10,1.0,-0.04346812725789535,-0.22470574525113624,-0.0,-0.35515674163850364,-0.7074233772287613,0.0
2019-07-11,1.0,-0.05410695560992661,-0.2196900850518467,-0.0,-0.3538622859140161,-0.7025282535244087,0.0
2019-07-12,1.0,-0.0718174204355109,-0.21245114461194864,-0.0,-0.3493858179787828,-0.6927694025683975,0.0
2019-07-15,1.0,-0.07300833449736928,-0.21844298551939284,-0.0,-0.3463938166410579,-0.6902267542021698,0.0
2019-07-16,1.0,-0.0706337011686921,-0.21676677375797365,-0.0,-0.3471387996461331,-0.693532616287191,0.0
2019-07-17,1.0,-0.06825485538633505,-0.22220669740580318,-0.0,-0.34588514740813187,-0.6923990498812351,0.0
2019-07-18,1.0,-0.0745633416284857,-0.22166662790427238,-0.0,-0.3381166127869386,-0.6914203316510454,0.0
2019-07-19,1.0,-0.0797637319194456,-0.22185014650481372,-0.0,-0.3350309287940096,-0.6888284265848099,0.0
2019-07-22,1.0,-0.0743740109838965,-0.2156520524993019,-0.0,-0.33326352043190915,-0.7038304011914736,0.0
2019-07-23,1.0,-0.07303279260828077,-0.21705029441199059,-0.0,-0.33351176484278633,-0.7037726627411734,0.0
2019-07-24,1.0,-0.0663585649931144,-0.2160679690964685,-0.0,-0.3393086385173774,-0.7123684149102538,0.0
2019-07-25,1.0,-0.06789388954994051,-0.21250087492125708,-0.0,-0.3425491705746483,-0.710202748419309,0.0
2019-07-26,1.0,-0.06764142570187322,-0.21847993646937916,-0.0,-0.3395618255710749,-0.7100247582566449,0.0
2019-07-29,1.0,-0.06994734144181929,-0.2246376811594203,-0.0,-0.33349643506221166,-0.7019432405983502,0.0
2019-07-30,1.0,-0.07171983130228114,-0.2264836777966773,-0.0,-0.33301488920474404,-0.6988605913740475,0.0
2019-07-31,1.0,-0.07386588921282798,-0.21835568513119533,-0.0,-0.33586005830903787,-0.7042798833819242,0.0
2019-08-01,1.0,-0.07501454672407774,-0.214686372628884,-0.0,-0.33410915861747936,-0.7036657744675899,0.0
2019-08-02,1.0,-0.06661538820129129,-0.21462368598932474,-0.0,-0.33550101391511084,-0.7140759387455423,0.0
2019-08-05,1.0,-0.06554468849933474,-0.2154244765528349,-0.0,-0.3346560537802572,-0.7185873345626853,0.0
2019-08-06,1.0,-0.0682551847465106,-0.21772451752246919,-0.0,-0.32550686267679235,-0.7109082886272324,0.0
2019-08-07,1.0,-0.06735763309219069,-0.2162632164718976,-0.0,-0.32097477276943054,-0.7140836579484326,0.0
2019-08-08,1.0,-0.07207792207792207,-0.21600185528756957,-0.0,-0.3190862708719851,-0.711943413729128,0.0
2019-08-09,1.0,-0.07014621506570423,-0.21152600407181193,-0.0,-0.3132750323894133,-0.7185822691097538,0.0
2019-08-12,1.0,-0.06889859291606017,-0.2101152930847254,-0.0,-0.31348628728541394,-0.7179824865414386,0.0
2019-08-13,1.0,-0.06700055391432792,-0.21328009601181686,-0.0,-0.31081517725258495,-0.7168805391432792,0.0
2019-08-14,1.0,-0.06658358143506658,-0.21267511366521266,-0.0,-0.31161577696231163,-0.7170486279397171,0.0
2019-08-15,1.0,-0.07224255818772014,-0.21596795358795498,-0.0,-0.3080553445219514,-0.7059189170522827,0.0
2019-08-16,1.0,-0.06992652647580441,-0.22265472050118618,-0.0,-0.30071170278923004,-0.7099523228228575,0.0
2019-08-19,1.0,-0.06659439010887618,-0.22928584609706587,-0.0,-0.29989389186196713,-0.7109475918066063,0.0
2019-08-20,1.0,-0.06755168360644402,-0.22918251169651294,-0.0,-0.2979557030583789,-0.7100417156422135,0.0
2019-08-21,1.0,-0.06393608693650135,-0.23156973799327715,-0.0,-0.297600957775015,-0.7092370032693281,0.0
2019-08-22,1.0,-0.06301205928380742,-0.23260149130074562,-0.0,-0.2980300101261162,-0.7077464788732395,0.0
2019-08-23,1.0,-0.06429721647112951,-0.2351046698872786,-0.0,-0.2973314929836669,-0.7037037037037037,0.0
2019-08-26,1.0,-0.06435814306408222,-0.23446230254535422,-0.0,-0.29601526752661467,-0.7045135775217861,0.0
2019-08-27,1.0,-0.06927053417576105,-0.23251005169442848,-0.0,-0.29185525560022973,-0.703894313612866,0.0
2019-08-28,1.0,-0.07636129802723746,-0.22237787933766623,-0.0,-0.299198493443263,-0.6986427209884482,0.0
2019-08-29,1.0,-0.08009352649917476,-0.22441775169631395,-0.0,-0.29738217494956903,-0.690399779937649,0.0
2019-08-30,1.0,-0.08184482916552166,-0.22151232023449663,-0.0,-0.2979069341394156,-0.6887652285426399,0.0
2019-09-03,1.0,-0.08582226294090702,-0.2233394411360513,-0.0,-0.2941365093907467,-0.6871278057718736,0.0
2019-09-04,1.0,-0.0857025039517995,-0.22283567386772352,-0.0,-0.29353279420860917,-0.6888043801974754,0.0
2019-09-05,1.0,-0.08703126432566241,-0.22384707068854864,-0.0,-0.2916017236637022,-0.6896259283029248,0.0
2019-09-06,1.0,-0.08659448547965316,-0.2243886773409185,-0.0,-0.28889296692205346,-0.6940175253475248,0.0
2019-09-09,1.0,-0.08697347893915756,-0.2234330549692576,-0.0,-0.28810681839038266,-0.6956960631366431,0.0
2019-09-10,1.0,-0.08903261318288151,-0.2237970735287372,-0.0,-0.28581257740470617,-0.6948075776340534,0.0
2019-09-11,1.0,-0.09174290889913095,-0.2235445185847607,-0.0,-0.2868313040288001,-0.6908807410974296,0.0
2019-09-12,1.0,-0.09193873807776962,-0.22209739545121057,-0.0,-0.28783015407190027,-0.6908703228173148,0.0
2019-09-13,1.0,-0.09404884760921912,-0.22128196307762873,-0.0,-0.29008141268203186,-0.6879027634445591,0.0
2019-09-16,1.0,-0.08920295507731839,-0.2253705318221447,-0.0,-0.290942045610976,-0.6887762125453126,0.0
2019-09-17,1.0,-0.08797835507761448,-0.23584710980670898,-0.0,-0.28519019558388553,-0.683855731089354,0.0
2019-09-18,1.0,-0.08435005962755711,-0.24002385102284196,-0.0,-0.2837583707916705,-0.6852352995138061,0.0
2019-09-19,1.0,-0.08375174817158447,-0.2442854850173098,-0.0,-0.27730013526835867,-0.6873237499140243,0.0
2019-09-20,1.0,-0.07844574780058651,-0.24124816715542524,-0.0,-0.28234970674486803,-0.6890120967741936,0.0
2019-09-23,1.0,-0.07867252988869039,-0.23924694242132746,-0.0,-0.2838394942971004,-0.688562136411525,0.0
2019-09-24,1.0,-0.073588017039989,-0.23826210434702944,-0.0,-0.2872978791626586,-0.6911731024689661,0.0
2019-09-25,1.0,-0.07466959847912229,-0.23928628690533452,-0.0,-0.28562266657504753,-0.6908999289951672,0.0
2019-09-26,1.0,-0.07613385971355123,-0.2273228057289754,-0.0,-0.29161311053984573,-0.7002157546823357,0.0
2019-09-27,1.0,-0.06438947781703966,-0.2094043742349708,-0.0,-0.32598905286496227,-0.7097161597265527,0.0
2019-09-30,1.0,-0.08970030524465822,-0.18365553602811951,-0.0,-0.32159374710942557,-0.717533068171307,0.0
2019-10-01,1.0,-0.0915924598126518,-0.17892910836128137,-0.0,-0.32300219729385915,-0.7194171388921012,0.0
2019-10-02,1.0,-0.10050705007987774,-0.1822370401240999,-0.0,-0.3217336945196916,-0.7108193836678938,0.0
2019-10-03,1.0,-0.09913534008415407,-0.18752022934295096,-0.0,-0.3178665556942711,-0.7073796643085033,0.0
2019-10-04,1.0,-0.10051343725426708,-0.18978676164484942,-0.0,-0.31786854156066424,-0.7046116841667052,0.0
2019-10-07,1.0,-0.0984246512057655,-0.19045089161969878,-0.0,-0.31400720687424927,-0.7069897440635683,0.0
2019-10-08,1.0,-0.09073894357410231,-0.19002726558528582,-0.0,-0.3221729285087111,-0.7077036831646564,0.0
2019-10-09,1.0,-0.09055027236635584,-0.18910996214569292,-0.0,-0.32023820515187884,-0.7082910165266365,0.0
2019-10-10,1.0,-0.09892173913043477,-0.1939246376811594,-0.0,-0.3138086956521739,-0.7121855072463769,0.0
2019-10-11,1.0,-0.1151306612108249,-0.1950153445550079,-0.0,-0.2972193806379615,-0.7175439412257045,0.0
2019-10-14,1.0,-0.11494735859187152,-0.1958120316548778,-0.0,-0.3017951770665546,-0.7218759483623971,0.0
2019-10-15,1.0,-0.1168036614982253,-0.19748271997011022,-0.0,-0.3021670091537455,-0.7186857836727069,0.0
2019-10-16,1.0,-0.11060155829570181,-0.20983176957813707,-0.0,-0.3041016401881186,-0.7152483680011231,0.0
2019-10-17,1.0,-0.08272811918063315,-0.23347299813780262,-0.0,-0.30714618249534453,-0.7044227188081937,0.0
2019-10-18,1.0,-0.08202370142720775,-0.2375032013224372,-0.0,-0.3071639775558194,-0.7015203371283556,0.0
2019-10-21,1.0,-0.08867454159968313,-0.22534423708674076,-0.0,-0.30397707415950237,-0.7118659863470096,0.0
2019-10-22,1.0,-0.07692307692307693,-0.2134370777617295,-0.0,-0.3161953128639985,-0.7230349904486791,0.0
2019-10-23,1.0,-0.07499185629857137,-0.21452836334869005,-0.0,-0.31260179626785795,-0.7246498208385685,0.0
2019-10-24,1.0,-0.09111074789268453,-0.20919046395965163,-0.0,-0.31246643472575714,-0.722207952926892,0.0
2019-10-25,1.0,-0.0982649510776919,-0.20759872031385004,-0.0,-0.3104873549260911,-0.7188193260630968,0.0
2019-10-28,1.0,-0.09782862479570394,-0.20483306093859444,-0.0,-0.3102264767686201,-0.7219238851272471,0.0
2019-10-29,1.0,-0.10321041924848598,-0.2055323029438586,-0.0,-0.3098417003764585,-0.7196436504781724,0.0
2019-10-30,1.0,-0.10685880041171515,-0.20237204079723028,-0.0,-0.30873959015626457,-0.7212969027790773,0.0
2019-10-31,1.0,-0.11058300163896044,-0.19829079840786704,-0.0,-0.30494029501287756,-0.7275813626785297,0.0
2019-11-01,1.0,-0.10993930019452061,-0.20021561320865267,-0.0,-0.30483489184185236,-0.7286320279359723,0.0
2019-11-04,1.0,-0.10587710651082007,-0.20325775712340985,-0.0,-0.30415903863305643,-0.7337933624372154,0.0
2019-11-05,1.0,-0.10983475354267691,-0.20215620733487125,-0.0,-0.3003625064733299,-0.7415846711548421,0.0
2019-11-06,1.0,-0.10738809315934779,-0.2014677080629557,-0.0,-0.3040184997286392,-0.7467849642511621,0.0
2019-11-07,1.0,-0.10580027811166891,-0.1921798769709397,-0.0,-0.30877465884182986,-0.7501237361238775,0.0
