Date,GS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.14577660277594184,-0.3297025776602776,-0.06717779246530073,-0.5208724388631858,-0.5802511566424323,0.0
2018-11-13,1.0,-0.1646180262189638,-0.3531383718078002,-0.06701916001199204,-0.5393693276280286,-0.6013463792210624,0.0
2018-11-14,1.0,-0.1646180262189638,-0.3531383718078002,-0.06701916001199204,-0.5393693276280286,-0.6013463792210624,0.0
2018-11-15,1.0,-0.16426976085417005,-0.3529988560222258,-0.06637794846652502,-0.5402298850574712,-0.5998801547093751,0.0
2018-11-16,1.0,-0.16318150917743032,-0.34852481305234534,-0.06469068660774982,-0.5399320190346703,-0.6028823929299796,0.0
2018-11-19,1.0,-0.16380693405846364,-0.34686607749830045,-0.07056424201223657,-0.5367505098572399,-0.6012508497620666,0.0
2018-11-20,1.0,-0.15273032915785478,-0.3443414131554688,-0.05924299116099995,-0.542324168971314,-0.6127108074399436,0.0
2018-11-21,1.0,-0.15130990761561594,-0.34333938392349167,-0.05792311235133158,-0.5434423342634986,-0.613231827910379,0.0
2018-11-23,1.0,-0.1512320606552938,-0.34048199295965337,-0.059003520173300836,-0.5440292445166531,-0.6130787977254265,0.0
2018-11-26,1.0,-0.1516022339098845,-0.3384210811690072,-0.059263677275931244,-0.5464132733286342,-0.6153825299571652,0.0
2018-11-27,1.0,-0.1512883102793599,-0.33818822891239486,-0.059126661242202325,-0.5473013289937618,-0.6163547599674531,0.0
2018-11-28,1.0,-0.15115427393321215,-0.3411008328133901,-0.05859533950031197,-0.5462387760084638,-0.6156579768331389,0.0
2018-11-29,1.0,-0.14383265856950067,-0.33775978407557355,-0.05206477732793523,-0.5468286099865047,-0.6185695006747638,0.0
2018-11-30,1.0,-0.1430462145153013,-0.33800610431353484,-0.052210787888609785,-0.5467682251573346,-0.6210193663398428,0.0
2018-12-03,1.0,-0.14441882544418827,-0.3471585514715856,-0.03811203038112031,-0.5560016275600164,-0.62690899226909,0.0
2018-12-04,1.0,-0.13822040551149128,-0.34912427925611106,-0.04030751739259901,-0.5533418153271433,-0.6260252835602718,0.0
2018-12-06,1.0,-0.1259636674047003,-0.3189372315736122,-0.05719316029556914,-0.5499773254728306,-0.6155200469496093,0.0
2018-12-07,1.0,-0.12693036033392902,-0.3183527591817139,-0.058170858560264584,-0.5496225962179607,-0.614061291441069,0.0
2018-12-10,1.0,-0.1158313444709626,-0.3192521877486078,-0.05513126491646778,-0.5520816759480244,-0.609520021214532,0.0
2018-12-11,1.0,-0.11533973372937995,-0.3197899538534981,-0.054712777807245525,-0.5518219911950353,-0.6104333527820506,0.0
2018-12-12,1.0,-0.11436685511054491,-0.32112429333545667,-0.053348196512461185,-0.5522467287735223,-0.6130530562412082,0.0
2018-12-13,1.0,-0.1131915345037925,-0.31801304832122207,-0.055190155412931624,-0.5546066938948708,-0.6110963772343925,0.0
2018-12-14,1.0,-0.11367371825459945,-0.3136896240920418,-0.057658660728487354,-0.5557234505063359,-0.6102274534754255,0.0
2018-12-17,1.0,-0.10947050885131379,-0.31316980233388897,-0.054272181207165725,-0.5529094228784631,-0.6162843004948267,0.0
2018-12-18,1.0,-0.10680431970005017,-0.3101681936999974,-0.052095160140469464,-0.5532701396773427,-0.6180920444643941,0.0
2018-12-19,1.0,-0.12023103009749893,-0.3103539635438745,-0.04845803306485799,-0.5516373463331921,-0.6187473505722764,0.0
2018-12-20,1.0,-0.11477443708259641,-0.301824037167067,-0.0583111158039226,-0.5511443127524219,-0.613652561835124,0.0
2018-12-21,1.0,-0.11282091750841751,-0.3032407407407407,-0.055739688552188554,-0.5566603535353536,-0.6020359848484849,0.0
2018-12-24,1.0,-0.12191243506837697,-0.31636276900243826,-0.04664475776529206,-0.5665747906286441,-0.5987490724053854,0.0
2018-12-26,1.0,-0.1236520867937462,-0.3194916818265707,-0.04350233330696828,-0.5564080255213688,-0.5934509214585146,0.0
2018-12-27,1.0,-0.10457752849647187,-0.3066246219855773,-0.04657654630515134,-0.5284447775853601,-0.5984905270231848,0.0
2018-12-28,1.0,-0.10547279122698117,-0.305788330229671,-0.04671011793916822,-0.5289416511483551,-0.5994723774053383,0.0
2018-12-31,1.0,-0.10883015351161045,-0.3024670584276062,-0.045095653524554094,-0.5307152657329985,-0.601594656864014,0.0
2019-01-02,1.0,-0.1090319231767454,-0.3037373475214119,-0.048118349338178046,-0.5331170516480666,-0.6013495977160654,0.0
2019-01-03,1.0,-0.10691988192575952,-0.3151694051879522,-0.026697317206969516,-0.5352263524986286,-0.6282751234293775,0.0
2019-01-04,1.0,-0.08936148059452846,-0.3215243251685452,-0.025093057760887105,-0.5311450659864123,-0.6359163911809875,0.0
2019-01-07,1.0,-0.07629062604706308,-0.30848733214773577,-0.038093765303229464,-0.5269465707879069,-0.6275934946776979,0.0
2019-01-08,1.0,-0.07699830150805496,-0.3006330742704205,-0.040274846878377686,-0.530264038293273,-0.6253023830356683,0.0
2019-01-09,1.0,-0.07489972230792966,-0.2921937673557544,-0.03918543659364394,-0.5321659981487196,-0.6327779491926361,0.0
2019-01-10,1.0,-0.07516709511568123,-0.2915681233933162,-0.0393573264781491,-0.5323393316195372,-0.6322622107969151,0.0
2019-01-11,1.0,-0.07377786921079024,-0.27708488698022476,-0.04633939362769049,-0.5325687247666315,-0.641782600869185,0.0
2019-01-14,1.0,-0.07553125962426856,-0.27420182732778975,-0.05135509701262704,-0.5298224001642542,-0.6355610306950006,0.0
2019-01-15,1.0,-0.07272680531633204,-0.26941566621249907,-0.051826525103473096,-0.5332013676444125,-0.6435898095066712,0.0
2019-01-16,1.0,-0.07044099506578948,-0.26968544407894735,-0.05013877467105263,-0.5322265625,-0.6473838404605263,0.0
2019-01-17,1.0,-0.059726592166648586,-0.35128024302918515,-0.0,-0.6000054247585982,-0.701367039166757,0.0
2019-01-18,1.0,-0.06855100714749837,-0.35220381199913364,-0.0,-0.5942711717565519,-0.692359757418237,0.0
2019-01-22,1.0,-0.0,-0.27691010013060513,-0.0,-0.6599912929908576,-0.7840389638659121,0.0
2019-01-23,1.0,-0.0,-0.2765697532372343,-0.0,-0.6587398539511904,-0.779325135054429,0.0
2019-01-24,1.0,-0.0,-0.2786208768833989,-0.0,-0.6565223293063662,-0.7796660784579883,0.0
2019-01-25,1.0,-0.0,-0.21065441518308858,-0.0,-0.6843328684332869,-0.8397188722071813,0.0
2019-01-28,1.0,-0.0,-0.20618359075473763,-0.0,-0.693422061562055,-0.838892540256326,0.0
2019-01-29,1.0,-0.0,-0.20123372172721044,-0.0,-0.6934612748457848,-0.8469088416723783,0.0
2019-01-30,1.0,-0.0,-0.2004166209845412,-0.0,-0.6930709352044732,-0.8474125644117969,0.0
2019-01-31,1.0,-0.0,-0.1980035553124573,-0.0,-0.679338164911801,-0.8575140161356489,0.0
2019-02-01,1.0,-0.0,-0.19679727988154322,-0.0,-0.6736954673832569,-0.8715621486742164,0.0
2019-02-04,1.0,-0.0,-0.19845841562431424,-0.0,-0.678653719552337,-0.8659205617730964,0.0
2019-02-05,1.0,-0.0,-0.19797525309336333,-0.0,-0.6769458695711816,-0.8686109358281434,0.0
2019-02-06,1.0,-0.0,-0.19570824872399975,-0.0,-0.6772679874869656,-0.871082816530377,0.0
2019-02-07,1.0,-0.0,-0.19483014104604574,-0.0,-0.6832226551780912,-0.8660336973821414,0.0
2019-02-08,1.0,-0.0,-0.19401263389178797,-0.0,-0.6864322988190058,-0.8660532820653667,0.0
2019-02-11,1.0,-0.0,-0.19182675131228186,-0.0,-0.6848050127792893,-0.8716024953967075,0.0
2019-02-12,1.0,-0.0,-0.19460500963391136,-0.0,-0.690035783099367,-0.8679053124139828,0.0
2019-02-13,1.0,-0.0,-0.1991249071245769,-0.0,-0.688654063127769,-0.8640854178706073,0.0
2019-02-14,1.0,-0.0,-0.20270753652697907,-0.0,-0.6906694549156647,-0.8581845197149383,0.0
2019-02-15,1.0,-0.0,-0.2054587016993032,-0.0,-0.6905175025475777,-0.8581618882370761,0.0
2019-02-19,1.0,-0.0,-0.21236640799756978,-0.0,-0.687884896854547,-0.8613680925685566,0.0
2019-02-20,1.0,-0.0,-0.2042037900311698,-0.0,-0.693239180205776,-0.8609494386671448,0.0
2019-02-21,1.0,-0.0,-0.2077495863210149,-0.0,-0.6926916712630999,-0.8574462217319361,0.0
2019-02-22,1.0,-0.0,-0.20741966625293065,-0.0,-0.6922355537167288,-0.8586126051579093,0.0
2019-02-25,1.0,-0.0,-0.20275351100298575,-0.0,-0.6975837664491873,-0.8642043569611855,0.0
2019-02-26,1.0,-0.0,-0.19780949220046465,-0.0,-0.700824206217502,-0.8671589777630269,0.0
2019-02-27,1.0,-0.0,-0.19402778928758874,-0.0,-0.6964172260434794,-0.8719372393027817,0.0
2019-02-28,1.0,-0.0,-0.1974211005881216,-0.0,-0.6985117486263357,-0.8652014247452854,0.0
2019-03-01,1.0,-0.0,-0.20216317633749967,-0.0,-0.6930993571172365,-0.8638909582540077,0.0
2019-03-04,1.0,-0.0,-0.20194244405816297,-0.0,-0.692354385674475,-0.8648566619761058,0.0
2019-03-05,1.0,-0.0,-0.2018006572951476,-0.0,-0.6954624540860006,-0.864481206329918,0.0
2019-03-06,1.0,-0.0,-0.20039764725374865,-0.0,-0.6991135779968519,-0.8619556512854499,0.0
2019-03-07,1.0,-0.0,-0.1844304111628933,-0.0,-0.716736067065604,-0.856465267628161,0.0
2019-03-08,1.0,-0.0,-0.17255768965040763,-0.0,-0.7252452673759845,-0.8657731104048639,0.0
2019-03-11,1.0,-0.0,-0.17697417794702172,-0.0,-0.723100870000278,-0.8794507602079107,0.0
2019-03-12,1.0,-0.0,-0.16121488822694247,-0.0,-0.7298237799615824,-0.8928481946493695,0.0
2019-03-13,1.0,-0.0,-0.1651161495181327,-0.0,-0.7299314801403822,-0.8903125174085008,0.0
2019-03-14,1.0,-0.0,-0.16360601001669448,-0.0,-0.7324151363383418,-0.8863939899833055,0.0
2019-03-15,1.0,-0.0,-0.1576790095917912,-0.0,-0.7369228195404863,-0.8937095694847201,0.0
2019-03-18,1.0,-0.0,-0.1695338590632279,-0.0,-0.7404091712738193,-0.8964443072432857,0.0
2019-03-19,1.0,-0.0,-0.17594472645234066,-0.0,-0.7372250423011844,-0.9069091934574167,0.0
2019-03-20,1.0,-0.0,-0.18187726039783,-0.0,-0.7349966094032548,-0.9086234177215189,0.0
2019-03-21,1.0,-0.0,-0.18407903702021347,-0.0,-0.7160174880763116,-0.9388769021121962,0.0
2019-03-22,1.0,-0.0,-0.1831082236279706,-0.0,-0.7400410326551548,-0.926369179916795,0.0
2019-03-25,1.0,-0.0,-0.1579738080390045,-0.0,-0.7493338624638585,-0.9272917965871081,0.0
2019-03-26,1.0,-0.0,-0.16316433019592233,-0.0,-0.7480876958512241,-0.9323513521198852,0.0
2019-03-27,1.0,-0.0,-0.16552566542624209,-0.0,-0.7452773911314375,-0.9298639320512456,0.0
2019-03-28,1.0,-0.0,-0.16913971795888316,-0.0,-0.7423684657642861,-0.9202299371354137,0.0
2019-03-29,1.0,-0.0,-0.167977814250948,-0.0,-0.7423453506140698,-0.9194917652385534,0.0
2019-04-01,1.0,-0.0,-0.1727710161335975,-0.0,-0.7421171808661193,-0.9155675063685252,0.0
2019-04-02,1.0,-0.0,-0.18023288677858795,-0.0,-0.7515403312418742,-0.8945226386298117,0.0
2019-04-03,1.0,-0.0,-0.1798597760940857,-0.0,-0.7583116589392741,-0.8888951713219495,0.0
2019-04-04,1.0,-0.0,-0.18049181256728428,-0.0,-0.7435548756303474,-0.9089750127485977,0.0
2019-04-05,1.0,-0.0,-0.1776901696068977,-0.0,-0.74564637812695,-0.912899200181519,0.0
2019-04-08,1.0,-0.0,-0.16871590491534527,-0.0,-0.7406371011051753,-0.9171825093982306,0.0
2019-04-09,1.0,-0.0,-0.16722285067873302,-0.0,-0.7444004524886878,-0.9164309954751131,0.0
2019-04-10,1.0,-0.0,-0.15224630319449148,-0.0,-0.7428603679873574,-0.9268540467321368,0.0
2019-04-11,1.0,-0.0,-0.15313559322033898,-0.0,-0.7497457627118644,-0.9219774011299435,0.0
2019-04-12,1.0,-0.0,-0.15307909604519776,-0.0,-0.7498305084745763,-0.9219491525423729,0.0
2019-04-15,1.0,-0.0,-0.15064293621732097,-0.0,-0.7649379772346646,-0.92298958244628,0.0
2019-04-16,1.0,-0.0,-0.161944595639843,-0.0,-0.768756982840118,-0.9340246941874123,0.0
2019-04-17,1.0,-0.0,-0.16103613284048252,-0.0,-0.7658958709418608,-0.9384509584801857,0.0
2019-04-18,1.0,-0.0,-0.1340914338489956,-0.0,-0.7726564303855922,-0.979450473331794,0.0
2019-04-22,1.0,-0.0,-0.14106238239976843,-0.0,-0.7744391373570705,-0.9792734114922564,0.0
2019-04-23,1.0,-0.0,-0.1365162037037037,-0.0,-0.7718171296296296,-0.9851851851851852,0.0
2019-04-24,1.0,-0.0,-0.1233157925172035,-0.0,-0.7722199733996414,-0.9958075521887468,0.0
2019-04-25,1.0,-0.0,-0.11648828463986115,-0.0,-0.7712756725484523,-1.0049175585768007,0.0
2019-04-26,1.0,-0.0,-0.1066782558307982,-0.0,-0.7968129798638273,-0.9937997971896276,0.0
2019-04-29,1.0,-0.0,-0.10872148633372947,-0.0,-0.7981217935712008,-0.9916234312048926,0.0
2019-04-30,1.0,-0.0,-0.11435127363559791,-0.0,-0.7954631270150164,-0.9947137587498911,0.0
2019-05-01,1.0,-0.0,-0.12151405995816872,-0.0,-0.7949976760399722,-0.9884382988612597,0.0
2019-05-02,1.0,-0.0,-0.12461167726388525,-0.0,-0.7786197485701012,-1.0001161339023894,0.0
2019-05-03,1.0,-0.0,-0.13218224027858386,-0.0,-0.7719384793964017,-0.9977945443993034,0.0
2019-05-06,1.0,-0.0,-0.12398538961038962,-0.0,-0.7747564935064936,-1.0001449443413728,0.0
2019-05-07,1.0,-0.0,-0.12313270485859319,-0.0,-0.7740681653372008,-1.0034227701232779,0.0
2019-05-08,1.0,-0.0,-0.13690510611229978,-0.0,-0.7670444688602326,-0.9874226565662406,0.0
2019-05-09,1.0,-0.0,-0.13728891973166785,-0.0,-0.7673490631505899,-0.9869014573213047,0.0
2019-05-10,1.0,-0.0,-0.1393963922294172,-0.0,-0.7686459296947271,-0.9827994912118408,0.0
2019-05-13,1.0,-0.0,-0.13911610833309246,-0.0,-0.7670318235685175,-0.9842471890626354,0.0
2019-05-14,1.0,-0.0,-0.15095472215870115,-0.0,-0.7493711410930711,-0.9580951292019209,0.0
2019-05-15,1.0,-0.0,-0.15182273052180129,-0.0,-0.7584274481772695,-0.9489063616869192,0.0
2019-05-16,1.0,-0.0,-0.15269880275452183,-0.0,-0.7550647198331285,-0.9496242535074435,0.0
2019-05-17,1.0,-0.0,-0.14956347502504652,-0.0,-0.759925576069844,-0.9529698010591098,0.0
2019-05-20,1.0,-0.0,-0.1446351931330472,-0.0,-0.7618884120171675,-0.9546781115879829,0.0
2019-05-21,1.0,-0.0,-0.1494183886364286,-0.0,-0.7542656263397067,-0.9543856640658493,0.0
2019-05-22,1.0,-0.0,-0.14598373519760308,-0.0,-0.7568554715365958,-0.9506634327293481,0.0
2019-05-23,1.0,-0.0,-0.14984587281653156,-0.0,-0.7537390113026601,-0.9506222171480763,0.0
2019-05-24,1.0,-0.0,-0.14157425093366022,-0.0,-0.7547395729395329,-0.9545571171993044,0.0
2019-05-28,1.0,-0.0,-0.1419774204584331,-0.0,-0.7545330140266849,-0.9544417835557076,0.0
2019-05-29,1.0,-0.0,-0.14524168969151452,-0.0,-0.7538667502207538,-0.9493548295211781,0.0
2019-05-30,1.0,-0.0,-0.14302792246605758,-0.0,-0.7509179403979165,-0.9523809523809524,0.0
2019-05-31,1.0,-0.0,-0.1452480573819486,-0.0,-0.7490678279680074,-0.9520109298949706,0.0
2019-06-03,1.0,-0.0,-0.1468833456446389,-0.0,-0.7491618841979657,-0.9450252855275867,0.0
2019-06-04,1.0,-0.0,-0.14498394749552518,-0.0,-0.7550075290507713,-0.9411313464215699,0.0
2019-06-05,1.0,-0.0,-0.14873041904654188,-0.0,-0.7570547983939376,-0.9217610134027032,0.0
2019-06-06,1.0,-0.0,-0.1575555429928204,-0.0,-0.7358527898694104,-0.9332070778449885,0.0
2019-06-07,1.0,-0.0,-0.16328723735188486,-0.0,-0.7341704137326434,-0.9304883911654083,0.0
2019-06-10,1.0,-0.0,-0.16249964686272847,-0.0,-0.7274062773681385,-0.9351922479306155,0.0
2019-06-11,1.0,-0.0,-0.16096744924577522,-0.0,-0.7283373029375071,-0.9461551548145628,0.0
2019-06-12,1.0,-0.0,-0.16163793103448276,-0.0,-0.7275124773139746,-0.9466027676950998,0.0
2019-06-13,1.0,-0.0,-0.16294293439590152,-0.0,-0.7275081827237797,-0.9556852141739007,0.0
2019-06-14,1.0,-0.0,-0.16007500852369588,-0.0,-0.7240027275826798,-0.9571542220706899,0.0
2019-06-17,1.0,-0.0,-0.15527668152522642,-0.0,-0.7346753357372021,-0.9492632236449845,0.0
2019-06-18,1.0,-0.0,-0.14794847057488222,-0.0,-0.7370183304012259,-0.9525849838261166,0.0
2019-06-19,1.0,-0.0,-0.15321368829916926,-0.0,-0.7344844206288452,-0.9474922741062062,0.0
2019-06-20,1.0,-0.0,-0.1584189319561886,-0.0,-0.7315419102207592,-0.9475625673911809,0.0
2019-06-21,1.0,-0.0,-0.16354092779117604,-0.0,-0.7246985387998297,-0.9490424173641652,0.0
2019-06-24,1.0,-0.0,-0.16391075372331387,-0.0,-0.7258621666006002,-0.9416444872303075,0.0
2019-06-25,1.0,-0.0,-0.14253323130119322,-0.0,-0.7437859592438285,-0.9478785817532523,0.0
2019-06-26,1.0,-0.0,-0.138966896434346,-0.0,-0.7324199358919807,-0.965279550676538,0.0
2019-06-27,1.0,-0.0,-0.1366475498268128,-0.0,-0.7361308273238317,-0.9663562546135939,0.0
2019-06-28,1.0,-0.0,-0.13470164083347527,-0.0,-0.7375801964458071,-0.9665587918015102,0.0
2019-07-01,1.0,-0.0,-0.14674868189806678,-0.0,-0.7216395487272521,-0.966239582742786,0.0
2019-07-02,1.0,-0.0,-0.1475298319208639,-0.0,-0.7213514356169043,-0.9655055128822879,0.0
2019-07-03,1.0,-0.0,-0.14938065137900733,-0.0,-0.7185294367754188,-0.9666373763428668,0.0
2019-07-05,1.0,-0.0,-0.1522231662418578,-0.0,-0.7125460209572358,-0.9672897196261682,0.0
2019-07-08,1.0,-0.0,-0.15742837730721324,-0.0,-0.7026384327935681,-0.9708413543200092,0.0
2019-07-09,1.0,-0.0,-0.15658866472369204,-0.0,-0.7023287399903794,-0.9706290144591267,0.0
2019-07-10,1.0,-0.0,-0.1678596689772245,-0.0,-0.6961946527090113,-0.9652001697552696,0.0
2019-07-11,1.0,-0.0,-0.1687245129134572,-0.0,-0.6981762573629362,-0.9649694154961487,0.0
2019-07-12,1.0,-0.0,-0.15023046719399077,-0.0,-0.7115461218915382,-0.9834974108006602,0.0
2019-07-15,1.0,-0.0,-0.17251287303348412,-0.0,-0.7065801826406077,-0.9657762225825723,0.0
2019-07-16,1.0,-0.0,-0.18265399066378232,-0.0,-0.7116588864852557,-0.9520949561653194,0.0
2019-07-17,1.0,-0.0,-0.19985740767146729,-0.0,-0.7046342506773136,-0.9473834307714244,0.0
2019-07-18,1.0,-0.0,-0.19988031119090363,-0.0,-0.7034567267960447,-0.9463965119261349,0.0
2019-07-19,1.0,-0.0,-0.2038671830504613,-0.0,-0.6978870030755211,-0.9459505638455403,0.0
2019-07-22,1.0,-0.0,-0.19413189004415327,-0.0,-0.6976783933912548,-0.9567867825096141,0.0
2019-07-23,1.0,-0.0,-0.19345466974280096,-0.0,-0.6977982853399414,-0.9570195676322311,0.0
2019-07-24,1.0,-0.0,-0.19135820086189675,-0.0,-0.6985929963754673,-0.9640115300094182,0.0
2019-07-25,1.0,-0.0,-0.1854217760793931,-0.0,-0.7049848856442138,-0.9613585809616152,0.0
2019-07-26,1.0,-0.0,-0.1869925647380566,-0.0,-0.702845910605931,-0.9589208899524257,0.0
2019-07-29,1.0,-0.0,-0.1918303444349559,-0.0,-0.7008539709649872,-0.9539140335895246,0.0
2019-07-30,1.0,-0.0,-0.19569053854036206,-0.0,-0.700842536718661,-0.9498747580553342,0.0
2019-07-31,1.0,-0.0,-0.2076395411721174,-0.0,-0.695386104232488,-0.9433296331084735,0.0
2019-08-01,1.0,-0.0,-0.2209870927389549,-0.0,-0.6882640586797066,-0.9337294592596804,0.0
2019-08-02,1.0,-0.0,-0.2230004002058201,-0.0,-0.6854096392430392,-0.9502029615230688,0.0
2019-08-05,1.0,-0.0,-0.22074285714285716,-0.0,-0.6831714285714285,-0.9532285714285714,0.0
2019-08-06,1.0,-0.0,-0.2251708202205778,-0.0,-0.6652774233789799,-0.9447137875308327,0.0
2019-08-07,1.0,-0.0,-0.22011170016726675,-0.0,-0.6687834887874579,-0.9461344371048679,0.0
2019-08-08,1.0,-0.0,-0.21681691897715033,-0.0,-0.6683676362193117,-0.9497646992118841,0.0
2019-08-09,1.0,-0.0,-0.2036117381489842,-0.0,-0.6539503386004515,-0.9641083521444695,0.0
2019-08-12,1.0,-0.0,-0.20019173292731066,-0.0,-0.6728697907855411,-0.9465403485027915,0.0
2019-08-13,1.0,-0.0,-0.21069182389937108,-0.0,-0.662202380952381,-0.934832659478886,0.0
2019-08-14,1.0,-0.0,-0.21510797411982183,-0.0,-0.6526342324174439,-0.9331708819987116,0.0
2019-08-15,1.0,-0.0,-0.22618517694190965,-0.0,-0.6476741598041398,-0.9082461606944136,0.0
2019-08-16,1.0,-0.0,-0.22579927098695013,-0.0,-0.6515484571078772,-0.9051170038120149,0.0
2019-08-19,1.0,-0.0,-0.22058211481368442,-0.0,-0.6550040231958048,-0.899003912211093,0.0
2019-08-20,1.0,-0.0,-0.22291493488500969,-0.0,-0.6531726239955666,-0.8947630922693266,0.0
2019-08-21,1.0,-0.0,-0.22434228745499862,-0.0,-0.6535862641927445,-0.891359734145666,0.0
2019-08-22,1.0,-0.0,-0.22564939555727684,-0.0,-0.6563943677556779,-0.8842844891974883,0.0
2019-08-23,1.0,-0.0,-0.22252975366731248,-0.0,-0.6559092167174093,-0.8893163575975643,0.0
2019-08-26,1.0,-0.0,-0.2173817381738174,-0.0,-0.6527502750275028,-0.8801155115511552,0.0
2019-08-27,1.0,-0.0,-0.21683533164668353,-0.0,-0.6547134528654713,-0.8784512154878451,0.0
2019-08-28,1.0,-0.0,-0.20873292847132532,-0.0,-0.6614822346184496,-0.8777444972658074,0.0
2019-08-29,1.0,-0.0,-0.20176957107135987,-0.0,-0.6665567554199984,-0.8794823180281923,0.0
2019-08-30,1.0,-0.0,-0.19920931254118163,-0.0,-0.6681309027015154,-0.878102350098836,0.0
2019-09-03,1.0,-0.0,-0.20294909110879236,-0.0,-0.6692020429457961,-0.8737437530891317,0.0
2019-09-04,1.0,-0.0,-0.21253818421994108,-0.0,-0.6700608195503206,-0.8694168478410434,0.0
2019-09-05,1.0,-0.0,-0.23327409432672588,-0.0,-0.6598769651401231,-0.8409295967190704,0.0
2019-09-06,1.0,-0.0,-0.23318569553805776,-0.0,-0.6616633858267718,-0.8392115048118985,0.0
