Date,ECOL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.3574007220216606,-1.2682075027468214,-0.0,-0.6901585308428818,-0.6082247684821849,0.0
2018-10-17,1.0,-0.33537643113218457,-1.2282872672603218,-0.0,-0.6806599591380441,-0.6105778497359393,0.0
2018-10-18,1.0,-0.33537531017369726,-1.229334677419355,-0.0,-0.6944013647642681,-0.6180210918114144,0.0
2018-10-19,1.0,-0.3130923942359559,-1.219542267087925,-0.0,-0.7008168297757571,-0.6195191492640826,0.0
2018-10-22,1.0,-0.31387508187878094,-1.2186645089199708,-0.0,-0.7008053018918815,-0.6197356760297461,0.0
2018-10-23,1.0,-0.3226765512181938,-1.2219004594772,-0.0,-0.6974786671300051,-0.6190972624425654,0.0
2018-10-24,1.0,-0.32074743263068495,-1.2239595398038763,-0.0,-0.6975523125627365,-0.6184850590687979,0.0
2018-10-25,1.0,-0.275794986906098,-1.173213617658062,-0.0,-0.7111485222596334,-0.5809577254021699,0.0
2018-10-26,1.0,-0.25044536817102137,-1.1602211995249405,-0.0,-0.7266923990498813,-0.5740424584323041,0.0
2018-10-29,1.0,-0.22698072805139188,-1.1715646459425535,-0.0,-0.7156833788673115,-0.577715424942775,0.0
2018-10-30,1.0,-0.21396396396396394,-1.1723526805494018,-0.0,-0.7168438930734011,-0.5890562693841381,0.0
2018-10-31,1.0,-0.21770825701516594,-1.1505971133416366,-0.0,-0.7127628397684812,-0.5821671917356583,0.0
2018-11-01,1.0,-0.21561950790861162,-1.1516915641476275,-0.0,-0.7122510251903926,-0.5818321616871706,0.0
2018-11-02,1.0,-0.22921628256329463,-1.1096984574799398,-0.0,-0.7412523357637489,-0.5837760597955519,0.0
2018-11-05,1.0,-0.2198022002444716,-1.1594992036152165,-0.0,-0.7578249435122422,-0.5670259658480572,0.0
2018-11-06,1.0,-0.25710352212321697,-1.2202378676048797,-0.0,-0.7765497724578377,-0.5703851007686719,0.0
2018-11-07,1.0,-0.2573757318333142,-1.2207936325718438,-0.0,-0.7774844066888608,-0.5709639153560633,0.0
2018-11-08,1.0,-0.2223359878649981,-1.2250663632916192,-0.0,-0.7666287447857414,-0.578194918467956,0.0
2018-11-09,1.0,-0.22079701594793133,-1.2293990027785178,-0.0,-0.7741407528641571,-0.5818140296121493,0.0
2018-11-12,1.0,-0.21999014516923776,-1.2088845089641056,-0.0,-0.7832316264261077,-0.5782132433764166,0.0
2018-11-13,1.0,-0.1863725195429946,-1.2102751052315093,-0.0,-0.7890484064942874,-0.5725721587492484,0.0
2018-11-14,1.0,-0.1860456373820533,-1.2108943272809292,-0.0,-0.7893312281493176,-0.5730235705424608,0.0
2018-11-15,1.0,-0.18488214982735324,-1.2123555021768502,-0.0,-0.7922984536856328,-0.5636541059900916,0.0
2018-11-16,1.0,-0.18066157760814253,-1.2010552312528064,-0.0,-0.7905627900014969,-0.5696751983236042,0.0
2018-11-19,1.0,-0.18153926740749055,-1.2006959254686271,-0.0,-0.7899128222396827,-0.5693493471021813,0.0
2018-11-20,1.0,-0.10942943842955082,-1.2012512643764282,-0.0,-0.8141834937998726,-0.6214363316225228,0.0
2018-11-21,1.0,-0.11201750157588343,-1.1945567132633765,-0.0,-0.8085208943601914,-0.5929029626608328,0.0
2018-11-23,1.0,-0.1204564346708985,-1.1746013753495048,-0.0,-0.858988891407844,-0.6244237890123177,0.0
2018-11-26,1.0,-0.11998640380693405,-1.1760329330009818,-0.0,-0.8576176448372234,-0.6230455472467709,0.0
2018-11-27,1.0,-0.10782582560018032,-1.1810121351016267,-0.0,-0.8519367321636547,-0.61618514483225,0.0
2018-11-28,1.0,-0.109261694533158,-1.1770805936501973,-0.0,-0.8535412361450311,-0.6174337779447681,0.0
2018-11-29,1.0,-0.07141000408481564,-1.1629098741134094,-0.0,-0.8523524824538603,-0.6267963905083739,0.0
2018-11-30,1.0,-0.07077608614927591,-1.1633122911251392,-0.0,-0.8526550315633123,-0.6265874489417007,0.0
2018-12-03,1.0,-0.07227078296447834,-1.1645155291054494,-0.0,-0.8544169611307421,-0.6283801376232101,0.0
2018-12-04,1.0,-0.061505360388767305,-1.1707905182327412,-0.0,-0.8507623251845532,-0.6265533998590348,0.0
2018-12-06,1.0,-0.05057761732851985,-1.1244765342960288,-0.0,-0.8403971119133573,-0.5946570397111913,0.0
2018-12-07,1.0,-0.045684545323116964,-1.126897498915715,-0.0,-0.8426702327598671,-0.5989952291455833,0.0
2018-12-10,1.0,-0.01857872735717603,-1.1315516810175426,-0.0,-0.8421880024295259,-0.5805137732680696,0.0
2018-12-11,1.0,-0.0059504606230060585,-1.1394415170089973,-0.0,-0.8422769473420082,-0.596945908162168,0.0
2018-12-12,1.0,-0.006344768254651038,-1.139226440119009,-0.0,-0.8421335627486827,-0.5969100620138367,0.0
2018-12-13,1.0,-0.006480951016900602,-1.1356344886851906,-0.0,-0.8434904038957319,-0.5950658837009454,0.0
2018-12-14,1.0,-0.01289167412712623,-1.118531781557744,-0.0,-0.853822739480752,-0.5957743957027752,0.0
2018-12-17,1.0,-0.0,-1.1289020258092424,-0.0,-0.8362771249369187,-0.6394275827265518,0.0
2018-12-18,1.0,-0.0,-1.114058924485126,-0.0,-0.8254433638443937,-0.6360483409610984,0.0
2018-12-19,1.0,-0.0,-1.1148203807070274,-0.0,-0.8266065550307714,-0.6366466294547016,0.0
2018-12-20,1.0,-0.0,-1.1039589860438621,-0.0,-0.8252990600968384,-0.6309812019367701,0.0
2018-12-21,1.0,-0.0,-1.1034043456720222,-0.0,-0.8241206030150754,-0.611295916200722,0.0
2018-12-24,1.0,-0.0,-1.0846624042717627,-0.0,-0.811845710672381,-0.6164547179090845,0.0
2018-12-26,1.0,-0.0,-1.0893881951932107,-0.0,-0.7884247504434628,-0.600326945149734,0.0
2018-12-27,1.0,-0.0,-1.0399478940512377,-0.0,-0.7052339757506931,-0.5949430508701026,0.0
2018-12-28,1.0,-0.0,-1.0407223205046896,-0.0,-0.7039287025601655,-0.5932107213191361,0.0
2018-12-31,1.0,-0.0,-1.041929561008179,-0.0,-0.7035553329994992,-0.5928893340010015,0.0
2019-01-02,1.0,-0.0,-1.041367806505421,-0.0,-0.702185154295246,-0.5925604670558798,0.0
2019-01-03,1.0,-0.0,-1.0410620767870842,-0.0,-0.702892024417092,-0.591714199939958,0.0
2019-01-04,1.0,-0.0,-1.0442190400424292,-0.0,-0.678268363829223,-0.5922832140015911,0.0
2019-01-07,1.0,-0.0,-1.0119105730742946,-0.0,-0.6720361873149142,-0.5702756353932767,0.0
2019-01-08,1.0,-0.0,-0.9959074964271795,-0.0,-0.6840977004027543,-0.5680459919449136,0.0
2019-01-09,1.0,-0.0,-0.9868352788586251,-0.0,-0.6831712062256808,-0.5725356679636835,0.0
2019-01-10,1.0,-0.0,-0.9834694671334111,-0.0,-0.6866329573447426,-0.5711461169454168,0.0
2019-01-11,1.0,-0.0,-0.9809014267185473,-0.0,-0.6879377431906614,-0.5736705577172503,0.0
2019-01-14,1.0,-0.0,-0.9842156544332574,-0.0,-0.696687236115622,-0.5669048392335174,0.0
2019-01-15,1.0,-0.0,-0.9795076643283969,-0.0,-0.6976162639646661,-0.5704403741231489,0.0
2019-01-16,1.0,-0.0,-0.9809387966804979,-0.0,-0.6805951763485477,-0.5801996887966805,0.0
2019-01-17,1.0,-0.0,-0.9805844092806524,-0.0,-0.6788661295019901,-0.5765136070931625,0.0
2019-01-18,1.0,-0.0,-0.9739549420497461,-0.0,-0.6855384815731216,-0.5961388201588749,0.0
2019-01-22,1.0,-0.0,-1.0968524590163935,-0.0,-0.6947213114754098,-0.4871475409836065,0.0
2019-01-23,1.0,-0.0,-1.071313549574419,-0.0,-0.7044266982155182,-0.5105984422754609,0.0
2019-01-24,1.0,-0.0,-1.0662286465177397,-0.0,-0.7112023653088042,-0.5077201051248357,0.0
2019-01-25,1.0,-0.0,-1.0841033882415962,-0.0,-0.7900763358778625,-0.47388509441542787,0.0
2019-01-28,1.0,-0.0,-1.0764444147067678,-0.0,-0.7967950219129504,-0.4722491719915694,0.0
2019-01-29,1.0,-0.0,-1.0653594771241832,-0.0,-0.8204298901691262,-0.4832895357455697,0.0
2019-01-30,1.0,-0.0,-1.0636899747262003,-0.0,-0.8198483572030328,-0.48633529907329404,0.0
2019-01-31,1.0,-0.0,-1.0734737979470557,-0.0,-0.8051391139924365,-0.49797406807131284,0.0
2019-02-01,1.0,-0.0,-1.0710642753402912,-0.0,-0.8156179281926571,-0.49089742290674504,0.0
2019-02-04,1.0,-0.0,-0.9726857966142394,-0.0,-0.675381198223076,-0.35346380117661186,0.0
2019-02-05,1.0,-0.0,-0.9747601168126826,-0.0,-0.6516776923535371,-0.3535073603909649,0.0
2019-02-06,1.0,-0.0,-0.986118971731554,-0.0,-0.6373357957761163,-0.3553364511036311,0.0
2019-02-07,1.0,-0.0,-0.9805770374776919,-0.0,-0.6372099940511601,-0.3566329565734682,0.0
2019-02-08,1.0,-0.0,-0.9584772023019036,-0.0,-0.6337612512911318,-0.3589198760513502,0.0
2019-02-11,1.0,-0.0,-0.9468796214137828,-0.0,-0.6412895593019817,-0.3695356403430937,0.0
2019-02-12,1.0,-0.0,-0.9567692581391212,-0.0,-0.6363043349344719,-0.37199786514855004,0.0
2019-02-13,1.0,-0.0,-0.9636881452474191,-0.0,-0.633499466002136,-0.369437522249911,0.0
2019-02-14,1.0,-0.0,-0.9337803606019967,-0.0,-0.6711667411712114,-0.37523468931604825,0.0
2019-02-15,1.0,-0.0,-0.9479303352021948,-0.0,-0.6647083383037099,-0.3695872599308124,0.0
2019-02-19,1.0,-0.0,-0.9353223450865846,-0.0,-0.6772376382224078,-0.36797710947512746,0.0
2019-02-20,1.0,-0.0,-0.9522376497229009,-0.0,-0.6614325725522913,-0.36588999463679167,0.0
2019-02-21,1.0,-0.0,-0.9571368997974502,-0.0,-0.6605802454426307,-0.3609555582032646,0.0
2019-02-22,1.0,-0.0,-0.9635092936802974,-0.0,-0.6512713754646839,-0.35919702602230485,0.0
2019-02-25,1.0,-0.0,-0.9499584781472028,-0.0,-0.7033801863869837,-0.42235413526896937,0.0
2019-02-26,1.0,-0.0,-0.9761520700888763,-0.0,-0.7513046778631749,-0.435398677926432,0.0
2019-02-27,1.0,-0.0,-0.9931955484896662,-0.0,-0.7500158982511924,-0.43643879173290934,0.0
2019-02-28,1.0,-0.0,-0.9967861006809647,-0.0,-0.7531343473556927,-0.4321899064468911,0.0
2019-03-01,1.0,-0.0,-0.9715657541934276,-0.0,-0.7497349878406184,-0.3964893683357236,0.0
2019-03-04,1.0,-0.0,-0.9576344351258017,-0.0,-0.7594967932905773,-0.366243216576221,0.0
2019-03-05,1.0,-0.0,-0.9411019045263418,-0.0,-0.782308929013109,-0.3683527083848627,0.0
2019-03-06,1.0,-0.0,-0.937325991461981,-0.0,-0.7916228422941286,-0.3645672214316649,0.0
2019-03-07,1.0,-0.0,-0.9137978943468461,-0.0,-0.8232733335391645,-0.3503967396338263,0.0
2019-03-08,1.0,-0.0,-0.9158858139028111,-0.0,-0.8537807801263891,-0.343367680478162,0.0
2019-03-11,1.0,-0.0,-0.9111845210004719,-0.0,-0.8569450998898851,-0.37800849457291175,0.0
2019-03-12,1.0,-0.0,-0.8743835311336663,-0.0,-0.8817652486557,-0.42562601419071555,0.0
2019-03-13,1.0,-0.0,-0.8840737421584945,-0.0,-0.8841377544488541,-0.4324350275252849,0.0
2019-03-14,1.0,-0.0,-0.8828981431173895,-0.0,-0.8851673111956277,-0.4279459234874876,0.0
2019-03-15,1.0,-0.0,-0.8792810142834216,-0.0,-0.8873054084416627,-0.4431712405713369,0.0
2019-03-18,1.0,-0.0,-0.8959057112243904,-0.0,-0.8976914834897237,-0.4532614695282315,0.0
2019-03-19,1.0,-0.0,-0.8992794026541457,-0.0,-0.8970621800515177,-0.464279891747367,0.0
2019-03-20,1.0,-0.0,-0.9100549882168106,-0.0,-0.8964715894213146,-0.4665488347735009,0.0
2019-03-21,1.0,-0.0,-0.9106020942408378,-0.0,-0.9159031413612565,-0.44574607329842936,0.0
2019-03-22,1.0,-0.0,-0.9021527709095705,-0.0,-0.9554940164177628,-0.43909273728282733,0.0
2019-03-25,1.0,-0.0,-0.828084246218049,-0.0,-0.9920448617631716,-0.4401734480959833,0.0
2019-03-26,1.0,-0.0,-0.8487058205229274,-0.0,-0.9987846537905664,-0.43722901064249114,0.0
2019-03-27,1.0,-0.0,-0.8185886965044105,-0.0,-1.0105521071545247,-0.43776543613198304,0.0
2019-03-28,1.0,-0.0,-0.8102880255732785,-0.0,-0.9974231007600222,-0.4541866457905209,0.0
2019-03-29,1.0,-0.0,-0.8051024402975335,-0.0,-0.9986297794597415,-0.45869763800078295,0.0
2019-04-01,1.0,-0.0,-0.8116583176110858,-0.0,-0.997853099993494,-0.4433673801314163,0.0
2019-04-02,1.0,-0.0,-0.8310083052167142,-0.0,-1.024883207889956,-0.3883337658967039,0.0
2019-04-03,1.0,-0.0,-0.830457346740188,-0.0,-1.0264677262406747,-0.3866363931235809,0.0
2019-04-04,1.0,-0.0,-0.8275626867610758,-0.0,-1.0318305833441601,-0.3886254384825257,0.0
2019-04-05,1.0,-0.0,-0.8246687717699144,-0.0,-1.031836973859826,-0.39880855496598194,0.0
2019-04-08,1.0,-0.0,-0.8258167382532866,-0.0,-1.0322465182871274,-0.3958740075491345,0.0
2019-04-09,1.0,-0.0,-0.8120283558198034,-0.0,-1.0645519584463101,-0.3902192022475581,0.0
2019-04-10,1.0,-0.0,-0.797813315926893,-0.0,-1.0775456919060051,-0.3883812010443864,0.0
2019-04-11,1.0,-0.0,-0.8018041574061969,-0.0,-1.0779840502026408,-0.3886128905739312,0.0
2019-04-12,1.0,-0.0,-0.7992295638547925,-0.0,-1.0781535648994516,-0.3871768085662053,0.0
2019-04-15,1.0,-0.0,-0.7976325236909343,-0.0,-1.0647498302014942,-0.37184255635693264,0.0
2019-04-16,1.0,-0.0,-0.7996766370250605,-0.0,-1.0651576394502829,-0.3687631366208569,0.0
2019-04-17,1.0,-0.0,-0.7488055920736204,-0.0,-1.079584442235547,-0.378074197582326,0.0
2019-04-18,1.0,-0.0,-0.7538510911424904,-0.0,-1.0745827984595637,-0.380808729139923,0.0
2019-04-22,1.0,-0.0,-0.7519359999999999,-0.0,-1.068928,-0.379168,0.0
2019-04-23,1.0,-0.0,-0.751712,-0.0,-1.0704639999999999,-0.377824,0.0
2019-04-24,1.0,-0.0,-0.7338127207356263,-0.0,-1.0713035731330935,-0.3766585001113621,0.0
2019-04-25,1.0,-0.0,-0.7241621001656684,-0.0,-1.082643048298713,-0.3791257805530776,0.0
2019-04-26,1.0,-0.0,-0.7145683108927319,-0.0,-1.087358815646736,-0.3887116329525876,0.0
2019-04-29,1.0,-0.0,-0.7084422623222597,-0.0,-1.0852196646049863,-0.3945036026270484,0.0
2019-04-30,1.0,-0.0,-0.7010706774584157,-0.0,-1.0774010579312983,-0.40810018481932314,0.0
2019-05-01,1.0,-0.0,-0.6846941705752847,-0.0,-1.0925624581219489,-0.41342012060878713,0.0
2019-05-02,1.0,-0.0,-0.6940248244010392,-0.0,-1.0971166490265882,-0.4161454825363225,0.0
2019-05-03,1.0,-0.0,-0.7031224928596643,-0.0,-1.0923911299380635,-0.41362600686755885,0.0
2019-05-06,1.0,-0.0,-0.615607513988809,-0.0,-1.2138955502264854,-0.5011657340794031,0.0
2019-05-07,1.0,-0.0,-0.6515677072706251,-0.0,-1.2360742705570293,-0.5130245528123513,0.0
2019-05-08,1.0,-0.0,-0.6524541229944709,-0.0,-1.2068790068179505,-0.5326820664156575,0.0
2019-05-09,1.0,-0.0,-0.6524142140241421,-0.0,-1.210328224603282,-0.5280075952800759,0.0
2019-05-10,1.0,-0.0,-0.6513574890689082,-0.0,-1.2160797207063687,-0.522048605226587,0.0
2019-05-13,1.0,-0.0,-0.6508695210007119,-0.0,-1.217668395538832,-0.5214075053391641,0.0
2019-05-14,1.0,-0.0,-0.5964155548868157,-0.0,-1.22215534824623,-0.5250944594910891,0.0
2019-05-15,1.0,-0.0,-0.5990090723444144,-0.0,-1.228315088212648,-0.5204044056107932,0.0
2019-05-16,1.0,-0.0,-0.600683050960959,-0.0,-1.2264447867139892,-0.5211611866336303,0.0
2019-05-17,1.0,-0.0,-0.5965265204854824,-0.0,-1.2244685844565142,-0.5317843492255079,0.0
2019-05-20,1.0,-0.0,-0.5870133351202841,-0.0,-1.2293104603631977,-0.5342089392213362,0.0
2019-05-21,1.0,-0.0,-0.5789069028915259,-0.0,-1.231221795086077,-0.5327093431388935,0.0
2019-05-22,1.0,-0.0,-0.5750609776470982,-0.0,-1.232049183066591,-0.5341307761702696,0.0
2019-05-23,1.0,-0.0,-0.5729117980904054,-0.0,-1.2440408626560728,-0.5214996327702477,0.0
2019-05-24,1.0,-0.0,-0.5533033782659345,-0.0,-1.2518555500083208,-0.5231486104177068,0.0
2019-05-28,1.0,-0.0,-0.5474185280117173,-0.0,-1.2550514297127258,-0.5262807496421557,0.0
2019-05-29,1.0,-0.0,-0.560770636106959,-0.0,-1.260953330011626,-0.4999833914632121,0.0
2019-05-30,1.0,-0.0,-0.5577063550036523,-0.0,-1.2589813400624212,-0.5035858954777873,0.0
2019-05-31,1.0,-0.0,-0.5599760892667375,-0.0,-1.254018331562168,-0.5069407545164719,0.0
2019-06-03,1.0,-0.0,-0.5762908464240737,-0.0,-1.2837542254921455,-0.45406641479419363,0.0
2019-06-04,1.0,-0.0,-0.5762537704265969,-0.0,-1.2994133050482282,-0.43899366899797804,0.0
2019-06-05,1.0,-0.0,-0.5720415315580885,-0.0,-1.3069994431888898,-0.396318495954931,0.0
2019-06-06,1.0,-0.0,-0.5791213827419145,-0.0,-1.2884640565667147,-0.4059512897734713,0.0
2019-06-07,1.0,-0.0,-0.5933778301269467,-0.0,-1.2734916895694282,-0.4049862583431488,0.0
2019-06-10,1.0,-0.0,-0.5983146067415731,-0.0,-1.2557486281682781,-0.412202769793572,0.0
2019-06-11,1.0,-0.0,-0.6001179593040401,-0.0,-1.270192339198532,-0.40633703594482123,0.0
2019-06-12,1.0,-0.0,-0.5972695128339445,-0.0,-1.2697420115243583,-0.4069866422210582,0.0
2019-06-13,1.0,-0.0,-0.6344138834315651,-0.0,-1.2617550753110676,-0.37822527832351016,0.0
2019-06-14,1.0,-0.0,-0.6283816938728778,-0.0,-1.2689325787562564,-0.37397363341947726,0.0
2019-06-17,1.0,-0.0,-0.6262837705239747,-0.0,-1.271570615555701,-0.3729312487734676,0.0
2019-06-18,1.0,-0.0,-0.6204362876363398,-0.0,-1.2716674286460714,-0.3735223042257201,0.0
2019-06-19,1.0,-0.0,-0.6116884386096361,-0.0,-1.2778447405283904,-0.3681141479623416,0.0
2019-06-20,1.0,-0.0,-0.612316715542522,-0.0,-1.2782013685239493,-0.3678396871945259,0.0
2019-06-21,1.0,-0.0,-0.6103606557377049,-0.0,-1.2994754098360657,-0.36885245901639346,0.0
2019-06-24,1.0,-0.0,-0.6137346137346137,-0.0,-1.298023298023298,-0.3882123882123882,0.0
2019-06-25,1.0,-0.0,-0.6725144179300342,-0.0,-1.3410574299823876,-0.4397900334979452,0.0
2019-06-26,1.0,-0.0,-0.6683624031007752,-0.0,-1.3089700996677742,-0.4833540974529346,0.0
2019-06-27,1.0,-0.0,-0.6691150994387084,-0.0,-1.3173376758367403,-0.47831058138729127,0.0
2019-06-28,1.0,-0.0,-0.6416427161605319,-0.0,-1.3407666470445652,-0.48031441531909,0.0
2019-07-01,1.0,-0.0,-0.6466886841647835,-0.0,-1.3360681383625934,-0.49369024856596555,0.0
2019-07-02,1.0,-0.0,-0.6566629572958688,-0.0,-1.324593128390597,-0.49627903741827795,0.0
2019-07-03,1.0,-0.0,-0.657355291501633,-0.0,-1.320130637203808,-0.4969077895907164,0.0
2019-07-05,1.0,-0.0,-0.6452374340460982,-0.0,-1.3235212440988615,-0.5025340183282422,0.0
2019-07-08,1.0,-0.0,-0.6573014100237331,-0.0,-1.3172902415189167,-0.5155661035878821,0.0
2019-07-09,1.0,-0.0,-0.6544592096543546,-0.0,-1.3170450978340482,-0.5163405531721948,0.0
2019-07-10,1.0,-0.0,-0.6554950425918169,-0.0,-1.3148303309593634,-0.5207722385141741,0.0
2019-07-11,1.0,-0.0,-0.655972910703065,-0.0,-1.3147385324303569,-0.5201773371500384,0.0
2019-07-12,1.0,-0.0,-0.6415667912924979,-0.0,-1.3302002166392954,-0.5224151787274188,0.0
2019-07-15,1.0,-0.0,-0.6665735340341564,-0.0,-1.323647539552265,-0.5022526455488423,0.0
2019-07-16,1.0,-0.0,-0.6710461947026347,-0.0,-1.320252987630163,-0.5030400447270948,0.0
2019-07-17,1.0,-0.0,-0.6686667131793762,-0.0,-1.314728249494174,-0.5050582571687713,0.0
2019-07-18,1.0,-0.0,-0.6693741539102364,-0.0,-1.3165677392481516,-0.48519559859766037,0.0
2019-07-19,1.0,-0.0,-0.6702020377647182,-0.0,-1.316722884862816,-0.49048927217720906,0.0
2019-07-22,1.0,-0.0,-0.5862708105782279,-0.0,-1.2119617383245622,-0.5115678681362328,0.0
2019-07-23,1.0,-0.0,-0.5699904122722915,-0.0,-1.141802492809204,-0.48411633109619684,0.0
2019-07-24,1.0,-0.0,-0.5757303946694002,-0.0,-1.1566184008200922,-0.47110456176319837,0.0
2019-07-25,1.0,-0.0,-0.5579710144927537,-0.0,-1.173913043478261,-0.460352422907489,0.0
2019-07-26,1.0,-0.0,-0.5534027068437181,-0.0,-1.176232124616956,-0.46236593462717057,0.0
2019-07-29,1.0,-0.0,-0.5689069925322471,-0.0,-1.2041185788639965,-0.45980021336436816,0.0
2019-07-30,1.0,-0.0,-0.565966943752628,-0.0,-1.201345538053498,-0.4671539929488631,0.0
2019-07-31,1.0,-0.0,-0.5555089530569447,-0.0,-1.2023229553153734,-0.4684626552669785,0.0
2019-08-01,1.0,-0.0,-0.5737667871900827,-0.0,-1.1989282024793388,-0.4555785123966942,0.0
2019-08-02,1.0,-0.0,-0.5675056469828977,-0.0,-1.2057437883188125,-0.4535979348176831,0.0
2019-08-05,1.0,-0.0,-0.5624415567665172,-0.0,-1.2066875181375551,-0.45529294166962236,0.0
2019-08-06,1.0,-0.0,-0.5640463712879148,-0.0,-1.1584881689693505,-0.45358107035096074,0.0
2019-08-07,1.0,-0.0,-0.5706388791816247,-0.0,-1.1553832957397465,-0.45086888839470085,0.0
2019-08-08,1.0,-0.0,-0.5638662938485003,-0.0,-1.153978139298424,-0.45958312150482966,0.0
2019-08-09,1.0,-0.0,-0.5546778729185756,-0.0,-1.1372239249265381,-0.4677556952826314,0.0
2019-08-12,1.0,-0.0,-0.5540813747788729,-0.0,-1.1430376547889816,-0.46187136719737176,0.0
2019-08-13,1.0,-0.0,-0.5424947946242665,-0.0,-1.1478957662944036,-0.46441415862199514,0.0
2019-08-14,1.0,-0.0,-0.5541245209524408,-0.0,-1.1322171263429037,-0.45492241000188477,0.0
2019-08-15,1.0,-0.0,-0.578970102742896,-0.0,-1.1120915738483848,-0.39434142729320293,0.0
2019-08-16,1.0,-0.0,-0.5696089316555638,-0.0,-1.1199420182580806,-0.3945842585738959,0.0
2019-08-19,1.0,-0.0,-0.5556033159349095,-0.0,-1.1334049739023642,-0.3813018114829598,0.0
2019-08-20,1.0,-0.0,-0.5614991273462139,-0.0,-1.1315104565357175,-0.3689029057840106,0.0
2019-08-21,1.0,-0.0,-0.5621636497064579,-0.0,-1.136680528375734,-0.35888576320939336,0.0
2019-08-22,1.0,-0.0,-0.5657910775231594,-0.0,-1.1189968308142368,-0.3625060945880058,0.0
2019-08-23,1.0,-0.0,-0.5613816189896531,-0.0,-1.1163116250760803,-0.3655203895313451,0.0
2019-08-26,1.0,-0.0,-0.5596053465286788,-0.0,-1.1076245361011374,-0.35002866366955315,0.0
2019-08-27,1.0,-0.0,-0.5593578369243768,-0.0,-1.109059086245398,-0.3492667028788702,0.0
2019-08-28,1.0,-0.0,-0.5497753249494858,-0.0,-1.1208721614041437,-0.3451250037697156,0.0
2019-08-29,1.0,-0.0,-0.5455121436114044,-0.0,-1.12339719414693,-0.3481068034394328,0.0
2019-08-30,1.0,-0.0,-0.5348795289310821,-0.0,-1.1310761281019046,-0.33831040076909213,0.0
2019-09-03,1.0,-0.0,-0.5298365983569558,-0.0,-1.125545424453071,-0.3538563389606091,0.0
2019-09-04,1.0,-0.0,-0.5141611545399879,-0.0,-1.1312086590499097,-0.3612146722790138,0.0
2019-09-05,1.0,-0.0,-0.5175722682019911,-0.0,-1.1310723281756028,-0.3500359841669665,0.0
2019-09-06,1.0,-0.0,-0.5156581820357132,-0.0,-1.1423443902730834,-0.33308407860497113,0.0
2019-09-09,1.0,-0.0,-0.5247176614321046,-0.0,-1.131112369260109,-0.324026341666915,0.0
2019-09-10,1.0,-0.0,-0.5268099311495932,-0.0,-1.1213972757890973,-0.33230008047450155,0.0
2019-09-11,1.0,-0.0,-0.5248017647409527,-0.0,-1.1171823764383235,-0.3389971978775413,0.0
2019-09-12,1.0,-0.0,-0.5294503398116132,-0.0,-1.112078216287111,-0.3392750685584834,0.0
2019-09-13,1.0,-0.0,-0.5264775202124168,-0.0,-1.1059399146752589,-0.35093529043229216,0.0
2019-09-16,1.0,-0.0,-0.5253276021611296,-0.0,-1.1087430225963404,-0.3509148980627444,0.0
2019-09-17,1.0,-0.0,-0.5197170064778053,-0.0,-1.1127794859548046,-0.3526672437983223,0.0
2019-09-18,1.0,-0.0,-0.5097723271566258,-0.0,-1.1109121833318414,-0.3632321785575747,0.0
