Date,IWF,IWM,MO,MTUM,SPY,VLUE,VXX
2018-12-19,-0.0,-0.35164771576541387,1.0,-0.0,-0.8226427104128693,-0.7190058733327547,0.0
2018-12-20,-0.0,-0.33792128347183753,1.0,-0.0,-0.8328427977839336,-0.7147391505078486,0.0
2018-12-21,-0.0,-0.3339361579974739,1.0,-0.0,-0.8321276840050523,-0.7045297967619704,0.0
2018-12-24,-0.0,-0.32348402583299996,1.0,-0.0,-0.8273989826827457,-0.7067783048522605,0.0
2018-12-26,-0.0,-0.32612816522846233,1.0,-0.0,-0.8082048380251805,-0.6949214881878626,0.0
2018-12-27,-0.0,-0.29003999238240336,1.0,-0.0,-0.7380090867045733,-0.6925211524335501,0.0
2018-12-28,-0.0,-0.2907356059370413,1.0,-0.0,-0.7368292285108465,-0.6908878377643668,0.0
2018-12-31,-0.0,-0.29267961059444175,1.0,-0.0,-0.7363082612715506,-0.6903246859193994,0.0
2019-01-02,-0.0,-0.2920936047617753,1.0,-0.0,-0.7355475226265866,-0.6902671703856712,0.0
2019-01-03,-0.0,-0.2917606150335498,1.0,-0.0,-0.7420879628371955,-0.6827035397028062,0.0
2019-01-04,-0.0,-0.29247880783974944,1.0,-0.0,-0.7224771880568004,-0.6846822525781545,0.0
2019-01-07,-0.0,-0.2706022817723534,1.0,-0.0,-0.7134253117537809,-0.6691960732289732,0.0
2019-01-08,-0.0,-0.25152801131662533,1.0,-0.0,-0.7438279018869939,-0.6736327968612379,0.0
2019-01-09,-0.0,-0.24626209322779244,1.0,-0.0,-0.7429439513872232,-0.6759681245169372,0.0
2019-01-10,-0.0,-0.24720689011545746,1.0,-0.0,-0.7427139162200358,-0.6765325440631417,0.0
2019-01-11,-0.0,-0.24482159561673128,1.0,-0.0,-0.7464385941467325,-0.6814646532139516,0.0
2019-01-14,-0.0,-0.24722281563768425,1.0,-0.0,-0.7444189275795771,-0.6787278359324931,0.0
2019-01-15,-0.0,-0.24587926790110243,1.0,-0.0,-0.7411431017874345,-0.6887776945306647,0.0
2019-01-16,-0.0,-0.24630436525969687,1.0,-0.0,-0.7263225427036275,-0.7005266112432837,0.0
2019-01-17,-0.0,-0.24205117225136494,1.0,-0.0,-0.7307301145487635,-0.7035916925382721,0.0
2019-01-18,-0.0,-0.24268651082531212,1.0,-0.0,-0.7317263878778075,-0.7218043085550973,0.0
2019-01-22,-0.0,-0.07433761893210425,1.0,-0.0,-0.8280639335866957,-0.7929435864262419,0.0
2019-01-23,-0.0,-0.07527272727272727,1.0,-0.0,-0.8568111888111889,-0.8650909090909091,0.0
2019-01-24,-0.0,-0.07348046208497665,1.0,-0.0,-0.8613185645156779,-0.8623255293558223,0.0
2019-01-25,-0.0,-0.0,1.0,-0.0,-0.9784244713423184,-0.8830514779523277,0.0
2019-01-28,-0.0,-0.0,1.0,-0.0,-0.9948829989076065,-0.8798367159201977,0.0
2019-01-29,-0.0,-0.0,1.0,-0.0,-0.9889297823629989,-0.9090619294635872,0.0
2019-01-30,-0.0,-0.0,1.0,-0.0,-0.987659339702082,-0.9160544731263974,0.0
2019-01-31,-0.0,-0.0,1.0,-0.0,-1.0197080506358858,-0.9174082885423093,0.0
2019-02-01,-0.0,-0.0,1.0,-0.0,-1.0469912002607331,-0.9158839738081835,0.0
2019-02-04,-0.0,-0.0,1.0,-0.0,-1.0496844724913341,-0.9130151393950168,0.0
2019-02-05,-0.0,-0.0,1.0,-0.0,-1.0409763313609466,-0.9176035502958578,0.0
2019-02-06,-0.0,-0.0,1.0,-0.0,-1.03759175941274,-0.9224188965190624,0.0
2019-02-07,-0.0,-0.0,1.0,-0.0,-1.0333727810650886,-0.9252366863905325,0.0
2019-02-08,-0.0,-0.0,1.0,-0.0,-1.0428317535545022,-0.919223933649289,0.0
2019-02-11,-0.0,-0.0,1.0,-0.0,-1.0482807767682165,-0.9210166874517489,0.0
2019-02-12,-0.0,-0.0,1.0,-0.0,-1.0491145709531733,-0.9221238412170192,0.0
2019-02-13,-0.0,-0.0,1.0,-0.0,-1.0476218734237308,-0.9195027148918494,0.0
2019-02-14,-0.0,-0.0,1.0,-0.0,-1.0697514842328233,-0.9136310749127361,0.0
2019-02-15,-0.0,-0.0,1.0,-0.0,-1.0702985074626865,-0.9148059701492537,0.0
2019-02-19,-0.0,-0.0,1.0,-0.0,-1.0738744640304907,-0.9037339209147213,0.0
2019-02-20,-0.0,-0.0,1.0,-0.0,-1.07377537051366,-0.9022082018927444,0.0
2019-02-21,-0.0,-0.0,1.0,-0.0,-1.086811802806765,-0.9118987645436007,0.0
2019-02-22,-0.0,-0.0,1.0,-0.0,-1.0774010455563854,-0.9099029126213594,0.0
2019-02-25,-0.0,-0.0,1.0,-0.0,-1.0959081595757503,-0.9172291189586598,0.0
2019-02-26,-0.0,-0.0,1.0,-0.0,-1.0960460490627448,-0.9176360677475739,0.0
2019-02-27,-0.0,-0.0,1.0,-0.0,-1.1068812731711728,-0.9072550260722789,0.0
2019-02-28,-0.0,-0.0,1.0,-0.0,-1.110894064613073,-0.8943651389932381,0.0
2019-03-01,-0.0,-0.0,1.0,-0.0,-1.1163531462227296,-0.888635134322976,0.0
2019-03-04,-0.0,-0.0,1.0,-0.0,-1.104991445808446,-0.8964792748446738,0.0
2019-03-05,-0.0,-0.0,1.0,-0.0,-1.1142384105960264,-0.8959963877182421,0.0
2019-03-06,-0.0,-0.0,1.0,-0.0,-1.1177672908713818,-0.8880339054374944,0.0
2019-03-07,-0.0,-0.0,1.0,-0.0,-1.175306400363141,-0.8508700257224995,0.0
2019-03-08,-0.0,-0.0,1.0,-0.0,-1.21274324406759,-0.8373391081559203,0.0
2019-03-11,-0.0,-0.0,1.0,-0.0,-1.2146165246387552,-0.8729776460417438,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-1.2151273636505704,-0.9103609939052976,0.0
2019-03-13,-0.0,-0.0,1.0,-0.0,-1.2185128509415697,-0.9044377127510072,0.0
2019-03-14,-0.0,-0.0,1.0,-0.0,-1.2127843986998916,-0.8827116545426406,0.0
2019-03-15,-0.0,-0.0,1.0,-0.0,-1.2125287284924529,-0.8932542393937511,0.0
2019-03-18,-0.0,-0.0,1.0,-0.0,-1.2240488492249884,-0.9073430405511195,0.0
2019-03-19,-0.0,-0.0,1.0,-0.0,-1.2208521929140002,-0.9007335726549085,0.0
2019-03-20,-0.0,-0.0,1.0,-0.0,-1.2334109063463112,-0.9114724196490345,0.0
2019-03-21,-0.0,-0.0,1.0,-0.0,-1.2426980392156863,-0.8945882352941178,0.0
2019-03-22,-0.0,-0.0,1.0,-0.0,-1.270218025098238,-0.8987514260362529,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-1.2738502053484655,-0.861240869047246,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-1.289126176786504,-0.870032223415682,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-1.2912075769534335,-0.8658247829518548,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-1.2812727100382317,-0.8783847830895132,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-1.279110886587522,-0.878220510229856,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-1.2784926180013279,-0.8829629161265847,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-1.303856089723395,-0.8465440110894085,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-1.260862798804781,-0.8516870019920318,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-1.3196437407224146,-0.7729156358238497,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-1.3188032863121997,-0.7814912416679585,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-1.3138074019061765,-0.7806349795766803,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-1.3178395463419168,-0.7809178519413715,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-1.3246303285281198,-0.7688547918084515,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-1.347618607801484,-0.7311043379206305,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-1.3334967220145826,-0.7300410514061639,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-1.3341616812394537,-0.7337628470624328,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-1.3369651955067214,-0.7322141059480695,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-1.3583356398191715,-0.7169788110834332,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-1.3435081685296648,-0.727367645252426,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-1.3675096549146633,-0.7470100909430673,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-1.3748172116611184,-0.7364736629227467,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-1.3654568598838834,-0.7392654227079387,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-1.3715617715617716,-0.7364413364413365,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-1.3727422003284073,-0.8469364757397213,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-1.3891275557996061,-0.8409832358926322,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-1.3869016817593791,-0.8472509702457957,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-1.3863710043441613,-0.8555404266355443,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-1.3863156869745854,-0.859489110324905,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-1.3868885428830933,-0.8569157908394966,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-1.3771526608830766,-0.8599637446588114,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-1.3781183178902354,-0.8616924771593338,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-1.3446867361379136,-0.8715746815901197,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-1.3366394023314228,-0.8835898757003929,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-1.339643294057047,-0.8797244221234949,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-1.337989635971547,-0.8806527406739837,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-1.320732558877674,-0.8532660445629404,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-1.331438371391368,-0.8444437386858069,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-1.3283828382838285,-0.845011424219345,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-1.3112586990371475,-0.8664717658648193,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-1.3140713899748895,-0.8644671180191348,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-1.312039624079248,-0.8629667259334518,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-1.32381921047613,-0.8546500540334372,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-1.3661670918367346,-0.8226084183673469,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-1.3558811403926045,-0.8153680271461644,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-1.3580806799441838,-0.8133007738170748,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-1.372867743904398,-0.8395708182081019,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-1.368984129023967,-0.8437640557733085,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-1.369176893915055,-0.8435712908822208,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-1.3665976095617531,-0.8206533864541833,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-1.340167724243487,-0.8485061063103855,0.0
2019-06-05,-0.0,-0.0,1.0,-0.0,-1.3613437440967193,-0.787072602480952,0.0
2019-06-06,-0.0,-0.0,1.0,-0.0,-1.333764431266166,-0.8206106870229006,0.0
2019-06-07,-0.0,-0.0,1.0,-0.0,-1.338100360691008,-0.8258874897171422,0.0
2019-06-10,-0.0,-0.0,1.0,-0.0,-1.3319745947483175,-0.8278509811356527,0.0
2019-06-11,-0.0,-0.0,1.0,-0.0,-1.347717184527584,-0.8228598604946099,0.0
2019-06-12,-0.0,-0.0,1.0,-0.0,-1.343226788432268,-0.8277841197361746,0.0
2019-06-13,-0.0,-0.0,1.0,-0.0,-1.3448429211270292,-0.8316762491661638,0.0
2019-06-14,-0.0,-0.0,1.0,-0.0,-1.3302122544522823,-0.8330433682345869,0.0
2019-06-17,-0.0,-0.0,1.0,-0.0,-1.3324270494135502,-0.8290284847143626,0.0
2019-06-18,-0.0,-0.0,1.0,-0.0,-1.3257023933402705,-0.8275785955286475,0.0
2019-06-19,-0.0,-0.0,1.0,-0.0,-1.3447906155398588,-0.8085898082744701,0.0
2019-06-20,-0.0,-0.0,1.0,-0.0,-1.3433541312157307,-0.8078086594819437,0.0
2019-06-21,-0.0,-0.0,1.0,-0.0,-1.3378267716535435,-0.8117795275590551,0.0
2019-06-24,-0.0,-0.0,1.0,-0.0,-1.3594727220244396,-0.8478142339395106,0.0
2019-06-25,-0.0,-0.0,1.0,-0.0,-1.364377145423631,-0.843700875814058,0.0
2019-06-26,-0.0,-0.0,1.0,-0.0,-1.3293599794370903,-0.8835625240971597,0.0
2019-06-27,-0.0,-0.0,1.0,-0.0,-1.358557398164547,-0.8615037836097247,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0,-1.3628176262463816,-0.8536506915406884,0.0
2019-07-01,-0.0,-0.0,1.0,-0.0,-1.3762944439101021,-0.8297265236767015,0.0
2019-07-02,-0.0,-0.0,1.0,-0.0,-1.3720535485523955,-0.8306110684089163,0.0
2019-07-03,-0.0,-0.0,1.0,-0.0,-1.3888299752562743,-0.8246408946302901,0.0
2019-07-05,-0.0,-0.0,1.0,-0.0,-1.3860877384546213,-0.8254223135718416,0.0
2019-07-08,-0.0,-0.0,1.0,-0.0,-1.3802649728932088,-0.8276393032431912,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0,-1.379227363152153,-0.8293974202656741,0.0
2019-07-10,-0.0,-0.0,1.0,-0.0,-1.3797415455831297,-0.8348656294200848,0.0
2019-07-11,-0.0,-0.0,1.0,-0.0,-1.3922212563186196,-0.827457419749509,0.0
2019-07-12,-0.0,-0.0,1.0,-0.0,-1.3530200913533714,-0.8411856773245598,0.0
2019-07-15,-0.0,-0.0,1.0,-0.0,-1.3467647708971484,-0.8110967252976286,0.0
2019-07-16,-0.0,-0.0,1.0,-0.0,-1.3599305884208865,-0.795172740179839,0.0
2019-07-17,-0.0,-0.0,1.0,-0.0,-1.3599558220258756,-0.7956137582833702,0.0
2019-07-18,-0.0,-0.0,1.0,-0.0,-1.3608984658034842,-0.7894338909365844,0.0
2019-07-19,-0.0,-0.0,1.0,-0.0,-1.362545018007203,-0.7965817906109812,0.0
2019-07-22,-0.0,-0.0,1.0,-0.0,-1.3569490027770765,-0.7988197424892705,0.0
2019-07-23,-0.0,-0.0,1.0,-0.0,-1.3567429059504603,-0.8066812185631584,0.0
2019-07-24,-0.0,-0.0,1.0,-0.0,-1.3560878621473207,-0.7998800732184562,0.0
2019-07-25,-0.0,-0.0,1.0,-0.0,-1.369561110761287,-0.7788867199798502,0.0
2019-07-26,-0.0,-0.0,1.0,-0.0,-1.3680703959773728,-0.7746071653048398,0.0
2019-07-29,-0.0,-0.0,1.0,-0.0,-1.363238993710692,-0.7814150943396226,0.0
2019-07-30,-0.0,-0.0,1.0,-0.0,-1.3607254179654293,-0.7877900569881301,0.0
2019-07-31,-0.0,-0.0,1.0,-0.0,-1.3807250389891466,-0.802094274165314,0.0
2019-08-01,-0.0,-0.0,1.0,-0.0,-1.3750079450835824,-0.803025487828132,0.0
2019-08-02,-0.0,-0.0,1.0,-0.0,-1.4046859039836568,-0.787346782431052,0.0
2019-08-05,-0.0,-0.0,1.0,-0.0,-1.4050588497974545,-0.7846320691524991,0.0
2019-08-06,-0.0,-0.0,1.0,-0.0,-1.3500971360531429,-0.7832925988594348,0.0
2019-08-07,-0.0,-0.0,1.0,-0.0,-1.3188460097414763,-0.8034220057449731,0.0
2019-08-08,-0.0,-0.0,1.0,-0.0,-1.3201123420190357,-0.800499297862381,0.0
2019-08-09,-0.0,-0.0,1.0,-0.0,-1.2882280049566295,-0.8096654275092937,0.0
2019-08-12,-0.0,-0.0,1.0,-0.0,-1.2976157428826995,-0.7868048487091699,0.0
2019-08-13,-0.0,-0.0,1.0,-0.0,-1.2960088691796008,-0.7835673811283567,0.0
2019-08-14,-0.0,-0.0,1.0,-0.0,-1.2840278416582347,-0.7822340784349799,0.0
2019-08-15,-0.0,-0.0,1.0,-0.0,-1.2739288832685998,-0.7369102459880168,0.0
2019-08-16,-0.0,-0.0,1.0,-0.0,-1.2688392265526174,-0.7430275284621409,0.0
2019-08-19,-0.0,-0.0,1.0,-0.0,-1.2680619782595641,-0.7347606750345325,0.0
2019-08-20,-0.0,-0.0,1.0,-0.0,-1.2668780473213486,-0.7243576321378361,0.0
2019-08-21,-0.0,-0.0,1.0,-0.0,-1.267821590942858,-0.7036816925682703,0.0
2019-08-22,-0.0,-0.0,1.0,-0.0,-1.261819261017955,-0.7059801157441756,0.0
2019-08-23,-0.0,-0.0,1.0,-0.0,-1.259026128266033,-0.7100950118764846,0.0
2019-08-26,-0.0,-0.0,1.0,-0.0,-1.251687305593051,-0.6827572040612712,0.0
2019-08-27,-0.0,-0.0,1.0,-0.0,-1.2475948182589116,-0.6766675439366027,0.0
2019-08-28,-0.0,-0.0,1.0,-0.0,-1.1816292246803906,-0.6656701118988638,0.0
2019-08-29,-0.0,-0.0,1.0,-0.0,-1.172722111836503,-0.6657678115242691,0.0
2019-08-30,-0.0,-0.0,1.0,-0.0,-1.218864573785518,-0.6454800641613199,0.0
2019-09-03,-0.0,-0.0,1.0,-0.0,-1.2332521140891501,-0.6333094453203383,0.0
2019-09-04,-0.0,-0.0,1.0,-0.0,-1.2327482361039408,-0.6353467561521252,0.0
2019-09-05,-0.0,-0.0,1.0,-0.0,-1.2354977116704804,-0.6249141876430205,0.0
2019-09-06,-0.0,-0.0,1.0,-0.0,-1.268238993710692,-0.5905374499714122,0.0
2019-09-09,-0.0,-0.0,1.0,-0.0,-1.2684976136720871,-0.5893801263181961,0.0
2019-09-10,-0.0,-0.0,1.0,-0.0,-1.274414896645977,-0.5727748989237516,0.0
2019-09-11,-0.0,-0.0,1.0,-0.0,-1.2772716920974723,-0.5694317923024369,0.0
2019-09-12,-0.0,-0.0,1.0,-0.0,-1.2767216846898122,-0.5690381331815595,0.0
2019-09-13,-0.0,-0.0,1.0,-0.0,-1.2722097292989099,-0.574279126697219,0.0
2019-09-16,-0.0,-0.0,1.0,-0.0,-1.2984503924330852,-0.5765172641807781,0.0
2019-09-17,-0.0,-0.0,1.0,-0.0,-1.2999510777288554,-0.5778295778295778,0.0
2019-09-18,-0.0,-0.0,1.0,-0.0,-1.297616996841803,-0.5734711455641688,0.0
2019-09-19,-0.0,-0.0,1.0,-0.0,-1.2867687182285534,-0.585255176771303,0.0
2019-09-20,-0.0,-0.0,1.0,-0.0,-1.2879131608419723,-0.5837234012003562,0.0
2019-09-23,-0.0,-0.0,1.0,-0.0,-1.283323732718894,-0.596860599078341,0.0
2019-09-24,-0.0,-0.0,1.0,-0.0,-1.2820336062042224,-0.5902915410024414,0.0
2019-09-25,-0.0,-0.0,1.0,-0.0,-1.284829010787239,-0.584088822584347,0.0
2019-09-26,-0.0,-0.0,1.0,-0.013161342922866377,-1.3674402352735637,-0.5311708353958594,0.0
2019-09-27,-0.0,-0.0,1.0,-0.019846388367729832,-1.3733876641651033,-0.5382856472795498,0.0
2019-09-30,-0.0,-0.0,1.0,-0.07422058134083451,-1.333128223159869,-0.5227965307079231,0.0
2019-10-01,-0.0,-0.0,1.0,-0.1053677351488765,-1.2986003564854045,-0.5180434210910791,0.0
2019-10-02,-0.0,-0.0,1.0,-0.15611344106519634,-1.2936621990204418,-0.4830336979792944,0.0
2019-10-03,-0.0,-0.0,1.0,-0.14990949962048228,-1.2974251182343668,-0.4720324633619431,0.0
2019-10-04,-0.0,-0.0,1.0,-0.18055392903150255,-1.2706113128000938,-0.4765780536362572,0.0
2019-10-07,-0.0,-0.0,1.0,-0.20522170361726955,-1.238681446907818,-0.4732788798133022,0.0
2019-10-08,-0.0,-0.0,1.0,-0.2042360502483202,-1.2393222319602688,-0.47785568215016067,0.0
2019-10-09,-0.0,-0.0,1.0,-0.20265635898628226,-1.241193908393397,-0.46245059288537554,0.0
2019-10-10,-0.0,-0.0,1.0,-0.2750088266446981,-1.155966811815935,-0.511268683064611,0.0
2019-10-11,-0.0,-0.0,1.0,-0.3081911869225302,-1.1287609571191661,-0.5244314143567875,0.0
2019-10-14,-0.0,-0.0,1.0,-0.3426939552594003,-1.1488874345549738,-0.48322227510709187,0.0
2019-10-15,-0.0,-0.0,1.0,-0.37914201183431945,-1.1291420118343194,-0.4502958579881657,0.0
