Date,AGNC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.036268808824411004,-0.33455228503487,-0.0,-0.3423255999840137,-0.2851347840856863,0.0
2018-10-29,1.0,-0.027868395926161683,-0.33652928071292176,-0.0,-0.3385383513685551,-0.28624283895607894,0.0
2018-10-30,1.0,-0.02035091907376462,-0.33699371369459696,-0.0,-0.3392217713058009,-0.29277074878650433,0.0
2018-10-31,1.0,-0.023890514990902622,-0.3245391978482715,-0.0,-0.3388774622260897,-0.29038446325448936,0.0
2018-11-01,1.0,-0.016830627000118524,-0.32979732132274503,-0.0,-0.33842993165027063,-0.2903678242661294,0.0
2018-11-02,1.0,-0.020206785391359044,-0.31430593230333764,-0.0,-0.343358100404922,-0.2877697841726619,0.0
2018-11-05,1.0,-0.021928270540529902,-0.310696429274438,-0.0,-0.3437266249360261,-0.29207511515294676,0.0
2018-11-06,1.0,-0.0261732674242275,-0.31447308820922854,-0.0,-0.34104023475195455,-0.2877286960631782,0.0
2018-11-07,1.0,-0.02679170779861797,-0.315538005923001,-0.0,-0.3430799605133268,-0.28894373149062197,0.0
2018-11-08,1.0,-0.01832917950428793,-0.31471632945424577,-0.0,-0.33956080616990797,-0.2898326039602017,0.0
2018-11-09,1.0,-0.018687552755039947,-0.31484207840135053,-0.0,-0.3394381956304104,-0.28999077400231627,0.0
2018-11-12,1.0,-0.01884129006960102,-0.3019703950593079,-0.0,-0.34961278306048427,-0.29014802470346046,0.0
2018-11-13,1.0,-0.014610675377002367,-0.3012693879946017,-0.0,-0.3505584133628024,-0.28947522835292505,0.0
2018-11-14,1.0,-0.01579596390612461,-0.3009258353070133,-0.0,-0.3512497797960422,-0.2893969347609075,0.0
2018-11-15,1.0,-0.01527389357166605,-0.3007646725206814,-0.0,-0.35161246161969767,-0.28803316840396614,0.0
2018-11-16,1.0,-0.00967544879500266,-0.29591897057954164,-0.0,-0.35976510926754296,-0.3052003074073344,0.0
2018-11-19,1.0,-0.006033272011552232,-0.2995470100686408,-0.0,-0.3644689731568848,-0.30807271576365397,0.0
2018-11-20,1.0,-0.0,-0.2929406209420375,-0.0,-0.3619997639003659,-0.3125565655373234,0.0
2018-11-21,1.0,-0.0,-0.289717253768648,-0.0,-0.36165351870655316,-0.3013160977895806,0.0
2018-11-23,1.0,-0.0,-0.28649197088837286,-0.0,-0.36303681879377964,-0.3016526506799867,0.0
2018-11-26,1.0,-0.0,-0.2863191991726345,-0.0,-0.3632212617323941,-0.30181278904130976,0.0
2018-11-27,1.0,-0.0,-0.28564481618362186,-0.0,-0.36029955261622254,-0.29920248978797903,0.0
2018-11-28,1.0,-0.0,-0.2854336069719488,-0.0,-0.3604832120764113,-0.29938139516787926,0.0
2018-11-29,1.0,-0.0,-0.280225944983944,-0.0,-0.3560374511548729,-0.29819708283359775,0.0
2018-11-30,1.0,-0.0,-0.28161186631036755,-0.0,-0.35875837496611285,-0.2960381085163239,0.0
2018-12-03,1.0,-0.0,-0.28172176201904464,-0.0,-0.35821011070682046,-0.29550205155995973,0.0
2018-12-04,1.0,-0.0,-0.2815940965112236,-0.0,-0.3560638256770854,-0.29413128308155934,0.0
2018-12-06,1.0,-0.0,-0.2541696607541319,-0.0,-0.3553193903407587,-0.2815324685148066,0.0
2018-12-07,1.0,-0.0,-0.25628683507362277,-0.0,-0.35947241751786085,-0.2792927665864428,0.0
2018-12-10,1.0,-0.0,-0.25460111177884615,-0.0,-0.3552621694711539,-0.2681415264423077,0.0
2018-12-11,1.0,-0.0,-0.2544563196153196,-0.0,-0.35774526193204226,-0.26610191776705044,0.0
2018-12-12,1.0,-0.0,-0.25453179299333145,-0.0,-0.3581102658025735,-0.26582135812905044,0.0
2018-12-13,1.0,-0.0,-0.2513300622262328,-0.0,-0.36403286146673436,-0.26458368582332265,0.0
2018-12-14,1.0,-0.0,-0.24184629274348265,-0.0,-0.37292630628597223,-0.2661287288868826,0.0
2018-12-17,1.0,-0.0,-0.23960912296496364,-0.0,-0.3594605746867732,-0.27653987545952435,0.0
2018-12-18,1.0,-0.0,-0.2407783036586282,-0.0,-0.3608857336037863,-0.27648185711066037,0.0
2018-12-19,1.0,-0.0,-0.2410410598515456,-0.0,-0.3611011932725735,-0.2770083623038617,0.0
2018-12-20,1.0,-0.0,-0.2356443429256146,-0.0,-0.3621913089064051,-0.2744191271460935,0.0
2018-12-21,1.0,-0.0,-0.2349309686833539,-0.0,-0.36219927414225317,-0.2736371459572717,0.0
2018-12-24,1.0,-0.0,-0.22178424008032427,-0.0,-0.35617864713101044,-0.28139526235543494,0.0
2018-12-26,1.0,-0.0,-0.22230444756900763,-0.0,-0.3502923111078221,-0.27749204469769856,0.0
2018-12-27,1.0,-0.0,-0.21295081967213114,-0.0,-0.3319854280510018,-0.276575591985428,0.0
2018-12-28,1.0,-0.0,-0.21256857491752784,-0.0,-0.33265897534036853,-0.2773798458089562,0.0
2018-12-31,1.0,-0.0,-0.21387030318499203,-0.0,-0.33228200032816174,-0.27698674591165157,0.0
2019-01-02,1.0,-0.0,-0.2140355357729213,-0.0,-0.33054836002772814,-0.2796344266481813,0.0
2019-01-03,1.0,-0.0,-0.2141280353200883,-0.0,-0.33043256161859413,-0.27982412931238937,0.0
2019-01-04,1.0,-0.0,-0.21939332217938456,-0.0,-0.313741179893795,-0.28544409689386774,0.0
2019-01-07,1.0,-0.0,-0.2061681907835754,-0.0,-0.31038192576654117,-0.2765285996055227,0.0
2019-01-08,1.0,-0.0,-0.199810250076079,-0.0,-0.3149311709002381,-0.2753342999838892,0.0
2019-01-09,1.0,-0.0,-0.19181439278750692,-0.0,-0.3154750192297372,-0.2815233529506466,0.0
2019-01-10,1.0,-0.0,-0.19054515546496453,-0.0,-0.31657994957893043,-0.2808382055820773,0.0
2019-01-11,1.0,-0.0,-0.18224115099674315,-0.0,-0.3189399090941627,-0.288321820979922,0.0
2019-01-14,1.0,-0.0,-0.18055753854940032,-0.0,-0.3133388063963449,-0.2907981153626499,0.0
2019-01-15,1.0,-0.0,-0.1762582858368025,-0.0,-0.31158319784166233,-0.29886186996372993,0.0
2019-01-16,1.0,-0.0,-0.16956204768932592,-0.0,-0.3109763687121037,-0.2975870836963673,0.0
2019-01-17,1.0,-0.0,-0.16858666666666666,-0.0,-0.3112888888888889,-0.29790222222222223,0.0
2019-01-18,1.0,-0.0,-0.17013060963023593,-0.0,-0.31139898217018397,-0.2978931634577743,0.0
2019-01-22,1.0,-0.0,-0.11675109291513427,-0.0,-0.33169106932204573,-0.286361113038651,0.0
2019-01-23,1.0,-0.0,-0.12024685415663892,-0.0,-0.328817988035481,-0.26999243622361274,0.0
2019-01-24,1.0,-0.0,-0.12092199800611915,-0.0,-0.3275808724947575,-0.2703599298703978,0.0
2019-01-25,1.0,-0.0,-0.07995317126919634,-0.0,-0.36619378830659044,-0.2755147717099373,0.0
2019-01-28,1.0,-0.0,-0.07751176379337092,-0.0,-0.3709602357929572,-0.27516072875191755,0.0
2019-01-29,1.0,-0.0,-0.07953099748994259,-0.0,-0.3676202592579858,-0.2720661554860228,0.0
2019-01-30,1.0,-0.0,-0.07902019767941555,-0.0,-0.367322733132789,-0.27262569832402234,0.0
2019-01-31,1.0,-0.0,-0.08598211214310285,-0.0,-0.3480220158238734,-0.2859821121431028,0.0
2019-02-01,1.0,-0.0,-0.08402342616149025,-0.0,-0.3341130670855601,-0.28929260505062576,0.0
2019-02-04,1.0,-0.0,-0.08270137323221971,-0.0,-0.3402165744346519,-0.2850823256131721,0.0
2019-02-05,1.0,-0.0,-0.075650316961208,-0.0,-0.3362311042356779,-0.26961039834541206,0.0
2019-02-06,1.0,-0.0,-0.08361551614309183,-0.0,-0.32871224058738724,-0.26402252992255343,0.0
2019-02-07,1.0,-0.0,-0.0827758496386835,-0.0,-0.3269117918280435,-0.26695504920946295,0.0
2019-02-08,1.0,-0.0,-0.08588916017258104,-0.0,-0.3290243820863574,-0.2573831900732466,0.0
2019-02-11,1.0,-0.0,-0.08506758565310493,-0.0,-0.32777368843683086,-0.26007093147751603,0.0
2019-02-12,1.0,-0.0,-0.07739871361315563,-0.0,-0.31977322458722895,-0.26052649028579006,0.0
2019-02-13,1.0,-0.0,-0.06360603186025973,-0.0,-0.31547872166432245,-0.25645219325504565,0.0
2019-02-14,1.0,-0.0,-0.05319271081076648,-0.0,-0.3297521610051339,-0.2572703265701117,0.0
2019-02-15,1.0,-0.0,-0.04349178288482944,-0.0,-0.33316964578013486,-0.2602304720749034,0.0
2019-02-19,1.0,-0.0,-0.03713263522454381,-0.0,-0.3380981164131802,-0.2584091614526326,0.0
2019-02-20,1.0,-0.0,-0.035235310452978744,-0.0,-0.3385987552477253,-0.2596827678586014,0.0
2019-02-21,1.0,-0.0,-0.0303436111836948,-0.0,-0.33990397177946174,-0.2628690880585315,0.0
2019-02-22,1.0,-0.0,-0.03288561030143783,-0.0,-0.3359391575408418,-0.2632154456285803,0.0
2019-02-25,1.0,-0.0,-0.0321983351904044,-0.0,-0.3417447728911319,-0.2646653994887592,0.0
2019-02-26,1.0,-0.0,-0.029773303871020545,-0.0,-0.3440870775022506,-0.26293477371306984,0.0
2019-02-27,1.0,-0.0,-0.029433418955841686,-0.0,-0.3510250159519641,-0.2556404509088529,0.0
2019-02-28,1.0,-0.0,-0.029399728265317813,-0.0,-0.35060321825533236,-0.2569366006973432,0.0
2019-03-01,1.0,-0.0,-0.028924064101095093,-0.0,-0.35691018316937034,-0.25106807876773996,0.0
2019-03-04,1.0,-0.0,-0.020975593818407554,-0.0,-0.36047309439017217,-0.2521645375240958,0.0
2019-03-05,1.0,-0.0,-0.019768712587058996,-0.0,-0.36201862695525944,-0.24927824626074474,0.0
2019-03-06,1.0,-0.0,-0.019816675365344465,-0.0,-0.3619356732776618,-0.24926604906054278,0.0
2019-03-07,1.0,-0.0,-0.00858250276854928,-0.0,-0.3748452869519901,-0.24514689596768938,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.39265901912975176,-0.24376114811238933,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.3907521497051362,-0.25651500675386285,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.3938115564118321,-0.2670697071866332,0.0
2019-03-13,1.0,-0.0,-0.0010174976230588313,-0.0,-0.39867558506113326,-0.26833580757618725,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.40092827567784156,-0.2686322959796981,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.40082920957603313,-0.2709475725558379,0.0
2019-03-18,1.0,-0.0,-0.0035412785526072873,-0.0,-0.4022623902791065,-0.27251061544400246,0.0
2019-03-19,1.0,-0.0,-0.005246695590757744,-0.0,-0.40103588605253426,-0.27535062052265163,0.0
2019-03-20,1.0,-0.0,-0.01112590819439996,-0.0,-0.40012811651860214,-0.27448964110517354,0.0
2019-03-21,1.0,-0.0,-0.012503580877272805,-0.0,-0.40830426503547174,-0.26431087070084086,0.0
2019-03-22,1.0,-0.0,-0.009681247880637504,-0.0,-0.42324516785350963,-0.26254662597490674,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.429327668757165,-0.25657495448108436,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.42414499179259807,-0.26808589849897624,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.4252684711541719,-0.26857278363088183,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.41600934357967434,-0.27666813365381365,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.4177721304531978,-0.27644218551461247,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.42221018234766267,-0.270897177590031,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.4263233674938596,-0.2676039637503176,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.4246192420417775,-0.26952072780253106,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.43177192863442093,-0.2641951020961943,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.430127627755213,-0.2693098584368574,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.4321851179057094,-0.26552128074970716,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.44629182124502226,-0.255488240699772,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.4481556436115031,-0.2524786993418479,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.44688551330410853,-0.25225133380908693,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.4454996432333254,-0.2534062722979171,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.444716317479737,-0.25447316103379725,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.44496924802065996,-0.2540351354106493,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.44883440582712186,-0.24904494286635992,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.4431198736563248,-0.2550478034201097,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.4420352555945776,-0.25457661050881386,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.44395995928062437,-0.2526637258228707,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.42957177484513864,-0.2537032049555615,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.4365359003321139,-0.24932144241954246,0.0
2019-04-26,1.0,-0.0,-0.003368788262252471,-0.0,-0.4179349498956873,-0.2887239645678717,0.0
2019-04-29,1.0,-0.0,-0.00961439588688946,-0.0,-0.42173093401885176,-0.2824507283633248,0.0
2019-04-30,1.0,-0.0,-0.005965748375705004,-0.0,-0.4248538563077503,-0.2834759055766033,0.0
2019-05-01,1.0,-0.0,-0.005573753622939855,-0.0,-0.42233617451851346,-0.2870911866092713,0.0
2019-05-02,1.0,-0.0,-0.008733924764459115,-0.0,-0.4231483391788735,-0.28739426449350114,0.0
2019-05-03,1.0,-0.0,-0.008613723501194917,-0.0,-0.42306964908962746,-0.28763990853291616,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.42398901004550527,-0.2931913797544432,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.4225689864853291,-0.2903170552063171,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.4143045315360008,-0.296354585421763,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.41104872119697333,-0.3008867737186291,0.0
2019-05-10,1.0,-0.0,-0.0023350547970888516,-0.0,-0.40149307153448893,-0.30060847778289107,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.40200337302601313,-0.30154511848179755,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.39964412811387906,-0.29498390103372313,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.3950119045608821,-0.2935782914844396,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.38037147672846816,-0.28843682726165243,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.37897743406437384,-0.2913193806477476,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.38053704757759405,-0.2935514112565708,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.39107806691449815,-0.29868198715782357,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.39321364027902106,-0.2957758373165335,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.40334886233205053,-0.28458578083856595,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.40022553606893996,-0.28286262497054565,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.3997509130383561,-0.28326909806957606,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.4000808448284574,-0.28420325737287994,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.3982239862762576,-0.2836240098218941,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.38597994254900975,-0.2938567756891599,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.3869778663941156,-0.28854112561365886,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.35948861906855617,-0.3315858896742991,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.3612795633717405,-0.32325988814769896,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.3475909703504043,-0.33704514824797843,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.3482145867754662,-0.3377280237380719,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.34136844057111065,-0.34431839252903595,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.34392678025633666,-0.34472044445194955,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.34654234654234656,-0.3426066686936252,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.3479427096512981,-0.3390522462337837,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.32951438396376753,-0.3479157930051162,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.33344498408976725,-0.3412996148048903,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.330054444036207,-0.3399913156752063,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.33276675165391856,-0.3336499525071239,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.3357839860981152,-0.3351156262531747,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.3316121916984159,-0.33939910433794535,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.32618808567603746,-0.3471720214190093,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.32698067430770517,-0.34623943779804234,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.3118743932241974,-0.36198988985973024,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.3232138666309049,-0.3531364200221276,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.32254765537244123,-0.353982597615974,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.32127099166205314,-0.35638431727817205,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.31634328608290607,-0.35920378003418113,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.31503843770412177,-0.35980705779891803,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.31700331624962313,-0.35787023079757474,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.3134796238244514,-0.36289876452148256,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.31062255115367876,-0.36380228391547503,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.31112897283901,-0.3634080176831106,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.3110452459894839,-0.3634917445326367,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.31561595233712114,-0.3579401871035764,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.31745313834866073,-0.3576729148868452,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.33217617704491215,-0.3367992389472103,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.33156542913372694,-0.33626872143834013,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.3100219722559276,-0.329715016561178,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.3079262808457752,-0.3273699530669981,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.30794539383225294,-0.3289301381522949,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.31294704376927623,-0.32756414462891265,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.3095241981555537,-0.3227291275605974,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.32204744966223936,-0.3096465750742421,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.32323711914078485,-0.31397043173594846,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.331700018087048,-0.31257707548876135,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.3311288783601487,-0.3139867732701609,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.3296864203218058,-0.3155374946530222,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.32994004085128814,-0.3172728470712262,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.3287285540224586,-0.3178120986597293,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.33217402716713695,-0.30835356650698864,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.3328845174956076,-0.3091246449155186,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.3328298417285086,-0.30899060878702306,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.3333059804372087,-0.3078841987789667,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.3334099377862408,-0.3081140530868859,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.3343675613559879,-0.3072642206353115,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.33568701033642767,-0.31024096385542166,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.33054338371654113,-0.3105870382223097,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.34224643615154504,-0.3289770543309324,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.34156942726269685,-0.330168176802969,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.34148700248445135,-0.3259300018341587,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.34129152644030525,-0.32476425310719403,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.3432689103632123,-0.3228423858713762,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.35292050209205017,-0.3207196652719665,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.3530848909787647,-0.3203199518064225,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.3504691621865295,-0.3191638561458577,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.3461487140140775,-0.32179671081162226,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.336570888978821,-0.3496560097126669,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.3417608516229008,-0.342619885798986,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.3439658504613213,-0.336621682940356,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-0.34342788922331896,-0.338063930318979,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.3449471487241635,-0.3382145021207837,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.3432112068965517,-0.34051724137931033,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.3418628972404021,-0.3449328655286418,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.34264331585955804,-0.3429298633000152,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-0.3184147764753641,-0.3730315793034624,0.0
2019-09-11,1.0,-0.0,-0.006185883235063563,-0.0,-0.28676595889710643,-0.4111482226236325,0.0
2019-09-12,1.0,-0.0,-0.007311586051743532,-0.0,-0.2860040222244946,-0.4110168047175921,0.0
2019-09-13,1.0,-0.0,-0.006538402444645509,-0.0,-0.2793417211533537,-0.4212916332348874,0.0
2019-09-16,1.0,-0.0,-0.00819784357350676,-0.0,-0.2794626048262878,-0.42380626390552795,0.0
2019-09-17,1.0,-0.0,-0.0010615165990377866,-0.0,-0.28263735511154486,-0.428424675124557,0.0
2019-09-18,1.0,-0.0,-0.0032185167431349722,-0.0,-0.281671574334041,-0.42708689995206467,0.0
2019-09-19,1.0,-0.0,-0.006672712029702123,-0.0,-0.27635293513781717,-0.4279261553202046,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.2835319331333047,-0.43098156879554217,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.27955219530593706,-0.43484373124860703,0.0
2019-09-24,1.0,-0.0,-0.0010622622759825927,-0.0,-0.28033444128430934,-0.43192954802453487,0.0
2019-09-25,1.0,-0.0,-0.0038116168466596845,-0.0,-0.27750974366018233,-0.4356231650155383,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-0.28838557209639304,-0.43661485915371484,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-0.29266522678185747,-0.4351965442764579,0.0
2019-09-30,1.0,-0.0,-0.0,-0.0,-0.2983245638327333,-0.4324979230130157,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0,-0.29956534538590746,-0.4321090273087779,0.0
2019-10-02,1.0,-0.0,-0.0,-0.0,-0.30418131810744004,-0.43658392229223975,0.0
2019-10-03,1.0,-0.0,-0.0,-0.0,-0.3028212948842368,-0.43016082074032996,0.0
2019-10-04,1.0,-0.0,-0.0,-0.0,-0.3066393357190008,-0.43049716846749825,0.0
2019-10-07,1.0,-0.0,-0.0,-0.0,-0.30650455927051673,-0.4303603994789405,0.0
