Date,CBTX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.0,-0.6699638627311334,-0.0,-0.45126744216718107,-0.5165519242436233,0.0
2018-11-02,1.0,-0.001708458182200494,-0.6421962887031487,-0.0,-0.4683803816432739,-0.5161383588287861,0.0
2018-11-05,1.0,-0.0018925952211970667,-0.6418789264779329,-0.0,-0.4683910312015351,-0.5164682070288883,0.0
2018-11-06,1.0,-0.004835615358334867,-0.6438201361330845,-0.0,-0.46621639378728547,-0.5131796799032877,0.0
2018-11-07,1.0,-0.005717598081838063,-0.6453244802782389,-0.0,-0.4689220878454931,-0.5148736595262562,0.0
2018-11-08,1.0,-0.0,-0.6428216721988448,-0.0,-0.4553200386816863,-0.5154857426622409,0.0
2018-11-09,1.0,-0.0,-0.6468085106382979,-0.0,-0.46183346467034414,-0.5180982400840557,0.0
2018-11-12,1.0,-0.0,-0.657417684054754,-0.0,-0.4627662385709001,-0.5223825379208287,0.0
2018-11-13,1.0,-0.0,-0.6503184880337624,-0.0,-0.455922828907704,-0.515059372460615,0.0
2018-11-14,1.0,-0.0,-0.6499436449896464,-0.0,-0.4563183140677832,-0.5149275248355221,0.0
2018-11-15,1.0,-0.0,-0.6515147547851587,-0.0,-0.4596370872718703,-0.5072661098164489,0.0
2018-11-16,1.0,-0.0,-0.6601885500605676,-0.0,-0.4650813714646863,-0.5081371464686364,0.0
2018-11-19,1.0,-0.0,-0.6607119331805127,-0.0,-0.4657339340763576,-0.5084183068532132,0.0
2018-11-20,1.0,-0.0,-0.6517351646047389,-0.0,-0.45798385405745434,-0.5113755504298595,0.0
2018-11-21,1.0,-0.0,-0.6522735559143706,-0.0,-0.46364393978853063,-0.488358768685869,0.0
2018-11-23,1.0,-0.0,-0.6385711680258461,-0.0,-0.4741408509418723,-0.49271775097053233,0.0
2018-11-26,1.0,-0.0,-0.648078529657477,-0.0,-0.4722483291562239,-0.4903665413533835,0.0
2018-11-27,1.0,-0.0,-0.6490138502715485,-0.0,-0.46514045162799156,-0.48439570719538494,0.0
2018-11-28,1.0,-0.0,-0.6495582120582121,-0.0,-0.46491683991683996,-0.48427754677754675,0.0
2018-11-29,1.0,-0.0,-0.6347499485490842,-0.0,-0.45418295945667836,-0.483638608767236,0.0
2018-11-30,1.0,-0.0,-0.6354480591402004,-0.0,-0.45408649511887283,-0.48628390387141646,0.0
2018-12-03,1.0,-0.0,-0.635928205392321,-0.0,-0.45355754126644865,-0.48564365359359307,0.0
2018-12-04,1.0,-0.0,-0.6386526553788444,-0.0,-0.44770175483672053,-0.48295264767092316,0.0
2018-12-06,1.0,-0.0,-0.6414284245166598,-0.0,-0.4464983545865899,-0.4830059646236117,0.0
2018-12-07,1.0,-0.0,-0.642016936500991,-0.0,-0.44616612185014537,-0.48575326246428663,0.0
2018-12-10,1.0,-0.0,-0.6409034132911875,-0.0,-0.4380432843049784,-0.47018787121772154,0.0
2018-12-11,1.0,-0.0,-0.6416198262646908,-0.0,-0.4499489013796627,-0.4633878385283597,0.0
2018-12-12,1.0,-0.0,-0.6416343008994276,-0.0,-0.44973937040065415,-0.46381847914963203,0.0
2018-12-13,1.0,-0.0,-0.6416743330266789,-0.0,-0.4498108964530308,-0.463968107942349,0.0
2018-12-14,1.0,-0.0,-0.6431566030983178,-0.0,-0.449102714862723,-0.46410859450892167,0.0
2018-12-17,1.0,-0.0,-0.6409295925387968,-0.0,-0.4399510740769054,-0.4673444945595393,0.0
2018-12-18,1.0,-0.0,-0.6302195436934998,-0.0,-0.4334152085285255,-0.46856245726874485,0.0
2018-12-19,1.0,-0.0,-0.6302674230145867,-0.0,-0.43357475688816854,-0.46857273095623986,0.0
2018-12-20,1.0,-0.0,-0.6446677089473818,-0.0,-0.4395007304508291,-0.4788169259553528,0.0
2018-12-21,1.0,-0.0,-0.6441539207925848,-0.0,-0.4379133365676787,-0.4713632765620611,0.0
2018-12-24,1.0,-0.0,-0.6198605739873805,-0.0,-0.4293964990840627,-0.4950132302055771,0.0
2018-12-26,1.0,-0.0,-0.6215539481005614,-0.0,-0.41878698973139766,-0.4888714654256664,0.0
2018-12-27,1.0,-0.0,-0.5917478341735598,-0.0,-0.3636875336498458,-0.49185061915716316,0.0
2018-12-28,1.0,-0.0,-0.6044748566224432,-0.0,-0.36596352179585007,-0.49095429148103475,0.0
2018-12-31,1.0,-0.0,-0.610414919334945,-0.0,-0.36595293305047116,-0.4904287335339681,0.0
2019-01-02,1.0,-0.0,-0.6100315644111265,-0.0,-0.3634346024856974,-0.492503452357467,0.0
2019-01-03,1.0,-0.0,-0.6111481563804303,-0.0,-0.3599565335506656,-0.49857993134276757,0.0
2019-01-04,1.0,-0.0,-0.6130268199233716,-0.0,-0.34305923961096374,-0.49997543963061203,0.0
2019-01-07,1.0,-0.0,-0.5977571089473429,-0.0,-0.3359007896139127,-0.4884706680230586,0.0
2019-01-08,1.0,-0.0,-0.5878157862927595,-0.0,-0.34301946089689345,-0.48666747250090653,0.0
2019-01-09,1.0,-0.0,-0.5824138680315797,-0.0,-0.34252396243269995,-0.48941307129578215,0.0
2019-01-10,1.0,-0.0,-0.581316214976953,-0.0,-0.3432198276902286,-0.48876607862538307,0.0
2019-01-11,1.0,-0.0,-0.5695069434363962,-0.0,-0.3484782503508008,-0.5013306236996178,0.0
2019-01-14,1.0,-0.0,-0.5696306694418898,-0.0,-0.3524613969698437,-0.49816060796747186,0.0
2019-01-15,1.0,-0.0,-0.5678064609870684,-0.0,-0.3528841962512714,-0.5009686637283867,0.0
2019-01-16,1.0,-0.0,-0.5705347399054201,-0.0,-0.35542621559354914,-0.49916333212077124,0.0
2019-01-17,1.0,-0.0,-0.5720424364545653,-0.0,-0.3554417227064165,-0.5002306329052463,0.0
2019-01-18,1.0,-0.0,-0.5662138389366693,-0.0,-0.36114640344018767,-0.5159548475371384,0.0
2019-01-22,1.0,-0.0,-0.6012639623750735,-0.0,-0.30572702331961593,-0.5425485008818343,0.0
2019-01-23,1.0,-0.0,-0.5888049821017016,-0.0,-0.3078262148776541,-0.5551905065463639,0.0
2019-01-24,1.0,-0.0,-0.5881328492935636,-0.0,-0.30963010204081637,-0.5551412872841445,0.0
2019-01-25,1.0,-0.0,-0.5834303117339739,-0.0,-0.2943026221308837,-0.59831133780672,0.0
2019-01-28,1.0,-0.0,-0.5715206345272029,-0.0,-0.31136448134837036,-0.5957367703556823,0.0
2019-01-29,1.0,-0.0,-0.561734376941235,-0.0,-0.3161634985712511,-0.6068828425891416,0.0
2019-01-30,1.0,-0.0,-0.5629476721050537,-0.0,-0.31700159172304015,-0.6071179864703542,0.0
2019-01-31,1.0,-0.0,-0.57786232965284,-0.0,-0.27536556251865113,-0.6335919625982295,0.0
2019-02-01,1.0,-0.0,-0.578449952620817,-0.0,-0.28721759513241235,-0.6279736671487707,0.0
2019-02-04,1.0,-0.0,-0.580848623853211,-0.0,-0.2857000398883127,-0.6264958117271641,0.0
2019-02-05,1.0,-0.0,-0.577128322776919,-0.0,-0.2836766246072515,-0.6328113311056806,0.0
2019-02-06,1.0,-0.0,-0.5699107098318951,-0.0,-0.2818875642240734,-0.6423654412131491,0.0
2019-02-07,1.0,-0.0,-0.5693263163145686,-0.0,-0.2816701169780261,-0.6432045494225924,0.0
2019-02-08,1.0,-0.0,-0.5644637594285429,-0.0,-0.29042409710774764,-0.6427393975723064,0.0
2019-02-11,1.0,-0.0,-0.5509110933119744,-0.0,-0.29099919903884663,-0.6611183420104124,0.0
2019-02-12,1.0,-0.0,-0.5584044154540893,-0.0,-0.2927747114902157,-0.6576016056196688,0.0
2019-02-13,1.0,-0.0,-0.5717509025270758,-0.0,-0.28793120738066585,-0.6473124749298034,0.0
2019-02-14,1.0,-0.0,-0.5440729483282675,-0.0,-0.31241679017307644,-0.6555301564972745,0.0
2019-02-15,1.0,-0.0,-0.5145483153924924,-0.0,-0.32008791428357347,-0.6629536202202853,0.0
2019-02-19,1.0,-0.0,-0.5069286659509126,-0.0,-0.32810666400339566,-0.6617812289331103,0.0
2019-02-20,1.0,-0.0,-0.5255470814017247,-0.0,-0.30950600667962713,-0.6573450974527689,0.0
2019-02-21,1.0,-0.0,-0.5223296615660669,-0.0,-0.31014803369386434,-0.6596471115984648,0.0
2019-02-22,1.0,-0.0,-0.5203059597368945,-0.0,-0.31450568068566875,-0.6567171616503886,0.0
2019-02-25,1.0,-0.0,-0.5168050415124538,-0.0,-0.32219665899769934,-0.6617235170551166,0.0
2019-02-26,1.0,-0.0,-0.5150129896083133,-0.0,-0.3292865707434052,-0.6537020383693045,0.0
2019-02-27,1.0,-0.0,-0.5213268956545668,-0.0,-0.3301728666850124,-0.6501888774923074,0.0
2019-02-28,1.0,-0.0,-0.5292641930709214,-0.0,-0.3400817842000953,-0.6393969042422417,0.0
2019-03-01,1.0,-0.0,-0.5306599035757332,-0.0,-0.3359531940538369,-0.644435516271595,0.0
2019-03-04,1.0,-0.0,-0.5275055763013459,-0.0,-0.34350016290318536,-0.6351971128543145,0.0
2019-03-05,1.0,-0.0,-0.5177540053236904,-0.0,-0.35713926975038923,-0.6362814524634623,0.0
2019-03-06,1.0,-0.0,-0.5139600281209199,-0.0,-0.3629858391081651,-0.6338505573968063,0.0
2019-03-07,1.0,-0.0,-0.5295780335150414,-0.0,-0.3489047042196649,-0.6452654956591966,0.0
2019-03-08,1.0,-0.0,-0.5269607220033049,-0.0,-0.3592983348163214,-0.6560061014363798,0.0
2019-03-11,1.0,-0.0,-0.5269402640094509,-0.0,-0.3588782166521136,-0.6823668395911449,0.0
2019-03-12,1.0,-0.0,-0.5075336624195591,-0.0,-0.36975680355619883,-0.7071563331868813,0.0
2019-03-13,1.0,-0.0,-0.5132456345190837,-0.0,-0.37611893827352694,-0.7052749020523599,0.0
2019-03-14,1.0,-0.0,-0.5119408790353948,-0.0,-0.37837417347335667,-0.7027097108777389,0.0
2019-03-15,1.0,-0.0,-0.5074335915163486,-0.0,-0.38197224099391797,-0.7097520403389301,0.0
2019-03-18,1.0,-0.0,-0.5169729219638785,-0.0,-0.3892893653831031,-0.7150384020550998,0.0
2019-03-19,1.0,-0.0,-0.519349071980651,-0.0,-0.383222041116778,-0.7263788842736211,0.0
2019-03-20,1.0,-0.0,-0.5354705602285351,-0.0,-0.3845950378246839,-0.7250171930381422,0.0
2019-03-21,1.0,-0.0,-0.5389399031464183,-0.0,-0.3854560851041309,-0.7218767366164757,0.0
2019-03-22,1.0,-0.0,-0.5358379962696509,-0.0,-0.42139621636024516,-0.707300826005862,0.0
2019-03-25,1.0,-0.0,-0.5394414893617021,-0.0,-0.41507978723404254,-0.7050531914893617,0.0
2019-03-26,1.0,-0.0,-0.5724555735056542,-0.0,-0.4231825525040388,-0.6968497576736672,0.0
2019-03-27,1.0,-0.0,-0.5834064007014467,-0.0,-0.4363765892152565,-0.7202433143358176,0.0
2019-03-28,1.0,-0.0,-0.5779664755183062,-0.0,-0.444585355094839,-0.7343956771063079,0.0
2019-03-29,1.0,-0.0,-0.578995207403735,-0.0,-0.4437007657136562,-0.7316421528122073,0.0
2019-04-01,1.0,-0.0,-0.5830487939200353,-0.0,-0.44440467011785445,-0.7261812974997247,0.0
2019-04-02,1.0,-0.0,-0.5948998378720013,-0.0,-0.46228463081531146,-0.6907477123464593,0.0
2019-04-03,1.0,-0.0,-0.5947572335339214,-0.0,-0.463907894375292,-0.6891160387986701,0.0
2019-04-04,1.0,-0.0,-0.5921537361851872,-0.0,-0.4614284928795293,-0.6956617364051245,0.0
2019-04-05,1.0,-0.0,-0.580706387192606,-0.0,-0.46946690873081365,-0.7005556472465204,0.0
2019-04-08,1.0,-0.0,-0.5784515668341985,-0.0,-0.4644750212847766,-0.7034961962044437,0.0
2019-04-09,1.0,-0.0,-0.5684708991795606,-0.0,-0.48843676009030346,-0.6962447001817081,0.0
2019-04-10,1.0,-0.0,-0.5672912648112428,-0.0,-0.48600165334802975,-0.7022871314411683,0.0
2019-04-11,1.0,-0.0,-0.5672543663604006,-0.0,-0.501089865629225,-0.6907816681842012,0.0
2019-04-12,1.0,-0.0,-0.5669380433282738,-0.0,-0.5053125431212916,-0.6875120739616393,0.0
2019-04-15,1.0,-0.0,-0.5683147555457455,-0.0,-0.500275907736453,-0.690486701247103,0.0
2019-04-16,1.0,-0.0,-0.5717955091556881,-0.0,-0.4992128593918303,-0.690888502223327,0.0
2019-04-17,1.0,-0.0,-0.5609128630705394,-0.0,-0.5026556016597511,-0.7026832641770402,0.0
2019-04-18,1.0,-0.0,-0.5611666067129694,-0.0,-0.49932206203824125,-0.70663272365035,0.0
2019-04-22,1.0,-0.0,-0.5710352116593425,-0.0,-0.5028647716526672,-0.7074039049897091,0.0
2019-04-23,1.0,-0.0,-0.5877981142540212,-0.0,-0.4962007764836384,-0.689156960621187,0.0
2019-04-24,1.0,-0.0,-0.5759084121453459,-0.0,-0.4991427465295061,-0.6903102704496432,0.0
2019-04-25,1.0,-0.0,-0.570262116305461,-0.0,-0.5070718813141798,-0.6905256165407291,0.0
2019-04-26,1.0,-0.0,-0.5594211737310454,-0.0,-0.5276799822581987,-0.6850553045213872,0.0
2019-04-29,1.0,-0.0,-0.5516620498614958,-0.0,-0.5249307479224377,-0.6934903047091413,0.0
2019-04-30,1.0,-0.0,-0.5538350738206698,-0.0,-0.5242514057782334,-0.6918921913520402,0.0
2019-05-01,1.0,-0.0,-0.5701275552832396,-0.0,-0.5351473291371915,-0.6797749679719267,0.0
2019-05-02,1.0,-0.0,-0.5804514685473136,-0.0,-0.5711332030475543,-0.6807148724049056,0.0
2019-05-03,1.0,-0.0,-0.5879518072289156,-0.0,-0.568532955350815,-0.678384124734231,0.0
2019-05-06,1.0,-0.0,-0.5376916037520019,-0.0,-0.613846945778998,-0.7082189430336308,0.0
2019-05-07,1.0,-0.0,-0.5228720491165365,-0.0,-0.6337301472919609,-0.7257948289280258,0.0
2019-05-08,1.0,-0.0,-0.5242763101158479,-0.0,-0.6300629545519878,-0.7202978124011844,0.0
2019-05-09,1.0,-0.0,-0.5257521232186556,-0.0,-0.6275802504678278,-0.7255793867856628,0.0
2019-05-10,1.0,-0.0,-0.5253266563057618,-0.0,-0.6303459391009036,-0.7223565302480861,0.0
2019-05-13,1.0,-0.0,-0.5257903972843129,-0.0,-0.6291245936538075,-0.7218722131123961,0.0
2019-05-14,1.0,-0.0,-0.519817289414702,-0.0,-0.6180384146168468,-0.6992651856895622,0.0
2019-05-15,1.0,-0.0,-0.5224037804600319,-0.0,-0.618851058984286,-0.7054771122751082,0.0
2019-05-16,1.0,-0.0,-0.5254266260220507,-0.0,-0.6152816159083787,-0.7081849519956697,0.0
2019-05-17,1.0,-0.0,-0.5241133741632246,-0.0,-0.6086027631391541,-0.7158809286426435,0.0
2019-05-20,1.0,-0.0,-0.5109874510249276,-0.0,-0.6119470785304639,-0.7162001022088468,0.0
2019-05-21,1.0,-0.0,-0.5148610323312536,-0.0,-0.6058706749858196,-0.7153715258082813,0.0
2019-05-22,1.0,-0.0,-0.5139826422372227,-0.0,-0.6068126382664927,-0.7154404674116511,0.0
2019-05-23,1.0,-0.0,-0.5345147157942035,-0.0,-0.60230847000674,-0.6715344866322175,0.0
2019-05-24,1.0,-0.0,-0.5406387293004393,-0.0,-0.6038357553227441,-0.6717922721640194,0.0
2019-05-28,1.0,-0.0,-0.5398707502107334,-0.0,-0.6031188536105648,-0.6667884237145265,0.0
2019-05-29,1.0,-0.0,-0.5494984123415854,-0.0,-0.6142692556270548,-0.646247225110293,0.0
2019-05-30,1.0,-0.0,-0.5448946880008999,-0.0,-0.61300300891426,-0.6541717049576784,0.0
2019-05-31,1.0,-0.0,-0.5490637125344431,-0.0,-0.6228982736321206,-0.639712084575156,0.0
2019-06-03,1.0,-0.0,-0.5401795798509149,-0.0,-0.6242941043596115,-0.6591088773435736,0.0
2019-06-04,1.0,-0.0,-0.5271588922105026,-0.0,-0.6283490326583564,-0.6647583056009927,0.0
2019-06-05,1.0,-0.0,-0.5085079805690492,-0.0,-0.637501734906315,-0.6298403886190145,0.0
2019-06-06,1.0,-0.0,-0.5154670665333777,-0.0,-0.6128790403198934,-0.6484782850161057,0.0
2019-06-07,1.0,-0.0,-0.5348345843758687,-0.0,-0.602001668056714,-0.6432582707812066,0.0
2019-06-10,1.0,-0.0,-0.5363333333333333,-0.0,-0.5974444444444444,-0.644,0.0
2019-06-11,1.0,-0.0,-0.5423573000529291,-0.0,-0.5966515307685879,-0.6467392818341365,0.0
2019-06-12,1.0,-0.0,-0.5459177990643796,-0.0,-0.5917242147471597,-0.6469703720204946,0.0
2019-06-13,1.0,-0.0,-0.5512941831338715,-0.0,-0.5969106596159198,-0.6349846924575563,0.0
2019-06-14,1.0,-0.0,-0.5470939103897905,-0.0,-0.5915106117353309,-0.635705368289638,0.0
2019-06-17,1.0,-0.0,-0.5415361587715165,-0.0,-0.6037364525875212,-0.6265764891759293,0.0
2019-06-18,1.0,-0.0,-0.5333277925531914,-0.0,-0.6062998670212766,-0.6307347074468085,0.0
2019-06-19,1.0,-0.0,-0.513536635849317,-0.0,-0.6123361390920381,-0.6338898854698496,0.0
2019-06-20,1.0,-0.0,-0.5125048307845194,-0.0,-0.6131507756859714,-0.63479269033291,0.0
2019-06-21,1.0,-0.0,-0.5204805966026792,-0.0,-0.6025134649910233,-0.639027758596879,0.0
2019-06-24,1.0,-0.0,-0.5232838050967046,-0.0,-0.601560554494895,-0.6420962341938518,0.0
2019-06-25,1.0,-0.0,-0.5078509426660033,-0.0,-0.610189638967214,-0.6463758500580528,0.0
2019-06-26,1.0,-0.0,-0.5039955604883463,-0.0,-0.576276359600444,-0.6944506104328524,0.0
2019-06-27,1.0,-0.0,-0.4988481501013073,-0.0,-0.5866940520136557,-0.6899997224458075,0.0
2019-06-28,1.0,-0.0,-0.4909176496649499,-0.0,-0.5891344077089218,-0.6889571911170184,0.0
2019-07-01,1.0,-0.0,-0.48702070605147485,-0.0,-0.6031294059104857,-0.6743427418240124,0.0
2019-07-02,1.0,-0.0,-0.49321229512720044,-0.0,-0.594807129849346,-0.671182605816456,0.0
2019-07-03,1.0,-0.0,-0.48963651919520884,-0.0,-0.5991775453316037,-0.6711009300913532,0.0
2019-07-05,1.0,-0.0,-0.4823948523929193,-0.0,-0.605782773190467,-0.6734141559194721,0.0
2019-07-08,1.0,-0.0,-0.48709588284056365,-0.0,-0.5995026250345399,-0.676595744680851,0.0
2019-07-09,1.0,-0.0,-0.4866543376852797,-0.0,-0.5984156338844572,-0.6751773441165917,0.0
2019-07-10,1.0,-0.0,-0.4899239806496199,-0.0,-0.59364201796821,-0.68077401520387,0.0
2019-07-11,1.0,-0.0,-0.4859425538384983,-0.0,-0.6034058551958643,-0.6751444447516103,0.0
2019-07-12,1.0,-0.0,-0.4707998892886798,-0.0,-0.6191807362302795,-0.677802380293385,0.0
2019-07-15,1.0,-0.0,-0.5857116407014574,-0.0,-0.49636310736107064,-0.5629380802496892,0.0
2019-07-16,1.0,-0.0,-0.598708316857783,-0.0,-0.5079741663371556,-0.529431923026229,0.0
2019-07-17,1.0,-0.0,-0.5968136932192233,-0.0,-0.5055167873601054,-0.5309809084924293,0.0
2019-07-18,1.0,-0.0,-0.596760196702343,-0.0,-0.505877402897941,-0.5270728692770926,0.0
2019-07-19,1.0,-0.0,-0.597464425681896,-0.0,-0.5057997317130909,-0.526999658065704,0.0
2019-07-22,1.0,-0.0,-0.5821771752007371,-0.0,-0.4991707252862972,-0.5512702382519415,0.0
2019-07-23,1.0,-0.0,-0.5850762844073084,-0.0,-0.4986646923504059,-0.5604325867949972,0.0
2019-07-24,1.0,-0.0,-0.5872563005230623,-0.0,-0.5014265335235378,-0.553019495958155,0.0
2019-07-25,1.0,-0.0,-0.6225108458408558,-0.0,-0.48063916359031017,-0.5914418905445824,0.0
2019-07-26,1.0,-0.0,-0.6301802287934384,-0.0,-0.4775253615368012,-0.5903032592272826,0.0
2019-07-29,1.0,-0.0,-0.6527186306563728,-0.0,-0.5166634612742809,-0.5780970959144984,0.0
2019-07-30,1.0,-0.0,-0.6589044866501514,-0.0,-0.5182493806771263,-0.5753922378199835,0.0
2019-07-31,1.0,-0.0,-0.7095274980635166,-0.0,-0.5021301316808675,-0.5547471506030762,0.0
2019-08-01,1.0,-0.0,-0.7029046105814796,-0.0,-0.5165579528349222,-0.5680994592183755,0.0
2019-08-02,1.0,-0.0,-0.6978667706360698,-0.0,-0.5244792246853068,-0.5625208867104823,0.0
2019-08-05,1.0,-0.0,-0.6969612644701693,-0.0,-0.515193677649154,-0.5705699020480854,0.0
2019-08-06,1.0,-0.0,-0.695638998319513,-0.0,-0.4869831124824376,-0.5722747183117992,0.0
2019-08-07,1.0,-0.0,-0.6939910264526962,-0.0,-0.485865286685568,-0.5727655591951333,0.0
2019-08-08,1.0,-0.0,-0.6951515151515152,-0.0,-0.48567493112947663,-0.5739944903581267,0.0
2019-08-09,1.0,-0.0,-0.6864255750829381,-0.0,-0.469388314643709,-0.5859677021358265,0.0
2019-08-12,1.0,-0.0,-0.6864163037225737,-0.0,-0.4768400580710549,-0.5759443394417509,0.0
2019-08-13,1.0,-0.0,-0.6740592868081382,-0.0,-0.47604462918398605,-0.5845548020126887,0.0
2019-08-14,1.0,-0.0,-0.6822455375391743,-0.0,-0.4625153290639052,-0.5804060498705546,0.0
2019-08-15,1.0,-0.0,-0.6975906206303109,-0.0,-0.4545014520813166,-0.5369205119931161,0.0
2019-08-16,1.0,-0.0,-0.698728460442485,-0.0,-0.4532379902685556,-0.536277856931638,0.0
2019-08-19,1.0,-0.0,-0.6879219804951238,-0.0,-0.4571321401779016,-0.5341871182081235,0.0
2019-08-20,1.0,-0.0,-0.690096786268114,-0.0,-0.4544676755253729,-0.5290893535105075,0.0
2019-08-21,1.0,-0.0,-0.692731012742767,-0.0,-0.4558811743648652,-0.5228274517137286,0.0
2019-08-22,1.0,-0.0,-0.6944081142399573,-0.0,-0.45164820499132524,-0.5231015614573602,0.0
2019-08-23,1.0,-0.0,-0.6966954943412343,-0.0,-0.45278133674994664,-0.5197789878283152,0.0
2019-08-26,1.0,-0.0,-0.6924153224741941,-0.0,-0.4322975791335569,-0.5152723144750389,0.0
2019-08-27,1.0,-0.0,-0.6941073605002385,-0.0,-0.44226591065656307,-0.513194849239574,0.0
2019-08-28,1.0,-0.0,-0.7094117333475491,-0.0,-0.42833915291734415,-0.5277074392941866,0.0
2019-08-29,1.0,-0.0,-0.7058352890975037,-0.0,-0.4299125240025603,-0.5312299978664391,0.0
2019-08-30,1.0,-0.0,-0.6888912528922102,-0.0,-0.45012100742001543,-0.5204914762905242,0.0
2019-09-03,1.0,-0.0,-0.6889721912054023,-0.0,-0.45413941617482856,-0.5154995480406231,0.0
2019-09-04,1.0,-0.0,-0.703727369542066,-0.0,-0.4523695420660277,-0.5063365282215122,0.0
2019-09-05,1.0,-0.0,-0.7147940621929522,-0.0,-0.4507528480760549,-0.48997530339644685,0.0
2019-09-06,1.0,-0.0,-0.7147748082486265,-0.0,-0.4539664003821757,-0.48523049974787014,0.0
2019-09-09,1.0,-0.0,-0.7162316152113423,-0.0,-0.4534517026633099,-0.48037630846694046,0.0
2019-09-10,1.0,-0.0,-0.7208784804090391,-0.0,-0.4323787320846689,-0.49598643600815956,0.0
2019-09-11,1.0,-0.0,-0.7166927173020372,-0.0,-0.4444326701459718,-0.4880917688822952,0.0
2019-09-12,1.0,-0.0,-0.7093967517401393,-0.0,-0.43804049778527737,-0.48913731280320605,0.0
2019-09-13,1.0,-0.0,-0.7124679918692749,-0.0,-0.45056888677701223,-0.4768089543570656,0.0
2019-09-16,1.0,-0.0,-0.715580571851382,-0.0,-0.4483378256963163,-0.4786480629987845,0.0
2019-09-17,1.0,-0.0,-0.712382714417867,-0.0,-0.4497951632086692,-0.4808774943835073,0.0
2019-09-18,1.0,-0.0,-0.7029734372935112,-0.0,-0.44564556627461344,-0.4944363684419188,0.0
2019-09-19,1.0,-0.0,-0.6865991378170374,-0.0,-0.4756552326042686,-0.4824786437809103,0.0
2019-09-20,1.0,-0.0,-0.7019732485763475,-0.0,-0.473685604555688,-0.4729969540458217,0.0
2019-09-23,1.0,-0.0,-0.7092047422405754,-0.0,-0.4681230851205541,-0.48682562941254826,0.0
2019-09-24,1.0,-0.0,-0.7127875326893313,-0.0,-0.4725142765650851,-0.4832150290868335,0.0
