Date,IWF,IWM,MTUM,SPY,TRN,VLUE,VXX
2018-10-18,-0.1638337786368029,-0.6706270251833324,-0.0,-0.4859303052697402,1.0,-0.5219998863054971,0.0
2018-10-19,-0.15418975460816464,-0.6658939274002036,-0.0,-0.4857514418183875,1.0,-0.5212597534773267,0.0
2018-10-22,-0.15572237960339944,-0.6728611898016997,-0.0,-0.48427762039660055,1.0,-0.52,0.0
2018-10-23,-0.17724730438793748,-0.6911434007957101,-0.0,-0.4869399757827365,1.0,-0.527676872513406,0.0
2018-10-24,-0.17612603514441527,-0.6940589202758461,-0.0,-0.48746285021784924,1.0,-0.5277721672389416,0.0
2018-10-25,-0.17279930845699468,-0.6942227344763002,-0.0,-0.487278490131105,1.0,-0.5271286558132833,0.0
2018-10-26,-0.15378824173567862,-0.8608924782697969,-0.0,-0.7310245705290536,1.0,-0.6764081856135788,0.0
2018-10-29,-0.15924445057217704,-0.8651592444505722,-0.0,-0.7431407693368263,1.0,-0.679305115124776,0.0
2018-10-30,-0.1612191421872845,-0.8653633981519789,-0.0,-0.7432767894083574,1.0,-0.6779409736588057,0.0
2018-10-31,-0.1627061687755032,-0.8534444330144361,-0.0,-0.7396015499091314,1.0,-0.6732846414977883,0.0
2018-11-01,-0.15550837300092463,-0.8579500702030751,-0.0,-0.7384336152871477,1.0,-0.6726139515770008,0.0
2018-11-02,-0.1620075081094872,-0.9732478040602106,-0.0,-0.7762510478550863,1.0,-0.7332434304041987,0.0
2018-11-05,-0.16494468986163338,-0.968018692271184,-0.0,-0.7774816545580666,1.0,-0.740389178927385,0.0
2018-11-06,-0.16230251609128146,-0.9664643066120538,-0.0,-0.7819997074312462,1.0,-0.7463428905792862,0.0
2018-11-07,-0.16256030641181454,-0.9779398224873863,-0.0,-0.7880160571575885,1.0,-0.754318123227636,0.0
2018-11-08,-0.1363686111415125,-0.9770894896209551,-0.0,-0.7773156761883915,1.0,-0.7573966655722154,0.0
2018-11-09,-0.13665049429102982,-0.9767993287856127,-0.0,-0.7772589647247657,1.0,-0.7572319702331011,0.0
2018-11-12,-0.13550806422252157,-0.9721483962573269,-0.0,-0.7775876506353078,1.0,-0.7555248115920923,0.0
2018-11-13,-0.11408862725269962,-0.9690851962873342,-0.0,-0.7770955975297049,1.0,-0.7512730687276535,0.0
2018-11-14,-0.11552216161543186,-0.9683199075244735,-0.0,-0.7775891341256367,1.0,-0.7509301737528447,0.0
2018-11-15,-0.11465290061730624,-0.9713367748456734,-0.0,-0.7834013212519405,1.0,-0.7406230821991987,0.0
2018-11-16,-0.11583318288499729,-0.9712222422820005,-0.0,-0.7832099656977795,1.0,-0.7404585665282543,0.0
2018-11-19,-0.1058053123390479,-0.9971304539768965,-0.0,-0.8133691413435362,1.0,-0.7626002501655508,0.0
2018-11-20,-0.06254340753737618,-0.9895090835983479,-0.0,-0.8188032313484667,1.0,-0.7845158460357496,0.0
2018-11-21,-0.06289878190255221,-0.9834324245939676,-0.0,-0.814530162412993,1.0,-0.7644649071925755,0.0
2018-11-23,-0.06394148955429234,-0.9745827147977842,-0.0,-0.817372098917412,1.0,-0.764835801441037,0.0
2018-11-26,-0.06302034315499891,-0.9795844494316949,-0.0,-0.8149569246362123,1.0,-0.7622529501194526,0.0
2018-11-27,-0.06493034083881999,-0.9830853733949293,-0.0,-0.8216143465134044,1.0,-0.7678876723291259,0.0
2018-11-28,-0.06434238299730693,-0.9886818545745687,-0.0,-0.8194555644515612,1.0,-0.7667952543853264,0.0
2018-11-29,-0.036340085633073074,-0.9752815457129493,-0.0,-0.8153851689274277,1.0,-0.7709495196632244,0.0
2018-11-30,-0.03576182766684655,-0.9755351681957187,-0.0,-0.8156502968159741,1.0,-0.7708220903040116,0.0
2018-12-03,-0.036394398646459554,-0.975845062817236,-0.0,-0.8162280859642176,1.0,-0.7713740595413803,0.0
2018-12-04,-0.025009881778001366,-0.98357828164864,-0.0,-0.8135757662869669,1.0,-0.7711739552265623,0.0
2018-12-06,-0.013697186808555474,-0.9419801215186318,-0.0,-0.8078179327784217,1.0,-0.7486390615670987,0.0
2018-12-07,-0.019467969216712934,-0.9419826404751029,-0.0,-0.8083424113574869,1.0,-0.744245704044699,0.0
2018-12-10,-0.0,-0.9440133616340165,-0.0,-0.8062911026827657,1.0,-0.7292877274783396,0.0
2018-12-11,-0.0017400382808421787,-0.9431007482164608,-0.0,-0.8100574212632679,1.0,-0.7251087523925526,0.0
2018-12-12,-0.0021923719376391983,-0.9429287305122493,-0.0,-0.8099596325167038,1.0,-0.7249095211581291,0.0
2018-12-13,-0.0018081296289857087,-0.9381411036545081,-0.0,-0.8145971695816961,1.0,-0.7226259605688654,0.0
2018-12-14,-0.0022607122982749024,-0.9395868113522537,-0.0,-0.8134738452977184,1.0,-0.7227323316638843,0.0
2018-12-17,-0.0,-0.9398394328015849,-0.0,-0.8123935634101416,1.0,-0.7232822437702012,0.0
2018-12-18,-0.0,-0.9255462358910633,-0.0,-0.803527665596631,1.0,-0.7226536881709295,0.0
2018-12-19,-0.0,-0.9268899720004148,-0.0,-0.8050744927235646,1.0,-0.7247744477859588,0.0
2018-12-20,-0.0,-0.916486012181274,-0.0,-0.8051684388011425,1.0,-0.7193833660231926,0.0
2018-12-21,-0.0,-0.9162644209373182,-0.0,-0.8055527027489644,1.0,-0.7015507856629353,0.0
2018-12-24,-0.0,-0.8963101513348072,-0.0,-0.7942526781159668,1.0,-0.7102193504506037,0.0
2018-12-26,-0.0,-0.9022046925566342,-0.0,-0.7723503236245954,1.0,-0.69653451995685,0.0
2018-12-27,-0.0,-0.8648101596421925,-0.0,-0.7095426202213444,1.0,-0.6903137344520257,0.0
2018-12-28,-0.0,-0.8658075040783034,-0.0,-0.7082544861337684,1.0,-0.6886133768352365,0.0
2018-12-31,-0.0,-0.8631822930269,-0.0,-0.7104661791590494,1.0,-0.6909114651344999,0.0
2019-01-02,-0.0,-0.862202798343172,-0.0,-0.7081960797103812,1.0,-0.6910733505104204,0.0
2019-01-03,-0.0,-0.8623389332898385,-0.0,-0.7073886804762681,1.0,-0.6923829717827434,0.0
2019-01-04,-0.0,-0.862170945726357,-0.0,-0.6965875853103674,1.0,-0.6911602209944752,0.0
2019-01-07,-0.0,-0.8406660262568043,-0.0,-0.6868395773294909,1.0,-0.6745437079731027,0.0
2019-01-08,-0.0,-0.838458830682582,-0.0,-0.6877980095363052,1.0,-0.6738775640820506,0.0
2019-01-09,-0.0,-0.831549007701895,-0.0,-0.6870346105909046,1.0,-0.6772234827905786,0.0
2019-01-10,-0.0,-0.8279212477627206,-0.0,-0.6921183840450013,1.0,-0.6760738941447201,0.0
2019-01-11,-0.0,-0.8248704994564173,-0.0,-0.6934834047451557,1.0,-0.6791903817867877,0.0
2019-01-14,-0.0,-0.8231031951227297,-0.0,-0.6908934214306234,1.0,-0.6779341823869258,0.0
2019-01-15,-0.0,-0.8182457036989714,-0.0,-0.6914648949083243,1.0,-0.684565259055772,0.0
2019-01-16,-0.0,-0.8142474147836078,-0.0,-0.6815715562364356,1.0,-0.6958062045193413,0.0
2019-01-17,-0.0,-0.8134630722603285,-0.0,-0.6817036209921837,1.0,-0.6951347902376774,0.0
2019-01-18,-0.0,-0.8107465372625896,-0.0,-0.6875984188707138,1.0,-0.7153324549281743,0.0
2019-01-22,-0.0,-0.8519085461177698,-0.0,-0.7005601875977072,1.0,-0.7044359041167275,0.0
2019-01-23,-0.0,-0.8293685756240822,-0.0,-0.7078805677924621,1.0,-0.7259259259259259,0.0
2019-01-24,-0.0,-0.832626427406199,-0.0,-0.7020880913539967,1.0,-0.7278955954323002,0.0
2019-01-25,-0.0,-0.8064805285349093,-0.0,-0.7488463198432987,1.0,-0.764616048603964,0.0
2019-01-28,-0.0,-0.790341343437365,-0.0,-0.7718616013560673,1.0,-0.7614916741449795,0.0
2019-01-29,-0.0,-0.785538071742899,-0.0,-0.7679690625416722,1.0,-0.7802373649819976,0.0
2019-01-30,-0.0,-0.7840352105631689,-0.0,-0.7672968557233836,1.0,-0.7830015671368077,0.0
2019-01-31,-0.0,-0.7901444633503487,-0.0,-0.7497747973175859,1.0,-0.7964167750975879,0.0
2019-02-01,-0.0,-0.7890977067129552,-0.0,-0.7519444537169944,1.0,-0.797075808659078,0.0
2019-02-04,-0.0,-0.7797648782762181,-0.0,-0.7497918539980685,1.0,-0.8007459952709228,0.0
2019-02-05,-0.0,-0.7760493004663558,-0.0,-0.7440373084610259,1.0,-0.8110259826782145,0.0
2019-02-06,-0.0,-0.76019440098532,-0.0,-0.7487100962018575,1.0,-0.8199127858593256,0.0
2019-02-07,-0.0,-0.7494530265862229,-0.0,-0.7469004839885965,1.0,-0.8186368759530598,0.0
2019-02-08,-0.0,-0.7379433444617063,-0.0,-0.7570819422867153,1.0,-0.8104320232704194,0.0
2019-02-11,-0.0,-0.7217181083587231,-0.0,-0.7601669095244403,1.0,-0.8298118956153133,0.0
2019-02-12,-0.0,-0.7334108269677848,-0.0,-0.7619063434075058,1.0,-0.8258385918299569,0.0
2019-02-13,-0.0,-0.7429918958416367,-0.0,-0.7585027235286302,1.0,-0.8199149727647137,0.0
2019-02-14,-0.0,-0.7101792019185931,-0.0,-0.7824262207714343,1.0,-0.8382852574778497,0.0
2019-02-15,-0.0,-0.7111088884443556,-0.0,-0.783590051343602,1.0,-0.8393011935720478,0.0
2019-02-19,-0.0,-0.7062043186596803,-0.0,-0.7910422854854321,1.0,-0.8402029169308813,0.0
2019-02-20,-0.0,-0.7261428761828602,-0.0,-0.773890443822471,1.0,-0.8319672131147541,0.0
2019-02-21,-0.0,-0.7325620165377433,-0.0,-0.7724059749266471,1.0,-0.8292544678580954,0.0
2019-02-22,-0.0,-0.7307601946635341,-0.0,-0.7779157576774627,1.0,-0.8476254405101528,0.0
2019-02-25,-0.0,-0.718961778259691,-0.0,-0.7982176741664407,1.0,-0.871272702629439,0.0
2019-02-26,-0.0,-0.7264951462901365,-0.0,-0.8011336637023962,1.0,-0.8665738917928179,0.0
2019-02-27,-0.0,-0.7298628090192882,-0.0,-0.8007334963325183,1.0,-0.8652200488997555,0.0
2019-02-28,-0.0,-0.7268927551991301,-0.0,-0.7985252140818269,1.0,-0.8727062661410901,0.0
2019-03-01,-0.0,-0.7242386174583234,-0.0,-0.8034156113129393,1.0,-0.8676195973245509,0.0
2019-03-04,-0.0,-0.7213548737442302,-0.0,-0.7969386369807222,1.0,-0.8756787944610372,0.0
2019-03-05,-0.0,-0.7119284158954817,-0.0,-0.8107648339684268,1.0,-0.8795590636908003,0.0
2019-03-06,-0.0,-0.7111859334081556,-0.0,-0.8134884195490256,1.0,-0.8763391490664217,0.0
2019-03-07,-0.0,-0.7072938617361159,-0.0,-0.8169736931547822,1.0,-0.8745496567194616,0.0
2019-03-08,-0.0,-0.700646972238387,-0.0,-0.8399342758361004,1.0,-0.8825180570294047,0.0
2019-03-11,-0.0,-0.6984011878863221,-0.0,-0.8360785938740978,1.0,-0.9186781311509374,0.0
2019-03-12,-0.0,-0.6520220716630579,-0.0,-0.8645316756303695,1.0,-0.9757980023747992,0.0
2019-03-13,-0.0,-0.6649113568544849,-0.0,-0.8736176935229067,1.0,-0.972055467790065,0.0
2019-03-14,-0.0,-0.662326267022322,-0.0,-0.8775445739154849,1.0,-0.9699213814404043,0.0
2019-03-15,-0.0,-0.6577233196014225,-0.0,-0.8800394352311539,1.0,-0.9832048167318053,0.0
2019-03-18,-0.0,-0.6795072628880661,-0.0,-0.894581315864426,1.0,-0.9861150669324978,0.0
2019-03-19,-0.0,-0.6847864959588014,-0.0,-0.8924969601602175,1.0,-0.9989628781918319,0.0
2019-03-20,-0.0,-0.6946685310673695,-0.0,-0.8876698576601771,1.0,-1.0030475780717796,0.0
2019-03-21,-0.0,-0.6938548687795784,-0.0,-0.9172881112863904,1.0,-0.9741144414168937,0.0
2019-03-22,-0.0,-0.6921386366911659,-0.0,-0.9392203487534226,1.0,-0.9715016572993228,0.0
2019-03-25,-0.0,-0.728290601407783,-0.0,-0.9407345271527043,1.0,-0.9780444217513404,0.0
2019-03-26,-0.0,-0.7400007332184624,-0.0,-0.9393628331561389,1.0,-0.98672874582982,0.0
2019-03-27,-0.0,-0.733128047215807,-0.0,-0.9439129000329924,1.0,-0.9887825800065987,0.0
2019-03-28,-0.0,-0.7314539514737731,-0.0,-0.9395441030723489,1.0,-0.9996696399074992,0.0
2019-03-29,-0.0,-0.7298338285462749,-0.0,-0.9365026961593486,1.0,-1.0019074868860276,0.0
2019-04-01,-0.0,-0.7366875848654997,-0.0,-0.9362545414510625,1.0,-0.9968806194722741,0.0
2019-04-02,-0.0,-0.7520418163998693,-0.0,-0.9423935533050202,1.0,-0.9354604522850194,0.0
2019-04-03,-0.0,-0.7503267499273888,-0.0,-0.9536741214057508,1.0,-0.9265538774324716,0.0
2019-04-04,-0.0,-0.7484829766360234,-0.0,-0.9532357109116675,1.0,-0.9318702082046437,0.0
2019-04-05,-0.0,-0.7409875464277912,-0.0,-0.9551380088850048,1.0,-0.9452334134440318,0.0
2019-04-08,-0.0,-0.7370432377347503,-0.0,-0.9567258698500509,1.0,-0.945770854563983,0.0
2019-04-09,-0.0,-0.7227043979286704,-0.0,-0.9905550288089854,1.0,-0.9334475968200713,0.0
2019-04-10,-0.0,-0.7188469257434774,-0.0,-0.9874110563765736,1.0,-0.9427476737821564,0.0
2019-04-11,-0.0,-0.714144844965487,-0.0,-1.0028852123735437,1.0,-0.9351375041086886,0.0
2019-04-12,-0.0,-0.7130110436626929,-0.0,-1.0028157683024939,1.0,-0.9410151393256784,0.0
2019-04-15,-0.0,-0.7135113357506502,-0.0,-1.0047980075449583,1.0,-0.9442918360619712,0.0
2019-04-16,-0.0,-0.7248358862144421,-0.0,-0.9937272064186725,1.0,-0.9284099197665938,0.0
2019-04-17,-0.0,-0.7143691588785046,-0.0,-0.999488901869159,1.0,-0.9368428738317758,0.0
2019-04-18,-0.0,-0.7077277043313125,-0.0,-0.9928420130012416,1.0,-0.951464465707399,0.0
2019-04-22,-0.0,-0.706433090736203,-0.0,-0.9961964671030977,1.0,-0.95465018469078,0.0
2019-04-23,-0.0,-0.6957981966195743,-0.0,-0.9928813930566203,1.0,-0.961888073595444,0.0
2019-04-24,-0.0,-0.6810791104629969,-0.0,-0.9943857090776522,1.0,-0.9702150929639081,0.0
2019-04-25,-0.0,-0.6870917119813146,-0.0,-0.9991606145761105,1.0,-0.9632495164410059,0.0
2019-04-26,-0.0,-0.7321330724070451,-0.0,-1.0264187866927592,1.0,-1.1553424657534246,0.0
2019-04-29,-0.0,-0.7382844614963003,-0.0,-1.0276396664448186,1.0,-1.1490427905884195,0.0
2019-04-30,-0.0,-0.7453891841200376,-0.0,-1.0266098780869024,1.0,-1.1354720225070336,0.0
2019-05-01,-0.0,-0.7327057536814967,-0.0,-1.0449201203078005,1.0,-1.1284324831061285,0.0
2019-05-02,-0.0,-0.7286333971628434,-0.0,-1.0349368869436086,1.0,-1.1443198249247724,0.0
2019-05-03,-0.0,-0.724753790839456,-0.0,-1.0379083945599499,1.0,-1.145419727997499,0.0
2019-05-06,-0.0,-0.7045401357360169,-0.0,-1.0319057648802559,1.0,-1.1639753490911928,0.0
2019-05-07,-0.0,-0.7075283924598993,-0.0,-1.0291144674706316,1.0,-1.1661007688404947,0.0
2019-05-08,-0.0,-0.6860124778556574,-0.0,-1.0005776785026572,1.0,-1.1646383732573367,0.0
2019-05-09,-0.0,-0.6865757855822551,-0.0,-1.0027726432532347,1.0,-1.161544978434997,0.0
2019-05-10,-0.0,-0.6856955885749481,-0.0,-1.0066594810993919,1.0,-1.1570559704365233,0.0
2019-05-13,-0.0,-0.6836455968914708,-0.0,-1.0032701111837803,1.0,-1.1603123917977916,0.0
2019-05-14,-0.0,-0.6423974715357373,-0.0,-1.0130611934046685,1.0,-1.1524694413769467,0.0
2019-05-15,-0.0,-0.6507295516019658,-0.0,-1.0252581050706695,1.0,-1.1336431864071013,0.0
2019-05-16,-0.0,-0.6516507368340886,-0.0,-1.0222002208598302,1.0,-1.1340771486234338,0.0
2019-05-17,-0.0,-0.63839676915457,-0.0,-1.0193164933135217,1.0,-1.1522459709681105,0.0
2019-05-20,-0.0,-0.6366095238095238,-0.0,-1.0191999999999999,1.0,-1.1537142857142857,0.0
2019-05-21,-0.0,-0.6336098637643657,-0.0,-1.018456503539082,1.0,-1.1533982799299796,0.0
2019-05-22,-0.0,-0.6261884840648057,-0.0,-1.0240739332167035,1.0,-1.1528865900966,0.0
2019-05-23,-0.0,-0.6298871537672405,-0.0,-1.0288004863406666,1.0,-1.140848816444394,0.0
2019-05-24,-0.0,-0.6140876023037284,-0.0,-1.0302364352834192,1.0,-1.144702940284935,0.0
2019-05-28,-0.0,-0.6093164173451998,-0.0,-1.033061920090892,1.0,-1.144745313387616,0.0
2019-05-29,-0.0,-0.616529987528816,-0.0,-1.032273912550546,1.0,-1.1303049771361626,0.0
2019-05-30,-0.0,-0.6165450489621536,-0.0,-1.0336874740065787,1.0,-1.130628757230897,0.0
2019-05-31,-0.0,-0.6198865784499055,-0.0,-1.03296786389414,1.0,-1.1278638941398864,0.0
2019-06-03,-0.0,-0.6275306690750357,-0.0,-1.0361255362384285,1.0,-1.0994581169564237,0.0
2019-06-04,-0.0,-0.6275277725475429,-0.0,-1.0253436264356997,1.0,-1.1128977593673508,0.0
2019-06-05,-0.0,-0.6289757914338919,-0.0,-1.0371322160148975,1.0,-1.0582867783985102,0.0
2019-06-06,-0.0,-0.6365362421354379,-0.0,-1.0292989836566024,1.0,-1.057034362086296,0.0
2019-06-07,-0.0,-0.6590036886620216,-0.0,-1.0164685718543909,1.0,-1.0504489735087,0.0
2019-06-10,-0.0,-0.6636421107433714,-0.0,-1.001450299356662,1.0,-1.053623889033506,0.0
2019-06-11,-0.0,-0.6682220314308112,-0.0,-1.0061965732203517,1.0,-1.0584568292956065,0.0
2019-06-12,-0.0,-0.6741379954424895,-0.0,-1.0085546714483171,1.0,-1.0529343643767044,0.0
2019-06-13,-0.0,-0.6890152648907512,-0.0,-1.0044896737503741,1.0,-1.047889853337324,0.0
2019-06-14,-0.0,-0.6821693852413124,-0.0,-1.025530961890187,1.0,-1.0248964204397,0.0
2019-06-17,-0.0,-0.6919016683891924,-0.0,-0.962276686844825,1.0,-1.0369481765834934,0.0
2019-06-18,-0.0,-0.6802126010408592,-0.0,-0.9667072675598862,1.0,-1.0441073339977116,0.0
2019-06-19,-0.0,-0.6829592439456585,-0.0,-0.9652613703484937,1.0,-1.0434509746012994,0.0
2019-06-20,-0.0,-0.6880635624538063,-0.0,-0.9630820399113083,1.0,-1.0443458980044347,0.0
2019-06-21,-0.0,-0.6909480846028694,-0.0,-0.964428339003106,1.0,-1.0422644579204259,0.0
2019-06-24,-0.0,-0.677977403222819,-0.0,-0.9701426190035192,1.0,-1.0562696795702908,0.0
2019-06-25,-0.0,-0.683298065857371,-0.0,-0.9688903738352452,1.0,-1.0601774510895794,0.0
2019-06-26,-0.0,-0.679922693822939,-0.0,-0.9414628707351519,1.0,-1.0952575633687653,0.0
2019-06-27,-0.0,-0.677518976038101,-0.0,-0.9483554100312547,1.0,-1.0949173984223841,0.0
2019-06-28,-0.0,-0.675529936779472,-0.0,-0.949237634808479,1.0,-1.0941242097433992,0.0
2019-07-01,-0.0,-0.6753570365962511,-0.0,-0.9488619458494496,1.0,-1.0949122285034216,0.0
2019-07-02,-0.0,-0.6841322375515972,-0.0,-0.9365958870997732,1.0,-1.097988174482169,0.0
2019-07-03,-0.0,-0.6981765298131782,-0.0,-0.924301748890629,1.0,-1.1064996084573218,0.0
2019-07-05,-0.0,-0.6688125627953707,-0.0,-0.9342834815614185,1.0,-1.1181111152457857,0.0
2019-07-08,-0.0,-0.6817154920188142,-0.0,-0.9007444168734493,1.0,-1.1211066256805304,0.0
2019-07-09,-0.0,-0.6766185719570847,-0.0,-0.897891231964484,1.0,-1.1250832408435072,0.0
2019-07-10,-0.0,-0.675183292601644,-0.0,-0.8973191142709026,1.0,-1.1303414056135672,0.0
2019-07-11,-0.0,-0.6794164475876625,-0.0,-0.8908431147480284,1.0,-1.132484170770541,0.0
2019-07-12,-0.0,-0.6892096983157505,-0.0,-0.8827318156579678,1.0,-1.129705719044975,0.0
2019-07-15,-0.0,-0.7246962062833433,-0.0,-0.8664789567279194,1.0,-1.1135892116182573,0.0
2019-07-16,-0.0,-0.7295965620716482,-0.0,-0.8735227651613381,1.0,-1.1015448449598044,0.0
2019-07-17,-0.0,-0.7354196829639529,-0.0,-0.8717377584734751,1.0,-1.1052084493447674,0.0
2019-07-18,-0.0,-0.7329957931573657,-0.0,-0.8767357879453481,1.0,-1.1131380067756225,0.0
2019-07-19,-0.0,-0.7358757588171762,-0.0,-0.8786637369185505,1.0,-1.109753826673122,0.0
2019-07-22,-0.0,-0.7225536992840095,-0.0,-0.8717183770883055,1.0,-1.1348821599045344,0.0
2019-07-23,-0.0,-0.7241597970830692,-0.0,-0.87276660822858,1.0,-1.1331642358909322,0.0
2019-07-24,-0.0,-0.7238716896680343,-0.0,-0.8731443491234614,1.0,-1.1329727713539723,0.0
2019-07-25,-0.0,-0.7229329056800806,-0.0,-0.8740536307015255,1.0,-1.1325849401409764,0.0
2019-07-26,-0.0,-0.7743074629208193,-0.0,-0.9604881111198306,1.0,-1.188927254178765,0.0
2019-07-29,-0.0,-0.767089402803408,-0.0,-0.9636420746790215,1.0,-1.19564961325533,0.0
2019-07-30,-0.0,-0.7534284363177807,-0.0,-0.9758827238335436,1.0,-1.2114202395964693,0.0
2019-07-31,-0.0,-0.805173775671406,-0.0,-0.9544233807266984,1.0,-1.1898499210110585,0.0
2019-08-01,-0.0,-0.821255276342262,-0.0,-0.9481636356463766,1.0,-1.1755098820466292,0.0
2019-08-02,-0.0,-0.8098508169547715,-0.0,-0.9622701081379746,1.0,-1.174481016654827,0.0
2019-08-05,-0.0,-0.803960239823288,-0.0,-0.9637898390659513,1.0,-1.1767118964973176,0.0
2019-08-06,-0.0,-0.8018805610599526,-0.0,-0.9104790768154798,1.0,-1.1730970975638189,0.0
2019-08-07,-0.0,-0.8058647841433615,-0.0,-0.898335983864086,1.0,-1.1746247236336838,0.0
2019-08-08,-0.0,-0.8106054732925033,-0.0,-0.8974726723001784,1.0,-1.1681913326614468,0.0
2019-08-09,-0.0,-0.7963291432096861,-0.0,-0.8772268065088301,1.0,-1.1824246163337702,0.0
2019-08-12,-0.0,-0.79734219269103,-0.0,-0.8764583172371166,1.0,-1.1892528780035543,0.0
2019-08-13,-0.0,-0.7901840965346534,-0.0,-0.8788675742574257,1.0,-1.1985225866336633,0.0
2019-08-14,-0.0,-0.8040629095674967,-0.0,-0.8579138077249249,1.0,-1.1928147405751293,0.0
2019-08-15,-0.0,-0.8172124904798173,-0.0,-0.8438690022848438,1.0,-1.147029702970297,0.0
2019-08-16,-0.0,-0.8265622014141027,-0.0,-0.8330212115421364,1.0,-1.16227785209249,0.0
2019-08-19,-0.0,-0.817801126846353,-0.0,-0.8360362418151362,1.0,-1.1530379168570122,0.0
2019-08-20,-0.0,-0.8242129647210724,-0.0,-0.8305927923138268,1.0,-1.1427486423878783,0.0
2019-08-21,-0.0,-0.827561354929257,-0.0,-0.8320373250388803,1.0,-1.1336342601373137,0.0
2019-08-22,-0.0,-0.8298275535342051,-0.0,-0.8283115406480955,1.0,-1.1318931210915295,0.0
2019-08-23,-0.0,-0.8310925960992236,-0.0,-0.8257526983525848,1.0,-1.1302783563718992,0.0
2019-08-26,-0.0,-0.8208927231807951,-0.0,-0.8108402100525132,1.0,-1.1191672918229558,0.0
2019-08-27,-0.0,-0.8175450425141403,-0.0,-0.805034273513878,1.0,-1.1231599056073718,0.0
2019-08-28,-0.0,-0.8044862192929898,-0.0,-0.8246704613541043,1.0,-1.1155632115038945,0.0
2019-08-29,-0.0,-0.7934416410870705,-0.0,-0.83237253874373,1.0,-1.1175787976341993,0.0
2019-08-30,-0.0,-0.7945128569824456,-0.0,-0.8304450349964442,1.0,-1.1180147471647266,0.0
2019-09-03,-0.0,-0.8078001720076282,-0.0,-0.8217103541113563,1.0,-1.1097857383240475,0.0
2019-09-04,-0.0,-0.8277053675393456,-0.0,-0.825789730683995,1.0,-1.1026180370356458,0.0
2019-09-05,-0.0,-0.8349336133823418,-0.0,-0.8226689670692371,1.0,-1.0930912909759205,0.0
2019-09-06,-0.0,-0.8353258629089683,-0.0,-0.8252820147659558,1.0,-1.0871341303451636,0.0
2019-09-09,-0.0,-0.821032447268489,-0.0,-0.8321991202015265,1.0,-1.1065909689062678,0.0
2019-09-10,-0.0,-0.8258083967739503,-0.0,-0.8056455867943015,1.0,-1.1372955453380567,0.0
2019-09-11,-0.0,-0.8322210911284545,-0.0,-0.7938770124043283,1.0,-1.1441767522527617,0.0
2019-09-12,-0.0,-0.8344450725456944,-0.0,-0.7924627850009422,1.0,-1.1416996419822876,0.0
2019-09-13,-0.0,-0.8325730442978323,-0.0,-0.7872573044297833,1.0,-1.1501979264844486,0.0
2019-09-16,-0.0,-0.8336349242252884,-0.0,-0.7862851541883435,1.0,-1.149966071024655,0.0
2019-09-17,-0.0,-0.864376130198915,-0.0,-0.7740355635925256,1.0,-1.1289180229053646,0.0
2019-09-18,-0.0,-0.8705727204220045,-0.0,-0.767370007535795,1.0,-1.1299547852298415,0.0
2019-09-19,-0.0,-0.8640042157563894,-0.0,-0.775435690894719,1.0,-1.1245906575827151,0.0
