Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WHR
2018-11-23,-0.0,-1.0412857673727238,-0.0,-0.7728353771832032,-0.9019695280564846,0.0,1.0
2018-11-26,-0.0,-1.0487342477974795,-0.0,-0.7698598565109103,-0.8987398237983718,0.0,1.0
2018-11-27,-0.0,-1.0476525995698285,-0.0,-0.7653341244530149,-0.8953867833568196,0.0,1.0
2018-11-28,-0.0,-1.0423992877809927,-0.0,-0.769270717412271,-0.8978039913940203,0.0,1.0
2018-11-29,-0.0,-1.020407414204441,-0.0,-0.7534960543218938,-0.8964947696825104,0.0,1.0
2018-11-30,-0.0,-1.021214901816847,-0.0,-0.7551110295467057,-0.8940723068452926,0.0,1.0
2018-12-03,-0.0,-1.021386647101981,-0.0,-0.7540719002201026,-0.8929567131327952,0.0,1.0
2018-12-04,-0.0,-1.0234132065117982,-0.0,-0.7459667093469912,-0.8889336016096581,0.0,1.0
2018-12-06,-0.0,-0.966715370086597,-0.0,-0.7352553365881472,-0.8616585296318734,0.0,1.0
2018-12-07,-0.0,-0.9678477222499464,-0.0,-0.7374705924288871,-0.859271405147216,0.0,1.0
2018-12-10,-0.0,-0.9679104741059765,-0.0,-0.726727150774879,-0.8355985455572421,0.0,1.0
2018-12-11,-0.0,-0.9738372093023255,-0.0,-0.7201148610323312,-0.8511060692002268,0.0,1.0
2018-12-12,-0.0,-0.9741825661394424,-0.0,-0.7196964323710902,-0.8524718065111001,0.0,1.0
2018-12-13,-0.0,-0.9733744593348934,-0.0,-0.7199886548961215,-0.8519818478337943,0.0,1.0
2018-12-14,-0.0,-0.9604451690650032,-0.0,-0.7305238534061104,-0.8533706670447296,0.0,1.0
2018-12-17,-0.0,-0.9595029912563277,-0.0,-0.7261849976990336,-0.8542957272823816,0.0,1.0
2018-12-18,-0.0,-0.945196330017225,-0.0,-0.7160684782226596,-0.854079516293458,0.0,1.0
2018-12-19,-0.0,-0.946192286036036,-0.0,-0.7172719594594594,-0.8556798986486486,0.0,1.0
2018-12-20,-0.0,-0.9346151152202843,-0.0,-0.7180079848707711,-0.8495132030538628,0.0,1.0
2018-12-21,-0.0,-0.9351871210537319,-0.0,-0.7188654261621019,-0.8305108369921248,0.0,1.0
2018-12-24,-0.0,-0.9247770722736892,-0.0,-0.7110093334721209,-0.8339058325526525,0.0,1.0
2018-12-26,-0.0,-0.9282370757899083,-0.0,-0.691161285881462,-0.8224685069181523,0.0,1.0
2018-12-27,-0.0,-0.8863334219622441,-0.0,-0.6191504918904548,-0.8180670034565276,0.0,1.0
2018-12-28,-0.0,-0.8874755056627586,-0.0,-0.61762263774951,-0.8161679232123284,0.0,1.0
2018-12-31,-0.0,-0.8891140417898548,-0.0,-0.6172474504202239,-0.8155665548284223,0.0,1.0
2019-01-02,-0.0,-0.8882360751510324,-0.0,-0.6139879174135299,-0.8172010887605391,0.0,1.0
2019-01-03,-0.0,-0.88783806205409,-0.0,-0.6160610585697693,-0.8145345943255351,0.0,1.0
2019-01-04,-0.0,-0.8928064441583309,-0.0,-0.5895810636822818,-0.8189231124756529,0.0,1.0
2019-01-07,-0.0,-0.8729285365456618,-0.0,-0.5791307178902817,-0.803711541592056,0.0,1.0
2019-01-08,-0.0,-0.873331162487789,-0.0,-0.5790621947248453,-0.803842396613481,0.0,1.0
2019-01-09,-0.0,-0.8725745539783826,-0.0,-0.579014194556583,-0.804043495246777,0.0,1.0
2019-01-10,-0.0,-0.8751792932585735,-0.0,-0.5787586386751858,-0.8059394966749251,0.0,1.0
2019-01-11,-0.0,-0.8730060349045834,-0.0,-0.5800358832164411,-0.8090686674278258,0.0,1.0
2019-01-14,-0.0,-0.871829149005543,-0.0,-0.5806325399413107,-0.808086077600261,0.0,1.0
2019-01-15,-0.0,-0.8623787279913763,-0.0,-0.5807990069578284,-0.8233756900663117,0.0,1.0
2019-01-16,-0.0,-0.8617684499135033,-0.0,-0.5699644221039919,-0.8323269249600157,0.0,1.0
2019-01-17,-0.0,-0.8554177545691906,-0.0,-0.573009138381201,-0.8352806788511749,0.0,1.0
2019-01-18,-0.0,-0.8519419070776106,-0.0,-0.582210685417625,-0.851646185187619,0.0,1.0
2019-01-22,-0.0,-0.9028757821861271,-0.0,-0.4980694980694981,-0.9275063240580483,0.0,1.0
2019-01-23,-0.0,-0.8753502334889927,-0.0,-0.5051034022681788,-0.9551034022681787,0.0,1.0
2019-01-24,-0.0,-0.9017808958445762,-0.0,-0.4935914732865623,-0.977570156502968,0.0,1.0
2019-01-25,-0.0,-0.8964440172993754,-0.0,-0.4369465229628613,-1.099025193931489,0.0,1.0
2019-01-28,-0.0,-0.8870596322392164,-0.0,-0.453033167210861,-1.0969582402474654,0.0,1.0
2019-01-29,-0.0,-0.884803247110622,-0.0,-0.4495390753990094,-1.1053935057787563,0.0,1.0
2019-01-30,-0.0,-0.8921092674443881,-0.0,-0.5253604811245562,-1.2054923556264039,0.0,1.0
2019-01-31,-0.0,-0.9174214755295838,-0.0,-0.4530314097881666,-1.2818845872899929,0.0,1.0
2019-02-01,-0.0,-0.9153820924893409,-0.0,-0.44386137531431075,-1.2849750373528661,0.0,1.0
2019-02-04,-0.0,-0.9235995059216741,-0.0,-0.43776792850395985,-1.2715614328271452,0.0,1.0
2019-02-05,-0.0,-0.9244152259189308,-0.0,-0.44075984309167515,-1.2669620804881592,0.0,1.0
2019-02-06,-0.0,-0.9272799883822248,-0.0,-0.4380990415335463,-1.2651757188498403,0.0,1.0
2019-02-07,-0.0,-0.9333139830201003,-0.0,-0.4410420143676076,-1.253864015673754,0.0,1.0
2019-02-08,-0.0,-0.9379250154551073,-0.0,-0.45921669878904686,-1.2393177933743045,0.0,1.0
2019-02-11,-0.0,-0.9076777801990268,-0.0,-0.46012203094356074,-1.2641098278492047,0.0,1.0
2019-02-12,-0.0,-0.904239819334159,-0.0,-0.4783638085524878,-1.2598164201937787,0.0,1.0
2019-02-13,-0.0,-0.9144616954588527,-0.0,-0.47798673372694794,-1.252132079597638,0.0,1.0
2019-02-14,-0.0,-0.8887386234877006,-0.0,-0.5048430132680288,-1.2615227164735554,0.0,1.0
2019-02-15,-0.0,-0.9281362857038632,-0.0,-0.4796629336446212,-1.240105059643235,0.0,1.0
2019-02-19,-0.0,-0.911509585246738,-0.0,-0.4950798163131423,-1.2379546614184709,0.0,1.0
2019-02-20,-0.0,-0.9093892433910666,-0.0,-0.4948404740200547,-1.2420783956244303,0.0,1.0
2019-02-21,-0.0,-0.9326762202662399,-0.0,-0.48410562304502797,-1.2203753546228266,0.0,1.0
2019-02-22,-0.0,-0.9330157460271283,-0.0,-0.4879086512236809,-1.2155351103676497,0.0,1.0
2019-02-25,-0.0,-0.9342647648925693,-0.0,-0.4948382154452267,-1.2187648196111336,0.0,1.0
2019-02-26,-0.0,-0.937728002334744,-0.0,-0.49533051218444485,-1.215015321756895,0.0,1.0
2019-02-27,-0.0,-0.938209423701595,-0.0,-0.5009671885835248,-1.210591627431658,0.0,1.0
2019-02-28,-0.0,-0.9391263092587863,-0.0,-0.5027918689098938,-1.2075836648297509,0.0,1.0
2019-03-01,-0.0,-0.9433074313231914,-0.0,-0.5034110393637591,-1.2014884535405495,0.0,1.0
2019-03-04,-0.0,-0.9394049876039083,-0.0,-0.4893904039667492,-1.2171138982062126,0.0,1.0
2019-03-05,-0.0,-0.9211075705966377,-0.0,-0.5277442039336336,-1.2137494048273085,0.0,1.0
2019-03-06,-0.0,-0.9188941779567924,-0.0,-0.5292566825338704,-1.2135115342365432,0.0,1.0
2019-03-07,-0.0,-0.8974124698486953,-0.0,-0.5467802061252832,-1.2104743805277394,0.0,1.0
2019-03-08,-0.0,-0.8893970127235847,-0.0,-0.5691314770422276,-1.2294670846394984,0.0,1.0
2019-03-11,-0.0,-0.8868114268687847,-0.0,-0.5753659354165891,-1.2623933852285,0.0,1.0
2019-03-12,-0.0,-0.825872334011606,-0.0,-0.6071293993518728,-1.335179742256387,0.0,1.0
2019-03-13,-0.0,-0.8358976311981111,-0.0,-0.6385863355929622,-1.3338791987203902,0.0,1.0
2019-03-14,-0.0,-0.8401871647582455,-0.0,-0.63187126716628,-1.3321033210332103,0.0,1.0
2019-03-15,-0.0,-0.8330598068776,-0.0,-0.6373802526621121,-1.346169993511698,0.0,1.0
2019-03-18,-0.0,-0.8743785476609904,-0.0,-0.6833431199843413,-1.3569387355646896,0.0,1.0
2019-03-19,-0.0,-0.8747643732327993,-0.0,-0.6821787621740497,-1.3701696512723847,0.0,1.0
2019-03-20,-0.0,-0.8831378414547745,-0.0,-0.6764543808549162,-1.3764858694796505,0.0,1.0
2019-03-21,-0.0,-0.8842627208689151,-0.0,-0.6952500885443311,-1.355751446224076,0.0,1.0
2019-03-22,-0.0,-0.8808343577745172,-0.0,-0.7309751358210731,-1.3537692826267995,0.0,1.0
2019-03-25,-0.0,-0.8070588235294118,-0.0,-0.7602745098039215,-1.3542352941176472,0.0,1.0
2019-03-26,-0.0,-0.8177192221214153,-0.0,-0.7583921738787424,-1.368506173326496,0.0,1.0
2019-03-27,-0.0,-0.8112709359605912,-0.0,-0.7612216748768473,-1.3683940886699508,0.0,1.0
2019-03-28,-0.0,-0.8079245431942855,-0.0,-0.7545680571451123,-1.3839535893287027,0.0,1.0
2019-03-29,-0.0,-0.8026918219134829,-0.0,-0.7545784654246922,-1.3896826649826337,0.0,1.0
2019-04-01,-0.0,-0.8077861754054481,-0.0,-0.7535427491733585,-1.3750590458195562,0.0,1.0
2019-04-02,-0.0,-0.8236818342428645,-0.0,-0.7741745514506694,-1.3281378822975147,0.0,1.0
2019-04-03,-0.0,-0.8227858040201005,-0.0,-0.780464824120603,-1.322628768844221,0.0,1.0
2019-04-04,-0.0,-0.8192661995118493,-0.0,-0.8039524446893945,-1.3134792536020785,0.0,1.0
2019-04-05,-0.0,-0.8168381222655788,-0.0,-0.8081273895392377,-1.3165030940837965,0.0,1.0
2019-04-08,-0.0,-0.815202835762111,-0.0,-0.8092949980307207,-1.3140212682158328,0.0,1.0
2019-04-09,-0.0,-0.7762905561426167,-0.0,-0.86431059449728,-1.2731399945207622,0.0,1.0
2019-04-10,-0.0,-0.7680212774279345,-0.0,-0.8656471232448076,-1.2776234990417334,0.0,1.0
2019-04-11,-0.0,-0.7612933531668362,-0.0,-0.8836608470993501,-1.2695138182102872,0.0,1.0
2019-04-12,-0.0,-0.7610331582660501,-0.0,-0.8818295837579369,-1.2765540487575449,0.0,1.0
2019-04-15,-0.0,-0.7629318796815561,-0.0,-0.8766618298756814,-1.2821679281540452,0.0,1.0
2019-04-16,-0.0,-0.7660009435445826,-0.0,-0.8775357760654191,-1.2878597263720712,0.0,1.0
2019-04-17,-0.0,-0.7657834735435176,-0.0,-0.879943391776083,-1.2853997955814136,0.0,1.0
2019-04-18,-0.0,-0.7616333909762616,-0.0,-0.8814258764345229,-1.287140386731646,0.0,1.0
2019-04-22,-0.0,-0.7555204424254396,-0.0,-0.8963065376259135,-1.2983606557377052,0.0,1.0
2019-04-23,-0.0,-0.7605483565107458,-0.0,-0.9011140960809102,-1.2890328697850821,0.0,1.0
2019-04-24,-0.0,-0.7427387529597473,-0.0,-0.9018942383583267,-1.3016969218626675,0.0,1.0
2019-04-25,-0.0,-0.7379362130972612,-0.0,-0.9109986958068214,-1.3031656325336918,0.0,1.0
2019-04-26,-0.0,-0.7348298564289681,-0.0,-0.9079083049099708,-1.3233521059728723,0.0,1.0
2019-04-29,-0.0,-0.7366082056979604,-0.0,-0.9090945163082295,-1.3221966510594396,0.0,1.0
2019-04-30,-0.0,-0.7426543479122883,-0.0,-0.9072921210198659,-1.3153178159324317,0.0,1.0
2019-05-01,-0.0,-0.7383144194905166,-0.0,-0.9169510356320926,-1.3126735973335448,0.0,1.0
2019-05-02,-0.0,-0.7330447903430749,-0.0,-0.9069647395171537,-1.3308052731893265,0.0,1.0
2019-05-03,-0.0,-0.7363784277153855,-0.0,-0.9051549664669233,-1.3268780507162983,0.0,1.0
2019-05-06,-0.0,-0.693298969072165,-0.0,-0.920618556701031,-1.3511895321173673,0.0,1.0
2019-05-07,-0.0,-0.6874329532361237,-0.0,-0.9262982240057211,-1.3594103857920457,0.0,1.0
2019-05-08,-0.0,-0.686399178579891,-0.0,-0.918687307479662,-1.3440091619935235,0.0,1.0
2019-05-09,-0.0,-0.6854864181933038,-0.0,-0.9212728995578016,-1.3414403032217308,0.0,1.0
2019-05-10,-0.0,-0.6963749096580318,-0.0,-0.8113279318346076,-1.2961695005515614,0.0,1.0
2019-05-13,-0.0,-0.6952156385487183,-0.0,-0.8084734159884384,-1.2994599528409523,0.0,1.0
2019-05-14,-0.0,-0.6620461051679976,-0.0,-0.8182537290944705,-1.286462257043845,0.0,1.0
2019-05-15,-0.0,-0.6723884810841333,-0.0,-0.8310182571052137,-1.2609448522492,0.0,1.0
2019-05-16,-0.0,-0.6704728993727227,-0.0,-0.8268414528790894,-1.2588739060211094,0.0,1.0
2019-05-17,-0.0,-0.6615147412755716,-0.0,-0.8196074007220218,-1.2793697352587245,0.0,1.0
2019-05-20,-0.0,-0.6505378359131967,-0.0,-0.8191222218057794,-1.278362879952026,0.0,1.0
2019-05-21,-0.0,-0.6564525191983517,-0.0,-0.8105637759880127,-1.279003558718861,0.0,1.0
2019-05-22,-0.0,-0.6510574583567285,-0.0,-0.8118659928878907,-1.2803294029571402,0.0,1.0
2019-05-23,-0.0,-0.654140960927276,-0.0,-0.8206393718452046,-1.2642363058515609,0.0,1.0
2019-05-24,-0.0,-0.6514392523364485,-0.0,-0.8189532710280373,-1.2679252336448599,0.0,1.0
2019-05-28,-0.0,-0.6366969730983649,-0.0,-0.8308077973584764,-1.274030007108916,0.0,1.0
2019-05-29,-0.0,-0.6385092239898423,-0.0,-0.8288146986332063,-1.2670849204570915,0.0,1.0
2019-05-30,-0.0,-0.6381667413715822,-0.0,-0.8287763334827432,-1.2682653518601523,0.0,1.0
2019-05-31,-0.0,-0.6281345338194806,-0.0,-0.8167274350770146,-1.275652950368331,0.0,1.0
2019-06-03,-0.0,-0.6327453305662615,-0.0,-0.8069596798102578,-1.2661947820930919,0.0,1.0
2019-06-04,-0.0,-0.6383215331578752,-0.0,-0.7913407717685436,-1.2771990955258183,0.0,1.0
2019-06-05,-0.0,-0.6475094367552364,-0.0,-0.7863222559396047,-1.2668566353341721,0.0,1.0
2019-06-06,-0.0,-0.6611234294161124,-0.0,-0.7673318551367332,-1.2670362158167037,0.0,1.0
2019-06-07,-0.0,-0.655477751843207,-0.0,-0.7799266422140714,-1.2695342892075139,0.0,1.0
2019-06-10,-0.0,-0.6586024488588021,-0.0,-0.7674693892649723,-1.273110642547997,0.0,1.0
2019-06-11,-0.0,-0.6640454022775326,-0.0,-0.7707259171334249,-1.2746021736711302,0.0,1.0
2019-06-12,-0.0,-0.665702203427554,-0.0,-0.7702351806513836,-1.2735737072483124,0.0,1.0
2019-06-13,-0.0,-0.6933264087250066,-0.0,-0.7657751233445859,-1.2505100715955042,0.0,1.0
2019-06-14,-0.0,-0.7008076221668094,-0.0,-0.7612862406490752,-1.2597044921656928,0.0,1.0
2019-06-17,-0.0,-0.6915400655347035,-0.0,-0.7726020256181114,-1.2594206136431336,0.0,1.0
2019-06-18,-0.0,-0.7050206865705022,-0.0,-0.7708077080770809,-1.2514816057251483,0.0,1.0
2019-06-19,-0.0,-0.7043627159023228,-0.0,-0.7717391304347827,-1.246351995235259,0.0,1.0
2019-06-20,-0.0,-0.7060204157663365,-0.0,-0.7724834215036138,-1.2470382236793087,0.0,1.0
2019-06-21,-0.0,-0.7131147540983606,-0.0,-0.7619597615499254,-1.2507451564828613,0.0,1.0
2019-06-24,-0.0,-0.7046081574826634,-0.0,-0.7670568935948102,-1.2566549847140407,0.0,1.0
2019-06-25,-0.0,-0.6957980686775288,-0.0,-0.7731255359606278,-1.2594981544312291,0.0,1.0
2019-06-26,-0.0,-0.6887370229292703,-0.0,-0.7640227052057659,-1.2816491149451041,0.0,1.0
2019-06-27,-0.0,-0.6802873821284239,-0.0,-0.7659033078880407,-1.2957641071695853,0.0,1.0
2019-06-28,-0.0,-0.6718650660084521,-0.0,-0.7723175885410822,-1.2956729870227008,0.0,1.0
2019-07-01,-0.0,-0.6582339972347819,-0.0,-0.794252830611711,-1.2842943088823287,0.0,1.0
2019-07-02,-0.0,-0.659811130603561,-0.0,-0.7948191556866112,-1.2779664812810274,0.0,1.0
2019-07-03,-0.0,-0.6605456649124771,-0.0,-0.7926324039861158,-1.2791027507184713,0.0,1.0
2019-07-05,-0.0,-0.6460936043259369,-0.0,-0.7989931008763751,-1.2841693082230095,0.0,1.0
2019-07-08,-0.0,-0.6425371462704399,-0.0,-0.8047114164115583,-1.286044948853879,0.0,1.0
2019-07-09,-0.0,-0.6354174438558532,-0.0,-0.8028799522494963,-1.2922106990972169,0.0,1.0
2019-07-10,-0.0,-0.43522444309845887,-0.0,-0.7022343360926038,-1.227538865334141,0.0,1.0
2019-07-11,-0.0,-0.4258517034068136,-0.0,-0.7101536406145624,-1.2040080160320643,0.0,1.0
2019-07-12,-0.0,-0.41461220682302774,-0.0,-0.726878997867804,-1.190065298507463,0.0,1.0
2019-07-15,-0.0,-0.44232116058029014,-0.0,-0.7158245789561447,-1.1768550942137737,0.0,1.0
2019-07-16,-0.0,-0.4524898967970341,-0.0,-0.7177782973180588,-1.1696002137537156,0.0,1.0
2019-07-17,-0.0,-0.456045061355864,-0.0,-0.7187018037953463,-1.1780325890162944,0.0,1.0
2019-07-18,-0.0,-0.45802754599376694,-0.0,-0.7209543916088602,-1.1721121946315471,0.0,1.0
2019-07-19,-0.0,-0.45939332998156523,-0.0,-0.7211328976034859,-1.1712418300653593,0.0,1.0
2019-07-22,-0.0,-0.4691928837069052,-0.0,-0.7237913358126444,-1.1574027540456326,0.0,1.0
2019-07-23,-0.0,-0.4773669430328965,-0.0,-0.717471248997058,-1.148301684942498,0.0,1.0
2019-07-24,-0.0,-0.485663082437276,-0.0,-0.7603300196118212,-1.1353215662406169,0.0,1.0
2019-07-25,-0.0,-0.4876712328767123,-0.0,-0.756739387789616,-1.1379671909352274,0.0,1.0
2019-07-26,-0.0,-0.4778006965813411,-0.0,-0.7644134852737294,-1.1392148243330065,0.0,1.0
2019-07-29,-0.0,-0.48467168055040305,-0.0,-0.7576135712117635,-1.130282283902735,0.0,1.0
2019-07-30,-0.0,-0.48242305879183783,-0.0,-0.7569196578894201,-1.127887399824904,0.0,1.0
2019-07-31,-0.0,-0.5053368800296306,-0.0,-0.7435603892386949,-1.1182194686689788,0.0,1.0
2019-08-01,-0.0,-0.5104722653874738,-0.0,-0.7454563880818864,-1.1222214715221943,0.0,1.0
2019-08-02,-0.0,-0.5114979510278729,-0.0,-0.7435228773664783,-1.1317099603752498,0.0,1.0
2019-08-05,-0.0,-0.5119609107257982,-0.0,-0.73804757218961,-1.1431576804316106,0.0,1.0
2019-08-06,-0.0,-0.513055704338511,-0.0,-0.6956347080878416,-1.1389260846277451,0.0,1.0
2019-08-07,-0.0,-0.5087789706029898,-0.0,-0.694391491923347,-1.1411992909936122,0.0,1.0
2019-08-08,-0.0,-0.514540039487334,-0.0,-0.6984573168691229,-1.1333868754810428,0.0,1.0
2019-08-09,-0.0,-0.5054590240330205,-0.0,-0.6839757672591704,-1.139205112842021,0.0,1.0
2019-08-12,-0.0,-0.5068625813992319,-0.0,-0.6809817999666055,-1.1516446819168475,0.0,1.0
2019-08-13,-0.0,-0.5136931667109812,-0.0,-0.6678077638925818,-1.1420499867056635,0.0,1.0
2019-08-14,-0.0,-0.5243502731335872,-0.0,-0.6472769409038238,-1.1390829332891905,0.0,1.0
2019-08-15,-0.0,-0.5407511706342709,-0.0,-0.6367268083434298,-1.0970562231900194,0.0,1.0
2019-08-16,-0.0,-0.5466435601477946,-0.0,-0.6294673511427917,-1.0936794951443614,0.0,1.0
2019-08-19,-0.0,-0.54111328125,-0.0,-0.6315104166666667,-1.0825846354166666,0.0,1.0
2019-08-20,-0.0,-0.5402433469972022,-0.0,-0.6299368859392284,-1.0831218686967272,0.0,1.0
2019-08-21,-0.0,-0.5532571280119504,-0.0,-0.6385334805481587,-1.0555952458271092,0.0,1.0
2019-08-22,-0.0,-0.5541335065778787,-0.0,-0.6332629527367224,-1.0609387688809484,0.0,1.0
2019-08-23,-0.0,-0.5568370098437349,-0.0,-0.6348721613982653,-1.0570481790715052,0.0,1.0
2019-08-26,-0.0,-0.5480493540800876,-0.0,-0.6264939918172739,-1.0470023517283593,0.0,1.0
2019-08-27,-0.0,-0.5452322738386308,-0.0,-0.6223459014283876,-1.0495110024449879,0.0,1.0
2019-08-28,-0.0,-0.5368965738895674,-0.0,-0.6280131130680722,-1.0491097255254869,0.0,1.0
2019-08-29,-0.0,-0.5335369774919614,-0.0,-0.6297106109324758,-1.052186495176849,0.0,1.0
2019-08-30,-0.0,-0.5332671936505904,-0.0,-0.6232598329439626,-1.0437481998271834,0.0,1.0
2019-09-03,-0.0,-0.5375280179314761,-0.0,-0.620973422990714,-1.0435478706372079,0.0,1.0
2019-09-04,-0.0,-0.550404520354437,-0.0,-0.6209708488506486,-1.039103634262232,0.0,1.0
2019-09-05,-0.0,-0.5549996793021615,-0.0,-0.6192354563530242,-1.03271117952665,0.0,1.0
2019-09-06,-0.0,-0.5570310495252759,-0.0,-0.6176225301513986,-1.032942006671799,0.0,1.0
2019-09-09,-0.0,-0.5579217447081463,-0.0,-0.6161321359846055,-1.0331622835150736,0.0,1.0
2019-09-10,-0.0,-0.5594746115649527,-0.0,-0.6143200384430563,-1.0297933685728016,0.0,1.0
2019-09-11,-0.0,-0.5565557228433226,-0.0,-0.6224493064676299,-1.0244097767242208,0.0,1.0
2019-09-12,-0.0,-0.5370068157818949,-0.0,-0.6330997408082941,-1.0298230456625388,0.0,1.0
2019-09-13,-0.0,-0.534146575737201,-0.0,-0.6268369993276343,-1.0407581724458106,0.0,1.0
2019-09-16,-0.0,-0.5339333183870865,-0.0,-0.6288313102520577,-1.0400025622137528,0.0,1.0
2019-09-17,-0.0,-0.5285636474319951,-0.0,-0.6310595623337926,-1.0443753804748326,0.0,1.0
2019-09-18,-0.0,-0.49607132548667465,-0.0,-0.6560405375068151,-1.0549693723742024,0.0,1.0
2019-09-19,-0.0,-0.5145183001089673,-0.0,-0.6236779693609383,-1.0666944426639318,0.0,1.0
2019-09-20,-0.0,-0.5275141097998974,-0.0,-0.6243265777321704,-1.0548999486916366,0.0,1.0
2019-09-23,-0.0,-0.5261287223823247,-0.0,-0.6207492795389049,-1.0551713096381683,0.0,1.0
