Date,IRBO,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-01,1.0,-0.3420149828467409,-0.373824359961726,-0.24920068146281127,-0.15876683236481598,-0.20996989427991317,0.0
2019-04-02,1.0,-0.344029187520464,-0.37277234669535525,-0.24068010664670939,-0.16247251976238364,-0.21878946629870433,0.0
2019-04-03,1.0,-0.3500397586416577,-0.3720005612984705,-0.23654053042705456,-0.1662145095654614,-0.21392487955470318,0.0
2019-04-04,1.0,-0.3525225330680089,-0.3737328807210582,-0.23188575441882245,-0.162776542198291,-0.2201568535643217,0.0
2019-04-05,1.0,-0.3538580355262234,-0.37115308104565986,-0.2371691357157902,-0.1626764024433055,-0.21547426806150388,0.0
2019-04-08,1.0,-0.3538263515094781,-0.37093377018488183,-0.23723379358764335,-0.16276620641235665,-0.21549262813011932,0.0
2019-04-09,1.0,-0.3535771958154883,-0.3710360644995202,-0.23730955557115777,-0.1629572421540406,-0.21545086475227598,0.0
2019-04-10,1.0,-0.3543220556945451,-0.3674857957866679,-0.24148331735602888,-0.16362318501718534,-0.21125113984427973,0.0
2019-04-11,1.0,-0.35460793940244073,-0.36596998176462336,-0.2418291485481835,-0.16428204049188758,-0.21120306728386404,0.0
2019-04-12,1.0,-0.3536688023195997,-0.36627227236589815,-0.24351120048636768,-0.16459336856381238,-0.2102604873029977,0.0
2019-04-15,1.0,-0.3538188110939619,-0.3662363780926991,-0.24308965904307564,-0.1653337074973107,-0.21004630279219869,0.0
2019-04-16,1.0,-0.35374611120207716,-0.3668452199948539,-0.24158499216392598,-0.16605459521414703,-0.21089565156370613,0.0
2019-04-17,1.0,-0.35482889377838117,-0.36690698001029914,-0.2361312672627686,-0.16572257853096767,-0.21714807359206031,0.0
2019-04-18,1.0,-0.3576995997472088,-0.36345762235798046,-0.23252112445287082,-0.16621023804508112,-0.22079441986751866,0.0
2019-04-22,1.0,-0.35649405375035115,-0.36672441239816467,-0.232067609326716,-0.16635452757748853,-0.21940256578331305,0.0
2019-04-23,1.0,-0.36079046570980355,-0.3652860052916247,-0.23002177526984943,-0.16973003348240417,-0.21557517150951788,0.0
2019-04-24,1.0,-0.35881774782364506,-0.36090049611532343,-0.232448750351025,-0.16933445661331087,-0.21866516896002997,0.0
2019-04-25,1.0,-0.3608997916715433,-0.3582313148100466,-0.23009761007467056,-0.16998665761569254,-0.22153039488776013,0.0
2019-04-26,1.0,-0.3607510372471344,-0.36262628630364974,-0.22228733503668455,-0.1668737254166569,-0.23154637725322896,0.0
2019-04-29,1.0,-0.36215062839992496,-0.35436597261301817,-0.21846276495966985,-0.1681204276871131,-0.24167604577002436,0.0
2019-04-30,1.0,-0.36173656065296933,-0.35584951684022886,-0.21688244675860774,-0.16847265221878224,-0.24251805985552116,0.0
2019-05-01,1.0,-0.360331198836582,-0.3553585250862008,-0.21816433279384514,-0.16860178734782916,-0.24316843759529003,0.0
2019-05-02,1.0,-0.3617415361530526,-0.35487198724561564,-0.2178092469286317,-0.16639313514020446,-0.2437400356372503,0.0
2019-05-03,1.0,-0.36230184785667385,-0.3526404652471626,-0.2173107588406341,-0.16806584748147455,-0.24470030953944283,0.0
2019-05-06,1.0,-0.362670855508405,-0.35202682109113076,-0.21756969029142145,-0.16749114950882704,-0.24474245656811947,0.0
2019-05-07,1.0,-0.36850763807285547,-0.3436662749706228,-0.20951821386603994,-0.17706227967097535,-0.2513983548766157,0.0
2019-05-08,1.0,-0.35805409484283257,-0.3423727214846606,-0.212323437168392,-0.19159572712052256,-0.25375527625156225,0.0
2019-05-09,1.0,-0.3575,-0.3426179245283019,-0.21224056603773586,-0.19160377358490568,-0.25455188679245283,0.0
2019-05-10,1.0,-0.35651167186466304,-0.34202816368963235,-0.20983366411492296,-0.1942396748889519,-0.2601124657404782,0.0
2019-05-13,1.0,-0.36177248677248675,-0.34226190476190477,-0.2049083522297808,-0.19236583522297807,-0.2607473544973545,0.0
2019-05-14,1.0,-0.36010706333791276,-0.34298166658771145,-0.20131223648680657,-0.20067269884883226,-0.26360793974134256,0.0
2019-05-15,1.0,-0.3614449264026168,-0.34411813505890165,-0.19853516319419756,-0.20057360923463463,-0.2656142596411387,0.0
2019-05-16,1.0,-0.36910410932903104,-0.3421751921799373,-0.19393565530986046,-0.20283287463224825,-0.26452026193413686,0.0
2019-05-17,1.0,-0.3680428750978207,-0.34257392871540704,-0.19213166069861745,-0.19829732742061704,-0.27036448575968125,0.0
2019-05-20,1.0,-0.3700256434609175,-0.3480387501187197,-0.18676987368221104,-0.19956786019565012,-0.26999240193750595,0.0
2019-05-21,1.0,-0.3843021455956945,-0.3467006405829543,-0.17424332626866382,-0.20470078346391063,-0.27137856309384895,0.0
2019-05-22,1.0,-0.3848408311094167,-0.3482176896683187,-0.17227411361036982,-0.2048703774304232,-0.27256481128478843,0.0
2019-05-23,1.0,-0.38479323084256944,-0.3485639375521392,-0.17068287450840186,-0.2046240019068049,-0.27486592777976404,0.0
2019-05-24,1.0,-0.3890268953327282,-0.35685281612764536,-0.16137199636936894,-0.20830745712511345,-0.27303778722591127,0.0
2019-05-28,1.0,-0.39039361803764216,-0.3530858889844272,-0.1618180949651285,-0.2089185057800707,-0.27424285850769087,0.0
2019-05-29,1.0,-0.4000953516090584,-0.35699642431466033,-0.15916567342073898,-0.2052681764004768,-0.26224076281287245,0.0
2019-05-30,1.0,-0.40063392197516745,-0.3566645218178785,-0.15902862181549535,-0.20428493124568053,-0.262553323324039,0.0
2019-05-31,1.0,-0.40129457568012994,-0.34955931879523255,-0.1697518331860415,-0.21210022213198942,-0.25581006520648725,0.0
2019-06-03,1.0,-0.4016065214282309,-0.351766220145874,-0.1750250274109739,-0.20944367640749392,-0.24572150450493396,0.0
2019-06-04,1.0,-0.41420879592128457,-0.3490494115404774,-0.172916567398866,-0.21043979606423024,-0.23581264592366702,0.0
2019-06-05,1.0,-0.41408497586723414,-0.34877196319456,-0.1749922727596947,-0.2107277871561378,-0.22905917877267645,0.0
2019-06-06,1.0,-0.41459472308057993,-0.35215117661041123,-0.16760161635369622,-0.20639410506299025,-0.23622533872117896,0.0
2019-06-07,1.0,-0.41347273375311866,-0.36003326600926694,-0.16561720327907806,-0.2032790780563146,-0.23374123797077342,0.0
2019-06-10,1.0,-0.41569186875891584,-0.3591298145506419,-0.16585829766999527,-0.20423204945316217,-0.2326438421302901,0.0
2019-06-11,1.0,-0.4193018382703115,-0.35917706448233166,-0.1608248404609963,-0.20387655967234974,-0.23799885703400323,0.0
2019-06-12,1.0,-0.4197228043436845,-0.35828253000571536,-0.159673271099257,-0.20430081920365784,-0.2394265574395123,0.0
2019-06-13,1.0,-0.42053114207455045,-0.3570560914612361,-0.15843753721567225,-0.2045254257472907,-0.24125282839109208,0.0
2019-06-14,1.0,-0.4204586041860132,-0.35157273138557515,-0.16265447531966568,-0.2096102102531133,-0.23682643998380837,0.0
2019-06-17,1.0,-0.41924341321644676,-0.3542331697555863,-0.16296631568917053,-0.20729906141312116,-0.23845824003049215,0.0
2019-06-18,1.0,-0.4192295781022941,-0.35447983419491624,-0.16289873025704552,-0.20735164494842417,-0.23827334016246993,0.0
2019-06-19,1.0,-0.4190323965838065,-0.35433465337086695,-0.16081397013216278,-0.20852617014170524,-0.24290281024858054,0.0
2019-06-20,1.0,-0.4177961248448983,-0.3549203016130572,-0.16319079889281285,-0.20752600935382268,-0.24274601508065285,0.0
2019-06-21,1.0,-0.4176493053897933,-0.35429894495631836,-0.16353177065928295,-0.20902754571060295,-0.242469088652313,0.0
2019-06-24,1.0,-0.4177487110941379,-0.3546639297307619,-0.163571701355738,-0.20863566927630323,-0.24224269620011457,0.0
2019-06-25,1.0,-0.4168138635604144,-0.35133909390366164,-0.16479686828662818,-0.2109609968014513,-0.24308970258270876,0.0
2019-06-26,1.0,-0.41757821829472175,-0.35063291139240504,-0.16462861237162646,-0.21287317888703128,-0.24263195605445426,0.0
2019-06-27,1.0,-0.42293821204232246,-0.34756024743843894,-0.15472067639542383,-0.20795815519835675,-0.25522462920060185,0.0
2019-06-28,1.0,-0.4213556973215779,-0.3524956395001553,-0.15439753422693714,-0.20572002007024584,-0.25534609227534466,0.0
2019-07-01,1.0,-0.42378427438616606,-0.35093627591477977,-0.15403171873507215,-0.20593293207222702,-0.2537737651667144,0.0
2019-07-02,1.0,-0.4271686934085099,-0.35028788494158686,-0.15347492653558545,-0.20567646988556276,-0.2524547865351076,0.0
2019-07-03,1.0,-0.4264621559633027,-0.3523987003058104,-0.1519973241590214,-0.2051079892966361,-0.2532014525993884,0.0
2019-07-05,1.0,-0.42708805767073255,-0.35690926885159807,-0.14699353113885374,-0.20222948941350583,-0.25381328622920296,0.0
2019-07-08,1.0,-0.4266240122233628,-0.35665003461694555,-0.14679972306443526,-0.20228233103349486,-0.2550194571107981,0.0
2019-07-09,1.0,-0.424962994795397,-0.3571360359069856,-0.14730458864537077,-0.2022394117366184,-0.2558133982714988,0.0
2019-07-10,1.0,-0.42756858718750745,-0.3502065375707361,-0.14419426470237098,-0.20844774480074496,-0.25727656932737997,0.0
2019-07-11,1.0,-0.42681849650266185,-0.35090357850509685,-0.14359378357086586,-0.20826469956313112,-0.2576810141087159,0.0
2019-07-12,1.0,-0.4235442977534796,-0.35287798123522807,-0.14465108506219113,-0.20803590612839304,-0.25826628786974476,0.0
2019-07-15,1.0,-0.42256547377467946,-0.3559815694606918,-0.14859025473297202,-0.20937283644090052,-0.25084154988421226,0.0
2019-07-16,1.0,-0.4166825775656325,-0.35119331742243437,-0.1411217183770883,-0.21443914081145585,-0.26319809069212413,0.0
2019-07-17,1.0,-0.4206881730700351,-0.3551660736884835,-0.1381121803290432,-0.21447503522051625,-0.2593662694906755,0.0
2019-07-18,1.0,-0.4228181514529751,-0.355823829746624,-0.13930906141146154,-0.21274514482034643,-0.2551176217970129,0.0
2019-07-19,1.0,-0.4337858148245342,-0.35618007013860725,-0.13531502731588615,-0.209628551661617,-0.2507335925758046,0.0
2019-07-22,1.0,-0.43310825320321633,-0.35086254205339884,-0.13175538641406792,-0.20951540168452196,-0.26079072319916013,0.0
2019-07-23,1.0,-0.4341860354125901,-0.3507850904405097,-0.1321051878012695,-0.20923018183553668,-0.25998663675845946,0.0
2019-07-24,1.0,-0.4344133225175359,-0.3508851457746815,-0.13308202509901226,-0.20840292026530513,-0.2590542539485613,0.0
2019-07-25,1.0,-0.4335856354910341,-0.35670112939041565,-0.1298679592177837,-0.20553472935221223,-0.2620042501372937,0.0
2019-07-26,1.0,-0.4340217261549481,-0.35406470096693327,-0.12880506147785603,-0.2067804703354423,-0.26379372090247105,0.0
2019-07-29,1.0,-0.42955006564029125,-0.35054302422723477,-0.1318295739348371,-0.20670724430122925,-0.26831364124597207,0.0
2019-07-30,1.0,-0.429812834224599,-0.3517236440030558,-0.1315412528647823,-0.20731474407944997,-0.26690221543162723,0.0
2019-07-31,1.0,-0.4321946788420625,-0.34178758396481246,-0.13173810149881673,-0.2107188105084503,-0.274042024239237,0.0
2019-08-01,1.0,-0.4415358597527571,-0.3420670271300288,-0.11749994045208775,-0.2122049400948003,-0.2686087225781864,0.0
2019-08-02,1.0,-0.4410678987353831,-0.3407082807401939,-0.11995998952106504,-0.20986448831836912,-0.2699754697658911,0.0
2019-08-05,1.0,-0.4415054737996995,-0.34180838123404966,-0.12135378157273358,-0.20800438858015122,-0.2724020321034179,0.0
2019-08-06,1.0,-0.4386407443542822,-0.34174142731361395,-0.12179044808795185,-0.207124669823668,-0.2703519501225519,0.0
2019-08-07,1.0,-0.44366598584524775,-0.3373628461501924,-0.11668170807010877,-0.20505391155654776,-0.2721939866052344,0.0
2019-08-08,1.0,-0.44415948327040444,-0.3380114459404906,-0.11730901664648193,-0.20412718767067986,-0.27109306357008855,0.0
2019-08-09,1.0,-0.44415732201702185,-0.3355539223821152,-0.11630829046253052,-0.19997155117232876,-0.27476826059126147,0.0
2019-08-12,1.0,-0.4466377902435561,-0.33522686927501244,-0.11079552178749794,-0.19938933465880848,-0.27487041113399135,0.0
2019-08-13,1.0,-0.45046662728883635,-0.3384760779681039,-0.10835203780271706,-0.19484937979917305,-0.2705256940342587,0.0
2019-08-14,1.0,-0.4503717691490617,-0.3398560132184586,-0.10813171249852471,-0.19376844093001297,-0.2683347102561076,0.0
2019-08-15,1.0,-0.45187548382556475,-0.3471580379553825,-0.11154378474747238,-0.1852025616364447,-0.25006451007530084,0.0
2019-08-16,1.0,-0.45220510656256596,-0.3516681906637594,-0.10909474572694662,-0.18053504021007713,-0.2511312747649527,0.0
2019-08-19,1.0,-0.45385516756503397,-0.3492852120928052,-0.10792125615186313,-0.1808296226857277,-0.2516756503398172,0.0
2019-08-20,1.0,-0.45450713131455067,-0.3496100611255533,-0.10929998360617346,-0.1783414131478489,-0.25021663270802597,0.0
2019-08-21,1.0,-0.4567439249713497,-0.35210608789204106,-0.0961246111747784,-0.18364244451200976,-0.25020464485347427,0.0
2019-08-22,1.0,-0.4575934114784399,-0.35226129477550827,-0.09417187244098173,-0.1827753211202358,-0.2528485529117241,0.0
2019-08-23,1.0,-0.45976043421298896,-0.3541549691184728,-0.0933464345873105,-0.18287946846341008,-0.2493683323975295,0.0
2019-08-26,1.0,-0.46556140269175245,-0.3495552554370605,-0.09209239510082429,-0.17738555395147393,-0.24391095794718948,0.0
2019-08-27,1.0,-0.4651330480089319,-0.3479949758094529,-0.0895515444733904,-0.17526516561220692,-0.2480926684034239,0.0
2019-08-28,1.0,-0.46871585017089445,-0.3391615708340115,-0.09535213559952568,-0.17905554651352043,-0.24283289544048922,0.0
2019-08-29,1.0,-0.474544778892605,-0.3363991081382386,-0.09668803418803419,-0.17923169825343738,-0.2356930509104422,0.0
2019-08-30,1.0,-0.47953243500243525,-0.3317716909803558,-0.0948349838810678,-0.18048565530997054,-0.23266924878818102,0.0
2019-09-03,1.0,-0.4727922741201598,-0.3266784288234748,-0.09455381186739717,-0.1818646113845297,-0.24561240598012818,0.0
2019-09-04,1.0,-0.47571667130531586,-0.32551720938862605,-0.09043046664811207,-0.1819742091103071,-0.2456860562204286,0.0
2019-09-05,1.0,-0.47702188833240583,-0.3257048785012057,-0.08926915229085512,-0.1816453348172881,-0.24506121313299947,0.0
2019-09-06,1.0,-0.4768948967052331,-0.32590600292146815,-0.0892670824735097,-0.18300911219828886,-0.24354842449395997,0.0
2019-09-09,1.0,-0.4747123236822569,-0.3216174832962138,-0.08969005196733482,-0.1848552338530067,-0.24909521158129175,0.0
2019-09-10,1.0,-0.4790888636310918,-0.31583586555635457,-0.1018069634200088,-0.1886525480735775,-0.23420936651898588,0.0
2019-09-11,1.0,-0.4791695662259337,-0.3126652748782185,-0.10531199257712828,-0.1902806773370448,-0.2321967061006727,0.0
2019-09-12,1.0,-0.4740627319970305,-0.3203646993318485,-0.10504825538233112,-0.19102635486265776,-0.2294450631031923,0.0
2019-09-13,1.0,-0.4818807818042707,-0.31647770744939835,-0.10417101388792283,-0.18854188402772948,-0.2274466161229742,0.0
2019-09-16,1.0,-0.47986740536405575,-0.31910799972182946,-0.10459213240918891,-0.1872087901898514,-0.22733489417928093,0.0
2019-09-17,1.0,-0.48040056561348204,-0.31964115997125575,-0.10426760008345116,-0.18637427849509725,-0.22740443682051045,0.0
2019-09-18,1.0,-0.48139567211899353,-0.30763171308095083,-0.10082943329780826,-0.19081599555164266,-0.23617997312450767,0.0
2019-09-19,1.0,-0.48097775718257646,-0.3081325301204819,-0.10092678405931418,-0.1902687673772011,-0.2366543095458758,0.0
2019-09-20,1.0,-0.47580869404022613,-0.3071878765409213,-0.10116785614978217,-0.19448048938733897,-0.23850681249420705,0.0
2019-09-23,1.0,-0.47990467155649136,-0.30479650153867516,-0.09447233855480228,-0.19868576320599735,-0.2359610356556144,0.0
2019-09-24,1.0,-0.4768533505988993,-0.30245571844794894,-0.08430837534107201,-0.2083892151875318,-0.2403459279470934,0.0
2019-09-25,1.0,-0.48222787150450663,-0.30413681534550496,-0.08271319620984517,-0.20566212156228336,-0.23633002079963025,0.0
2019-09-26,1.0,-0.49975855963577,-0.30324909747292417,-0.06675251212950402,-0.19602658143438573,-0.23364528961346548,0.0
2019-09-27,1.0,-0.47847685944684487,-0.2962406709951708,-0.07483999168187805,-0.21802721874350145,-0.24300469049654566,0.0
2019-09-30,1.0,-0.4762047636632201,-0.30723781388478577,-0.06958548744460857,-0.21745753323485967,-0.23749076809453473,0.0
2019-10-01,1.0,-0.47688542003417544,-0.30030480764790096,-0.07483951415508244,-0.21588232577471944,-0.24125987161132406,0.0
2019-10-02,1.0,-0.4829694927770342,-0.29870309687543267,-0.07444500853833018,-0.21419670466608207,-0.23731942585498686,0.0
2019-10-03,1.0,-0.4838954759986186,-0.3065730401749741,-0.07206170139288592,-0.21112006446414183,-0.22864049729480831,0.0
2019-10-04,1.0,-0.48229284119934646,-0.3030581954575788,-0.07131187150516602,-0.2150631658881193,-0.2293991761971604,0.0
2019-10-07,1.0,-0.48994599563368957,-0.2942893255199357,-0.05646328852119959,-0.22387682408364934,-0.23348270711248995,0.0
2019-10-08,1.0,-0.4867976559806963,-0.2936228886590831,-0.04796047339997702,-0.23626335746294383,-0.23343674594967254,0.0
2019-10-09,1.0,-0.49045507799039767,-0.29140152994417773,-0.04367002825572581,-0.23675082125381913,-0.23493602260458066,0.0
2019-10-10,1.0,-0.4877185726430919,-0.2959720594655454,-0.04510466211713886,-0.235219778957285,-0.23372624709910161,0.0
2019-10-11,1.0,-0.4915390999631133,-0.2983908151973441,-0.0682405016599041,-0.20631224640354115,-0.24093969015123573,0.0
2019-10-14,1.0,-0.48950630082705554,-0.2988688460386574,-0.06881378579491787,-0.2065565461791877,-0.2400304098417306,0.0
2019-10-15,1.0,-0.4837209302325581,-0.29707575408703657,-0.0652314068616164,-0.21031545014966613,-0.24623532120653924,0.0
2019-10-16,1.0,-0.4829656552644292,-0.29642750339306667,-0.06763129442616916,-0.20963400887948289,-0.24372570219226614,0.0
2019-10-17,1.0,-0.4666971115424135,-0.3208813791528713,-0.04279027286219888,-0.22210297979221372,-0.23091677132092703,0.0
2019-10-18,1.0,-0.4844538388108551,-0.2913768807673076,-0.022591935997090775,-0.23680621846447567,-0.23762443747443068,0.0
2019-10-21,1.0,-0.49114148604698765,-0.278878300620892,-0.02199276763174054,-0.23380108712956854,-0.2485387432054402,0.0
2019-10-22,1.0,-0.4753624507818012,-0.2705237043949291,-0.029792657668935064,-0.2412772833830257,-0.2590299747365546,0.0
2019-10-23,1.0,-0.48115506365147687,-0.2695907631345221,-0.033499578693265926,-0.24157955865272937,-0.2515087335747307,0.0
2019-10-24,1.0,-0.4802546026965985,-0.26835945520498256,-0.042160016425980426,-0.23760636963018733,-0.2530057262792873,0.0
2019-10-25,1.0,-0.4782262286871998,-0.26882014159211454,-0.04582394318104213,-0.23430990917161781,-0.2492203328097612,0.0
2019-10-28,1.0,-0.47618396774413996,-0.26941388186519055,-0.04801931706872594,-0.23221485683045173,-0.252124194172988,0.0
2019-10-29,1.0,-0.4760035600995002,-0.2695406102375682,-0.050274994865241104,-0.22962641776398365,-0.25666948127524586,0.0
2019-10-30,1.0,-0.48159901374366465,-0.2658782703986119,-0.04737226610657048,-0.22987534815761837,-0.25825304780603625,0.0
2019-10-31,1.0,-0.4803345750394223,-0.2604611833535206,-0.05546541124848595,-0.21941632195991498,-0.2696939918184519,0.0
2019-11-01,1.0,-0.4815754003609531,-0.2596806250428346,-0.05391451351289608,-0.21954172663514038,-0.2698238640257693,0.0
2019-11-04,1.0,-0.48266654494830774,-0.26072072483282743,-0.041034301755026585,-0.2299564096127074,-0.26784124883036264,0.0
2019-11-05,1.0,-0.477745552536025,-0.25622873324350864,-0.02868300258055676,-0.23873575555504806,-0.2822855054922469,0.0
2019-11-06,1.0,-0.47084277766330107,-0.2549167754195572,-0.031526890583144444,-0.24177484717356962,-0.29047324678892783,0.0
2019-11-07,1.0,-0.4714419797175103,-0.2524780807178994,-0.026554952727605705,-0.247327335576769,-0.29141771398484534,0.0
2019-11-08,1.0,-0.47020900727281073,-0.24502718700529977,-0.026223415238488538,-0.25351595659256204,-0.29928648450225986,0.0
2019-11-11,1.0,-0.4686709297511156,-0.24225974145466253,-0.02705065096379445,-0.26096057413626533,-0.30126052353130606,0.0
2019-11-12,1.0,-0.4694163925375538,-0.23565135377608062,-0.026868487037335236,-0.26417611741160774,-0.3042718133928366,0.0
2019-11-13,1.0,-0.46951135264588034,-0.23649426610786167,-0.029774789296734678,-0.2622622392115323,-0.30472527978630315,0.0
2019-11-14,1.0,-0.46834335198876065,-0.2352656671042631,-0.03113844169603169,-0.2583431216748428,-0.3100485962366705,0.0
2019-11-15,1.0,-0.46462410955114464,-0.23528598104986514,-0.0397445650920995,-0.2538672568411831,-0.3118472923438689,0.0
2019-11-18,1.0,-0.45786342651078393,-0.2421159014171854,-0.04152789581275697,-0.24815674024393045,-0.30723292831384796,0.0
2019-11-19,1.0,-0.46612616358302733,-0.2498787332825168,-0.0367957868477583,-0.24779987526851918,-0.3092647772157162,0.0
2019-11-20,1.0,-0.47439651396029786,-0.2501095151361446,-0.03963295137527955,-0.2377977082516773,-0.30359901321098376,0.0
2019-11-21,1.0,-0.4907555989674179,-0.2349356961789809,-0.06135026395962697,-0.21614456150143027,-0.32247261564222424,0.0
2019-11-22,1.0,-0.5001626696411973,-0.23305911879531513,-0.06313905930470348,-0.21332961517010599,-0.3141615541922291,0.0
2019-11-25,1.0,-0.49932598893692187,-0.23309161902105704,-0.06324083112536606,-0.2135220564309952,-0.3150188258262446,0.0
2019-11-26,1.0,-0.49843500034777766,-0.22742343094294126,-0.059887320025039985,-0.21942454383158283,-0.3133477081449537,0.0
2019-11-27,1.0,-0.49889885712961035,-0.22405359668034402,-0.05897489394255512,-0.2209472146880868,-0.31532095416927464,0.0
2019-11-29,1.0,-0.49824422687844466,-0.2229948140740913,-0.06734727099369782,-0.22687844468733284,-0.31006255668472826,0.0
2019-12-02,1.0,-0.4960673895843999,-0.2237632056592358,-0.06934425466561177,-0.2274398473495602,-0.3103504444547866,0.0
2019-12-03,1.0,-0.486365855359509,-0.22523653439337937,-0.06794988027988934,-0.23453518376455817,-0.3105748889973731,0.0
2019-12-04,1.0,-0.48736974320803866,-0.23346203944919983,-0.07345552660960178,-0.22855414960922962,-0.3031726832899144,0.0
2019-12-05,1.0,-0.48481882791564723,-0.23217989048118376,-0.07920307584760573,-0.22728649656297334,-0.3066759874169871,0.0
2019-12-06,1.0,-0.48511592071163406,-0.2353202119959842,-0.0814129952604422,-0.22941327543134643,-0.3035184796058929,0.0
2019-12-09,1.0,-0.4616566229469455,-0.21403757532789788,-0.10669975186104218,-0.26120760959470635,-0.3196266099491906,0.0
2019-12-10,1.0,-0.4853865263773199,-0.2089970285936967,-0.1481562667446052,-0.2879584977349116,-0.30508061766281847,0.0
2019-12-11,1.0,-0.4876514615890972,-0.20476875441889947,-0.1509861764634176,-0.28661286783528783,-0.30799424628812444,0.0
2019-12-12,1.0,-0.4927599824484423,-0.1988932767783141,-0.14804251377309738,-0.28713860855150897,-0.3108575886109892,0.0
2019-12-13,1.0,-0.49222393124832153,-0.1986132473937352,-0.15823140213384118,-0.2833076979418443,-0.3090895773822603,0.0
2019-12-16,1.0,-0.49498082700339496,-0.19739638033363457,-0.1629094106440661,-0.2844442273404489,-0.30268910436460444,0.0
2019-12-17,1.0,-0.4960849564451405,-0.19604580600959184,-0.16492120974845845,-0.2855534892825683,-0.30429676030145836,0.0
2019-12-18,1.0,-0.5065927295132471,-0.1959581022797289,-0.16884781269254467,-0.2863339494762785,-0.3068391866913124,0.0
2019-12-19,1.0,-0.5085095410005157,-0.18703799209214372,-0.1618654682089442,-0.29268891672192343,-0.3057295120214151,0.0
2019-12-20,1.0,-0.5090833107991839,-0.1920892843973549,-0.16411416209838,-0.29135426141252246,-0.3016052508665405,0.0
2019-12-23,1.0,-0.512301119622864,-0.19529561972107642,-0.15775387939501082,-0.2953250834806521,-0.29463759575721865,0.0
2019-12-24,1.0,-0.5128154767750172,-0.1952273396837867,-0.1569773151330649,-0.2955415889227143,-0.29451045860748304,0.0
2019-12-26,1.0,-0.5098573568043996,-0.1950111708526675,-0.15879796715032776,-0.2941985220102625,-0.29724288625371337,0.0
2019-12-27,1.0,-0.5102591792656587,-0.19391812291380325,-0.15761829962693893,-0.2950618495974867,-0.2974916552130375,0.0
2019-12-30,1.0,-0.5091586768348005,-0.19303106838969128,-0.15607758514994727,-0.29413207130771685,-0.29972291017875974,0.0
2019-12-31,1.0,-0.5107520290317044,-0.19199176127307943,-0.15538337052203122,-0.29387244685285535,-0.3000269720226565,0.0
2020-01-02,1.0,-0.5112059241822372,-0.19229071649257026,-0.15521553626599968,-0.2937815703006228,-0.2995929576774067,0.0
2020-01-03,1.0,-0.5294479130819527,-0.18157907674155646,-0.1437490782164102,-0.3034019959687331,-0.29991150877537975,0.0
2020-01-06,1.0,-0.5231805929919138,-0.18289634893408477,-0.14604263660867434,-0.3009311443273707,-0.29735358980641996,0.0
2020-01-07,1.0,-0.5192373670538647,-0.18355143851394404,-0.1490467088173308,-0.29787286183404404,-0.30091163064255255,0.0
2020-01-08,1.0,-0.5120070500110157,-0.17779246530072704,-0.15703409953244718,-0.3017062005826051,-0.29935619691072435,0.0
2020-01-09,1.0,-0.5075487369912542,-0.17476914056774323,-0.15847461767723653,-0.30326867640592176,-0.2988957834562955,0.0
