Date,IDRV,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-13,1.0,-0.23396323135354288,-0.13260479530256075,-0.033786145350327375,-0.3171703520749353,-0.6125544655963837,0.0
2020-01-14,1.0,-0.23478788161485178,-0.13340485575016908,-0.035403596333698724,-0.3177227884413555,-0.6109336007649789,0.0
2020-01-15,1.0,-0.23397705009795694,-0.13403769008303015,-0.03575426812202631,-0.31728706036010823,-0.6112510495382032,0.0
2020-01-16,1.0,-0.23517339490193334,-0.12796473798362834,-0.029315049324844328,-0.3195736840877819,-0.6201170736257843,0.0
2020-01-17,1.0,-0.23499114384264005,-0.12601379696093967,-0.02920201361051552,-0.3195208352754731,-0.6208399366085579,0.0
2020-01-21,1.0,-0.23527216754512803,-0.12362983348103923,-0.03148467745697094,-0.32051401651196415,-0.6213209571341947,0.0
2020-01-22,1.0,-0.23446505658616265,-0.1191459572978649,-0.038641932096604825,-0.3190059502975149,-0.6221911095554777,0.0
2020-01-23,1.0,-0.23388414321056805,-0.11793399617233813,-0.039933716099519206,-0.3173925220557345,-0.6247957802361948,0.0
2020-01-24,1.0,-0.23340181156036977,-0.11889532169203473,-0.04005976281632272,-0.31763003081520214,-0.6244980857222897,0.0
2020-01-27,1.0,-0.23173005219985085,-0.11358128262490678,-0.04085104399701715,-0.3140147278150634,-0.6301733780760627,0.0
2020-01-28,1.0,-0.23628297922017277,-0.10670091057669856,-0.035722624328741535,-0.3179313565257997,-0.6381741769787532,0.0
2020-01-29,1.0,-0.23563593932322055,-0.10662777129521588,-0.035519253208868146,-0.31750291715285883,-0.6384597432905484,0.0
2020-01-30,1.0,-0.24321235305094235,-0.10640977794364621,-0.02999626796044038,-0.3225648441873484,-0.6303181563724576,0.0
2020-01-31,1.0,-0.2453595746665423,-0.10728943195597426,-0.027212946553493145,-0.32170506482604233,-0.6303283275813824,0.0
2020-02-03,1.0,-0.2463272100765989,-0.10486368187003794,-0.02412050941770855,-0.32069101999953437,-0.632232078414938,0.0
2020-02-04,1.0,-0.2549675848994781,-0.11309008355372482,-0.028717204577901563,-0.31918927142088144,-0.6244763264446369,0.0
2020-02-05,1.0,-0.27133468866720245,-0.10954564795990733,-0.02751642948323956,-0.32277433691078433,-0.6327596803933621,0.0
2020-02-06,1.0,-0.2955358200118413,-0.10742451154529306,-0.058543516873889874,-0.3037773830669035,-0.6029840142095915,0.0
2020-02-07,1.0,-0.29253794965306557,-0.11066379330759941,-0.05863547019679353,-0.3037629952400123,-0.6025528690174533,0.0
2020-02-10,1.0,-0.2901534739189221,-0.11504613705908864,-0.0597291078587186,-0.3039827312190146,-0.6031975709846527,0.0
2020-02-11,1.0,-0.287664738788281,-0.11534085521949371,-0.05859486109794254,-0.3040201005025126,-0.6047217218166304,0.0
2020-02-12,1.0,-0.2820165752416233,-0.11913751751323882,-0.06159910712165468,-0.3007052789057491,-0.6111942247868728,0.0
2020-02-13,1.0,-0.2832034961048831,-0.1188485654569637,-0.06049306479194375,-0.3007790233707011,-0.6117471024130724,0.0
2020-02-14,1.0,-0.2832478388904721,-0.11862353946993445,-0.06029733067350622,-0.3006079604825686,-0.612045217060891,0.0
2020-02-18,1.0,-0.2833289789326176,-0.11873263187896349,-0.06096952711208227,-0.30092867491627673,-0.6111678502719521,0.0
2020-02-19,1.0,-0.28353282036667615,-0.11840980336278142,-0.06058231214971027,-0.3008216965897217,-0.6114990025648332,0.0
2020-02-20,1.0,-0.2889470553242118,-0.1187388459250446,-0.05763236168947055,-0.3024390243902439,-0.6117787031528852,0.0
2020-02-21,1.0,-0.2876067258068352,-0.11984208148024829,-0.056936285585178485,-0.3014245962851095,-0.6125050538682902,0.0
2020-02-24,1.0,-0.29071150004756013,-0.11759250451821554,-0.054337486920955004,-0.3006991344050224,-0.6146913345381908,0.0
2020-02-25,1.0,-0.278829357007825,-0.14065902510229966,-0.07954246332766995,-0.3051281437698916,-0.5888152384598818,0.0
2020-02-26,1.0,-0.2872057125350553,-0.13013456507906582,-0.06360615558645394,-0.29877689534089036,-0.5769330473923597,0.0
2020-02-27,1.0,-0.3035276940467219,-0.12243311981914091,-0.05378673700075357,-0.30614167294649586,-0.569070271288621,0.0
2020-02-28,1.0,-0.29426509155893893,-0.14677280850372504,-0.04569823844779168,-0.28238215703112307,-0.5517673544224476,0.0
2020-03-02,1.0,-0.3033772976982453,-0.1379662038432118,-0.03875663521939686,-0.2844625762036114,-0.5533946825525602,0.0
2020-03-03,1.0,-0.2999134514644923,-0.1585660274222202,-0.008654853550767548,-0.2684826675169681,-0.5419760397212227,0.0
2020-03-04,1.0,-0.28189770133128406,-0.17788124675089848,-0.022964084713966052,-0.2513843997920575,-0.5260945234274349,0.0
2020-03-05,1.0,-0.2820392681838465,-0.19754573850959392,-0.0,-0.23710397144132087,-0.5143462739848282,0.0
2020-03-06,1.0,-0.27904492756848176,-0.19940363603996528,-0.0038051581032065686,-0.23358330180911901,-0.5094016333251742,0.0
2020-03-09,1.0,-0.2806225680933852,-0.1976876042245692,-0.0010450250138966093,-0.2325958866036687,-0.5115063924402447,0.0
2020-03-10,1.0,-0.2771509167842031,-0.19682210860366714,-0.06130994358251058,-0.24025916784203105,-0.4282440056417489,0.0
2020-03-11,1.0,-0.2658782303985983,-0.21248357424441522,-0.06340341655716163,-0.22980727113447216,-0.4185282522996058,0.0
2020-03-12,1.0,-0.2755254442736855,-0.19119461460204767,-0.046970713651810644,-0.23087079806922228,-0.419987445615706,0.0
2020-03-13,1.0,-0.278337690815552,-0.1777009361558573,-0.06536223327991904,-0.23165640549886143,-0.3554018723117146,0.0
2020-03-16,0.9874482813494588,-0.21990372374283892,-0.2606222151495862,-0.05679105665181412,-0.20060868873329085,-0.2512929662635264,0.012551718650541055
2020-03-17,1.0,-0.22053177291859155,-0.24586798070013346,-0.11569654039626322,-0.23044861923827126,-0.2406529103788112,0.0
2020-03-18,0.9906225735162363,-0.20735859199235473,-0.2501443446751747,-0.0767714575825751,-0.2215541441853983,-0.23513249845700518,0.009377426483763713
2020-03-19,0.9932857142857142,-0.2027142857142857,-0.30028571428571427,-0.09151020408163266,-0.23224489795918368,-0.21404081632653063,0.006714285714285714
2020-03-20,0.9862094141029022,-0.20107891054371416,-0.3593664442596686,-0.06763471171591393,-0.22438094465513397,-0.17556632663408303,0.013790585897097894
2020-03-23,0.9757983193277311,-0.1920316361838853,-0.3605140879881364,-0.04660405338606031,-0.21233811171527434,-0.16577360355907067,0.024201680672268903
2020-03-24,0.97090268259252,-0.1896808302330135,-0.35400430781280595,-0.0435089093401214,-0.20665752888192673,-0.1642647346778931,0.029097317407479926
2020-03-25,0.9807548617702296,-0.19988287324057433,-0.3658797633231689,-0.06221854237767322,-0.21757305276762456,-0.1738524606716614,0.019245138229770392
2020-03-26,0.9913990944238841,-0.20110819360307647,-0.38071412326586307,-0.07525792379101454,-0.23040502822172143,-0.1800194347385614,0.008600905576115946
2020-03-27,0.9894844100264928,-0.20032606480538007,-0.3740574689219482,-0.05958834318320766,-0.2303444059506827,-0.17360912981455065,0.010515589973507234
2020-03-30,0.9892304560260586,-0.20020358306188923,-0.37575325732899023,-0.0566571661237785,-0.23025244299674266,-0.17296416938110748,0.010769543973941368
2020-03-31,0.9883206942698407,-0.19453343606796705,-0.37888803276694105,-0.05535504278356787,-0.2252727198994282,-0.17358773672898334,0.011679305730159375
2020-04-01,0.9879435067171891,-0.19450467062470872,-0.37879678223338936,-0.05468987457194383,-0.22516261068671353,-0.17312719093838017,0.012056493282810886
2020-04-02,0.9874817990616406,-0.19426468209027667,-0.3784986248179906,-0.05233780941595211,-0.22506471444750042,-0.17218087688076364,0.01251820093835949
2020-04-03,0.987543728388571,-0.19412371342486806,-0.3790467716822033,-0.052049420662042746,-0.22463753462883948,-0.17224435322427356,0.012456271611429032
2020-04-06,0.9868896834535281,-0.1946750701977658,-0.37860331697068866,-0.0514716279821425,-0.2244106417792861,-0.17091893420600773,0.013110316546471932
2020-04-07,0.989952718676123,-0.19998777207141108,-0.38648406293307247,-0.05300807043286867,-0.22688921496698458,-0.17161897774516996,0.01004728132387707
2020-04-08,0.9912784166343267,-0.2002491880961621,-0.3867521803958414,-0.05092015768295922,-0.2287424171245328,-0.17586143507833085,0.00872158336567332
2020-04-09,0.9875448083115621,-0.199283067015007,-0.37572148976244,-0.05701034894789072,-0.22472001134131278,-0.16849950381756687,0.012455191688437938
2020-04-13,0.9862855988689153,-0.20389820238335687,-0.35859422338921426,-0.061886487578267015,-0.22466168450818014,-0.1707533831549182,0.013714401131084629
2020-04-14,0.9837632288439097,-0.20504205062170536,-0.34501629713090015,-0.07243169288962215,-0.22180193955977626,-0.1676994889541668,0.016236771156090297
2020-04-15,0.9830695916192468,-0.20561800012064424,-0.34447952064021875,-0.07349244968129813,-0.2218245430599401,-0.16532282387951663,0.01693040838075322
2020-04-16,0.9830212184536248,-0.20611638000321492,-0.3452620157530944,-0.07289824787011734,-0.22128677061565666,-0.16375984568397364,0.01697878154637518
2020-04-17,0.983012685201938,-0.20792875379450373,-0.3444102687815371,-0.0749050117604487,-0.22111653901051403,-0.16199264218080933,0.016987314798062036
2020-04-20,0.9836563203602444,-0.21061836603409453,-0.34237294950144737,-0.07834110646510131,-0.21920231585718877,-0.1597579607590865,0.016343679639755547
2020-04-21,0.9839082771799256,-0.21066076636829933,-0.34194910992658156,-0.07884944181836467,-0.21951121391934025,-0.16051493513024237,0.016091722820074424
2020-04-22,0.9839095717934794,-0.21120698324584164,-0.34250487741105007,-0.07789778555481808,-0.2193527625253927,-0.16036123011323639,0.016090428206520645
2020-04-23,0.9824103973204437,-0.2107142140837161,-0.3397982310114523,-0.07966465432519705,-0.21789446238392268,-0.15758438797408694,0.017589602679556348
2020-04-24,0.9812775330396475,-0.20957148578293952,-0.33594313175810975,-0.08223868642370845,-0.2181617941529836,-0.1564877853424109,0.018722466960352423
2020-04-27,0.9822488767650834,-0.20936296534017973,-0.33486440949935814,-0.08468388960205392,-0.21887034659820281,-0.15799502567394097,0.01775112323491656
2020-04-28,0.9816228782139922,-0.2085412533317301,-0.3359586364456202,-0.08344856610352913,-0.21796027976512555,-0.15815948215395098,0.018377121786007734
2020-04-29,0.9817205163152409,-0.20851038242604022,-0.335965685881504,-0.08366070712739516,-0.2180309468451856,-0.15814158582538282,0.01827948368475908
2020-04-30,0.9805465400488841,-0.20883920342989945,-0.340305325159274,-0.08320310934807869,-0.21617181552269904,-0.15490643907520937,0.01945345995111592
2020-05-01,0.9806432221220318,-0.20601142170123235,-0.3427311892595932,-0.08337841899609258,-0.21492836389139364,-0.15675783989580203,0.01935677787796814
2020-05-04,0.9798379837983798,-0.20126012601260126,-0.34419441944194423,-0.08356835683568356,-0.213021302130213,-0.15817581758175817,0.020162016201620163
2020-05-05,0.9797591903676147,-0.20114804592183688,-0.344153766150646,-0.0830633225329013,-0.21316852674106962,-0.15856634265370614,0.020240809632385295
2020-05-06,0.9779882364669523,-0.1993420396770013,-0.34164091316917555,-0.08808693051540224,-0.21186322400558266,-0.15288605323497156,0.02201176353304755
2020-05-07,0.9776519606865892,-0.20123203285420946,-0.34213831462690136,-0.08831562369171268,-0.2110205139450968,-0.15087418512390102,0.022348039313410815
2020-05-08,0.9777529702575554,-0.20056215612790051,-0.34269595726018665,-0.0889083805119209,-0.2105892672035723,-0.1507056853520453,0.02224702974244478
2020-05-11,0.9777144337911376,-0.20033089481133018,-0.3428947315964678,-0.08872366296569459,-0.2105168736420356,-0.15087607391313015,0.022285566208862403
2020-05-12,0.9779816513761467,-0.20047865975269244,-0.34317909852413236,-0.08835261268448344,-0.21094934184284003,-0.15145592341443953,0.022018348623853205
2020-05-13,0.9792028421451809,-0.2016246532143784,-0.3425742969482865,-0.08706065505059578,-0.21240245095104088,-0.15224637247270623,0.020797157854819073
2020-05-14,0.9798965882094588,-0.20267113852787927,-0.342816074743966,-0.08895809626479807,-0.21305224491425606,-0.14884909464774113,0.020103411790541217
2020-05-15,0.9806120205472606,-0.20693170234454636,-0.34586556335072255,-0.08986428414383082,-0.213327736803182,-0.14281145689672403,0.0193879794527393
2020-05-18,0.9809194621486084,-0.2058899922079479,-0.3416515154542367,-0.08886935325967513,-0.21468102535413877,-0.14687019240374818,0.01908053785139158
2020-05-19,0.9813987946258734,-0.20443305368119655,-0.34787657930040244,-0.08451634863744668,-0.2160863384258054,-0.14937028212161862,0.018601205374126503
2020-05-20,0.9819872167344568,-0.20627542126670542,-0.3465507223146126,-0.08545552906289447,-0.21597307098920035,-0.1493918932457072,0.01801278326554329
2020-05-21,0.9817478762622215,-0.20636319923064592,-0.34849334829299566,-0.0836472191056259,-0.2159200192338516,-0.14908238499759577,0.01825212373777849
2020-05-22,0.9812397389180315,-0.20534176911063948,-0.3458335001801946,-0.08551235334160893,-0.21641372682497098,-0.14908100748808711,0.018760261081968526
2020-05-26,0.9812616364036757,-0.20512101859822626,-0.3461392164321035,-0.08634461772537087,-0.21585153450381375,-0.1485255550439431,0.0187383635963244
2020-05-27,0.9821908467369941,-0.19806666399261963,-0.35319481769684324,-0.07765432593959327,-0.21719947053868677,-0.15939994384501222,0.017809153263005896
2020-05-28,0.9815861184579627,-0.20425583072854053,-0.3492225695279314,-0.08140979402099864,-0.21906307605995032,-0.14971547647671715,0.01841388154203735
2020-05-29,0.9810848678943154,-0.20466373098478782,-0.34687750200160133,-0.08192554043234589,-0.22069655724579665,-0.14741793434747796,0.01891513210568455
2020-06-01,0.980616510971975,-0.20461683102958536,-0.3462223200176032,-0.08317497149486908,-0.2200596107299314,-0.14628633153967716,0.019383489028025048
2020-06-02,0.9810229206285658,-0.20534481032929638,-0.3486938244419978,-0.08435592032829546,-0.21941747572815534,-0.1439895906315684,0.018977079371434294
2020-06-03,0.9810202610715144,-0.20551373428365502,-0.348622567470169,-0.08294626411467927,-0.2202891006646913,-0.14471049891887564,0.018979738928485628
2020-06-04,0.9808970764917901,-0.20468562274729676,-0.35064076892270724,-0.07811373648378055,-0.22116539847817382,-0.14777733279935923,0.01910292350820985
2020-06-05,0.9807796264039882,-0.20415640579013755,-0.35083188179470237,-0.0786433619636815,-0.2207740204616894,-0.1477165795743488,0.01922037359601177
2020-06-08,0.9812617740189987,-0.20547917752214515,-0.35378171469798386,-0.07639584752895907,-0.22073028979117398,-0.14770131067377448,0.018738225981001243
2020-06-09,0.979977196807553,-0.20738903446482504,-0.3512091692836997,-0.07789090472666173,-0.22061088552397334,-0.14318004520632888,0.02002280319244694
2020-06-10,0.9801736555697824,-0.20708626760563384,-0.35297295134443024,-0.08004561459667094,-0.22129081306017928,-0.13924455825864276,0.019826344430217673
2020-06-11,0.9788110182704992,-0.21234957821932596,-0.34552032942869704,-0.09263183144764721,-0.2191260544516851,-0.12935273657697996,0.021188981729500657
2020-06-12,0.9828089457898022,-0.21482778750729714,-0.3437003039636049,-0.09922096744972522,-0.22122914024598908,-0.13404593675141413,0.01719105421019788
2020-06-15,0.9839899987901762,-0.2160745251441707,-0.3435092954792919,-0.10104044844134372,-0.2222849538250595,-0.13346372545065935,0.01601000120982377
2020-06-16,0.9822734946539111,-0.2150092451161669,-0.33768791703513146,-0.10195755285794678,-0.22208376879170352,-0.13306937856740897,0.017726505346088915
2020-06-17,0.9818922771164155,-0.21383976070503685,-0.3360367775480297,-0.10256358781844098,-0.22158874189468616,-0.13349928733463154,0.018107722883584608
2020-06-18,0.9813265940590088,-0.21489459855185833,-0.3329121286880478,-0.10439857993862448,-0.2216539302404878,-0.13187716870248914,0.018673405940991237
2020-06-19,0.9816368306975998,-0.2148992534318054,-0.33284498675443525,-0.10466003050493698,-0.22180300232800834,-0.13267640683952797,0.018363169302400256
2020-06-22,0.9815792113976121,-0.2156917828835156,-0.33309922745058695,-0.10426407143573793,-0.2216113173472459,-0.13195545299488312,0.01842078860238788
2020-06-23,0.9815015448818266,-0.2157216805104129,-0.33301231892781186,-0.10424942819309016,-0.2215801934111793,-0.1317764134665543,0.01849845511817343
2020-06-24,0.9812088881758383,-0.21578694047810046,-0.33210332103321033,-0.10396277875822237,-0.22178325044120006,-0.13181854644633403,0.01879111182416172
2020-06-25,0.9811347205255042,-0.21518835239220557,-0.33150421564896965,-0.10510083511905954,-0.22119640318026157,-0.12969378967816875,0.018865279474495823
2020-06-26,0.9817048733568451,-0.21561397883937158,-0.3316367425456877,-0.10418002564924655,-0.22166559794806026,-0.13075104200064122,0.018295126643154854
2020-06-29,0.9817038994314997,-0.2144086796380815,-0.330951237088638,-0.10445191768756505,-0.22017375290255425,-0.131755945231804,0.01829610056850028
2020-06-30,0.9819787349071905,-0.21661560641557037,-0.32680563064416007,-0.10642558218698064,-0.22054023748022666,-0.13199575499088925,0.01802126509280951
2020-07-01,0.981982342695842,-0.21573141678845267,-0.3268803427358812,-0.10622409961762527,-0.22089647854897798,-0.13224960461252025,0.018017657304158073
2020-07-02,0.9827641494308161,-0.214666506333173,-0.3305074555074555,-0.10571989738656405,-0.21989738656405322,-0.13335738335738337,0.017235850569183902
2020-07-06,0.9826341541670008,-0.21372423197240714,-0.32971043554985163,-0.10750381005855458,-0.22038180797304885,-0.13395363760327264,0.017365845832999115
2020-07-07,0.9844045939955671,-0.21968567398750755,-0.32845053395123913,-0.11045738464638323,-0.22192222446101148,-0.13439451944388472,0.015595406004432802
2020-07-08,0.9844464591518082,-0.22028810315301703,-0.3281555354084819,-0.1120378764984386,-0.221960310264934,-0.13228568550418052,0.015553540848191801
2020-07-09,0.9851194676882751,-0.2175824175824176,-0.32757334408710553,-0.11178546224417785,-0.22369190442584938,-0.13571932654501462,0.014880532311724972
2020-07-10,0.9845800326540485,-0.22253129346314326,-0.3266211122533309,-0.11495434480256395,-0.2230755276047651,-0.12849972788292918,0.015419967345951502
2020-07-13,0.9845995686266605,-0.22280231409623255,-0.3265939648047733,-0.11501945211554356,-0.2231046785865468,-0.1282428591586204,0.015400431373339516
2020-07-14,0.9859112286296753,-0.22106049290515312,-0.3306218840199423,-0.11271017096259815,-0.22461296247704016,-0.12944311002563433,0.014088771370324769
2020-07-15,0.9856505681244828,-0.22056953722577652,-0.32989565884276173,-0.11358453248299663,-0.22446467133544573,-0.1296898020141678,0.014349431875517165
2020-07-16,0.9866796030157864,-0.22367756149819093,-0.32538960645200415,-0.11709417257898248,-0.2255573747296505,-0.1295858346977139,0.013320396984213612
2020-07-17,0.986797678979398,-0.22417662400679325,-0.32575160227249755,-0.1170619275793049,-0.22587493176442044,-0.12895008188269547,0.01320232102060209
2020-07-20,0.9865088996763753,-0.22390776699029127,-0.3240898058252427,-0.11899271844660195,-0.22591019417475727,-0.1297532362459547,0.013491100323624595
2020-07-21,0.9855297993169095,-0.22556132656979447,-0.32171944786887896,-0.12144055293951214,-0.22519755057496818,-0.1270588710818294,0.014470200683090479
2020-07-22,0.9852854977261243,-0.2289843355229914,-0.3186053562405255,-0.12412329459322889,-0.22407276402223344,-0.12541687721071249,0.014714502273875694
2020-07-23,0.9845423317841988,-0.22976358860375834,-0.3188320872903617,-0.12477268134976763,-0.2243281471004243,-0.12289351384118004,0.015457668215801171
2020-07-24,0.9844975341579756,-0.23128385479828603,-0.3181946802490096,-0.12509095318942517,-0.2244118360417172,-0.1222006629476918,0.015502465842024414
2020-07-27,0.985283996599328,-0.23088134083640335,-0.31816525646734944,-0.1261892231083762,-0.22312861827456376,-0.1258451074855269,0.014716003400672037
2020-07-28,0.9853087195282579,-0.23333806156153114,-0.31962147155970744,-0.12873614460272753,-0.22194978621653935,-0.12271778556809662,0.014691280471742084
2020-07-29,0.9853212497212254,-0.23258925856091478,-0.3179652494779312,-0.13004075177908886,-0.22222898039454209,-0.12462745575086673,0.014678750278774608
2020-07-30,0.9844186328868024,-0.23106965073455016,-0.31332712776721033,-0.13074183495892186,-0.22232789671779513,-0.12610789590837346,0.01558136711319762
2020-07-31,0.9843990287333063,-0.23075677863213276,-0.313112100364225,-0.13075677863213275,-0.22246054229057063,-0.12638607851072442,0.015600971266693646
2020-08-03,0.9864132090416134,-0.22171449460793274,-0.3223257986555373,-0.13605069152501065,-0.21964296594163163,-0.1311968155324032,0.013586790958386644
2020-08-04,0.9876309247259241,-0.22527203814647265,-0.32697558788767983,-0.1378734156579859,-0.2188531605330725,-0.12874434527448342,0.012369075274075885
2020-08-05,0.9875506835917602,-0.22516758695164937,-0.32682002485788214,-0.13794087084088916,-0.21876973858473073,-0.12885348112227227,0.012449316408239777
2020-08-06,0.9876105473366753,-0.2248848677507438,-0.32640502098871094,-0.13807718955047482,-0.21885316053307252,-0.12949830867669235,0.012389452663324778
2020-08-07,0.988205525853977,-0.22613557523568542,-0.3254295392400931,-0.13871770803575073,-0.22044239480879893,-0.1298412439293148,0.011794474146022938
2020-08-10,0.9884770972091693,-0.23123442160748583,-0.3228251542516243,-0.14080823764965472,-0.22103951293261964,-0.12716054427328077,0.011522902790830713
2020-08-11,0.9884569023637813,-0.2310253948147997,-0.32400351400494415,-0.13972255705150471,-0.22046294972112696,-0.12781171471183117,0.011543097636218767
2020-08-12,0.9899909939413787,-0.22967496315703292,-0.32608072703455054,-0.13384231210086786,-0.22349353201244473,-0.13373997052562633,0.010009006058621255
2020-08-13,0.9892743833793879,-0.2305188824071231,-0.324081465561355,-0.13763176747518163,-0.22323201309998975,-0.13140927233650596,0.010725616620612013
2020-08-14,0.9893547330494595,-0.2302857844742876,-0.3243940386505077,-0.136975925319358,-0.22396003930560104,-0.1315509335080249,0.010645266950540452
2020-08-17,0.9896155500481331,-0.2306290068205559,-0.32413002068697133,-0.1373737787518178,-0.22448436187862278,-0.13159781250640068,0.010384449951866949
2020-08-18,0.9898145301772723,-0.23158110462137516,-0.3260579977456706,-0.1408750896608259,-0.22262526898247773,-0.12825084537350137,0.010185469822727737
2020-08-19,0.9898000983123054,-0.2303785023758807,-0.3257619203670326,-0.14183598230378502,-0.22290267081763065,-0.12727347206291986,0.010199901687694576
2020-08-20,0.9900622899762315,-0.23104663552167853,-0.32667404311122034,-0.1417506761740841,-0.22299401688386195,-0.12656749446766657,0.009937710023768543
2020-08-21,0.9902230056571288,-0.2316348282364516,-0.32612527670738706,-0.14507665819463803,-0.22306714765926047,-0.12378043781257686,0.009776994342871197
2020-08-24,0.9901408162010372,-0.2320905159161252,-0.32500461188431345,-0.14706786643983027,-0.2233996761432349,-0.12216369114723186,0.009859183798962839
2020-08-25,0.9903619399159234,-0.2321952219829796,-0.3242079360196862,-0.14532964216138625,-0.22471034553470728,-0.12420793601968626,0.009638060084076696
2020-08-26,0.990461929766984,-0.23289300951755826,-0.32435592385953393,-0.14528634722678044,-0.22479077781424353,-0.12387184115523465,0.00953807023301608
2020-08-27,0.9912657473437597,-0.23664686902731255,-0.32359892311802546,-0.14677654699027928,-0.22596025401261846,-0.12215623009104175,0.008734252656240367
2020-08-28,0.9908430172873978,-0.23652116782326613,-0.32497022954050836,-0.1464706606988872,-0.2247156407834764,-0.12045743850860263,0.009156982712602145
2020-08-31,0.9908219206209063,-0.23645360655401107,-0.32474385561464386,-0.1469314005297415,-0.22470895016734083,-0.12042379319549106,0.009178079379093691
2020-09-01,0.991853025284424,-0.23844302260991215,-0.32472689118851195,-0.15137737362931267,-0.22356862180344395,-0.1192009381364824,0.008146974715575945
2020-09-02,0.9910450213604995,-0.2356022017745646,-0.322071146894512,-0.151392540256326,-0.22268320736115677,-0.12214508708511339,0.008954978639500493
2020-09-03,0.9911266303789669,-0.23510321454246688,-0.3225017972681524,-0.15210023621238575,-0.2222655848824073,-0.12202937249666221,0.008873369621033172
2020-09-04,0.9904005907328779,-0.23565729288454043,-0.3231185773183189,-0.15188808893811664,-0.22138124833343586,-0.11911061883371278,0.009599409267122024
2020-09-08,0.9872320463399213,-0.22800791368373818,-0.3175263619490506,-0.15140019172326583,-0.21931917844540985,-0.12333516898162313,0.012767953660078728
2020-09-09,0.9878058744229749,-0.22944156215531683,-0.31784386617100374,-0.15243678254830673,-0.21982107112218638,-0.12302381633236653,0.012194125577025205
2020-09-10,0.9877572710364421,-0.23111983158583196,-0.3191489361702128,-0.15333047192756558,-0.21967420851472605,-0.12060825311177878,0.012242728963557954
2020-09-11,0.987380286291887,-0.2301566233076719,-0.3193114292132078,-0.15345816912049987,-0.21882338526883258,-0.12027526495272711,0.012619713708112964
2020-09-14,0.9866209822156958,-0.2286465981399902,-0.3172010115842715,-0.1533692282590961,-0.2186327296459455,-0.12165524555392396,0.013379017784304127
2020-09-15,0.986675644792687,-0.2284116878876918,-0.31780525628468825,-0.1540156709108717,-0.2183725106105126,-0.12189846555664383,0.013324355207313093
2020-09-16,0.9872960111108842,-0.22893731745675128,-0.31984640836584216,-0.15575662261800208,-0.2177651600253263,-0.12015685954126755,0.012703988889115827
2020-09-17,0.9872851039473415,-0.23295651996156913,-0.31760665590057036,-0.15791410290480182,-0.21901510660479567,-0.11670312148653897,0.012714896052658476
2020-09-18,0.9863835868122894,-0.2312136368276003,-0.31595386342757986,-0.1585383280596101,-0.2185975298560784,-0.11717872818209656,0.013616413187710523
2020-09-21,0.9863838647776916,-0.23120891683338096,-0.3159678275425632,-0.1584534356754991,-0.21855223941534316,-0.11721716408769851,0.013616135222308414
2020-09-22,0.9861553540798824,-0.22960058809115413,-0.31744670423915705,-0.15794739851343625,-0.21877807726864332,-0.1182308257779956,0.013844645920117618
2020-09-23,0.9856184084372004,-0.22700475306501297,-0.3160686236510883,-0.1591154811203362,-0.2177230166663267,-0.12003019114257156,0.014381591562799617
2020-09-24,0.9858373127627443,-0.22778662095424676,-0.3178237622954165,-0.15932002775396922,-0.21762377045834863,-0.1181584425125505,0.014162687237255622
