Date,IWF,IWM,MOBL,MTUM,SPY,VLUE,VXX
2018-11-16,-0.735721415104802,-1.5130309415548409,1.0,-0.0,-1.310968171232117,-0.9853609848064766,0.0
2018-11-19,-0.7403339435291506,-1.512342597215288,1.0,-0.0,-1.309369279414212,-0.9852443556886891,0.0
2018-11-20,-0.6874346989276877,-1.497332966730822,1.0,-0.0,-1.3100357437448447,-1.00417926862799,0.0
2018-11-21,-0.6951769887444946,-1.4837692349518787,1.0,-0.0,-1.3013430482301125,-0.9571529552498504,0.0
2018-11-23,-0.6966883821932682,-1.4659066232356133,1.0,-0.0,-1.3078175895765471,-0.9585233441910966,0.0
2018-11-26,-0.6971589983160411,-1.4653158781031017,1.0,-0.0,-1.3094681949046663,-0.9601281981639415,0.0
2018-11-27,-0.6891351351351351,-1.4630270270270271,1.0,-0.0,-1.302108108108108,-0.9511351351351351,0.0
2018-11-28,-0.6875033825837529,-1.4751312442496078,1.0,-0.0,-1.2991286464252856,-0.9504248525193484,0.0
2018-11-29,-0.6345280700817265,-1.4537150793226858,1.0,-0.0,-1.294054804764703,-0.959297046097965,0.0
2018-11-30,-0.6346595460614153,-1.454098798397864,1.0,-0.0,-1.2951668891855808,-0.9565821094793058,0.0
2018-12-03,-0.6318625620231553,-1.4540361735047749,1.0,-0.0,-1.2941898308701916,-0.9552366216720909,0.0
2018-12-04,-0.6160771361602386,-1.465640315363307,1.0,-0.0,-1.2907521841039846,-0.9545599829533347,0.0
2018-12-06,-0.6051473253586039,-1.362125213608824,1.0,-0.0,-1.3035575578685723,-0.9075138522085857,0.0
2018-12-07,-0.6028284293410693,-1.3633443845835063,1.0,-0.0,-1.304807293825114,-0.9092934106920846,0.0
2018-12-10,-0.5580608793686583,-1.3744491134570052,1.0,-0.0,-1.3100338218714767,-0.8820334119093983,0.0
2018-12-11,-0.557423256290678,-1.3746220468405679,1.0,-0.0,-1.3094859837031725,-0.8832573156357301,0.0
2018-12-12,-0.5558518822443328,-1.3761924299928199,1.0,-0.0,-1.3099292235101039,-0.8867576161657607,0.0
2018-12-13,-0.5553108675612005,-1.3706852401925638,1.0,-0.0,-1.3117381952268772,-0.8836423230564376,0.0
2018-12-14,-0.556954896841243,-1.3671735012542876,1.0,-0.0,-1.311882455332002,-0.8835304356729637,0.0
2018-12-17,-0.5313933340128427,-1.36683314646825,1.0,-0.0,-1.2933951686882073,-0.9046988074610132,0.0
2018-12-18,-0.5166910762082724,-1.3496793091258017,1.0,-0.0,-1.2840260592899349,-0.8998535427503662,0.0
2018-12-19,-0.5163375587091561,-1.3497298116256755,1.0,-0.0,-1.2841270642896823,-0.9000050502499874,0.0
2018-12-20,-0.5114757398832294,-1.3277129051741496,1.0,-0.0,-1.2993255486208979,-0.8946547211596537,0.0
2018-12-21,-0.5051489702059588,-1.3259848030393921,1.0,-0.0,-1.2994901019796041,-0.868376324735053,0.0
2018-12-24,-0.48107411811335715,-1.2977110582639715,1.0,-0.0,-1.2909235037653588,-0.8847106619104241,0.0
2018-12-26,-0.4820295983086681,-1.3200747332710556,1.0,-0.0,-1.2532081223265648,-0.8613992821672649,0.0
2018-12-27,-0.4161548919413061,-1.2587783038769866,1.0,-0.0,-1.1536730579907177,-0.8593596174581595,0.0
2018-12-28,-0.41103719666448046,-1.2643586620444112,1.0,-0.0,-1.153049751709922,-0.856272838002436,0.0
2018-12-31,-0.40621036313242825,-1.276130971954714,1.0,-0.0,-1.1566214121294687,-0.8586930990745526,0.0
2019-01-02,-0.4016047297297297,-1.2756662912912913,1.0,-0.0,-1.1543731231231231,-0.8605480480480481,0.0
2019-01-03,-0.41665884120574703,-1.2720912761761667,1.0,-0.0,-1.1672927035402385,-0.8392337308667481,0.0
2019-01-04,-0.3763114945208673,-1.2847283749125669,1.0,-0.0,-1.1536022382839823,-0.848449522033108,0.0
2019-01-07,-0.35219867851446796,-1.2446570972886761,1.0,-0.0,-1.1429938482570061,-0.8170426065162907,0.0
2019-01-08,-0.35674987496021465,-1.2220706588459966,1.0,-0.0,-1.155504024007639,-0.8125312599463466,0.0
2019-01-09,-0.3556150946823487,-1.2168384723672858,1.0,-0.0,-1.1545797193587939,-0.8140865537441534,0.0
2019-01-10,-0.3584433318161129,-1.2123805188893946,1.0,-0.0,-1.165817023213473,-0.8150659990896677,0.0
2019-01-11,-0.35667804323094426,-1.2114220705346985,1.0,-0.0,-1.1669169510807735,-0.8156541524459614,0.0
2019-01-14,-0.36805050872093026,-1.2087118459302326,1.0,-0.0,-1.1614734738372092,-0.8039607558139534,0.0
2019-01-15,-0.35464285714285715,-1.1747767857142857,1.0,-0.0,-1.1192857142857142,-0.815580357142857,0.0
2019-01-16,-0.34134978036118385,-1.1806806584727338,1.0,-0.0,-1.0994808537072371,-0.8156365088521099,0.0
2019-01-17,-0.34501574907945526,-1.1750144181713322,1.0,-0.0,-1.1001730180559868,-0.8162015882170268,0.0
2019-01-18,-0.34726443768996956,-1.1672626497407472,1.0,-0.0,-1.1046397282317182,-0.8507062399427856,0.0
2019-01-22,-0.03578058288472248,-1.333348802673102,1.0,-0.0,-1.4234267681455355,-0.8482457768702432,0.0
2019-01-23,-0.04858038348082597,-1.2406434365781713,1.0,-0.0,-1.4245022123893807,-0.895372418879056,0.0
2019-01-24,-0.053645497280855374,-1.236703843672228,1.0,-0.0,-1.4247856945340582,-0.8936307493778227,0.0
2019-01-25,-0.0,-1.203100628633549,1.0,-0.0,-1.5954057758661435,-0.9281089001276174,0.0
2019-01-28,-0.0,-1.1492407629608177,1.0,-0.0,-1.3367123174314206,-0.6515370929703339,0.0
2019-01-29,-0.0,-1.1294371934491647,1.0,-0.0,-1.3600049879457976,-0.6671793166514258,0.0
2019-01-30,-0.0,-1.1287976393333612,1.0,-0.0,-1.357882049790117,-0.6693819874485682,0.0
2019-01-31,-0.0,-1.122513823553685,1.0,-0.0,-1.316043575142362,-0.687917801435999,0.0
2019-02-01,-0.0,-1.121059580788909,1.0,-0.0,-1.3151922759531276,-0.6898002970787258,0.0
2019-02-04,-0.0,-1.1277660586507838,1.0,-0.0,-1.30553832154527,-0.7028580882657071,0.0
2019-02-05,-0.0,-1.113869579609401,1.0,-0.0,-1.298659384309831,-0.7251737835153922,0.0
2019-02-06,-0.0,-1.1098805013115711,1.0,-0.0,-1.3262272556938837,-0.7276096098596827,0.0
2019-02-07,-0.0,-1.096591382615218,1.0,-0.0,-1.3169847487290607,-0.7534377864822068,0.0
2019-02-08,-0.0,-1.0917963047920924,1.0,-0.0,-1.3356132960754057,-0.7432539517037161,0.0
2019-02-11,-0.0,-1.0853371051390854,1.0,-0.0,-1.3457631477433458,-0.8550426471218551,0.0
2019-02-12,-0.0,-1.0806451612903225,1.0,-0.0,-1.35952688172043,-0.8608602150537634,0.0
2019-02-13,-0.0,-1.1053563714902808,1.0,-0.0,-1.3612095032397409,-0.8531317494600432,0.0
2019-02-14,-0.0,-1.0698077256192622,1.0,-0.0,-1.392127143599515,-0.8685258964143426,0.0
2019-02-15,-0.0,-1.0991975710258077,1.0,-0.0,-1.3799175883756234,-0.8583387551507266,0.0
2019-02-19,-0.0,-1.0736718648190782,1.0,-0.0,-1.4097128708570434,-0.8604752182789627,0.0
2019-02-20,-0.0,-1.0893113498934182,1.0,-0.0,-1.409796841693131,-0.8511332492278244,0.0
2019-02-21,-0.0,-1.1235678152968136,1.0,-0.0,-1.3896407107959703,-0.810411172121579,0.0
2019-02-22,-0.0,-1.1237790647419827,1.0,-0.0,-1.3921255078226296,-0.8059901460800414,0.0
2019-02-25,-0.0,-1.1170670257590896,1.0,-0.0,-1.4072803092828285,-0.8195126189131662,0.0
2019-02-26,-0.0,-1.1183496199782845,1.0,-0.0,-1.4043865363735069,-0.8203691639522258,0.0
2019-02-27,-0.0,-1.1125010859178177,1.0,-0.0,-1.4083485361827817,-0.8228216488576143,0.0
2019-02-28,-0.0,-1.1212793733681463,1.0,-0.0,-1.4165796344647519,-0.8137075718015665,0.0
2019-03-01,-0.0,-1.131176137106973,1.0,-0.0,-1.4316427543500065,-0.7980899219397323,0.0
2019-03-04,-0.0,-1.1235117100614942,1.0,-0.0,-1.422696148981639,-0.8150813380435257,0.0
2019-03-05,-0.0,-1.1183092422251422,1.0,-0.0,-1.4341217696014015,-0.8277704774419623,0.0
2019-03-06,-0.0,-1.1323639568186825,1.0,-0.0,-1.428332231769112,-0.8455606961885876,0.0
2019-03-07,-0.0,-1.0201181889284783,1.0,-0.0,-1.4943078126357867,-0.8307551924915269,0.0
2019-03-08,-0.0,-0.9977726339695157,1.0,-0.0,-1.5504651264357776,-0.8191029392496834,0.0
2019-03-11,-0.0,-0.9943545185903939,1.0,-0.0,-1.5453623252326558,-0.8708596127552596,0.0
2019-03-12,-0.0,-0.9414283802471338,1.0,-0.0,-1.577820404157559,-0.9416514252576169,0.0
2019-03-13,-0.0,-0.9406870161075019,1.0,-0.0,-1.5680786686838124,-0.9407760078312717,0.0
2019-03-14,-0.0,-0.9395191752210816,1.0,-0.0,-1.5685908545527263,-0.935741901079856,0.0
2019-03-15,-0.0,-0.9262631672915552,1.0,-0.0,-1.5823960007141582,-0.9548294947330834,0.0
2019-03-18,-0.0,-0.946331767256957,1.0,-0.0,-1.5920672208167692,-0.9791290205999277,0.0
2019-03-19,-0.0,-0.9470918644682007,1.0,-0.0,-1.5861116144229026,-0.9966026454067766,0.0
2019-03-20,-0.0,-0.9429258990192517,1.0,-0.0,-1.5904467853250999,-1.0071285869960045,0.0
2019-03-21,-0.0,-0.9530559646539027,1.0,-0.0,-1.7201767304860087,-0.9291237113402062,0.0
2019-03-22,-0.0,-0.9474296347987904,1.0,-0.0,-1.7585484996510816,-0.9462665736217725,0.0
2019-03-25,-0.0,-0.8823421270337348,1.0,-0.042467138523761376,-1.739865796488648,-0.9313356006985936,0.0
2019-03-26,-0.0,-0.9108509265234628,1.0,-0.08384806859039366,-1.6934636304969115,-0.9214068406010879,0.0
2019-03-27,-0.0,-0.8824584809311312,1.0,-0.09559736854211712,-1.6978883930625202,-0.9245066016469614,0.0
2019-03-28,-0.0,-0.8636384512928857,1.0,-0.12938042529738666,-1.663068938593671,-0.9367565333210858,0.0
2019-03-29,-0.0,-0.8477492772908731,1.0,-0.15344376634699214,-1.6452989492038728,-0.9421373835635295,0.0
2019-04-01,-0.0,-0.8637864611997799,1.0,-0.14492753623188406,-1.6434599156118141,-0.9341405246743716,0.0
2019-04-02,-0.0,-0.866045321637427,1.0,-0.18900767543859648,-1.6218019005847955,-0.891858552631579,0.0
2019-04-03,-0.0,-0.8654962739450464,1.0,-0.18607415535134642,-1.636629634709459,-0.8836465048232981,0.0
2019-04-04,-0.0,-0.8624697998814788,1.0,-0.19656288462415097,-1.6309887404841135,-0.8684870310434425,0.0
2019-04-05,-0.0,-0.8481233366981739,1.0,-0.2174910525832798,-1.652381389373222,-0.870468936404515,0.0
2019-04-08,-0.0,-0.8300870285951099,1.0,-0.22300501910945342,-1.6714555417414927,-0.8801399825021873,0.0
2019-04-09,-0.0,-0.816380266075388,1.0,-0.24089985218034,-1.6942442719881743,-0.8677937915742794,0.0
2019-04-10,-0.0,-0.8047165908150601,1.0,-0.26718153817864204,-1.7004551096400498,-0.8247598032455293,0.0
2019-04-11,-0.0,-0.7848572610674389,1.0,-0.28805222268192887,-1.7106605985381327,-0.8134969889210684,0.0
2019-04-12,-0.0,-0.7610190052567732,1.0,-0.3003998741968819,-1.6619939794222045,-0.7695556454149256,0.0
2019-04-15,-0.0,-0.7634616248259757,1.0,-0.29730093860870344,-1.6574751874971931,-0.77266807383123,0.0
2019-04-16,-0.0,-0.7666562262293615,1.0,-0.32131191552194727,-1.6338538637075484,-0.7526511253299925,0.0
2019-04-17,-0.0,-0.7374944071588367,1.0,-0.3314541387024608,-1.6431767337807608,-0.7621923937360179,0.0
2019-04-18,-0.0,-0.7365124809877428,1.0,-0.3334526259282455,-1.6367093137693478,-0.7668426232441621,0.0
2019-04-22,-0.0,-0.738065438941534,1.0,-0.32066869300911854,-1.6409350974432326,-0.7702038262113355,0.0
2019-04-23,-0.0,-0.7490068294424854,1.0,-0.33026826764272643,-1.6326384859170646,-0.7518189528188188,0.0
2019-04-24,-0.0,-0.7404671857619578,1.0,-0.34206896551724136,-1.612769744160178,-0.7540823136818687,0.0
2019-04-25,-0.0,-0.7340822307077525,1.0,-0.3751887043779416,-1.6012787496669922,-0.7295533256371548,0.0
2019-04-26,-0.0,-0.7065304665893479,1.0,-0.4044517798197877,-1.6394415202069768,-0.7103220626282452,0.0
2019-04-29,-0.0,-0.754570738157115,1.0,-0.40404869374914515,-1.69844526512561,-0.7023207039620664,0.0
2019-04-30,-0.0,-0.7179402463774956,1.0,-0.4262519469486006,-1.803700382309907,-0.7719828196535612,0.0
2019-05-01,-0.0,-0.7088446290353029,1.0,-0.43123466112894093,-1.8125353973947516,-0.7670379460071738,0.0
2019-05-02,-0.0,-0.7087442782313246,1.0,-0.4271624746354585,-1.8052475107356898,-0.777830210938606,0.0
2019-05-03,-0.0,-0.7217072137781751,1.0,-0.4205449155333867,-1.7931862030022117,-0.7702225777610465,0.0
2019-05-06,-0.0,-0.7068252326783867,1.0,-0.42319262950079906,-1.7953370311177963,-0.7752185766663533,0.0
2019-05-07,-0.0,-0.7044427710843374,1.0,-0.4253576807228916,-1.7984751506024095,-0.7780496987951807,0.0
2019-05-08,-0.0,-0.6928604759682688,1.0,-0.455109659356043,-1.731124591693887,-0.7872608492767149,0.0
2019-05-09,-0.0,-0.6953059513830679,1.0,-0.4470056812890007,-1.7129552016391918,-0.8015274285182081,0.0
2019-05-10,-0.0,-0.6949689933324008,1.0,-0.44439781787662613,-1.7165104676644753,-0.8068261295286054,0.0
2019-05-13,-0.0,-0.6958690787019768,1.0,-0.4354718388660947,-1.7171764267064529,-0.8139220440134278,0.0
2019-05-14,-0.0,-0.6248106147559799,1.0,-0.5259629952711078,-1.651898443597631,-0.7884853771635829,0.0
2019-05-15,-0.0,-0.6317530319735392,1.0,-0.5359242925395075,-1.6591326718118338,-0.7671352443954428,0.0
2019-05-16,-0.0,-0.6318653447083238,1.0,-0.5408346783490893,-1.6710629467373763,-0.7677196218584275,0.0
2019-05-17,-0.0,-0.6072859577211809,1.0,-0.5646386957122461,-1.631741353106434,-0.8018237921982223,0.0
2019-05-20,-0.0,-0.5931618425291059,1.0,-0.5759514058257788,-1.6299295936680318,-0.8026782016474161,0.0
2019-05-21,-0.0,-0.5913207373695581,1.0,-0.5795062749965523,-1.6254309750379259,-0.8007631131338206,0.0
2019-05-22,-0.0,-0.5729801567297558,1.0,-0.5988726456166078,-1.618578433618991,-0.7923559873516338,0.0
2019-05-23,-0.0,-0.5539591462015148,1.0,-0.6237778287812716,-1.6474638512738122,-0.7651136102823044,0.0
2019-05-24,-0.0,-0.5283433225053759,1.0,-0.6396577755410165,-1.6447362401061445,-0.7624559637644691,0.0
2019-05-28,-0.0,-0.5184558386314779,1.0,-0.6442391254631112,-1.6471207062159814,-0.7640762932808856,0.0
2019-05-29,-0.0,-0.5273100616016426,1.0,-0.6474104494638375,-1.6497376226328997,-0.7386265115217887,0.0
2019-05-30,-0.0,-0.5279525435915873,1.0,-0.6296962070825094,-1.6198094553298579,-0.7165198633830667,0.0
2019-05-31,-0.0,-0.5389310236503164,1.0,-0.6291343176412513,-1.6141453125701206,-0.7055154153390476,0.0
2019-06-03,-0.0,-0.5273729814887752,1.0,-0.6723119338322174,-1.5552492232287427,-0.6212419587764212,0.0
2019-06-04,-0.0,-0.5146439845668186,1.0,-0.6880480533146264,-1.5911083830235004,-0.5906260961066292,0.0
2019-06-05,-0.0,-0.4896824362483166,1.0,-0.7310482644771711,-1.6153177809635517,-0.5082323298145011,0.0
2019-06-06,-0.0,-0.5177788390570052,1.0,-0.7069856293144618,-1.5891112751269918,-0.5277210958190423,0.0
2019-06-07,-0.0,-0.5591580598771081,1.0,-0.7016167690765678,-1.5708371464679478,-0.526256155488735,0.0
2019-06-10,-0.0,-0.5603812176334915,1.0,-0.6891074459288916,-1.570085730449541,-0.5322250750685409,0.0
2019-06-11,-0.0,-0.5597558316982777,1.0,-0.6840636581643776,-1.5811205580989753,-0.535251798561151,0.0
2019-06-12,-0.0,-0.5610011336879742,1.0,-0.6857504142321444,-1.5795761751111888,-0.5340106392256039,0.0
2019-06-13,-0.0,-0.5685881224383011,1.0,-0.6934682131333392,-1.5683265021365658,-0.529955524548705,0.0
2019-06-14,-0.0,-0.5640165541276411,1.0,-0.6954476148987149,-1.5703332607275104,-0.526508385972555,0.0
2019-06-17,-0.0,-0.561226706050997,1.0,-0.6981017332001216,-1.5742148473133226,-0.5103166673906433,0.0
2019-06-18,-0.0,-0.5829844758416187,1.0,-0.6862026862026862,-1.5917059131344846,-0.4998255712541427,0.0
2019-06-19,-0.0,-0.5715839387479881,1.0,-0.7042676295297342,-1.58915908992039,-0.48531778831513467,0.0
2019-06-20,-0.0,-0.5811319104268718,1.0,-0.7119051784464661,-1.5906228131560531,-0.49002799160251925,0.0
2019-06-21,-0.0,-0.5960837687140537,1.0,-0.7051850550994425,-1.5795319840189663,-0.5095930104930413,0.0
2019-06-24,-0.0,-0.5689125087842587,1.0,-0.7120080815179199,-1.565223120168658,-0.545985593815882,0.0
2019-06-25,-0.0,-0.5665993502502414,1.0,-0.7137588901571692,-1.5644920537360612,-0.5453507770655895,0.0
2019-06-26,-0.0,-0.563510900140647,1.0,-0.7053885372714487,-1.5548523206751055,-0.5714222925457102,0.0
2019-06-27,-0.0,-0.5449311306966651,1.0,-0.6981265777935249,-1.5614509057088446,-0.6243412020018602,0.0
2019-06-28,-0.0,-0.562710811290609,1.0,-0.6932806674951181,-1.5558760873424464,-0.6262648677436535,0.0
2019-07-01,-0.0,-0.5662122687439143,1.0,-0.6906258298663362,-1.5549260865716563,-0.6141896078604939,0.0
2019-07-02,-0.0,-0.5672744976542445,1.0,-0.69102416570771,-1.5579799946888553,-0.6096308754536602,0.0
2019-07-03,-0.0,-0.5806480209210585,1.0,-0.6793581844776383,-1.5551172377110942,-0.6173041975089757,0.0
2019-07-05,-0.0,-0.5615115403357994,1.0,-0.6824524874850485,-1.5578788818499978,-0.6282284144774731,0.0
2019-07-08,-0.0,-0.5622536209416663,1.0,-0.679984054568809,-1.5563183771094478,-0.6307746821986978,0.0
2019-07-09,-0.0,-0.5615807194754564,1.0,-0.6788055998582314,-1.5592326776537302,-0.6306042884990253,0.0
2019-07-10,-0.0,-0.5352206273258905,1.0,-0.674508240297714,-1.5870547581073897,-0.6334839624313309,0.0
2019-07-11,-0.0,-0.5287417453352834,1.0,-0.6867437840712671,-1.589593582413686,-0.626955635332181,0.0
2019-07-12,-0.0,-0.5296437433534208,1.0,-0.6878766394895427,-1.5918114143920596,-0.6216767103863878,0.0
2019-07-15,-0.0,-0.5118732344632768,1.0,-0.6847192796610169,-1.6020038841807909,-0.6152454096045197,0.0
2019-07-16,-0.0,-0.5141469874199955,1.0,-0.6858971529463694,-1.5992937541381593,-0.6146987419995585,0.0
2019-07-17,-0.0,-0.522096154695157,1.0,-0.6823098317955058,-1.5979868438479539,-0.6123791444086354,0.0
2019-07-18,-0.0,-0.5204825551119597,1.0,-0.6675056413817047,-1.5781548342301683,-0.5733813574032286,0.0
2019-07-19,-0.0,-0.5238384451867598,1.0,-0.675241855017136,-1.5693462322675806,-0.5697800529261204,0.0
2019-07-22,-0.0,-0.5020561728935165,1.0,-0.6536004899816257,-1.5857030361361448,-0.6334324962813894,0.0
2019-07-23,-0.0,-0.5104769419603717,1.0,-0.648167631071366,-1.5869717692442575,-0.6380852183061546,0.0
2019-07-24,-0.0,-0.5110809390329363,1.0,-0.6636737911702874,-1.580063069376314,-0.6249562018220043,0.0
2019-07-25,-0.0,-0.5561602283879026,1.0,-0.6418502988669819,-1.583950397002409,-0.678784904987064,0.0
2019-07-26,-0.0,-0.5428966378310889,1.0,-0.6485775439222331,-1.5895389280299654,-0.6780968518683672,0.0
2019-07-29,-0.0,-0.5266538787527323,1.0,-0.6478565374492572,-1.5913815407949323,-0.6950528616674845,0.0
2019-07-30,-0.0,-0.5288817520852848,1.0,-0.6506088585574735,-1.583433694634016,-0.6975779472768634,0.0
2019-07-31,-0.0,-0.52171581769437,1.0,-0.652591599642538,-1.5873994638069706,-0.70656836461126,0.0
2019-08-01,-0.0,-0.5412893151907205,1.0,-0.643229979924158,-1.583983939326344,-0.6927950033459738,0.0
2019-08-02,-0.0,-0.5270294380017841,1.0,-0.6626672613737734,-1.5805084745762712,-0.6900981266726137,0.0
2019-08-05,-0.0,-0.5126984126984127,1.0,-0.6375510204081634,-1.6611337868480724,-0.723764172335601,0.0
2019-08-06,-0.0,-0.5141379002765141,1.0,-0.6392828472036393,-1.5899116938720899,-0.7165730086522166,0.0
2019-08-07,-0.0,-0.5681625740897543,1.0,-0.6009626097419671,-1.5533223405677616,-0.7340790587815856,0.0
2019-08-08,-0.0,-0.5770341732213482,1.0,-0.6099631160289739,-1.5397502555214861,-0.7171043860818558,0.0
2019-08-09,-0.0,-0.5655882612923187,1.0,-0.6052771148236542,-1.5267391496508445,-0.7220896313975074,0.0
2019-08-12,-0.0,-0.5638293187722929,1.0,-0.5950504205381126,-1.527191862257255,-0.7174688449513409,0.0
2019-08-13,-0.0,-0.5447590573338023,1.0,-0.5932113964122406,-1.5347784030953218,-0.72397115722828,0.0
2019-08-14,-0.0,-0.5570478607052235,1.0,-0.5918715548166943,-1.5111995800157494,-0.7147606964738822,0.0
2019-08-15,-0.0,-0.57973443341498,1.0,-0.610416398092046,-1.4662455416612952,-0.6408405311331701,0.0
2019-08-16,-0.0,-0.5697709398770897,1.0,-0.6163565258498431,-1.4705402037044994,-0.6409385878207056,0.0
2019-08-19,-0.0,-0.5542245989304813,1.0,-0.6225026737967914,-1.4740106951871659,-0.6273368983957218,0.0
2019-08-20,-0.0,-0.5582426956707187,1.0,-0.6339944551076989,-1.4633397312859886,-0.6097248880358286,0.0
2019-08-21,-0.0,-0.5626143568358793,1.0,-0.6776732904982767,-1.4357261393132206,-0.5791242925832943,0.0
2019-08-22,-0.0,-0.5649309245483528,1.0,-0.6760042507970245,-1.4402125398512222,-0.5696493092454835,0.0
2019-08-23,-0.0,-0.5551202895465192,1.0,-0.6764317649563552,-1.4410048967426017,-0.5854375133063657,0.0
2019-08-26,-0.0,-0.5244560634171024,1.0,-0.6794147411030528,-1.4451003541912633,-0.5675914994096812,0.0
2019-08-27,-0.0,-0.5255143696930111,1.0,-0.6433295231874592,-1.3649983670803396,-0.5484568909209666,0.0
2019-08-28,-0.0,-0.5315907698590974,1.0,-0.6376557075760669,-1.3657749642638348,-0.5491117010414539,0.0
2019-08-29,-0.0,-0.5087339808995184,1.0,-0.6490898702146763,-1.3766631295404457,-0.546853318096482,0.0
