Date,IOSP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.18353299551858468,-0.871474180603966,-0.0,-0.4406139246067778,-0.43340851176005385,0.0
2018-10-19,1.0,-0.1728276384398031,-0.8683328963849807,-0.0,-0.44029829007544646,-0.4315301931311719,0.0
2018-10-22,1.0,-0.17321022892759366,-0.866080270286014,-0.0,-0.44102056270752027,-0.4322537426457739,0.0
2018-10-23,1.0,-0.18111775864584853,-0.8685539179921201,-0.0,-0.4375018240186779,-0.43125638406537287,0.0
2018-10-24,1.0,-0.17996495327102804,-0.8721378504672898,-0.0,-0.4377044392523365,-0.43075350467289725,0.0
2018-10-25,1.0,-0.1627413293554032,-0.8536102584698356,-0.0,-0.43770618778507697,-0.41461315585645026,0.0
2018-10-26,1.0,-0.15592379213963836,-0.8465575266670469,-0.0,-0.43922194968912215,-0.4103873139010895,0.0
2018-10-29,1.0,-0.1407426347339413,-0.8548254211767379,-0.0,-0.43188726952470236,-0.41356288530924173,0.0
2018-10-30,1.0,-0.14384379263301503,-0.8550477489768077,-0.0,-0.4320145520691223,-0.4112949067758072,0.0
2018-10-31,1.0,-0.1438801898320498,-0.8548125834777914,-0.0,-0.4319247492114013,-0.4111796299980108,0.0
2018-11-01,1.0,-0.1284963793837853,-0.8672440721283544,-0.0,-0.4319182166690331,-0.412011926735766,0.0
2018-11-02,1.0,-0.13231926263111765,-0.8487658684158444,-0.0,-0.4374734937374537,-0.4088043201673782,0.0
2018-11-05,1.0,-0.12897206830261224,-0.8584190885446117,-0.0,-0.43848241546986316,-0.4012213049869954,0.0
2018-11-06,1.0,-0.13058963197467352,-0.8591214879303523,-0.0,-0.43730567019051386,-0.39957035445757255,0.0
2018-11-07,1.0,-0.1299655308809403,-0.8596089732723061,-0.0,-0.43628863649206084,-0.399502740577499,0.0
2018-11-08,1.0,-0.18206407405181224,-0.8994710584841018,-0.0,-0.4965438480495282,-0.42727054156398386,0.0
2018-11-09,1.0,-0.18041671684933155,-0.9012104058773936,-0.0,-0.5008129591713838,-0.42851981211610257,0.0
2018-11-12,1.0,-0.17977663385411966,-0.901441945874349,-0.0,-0.5008880459977724,-0.4282187904512478,0.0
2018-11-13,1.0,-0.1562780403182389,-0.9036011246036967,-0.0,-0.5053538314290841,-0.4257043727941616,0.0
2018-11-14,1.0,-0.1560022734751264,-0.9039755900565378,-0.0,-0.5054892458643693,-0.42597744473361454,0.0
2018-11-15,1.0,-0.15564260510735003,-0.907092877220262,-0.0,-0.5108247114407033,-0.4166915854314933,0.0
2018-11-16,1.0,-0.15551039923499882,-0.9050920392063112,-0.0,-0.5103095864212288,-0.41737389433420985,0.0
2018-11-19,1.0,-0.14932140283449435,-0.9117223156377613,-0.0,-0.5188565938025462,-0.42277203939466734,0.0
2018-11-20,1.0,-0.14208616916019548,-0.9133811051479628,-0.0,-0.5192336521452343,-0.4235301172308338,0.0
2018-11-21,1.0,-0.13643625840291804,-0.9209899617158532,-0.0,-0.5237090404847315,-0.4333644831640189,0.0
2018-11-23,1.0,-0.13742320202385253,-0.9126310083122516,-0.0,-0.527285869172389,-0.4343452596072762,0.0
2018-11-26,1.0,-0.13629513533064078,-0.9209114473446258,-0.0,-0.525076858159021,-0.4317318705166074,0.0
2018-11-27,1.0,-0.12600697366839006,-0.9286401346639414,-0.0,-0.5227846579295419,-0.4284597811710954,0.0
2018-11-28,1.0,-0.12332730560578661,-0.9444243520192889,-0.0,-0.5190476190476191,-0.42709463532248343,0.0
2018-11-29,1.0,-0.12426160337552744,-0.9433393610608801,-0.0,-0.518836648583484,-0.42742616033755276,0.0
2018-11-30,1.0,-0.12400554484088716,-0.943677675988428,-0.0,-0.5190453230472517,-0.42677193828351007,0.0
2018-12-03,1.0,-0.12367437936852255,-0.9436008676789588,-0.0,-0.5188900939985539,-0.4266088214027477,0.0
2018-12-04,1.0,-0.11680346351582935,-0.9480171973181803,-0.0,-0.5162502630708637,-0.42545323351673126,0.0
2018-12-06,1.0,-0.11067821500284711,-0.9492912158719692,-0.0,-0.5160188209907992,-0.421014775077172,0.0
2018-12-07,1.0,-0.10046033035472517,-0.9547492252610044,-0.0,-0.5214068658422842,-0.43207870746457255,0.0
2018-12-10,1.0,-0.07846181405624889,-0.963187436555801,-0.0,-0.5242730041201409,-0.4196871081387711,0.0
2018-12-11,1.0,-0.08192512091717918,-0.961754344061623,-0.0,-0.5251089747417448,-0.416820923150415,0.0
2018-12-12,1.0,-0.08216396966620887,-0.961545351406222,-0.0,-0.5250791186481161,-0.416820923150415,0.0
2018-12-13,1.0,-0.08319856244384546,-0.9667265648397725,-0.0,-0.5241689128481583,-0.4208146151542378,0.0
2018-12-14,1.0,-0.08681854923210491,-0.9566206628147172,-0.0,-0.5294434631619914,-0.42083046432955123,0.0
2018-12-17,1.0,-0.07944804515994146,-0.9576177533526479,-0.0,-0.5241181565664108,-0.42555479227024284,0.0
2018-12-18,1.0,-0.07536594818591062,-0.9578153415019527,-0.0,-0.5233580776913216,-0.4247085830128492,0.0
2018-12-19,1.0,-0.067172426152146,-0.9616797586690958,-0.0,-0.5296735461903767,-0.4282428840237747,0.0
2018-12-20,1.0,-0.06759093619558736,-0.9574239713774598,-0.0,-0.5298151460942159,-0.426654740608229,0.0
2018-12-21,1.0,-0.06287345045928831,-0.9634947531139451,-0.0,-0.5377686613751895,-0.4086031094860132,0.0
2018-12-24,1.0,-0.05166903409090909,-0.9547821969696969,-0.0,-0.5353338068181819,-0.4174952651515152,0.0
2018-12-26,1.0,-0.0497270178545079,-0.9578869706359746,-0.0,-0.5302936402537997,-0.41328021248339974,0.0
2018-12-27,1.0,-0.017274085996780868,-0.9368245573695102,-0.0,-0.49120487468383534,-0.42892044148080016,0.0
2018-12-28,1.0,-0.016608718140283328,-0.9374443263124622,-0.0,-0.491020372977788,-0.42840722967730815,0.0
2018-12-31,1.0,-0.013182511585067495,-0.944247762139136,-0.0,-0.4922142589874219,-0.42863310594939985,0.0
2019-01-02,1.0,-0.011648977478643541,-0.9441424339172204,-0.0,-0.49127045761785604,-0.4292288664538212,0.0
2019-01-03,1.0,-0.017249310027598896,-0.9419273229070837,-0.0,-0.49522769089236435,-0.4205094296228151,0.0
2019-01-04,1.0,-0.006221508644169845,-0.9464720892227416,-0.0,-0.49178588835689097,-0.42257518850884485,0.0
2019-01-07,1.0,-0.0,-0.9354847865576748,-0.0,-0.48938465031789274,-0.4134593551316984,0.0
2019-01-08,1.0,-0.002184459133592442,-0.9176714233027886,-0.0,-0.5049788646486425,-0.4121251666713949,0.0
2019-01-09,1.0,-0.0,-0.9063075832742735,-0.0,-0.5069029057406095,-0.4216867469879518,0.0
2019-01-10,1.0,-0.0,-0.905095216504194,-0.0,-0.5076513262298797,-0.42107798685105413,0.0
2019-01-11,1.0,-0.0012195813716036077,-0.8934426229508197,-0.0,-0.5103806228373702,-0.4311929207555732,0.0
2019-01-14,1.0,-0.009535160905840286,-0.8921051137976047,-0.0,-0.5122027356830694,-0.42397411884896985,0.0
2019-01-15,1.0,-0.006675946706059487,-0.8868498054032556,-0.0,-0.5127127070253686,-0.43458992642254485,0.0
2019-01-16,1.0,-0.0017307910566337532,-0.8848030870502781,-0.0,-0.5103563727159233,-0.4404721371013506,0.0
2019-01-17,1.0,-0.0,-0.8985061886470338,-0.0,-0.5086925593967847,-0.43812775643761565,0.0
2019-01-18,1.0,-0.0,-0.8942632815634134,-0.0,-0.5146426729325463,-0.4566164250100292,0.0
2019-01-22,1.0,-0.0,-1.0217030292618678,-0.0,-0.4854263299547615,-0.3560671133253164,0.0
2019-01-23,1.0,-0.0,-0.9944374354857208,-0.0,-0.49005046450281,-0.382813396031655,0.0
2019-01-24,1.0,-0.0,-0.9917125487497134,-0.0,-0.4938632713925213,-0.38208304657031433,0.0
2019-01-25,1.0,-0.0,-1.0408976691794471,-0.0,-0.48909684313895385,-0.3582589608064004,0.0
2019-01-28,1.0,-0.0,-1.0403530531598835,-0.0,-0.48639995384926016,-0.3576682338688742,0.0
2019-01-29,1.0,-0.0,-1.0400150020195027,-0.0,-0.48517108072240495,-0.3598176677629681,0.0
2019-01-30,1.0,-0.0,-1.0383505511629247,-0.0,-0.4844462399722976,-0.3628729728169908,0.0
2019-01-31,1.0,-0.0,-1.0545323325635105,-0.0,-0.45444572748267903,-0.3778579676674365,0.0
2019-02-01,1.0,-0.0,-1.0542599861463864,-0.0,-0.45373470330177784,-0.37814592472870007,0.0
2019-02-04,1.0,-0.0,-1.0557496318965267,-0.0,-0.4503565551289084,-0.38097987701013364,0.0
2019-02-05,1.0,-0.0,-1.0407594645832137,-0.0,-0.4471764232779916,-0.3844430401562589,0.0
2019-02-06,1.0,-0.0,-1.0200997820851014,-0.0,-0.4529189127193485,-0.39431127422869594,0.0
2019-02-07,1.0,-0.0,-1.0214686998394864,-0.0,-0.4439062141710617,-0.40096881449208893,0.0
2019-02-08,1.0,-0.0,-1.0178643230512954,-0.0,-0.45094491355046246,-0.4032684243781952,0.0
2019-02-11,1.0,-0.0,-1.004141620408985,-0.0,-0.45767781644568434,-0.41430584716270247,0.0
2019-02-12,1.0,-0.0,-1.0189603503918856,-0.0,-0.4581892577224528,-0.4043626094974643,0.0
2019-02-13,1.0,-0.0,-0.9955885701275046,-0.0,-0.45483265027322406,-0.395691029143898,0.0
2019-02-14,1.0,-0.0,-0.979249322106465,-0.0,-0.46496360782075064,-0.4100756386470672,0.0
2019-02-15,1.0,-0.0,-1.0077089995431703,-0.0,-0.450262677021471,-0.3972418912745546,0.0
2019-02-19,1.0,-0.0,-1.0053583579042866,-0.0,-0.44009412565207534,-0.38965751871172605,0.0
2019-02-20,1.0,-0.0,-0.995632692416766,-0.0,-0.44257274119448703,-0.3977085814758097,0.0
2019-02-21,1.0,-0.0,-1.017416131334761,-0.0,-0.4428836545324768,-0.3948037116345467,0.0
2019-02-22,1.0,-0.0,-1.028842559309849,-0.0,-0.4605032350826743,-0.38631200575125807,0.0
2019-02-25,1.0,-0.0,-1.0229619800380776,-0.0,-0.46835516067616684,-0.39335371834073735,0.0
2019-02-26,1.0,-0.0,-1.0178200692041524,-0.0,-0.4717416378316032,-0.3939446366782007,0.0
2019-02-27,1.0,-0.0,-1.0166426305162966,-0.0,-0.47695413902509376,-0.39074127487741567,0.0
2019-02-28,1.0,-0.0,-1.0200917987356024,-0.0,-0.4811639386853728,-0.38549695447591004,0.0
2019-03-01,1.0,-0.0,-1.018233749747555,-0.0,-0.4839156400565477,-0.38296644643836014,0.0
2019-03-04,1.0,-0.0,-1.0140942498919152,-0.0,-0.4873036460585099,-0.3808617956477879,0.0
2019-03-05,1.0,-0.0,-0.9980058379815613,-0.0,-0.5118638189647698,-0.3802491257478108,0.0
2019-03-06,1.0,-0.0,-0.9946802359199722,-0.0,-0.5200358505840176,-0.3764600439458771,0.0
2019-03-07,1.0,-0.0,-0.9456123655448856,-0.0,-0.5657928886581884,-0.37235054935548056,0.0
2019-03-08,1.0,-0.0,-0.9509016298693792,-0.0,-0.5734886140330597,-0.365477979424344,0.0
2019-03-11,1.0,-0.0,-0.9443603330809993,-0.0,-0.5727595644325395,-0.39442729866651144,0.0
2019-03-12,1.0,-0.0,-0.9226708894167326,-0.0,-0.5852614292835988,-0.4245330048972171,0.0
2019-03-13,1.0,-0.0,-0.9261500499383115,-0.0,-0.5834851066329828,-0.4279125785794019,0.0
2019-03-14,1.0,-0.0,-0.9292804698972098,-0.0,-0.5804405286343612,-0.427136563876652,0.0
2019-03-15,1.0,-0.0,-0.9235299313918905,-0.0,-0.581196077854009,-0.4398280380436383,0.0
2019-03-18,1.0,-0.0,-0.9306016106110847,-0.0,-0.586067029843676,-0.4439838938891521,0.0
2019-03-19,1.0,-0.0,-0.9306243511790003,-0.0,-0.5857926738840279,-0.4495921696574225,0.0
2019-03-20,1.0,-0.0,-0.9430558445032247,-0.0,-0.5778226885012037,-0.4511546348857253,0.0
2019-03-21,1.0,-0.0,-0.9403516053481961,-0.0,-0.5837953218107972,-0.4404850137855385,0.0
2019-03-22,1.0,-0.0,-0.9354694618980971,-0.0,-0.6019475298531908,-0.4404574015068045,0.0
2019-03-25,1.0,-0.0,-0.9034684991558307,-0.0,-0.617280293830159,-0.44124877817600183,0.0
2019-03-26,1.0,-0.0,-0.9197301554280959,-0.0,-0.6209694195964218,-0.4311272251775684,0.0
2019-03-27,1.0,-0.0,-0.9179217538543802,-0.0,-0.6224935389002763,-0.4301755636752518,0.0
2019-03-28,1.0,-0.0,-0.9166963967178023,-0.0,-0.6187715542870734,-0.4375371625639196,0.0
2019-03-29,1.0,-0.0,-0.9184619499004546,-0.0,-0.6156657653106707,-0.43737556830000296,0.0
2019-04-01,1.0,-0.0,-0.9249977783702124,-0.0,-0.6168132942326491,-0.4203619775467283,0.0
2019-04-02,1.0,-0.0,-0.9367294444608699,-0.0,-0.6343021021198594,-0.38553646926647545,0.0
2019-04-03,1.0,-0.0,-0.9355897132722436,-0.0,-0.6399349689624594,-0.38043156961276975,0.0
2019-04-04,1.0,-0.0,-0.9353865270258277,-0.0,-0.6362533652850508,-0.3868820449099139,0.0
2019-04-05,1.0,-0.0,-0.9220894462849031,-0.0,-0.639552768575485,-0.3962375769048746,0.0
2019-04-08,1.0,-0.0,-0.9106391801433565,-0.0,-0.6507315917303478,-0.40053906759078256,0.0
2019-04-09,1.0,-0.0,-0.8890896167742699,-0.0,-0.6927678730083515,-0.37970147485636435,0.0
2019-04-10,1.0,-0.0,-0.8706904192147478,-0.0,-0.6944075157316316,-0.38919909007651626,0.0
2019-04-11,1.0,-0.0,-0.8602845672452474,-0.0,-0.6996103436060928,-0.39204746723343964,0.0
2019-04-12,1.0,-0.0,-0.8594321803801206,-0.0,-0.7010093259355449,-0.3908039192539252,0.0
2019-04-15,1.0,-0.0,-0.8604431871758604,-0.0,-0.6958392267798208,-0.3904113625648279,0.0
2019-04-16,1.0,-0.0,-0.862140099608051,-0.0,-0.6949282409453923,-0.38991542156602715,0.0
2019-04-17,1.0,-0.0,-0.861687699021111,-0.0,-0.6908243896685929,-0.3959488147187168,0.0
2019-04-18,1.0,-0.0,-0.8500118008024545,-0.0,-0.6911139957517112,-0.4091043190936984,0.0
2019-04-22,1.0,-0.0,-0.8535553715097018,-0.0,-0.6928537624230952,-0.4114706578324657,0.0
2019-04-23,1.0,-0.0,-0.8620179358925031,-0.0,-0.6882528783259834,-0.40947701778790657,0.0
2019-04-24,1.0,-0.0,-0.8519515079834418,-0.0,-0.6889710230632762,-0.4159077468953282,0.0
2019-04-25,1.0,-0.0,-0.8515728843597695,-0.0,-0.6850391374981538,-0.4171614237188007,0.0
2019-04-26,1.0,-0.0,-0.8491992882562277,-0.0,-0.6736358244365361,-0.44276393831553973,0.0
2019-04-29,1.0,-0.0,-0.8529821751638639,-0.0,-0.6743482516238098,-0.4385028323990865,0.0
2019-04-30,1.0,-0.0,-0.8383456425406203,-0.0,-0.6656720827178729,-0.45019202363367794,0.0
2019-05-01,1.0,-0.0,-0.8230646306818181,-0.0,-0.6788589015151515,-0.4573567708333333,0.0
2019-05-02,1.0,-0.0,-0.8277398277398278,-0.0,-0.6899910899910899,-0.45227205227205225,0.0
2019-05-03,1.0,-0.0,-0.8300121759273009,-0.0,-0.6888902087726072,-0.4508359813500431,0.0
2019-05-06,1.0,-0.0,-0.8262200558758843,-0.0,-0.6861439695654759,-0.45975747488557334,0.0
2019-05-07,1.0,-0.0,-0.8327291097111613,-0.0,-0.6827528824438369,-0.45613930821347914,0.0
2019-05-08,1.0,-0.0,-0.8239689269724552,-0.0,-0.6756900999199454,-0.4653245174489281,0.0
2019-05-09,1.0,-0.0,-0.818916420669708,-0.0,-0.7065330828637028,-0.45630199481170053,0.0
2019-05-10,1.0,-0.0,-0.8198066479680134,-0.0,-0.7027809273736348,-0.46124007877305007,0.0
2019-05-13,1.0,-0.0,-0.8200698236505237,-0.0,-0.7037269119446186,-0.4601199534508997,0.0
2019-05-14,1.0,-0.0,-0.7850570262946308,-0.0,-0.7179655162145261,-0.4748518507489354,0.0
2019-05-15,1.0,-0.0,-0.785171499240099,-0.0,-0.7323956253538755,-0.4624370474118664,0.0
2019-05-16,1.0,-0.0,-0.7866408230207246,-0.0,-0.7334724914268674,-0.4618756523035635,0.0
2019-05-17,1.0,-0.0,-0.7824905975762642,-0.0,-0.7317473583666647,-0.47065846815115514,0.0
2019-05-20,1.0,-0.0,-0.7768698556602648,-0.0,-0.7342538470714541,-0.4711022307049982,0.0
2019-05-21,1.0,-0.0,-0.776829923044801,-0.0,-0.7349818051661396,-0.4709479210165245,0.0
2019-05-22,1.0,-0.0,-0.7718414779499403,-0.0,-0.7401370679380215,-0.46775923718712753,0.0
2019-05-23,1.0,-0.0,-0.7721654704112935,-0.0,-0.7551002174107275,-0.4509634571283914,0.0
2019-05-24,1.0,-0.0,-0.7766388557806913,-0.0,-0.7571215733015494,-0.4459773539928486,0.0
2019-05-28,1.0,-0.0,-0.7904850132982697,-0.0,-0.7538176493440516,-0.44404267399814723,0.0
2019-05-29,1.0,-0.0,-0.8063340304750524,-0.0,-0.7639677322975799,-0.4174185838063938,0.0
2019-05-30,1.0,-0.0,-0.8029877502240813,-0.0,-0.7620256946519272,-0.4227367792052585,0.0
2019-05-31,1.0,-0.0,-0.8084063256703836,-0.0,-0.7549251143463573,-0.4260859167139996,0.0
2019-06-03,1.0,-0.0,-0.8145466464050535,-0.0,-0.7596615118739012,-0.4054408390691576,0.0
2019-06-04,1.0,-0.0,-0.8117650570047156,-0.0,-0.7421954276845938,-0.4305795976839969,0.0
2019-06-05,1.0,-0.0,-0.8098932786349178,-0.0,-0.7460982787835547,-0.4167484170159636,0.0
2019-06-06,1.0,-0.0,-0.8202841685987753,-0.0,-0.7204387372926699,-0.4317817014446228,0.0
2019-06-07,1.0,-0.0,-0.8312923552490785,-0.0,-0.7110926168113185,-0.4299132088931161,0.0
2019-06-10,1.0,-0.0,-0.8364434687156972,-0.0,-0.6997359598896372,-0.4305930518883318,0.0
2019-06-11,1.0,-0.0,-0.8383514460478649,-0.0,-0.7070788051547003,-0.4238672130174,0.0
2019-06-12,1.0,-0.0,-0.8356343338974496,-0.0,-0.7070455152756747,-0.4263234464534901,0.0
2019-06-13,1.0,-0.0,-0.8425524330105163,-0.0,-0.7073851821044501,-0.42077119600736734,0.0
2019-06-14,1.0,-0.0,-0.837909233920038,-0.0,-0.723576029206613,-0.40666646878988455,0.0
2019-06-17,1.0,-0.0,-0.8325022261798753,-0.0,-0.7331849213416445,-0.4025823686553874,0.0
2019-06-18,1.0,-0.0,-0.8268226074566611,-0.0,-0.7352469722156257,-0.4063464735217288,0.0
2019-06-19,1.0,-0.0,-0.825057839473216,-0.0,-0.7370825176484547,-0.4039864744616479,0.0
2019-06-20,1.0,-0.0,-0.8254534641688969,-0.0,-0.7392209336901576,-0.40886113589057393,0.0
2019-06-21,1.0,-0.0,-0.8260353272970166,-0.0,-0.7321656523675226,-0.4104497550838652,0.0
2019-06-24,1.0,-0.0,-0.8356733651933865,-0.0,-0.7305648728071477,-0.4020897028703731,0.0
2019-06-25,1.0,-0.0,-0.8376933812394216,-0.0,-0.7292514178816403,-0.40244083499124034,0.0
2019-06-26,1.0,-0.0,-0.8351214003387916,-0.0,-0.7059050789027905,-0.43085975809087934,0.0
2019-06-27,1.0,-0.0,-0.8260519967837042,-0.0,-0.7039220941659966,-0.44804788707227733,0.0
2019-06-28,1.0,-0.0,-0.8451035921895961,-0.0,-0.6887464599791324,-0.4472201520345803,0.0
2019-07-01,1.0,-0.0,-0.8505936182302102,-0.0,-0.6807619845091061,-0.45913454349711413,0.0
2019-07-02,1.0,-0.0,-0.8491090648170294,-0.0,-0.6813561348959579,-0.45925017938292273,0.0
2019-07-03,1.0,-0.0,-0.8486651319919878,-0.0,-0.680977009776077,-0.45998385601961195,0.0
2019-07-05,1.0,-0.0,-0.8519149699524622,-0.0,-0.6791042544921817,-0.4587855413041529,0.0
2019-07-08,1.0,-0.0,-0.851123595505618,-0.0,-0.6803430552235238,-0.456819268467607,0.0
2019-07-09,1.0,-0.0,-0.8440738534842169,-0.0,-0.6725729600952949,-0.46128648004764744,0.0
2019-07-10,1.0,-0.0,-0.8334528290613612,-0.0,-0.6806476668459103,-0.4732927047858039,0.0
2019-07-11,1.0,-0.0,-0.834843997726525,-0.0,-0.6827903915761765,-0.47378025068054685,0.0
2019-07-12,1.0,-0.0,-0.8224892652671757,-0.0,-0.7010078721374046,-0.4584029103053435,0.0
2019-07-15,1.0,-0.0,-0.8128628852166147,-0.0,-0.7054041983028139,-0.45925264254875686,0.0
2019-07-16,1.0,-0.0,-0.8098044468256094,-0.0,-0.7013423817602763,-0.4653094026252344,0.0
2019-07-17,1.0,-0.0,-0.8005575491562621,-0.0,-0.6962543373172396,-0.4688751149203713,0.0
2019-07-18,1.0,-0.0,-0.8056841298387335,-0.0,-0.6817123146319172,-0.4608331613549928,0.0
2019-07-19,1.0,-0.0,-0.8086882151704613,-0.0,-0.6830836380795092,-0.4574141795446502,0.0
2019-07-22,1.0,-0.0,-0.794083817500811,-0.0,-0.6824844427404372,-0.47270475123130923,0.0
2019-07-23,1.0,-0.0,-0.7967786660373463,-0.0,-0.680433051122452,-0.47272780907991385,0.0
2019-07-24,1.0,-0.0,-0.7973594247318166,-0.0,-0.6784745962513262,-0.4712365908287162,0.0
2019-07-25,1.0,-0.0,-0.7929892835361426,-0.0,-0.6507420207359219,-0.46045944297621466,0.0
2019-07-26,1.0,-0.0,-0.8011836722852419,-0.0,-0.6450143607299312,-0.4549595288520119,0.0
2019-07-29,1.0,-0.0,-0.7990124891083358,-0.0,-0.6480685448736567,-0.45739180946848684,0.0
2019-07-30,1.0,-0.0,-0.8013656835682115,-0.0,-0.6482057242481476,-0.4561383117826529,0.0
2019-07-31,1.0,-0.0,-0.8188848188848188,-0.0,-0.6398337112622827,-0.44842723414151986,0.0
2019-08-01,1.0,-0.0,-0.8265202359162092,-0.0,-0.6356954007960719,-0.4431563961765304,0.0
2019-08-02,1.0,-0.0,-0.8241621245506204,-0.0,-0.6425258030847733,-0.43256407282848197,0.0
2019-08-05,1.0,-0.0,-0.8248613812523587,-0.0,-0.6400847679043168,-0.43806427265073883,0.0
2019-08-06,1.0,-0.0,-0.8232544720138487,-0.0,-0.6273225620311599,-0.4345931909982688,0.0
2019-08-07,1.0,-0.0,-0.8338708748488164,-0.0,-0.610752750100789,-0.4350918620054138,0.0
2019-08-08,1.0,-0.0,-0.8379716234495064,-0.0,-0.6096641436670792,-0.4302817509425274,0.0
2019-08-09,1.0,-0.0,-0.8386067764462454,-0.0,-0.609851423973331,-0.4253527602954278,0.0
2019-08-12,1.0,-0.0,-0.8391223289832209,-0.0,-0.6000860461781156,-0.42896887996558153,0.0
2019-08-13,1.0,-0.0,-0.8391706520805292,-0.0,-0.5982130072453392,-0.42641541854004983,0.0
2019-08-14,1.0,-0.0,-0.8506752521511197,-0.0,-0.5750185195737648,-0.4234714228730982,0.0
2019-08-15,1.0,-0.0,-0.858682736377525,-0.0,-0.5676172692808239,-0.4028744412380467,0.0
2019-08-16,1.0,-0.0,-0.8582015670523011,-0.0,-0.570842644188612,-0.39957005063219525,0.0
2019-08-19,1.0,-0.0,-0.8387578971119134,-0.0,-0.5872630866425993,-0.3943761281588448,0.0
2019-08-20,1.0,-0.0,-0.8430158953439303,-0.0,-0.5857926571951048,-0.3845266563511042,0.0
2019-08-21,1.0,-0.0,-0.8449337720408335,-0.0,-0.5875305829747742,-0.3797632104389887,0.0
2019-08-22,1.0,-0.0,-0.845970031767451,-0.0,-0.582075286047623,-0.3832335329341317,0.0
2019-08-23,1.0,-0.0,-0.8508483160293745,-0.0,-0.5862243605976196,-0.3765791620944824,0.0
2019-08-26,1.0,-0.0,-0.844243981455622,-0.0,-0.5836172708484612,-0.36496676534658995,0.0
2019-08-27,1.0,-0.0,-0.8423299020838564,-0.0,-0.5810249114291293,-0.3662789075794348,0.0
2019-08-28,1.0,-0.0,-0.8295854026003012,-0.0,-0.600580324758663,-0.3598571508286368,0.0
2019-08-29,1.0,-0.0,-0.8238690243766384,-0.0,-0.6077146204049757,-0.35750543872371277,0.0
2019-08-30,1.0,-0.0,-0.8090169415960767,-0.004402585822559073,-0.6245541685242979,-0.34847302719572004,0.0
2019-09-03,1.0,-0.0,-0.8068308446623579,-0.0033151326053042123,-0.625,-0.3506797414753733,0.0
2019-09-04,1.0,-0.0,-0.7986629526462395,-0.005403899721448469,-0.6260445682451253,-0.3554038997214485,0.0
2019-09-05,1.0,-0.0,-0.7790720576235897,-0.003488928280014631,-0.6403871584930081,-0.3907036943248643,0.0
2019-09-06,1.0,-0.0,-0.773686132412011,-0.013061430858683745,-0.6511053060307295,-0.37102890368248087,0.0
2019-09-09,1.0,-0.0,-0.7757710240997696,-0.013370035391270154,-0.6505814280096623,-0.36908038874220545,0.0
2019-09-10,1.0,-0.0,-0.7789177793394237,-0.0,-0.6500070274068869,-0.3820660576247365,0.0
2019-09-11,1.0,-0.0,-0.7787526010910523,-0.0,-0.6422585906304482,-0.39100725493504307,0.0
2019-09-12,1.0,-0.0,-0.8009700524505105,-0.0,-0.6328746263606113,-0.38607523546331285,0.0
2019-09-13,1.0,-0.0,-0.7997179921037788,-0.0,-0.6313310772701636,-0.38900169204737733,0.0
