Date,ARNA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.9697462086041474,-2.3967811822965026,-0.0,-1.7395543175487465,-1.6313834726090994,0.0
2018-11-12,1.0,-0.9641210817455439,-2.3587891825445606,-0.0,-1.7416256914566688,-1.618315918869084,0.0
2018-11-13,1.0,-0.9145990922844175,-2.3387291981845686,-0.0,-1.7206505295007564,-1.5902420574886533,0.0
2018-11-14,1.0,-0.9148324635050299,-2.3383253914227367,-0.0,-1.7205203842371986,-1.590046138718705,0.0
2018-11-15,1.0,-0.9113408284916622,-2.336074850977137,-0.0,-1.7183279257526596,-1.5797177997434542,0.0
2018-11-16,1.0,-1.0292702812882184,-2.5097431716265794,-0.01043620057072972,-1.8842233999184672,-1.719527109661639,0.0
2018-11-19,1.0,-1.0282856440108223,-2.530048372550627,-0.0,-1.9048126588505372,-1.7355087316553253,0.0
2018-11-20,1.0,-0.936590521095846,-2.5101211283635476,-0.0,-1.9081375497927,-1.7744898788716366,0.0
2018-11-21,1.0,-0.9350108181745332,-2.484574084461896,-0.0,-1.8842855998076768,-1.7095119801266128,0.0
2018-11-23,1.0,-0.9365549243939515,-2.4599567965437235,-0.0,-1.892871429714377,-1.7112569005520442,0.0
2018-11-26,1.0,-0.9351429257746817,-2.4734566418448236,-0.0,-1.890303467051005,-1.7081431659860677,0.0
2018-11-27,1.0,-0.909821073558648,-2.4769781312127237,-0.0,-1.8741948310139165,-1.6912922465208748,0.0
2018-11-28,1.0,-0.9096789650215621,-2.5063088963424374,-0.0,-1.874860245967098,-1.695096629931321,0.0
2018-11-29,1.0,-0.8379734922751156,-2.4650615637989173,-0.0,-1.8510705042741744,-1.6884950199984312,0.0
2018-11-30,1.0,-0.8382087679397694,-2.4662379421221865,-0.0,-1.8530311348129556,-1.684965885028625,0.0
2018-12-03,1.0,-0.8334247433988875,-2.4666614432343494,-0.0,-1.8517589908328764,-1.6832249471127478,0.0
2018-12-04,1.0,-0.8158715310258808,-2.4673370751481136,-0.0,-1.83933582787652,-1.6729809791082006,0.0
2018-12-06,1.0,-0.775181607129484,-2.3227739084849843,-0.0,-1.805362090915899,-1.5856361866247284,0.0
2018-12-07,1.0,-0.7793588975434392,-2.3227980826842423,-0.0,-1.8054973037747155,-1.5819352905931694,0.0
2018-12-10,1.0,-0.7136685288640596,-2.3539664804469274,-0.0,-1.8231657355679702,-1.5579888268156425,0.0
2018-12-11,1.0,-0.7218000298018178,-2.351363433169423,-0.0,-1.8257338697660557,-1.5516316495306213,0.0
2018-12-12,1.0,-0.7223215616152585,-2.350990910445537,-0.0,-1.8255848606765013,-1.5516316495306213,0.0
2018-12-13,1.0,-0.720994269554216,-2.347324551611223,-0.0,-1.825035350152564,-1.5487087891642481,0.0
2018-12-14,1.0,-0.7290783307297478,-2.3248530833891246,-0.0,-1.835974112921223,-1.5489102134940118,0.0
2018-12-17,1.0,-0.6990470562162961,-2.3182389007904263,-0.0,-1.809632858092635,-1.5601684272733989,0.0
2018-12-18,1.0,-0.6752355217994596,-2.292850361498576,-0.0,-1.78901628569342,-1.5459723946542028,0.0
2018-12-19,1.0,-0.6789627465303142,-2.2921840759678602,-0.0,-1.787874360847334,-1.5455807158509862,0.0
2018-12-20,1.0,-0.6727509778357237,-2.2590902506156745,-0.0,-1.783934521222657,-1.5274518325365785,0.0
2018-12-21,1.0,-0.6616194390367005,-2.264979450573221,-0.0,-1.7911889826231162,-1.4925373134328357,0.0
2018-12-24,1.0,-0.6237433155080213,-2.22409982174688,-0.0,-1.773475935828877,-1.5088057040998215,0.0
2018-12-26,1.0,-0.6222569419785527,-2.262055251757688,-0.0,-1.7320502805198494,-1.4854058660606493,0.0
2018-12-27,1.0,-0.4961434370771313,-2.1799729364005414,-0.0,-1.5995263870094725,-1.490257104194858,0.0
2018-12-28,1.0,-0.49155405405405406,-2.182837837837838,-0.0,-1.5966216216216218,-1.4857432432432434,0.0
2018-12-31,1.0,-0.4911818366105818,-2.1839313467126154,-0.0,-1.5965267923508344,-1.4855733495506451,0.0
2019-01-02,1.0,-0.48403213827560604,-2.1843224630342313,-0.0,-1.5940854770103303,-1.4892309769765715,0.0
2019-01-03,1.0,-0.48345935727788275,-2.1846475830407774,-0.0,-1.5942479071023494,-1.4889954091277342,0.0
2019-01-04,1.0,-0.42096093278831337,-2.2043824968169936,-0.0,-1.5728740869798299,-1.5028479528244991,0.0
2019-01-07,1.0,-0.37000457845509843,-2.1477532866766955,-0.0,-1.5612531885669436,-1.4615736804238342,0.0
2019-01-08,1.0,-0.3680805176132279,-2.145872818770015,-0.0,-1.5616626364289914,-1.4599045813999083,0.0
2019-01-09,1.0,-0.36061498200850506,-2.1245665685312396,-0.0,-1.5720641151455674,-1.4851815505397445,0.0
2019-01-10,1.0,-0.36137254901960786,-2.1198039215686277,-0.0,-1.5728104575163397,-1.4819607843137255,0.0
2019-01-11,1.0,-0.3655091230135374,-2.091557125106272,-0.0,-1.5792296121901774,-1.5034987901379897,0.0
2019-01-14,1.0,-0.38578912901113294,-2.0910281597904388,-0.0,-1.5828421741977734,-1.4891944990176817,0.0
2019-01-15,1.0,-0.3754654125024495,-2.07342086354432,-0.0,-1.5719511398523744,-1.5113332026912274,0.0
2019-01-16,1.0,-0.3670497583910148,-2.0780331722606764,-0.0,-1.5700013059945148,-1.5148883374689825,0.0
2019-01-17,1.0,-0.38058631921824104,-2.0554397394136807,-0.0,-1.565342019543974,-1.5132899022801303,0.0
2019-01-18,1.0,-0.38519538421190663,-2.0302911093627065,-0.0,-1.575072121688959,-1.5659585628114348,0.0
2019-01-22,1.0,-0.010257441673370877,-2.2620005363368194,-0.0,-1.8162375972110485,-1.6157817109144543,0.0
2019-01-23,1.0,-0.004244139046079225,-2.2037860414982484,-0.0,-1.8526677445432498,-1.6760980867690651,0.0
2019-01-24,1.0,-0.015897608622431798,-2.196227686089592,-0.0,-1.8529471202425059,-1.6712697878073424,0.0
2019-01-25,1.0,-0.0,-2.190591826823007,-0.0,-1.996322764171234,-1.7511968361895511,0.0
2019-01-28,1.0,-0.0,-2.1748193440800447,-0.0,-2.0183435241801004,-1.755141745414119,0.0
2019-01-29,1.0,-0.0,-2.1602872481349786,-0.0,-2.032419995816775,-1.7793348671825977,0.0
2019-01-30,1.0,-0.0,-2.156805352289358,-0.0,-2.0290612586242944,-1.7833298487699492,0.0
2019-01-31,1.0,-0.0,-2.178314598896879,-0.0,-1.9923200446833764,-1.8111429169866646,0.0
2019-02-01,1.0,-0.0,-2.174468085106383,-0.0,-2.00167422392745,-1.7998604813393793,0.0
2019-02-04,1.0,-0.0,-2.17626953125,-0.0,-2.0009765625,-1.7982003348214288,0.0
2019-02-05,1.0,-0.0,-2.172259819995814,-0.0,-1.9957440870717924,-1.8089025326170374,0.0
2019-02-06,1.0,-0.0,-2.157061121964834,-0.0,-2.0035584705554004,-1.8167736533631036,0.0
2019-02-07,1.0,-0.0,-2.1590559977656754,-0.0,-2.01117162407485,-1.8120374249406508,0.0
2019-02-08,1.0,-0.0,-2.137861512791991,-0.0,-2.0118186874304786,-1.8024888765294773,0.0
2019-02-11,1.0,-0.0,-2.1043502393672378,-0.0,-2.018594324568098,-1.8152362450565458,0.0
2019-02-12,1.0,-0.0,-2.1112039551563266,-0.0,-2.0321008286331037,-1.819998607339322,0.0
2019-02-13,1.0,-0.0,-2.137485311398355,-0.0,-1.995921752955001,-1.778876062763531,0.0
2019-02-14,1.0,-0.0,-2.054418029407723,-0.0,-2.030575786725299,-1.7859694929229077,0.0
2019-02-15,1.0,-0.0,-2.0408037306268003,-0.0,-2.02983129886161,-1.787066246056782,0.0
2019-02-19,1.0,-0.0,-2.013451689996586,-0.0,-2.0380334585182656,-1.7767838852850804,0.0
2019-02-20,1.0,-0.0,-2.0320180229382854,-0.0,-2.0283315128345167,-1.7665210267613325,0.0
2019-02-21,1.0,-0.0,-2.0390337109321686,-0.0,-2.0257950047768527,-1.7592466220827077,0.0
2019-02-22,1.0,-0.0,-2.0253423257715104,-0.0,-2.0336535186320592,-1.7534573199809251,0.0
2019-02-25,1.0,-0.0,-2.0229263618943336,-0.0,-2.052491103202847,-1.7683410895154668,0.0
2019-02-26,1.0,-0.0,-2.0216341247703924,-0.0,-2.026736512687938,-1.7548812844411183,0.0
2019-02-27,1.0,-0.0,-2.016736971016465,-0.0,-2.0305483739284256,-1.7563614097156075,0.0
2019-02-28,1.0,-0.015902964959568732,-1.996967654986523,-0.0,-1.9969002695417788,-1.7288409703504044,0.0
2019-03-01,1.0,-0.02893634005188585,-1.9610856116543607,-0.0,-1.9771835295682831,-1.6847601942393402,0.0
2019-03-04,1.0,-0.007526739733262907,-1.9634887098904,-0.0,-1.9449359566882345,-1.6865178925128745,0.0
2019-03-05,1.0,-0.02684964200477327,-1.9548528241845666,-0.0,-1.9518695306284806,-1.6959029435163084,0.0
2019-03-06,1.0,-0.0,-1.8255876936409923,-0.0,-1.4675549777922219,-1.123334416639584,0.0
2019-03-07,1.0,-0.0,-1.7364096080910238,-0.0,-1.4380530973451329,-1.0931837336704593,0.0
2019-03-08,1.0,-0.0,-1.7400478341748604,-0.0,-1.4723359022056868,-1.1025777305341482,0.0
2019-03-11,1.0,-0.0,-1.725086643561717,-0.0,-1.4542255398560384,-1.1525993068515064,0.0
2019-03-12,1.0,-0.0,-1.6330147883188297,-0.0,-1.4722652287651488,-1.2335166301852545,0.0
2019-03-13,1.0,-0.0,-1.6524495058014612,-0.0,-1.4821658788139236,-1.2371078642028364,0.0
2019-03-14,1.0,-0.0,-1.6578099838969405,-0.0,-1.474610842726785,-1.2352657004830918,0.0
2019-03-15,1.0,-0.0,-1.6396449704142013,-0.0,-1.4821947283485744,-1.257396449704142,0.0
2019-03-18,1.0,-0.0,-1.637558332886338,-0.0,-1.476264549696937,-1.2501206887303544,0.0
2019-03-19,1.0,-0.0,-1.6321956463316314,-0.0,-1.4876108572964257,-1.255092717011556,0.0
2019-03-20,1.0,-0.0,-1.6373862963561008,-0.0,-1.480273426987459,-1.2647612896280747,0.0
2019-03-21,1.0,-0.0,-1.6407999999999998,-0.0,-1.4684799999999998,-1.2240533333333332,0.0
2019-03-22,1.0,-0.0,-1.6366709594333548,-0.0,-1.504078128353724,-1.2252092723760464,0.0
2019-03-25,1.0,-0.0,-1.551665963728385,-0.0,-1.5096478279207086,-1.2106706031210461,0.0
2019-03-26,1.0,-0.0,-1.5772107580499706,-0.0,-1.5058617579969231,-1.2216328046257492,0.0
2019-03-27,1.0,-0.0,-1.56457681912131,-0.0,-1.5137527160951825,-1.2213683820022259,0.0
2019-03-28,1.0,-0.0,-1.5499947151463904,-0.0,-1.4956135715040693,-1.23919247436846,0.0
2019-03-29,1.0,-0.0,-1.5434185506021552,-0.0,-1.4936615254595393,-1.2449292203676317,0.0
2019-04-01,1.0,-0.0,-1.548128762104161,-0.0,-1.4572101544098404,-1.2288929599581262,0.0
2019-04-02,1.0,-0.0,-1.548607163160887,-0.01793374334590935,-1.4314951677089256,-1.1701896738849553,0.0
2019-04-03,1.0,-0.0,-1.5368501920614597,-0.018745198463508323,-1.4250960307298335,-1.1409475032010243,0.0
2019-04-04,1.0,-0.0,-1.5459465031180746,-0.0,-1.4227181363706645,-1.1851775498634232,0.0
2019-04-05,1.0,-0.0,-1.533223106334608,-0.0,-1.424925080086804,-1.2087423788364164,0.0
2019-04-08,1.0,-0.0,-1.5252103008721682,-0.0,-1.425039995871394,-1.2105073024720028,0.0
2019-04-09,1.0,-0.0,-1.4950510361892977,-0.015413960202082688,-1.4623157026497577,-1.1823899371069182,0.0
2019-04-10,1.0,-0.0,-1.4907826982492274,-0.019464469618949536,-1.463233779608651,-1.1758496395468587,0.0
2019-04-11,1.0,-0.0,-1.4543068848410001,-0.05541833899351652,-1.4817845013893176,-1.1541628074508592,0.0
2019-04-12,1.0,-0.0,-1.4538109206937369,-0.05341979311409603,-1.4830425608563633,-1.1561422469250167,0.0
2019-04-15,1.0,-0.0,-1.460212612240685,-0.057333058107131796,-1.4717205077923419,-1.1711734957167923,0.0
2019-04-16,1.0,-0.0,-1.4594232059020793,-0.06944229479440747,-1.4662332972192127,-1.1640612908218542,0.0
2019-04-17,1.0,-0.0,-1.385334695963209,-0.11711803781297904,-1.4604496678589678,-1.1469085334695963,0.0
2019-04-18,1.0,-0.0,-1.4220639475302317,-0.10714285714285715,-1.4543451526952245,-1.1404488624718179,0.0
2019-04-22,1.0,-0.0,-1.4333727324117373,-0.0937355465337376,-1.4650804255100467,-1.146821522174829,0.0
2019-04-23,1.0,-0.0,-1.4451857934715664,-0.1055738041469924,-1.4607883391500718,-1.1208170806815847,0.0
2019-04-24,1.0,-0.0,-1.4394598189165686,-0.11693692772008797,-1.4394086654048799,-1.1195457568162055,0.0
2019-04-25,1.0,-0.0,-1.4331559013205035,-0.13420002047292456,-1.439144231753506,-1.1117309857713173,0.0
2019-04-26,1.0,-0.0,-1.4130133825565296,-0.16556427216325692,-1.4608009024252677,-1.0879864636209813,0.0
2019-04-29,1.0,-0.0,-1.40141815028312,-0.1702800591746161,-1.4429424067744732,-1.086721420190787,0.0
2019-04-30,1.0,-0.0,-1.4055844288189137,-0.1734943442372363,-1.4409456842963417,-1.0752573117293387,0.0
2019-05-01,1.0,-0.0,-1.4030177906917467,-0.16551970229902635,-1.470714176479584,-1.058316766070245,0.0
2019-05-02,1.0,-0.0,-1.4187872915497988,-0.15487786220612987,-1.4582589627211995,-1.067775001274925,0.0
2019-05-03,1.0,-0.0,-1.438552490146901,-0.15652351947586632,-1.4560577366023444,-1.067308184470492,0.0
2019-05-06,1.0,-0.0,-1.4341924660667988,-0.16699710233338416,-1.4438513547862335,-1.0386355548777388,0.0
2019-05-07,1.0,-0.0,-1.4527213315633616,-0.17951598080261408,-1.4359236189114672,-1.0375268048606148,0.0
2019-05-08,1.0,-0.0,-1.4268075809156038,-0.21589350134647628,-1.397489964940806,-1.0408515827447793,0.0
2019-05-09,1.0,-0.0,-1.4230671478676358,-0.2208102475474,-1.4050221115234078,-1.0342093224215931,0.0
2019-05-10,1.0,-0.0,-1.4267190770330287,-0.229108172954209,-1.4183980805554137,-1.0306804839450712,0.0
2019-05-13,1.0,-0.0,-1.4288192672721707,-0.22497193591182774,-1.419175426063884,-1.0295948566180222,0.0
2019-05-14,1.0,-0.0,-1.3858643744030563,-0.2902528527622782,-1.3589202231940885,-0.9918564319107225,0.0
2019-05-15,1.0,-0.0,-1.4346441067418665,-0.25191916026946576,-1.4521384928716905,-1.0835030549898168,0.0
2019-05-16,1.0,-0.0,-1.437029343027785,-0.270059724746819,-1.4236821604777978,-1.0626850168787327,0.0
2019-05-17,1.0,-0.0,-1.4419399968910307,-0.25773356132442093,-1.407948598372973,-1.073993471164309,0.0
2019-05-20,1.0,-0.0,-1.4393327116360999,-0.2598694435809761,-1.407781577038649,-1.0738265464718684,0.0
2019-05-21,1.0,-0.0,-1.4472242323994624,-0.26894448464798926,-1.3862814018401737,-1.0665770701953892,0.0
2019-05-22,1.0,-0.0,-1.432764223448703,-0.28343735492856037,-1.3818538195698151,-1.0600402331459227,0.0
2019-05-23,1.0,-0.0,-1.4295063382459032,-0.2964031742759971,-1.3815830155621973,-1.04555292177677,0.0
2019-05-24,1.0,-0.0,-1.3932572720731833,-0.3204851474971734,-1.3743961352657004,-1.0511871723712611,0.0
2019-05-28,1.0,-0.0,-1.3827173186655013,-0.32231532411453245,-1.3788618722048014,-1.0566493599958875,0.0
2019-05-29,1.0,-0.0,-1.394816525532461,-0.325994354631768,-1.3811136771875803,-1.030228380805748,0.0
2019-05-30,1.0,-0.0,-1.3914426431356455,-0.32156782269649087,-1.380566386209727,-1.036733018674328,0.0
2019-05-31,1.0,-0.0,-1.3943871530449952,-0.31978862038889744,-1.3793032681750552,-1.0371453491354985,0.0
2019-06-03,1.0,-0.0,-1.4013782542113324,-0.3477794793261868,-1.3704441041347626,-0.9850433894844309,0.0
2019-06-04,1.0,-0.0,-1.413449754901961,-0.33905228758169936,-1.3537581699346408,-0.9999489379084968,0.0
2019-06-05,1.0,-0.0,-1.392462539730589,-0.3641592250643257,-1.345340800161445,-0.9431915645022956,0.0
2019-06-06,1.0,-0.0,-1.4288502928074478,-0.35802592722358473,-1.292256869713199,-0.9262225336603434,0.0
2019-06-07,1.0,-0.0,-1.4464205872124796,-0.34457747528441557,-1.2658353619156442,-0.9111232550052164,0.0
2019-06-10,1.0,-0.0,-1.4452098924518018,-0.3233880160578877,-1.2722902314516529,-0.9152004757892649,0.0
2019-06-11,1.0,-0.0,-1.4446158439490446,-0.37748805732484075,-1.2565187101910829,-0.8974920382165604,0.0
2019-06-12,1.0,-0.0,-1.4389140271493213,-0.3758639550494754,-1.2567748993088357,-0.9009000049724032,0.0
2019-06-13,1.0,-0.0,-1.4409002832016693,-0.38843344760769116,-1.2562229840512744,-0.8828936254782133,0.0
2019-06-14,1.0,-0.0,-1.4168828577130312,-0.41239273598084214,-1.2876671323089204,-0.872081420874077,0.0
2019-06-17,1.0,-0.0,-1.4167413158156663,-0.4100726585050264,-1.270628048173584,-0.87916791081915,0.0
2019-06-18,1.0,-0.0,-1.432658757850663,-0.4045459076861729,-1.2753962715581697,-0.8718971189313129,0.0
2019-06-19,1.0,-0.0,-1.432718596212159,-0.41203956852413387,-1.272207585624099,-0.853954366953323,0.0
2019-06-20,1.0,-0.0,-1.439479976090855,-0.39913329348475796,-1.281231320980275,-0.8611775254034668,0.0
2019-06-21,1.0,-0.0,-1.456788270029525,-0.3927338237501876,-1.2754841615373067,-0.8792473602562177,0.0
2019-06-24,1.0,-0.0,-1.4223149637972647,-0.39129123089300083,-1.2900744167337088,-0.9244770716009654,0.0
2019-06-25,1.0,-0.0,-1.4087070178966419,-0.39357530665594204,-1.29675246330183,-0.9281620752061129,0.0
2019-06-26,1.0,-0.0,-1.4066415094339622,-0.3817358490566038,-1.2825660377358492,-0.9605031446540879,0.0
2019-06-27,1.0,-0.0,-1.3978332073570168,-0.3918871252204586,-1.2830435878054927,-0.9662383471907282,0.0
2019-06-28,1.0,-0.0,-1.3847509694314348,-0.39492370448708264,-1.2904769099058266,-0.9659062295412197,0.0
2019-07-01,1.0,-0.0,-1.374943396226415,-0.4009056603773585,-1.301635220125786,-0.9539622641509433,0.0
2019-07-02,1.0,-0.0,-1.3793554225954043,-0.3974056010860274,-1.298506712253004,-0.9526371361053848,0.0
2019-07-03,1.0,-0.0,-1.3691487757051635,-0.4076625270249887,-1.30051787420182,-0.9506259741565688,0.0
2019-07-05,1.0,-0.0,-1.3564679867323348,-0.41240325660870436,-1.3025932254497938,-0.954166247864107,0.0
2019-07-08,1.0,-0.0,-1.352979600040197,-0.4161893277057582,-1.303336348105718,-0.9521153652899206,0.0
2019-07-09,1.0,-0.0,-1.3561657614162141,-0.41364916515791594,-1.3068799034399516,-0.9524240595453631,0.0
2019-07-10,1.0,-0.0,-1.305290025524248,-0.4027325959661679,-1.3422751614033333,-0.9544567338972023,0.0
2019-07-11,1.0,-0.0,-1.292727999200879,-0.42503246428928176,-1.3393766856457896,-0.937368894216362,0.0
2019-07-12,1.0,-0.0,-1.30731658692185,-0.41791267942583726,-1.3182814992025518,-0.9404904306220095,0.0
2019-07-15,1.0,-0.0,-1.3092367477082503,-0.4272618573136708,-1.3188521323236349,-0.9267138302112395,0.0
2019-07-16,1.0,-0.0,-1.305284147557328,-0.44940179461615154,-1.3163509471585244,-0.9140079760717847,0.0
2019-07-17,1.0,-0.0,-1.316949152542373,-0.4448654037886341,-1.3149551345962114,-0.9082751744765702,0.0
2019-07-18,1.0,-0.0,-1.3175890901851486,-0.44355962572168034,-1.3158471033247066,-0.9001094963169421,0.0
2019-07-19,1.0,-0.0,-1.3212012728719174,-0.4541567223548131,-1.301461813842482,-0.8953361177406525,0.0
2019-07-22,1.0,-0.0,-1.2908748077209349,-0.43690765642832335,-1.3037264923336476,-0.930481814121967,0.0
2019-07-23,1.0,-0.0,-1.2948005556658067,-0.4388767612621552,-1.3014983131573725,-0.9261262155189522,0.0
2019-07-24,1.0,-0.0,-1.2932164146017047,-0.45677126952066605,-1.276516084536184,-0.8997980196068772,0.0
2019-07-25,1.0,-0.0,-1.2745694519405328,-0.46190078995142536,-1.2909081988126196,-0.8791521515136648,0.0
2019-07-26,1.0,-0.0,-1.2809479417104168,-0.4598400471026937,-1.2898778273882539,-0.8759138413228007,0.0
2019-07-29,1.0,-0.0,-1.2773608045131224,-0.4618101545253863,-1.2871719401520727,-0.8792739759627177,0.0
2019-07-30,1.0,-0.0,-1.281046072322261,-0.46376527157646835,-1.282419900888082,-0.8792993474314313,0.0
2019-07-31,1.0,-0.0,-1.3007651559741022,-0.46159505591524425,-1.2701098685501275,-0.8724249558563861,0.0
2019-08-01,1.0,-0.0,-1.3154313130324096,-0.4516792323509253,-1.26755116028591,-0.8610594340546363,0.0
2019-08-02,1.0,-0.0,-1.3022459265058473,-0.470421294710574,-1.2591378382345746,-0.8613299407936585,0.0
2019-08-05,1.0,-0.0,-1.3003224545632206,-0.4584717607973422,-1.2598690639046315,-0.8670119210474888,0.0
2019-08-06,1.0,-0.0,-1.295318821036409,-0.4475052976305144,-1.2067039106145252,-0.8664997110383356,0.0
2019-08-07,1.0,-0.0,-1.3132356473696851,-0.4345423973096325,-1.192121066538554,-0.8643286091760749,0.0
2019-08-08,1.0,-0.0,-1.3069897125276415,-0.4234208249206807,-1.1991635419671185,-0.8776559946159023,0.0
2019-08-09,1.0,-0.0,-1.2486220765678535,-0.42052733502159984,-1.265951636128904,-1.0303887978549082,0.0
2019-08-12,1.0,-0.0,-1.2492677356898176,-0.43101821972893806,-1.2622747356401727,-1.0219431067864768,0.0
2019-08-13,1.0,-0.0,-1.2359025360517155,-0.4282446544007956,-1.273396320238687,-1.0350571854798607,0.0
2019-08-14,1.0,-0.0,-1.2418132276442904,-0.42363140946247213,-1.2649987614565272,-1.0237304929403022,0.0
2019-08-15,1.0,-0.0,-1.2811276429130776,-0.45032302270947533,-1.239770947533281,-0.9230618637431479,0.0
2019-08-16,1.0,-0.0,-1.2751992957402065,-0.4512642441433951,-1.2341663813762411,-0.9300141830097324,0.0
2019-08-19,1.0,-0.0,-1.2703255995320726,-0.452914798206278,-1.2321115227139794,-0.9188925716513939,0.0
2019-08-20,1.0,-0.0,-1.2794167679222357,-0.4514702308626975,-1.2268286755771567,-0.9025516403402187,0.0
2019-08-21,1.0,-0.0,-1.2804176535988785,-0.5176197612026877,-1.179339681925847,-0.8566249335331368,0.0
2019-08-22,1.0,-0.0,-1.2830225142525848,-0.5139627017103102,-1.1848487776596774,-0.8495023673784906,0.0
2019-08-23,1.0,-0.0,-1.2890871188248414,-0.5183982159305764,-1.1959567557085373,-0.8445726475008484,0.0
2019-08-26,1.0,-0.0,-1.2676954042267694,-0.5222600277950832,-1.1877605789044903,-0.8145876263957444,0.0
2019-08-27,1.0,-0.0,-1.2639533215361807,-0.5139891912573533,-1.1817877469032474,-0.8228992299966521,0.0
2019-08-28,1.0,-0.0,-1.2625286916602907,-0.5141067329762815,-1.1819051262433051,-0.823402830910482,0.0
2019-08-29,1.0,-0.0,-1.2543239369326324,-0.5212613473483039,-1.1860487338748207,-0.8161968466316293,0.0
2019-08-30,1.0,-0.0,-1.2298686464877213,-0.5297449076718066,-1.1998381877022655,-0.7997334856272605,0.0
