Date,BWXT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.21375368540836912,-0.5133709201882791,-0.01970723633166089,-0.4463611441576579,-0.393084363523509,0.0
2018-10-24,1.0,-0.21743299984448708,-0.5110414182779535,-0.00938261365403556,-0.4529832564408274,-0.40104193665439847,0.0
2018-10-25,1.0,-0.20284697508896796,-0.4900610066090493,-0.007193695983731571,-0.4554397559735638,-0.3864006100660905,0.0
2018-10-26,1.0,-0.1842954008685273,-0.48820377377657004,-0.0,-0.47928994082840237,-0.38773903547756305,0.0
2018-10-29,1.0,-0.16252123424862455,-0.5025227555082274,-0.0,-0.4724271696965087,-0.39796151213204534,0.0
2018-10-30,1.0,-0.18029232456699745,-0.5068234573884652,-0.0,-0.4759074560620361,-0.38780195393209704,0.0
2018-10-31,1.0,-0.18085539714867618,-0.5033350305498981,-0.0,-0.475050916496945,-0.38655804480651734,0.0
2018-11-01,1.0,-0.1885448837387376,-0.49922152173358175,-0.0,-0.47683708108935907,-0.3877842721866306,0.0
2018-11-02,1.0,-0.1888679149023009,-0.49765318096015515,-0.0,-0.4769909698484771,-0.38737819499005155,0.0
2018-11-05,1.0,-0.18620249936240757,-0.5051772507013517,-0.0,-0.4776842642183116,-0.38130578933945425,0.0
2018-11-06,1.0,-0.18672855248393347,-0.5053555034173212,-0.0,-0.47725186167499745,-0.38090380495766596,0.0
2018-11-07,1.0,-0.18672379057965469,-0.5053426159691939,-0.0,-0.47723969091882795,-0.3808685894983807,0.0
2018-11-08,1.0,-0.2248497345676304,-1.148291142017286,-0.0,-1.0273768262185758,-0.9867503180801124,0.0
2018-11-09,1.0,-0.22416289989906527,-1.1485934962917455,-0.0,-1.0289638829156977,-0.9867907140035986,0.0
2018-11-12,1.0,-0.2265545922633455,-1.1266998195660787,-0.0,-1.0549223253971747,-0.9926066100426881,0.0
2018-11-13,1.0,-0.21469671015065664,-1.1279483462906836,-0.0,-1.057144112092063,-0.9925330522247112,0.0
2018-11-14,1.0,-0.2149097520954366,-1.143908820790279,-0.0,-1.0700252782828508,-1.005898265998492,0.0
2018-11-15,1.0,-0.22018060110517093,-1.169369693157824,-0.0,-1.1011725594141695,-1.0018419515701513,0.0
2018-11-16,1.0,-0.21392990171879908,-1.1566216398151057,-0.0,-1.1029035587667728,-1.0142709689000582,0.0
2018-11-19,1.0,-0.20963518150623078,-1.167238576846668,-0.0,-1.114953946180242,-1.0232978147011016,0.0
2018-11-20,1.0,-0.17291517537580528,-1.1546617752326414,-0.0,-1.112875805297065,-1.0333750894774516,0.0
2018-11-21,1.0,-0.1716457486300159,-1.1411083613222555,-0.0,-1.1025720346473395,-1.0039331801308113,0.0
2018-11-23,1.0,-0.17252834868887315,-1.148653437278526,-0.0,-1.102719702338767,-1.0055811481218995,0.0
2018-11-26,1.0,-0.17174981187198443,-1.1508122703731574,-0.0,-1.100571023859059,-1.003408436988181,0.0
2018-11-27,1.0,-0.15581497797356827,-1.157533039647577,-0.0,-1.095022026431718,-0.9969162995594714,0.0
2018-11-28,1.0,-0.15954818213907518,-1.1485615954818214,-0.0,-1.1021884927638546,-1.0019414048711612,0.0
2018-11-29,1.0,-0.13639523768141132,-1.12696619449031,-0.0,-1.086990527504997,-0.9948726861910141,0.0
2018-11-30,1.0,-0.13633993743482795,-1.1275199860966285,-0.0,-1.088416753562739,-0.9925269377824122,0.0
2018-12-03,1.0,-0.13403359520812536,-1.127392681974044,-0.0,-1.0875906072312167,-0.9914492816528495,0.0
2018-12-04,1.0,-0.12113736691768373,-1.1336016619059985,-0.0,-1.0834415303384404,-0.9896996451138232,0.0
2018-12-06,1.0,-0.10099323929555129,-1.0566730656873382,-0.0,-1.068149570152742,-0.9475002086637175,0.0
2018-12-07,1.0,-0.10143959941581472,-1.0565825161694138,-0.0,-1.0683079490924265,-0.9464218652201127,0.0
2018-12-10,1.0,-0.06853826205079654,-1.0570123080722842,-0.0,-1.0651216399785945,-0.9257399250812991,0.0
2018-12-11,1.0,-0.06849991766836819,-1.0570969866622757,-0.0,-1.0647126626049728,-0.92627202371151,0.0
2018-12-12,1.0,-0.06778404645225054,-1.0577770456698101,-0.0,-1.0647366470370219,-0.9278095787176214,0.0
2018-12-13,1.0,-0.06873404167696236,-1.057573511242896,-0.0,-1.064245119841858,-0.9277242401779096,0.0
2018-12-14,1.0,-0.07515545855124985,-1.0409339867396945,-0.0,-1.0738376642095293,-0.9281802083762304,0.0
2018-12-17,1.0,-0.0544605171495308,-1.0397082325943532,-0.0,-1.0595008810392166,-0.944187190099578,0.0
2018-12-18,1.0,-0.037930474333983104,-1.0246507472384665,-0.0,-1.0537686809616633,-0.9447287199480182,0.0
2018-12-19,1.0,-0.035746201966041107,-1.0256316516370134,-0.0,-1.0551628889430498,-0.9455276626858397,0.0
2018-12-20,1.0,-0.03409045063944809,-1.0084318392705853,-0.0,-1.0553515955944648,-0.936539314963489,0.0
2018-12-21,1.0,-0.027556054711002368,-1.00581605230436,-0.0,-1.05398900966668,-0.9237094380490153,0.0
2018-12-24,1.0,-0.014261811807824076,-0.9920723448330809,-0.0,-1.0484423551908215,-0.928969803202932,0.0
2018-12-26,1.0,-0.012101860611794385,-1.0016162093976662,-0.0,-1.0183695994954274,-0.9098470514033427,0.0
2018-12-27,1.0,-0.0,-0.9448697160526416,-0.0,-0.921113164146461,-0.9048983747501791,0.0
2018-12-28,1.0,-0.0,-0.9500414750018853,-0.0,-0.9191237463238066,-0.9012894955131588,0.0
2018-12-31,1.0,-0.0,-0.9483291845817304,-0.0,-0.9204948329184582,-0.9027306328731991,0.0
2019-01-02,1.0,-0.0,-0.9524656549218483,-0.0,-0.926465579230216,-0.9056125345343071,0.0
2019-01-03,1.0,-0.0,-0.9527937613567535,-0.0,-0.9256889763779528,-0.9071017565112053,0.0
2019-01-04,1.0,-0.0,-0.95152198421646,-0.0,-0.9019165727170236,-0.9045471627207816,0.0
2019-01-07,1.0,-0.0,-0.916406278719259,-0.0,-0.8828805646436055,-0.8768150571628129,0.0
2019-01-08,1.0,-0.0,-0.9011734506784012,-0.0,-0.892005867253392,-0.8738173817381738,0.0
2019-01-09,1.0,-0.0,-0.8936964638699759,-0.0,-0.8905483563950509,-0.8763086609561461,0.0
2019-01-10,1.0,-0.0,-0.8916852617331822,-0.0,-0.8912828766872737,-0.8750411530160589,0.0
2019-01-11,1.0,-0.0,-0.884268757327081,-0.0,-0.8954425556858149,-0.8838291324736225,0.0
2019-01-14,1.0,-0.0,-0.8855823499230374,-0.0,-0.8987759290478634,-0.8805248112585209,0.0
2019-01-15,1.0,-0.0,-0.8790192335927176,-0.0,-0.8982528263103802,-0.8932609014828953,0.0
2019-01-16,1.0,-0.0,-0.8775809586679869,-0.0,-0.8942677962372098,-0.8955513991271499,0.0
2019-01-17,1.0,-0.0,-0.8769580688946771,-0.0,-0.8942734509703217,-0.8972816317546498,0.0
2019-01-18,1.0,-0.0,-0.8742366482845406,-0.0,-0.90106961767645,-0.9257929605092712,0.0
2019-01-22,1.0,-0.0,-0.8823640984788134,-0.0,-0.9576267971624748,-0.9535298357421947,0.0
2019-01-23,1.0,-0.0,-0.8561430201597565,-0.0,-0.9691898060098897,-0.9783567896538606,0.0
2019-01-24,1.0,-0.0,-0.8558709382847577,-0.0,-0.9708545772772239,-0.9781599573852826,0.0
2019-01-25,1.0,-0.0,-0.8225610948191594,-0.0,-1.0367937438905181,-1.050713587487781,0.0
2019-01-28,1.0,-0.0,-0.8148641240504347,-0.0,-1.050003915733417,-1.050865377085128,0.0
2019-01-29,1.0,-0.0,-0.8086987270155587,-0.0,-1.0526874115983027,-1.0675781863900675,0.0
2019-01-30,1.0,-0.0,-0.8066063704286275,-0.0,-1.0521431380259536,-1.0736138419189931,0.0
2019-01-31,1.0,-0.0,-0.8162349421305408,-0.0,-1.0266514447681285,-1.0938508778836311,0.0
2019-02-01,1.0,-0.0,-0.8157448653762762,-0.0,-1.032719675168526,-1.0936649978318287,0.0
2019-02-04,1.0,-0.0,-0.8170491286176168,-0.0,-1.0313066792839682,-1.094590331992745,0.0
2019-02-05,1.0,-0.0,-0.8255593327535774,-0.0,-1.0330460906000476,-1.0942762273697526,0.0
2019-02-06,1.0,-0.0,-0.8189583580495907,-0.0,-1.0368173369715665,-1.0988254834499942,0.0
2019-02-07,1.0,-0.0,-0.8180739568914376,-0.0,-1.0361083646430689,-1.100731659086415,0.0
2019-02-08,1.0,-0.0,-0.8224206349206349,-0.0,-1.0534523809523808,-1.092420634920635,0.0
2019-02-11,1.0,-0.0,-0.8136962317456529,-0.0,-1.0598066133460669,-1.105646412796944,0.0
2019-02-12,1.0,-0.0,-0.8180730101735488,-0.0,-1.0659884300817875,-1.1055655296229805,0.0
2019-02-13,1.0,-0.0,-0.8342763787057698,-0.0,-1.0574992030602486,-1.0928833280204016,0.0
2019-02-14,1.0,-0.0,-0.7953186059494377,-0.0,-1.0853736342611053,-1.106866576282,0.0
2019-02-15,1.0,-0.0,-0.8226502557544756,-0.0,-1.0755674552429666,-1.0979459718670075,0.0
2019-02-19,1.0,-0.0,-0.8156127588136541,-0.0,-1.0831801103205692,-1.098329202973859,0.0
2019-02-20,1.0,-0.0,-0.8298118784199385,-0.0,-1.0728521787754126,-1.0914646323441308,0.0
2019-02-21,1.0,-0.0,-0.8311833539678102,-0.0,-1.0724869204041696,-1.090099444866009,0.0
2019-02-22,1.0,-0.0,-0.8326812519961675,-0.0,-1.073938038965187,-1.0857553497285213,0.0
2019-02-25,1.0,-0.0,-0.8370102471368295,-0.0,-1.0874422342776775,-1.0940325497287522,0.0
2019-02-26,1.0,-0.0,-0.8405040937550169,-0.0,-1.0819553700433455,-1.0910258468454006,0.0
2019-02-27,1.0,-0.0,-0.834960035345624,-0.0,-1.0913363055789855,-1.0902920030525767,0.0
2019-02-28,1.0,-0.0,-0.8367363344051447,-0.0,-1.0927250803858521,-1.089831189710611,0.0
2019-03-01,1.0,-0.0,-0.8374879382438084,-0.0,-1.091830170472821,-1.0912672885172081,0.0
2019-03-04,1.0,-0.0,-0.8291269170390049,-0.0,-1.0886768908746929,-1.1074749426397776,0.0
2019-03-05,1.0,-0.0,-0.8247939227412315,-0.0,-1.101220300630354,-1.1147163407144012,0.0
2019-03-06,1.0,-0.0,-0.8242081904377648,-0.0,-1.1012305830139197,-1.109259632842445,0.0
2019-03-07,1.0,-0.0,-0.7897141940914739,-0.0,-1.1115965847596905,-1.1072273219224757,0.0
2019-03-08,1.0,-0.0,-0.7848132073175679,-0.0,-1.1497586500628727,-1.121729606944388,0.0
2019-03-11,1.0,-0.0,-0.7831887379276478,-0.0,-1.1503110165329842,-1.1588230479620232,0.0
2019-03-12,1.0,-0.0,-0.7535433070866142,-0.0,-1.1818068794032324,-1.20891007045172,0.0
2019-03-13,1.0,-0.0,-0.7671301515720906,-0.0,-1.1948306818656311,-1.2135788550670175,0.0
2019-03-14,1.0,-0.0,-0.7710973982655103,-0.0,-1.1872498332221482,-1.2110990660440293,0.0
2019-03-15,1.0,-0.0,-0.7561900791996665,-0.0,-1.1853272196748645,-1.2269278866194246,0.0
2019-03-18,1.0,-0.0,-0.7793379717478389,-0.0,-1.1970904490828589,-1.2403120387940123,0.0
2019-03-19,1.0,-0.0,-0.786592605156038,-0.0,-1.1995420624151967,-1.2540281546811398,0.0
2019-03-20,1.0,-0.0,-0.7943015096746757,-0.0,-1.1978736976398043,-1.2604295130767595,0.0
2019-03-21,1.0,-0.0,-0.7926948396687195,-0.0,-1.2106179655977916,-1.2438734338500745,0.0
2019-03-22,1.0,-0.0,-0.7903046380284101,-0.0,-1.2487591990415883,-1.239560157453363,0.0
2019-03-25,1.0,-0.0,-0.7177170838785935,-0.0,-1.2668327071636625,-1.236818776647389,0.0
2019-03-26,1.0,-0.0,-0.7367660189633912,-0.0,-1.2673157872358518,-1.247757132531145,0.0
2019-03-27,1.0,-0.0,-0.717426364485188,-0.0,-1.2771411594941007,-1.2495543672014262,0.0
2019-03-28,1.0,-0.0,-0.7137211575234776,-0.0,-1.2749330727064123,-1.2606977435941018,0.0
2019-03-29,1.0,-0.0,-0.7232123867455018,-0.0,-1.272831681483687,-1.2576034710111024,0.0
2019-04-01,1.0,-0.0,-0.7307512236646095,-0.0,-1.272781442860183,-1.2526920621408812,0.0
2019-04-02,1.0,-0.0,-0.7365899164652504,-0.0,-1.270618665988212,-1.233176440656405,0.0
2019-04-03,1.0,-0.0,-0.7362707264322972,-0.0,-1.2698782918451297,-1.234595649039481,0.0
2019-04-04,1.0,-0.0,-0.7315109133290952,-0.0,-1.2661157024793388,-1.2405594405594407,0.0
2019-04-05,1.0,-0.0,-0.7216097023153252,-0.0,-1.2694427953523875,-1.2494699346959546,0.0
2019-04-08,1.0,-0.0,-0.7178998220188152,-0.0,-1.2704466480210188,-1.24930078820239,0.0
2019-04-09,1.0,-0.0,-0.7132418539445177,-0.0,-1.2848039423934747,-1.2502230341135987,0.0
2019-04-10,1.0,-0.0,-0.7014248155372742,-0.0,-1.289076414214231,-1.2500212026121618,0.0
2019-04-11,1.0,-0.0,-0.6891811624946966,-0.0,-1.308103521425541,-1.2453966907085279,0.0
2019-04-12,1.0,-0.0,-0.686693822131704,-0.0,-1.3089782756279702,-1.247369314324508,0.0
2019-04-15,1.0,-0.0,-0.687191699268583,-0.0,-1.3129783976866813,-1.2522537846572546,0.0
2019-04-16,1.0,-0.0,-0.6915006583697915,-0.0,-1.3107930170326636,-1.2452958416514464,0.0
2019-04-17,1.0,-0.0,-0.6857203569910751,-0.0,-1.3209944751381215,-1.2431789205269868,0.0
2019-04-18,1.0,-0.0,-0.6920950801547816,-0.0,-1.316154271378152,-1.2439937066802738,0.0
2019-04-22,1.0,-0.0,-0.6926918808161872,-0.0,-1.3238282250490907,-1.2521984120208316,0.0
2019-04-23,1.0,-0.0,-0.6870788912579958,-0.0,-1.3229424307036248,-1.2543710021321963,0.0
2019-04-24,1.0,-0.0,-0.687207819804505,-0.0,-1.3108797280067999,-1.2518487037824053,0.0
2019-04-25,1.0,-0.0,-0.6784056551547928,-0.0,-1.3216369288421412,-1.258357109398288,0.0
2019-04-26,1.0,-0.0,-0.6755523330205578,-0.0,-1.3269640876908642,-1.262646080354858,0.0
2019-04-29,1.0,-0.0,-0.6664249146757679,-0.0,-1.3275170648464165,-1.2722269624573377,0.0
2019-04-30,1.0,-0.0,-0.6651452459156252,-0.0,-1.3281150023461161,-1.2723627522074819,0.0
2019-05-01,1.0,-0.0,-0.6608643713469006,-0.0,-1.3369171039720127,-1.2686121421562355,0.0
2019-05-02,1.0,-0.0,-0.6602687140115163,-0.0,-1.327916400085306,-1.277159309021113,0.0
2019-05-03,1.0,-0.0,-0.6516368920420549,-0.0,-1.3383195144884177,-1.2839558936661255,0.0
2019-05-06,1.0,-0.0,-0.6165237058848632,-0.0,-1.3508727008919046,-1.3000896172065035,0.0
2019-05-07,1.0,-0.0,-0.6281409186250588,-0.0,-1.3506699199520567,-1.3018278327126407,0.0
2019-05-08,1.0,-0.0,-0.617500744079255,-0.0,-1.3353884093711468,-1.298992304094562,0.0
2019-05-09,1.0,-0.0,-0.6158655891110166,-0.0,-1.342577626541897,-1.2950659293917484,0.0
2019-05-10,1.0,-0.0,-0.6153061224489795,-0.0,-1.3439200680272108,-1.2924744897959184,0.0
2019-05-13,1.0,-0.0,-0.6132392330258067,-0.0,-1.3431826878108923,-1.2950979975341184,0.0
2019-05-14,1.0,-0.0,-0.5662297416139704,-0.0,-1.3415972193140415,-1.2799530968633528,0.0
2019-05-15,1.0,-0.0,-0.573918873617164,-0.0,-1.3509889373114317,-1.2655464297686894,0.0
2019-05-16,1.0,-0.0,-0.5765021594196822,-0.0,-1.3491551008428027,-1.2673906662753154,0.0
2019-05-17,1.0,-0.0,-0.5713205962628595,-0.0,-1.345412555112324,-1.2823010707537266,0.0
2019-05-20,1.0,-0.0,-0.5662236384218691,-0.0,-1.3440945872290468,-1.2823780973544088,0.0
2019-05-21,1.0,-0.0,-0.5663902152969758,-0.0,-1.3410404624277457,-1.2812264388037193,0.0
2019-05-22,1.0,-0.0,-0.5618142222966748,-0.0,-1.3441661780718654,-1.2819750397855767,0.0
2019-05-23,1.0,-0.0,-0.5559411322016892,-0.0,-1.3490258382807927,-1.2760264236140146,0.0
2019-05-24,1.0,-0.0,-0.5272037993667722,-0.0,-1.3536493917680386,-1.285119146808865,0.0
2019-05-28,1.0,-0.0,-0.5227026576689161,-0.0,-1.355827709739232,-1.2870532366908274,0.0
2019-05-29,1.0,-0.0,-0.5370293408694207,-0.0,-1.357202227578755,-1.2616573850885213,0.0
2019-05-30,1.0,-0.0,-0.5334219600348967,-0.0,-1.3553238336587594,-1.265630842092144,0.0
2019-05-31,1.0,-0.0,-0.5432232298860138,-0.0,-1.34882269739579,-1.268033946251768,0.0
2019-06-03,1.0,-0.0,-0.551859666542551,-0.0,-1.355467295519424,-1.2298622315998509,0.0
2019-06-04,1.0,-0.0,-0.5520393811533052,-0.0,-1.3575742533300241,-1.2271034996276993,0.0
2019-06-05,1.0,-0.0,-0.553258883248731,-0.0,-1.3505786802030457,-1.157035532994924,0.0
2019-06-06,1.0,-0.0,-0.5592855693119546,-0.0,-1.3382991678506189,-1.161680535823016,0.0
2019-06-07,1.0,-0.0,-0.5685048322910745,-0.0,-1.3327377568423617,-1.1595062129456672,0.0
2019-06-10,1.0,-0.0,-0.5678952276689778,-0.0,-1.324007622754734,-1.1627539228804282,0.0
2019-06-11,1.0,-0.0,-0.577791336180598,-0.0,-1.3281269066503965,-1.1616432784218018,0.0
2019-06-12,1.0,-0.0,-0.5773862804133778,-0.0,-1.3274879973960452,-1.1638050288876232,0.0
2019-06-13,1.0,-0.0,-0.5968629048686086,-0.0,-1.324831941332247,-1.1524546750865756,0.0
2019-06-14,1.0,-0.0,-0.5969437652811737,-0.0,-1.3270171149144254,-1.1510187449062754,0.0
2019-06-17,1.0,-0.0,-0.5927268284736928,-0.0,-1.3282293533148721,-1.1513683010262257,0.0
2019-06-18,1.0,-0.0,-0.5924884924029492,-0.0,-1.3279970670903092,-1.1530001222045705,0.0
2019-06-19,1.0,-0.0,-0.5786674245807788,-0.0,-1.3303422794266921,-1.1512444679036908,0.0
2019-06-20,1.0,-0.0,-0.5847123399064851,-0.0,-1.3279934946127263,-1.1531612116283796,0.0
2019-06-21,1.0,-0.0,-0.5881538210852209,-0.0,-1.3334283852044972,-1.1521101515398404,0.0
2019-06-24,1.0,-0.0,-0.5879109658974883,-0.0,-1.3340412497447416,-1.1621809270982233,0.0
2019-06-25,1.0,-0.0,-0.5773111646717595,-0.0,-1.3428244617835696,-1.1649577188610645,0.0
2019-06-26,1.0,-0.0,-0.5748598551495561,-0.0,-1.3219444330782766,-1.194975244486272,0.0
2019-06-27,1.0,-0.0,-0.5733191297578564,-0.0,-1.3329372720940713,-1.1909288318924898,0.0
2019-06-28,1.0,-0.0,-0.5580205476648521,-0.0,-1.3438663992468585,-1.19127338217838,0.0
2019-07-01,1.0,-0.0,-0.5542065244051999,-0.0,-1.3491537895511405,-1.1846537486714086,0.0
2019-07-02,1.0,-0.0,-0.5597384017984877,-0.0,-1.3402411608420193,-1.18749233599019,0.0
2019-07-03,1.0,-0.0,-0.5572725042923719,-0.0,-1.3434715068269152,-1.1872291717766332,0.0
2019-07-05,1.0,-0.0,-0.5497835497835497,-0.0,-1.3440333251654006,-1.1901086335048598,0.0
2019-07-08,1.0,-0.0,-0.5509128783237348,-0.0,-1.3427684515786464,-1.1907854429604217,0.0
2019-07-09,1.0,-0.0,-0.5441392239973916,-0.0,-1.3385637430714052,-1.1929817411150963,0.0
2019-07-10,1.0,-0.0,-0.5578746084055494,-0.0,-1.324097807071077,-1.1865006713047723,0.0
2019-07-11,1.0,-0.0,-0.5565327144660234,-0.0,-1.3294654126460648,-1.1854973331704735,0.0
2019-07-12,1.0,-0.0,-0.5547370991372294,-0.0,-1.333468989093277,-1.181507406804493,0.0
2019-07-15,1.0,-0.0,-0.5778826977084944,-0.0,-1.3274858561602019,-1.1648011722088811,0.0
2019-07-16,1.0,-0.0,-0.575075197138444,-0.0,-1.3186732785952362,-1.1709210633281848,0.0
2019-07-17,1.0,-0.0,-0.573783136442983,-0.0,-1.3144156213209923,-1.171396094669752,0.0
2019-07-18,1.0,-0.0,-0.5748184805094715,-0.0,-1.3157019429684014,-1.1657810408469558,0.0
2019-07-19,1.0,-0.0,-0.5777534291047804,-0.0,-1.3169791413034655,-1.163379595812028,0.0
2019-07-22,1.0,-0.0,-0.5784778818473016,-0.0,-1.310667801970563,-1.165511089486275,0.0
2019-07-23,1.0,-0.0,-0.5842098850668075,-0.0,-1.3096292084636314,-1.1674450716809486,0.0
2019-07-24,1.0,-0.0,-0.5803273414565489,-0.0,-1.289862066192142,-1.1512044074476215,0.0
2019-07-25,1.0,-0.0,-0.5630130951904209,-0.0,-1.3002683112410396,-1.1413639822193744,0.0
2019-07-26,1.0,-0.0,-0.5493753003363768,-0.0,-1.309867051097229,-1.1452426717924076,0.0
2019-07-29,1.0,-0.0,-0.5358015787153905,-0.0,-1.3114957727290941,-1.1596345714629164,0.0
2019-07-30,1.0,-0.0,-0.5366527800032046,-0.0,-1.3078032366607915,-1.161312289697164,0.0
2019-07-31,1.0,-0.0,-0.5518623952527967,-0.0,-1.3013110941822703,-1.1562888416663324,0.0
2019-08-01,1.0,-0.0,-0.5673489005487243,-0.0,-1.2935074298073457,-1.14447070132575,0.0
2019-08-02,1.0,-0.0,-0.5661865293312948,-0.0,-1.2959282208095275,-1.1613824736460931,0.0
2019-08-05,1.0,-0.0,-0.5641108117888304,-0.0,-1.291664991355394,-1.1650114591291063,0.0
2019-08-06,1.0,-0.0,-0.553731402186353,-0.0,-1.2442085323019851,-1.1485457200363076,0.0
2019-08-07,1.0,-0.0,-0.5762594893029676,-0.011085231193926846,-1.472135955831608,-1.2538388543823327,0.0
2019-08-08,1.0,-0.0,-0.5775754175477968,-0.015148245651892453,-1.4718829571447067,-1.2511328816192655,0.0
2019-08-09,1.0,-0.0,-0.5564215665282001,-0.005224615648152113,-1.4569397456211726,-1.2638859149501092,0.0
2019-08-12,1.0,-0.0,-0.5481620950832299,-0.018657195429842954,-1.4657024262912404,-1.2466515469211348,0.0
2019-08-13,1.0,-0.0,-0.5335753951302862,-0.010508329773601026,-1.4739427595044854,-1.253652285348142,0.0
2019-08-14,1.0,-0.0,-0.5408072130310891,-0.0025092502020159064,-1.463233105090801,-1.24641687577085,0.0
2019-08-15,1.0,-0.0,-0.5588014356063767,-0.0134379434103998,-1.4370252900425673,-1.1640096819964945,0.0
2019-08-16,1.0,-0.0,-0.56584370706524,-0.010949664848661477,-1.4263291560847664,-1.1602481368916275,0.0
2019-08-19,1.0,-0.0,-0.544878432671996,-0.013461458807936047,-1.4328790953899682,-1.1507269187756286,0.0
2019-08-20,1.0,-0.0,-0.5472266964027589,-0.012968240201544624,-1.430595134844918,-1.139264031718498,0.0
2019-08-21,1.0,-0.0,-0.5514381215697602,-0.020798085255643133,-1.4270210044154665,-1.1273470061486404,0.0
2019-08-22,1.0,-0.0,-0.5555235429700363,-0.00703819558775107,-1.4237734606519592,-1.1295274942377347,0.0
2019-08-23,1.0,-0.0,-0.5524256651017214,-0.007412898443291327,-1.4238530598797463,-1.1345441067457376,0.0
2019-08-26,1.0,-0.0,-0.5297822200552577,-0.0,-1.4194295465626523,-1.1138875345359986,0.0
2019-08-27,1.0,-0.0,-0.5238133874239351,-0.0,-1.4137525354969576,-1.1192292089249494,0.0
2019-08-28,1.0,-0.0,-0.5077285082559131,-0.009168728954521482,-1.4280903890624366,-1.111972088117165,0.0
2019-08-29,1.0,-0.0,-0.5018442706011106,-0.01382189615337846,-1.430019050707308,-1.1076567630010945,0.0
2019-08-30,1.0,-0.0,-0.4952915976235703,-0.013781675625429413,-1.430990583195247,-1.1015236632582952,0.0
2019-09-03,1.0,-0.0,-0.5038587417673441,-0.028162754050668714,-1.4160168087599498,-1.0925289910703464,0.0
2019-09-04,1.0,-0.0,-0.48269028552940224,-0.035226077812828605,-1.421176089945806,-1.1052333575992883,0.0
2019-09-05,1.0,-0.0,-0.49094940536182224,-0.02104414432574078,-1.4318484176577302,-1.087603305785124,0.0
2019-09-06,1.0,-0.0,-0.48115825457470335,-0.03426503116830887,-1.4432334606877137,-1.0630605268449629,0.0
2019-09-09,1.0,-0.0,-0.481217824967825,-0.03414575289575289,-1.4433317245817248,-1.0631435006435008,0.0
2019-09-10,1.0,-0.0,-0.45940058892339963,-0.10084304788027915,-1.4602073333064418,-1.0132709451010447,0.0
2019-09-11,1.0,-0.0,-0.45380116959064326,-0.10732002419842711,-1.4613430127041742,-1.0106473079249847,0.0
2019-09-12,1.0,-0.0,-0.4259498265709446,-0.11833508106800034,-1.471686698394773,-1.0172622408647254,0.0
2019-09-13,1.0,-0.0,-0.4256443350945831,-0.11523413866817248,-1.4719880611462912,-1.0205299883031502,0.0
