Date,IWF,IWM,MTUM,PZZA,SPY,VLUE,VXX
2018-10-31,-0.5338934404842666,-1.3115900433126337,-0.0,1.0,-1.2818452225643167,-1.0910087147106404,0.0
2018-11-01,-0.5173077924105981,-1.320961948883452,-0.0,1.0,-1.2782780698558118,-1.0887512362708864,0.0
2018-11-02,-0.5270528654849879,-1.268048162885639,-0.0,1.0,-1.293163144023565,-1.0793757428556665,0.0
2018-11-05,-0.521031417941298,-1.2856035551880944,-0.0,1.0,-1.2946465481603968,-1.066143034311699,0.0
2018-11-06,-0.5289465522588649,-1.2925669389020986,-0.0,1.0,-1.2895172128605397,-1.0579964850615116,0.0
2018-11-07,-0.5284906932130451,-1.300720692694561,-0.0,1.0,-1.2924249494478144,-1.06320319386115,0.0
2018-11-08,-0.5059487179487179,-1.2901538461538462,-0.0,1.0,-1.2755384615384615,-1.0565641025641024,0.0
2018-11-09,-0.5067193270414444,-1.2903159622486664,-0.0,1.0,-1.275338530980714,-1.0569347558473532,0.0
2018-11-12,-0.5054877737505743,-1.2606054418295982,-0.0,1.0,-1.2870488539486447,-1.0518147940170504,0.0
2018-11-13,-0.45535577853613807,-1.2675087862272703,-0.0,1.0,-1.311720063158967,-1.0588804563744716,0.0
2018-11-14,-0.45607781229312017,-1.2665885827774102,-0.0,1.0,-1.3115037938585323,-1.0582573712888934,0.0
2018-11-15,-0.45536487243468965,-1.2717319346132303,-0.0,1.0,-1.3210266333961398,-1.044253195498294,0.0
2018-11-16,-0.45791915175612985,-1.2736402100219197,-0.0,1.0,-1.3213029515216392,-1.0447061222409135,0.0
2018-11-19,-0.46059741054133957,-1.2727597104699766,-0.0,1.0,-1.3198593128759304,-1.0441431338566622,0.0
2018-11-20,-0.40654512398363724,-1.256603201858492,-0.0,1.0,-1.322104944194738,-1.0649967173375083,0.0
2018-11-21,-0.42328015701273214,-1.2573096472245988,-0.0,1.0,-1.3336017311660209,-1.0182175028936642,0.0
2018-11-23,-0.4271247921809663,-1.233462642954305,-0.0,1.0,-1.3512015718676003,-1.0262481737115219,0.0
2018-11-26,-0.42593152064451156,-1.238418932527694,-0.0,1.0,-1.3479355488418931,-1.0229103726082578,0.0
2018-11-27,-0.40933887192833196,-1.2429808317902007,-0.0,1.0,-1.3395225464190983,-1.0129122666533206,0.0
2018-11-28,-0.41055347832955924,-1.3921744167676022,-0.0,1.0,-1.392437727105166,-1.0710411290747275,0.0
2018-11-29,-0.3176755981916418,-1.4727092292424744,-0.0,1.0,-1.5144999448671297,-1.2084022494211049,0.0
2018-11-30,-0.31809156094870383,-1.4746828461114176,-0.0,1.0,-1.518146718146718,-1.2047986762272478,0.0
2018-12-03,-0.3136854874283194,-1.476731363034848,-0.0,1.0,-1.5188023820026466,-1.2046757829730923,0.0
2018-12-04,-0.29204765863119975,-1.5059573288999724,-0.0,1.0,-1.5273482959268496,-1.2163480188417843,0.0
2018-12-06,-0.271139362213557,-1.3794669088189733,-0.0,1.0,-1.532877517226644,-1.1580577960579028,0.0
2018-12-07,-0.2731788079470199,-1.3790856654560992,-0.0,1.0,-1.533112582781457,-1.1553621021149327,0.0
2018-12-10,-0.2225203893712181,-1.383214943435938,-0.0,1.0,-1.5333859510655092,-1.1225993159694818,0.0
2018-12-11,-0.21240244674119385,-1.3905821556633622,-0.0,1.0,-1.5334844969415735,-1.1366800253111158,0.0
2018-12-12,-0.21548448385053828,-1.391175849693899,-0.0,1.0,-1.5356765885581591,-1.1352649356132574,0.0
2018-12-13,-0.2151925406943054,-1.3836590633724912,-0.0,1.0,-1.5381657272296267,-1.1309066006426804,0.0
2018-12-14,-0.22990149348585956,-1.3537760830420509,-0.0,1.0,-1.5717085054549307,-1.1406630653532466,0.0
2018-12-17,-0.20173684210526316,-1.3502105263157893,-0.0,1.0,-1.550421052631579,-1.160842105263158,0.0
2018-12-18,-0.17869970329498724,-1.3260631929623652,-0.0,1.0,-1.5410441934308468,-1.1595440112435584,0.0
2018-12-19,-0.17958461298214565,-1.325854978918328,-0.0,1.0,-1.5405236583207536,-1.1593878507105304,0.0
2018-12-20,-0.17779955640377573,-1.2996853561665036,-0.0,1.0,-1.5363387837210503,-1.1442203538453604,0.0
2018-12-21,-0.16893342877594847,-1.2942529911033849,-0.0,1.0,-1.534461601390735,-1.1153492177114224,0.0
2018-12-24,-0.1418461227378425,-1.2604893337377414,-0.0,1.0,-1.5222424426246084,-1.1305226974016784,0.0
2018-12-26,-0.14088453071843107,-1.2792675605363217,-0.0,1.0,-1.4794876926155693,-1.1033620172103262,0.0
2018-12-27,-0.05928666287232025,-1.2112028078163535,-0.0,1.0,-1.3607474862454942,-1.1116960728514513,0.0
2018-12-28,-0.04763037685572896,-1.2291587362009897,-0.0,1.0,-1.3681480776551198,-1.1132946326608297,0.0
2018-12-31,-0.05017136329017518,-1.226104341203351,-0.0,1.0,-1.3690022848438692,-1.1148134044173648,0.0
2019-01-02,-0.04189305118673148,-1.2298636926889714,-0.0,1.0,-1.3705080545229242,-1.1237250977027928,0.0
2019-01-03,-0.047993143836594775,-1.2266342903394756,-0.0,1.0,-1.3728514974051325,-1.1137456553825644,0.0
2019-01-04,-0.0,-1.250640235227165,-0.0,1.0,-1.355828511808783,-1.1360144171488191,0.0
2019-01-07,-0.0,-1.1906340654786574,-0.0,1.0,-1.3255514113367408,-1.0885020951328452,0.0
2019-01-08,-0.0,-1.1769944000734416,-0.0,1.0,-1.329385844120077,-1.0836775911135592,0.0
2019-01-09,-0.0,-1.167910960472679,-0.0,1.0,-1.3267072779737095,-1.0856501625979023,0.0
2019-01-10,-0.0,-1.1653185035389282,-0.0,1.0,-1.341989153414836,-1.0887030057909735,0.0
2019-01-11,-0.0,-1.1516421760560136,-0.0,1.0,-1.3497167073563958,-1.1050255654336911,0.0
2019-01-14,-0.0,-1.1534810855642077,-0.0,1.0,-1.3510574574943555,-1.103119384416901,0.0
2019-01-15,-0.0,-1.1444264943457187,-0.0,1.0,-1.3491807062081698,-1.1221324717285943,0.0
2019-01-16,-0.0,-1.1446199180441088,-0.0,1.0,-1.3258437312951794,-1.1338459413416824,0.0
2019-01-17,-0.0,-1.1418387527020188,-0.0,1.0,-1.3258060065308375,-1.1314905946741478,0.0
2019-01-18,-0.0,-1.1436928362505223,-0.0,1.0,-1.3348809136914435,-1.1641673243883188,0.0
2019-01-22,-0.0,-1.1606866537717602,-0.0,1.0,-1.5400386847195355,-1.1348646034816248,0.0
2019-01-23,-0.0,-1.105556633048875,-0.0,1.0,-1.5570694336695112,-1.1860938712179985,0.0
2019-01-24,-0.0,-1.1124233816714009,-0.0,1.0,-1.6480789355658545,-1.2228036079134899,0.0
2019-01-25,-0.0,-1.0123354838709677,-0.0,1.0,-1.8641032258064516,-1.2848516129032257,0.0
2019-01-28,-0.0,-0.9958069024836039,-0.0,1.0,-2.0225244597355125,-1.3574346844425331,0.0
2019-01-29,-0.0,-0.9817000541418517,-0.0,1.0,-2.032864103952355,-1.3995668651867894,0.0
2019-01-30,-0.0,-0.979326766966122,-0.0,1.0,-2.0288451131074794,-1.4037233466825414,0.0
2019-01-31,-0.0,-1.006419672487895,-0.0,1.0,-1.9627876611718622,-1.4712474838148089,0.0
2019-02-01,-0.0,-1.0049086446686664,-0.0,1.0,-1.9764385055904006,-1.4727024815925822,0.0
2019-02-04,-0.0,-1.062464891585215,-0.0,1.0,-2.071115604988204,-1.4837658690034825,0.0
2019-02-05,-0.0,-1.1370494068870205,-0.0,1.0,-2.1270874121847285,-1.4941840377749624,0.0
2019-02-06,-0.0,-1.1313699344889558,-0.0,1.0,-2.1604150965273345,-1.5056525015942952,0.0
2019-02-07,-0.0,-1.1328768713009167,-0.0,1.0,-2.1726819078565627,-1.496866658930022,0.0
2019-02-08,-0.0,-1.1488314883148834,-0.0,1.0,-2.2253265389796755,-1.48304340186259,0.0
2019-02-11,-0.0,-1.1217590687283203,-0.0,1.0,-2.2345228996413664,-1.522958433770357,0.0
2019-02-12,-0.0,-1.1478481910617166,-0.0,1.0,-2.240896192953417,-1.5227595176164577,0.0
2019-02-13,-0.0,-1.1904148113428639,-0.0,1.0,-2.1964494961331145,-1.4721115537848606,0.0
2019-02-14,-0.0,-1.0798421724498084,-0.0,1.0,-2.244806777300685,-1.4778345131716377,0.0
2019-02-15,-0.0,-1.114805557170261,-0.0,1.0,-2.231529384409696,-1.4666627913735977,0.0
2019-02-19,-0.0,-1.1012437521794725,-0.0,1.0,-2.2446239683831224,-1.4660583517377659,0.0
2019-02-20,-0.0,-1.1365099806825498,-0.0,1.0,-2.2590879822045307,-1.4581747936545102,0.0
2019-02-21,-0.0,-1.1559890206155463,-0.0,1.0,-2.2490801845471005,-1.4350289084856627,0.0
2019-02-22,-0.0,-1.1600023555738768,-0.0,1.0,-2.2646487250456393,-1.464283611094753,0.0
2019-02-25,-0.0,-1.160111692015209,-0.0,1.0,-2.2946173954372626,-1.4863355513307985,0.0
2019-02-26,-0.0,-1.1568266777428349,-0.0,1.0,-2.296327063430843,-1.4805079214383194,0.0
2019-02-27,-0.0,-1.151407196294977,-0.0,1.0,-2.30619878874243,-1.4799311245695286,0.0
2019-02-28,-0.0,-1.1669245417757677,-0.0,1.0,-2.319864318019519,-1.464175196381814,0.0
2019-03-01,-0.0,-1.1722882215987105,-0.0,1.0,-2.3475016416930337,-1.4500029848964242,0.0
2019-03-04,-0.0,-1.1603130975143403,-0.0,1.0,-2.337715105162524,-1.4771152007648183,0.0
2019-03-05,-0.0,-1.1304504072831816,-0.0,1.0,-2.3769765213224723,-1.48197172975563,0.0
2019-03-06,-0.0,-1.1298015656289824,-0.0,1.0,-2.441956429394988,-1.4965107106013715,0.0
2019-03-07,-0.0,-1.0898985016916385,-0.0,1.0,-2.4775857902368292,-1.474081681971967,0.0
2019-03-08,-0.0,-1.068878493167549,-0.0,1.0,-2.589437399975379,-1.4969838729533425,0.0
2019-03-11,-0.0,-1.0684085806934398,-0.0,1.0,-2.583312546769768,-1.584247942130207,0.0
2019-03-12,-0.0,-0.9512625149549777,-0.0,1.0,-2.6320130974120013,-1.7135570807883633,0.0
2019-03-13,-0.0,-0.9848418139505629,-0.0,1.0,-2.619347128750236,-1.685514812252343,0.0
2019-03-14,-0.0,-0.9801669490993535,-0.0,1.0,-2.6194690265486726,-1.6766459549362958,0.0
2019-03-15,-0.0,-0.955649219929542,-0.0,1.0,-2.6254403623553095,-1.7098012078510316,0.0
2019-03-18,-0.0,-0.9898610589560646,-0.0,1.0,-2.5770434347227438,-1.6917636750531981,0.0
2019-03-19,-0.0,-0.9948326926712459,-0.0,1.0,-2.5877497006742707,-1.7189488940702,0.0
2019-03-20,-0.0,-1.0046237648847227,-0.0,1.0,-2.5943754750443375,-1.7349885989359008,0.0
2019-03-21,-0.0,-1.0075378475961234,-0.0,1.0,-2.6460378792677517,-1.6806866409070753,0.0
2019-03-22,-0.0,-0.998656343975942,-0.0,1.0,-2.7310128607076587,-1.668692814639452,0.0
2019-03-25,-0.0,-0.7408241685437923,-0.0,1.0,-3.040744666755002,-1.8435802305551878,0.0
2019-03-26,-0.0,-0.7539018018621475,-0.0,1.0,-3.0461517851162165,-1.8983187085538213,0.0
2019-03-27,-0.0,-0.7258441992644601,-0.0,1.0,-3.0645937813440325,-1.8962888665997997,0.0
2019-03-28,-0.0,-0.7225060500134445,-0.0,1.0,-3.0625840279645065,-1.9370798601774672,0.0
2019-03-29,-0.0,-0.729023569023569,-0.0,1.0,-3.0673400673400675,-1.9375757575757575,0.0
2019-04-01,-0.0,-0.7396919351584045,-0.0,1.0,-3.052465191363422,-1.9340821954664695,0.0
2019-04-02,-0.0,-0.7879156528791565,-0.0,1.0,-3.1194241686942417,-1.8512435793457689,0.0
2019-04-03,-0.0,-0.7887695114534765,-0.0,1.0,-3.119940536522738,-1.8485032772484629,0.0
2019-04-04,-0.0,-0.7840000000000001,-0.0,1.0,-3.136610169491526,-1.8589830508474576,0.0
2019-04-05,-0.0,-0.7632542372881357,-0.0,1.0,-3.1430508474576273,-1.87335593220339,0.0
2019-04-08,-0.0,-0.7562939902544668,-0.0,1.0,-3.144220357336221,-1.8672171088251217,0.0
2019-04-09,-0.0,-0.7465945649941816,-0.0,1.0,-3.2299952084331576,-1.8685057156547333,0.0
2019-04-10,-0.0,-0.7229914998629009,-0.0,1.0,-3.279681930353715,-1.8522758431587605,0.0
2019-04-11,-0.0,-0.6911350683238343,-0.0,1.0,-3.333516445787269,-1.8420655084803954,0.0
2019-04-12,-0.0,-0.6886844273551223,-0.0,1.0,-3.33411150782752,-1.8434496017577588,0.0
2019-04-15,-0.0,-0.6959696865311746,-0.0,1.0,-3.3284188770237684,-1.8650361694798485,0.0
2019-04-16,-0.0,-0.6926835983206001,-0.0,1.0,-3.3241792277513937,-1.86585449790075,0.0
2019-04-17,-0.0,-0.6921590281612368,-0.0,1.0,-3.364715626725566,-1.845389287686361,0.0
2019-04-18,-0.0,-0.696245263520496,-0.0,1.0,-3.35253186358939,-1.840578711677575,0.0
2019-04-22,-0.0,-0.6949506190012519,-0.0,1.0,-3.3841980804006124,-1.875921546807623,0.0
2019-04-23,-0.0,-0.7136909305391715,-0.0,1.0,-3.378322115051003,-1.847130664076053,0.0
2019-04-24,-0.0,-0.6777461661231005,-0.0,1.0,-3.382693775588093,-1.8787037679550345,0.0
2019-04-25,-0.0,-0.6805306066049468,-0.0,1.0,-3.3923587121735523,-1.8360508497996406,0.0
2019-04-26,-0.0,-0.6551700256250433,-0.0,1.0,-3.4354872221067945,-1.8350301267400788,0.0
2019-04-29,-0.0,-0.626554894537588,-0.0,1.0,-3.35282585181179,-1.781030286641428,0.0
2019-04-30,-0.0,-0.6050205262803687,-0.0,1.0,-3.337775085806582,-1.7871323776835588,0.0
2019-05-01,-0.0,-0.5952205141974894,-0.0,1.0,-3.3542995233939723,-1.7632409209908038,0.0
2019-05-02,-0.0,-0.588001883112516,-0.0,1.0,-3.3446768444414556,-1.792790369224561,0.0
2019-05-03,-0.0,-0.6092162798520013,-0.0,1.0,-3.3315842583249244,-1.7864110326269762,0.0
2019-05-06,-0.0,-0.5646436227224009,-0.0,1.0,-3.344654340836013,-1.7895230439442658,0.0
2019-05-07,-0.0,-0.5720125996917096,-0.0,1.0,-3.341129951075665,-1.7888211245895045,0.0
2019-05-08,-0.0,-0.602070420677832,-0.0,1.0,-3.2261637874192273,-1.765462218119478,0.0
2019-05-09,-0.0,-0.5973743237894182,-0.0,1.0,-3.237630294234068,-1.7621058187095924,0.0
2019-05-10,-0.0,-0.5980307936298156,-0.0,1.0,-3.2547412938610982,-1.7553029802418554,0.0
2019-05-13,-0.0,-0.5972341692582546,-0.0,1.0,-3.255144577516046,-1.7645073777542515,0.0
2019-05-14,-0.0,-0.5115135834411384,-0.0,1.0,-3.2282664941785253,-1.7285252263906858,0.0
2019-05-15,-0.0,-0.5210956770089575,-0.001947293262365312,1.0,-3.269700116837596,-1.6982344541087886,0.0
2019-05-16,-0.0,-0.5269083100149672,-0.010151623609032342,1.0,-3.263616841283269,-1.7067742565237198,0.0
2019-05-17,-0.0,-0.5097638210845759,-0.01972555746140652,1.0,-3.255640585829265,-1.8120464441219162,0.0
2019-05-20,-0.0,-0.48321263989466756,-0.04259381171823568,1.0,-3.2466096115865697,-1.8109282422646475,0.0
2019-05-21,-0.0,-0.4818002628120894,-0.05157687253613666,1.0,-3.23173455978975,-1.8052562417871223,0.0
2019-05-22,-0.0,-0.4544737879385101,-0.08001576665352779,1.0,-3.236959663644725,-1.797989751675207,0.0
2019-05-23,-0.0,-0.44890869764698166,-0.10722946844071572,1.0,-3.2332699744379627,-1.76489480238579,0.0
2019-05-24,-0.0,-0.3853432524145132,-0.13788827982250065,1.0,-3.2331636648394677,-1.7692508483424696,0.0
2019-05-28,-0.0,-0.37353958618889105,-0.14006918608445923,1.0,-3.2383656419293776,-1.775014685725475,0.0
2019-05-29,-0.0,-0.38626889004689946,-0.1429781136008338,1.0,-3.2496091714434603,-1.7349531005732153,0.0
2019-05-30,-0.0,-0.37956109596156345,-0.14569536423841062,1.0,-3.23665757693806,-1.7307492533437214,0.0
2019-05-31,-0.0,-0.3719266293742683,-0.1583192402757903,1.0,-3.2464550539872516,-1.7277871731494732,0.0
2019-06-03,-0.0,-0.3865110246433204,-0.2172503242542153,1.0,-3.2529182879377436,-1.6284046692607004,0.0
2019-06-04,-0.0,-0.3694610002591345,-0.21527597823270278,1.0,-3.2616610520860325,-1.6319642394402696,0.0
2019-06-05,-0.0,-0.3390914907229686,-0.27907869481765835,1.0,-3.287268074216251,-1.492514395393474,0.0
2019-06-06,-0.0,-0.31903044111132206,-0.25675590152521993,1.0,-3.261755585089551,-1.4911714448452629,0.0
2019-06-07,-0.0,-0.3354558063295927,-0.27682511663094184,1.0,-3.212961795486067,-1.4791325179674693,0.0
2019-06-10,-0.0,-0.33473565239231445,-0.23847796056762524,1.0,-3.216815270626648,-1.4889488886098203,0.0
2019-06-11,-0.0,-0.3222589251683394,-0.25714648710456106,1.0,-3.2843984245966205,-1.4886291449625206,0.0
2019-06-12,-0.0,-0.3278927981709641,-0.2590499174393497,1.0,-3.2774672932808335,-1.4864092467928365,0.0
2019-06-13,-0.0,-0.3708243363393878,-0.29442398069350945,1.0,-3.2301536898259875,-1.4554172488250987,0.0
2019-06-14,-0.0,-0.3667936507936508,-0.3033015873015873,1.0,-3.23168253968254,-1.4474285714285715,0.0
2019-06-17,-0.0,-0.3568441064638783,-0.3077946768060837,1.0,-3.2408111533586816,-1.4316856780735108,0.0
2019-06-18,-0.0,-0.36857757529739305,-0.3115666919767147,1.0,-3.2236775499873445,-1.4236902050113895,0.0
2019-06-19,-0.0,-0.3440091871889754,-0.3617455659053209,1.0,-3.266619880056144,-1.4076815107821872,0.0
2019-06-20,-0.0,-0.3552555818565671,-0.35327234342012664,1.0,-3.2733670270616084,-1.4157123664512825,0.0
2019-06-21,-0.0,-0.3862869745718734,-0.3462636222106902,1.0,-3.2898287493513236,-1.464387649195641,0.0
2019-06-24,-0.0,-0.3892140743176587,-0.3744163104242026,1.0,-3.2934560999671167,-1.5196974679381783,0.0
2019-06-25,-0.0,-0.36670172209806756,-0.3786643880636256,1.0,-3.302484553700539,-1.5251084527408965,0.0
2019-06-26,-0.0,-0.36783721693468985,-0.3740728585493928,1.0,-3.2869051526091235,-1.5350836888743025,0.0
2019-06-27,-0.0,-0.381130876747141,-0.3260482846251588,1.0,-3.210927573062261,-1.435133418043202,0.0
2019-06-28,-0.0,-0.37114383648597177,-0.3281071473911387,1.0,-3.2146121619906056,-1.433731115907071,0.0
2019-07-01,-0.0,-0.3583133745115341,-0.3341737047775117,1.0,-3.191667717130972,-1.4186310349174336,0.0
2019-07-02,-0.0,-0.36945440815555974,-0.32376817066263924,1.0,-3.183625951796614,-1.4159587187716316,0.0
2019-07-03,-0.0,-0.3747574031177612,-0.31597070055719023,1.0,-3.1667188380391913,-1.4031177612220622,0.0
2019-07-05,-0.0,-0.4095527196134308,-0.2951926650972618,1.0,-3.1150415066286703,-1.375232313220171,0.0
2019-07-08,-0.0,-0.423286991062562,-0.2805362462760675,1.0,-3.11643495531281,-1.3862338629592847,0.0
2019-07-09,-0.0,-0.40065031037540644,-0.26497191841560747,1.0,-2.959326041974579,-1.2869051138043157,0.0
2019-07-10,-0.0,-0.3708628841607565,-0.2570921985815603,1.0,-2.9872340425531916,-1.2949763593380614,0.0
2019-07-11,-0.0,-0.35247536367902393,-0.2895354293758799,1.0,-2.965333176912248,-1.2583880807132801,0.0
2019-07-12,-0.0,-0.3655346354624905,-0.28799343069974775,1.0,-2.960290926154027,-1.251627661446419,0.0
2019-07-15,-0.0,-0.37602579132473624,-0.30433763188745605,1.0,-2.9530480656506444,-1.2283118405627198,0.0
2019-07-16,-0.0,-0.3749340833186852,-0.30345110447061585,1.0,-2.9478525810042773,-1.2329641999179706,0.0
2019-07-17,-0.0,-0.3853707296995355,-0.3019932968777562,1.0,-2.960722055624155,-1.2318457105897571,0.0
2019-07-18,-0.0,-0.38610129564193163,-0.30901060070671377,1.0,-2.974381625441696,-1.2197290930506477,0.0
2019-07-19,-0.0,-0.38981154299175497,-0.3181389870435807,1.0,-2.9648409893992933,-1.2164899882214368,0.0
2019-07-22,-0.0,-0.36805514640900255,-0.3040711718611913,1.0,-2.9717197902551113,-1.2478642549932246,0.0
2019-07-23,-0.0,-0.37455809568701387,-0.3042069290596276,1.0,-2.9680650483148714,-1.2452274334197502,0.0
2019-07-24,-0.0,-0.37310639293443293,-0.3283617008831959,1.0,-2.9366555536058954,-1.2107972158858278,0.0
2019-07-25,-0.0,-0.330504560674287,-0.3531347419466574,1.0,-2.9198706846784432,-1.169553169379979,0.0
2019-07-26,-0.0,-0.2651308304891922,-0.35346985210466436,1.0,-2.909215017064846,-1.1604095563139931,0.0
2019-07-29,-0.0,-0.2553760382296052,-0.35954033450904543,1.0,-2.897485493230174,-1.176584366822164,0.0
2019-07-30,-0.0,-0.2751639900475006,-0.3629269396064239,1.0,-2.858233431350373,-1.158448314860891,0.0
2019-07-31,-0.0,-0.2592256674791678,-0.36715605691287334,1.0,-2.8691117283600702,-1.1731761238025056,0.0
2019-08-01,-0.0,-0.29516092475067995,-0.3562443336355394,1.0,-2.8635539437896647,-1.1513485947416138,0.0
2019-08-02,-0.0,-0.2749915091135514,-0.3758066342126118,1.0,-2.8707121023434845,-1.1390807200271706,0.0
2019-08-05,-0.0,-0.2685891998869098,-0.36200169635284135,1.0,-2.8835736499858635,-1.1404014701724625,0.0
2019-08-06,-0.0,-0.26788540245566167,-0.36272851296043657,1.0,-2.714324693042292,-1.112087312414734,0.0
2019-08-07,-0.0,-0.2866532674235428,-0.33418436634254983,1.0,-2.695638003150633,-1.1156499538269324,0.0
2019-08-08,-0.0,-0.28731688721886406,-0.34046724391439315,1.0,-2.7024451342373252,-1.115558459946632,0.0
2019-08-09,-0.0,-0.2691085375706975,-0.32943711284675464,1.0,-2.6693778615674657,-1.1185564233773229,0.0
2019-08-12,-0.0,-0.25659267183738965,-0.3318534367477935,1.0,-2.6773468841936348,-1.0832308103771062,0.0
2019-08-13,-0.0,-0.2312576703484339,-0.32255482631663196,1.0,-2.695693933087882,-1.0863347740248652,0.0
2019-08-14,-0.0,-0.24866267676500184,-0.3161379164239182,1.0,-2.6694560669456067,-1.0621259467189237,0.0
2019-08-15,-0.0,-0.3063652896856326,-0.3473629514159522,1.0,-2.616731618602234,-0.9256949857105742,0.0
2019-08-16,-0.0,-0.3284929770831133,-0.33842010771992814,1.0,-2.631270461505967,-0.9822578941810117,0.0
2019-08-19,-0.0,-0.2855639176885427,-0.35292879322140935,1.0,-2.659544234513973,-0.9648439555812851,0.0
2019-08-20,-0.0,-0.29104243059193297,-0.3587218438973285,1.0,-2.6502881089575694,-0.9383446830801468,0.0
2019-08-21,-0.0,-0.29534057668198915,-0.3918721270371918,1.0,-2.6280296698704553,-0.9083786042624321,0.0
2019-08-22,-0.0,-0.2997810675562969,-0.38151584653878234,1.0,-2.622341534612177,-0.9090909090909091,0.0
2019-08-23,-0.0,-0.2930565722053749,-0.3808951165952107,1.0,-2.629143574192199,-0.9253895221164906,0.0
2019-08-26,-0.0,-0.26961410682340914,-0.37894198824431385,1.0,-2.585279836442627,-0.8772808586762075,0.0
2019-08-27,-0.0,-0.2653144429721741,-0.37432473753949647,1.0,-2.576546733258587,-0.880134542860055,0.0
2019-08-28,-0.0,-0.17194763558642798,-0.4754475020037403,1.0,-2.7627037135987176,-0.9332086561581618,0.0
2019-08-29,-0.0,-0.16930762206585379,-0.4724713971101681,1.0,-2.7745608852124404,-0.9550948058226352,0.0
2019-08-30,-0.0,-0.14959071210743138,-0.4821036862661174,1.0,-2.782943662725376,-0.9354769675244771,0.0
2019-09-03,-0.0,-0.16512188588266807,-0.4985266541655504,1.0,-2.777658719528529,-0.9162603803911064,0.0
2019-09-04,-0.0,-0.1884010840108401,-0.5072086720867208,1.0,-2.807642276422764,-0.9167479674796749,0.0
2019-09-05,-0.0,-0.19767943874797628,-0.5031300593631948,1.0,-2.8045331894225582,-0.8913113869400972,0.0
2019-09-06,-0.0,-0.1919256992537714,-0.5111397433832608,1.0,-2.807269018092017,-0.8582165673484727,0.0
2019-09-09,-0.0,-0.19042507513954485,-0.51143194504079,1.0,-2.8064083297552593,-0.8588449978531558,0.0
