Date,CAE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.19575831159102064,-0.49859213143550923,-0.0,-0.4881558213427708,-0.40073880809072354,0.0
2018-11-07,1.0,-0.19499276560562215,-0.500051674245556,-0.0,-0.4874431583298884,-0.40125051674245554,0.0
2018-11-08,1.0,-0.17920365334291136,-0.5002822104777054,-0.0,-0.48175894094104366,-0.4043049925599056,0.0
2018-11-09,1.0,-0.17790449770106087,-0.5013999126659988,-0.0,-0.48447252831933424,-0.4048701548894198,0.0
2018-11-12,1.0,-0.1778261426193829,-0.48749199846370506,-0.0,-0.4919216489565997,-0.40325182435027523,0.0
2018-11-13,1.0,-0.16274873567307938,-0.4842816844138352,-0.0,-0.49396426846933844,-0.4003405423263615,0.0
2018-11-14,1.0,-0.16436056567300844,-0.4838742496693458,-0.0,-0.4949384474514193,-0.4003204802116187,0.0
2018-11-15,1.0,-0.17254912799535665,-0.5704375224565379,-0.0,-0.595533567341975,-0.4253613775185871,0.0
2018-11-16,1.0,-0.1694471253274507,-0.5628567489314766,-0.0,-0.594733213842548,-0.4304425754860058,0.0
2018-11-19,1.0,-0.17381583305730375,-0.5625483051783151,-0.0,-0.5933532074638401,-0.43057855802141987,0.0
2018-11-20,1.0,-0.1339231741495851,-0.5566851678848163,-0.0,-0.602379513106556,-0.45471781062812555,0.0
2018-11-21,1.0,-0.1377214499863723,-0.5515671845189425,-0.0,-0.6007904061052057,-0.4354592532025075,0.0
2018-11-23,1.0,-0.1385243670024503,-0.5448135039477267,-0.0,-0.6032670841274163,-0.4359923768037027,0.0
2018-11-26,1.0,-0.13721691678035472,-0.555525238744884,-0.0,-0.6018553888130969,-0.4339154160982265,0.0
2018-11-27,1.0,-0.12791298436437795,-0.5613596193065942,-0.0,-0.5995105370496261,-0.4304826648538409,0.0
2018-11-28,1.0,-0.1274853801169591,-0.5644498844009248,-0.0,-0.5981504147966816,-0.42989256085951316,0.0
2018-11-29,1.0,-0.09674373431893599,-0.5575309574554186,-0.0,-0.601964011115008,-0.44157876278091024,0.0
2018-11-30,1.0,-0.09706144256455923,-0.5583528967322378,-0.0,-0.6038479181845167,-0.4391375914082949,0.0
2018-12-03,1.0,-0.09757019438444924,-0.5585043196544276,-0.0,-0.6041846652267818,-0.43952483801295894,0.0
2018-12-04,1.0,-0.09010829157911751,-0.5630353967997414,-0.0,-0.6019611012337697,-0.4387425246484564,0.0
2018-12-06,1.0,-0.08574657066274242,-0.5158721816366217,-0.0,-0.6081358070110895,-0.4180900825143217,0.0
2018-12-07,1.0,-0.076222169400206,-0.5214061220716795,-0.0,-0.6143200485962549,-0.4291524707498085,0.0
2018-12-10,1.0,-0.060360171709768616,-0.5229033609046173,-0.0,-0.6156161658465082,-0.4186472620667993,0.0
2018-12-11,1.0,-0.05838766266069699,-0.5238656298274553,-0.0,-0.6149294373314482,-0.421098106982955,0.0
2018-12-12,1.0,-0.0609350009176958,-0.524397598259,-0.0,-0.617215973150843,-0.4194656388473741,0.0
2018-12-13,1.0,-0.06120576671035386,-0.5236697247706422,-0.0,-0.6172739187418087,-0.4190825688073394,0.0
2018-12-14,1.0,-0.06201184672642449,-0.5225140221208786,-0.0,-0.6173664622320072,-0.4190648424804739,0.0
2018-12-17,1.0,-0.04630500679418835,-0.5236751332706177,-0.0,-0.6075049649837985,-0.43566426256924845,0.0
2018-12-18,1.0,-0.04841609815431805,-0.5366756570945053,-0.0,-0.6189380718176529,-0.4401872124385213,0.0
2018-12-19,1.0,-0.060810631229235884,-0.5374086378737541,-0.0,-0.6177275747508306,-0.4418338870431894,0.0
2018-12-20,1.0,-0.059682539682539684,-0.5272222222222223,-0.0,-0.621031746031746,-0.43753968253968256,0.0
2018-12-21,1.0,-0.055111462867695554,-0.5320406278855032,-0.0,-0.6305764411027569,-0.42044585147078223,0.0
2018-12-24,1.0,-0.05269265256606361,-0.5322274381560208,-0.0,-0.6321008492009073,-0.42024895827839015,0.0
2018-12-26,1.0,-0.05273079541289208,-0.5347436770173326,-0.0,-0.619390480180133,-0.41134733204168195,0.0
2018-12-27,1.0,-0.019543230843324627,-0.5135484525107095,-0.0,-0.5756761552305392,-0.4260221540645357,0.0
2018-12-28,1.0,-0.015936961589135504,-0.5175838654099524,-0.0,-0.5758842606668694,-0.4242930982061417,0.0
2018-12-31,1.0,-0.017743979721166033,-0.5150823827629911,-0.0,-0.576552598225602,-0.42550063371356145,0.0
2019-01-02,1.0,-0.016667511018795277,-0.514767718729419,-0.0,-0.575814377628046,-0.4258067784588885,0.0
2019-01-03,1.0,-0.015307803431583751,-0.5155485718630408,-0.0,-0.57477760600147,-0.4287705603568442,0.0
2019-01-04,1.0,-0.0,-0.5204954216381202,-0.0,-0.5689529046742173,-0.4330651060716898,0.0
2019-01-07,1.0,-0.0,-0.5012291113152734,-0.0,-0.5628336602686664,-0.41901522111588413,0.0
2019-01-08,1.0,-0.0,-0.5061829762882237,-0.0,-0.5610957677091886,-0.42084048667612156,0.0
2019-01-09,1.0,-0.0,-0.5078049144820375,-0.0,-0.5614310254686682,-0.42036995543605443,0.0
2019-01-10,1.0,-0.0,-0.5086054447184238,-0.0,-0.5611596801912875,-0.42095693541557694,0.0
2019-01-11,1.0,-0.0,-0.5028548632408308,-0.0,-0.5635175904455582,-0.42695788765053483,0.0
2019-01-14,1.0,-0.0,-0.5067145923818083,-0.0,-0.568743447656133,-0.42067295691677903,0.0
2019-01-15,1.0,-0.0,-0.5017120291919722,-0.0,-0.5678688360700807,-0.4297568168753592,0.0
2019-01-16,1.0,-0.0,-0.5013984616921386,-0.0,-0.5596094296274099,-0.4362451303566077,0.0
2019-01-17,1.0,-0.0,-0.5008115464329412,-0.0,-0.5598172147726421,-0.43641221564661525,0.0
2019-01-18,1.0,-0.0,-0.5001000800640513,-0.0,-0.5599729783827062,-0.4419535628502802,0.0
2019-01-22,1.0,-0.0,-0.4976225036288102,-0.0,-0.6254817558436359,-0.3795234996746584,0.0
2019-01-23,1.0,-0.0,-0.47794154509450043,-0.0,-0.6343059106632576,-0.3943951471399208,0.0
2019-01-24,1.0,-0.0,-0.466626518117033,-0.0,-0.6546973803071363,-0.3879604536786109,0.0
2019-01-25,1.0,-0.0,-0.4394466302830308,-0.0,-0.733621017895672,-0.36532554892752883,0.0
2019-01-28,1.0,-0.0,-0.431291790608395,-0.0,-0.7470571784506648,-0.36407088195662674,0.0
2019-01-29,1.0,-0.0,-0.4446292480699054,-0.0,-0.7091577092073579,-0.3286498026462776,0.0
2019-01-30,1.0,-0.0,-0.4430150254563517,-0.0,-0.708406804917422,-0.33214950949956534,0.0
2019-01-31,1.0,-0.0,-0.45457939273270287,-0.0,-0.6961174713787954,-0.33807864609258337,0.0
2019-02-01,1.0,-0.0,-0.45325856697819317,-0.0,-0.6964236760124611,-0.34252959501557634,0.0
2019-02-04,1.0,-0.0,-0.45195782757159586,-0.0,-0.695396425811919,-0.34508112958301135,0.0
2019-02-05,1.0,-0.0,-0.4279220779220779,-0.0,-0.6904845154845155,-0.37909590409590416,0.0
2019-02-06,1.0,-0.0,-0.42728249731323886,-0.0,-0.6946839619104745,-0.37737122291369873,0.0
2019-02-07,1.0,-0.0,-0.43168579214480357,-0.0,-0.7004675116877921,-0.36793419835495883,0.0
2019-02-08,1.0,-0.0,-0.4340974570963297,-0.0,-0.7145434047350621,-0.35665789803332076,0.0
2019-02-11,1.0,-0.0,-0.42104733131923466,-0.0,-0.7100201409869084,-0.38655589123867073,0.0
2019-02-12,1.0,-0.0,-0.4116634605649489,-0.0,-0.7280550774526678,-0.3914397084134859,0.0
2019-02-13,1.0,-0.0,-0.4190215045573412,-0.0,-0.7268895828572879,-0.393023078680783,0.0
2019-02-14,1.0,-0.0,-0.42496375982299534,-0.0,-0.7339589532310979,-0.38427303476513824,0.0
2019-02-15,1.0,-0.0,-0.4543042979211835,-0.0,-0.7223058283382221,-0.3740849381456447,0.0
2019-02-19,1.0,-0.0,-0.4375525812619503,-0.0,-0.7397833014659019,-0.37203314212874444,0.0
2019-02-20,1.0,-0.0,-0.4435716289627381,-0.0,-0.739447575811676,-0.3674156443673646,0.0
2019-02-21,1.0,-0.0,-0.4461145194274029,-0.0,-0.7400051124744377,-0.3700920245398773,0.0
2019-02-22,1.0,-0.0,-0.44892534948503665,-0.0,-0.7356691967594366,-0.3710802729433412,0.0
2019-02-25,1.0,-0.0,-0.44822101941872095,-0.0,-0.7426570556396378,-0.3743426621860811,0.0
2019-02-26,1.0,-0.0,-0.4508878168941804,-0.0,-0.7429179924048035,-0.3721389715693318,0.0
2019-02-27,1.0,-0.0,-0.4494854884651903,-0.0,-0.7441299494469964,-0.37255254176396624,0.0
2019-02-28,1.0,-0.0,-0.44717242796240175,-0.0,-0.7417432841953876,-0.3792952899481226,0.0
2019-03-01,1.0,-0.0,-0.4450460622546127,-0.0,-0.7454386820293054,-0.3756575739690523,0.0
2019-03-04,1.0,-0.0,-0.4413862097270675,-0.0,-0.7358916478555305,-0.3878770777754976,0.0
2019-03-05,1.0,-0.0,-0.431428497982057,-0.0,-0.749286650728773,-0.3899128557106501,0.0
2019-03-06,1.0,-0.0,-0.43060553099619614,-0.0,-0.7513364860697028,-0.3882235015935026,0.0
2019-03-07,1.0,-0.0,-0.41206507235964285,-0.0,-0.7719644873242327,-0.3819152211844401,0.0
2019-03-08,1.0,-0.0,-0.4068438127606983,-0.0,-0.7924197950460888,-0.3755342705597611,0.0
2019-03-11,1.0,-0.0,-0.4032827758154997,-0.0,-0.7872428838562228,-0.4065811344275919,0.0
2019-03-12,1.0,-0.0,-0.37599789915966386,-0.0,-0.8035189075630251,-0.4465073529411764,0.0
2019-03-13,1.0,-0.0,-0.38779008438818563,-0.0,-0.8077004219409283,-0.44164029535864985,0.0
2019-03-14,1.0,-0.0,-0.38757934104137587,-0.0,-0.8086070215175538,-0.43754115199241483,0.0
2019-03-15,1.0,-0.0,-0.38192257825523246,-0.0,-0.8259466038684412,-0.4381234620167756,0.0
2019-03-18,1.0,-0.0,-0.39284092426873246,-0.0,-0.8283958862027514,-0.4500601041805796,0.0
2019-03-19,1.0,-0.0,-0.3882708200890019,-0.0,-0.8262078830260648,-0.4343875821148548,0.0
2019-03-20,1.0,-0.0,-0.38082177189572075,-0.0,-0.8293877985780098,-0.4527201555135409,0.0
2019-03-21,1.0,-0.0,-0.3831842861705525,-0.0,-0.8401735334823806,-0.43822527414031726,0.0
2019-03-22,1.0,-0.0,-0.3807090301003344,-0.0,-0.865257525083612,-0.4296187290969899,0.0
2019-03-25,1.0,-0.0,-0.31631867986098217,-0.0,-0.9015467062849867,-0.4351736396678429,0.0
2019-03-26,1.0,-0.0,-0.32681028047349897,-0.0,-0.902554121787352,-0.4367334968540045,0.0
2019-03-27,1.0,-0.0,-0.3062972024252739,-0.0,-0.9137325816402511,-0.43926178066163174,0.0
2019-03-28,1.0,-0.0,-0.30614525139664805,-0.0,-0.9117850492152167,-0.4423516892790636,0.0
2019-03-29,1.0,-0.0,-0.2965515406311532,-0.0,-0.9149326805385557,-0.44936405726145495,0.0
2019-04-01,1.0,-0.0,-0.30360945485519586,-0.0,-0.9154865843270868,-0.4427704429301533,0.0
2019-04-02,1.0,-0.0,-0.3079090039332412,-0.0,-0.9184649728925269,-0.4312214308493675,0.0
2019-04-03,1.0,-0.0,-0.30787843335371856,-0.0,-0.9250445372118377,-0.4259884602089925,0.0
2019-04-04,1.0,-0.0,-0.30692622297763855,-0.0,-0.9339246826366389,-0.41490943857226326,0.0
2019-04-05,1.0,-0.0,-0.301466478588348,-0.0,-0.9440289569637772,-0.41601682058925293,0.0
2019-04-08,1.0,-0.0,-0.29724697433169306,-0.0,-0.9455778693975262,-0.41710333820986834,0.0
2019-04-09,1.0,-0.0,-0.2904601930357809,-0.0,-0.9641390710819602,-0.4116674665386872,0.0
2019-04-10,1.0,-0.0,-0.27226300670284076,-0.0,-0.9706883711033087,-0.4169060538355144,0.0
2019-04-11,1.0,-0.0,-0.2697377180135801,-0.0,-0.9842364532019705,-0.40878711223538805,0.0
2019-04-12,1.0,-0.0,-0.2697858968896463,-0.0,-0.9852471239880698,-0.40794098849595223,0.0
2019-04-15,1.0,-0.0,-0.2717217484008529,-0.0,-0.9803571428571429,-0.4131929637526653,0.0
2019-04-16,1.0,-0.0,-0.2760025563189008,-0.0,-0.9790701389998403,-0.40773286467486825,0.0
2019-04-17,1.0,-0.0,-0.2788530656798275,-0.0,-0.9870344240036208,-0.3964484438646468,0.0
2019-04-18,1.0,-0.0,-0.2758914542888338,-0.0,-0.9828499906793428,-0.4043034805997177,0.0
2019-04-22,1.0,-0.0,-0.27335649385355426,-0.0,-0.9878140032068414,-0.41122394441475146,0.0
2019-04-23,1.0,-0.0,-0.2730117968060348,-0.0,-0.996388732846481,-0.4056121766578391,0.0
2019-04-24,1.0,-0.0,-0.2662606512273954,-0.0,-0.9930549990650961,-0.4118118438977482,0.0
2019-04-25,1.0,-0.0,-0.2573111944295661,-0.0,-1.0012854847348687,-0.41949651847884306,0.0
2019-04-26,1.0,-0.0,-0.2508244630935464,-0.0,-1.022843660348017,-0.40751266857924223,0.0
2019-04-29,1.0,-0.0,-0.23085412797114324,-0.0,-1.0260841476217395,-0.4349511426956311,0.0
2019-04-30,1.0,-0.0,-0.23266700745244692,-0.0,-1.0283300599962333,-0.42939008313379423,0.0
2019-05-01,1.0,-0.0,-0.22150770062145367,-0.0,-1.0325857876249662,-0.4478789516346933,0.0
2019-05-02,1.0,-0.0,-0.22091076058772688,-0.0,-1.0259831460674156,-0.4540568280034572,0.0
2019-05-03,1.0,-0.0,-0.23351885874851402,-0.0,-1.017750999675781,-0.45055657624554196,0.0
2019-05-06,1.0,-0.0,-0.20638343756739272,-0.0,-1.0217813241319817,-0.46751671339227946,0.0
2019-05-07,1.0,-0.0,-0.2073522669040106,-0.0,-1.022709496453327,-0.46700110580683446,0.0
2019-05-08,1.0,-0.0,-0.21830079382106846,-0.0,-0.9920349710362584,-0.47149216906243296,0.0
2019-05-09,1.0,-0.0,-0.2179707191505336,-0.0,-0.9938596020807636,-0.46956615005094654,0.0
2019-05-10,1.0,-0.0,-0.21849280180156028,-0.0,-0.9931637221522212,-0.46926355861773145,0.0
2019-05-13,1.0,-0.0,-0.21031538139145015,-0.0,-0.9554955993294216,-0.4536357921207041,0.0
2019-05-14,1.0,-0.0,-0.17668686241002535,-0.0345916834964528,-0.9311014447724094,-0.44684376780073537,0.0
2019-05-15,1.0,-0.0,-0.16431005543970295,-0.04165607039316413,-0.8971059457809878,-0.440033568994456,0.0
2019-05-16,1.0,-0.0,-0.16462191064035156,-0.04127613096598847,-0.8939266935914045,-0.44027026340521735,0.0
2019-05-17,1.0,-0.0,-0.1585279007070553,-0.04857825932143039,-0.8874561269647491,-0.44880207538531974,0.0
2019-05-20,1.0,-0.0,-0.04394064828376743,-0.09472712220594791,-1.2865057632299561,-0.7589314143794179,0.0
2019-05-21,1.0,-0.0,-0.046812176909821944,-0.09218839747271683,-1.2908290254642925,-0.7611525942944668,0.0
2019-05-22,1.0,-0.0,-0.030014383890043152,-0.10944542112833626,-1.2991849128975546,-0.7577752916733258,0.0
2019-05-23,1.0,-0.0,-0.03342215943750602,-0.09564324011943365,-1.3020515619481812,-0.779497222846502,0.0
2019-05-24,1.0,-0.0,-0.027503209242618742,-0.09297175866495506,-1.3099486521181,-0.778818998716303,0.0
2019-05-28,1.0,-0.0,-0.02515481117849007,-0.09160329836044534,-1.310488657875317,-0.781275066576828,0.0
2019-05-29,1.0,-0.0,-0.030789911663039304,-0.0930098578927154,-1.3150364870055051,-0.7617782614261939,0.0
2019-05-30,1.0,-0.0,-0.03074558032282859,-0.09105175506021009,-1.3188252626184984,-0.7620420189597745,0.0
2019-05-31,1.0,-0.0,-0.033851666986625714,-0.10357074294490307,-1.3196390861969667,-0.7424969603890702,0.0
2019-06-03,1.0,-0.0,-0.04011461318051576,-0.13014963387456224,-1.3184654568608725,-0.6949697548551418,0.0
2019-06-04,1.0,-0.0,-0.045767685143841295,-0.12167506538240737,-1.3061491356764687,-0.7157938381067807,0.0
2019-06-05,1.0,-0.0,-0.04592671871065223,-0.13551372450264415,-1.2963044573155376,-0.6701082850667338,0.0
2019-06-06,1.0,-0.0,-0.06373043917213528,-0.10900429076224127,-1.283884401817264,-0.6983531044926804,0.0
2019-06-07,1.0,-0.0,-0.09387458077580206,-0.10270201860406253,-1.2721635132569764,-0.6952160982092008,0.0
2019-06-10,1.0,-0.0,-0.09690767238384031,-0.09984522568621877,-1.2619792160207208,-0.6999273508323068,0.0
2019-06-11,1.0,-0.0,-0.0935904348101868,-0.11680568329580414,-1.2671022168659416,-0.6939836985823475,0.0
2019-06-12,1.0,-0.0,-0.09473951392854876,-0.12005837933879052,-1.2673392981788185,-0.6906529602132115,0.0
2019-06-13,1.0,-0.0,-0.1117497618291521,-0.13410606541759287,-1.2518259765004762,-0.6779295014290251,0.0
2019-06-14,1.0,-0.0,-0.10232469512195122,-0.14329268292682928,-1.2606707317073171,-0.669556656504065,0.0
2019-06-17,1.0,-0.0,-0.09101002410861565,-0.14341454130186523,-1.2646555005709936,-0.6730744829336378,0.0
2019-06-18,1.0,-0.0,-0.09762048097335319,-0.14619308640410633,-1.2551566807135388,-0.6694654795475429,0.0
2019-06-19,1.0,-0.0,-0.07555625690389774,-0.1644626795013413,-1.2437430961022564,-0.672305507337857,0.0
2019-06-20,1.0,-0.0,-0.08118022832927485,-0.16479554726289491,-1.2428133202618514,-0.673634609911135,0.0
2019-06-21,1.0,-0.0,-0.08704587852151642,-0.16492237645050115,-1.2352104214753217,-0.6747083188414962,0.0
2019-06-24,1.0,-0.0,-0.07607249223750079,-0.17125023762752678,-1.2257461504340663,-0.6952981433369242,0.0
2019-06-25,1.0,-0.0,-0.0743652328272102,-0.17050749675087964,-1.2277237138238184,-0.6972770786445621,0.0
2019-06-26,1.0,-0.0,-0.07771116820503061,-0.1627176705680845,-1.2077901481270024,-0.7236019919434136,0.0
2019-06-27,1.0,-0.0,-0.08454736306380813,-0.1744385775176538,-1.2190024810738598,-0.7028755009860679,0.0
2019-06-28,1.0,-0.0,-0.0817118148289457,-0.17347068548899908,-1.2213213786086736,-0.7029441688922803,0.0
2019-07-01,1.0,-0.0,-0.08335449466734383,-0.17216861350939563,-1.2222892331132555,-0.6963877602844084,0.0
2019-07-02,1.0,-0.0,-0.0896241364010902,-0.16913861950941245,-1.216295873740255,-0.6941116815617672,0.0
2019-07-03,1.0,-0.0,-0.07370600414078675,-0.18276795668100015,-1.2335403726708074,-0.69520624303233,0.0
2019-07-05,1.0,-0.0,-0.07757880339705461,-0.17853621298387354,-1.2282515347180254,-0.6963643881802857,0.0
2019-07-08,1.0,-0.0,-0.07909963756596936,-0.17574871240541745,-1.22591721243721,-0.6985121129268137,0.0
2019-07-09,1.0,-0.0,-0.0748376880443389,-0.17539192399049883,-1.2182106096595409,-0.6985906571654791,0.0
2019-07-10,1.0,-0.0,-0.06456727872387658,-0.17093203945073415,-1.2302032791044302,-0.7055782830685313,0.0
2019-07-11,1.0,-0.0,-0.05908845824479051,-0.1812299787497225,-1.231564591328618,-0.6998319007897491,0.0
2019-07-12,1.0,-0.0,-0.06671954314720813,-0.1813769035532995,-1.2327411167512692,-0.6917512690355331,0.0
2019-07-15,1.0,-0.0,-0.08459089461954791,-0.18997134670487106,-1.2165234001910221,-0.6926138172556511,0.0
2019-07-16,1.0,-0.0,-0.08933515801534006,-0.17446930396868338,-1.2167658572292417,-0.7019827503898667,0.0
2019-07-17,1.0,-0.0,-0.07729346173340092,-0.17920045615813482,-1.207932083122149,-0.7033388241256969,0.0
2019-07-18,1.0,-0.0,-0.07728811414470563,-0.18241640039229334,-1.2067132778638996,-0.6972697649403652,0.0
2019-07-19,1.0,-0.0,-0.0799416761759858,-0.1789653860783568,-1.2184607582097122,-0.6924052237859769,0.0
2019-07-22,1.0,-0.0,-0.07013481363996829,-0.17478191911181604,-1.2241078509119747,-0.7030610626486916,0.0
2019-07-23,1.0,-0.0,-0.07451664025356576,-0.1771473851030111,-1.2202218700475436,-0.6976545166402536,0.0
2019-07-24,1.0,-0.0,-0.07441713925645872,-0.19388783868935097,-1.2025204788909893,-0.679773156899811,0.0
2019-07-25,1.0,-0.0,-0.07396848272188979,-0.1897302547072277,-1.2012907672546134,-0.6679720542623516,0.0
2019-07-26,1.0,-0.0,-0.06981693005789391,-0.19136285401345643,-1.2021905805038335,-0.6659990611797841,0.0
2019-07-29,1.0,-0.0,-0.057414472449809247,-0.1966977296891613,-1.1912564888360748,-0.6817812245919069,0.0
2019-07-30,1.0,-0.0,-0.05768268268268269,-0.2000437937937938,-1.1856544044044042,-0.6847472472472472,0.0
2019-07-31,1.0,-0.0,-0.06971684331582383,-0.19979485904329716,-1.1620302738320953,-0.676623255524819,0.0
2019-08-01,1.0,-0.0,-0.08217140732478155,-0.1848856664807585,-1.1663258350374912,-0.6651174319885975,0.0
2019-08-02,1.0,-0.0,-0.06660055164719372,-0.21021477050856913,-1.170731707317073,-0.651594508321195,0.0
2019-08-05,1.0,-0.0,-0.06428063228879884,-0.20753549664367246,-1.1744362297769666,-0.6471370680855013,0.0
2019-08-06,1.0,-0.0,-0.06838125891962468,-0.20723893966538123,-1.1228251298090062,-0.6380226520511341,0.0
2019-08-07,1.0,-0.0,-0.09576104993211644,-0.19233670236838135,-1.0937396289033037,-0.6352089304570825,0.0
2019-08-08,1.0,-0.0,-0.09444494734618751,-0.19145469358196798,-1.09507860354244,-0.6364322138740534,0.0
2019-08-09,1.0,-0.0,-0.08321845969433624,-0.1899011087803416,-1.0803715912496255,-0.643182499250824,0.0
2019-08-12,1.0,-0.0,-0.07938693647847692,-0.1977489073819074,-1.084146560498114,-0.6322217565706759,0.0
2019-08-13,1.0,-0.0,-0.06746980748535215,-0.19466698553150782,-1.0908764797321537,-0.6363446131770896,0.0
2019-08-14,1.0,-0.0,-0.07628908923205094,-0.19411467166532775,-1.0744740991996191,-0.6305156356928203,0.0
2019-08-15,1.0,-0.0,-0.08480189237137789,-0.20434654050857481,-1.0529863985807215,-0.614695446481372,0.0
2019-08-16,1.0,-0.0,-0.09346350756042386,-0.19838671270389333,-1.0492022859864272,-0.635492320514347,0.0
2019-08-19,1.0,-0.0,-0.09056156467624833,-0.2018373092309972,-1.0452511483182692,-0.6257519632538153,0.0
2019-08-20,1.0,-0.0,-0.0901336953634566,-0.2107251424017944,-1.034323997284774,-0.6161792049110173,0.0
2019-08-21,1.0,-0.0,-0.0935124624359201,-0.23325083966766838,-1.0199752519003005,-0.599434329149726,0.0
2019-08-22,1.0,-0.0,-0.09931466729147141,-0.21743205248359887,-1.0040124179943768,-0.6080131208997188,0.0
2019-08-23,1.0,-0.0,-0.10420143463621723,-0.21715707802664322,-1.0054164836773531,-0.6010832967354707,0.0
2019-08-26,1.0,-0.0,-0.09815933108814306,-0.21707699454186505,-0.9966612472418998,-0.5913366624085472,0.0
2019-08-27,1.0,-0.0,-0.0956529289187312,-0.20927876823338737,-0.9902176429729104,-0.5990101875434128,0.0
2019-08-28,1.0,-0.0,-0.08339361671344657,-0.21901675395700104,-0.9983795827425562,-0.592841228044793,0.0
2019-08-29,1.0,-0.0,-0.06063845153835043,-0.2289758775097501,-1.0071645240502671,-0.5921421349126101,0.0
2019-08-30,1.0,-0.0,-0.0536228545098491,-0.23378643013477712,-1.0083515723994931,-0.5840916945052413,0.0
2019-09-03,1.0,-0.0,-0.03832793297720174,-0.23247803368654582,-1.0137782059141198,-0.6345272499051289,0.0
2019-09-04,1.0,-0.0,-0.05574493094328534,-0.2283867176021158,-1.0267704966206288,-0.627681457537467,0.0
