Date,IWF,IWM,MTUM,NKTR,SPY,VLUE,VXX
2018-10-24,-1.8800195288661052,-3.16697180519956,-1.0156230928841694,1.0,-2.607591846698401,-2.5353350421091174,0.0
2018-10-25,-1.7316960682578115,-2.9792459356624006,-0.9180214458664822,1.0,-2.520696414158884,-2.3804911795226564,0.0
2018-10-26,-1.6940451745379876,-2.9522016883413187,-0.862651152178873,1.0,-2.5344512890714124,-2.364476386036961,0.0
2018-10-29,-1.65938566552901,-2.9847554038680313,-0.8237770193401592,1.0,-2.5244596131968144,-2.384300341296928,0.0
2018-10-30,-1.6432469304229196,-2.9865848112778535,-0.8108231014097317,1.0,-2.5270577535243293,-2.401205093224193,0.0
2018-10-31,-1.633696751714061,-2.928402832415421,-0.8001573564122739,1.0,-2.5050016859615605,-2.3725975047768912,0.0
2018-11-01,-1.6074703645716844,-2.940840975173339,-0.7726459405054797,1.0,-2.4964213822411097,-2.3658018340416014,0.0
2018-11-02,-1.5978356890459364,-2.8742270318021204,-0.750993816254417,1.0,-2.48398851590106,-2.3352473498233217,0.0
2018-11-05,-1.5945051307514069,-2.877744676155798,-0.7476553017764537,1.0,-2.483063003420501,-2.33101621979477,0.0
2018-11-06,-1.5950805206265164,-2.8775645268034413,-0.7471872931833222,1.0,-2.4813589234502533,-2.3290315464372378,0.0
2018-11-07,-1.6273579577544337,-2.95436575172258,-0.7749915282954931,1.0,-2.545012989946911,-2.3937648254828874,0.0
2018-11-08,-1.5623268698060941,-2.931191135734072,-0.7099168975069252,1.0,-2.502825484764543,-2.374072022160665,0.0
2018-11-09,-1.5716672235215503,-2.9501058024278874,-0.7068715892638379,1.0,-2.51832052567101,-2.390132531462301,0.0
2018-11-12,-1.5598895027624309,-2.9083977900552487,-0.6958011049723757,1.0,-2.513812154696133,-2.3718232044198895,0.0
2018-11-13,-1.5848321686332911,-3.044678657349066,-0.6563180203917974,1.0,-2.6651391912017415,-2.505212510024058,0.0
2018-11-14,-1.587574507106832,-3.0447042640990376,-0.6573819348922513,1.0,-2.666895919303072,-2.506075194864741,0.0
2018-11-15,-1.5899552803577572,-3.052172915950006,-0.652906776745786,1.0,-2.6768719183579863,-2.494668042655659,0.0
2018-11-16,-1.5787491440310433,-3.0268203606482538,-0.6410636840903903,1.0,-2.668797078292627,-2.4974891577265463,0.0
2018-11-19,-1.5786830993951841,-3.0260184868195825,-0.6428163870820495,1.0,-2.6675795960287574,-2.4965194568070297,0.0
2018-11-20,-1.5099330230446133,-3.025655579520944,-0.5544329662844818,1.0,-2.6983766602338517,-2.56362810761721,0.0
2018-11-21,-1.5166572557876905,-3.0149068322981365,-0.5596837944664032,1.0,-2.693619424054207,-2.5083003952569167,0.0
2018-11-23,-1.5211586331749265,-2.9930979859696762,-0.5686806969902692,1.0,-2.7127178094591535,-2.519121973297126,0.0
2018-11-26,-1.5194482134780642,-2.9989823609226596,-0.5659203980099502,1.0,-2.7082767978290367,-2.5144730890999547,0.0
2018-11-27,-1.4918435754189945,-2.98536312849162,-0.5287150837988828,1.0,-2.681340782122905,-2.4859217877094975,0.0
2018-11-28,-1.4921149759534726,-2.9961972933676324,-0.5268985572083659,1.0,-2.681802930320993,-2.4873056705066547,0.0
2018-11-29,-1.4266681347720767,-2.963113851574543,-0.4563972693239375,1.0,-2.6716582250605594,-2.4929530940321514,0.0
2018-11-30,-1.4309185136178189,-2.9689050611974857,-0.4548461792920939,1.0,-2.6786856323740214,-2.4932186569632813,0.0
2018-12-03,-1.4268104776579353,-2.9666519920757213,-0.44728153202729476,1.0,-2.6756548536209555,-2.4895443539511337,0.0
2018-12-04,-1.405266044980801,-2.9733406472846955,-0.4438837081733407,1.0,-2.6654964344487113,-2.482940208447614,0.0
2018-12-06,-1.3096286972938955,-2.7801552338997277,-0.4564715754143068,1.0,-2.5880008391021607,-2.354520662890707,0.0
2018-12-07,-1.3116542536452325,-2.779817476135529,-0.45830273785796705,1.0,-2.5878527221231513,-2.3521451799013953,0.0
2018-12-10,-1.2504647800041313,-2.777731873579839,-0.41685602148316464,1.0,-2.5740549473249326,-2.30923362941541,0.0
2018-12-11,-1.249638504441231,-2.7781450113612887,-0.4164428837017145,1.0,-2.5736418095434828,-2.3105763272051227,0.0
2018-12-12,-1.2497417888865936,-2.778041726915926,-0.4166494525924396,1.0,-2.5734352406527576,-2.3106796116504853,0.0
2018-12-13,-1.2453880243223745,-2.766154797485314,-0.4193548387096774,1.0,-2.572400288570545,-2.3027929506338243,0.0
2018-12-14,-1.255066170388751,-2.7429693961952024,-0.4370347394540943,1.0,-2.5940860215053765,-2.3099669148056248,0.0
2018-12-17,-1.2235776524859046,-2.7335725269092777,-0.405740645822655,1.0,-2.5676063557150184,-2.320553562275756,0.0
2018-12-18,-1.188976377952756,-2.6945285685443165,-0.3713910761154856,1.0,-2.540682414698163,-2.2993135473450437,0.0
2018-12-19,-1.2029176375240602,-2.7014486880761828,-0.3721000911761726,1.0,-2.547360956336744,-2.306858474318711,0.0
2018-12-20,-1.1786287089013634,-2.654470729751403,-0.39113873295910184,1.0,-2.526363271852446,-2.27345629510826,0.0
2018-12-21,-1.1601190476190477,-2.641269841269841,-0.3724206349206349,1.0,-2.513293650793651,-2.233531746031746,0.0
2018-12-24,-1.1095903802913285,-2.5863720793821487,-0.364160719522925,1.0,-2.483331703978884,-2.232769576693714,0.0
2018-12-26,-1.1076520221123074,-2.6084763844437977,-0.3354669770148386,1.0,-2.4423431286975075,-2.2045388420133842,0.0
2018-12-27,-0.9572766112171621,-2.4681392600672667,-0.26924825015907644,1.0,-2.2620670848104716,-2.133260612671575,0.0
2018-12-28,-0.9524457754787187,-2.4701878573373266,-0.267084127416281,1.0,-2.2579181413921408,-2.1275977856429806,0.0
2018-12-31,-0.9517066085693537,-2.4724945533769063,-0.2679738562091504,1.0,-2.257897603485839,-2.12763253449528,0.0
2019-01-02,-0.9509777171441564,-2.4826739427012274,-0.2524783992723965,1.0,-2.2664847658026375,-2.1424283765347885,0.0
2019-01-03,-0.9504184861717612,-2.4845342066957787,-0.25009097525473073,1.0,-2.267740174672489,-2.1447416302765645,0.0
2019-01-04,-0.9010150004491152,-2.4812718943680947,-0.22608461331177582,1.0,-2.2390191323093505,-2.1349142189885923,0.0
2019-01-07,-0.8240708579367836,-2.3887634595345606,-0.23627995831886073,1.0,-2.180010420284821,-2.054359152483501,0.0
2019-01-08,-0.8207816968541468,-2.382095502209897,-0.2330357916630557,1.0,-2.1799982667475515,-2.0503509836207643,0.0
2019-01-09,-0.8227252938615587,-2.4020896821941666,-0.2282977797126687,1.0,-2.1941663038746193,-2.059730082716587,0.0
2019-01-10,-0.8229257262132544,-2.3960688815446165,-0.2282136023656288,1.0,-2.1942076882936163,-2.055748825882762,0.0
2019-01-11,-0.8235806339254615,-2.3736502960640893,-0.23955067920585163,1.0,-2.198972483455242,-2.0720132358063394,0.0
2019-01-14,-0.8271080682901464,-2.3595632203830488,-0.24568853453505501,1.0,-2.1875379148973044,-2.0464511656122713,0.0
2019-01-15,-0.8160979421724408,-2.347312668229574,-0.2599635321698359,1.0,-2.1888512633498305,-2.0705912998176608,0.0
2019-01-16,-0.811202778983934,-2.3576204950065134,-0.24594007815892316,1.0,-2.1928788536691273,-2.0766825879287887,0.0
2019-01-17,-0.8182995252481657,-2.323867069486405,-0.25394907207596035,1.0,-2.1740181268882175,-2.061717738454899,0.0
2019-01-18,-0.8170625975377146,-2.3023235651118434,-0.2813421189526617,1.0,-2.1725333795734354,-2.0967574128663085,0.0
2019-01-22,-0.7275351858534825,-2.4860158787441358,-0.1517502706604114,1.0,-2.4165463731504873,-2.2401660050523278,0.0
2019-01-23,-0.7073192475706516,-2.3831684050994024,-0.19131675135954354,1.0,-2.3867344209681733,-2.246589997325488,0.0
2019-01-24,-0.7082367623462293,-2.3847388126225706,-0.19317168835799606,1.0,-2.381707969334997,-2.2464788732394365,0.0
2019-01-25,-0.7362075264888565,-2.3535805626598467,-0.23264523200584583,1.0,-2.488125685056631,-2.323529411764706,0.0
2019-01-28,-0.734099826626517,-2.315083493019436,-0.2749338443288621,1.0,-2.4918331964595306,-2.30896979651428,0.0
2019-01-29,-0.7352267521759047,-2.3141548327989003,-0.2812643151626203,1.0,-2.5027943197434723,-2.328172240036647,0.0
2019-01-30,-0.7342465753424657,-2.302557077625571,-0.2858447488584475,1.0,-2.4885844748858448,-2.3211872146118724,0.0
2019-01-31,-0.7170344701805582,-2.3092285245303668,-0.2891665146817436,1.0,-2.4634324275031916,-2.3401422578880178,0.0
2019-02-01,-0.7164600802041561,-2.3045023696682465,-0.2894640904119577,1.0,-2.468556325191396,-2.335125774699234,0.0
2019-02-04,-0.7179954441913439,-2.3026879271070615,-0.28902050113895217,1.0,-2.4685193621867882,-2.333302961275626,0.0
2019-02-05,-0.701794334638856,-2.296292922852719,-0.29009928044448496,1.0,-2.4694416613534935,-2.3506694598779485,0.0
2019-02-06,-0.7029163259743799,-2.273825747251749,-0.2908149359498501,1.0,-2.4672481148360133,-2.3503225220314343,0.0
2019-02-07,-0.7,-2.274296094459582,-0.2919164396003633,1.0,-2.464577656675749,-2.3517711171662126,0.0
2019-02-08,-0.6999271667880554,-2.270939548434086,-0.31591405680990536,1.0,-2.4707756737072106,-2.3465950473415877,0.0
2019-02-11,-0.7035175879396984,-2.264230242119689,-0.3242576518958428,1.0,-2.484330744632252,-2.360347190497944,0.0
2019-02-12,-0.7141810186881642,-2.2818798094540127,-0.31531696592158304,1.0,-2.4903810919750824,-2.3591058995969223,0.0
2019-02-13,-0.7133195566409919,-2.356565846327259,-0.3372158557204584,1.0,-2.5629344354687205,-2.4231636295322185,0.0
2019-02-14,-0.7246349505416864,-2.3268016957136126,-0.3675930287329251,1.0,-2.573056994818653,-2.4285445124823366,0.0
2019-02-15,-0.6947471859924961,-2.1417723780596747,-0.3865463641236377,1.0,-2.425942469179918,-2.2843487582633553,0.0
2019-02-19,-0.7198854483622695,-2.1136567030606765,-0.39350277429747627,1.0,-2.4386074816538392,-2.2836942903168067,0.0
2019-02-20,-0.7151774567504904,-2.1275191724629927,-0.38951310861423216,1.0,-2.4162653825575173,-2.268860353130016,0.0
2019-02-21,-0.7153798201086472,-2.1152373319084514,-0.3898833377860896,1.0,-2.414818772820376,-2.2701932496215154,0.0
2019-02-22,-0.7067175437039667,-2.1226373236312006,-0.37572100452568996,1.0,-2.4019877540154404,-2.2668382287691897,0.0
2019-02-25,-0.703730081011306,-2.1151962966260127,-0.39820172705421525,1.0,-2.409685747351553,-2.275527463722959,0.0
2019-02-26,-0.708910188143415,-2.1084487042953497,-0.4014022009229677,1.0,-2.391018814341498,-2.2648207312744053,0.0
2019-02-27,-0.7144124955626553,-2.1004614838480653,-0.4072594959176429,1.0,-2.394124955626553,-2.258342208022719,0.0
2019-02-28,-0.7093456286575633,-2.0987763787905656,-0.40787373647809894,1.0,-2.3920907962404683,-2.258645149849264,0.0
2019-03-01,-0.7085253456221198,-2.096685572492024,-0.4119992910315491,1.0,-2.39099610067352,-2.2538993264799716,0.0
2019-03-04,-0.7039355992844366,-2.104114490161002,-0.4186940966010733,1.0,-2.419230769230769,-2.2986583184257605,0.0
2019-03-05,-0.7290420498169806,-2.0741005267386843,-0.4079100080349969,1.0,-2.426479778591197,-2.290241942683689,0.0
2019-03-06,-0.7310369444940211,-2.071301088702481,-0.40835266821345706,1.0,-2.4270033910405138,-2.2861859718008204,0.0
2019-03-07,-0.7299244108492664,-2.047043130280125,-0.4071142730102268,1.0,-2.4321031569586484,-2.276567363272566,0.0
2019-03-08,-0.7361472833408172,-2.034036820835204,-0.4827121688370004,1.0,-2.4458913336326895,-2.281903906600808,0.0
2019-03-11,-0.7290421872170921,-2.0385659967409016,-0.5121310881767156,1.0,-2.453014665942422,-2.320387470577584,0.0
2019-03-12,-0.7350050518967576,-2.0024800220446406,-0.581335537797373,1.0,-2.4844309727197578,-2.3820152475429412,0.0
2019-03-13,-0.7637860843819393,-2.0096225018504814,-0.6311065877128054,1.0,-2.474648408586232,-2.3731495188749077,0.0
2019-03-14,-0.7647766164092129,-2.005827398020535,-0.632966423087596,1.0,-2.4752566830080474,-2.370918508926094,0.0
2019-03-15,-0.7738637419834556,-2.002323636025653,-0.6433683427827865,1.0,-2.4837810205409427,-2.3911144158379027,0.0
2019-03-18,-0.7969874952633573,-2.0415877226222054,-0.7100227358848049,1.0,-2.504262978400909,-2.42032967032967,0.0
2019-03-19,-0.7928442287563041,-2.0509087448853363,-0.7166238462270434,1.0,-2.514987153868113,-2.4402892758587877,0.0
2019-03-20,-0.8007838638753465,-2.064047414205143,-0.7175222254086608,1.0,-2.52279896759392,-2.4542586750788646,0.0
2019-03-21,-0.7959086129433133,-2.067106395182105,-0.7166618870088901,1.0,-2.5299684542586753,-2.4497657967689515,0.0
2019-03-22,-0.8138051044083526,-2.072215777262181,-0.7665313225058005,1.0,-2.556941221964424,-2.457946635730858,0.0
2019-03-25,-0.7776635514018693,-1.908317757009346,-0.8170093457943925,1.0,-2.4761682242990655,-2.3665420560747665,0.0
2019-03-26,-0.7659056886227545,-1.9185067365269461,-0.8481474550898203,1.0,-2.4558383233532934,-2.3678892215568865,0.0
2019-03-27,-0.7739764441951766,-1.897831370349598,-0.8528696952701439,1.0,-2.4584034398953074,-2.364554122265844,0.0
2019-03-28,-0.7657741995880921,-1.8943081819883918,-0.872308556450103,1.0,-2.45553267178431,-2.3736191724396183,0.0
2019-03-29,-0.7631357122787299,-1.8949143017701602,-0.8746838999719022,1.0,-2.4573382036152474,-2.3757609815491243,0.0
2019-04-01,-0.7503461005999077,-1.8758652514997691,-0.8542685740655284,1.0,-2.4107983387171203,-2.3380710659898476,0.0
2019-04-02,-0.7636145467971202,-1.8740077533690231,-0.9095440280598117,1.0,-2.396990954402806,-2.2860439357577995,0.0
2019-04-03,-0.7696001477514083,-1.8741342690922522,-0.9089481946624804,1.0,-2.398836457659987,-2.282943946809493,0.0
2019-04-04,-0.7784780795254426,-1.8826582630456947,-0.9014737232366299,1.0,-2.4046714245991287,-2.3015107980350358,0.0
2019-04-05,-0.7924598384251091,-1.8783545361686322,-0.9089051908255177,1.0,-2.404587241155168,-2.3016993221283317,0.0
2019-04-08,-0.7910752388904351,-1.874107060024121,-0.9082475183226645,1.0,-2.4038408015585864,-2.300027831895352,0.0
2019-04-09,-0.8191459670667038,-1.852637454646944,-0.9272490464229229,1.0,-2.416038701274537,-2.288119825100009,0.0
2019-04-10,-0.8193117521565718,-1.8297003988498282,-0.9372970967442723,1.0,-2.4109080790279194,-2.27836007791485,0.0
2019-04-11,-0.8371553244824065,-1.8076316033794448,-0.9551573670039922,1.0,-2.4165815616005943,-2.2676631696221334,0.0
2019-04-12,-0.8373410082629283,-1.8073530777086622,-0.9546003156624269,1.0,-2.416674403490855,-2.2681273790734378,0.0
2019-04-15,-0.8313185791333457,-1.8148595871303703,-0.9575041844894924,1.0,-2.4169611307420493,-2.278315045564441,0.0
2019-04-16,-0.8312039541173178,-1.8243029003077496,-0.9548633777860672,1.0,-2.4270260188380113,-2.2883521402592555,0.0
2019-04-17,-0.8312837711943357,-1.8010993106018258,-0.9685112725917644,1.0,-2.4305012111049002,-2.2847959754052543,0.0
2019-04-18,-0.8303896832071769,-1.8130081300813008,-0.9759835529389778,1.0,-2.438089898140361,-2.2874497710494346,0.0
2019-04-22,-0.8370807224474751,-1.7852930335422041,-0.9473829708809436,1.0,-2.39550313306303,-2.2496314043494285,0.0
2019-04-23,-0.8362227960162302,-1.7892843969015124,-0.949372925119882,1.0,-2.396255994098119,-2.2504610844706754,0.0
2019-04-24,-0.8275101140125046,-1.773446119897021,-0.9545788892975359,1.0,-2.3886539168812067,-2.2503677822728947,0.0
2019-04-25,-0.8255107675317503,-1.7647708448371067,-0.9678814651205595,1.0,-2.393521074912571,-2.251242407509663,0.0
2019-04-26,-0.8361003504888396,-1.7472790997970853,-0.9852425751706327,1.0,-2.4077660948164543,-2.2470023980815346,0.0
2019-04-29,-0.8351445938478541,-1.7401915638239087,-0.982132989500829,1.0,-2.4044022840302084,-2.2478356971818014,0.0
2019-04-30,-0.8355874505474284,-1.7406385132026867,-0.9830711196982244,1.0,-2.400680835403441,-2.2404085012420647,0.0
2019-05-01,-0.8470426409903714,-1.7198532783127007,-0.9801925722145806,1.0,-2.3994497936726273,-2.223658872077029,0.0
2019-05-02,-0.8465841357175607,-1.7190279688216414,-0.9774415405777167,1.0,-2.395414947271894,-2.2317285648784964,0.0
2019-05-03,-0.838135054076161,-1.7250749795510316,-0.965373080069072,1.0,-2.3578115059529217,-2.201944924111606,0.0
2019-05-06,-0.8210064469914039,-1.6538323782234956,-0.9679441260744985,1.0,-2.3238717765042978,-2.1875,0.0
2019-05-07,-0.8137974230493916,-1.6560486757337152,-0.979151753758053,1.0,-2.3151395848246246,-2.1836077308518256,0.0
2019-05-08,-0.7943243483675829,-1.635530646739614,-0.9847878302642115,1.0,-2.303531714260297,-2.177920113868873,0.0
2019-05-09,-0.7996789154477346,-1.6346771316446664,-0.9912593649661078,1.0,-2.314484480913307,-2.179004637887977,0.0
2019-05-10,-0.8093388728323699,-1.6555274566473988,-1.0106575144508672,1.0,-2.3515173410404624,-2.2046604046242777,0.0
2019-05-13,-0.8149755832881173,-1.6594320853680593,-1.0017182130584192,1.0,-2.3549466449629226,-2.2122445288478927,0.0
2019-05-14,-0.7478685612788631,-1.5771758436944936,-1.0626998223801065,1.0,-2.324955595026643,-2.1682948490230904,0.0
2019-05-15,-0.7385655810642464,-1.584623598505072,-1.0768820074746397,1.0,-2.334935041822389,-2.1633742658836095,0.0
2019-05-16,-0.725881096475614,-1.5892666429334283,-1.087130651477394,1.0,-2.3336596653613384,-2.1640263438946246,0.0
2019-05-17,-0.728344347204858,-1.6109126629755313,-1.0720664404357922,1.0,-2.327826397570995,-2.1911055545633147,0.0
2019-05-20,-0.0,-1.1096162470369657,-0.3208405407136908,1.0,-2.3357678262540844,-1.6403357037606507,0.0
2019-05-21,-0.0,-1.0836296672593344,-0.32385064770129535,1.0,-2.320739141478283,-1.6217932435864872,0.0
2019-05-22,-0.0,-1.0785264483627204,-0.3267632241813602,1.0,-2.296221662468514,-1.5957178841309825,0.0
2019-05-23,-0.0,-1.0184823715993656,-0.27961449310723435,1.0,-2.2472245943637916,-1.5544711479809687,0.0
2019-05-24,-0.0,-0.965531914893617,-0.3094224924012158,1.0,-2.2401215805471124,-1.563951367781155,0.0
2019-05-28,-0.0,-0.9695736669500788,-0.3018340823515122,1.0,-2.236305113567351,-1.5654075063767763,0.0
2019-05-29,-0.0,-0.9671603739225446,-0.2967706689328639,1.0,-2.2427461454413016,-1.5635546922423211,0.0
2019-05-30,-0.0,-0.9600559338521402,-0.2932879377431907,1.0,-2.2465953307393,-1.5798273346303504,0.0
2019-05-31,-0.0,-0.9484592145015105,-0.2810876132930513,1.0,-2.221933534743202,-1.5908157099697886,0.0
2019-06-03,-0.0,-0.9457791624228626,-0.3156191959738781,1.0,-2.203822419267869,-1.5259720807620871,0.0
2019-06-04,-0.0,-0.9557197825688635,-0.2659256092347157,1.0,-2.209124778598913,-1.6768460269956638,0.0
2019-06-05,-0.0,-0.9345095876983399,-0.3341910188078172,1.0,-2.2980457023831407,-1.5595172456043622,0.0
2019-06-06,-0.0,-0.9350036755697132,-0.33349669198725806,1.0,-2.2975373682920854,-1.5599730458221024,0.0
2019-06-07,-0.0,-0.9682598039215685,-0.3306372549019608,1.0,-2.2750612745098038,-1.5534926470588233,0.0
2019-06-10,-0.0,-0.9625326926585974,-0.28130892281491393,1.0,-2.282890335137765,-1.5556839608296331,0.0
2019-06-11,-0.0,-0.961879161830289,-0.321094752275643,1.0,-2.2763149856435945,-1.5498197812939094,0.0
2019-06-12,-0.0,-0.973567208721603,-0.32352762043973443,1.0,-2.2572020220476277,-1.536147146598453,0.0
2019-06-13,-0.0,-0.9745829542007886,-0.33418259023354563,1.0,-2.2367606915377616,-1.5205944798301487,0.0
2019-06-14,-0.0,-0.9666384624682703,-0.3281155566300012,1.0,-2.2320198235223017,-1.5169829566058262,0.0
2019-06-17,-0.0,-0.9654547650682449,-0.3275757941780408,1.0,-2.2259330837057614,-1.520413093368764,0.0
2019-06-18,-0.0,-0.975661311752627,-0.3281193380843097,1.0,-2.2203768571083464,-1.515158835608165,0.0
2019-06-19,-0.0,-0.9750512233337351,-0.332047728094492,1.0,-2.2153790526696397,-1.5037965529709534,0.0
2019-06-20,-0.0,-0.9914478438930378,-0.31841724885569744,1.0,-2.2098891833293184,-1.5029510961214165,0.0
2019-06-21,-0.0,-1.0036127167630058,-0.31623314065510594,1.0,-2.195809248554913,-1.5055394990366087,0.0
2019-06-24,-0.0,-0.9810023520897412,-0.325010554248839,1.0,-2.1837645497858995,-1.541221880465593,0.0
2019-06-25,-0.0,-0.975867269984917,-0.32374057315233784,1.0,-2.1885972850678734,-1.5449773755656107,0.0
2019-06-26,-0.0,-0.976614564400824,-0.2983157639646189,1.0,-2.1594571670907547,-1.6240760935417422,0.0
2019-06-27,-0.0,-0.9834318084911982,-0.32965828105013095,1.0,-2.1839556557227264,-1.5942011329719192,0.0
2019-06-28,-0.0,-0.9876317553159081,-0.3284591482361543,1.0,-2.182599159203071,-1.5940413087186984,0.0
2019-07-01,-0.0,-0.9830219679912371,-0.33012840017038886,1.0,-2.1879754153228257,-1.5841903486886144,0.0
2019-07-02,-0.0,-0.9917330253480031,-0.32222965169290624,1.0,-2.1799282718375785,-1.5847668834721294,0.0
2019-07-03,-0.0,-0.9858975138289466,-0.3282475229469333,1.0,-2.180110631572549,-1.5843413774238648,0.0
2019-07-05,-0.0,-0.9525080366349247,-0.33765997452538365,1.0,-2.1814156608236797,-1.593740522836174,0.0
2019-07-08,-0.0,-0.9433698296836984,-0.3453771289537713,1.0,-2.194464720194647,-1.5995133819951342,0.0
2019-07-09,-0.0,-0.9402966926070039,-0.34241245136186776,1.0,-2.19795719844358,-1.5990393968871597,0.0
2019-07-10,-0.0,-0.874969784868262,-0.3306744017403916,1.0,-2.2391225525743295,-1.5982596084118927,0.0
2019-07-11,-0.0,-0.8901460727969348,-0.30549568965517243,1.0,-2.2011494252873565,-1.5897988505747127,0.0
2019-07-12,-0.0,-0.9152104725875216,-0.30474989491382937,1.0,-2.208310814868192,-1.5766528553413799,0.0
2019-07-15,-0.0,-0.9652777777777778,-0.3427921455938697,1.0,-2.1675047892720305,-1.510955459770115,0.0
2019-07-16,-0.0,-0.9752990430622009,-0.379366028708134,1.0,-2.1538277511961725,-1.4723684210526318,0.0
2019-07-17,-0.0,-0.9704545454545455,-0.38205741626794265,1.0,-2.154425837320574,-1.4739234449760765,0.0
2019-07-18,-0.0,-0.9700770471241714,-0.3820701188556412,1.0,-2.155467956758048,-1.4650301618586874,0.0
2019-07-19,-0.0,-0.9717628798280701,-0.37944003343084,1.0,-2.1587964897618055,-1.4598531430959347,0.0
2019-07-22,-0.0,-0.9525259763525619,-0.3658187029738445,1.0,-2.1629642899796964,-1.4902663322584497,0.0
2019-07-23,-0.0,-0.9488510892270964,-0.367591763652641,1.0,-2.161324977618621,-1.4905401372724558,0.0
2019-07-24,-0.0,-0.948786740595004,-0.3909258928039111,1.0,-2.1513742323973055,-1.470935431944196,0.0
2019-07-25,-0.0,-0.9173160430670395,-0.40408066147165544,1.0,-2.180060674558325,-1.4470287311879126,0.0
2019-07-26,-0.0,-0.9052862132244126,-0.3848931510092938,1.0,-2.1797194104066775,-1.4497720949505712,0.0
2019-07-29,-0.0,-0.8946120561910972,-0.38260921107225415,1.0,-2.189081856440045,-1.4609685258727996,0.0
2019-07-30,-0.0,-0.916795989017548,-0.3842067565954399,1.0,-2.2052047272293187,-1.4625164139906888,0.0
2019-07-31,-0.0,-0.9272444895764889,-0.3849232423391673,1.0,-2.2001672540469506,-1.4610238337016905,0.0
2019-08-01,-0.0,-0.9455607894579929,-0.38023969948124736,1.0,-2.1905670502653387,-1.4463061236658519,0.0
2019-08-02,-0.0,-0.9001362904225003,-0.5249039772023293,1.0,-2.287510841283608,-1.4824680956510965,0.0
2019-08-05,-0.0,-0.893368010403121,-0.5099386958944827,1.0,-2.3023097405412103,-1.4866555204656635,0.0
2019-08-06,-0.0,-0.8918787878787879,-0.5033333333333333,1.0,-2.2054545454545456,-1.4599393939393939,0.0
2019-08-07,-0.0,-0.9054903857782077,-0.4726690047164107,1.0,-2.19379610593784,-1.4747248760430522,0.0
2019-08-08,-0.0,-0.8978371193813436,-0.46453600773320447,1.0,-2.196411309811503,-1.4827815369743838,0.0
2019-08-09,-0.0,-0.8722192240810698,-0.44636325478203515,1.0,-2.171793488037417,-1.505906338070396,0.0
2019-08-12,-0.0,-1.1208100558659218,-0.7201117318435755,1.0,-2.2230446927374303,-1.9192737430167597,0.0
2019-08-13,-0.0,-1.1111581323176754,-0.7170263788968826,1.0,-2.2699252362815634,-1.955141768937791,0.0
