Date,HCAC,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-21,1.0,-0.0,-0.0,-0.09354838709677418,-0.11971464019851116,-0.027431761786600495,0.0
2020-01-22,1.0,-0.0,-0.0,-0.09332473235662628,-0.11977273573085559,-0.027415613253774302,0.0
2020-01-23,1.0,-0.0,-0.0,-0.09451575262543757,-0.11739367908835871,-0.029432210332927828,0.0
2020-01-24,1.0,-0.0,-0.0,-0.09456473158861797,-0.1174454983363957,-0.02949793911704822,0.0
2020-01-27,1.0,-0.0,-0.0,-0.09330741804496386,-0.1159750420917104,-0.028709022481925323,0.0
2020-01-28,1.0,-0.0,-0.0,-0.09203271287421826,-0.11445805425008326,-0.02702636026101222,0.0
2020-01-29,1.0,-0.0,-0.0,-0.09165250375625016,-0.11316781201507425,-0.02673711175152097,0.0
2020-01-30,1.0,-0.0,-0.0,-0.09130761368813801,-0.11421147902326097,-0.02587151670381362,0.0
2020-01-31,1.0,-0.0,-0.0,-0.09073782199674926,-0.11436733487661924,-0.026239964537260504,0.0
2020-02-03,1.0,-0.0,-0.0,-0.08712663072051255,-0.1111274132218269,-0.024404259741530033,0.0
2020-02-04,1.0,-0.0,-0.0,-0.08664727592696699,-0.11084496370346834,-0.02461320362720896,0.0
2020-02-05,1.0,-0.0,-0.0,-0.08637289955703076,-0.1101077525717842,-0.023820274079588026,0.0
2020-02-06,1.0,-0.0,-0.0,-0.08909973413985707,-0.10894168150442694,-0.021488328983633745,0.0
2020-02-07,1.0,-0.0,-0.0,-0.08854090443436265,-0.10878579442899654,-0.022244987560368797,0.0
2020-02-10,1.0,-0.0,-0.0,-0.08843123165548233,-0.10881876529978443,-0.020643291234822007,0.0
2020-02-11,1.0,-0.0,-0.0,-0.08742377956014265,-0.10828475104365712,-0.021396492338400495,0.0
2020-02-12,1.0,-0.0,-0.0,-0.08754184164080092,-0.10863611466131093,-0.021045584565759844,0.0
2020-02-13,1.0,-0.0,-0.0,-0.08793040515877845,-0.10813967635965446,-0.02062294683051466,0.0
2020-02-14,1.0,-0.0,-0.0,-0.08720293838631997,-0.10840164432876846,-0.020627082775899395,0.0
2020-02-18,1.0,-0.0,-0.0,-0.08760660364733507,-0.10861710281397131,-0.020377872671752013,0.0
2020-02-19,1.0,-0.0,-0.0,-0.08764450074915035,-0.10854762281802345,-0.021950714433630152,0.0
2020-02-20,1.0,-0.0,-0.0,-0.08754524735219198,-0.10908115881972966,-0.022157491255225537,0.0
2020-02-21,1.0,-0.0,-0.0,-0.08673264434137967,-0.10714676989372968,-0.023433030225565737,0.0
2020-02-24,1.0,-0.0,-0.0,-0.0848312835067802,-0.1054993571549863,-0.02259660868932392,0.0
2020-02-25,1.0,-0.0,-0.0,-0.10015099991406509,-0.10029831690339687,-0.02719226094749377,0.0
2020-02-26,1.0,-0.0,-0.0,-0.09735248143806173,-0.09887895662368112,-0.02493649863227823,0.0
2020-02-27,1.0,-0.0,-0.0,-0.09649851052400253,-0.10106460907359477,-0.02331884553401377,0.0
2020-02-28,1.0,-0.0,-0.00348034803480348,-0.08682868286828682,-0.08422442244224422,-0.025586558655865583,0.0
2020-03-02,1.0,-0.0,-0.0072905906939873645,-0.08825578322803815,-0.08090513824497346,-0.024622258521703622,0.0
2020-03-03,1.0,-0.0,-0.016897317211411297,-0.07154496504817684,-0.07205271112790478,-0.020309843189117705,0.0
2020-03-04,1.0,-0.0,-0.02052930411524565,-0.07188775749612876,-0.06535357327201916,-0.01533245741635775,0.0
2020-03-05,1.0,-0.0,-0.030938574256050556,-0.05900667847263215,-0.05758301792886327,-0.009919325902519763,0.0
2020-03-06,1.0,-0.0,-0.03132632840223052,-0.06026775427439053,-0.052191345223282185,-0.00832987695285497,0.0
2020-03-09,1.0,-0.0,-0.029838922630050172,-0.05911527996234257,-0.051296770415953895,-0.007852952319720784,0.0
2020-03-10,1.0,-0.0,-0.026096454776434828,-0.0876570180229383,-0.06590601476978605,-0.007610476574929356,0.0
2020-03-11,1.0,-0.0,-0.03956175579511026,-0.08531200826698608,-0.04941403039056812,-0.0,0.0
2020-03-12,1.0,-0.0,-0.02704985364386288,-0.07682250992097925,-0.053093147293279186,-0.0,0.0
2020-03-13,1.0,-0.008725820016820858,-0.019262218484253812,-0.08381226053639847,-0.05631483038968321,-0.0,0.0
2020-03-16,1.0,-0.0,-0.03664401165115084,-0.07312810554571934,-0.032508995373807754,-0.0,0.0
2020-03-17,1.0,-0.023303036163217945,-0.033770063817443435,-0.0804244826919358,-0.07116611873912203,-0.0,0.0
2020-03-18,1.0,-0.02337960168980084,-0.03530476765238383,-0.07709112854556427,-0.0712371756185878,-0.0,0.0
2020-03-19,1.0,-0.011401885409809596,-0.06759156906338107,-0.0904201805919541,-0.07262181262653236,-0.0,0.0
2020-03-20,1.0,-0.010746276073695849,-0.07401885878275129,-0.08696408383337682,-0.07061483607270197,-0.0,0.0
2020-03-23,1.0,-0.011854245818325358,-0.09207085409779445,-0.06288547885725564,-0.06672176444466374,-0.0,0.0
2020-03-24,1.0,-0.01335509719542959,-0.09217490230993718,-0.06344907750902706,-0.06760399663649405,-0.0,0.0
2020-03-25,1.0,-0.015271279000158823,-0.09061366107534238,-0.04963776526211623,-0.06617961467508827,-0.0,0.0
2020-03-26,1.0,-0.015626336302215053,-0.090618089408545,-0.04935918581778641,-0.06615841366418648,-0.0,0.0
2020-03-27,1.0,-0.01489969248791917,-0.09065504954361302,-0.04905549860887392,-0.06568799726655929,-0.0,0.0
2020-03-30,1.0,-0.013698129748684978,-0.09084599649327878,-0.04821741671537113,-0.06484999025910773,-0.0,0.0
2020-03-31,1.0,-0.013166060281573598,-0.09122546574025625,-0.0480524695489225,-0.06438227814214964,-0.0,0.0
2020-04-01,1.0,-0.013414812290013147,-0.09176121147197741,-0.047767444125237375,-0.06437162195062571,-0.0,0.0
2020-04-02,1.0,-0.015179921378893258,-0.08362866646507408,-0.045503477472029034,-0.06524342304203205,-0.0,0.0
2020-04-03,1.0,-0.014521994418334924,-0.0852351669062836,-0.045982288482681134,-0.06241316403088038,-0.0,0.0
2020-04-06,1.0,-0.015921527886833934,-0.08369070197267488,-0.0448532875901475,-0.06355323081383409,-0.0,0.0
2020-04-07,1.0,-0.012572591749985033,-0.07835718134466862,-0.04196850865114051,-0.06449140872897084,-0.0,0.0
2020-04-08,1.0,-0.01270552169279222,-0.07841258816626151,-0.0424156058773516,-0.06395871004825943,-0.0,0.0
2020-04-09,1.0,-0.012828951305034647,-0.07756010579097905,-0.0430942664640203,-0.06324720862603368,-0.0,0.0
2020-04-13,1.0,-0.0173453275276329,-0.06819704292071391,-0.046054835159577014,-0.06463227905641418,-0.0,0.0
2020-04-14,1.0,-0.017525390882011653,-0.0658906846267032,-0.048472958262055436,-0.06439534410776022,-0.0,0.0
2020-04-15,1.0,-0.01508365877252696,-0.06779883677880884,-0.046719931209917236,-0.06466984343090537,-0.0,0.0
2020-04-16,1.0,-0.017018436639693,-0.0628299705633484,-0.04817123312159601,-0.06374763136254752,-0.0,0.0
2020-04-17,1.0,-0.017167586642663837,-0.06362736799437284,-0.04778311615541434,-0.06360352412403582,-0.0,0.0
2020-04-20,1.0,-0.019500631358254115,-0.05968122364377099,-0.04961522883758607,-0.062444905058013485,-0.0,0.0
2020-04-21,1.0,-0.020387967522325422,-0.06015046558487237,-0.04982533115543739,-0.06190311542451087,-0.0,0.0
2020-04-22,1.0,-0.017935674043787292,-0.0618061663536739,-0.04765017709843821,-0.06118810469013716,-0.0,0.0
2020-04-23,1.0,-0.016587902823624403,-0.06307440214680947,-0.04685459165499062,-0.060865848155976156,-0.0,0.0
2020-04-24,1.0,-0.01661362340870226,-0.06320064601938058,-0.04684828044841345,-0.06088495154854646,-0.0,0.0
2020-04-27,1.0,-0.018637088520219933,-0.06319472544212505,-0.046057172779853855,-0.06221883702663461,-0.0,0.0
2020-04-28,1.0,-0.019756640062802564,-0.06075672332377815,-0.046114686046649936,-0.06281445886313086,-0.0,0.0
2020-04-29,1.0,-0.019733320645644755,-0.060829536939015834,-0.04608009896397093,-0.06282784789047353,-0.0,0.0
2020-04-30,1.0,-0.019273703211096335,-0.05657419722591678,-0.0473826714801444,-0.06430505415162455,-0.0,0.0
2020-05-01,1.0,-0.02115535294536648,-0.05427737018306147,-0.04691692190801814,-0.06481943158344612,-0.0,0.0
2020-05-04,1.0,-0.02060463959643326,-0.05232867952680379,-0.046822267220860414,-0.06443094485298471,-0.0,0.0
2020-05-05,1.0,-0.020858750370151023,-0.052958246964761625,-0.04576843352087652,-0.06489783831803377,-0.0,0.0
2020-05-06,1.0,-0.020722811671087533,-0.05333459643804471,-0.044879689276241,-0.06522356953391435,-0.0,0.0
2020-05-07,1.0,-0.021877999928890574,-0.05372317100631689,-0.044573758251656256,-0.06497031181483105,-0.0,0.0
2020-05-08,1.0,-0.021455566481452963,-0.05345528214484581,-0.04512658902697644,-0.0646865781274065,-0.0,0.0
2020-05-11,1.0,-0.02218090523673054,-0.050780417327870024,-0.04606712299566566,-0.06521636152625471,-0.0,0.0
2020-05-12,1.0,-0.022210113597327677,-0.05107733857689437,-0.045604766586512836,-0.06564717309674133,-0.0,0.0
2020-05-13,1.0,-0.021373630917920057,-0.04813497642874866,-0.046102768292827015,-0.06590498245448209,-0.0,0.0
2020-05-14,1.0,-0.02109425721536918,-0.04793720120403707,-0.045552735643038425,-0.06583249719648232,-0.0,0.0
2020-05-15,1.0,-0.021376803040676125,-0.047723034065960006,-0.045503907079959396,-0.06578295049458202,-0.0,0.0
2020-05-18,1.0,-0.022484256294528396,-0.04774507603057765,-0.04467313349953331,-0.06661389226933848,-0.0,0.0
2020-05-19,1.0,-0.022657772005431252,-0.0440994155499144,-0.04817285554046875,-0.06577720054312533,-0.0,0.0
2020-05-20,1.0,-0.022535277738449194,-0.04385530227948464,-0.048220774930388406,-0.06524611826891312,-0.0,0.0
2020-05-21,1.0,-0.0227296854173793,-0.04328902204555374,-0.04854975878460468,-0.06496891918989371,-0.0,0.0
2020-05-22,1.0,-0.022676886792452833,-0.04354952830188679,-0.0482311320754717,-0.0647877358490566,-0.0,0.0
2020-05-26,1.0,-0.022642844507341234,-0.043670027713898225,-0.04856418420897459,-0.06442596851229436,-0.0,0.0
2020-05-27,1.0,-0.0206110114269525,-0.04870620455189347,-0.04309897062989895,-0.068054112758523,-0.0,0.0
2020-05-28,1.0,-0.02155131715607591,-0.04774100651496554,-0.043338683788121994,-0.06761637239165329,-0.0,0.0
2020-05-29,1.0,-0.018419005868627592,-0.05720144240967263,-0.04066793938108369,-0.062150887364774095,-0.0,0.0
2020-06-01,1.0,-0.018979442861516,-0.05912826429933831,-0.038912567405279395,-0.060352744483952246,-0.0,0.0
2020-06-02,1.0,-0.019409014356546423,-0.059581434241364285,-0.038346936131623266,-0.06038229162986256,-0.0,0.0
2020-06-03,1.0,-0.019555869706072922,-0.05977498969193615,-0.037650939506391,-0.061094421864876014,-0.0,0.0
2020-06-04,1.0,-0.019803263238499146,-0.057171467279260174,-0.04109088767155564,-0.05999882193555988,-0.0,0.0
2020-06-05,1.0,-0.01903909140177667,-0.05800089540281345,-0.041718702137185135,-0.05940290770282052,-0.0,0.0
2020-06-08,1.0,-0.01894523660940315,-0.05777767311519034,-0.04224705342109292,-0.058484145580426,-0.0,0.0
2020-06-09,1.0,-0.019928859155261363,-0.05698334550422841,-0.04250783255989258,-0.058396739770558995,-0.0,0.0
2020-06-10,1.0,-0.021538678945323082,-0.054594486380818916,-0.04466714556567001,-0.05682018912585231,-0.0,0.0
2020-06-11,1.0,-0.020020963126096736,-0.05908539529625137,-0.041455170708153244,-0.05711863009504069,-0.0,0.0
2020-06-12,1.0,-0.021575608950930227,-0.051852201183711,-0.04843311561225211,-0.05713409889410267,-0.0,0.0
2020-06-15,1.0,-0.02178014669465343,-0.052369047899813684,-0.04784085281007524,-0.057227423881512224,-0.0,0.0
2020-06-16,1.0,-0.02218763999905685,-0.05142533776614558,-0.04732262856334442,-0.05800381976374054,-0.0,0.0
2020-06-17,1.0,-0.02185927575682587,-0.05100104877387728,-0.047536559786003,-0.05800073060652126,-0.0,0.0
2020-06-18,1.0,-0.022000683470616653,-0.050694665393997244,-0.047713319428241474,-0.05798894663037202,-0.0,0.0
2020-06-19,1.0,-0.02345566796123381,-0.05045270501575909,-0.047820287323079094,-0.05871589956677251,-0.0,0.0
2020-06-22,1.0,-0.022936537916706017,-0.05037066767400132,-0.049709604306355654,-0.05744168476721126,-0.0,0.0
2020-06-23,1.0,-0.023126232159510797,-0.05065577447496724,-0.04972316991110744,-0.05700692960606311,-0.0,0.0
2020-06-24,1.0,-0.022500295124542557,-0.05065517648447645,-0.05037185692362177,-0.056982646676897654,-0.0,0.0
2020-06-25,1.0,-0.023332820870634707,-0.052212064948734024,-0.04872337657730106,-0.05834979127000083,-0.0,0.0
2020-06-26,1.0,-0.02345514086088879,-0.05165096291392294,-0.048376228025583126,-0.05872060718550132,-0.0,0.0
2020-06-29,1.0,-0.02238585808522439,-0.050955263685819145,-0.049114360227044754,-0.057622638392277645,-0.0,0.0
2020-06-30,1.0,-0.020610145441645973,-0.05617831382286863,-0.047191675535059714,-0.058484096015135385,-0.0,0.0
2020-07-01,1.0,-0.02229227651429858,-0.05593808886097251,-0.04992948482442314,-0.056969151092096375,-0.0,0.0
2020-07-02,1.0,-0.025341847877694428,-0.05234545627195898,-0.05160953375747792,-0.05768682936093438,-0.0,0.0
2020-07-06,1.0,-0.026597639459497967,-0.05241159847063573,-0.05063050654254434,-0.0577430003087226,-0.0,0.0
2020-07-07,1.0,-0.025826666983169943,-0.05326750065278801,-0.04920834619127875,-0.05859662449260569,-0.0,0.0
2020-07-08,1.0,-0.02574791273262788,-0.05505872851866367,-0.04764789016757521,-0.059179819717105495,-0.0,0.0
2020-07-09,1.0,-0.0259081513862821,-0.0553562519303414,-0.04746857998146872,-0.05916941864056449,-0.0,0.0
2020-07-10,1.0,-0.03763042021633005,-0.042871159184454874,-0.05865320187613669,-0.057348999712836225,-0.0,0.0
2020-07-13,1.0,-0.03504779244424215,-0.04459430323647078,-0.05897994873391946,-0.05918357568933713,-0.0,0.0
2020-07-14,1.0,-0.035888777123149876,-0.04467835416966039,-0.05973080423432485,-0.057204100205968285,-0.0,0.0
2020-07-15,1.0,-0.03703038144527506,-0.043367835921027414,-0.06023576768257619,-0.05737253210657466,-0.0,0.0
2020-07-16,1.0,-0.03689006114374775,-0.044431123366502824,-0.06024457499100828,-0.05733125524517445,-0.0,0.0
2020-07-17,1.0,-0.037992298372101385,-0.044554277282596956,-0.060437385285332115,-0.05665854916685661,-0.0,0.0
2020-07-20,1.0,-0.040354425503226425,-0.04407444861793315,-0.06136232302802658,-0.05809977848406048,-0.0,0.0
2020-07-21,1.0,-0.03956366788672703,-0.044560296667308805,-0.061115392024658065,-0.05877961857060297,-0.0,0.0
2020-07-22,1.0,-0.03807952999530477,-0.04600122798357873,-0.060135078193660235,-0.05970167222469692,-0.0,0.0
2020-07-23,1.0,-0.039164868546355334,-0.045951517051002325,-0.060368624709186684,-0.05995877382258278,-0.0,0.0
2020-07-24,1.0,-0.01829389540664148,-0.07157238019486975,-0.06310896798568304,-0.08981656392921057,-0.0,0.0
2020-07-27,1.0,-0.017325649711864198,-0.0746527994799805,-0.06891508431566185,-0.08914084278160431,-0.0,0.0
2020-07-28,1.0,-0.015700634546412177,-0.07329888891675654,-0.06541095031476511,-0.09962127862356097,-0.0,0.0
2020-07-29,1.0,-0.019424569182706842,-0.07282323893983675,-0.06629799455809736,-0.10115388491383653,-0.0,0.0
2020-07-30,1.0,-0.02026787970684862,-0.07584028304270912,-0.06655294414960829,-0.10092241597169573,-0.0,0.0
2020-07-31,1.0,-0.016369653767820774,-0.07739307535641549,-0.06895366598778005,-0.11019602851323829,-0.0,0.0
2020-08-03,1.0,-0.005348549253883761,-0.08690435160009702,-0.0757987720037274,-0.10845172902385784,-0.0,0.0
2020-08-04,1.0,-0.005081261889259132,-0.08597290844791707,-0.0753252390618816,-0.11031955775147778,-0.0,0.0
2020-08-05,1.0,-0.009378265412748171,-0.08866248693834901,-0.08465256008359458,-0.12345872518286313,-0.0,0.0
2020-08-06,1.0,-0.0098553073574967,-0.08501182898296887,-0.08698550459435084,-0.1252173003777432,-0.0,0.0
2020-08-07,1.0,-0.011892586473657986,-0.0859229538719744,-0.08807332231925104,-0.12531141006477328,-0.0,0.0
2020-08-10,1.0,-0.02267155247409907,-0.0767669311681122,-0.09308517649539978,-0.12558985579838136,-0.0,0.0
2020-08-11,1.0,-0.032069932113772535,-0.07015795836488516,-0.10248030502304943,-0.12378940656012116,-0.0,0.0
2020-08-12,1.0,-0.029889210659156725,-0.07251786710592736,-0.09641595153962645,-0.12958633332447728,-0.0,0.0
2020-08-13,1.0,-0.028466348898655017,-0.07731322277839,-0.09001951750600794,-0.13190913074073582,-0.0,0.0
2020-08-14,1.0,-0.028058853212227446,-0.07755026159934136,-0.08946166308129498,-0.13284466045202242,-0.0,0.0
2020-08-17,1.0,-0.028549034195073996,-0.07763636846719983,-0.08951297924914313,-0.1327815713260887,-0.0,0.0
2020-08-18,1.0,-0.028978571808369227,-0.07753761897165949,-0.08484872653799118,-0.13792736746955922,-0.0,0.0
2020-08-19,1.0,-0.026398156657476593,-0.08277726721807115,-0.08384278312755558,-0.13887667985242605,-0.0,0.0
2020-08-20,1.0,-0.026300370202679307,-0.08292273683649824,-0.08377500199749646,-0.13866620502303778,-0.0,0.0
2020-08-21,1.0,-0.025322522666453646,-0.08390249098001624,-0.08281077338871802,-0.13932712918214377,-0.0,0.0
2020-08-24,1.0,-0.025216685084344083,-0.08265321066716372,-0.08508966968006496,-0.13845211625770545,-0.0,0.0
2020-08-25,1.0,-0.025750500333555703,-0.08540360240160105,-0.07961307538358905,-0.14345563709139425,-0.0,0.0
2020-08-26,1.0,-0.02928096870981569,-0.08382447492498928,-0.08200278611230176,-0.1443688384054865,-0.0,0.0
2020-08-27,1.0,-0.03301848820672445,-0.08041967424262753,-0.08341159739179435,-0.14483323047199936,-0.0,0.0
2020-08-28,1.0,-0.033505535055350553,-0.08014760147601477,-0.08369003690036901,-0.14450184501845018,-0.0,0.0
2020-08-31,1.0,-0.03413560277595071,-0.07930520692108407,-0.08460743385639691,-0.14430111279648844,-0.0,0.0
2020-09-01,1.0,-0.03364423270482453,-0.08029255854525935,-0.08198349325639133,-0.14607797087834665,-0.0,0.0
2020-09-02,1.0,-0.031036981375127476,-0.08021576941656379,-0.0825505877301272,-0.14804626697439752,-0.0,0.0
2020-09-03,1.0,-0.03484672831684236,-0.07717505594349033,-0.07968240273920897,-0.1563317246771454,-0.0,0.0
2020-09-04,1.0,-0.0329893578376633,-0.0768765051730865,-0.07917714962261359,-0.15637655226230038,-0.0,0.0
2020-09-08,1.0,-0.03261615468453558,-0.0766560368142736,-0.07949514928887633,-0.15677013953363206,-0.0,0.0
2020-09-09,1.0,-0.02646865483425229,-0.08513435558954133,-0.06722474879596464,-0.16272923625923988,-0.0,0.0
2020-09-10,1.0,-0.026053958378030467,-0.08576485732675392,-0.06628137738682686,-0.16280036472859902,-0.0,0.0
2020-09-11,1.0,-0.024263454762255658,-0.08734039845121183,-0.06656037728265385,-0.16161792092605742,-0.0,0.0
2020-09-14,1.0,-0.021706202158448512,-0.08002217954613075,-0.06832382137350897,-0.17566471017824783,-0.00668091206621406,0.0
2020-09-15,1.0,-0.033591694108511524,-0.1054342042823658,-0.10868408564731596,-0.19029061992206037,-0.0,0.0
2020-09-16,1.0,-0.036976028436429845,-0.10237403730836477,-0.11527735633678675,-0.19031311861516897,-0.0,0.0
2020-09-17,1.0,-0.04238921001926782,-0.09712141625740651,-0.11834499543656829,-0.1908383675952888,-0.0,0.0
2020-09-18,1.0,-0.050315383716855504,-0.09480492933068567,-0.12070727718724446,-0.1942676089241911,-0.0,0.0
2020-09-21,1.0,-0.053385626271347665,-0.09245898760481759,-0.11856643203137576,-0.19901072688159455,-0.0,0.0
2020-09-22,1.0,-0.04602454642475987,-0.11434246412901695,-0.11241551049448595,-0.20948950551405196,-0.0,0.0
2020-09-23,1.0,-0.0525055405988309,-0.11235888206333387,-0.11066323570971724,-0.21188142374797342,-0.0,0.0
2020-09-24,1.0,-0.0661562442692096,-0.1166483281374167,-0.12318907023656701,-0.22220184607861115,-0.0,0.0
2020-09-25,1.0,-0.06553992046497399,-0.11962373814622208,-0.12292750076475985,-0.22142857142857142,-0.0,0.0
2020-09-28,1.0,-0.06694676153091265,-0.11935721295387637,-0.1257360157016683,-0.22132605495583907,-0.0,0.0
2020-09-29,1.0,-0.06710112704132484,-0.11928237368703519,-0.12563060645557003,-0.22137545043318255,-0.0,0.0
2020-09-30,1.0,-0.06751488734728958,-0.11909877831665541,-0.12503836945177726,-0.22312603597519798,-0.0,0.0
2020-10-01,1.0,-0.0674891814750023,-0.12015468188932878,-0.12442071018629346,-0.2224779793143664,-0.0,0.0
2020-10-02,1.0,-0.06783900320704629,-0.11893691785971858,-0.12378584910003224,-0.22391014132486303,-0.0,0.0
2020-10-05,1.0,-0.07013366108465202,-0.11626978030419419,-0.12624058995237364,-0.22369027500384084,-0.0,0.0
2020-10-06,1.0,-0.07315685912808215,-0.11015802742421447,-0.12377790075631802,-0.23013896575047657,-0.0,0.0
2020-10-07,1.0,-0.07545919625246549,-0.10706360946745562,-0.1248767258382643,-0.2335120808678501,-0.0,0.0
2020-10-08,1.0,-0.07537642023585922,-0.10556701665794255,-0.12498075561166364,-0.23362687440342395,-0.0,0.0
2020-10-09,1.0,-0.07415571003591412,-0.10658630947793518,-0.1244662977634601,-0.2361545694159718,-0.0,0.0
2020-10-12,1.0,-0.07226186256530383,-0.10789193854120113,-0.12410423954753504,-0.236850621831127,-0.0,0.0
2020-10-13,1.0,-0.06676934924913362,-0.11237581825182903,-0.12482094724682326,-0.23627262225644977,-0.0,0.0
2020-10-14,1.0,-0.06657629625065467,-0.11212606673033673,-0.12455713361471395,-0.23714532179056658,-0.0,0.0
2020-10-15,1.0,-0.0658512916095442,-0.11189328239806527,-0.12503273309816848,-0.2376037831759577,-0.0,0.0
2020-10-16,1.0,-0.06699958385351644,-0.11098780844931491,-0.12526009155222637,-0.23803578859758634,-0.0,0.0
2020-10-19,1.0,-0.06642623759324333,-0.11098267677701745,-0.12513100302077554,-0.2386720917329388,-0.0,0.0
2020-10-20,1.0,-0.06533893997504736,-0.11241008579394052,-0.12491720961754696,-0.23760454692481867,-0.0,0.0
2020-10-21,1.0,-0.06513356777099141,-0.11262261706459374,-0.1283391942747856,-0.2362576346474181,-0.0,0.0
2020-10-22,1.0,-0.06518385982230997,-0.11267583909180652,-0.1283008390918065,-0.2362876357354393,-0.0,0.0
2020-10-23,1.0,-0.06454300038565369,-0.11349016583108368,-0.12820671037408407,-0.23637485537986888,-0.0,0.0
2020-10-26,1.0,-0.06426080785015582,-0.11310827907550837,-0.12862961705804302,-0.2368624062702502,-0.0,0.0
2020-10-27,1.0,-0.06235462653460466,-0.11221676242702444,-0.12980791447804185,-0.2359863830311619,-0.0,0.0
2020-10-28,1.0,-0.061615243611269424,-0.11207812812889908,-0.13062431645589118,-0.23606340208567597,-0.0,0.0
2020-10-29,1.0,-0.05457638548307995,-0.11321419813634136,-0.13039480137322218,-0.23442864149092696,-0.0,0.0
2020-10-30,1.0,-0.05299291997425445,-0.11259079903147699,-0.13242100101143225,-0.23445306034879085,-0.0,0.0
2020-11-02,1.0,-0.04910502380988838,-0.11269503437504785,-0.13214105253487268,-0.23724142154986297,-0.0,0.0
2020-11-03,1.0,-0.05076468517015968,-0.11141899236080281,-0.1321780131963687,-0.23652424182116014,-0.0,0.0
2020-11-04,1.0,-0.05113262668440937,-0.10914819743342664,-0.13183132198412334,-0.23743097936646326,-0.0,0.0
2020-11-05,1.0,-0.04339334757400061,-0.11595971925541654,-0.12638083613060727,-0.24005187671650902,-0.0,0.0
2020-11-06,1.0,-0.04193086208998902,-0.11419339104987197,-0.12728630654798195,-0.24079380563345934,-0.0,0.0
