Date,GBCI,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-28,1.0,-0.0,-0.7990951146357582,-0.0,-0.14216359107315338,-0.600554115194957,0.0
2019-01-29,1.0,-0.0,-0.7961313311275133,-0.0,-0.14357342835327055,-0.6054721303130567,0.0
2019-01-30,1.0,-0.0,-0.7949442492744768,-0.0,-0.14263530370144087,-0.6081156763912224,0.0
2019-01-31,1.0,-0.0,-0.7998472310630171,-0.0,-0.09739019732654361,-0.6489115213239974,0.0
2019-02-01,1.0,-0.0,-0.7990114901531171,-0.0,-0.09987006700466229,-0.6488497108353928,0.0
2019-02-04,1.0,-0.0,-0.7955083645252462,-0.0,-0.10623074376798308,-0.6445649682988311,0.0
2019-02-05,1.0,-0.0,-0.7965656925938192,-0.0,-0.10845583552011412,-0.6427097398792387,0.0
2019-02-06,1.0,-0.0,-0.7874980887824271,-0.0,-0.10557565873299017,-0.6551908669282911,0.0
2019-02-07,1.0,-0.0,-0.7790635570589283,-0.0,-0.10109616216078741,-0.6631399577812255,0.0
2019-02-08,1.0,-0.0,-0.7846004891969017,-0.0,-0.11605686913982878,-0.6472431716265796,0.0
2019-02-11,1.0,-0.0,-0.7765394545129215,-0.0,-0.11144909383706961,-0.6682088903657881,0.0
2019-02-12,1.0,-0.0,-0.7810355423537847,-0.0,-0.1153590085014852,-0.6642937621632695,0.0
2019-02-13,1.0,-0.0,-0.7780699514934899,-0.0,-0.11700280827163646,-0.6579014551953025,0.0
2019-02-14,1.0,-0.0,-0.7625764829369448,-0.0,-0.13128184122270295,-0.6662399836153708,0.0
2019-02-15,1.0,-0.0,-0.7618314341443384,-0.0,-0.13504773637203574,-0.669592444307566,0.0
2019-02-19,1.0,-0.0,-0.7549004515599343,-0.0,-0.14213875205254514,-0.6686422413793104,0.0
2019-02-20,1.0,-0.0,-0.7529756549011543,-0.0,-0.14116044114244583,-0.6765983701380498,0.0
2019-02-21,1.0,-0.0,-0.7622238832899451,-0.0,-0.14006237595690388,-0.6752068458901462,0.0
2019-02-22,1.0,-0.0,-0.753501544799176,-0.0,-0.15036045314109164,-0.6707775489186405,0.0
2019-02-25,1.0,-0.0,-0.7493623927660561,-0.0,-0.15171187881598266,-0.6751165726357009,0.0
2019-02-26,1.0,-0.0,-0.7521352083602116,-0.0,-0.15871500451554638,-0.669487808024771,0.0
2019-02-27,1.0,-0.0,-0.7580540987418296,-0.0,-0.15873097889270674,-0.6667269486139458,0.0
2019-02-28,1.0,-0.0,-0.7603034917030116,-0.0,-0.16126867790136518,-0.6591395906991149,0.0
2019-03-01,1.0,-0.0,-0.7672753496278363,-0.0,-0.15628299894403377,-0.6519689906508357,0.0
2019-03-04,1.0,-0.0,-0.764889071910228,-0.0,-0.1440006176970196,-0.6648478921089206,0.0
2019-03-05,1.0,-0.0,-0.7566647759500852,-0.0,-0.1580467178878977,-0.6635383901407724,0.0
2019-03-06,1.0,-0.0,-0.7550131450074747,-0.0,-0.1578174132687252,-0.6646218877261714,0.0
2019-03-07,1.0,-0.0,-0.7736693663156261,-0.0,-0.14089062540430047,-0.6729629725463814,0.0
2019-03-08,1.0,-0.0,-0.7817453087994171,-0.0,-0.13262889415194024,-0.6882075839991671,0.0
2019-03-11,1.0,-0.0,-0.7832347447073474,-0.0,-0.13068181818181818,-0.6805209630552096,0.0
2019-03-12,1.0,-0.0,-0.7706548268162228,-0.0,-0.13454847587890117,-0.6912551280054007,0.0
2019-03-13,1.0,-0.0,-0.7774068181225383,-0.0,-0.14267456115182972,-0.688254779728214,0.0
2019-03-14,1.0,-0.0,-0.7742195839516781,-0.0,-0.1462417662527012,-0.6830951079174152,0.0
2019-03-15,1.0,-0.0,-0.7663778253379966,-0.0,-0.14819648170381583,-0.6954376990134156,0.0
2019-03-18,1.0,-0.0,-0.7722761879758466,-0.0,-0.1568390653714886,-0.6962719873982672,0.0
2019-03-19,1.0,-0.0,-0.7747102212855638,-0.0,-0.1553477344573235,-0.7043203371970495,0.0
2019-03-20,1.0,-0.0,-0.7932937181663836,-0.0,-0.15701931239388794,-0.7025148556876061,0.0
2019-03-21,1.0,-0.0,-0.7962157401724,-0.0,-0.14080222038376344,-0.7317392116570147,0.0
2019-03-22,1.0,-0.0,-0.793630879291015,-0.0,-0.15210079547274571,-0.7236399551545566,0.0
2019-03-25,1.0,-0.0,-0.7777186352264863,-0.0,-0.16144142226007344,-0.7222547506254324,0.0
2019-03-26,1.0,-0.0,-0.7878141172704477,-0.0,-0.16208717921357305,-0.7177346209251454,0.0
2019-03-27,1.0,-0.0,-0.794561445977568,-0.0,-0.1653352699104333,-0.7297937007450442,0.0
2019-03-28,1.0,-0.0,-0.7946476600322754,-0.0,-0.16463152232383002,-0.730311995696611,0.0
2019-03-29,1.0,-0.0,-0.7961136345311365,-0.0,-0.16351761765259223,-0.7280350471685435,0.0
2019-04-01,1.0,-0.0,-0.8003709777144548,-0.0,-0.16446678674157908,-0.7233796607435684,0.0
2019-04-02,1.0,-0.0,-0.8050138526508325,-0.0,-0.17473168894746754,-0.7100895715092665,0.0
2019-04-03,1.0,-0.0,-0.80688043828553,-0.0,-0.1704264690084864,-0.7082930497368137,0.0
2019-04-04,1.0,-0.0,-0.8027320208919245,-0.0,-0.1540109816526048,-0.7217088522833802,0.0
2019-04-05,1.0,-0.0,-0.8065085906974255,-0.0,-0.1492533319060108,-0.7204678049563775,0.0
2019-04-08,1.0,-0.0,-0.8090926089163127,-0.0,-0.14835590458637177,-0.7137056922296124,0.0
2019-04-09,1.0,-0.0,-0.7941891855772057,-0.0,-0.18392002779782426,-0.6947585064015181,0.0
2019-04-10,1.0,-0.0,-0.7857620052911468,-0.0,-0.17487507014777798,-0.7116592287752866,0.0
2019-04-11,1.0,-0.0,-0.7878990607187776,-0.0,-0.1898364954909149,-0.6982793224330327,0.0
2019-04-12,1.0,-0.0,-0.7888059102224364,-0.0,-0.19082416552905596,-0.6971011001365133,0.0
2019-04-15,1.0,-0.0,-0.786563279761745,-0.0,-0.2021679053419549,-0.6942931501703737,0.0
2019-04-16,1.0,-0.0,-0.7870004037141703,-0.0,-0.2027721706365227,-0.7016821423765307,0.0
2019-04-17,1.0,-0.0,-0.7786313037384438,-0.0,-0.2034716045389612,-0.7132152772162476,0.0
2019-04-18,1.0,-0.0,-0.7667089051252326,-0.0,-0.20859507697285054,-0.720767841255291,0.0
2019-04-22,1.0,-0.0,-0.774487779792676,-0.0,-0.2124665060762714,-0.7196254093701788,0.0
2019-04-23,1.0,-0.0,-0.7794424992535895,-0.0,-0.20706782835274,-0.7277366121108488,0.0
2019-04-24,1.0,-0.0,-0.7746440677966102,-0.0,-0.21103728813559322,-0.7261830508474576,0.0
2019-04-25,1.0,-0.0,-0.7802144117247931,-0.0,-0.21400461392319176,-0.7198534400868504,0.0
2019-04-26,1.0,-0.0,-0.7732126844379229,-0.0,-0.2214885465068884,-0.7226162332545312,0.0
2019-04-29,1.0,-0.0,-0.7776841074730774,-0.0,-0.22329489829217886,-0.7184814532796693,0.0
2019-04-30,1.0,-0.0,-0.7755268524813053,-0.0,-0.22335825968728756,-0.7203535010197144,0.0
2019-05-01,1.0,-0.0,-0.7619500788514872,-0.0,-0.24278101038664418,-0.7142857142857143,0.0
2019-05-02,1.0,-0.0,-0.7682099354170641,-0.0,-0.24001962013243588,-0.7167888383246587,0.0
2019-05-03,1.0,-0.0,-0.7776172694813159,-0.0,-0.23388481561230887,-0.7141104963340511,0.0
2019-05-06,1.0,-0.0,-0.7770027247956404,-0.0,-0.23340599455040872,-0.7143869209809265,0.0
2019-05-07,1.0,-0.0,-0.7804751925536838,-0.0,-0.2289959992379501,-0.7121084288163733,0.0
2019-05-08,1.0,-0.0,-0.7743326822916665,-0.0,-0.24039713541666666,-0.6979437934027778,0.0
2019-05-09,1.0,-0.0,-0.7741401757621785,-0.0,-0.24316480416621458,-0.6950743191927958,0.0
2019-05-10,1.0,-0.0,-0.7756125325238508,-0.0,-0.2402428447528187,-0.6944655247181266,0.0
2019-05-13,1.0,-0.0,-0.7752440347071583,-0.0,-0.2411334056399132,-0.6951193058568329,0.0
2019-05-14,1.0,-0.0,-0.781190071036923,-0.0,-0.2394997704129865,-0.680333846527834,0.0
2019-05-15,1.0,-0.0,-0.7862529159659307,-0.0,-0.24212011067107908,-0.6841534204958498,0.0
2019-05-16,1.0,-0.0,-0.788618328079139,-0.0,-0.2380965322317643,-0.6909718447657354,0.0
2019-05-17,1.0,-0.0,-0.7837992324233104,-0.0,-0.2395002585807997,-0.6986036636816462,0.0
2019-05-20,1.0,-0.0,-0.783179347826087,-0.0,-0.23706521739130434,-0.6971195652173913,0.0
2019-05-21,1.0,-0.0,-0.7837610319076713,-0.0,-0.23473183978275627,-0.697080787508486,0.0
2019-05-22,1.0,-0.0,-0.7787577102045233,-0.0,-0.23755545936586947,-0.6890217508927605,0.0
2019-05-23,1.0,-0.0,-0.7786942881869322,-0.0,-0.24107529208135006,-0.6846873647771528,0.0
2019-05-24,1.0,-0.0,-0.770563004127438,-0.0,-0.23728722112816636,-0.6898216838868056,0.0
2019-05-28,1.0,-0.0,-0.7816806268576061,-0.0,-0.23082950553904352,-0.6894623074844637,0.0
2019-05-29,1.0,-0.0,-0.7934773834189919,-0.0,-0.22005758415628449,-0.677313456932971,0.0
2019-05-30,1.0,-0.0,-0.7890370370370371,-0.0,-0.2186127946127946,-0.6859528619528619,0.0
2019-05-31,1.0,-0.0,-0.7954496499730749,-0.0,-0.21478190630048463,-0.6822832525578891,0.0
2019-06-03,1.0,-0.0,-0.8004184773861258,-0.0,-0.21715220773646654,-0.6650034873115511,0.0
2019-06-04,1.0,-0.0,-0.7947583024840388,-0.0,-0.2261119158753152,-0.6616771286013198,0.0
2019-06-05,1.0,-0.0,-0.7868791401739871,-0.0,-0.24182606613636967,-0.6316475564659874,0.0
2019-06-06,1.0,-0.0,-0.7879593681859277,-0.0,-0.23288836887730682,-0.6382758070520661,0.0
2019-06-07,1.0,-0.0,-0.7974838417958878,-0.0,-0.22842248051706251,-0.6338803627949038,0.0
2019-06-10,1.0,-0.0,-0.7970664044854251,-0.0,-0.2206839741716047,-0.6394919352695773,0.0
2019-06-11,1.0,-0.0,-0.7995849628861043,-0.0,-0.21757522547689362,-0.6433075265384308,0.0
2019-06-12,1.0,-0.0,-0.8057831453500746,-0.0,-0.2165620344754203,-0.6377952755905513,0.0
2019-06-13,1.0,-0.0,-0.7992125984251969,-0.0,-0.21948818897637798,-0.6414396680144713,0.0
2019-06-14,1.0,-0.0,-0.7920534028350309,-0.0,-0.23087151937448472,-0.6365788143932342,0.0
2019-06-17,1.0,-0.0,-0.7877074206823311,-0.0,-0.2415505110845613,-0.6257268020708882,0.0
2019-06-18,1.0,-0.0,-0.7595730486991328,-0.0,-0.25987991994663107,-0.6489926617745163,0.0
2019-06-19,1.0,-0.0,-0.7599957180324359,-0.0,-0.2599689557351603,-0.656238291494942,0.0
2019-06-20,1.0,-0.0,-0.7580519724315481,-0.0,-0.2642066024833061,-0.6595242564831452,0.0
2019-06-21,1.0,-0.0,-0.7604202964591095,-0.0,-0.25912027233495055,-0.6609483474951081,0.0
2019-06-24,1.0,-0.0,-0.7581937558622538,-0.0,-0.2604314618786011,-0.6612354281120193,0.0
2019-06-25,1.0,-0.0,-0.7478701173444784,-0.0,-0.2665970101269892,-0.6646305524299416,0.0
2019-06-26,1.0,-0.0,-0.7437801608579089,-0.0,-0.2520643431635389,-0.6850938337801609,0.0
2019-06-27,1.0,-0.0,-0.7358287908487956,-0.0,-0.25428962702397895,-0.6950941166993366,0.0
2019-06-28,1.0,-0.0,-0.7226561451539307,-0.0,-0.26550715301822475,-0.6959229138148536,0.0
2019-07-01,1.0,-0.0,-0.721581460222091,-0.0,-0.2695134381202725,-0.691164637090285,0.0
2019-07-02,1.0,-0.0,-0.7243801099048386,-0.0,-0.2652459455837019,-0.6909529553679131,0.0
2019-07-03,1.0,-0.0,-0.7288003859348199,-0.0,-0.2594071612349914,-0.6919221698113208,0.0
2019-07-05,1.0,-0.0,-0.728717275382513,-0.0,-0.2590905436908813,-0.6917923845762212,0.0
2019-07-08,1.0,-0.0,-0.7467994310099574,-0.0,-0.1652140178455968,-0.6743049269365059,0.0
2019-07-09,1.0,-0.0,-0.7531741349680663,-0.0,-0.15146074332469797,-0.6603483212352836,0.0
2019-07-10,1.0,-0.0,-0.7531228358170672,-0.0,-0.1514863929001975,-0.6603226716597841,0.0
2019-07-11,1.0,-0.0,-0.7515017713200185,-0.0,-0.15949581557734763,-0.6561328746726909,0.0
2019-07-12,1.0,-0.0,-0.7342590684253916,-0.0,-0.1745929513602638,-0.6674051937345424,0.0
2019-07-15,1.0,-0.0,-0.7477449615999175,-0.0,-0.18519663934848718,-0.6442451420029895,0.0
2019-07-16,1.0,-0.0,-0.7555498059508409,-0.0,-0.18018111254851227,-0.6515912031047866,0.0
2019-07-17,1.0,-0.0,-0.7701544182203172,-0.0,-0.17115116459226362,-0.6409389040954397,0.0
2019-07-18,1.0,-0.0,-0.7685275537979559,-0.0,-0.16498895793744545,-0.6344050125828155,0.0
2019-07-19,1.0,-0.0,-0.7691636064816004,-0.0,-0.1653527130787602,-0.6334711486607946,0.0
2019-07-22,1.0,-0.0,-0.7493962903971639,-0.0,-0.1571700149000668,-0.6624107280480913,0.0
2019-07-23,1.0,-0.0,-0.7531191315308826,-0.0,-0.15499189668921873,-0.6643943096750958,0.0
2019-07-24,1.0,-0.0,-0.7520286457662486,-0.0,-0.15549086787397923,-0.6685386022308663,0.0
2019-07-25,1.0,-0.0,-0.7540645693231299,-0.0,-0.1533070521243977,-0.6692174898868878,0.0
2019-07-26,1.0,-0.0,-0.7453036823253536,-0.0,-0.16133687221377585,-0.670188368077924,0.0
2019-07-29,1.0,-0.0,-0.7411524969046636,-0.0,-0.16578105654147748,-0.6725134131242262,0.0
2019-07-30,1.0,-0.0,-0.737016004130098,-0.0,-0.16858544140423337,-0.6757098606091895,0.0
2019-07-31,1.0,-0.0,-0.7595806218365873,-0.0,-0.16031401714698898,-0.6624832145439521,0.0
2019-08-01,1.0,-0.0,-0.7701256158270784,-0.0,-0.15597513477262764,-0.6532796822203307,0.0
2019-08-02,1.0,-0.0,-0.773622963537626,-0.0,-0.15109904318593226,-0.6612619601758469,0.0
2019-08-05,1.0,-0.0,-0.773180948440813,-0.0,-0.14953198531313028,-0.6630035682887729,0.0
2019-08-06,1.0,-0.0,-0.7705238266591271,-0.0,-0.13956716187734539,-0.6602066519302935,0.0
2019-08-07,1.0,-0.0,-0.772439105772439,-0.0,-0.13236313236313235,-0.6618413285079952,0.0
2019-08-08,1.0,-0.0,-0.7700783356876846,-0.0,-0.13178374213432645,-0.6665211249518429,0.0
2019-08-09,1.0,-0.0,-0.7639382851879334,-0.0,-0.11969398459688356,-0.6750249469078627,0.0
2019-08-12,1.0,-0.0,-0.7596648989316732,-0.0,-0.1475418235851715,-0.6547280506238311,0.0
2019-08-13,1.0,-0.0,-0.7554231044715032,-0.0,-0.14291926736928273,-0.6597257750946486,0.0
2019-08-14,1.0,-0.0,-0.7602724003366746,-0.0,-0.13097151018950698,-0.6593210396102738,0.0
2019-08-15,1.0,-0.0,-0.7741780839199657,-0.0,-0.1257790225317286,-0.6231927938838846,0.0
2019-08-16,1.0,-0.0,-0.769817227102898,-0.0,-0.13225790164596585,-0.6224124002827426,0.0
2019-08-19,1.0,-0.0,-0.7619047619047619,-0.0,-0.1340434640275994,-0.6222205434262547,0.0
2019-08-20,1.0,-0.0,-0.7641533192303818,-0.0,-0.1319885161680266,-0.6222171854538129,0.0
2019-08-21,1.0,-0.0,-0.7620284446237644,-0.0,-0.13208593907605407,-0.6275721202340125,0.0
2019-08-22,1.0,-0.0,-0.7636670529551066,-0.0,-0.12606439260341612,-0.6295157958381619,0.0
2019-08-23,1.0,-0.0,-0.761297477127807,-0.0,-0.12568994631650576,-0.6333644176727071,0.0
2019-08-26,1.0,-0.0,-0.7585099711526401,-0.0,-0.12063213345039508,-0.6293239683933275,0.0
2019-08-27,1.0,-0.0,-0.7563640008017639,-0.0,-0.11575466025255562,-0.6333934656243737,0.0
2019-08-28,1.0,-0.0,-0.7576038482737887,-0.0,-0.11038733276544571,-0.6373954001102371,0.0
2019-08-29,1.0,-0.0,-0.7474949899799599,-0.0,-0.11320140280561122,-0.6442885771543085,0.0
2019-08-30,1.0,-0.0,-0.7453193832599119,-0.0,-0.11453744493392072,-0.6431467761313577,0.0
2019-09-03,1.0,-0.0,-0.7395802098950526,-0.0,-0.11499250374812593,-0.6441779110444777,0.0
2019-09-04,1.0,-0.0,-0.7449451400864762,-0.0,-0.11129439404163854,-0.6430481617555173,0.0
2019-09-05,1.0,-0.0,-0.761570093457944,-0.0,-0.11137694704049844,-0.6192647975077882,0.0
2019-09-06,1.0,-0.0,-0.7600388117629496,-0.0,-0.11665920286609942,-0.6112106284520077,0.0
2019-09-09,1.0,-0.0,-0.7592256653661689,-0.0,-0.11637384756840038,-0.6094281951243757,0.0
2019-09-10,1.0,-0.0,-0.7574011523941984,-0.0,-0.1280548380687463,-0.5981521955096364,0.0
2019-09-11,1.0,-0.0,-0.7501304639546732,-0.0,-0.15633309311398821,-0.5785641509902836,0.0
2019-09-12,1.0,-0.0,-0.7369152500310212,-0.0,-0.1624767340861149,-0.5823054969599206,0.0
2019-09-13,1.0,-0.0,-0.7356935375754114,-0.0,-0.1679038705032399,-0.5790858760147969,0.0
2019-09-16,1.0,-0.0,-0.7361845863447831,-0.0,-0.16727516578496385,-0.5802101184710529,0.0
2019-09-17,1.0,-0.0,-0.7198896949219915,-0.0,-0.17410315015402963,-0.5903557587200636,0.0
2019-09-18,1.0,-0.0,-0.7294780751849829,-0.0,-0.16993593881908925,-0.58357749416497,0.0
2019-09-19,1.0,-0.0,-0.7124589597373423,-0.0,-0.18998247303068455,-0.5661457947616578,0.0
