Date,DOX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.13661070968586958,-0.38813333624396956,-0.026959767731231855,-0.34305485821563453,-0.2882184723525945,0.0
2018-10-26,1.0,-0.13276161528441163,-0.38419452887537997,-0.021971341728180636,-0.3461571862787668,-0.28599652627008254,0.0
2018-10-29,1.0,-0.12561379220835406,-0.38889009063574814,-0.016310108373531765,-0.3432261134785525,-0.2891042419260637,0.0
2018-10-30,1.0,-0.126054601306624,-0.3888504304936616,-0.016570761043568555,-0.3431618569636135,-0.28864708172889714,0.0
2018-10-31,1.0,-0.12626120773468727,-0.38682078427136224,-0.01687371718699363,-0.3426380036728962,-0.2879118504915199,0.0
2018-11-01,1.0,-0.12623960246300098,-0.3868639948147348,-0.01687371718699363,-0.3426163984012099,-0.2879334557632062,0.0
2018-11-02,1.0,-0.128946121710668,-0.3772987639433223,-0.015203066454196994,-0.34564365390413027,-0.2863172401912227,0.0
2018-11-05,1.0,-0.12961247657411198,-0.3758050966115934,-0.015164896710682206,-0.34566917260840535,-0.2878530038989294,0.0
2018-11-06,1.0,-0.1293331897016051,-0.37550360874717226,-0.015490681891629861,-0.3458580200366261,-0.2882688785952817,0.0
2018-11-07,1.0,-0.1298715295740645,-0.3758191067425418,-0.014636144162786687,-0.34654681841696844,-0.2886704604242111,0.0
2018-11-08,1.0,-0.12010802006086845,-0.37903467786874706,-0.00437224055896095,-0.3452141111920785,-0.29454755883235456,0.0
2018-11-09,1.0,-0.11971453676517863,-0.3789031525256638,-0.004757720580356186,-0.3453633655515312,-0.29437860311609265,0.0
2018-11-12,1.0,-0.12443774837329141,-0.36693742084807196,-0.0,-0.38348836193720254,-0.30863793178741433,0.0
2018-11-13,1.0,-0.11239511740346465,-0.3642000737159335,-0.0,-0.385187433601457,-0.30631138477549164,0.0
2018-11-14,1.0,-0.11268643773846687,-0.36392212972597987,-0.0,-0.3851673603884842,-0.3061264308012487,0.0
2018-11-15,1.0,-0.1122360302424611,-0.3647562353350135,-0.0,-0.38530894238289737,-0.3102893890675241,0.0
2018-11-16,1.0,-0.11048705382313398,-0.3602376718567029,-0.0,-0.38469878995532814,-0.31311532289543303,0.0
2018-11-19,1.0,-0.1091631045631089,-0.3610345650617311,-0.0,-0.38587888124633846,-0.3137327228936576,0.0
2018-11-20,1.0,-0.08976462966961779,-0.35681278341610884,-0.0,-0.3887929172964802,-0.32399049881235154,0.0
2018-11-21,1.0,-0.09041078222738118,-0.35450656692676424,-0.0,-0.38797532297242104,-0.31667419015068465,0.0
2018-11-23,1.0,-0.09071766222604212,-0.3526214009454233,-0.0,-0.3885904598195101,-0.3167812634293081,0.0
2018-11-26,1.0,-0.09054779806659505,-0.35329752953813104,-0.0,-0.3880988184747583,-0.3162835660580021,0.0
2018-11-27,1.0,-0.08683737261282863,-0.3542219748223003,-0.0,-0.3859938340327139,-0.31392909137620967,0.0
2018-11-28,1.0,-0.0843533908860542,-0.367478417729674,-0.0,-0.3829403427393377,-0.3126959584246016,0.0
2018-11-29,1.0,-0.0727462731130969,-0.3626436904177952,-0.0,-0.38202990040307966,-0.31529783104779374,0.0
2018-11-30,1.0,-0.07277495842040173,-0.3627446799437076,-0.0,-0.38255362702034196,-0.3141925028785876,0.0
2018-12-03,1.0,-0.07210298599714401,-0.36285939598030653,-0.0,-0.3824037170442678,-0.313966623329568,0.0
2018-12-04,1.0,-0.07068943491036069,-0.3631776178512115,-0.0,-0.3818507005067495,-0.31350338542775624,0.0
2018-12-06,1.0,-0.06738572810226652,-0.347651486480804,-0.0,-0.3819225432067617,-0.30555905975358477,0.0
2018-12-07,1.0,-0.05839215520520732,-0.35233949025740735,-0.0,-0.38701973878862167,-0.31560928188004567,0.0
2018-12-10,1.0,-0.060181351001252895,-0.35344333312097853,-0.0,-0.38992588817396107,-0.32001868722261156,0.0
2018-12-11,1.0,-0.05338040450011697,-0.35679802641373004,-0.0,-0.38891133748750556,-0.3276195742327896,0.0
2018-12-12,1.0,-0.055034156930345406,-0.3568494754091383,-0.0,-0.39004873481027474,-0.3262252867692439,0.0
2018-12-13,1.0,-0.05486793415847901,-0.35470630768576406,-0.0,-0.3920079962570711,-0.32510314320956146,0.0
2018-12-14,1.0,-0.05691022343162057,-0.3491570824209698,-0.0,-0.39486383639107975,-0.32496439124981397,0.0
2018-12-17,1.0,-0.05082050629690879,-0.348725777042785,-0.0,-0.3902599330025866,-0.33034389178645635,0.0
2018-12-18,1.0,-0.04620873089588787,-0.344465084860255,-0.0,-0.3891539305919109,-0.33112387064088494,0.0
2018-12-19,1.0,-0.04173534508262542,-0.34641393009593846,-0.0,-0.39229111195638394,-0.3327416423650733,0.0
2018-12-20,1.0,-0.03990056459088227,-0.33768012134490605,-0.0,-0.398942445436926,-0.3301592651891801,0.0
2018-12-21,1.0,-0.03749396781435556,-0.33853674912402176,-0.0,-0.40185896225425405,-0.32026184931075724,0.0
2018-12-24,1.0,-0.030819055578771414,-0.33155035520267445,-0.0,-0.4006477225240284,-0.32638946928541573,0.0
2018-12-26,1.0,-0.030157242528376548,-0.33231281891075704,-0.0,-0.39664688118296365,-0.32354472560658126,0.0
2018-12-27,1.0,-0.016242909031547157,-0.3212259723299188,-0.0,-0.374341917316247,-0.3287352569073175,0.0
2018-12-28,1.0,-0.015379594500877086,-0.3219924121894505,-0.0,-0.37420960306776,-0.32815240892587605,0.0
2018-12-31,1.0,-0.015787863335033146,-0.32150943396226417,-0.0,-0.3741968383477817,-0.328281489036206,0.0
2019-01-02,1.0,-0.01610236943611094,-0.3217616686054817,-0.0,-0.3747831588399763,-0.328190371232066,0.0
2019-01-03,1.0,-0.022015465915814814,-0.319989390136908,-0.0,-0.379649466446308,-0.3187039644161515,0.0
2019-01-04,1.0,-0.018009208328240232,-0.3209061646905431,-0.0,-0.37882491952898995,-0.31952084097298616,0.0
2019-01-07,1.0,-0.013201186895702549,-0.31287216648836313,-0.0,-0.3783129125370905,-0.3141236551543166,0.0
2019-01-08,1.0,-0.014313938954074432,-0.3083141808798032,-0.0,-0.3805088504495786,-0.3129107697270271,0.0
2019-01-09,1.0,-0.014167674324869005,-0.3071342200725514,-0.0,-0.3804312777106006,-0.3135832325675131,0.0
2019-01-10,1.0,-0.014625891454127887,-0.30613642773681454,-0.0,-0.38085740763125026,-0.3129860187759378,0.0
2019-01-11,1.0,-0.015595682437203672,-0.3027337839201049,-0.0,-0.38218500958337537,-0.31705840815091296,0.0
2019-01-14,1.0,-0.017042242145222517,-0.30254018253775944,-0.0,-0.38171391648493663,-0.3179266618205315,0.0
2019-01-15,1.0,-0.016241252376521985,-0.30308239957930505,-0.0,-0.38137615792241414,-0.32189231827191456,0.0
2019-01-16,1.0,-0.016633023819136054,-0.299071457408155,-0.0,-0.3811667339523617,-0.3216996366572467,0.0
2019-01-17,1.0,-0.017152658662092625,-0.29795177075976187,-0.0,-0.381394410251236,-0.32144082332761575,0.0
2019-01-18,1.0,-0.018376536448825604,-0.29708733925601394,-0.0,-0.3818912011683096,-0.33096020445418034,0.0
2019-01-22,1.0,-0.0,-0.2694596571699717,-0.0,-0.40240020561893275,-0.3052452598904684,0.0
2019-01-23,1.0,-0.0,-0.2560961127385005,-0.0,-0.4066582218351674,-0.31650304805636925,0.0
2019-01-24,1.0,-0.0,-0.3236485031229808,-0.0,-0.4327159164333405,-0.3974154641395649,0.0
2019-01-25,1.0,-0.0,-0.2914975363042393,-0.0,-0.4671471054288133,-0.41201241615837114,0.0
2019-01-28,1.0,-0.0,-0.2904837070512682,-0.0,-0.4621056500962225,-0.4097130624689169,0.0
2019-01-29,1.0,-0.0,-0.2835542847240274,-0.0,-0.4634130491291916,-0.41922277099038213,0.0
2019-01-30,1.0,-0.0,-0.2820307252280557,-0.0,-0.4619618209789604,-0.4228294078134819,0.0
2019-01-31,1.0,-0.0,-0.2867605633802817,-0.0,-0.43505958829902486,-0.4450270855904659,0.0
2019-02-01,1.0,-0.0,-0.2867449519022445,-0.0,-0.43467804835774326,-0.445142560013866,0.0
2019-02-04,1.0,-0.0,-0.2855038558183866,-0.0,-0.43791699159518244,-0.44276925743003204,0.0
2019-02-05,1.0,-0.0,-0.2882332553504896,-0.0,-0.440083181700026,-0.4378736677930855,0.0
2019-02-06,1.0,-0.0,-0.29162877311506646,-0.0,-0.4355809622796761,-0.4381360703304317,0.0
2019-02-07,1.0,-0.0,-0.29810821365036666,-0.0,-0.44721655746951877,-0.4241766824315529,0.0
2019-02-08,1.0,-0.0,-0.31039825422804146,-0.0,-0.47199127114020734,-0.3998254228041462,0.0
2019-02-11,1.0,-0.0,-0.3008960063092865,-0.0,-0.46728153000197165,-0.42256884351655094,0.0
2019-02-12,1.0,-0.0,-0.3035098887108458,-0.0,-0.4707728779331387,-0.42076958535461073,0.0
2019-02-13,1.0,-0.0,-0.3080617570946094,-0.0,-0.4687047677529716,-0.41631211895258563,0.0
2019-02-14,1.0,-0.0,-0.3014568546880837,-0.0,-0.47335691841174277,-0.4225537805708761,0.0
2019-02-15,1.0,-0.0,-0.29240344857922057,-0.0,-0.4792821324887834,-0.42766341163015753,0.0
2019-02-19,1.0,-0.0,-0.29076009553232984,-0.0,-0.47582111790354736,-0.4245272683450558,0.0
2019-02-20,1.0,-0.0,-0.2966363536759066,-0.0,-0.472093787662978,-0.42257039552974696,0.0
2019-02-21,1.0,-0.0,-0.2967411076289202,-0.0,-0.4719586228056719,-0.4228670363146245,0.0
2019-02-22,1.0,-0.0,-0.300713847770868,-0.0,-0.4697162126653237,-0.41926513094508194,0.0
2019-02-25,1.0,-0.0,-0.3008713929150063,-0.0,-0.4695888251521654,-0.4189692166221483,0.0
2019-02-26,1.0,-0.0,-0.3028471309680245,-0.0,-0.4706745510293473,-0.41657906263688127,0.0
2019-02-27,1.0,-0.0,-0.30115652516756475,-0.0,-0.4728610855565777,-0.4163928680948,0.0
2019-02-28,1.0,-0.0,-0.29843975982819826,-0.0,-0.47061401586536356,-0.4222947802077398,0.0
2019-03-01,1.0,-0.0,-0.30016216690042075,-0.0,-0.4686623422159888,-0.4226200911640954,0.0
2019-03-04,1.0,-0.0,-0.30841676752117947,-0.0,-0.476730113323798,-0.415315216195401,0.0
2019-03-05,1.0,-0.0,-0.2916976672939735,-0.0,-0.48290953652238605,-0.4136723707820911,0.0
2019-03-06,1.0,-0.0,-0.2899111869449184,-0.0,-0.48335302095638094,-0.4142494640591504,0.0
2019-03-07,1.0,-0.0,-0.29967661582834415,-0.0,-0.47544028317965303,-0.4099112878556133,0.0
2019-03-08,1.0,-0.0,-0.29670233675475,-0.0,-0.4782485258790129,-0.40893208124044556,0.0
2019-03-11,1.0,-0.0,-0.29802269186033753,-0.0,-0.4766607413259596,-0.41988719906950206,0.0
2019-03-12,1.0,-0.0,-0.280370116820882,-0.0,-0.48592186913411217,-0.44204226751761144,0.0
2019-03-13,1.0,-0.0,-0.2888065825367606,-0.0,-0.48703674953979903,-0.4420146820732329,0.0
2019-03-14,1.0,-0.0,-0.28815737007664705,-0.0,-0.48856940321651676,-0.438505161490408,0.0
2019-03-15,1.0,-0.0,-0.2857935380791763,-0.0,-0.48988105805077226,-0.44336943014379554,0.0
2019-03-18,1.0,-0.0,-0.2900666100406813,-0.0,-0.4937860431847646,-0.45140596361035357,0.0
2019-03-19,1.0,-0.0,-0.28697175191988145,-0.0,-0.5005389140881125,-0.4579647011272286,0.0
2019-03-20,1.0,-0.0,-0.2770672720325459,-0.0,-0.505675305117889,-0.4649030140927378,0.0
2019-03-21,1.0,-0.0,-0.27854671280276816,-0.0,-0.5190985485103132,-0.4492652676043679,0.0
2019-03-22,1.0,-0.0,-0.2778478731074261,-0.0,-0.5278704037490988,-0.4473684210526315,0.0
2019-03-25,1.0,-0.0,-0.2623916500548749,-0.0,-0.5307411472215379,-0.4466593500123188,0.0
2019-03-26,1.0,-0.0,-0.26724835837006383,-0.0,-0.5281325897274445,-0.4534046955113789,0.0
2019-03-27,1.0,-0.0,-0.26746408255952514,-0.0,-0.5279133035051825,-0.45299817883400406,0.0
2019-03-28,1.0,-0.0,-0.26579800162030787,-0.0,-0.526937618147448,-0.4576694571968674,0.0
2019-03-29,1.0,-0.0,-0.26835363245458027,-0.0,-0.5271843130192035,-0.4557734302888404,0.0
2019-04-01,1.0,-0.0,-0.27249415152060463,-0.0,-0.527937736188591,-0.448960770199748,0.0
2019-04-02,1.0,-0.0,-0.27832180397089207,-0.0,-0.5356661575779355,-0.4319917347947175,0.0
2019-04-03,1.0,-0.0,-0.2779761503739136,-0.0,-0.537582249769813,-0.4301691032810079,0.0
2019-04-04,1.0,-0.0,-0.2785063547407491,-0.0,-0.5312338319649084,-0.4397255651782701,0.0
2019-04-05,1.0,-0.0,-0.2730161592030831,-0.0,-0.5408487525636114,-0.43985936760496724,0.0
2019-04-08,1.0,-0.0,-0.2776799819453848,-0.0,-0.540329496727601,-0.43883999097269244,0.0
2019-04-09,1.0,-0.0,-0.27315275391154925,-0.0,-0.5537668445328751,-0.43411413584154834,0.0
2019-04-10,1.0,-0.0,-0.2678252615878325,-0.0,-0.5558091708287193,-0.43628104589934236,0.0
2019-04-11,1.0,-0.0,-0.2568969023249509,-0.0,-0.5647212996226756,-0.43783185340834635,0.0
2019-04-12,1.0,-0.0,-0.2573707159478571,-0.0,-0.5639021304475521,-0.43797302487404827,0.0
2019-04-15,1.0,-0.0,-0.2586814975583288,-0.0,-0.560363537710255,-0.44173901247965275,0.0
2019-04-16,1.0,-0.0,-0.2565365754446227,-0.0,-0.5595579760909358,-0.4437413843754943,0.0
2019-04-17,1.0,-0.0,-0.26595121071380257,-0.0,-0.5480903638905172,-0.4405465121522298,0.0
2019-04-18,1.0,-0.0,-0.2619320866806184,-0.0,-0.5500348792727109,-0.43830869281486984,0.0
2019-04-22,1.0,-0.0,-0.26447415811273184,-0.0,-0.5490500630289933,-0.43748874482261835,0.0
2019-04-23,1.0,-0.0,-0.26294820717131473,-0.0,-0.550948747383348,-0.4369640083732865,0.0
2019-04-24,1.0,-0.0,-0.2501628079315533,-0.0,-0.5540634614089062,-0.4414003727740226,0.0
2019-04-25,1.0,-0.0,-0.2473137616328733,-0.0,-0.557815942094142,-0.4427909904239536,0.0
2019-04-26,1.0,-0.0,-0.2406994801161299,-0.0,-0.5735601917493756,-0.4363198523619832,0.0
2019-04-29,1.0,-0.0,-0.23194323582569115,-0.0,-0.5609032286855434,-0.43844969542807416,0.0
2019-04-30,1.0,-0.0,-0.2290694819543334,-0.0,-0.5575965895140951,-0.4453496417650604,0.0
2019-05-01,1.0,-0.0,-0.21674281107229243,-0.0,-0.5673654035653499,-0.4554331272955299,0.0
2019-05-02,1.0,-0.0,-0.2174263454822244,-0.0,-0.5585654159577326,-0.4627473806752037,0.0
2019-05-03,1.0,-0.0,-0.21859611424478467,-0.0,-0.5571671591010834,-0.46257498433163224,0.0
2019-05-06,1.0,-0.0,-0.21045099836773024,-0.0,-0.559846164166089,-0.4656887954743644,0.0
2019-05-07,1.0,-0.0,-0.21217815359148157,-0.0,-0.5587320761470147,-0.46605373241169495,0.0
2019-05-08,1.0,-0.0,-0.22224457858260677,-0.0,-0.5519114688128773,-0.46147999105745585,0.0
2019-05-09,1.0,-0.0,-0.22062505588840203,-0.0,-0.5554412948224984,-0.45949208620227133,0.0
2019-05-10,1.0,-0.0,-0.2179152440249046,-0.0,-0.5583227332574592,-0.45533462765838745,0.0
2019-05-13,1.0,-0.0,-0.21635194857372442,-0.0,-0.5590598633989555,-0.4566090799517879,0.0
2019-05-14,1.0,-0.0,-0.18862268801207896,-0.0,-0.5693762906055021,-0.46239758420853966,0.0
2019-05-15,1.0,-0.0,-0.18509578119809544,-0.0,-0.5716753404938545,-0.45784519986712435,0.0
2019-05-16,1.0,-0.0,-0.1639549436795995,-0.0,-0.8841903443133705,-0.6147578089633319,0.0
2019-05-17,1.0,-0.0,-0.16139780360379571,-0.0,-0.8829299498880477,-0.6211749653481181,0.0
2019-05-20,1.0,-0.0,-0.1528521567687102,-0.0,-0.88769882503397,-0.623797724668958,0.0
2019-05-21,1.0,-0.0,-0.15031009608986132,-0.0,-0.8877265830871196,-0.6237323325081849,0.0
2019-05-22,1.0,-0.0,-0.14367433816682187,-0.0,-0.8950645204203804,-0.6218970333909805,0.0
2019-05-23,1.0,-0.0,-0.13969747720445544,-0.0,-0.9036074115426536,-0.6150676555812531,0.0
2019-05-24,1.0,-0.0,-0.11922566958366482,-0.0,-0.9100769026783346,-0.6225404402015381,0.0
2019-05-28,1.0,-0.0,-0.11239323041010134,-0.0,-0.9137885298954852,-0.6264788582948697,0.0
2019-05-29,1.0,-0.0,-0.11365321470183244,-0.0,-0.9146806482364157,-0.6196907107297956,0.0
2019-05-30,1.0,-0.0,-0.11345394823978172,-0.0,-0.9156578633678577,-0.6198246404068767,0.0
2019-05-31,1.0,-0.0,-0.11127875274623468,-0.0,-0.9104264273802906,-0.6252680060350989,0.0
2019-06-03,1.0,-0.0,-0.12194091713086407,-0.0,-0.9321259800945114,-0.5859183188574144,0.0
2019-06-04,1.0,-0.0,-0.11623606488085803,-0.0,-0.9252654937391029,-0.6002271886722671,0.0
2019-06-05,1.0,-0.0,-0.11651628089446842,-0.0,-0.938171832091016,-0.5607427749444226,0.0
2019-06-06,1.0,-0.0,-0.12248738792900644,-0.0,-0.9284836761899783,-0.5629296599315158,0.0
2019-06-07,1.0,-0.0,-0.12788934211902522,-0.0,-0.9240142244535091,-0.5628595335215981,0.0
2019-06-10,1.0,-0.0,-0.12797074954296161,-0.0,-0.9179159049360146,-0.5657612953773831,0.0
2019-06-11,1.0,-0.0,-0.12490857799602967,-0.0,-0.9279072197262563,-0.559241458572772,0.0
2019-06-12,1.0,-0.0,-0.12881896348953295,-0.0,-0.9293050727857198,-0.5553668034393539,0.0
2019-06-13,1.0,-0.0,-0.1358340734548874,-0.0,-0.9293401598662556,-0.5470194869651533,0.0
2019-06-14,1.0,-0.0,-0.13001123037948234,-0.0,-0.9400088798349395,-0.541669931311865,0.0
2019-06-17,1.0,-0.0,-0.12302987532345332,-0.0,-0.9519851538200162,-0.5387490525105204,0.0
2019-06-18,1.0,-0.0,-0.12768905036986694,-0.0,-0.9497869670909899,-0.5363985675824032,0.0
2019-06-19,1.0,-0.0,-0.11934263727664014,-0.0,-0.9566975348897874,-0.5325420633885483,0.0
2019-06-20,1.0,-0.0,-0.12204868366067698,-0.0,-0.9567749686585876,-0.532960718763059,0.0
2019-06-21,1.0,-0.0,-0.12673334552006893,-0.0,-0.9497036011803724,-0.5350063980361947,0.0
2019-06-24,1.0,-0.0,-0.1222376232445014,-0.0,-0.9492376493971808,-0.5437926615581766,0.0
2019-06-25,1.0,-0.0,-0.1119627488424412,-0.0,-0.9572030240405996,-0.5467601433541738,0.0
2019-06-26,1.0,-0.0,-0.10844698060361753,-0.0,-0.9390100253906761,-0.5701384708007224,0.0
2019-06-27,1.0,-0.0,-0.11221312118912412,-0.0,-0.9423756313296521,-0.5623478920786119,0.0
2019-06-28,1.0,-0.0,-0.10062004552232949,-0.0,-0.952698636946341,-0.5629071501452005,0.0
2019-07-01,1.0,-0.0,-0.09809663250366032,-0.0,-0.9567036184898557,-0.559689395523949,0.0
2019-07-02,1.0,-0.0,-0.1025835270760952,-0.0,-0.9480682322823333,-0.5615840756511064,0.0
2019-07-03,1.0,-0.0,-0.10023243059726829,-0.0,-0.9497009741192447,-0.561646339870988,0.0
2019-07-05,1.0,-0.0,-0.0994700154034932,-0.0,-0.9487768582095398,-0.5624885779181787,0.0
2019-07-08,1.0,-0.0,-0.10104702472649416,-0.0,-0.9464215775868822,-0.5635656283453876,0.0
2019-07-09,1.0,-0.0,-0.09794863764484811,-0.0,-0.947019521870759,-0.5649076103977451,0.0
2019-07-10,1.0,-0.0,-0.09381935921873776,-0.0,-0.9525550304201374,-0.5647961981356242,0.0
2019-07-11,1.0,-0.0,-0.09254082299150883,-0.0,-0.9572305682560418,-0.5629000653167865,0.0
2019-07-12,1.0,-0.0,-0.09597701149425289,-0.0,-0.9569226750261234,-0.5594566353187043,0.0
2019-07-15,1.0,-0.0,-0.10354650706949273,-0.0,-0.9543161801217885,-0.5556281525233254,0.0
2019-07-16,1.0,-0.0,-0.10141139571353895,-0.0,-0.9539205436487194,-0.5583899634082593,0.0
2019-07-17,1.0,-0.0,-0.1054461787852642,-0.0,-0.9532250895495072,-0.555912882056109,0.0
2019-07-18,1.0,-0.0,-0.1088741102509482,-0.0,-0.9414454200654647,-0.5474879201953551,0.0
2019-07-19,1.0,-0.0,-0.11724651832057144,-0.0,-0.911274988437227,-0.5409579115062438,0.0
2019-07-22,1.0,-0.0,-0.11628384975078362,-0.0,-0.910873028107497,-0.5420841683366734,0.0
2019-07-23,1.0,-0.0,-0.11734628330635423,-0.0,-0.9081168580898791,-0.5439759500501041,0.0
2019-07-24,1.0,-0.0,-0.11746732739363751,-0.0,-0.9086450817778006,-0.5414794464271959,0.0
2019-07-25,1.0,-0.0,-0.11004490057729313,-0.0005644644002565747,-0.9185888389993586,-0.5365490699166132,0.0
2019-07-26,1.0,-0.0,-0.10006669402831932,-0.0021290785963472194,-0.9242253232095218,-0.5387338395239073,0.0
2019-07-29,1.0,-0.0,-0.09173746759413744,-0.003028825175184168,-0.9238173464411304,-0.5481916886983752,0.0
2019-07-30,1.0,-0.0,-0.09153229947622471,-0.005905309643627401,-0.9196107630687069,-0.5504775598233542,0.0
2019-07-31,1.0,-0.0,-0.09100953261902928,-0.00647498651044477,-0.9196536396104731,-0.5523266270973047,0.0
2019-08-01,1.0,-0.0,-0.10173710004361992,-0.0029251019936879373,-0.91699381623175,-0.544197264773048,0.0
2019-08-02,1.0,-0.0,-0.09638430547358158,-0.004516410480125228,-0.9161384690394929,-0.5491287946829532,0.0
2019-08-05,1.0,-0.0,-0.09631604583792654,-0.00607583254287692,-0.9157587099751328,-0.5455174712231139,0.0
2019-08-06,1.0,-0.0,-0.09909795773577255,-0.01254244159529722,-0.8766026453149546,-0.5455835402625044,0.0
2019-08-07,1.0,-0.0,-0.1112543281017009,-0.005054717314934162,-0.8654686986630272,-0.5455556398008441,0.0
2019-08-08,1.0,-0.0,-0.10959042728123657,-0.0057173214601937816,-0.8679956487641985,-0.5464595613347163,0.0
2019-08-09,1.0,-0.0,-0.11105476673427993,-0.0035750507099391485,-0.874949290060852,-0.5458924949290062,0.0
2019-08-12,1.0,-0.0,-0.10588593001748296,-0.014898522816530264,-0.8829401778701192,-0.5300377530595181,0.0
2019-08-13,1.0,-0.0,-0.09917229857999849,-0.011516946363935507,-0.8886273318652391,-0.5318804262535753,0.0
2019-08-14,1.0,-0.0,-0.10520076674737691,-0.010946327683615819,-0.8778248587570622,-0.5282485875706214,0.0
2019-08-15,1.0,-0.0,-0.1222006569125112,-0.02351448193490594,-0.8543595103015825,-0.48823031750771373,0.0
2019-08-16,1.0,-0.0,-0.11793850367235155,-0.02698867172911739,-0.8572139922818374,-0.487588696626416,0.0
2019-08-19,1.0,-0.0,-0.10855271319752871,-0.030245887402922857,-0.8609780909609706,-0.48140336947621765,0.0
2019-08-20,1.0,-0.0,-0.1116557734204793,-0.031763715587245,-0.8586848880966528,-0.47363339275103983,0.0
2019-08-21,1.0,-0.0,-0.11489761598575528,-0.03417746562469087,-0.8573548323276288,-0.46663863883668016,0.0
2019-08-22,1.0,-0.0,-0.11551775294234001,-0.03347838987241618,-0.8568143605973692,-0.46671941449906046,0.0
2019-08-23,1.0,-0.0,-0.11691203760979835,-0.03464060373623654,-0.8585921068910057,-0.4641593467771867,0.0
2019-08-26,1.0,-0.0,-0.10698004999754915,-0.03619920592127837,-0.8547865300720554,-0.4528944659575511,0.0
2019-08-27,1.0,-0.0,-0.10487798908387792,-0.03353158577477544,-0.8522162664904422,-0.45691068849891087,0.0
2019-08-28,1.0,-0.0,-0.09413232847215425,-0.04240481550357248,-0.8607467945580896,-0.4495938142311833,0.0
2019-08-29,1.0,-0.0,-0.08906823184152605,-0.04986549278552213,-0.8672780630961116,-0.4393739300562485,0.0
2019-08-30,1.0,-0.0,-0.08490128608731727,-0.05151670449276423,-0.8690484906166873,-0.43492691021792707,0.0
2019-09-03,1.0,-0.0,-0.0844867569876724,-0.0527767606493348,-0.8653240571219334,-0.43854509947516174,0.0
2019-09-04,1.0,-0.0,-0.07692495424039048,-0.05251982916412447,-0.8688224527150701,-0.4422452715070165,0.0
2019-09-05,1.0,-0.0,-0.08131209818819404,-0.04729203195012663,-0.8741963763880772,-0.4323982076758231,0.0
2019-09-06,1.0,-0.0,-0.07946118121915044,-0.050258953971843316,-0.8789602937243173,-0.42283657937607894,0.0
