Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WLL
2018-11-07,-0.7692892699115045,-1.8527378318584071,-0.0,-1.707757190265487,-1.5838633849557522,0.0,1.0
2018-11-08,-0.7078544061302681,-1.8542008757525996,-0.0,-1.6863711001642034,-1.5933908045977012,0.0,1.0
2018-11-09,-0.7100109559024925,-1.8555875102711585,-0.0,-1.6868666118871543,-1.5949739797315803,0.0,1.0
2018-11-12,-0.7132963039155181,-1.8221902214907773,-0.0,-1.7206336144826166,-1.6011794555304124,0.0,1.0
2018-11-13,-0.6654929577464789,-1.805728602383532,-0.0,-1.714179306608884,-1.5859290357529794,0.0,1.0
2018-11-14,-0.6711316716149969,-1.8527238831733759,-0.0,-1.75433266588414,-1.6263895601739973,0.0,1.0
2018-11-15,-0.6706483463370849,-1.8589380653179592,-0.0,-1.764965821998205,-1.6100945936615345,0.0,1.0
2018-11-16,-0.666735494528185,-1.8477527703214258,-0.0,-1.7592401404088374,-1.6090577465758138,0.0,1.0
2018-11-19,-0.6694425326909841,-1.8467997247075016,-0.0,-1.7576737783895389,-1.6083964211975221,0.0,1.0
2018-11-20,-0.6122741220593249,-1.8276167746334808,-0.0,-1.754653937947494,-1.6244118649846573,0.0,1.0
2018-11-21,-0.6059826746074716,-1.8157823497563614,-0.0,-1.7451949106659446,-1.6007038440714674,0.0,1.0
2018-11-23,-0.6059602649006622,-1.8048384916880658,-0.0,-1.7469928368698475,-1.5998783619408028,0.0,1.0
2018-11-26,-0.6054587217943521,-1.8053641399810836,-0.0,-1.7460478313741385,-1.5989055533036074,0.0,1.0
2018-11-27,-0.5839661313083798,-1.812311000604798,-0.0,-1.735837645319535,-1.5878637188360998,0.0,1.0
2018-11-28,-0.5852036016664427,-1.8099717779868296,-0.0,-1.736191372127402,-1.588160193522376,0.0,1.0
2018-11-29,-0.5185381707236189,-1.7839092657690523,-0.0,-1.7305166810373416,-1.599655103800491,0.0,1.0
2018-11-30,-0.5196123979557974,-1.7865533948363972,-0.0,-1.7350501095108515,-1.595805402535342,0.0,1.0
2018-12-03,-0.5151595568234592,-1.7884959862004908,-0.0,-1.7352882637829232,-1.5954355470045778,0.0,1.0
2018-12-04,-0.5084509842911116,-1.789620202823623,-0.0,-1.735467621130775,-1.5946841651753165,0.0,1.0
2018-12-06,-0.4832188923827248,-1.6601424629403836,-0.0,-1.7361868703073864,-1.5377013412051594,0.0,1.0
2018-12-07,-0.4659201242798887,-1.6803029322286231,-0.0,-1.7579778626448315,-1.5687099488640044,0.0,1.0
2018-12-10,-0.3947830612112145,-1.7370064398620957,-0.0,-1.8091459051583945,-1.5639758017303063,0.0,1.0
2018-12-11,-0.3801291669384826,-1.7485158849240001,-0.0,-1.8099027986170004,-1.5850349011677212,0.0,1.0
2018-12-12,-0.38667887987437843,-1.7529442554305155,-0.0,-1.818372153886417,-1.5847945563988484,0.0,1.0
2018-12-13,-0.3858468374281233,-1.7441845269210663,-0.0,-1.8239022477783584,-1.5803058024046002,0.0,1.0
2018-12-14,-0.3945133899412149,-1.721162638798171,-0.0,-1.8357282821685172,-1.580274330502939,0.0,1.0
2018-12-17,-0.37945847435563657,-1.7177818276490497,-0.0,-1.8271934392085394,-1.5842228586305651,0.0,1.0
2018-12-18,-0.3590041279669762,-1.6972394220846232,-0.0,-1.8157894736842104,-1.5779153766769864,0.0,1.0
2018-12-19,-0.3318253343823761,-1.7389194859690535,-0.0,-1.8682140047206928,-1.617558353002885,0.0,1.0
2018-12-20,-0.32851844622291626,-1.711041707332943,-0.0,-1.8651831609083223,-1.6017958227601017,0.0,1.0
2018-12-21,-0.31659233404434106,-1.7058367267791352,-0.0,-1.8627755154805767,-1.5785017128821668,0.0,1.0
2018-12-24,-0.29357798165137616,-1.682748444216334,-0.0,-1.8538525694488996,-1.5854879065888239,0.0,1.0
2018-12-26,-0.2859770406545316,-1.6816134965434133,-0.0,-1.816959472315596,-1.5577471935054226,0.0,1.0
2018-12-27,-0.2623299319727891,-1.599125364431487,-0.0,-1.6942419825072887,-1.5181608357628766,0.0,1.0
2018-12-28,-0.2630875743957245,-1.598931130815013,-0.0,-1.693428883760476,-1.5176120490708125,0.0,1.0
2018-12-31,-0.26681655222701584,-1.5946405784772437,-0.0,-1.6950233943002977,-1.519961110773531,0.0,1.0
2019-01-02,-0.2621836499362748,-1.5934332706196517,-0.0,-1.6928445712204891,-1.5206044789706863,0.0,1.0
2019-01-03,-0.2740947413113362,-1.5888275611087526,-0.0,-1.700127373081822,-1.5023351731667376,0.0,1.0
2019-01-04,-0.19837811667877026,-1.6258169934640523,-0.0,-1.6904502541757445,-1.5371580731057857,0.0,1.0
2019-01-07,-0.16758388070300018,-1.5771347417006922,-0.0,-1.6729984022723239,-1.4997928871530861,0.0,1.0
2019-01-08,-0.16378952364003085,-1.588360918312867,-0.0,-1.6746158865753098,-1.5054873346384292,0.0,1.0
2019-01-09,-0.15945289833619514,-1.573094913849251,-0.0,-1.6746995085558645,-1.5137663568002842,0.0,1.0
2019-01-10,-0.15608308605341245,-1.5807715133531155,-0.0,-1.6778635014836796,-1.52,0.0,1.0
2019-01-11,-0.16355029585798816,-1.5329585798816567,-0.0,-1.6773372781065088,-1.5433727810650888,0.0,1.0
2019-01-14,-0.19036302061671917,-1.5422137722060487,-0.0,-1.6873031905412634,-1.5215970530568594,0.0,1.0
2019-01-15,-0.19232827832292598,-1.5331549212013083,-0.0,-1.6917633065715136,-1.5298245614035089,0.0,1.0
2019-01-16,-0.17977661596958175,-1.539032794676806,-0.0,-1.68530180608365,-1.536953422053232,0.0,1.0
2019-01-17,-0.19142247004389606,-1.521414165381421,-0.0,-1.6821687032862735,-1.5369557480128129,0.0,1.0
2019-01-18,-0.20663920234043825,-1.5156725774673114,-0.0,-1.6845184787151473,-1.5637351483670665,0.0,1.0
2019-01-22,-0.0,-1.5879090404880756,-0.0,-1.9568620200899736,-1.6178591236827509,0.0,1.0
2019-01-23,-0.0,-1.5408391261171797,-0.0,-1.9787735849056602,-1.6870034756703076,0.0,1.0
2019-01-24,-0.0,-1.5574153846153846,-0.0,-1.914276923076923,-1.6821538461538459,0.0,1.0
2019-01-25,-0.0,-1.5026250869757733,-0.0,-2.050414320956417,-1.772471377063698,0.0,1.0
2019-01-28,-0.0,-1.4730849516098425,-0.0,-2.0846985894110945,-1.7677272439749507,0.0,1.0
2019-01-29,-0.0,-1.4629194950199835,-0.0,-2.0932563598299816,-1.7877307619108038,0.0,1.0
2019-01-30,-0.0,-1.4557306499588634,-0.0,-2.082589709512056,-1.7903930131004364,0.0,1.0
2019-01-31,-0.0,-1.4688272975201369,-0.0,-2.06786325870489,-1.8056700704002029,0.0,1.0
2019-02-01,-0.0,-1.4677316700610998,-0.0,-2.0858579429735236,-1.8109725050916496,0.0,1.0
2019-02-04,-0.0,-1.4723442174272803,-0.0,-2.080198586977277,-1.8124244160142575,0.0,1.0
2019-02-05,-0.0,-1.467591120157751,-0.0,-2.0688251383499776,-1.8245658673112397,0.0,1.0
2019-02-06,-0.0,-1.4903349282296652,-0.0,-2.052822966507177,-1.8364912280701755,0.0,1.0
2019-02-07,-0.0,-1.3517034068136273,-0.0,-1.7444889779559118,-1.470440881763527,0.0,1.0
2019-02-08,-0.0,-1.33705282045531,-0.0,-1.7602893349781317,-1.5098687899517775,0.0,1.0
2019-02-11,-0.0,-1.3137376237623761,-0.0,-1.7627137713771377,-1.549054905490549,0.0,1.0
2019-02-12,-0.0,-1.3217347168960072,-0.0,-1.7698511166253101,-1.547935935032709,0.0,1.0
2019-02-13,-0.0,-1.3363754154695509,-0.0,-1.7621542448312772,-1.5350121119936906,0.0,1.0
2019-02-14,-0.0,-1.2613348352576739,-0.0,-1.8087299352295125,-1.5622078287806251,0.0,1.0
2019-02-15,-0.0,-1.2763447536264605,-0.0,-1.806739289947508,-1.561212394874979,0.0,1.0
2019-02-19,-0.0,-1.2557811618725323,-0.0,-1.8249858996051889,-1.5593908629441624,0.0,1.0
2019-02-20,-0.0,-1.2779500479224222,-0.0,-1.812144105542087,-1.5477814737554265,0.0,1.0
2019-02-21,-0.0,-1.3129955575549683,-0.0,-1.7958162289827366,-1.514536354945735,0.0,1.0
2019-02-22,-0.0,-1.2998537847261276,-0.0,-1.8078393881453152,-1.5159712068383757,0.0,1.0
2019-02-25,-0.0,-1.2924092036995263,-0.0,-1.8176178660049627,-1.5294946988495375,0.0,1.0
2019-02-26,-0.0,-1.292604501607717,-0.0,-1.8294691713205842,-1.519038754442376,0.0,1.0
2019-02-27,-0.0,-1.2902206421759495,-0.0,-1.8393431521923143,-1.5135150386547034,0.0,1.0
2019-02-28,-0.0,-1.2729750101466921,-0.0,-1.8730793761233837,-1.652113411028005,0.0,1.0
2019-03-01,-0.0,-1.2745837442710448,-0.0,-1.8702210361431804,-1.6567268086093867,0.0,1.0
2019-03-04,-0.0,-1.2779228314476356,-0.0,-1.8622570351029881,-1.6619669277632723,0.0,1.0
2019-03-05,-0.0,-1.2586377672901008,-0.0,-1.9043290799976695,-1.6635203635728018,0.0,1.0
2019-03-06,-0.0,-1.2613517593775403,-0.0,-1.8935663685983044,-1.6515503425850655,0.0,1.0
2019-03-07,-0.0,-1.1394121652292328,-0.0,-1.9070018157058555,-1.6276668179754878,0.0,1.0
2019-03-08,-0.0,-1.112165561399497,-0.0,-1.9706151383489596,-1.6341184541504687,0.0,1.0
2019-03-11,-0.0,-1.0961616161616161,-0.0,-1.9729870129870133,-1.702857142857143,0.0,1.0
2019-03-12,-0.0,-1.0132015120674616,-0.0,-2.0053503925559757,-1.797092177958709,0.0,1.0
2019-03-13,-0.0,-1.0337098378884533,-0.0,-2.0204248844150525,-1.7982091648621759,0.0,1.0
2019-03-14,-0.0,-1.0283738251463026,-0.0,-2.0598214813501214,-1.823018265649938,0.0,1.0
2019-03-15,-0.0,-1.0216437381404173,-0.0,-2.0664729601518026,-1.8416745730550286,0.0,1.0
2019-03-18,-0.0,-1.0534666507005148,-0.0,-2.0757993054723984,-1.8580409531792599,0.0,1.0
2019-03-19,-0.0,-1.0535993270039659,-0.0,-2.0769739214036775,-1.878380002403557,0.0,1.0
2019-03-20,-0.0,-1.0758936644764603,-0.0,-2.068479112665019,-1.8836578455603108,0.0,1.0
2019-03-21,-0.0,-1.0875916908093448,-0.0,-2.2614806139431667,-1.8150157184244589,0.0,1.0
2019-03-22,-0.0,-1.081027422757166,-0.0,-2.3155478347189478,-1.8076064027795014,0.0,1.0
2019-03-25,-0.0,-0.9778527607361963,-0.0,-2.3529447852760734,-1.8041717791411043,0.0,1.0
2019-03-26,-0.0,-0.9855982274741506,-0.0,-2.3573362875430823,-1.8116075824716886,0.0,1.0
2019-03-27,-0.0,-0.9342886888358136,-0.0,-2.3765080531569605,-1.8132157511176437,0.0,1.0
2019-03-28,-0.0,-0.9280897498773909,-0.0,-2.3666625796959297,-1.8356424717999018,0.0,1.0
2019-03-29,-0.0,-0.9276492082825822,-0.0,-2.3389159561510353,-1.8235079171741777,0.0,1.0
2019-04-01,-0.0,-0.9412337267307458,-0.0,-2.327959605791459,-1.8143326438739507,0.0,1.0
2019-04-02,-0.0,-0.9540704738760633,-0.0,-2.3433171324422846,-1.7779465370595384,0.0,1.0
2019-04-03,-0.0,-0.9504974520747393,-0.0,-2.3445765590876,-1.7714753700558117,0.0,1.0
2019-04-04,-0.0,-0.9437689969604863,-0.0,-2.3593920972644375,-1.7758662613981762,0.0,1.0
2019-04-05,-0.0,-0.9268813269910965,-0.0,-2.3602268569337723,-1.8111964873765094,0.0,1.0
2019-04-08,-0.0,-0.9402253797158254,-0.0,-2.3661195492405684,-1.8181651151396374,0.0,1.0
2019-04-09,-0.0,-0.9047531544775206,-0.0,-2.4307852505206418,-1.789660663971579,0.0,1.0
2019-04-10,-0.0,-0.8887733251758948,-0.0,-2.455796879779749,-1.7735087182624656,0.0,1.0
2019-04-11,-0.0,-0.8768053855569157,-0.0,-2.4891064871481032,-1.7540391676866585,0.0,1.0
2019-04-12,-0.0,-0.8761397711278379,-0.0,-2.4906676457989105,-1.7527079126124472,0.0,1.0
2019-04-15,-0.0,-0.8791417043648367,-0.0,-2.475975058075559,-1.7581000122264336,0.0,1.0
2019-04-16,-0.0,-0.869514800122063,-0.0,-2.4729325602685384,-1.7606957583155327,0.0,1.0
2019-04-17,-0.0,-0.8141338871243586,-0.0,-2.55802589787442,-1.7358294649401416,0.0,1.0
2019-04-18,-0.0,-0.8283951371494899,-0.0,-2.5438328547864866,-1.7368806891074593,0.0,1.0
2019-04-22,-0.0,-0.8385534783941159,-0.0,-2.5478394115844316,-1.742935948513638,0.0,1.0
2019-04-23,-0.0,-0.8377824683387136,-0.0,-2.6283834119692076,-1.7419294760367519,0.0,1.0
2019-04-24,-0.0,-0.7941777640136265,-0.0,-2.636481882935893,-1.7632084236605758,0.0,1.0
2019-04-25,-0.0,-0.7612971492593054,-0.0,-2.6688036848001992,-1.7942238267148016,0.0,1.0
2019-04-26,-0.0,-0.7430460271922165,-0.0,-2.7104278408382183,-1.7832106773107146,0.0,1.0
2019-04-29,-0.0,-0.7178335205291401,-0.0,-2.710033695245226,-1.8119306127542743,0.0,1.0
2019-04-30,-0.0,-0.7307716260820826,-0.0,-2.7040543065329765,-1.7929874820950364,0.0,1.0
2019-05-01,-0.0,-0.7154405820533548,-0.0,-2.7374541384242272,-1.7656240283564455,0.0,1.0
2019-05-02,-0.0,-0.7170667993531533,-0.0,-2.727702450553551,-1.7749098146535638,0.0,1.0
2019-05-03,-0.0,-0.6396332863187588,-0.0,-2.8857545839210155,-1.8856904731375816,0.0,1.0
2019-05-06,-0.0,-0.5886905904177061,-0.0,-2.8967568604874305,-1.9112774259579095,0.0,1.0
2019-05-07,-0.0,-0.6025485048344753,-0.0,-2.8917205609271948,-1.9090094128193635,0.0,1.0
2019-05-08,-0.0,-0.5938115509244551,-0.0,-2.825719550162018,-1.9341127136412732,0.0,1.0
2019-05-09,-0.0,-0.5901201602136181,-0.0,-2.8399135355076606,-1.9276495644986966,0.0,1.0
2019-05-10,-0.0,-0.5907328545096294,-0.0,-2.843831437106718,-1.9215025742070808,0.0,1.0
2019-05-13,-0.0,-0.5923081804912103,-0.0,-2.837595989084217,-1.916545027606778,0.0,1.0
2019-05-14,-0.0,-0.46293871953120136,-0.0,-2.859859111027991,-1.9112274795835673,0.0,1.0
2019-05-15,-0.0,-0.4678618277219064,-0.0,-2.8660128677618837,-1.9126741208070461,0.0,1.0
2019-05-16,-0.0,-0.4705183517789033,-0.0,-2.8707559557306324,-1.911461264303133,0.0,1.0
2019-05-17,-0.0,-0.45974204858502377,-0.0,-2.8567493112947657,-1.944465314300025,0.0,1.0
2019-05-20,-0.0,-0.45948480680255094,-0.0,-2.8512567212704765,-1.941603101162936,0.0,1.0
2019-05-21,-0.0,-0.45925,-0.0,-2.850125,-1.940625,0.0,1.0
2019-05-22,-0.0,-0.4473388305847076,-0.0,-2.859132933533233,-1.9404672663668168,0.0,1.0
2019-05-23,-0.0,-0.48489826867180585,-0.0,-2.835018324276507,-1.9987994439529886,0.0,1.0
2019-05-24,-0.0,-0.4791956494245605,-0.0,-2.849121031996965,-1.9951941317819655,0.0,1.0
2019-05-28,-0.0,-0.4681295055014544,-0.0,-2.853484254458075,-2.001897053243961,0.0,1.0
2019-05-29,-0.0,-0.497312677837496,-0.0,-2.8703762251027505,-1.955485298766993,0.0,1.0
2019-05-30,-0.0,-0.4877399733890896,-0.0,-2.872584426281442,-1.9756066653994804,0.0,1.0
2019-05-31,-0.0,-0.5096606076013728,-0.0,-2.857378924621838,-1.9886869200457606,0.0,1.0
2019-06-03,-0.0,-0.5378491012004728,-0.0,-2.8030727125707533,-1.8791441189276605,0.0,1.0
2019-06-04,-0.0,-0.5131962988263057,-0.0,-2.8063093833447184,-1.890517294913991,0.0,1.0
2019-06-05,-0.0,-0.48149509803921564,-0.0,-2.8430147058823527,-1.802941176470588,0.0,1.0
2019-06-06,-0.0,-0.4966188969539053,-0.0,-2.7782120478937897,-1.9290278553260127,0.0,1.0
2019-06-07,-0.0,-0.5063629027251847,-0.0,-2.7726115835868144,-1.9287354894779314,0.0,1.0
2019-06-10,-0.0,-0.5384568614336961,-0.0,-2.646865689791451,-1.8947528424636713,0.0,1.0
2019-06-11,-0.0,-0.5383252916386735,-0.0,-2.6802052159042327,-1.8890856898552497,0.0,1.0
2019-06-12,-0.0,-0.5391145038167938,-0.0,-2.68,-1.8877557251908397,0.0,1.0
2019-06-13,-0.0,-0.5499230058515553,-0.0,-2.688081305820758,-1.9215275639051435,0.0,1.0
2019-06-14,-0.0,-0.5519196401059961,-0.0,-2.696863252603685,-1.9137856658655328,0.0,1.0
2019-06-17,-0.0,-0.5627547869054973,-0.0,-2.6907350216182833,-1.9232242124768375,0.0,1.0
2019-06-18,-0.0,-0.601082810385136,-0.0,-2.6558385628153074,-1.8953488372093026,0.0,1.0
2019-06-19,-0.0,-0.5646262688403568,-0.0,-2.664410950476776,-1.9229160258382036,0.0,1.0
2019-06-20,-0.0,-0.5731993093241243,-0.0,-2.663480513073508,-1.9300690675875678,0.0,1.0
2019-06-21,-0.0,-0.5679835493519441,-0.0,-2.7230807577268195,-1.9403040877367894,0.0,1.0
2019-06-24,-0.0,-0.5670457385653587,-0.0,-2.722131967008248,-1.959322669332667,0.0,1.0
2019-06-25,-0.0,-0.5753809642767924,-0.0,-2.7145890582063448,-1.9553459905071193,0.0,1.0
2019-06-26,-0.0,-0.5760781122864117,-0.0,-2.668273142642549,-2.014646053702197,0.0,1.0
2019-06-27,-0.0,-0.53119260244474,-0.0,-2.6823104693140793,-2.120083602508075,0.0,1.0
2019-06-28,-0.0,-0.47310327328089313,-0.0,-2.740738391271251,-2.1297259578787107,0.0,1.0
2019-07-01,-0.0,-0.4538926681783824,-0.0,-2.728458049886621,-2.1164651045603424,0.0,1.0
2019-07-02,-0.0,-0.4672585316710742,-0.0,-2.7096713260294676,-2.1195063594005794,0.0,1.0
2019-07-03,-0.0,-0.5015207198073756,-0.0,-2.6908503358256244,-2.143961475098213,0.0,1.0
2019-07-05,-0.0,-0.48757448966653993,-0.0,-2.693229364777482,-2.158742234056042,0.0,1.0
2019-07-08,-0.0,-0.48839715952320567,-0.0,-2.6907811311184378,-2.1611082931777834,0.0,1.0
2019-07-09,-0.0,-0.4797211660329531,-0.0,-2.6920785804816223,-2.1653358681875794,0.0,1.0
2019-07-10,-0.0,-0.5012663036596177,-0.0,-2.6749398505761683,-2.155312143852096,0.0,1.0
2019-07-11,-0.0,-0.478869637491209,-0.0,-2.748034013170513,-2.16654945335976,0.0,1.0
2019-07-12,-0.0,-0.5190067835658518,-0.0,-2.724113656725969,-2.156469985920901,0.0,1.0
2019-07-15,-0.0,-0.5424510180560891,-0.0,-2.7431169163785376,-2.1173005506466893,0.0,1.0
2019-07-16,-0.0,-0.5877857693295659,-0.03320061649113794,-2.7520549704597994,-2.048677112766504,0.0,1.0
2019-07-17,-0.0,-0.5966932578486877,-0.02959341224909933,-2.762673700463201,-2.044390118373649,0.0,1.0
2019-07-18,-0.0,-0.5969750889679715,-0.048741738688357905,-2.6954753431621756,-2.0136629384850027,0.0,1.0
2019-07-19,-0.0,-0.5971163617886178,-0.04731961382113821,-2.69505843495935,-2.012131605691057,0.0,1.0
2019-07-22,-0.0,-0.5766218883300439,-0.027694658432546,-2.6998790348252375,-2.0624562297065006,0.0,1.0
2019-07-23,-0.0,-0.5734919826927972,-0.02971494018834309,-2.6969966912700434,-2.0627386103334184,0.0,1.0
2019-07-24,-0.0,-0.5715648854961832,-0.03059796437659033,-2.698854961832061,-2.0603053435114504,0.0,1.0
2019-07-25,-0.0,-0.5487557135601828,-0.04278821736922296,-2.708100558659218,-2.0488191975622145,0.0,1.0
2019-07-26,-0.0,-0.5282623866015352,-0.04320243608450169,-2.718454608894246,-2.053987185180486,0.0,1.0
2019-07-29,-0.0,-0.4731728998666582,-0.04406628992316973,-2.7239189789827924,-2.10851482633818,0.0,1.0
2019-07-30,-0.0,-0.4690793650793651,-0.051936507936507934,-2.7154285714285713,-2.112761904761905,0.0,1.0
2019-07-31,-0.0,-0.5843655734548489,-0.04556832039021886,-2.7093254604967587,-2.078878120788139,0.0,1.0
2019-08-01,-0.0,-0.6187707641196014,-0.0,-2.72016355737286,-2.0500894454382825,0.0,1.0
2019-08-02,-0.4436422915696321,-1.22007452258966,-0.6596025461884801,-2.2478652383170314,-2.191507529886664,0.0,1.0
2019-08-05,-0.43782101167315174,-1.2182879377431906,-0.6571984435797665,-2.2687937743190663,-2.2,0.0,1.0
2019-08-06,-0.39555385205059407,-1.2055193560751245,-0.6344193177462629,-2.2346492909160593,-2.1956305097738595,0.0,1.0
2019-08-07,-0.38346683256862896,-1.2512637063535266,-0.615599968893382,-2.2668170153200093,-2.259506960105762,0.0,1.0
2019-08-08,-0.37547594995726163,-1.2460175615820965,-0.6054083456368016,-2.2720491102649776,-2.2716605796876213,0.0,1.0
2019-08-09,-0.3563493288072828,-1.2238852029007867,-0.5910353340533867,-2.258602067582163,-2.2850640333281897,0.0,1.0
2019-08-12,-0.35193463850778484,-1.215893325111762,-0.6005857869585325,-2.2642207491906894,-2.2750886388160936,0.0,1.0
2019-08-13,-0.3498614105327995,-1.2040344933785032,-0.596165691407453,-2.268632583923622,-2.2807206652294427,0.0,1.0
2019-08-14,-0.32827004219409284,-1.2171845032604527,-0.5946298427311085,-2.255926352128884,-2.2757192174913694,0.0,1.0
2019-08-15,-0.3051523128995863,-1.218202331703648,-0.5765325310267017,-2.220834900338473,-2.200902594960511,0.0,1.0
2019-08-16,-0.3015956646093632,-1.2189522805961162,-0.5756435345476442,-2.2204576245672136,-2.2100707511666413,0.0,1.0
2019-08-19,-0.30347923681257016,-1.1890759446315002,-0.5720164609053499,-2.2205761316872428,-2.197081930415264,0.0,1.0
2019-08-20,-0.2978246243552366,-1.19645660461987,-0.5799506615833147,-2.218359871421096,-2.1829259176197953,0.0,1.0
2019-08-21,-0.30457838524161623,-1.1943386361938904,-0.6019867055045186,-2.2062140563148853,-2.1617745910822315,0.0,1.0
2019-08-22,-0.3051894870076688,-1.1906038269674633,-0.6056883329610602,-2.1979003797185617,-2.146005509641873,0.0,1.0
2019-08-23,-0.30758858341448797,-1.1987414787624542,-0.6117312158214099,-2.2199415686568282,-2.1531949958798413,0.0,1.0
2019-08-26,-0.28354336545589326,-1.1749444032616754,-0.589696071163825,-2.222164566345441,-2.1426241660489254,0.0,1.0
2019-08-27,-0.2784998143334571,-1.1734125510582993,-0.5832900111399926,-2.2274786483475677,-2.163906424062384,0.0,1.0
2019-08-28,-0.28812425683709864,-1.148038049940547,-0.6045630202140309,-2.2384809750297263,-2.152422711058264,0.0,1.0
2019-08-29,-0.29504788774222285,-1.1318583413764942,-0.6056871334174772,-2.2401811567302694,-2.151607394758334,0.0,1.0
2019-08-30,-0.29403062356683185,-1.1153931503809453,-0.6077372586729787,-2.2405503365633552,-2.1392854501072565,0.0,1.0
2019-09-03,-0.30960376091336467,-1.1376016715170512,-0.6313707932243863,-2.2658756809193346,-2.1176031639429893,0.0,1.0
2019-09-04,-0.3021797551507913,-1.1362346969244552,-0.6285458345774858,-2.2750074649149,-2.122947148402508,0.0,1.0
2019-09-05,-0.29122728292573485,-1.1347692767930597,-0.6294218831800165,-2.289432353601077,-2.134021389574452,0.0,1.0
2019-09-06,-0.28367894972400415,-1.134566611964792,-0.6173355214083246,-2.2919588244069815,-2.1318066537371325,0.0,1.0
2019-09-09,-0.288471570161711,-1.1421864520456069,-0.6141292197630226,-2.285267158506595,-2.1219912064982487,0.0,1.0
2019-09-10,-0.2392766402630399,-1.1882379315498433,-0.5292930802570618,-2.303915707667015,-2.212001195635929,0.0,1.0
