Date,DMRC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.3718571340751214,-1.6985922419622548,-0.0,-1.767566238396754,-1.3093993975533287,0.0
2018-12-12,1.0,-0.3672372242476673,-1.7100043255267872,-0.0,-1.7765556448124573,-1.3255267873694618,0.0
2018-12-13,1.0,-0.36807656684161777,-1.7073170731707317,-0.0,-1.775486261191726,-1.323927138005557,0.0
2018-12-14,1.0,-0.37361213915618063,-1.692141623488774,-0.0,-1.7800394769306689,-1.3224771773994572,0.0
2018-12-17,1.0,-0.3398147580199963,-1.6898730295037723,-0.0,-1.7558731521805802,-1.3482794577685089,0.0
2018-12-18,1.0,-0.31787316599975746,-1.663756517521523,-0.0,-1.7408754698678308,-1.3403661937674305,0.0
2018-12-19,1.0,-0.3240735124643659,-1.6627039485655366,-0.0,-1.738703220719355,-1.3398435130709045,0.0
2018-12-20,1.0,-0.32088520055325037,-1.6322689277767757,-0.0,-1.736965542125203,-1.323410908653557,0.0
2018-12-21,1.0,-0.31020700351965635,-1.629123665215057,-0.0,-1.7375768060609675,-1.2885521684662649,0.0
2018-12-24,1.0,-0.2935953592991594,-1.6080265182905173,-0.0,-1.7267668994909433,-1.2909316917248728,0.0
2018-12-26,1.0,-0.29005895744556653,-1.6055688517891544,-0.0,-1.683614500029187,-1.2581285389060768,0.0
2018-12-27,1.0,-0.19216034645494423,-1.5321747820776193,-0.0,-1.5546055188495922,-1.273277441563489,0.0
2018-12-28,1.0,-0.18733362910381543,-1.5362133984028392,-0.0,-1.5527950310559007,-1.269354480922804,0.0
2018-12-31,1.0,-0.17740581089402677,-1.5686054973968537,-0.0,-1.5693332586911493,-1.2828192352908245,0.0
2019-01-02,1.0,-0.15743775516071531,-1.6196883445460295,-0.0,-1.6207808636651142,-1.3521936633891092,0.0
2019-01-03,1.0,-0.12493348311949387,-1.6788860639744574,-0.0,-1.6490865015077159,-1.4597646780582982,0.0
2019-01-04,1.0,-0.07828889539994141,-1.6874304131262818,-0.0,-1.62888953999414,-1.4653970114268973,0.0
2019-01-07,1.0,-0.06483278164593084,-1.630806985503938,-0.0,-1.59371076361146,-1.4177605296199065,0.0
2019-01-08,1.0,-0.0644958583261925,-1.6346758069123108,-0.0,-1.5937732076549558,-1.41976578120537,0.0
2019-01-09,1.0,-0.05228382648664177,-1.613099683998851,-0.0,-1.616891697787992,-1.4631427750646364,0.0
2019-01-10,1.0,-0.05412385926648682,-1.6076450668656375,-0.0,-1.6180910290994663,-1.4596797336853584,0.0
2019-01-11,1.0,-0.0640724396813571,-1.5653046019829215,-0.0,-1.6180296865149866,-1.483580720958221,0.0
2019-01-14,1.0,-0.06285944329422591,-1.5659650333563375,-0.0,-1.6173222912353349,-1.5049459397285485,0.0
2019-01-15,1.0,-0.05973247232472324,-1.5643450184501844,-0.0,-1.61767758302583,-1.52392758302583,0.0
2019-01-16,1.0,-0.04612992398064962,-1.5649043999078556,-0.0,-1.611495047224142,-1.5364547339322738,0.0
2019-01-17,1.0,-0.038765959905251605,-1.5806227973886418,-0.0,-1.6170200473741987,-1.5409324628805825,0.0
2019-01-18,1.0,-0.05150114121847019,-1.5762275414057472,-0.0,-1.6344589453970855,-1.5902147831684907,0.0
2019-01-22,1.0,-0.0,-1.620539494375227,-0.0,-1.8276279182291038,-1.59997580742712,0.0
2019-01-23,1.0,-0.0,-1.539351011018283,-0.0,-1.8498607579610122,-1.6647899261411794,0.0
2019-01-24,1.0,-0.0,-1.5361748501543864,-0.0,-1.8551795120179209,-1.6630744081855056,0.0
2019-01-25,1.0,-0.0,-1.3885330705751942,-0.0,-2.041014903313216,-1.7288459169848502,0.0
2019-01-28,1.0,-0.0,-1.3618307426597585,-0.0,-2.0806192943498645,-1.7258820626696276,0.0
2019-01-29,1.0,-0.0,-1.3363478691774033,-0.0,-2.1045589692765114,-1.7533448959365707,0.0
2019-01-30,1.0,-0.0,-1.3331890688759738,-0.0,-2.1002844070730804,-1.7492889823172995,0.0
2019-01-31,1.0,-0.0,-1.3674074074074074,-0.0,-2.0050617283950616,-1.8003703703703702,0.0
2019-02-01,1.0,-0.0,-1.3657722270310375,-0.0,-2.0179918387535554,-1.798998392481761,0.0
2019-02-04,1.0,-0.0,-1.3607650137054574,-0.0,-2.024109145277847,-1.844816845252928,0.0
2019-02-05,1.0,-0.0,-1.3534568515294703,-0.0,-2.003606068142253,-1.8602337726933598,0.0
2019-02-06,1.0,-0.0,-1.3593711005739955,-0.0,-2.025205889693037,-1.8545046169203894,0.0
2019-02-07,1.0,-0.0,-1.2652440841628418,-0.0,-1.9250759969005184,-1.7702211360791558,0.0
2019-02-08,1.0,-0.0,-1.2735329341317365,-0.0,-1.9609580838323353,-1.7535329341317363,0.0
2019-02-11,1.0,-0.0,-1.237308429118774,-0.0,-1.9756345785440614,-1.773587164750958,0.0
2019-02-12,1.0,-0.0,-1.2512916015859668,-0.0,-1.9857022708158116,-1.7704553646521688,0.0
2019-02-13,1.0,-0.0,-1.2822111637388334,-0.0,-1.965945200551592,-1.7474069188800287,0.0
2019-02-14,1.0,-0.0,-1.2128285131405256,-0.0,-2.0235209408376336,-1.7638305532221288,0.0
2019-02-15,1.0,-0.0,-1.2358949708586193,-0.0,-2.015682268821727,-1.7569548759238118,0.0
2019-02-19,1.0,-0.0,-1.209464328609176,-0.0,-2.040175354311794,-1.755644967571463,0.0
2019-02-20,1.0,-0.0,-1.2142599277978339,-0.0,-2.0382671480144405,-1.7643200962695549,0.0
2019-02-21,1.0,-0.0,-1.224911203419421,-0.0,-2.036481849376919,-1.758714105111071,0.0
2019-02-22,1.0,-0.0,-1.2298091487428051,-0.0,-2.075249924265374,-1.7536504089669795,0.0
2019-02-25,1.0,-0.0,-1.3197837150127225,-0.0,-2.1982188295165392,-1.8432569974554707,0.0
2019-02-26,1.0,-0.0,-1.3193593670239918,-0.0,-2.202590607452782,-1.858856559469117,0.0
2019-02-27,1.0,-0.0,-1.3127114856668582,-0.0,-2.216689012322033,-1.855072463768116,0.0
2019-02-28,1.0,-0.0,-1.316509072323026,-0.0,-2.2186302070023003,-1.8538205980066444,0.0
2019-03-01,1.0,-0.0,-1.311993361843365,-0.0,-2.221739962979511,-1.849109593412906,0.0
2019-03-04,1.0,-0.0,-1.3108090862685045,-0.0,-2.213884635017866,-1.85611281265952,0.0
2019-03-05,1.0,-0.0,-1.3003522254242714,-0.0,-2.237463976945245,-1.8663464617355108,0.0
2019-03-06,1.0,-0.0,-1.287365128008683,-0.0,-2.238076996743919,-1.8590308370044053,0.0
2019-03-07,1.0,-0.0,-1.2529553832464726,-0.0,-2.2701156730647005,-1.8325918393288418,0.0
2019-03-08,1.0,-0.0,-1.2276934944715865,-0.0,-2.351439958858318,-1.8492543070197993,0.0
2019-03-11,1.0,-0.0,-1.2273140925637025,-0.0,-2.3507540301612067,-1.922126885075403,0.0
2019-03-12,1.0,-0.0,-1.1462120206978903,-0.0,-2.4322674804298794,-2.0555260713811863,0.0
2019-03-13,1.0,-0.0,-1.1698681480489928,-0.0,-2.455056555786092,-2.0680677330834616,0.0
2019-03-14,1.0,-0.0,-1.1744683696669787,-0.0,-2.4481744014979268,-2.0645981008425838,0.0
2019-03-15,1.0,-0.0,-1.133661391142439,-0.0,-2.4302433834286474,-2.0858491820720837,0.0
2019-03-18,1.0,-0.0,-1.1735236684398356,-0.0,-2.4467712611945327,-2.1132583664399704,0.0
2019-03-19,1.0,-0.0,-1.1811135076840118,-0.0,-2.4216770018873013,-2.137638177406309,0.0
2019-03-20,1.0,-0.0,-1.1634418858155062,-0.0,-2.461098242267339,-2.18837716310124,0.0
2019-03-21,1.0,-0.0,-1.1614462753642927,-0.0,-2.5048345362930684,-2.142925234917609,0.0
2019-03-22,1.0,-0.0,-1.1533923303834808,-0.0,-2.575975852370172,-2.130753927419908,0.0
2019-03-25,1.0,-0.0,-1.0335584064821066,-0.0,-2.601890614449696,-2.116677920324105,0.0
2019-03-26,1.0,-0.0,-1.072057318321392,-0.0,-2.618764926646196,-2.132787444558171,0.0
2019-03-27,1.0,-0.0,-1.0442459776383965,-0.0,-2.639078265612217,-2.1341696209435503,0.0
2019-03-28,1.0,-0.0,-1.034195048556969,-0.0,-2.6438243742306113,-2.16099028860621,0.0
2019-03-29,1.0,-0.0,-1.0319403597565144,-0.0,-2.6436632241296762,-2.1638054852609256,0.0
2019-04-01,1.0,-0.0,-1.0669323804288071,-0.0,-2.655167674546454,-2.149807586586036,0.0
2019-04-02,1.0,-0.0,-1.0789653756671684,-0.0,-2.6538935267551667,-2.10989462159573,0.0
2019-04-03,1.0,-0.0,-1.076057883547082,-0.0,-2.688430148823812,-2.0937521432000548,0.0
2019-04-04,1.0,-0.0,-1.0748075577326803,-0.0,-2.8016095171448563,-2.12148355493352,0.0
2019-04-05,1.0,-0.0,-1.0470300489168414,-0.0,-2.8104122990915443,-2.1306079664570228,0.0
2019-04-08,1.0,-0.0,-0.9978198664668212,-0.0,-2.726461370758959,-2.088636053958305,0.0
2019-04-09,1.0,-0.0,-0.9836177942285284,-0.0,-2.792720542874769,-2.078141065186099,0.0
2019-04-10,1.0,-0.0,-0.9723341758316825,-0.0,-2.8103012500853883,-2.048363959286837,0.0
2019-04-11,1.0,-0.0,-0.934309538336384,-0.0,-2.8548572978103177,-1.990102365941292,0.0
2019-04-12,1.0,-0.0,-0.9244342407346671,-0.0,-2.7245654312889473,-1.9105280419809774,0.0
2019-04-15,1.0,-0.0,-0.9299822823019884,-0.0,-2.7098891003346677,-1.9223046131635932,0.0
2019-04-16,1.0,-0.0,-0.9536571017713577,-0.0,-2.6824629060722924,-1.9002549186221322,0.0
2019-04-17,1.0,-0.0,-0.9289031329714175,-0.0,-2.712538426319576,-1.8992085813329846,0.0
2019-04-18,1.0,-0.0,-0.9706561160567094,-0.0,-2.732146389713155,-1.8913287174414772,0.0
2019-04-22,1.0,-0.0,-0.9776954133298034,-0.0,-2.7392282745383545,-1.901648024356344,0.0
2019-04-23,1.0,-0.0,-0.9683987835515007,-0.0,-2.7376041253470844,-1.905064127991538,0.0
2019-04-24,1.0,-0.0,-0.9245494013945534,-0.0,-2.7377976582028682,-1.9157347717405606,0.0
2019-04-25,1.0,-0.0,-0.9615103370338363,-0.0,-2.784683906135744,-1.901482417071063,0.0
2019-04-26,1.0,-0.0,-0.9297987564351139,-0.0,-2.8665507788995117,-1.8895500434579124,0.0
2019-04-29,1.0,-0.0,-0.9268781302170285,-0.0,-2.864908180300501,-1.8859432387312187,0.0
2019-04-30,1.0,-0.0,-0.921744364925423,-0.0,-2.8832853989699685,-1.8834860544445189,0.0
2019-05-01,1.0,-0.0,-0.9383230314431605,-0.0,-2.909365761891965,-1.8709352324643913,0.0
2019-05-02,1.0,-0.0,-0.9479963506210962,-0.0,-3.0077900203523056,-2.062249982454909,0.0
2019-05-03,1.0,-1.0818765432098765,-1.8573827160493825,-1.0874074074074074,-2.460444444444444,-2.389432098765432,0.0
2019-05-06,1.0,-1.080982442296311,-1.8258039060958768,-1.1009074768198857,-2.464785953837049,-2.391398697968041,0.0
2019-05-07,1.0,-1.102998562333128,-1.9222632984185666,-1.1602998562333129,-2.579790511398645,-2.5037995481618402,0.0
2019-05-08,1.0,-1.0820491886927237,-1.9019287682416575,-1.1620573527911011,-2.5656699663230946,-2.4934176956832332,0.0
2019-05-09,1.0,-1.104607329842932,-1.9402094240837697,-1.192565445026178,-2.6661780104712043,-2.567643979057592,0.0
2019-05-10,1.0,-1.1050257055922776,-1.9441821424824255,-1.1923197985520932,-2.673906200818382,-2.5766446333018567,0.0
2019-05-13,1.0,-1.1048158640226629,-1.944916587976078,-1.1853950267548001,-2.675899695729724,-2.580946385478963,0.0
2019-05-14,1.0,-1.0265859166495586,-1.8423321699856292,-1.2399917881338534,-2.632724286594128,-2.523301170190926,0.0
2019-05-15,1.0,-1.0075149269096149,-1.8579369981470042,-1.2445954292773316,-2.6546221947704343,-2.5298538192299773,0.0
2019-05-16,1.0,-0.9952621279225461,-1.863116695849212,-1.2543001338963848,-2.6549593160984655,-2.5320836337418893,0.0
2019-05-17,1.0,-1.00093080980453,-1.8644120384734721,-1.26683214396525,-2.6540490226497053,-2.5561071465508327,0.0
2019-05-20,1.0,-0.9975290847318028,-1.8467002985689285,-1.2695356738391848,-2.6389375064346754,-2.5427777205806654,0.0
2019-05-21,1.0,-0.9844506230048399,-1.8515085984965503,-1.281845330038101,-2.635979816702708,-2.5438162908042425,0.0
2019-05-22,1.0,-0.9692101740294511,-1.8462568221604367,-1.2805066419524251,-2.648336937493564,-2.553290083410565,0.0
2019-05-23,1.0,-0.9695071868583163,-1.8335728952772075,-1.284599589322382,-2.6422997946611906,-2.5369609856262834,0.0
2019-05-24,1.0,-0.9553964194373401,-1.7948849104859335,-1.3070076726342712,-2.6380562659846545,-2.534731457800511,0.0
2019-05-28,1.0,-0.9581671269305513,-1.7872558044389897,-1.3091950496062188,-2.638539429272783,-2.534928914800041,0.0
2019-05-29,1.0,-0.9714285714285714,-1.797542242703533,-1.3119303635432669,-2.640962621607783,-2.5188940092165897,0.0
2019-05-30,1.0,-0.9708846584546472,-1.7866232311921002,-1.2968543214903798,-2.621398758016899,-2.504326580474397,0.0
2019-05-31,1.0,-1.000751879699248,-1.9095596133190118,-1.3360902255639098,-2.7918367346938773,-2.702792696025779,0.0
2019-06-03,1.0,-0.9930607451692111,-1.8984733639372262,-1.3587060958684742,-2.7737802925162804,-2.6517561652610224,0.0
2019-06-04,1.0,-1.0066182749786508,-1.8975234842015372,-1.3635781383432963,-2.772523484201537,-2.6343936806148593,0.0
2019-06-05,1.0,-0.983701366982124,-1.8509989484752891,-1.3786540483701366,-2.7534174553102,-2.5484752891692954,0.0
2019-06-06,1.0,-0.9740981543624161,-1.864828020134228,-1.3628355704697985,-2.73689177852349,-2.547923657718121,0.0
2019-06-07,1.0,-0.984592498140474,-1.9205185421315483,-1.3759430453724364,-2.76516841993412,-2.579640845818723,0.0
2019-06-10,1.0,-0.9718892542696509,-1.9194865810968493,-1.3735016442134296,-2.763339344436194,-2.579611753474064,0.0
2019-06-11,1.0,-0.9939952820072916,-1.9350203731503326,-1.431803559939953,-2.7747158481664167,-2.5871756380012867,0.0
2019-06-12,1.0,-0.9913173973630616,-1.9422231750455567,-1.4358452138492874,-2.7706077821845856,-2.579268946296495,0.0
2019-06-13,1.0,-1.0035545023696681,-1.964778112882378,-1.4575613959500213,-2.770896165445928,-2.5744291253769926,0.0
2019-06-14,1.0,-1.0145536869340233,-1.945450625269513,-1.4852307028891765,-2.779969814575248,-2.5551962052608888,0.0
2019-06-17,1.0,-1.016594827586207,-1.9385775862068968,-1.4865301724137931,-2.7820043103448278,-2.5521551724137934,0.0
2019-06-18,1.0,-1.0178956446744287,-1.9409228115567057,-1.4872789995687796,-2.7820181112548514,-2.5525010780508843,0.0
2019-06-19,1.0,-1.0235965951944834,-1.9220989117551985,-1.5098588514168731,-2.782674280788708,-2.53658010990195,0.0
2019-06-20,1.0,-1.0331640920384575,-1.9316193151128875,-1.5084800691368692,-2.786215836664146,-2.543156530193367,0.0
2019-06-21,1.0,-1.0460941828254848,-1.9978947368421054,-1.5366204986149585,-2.866149584487535,-2.633573407202216,0.0
2019-06-24,1.0,-1.0411554762435868,-2.004126700869953,-1.5548739683247825,-2.8847869730091453,-2.668302476020522,0.0
2019-06-25,1.0,-1.0406957297357564,-1.9894079607537072,-1.5603746237038687,-2.889619801538633,-2.669416880365704,0.0
2019-06-26,1.0,-1.0121191905714921,-1.9898821436513228,-1.5429175005559261,-2.875138981543251,-2.6984656437625083,0.0
2019-06-27,1.0,-1.0255466309683177,-1.9870593485051318,-1.5589022757697457,-2.8804105310129406,-2.703815261044177,0.0
2019-06-28,1.0,-1.0230435266614717,-1.9663809417789158,-1.5593899588110878,-2.8838917956139376,-2.6994322609373262,0.0
2019-07-01,1.0,-1.0366870483602,-1.9505280711506392,-1.5604224569205114,-2.885047248471373,-2.684713729849917,0.0
2019-07-02,1.0,-1.0248171947706624,-1.9524706403722578,-1.5507423000221583,-2.8745845335696876,-2.67649013959672,0.0
2019-07-03,1.0,-1.0244902482269505,-1.9540115248226948,-1.5509751773049645,-2.874445921985816,-2.6776374113475176,0.0
2019-07-05,1.0,-1.0250554323725056,-1.9494456762749446,-1.548891352549889,-2.8774944567627494,-2.6855875831485587,0.0
2019-07-08,1.0,-1.021729490022173,-1.95609756097561,-1.542239467849224,-2.8766075388026606,-2.68980044345898,0.0
2019-07-09,1.0,-1.016939769707706,-1.9503985828166521,-1.5398582816651907,-2.8753321523472097,-2.6892161204605847,0.0
2019-07-10,1.0,-1.0192499170262197,-1.937161190397168,-1.536563779179113,-2.881070914924217,-2.6891249031972566,0.0
2019-07-11,1.0,-1.0295190713101159,-1.9230514096185738,-1.5471531232725264,-2.8792703150912105,-2.676727473742399,0.0
2019-07-12,1.0,-1.0363153232949514,-1.9305801594331267,-1.5492692648361381,-2.882750221434898,-2.6730513728963685,0.0
2019-07-15,1.0,-1.0448490230905862,-1.9575932504440499,-1.576709591474245,-2.8783303730017766,-2.643872113676732,0.0
2019-07-16,1.0,-1.0647313980647313,-1.9506172839506173,-1.6069402736069403,-2.8776554332109887,-2.622288955622289,0.0
2019-07-17,1.0,-1.0664145066192012,-1.9609522750027812,-1.6018467015240851,-2.8766269885415507,-2.618756257648237,0.0
2019-07-18,1.0,-1.063624250499667,-1.956917610481901,-1.599822340661781,-2.8720852764823452,-2.611259160559627,0.0
2019-07-19,1.0,-1.073227047828477,-1.9391973611874656,-1.5892248488180318,-2.8228697086311163,-2.570533260032985,0.0
2019-07-22,1.0,-1.0690109890109891,-1.9304395604395603,-1.5803296703296703,-2.8234065934065935,-2.585714285714286,0.0
2019-07-23,1.0,-1.0667181296868107,-1.9453021614468462,-1.5838112042346715,-2.834031760035289,-2.5979267754741953,0.0
2019-07-24,1.0,-1.0694214876033057,-1.9429201101928375,-1.5934986225895316,-2.827548209366391,-2.585895316804408,0.0
2019-07-25,1.0,-1.06978021978022,-1.9197802197802198,-1.597912087912088,-2.8309890109890112,-2.5706593406593408,0.0
2019-07-26,1.0,-1.0790184601530841,-1.9251463304817649,-1.6584871679423683,-2.9384286357496623,-2.654997748761819,0.0
2019-07-29,1.0,-1.0757968239666629,-1.9029169951571123,-1.6617862371888725,-2.9448136051357134,-2.677328527987386,0.0
2019-07-30,1.0,-1.0755014649537975,-1.904214559386973,-1.6649763353617308,-2.9445571331981064,-2.679513184584178,0.0
2019-07-31,1.0,-1.0762807492665312,-1.903069284585872,-1.6680207628074926,-2.9488828706838186,-2.687880839539607,0.0
2019-08-01,1.0,-1.0743745774171738,-1.9201036736533696,-1.6615956727518593,-2.9385846292540005,-2.6742168131620465,0.0
2019-08-02,1.0,-1.0701813675791372,-1.9040216289286922,-1.6825504111749463,-2.93567646727498,-2.6726371521910552,0.0
2019-08-05,1.0,-1.0597031706768607,-1.8988081852934562,-1.6705644254553629,-2.9393973465257477,-2.6750618394423205,0.0
2019-08-06,1.0,-0.9907874533889012,-1.8585216056152665,-1.6212985303794691,-2.8638955911384074,-2.632814213643343,0.0
2019-08-07,1.0,-0.9441548771407298,-1.8660780768003404,-1.5441974258057654,-2.7366237634294226,-2.546112115732369,0.0
2019-08-08,1.0,-0.9419581162963749,-1.8678643563303923,-1.5455511852875516,-2.7333900287020305,-2.5415116402678857,0.0
2019-08-09,1.0,-0.9093011035207567,-1.8346820809248556,-1.518759852863899,-2.7066736731476615,-2.5403047819232794,0.0
2019-08-12,1.0,-0.9101017518095039,-1.8245043532990664,-1.5297388020560159,-2.7037658659393684,-2.5217664953320047,0.0
2019-08-13,1.0,-0.9000627221409158,-1.810788208237508,-1.5217436755174578,-2.7017562199456413,-2.5194438636838807,0.0
2019-08-14,1.0,-0.8740640599001664,-1.8179076539101497,-1.5138311148086523,-2.6858361064891847,-2.507695507487521,0.0
2019-08-15,1.0,-0.839671432917554,-1.7991075955785418,-1.4871716864415374,-2.6191055673866748,-2.395801642835412,0.0
2019-08-16,1.0,-0.8384973673552045,-1.7940461725394896,-1.4856217091940056,-2.611988659376266,-2.3955042527339003,0.0
2019-08-19,1.0,-0.8439987906883,-1.7564244684067318,-1.4905774463367936,-2.612012496220901,-2.3746850750781014,0.0
2019-08-20,1.0,-0.8379303402456211,-1.7626333803100465,-1.4952687739077914,-2.609422186430441,-2.3611838131669014,0.0
2019-08-21,1.0,-0.8440044225550307,-1.7569604985425673,-1.5167353502864611,-2.5954367273092775,-2.3380239220022117,0.0
2019-08-22,1.0,-0.8398755145065756,-1.759963859050296,-1.5075795602851119,-2.5954221463708462,-2.3362112237727133,0.0
2019-08-23,1.0,-0.8412189254210104,-1.754009623095429,-1.5075180433039295,-2.5891138732959105,-2.3321972734562952,0.0
2019-08-26,1.0,-0.8212698726177544,-1.704552187222277,-1.4913597314110794,-2.5680853164806954,-2.2894243112471613,0.0
2019-08-27,1.0,-0.8197560015741835,-1.6936245572609208,-1.481404958677686,-2.5576544667453764,-2.2862062180244,0.0
2019-08-28,1.0,-0.8173011057833447,-1.6722771308347195,-1.4817496819649671,-2.5443781191897448,-2.2699872785986885,0.0
