Date,IWF,IWM,JOUT,MTUM,SPY,VLUE,VXX
2018-11-13,-0.5454485138004247,-2.0589171974522293,1.0,-0.0,-1.59666932059448,-1.4337181528662422,0.0
2018-11-14,-0.5457379767827529,-2.0582421227197347,1.0,-0.0,-1.596285240464345,-1.4332338308457713,0.0
2018-11-15,-0.5432507616902901,-2.060604053517022,1.0,-0.0,-1.6009405219234336,-1.4185984898662074,0.0
2018-11-16,-0.5373928072857806,-2.0504553612976135,1.0,-0.0,-1.61350794389417,-1.4462540716612378,0.0
2018-11-19,-0.539417708056368,-2.0498537622972615,1.0,-0.0,-1.6122706726934326,-1.4456261632544538,0.0
2018-11-20,-0.46919089179079987,-2.026182820395039,1.0,-0.0,-1.6046328499245357,-1.4621038125861279,0.0
2018-11-21,-0.4782127271543021,-2.020712564319677,1.0,-0.0,-1.6046375301244056,-1.4097570507392692,0.0
2018-11-23,-0.4786563576115912,-2.0020791371580797,1.0,-0.0,-1.6078877265934637,-1.4086803976349815,0.0
2018-11-26,-0.4772461318424132,-2.012807177220127,1.0,-0.0,-1.6053179040436873,-1.4056689637238329,0.0
2018-11-27,-0.4546451612903226,-2.0151612903225806,1.0,-0.0,-1.591225806451613,-1.3906451612903226,0.0
2018-11-28,-0.45512613717014005,-2.016259113491193,1.0,-0.0,-1.5903606684302214,-1.390347764371895,0.0
2018-11-29,-0.3843276362463721,-2.016381812318607,1.0,-0.0,-1.615736859077717,-1.433086101257659,0.0
2018-11-30,-0.38660027161611593,-2.0234753928733107,1.0,-0.0,-1.624781737049732,-1.4322576472870725,0.0
2018-12-03,-0.3824194277594781,-2.023057546987018,1.0,-0.0,-1.6230704643802882,-1.4302137828586192,0.0
2018-12-04,-0.36671802773497686,-2.0218284540318434,1.0,-0.0,-1.6111967128916282,-1.4203903441191574,0.0
2018-12-06,-0.32477582606559396,-1.8893256356712935,1.0,-0.0,-1.5853089301068666,-1.342402653236703,0.0
2018-12-07,-0.32202764976958526,-1.8910599078341013,1.0,-0.0,-1.5868509984639017,-1.3444546850998464,0.0
2018-12-10,-0.3177198138623561,-1.8864805290227773,1.0,-0.0,-1.5810678422728388,-1.3377418564780799,0.0
2018-12-11,-0.3582562255480345,-1.8998323293796184,1.0,-0.0,-1.6197602931130846,-1.3321741290442772,0.0
2018-12-12,-0.3586154719122376,-1.9295126410692893,1.0,-0.0,-1.6480045394363534,-1.368640060525818,0.0
2018-12-13,-0.35766423357664234,-1.9209665240372513,1.0,-0.0,-1.6500755096904103,-1.3637679335514725,0.0
2018-12-14,-0.36120191098818205,-1.9116167965803368,1.0,-0.0,-1.6511189338697512,-1.3622076942418908,0.0
2018-12-17,-0.3217637795275591,-1.9267401574803147,1.0,-0.0,-1.6396220472440945,-1.4111496062992126,0.0
2018-12-18,-0.29350600834319157,-1.9006911151235912,1.0,-0.0,-1.6256148434095012,-1.4064504078201856,0.0
2018-12-19,-0.29531162443185355,-1.9000684888861217,1.0,-0.0,-1.624805429300791,-1.4060768320777037,0.0
2018-12-20,-0.2903524473797914,-1.869082155422505,1.0,-0.0,-1.6232331337571755,-1.3897907536571819,0.0
2018-12-21,-0.2776721653277734,-1.8709143312687802,1.0,-0.0,-1.6266020727295027,-1.3571472373827191,0.0
2018-12-24,-0.2345709068776628,-1.8329884357881923,1.0,-0.0,-1.6232501521606817,-1.3956177723676202,0.0
2018-12-26,-0.22624542893111924,-1.8371200767340086,1.0,-0.0,-1.5726874887596667,-1.3587914393621485,0.0
2018-12-27,-0.11282843894899534,-1.7721105959127597,1.0,-0.0,-1.4603011048142422,-1.3792432308661056,0.0
2018-12-28,-0.10725515979646674,-1.776456463323995,1.0,-0.0,-1.4582928363158196,-1.3752215425075753,0.0
2018-12-31,-0.10988445257979637,-1.773710101819014,1.0,-0.0,-1.4595584029287267,-1.3769591579910765,0.0
2019-01-02,-0.10387163088168114,-1.772384650525354,1.0,-0.0,-1.4561443581544085,-1.3779693924166285,0.0
2019-01-03,-0.10197199199771365,-1.77467847956559,1.0,-0.0,-1.456130322949414,-1.38313803943984,0.0
2019-01-04,-0.056045696188214006,-1.7808505825132903,1.0,-0.0,-1.4333785770840404,-1.3851374278927722,0.0
2019-01-07,-0.012692307692307692,-1.7239010989010988,1.0,-0.0,-1.4154945054945056,-1.3423626373626374,0.0
2019-01-08,-0.013192612137203165,-1.7251539138082674,1.0,-0.0,-1.4154573438874232,-1.343117854001759,0.0
2019-01-09,-0.007630654369784805,-1.7069609134826527,1.0,-0.0,-1.418368467281511,-1.3566644707949056,0.0
2019-01-10,-0.007680912931365557,-1.7052723980907445,1.0,-0.0,-1.4180611181214682,-1.355351950403248,0.0
2019-01-11,-0.010023682326375502,-1.6865671641791045,1.0,-0.0,-1.4308531145012942,-1.3801288759156247,0.0
2019-01-14,-0.021922335444781053,-1.6824015422748555,1.0,-0.0,-1.4292481410079867,-1.3745524648857064,0.0
2019-01-15,-0.021014212243543662,-1.6839020074102748,1.0,-0.0,-1.4318420616048222,-1.3932975723054803,0.0
2019-01-16,-0.0006637902422834385,-1.6874654275915477,1.0,-0.0,-1.426540546520633,-1.4169155880075228,0.0
2019-01-17,-0.002710626763290369,-1.685733252198927,1.0,-0.0,-1.4260109531448804,-1.417436521546717,0.0
2019-01-18,-0.0,-1.3318287450840187,1.0,-0.0,-0.9985252055774044,-1.1387200572041476,0.0
2019-01-22,-0.0,-1.4457545014166895,1.0,-0.0,-0.9633031715565306,-1.1609542089388538,0.0
2019-01-23,-0.0,-1.389440908466505,1.0,-0.0,-0.9657035578552131,-1.223773982325198,0.0
2019-01-24,-0.0,-1.3871765514082894,1.0,-0.0,-0.9700022899015343,-1.2226242271582322,0.0
2019-01-25,-0.0,-1.3708515746363508,1.0,-0.0,-1.0260321046933107,-1.3105493574353904,0.0
2019-01-28,-0.0,-1.3425310126880807,1.0,-0.0,-1.0659874534220084,-1.3082873449365595,0.0
2019-01-29,-0.0,-1.3129039867893373,1.0,-0.0,-1.073932531257372,-1.3312573720217034,0.0
2019-01-30,-0.0,-1.3128207542728,1.0,-0.0,-1.0718960403032158,-1.323602806158482,0.0
2019-01-31,-0.0,-1.3392327606495646,1.0,-0.0,-1.003671452106378,-1.3640385973170157,0.0
2019-02-01,-0.0,-1.3350110541417752,1.0,-0.0,-1.014346864857237,-1.3545321981278517,0.0
2019-02-04,-0.0,-1.3411836600385465,1.0,-0.0,-1.0151365580783152,-1.3445212240868707,0.0
2019-02-05,-0.0,-1.305804850105022,1.0,-0.0,-1.0348004582776398,-1.4330723696772962,0.0
2019-02-06,-0.0,-1.2940894721716638,1.0,-0.0,-1.0551298017051443,-1.4404636459430982,0.0
2019-02-07,-0.0,-1.2905589883603965,1.0,-0.0,-1.0531206590985294,-1.4463284954734874,0.0
2019-02-08,-0.0,-1.287052156373067,1.0,-0.0,-1.0702622226491212,-1.4452982422437806,0.0
2019-02-11,-0.0,-1.2670325966584812,1.0,-0.0,-1.0779527179931627,-1.4698348500168519,0.0
2019-02-12,-0.0,-1.2840771722837387,1.0,-0.0,-1.083119771771191,-1.4681591799236016,0.0
2019-02-13,-0.0,-1.308320054082766,1.0,-0.0,-1.0725288521898693,-1.447969481867787,0.0
2019-02-14,-0.0,-1.2940091270997185,1.0,-0.0,-1.0919506748227983,-1.4688804738324108,0.0
2019-02-15,-0.0,-1.2727008852982438,1.0,-0.0,-1.094335058777998,-1.470611000919162,0.0
2019-02-19,-0.0,-1.2565700483091788,1.0,-0.0,-1.106328502415459,-1.4680676328502416,0.0
2019-02-20,-0.0,-1.25591730267607,1.0,-0.0,-1.1096029369143077,-1.4649309245483526,0.0
2019-02-21,-0.0,-1.2200827958024454,1.0,-0.0,-1.1124001155290266,-1.481226533166458,0.0
2019-02-22,-0.0,-1.1994623397820556,1.0,-0.0,-1.135663194277759,-1.4654121261581297,0.0
2019-02-25,-0.0,-1.197038394752074,1.0,-0.0,-1.15005788153579,-1.4764132741655411,0.0
2019-02-26,-0.0,-1.1975779214513171,1.0,-0.0,-1.1581105857377207,-1.4691691595097944,0.0
2019-02-27,-0.0,-1.1935732895879572,1.0,-0.0,-1.1618257261410787,-1.4694586509697964,0.0
2019-02-28,-0.0,-1.194122756224667,1.0,-0.0,-1.1625168886315382,-1.4686836518046706,0.0
2019-03-01,-0.0,-1.1995468132291969,1.0,-0.0,-1.1606884582007522,-1.4608523768199788,0.0
2019-03-04,-0.0,-1.1990471148755957,1.0,-0.0,-1.1423071370133306,-1.471245006978199,0.0
2019-03-05,-0.0,-1.1812427522226516,1.0,-0.0,-1.1774739080015462,-1.4731349052957092,0.0
2019-03-06,-0.0,-1.1778100072516315,1.0,-0.0,-1.1869954072999758,-1.4696156635242927,0.0
2019-03-07,-0.0,-1.1268447959872672,1.0,-0.0,-1.2322272595736472,-1.4638757596218772,0.0
2019-03-08,-0.0,-1.1209290953545232,1.0,-0.0,-1.281515892420538,-1.4875305623471884,0.0
2019-03-11,-0.0,-1.129354470009442,1.0,-0.0,-1.2996074144014311,-1.5404263777766734,0.0
2019-03-12,-0.0,-1.061013704151552,1.0,-0.0,-1.345677146311971,-1.6315497783151955,0.0
2019-03-13,-0.0,-1.0780574624968218,1.0,-0.0,-1.369438087973557,-1.637630307653191,0.0
2019-03-14,-0.0,-1.0741415982983895,1.0,-0.0,-1.365542388331814,-1.6246328370302845,0.0
2019-03-15,-0.0,-1.0541020180509075,1.0,-0.0,-1.3695365581584018,-1.6468410911672244,0.0
2019-03-18,-0.0,-1.0830474630075264,1.0,-0.0,-1.3777072346526034,-1.659259638523373,0.0
2019-03-19,-0.0,-1.084992540001029,1.0,-0.0,-1.382363533467099,-1.6774193548387097,0.0
2019-03-20,-0.0,-1.0910358360012393,1.0,-0.0,-1.3856242899927709,-1.6870288133842817,0.0
2019-03-21,-0.0,-1.0932426163599815,1.0,-0.0,-1.408174836348642,-1.6529044894593063,0.0
2019-03-22,-0.0,-1.087173359655047,1.0,-0.0,-1.4632448438879944,-1.6446568652917033,0.0
2019-03-25,-0.0,-0.9886933387905454,1.0,-0.0,-1.4878235956205874,-1.639619359459736,0.0
2019-03-26,-0.0,-1.0205978008363017,1.0,-0.0,-1.4901140880697952,-1.6516442104176348,0.0
2019-03-27,-0.0,-0.9992265250348065,1.0,-0.0,-1.5036353323364102,-1.653637910586294,0.0
2019-03-28,-0.0,-0.9944211994421198,1.0,-0.0,-1.4950668939511338,-1.6760163231571878,0.0
2019-03-29,-0.0,-0.9928781545130826,1.0,-0.0,-1.490736440109408,-1.6771430045930742,0.0
2019-04-01,-0.0,-0.9990724040195825,1.0,-0.0,-1.4886369492398868,-1.665653182169544,0.0
2019-04-02,-0.0,-1.0227855896541107,1.0,-0.0,-1.5109822436621165,-1.5981730473160216,0.0
2019-04-03,-0.0,-1.0267820565342072,1.0,-0.0,-1.4882732486685784,-1.6057455960671856,0.0
2019-04-04,-0.0,-1.0247154138037124,1.0,-0.0,-1.4930776330632756,-1.6098861655214851,0.0
2019-04-05,-0.0,-1.0001020824826459,1.0,-0.0,-1.4829011841567987,-1.6211208656594527,0.0
2019-04-08,-0.0,-0.9925042068227016,1.0,-0.0,-1.4844729998470245,-1.622252817296415,0.0
2019-04-09,-0.0,-0.9713876967095851,1.0,-0.0,-1.529429797670141,-1.608471285509912,0.0
2019-04-10,-0.0,-0.9629856225145303,1.0,-0.0,-1.5387478331803814,-1.596665646986846,0.0
2019-04-11,-0.0,-0.9504617111371869,1.0,-0.0,-1.5609917861333606,-1.590378041936636,0.0
2019-04-12,-0.0,-0.945194315692966,1.0,-0.0,-1.5594152702083226,-1.5888554983955585,0.0
2019-04-15,-0.0,-0.9501276161306789,1.0,-0.0,-1.55308831036243,-1.6013782542113324,0.0
2019-04-16,-0.0,-0.9507962433646385,1.0,-0.0,-1.5540016333197222,-1.5993262556145365,0.0
2019-04-17,-0.0,-0.9270471717377987,1.0,-0.0,-1.58229528282622,-1.5958239738615478,0.0
2019-04-18,-0.0,-0.9226998876748698,1.0,-0.0,-1.579852956193199,-1.6031348922699886,0.0
2019-04-22,-0.0,-0.8889209741072288,1.0,-0.0,-1.430551544903263,-1.4933102319761287,0.0
2019-04-23,-0.0,-0.9018419660462655,1.0,-0.0,-1.4262973115952484,-1.4812196412254124,0.0
2019-04-24,-0.0,-0.873169568328166,1.0,-0.0,-1.420033388981636,-1.4766992606725493,0.0
2019-04-25,-0.0,-0.8784765363662429,1.0,-0.0,-1.4341966931090508,-1.4660709165631272,0.0
2019-04-26,-0.0,-0.8510810553386037,1.0,-0.0,-1.4505190970568627,-1.4607581674445185,0.0
2019-04-29,-0.0,-0.8608114558472554,1.0,-0.0,-1.4578520286396184,-1.4546062052505968,0.0
2019-04-30,-0.0,-0.8733428707677635,1.0,-0.0,-1.4518836432999525,-1.4434907010014308,0.0
2019-05-01,-0.0,-0.8815430947942062,1.0,-0.0,-1.4657010373344808,-1.4330990965151298,0.0
2019-05-02,-0.0,-0.8790646518745218,1.0,-0.0,-1.4530891354246365,-1.4497895944912012,0.0
2019-05-03,-0.0,-0.882184182844028,1.0,-0.0,-1.4507028784546239,-1.4485990245768385,0.0
2019-05-06,-0.0,-0.9718940117652973,1.0,-0.0,-1.538890844185228,-1.517170295138016,0.0
2019-05-07,-0.0,-0.9704386362491817,1.0,-0.0,-1.5428312433902402,-1.522737573651609,0.0
2019-05-08,-0.0,-0.9695182890265841,1.0,-0.0,-1.5183389966020389,-1.509144513292025,0.0
2019-05-09,-0.0,-0.9673597920623814,1.0,-0.0,-1.530340897730681,-1.5007497750674799,0.0
2019-05-10,-0.0,-0.9694458312531202,1.0,-0.0,-1.527109335996006,-1.49600599101348,0.0
2019-05-13,-0.0,-0.9698484924246212,1.0,-0.0,-1.5229261463073154,-1.5074753737686886,0.0
2019-05-14,-0.0,-0.8921188955389026,1.0,-0.0,-1.609012724437962,-1.5282904994216162,0.0
2019-05-15,-0.0,-0.8909679376959644,1.0,-0.0,-1.6493375139071507,-1.5168402953373115,0.0
2019-05-16,-0.0,-0.8967228891252597,1.0,-0.0,-1.6467608772729576,-1.521551942460619,0.0
2019-05-17,-0.0,-0.8873103658227207,1.0,-0.0,-1.6405702978334773,-1.5459434775990666,0.0
2019-05-20,-0.0,-0.8742460337574129,1.0,-0.0,-1.6454964772669674,-1.5489381114096,0.0
2019-05-21,-0.0,-0.8609375,1.0,-0.0,-1.6394657258064518,-1.5398689516129034,0.0
2019-05-22,-0.0,-0.8537973408541498,1.0,-0.0,-1.6445406929895248,-1.537923045930701,0.0
2019-05-23,-0.0,-0.8499144955235891,1.0,-0.0,-1.6487777889548334,-1.530982798511216,0.0
2019-05-24,-0.0,-0.8150966062668936,1.0,-0.0,-1.6535689258184,-1.5368405245770347,0.0
2019-05-28,-0.0,-0.7934673366834171,1.0,-0.0,-1.6768844221105526,-1.5547738693467337,0.0
2019-05-29,-0.0,-0.8141863142614005,1.0,-0.0,-1.67522651048706,-1.5163437953646695,0.0
2019-05-30,-0.0,-0.8154779817434046,1.0,-0.0,-1.6821145551208747,-1.517955662553917,0.0
2019-05-31,-0.0,-0.8140398414371018,1.0,-0.0,-1.6876411259972905,-1.516132269556927,0.0
2019-06-03,-0.0,-0.8146229704153801,1.0,-0.0,-1.6823886841318856,-1.4835641000099613,0.0
2019-06-04,-0.0,-0.8113226353034985,1.0,-0.0,-1.6786105850692714,-1.4936210505332401,0.0
2019-06-05,-0.0,-0.8006375674350172,1.0,-0.0,-1.6750367827366357,-1.4286905345757726,0.0
2019-06-06,-0.0,-0.7852345727078061,1.0,-0.0,-1.632372980338719,-1.449046135876971,0.0
2019-06-07,-0.0,-0.8255304652520927,1.0,-0.0,-1.6051197196807476,-1.436003503990656,0.0
2019-06-10,-0.0,-0.8249197548876568,1.0,-0.0,-1.5925979963038615,-1.445822390818014,0.0
2019-06-11,-0.0,-0.8357365549493375,1.0,-0.0,-1.5919719407638346,-1.4437353858144975,0.0
2019-06-12,-0.0,-0.82799902272172,1.0,-0.0,-1.5986318104080137,-1.4597605668214024,0.0
2019-06-13,-0.0,-0.8496549699016296,1.0,-0.0,-1.5938432927127686,-1.4505456859002592,0.0
2019-06-14,-0.0,-0.8475878265975144,1.0,-0.0,-1.6015265681573538,-1.443781191897446,0.0
2019-06-17,-0.0,-0.8382978723404255,1.0,-0.0,-1.6174125703105893,-1.4354609929078015,0.0
2019-06-18,-0.0,-0.8378748593513038,1.0,-0.0,-1.6174844674918054,-1.4367692382955823,0.0
2019-06-19,-0.0,-0.8313006146941165,1.0,-0.0,-1.626939213581813,-1.4202849058444726,0.0
2019-06-20,-0.0,-0.8341399032116146,1.0,-0.0,-1.6296622183115803,-1.4245001710905802,0.0
2019-06-21,-0.0,-0.8449422813539424,1.0,-0.0,-1.6175405987086675,-1.4289767168851497,0.0
2019-06-24,-0.0,-0.8412581579076501,1.0,-0.0,-1.6188232984935473,-1.44693066391874,0.0
2019-06-25,-0.0,-0.8133313771517998,1.0,-0.0,-1.6267116588419406,-1.4503618935837246,0.0
2019-06-26,-0.0,-0.8058613435099565,1.0,-0.0,-1.6040412936053623,-1.4827046332990852,0.0
2019-06-27,-0.0,-0.7940458760370913,1.0,-0.0,-1.6106881405563689,-1.4756954612005857,0.0
2019-06-28,-0.0,-0.7745270138482543,1.0,-0.0,-1.6253657109420714,-1.476301930953774,0.0
2019-07-01,-0.0,-0.7552423513234788,1.0,-0.0,-1.6904188970191034,-1.4651573933113982,0.0
2019-07-02,-0.0,-0.7573720622148079,1.0,-0.0,-1.685295127815122,-1.4638634021883128,0.0
2019-07-03,-0.0,-0.7608279786138226,1.0,-0.0,-1.6784715750232992,-1.4657379702751752,0.0
2019-07-05,-0.0,-0.7578163285308243,1.0,-0.0,-1.6759776536312851,-1.4667254729001276,0.0
2019-07-08,-0.0,-0.7569488700426491,1.0,-0.0,-1.6763566841511839,-1.4688955340948087,0.0
2019-07-09,-0.0,-0.7499142703179346,1.0,-0.0,-1.6762357321314847,-1.4726889727134669,0.0
2019-07-10,-0.0,-0.7128746760549607,1.0,-0.0,-1.6971297247078383,-1.4797809398073445,0.0
2019-07-11,-0.0,-0.7076126258184305,1.0,-0.0,-1.7080035180299031,-1.4705364995602461,0.0
2019-07-12,-0.0,-0.7157447224394058,1.0,-0.0,-1.707046520719312,-1.463838936669273,0.0
2019-07-15,-0.0,-0.7219807589002295,1.0,-0.0,-1.7083068808907556,-1.4528495385066171,0.0
2019-07-16,-0.0,-0.745681895587019,1.0,-0.05317958448888241,-1.681165766554761,-1.3854425144747726,0.0
2019-07-17,-0.0,-0.7642544924720738,1.0,-0.045410393394851874,-1.6745507527926178,-1.3724623603691113,0.0
2019-07-18,-0.0,-0.7634309542280838,1.0,-0.042377812257564,-1.6762024825446082,-1.3666602017067493,0.0
2019-07-19,-0.0,-0.7682855755220981,1.0,-0.04643030597377368,-1.6799417192812045,-1.3620689655172413,0.0
2019-07-22,-0.0,-0.750012140047589,1.0,-0.03491477686592531,-1.6838246005924342,-1.3873160782790268,0.0
2019-07-23,-0.0,-0.7546766435061465,1.0,-0.03299159418881493,-1.6827170691414413,-1.388513677663865,0.0
2019-07-24,-0.0,-0.7038116047584365,1.0,-0.0,-1.245771627417658,-1.0966658574087562,0.0
2019-07-25,-0.0,-0.680048270313757,1.0,-0.0,-1.2611021721641191,-1.0813757039420757,0.0
2019-07-26,-0.0,-0.6588296760710554,1.0,-0.0,-1.2725263242504623,-1.0875733461940358,0.0
2019-07-29,-0.0,-0.6270485218508998,1.0,-0.0,-1.2730559125964012,-1.1166452442159385,0.0
2019-07-30,-0.0,-0.6255474745851248,1.0,-0.0,-1.271426849359103,-1.12118776871459,0.0
2019-07-31,-0.0,-0.6271104679208875,1.0,-0.0,-1.2711850779868146,-1.1216433510210644,0.0
2019-08-01,-0.0,-0.6550827801327682,1.0,-0.0,-1.2459409741662002,-1.098016476045749,0.0
2019-08-02,-0.0,-0.6472493203262434,1.0,-0.0,-1.24696145849992,-1.1038701423316808,0.0
2019-08-05,-0.0,-0.6503703703703704,1.0,-0.0,-1.2514114114114114,-1.1022222222222222,0.0
2019-08-06,-0.0,-0.6484236278262242,1.0,-0.0,-1.1921240579252654,-1.105354535769246,0.0
2019-08-07,-0.0,-0.6623174527172612,1.0,-0.0,-1.1802729231505866,-1.1475141648711196,0.0
2019-08-08,-0.0,-0.6778794722453345,1.0,-0.0,-1.1624073853956178,-1.1217956337414319,0.0
2019-08-09,-0.0,-0.6607358851301259,1.0,-0.0,-1.1074563970502165,-1.1336376760700768,0.0
2019-08-12,-0.0,-0.6570693887092375,1.0,-0.0,-1.1284528772353606,-1.1105310320645188,0.0
2019-08-13,-0.0,-0.6276608119111319,1.0,-0.0,-1.1238028769725874,-1.1258578573921136,0.0
2019-08-14,-0.0,-0.6373761899256176,1.0,-0.0,-1.1040582726326744,-1.1125756349481637,0.0
2019-08-15,-0.0,-0.6616890972327234,1.0,-0.0,-1.0762135188265538,-1.0425298654166038,0.0
2019-08-16,-0.0,-0.6650184947535291,1.0,-0.0,-1.072808937872726,-1.0366120631086284,0.0
2019-08-19,-0.0,-0.6336864247614754,1.0,-0.0,-1.0928555330178047,-1.029787393884757,0.0
2019-08-20,-0.0,-0.6429534221955969,1.0,-0.0,-1.0876516399580651,-1.0135539913134641,0.0
2019-08-21,-0.0,-0.6505925623212095,1.0,-0.0,-1.0821042463870414,-0.9824274621986105,0.0
2019-08-22,-0.0,-0.6524159429971054,1.0,-0.0,-1.0796036517479404,-0.979106360869888,0.0
2019-08-23,-0.0,-0.6567634731649419,1.0,-0.0,-1.0795593635250917,-0.9727383999109824,0.0
2019-08-26,-0.0,-0.6434559765696504,1.0,-0.0,-1.0676917444627494,-0.9498444078345232,0.0
2019-08-27,-0.0,-0.6395646139235882,1.0,-0.0,-1.061253561253561,-0.9517861056322593,0.0
2019-08-28,-0.0,-0.6261402612566591,1.0,-0.0,-1.083229949646063,-0.9394658104064801,0.0
2019-08-29,-0.0,-0.6266292871186194,1.0,-0.0,-1.085378285880725,-0.9288574965411782,0.0
2019-08-30,-0.0,-0.624157913799348,1.0,-0.0,-1.080043462513582,-0.9176385367620427,0.0
2019-09-03,-0.0,-0.6264571718195641,1.0,-0.0,-1.086235609296937,-0.9075736731590761,0.0
2019-09-04,-0.0,-0.6281967688183727,1.0,-0.0,-1.087227414330218,-0.9069767441860463,0.0
2019-09-05,-0.0,-0.6245771860381433,1.0,-0.0,-1.077114069809284,-0.8967254408060454,0.0
2019-09-06,-0.0,-0.6206129333237638,1.0,-0.0,-1.0933036675518553,-0.874685997272662,0.0
2019-09-09,-0.0,-0.6155034304393117,1.0,-0.0,-1.0933941592729624,-0.8831854592478178,0.0
2019-09-10,-0.0,-0.5998633977999857,1.0,-0.04302969300452944,-1.1201739880652815,-0.831691710403336,0.0
2019-09-11,-0.0,-0.6122265075874995,1.0,-0.013516923187831164,-1.1189489240529142,-0.8598204952600655,0.0
2019-09-12,-0.0,-0.6465383365235292,1.0,-0.001986348369388566,-1.1128607028061686,-0.8501571020983061,0.0
2019-09-13,-0.0,-0.6439873990657928,1.0,-0.014737299489444905,-1.1211210486294674,-0.8410761487489589,0.0
2019-09-16,-0.0,-0.6426707264027839,1.0,-0.025155864868783528,-1.1163549369290995,-0.8405828621139625,0.0
