Date,DLR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.25106549012545776,-0.46062188606759114,-0.0,-0.7665826280088842,-0.5231406446965605,0.0
2018-11-05,1.0,-0.24381934394597204,-0.48854317414375303,-0.0,-0.7734261939218524,-0.5091353111432706,0.0
2018-11-06,1.0,-0.23773825421876896,-0.48846667476022826,-0.0,-0.7850855894136215,-0.5237950710210029,0.0
2018-11-07,1.0,-0.2373225767317724,-0.4881717821181608,-0.0,-0.7840895305107363,-0.5232924905980832,0.0
2018-11-08,1.0,-0.2121822224893323,-0.4882504958230663,-0.0,-0.7762485726305667,-0.528337039485546,0.0
2018-11-09,1.0,-0.21177248279799285,-0.4882064841801629,-0.0,-0.7765992608395181,-0.5281091313361979,0.0
2018-11-12,1.0,-0.21099407504937462,-0.4777963971512359,-0.0,-0.7786222993596266,-0.5250164581961817,0.0
2018-11-13,1.0,-0.18206966298819122,-0.4755346678961302,-0.0,-0.791486956780392,-0.5254171748118623,0.0
2018-11-14,1.0,-0.18323812923955732,-0.4749196715458765,-0.0,-0.7918600499821493,-0.5251398310127335,0.0
2018-11-15,1.0,-0.18241758241758244,-0.47457677457677455,-0.0,-0.7937332937332937,-0.5192753192753192,0.0
2018-11-16,1.0,-0.17827504445761708,-0.4654712507409603,-0.0,-0.7933906342620035,-0.5267042086544161,0.0
2018-11-19,1.0,-0.17911332385016596,-0.46509009009009006,-0.0,-0.7927927927927927,-0.5264343290659079,0.0
2018-11-20,1.0,-0.1328986960882648,-0.45746061714555436,-0.0,-0.8047672429051861,-0.5548999940999468,0.0
2018-11-21,1.0,-0.13052439419368136,-0.45549568648234845,-0.0,-0.8063480846803874,-0.5520124841739541,0.0
2018-11-23,1.0,-0.13090823474012594,-0.453646477132262,-0.0,-0.8065512978986403,-0.5519748072282065,0.0
2018-11-26,1.0,-0.13013799393885897,-0.45779268543855006,-0.0,-0.8045429134669139,-0.5497984523494277,0.0
2018-11-27,1.0,-0.12388033487500734,-0.4577308120133482,-0.0,-0.80056788244248,-0.5450207833265032,0.0
2018-11-28,1.0,-0.1255051244509517,-0.4529428989751098,-0.0,-0.8030161054172766,-0.5467935578330892,0.0
2018-11-29,1.0,-0.10512449334105387,-0.44241459177764914,-0.0,-0.7985234510712218,-0.5491314418066011,0.0
2018-11-30,1.0,-0.10530125365528824,-0.44289064535742206,-0.0,-0.8002258316685488,-0.546860071223834,0.0
2018-12-03,1.0,-0.10535915921132633,-0.44289064535742206,-0.0,-0.8001679261125105,-0.546860071223834,0.0
2018-12-04,1.0,-0.09950636528968564,-0.4445021794982824,-0.0,-0.7976097687711093,-0.5451055108108889,0.0
2018-12-06,1.0,-0.09334718750877587,-0.39276587379595046,-0.0,-0.8004998736274538,-0.5216658709876717,0.0
2018-12-07,1.0,-0.107286417935798,-0.3981769801279511,-0.0,-0.8082149125290153,-0.5170978882409556,0.0
2018-12-10,1.0,-0.08646816615781071,-0.39906445197613516,-0.0,-0.8116299263325958,-0.503907453572729,0.0
2018-12-11,1.0,-0.09148971931200628,-0.3975572861224718,-0.0,-0.8127346069807831,-0.4994957700711524,0.0
2018-12-12,1.0,-0.09242449711436096,-0.397489774191741,-0.0,-0.8129097327281896,-0.4987392839132628,0.0
2018-12-13,1.0,-0.09149777142376589,-0.39343481064110114,-0.0,-0.8209009615115073,-0.49740700249488407,0.0
2018-12-14,1.0,-0.09590269603721764,-0.3816490107056779,-0.0,-0.8274480130037554,-0.49750574519365504,0.0
2018-12-17,1.0,-0.08498464973485906,-0.37973765001395476,-0.0,-0.8198995255372592,-0.5063075634942785,0.0
2018-12-18,1.0,-0.08848929038122834,-0.39886938242145337,-0.0,-0.8382478268280211,-0.5151411851599341,0.0
2018-12-19,1.0,-0.09570957095709572,-0.3982872425173552,-0.0,-0.8360930920678274,-0.5149937407533857,0.0
2018-12-20,1.0,-0.09450356617230839,-0.3870146043246915,-0.0,-0.8388429752066114,-0.5099343371447979,0.0
2018-12-21,1.0,-0.0915886268757757,-0.38508405731693557,-0.0,-0.8406577908157509,-0.5033848584000903,0.0
2018-12-24,1.0,-0.07265184852986518,-0.3653894666031337,-0.0,-0.8407097009277686,-0.5241472096869132,0.0
2018-12-26,1.0,-0.071320902188477,-0.3645600714604734,-0.0,-0.8360875390799464,-0.5194283162125949,0.0
2018-12-27,1.0,-0.03857239057239057,-0.3402289562289562,-0.0,-0.7853737373737373,-0.5294276094276094,0.0
2018-12-28,1.0,-0.035691214470284234,-0.34296942291128335,-0.0,-0.7852874677002584,-0.5277239448751077,0.0
2018-12-31,1.0,-0.03315363881401617,-0.34840970350404316,-0.0,-0.7859838274932616,-0.5278975741239892,0.0
2019-01-02,1.0,-0.031262622182728815,-0.347901015160083,-0.0,-0.7849045426394163,-0.528691062821445,0.0
2019-01-03,1.0,-0.04976258309591643,-0.34939628272961604,-0.0,-0.8100122100122101,-0.5041649708316375,0.0
2019-01-04,1.0,-0.023105784543957675,-0.35838259508192294,-0.0,-0.8044376062839096,-0.5133209166734148,0.0
2019-01-07,1.0,-0.012282144467729525,-0.33824972809507386,-0.0,-0.8025307053611693,-0.4996949359365467,0.0
2019-01-08,1.0,-0.013406459475929312,-0.3342076676469809,-0.0,-0.8035927191797155,-0.498291073841507,0.0
2019-01-09,1.0,-0.01291620348314012,-0.33071303795458157,-0.0,-0.8031072997723784,-0.5000264676300884,0.0
2019-01-10,1.0,-0.011626020656464607,-0.3379657167576921,-0.0,-0.8382090520737576,-0.515951981830963,0.0
2019-01-11,1.0,-0.013605627658414221,-0.33692332860726365,-0.0,-0.8465481513796488,-0.5295288472025302,0.0
2019-01-14,1.0,-0.013335136597241008,-0.33061942115228565,-0.0,-0.8293751690559914,-0.531593183662429,0.0
2019-01-15,1.0,-0.01151012891344383,-0.32799805004874877,-0.0,-0.829000108330625,-0.5397573393998484,0.0
2019-01-16,1.0,-0.0,-0.32724618447246184,-0.0,-0.7915063039150632,-0.5355275381552754,0.0
2019-01-17,1.0,-0.0,-0.3268245249796326,-0.0,-0.7804788310425482,-0.5207484691598118,0.0
2019-01-18,1.0,-0.0,-0.32430143945808637,-0.0,-0.7787097798475868,-0.5430514394580864,0.0
2019-01-22,1.0,-0.0,-0.21832125892312182,-0.0,-0.9537191837167953,-0.48167608736034817,0.0
2019-01-23,1.0,-0.0,-0.18785796105383734,-0.0,-0.9635046218599324,-0.5125336316897093,0.0
2019-01-24,1.0,-0.0,-0.1921845825553481,-0.0,-0.959482528674313,-0.5157108562283276,0.0
2019-01-25,1.0,-0.0,-0.11193411236195416,-0.0,-1.0953552423991229,-0.46672192956654274,0.0
2019-01-28,1.0,-0.0,-0.10845744680851063,-0.0,-1.0890425531914893,-0.4620744680851064,0.0
2019-01-29,1.0,-0.0,-0.11244178310046575,-0.0,-1.076806387225549,-0.47209580838323356,0.0
2019-01-30,1.0,-0.0,-0.11006632748195307,-0.0,-1.0752776963852853,-0.4784102714365627,0.0
2019-01-31,1.0,-0.0,-0.12028691803103833,-0.0,-1.047624126713242,-0.49861340728494474,0.0
2019-02-01,1.0,-0.0,-0.11917983767620674,-0.0,-1.0571070055531824,-0.49348568987612135,0.0
2019-02-04,1.0,-0.0,-0.1285612252995794,-0.0,-1.0414781895616751,-0.4752532867761818,0.0
2019-02-05,1.0,-0.0,-0.12231257072182311,-0.0,-1.0372095471171812,-0.4719875792742296,0.0
2019-02-06,1.0,-0.0,-0.12779443480090474,-0.0,-1.038898532428594,-0.4633370154121298,0.0
2019-02-07,1.0,-0.0,-0.1430823393410751,-0.0,-1.05170511271084,-0.43250486049077813,0.0
2019-02-08,1.0,-0.0,-0.15588981706672306,-0.0,-1.0788304959289416,-0.4088505868668711,0.0
2019-02-11,1.0,-0.0,-0.14613933969029722,-0.0,-1.09947143350421,-0.41050227097665276,0.0
2019-02-12,1.0,-0.0,-0.15600702950260945,-0.0,-1.094312493343274,-0.41237085951645547,0.0
2019-02-13,1.0,-0.0,-0.17501801970154035,-0.0,-1.0905256413678956,-0.4040417523158654,0.0
2019-02-14,1.0,-0.0,-0.17301472750113595,-0.0,-1.090824045118007,-0.4090289471574052,0.0
2019-02-15,1.0,-0.0,-0.20523257370859332,-0.0,-1.0763730819698472,-0.3962723937551884,0.0
2019-02-19,1.0,-0.0,-0.19996796240922682,-0.0,-1.0769703118325502,-0.3928342588637334,0.0
2019-02-20,1.0,-0.0,-0.19905403238736571,-0.0,-1.0761851317406872,-0.39698573031906365,0.0
2019-02-21,1.0,-0.0,-0.18099994658405,-0.0,-1.0778270391538913,-0.41197051439559856,0.0
2019-02-22,1.0,-0.0,-0.1805205934336672,-0.0,-1.0782764715333941,-0.4191259171977934,0.0
2019-02-25,1.0,-0.0,-0.1801566579634465,-0.0,-1.0907108826141962,-0.4208500444133401,0.0
2019-02-26,1.0,-0.0,-0.18073878627968337,-0.0,-1.0970599321522805,-0.4145980291852889,0.0
2019-02-27,1.0,-0.0,-0.1922558377824516,-0.0,-1.104001510003775,-0.40017796473062606,0.0
2019-02-28,1.0,-0.0,-0.18760622656271078,-0.0,-1.0979847303531443,-0.4122534869290744,0.0
2019-03-01,1.0,-0.0,-0.188024728018789,-0.0,-1.0959695489026267,-0.4155710930540183,0.0
2019-03-04,1.0,-0.0,-0.1875084347755675,-0.0,-1.1011093416826365,-0.41048341385732406,0.0
2019-03-05,1.0,-0.0,-0.18848578308037767,-0.0,-1.1012363715066418,-0.4157130103076049,0.0
2019-03-06,1.0,-0.0,-0.18776713736947465,-0.0,-1.1024995942217173,-0.41492182005085754,0.0
2019-03-07,1.0,-0.0,-0.1855633992563453,-0.0,-1.1077760413859998,-0.4010615940076521,0.0
2019-03-08,1.0,-0.0,-0.1677582411609642,-0.0,-1.156561676223605,-0.39329293148898004,0.0
2019-03-11,1.0,-0.0,-0.1664745278875714,-0.0,-1.1531071585419412,-0.42523056653491437,0.0
2019-03-12,1.0,-0.0,-0.12524261076914547,-0.0,-1.169966173127045,-0.47748572062330175,0.0
2019-03-13,1.0,-0.0,-0.14025120450051523,-0.0,-1.1705795527334504,-0.47411368256885844,0.0
2019-03-14,1.0,-0.0,-0.1331745284325402,-0.0,-1.1735866825471568,-0.46309170983020803,0.0
2019-03-15,1.0,-0.0,-0.12426709645149638,-0.0,-1.1788979353655487,-0.47561619473698835,0.0
2019-03-18,1.0,-0.0,-0.1364590622813156,-0.0,-1.1806578026592023,-0.4820433869839048,0.0
2019-03-19,1.0,-0.0,-0.13820407704835178,-0.0,-1.175689335654518,-0.49399112708485426,0.0
2019-03-20,1.0,-0.0,-0.1392903334645448,-0.0,-1.1760670303098466,-0.496288590226621,0.0
2019-03-21,1.0,-0.0,-0.13932489451476793,-0.0,-1.2054571026722924,-0.4681575246132208,0.0
2019-03-22,1.0,-0.0,-0.13841823970889242,-0.0,-1.225295656129179,-0.4791619285876734,0.0
2019-03-25,1.0,-0.0,-0.06948904287082418,-0.0,-1.2634499464818882,-0.48380372936735955,0.0
2019-03-26,1.0,-0.0,-0.07040380316364357,-0.0,-1.2506296160049803,-0.5087297320241093,0.0
2019-03-27,1.0,-0.0,-0.05169345498714726,-0.0,-1.2611508149487303,-0.5119064433208101,0.0
2019-03-28,1.0,-0.0,-0.03564361954128696,-0.0,-1.2253713457626174,-0.5258200261962489,0.0
2019-03-29,1.0,-0.0,-0.03949820589135212,-0.0,-1.2195210147144724,-0.5225445745598175,0.0
2019-04-01,1.0,-0.0,-0.049927600801960355,-0.0,-1.221485854310537,-0.5131710848741368,0.0
2019-04-02,1.0,-0.0,-0.05835786900727737,-0.0,-1.2278484528637297,-0.4914171434920282,0.0
2019-04-03,1.0,-0.0,-0.05877607788595271,-0.0,-1.2385813630041724,-0.4842559109874826,0.0
2019-04-04,1.0,-0.0,-0.05795609471077599,-0.0,-1.2423972621796833,-0.48201218663921425,0.0
2019-04-05,1.0,-0.0,-0.0558480265173672,-0.0,-1.2445057240745383,-0.48511183532492136,0.0
2019-04-08,1.0,-0.0,-0.0516281658780963,-0.0,-1.2449206790982466,-0.48664069023100476,0.0
2019-04-09,1.0,-0.0,-0.04471067917783735,-0.0,-1.270246872207328,-0.4777144772117962,0.0
2019-04-10,1.0,-0.0,-0.03946633917606342,-0.0,-1.2717427710170817,-0.47993189684045995,0.0
2019-04-11,1.0,-0.0,-0.045219962618908136,-0.0,-1.261332886991938,-0.4830808714815744,0.0
2019-04-12,1.0,-0.0,-0.05156760018652111,-0.0,-1.2259374057108374,-0.4654524508324876,0.0
2019-04-15,1.0,-0.0,-0.050752805912948264,-0.0,-1.2239255406515193,-0.4627977005201204,0.0
2019-04-16,1.0,-0.0,-0.05643903106610099,-0.0,-1.2200355823183249,-0.4606267962228,0.0
2019-04-17,1.0,-0.0,-0.044950009640014325,-0.0,-1.2679097694659434,-0.44143002726746905,0.0
2019-04-18,1.0,-0.0,-0.04427119204385796,-0.0,-1.2623212760682114,-0.44830436100168053,0.0
2019-04-22,1.0,-0.0,-0.04149503773532746,-0.0,-1.2669670748901114,-0.4560307411605341,0.0
2019-04-23,1.0,-0.0,-0.04461295768411148,-0.0,-1.2633326875709185,-0.4596075609553594,0.0
2019-04-24,1.0,-0.0,-0.02848608883234692,-0.0,-1.2565683942695944,-0.48058520935892474,0.0
2019-04-25,1.0,-0.0,-0.04428658638104223,-0.0,-1.2641101059992232,-0.4664798268494368,0.0
2019-04-26,1.0,-0.0,-0.04363233665559246,-0.0,-1.2730066445182724,-0.4519102990033222,0.0
2019-04-29,1.0,-0.0,-0.018198565327825385,-0.0,-1.2819382030312336,-0.4910821447511654,0.0
2019-04-30,1.0,-0.0,-0.013337425709422698,-0.0,-1.2817879963168617,-0.49513100253913334,0.0
2019-05-01,1.0,-0.0,-0.014012952210808397,-0.0,-1.2775513622152748,-0.4998604287628406,0.0
2019-05-02,1.0,-0.0,-0.014785471182279752,-0.0,-1.2645483457010547,-0.5103777269430341,0.0
2019-05-03,1.0,-0.0,-0.03188405797101449,-0.0,-1.2507246376811594,-0.5044593088071349,0.0
2019-05-06,1.0,-0.0,-0.02638691521078882,-0.0,-1.2521385382707795,-0.5078714926579174,0.0
2019-05-07,1.0,-0.0,-0.02219805348726958,-0.0,-1.2576480102624166,-0.5088820100950947,0.0
2019-05-08,1.0,-0.0,-0.03663278342498473,-0.0,-1.2208520802088543,-0.5198300283286119,0.0
2019-05-09,1.0,-0.0,-0.03579561232990836,-0.0,-1.2244098861427384,-0.5168008886420439,0.0
2019-05-10,1.0,-0.0,-0.03655997557116287,-0.0,-1.2247730616550536,-0.5146711823001971,0.0
2019-05-13,1.0,-0.0,-0.035637958311360296,-0.0,-1.2228760165422299,-0.517055705126426,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.2273450793128053,-0.5170426477852792,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.2403383964622188,-0.5063861345345675,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.240314337528164,-0.5073913282409188,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.2330793982563735,-0.517119991199362,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.2335284901459553,-0.5151590115719744,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.2333140829964524,-0.5167340428457499,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.2355754693641936,-0.5132631463206795,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.2570894188189345,-0.4934125477899716,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.254141524958859,-0.48856280855732315,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.252907295666484,-0.48982446516730666,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.2574352239459357,-0.47864510656926323,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.2490960989533777,-0.46940328938425985,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.2393438177874185,-0.47218004338394787,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.2558490973365357,-0.4426963866475969,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.3091387637705543,-0.40427090682151195,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.3612957259415357,-0.3403847192954017,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.3713922475587654,-0.3335767805458627,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.3647208396450985,-0.3403213590132006,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.3559390698428133,-0.3448387619510614,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.3672391375013544,-0.34161339256690865,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.365731680800174,-0.3522504892367906,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.3678770569835443,-0.3521011831905345,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.3702344047424808,-0.3490781530429108,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.369242057776449,-0.34834361496861155,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.3816195548272567,-0.3495288816058993,0.0
2019-06-19,1.0,-0.0,-0.0,-0.00591248433327884,-1.381396109203858,-0.3373385646558771,0.0
2019-06-20,1.0,-0.0,-0.0,-0.012179172797122773,-1.375946814887472,-0.3365211705084191,0.0
2019-06-21,1.0,-0.0,-0.0,-0.013486268526591108,-1.370313862249346,-0.3406985614646905,0.0
2019-06-24,1.0,-0.0,-0.0,-0.023163702914583844,-1.351389002704253,-0.35701603430850337,0.0
2019-06-25,1.0,-0.0,-0.0,-0.024559967253376995,-1.3488334015554646,-0.35546459271387637,0.0
2019-06-26,1.0,-0.0,-0.0,-0.020242914979757085,-1.346564175511544,-0.3687493161177372,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0465681535699489,-1.3745062836624777,-0.3409750034525618,0.0
2019-06-28,1.0,-0.0,-0.0,-0.04676844924215234,-1.37657712376798,-0.3375113884210817,0.0
2019-07-01,1.0,-0.0,-0.0,-0.04891903816457092,-1.3799084491506728,-0.32875579086697554,0.0
2019-07-02,1.0,-0.0,-0.0,-0.04443157372166142,-1.3783716697004798,-0.3352363616305367,0.0
2019-07-03,1.0,-0.0,-0.0,-0.05175891894879376,-1.3821814463757702,-0.3294829634951778,0.0
2019-07-05,1.0,-0.0,-0.0,-0.05999227330426624,-1.3764004636017442,-0.32316904906451793,0.0
2019-07-08,1.0,-0.0,-0.0,-0.05997572279849922,-1.376075921430148,-0.3227488413153829,0.0
2019-07-09,1.0,-0.0,-0.0,-0.05856725307450505,-1.3771025202669167,-0.32173385540175375,0.0
2019-07-10,1.0,-0.0,-0.0,-0.05297428539896258,-1.3912095795166095,-0.31489349961372914,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0515111405250386,-1.3906629163909112,-0.3153816457092433,0.0
2019-07-12,1.0,-0.0,-0.0,-0.05293370867141359,-1.3949053375282885,-0.31202737760114807,0.0
2019-07-15,1.0,-0.0,-0.0,-0.10360580845162343,-1.3478000761407516,-0.2679066731930168,0.0
2019-07-16,1.0,-0.0,-0.0,-0.1126040363379209,-1.3446390687047816,-0.2626611543273677,0.0
2019-07-17,1.0,-0.0,-0.0,-0.1113015095879233,-1.3452196382428943,-0.26345709234326126,0.0
2019-07-18,1.0,-0.0,-0.0,-0.11158506765201326,-1.3478780633592349,-0.2574851926316361,0.0
2019-07-19,1.0,-0.0,-0.0,-0.11894021739130436,-1.3392391304347826,-0.2592119565217391,0.0
2019-07-22,1.0,-0.0,-0.004545578268325213,-0.12455428835842021,-1.346634366749231,-0.24616892130977983,0.0
2019-07-23,1.0,-0.0,-0.008953599129133216,-0.12447952102326848,-1.3440195945026534,-0.2440059872091441,0.0
2019-07-24,1.0,-0.0,-0.009624534406351104,-0.1334928359750958,-1.3397678149044343,-0.23590984475680377,0.0
2019-07-25,1.0,-0.0,-0.0019011923191830304,-0.13761916401857735,-1.3452293652733642,-0.23126646568347864,0.0
2019-07-26,1.0,-0.0,-0.018040598231745943,-0.12738590354477097,-1.3665408874321756,-0.2423499600627978,0.0
2019-07-29,1.0,-0.0,-0.0,-0.13121409633230224,-1.3619089703932832,-0.2686975254087494,0.0
2019-07-30,1.0,-0.0,-0.0006904170118751726,-0.1351836509251588,-1.3529687931510634,-0.27282518641259323,0.0
2019-07-31,1.0,-0.0,-0.05076974378925138,-0.12996720947034957,-1.3432168065358752,-0.2549046851553382,0.0
2019-08-01,1.0,-0.0,-0.06959320717020923,-0.12764304345413174,-1.3358399467229036,-0.24177257339475,0.0
2019-08-02,1.0,-0.0,-0.05603065304309196,-0.14804531319413594,-1.3404875610839628,-0.2319802310084407,0.0
2019-08-05,1.0,-0.0,-0.050556959915553215,-0.1423372871468652,-1.359343315092086,-0.22561737826050726,0.0
2019-08-06,1.0,-0.0,-0.05363733289592389,-0.14768036304983734,-1.3024412914513792,-0.23005002870499466,0.0
2019-08-07,1.0,-0.0,-0.06778413736713,-0.14036522213137093,-1.2901608067593349,-0.22722812755519214,0.0
2019-08-08,1.0,-0.0,-0.07049551392184134,-0.14614524530257164,-1.2887998036488586,-0.2216586217240721,0.0
2019-08-09,1.0,-0.0,-0.059611629420698635,-0.14102842265133433,-1.2783412887828163,-0.23310371013234976,0.0
2019-08-12,1.0,-0.0,-0.05413969612436693,-0.14792947485307262,-1.2897651870108062,-0.21650461771795357,0.0
2019-08-13,1.0,-0.0,-0.039179104477611935,-0.1444949167207441,-1.300562405364482,-0.21963551806186457,0.0
2019-08-14,1.0,-0.0,-0.04768183408228614,-0.14318004466808384,-1.2904501789414202,-0.2095363668164572,0.0
2019-08-15,1.0,-0.0,-0.06556638762318534,-0.15900180141994277,-1.2576825262265552,-0.16689625940447178,0.0
2019-08-16,1.0,-0.0,-0.057174768641633865,-0.1660461653015637,-1.2715934475055846,-0.16447718327837466,0.0
2019-08-19,1.0,-0.0,-0.05494388596351258,-0.16429977128876122,-1.2753576937396947,-0.16483165789053772,0.0
2019-08-20,1.0,-0.0,-0.0563716391790847,-0.16956567852786766,-1.270324017606194,-0.1552473882377897,0.0
2019-08-21,1.0,-0.0,-0.056017806985001854,-0.1800837352270921,-1.264746409454661,-0.14897450845301818,0.0
2019-08-22,1.0,-0.0,-0.0590788777130757,-0.17400741132874536,-1.263684489147697,-0.15013234515616727,0.0
2019-08-23,1.0,-0.0,-0.06294112982103676,-0.172962541965159,-1.2630785904993522,-0.14451875545216633,0.0
2019-08-26,1.0,-0.0,-0.05455830018840276,-0.1733567092317354,-1.2572221059242201,-0.13156792966296837,0.0
2019-08-27,1.0,-0.0,-0.05170071581587334,-0.17221380427399552,-1.2540623857045823,-0.134489785255238,0.0
2019-08-28,1.0,-0.0,-0.050892180682916635,-0.17135616688873212,-1.256368053922721,-0.13389241581106145,0.0
2019-08-29,1.0,-0.0,-0.04766630971347977,-0.17308747094313998,-1.2578420873925877,-0.13325671899078018,0.0
2019-08-30,1.0,-0.0,-0.049367253750815396,-0.17338551859099804,-1.2550293542074364,-0.13148075668623613,0.0
2019-09-03,1.0,-0.0,-0.05704969349158732,-0.18497456632320333,-1.241189513499413,-0.12536846224077214,0.0
2019-09-04,1.0,-0.0,-0.030091320616479577,-0.19114530182902897,-1.2525315958866472,-0.14284219064814088,0.0
2019-09-05,1.0,-0.0,-0.03131442290128128,-0.18282403903864722,-1.2599358054330525,-0.13546097440045926,0.0
2019-09-06,1.0,-0.0,-0.02720929021507056,-0.18976201635161172,-1.2690985783471334,-0.11768994427953965,0.0
2019-09-09,1.0,-0.0,-0.01507878534905562,-0.18890222268600648,-1.2730355838463947,-0.1317437128247939,0.0
2019-09-10,1.0,-0.0,-0.016971346410598748,-0.2203194002259423,-1.2275084728355756,-0.10272671253979665,0.0
2019-09-11,1.0,-0.0,-0.026598870633926977,-0.23287426220711857,-1.2128420676086566,-0.0828116615989984,0.0
2019-09-12,1.0,-0.0,-0.01283782062711735,-0.2382383657250567,-1.2097862910415447,-0.08632415497083472,0.0
2019-09-13,1.0,-0.0,-0.011680693700586584,-0.2294312675337924,-1.2116806937005866,-0.09760265238459576,0.0
2019-09-16,1.0,-0.0,-0.005315886321815579,-0.23806481292169288,-1.2135299529748516,-0.09880392557759149,0.0
