Date,IWF,IWM,KB,MTUM,SPY,VLUE,VXX
2018-12-26,-0.06952130394024615,-0.42489945265959056,1.0,-0.0,-0.7992077171973753,-0.7303516888929209,0.0
2018-12-27,-0.023217779854560323,-0.4009812797523437,1.0,-0.0,-0.7447212406179726,-0.7515259484244036,0.0
2018-12-28,-0.02333868847670513,-0.40078866656930046,1.0,-0.0,-0.7449685993865927,-0.7518621293997372,0.0
2018-12-31,-0.022497516507917956,-0.40282241570735694,1.0,-0.0,-0.7448723192894291,-0.7515339215800854,0.0
2019-01-02,-0.019412657636618404,-0.4026447921531995,1.0,-0.0,-0.743577767398412,-0.7535614198972442,0.0
2019-01-03,-0.025906584590250022,-0.4004434460425358,1.0,-0.0,-0.7479942818799779,-0.7430638620649415,0.0
2019-01-04,-0.0035114193679445134,-0.4065991468121536,1.0,-0.0,-0.7415189065265969,-0.7503990249281755,0.0
2019-01-07,-0.0,-0.3793919015188214,1.0,-0.0,-0.7367281224175761,-0.7334511156071011,0.0
2019-01-08,-0.0,-0.36154328375220834,1.0,-0.0,-0.7551148344446345,-0.7328318231036646,0.0
2019-01-09,-0.0,-0.3502376277071061,1.0,-0.0,-0.7551723156606619,-0.7404593187057116,0.0
2019-01-10,-0.0,-0.3549188047604098,1.0,-0.0,-0.7551299980022261,-0.7439139244841463,0.0
2019-01-11,-0.0,-0.35113124767011733,1.0,-0.0,-0.762423651535572,-0.7539930605339374,0.0
2019-01-14,-0.0,-0.35134903150124464,1.0,-0.0,-0.757288775714572,-0.7525106577780322,0.0
2019-01-15,-0.0,-0.35299184564143793,1.0,-0.0,-0.7546514298840015,-0.7636097392902264,0.0
2019-01-16,-0.0,-0.36139986139986136,1.0,-0.0,-0.7668052668052668,-0.7592977592977593,0.0
2019-01-17,-0.0,-0.3701849332908865,1.0,-0.0,-0.7657511648771452,-0.7581686105403292,0.0
2019-01-18,-0.0,-0.37250392967340046,1.0,-0.0,-0.7675088781510159,-0.7708563777143855,0.0
2019-01-22,-0.0,-0.25654403961796957,1.0,-0.0,-0.88421176748025,-0.8070097865817711,0.0
2019-01-23,-0.0,-0.22329376854599403,1.0,-0.0,-0.8918100890207714,-0.8522255192878339,0.0
2019-01-24,-0.0,-0.23329688838982302,1.0,-0.0,-0.8665524068437694,-0.8551461245235069,0.0
2019-01-25,-0.0,-0.13343526096471506,1.0,-0.0,-0.945318823635219,-0.9190874479119826,0.0
2019-01-28,-0.0,-0.13196136835454464,1.0,-0.0,-0.955772181604838,-0.9209615789632036,0.0
2019-01-29,-0.0,-0.13745448032953259,1.0,-0.0,-0.9395558474120949,-0.9078562473882156,0.0
2019-01-30,-0.0,-0.1321277483167491,1.0,-0.0,-0.9311505690281833,-0.9159268307215634,0.0
2019-01-31,-0.0,-0.1224828239753613,1.0,-0.0,-0.9222636815920399,-0.9166370528310828,0.0
2019-02-01,-0.0,-0.12364457383916103,1.0,-0.0,-0.9325629066278482,-0.9145895843854907,0.0
2019-02-04,-0.0,-0.12152808721741973,1.0,-0.0,-0.9315569022368773,-0.9175355731812376,0.0
2019-02-05,-0.0,-0.11665082006180176,1.0,-0.0,-0.9234906108866174,-0.9310969812217731,0.0
2019-02-06,-0.0,-0.11943536404160474,1.0,-0.0,-0.9267756315007429,-0.92555720653789,0.0
2019-02-07,-0.0,-0.1151104775481112,1.0,-0.0,-0.9263483012592063,-0.928367783321454,0.0
2019-02-08,-0.0,-0.11005212211466865,1.0,-0.0,-0.9351898734177215,-0.9331645569620253,0.0
2019-02-11,-0.0,-0.088497978395993,1.0,-0.0,-0.9296059380846056,-0.9992154969525074,0.0
2019-02-12,-0.0,-0.09588171262699564,1.0,-0.0,-0.9321782776971456,-0.9956156265118529,0.0
2019-02-13,-0.0,-0.1102092734486205,1.0,-0.0,-0.9325236984766347,-0.9858566280020594,0.0
2019-02-14,-0.0,-0.07991380356926066,1.0,-0.0,-0.9582372222896686,-0.9969345635546922,0.0
2019-02-15,-0.0,-0.08469688230472665,1.0,-0.0,-0.9560426216569018,-0.9949910445948819,0.0
2019-02-19,-0.0,-0.06707871296127976,1.0,-0.0,-0.9715203296370356,-0.9911531236744833,0.0
2019-02-20,-0.0,-0.06121151575697029,1.0,-0.0,-0.9777192504465231,-0.9883449883449883,0.0
2019-02-21,-0.0,-0.07719732906305708,1.0,-0.0,-0.9727165604133305,-0.9714777774420642,0.0
2019-02-22,-0.0,-0.07165552092474355,1.0,-0.0,-0.9778497291736012,-0.9764577722637455,0.0
2019-02-25,-0.0,-0.07510794867116706,1.0,-0.0,-0.9863771817794806,-0.9793225080581404,0.0
2019-02-26,-0.0,-0.07147200097282179,1.0,-0.0,-0.9889037514440324,-0.979661944427555,0.0
2019-02-27,-0.0,-0.07683018867924529,1.0,-0.0,-0.9563773584905662,-0.9856603773584907,0.0
2019-02-28,-0.0,-0.07428882043848524,1.0,-0.0,-0.9525880292323489,-0.9930240985685813,0.0
2019-03-01,-0.0,-0.07495468277945619,1.0,-0.0,-0.950453172205438,-0.9957401812688821,0.0
2019-03-04,-0.0,-0.0626301022716988,1.0,-0.0,-0.9534799529369175,-1.0007542160678191,0.0
2019-03-05,-0.0,-0.06522267452457622,1.0,-0.0,-0.9600522510480588,-1.0125463272373778,0.0
2019-03-06,-0.0,-0.06525760378445583,1.0,-0.0,-0.9614883100342664,-1.0056706189162143,0.0
2019-03-07,-0.0,-0.04440610243370868,1.0,-0.0,-0.9805061145417121,-1.0020886305848167,0.0
2019-03-08,-0.0,-0.021741785757908878,1.0,-0.0,-1.016123122022719,-1.0157566874312935,0.0
2019-03-11,-0.0,-0.023376143398318398,1.0,-0.0,-1.0225445809849396,-1.0339708645169239,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-1.0365172919200425,-1.0819534100477126,0.0
2019-03-13,-0.0,-0.0037621092892748532,1.0,-0.0,-1.0479668934382544,-1.083362071668182,0.0
2019-03-14,-0.0,-0.005765494767186815,1.0,-0.0,-1.0478160055148211,-1.079839568841261,0.0
2019-03-15,-0.0,-0.0035415426082050956,1.0,-0.0,-1.0520262011470838,-1.0785407590810794,0.0
2019-03-18,-0.0,-0.004207396159564708,1.0,-0.0,-1.0626996931447914,-1.0965486697668534,0.0
2019-03-19,-0.0,-0.005236599066933257,1.0,-0.0,-1.0634421911199974,-1.1050176140150434,0.0
2019-03-20,-0.0,-0.018670150062127633,1.0,-0.0,-1.0593557842418837,-1.1080064995061651,0.0
2019-03-21,-0.0,-0.02066484111316309,1.0,-0.0,-1.0764822008533401,-1.086989747182067,0.0
2019-03-22,-0.0,-0.020427797197190775,1.0,-0.0,-1.1126896065163712,-1.0737581374466858,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-1.1146927250230019,-1.0579967638567211,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-1.112942882360358,-1.0392447358466774,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-1.1162556300985857,-1.0334498724369272,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-1.114396372567542,-1.034385036841111,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-1.1127599243856332,-1.0378386893509766,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-1.1120501376887284,-1.053207989111512,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-1.1290612848282289,-1.0846161262332488,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-1.136728791773779,-1.07663881748072,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-1.095457012418989,-1.0970852089518883,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-1.0950905548279937,-1.0990832721116683,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-1.0958842874932149,-1.0970656789808102,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-1.1310227963039934,-1.0662147904210761,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-1.1230004461156078,-1.0635396086928812,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-1.1339203113535585,-1.0561776246530767,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-1.1335694005805976,-1.0565285354260374,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-1.1321145992853496,-1.0583205717202655,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-1.135252441437416,-1.056169017680475,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-1.1344003578046131,-1.0602836879432624,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-1.126809163232052,-1.0681810920476693,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-1.1297707479508197,-1.0721055327868854,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-1.1292495189223861,-1.0779345734445156,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-1.1251241629017272,-1.0790797526354579,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-1.1429593030815237,-1.1076257963853855,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-1.1720755946562398,-1.086314760508309,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-1.1742120530621558,-1.0851341220951076,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-1.1725762135287192,-1.098390684286275,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-1.1641206423815118,-1.0999804151978065,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-1.1577677027952642,-1.1039172836687432,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-1.1603807530012105,-1.1106931405580454,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-1.1607102133898028,-1.097116794266167,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-1.1572964169381108,-1.1000325732899023,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-1.1417845237709958,-1.0945661671898768,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-1.154436280063445,-1.0825429708995566,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-1.154316593321253,-1.081510484079731,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-1.153480244636443,-1.0824515419214962,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-1.1364841130448666,-1.0568737026983874,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-1.149249928337102,-1.0357677485110042,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-1.1460563200815495,-1.0394686544342508,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-1.1446663264004084,-1.0453617455659054,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-1.1285615010423906,-1.0301977383283847,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-1.127190628058985,-1.0304714389466039,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-1.126263739724733,-1.0232433624137822,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-1.1293480656026695,-1.0185727327100451,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-1.124344851395035,-1.0140915795750556,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-1.1235863538109707,-1.0091475830957677,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-1.1291147929732597,-0.9911073668445193,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-1.1291107644305771,-0.9910140405616225,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-1.1252575710271622,-0.9968154854823604,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-1.1235441317309773,-0.9658315054527481,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-1.0987112525883116,-0.9918410235806779,0.0
2019-06-05,-0.0,-0.0,1.0,-0.0,-1.1064129237547422,-0.9531881042712029,0.0
2019-06-06,-0.0,-0.0,1.0,-0.0,-1.0755706921944035,-0.992666912125675,0.0
2019-06-07,-0.0,-0.0,1.0,-0.0,-1.040954190415875,-0.9748182997074701,0.0
2019-06-10,-0.0,-0.0,1.0,-0.0,-1.0265042117930205,-0.9819193742478942,0.0
2019-06-11,-0.0,-0.0,1.0,-0.0,-1.0329590946031362,-0.9769737832224662,0.0
2019-06-12,-0.0,-0.0,1.0,-0.0,-1.031739339918092,-0.9795832329559142,0.0
2019-06-13,-0.0,-0.0,1.0,-0.0,-1.038412870571222,-0.9743612918775608,0.0
2019-06-14,-0.0,-0.0,1.0,-0.0,-1.0633341349044128,-0.9425574125285561,0.0
2019-06-17,-0.0,-0.0,1.0,-0.0,-1.0597010436404102,-0.9479082077656471,0.0
2019-06-18,-0.0,-0.0,1.0,-0.0,-1.0601858814329113,-0.9476042951243722,0.0
2019-06-19,-0.0,-0.0,1.0,-0.0,-1.058353919383021,-0.9542387178405735,0.0
2019-06-20,-0.0,-0.0,1.0,-0.0,-1.0593358244937319,-0.9541646576663452,0.0
2019-06-21,-0.0,-0.0,1.0,-0.0,-1.0542045386143382,-0.9554866670679587,0.0
2019-06-24,-0.0,-0.0,1.0,-0.0,-1.0572899418972213,-0.953216726375049,0.0
2019-06-25,-0.0,-0.0,1.0,-0.0,-1.0577899258102303,-0.945814435466915,0.0
2019-06-26,-0.0,-0.0,1.0,-0.0,-1.0451955374280228,-0.9538447696737044,0.0
2019-06-27,-0.0,-0.0,1.0,-0.0,-1.0378074109749857,-0.9723367749315192,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0,-1.0290965694785366,-0.9643776567083757,0.0
2019-07-01,-0.0,-0.0,1.0,-0.0,-1.0376856639072352,-0.9508980604285586,0.0
2019-07-02,-0.0,-0.0,1.0,-0.0,-1.0241196764216036,-0.949946466809422,0.0
2019-07-03,-0.0,-0.0,1.0,-0.0,-1.015163678530015,-0.9581066214729581,0.0
2019-07-05,-0.0,-0.0,1.0,-0.0,-1.0016932034220534,-0.9688391159695817,0.0
2019-07-08,-0.0,-0.0,1.0,-0.0,-1.0144827998088866,-0.9716614906832298,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0,-1.0112785320005968,-0.9724600924958973,0.0
2019-07-10,-0.0,-0.0,1.0,-0.0,-1.0040544972125331,-0.977193453179501,0.0
2019-07-11,-0.0,-0.0,1.0,-0.0,-1.000715009235536,-0.9784901388309599,0.0
2019-07-12,-0.0,-0.0,1.0,-0.0,-0.9873304782298359,-0.9867356650011897,0.0
2019-07-15,-0.0,-0.008800356771220456,1.0,-0.0,-0.9887914374907091,-0.9755314404638027,0.0
2019-07-16,-0.0,-0.007294488939172894,1.0,-0.0,-1.0030071158483937,-0.967040819364635,0.0
2019-07-17,-0.0,-0.015630117002590132,1.0,-0.0,-0.9990473071541277,-0.9624579475423501,0.0
2019-07-18,-0.0,-0.01697081376686679,1.0,-0.0,-0.997681745229745,-0.9574392201153183,0.0
2019-07-19,-0.0,-0.02434053111984167,1.0,-0.0,-0.9752459161669571,-0.9543615041502969,0.0
2019-07-22,-0.0,-0.02344672808882589,1.0,-0.0,-0.9674580675643752,-0.962054098747933,0.0
2019-07-23,-0.0,-0.02601966980714138,1.0,-0.0,-0.9686050976106795,-0.9587997282849463,0.0
2019-07-24,-0.0,-0.025203876610329745,1.0,-0.0,-0.9695366977898592,-0.9599633613048103,0.0
2019-07-25,-0.0,-0.0013905736856120003,1.0,-0.0,-1.0092014556643687,-0.9480458001716027,0.0
2019-07-26,-0.0,-0.027798625078802795,1.0,-0.0,-1.0185524301281859,-0.9556602923959052,0.0
2019-07-29,-0.0,-0.03406813627254509,1.0,-0.0,-1.0078664792271108,-0.9491221248467082,0.0
2019-07-30,-0.0,-0.037378988884904985,1.0,-0.0,-1.0051392374805785,-0.945380662125015,0.0
2019-07-31,-0.0,-0.027829313543599257,1.0,-0.0,-1.0118499012508229,-0.952720090968939,0.0
2019-08-01,-0.0,-0.03881755747984473,1.0,-0.0,-1.0056136160047777,-0.9415347865034339,0.0
2019-08-02,-0.0,-0.033012256583067424,1.0,-0.0,-1.0106164077177706,-0.9385083350729132,0.0
2019-08-05,-0.0,-0.03761228107068826,1.0,-0.0,-1.0222609427103675,-0.944302580587016,0.0
2019-08-06,-0.0,-0.04525074972534814,1.0,-0.0,-0.9859556400130647,-0.9380029098251137,0.0
2019-08-07,-0.0,-0.04362882936214296,1.0,-0.0,-0.9735089536776678,-0.9427556607962114,0.0
2019-08-08,-0.0,-0.04288169748696064,1.0,-0.0,-0.974099099099099,-0.946509009009009,0.0
2019-08-09,-0.0,-0.02561158703523801,1.0,-0.0,-0.9551355647796521,-0.9631134269480998,0.0
2019-08-12,-0.0,-0.021729580929510647,1.0,-0.0,-0.9452953407327145,-0.961490028406595,0.0
2019-08-13,-0.0,-0.030225528946756567,1.0,-0.0,-0.930975354568705,-0.9451290397581957,0.0
2019-08-14,-0.0,-0.037210648148148145,1.0,-0.0,-0.9139756944444444,-0.9423032407407407,0.0
2019-08-15,-0.0,-0.05796894622673822,1.0,-0.0,-0.897020207786277,-0.8991894051832401,0.0
2019-08-16,-0.0,-0.07376383246953355,1.0,-0.0,-0.8608488583835271,-0.8669281411962461,0.0
2019-08-19,-0.0,-0.05745047852214557,1.0,-0.0,-0.8557200089027377,-0.8689071889606054,0.0
2019-08-20,-0.0,-0.06024029523571686,1.0,-0.0,-0.8536862843031161,-0.8608451954826716,0.0
2019-08-21,-0.0,-0.06604950248066743,1.0,-0.0,-0.8527675379029352,-0.8528784057207793,0.0
2019-08-22,-0.0,-0.067302097475825,1.0,-0.0,-0.8493253165609155,-0.8541464631071458,0.0
2019-08-23,-0.0,-0.06909948661024004,1.0,-0.0,-0.8547800749271542,-0.8512002220063827,0.0
2019-08-26,-0.0,-0.0614601952426784,1.0,-0.0,-0.8452358036573628,-0.8432008799670013,0.0
2019-08-27,-0.0,-0.06207200022001595,1.0,-0.0,-0.8451362723797476,-0.8429911168559722,0.0
2019-08-28,-0.0,-0.0515823915972394,1.0,-0.0,-0.8592207649371717,-0.8387637823421045,0.0
2019-08-29,-0.0,-0.05418665204878717,1.0,-0.0,-0.8647389338084144,-0.8219542277648348,0.0
2019-08-30,-0.0,-0.055422015842665935,1.0,-0.0,-0.8584539743239552,-0.8176181371210052,0.0
2019-09-03,-0.0,-0.048310497297887445,1.0,-0.0,-0.8524482777444183,-0.8286478519569845,0.0
2019-09-04,-0.0,-0.04203859907733465,1.0,-0.0,-0.8548030464335434,-0.8329375153550078,0.0
2019-09-05,-0.0,-0.03855731603863941,1.0,-0.0,-0.8577839805161044,-0.8401609063295297,0.0
2019-09-06,-0.0,-0.030054272233888783,1.0,-0.0,-0.8850737720566176,-0.8120926173398423,0.0
2019-09-09,-0.0,-0.026739717065990678,1.0,-0.0,-0.8801210237958951,-0.8189276855561916,0.0
2019-09-10,-0.0,-0.027946669574937976,1.0,-0.0,-0.8761349074351774,-0.8224227717643211,0.0
2019-09-11,-0.0,-0.03839815425181278,1.0,-0.0,-0.8320698747528015,-0.8761810591078883,0.0
2019-09-12,-0.0,-0.05090059122782896,1.0,-0.0,-0.8264815069434897,-0.872514780695724,0.0
2019-09-13,-0.0,-0.053345438538571585,1.0,-0.0,-0.8344062947067239,-0.8634312754484428,0.0
2019-09-16,-0.0,-0.052171282417975307,1.0,-0.0,-0.8338329528890845,-0.8641951541486759,0.0
2019-09-17,-0.0,-0.1089309138609532,1.0,-0.0,-0.79951902055094,-0.8243878443375601,0.0
2019-09-18,-0.0,-0.08260703780368232,1.0,-0.0,-0.7911809565312127,-0.8498202418564115,0.0
2019-09-19,-0.0,-0.08798148904314687,1.0,-0.0,-0.7818157070913297,-0.8524023410916021,0.0
2019-09-20,-0.0,-0.11300005457621569,1.0,-0.0,-0.7779020902690607,-0.837908639414943,0.0
2019-09-23,-0.0,-0.12176144584891753,1.0,-0.0,-0.7625378798219989,-0.8457779355155751,0.0
2019-09-24,-0.0,-0.12225953531547766,1.0,-0.0,-0.7626068201053868,-0.8453326780790128,0.0
2019-09-25,-0.0,-0.11309637469652743,1.0,-0.0,-0.7692244742082436,-0.8455222455604353,0.0
