Date,CLLS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-20,1.0,-0.4292423293675642,-1.698872886662492,-0.0,-1.5446462116468378,-1.588979336255479,0.0
2018-11-21,1.0,-0.4239648449588414,-1.6805099956675125,-0.0,-1.5283777929070992,-1.5564151760846694,0.0
2018-11-23,1.0,-0.4239110287303059,-1.6698795180722892,-0.0,-1.529440840284214,-1.5552672227371023,0.0
2018-11-26,1.0,-0.422988790487397,-1.6874961293119464,-0.0,-1.5288908156313867,-1.5537251501826963,0.0
2018-11-27,1.0,-0.4024232732640384,-1.6896488098899072,-0.0,-1.5166369395411772,-1.5417307337474628,0.0
2018-11-28,1.0,-0.40188354056383113,-1.6985719561738273,-0.0,-1.514280438261726,-1.5406253847100826,0.0
2018-11-29,1.0,-0.3550707119545509,-1.6643901849389582,-0.0,-1.4923848664329749,-1.5318505983319233,0.0
2018-11-30,1.0,-0.35713853049851596,-1.67011932885093,-0.0,-1.5003937246350476,-1.5296504936701194,0.0
2018-12-03,1.0,-0.3524848484848485,-1.674242424242424,-0.0,-1.5028484848484847,-1.531090909090909,0.0
2018-12-04,1.0,-0.3394279507603186,-1.6745112237509052,-0.0,-1.4947501810282404,-1.5255853246439777,0.0
2018-12-06,1.0,-0.30834495583449556,-1.556194793119479,-0.0,-1.4785564853556483,-1.4682124593212458,0.0
2018-12-07,1.0,-0.2982425410171075,-1.5664156010976822,-0.0,-1.48922753547031,-1.4848484848484846,0.0
2018-12-10,1.0,-0.2457343786027208,-1.5729190684805165,-0.0,-1.4883560064560757,-1.4573437860272078,0.0
2018-12-11,1.0,-0.22973990615767828,-1.5880785494989282,-0.0,-1.4919770607657996,-1.4829983201065864,0.0
2018-12-12,1.0,-0.23759897531439217,-1.5953656264555194,-0.0,-1.5041336748952028,-1.4850372612948302,0.0
2018-12-13,1.0,-0.23688801023374811,-1.5876846144900572,-0.0,-1.5090708221886266,-1.4810443074776136,0.0
2018-12-14,1.0,-0.23542141896239105,-1.6158390360882025,-0.0,-1.5083347955781714,-1.4893256126805874,0.0
2018-12-17,1.0,-0.20616637579988364,-1.613496218731821,-0.0,-1.4873182082606167,-1.5102966841186738,0.0
2018-12-18,1.0,-0.18675496688741722,-1.5932623092427298,-0.0,-1.4739418370285058,-1.5046933486898937,0.0
2018-12-19,1.0,-0.1894148813637411,-1.5925478000460724,-0.0,-1.4728749136143746,-1.5041465100207327,0.0
2018-12-20,1.0,-0.18600663084486108,-1.5664799359780495,-0.0,-1.4733051331885219,-1.4904538698982508,0.0
2018-12-21,1.0,-0.17635361627180274,-1.5619567070052838,-0.0,-1.4687801829441511,-1.4744048633600364,0.0
2018-12-24,1.0,-0.149817158931083,-1.5329395218002815,-0.0,-1.4562025316455698,-1.4869198312236287,0.0
2018-12-26,1.0,-0.14775651784715227,-1.5624370594159114,-0.0,-1.417925478348439,-1.4665995300436387,0.0
2018-12-27,1.0,-0.05273562727078436,-1.5001068604402652,-0.0,-1.310910450951058,-1.4792690745885873,0.0
2018-12-28,1.0,-0.04682077838876728,-1.5058993113021193,-0.0,-1.3099140462335166,-1.476109123912231,0.0
2018-12-31,1.0,-0.045454545454545456,-1.5096677705373358,-0.0,-1.3102766798418972,-1.475964106398889,0.0
2019-01-02,1.0,-0.041771138970392106,-1.5086689783942384,-0.0,-1.3081355028007469,-1.476126967191251,0.0
2019-01-03,1.0,-0.039451206491565236,-1.5105167627589153,-0.0,-1.30765534913517,-1.4808349348708096,0.0
2019-01-04,1.0,-0.0,-1.5188519381486973,-0.0,-1.2891336581232788,-1.4875026477441218,0.0
2019-01-07,1.0,-0.0,-1.467293582721918,-0.0,-1.254727704867211,-1.4449209465743518,0.0
2019-01-08,1.0,-0.0,-1.4595904894527822,-0.0,-1.2560214554644384,-1.4419516220537418,0.0
2019-01-09,1.0,-0.0,-1.4440041173443128,-0.0,-1.2541430777148739,-1.4485331960885228,0.0
2019-01-10,1.0,-0.0,-1.4396827032038735,-0.0,-1.2629545688678272,-1.448233233748841,0.0
2019-01-11,1.0,-0.0,-1.4384817428026986,-0.0,-1.262913941391564,-1.4487304938971004,0.0
2019-01-14,1.0,-0.0,-1.444862607619735,-0.0,-1.2767438263649018,-1.4338299737072742,0.0
2019-01-15,1.0,-0.0,-1.4881931267130508,-0.0,-1.3108791903858317,-1.471853257432005,0.0
2019-01-16,1.0,-0.0,-1.4761154855643044,-0.0,-1.3033595800524935,-1.4699212598425195,0.0
2019-01-17,1.0,-0.0,-1.4853884158519917,-0.0,-1.3022180174498055,-1.4683590875643855,0.0
2019-01-18,1.0,-0.002022998296422487,-1.4833368824531514,-0.0,-1.326607751277683,-1.5117120954003407,0.0
2019-01-22,1.0,-0.0,-1.5513307984790874,-0.0,-1.3818813026946604,-1.5773406072629086,0.0
2019-01-23,1.0,-0.0,-1.5301311493553205,-0.0,-1.3941121133307508,-1.6094848099164407,0.0
2019-01-24,1.0,-0.0,-1.528311285769635,-0.0,-1.39812918580838,-1.608457408534898,0.0
2019-01-25,1.0,-0.0,-1.473480757205389,-0.0,-1.5108862486498777,-1.7003581376840429,0.0
2019-01-28,1.0,-0.0,-1.4559234144395692,-0.0,-1.5408285372385888,-1.7015784375178071,0.0
2019-01-29,1.0,-0.0,-1.4532731634868048,-0.0,-1.5418713583914088,-1.7171826802239232,0.0
2019-01-30,1.0,-0.0,-1.4518751789292872,-0.0,-1.5461208130546809,-1.7277411966790726,0.0
2019-01-31,1.0,-0.0,-1.4696430620911283,-0.0,-1.5098129232181798,-1.7590956042694823,0.0
2019-02-01,1.0,-0.0,-1.475424022152994,-0.0,-1.531556478596977,-1.7620283835237105,0.0
2019-02-04,1.0,-0.0,-1.4749927891548889,-0.0,-1.5348716469570232,-1.7588116527256994,0.0
2019-02-05,1.0,-0.0,-1.4493578941251672,-0.0,-1.5440757743041433,-1.8174792259864025,0.0
2019-02-06,1.0,-0.0,-1.430225791433892,-0.0,-1.5614525139664805,-1.8277467411545627,0.0
2019-02-07,1.0,-0.0,-1.4290373303826218,-0.0,-1.55832508298876,-1.8363519888183564,0.0
2019-02-08,1.0,-0.0,-1.4185504544395247,-0.0,-1.57026334187835,-1.8373339547890934,0.0
2019-02-11,1.0,-0.0,-1.3952850557273735,-0.0,-1.5783392659158546,-1.8616443951683492,0.0
2019-02-12,1.0,-0.0,-1.3999414348462664,-0.0,-1.5965446559297218,-1.859970717423133,0.0
2019-02-13,1.0,-0.0,-1.4212404915155061,-0.0,-1.587126974839087,-1.8430661205383265,0.0
2019-02-14,1.0,-0.0,-1.368510389230319,-0.0,-1.6266900790166814,-1.857828504536143,0.0
2019-02-15,1.0,-0.0,-1.3990274767121682,-0.0,-1.613744214658152,-1.8457437459722303,0.0
2019-02-19,1.0,-0.0,-1.3788180222352253,-0.0,-1.628554710356934,-1.8440023405500292,0.0
2019-02-20,1.0,-0.0,-1.3823701793459149,-0.0,-1.6283554096823352,-1.850252022037276,0.0
2019-02-21,1.0,-0.0,-1.3544631306597672,-0.0,-1.6496530636246032,-1.8762201575914386,0.0
2019-02-22,1.0,-0.0,-1.3502645502645503,-0.0,-1.6537918871252204,-1.874838330393886,0.0
2019-02-25,1.0,-0.0,-1.3501595933325452,-0.0,-1.6737794065492373,-1.8869251684596289,0.0
2019-02-26,1.0,-0.0,-1.35213927412216,-0.0,-1.663676600767188,-1.8855709648863974,0.0
2019-02-27,1.0,-0.0,-1.336576449083083,-0.0,-1.6653104546258626,-1.8946871867445014,0.0
2019-02-28,1.0,-0.0,-1.2718769369470897,-0.0,-1.545444300445146,-1.8174339324956332,0.0
2019-03-01,1.0,-0.0,-1.2758212655660113,-0.0,-1.5491632388572718,-1.8097706654645858,0.0
2019-03-04,1.0,-0.0,-1.3262285714285715,-0.0,-1.5618857142857145,-1.8261714285714286,0.0
2019-03-05,1.0,-0.0,-1.3126863959623767,-0.0,-1.5935420968111953,-1.8290318880477177,0.0
2019-03-06,1.0,-0.0,-1.3110563420645385,-0.0,-1.598383676276724,-1.8222043904396172,0.0
2019-03-07,1.0,-0.0,-1.3155636904421437,-0.0,-1.5906880970085224,-1.8135903449064805,0.0
2019-03-08,1.0,-0.0,-1.3078880407124682,-0.0,-1.6415105250983113,-1.8336224843858433,0.0
2019-03-11,1.0,-0.0,-1.3098352996145308,-0.0,-1.647120663473893,-1.883483237939493,0.0
2019-03-12,1.0,-0.0,-1.249483806265117,-0.0,-1.6860952156214974,-1.9637189546339449,0.0
2019-03-13,1.0,-0.0,-1.2709262894877744,-0.0,-1.7084894996727944,-1.9697186031292762,0.0
2019-03-14,1.0,-0.0,-1.2655554896494454,-0.0,-1.7060323862625304,-1.9599027225814105,0.0
2019-03-15,1.0,-0.0,-1.2453805477987048,-0.0,-1.7146931257798113,-1.981343948666152,0.0
2019-03-18,1.0,-0.0,-1.2773235541661658,-0.0,-1.73319706624985,-2.001262474449922,0.0
2019-03-19,1.0,-0.0,-1.016492133353569,-0.0,-1.3286791116507308,-1.7137653665199575,0.0
2019-03-20,1.0,-0.0,-0.991858700151787,-0.0,-1.042592337059013,-1.5651074007635344,0.0
2019-03-21,1.0,-0.0,-0.9765268234390339,-0.0,-0.9154112073748453,-1.3759122529981649,0.0
2019-03-22,1.0,-0.0,-0.9664782777514129,-0.0,-0.9949523275378576,-1.352819362353855,0.0
2019-03-25,1.0,-0.0,-0.9334876146395819,-0.0,-1.0035141853089913,-1.3485900402845634,0.0
2019-03-26,1.0,-0.0,-0.9574633304572907,-0.0,-1.005176876617774,-1.3513805004314063,0.0
2019-03-27,1.0,-0.0,-0.9307301532633029,-0.0,-1.0179955226450836,-1.3564663337351475,0.0
2019-03-28,1.0,-0.0,-0.9266474162823773,-0.0,-1.0130586562082489,-1.3700814549842695,0.0
2019-03-29,1.0,-0.0,-0.9350973970005172,-0.0,-1.0081020513704533,-1.3664023444233753,0.0
2019-04-01,1.0,-0.0,-0.9405556752099935,-0.0,-0.9991384880465216,-1.3678656041352575,0.0
2019-04-02,1.0,-0.0,-0.9547466586445484,-0.0,-1.0174481069233743,-1.325411491684215,0.0
2019-04-03,1.0,-0.0,-0.9546275589196628,-0.0,-1.0290297608807846,-1.3170910029244798,0.0
2019-04-04,1.0,-0.0,-0.9618767058008058,-0.0,-1.0198414417536716,-1.3504743750812287,0.0
2019-04-05,1.0,-0.0,-0.9535711186323007,-0.0,-1.0330209146923544,-1.3525557580491192,0.0
2019-04-08,1.0,-0.0,-0.9532239868089907,-0.0,-1.0305476004512713,-1.3553762041135122,0.0
2019-04-09,1.0,-0.0,-0.9437171066939237,-0.0,-1.055891435779218,-1.3499630290113522,0.0
2019-04-10,1.0,-0.0,-0.9277772952314775,-0.0,-1.0554156171284637,-1.3597237904976982,0.0
2019-04-11,1.0,-0.0,-0.9105132774131861,-0.0,-1.0843148333260897,-1.35129731844061,0.0
2019-04-12,1.0,-0.0,-0.9136102902833305,-0.0,-1.0827828958804102,-1.3491656527029376,0.0
2019-04-15,1.0,-0.0,-0.9161520396625206,-0.0,-1.0766721753500914,-1.3561363834043663,0.0
2019-04-16,1.0,-0.0,-0.9215942218161249,-0.0,-1.084410216246791,-1.3450376365139451,0.0
2019-04-17,1.0,-0.0,-0.8816452397498263,-0.0,-1.1103196664350243,-1.3513290479499653,0.0
2019-04-18,1.0,-0.0,-0.8789366230832718,-0.0,-1.1033838669041311,-1.3615394639676817,0.0
2019-04-22,1.0,-0.0,-0.8739972096267875,-0.0,-1.1144925008719917,-1.3714684339030345,0.0
2019-04-23,1.0,-0.0,-0.881497970407228,-0.0,-1.1290646414386103,-1.3541530269302955,0.0
2019-04-24,1.0,-0.0,-0.8722115719762984,-0.0,-1.122560125479261,-1.3621470895782501,0.0
2019-04-25,1.0,-0.0,-0.8292107333275063,-0.0,-1.1487632199982518,-1.3922734026745913,0.0
2019-04-26,1.0,-0.0,-0.8149914672034306,-0.0,-1.1685117927624382,-1.392246094604647,0.0
2019-04-29,1.0,-0.0,-0.8149558064233833,-0.0,-1.1684169073247572,-1.3922289314780785,0.0
2019-04-30,1.0,-0.0,-0.8221240099768082,-0.0,-1.166061348619437,-1.3875639959742703,0.0
2019-05-01,1.0,-0.0,-0.8327054494480463,-0.0,-1.1715437182407569,-1.3763360785000875,0.0
2019-05-02,1.0,-0.0,-0.8317785661104542,-0.0,-1.1570533876406954,-1.3907940261901635,0.0
2019-05-03,1.0,-0.0,-0.8181501632208922,-0.0,-1.153340587595212,-1.3810663764961915,0.0
2019-05-06,1.0,-0.0,-0.7845003694527753,-0.0,-1.1649497978875993,-1.3970530708045377,0.0
2019-05-07,1.0,-0.0,-0.8008976817151823,-0.0,-1.161451978385916,-1.3953285689384696,0.0
2019-05-08,1.0,-0.0,-0.8223304317848833,-0.0,-1.134232526070844,-1.3526674135999313,0.0
2019-05-09,1.0,-0.0,-0.8197018012582953,-0.0,-1.1409549254503146,-1.348616737050763,0.0
2019-05-10,1.0,-0.0,-0.8197068615158459,-0.0,-1.1427212590254658,-1.361105106143802,0.0
2019-05-13,1.0,-0.0,-0.8161970919446002,-0.0,-1.1338827285671138,-1.364499288087328,0.0
2019-05-14,1.0,-0.0,-0.7996083273021414,-0.0,-1.123164034228788,-1.3345395717144197,0.0
2019-05-15,1.0,-0.0,-0.8128211716341213,-0.0,-1.132494004796163,-1.3370161014045905,0.0
2019-05-16,1.0,-0.0,-0.8149370125974805,-0.0,-1.1329591224612219,-1.336961179192733,0.0
2019-05-17,1.0,-0.0,-0.8087628865979382,-0.0,-1.115807560137457,-1.3709621993127148,0.0
2019-05-20,1.0,-0.0,-0.7937414148351648,-0.0,-1.1221668956043955,-1.3766741071428572,0.0
2019-05-21,1.0,-0.0,-0.7901329901329902,-0.0,-1.1233805233805232,-1.3764907764907763,0.0
2019-05-22,1.0,-0.0,-0.7808935768801989,-0.0,-1.1323642912271674,-1.3745819397993309,0.0
2019-05-23,1.0,-0.0,-0.764856776400171,-0.0,-1.1409149209063703,-1.3695168875587858,0.0
2019-05-24,1.0,-0.0,-0.7891368275384881,-0.0,-1.1600501643314305,-1.3753243383497664,0.0
2019-05-28,1.0,-0.0,-0.7949039626232912,-0.0,-1.1582886312510814,-1.3727721059006748,0.0
2019-05-29,1.0,-0.0,-0.7992582690068567,-0.0,-1.1594290396308593,-1.353702186381474,0.0
2019-05-30,1.0,-0.0,-0.8005182465990066,-0.0,-1.1637659252861152,-1.3544374865039948,0.0
2019-05-31,1.0,-0.0,-0.8033034980758421,-0.0,-1.1508626280970295,-1.3697842348769838,0.0
2019-06-03,1.0,-0.0,-0.819631269070437,-0.0,-1.1581933043964072,-1.3197387081524774,0.0
2019-06-04,1.0,-0.0,-0.839164133087826,-0.0,-1.16126407742046,-1.281719693401276,0.0
2019-06-05,1.0,-0.0,-0.8306837932934843,-0.0,-1.2005595828564162,-1.2080206876086312,0.0
2019-06-06,1.0,-0.0,-0.811965811965812,-0.0,-1.1719506547092753,-1.2264325712601574,0.0
2019-06-07,1.0,-0.0,-0.8718932514814342,-0.0,-1.165451677537622,-1.2257748220147504,0.0
2019-06-10,1.0,-0.0,-0.8605156616236949,-0.0,-1.1804389516300875,-1.2207116982740251,0.0
2019-06-11,1.0,-0.0,-0.865665896843726,-0.0,-1.1871525104781455,-1.2239329398682748,0.0
2019-06-12,1.0,-0.0,-0.8776139869729174,-0.0,-1.1937778539595474,-1.2138327048337332,0.0
2019-06-13,1.0,-0.0,-0.8933350488934637,-0.0,-1.193600960713673,-1.201964316349288,0.0
2019-06-14,1.0,-0.0,-0.8960905349794239,-0.0,-1.2014317558299041,-1.1891718106995885,0.0
2019-06-17,1.0,-0.0,-0.9129760468723075,-0.0,-1.1844304669998278,-1.2107099775977943,0.0
2019-06-18,1.0,-0.0,-0.8986226846854626,-0.0,-1.193471784465265,-1.225508397737576,0.0
2019-06-19,1.0,-0.0,-0.8844331495520331,-0.0,-1.2031357684355617,-1.2198053066850447,0.0
2019-06-20,1.0,-0.0,-0.8909396696709646,-0.0,-1.2006123593082927,-1.2208374660399328,0.0
2019-06-21,1.0,-0.0,-0.9029541331951283,-0.0,-1.1862313207221216,-1.2297227260948431,0.0
2019-06-24,1.0,-0.0,-0.8552194439587341,-0.0,-1.227137611470537,-1.2889928309144958,0.0
2019-06-25,1.0,-0.0,-0.8482490272373541,-0.0,-1.2318454072487213,-1.2918287937743191,0.0
2019-06-26,1.0,-0.0,-0.8442353970684752,-0.0,-1.2057755414570115,-1.325399256180267,0.0
2019-06-27,1.0,-0.0,-0.8310390179745726,-0.0,-1.2099079351161772,-1.3430512932924157,0.0
2019-06-28,1.0,-0.0,-0.8204364209972833,-0.0,-1.2182543160108668,-1.343002366137937,0.0
2019-07-01,1.0,-0.0,-0.8283766769417792,-0.0,-1.200234446229323,-1.3129857161463987,0.0
2019-07-02,1.0,-0.0,-0.8245743571924947,-0.0,-1.2040045170257123,-1.3146716469770674,0.0
2019-07-03,1.0,-0.0,-0.8344767694311767,-0.0,-1.1914893617021276,-1.3161962657403388,0.0
2019-07-05,1.0,-0.0,-0.8472902135770913,-0.0,-1.1745007148117663,-1.3104449161720746,0.0
2019-07-08,1.0,-0.0,-0.8578192875760209,-0.0,-1.1678105994787142,-1.318462206776716,0.0
2019-07-09,1.0,-0.0,-0.8543773601284776,-0.0,-1.166847519423586,-1.3192412865141716,0.0
2019-07-10,1.0,-0.0,-0.8481150577467859,-0.0,-1.1909784266724779,-1.3191544998910438,0.0
2019-07-11,1.0,-0.0,-0.8394888849991249,-0.0,-1.2165674776824784,-1.3199282338526168,0.0
2019-07-12,1.0,-0.0,-0.8619419349179896,-0.0,-1.2171300763090958,-1.3065520568371196,0.0
2019-07-15,1.0,-0.0,-0.8762356662712535,-0.0,-1.245639471024999,-1.271604938271605,0.0
2019-07-16,1.0,-0.0,-0.8990156442256987,-0.0,-1.2581297240288274,-1.2373000527333449,0.0
2019-07-17,1.0,-0.0,-0.9295885384816983,-0.0,-1.2300165982353455,-1.20839521271949,0.0
2019-07-18,1.0,-0.0,-0.9331390290586393,-0.0,-1.2159387506525143,-1.2010179223942927,0.0
2019-07-19,1.0,-0.0,-0.9317392813747614,-0.0,-1.2157611525776775,-1.1920673494185037,0.0
2019-07-22,1.0,-0.0,-0.9054622760206517,-0.0,-1.208902772354549,-1.224174584580676,0.0
2019-07-23,1.0,-0.0,-0.9028454577097111,-0.0,-1.2236773407587889,-1.22432996867386,0.0
2019-07-24,1.0,-0.0,-0.9102900069881202,-0.0,-1.249475890985325,-1.2078092243186582,0.0
2019-07-25,1.0,-0.0,-0.907741343928743,-0.0,-1.2520193861066236,-1.2064795005021176,0.0
2019-07-26,1.0,-0.0,-0.902480565988296,-0.0,-1.2522054327888898,-1.2124639706524587,0.0
2019-07-29,1.0,-0.0,-0.906620574979215,-0.0,-1.258828162604472,-1.2103443749179539,0.0
2019-07-30,1.0,-0.0,-0.9053262200454784,-0.0,-1.2534108798320798,-1.2141857617631626,0.0
2019-07-31,1.0,-0.0,-0.8914358345021037,-0.0,-1.2632801542776997,-1.2281732117812063,0.0
2019-08-01,1.0,-0.0,-0.9008862758862759,-0.0,-1.2604861354861354,-1.2261758511758512,0.0
2019-08-02,1.0,-0.0,-0.8813275816533146,-0.0,-1.2912228189101154,-1.229201514217801,0.0
2019-08-05,1.0,-0.0,-0.886548460205306,-0.0,-1.3065369061902856,-1.2507221259387635,0.0
2019-08-06,1.0,-0.0,-0.8879099790648988,-0.0,-1.2420184926727147,-1.2315509420795534,0.0
2019-08-07,1.0,-0.0,-0.9014531848242257,-0.0,-1.217020536025061,-1.232335537765402,0.0
2019-08-08,1.0,-0.0,-0.8976642654442261,-0.0,-1.2224841737611873,-1.245710543549443,0.0
2019-08-09,1.0,-0.0,-0.90030607783122,-0.0,-1.225142107564495,-1.2470922606034107,0.0
2019-08-12,1.0,-0.0,-0.900476627749355,-0.0,-1.2302680484498665,-1.2420306965761512,0.0
2019-08-13,1.0,-0.0,-0.8960233969182418,-0.0,-1.2280326509232182,-1.240996988083286,0.0
2019-08-14,1.0,-0.0,-0.9126576772509788,-0.0,-1.203088299260548,-1.2339712918660288,0.0
2019-08-15,1.0,-0.0,-0.929398098352192,-0.0,-1.1835821537667255,-1.1893903540851007,0.0
2019-08-16,1.0,-0.0,-0.9391912304173321,-0.0,-1.1703422381425057,-1.2062491907988435,0.0
2019-08-19,1.0,-0.0,-0.9295956594755199,-0.0,-1.1725013994746587,-1.2039788141067047,0.0
2019-08-20,1.0,-0.0,-0.9241763461289347,-0.0,-1.1795846107344876,-1.2142147761129582,0.0
2019-08-21,1.0,-0.0,-0.9185220274751303,-0.0,-1.161276430816933,-1.2266052280263555,0.0
2019-08-22,1.0,-0.0,-0.9164212233747385,-0.0,-1.1584923379007128,-1.1936654287787596,0.0
2019-08-23,1.0,-0.0,-0.9174570622917201,-0.0,-1.1635050841664532,-1.191446637614287,0.0
2019-08-26,1.0,-0.0,-0.8997759648307054,-0.0,-1.15813501289259,-1.1691676882106776,0.0
2019-08-27,1.0,-0.0,-0.8956312726659358,-0.0,-1.1442186050434344,-1.1770262292316775,0.0
2019-08-28,1.0,-0.0,-0.8933792639892455,-0.0,-1.1469500924214417,-1.160645269702571,0.0
2019-08-29,1.0,-0.0,-0.8894063352213132,-0.0,-1.160771973987833,-1.1453324942311727,0.0
2019-08-30,1.0,-0.0,-0.8844528143963173,-0.0,-1.1624189160912326,-1.13814605566018,0.0
2019-09-03,1.0,-0.0,-0.9136888629445857,-0.0,-1.1521911353875662,-1.1037401492724013,0.0
2019-09-04,1.0,-0.0,-0.921128406293035,-0.0,-1.152610274172683,-1.0994032466719525,0.0
2019-09-05,1.0,-0.0,-0.9236736736736736,-0.0,-1.152027027027027,-1.095136803470137,0.0
2019-09-06,1.0,-0.0,-0.9208992506244796,-0.0,-1.1603663613655288,-1.0818900915903413,0.0
2019-09-09,1.0,-0.0,-0.9312455753133719,-0.0,-1.1614958564111106,-1.0716695123474784,0.0
2019-09-10,1.0,-0.0,-0.9036993540810335,-0.0,-1.3127254424964347,-0.9778542068618404,0.0
2019-09-11,1.0,-0.0,-0.9187286599502593,-0.0,-1.2675884163048519,-1.0290013910550941,0.0
2019-09-12,1.0,-0.0,-0.8703836576203942,-0.0,-1.3049423880471025,-1.045372050816697,0.0
2019-09-13,1.0,-0.0,-0.8712156399104843,-0.0,-1.311700375796985,-1.0395220200143562,0.0
2019-09-16,1.0,-0.0,-0.877657779277759,-0.0,-1.3028602767465407,-1.0381792102598717,0.0
2019-09-17,1.0,-0.0,-0.8826506938878812,-0.0,-1.3023579533471128,-1.033112582781457,0.0
2019-09-18,1.0,-0.0,-0.8727280394720195,-0.0,-1.3027031586049846,-1.0416649095432884,0.0
