Date,CRAI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.3503806630022874,-0.9390939196340172,-0.0,-0.5789491652726093,-0.545628350005121,0.0
2018-10-19,1.0,-0.33783005118123577,-0.9315323865369624,-0.0,-0.5778056468833678,-0.5423177304002983,0.0
2018-10-22,1.0,-0.33767467100800436,-0.9206010039343373,-0.0,-0.5847239180572514,-0.548670465337132,0.0
2018-10-23,1.0,-0.33969685666813604,-0.9205520328235732,-0.0,-0.5829575124614289,-0.5476925163609236,0.0
2018-10-24,1.0,-0.33921168875297314,-0.9264356099218485,-0.0,-0.5844036697247706,-0.5478083588175331,0.0
2018-10-25,1.0,-0.30359498680738783,-0.8825527704485487,-0.0,-0.5952176781002638,-0.516754617414248,0.0
2018-10-26,1.0,-0.2823975671168372,-0.8708021320427716,-0.0,-0.6069127889866256,-0.5098917628592917,0.0
2018-10-29,1.0,-0.2577165020696848,-0.885890290407744,-0.0,-0.5971448127505622,-0.5185945699292721,0.0
2018-10-30,1.0,-0.25781428245493954,-0.8858576969459925,-0.0,-0.5971448127505622,-0.518529383005769,0.0
2018-10-31,1.0,-0.2651082868629231,-0.8627609907923746,-0.0,-0.5986901828556608,-0.5155621838931397,0.0
2018-11-01,1.0,-0.2676335085328661,-0.8614301472973851,-0.0,-0.5993121796119655,-0.5160275128155214,0.0
2018-11-02,1.0,-0.266353439433544,-0.9019620818581875,-0.0,-0.6062601330112828,-0.5341296363696523,0.0
2018-11-05,1.0,-0.27202339414481774,-0.8928986807563222,-0.0,-0.6095437477154156,-0.548599342039677,0.0
2018-11-06,1.0,-0.25884925515921825,-0.904469044690447,-0.0,-0.6547423807571409,-0.5986401530681974,0.0
2018-11-07,1.0,-0.25915065374133234,-0.9185841929140649,-0.0,-0.6631248490702728,-0.6089626384241211,0.0
2018-11-08,1.0,-0.24663169803558574,-0.9168637937536426,-0.0,-0.6564160581439199,-0.6083856148650966,0.0
2018-11-09,1.0,-0.24821477616039553,-0.9181543531996705,-0.0,-0.6567563856083494,-0.6099972535017852,0.0
2018-11-12,1.0,-0.24802354632259832,-0.8987645025497109,-0.0,-0.6675450905232896,-0.6080974708237791,0.0
2018-11-13,1.0,-0.2280255209393878,-0.8958799972850064,-0.0,-0.6670399782800517,-0.6028303807778458,0.0
2018-11-14,1.0,-0.22966182262664675,-0.8952532934944996,-0.0,-0.6678324052695912,-0.602641586309928,0.0
2018-11-15,1.0,-0.22904440449133281,-0.8976220360256454,-0.0,-0.6725465585671155,-0.59306625055124,0.0
2018-11-16,1.0,-0.2233674645690649,-0.8868922492710382,-0.0,-0.6749508374584662,-0.6053095544856582,0.0
2018-11-19,1.0,-0.2259256747592567,-0.8862064288620641,-0.0,-0.6736742167367421,-0.6049437135494371,0.0
2018-11-20,1.0,-0.15557823129251702,-0.8868707482993199,-0.0,-0.6993877551020409,-0.6595238095238095,0.0
2018-11-21,1.0,-0.16433129621501164,-0.8834790829591114,-0.0,-0.700509842320289,-0.6281189857176622,0.0
2018-11-23,1.0,-0.16546956668352725,-0.8735457764289328,-0.0,-0.7041982802225595,-0.6288990052267747,0.0
2018-11-26,1.0,-0.16394276413942763,-0.8930896514308965,-0.0,-0.7053099145530991,-0.6284416112844161,0.0
2018-11-27,1.0,-0.15468438986538915,-0.8960561384568672,-0.0,-0.700111332276239,-0.6228872170304645,0.0
2018-11-28,1.0,-0.15612768254825213,-0.8918207585369144,-0.0,-0.7021190444054528,-0.6242407882305304,0.0
2018-11-29,1.0,-0.15001510219149577,-0.8851226633553713,-0.0,-0.6978890492331442,-0.6230493002651274,0.0
2018-11-30,1.0,-0.14917702384951292,-0.8860597917366476,-0.0,-0.6982532751091702,-0.6256298286865972,0.0
2018-12-03,1.0,-0.14641681778494192,-0.887400094029149,-0.0,-0.698770904694741,-0.6255960776412117,0.0
2018-12-04,1.0,-0.13462183746057313,-0.8970874437957183,-0.0,-0.6972350848936313,-0.6265351318703443,0.0
2018-12-06,1.0,-0.1271515824541921,-0.8400235163471274,-0.0,-0.6991540647352777,-0.5998301597151909,0.0
2018-12-07,1.0,-0.13035241859097887,-0.8397948851944999,-0.0,-0.6991540647352777,-0.5968906163242643,0.0
2018-12-10,1.0,-0.09724877669399527,-0.852587575747756,-0.0,-0.7084481026604881,-0.5822288473378917,0.0
2018-12-11,1.0,-0.10634848583100966,-0.8499124570391023,-0.0,-0.711627002139939,-0.5744763634005576,0.0
2018-12-12,1.0,-0.10304015607218339,-0.8536172980003252,-0.0,-0.7137701186798895,-0.5811087628027963,0.0
2018-12-13,1.0,-0.10265072765072766,-0.8492398648648648,-0.0,-0.7176130457380457,-0.5789695945945946,0.0
2018-12-14,1.0,-0.10047208204460362,-0.8597753540615335,-0.0,-0.7145694286179392,-0.5809539313039231,0.0
2018-12-17,1.0,-0.09772845613121584,-0.8606482686800312,-0.0,-0.7148203592814372,-0.5811963030460817,0.0
2018-12-18,1.0,-0.08862519399896535,-0.8525931195033626,-0.0,-0.7111678737713399,-0.5809299017071908,0.0
2018-12-19,1.0,-0.0801788955146487,-0.8572400829660358,-0.0,-0.7182719730360384,-0.585105003889033,0.0
2018-12-20,1.0,-0.07678380912353304,-0.842358798616275,-0.0,-0.7318547735281756,-0.5820051081439334,0.0
2018-12-21,1.0,-0.07275477040898415,-0.84226276667632,-0.0,-0.7323744248157802,-0.5704218553914471,0.0
2018-12-24,1.0,-0.055608820709491844,-0.8251518056887184,-0.0,-0.7289868967721317,-0.5861617130073505,0.0
2018-12-26,1.0,-0.05598480050664978,-0.8328055731475618,-0.0,-0.7059848005066498,-0.571785940468651,0.0
2018-12-27,1.0,-0.0,-0.8147141489328845,-0.0,-0.6532414985946814,-0.6206566389721098,0.0
2018-12-28,1.0,-0.0,-0.8171774218436566,-0.0,-0.6512359966669754,-0.6176897200876462,0.0
2018-12-31,1.0,-0.0,-0.8200710205341978,-0.0,-0.6507333642118265,-0.6170758067006329,0.0
2019-01-02,1.0,-0.0,-0.8270456878051815,-0.0,-0.661337977793674,-0.621777128106242,0.0
2019-01-03,1.0,-0.0,-0.8279887920298881,-0.0,-0.6585305105853052,-0.6268368617683686,0.0
2019-01-04,1.0,-0.0,-0.8317754116627462,-0.0,-0.6340225331187322,-0.6294106722793117,0.0
2019-01-07,1.0,-0.0,-0.801253003254159,-0.0,-0.6299078495179588,-0.6101091815942338,0.0
2019-01-08,1.0,-0.0,-0.7794652406417112,-0.0,-0.6618792971734148,-0.6144232238349886,0.0
2019-01-09,1.0,-0.0,-0.7662860980523842,-0.0,-0.6625557115819037,-0.6238476097441847,0.0
2019-01-10,1.0,-0.0,-0.7639719341061623,-0.0,-0.6640634533251983,-0.6226052471018915,0.0
2019-01-11,1.0,-0.0,-0.7612213740458015,-0.0,-0.6658320610687023,-0.6263511450381679,0.0
2019-01-14,1.0,-0.0,-0.7602307058500413,-0.0,-0.6646830846226617,-0.6267508926119199,0.0
2019-01-15,1.0,-0.0,-0.7605107633891661,-0.0,-0.6626756897449244,-0.6389135560523012,0.0
2019-01-16,1.0,-0.0,-0.7558459843290891,-0.0,-0.6519037708129285,-0.6529444172380019,0.0
2019-01-17,1.0,-0.0,-0.759487854933072,-0.0,-0.6512696419272828,-0.6523110852451987,0.0
2019-01-18,1.0,-0.0,-0.7557329552459622,-0.0,-0.6570090001232893,-0.6694920478362717,0.0
2019-01-22,1.0,-0.0,-0.8054794520547945,-0.0,-0.6658468244084683,-0.6419987546699876,0.0
2019-01-23,1.0,-0.0,-0.7899162290572643,-0.0,-0.6717304326081521,-0.664134783695924,0.0
2019-01-24,1.0,-0.0,-0.7852787592633126,-0.0,-0.6799036928176104,-0.6616741190081611,0.0
2019-01-25,1.0,-0.0,-0.7754287356688915,-0.0,-0.7157730016287165,-0.7023919777728099,0.0
2019-01-28,1.0,-0.0,-0.7678628440074069,-0.0,-0.724506736479152,-0.700274567396718,0.0
2019-01-29,1.0,-0.0,-0.7402042118698149,-0.0,-0.7323229100191448,-0.7182514358647096,0.0
2019-01-30,1.0,-0.0,-0.7386961932416478,-0.0,-0.7316123679760044,-0.7206037206037206,0.0
2019-01-31,1.0,-0.0,-0.7535379995527586,-0.0,-0.6947576909561385,-0.74625435261796,0.0
2019-02-01,1.0,-0.0,-0.7425510650259228,-0.0,-0.6376100943219438,-0.7430820163657942,0.0
2019-02-04,1.0,-0.0,-0.7355039725813989,-0.0,-0.640878641532949,-0.7393675027262814,0.0
2019-02-05,1.0,-0.0,-0.7274823910739887,-0.0,-0.6330486816680172,-0.7561241663030606,0.0
2019-02-06,1.0,-0.0,-0.6632582060202692,-0.0,-0.6040538496445318,-0.7579791256995916,0.0
2019-02-07,1.0,-0.0,-0.6723410665863212,-0.0,-0.6029828261524556,-0.737631816812293,0.0
2019-02-08,1.0,-0.0,-0.6727119104378526,-0.0,-0.6112133739702466,-0.7336672802438214,0.0
2019-02-11,1.0,-0.0,-0.6693936914825925,-0.0,-0.6285792200709026,-0.7320546616974215,0.0
2019-02-12,1.0,-0.0,-0.6777818270165208,-0.0,-0.628674684159378,-0.7304725461613216,0.0
2019-02-13,1.0,-0.0,-0.6876863174545234,-0.0,-0.6314412605706637,-0.7227900468455314,0.0
2019-02-14,1.0,-0.0,-0.6528358300027458,-0.0,-0.6578088293620526,-0.740305702169204,0.0
2019-02-15,1.0,-0.0,-0.6638468116296116,-0.0,-0.6536159296359638,-0.7365624236501344,0.0
2019-02-19,1.0,-0.0,-0.6593850390087196,-0.0,-0.6622915710570598,-0.7378614043139055,0.0
2019-02-20,1.0,-0.0,-0.652498090145149,-0.0,-0.665974025974026,-0.7373262032085562,0.0
2019-02-21,1.0,-0.0,-0.6605577445859678,-0.0,-0.6635511164055102,-0.7303521793579523,0.0
2019-02-22,1.0,-0.0,-0.6572004397215097,-0.0,-0.6707890558202028,-0.7256320996702089,0.0
2019-02-25,1.0,-0.0,-0.6619276218611522,-0.0,-0.6846996553421959,-0.730705317577548,0.0
2019-02-26,1.0,-0.0,-0.675316240373612,-0.0,-0.6910586707079455,-0.7264404787678224,0.0
2019-02-27,1.0,-0.0,-0.6578017481867212,-0.0,-0.7237307048540078,-0.7180583968755812,0.0
2019-02-28,1.0,-0.0,-0.6584276632035975,-0.0,-0.7245154287486432,-0.7183129167312761,0.0
2019-03-01,1.0,-0.0,-0.7356859410430839,-0.0,-1.0085388321995465,-0.7988945578231293,0.0
2019-03-04,1.0,-0.0,-0.7321434895003365,-0.0,-1.0002832961507135,-0.8088105102871915,0.0
2019-03-05,1.0,-0.0,-0.7365198711063373,-0.0,-1.0122448979591838,-0.8316147511636234,0.0
2019-03-06,1.0,-0.0,-0.7331124873973786,-0.0,-1.0398242834509577,-0.8277761774449085,0.0
2019-03-07,1.0,-0.0,-0.6878804249954978,-0.0,-1.096128218980731,-0.8176841347019629,0.0
2019-03-08,1.0,-0.0,-0.6773781733294426,-0.0,-1.143784651298512,-0.8263422818791946,0.0
2019-03-11,1.0,-0.0,-0.6726315401892559,-0.0,-1.1336573511543135,-0.875731801612725,0.0
2019-03-12,1.0,-0.0,-0.6254713810999515,-0.0,-1.162565806668409,-0.9456744950154948,0.0
2019-03-13,1.0,-0.0,-0.6625515976150437,-0.0,-1.1877770983030118,-0.9717168628650055,0.0
2019-03-14,1.0,-0.0,-0.6635224929351562,-0.0,-1.1869319483693577,-0.9683800504086154,0.0
2019-03-15,1.0,-0.0,-0.6547926214040897,-0.0,-1.2158508876651133,-0.980398197712481,0.0
2019-03-18,1.0,-0.0,-0.673689138576779,-0.0,-1.222456304619226,-1.0052278401997503,0.0
2019-03-19,1.0,-0.0,-0.6711921436675927,-0.0,-1.2306819515630503,-1.0106420438984312,0.0
2019-03-20,1.0,-0.0,-0.6782646216608481,-0.0,-1.2253167536186405,-1.0191032832542266,0.0
2019-03-21,1.0,-0.0,-0.6801536893280012,-0.0,-1.2536658041245197,-0.9868266290284637,0.0
2019-03-22,1.0,-0.0,-0.6733190781658351,-0.0,-1.3111982260236001,-0.9752514453155936,0.0
2019-03-25,1.0,-0.0,-0.6159956176390029,-0.0,-1.3270336894001642,-0.9697930116993386,0.0
2019-03-26,1.0,-0.0,-0.6663602573837976,-0.0,-1.3601374845130092,-0.9701450781343672,0.0
2019-03-27,1.0,-0.0,-0.6494170260341798,-0.0,-1.3733828461907043,-0.9701724964063249,0.0
2019-03-28,1.0,-0.0,-0.6451135044240701,-0.0,-1.3752252071906155,-0.9833446771029347,0.0
2019-03-29,1.0,-0.0,-0.6524981955249018,-0.0,-1.376092709920603,-0.9813537573181491,0.0
2019-04-01,1.0,-0.0,-0.6727485097470598,-0.0,-1.3867810536491059,-0.9681810858707911,0.0
2019-04-02,1.0,-0.0,-0.6863178185615035,-0.0,-1.3996225051202762,-0.9299626521023252,0.0
2019-04-03,1.0,-0.0,-0.6849881559400972,-0.0,-1.3959127955996304,-0.9340346087445297,0.0
2019-04-04,1.0,-0.0,-0.6832562814070352,-0.0,-1.3950150753768844,-0.9418291457286432,0.0
2019-04-05,1.0,-0.0,-0.6704229886907876,-0.0,-1.4033082464683866,-0.9508592586630177,0.0
2019-04-08,1.0,-0.0,-0.6716105952811607,-0.0,-1.4028698902689014,-0.9449736725752642,0.0
2019-04-09,1.0,-0.0,-0.646368985250262,-0.0,-1.4557104860159586,-0.9279036028048683,0.0
2019-04-10,1.0,-0.0,-0.616766706682673,-0.0,-1.4478991596638655,-0.9369347739095637,0.0
2019-04-11,1.0,-0.0,-0.621939586645469,-0.0,-1.4129570747217806,-0.9396263910969794,0.0
2019-04-12,1.0,-0.0,-0.6181163149768399,-0.0,-1.4110614038560514,-0.9298071974345778,0.0
2019-04-15,1.0,-0.0,-0.6191760180816052,-0.0,-1.411356516911852,-0.9347317498711288,0.0
2019-04-16,1.0,-0.0,-0.6169377231257438,-0.0,-1.4151923839746132,-0.9345497818326062,0.0
2019-04-17,1.0,-0.0,-0.6231596491924283,-0.0,-1.4310488511448867,-0.9142029445612921,0.0
2019-04-18,1.0,-0.0,-0.6243008449363323,-0.0,-1.4279424015232656,-0.9145939942084177,0.0
2019-04-22,1.0,-0.0,-0.6261354581673306,-0.0,-1.4349402390438246,-0.9229482071713148,0.0
2019-04-23,1.0,-0.0,-0.6305518975218485,-0.0,-1.431262221158067,-0.9288080130891099,0.0
2019-04-24,1.0,-0.0,-0.6133811230585424,-0.0,-1.431541218637993,-0.9375547590601354,0.0
2019-04-25,1.0,-0.0,-0.6173524364449056,-0.0,-1.4438280719958494,-0.9297601468651474,0.0
2019-04-26,1.0,-0.0,-0.5932216905901115,-0.0,-1.4697767145135565,-0.9242424242424242,0.0
2019-04-29,1.0,-0.0,-0.5936640765092648,-0.0,-1.4688981868898188,-0.9223351265192269,0.0
2019-04-30,1.0,-0.0,-0.5776878199785688,-0.0,-1.459300710402032,-0.9317379053061872,0.0
2019-05-01,1.0,-0.0,-0.5844672555104639,-0.0,-1.4722686400891223,-0.9219384101217475,0.0
2019-05-02,1.0,-0.0,-0.5816517412935324,-0.0,-1.4597810945273633,-0.9386268656716419,0.0
2019-05-03,1.0,-0.0,-0.6187177751158794,-0.0,-2.087235039841675,-1.5021092651424406,0.0
2019-05-06,1.0,-0.0,-0.5774121554990398,-0.0,-2.0943582290963825,-1.5184512378678567,0.0
2019-05-07,1.0,-0.0,-0.5944311189905099,-0.0,-2.0966211283762646,-1.5232036708728751,0.0
2019-05-08,1.0,-0.0,-0.5839351587260352,-0.0,-2.07289447706136,-1.5387852652361407,0.0
2019-05-09,1.0,-0.0,-0.5830737279335411,-0.0,-2.070716510903427,-1.5383696780893044,0.0
2019-05-10,1.0,-0.0,-0.5844914718888188,-0.0,-2.1036007580543274,-1.5761739313539693,0.0
2019-05-13,1.0,-0.0,-0.5816487681617183,-0.0,-2.1033901874078755,-1.5792272057275216,0.0
2019-05-14,1.0,-0.0,-0.4759655751469353,-0.031958438287153654,-2.149769101595298,-1.5899979009235934,0.0
2019-05-15,1.0,-0.0,-0.48519779931883683,-0.04579512706313859,-2.151847000261986,-1.5569295258056066,0.0
2019-05-16,1.0,-0.0,-0.48616497222513366,-0.04784613772141285,-2.1490933864374804,-1.5574363274289909,0.0
2019-05-17,1.0,-0.0,-0.47883443708609275,-0.049695364238410596,-2.1450066225165565,-1.624476821192053,0.0
2019-05-20,1.0,-0.0,-0.46882608235418655,-0.05758441833386261,-2.1420027521964644,-1.6242722557425637,0.0
2019-05-21,1.0,-0.0,-0.46917245401049673,-0.07167470709855273,-2.133223771404337,-1.6273127286221705,0.0
2019-05-22,1.0,-0.0,-0.4547956807114122,-0.08596231208977345,-2.1307961041710777,-1.62169172136354,0.0
2019-05-23,1.0,-0.0,-0.4459480890204578,-0.10535497171856002,-2.136279536924459,-1.5986678648834383,0.0
2019-05-24,1.0,-0.0,-0.40944716216927046,-0.1179843248645521,-2.1328178423018254,-1.5998632370732733,0.0
2019-05-28,1.0,-0.0,-0.3885958434434012,-0.12485494250448359,-2.148486127228611,-1.6129338537820446,0.0
2019-05-29,1.0,-0.0,-0.3990546218487395,-0.1264705882352941,-2.14375,-1.5827731092436974,0.0
2019-05-30,1.0,-0.0,-0.3973120537589248,-0.125209995800084,-2.1444246115077696,-1.5829483410331793,0.0
2019-05-31,1.0,-0.0,-0.40775372977516283,-0.118197100231141,-2.142361840722841,-1.5848917839882328,0.0
2019-06-03,1.0,-0.0,-0.41888060485141243,-0.16633413840176417,-2.1522104378872204,-1.5130211067940775,0.0
2019-06-04,1.0,-0.0,-0.40925341745531024,-0.17965299684542585,-2.1781808622502625,-1.4905362776025235,0.0
2019-06-05,1.0,-0.0,-0.3881358552801113,-0.21378137401432767,-2.155233726743287,-1.3967427717363292,0.0
2019-06-06,1.0,-0.0,-0.4053286518304332,-0.1790674859296742,-2.1471575360148707,-1.431868642536273,0.0
2019-06-07,1.0,-0.0,-0.4403290052247685,-0.18183229010397806,-2.1247736795820185,-1.4261031503802182,0.0
2019-06-10,1.0,-0.0,-0.44542026140414326,-0.1721341116908612,-2.113034044531694,-1.43555302991166,0.0
2019-06-11,1.0,-0.0,-0.44851567365580236,-0.21579821465642515,-2.094093834336724,-1.4315964293128502,0.0
2019-06-12,1.0,-0.0,-0.4476393510815308,-0.2125103993344426,-2.098273710482529,-1.4412957570715474,0.0
2019-06-13,1.0,-0.0,-0.46180682114032806,-0.22634730538922157,-2.0839885446498307,-1.4348346784691488,0.0
2019-06-14,1.0,-0.0,-0.45535435529191387,-0.23915079612862944,-2.085909043604954,-1.4230408991570405,0.0
2019-06-17,1.0,-0.0,-0.4520975204033893,-0.2419815979622602,-2.0877475697873886,-1.4164890575453553,0.0
2019-06-18,1.0,-0.0,-0.4281714967079682,-0.24262533049924828,-2.089481051376432,-1.4240240551609724,0.0
2019-06-19,1.0,-0.0,-0.4278011095556592,-0.2632343028983253,-2.099185980193913,-1.3946699849639652,0.0
2019-06-20,1.0,-0.0,-0.42909751037344396,-0.26607883817427386,-2.096939834024896,-1.3945539419087136,0.0
2019-06-21,1.0,-0.0,-0.4416238384467633,-0.26402948658049114,-2.0836837460416344,-1.4020142241603073,0.0
2019-06-24,1.0,-0.0,-0.44109330819981146,-0.2834851816944183,-2.0765001570845114,-1.4350717352602365,0.0
2019-06-25,1.0,-0.0,-0.4324380922464792,-0.2865818543531752,-2.0798911051777393,-1.4364169415213863,0.0
2019-06-26,1.0,-0.0,-0.43009174311926607,-0.2656880733944954,-2.0535255570117954,-1.4931585845347315,0.0
2019-06-27,1.0,-0.0,-0.4142217540163287,-0.2744798525151435,-2.0568343429022913,-1.5217803529101923,0.0
2019-06-28,1.0,-0.0,-0.42457805907172996,-0.2727848101265823,-2.0535337552742616,-1.52331223628692,0.0
2019-07-01,1.0,-0.0,-0.4259464596863615,-0.2726120703310629,-2.052114683985427,-1.5294894133797983,0.0
2019-07-02,1.0,-0.0,-0.4304017715912686,-0.2657914162184963,-2.047822419065697,-1.52857745439207,0.0
2019-07-03,1.0,-0.0,-0.45167955918194347,-0.249284730316838,-2.0508636219137437,-1.5465190208752781,0.0
2019-07-05,1.0,-0.0,-0.43547022109383265,-0.2553686660319475,-2.0487146937480163,-1.5497196657145877,0.0
2019-07-08,1.0,-0.0,-0.4439205298013245,-0.24789403973509933,-2.0504370860927152,-1.5557615894039736,0.0
2019-07-09,1.0,-0.0,-0.4350680290115941,-0.2473397215310498,-2.0517232251574993,-1.5599555296733547,0.0
2019-07-10,1.0,-0.0,-0.42166313559322033,-0.2434851694915254,-2.065148305084746,-1.5663135593220339,0.0
2019-07-11,1.0,-0.0,-0.41717043164704637,-0.2519355180825114,-2.0697847067557538,-1.5639516385618837,0.0
2019-07-12,1.0,-0.0,-0.4253830249695171,-0.2502783226422096,-2.0652070190319676,-1.5605152944918625,0.0
2019-07-15,1.0,-0.0,-0.45573248407643313,-0.26979830148619954,-2.0414543524416136,-1.5408704883227176,0.0
2019-07-16,1.0,-0.0,-0.46059898045879355,-0.276231945624469,-2.038338997451147,-1.5349405267629568,0.0
2019-07-17,1.0,-0.0,-0.46563993627190653,-0.27323420074349447,-2.0363781200212427,-1.5354221986192247,0.0
2019-07-18,1.0,-0.0,-0.46544952765099246,-0.2779959664579132,-2.038000212291689,-1.5258465131090115,0.0
2019-07-19,1.0,-0.0,-0.4694301069547172,-0.27542169956898843,-2.053530569893045,-1.5226946203373597,0.0
2019-07-22,1.0,-0.0,-0.45531960189472565,-0.26659215498429933,-2.0580658896162647,-1.5423386023737293,0.0
2019-07-23,1.0,-0.0,-0.46614541779692564,-0.264666773043987,-2.051167491090899,-1.5368863358332001,0.0
2019-07-24,1.0,-0.0,-0.4656893987677926,-0.2659337157425112,-2.0475886976843,-1.5320267686424474,0.0
2019-07-25,1.0,-0.0,-0.4940425075139545,-0.25547445255474455,-2.0544761700300556,-1.5630635465865177,0.0
2019-07-26,1.0,-0.0,-0.4564628063326827,-0.2723378876599436,-2.1025807850791587,-1.5904359141184126,0.0
2019-07-29,1.0,-0.0,-0.43761184317553276,-0.2748766335882002,-2.100970663196139,-1.6092945068054878,0.0
2019-07-30,1.0,-0.0,-0.4463617125183135,-0.2802105377394324,-2.092300179065603,-1.6074122307233163,0.0
2019-07-31,1.0,-0.0,-0.4775186212145925,-0.27874734953514924,-2.0832381884412547,-1.5974011852335128,0.0
2019-08-01,1.0,-0.0,-0.5122629169391759,-0.26536952256376717,-2.0896555482886416,-1.5828973185088293,0.0
2019-08-02,1.0,-0.0,-0.5100197109067017,-0.2527376259307928,-2.1012374069207183,-1.61125711782742,0.0
2019-08-05,1.0,-0.0,-0.504891512269771,-0.2441383833415314,-2.107941192545226,-1.6084057495764332,0.0
2019-08-06,1.0,-0.0,-0.49937516979081775,-0.23504482477587613,-2.0587340396631353,-1.6401521325726707,0.0
2019-08-07,1.0,-0.0,-0.5153304442036837,-0.20455037919826655,-2.0454496208017336,-1.651787648970748,0.0
2019-08-08,1.0,-0.0,-0.5147983521248916,-0.20148525585429314,-2.0485689505637468,-1.655843451864701,0.0
2019-08-09,1.0,-0.0,-0.48717948717948717,-0.18093552193970605,-2.0186675249436754,-1.677448771591031,0.0
2019-08-12,1.0,-0.0,-0.47557317334476107,-0.20350332119134348,-2.0278551532033426,-1.6498285836725946,0.0
2019-08-13,1.0,-0.0,-0.46029182146126096,-0.1970064071501642,-2.058956549830399,-1.667905023421095,0.0
2019-08-14,1.0,-0.0,-0.4735856125889847,-0.1893164909275812,-2.0352191832146875,-1.6544452175774769,0.0
2019-08-15,1.0,-0.0,-0.5031939755907556,-0.21059465074006753,-1.9612568164113215,-1.518462736951441,0.0
2019-08-16,1.0,-0.0,-0.4987536352305775,-0.21458246780224347,-1.9591296219360197,-1.520720814291649,0.0
2019-08-19,1.0,-0.0,-0.46488104453733803,-0.2233059813180575,-1.9688806316767302,-1.5036899416834393,0.0
2019-08-20,1.0,-0.0,-0.46880139802631576,-0.22645970394736842,-1.9605263157894737,-1.483912417763158,0.0
2019-08-21,1.0,-0.0,-0.4746666666666667,-0.22430769230769232,-1.9578461538461538,-1.4713333333333334,0.0
2019-08-22,1.0,-0.0,-0.48122570083896055,-0.20810313075506448,-1.955596480458359,-1.4706875383670965,0.0
2019-08-23,1.0,-0.0,-0.4801473598035203,-0.20886205485059353,-1.9557920589439215,-1.4718583708555057,0.0
2019-08-26,1.0,-0.0,-0.451915363016446,-0.20336943441636582,-1.9283493782591254,-1.4304051343762534,0.0
2019-08-27,1.0,-0.0,-0.4492318470700095,-0.20327278186458492,-1.9228844517840162,-1.4288144923184707,0.0
2019-08-28,1.0,-0.0,-0.4538072083813725,-0.1963506942703895,-1.9257105619329289,-1.4369141310341371,0.0
2019-08-29,1.0,-0.0,-0.42343875100080064,-0.21126901521216976,-1.9362990392313852,-1.4329963971176942,0.0
2019-08-30,1.0,-0.0,-0.39329390537289494,-0.2258420208500401,-1.9703287890938253,-1.4226142742582195,0.0
2019-09-03,1.0,-0.0,-0.3959482499247819,-0.23107010329956879,-1.9638952963594425,-1.423628522715876,0.0
2019-09-04,1.0,-0.0,-0.3733574079646906,-0.2407964690540676,-1.9662453606179155,-1.4351489617815227,0.0
2019-09-05,1.0,-0.0,-0.3740621118012422,-0.21426086956521737,-1.9664099378881985,-1.4142608695652172,0.0
2019-09-06,1.0,-0.0,-0.3656956328206143,-0.2253326079430239,-1.9727484049656263,-1.3820663732133143,0.0
