Date,IWF,IWM,LDOS,MTUM,SPY,VLUE,VXX
2018-10-15,-0.17289927657206455,-0.674457429048414,1.0,-0.019170840289371174,-0.46074012242626594,-0.45514746800222594,0.0
2018-10-16,-0.17051063948461945,-0.6900465738907327,1.0,-0.008561787098753382,-0.46311738293778065,-0.4565914605237471,0.0
2018-10-17,-0.1632382582765,-0.6738548195598751,1.0,-0.003175304415053704,-0.46119225777949585,-0.45967363392881794,0.0
2018-10-18,-0.16244719913862127,-0.6727312884790592,1.0,-0.003727119626735872,-0.4622180503023109,-0.45970569559095553,0.0
2018-10-19,-0.15377436178973372,-0.6682404611583859,1.0,-0.0,-0.46360142739500415,-0.45940159209442766,0.0
2018-10-22,-0.15383768913342502,-0.6567812929848693,1.0,-0.0,-0.4727097661623109,-0.4677303988995874,0.0
2018-10-23,-0.1532894917865889,-0.6569077951737612,1.0,-0.0,-0.4732685799191041,-0.46806812866301634,0.0
2018-10-24,-0.1518277085568116,-0.6572874549605302,1.0,-0.0,-0.47336138845339276,-0.4680529196578375,0.0
2018-10-25,-0.1471338103462456,-0.655536365380925,1.0,-0.0,-0.4730926337143954,-0.46571812374921184,0.0
2018-10-26,-0.12321585419411507,-0.6537659200702679,1.0,-0.0,-0.5004940711462451,-0.46736385595081253,0.0
2018-10-29,-0.10490485564304464,-0.6630030621172354,1.0,-0.0,-0.49302821522309714,-0.47306977252843396,0.0
2018-10-30,-0.08985903927740523,-0.6648419323935952,1.0,-0.0,-0.4952785000684275,-0.48709456685370195,0.0
2018-10-31,-0.09115698197584055,-0.6573773620920023,1.0,-0.0,-0.4936329179505358,-0.4846344722275243,0.0
2018-11-01,-0.10349267223667992,-0.6515271880564306,1.0,-0.0,-0.4971647719490481,-0.48713874811669633,0.0
2018-11-02,-0.11604320699227662,-0.6163867740428222,1.0,-0.0,-0.5255751312426133,-0.4905038067229201,0.0
2018-11-05,-0.11850037160395276,-0.6113297916265242,1.0,-0.0,-0.5262187233339757,-0.49657298576894493,0.0
2018-11-06,-0.12010127697049756,-0.6122027741083224,1.0,-0.0,-0.5249614707177455,-0.49485358872743285,0.0
2018-11-07,-0.12053337741411135,-0.612750365043943,1.0,-0.0,-0.5261867371959115,-0.4955505964680276,0.0
2018-11-08,-0.1186253992730477,-0.6130906487498623,1.0,-0.0,-0.5262969490031942,-0.49559422843925544,0.0
2018-11-09,-0.11808118081180811,-0.6130968772374291,1.0,-0.0,-0.527124524976593,-0.4954287602577518,0.0
2018-11-12,-0.11743557372999971,-0.6031506435765842,1.0,-0.0,-0.5305047067541235,-0.49334467711392266,0.0
2018-11-13,-0.10093193089541665,-0.6007956836884845,1.0,-0.0,-0.5321815902773993,-0.4910349337838575,0.0
2018-11-14,-0.10158038147138965,-0.6002724795640327,1.0,-0.0,-0.5322343324250681,-0.490708446866485,0.0
2018-11-15,-0.10079633467873896,-0.600905421621032,1.0,-0.0,-0.5324533653321697,-0.4929911639576742,0.0
2018-11-16,-0.10072491415490271,-0.5992532839156266,1.0,-0.0,-0.531830817027307,-0.49343216874693413,0.0
2018-11-19,-0.10035158485732196,-0.5994385544138889,1.0,-0.0,-0.5321195933607696,-0.4935815322558666,0.0
2018-11-20,-0.07751559533496068,-0.594982370490914,1.0,-0.0,-0.5349064279902359,-0.5048548955790615,0.0
2018-11-21,-0.07748778710426169,-0.592426655151008,1.0,-0.0,-0.5335618471836118,-0.4954792043399638,0.0
2018-11-23,-0.07798128017694819,-0.5892428451973134,1.0,-0.0,-0.5345669355056241,-0.49561675612979794,0.0
2018-11-26,-0.07757644394110985,-0.5910855848568192,1.0,-0.0,-0.5333818691689587,-0.49439141454996494,0.0
2018-11-27,-0.07334641330932351,-0.5917972424543768,1.0,-0.0,-0.5308140941220738,-0.4917354261294918,0.0
2018-11-28,-0.07106489588103769,-0.6050214164489104,1.0,-0.0,-0.5275181164300531,-0.4902885159343768,0.0
2018-11-29,-0.0490358421024518,-0.597537524704877,1.0,-0.0,-0.5277228780513862,-0.49650125527482514,0.0
2018-11-30,-0.047867641153321025,-0.599202205980778,1.0,-0.0,-0.5284983803175114,-0.5015929108773057,0.0
2018-12-03,-0.048770030548260894,-0.5994962216624685,1.0,-0.0,-0.5291280347285492,-0.5022777212069243,0.0
2018-12-04,-0.03990472112193555,-0.6062520072797345,1.0,-0.0,-0.5275666416871855,-0.5026496092495449,0.0
2018-12-06,-0.03323737939122554,-0.6030438722746415,1.0,-0.0,-0.5285729516498747,-0.5005064235833466,0.0
2018-12-07,-0.044757341328265116,-0.6052413202344942,1.0,-0.0,-0.5322964906175549,-0.494579329175255,0.0
2018-12-10,-0.032397063517395464,-0.6069794659006277,1.0,-0.0,-0.5326098521119268,-0.4878976486860304,0.0
2018-12-11,-0.042598509052183174,-0.6042066027689031,1.0,-0.0,-0.5365282215122471,-0.4790468583599574,0.0
2018-12-12,-0.04005974289219608,-0.6063370139222275,1.0,-0.0,-0.5373126366885368,-0.48341067904198004,0.0
2018-12-13,-0.040561455942787,-0.6071676362277846,1.0,-0.0,-0.5367988472007258,-0.4839888989699525,0.0
2018-12-14,-0.03919420769991183,-0.6134815250207059,1.0,-0.0,-0.5342915920810066,-0.48475780811670094,0.0
2018-12-17,-0.03405424144643857,-0.613429691458439,1.0,-0.0,-0.5312141657110856,-0.4880130136803648,0.0
2018-12-18,-0.029870993483175956,-0.611437691182338,1.0,-0.0,-0.5305492751695704,-0.48809682138582255,0.0
2018-12-19,-0.03016358558318925,-0.6113312940550605,1.0,-0.0,-0.5304162787604735,-0.48804362282218383,0.0
2018-12-20,-0.030042690849309255,-0.6052024500835256,1.0,-0.0,-0.5312756874287381,-0.4850847187972317,0.0
2018-12-21,-0.02697846479059321,-0.6056017968027481,1.0,-0.0,-0.5323820848196591,-0.4773682124455013,0.0
2018-12-24,-0.027481118325162316,-0.6116867629521664,1.0,-0.0,-0.5359480588313237,-0.4749701868292036,0.0
2018-12-26,-0.027380670299870992,-0.6161440644498855,1.0,-0.0,-0.5224705789432114,-0.4667614459100124,0.0
2018-12-27,-0.0076322146271264844,-0.5986791386133525,1.0,-0.0,-0.4904147607544843,-0.47304312072775867,0.0
2018-12-28,-0.005881446476268749,-0.600395520854736,1.0,-0.0,-0.4901119786316006,-0.4719282925826998,0.0
2018-12-31,-0.006806390301535932,-0.5991164534853854,1.0,-0.0,-0.49023989315251454,-0.4722864334514819,0.0
2019-01-02,-0.005569815195071869,-0.5988963039014374,1.0,-0.0,-0.4894507186858316,-0.47279260780287474,0.0
2019-01-03,-0.016335756299283383,-0.5963578455294993,1.0,-0.0,-0.49960188015308343,-0.45621965941489223,0.0
2019-01-04,-0.00025585917511001947,-0.6020622249513867,1.0,-0.0,-0.49508750383788763,-0.46116057721829906,0.0
2019-01-07,-0.0,-0.5930448026399289,1.0,-0.0,-0.491255235435969,-0.45409315903033376,0.0
2019-01-08,-0.0,-0.5828940699442473,1.0,-0.0,-0.4988596046629498,-0.45245818550430816,0.0
2019-01-09,-0.0,-0.5777935294415473,1.0,-0.0,-0.49845577439117006,-0.45524277251784717,0.0
2019-01-10,-0.0,-0.5783596262439543,1.0,-0.0,-0.4982147831151402,-0.4556481223569927,0.0
2019-01-11,-0.0,-0.5738910012674271,1.0,-0.0,-0.5002027883396705,-0.4607604562737642,0.0
2019-01-14,-0.0013399403347322647,-0.5696516155129696,1.0,-0.0,-0.4987611872377004,-0.4584112858370835,0.0
2019-01-15,-0.0013652912621359224,-0.5664188915857605,1.0,-0.0,-0.499292071197411,-0.4612661812297735,0.0
2019-01-16,-0.0,-0.5664906385021603,1.0,-0.0,-0.49243247340627133,-0.46779695277560196,0.0
2019-01-17,-0.0026451694168031234,-0.5548809673762438,1.0,-0.0,-0.49210227988411637,-0.46958055170676405,0.0
2019-01-18,-0.007686667172368455,-0.5528079091759589,1.0,-0.0,-0.49199726921034664,-0.4760170927204228,0.0
2019-01-22,-0.0,-0.5739021014219202,1.0,-0.0,-0.4950547376368441,-0.44771611929029825,0.0
2019-01-23,-0.0,-0.5297976624355913,1.0,-0.0,-0.49488500691215287,-0.4888274475304763,0.0
2019-01-24,-0.0,-0.5057714314144982,1.0,-0.0,-0.5152495149012388,-0.4666650082093637,0.0
2019-01-25,-0.0,-0.4873312929607145,1.0,-0.0,-0.549696452762029,-0.47162711354171893,0.0
2019-01-28,-0.0,-0.4777769402778825,1.0,-0.0,-0.5653124293359464,-0.4694103163237105,0.0
2019-01-29,-0.0,-0.48254357844119417,1.0,-0.0,-0.554172510518934,-0.467766980565017,0.0
2019-01-30,-0.0,-0.4807557381978551,1.0,-0.0,-0.5531973539140022,-0.4718101633757643,0.0
2019-01-31,-0.0,-0.4838968395197874,1.0,-0.0,-0.5430211283490813,-0.47938544825684853,0.0
2019-02-01,-0.0,-0.482564848728112,1.0,-0.0,-0.5459083839245397,-0.4801816266118108,0.0
2019-02-04,-0.0,-0.4797594787027952,1.0,-0.0,-0.541424510025914,-0.49472916194932953,0.0
2019-02-05,-0.0,-0.49580426650490345,1.0,-0.0,-0.5484278637144879,-0.48334344353452635,0.0
2019-02-06,-0.0,-0.5019819728835812,1.0,-0.0,-0.5485393996010807,-0.4743100967000783,0.0
2019-02-07,-0.0,-0.503709498334511,1.0,-0.0,-0.5448420308872514,-0.4749167255475926,0.0
2019-02-08,-0.0,-0.512635745458236,1.0,-0.0,-0.5719324063736932,-0.4527301329544301,0.0
2019-02-11,-0.0,-0.5059245321399511,1.0,-0.0,-0.5683228234336859,-0.4684703010577705,0.0
2019-02-12,-0.0,-0.5005343511450382,1.0,-0.0,-0.5733333333333333,-0.4706615776081425,0.0
2019-02-13,-0.0,-0.4931284958619119,1.0,-0.0,-0.5716888967629268,-0.46612335805218796,0.0
2019-02-14,-0.0,-0.4636501901140684,1.0,-0.0,-0.593916349809886,-0.47726235741444867,0.0
2019-02-15,-0.0,-0.456444140654667,1.0,-0.0,-0.5960355434039645,-0.47910179489126864,0.0
2019-02-19,-0.0,-0.45454775522599583,1.0,-0.0,-0.5975350508680467,-0.47864048185453256,0.0
2019-02-20,-0.0,-0.4592160345046302,1.0,-0.0,-0.6059621971330712,-0.4719523024229354,0.0
2019-02-21,-0.0,-0.44961023791991467,1.0,-0.0,-0.6112535865728868,-0.4783028210141432,0.0
2019-02-22,-0.0,-0.4637368220500444,1.0,-0.0,-0.6081290486472755,-0.4684618315762733,0.0
2019-02-25,-0.0,-0.4699772883864547,1.0,-0.0,-0.6137494577283282,-0.46813994436930617,0.0
2019-02-26,-0.0,-0.4702189557495024,1.0,-0.0,-0.6130505792885215,-0.46868779666207316,0.0
2019-02-27,-0.0,-0.4795038997570643,1.0,-0.0,-0.6140391254315305,-0.4637002940800409,0.0
2019-02-28,-0.0,-0.4829862354807348,1.0,-0.0,-0.617177506012383,-0.45827150386327586,0.0
2019-03-01,-0.0,-0.482988146744835,1.0,-0.0,-0.6295025728987993,-0.44760758813138424,0.0
2019-03-04,-0.0,-0.48409713159847495,1.0,-0.0,-0.6207875949950104,-0.4539034313349198,0.0
2019-03-05,-0.0,-0.4821588897724649,1.0,-0.0,-0.6248621193853731,-0.4582253802939743,0.0
2019-03-06,-0.0,-0.4838022930720497,1.0,-0.0,-0.6227716931284787,-0.4583579141765204,0.0
2019-03-07,-0.0,-0.47128586065573763,1.0,-0.0,-0.6372694672131147,-0.4529200819672131,0.0
2019-03-08,-0.0,-0.46693938458371925,1.0,-0.0,-0.6544458166100647,-0.4514253370381805,0.0
2019-03-11,-0.0,-0.4654114112558597,1.0,-0.0,-0.6526637486726581,-0.4718603506772681,0.0
2019-03-12,-0.0,-0.43637740183792817,1.0,-0.0,-0.66577903091061,-0.5085369674185464,0.0
2019-03-13,-0.0,-0.44320473533956684,1.0,-0.0,-0.6667452397789477,-0.5091537675807338,0.0
2019-03-14,-0.0,-0.4442728105773007,1.0,-0.0,-0.6650870532792249,-0.5087576907972248,0.0
2019-03-15,-0.0,-0.44372838729959135,1.0,-0.0,-0.6653568060358377,-0.5106622655349471,0.0
2019-03-18,-0.0,-0.4555265310430354,1.0,-0.0,-0.6672207709965962,-0.5158447452439379,0.0
2019-03-19,-0.0,-0.45806536985576285,1.0,-0.0,-0.6634643377001456,-0.5250496228662167,0.0
2019-03-20,-0.0,-0.46113055467175734,1.0,-0.0,-0.6614964471311909,-0.5287676317743133,0.0
2019-03-21,-0.0,-0.46024217694284725,1.0,-0.0,-0.6785193821043426,-0.5108502689382899,0.0
2019-03-22,-0.0,-0.45843514288749604,1.0,-0.0,-0.6922341442685647,-0.505232125783491,0.0
2019-03-25,-0.0,-0.40255287726145894,1.0,-0.0,-0.7243525502399916,-0.5103644706999314,0.0
2019-03-26,-0.0,-0.40184763619037533,1.0,-0.0,-0.7233045687966541,-0.5218910476997194,0.0
2019-03-27,-0.0,-0.40594766058683585,1.0,-0.0,-0.7195083267248215,-0.5179487179487179,0.0
2019-03-28,-0.0,-0.4057327198688455,1.0,-0.0,-0.7175154688243692,-0.5209952932466021,0.0
2019-03-29,-0.0,-0.40546257370244043,1.0,-0.0,-0.7177493984823246,-0.5208217656857301,0.0
2019-04-01,-0.0,-0.40812333077716373,1.0,-0.0,-0.717481555914007,-0.5186820741994341,0.0
2019-04-02,-0.0,-0.4123904550733819,1.0,-0.0,-0.7214127336078555,-0.5058335972970119,0.0
2019-04-03,-0.0,-0.41328745367919534,1.0,-0.0,-0.7146109052408681,-0.5189782953943886,0.0
2019-04-04,-0.0,-0.41193919169447535,1.0,-0.0,-0.7168017373801578,-0.5197044334975369,0.0
2019-04-05,-0.0,-0.4102666030635501,1.0,-0.0,-0.7183707001643079,-0.5214925531351037,0.0
2019-04-08,-0.0,-0.4106158575365699,1.0,-0.0,-0.7187301250794997,-0.5206434174263304,0.0
2019-04-09,-0.0,-0.40583364297468016,1.0,-0.0,-0.7300281331280855,-0.5182069111948617,0.0
2019-04-10,-0.0,-0.40170894809468205,1.0,-0.0,-0.7304426281711071,-0.5214945334890139,0.0
2019-04-11,-0.0,-0.39803478953658217,1.0,-0.0,-0.7424777585977957,-0.5151772672951799,0.0
2019-04-12,-0.0,-0.39702325581395354,1.0,-0.0,-0.7417940199335549,-0.5189900332225914,0.0
2019-04-15,-0.0,-0.39731326673909007,1.0,-0.0,-0.7353541241620518,-0.5169709334675816,0.0
2019-04-16,-0.0,-0.40451370515398455,1.0,-0.0,-0.730791618160652,-0.510503757011324,0.0
2019-04-17,-0.0,-0.4232612014952878,1.0,-0.0,-0.7123413889327648,-0.49697256884115204,0.0
2019-04-18,-0.0,-0.4159646277013238,1.0,-0.0,-0.7140913609962849,-0.4862382920830935,0.0
2019-04-22,-0.0,-0.41503893447995593,1.0,-0.0,-0.7165779607246794,-0.4902336068797357,0.0
2019-04-23,-0.0,-0.4101260515212663,1.0,-0.0,-0.7183888466678896,-0.49209884955056477,0.0
2019-04-24,-0.0,-0.4061550550026192,1.0,-0.0,-0.7216605552645364,-0.4913305395495024,0.0
2019-04-25,-0.0,-0.40967134184634707,1.0,-0.0,-0.719332216872514,-0.48770148628846555,0.0
2019-04-26,-0.0,-0.4051895684960201,1.0,-0.0,-0.7292888563049854,-0.4838709677419355,0.0
2019-04-29,-0.0,-0.4006650259203016,1.0,-0.0,-0.728622296695816,-0.48892496203592184,0.0
2019-04-30,-0.0,-0.3912657136136738,1.0,-0.0,-0.7242767164101089,-0.497948409690824,0.0
2019-05-01,-0.0,-0.3329632476442622,1.0,-0.0,-0.8540154297264212,-0.6598058473538873,0.0
2019-05-02,-0.0,-0.3375263247765951,1.0,-0.0,-0.84020149126302,-0.6681939780294837,0.0
2019-05-03,-0.0,-0.3486931818181818,1.0,-0.0,-0.8285511363636364,-0.6636363636363637,0.0
2019-05-06,-0.0,-0.33431717561584745,1.0,-0.0,-0.8267964581677829,-0.6768929503916449,0.0
2019-05-07,-0.0,-0.33255701667187365,1.0,-0.0,-0.8275724956687209,-0.6800249936095885,0.0
2019-05-08,-0.0,-0.3215521850465711,1.0,-0.0,-0.8039226721445254,-0.688493682640628,0.0
2019-05-09,-0.0,-0.3188018562790044,1.0,-0.0,-0.8063844747574181,-0.6873576149627338,0.0
2019-05-10,-0.0,-0.32106166793323765,1.0,-0.0,-0.8109994652255904,-0.6825410228264235,0.0
2019-05-13,-0.0,-0.3204424554589209,1.0,-0.0,-0.8107180050099919,-0.6834416955163388,0.0
2019-05-14,-0.0,-0.2995645134275027,1.0,-0.0,-0.8142482273463235,-0.6777678521578918,0.0
2019-05-15,-0.0,-0.2997877806321903,1.0,-0.00527756059421423,-0.8196414609628058,-0.6676533005696415,0.0
2019-05-16,-0.0,-0.29986033519553074,1.0,-0.005865921787709497,-0.82,-0.6675698324022347,0.0
2019-05-17,-0.0,-0.2964465584778959,1.0,-0.01110800223838836,-0.821264689423615,-0.6691662003357582,0.0
2019-05-20,-0.0,-0.28804180756225023,1.0,-0.015957298158343347,-0.820808763938183,-0.669815275410111,0.0
2019-05-21,-0.0,-0.28753038473359227,1.0,-0.01595373138498505,-0.8208208767567265,-0.6696934983655108,0.0
2019-05-22,-0.0,-0.2851709963367915,1.0,-0.018204188920891474,-0.8207264897514052,-0.6722407091524286,0.0
2019-05-23,-0.0,-0.27394507702612186,1.0,-0.019061174369278854,-0.8320774726501451,-0.665745702165662,0.0
2019-05-24,-0.0,-0.2604361023698794,1.0,-0.025703862541424156,-0.8301261522181069,-0.6685510596229357,0.0
2019-05-28,-0.0,-0.2559939851299045,1.0,-0.02717830191306285,-0.8315279440839854,-0.6699618501294868,0.0
2019-05-29,-0.0,-0.2549347142181018,1.0,-0.025835908572064924,-0.8333194131239733,-0.6699518360756146,0.0
2019-05-30,-0.0,-0.2531656137812039,1.0,-0.02476831881557343,-0.8326329557788107,-0.6723902819135613,0.0
2019-05-31,-0.0,-0.26108579684374306,1.0,-0.026755945765725715,-0.8288786396977105,-0.6616748166259169,0.0
2019-06-03,-0.0,-0.27011176275312604,1.0,-0.04896536461215005,-0.8277913024233705,-0.6195363505588137,0.0
2019-06-04,-0.0,-0.27879223182960855,1.0,-0.049780380673499276,-0.8175087709605239,-0.616398243045388,0.0
2019-06-05,-0.0,-0.2738346731048863,1.0,-0.06120881231309501,-0.815934593541661,-0.5926088507229279,0.0
2019-06-06,-0.0,-0.2959242171930878,1.0,-0.06115039174469711,-0.7856733367912423,-0.5871529578772078,0.0
2019-06-07,-0.0,-0.299221843003413,1.0,-0.06410921501706485,-0.7803412969283275,-0.5867030716723549,0.0
2019-06-10,-0.0,-0.3023274828300447,1.0,-0.0700425160797994,-0.7655347214651694,-0.5874850103564809,0.0
2019-06-11,-0.0,-0.301249863552014,1.0,-0.10007095295273442,-0.7489357057089838,-0.5787031983407925,0.0
2019-06-12,-0.0,-0.3012173153556417,1.0,-0.10289862983787325,-0.7499317648343251,-0.5753316229051805,0.0
2019-06-13,-0.0,-0.3082423580786026,1.0,-0.11067139737991268,-0.7465611353711791,-0.5637827510917031,0.0
2019-06-14,-0.0,-0.29697102122197033,1.0,-0.12337148007538307,-0.7586376423674651,-0.5522628574550023,0.0
2019-06-17,-0.0,-0.2909120708022617,1.0,-0.12365811685651068,-0.7646753530552597,-0.5523231992133082,0.0
2019-06-18,-0.0,-0.2821326042378674,1.0,-0.12634313055365687,-0.7662064251537936,-0.559425837320574,0.0
2019-06-19,-0.0,-0.28020193750852773,1.0,-0.13434302087597216,-0.7659980897803248,-0.5483149133578933,0.0
2019-06-20,-0.0,-0.28338842297921163,1.0,-0.12934684623159506,-0.7690878793673341,-0.5498948288578687,0.0
2019-06-21,-0.0,-0.2846561714223243,1.0,-0.1301246310265661,-0.768448671695638,-0.5498797419919099,0.0
2019-06-24,-0.0,-0.2884284191246822,1.0,-0.13192640988491292,-0.7659440693256061,-0.5473606517044367,0.0
2019-06-25,-0.0,-0.27805878332194117,1.0,-0.13399863294600137,-0.7719207108680793,-0.5501298701298701,0.0
2019-06-26,-0.0,-0.27529888107679257,1.0,-0.12551637348507644,-0.7546849779771837,-0.5802533307799633,0.0
2019-06-27,-0.0,-0.2805582158982077,1.0,-0.13049664796825833,-0.7592283486113011,-0.5660692297167875,0.0
2019-06-28,-0.0,-0.2762913110089735,1.0,-0.13126504705624864,-0.7620376449989057,-0.5662070474939812,0.0
2019-07-01,-0.0,-0.2723768385368254,1.0,-0.1332768330690579,-0.7683580294165893,-0.5598720542402537,0.0
2019-07-02,-0.0,-0.274688411923528,1.0,-0.12918973463877603,-0.7618567103935419,-0.561513077153844,0.0
2019-07-03,-0.0,-0.27590814879458925,1.0,-0.12855896149230936,-0.7599814552198101,-0.5626977200829061,0.0
2019-07-05,-0.0,-0.2632239408571351,1.0,-0.13552663884114904,-0.7632103008975094,-0.5660310445481082,0.0
2019-07-08,-0.0,-0.26751070970558544,1.0,-0.13075390870146525,-0.7617397473328058,-0.5685830445578325,0.0
2019-07-09,-0.0,-0.26623925794571,1.0,-0.13024144045832764,-0.7624880643841223,-0.5691992906833993,0.0
2019-07-10,-0.0,-0.23468554315273618,1.0,-0.12175333514838008,-0.7918050639803974,-0.5743261638987204,0.0
2019-07-11,-0.0,-0.23459244532803178,1.0,-0.12358724366131973,-0.791524823660775,-0.5736812004684223,0.0
2019-07-12,-0.0,-0.19651010233534505,1.0,-0.14387299921280503,-0.7824193125164,-0.5011807924429283,0.0
2019-07-15,-0.0,-0.21779478844439784,1.0,-0.15886331463325118,-0.7652440622870025,-0.4796308918366277,0.0
2019-07-16,-0.0,-0.21688672325264594,1.0,-0.1496646756785078,-0.7654825526563974,-0.4876873100702085,0.0
2019-07-17,-0.0,-0.21446527705038232,1.0,-0.15057085995600714,-0.7648475961034881,-0.4887399182989421,0.0
2019-07-18,-0.0,-0.2132784650870203,1.0,-0.14672887397777312,-0.7704707485846088,-0.49061648144265047,0.0
2019-07-19,-0.0,-0.2142164443163054,1.0,-0.14656776662385657,-0.7716038057295626,-0.48863785285560773,0.0
2019-07-22,-0.0,-0.21475840336134452,1.0,-0.14905462184873947,-0.7790703781512605,-0.48316701680672264,0.0
2019-07-23,-0.0,-0.21721774299445862,1.0,-0.14883000236363159,-0.7779762061086745,-0.48220710665230976,0.0
2019-07-24,-0.0,-0.2165685449957948,1.0,-0.14723507148864592,-0.7801461312026913,-0.48430929352396973,0.0
2019-07-25,-0.0,-0.2139111740338734,1.0,-0.14548267002254733,-0.7856693408840648,-0.4767185779455718,0.0
2019-07-26,-0.0,-0.21232607499410425,1.0,-0.1461887168199565,-0.7862065351256451,-0.47559154154547595,0.0
2019-07-29,-0.0,-0.21253477507742374,1.0,-0.1459765891554249,-0.7892761534827567,-0.47677287281507524,0.0
2019-07-30,-0.0,-0.20582901894825364,1.0,-0.14895797745131534,-0.7885206696276049,-0.4847178786365667,0.0
2019-07-31,-0.0,-0.22710420446477875,1.0,-0.14674870500381268,-0.7814677499934265,-0.47411322342299705,0.0
2019-08-01,-0.0,-0.22510491171580144,1.0,-0.15600834015149517,-0.7788540209559502,-0.47929478212673865,0.0
2019-08-02,-0.0,-0.20942782318863584,1.0,-0.182445837631934,-0.7785890008729466,-0.47480358701690345,0.0
2019-08-05,-0.0,-0.21018097153137896,1.0,-0.18544290401100644,-0.7775425971002221,-0.47261614985712774,0.0
2019-08-06,-0.0,-0.21215306980656015,1.0,-0.19123212783851978,-0.7503153910849454,-0.47455845248107653,0.0
2019-08-07,-0.0,-0.21504304010077682,1.0,-0.1864108754986353,-0.7469557001889565,-0.47598677304220033,0.0
2019-08-08,-0.0,-0.2192531599097918,1.0,-0.1922693659201762,-0.742198562962186,-0.46861068862432476,0.0
2019-08-09,-0.0,-0.22233284426744918,1.0,-0.19985328023475163,-0.7431880108991826,-0.45459547264724376,0.0
2019-08-12,-0.0,-0.22080234628679168,1.0,-0.20129360008379593,-0.7458887608672881,-0.45063894417094374,0.0
2019-08-13,-0.0,-0.21750725547101735,1.0,-0.19915287473527338,-0.7486338797814207,-0.4492901404031689,0.0
2019-08-14,-0.0,-0.22108364622444723,1.0,-0.19936378806841884,-0.7390227367542762,-0.4479557780559032,0.0
2019-08-15,-0.0,-0.2383810799670239,1.0,-0.20782666941467437,-0.7185954245671888,-0.41145403957131077,0.0
2019-08-16,-0.0,-0.2377737696469982,1.0,-0.2087090955939191,-0.7175985570729194,-0.4125998454006699,0.0
2019-08-19,-0.0,-0.23046694405917706,1.0,-0.21302717419222272,-0.7197051420352392,-0.40527559459598295,0.0
2019-08-20,-0.0,-0.23379255496549423,1.0,-0.20890736037353447,-0.7219015367249031,-0.40090818132840755,0.0
2019-08-21,-0.0,-0.2351237020894757,1.0,-0.20625560825535186,-0.723394436610691,-0.39900012818869374,0.0
2019-08-22,-0.0,-0.2367085362727506,1.0,-0.20192258395283263,-0.7217380158933607,-0.4031017687772366,0.0
2019-08-23,-0.0,-0.2413334356691483,1.0,-0.20009210223347917,-0.7202394658070458,-0.39675595466523395,0.0
2019-08-26,-0.0,-0.23630537612532423,1.0,-0.20126138039774172,-0.7162911347337368,-0.3892477493515081,0.0
2019-08-27,-0.0,-0.23500863908933833,1.0,-0.20037605447708098,-0.7146305518853542,-0.39089338347393027,0.0
2019-08-28,-0.0,-0.2193553307234735,1.0,-0.2131780975138543,-0.7253291982307183,-0.384208653210636,0.0
2019-08-29,-0.0,-0.21770055377737133,1.0,-0.21559213534522176,-0.7264898643499467,-0.3804806177920032,0.0
2019-08-30,-0.0,-0.2135210553018772,1.0,-0.2158548959918823,-0.7299340436326738,-0.37744799594114664,0.0
2019-09-03,-0.0,-0.21450135728239084,1.0,-0.21734277088565845,-0.7280361265443843,-0.3770961767765177,0.0
2019-09-04,-0.0,-0.21337054420905746,1.0,-0.22519345426867945,-0.7221869846505138,-0.37635417988075603,0.0
