Date,IWF,IWM,JOBS,MTUM,SPY,VLUE,VXX
2018-11-16,-0.778610492201742,-2.1928296536358114,1.0,-0.0,-1.510228883937614,-1.2700695429072988,0.0
2018-11-19,-0.7875693223319357,-2.193561477072907,1.0,-0.0,-1.5099418368727173,-1.272081698904369,0.0
2018-11-20,-0.6955089417775985,-2.181726502622025,1.0,-0.0,-1.5237326879117923,-1.3222401505983596,0.0
2018-11-21,-0.7125968474485707,-2.1782660967138656,1.0,-0.0,-1.5263157894736843,-1.262022441891531,0.0
2018-11-23,-0.716987436514301,-2.149692595562684,1.0,-0.0,-1.5455092221331195,-1.270582731889869,0.0
2018-11-26,-0.7202121232462912,-2.1507686111297577,1.0,-0.0,-1.5588373498019736,-1.2829428744042426,0.0
2018-11-27,-0.6971765020741335,-2.1662652214639366,1.0,-0.0,-1.5525893215576074,-1.2746554262009901,0.0
2018-11-28,-0.6994111349036403,-2.1595958244111353,1.0,-0.0,-1.5556745182012848,-1.2769004282655247,0.0
2018-11-29,-0.634016204466109,-2.127725446281536,1.0,-0.0,-1.5433107173440486,-1.2821289770107371,0.0
2018-11-30,-0.6336099038588173,-2.128012643224022,1.0,-0.0,-1.5438561833267483,-1.2795337811141843,0.0
2018-12-03,-0.6389054528589412,-2.1388723249188364,1.0,-0.0,-1.5566156496389054,-1.2911283376399654,0.0
2018-12-04,-0.6338848444738584,-2.1406353408338847,1.0,-0.0,-1.5550628722700197,-1.288484447385837,0.0
2018-12-06,-0.6121551888895967,-2.009810791871058,1.0,-0.0,-1.5360896986685355,-1.2126520991272218,0.0
2018-12-07,-0.6120524907631545,-2.010319785959995,1.0,-0.0,-1.5362466556249204,-1.2116830169448336,0.0
2018-12-10,-0.5455179851551101,-2.046691619615556,1.0,-0.0,-1.5625198249064265,-1.1892406267842415,0.0
2018-12-11,-0.5386373738015112,-2.0506063877071563,1.0,-0.0,-1.561813448472919,-1.1985522890342246,0.0
2018-12-12,-0.5414178630415449,-2.0505653665353827,1.0,-0.0,-1.5635243298183203,-1.1969889467666115,0.0
2018-12-13,-0.5404530744336569,-2.041627006789771,1.0,-0.0,-1.5705311250713876,-1.1929056412208896,0.0
2018-12-14,-0.5474258179051483,-2.021557189956886,1.0,-0.0,-1.5790641643418717,-1.1923662186152677,0.0
2018-12-17,-0.508129309799456,-2.0282786107420763,1.0,-0.0,-1.5572214841525909,-1.2326184601758716,0.0
2018-12-18,-0.4769162940102034,-2.0114631227561883,1.0,-0.0,-1.5613780940983815,-1.2486615859419288,0.0
2018-12-19,-0.47334929435483875,-2.0129788306451615,1.0,-0.0,-1.5638860887096775,-1.2502520161290323,0.0
2018-12-20,-0.4771011575239054,-2.006102164066432,1.0,-0.0,-1.5598892803220938,-1.247861097131354,0.0
2018-12-21,-0.4679282992942352,-2.0023733683092875,1.0,-0.0,-1.5538692149147462,-1.221597651614515,0.0
2018-12-24,-0.4235111662531017,-1.9623449131513646,1.0,-0.0,-1.5509305210918114,-1.2666253101736973,0.0
2018-12-26,-0.4239787732938417,-1.9993829445884237,1.0,-0.0,-1.5057386153276562,-1.241453782549673,0.0
2018-12-27,-0.3149717514124294,-1.9271421845574388,1.0,-0.0,-1.380473163841808,-1.2625353107344635,0.0
2018-12-28,-0.30009462976105983,-1.9539862786846462,1.0,-0.0,-1.3927135083983913,-1.2675656493967353,0.0
2018-12-31,-0.2931598026980448,-1.9741486896059903,1.0,-0.0,-1.401378736554347,-1.2740833184762583,0.0
2019-01-02,-0.28766391740342967,-1.9730611760517414,1.0,-0.0,-1.397733341244882,-1.2752625645285705,0.0
2019-01-03,-0.2963599715437515,-1.9686981266303059,1.0,-0.0,-1.4024187811240219,-1.2609082285985298,0.0
2019-01-04,-0.2441792097836312,-1.983478363123236,1.0,-0.0,-1.3816439322671683,-1.2702845719661335,0.0
2019-01-07,-0.19777816151499455,-1.9336902089449146,1.0,-0.0,-1.3853105393426581,-1.239221780924423,0.0
2019-01-08,-0.20289189809501953,-1.906873995868717,1.0,-0.0,-1.3962588937342209,-1.2318682579756715,0.0
2019-01-09,-0.19617060307268974,-1.8856340288924558,1.0,-0.0,-1.4009401513414352,-1.2498853473973859,0.0
2019-01-10,-0.19513454587182283,-1.8885191347753743,1.0,-0.0,-1.4018589706810487,-1.2520511790693671,0.0
2019-01-11,-0.19466374690255286,-1.875756353368294,1.0,-0.0,-1.41646977467873,-1.2758600818302313,0.0
2019-01-14,-0.20512968299711815,-1.8712968299711819,1.0,-0.0,-1.4159654178674352,-1.2712391930835736,0.0
2019-01-15,-0.19527377521613834,-1.8555043227665706,1.0,-0.0,-1.4127953890489915,-1.3000576368876082,0.0
2019-01-16,-0.18225778596511427,-1.8605722180645903,1.0,-0.0,-1.4050428875712395,-1.3089056473432732,0.0
2019-01-17,-0.189290233521224,-1.8496491429886115,1.0,-0.0,-1.4036581157252963,-1.3091567928218109,0.0
2019-01-18,-0.19857167740811707,-1.8351042210996924,1.0,-0.0,-1.41676827498113,-1.3557452244092203,0.0
2019-01-22,-0.0,-2.0533995096573583,1.0,-0.0,-1.6090414399330264,-1.317347365903247,0.0
2019-01-23,-0.0,-1.9843301435406702,1.0,-0.0,-1.6232655502392346,-1.3732655502392346,0.0
2019-01-24,-0.0,-1.9819954540016749,1.0,-0.0,-1.626211269290585,-1.3734298361047974,0.0
2019-01-25,-0.0,-1.9439509954058194,1.0,-0.0,-1.7543032159264929,-1.4273200612557426,0.0
2019-01-28,-0.0,-1.898159509202454,1.0,-0.0,-1.8128220858895703,-1.424049079754601,0.0
2019-01-29,-0.0,-1.8711720575574962,1.0,-0.0,-1.824006887221744,-1.4541261837412374,0.0
2019-01-30,-0.0,-1.8642686439120044,1.0,-0.0,-1.8099148232122066,-1.4537042710950425,0.0
2019-01-31,-0.0,-1.8899950835791541,1.0,-0.0,-1.7511061946902655,-1.5044247787610618,0.0
2019-02-01,-0.0,-1.8930685742476565,1.0,-0.0,-1.7725703009373457,-1.5011716822890973,0.0
2019-02-04,-0.0,-1.8919385678159504,1.0,-0.0,-1.7718497502004567,-1.5041016468266206,0.0
2019-02-05,-0.0,-1.879159477446389,1.0,-0.0,-1.7562854325856543,-1.5267438994330786,0.0
2019-02-06,-0.0,-1.8576361058018374,1.0,-0.0,-1.770639373574203,-1.537394413958937,0.0
2019-02-07,-0.0,-1.8675369671471882,1.0,-0.0,-1.7948400668192788,-1.5246550764090825,0.0
2019-02-08,-0.0,-1.8536010908640137,1.0,-0.0,-1.809904549398785,-1.5345853477129043,0.0
2019-02-11,-0.0,-1.7818526908712422,1.0,-0.0,-1.787118104451111,-1.553603134757852,0.0
2019-02-12,-0.0,-1.7975366137630981,1.0,-0.0,-1.7920828482137385,-1.5381457197132178,0.0
2019-02-13,-0.0,-1.82487464840406,1.0,-0.0,-1.774367127308304,-1.5154702213525744,0.0
2019-02-14,-0.0,-1.7973719759302467,1.0,-0.0,-1.8146874616234805,-1.5281223136436204,0.0
2019-02-15,-0.0,-1.586273949099228,1.0,-0.0,-1.7191878753217043,-1.413726050900772,0.0
2019-02-19,-0.0,-1.5597534528021915,1.0,-0.0,-1.7388996689875587,-1.408457938591485,0.0
2019-02-20,-0.0,-1.5403698435277384,1.0,-0.0,-1.7475960170697016,-1.4019345661450926,0.0
2019-02-21,-0.0,-1.519097419574855,1.0,-0.0,-1.751278845060816,-1.41337956121405,0.0
2019-02-22,-0.0,-1.523183705979405,1.0,-0.0,-1.7469989190419297,-1.4190703760596233,0.0
2019-02-25,-0.0,-1.5195220945521064,1.0,-0.0,-1.768135825758875,-1.4288572571885898,0.0
2019-02-26,-0.0,-1.5186883742260948,1.0,-0.0,-1.7700642054574638,-1.443877551020408,0.0
2019-02-27,-0.0,-1.5365769496204276,1.0,-0.0,-1.7698412698412698,-1.444731999079825,0.0
2019-02-28,-0.0,-1.551079302781946,1.0,-0.0,-1.7855246450421334,-1.4350686829043058,0.0
2019-03-01,-0.0,-1.5556837853433352,1.0,-0.0,-1.7821696480092326,-1.4324870167339872,0.0
2019-03-04,-0.0,-1.5324502545118,1.0,-0.0,-1.7898542341508559,-1.4619967607589077,0.0
2019-03-05,-0.0,-1.5149599907224864,1.0,-0.0,-1.812710193668097,-1.4707178476168385,0.0
2019-03-06,-0.0,-1.5124571694058888,1.0,-0.0,-1.8326848249027237,-1.4624542656367965,0.0
2019-03-07,-0.0,-1.472447325769854,1.0,-0.0,-1.858763602685807,-1.4571660106506137,0.0
2019-03-08,-0.0,-1.4581551976573939,1.0,-0.0,-1.9281405563689604,-1.4702196193265005,0.0
2019-03-11,-0.0,-1.448068416396343,1.0,-0.0,-1.9142435859628428,-1.535594219994102,0.0
2019-03-12,-0.0,-1.3834199988046143,1.0,-0.0,-1.9599545753391907,-1.633554479708326,0.0
2019-03-13,-0.0,-1.4164959633690808,1.0,-0.0,-1.9709603566694782,-1.6373659477045428,0.0
2019-03-14,-0.0,-1.4161748765506441,1.0,-0.0,-1.9709141274238227,-1.6348307840539562,0.0
2019-03-15,-0.0,-1.3954894491807244,1.0,-0.0,-1.9874236652760142,-1.6634016566902474,0.0
2019-03-18,-0.0,-1.4256372638914359,1.0,-0.0,-1.9971880921816736,-1.6900177272449415,0.0
2019-03-19,-0.0,-1.4305802886091497,1.0,-0.0,-1.9984034387473135,-1.7116364752840036,0.0
2019-03-20,-0.0,-1.429301638132775,1.0,-0.0,-1.9956275403374801,-1.7334647124030054,0.0
2019-03-21,-0.0,-1.4314473927230191,1.0,-0.0,-2.0299205811734287,-1.6950686449547498,0.0
2019-03-22,-0.0,-1.4169244092539899,1.0,-0.0,-2.091117159470494,-1.6777805270320427,0.0
2019-03-25,-0.0,-1.241764308938102,1.0,-0.0,-2.188270658241826,-1.7045580025765292,0.0
2019-03-26,-0.0,-1.2519626630401186,1.0,-0.0,-2.185881189342894,-1.7437720220065527,0.0
2019-03-27,-0.0,-1.2480883078441045,1.0,-0.0,-2.1850024666995562,-1.7336581154415391,0.0
2019-03-28,-0.0,-1.2504624491305958,1.0,-0.0,-2.180231841164139,-1.7353557775311386,0.0
2019-03-29,-0.0,-1.248396645288604,1.0,-0.0,-2.1802540700542674,-1.7380981746423285,0.0
2019-04-01,-0.0,-1.2474819254773528,1.0,-0.0,-2.1753074213681023,-1.7565964283507385,0.0
2019-04-02,-0.0,-1.257555115184543,1.0,-0.0,-2.1915407480802576,-1.743621501114689,0.0
2019-04-03,-0.0,-1.2549202210219161,1.0,-0.0,-2.225678276525734,-1.7278822872043211,0.0
2019-04-04,-0.0,-1.251121076233184,1.0,-0.0,-2.254733432984554,-1.7222845042351769,0.0
2019-04-05,-0.0,-1.2395657870110426,1.0,-0.0,-2.265581134194273,-1.7335454488739162,0.0
2019-04-08,-0.0,-1.233003053530255,1.0,-0.0,-2.263725306910949,-1.7350283542095095,0.0
2019-04-09,-0.0,-1.2089216543796075,1.0,-0.0,-2.3192552792702736,-1.7194801949269025,0.0
2019-04-10,-0.0,-1.1609801488833746,1.0,-0.0,-2.3168114143920597,-1.7256823821339948,0.0
2019-04-11,-0.0,-1.134251504435759,1.0,-0.0,-2.3618710838141324,-1.7077982505118185,0.0
2019-04-12,-0.0,-1.1296353618522874,1.0,-0.0,-2.3604903113972635,-1.7006747972512846,0.0
2019-04-15,-0.0,-1.1300958861738324,1.0,-0.0,-2.353665326322301,-1.7024435508815343,0.0
2019-04-16,-0.0,-1.1230455472467709,1.0,-0.0,-2.35350101971448,-1.7034793894073295,0.0
2019-04-17,-0.0,-1.0923600371172286,1.0,-0.0,-2.372285802660068,-1.721620785648005,0.0
2019-04-18,-0.0,-1.0763131813676907,1.0,-0.0,-2.3639742319127848,-1.7539023785926662,0.0
2019-04-22,-0.0,-1.0756730238547865,1.0,-0.0,-2.329797019684798,-1.7268657631691913,0.0
2019-04-23,-0.0,-1.0621863141143346,1.0,-0.0,-2.3266617701065004,-1.731852123882972,0.0
2019-04-24,-0.0,-1.0259756172272254,1.0,-0.0,-2.335906389756785,-1.7644428107578265,0.0
2019-04-25,-0.0,-1.05659219248711,1.0,-0.007611097471151485,-2.333046894181193,-1.7407316474343235,0.0
2019-04-26,-0.0,-1.0252839868083548,1.0,-0.0,-2.328630756076707,-1.7533895199706855,0.0
2019-04-29,-0.0,-1.0199059656835807,1.0,-0.0,-2.3288148012456493,-1.7574647371313428,0.0
2019-04-30,-0.0,-1.0211791992187498,1.0,-0.0,-2.33233642578125,-1.7500610351562498,0.0
2019-05-01,-0.0,-1.0069465602339893,1.0,-0.0,-2.359941502650661,-1.7265248918408382,0.0
2019-05-02,-0.0,-0.9951838078400291,1.0,-0.0,-2.3547521794793633,-1.7465097847954643,0.0
2019-05-03,-0.0,-1.0012191405059434,1.0,-0.0,-2.350259067357513,-1.7441633648277963,0.0
2019-05-06,-0.0,-0.9567649741562785,1.0,-0.011492854971115839,-2.3611432046214653,-1.7514746123441776,0.0
2019-05-07,-0.0,-0.9500670649920742,1.0,-0.0071332764297036945,-2.3769052554566517,-1.7627118644067796,0.0
2019-05-08,-0.0,-0.9427674474764549,1.0,-0.061579328664573774,-2.289060613378411,-1.7437213233518472,0.0
2019-05-09,-0.0,-0.9429329794293299,1.0,-0.059178379682692885,-2.282198226458346,-1.7482053447547807,0.0
2019-05-10,-0.0,-0.9394944803040356,1.0,-0.05640345056403451,-2.287989382879894,-1.7485069674850697,0.0
2019-05-13,-0.0,-1.0013909085161534,1.0,-0.013340077132199531,-2.4148700764999687,-1.8927103749130683,0.0
2019-05-14,-0.0,-0.8578885229602933,1.0,-0.17386441309886289,-2.332753371030883,-1.8493755048778973,0.0
2019-05-15,-0.0,-0.8586374392826006,1.0,-0.20027400672561962,-2.349296300909204,-1.8192178353468675,0.0
2019-05-16,-0.0,-0.8621183800623052,1.0,-0.20822429906542053,-2.3405607476635515,-1.819688473520249,0.0
2019-05-17,-0.0,-0.8565543071161049,1.0,-0.21079900124843945,-2.3229712858926344,-1.8518726591760297,0.0
2019-05-20,-0.0,-0.8267922880139764,1.0,-0.23117239658076996,-2.324702065264866,-1.856804143008673,0.0
2019-05-21,-0.0,-0.8245745277725828,1.0,-0.2408827379839162,-2.3138208341125863,-1.8547472102736737,0.0
2019-05-22,-0.0,-0.7942473752873206,1.0,-0.27116854072187363,-2.305647014971734,-1.8412747716965894,0.0
2019-05-23,-0.0,-0.7807430340557275,1.0,-0.24074303405572753,-2.306687306501548,-1.8638390092879256,0.0
2019-05-24,-0.0,-0.7141448989650074,1.0,-0.27957121734844753,-2.2891818629866933,-1.8778339083292264,0.0
2019-05-28,-0.0,-0.6986267627316952,1.0,-0.2791428043598744,-2.2931214976291643,-1.8871235913541473,0.0
2019-05-29,-0.0,-0.7215698393077874,1.0,-0.28708281829419036,-2.319530284301607,-1.8522867737948085,0.0
2019-05-30,-0.0,-0.7199777613046702,1.0,-0.2795898196194712,-2.3228935013590313,-1.8549542871262663,0.0
2019-05-31,-0.0,-0.7254793169348376,1.0,-0.3006596387399051,-2.3198323161334073,-1.8188767646877506,0.0
2019-06-03,-0.0,-0.7312177755953841,1.0,-0.3543456911367542,-2.3155536459612076,-1.736864718880432,0.0
2019-06-04,-0.0,-0.7256322121286521,1.0,-0.3595629756935919,-2.325804075619936,-1.7269825681315982,0.0
2019-06-05,-0.0,-0.711582917629882,1.0,-0.4114247475361966,-2.3621486798880644,-1.5983087966905951,0.0
2019-06-06,-0.0,-0.7157172355156078,1.0,-0.3784768614113932,-2.3518158629904042,-1.6270496781246202,0.0
2019-06-07,-0.0,-0.7397376730629099,1.0,-0.3816492591692981,-2.3300947291717273,-1.6209618654359972,0.0
2019-06-10,-0.0,-0.743182644527936,1.0,-0.37989334626105925,-2.3143861350139376,-1.622409404920616,0.0
2019-06-11,-0.0,-0.742127659574468,1.0,-0.42899696048632213,-2.2928267477203645,-1.6150759878419454,0.0
2019-06-12,-0.0,-0.7400878370135415,1.0,-0.421373673295108,-2.304501646944004,-1.6338294497987067,0.0
2019-06-13,-0.0,-0.7032010089484115,1.0,-0.39901507416971954,-2.272115788841511,-1.6313134346285507,0.0
2019-06-14,-0.0,-0.682282896319461,1.0,-0.41935289872504206,-2.2947438056290594,-1.6175727688236707,0.0
2019-06-17,-0.0,-0.6797076268647774,1.0,-0.41765023066323165,-2.272901563716973,-1.6209933497094244,0.0
2019-06-18,-0.0,-0.6879148478143874,1.0,-0.423488608503259,-2.2539616097590147,-1.6144232494169708,0.0
2019-06-19,-0.0,-0.6688172043010753,1.0,-0.436857825567503,-2.2494026284348867,-1.61857825567503,0.0
2019-06-20,-0.0,-0.6833014582835286,1.0,-0.4255916806120009,-2.247669136983027,-1.6200095625149415,0.0
2019-06-21,-0.0,-0.6855089820359281,1.0,-0.4304191616766467,-2.251137724550898,-1.6209580838323352,0.0
2019-06-24,-0.0,-0.6616590854680392,1.0,-0.44727076849413455,-2.2162437155853483,-1.66004309312904,0.0
2019-06-25,-0.0,-0.6200787401574803,1.0,-0.4535313767597232,-2.22643760439036,-1.665115724170842,0.0
2019-06-26,-0.0,-0.61150474360514,1.0,-0.4496817581361835,-2.2533325327248708,-1.6901044794043474,0.0
2019-06-27,-0.0,-0.5785254463743471,1.0,-0.44880359528725855,-2.2715899429126685,-1.7742013846714442,0.0
2019-06-28,-0.0,-0.5418234794221197,1.0,-0.4616365181498119,-2.2915503217190727,-1.775160859536239,0.0
2019-07-01,-0.0,-0.5261564543472996,1.0,-0.4707556309033664,-2.2962581738919834,-1.7615645434729956,0.0
2019-07-02,-0.0,-0.5312934631432545,1.0,-0.4663481889097176,-2.2914676180685736,-1.7579367478986518,0.0
2019-07-03,-0.0,-0.5356235635659853,1.0,-0.4628644006290069,-2.288980283053103,-1.7606144913511554,0.0
2019-07-05,-0.0,-0.5500181444296601,1.0,-0.44713922825692515,-2.2827506955364703,-1.768235151808395,0.0
2019-07-08,-0.0,-0.5554143980641258,1.0,-0.4411978221415608,-2.281246218995765,-1.771687840290381,0.0
2019-07-09,-0.0,-0.5502690284746993,1.0,-0.43903028837434255,-2.283961066440965,-1.772323317816335,0.0
2019-07-10,-0.0,-0.5878064943671306,1.0,-0.4490631965781071,-2.2380263871317547,-1.7495632267004038,0.0
2019-07-11,-0.0,-0.588852063874661,1.0,-0.45037661946369395,-2.2371798734558603,-1.749502862307924,0.0
2019-07-12,-0.0,-0.5902982826152456,1.0,-0.44802651401024407,-2.231214221150949,-1.7563121422115096,0.0
2019-07-15,-0.0,-0.6158437330439501,1.0,-0.47531199131850244,-2.2246940374992468,-1.7130282751552421,0.0
2019-07-16,-0.0,-0.6136103583258055,1.0,-0.4655826558265583,-2.2202348690153566,-1.7228545618789521,0.0
2019-07-17,-0.0,-0.6257165268810717,1.0,-0.459723646895553,-2.221746213721113,-1.726663850841731,0.0
2019-07-18,-0.0,-0.626319281104879,1.0,-0.4648091188709969,-2.2256196851818344,-1.7141909414389962,0.0
2019-07-19,-0.0,-0.6310105580693816,1.0,-0.4715535444947209,-2.2219607843137252,-1.708657616892911,0.0
2019-07-22,-0.0,-0.4259575640672361,1.0,-0.3330394047947093,-2.0412234775420224,-1.7108845411959217,0.0
2019-07-23,-0.0,-0.42442596773305435,1.0,-0.3325808050217499,-2.038048565607621,-1.7112493805407192,0.0
2019-07-24,-0.0,-0.41998579467846797,1.0,-0.34076380921160465,-2.011145713817407,-1.6916898869037864,0.0
2019-07-25,-0.0,-0.39076066182493313,1.0,-0.35548517446622624,-2.0382242123081964,-1.6761317097144106,0.0
2019-07-26,-0.0,-0.3654341276362641,1.0,-0.3733223774308409,-2.0575732675979186,-1.6816214735688852,0.0
2019-07-29,-0.0,-0.328367234744365,1.0,-0.3793293018141836,-2.0630566245189663,-1.7268279274326552,0.0
2019-07-30,-0.0,-0.3341032832865864,1.0,-0.38343507672001326,-2.056206346587472,-1.7258428202166858,0.0
2019-07-31,-0.0,-0.3092477608659816,1.0,-0.38524094730479697,-2.055772295181054,-1.744546403648552,0.0
2019-08-01,-0.0,-0.3200919238345371,1.0,-0.37065003282994086,-2.0508864084044647,-1.7299737360472751,0.0
2019-08-02,-0.0,-0.3085100612897977,1.0,-0.38455280143190324,-2.0385095189022073,-1.692249281336443,0.0
2019-08-05,-0.0,-0.30496261783508505,1.0,-0.373334055694008,-2.0413370896088416,-1.6980712969985914,0.0
2019-08-06,-0.0,-0.3119056473463316,1.0,-0.37900440949901715,-1.9445890665674972,-1.6771502948520427,0.0
2019-08-07,-0.0,-0.33481307161576723,1.0,-0.3374872974273948,-1.952880141199123,-1.7232176284965501,0.0
2019-08-08,-0.0,-0.3358365069999463,1.0,-0.33186718875717425,-1.9632569865365015,-1.7329828890200072,0.0
2019-08-09,-0.0,-0.30569036318063036,1.0,-0.3208895525571969,-1.9404831742307076,-1.7660391445789556,0.0
2019-08-12,-0.0,-0.29981348254729545,1.0,-0.33359978683719693,-1.9407940314415135,-1.75486277644551,0.0
2019-08-13,-0.0,-0.29186831888528425,1.0,-0.3263309046428761,-1.9461788012551187,-1.7539222464500346,0.0
2019-08-14,-0.0,-0.2987081745023295,1.0,-0.32184455739093604,-1.9286319356204997,-1.7451821262177043,0.0
2019-08-15,-0.0,-0.36094240837696334,1.0,-0.35340314136125656,-1.899214659685864,-1.6220942408376962,0.0
2019-08-16,-0.0,-0.3556266051679857,1.0,-0.36044866083128047,-1.9072278421300908,-1.6180093296294356,0.0
2019-08-19,-0.0,-0.3287870900572618,1.0,-0.3566892243623113,-1.9070796460176993,-1.6130661114003122,0.0
2019-08-20,-0.0,-0.3317742438415965,1.0,-0.34736513875896474,-1.9108200810726534,-1.6070055087828707,0.0
2019-08-21,-0.0,-0.34593068035943514,1.0,-0.27163029525032095,-1.9161489088575097,-1.6011296534017971,0.0
2019-08-22,-0.0,-0.35338384619349517,1.0,-0.26751198391835473,-1.9405700737075409,-1.5929075820833978,0.0
2019-08-23,-0.0,-0.35592431761786597,1.0,-0.2720740281224152,-1.951509511993383,-1.5900537634408602,0.0
2019-08-26,-0.0,-0.324965339671222,1.0,-0.2791146761734997,-1.8600713012477719,-1.4872747078629434,0.0
2019-08-27,-0.0,-0.32045645408289286,1.0,-0.2678456750481648,-1.8519982216074693,-1.4996789013486145,0.0
2019-08-28,-0.0,-0.3000391887920055,1.0,-0.2764769275987068,-1.829969628686196,-1.4920642696188893,0.0
2019-08-29,-0.0,-0.3284316065886847,1.0,-0.28016232991167345,-1.7630460730484603,-1.4027691573167822,0.0
2019-08-30,-0.0,-0.3270996906971211,1.0,-0.2818463002617178,-1.754223173923388,-1.3953366642874137,0.0
2019-09-03,-0.0,-0.30839547750781815,1.0,-0.27986528746692324,-1.7620880442626894,-1.4608130863603561,0.0
2019-09-04,-0.0,-0.3134853671471963,1.0,-0.278385805891712,-1.7699243045176218,-1.4595728267682369,0.0
2019-09-05,-0.0,-0.34031287605294824,1.0,-0.2764861612515042,-1.779253910950662,-1.417424789410349,0.0
