Date,FTRI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.07874131144795242,-0.2359936353739218,-0.0,-0.3782974625240767,-0.40061552633782765,0.0
2018-11-16,1.0,-0.07845352413230401,-0.2346701813845478,-0.0,-0.37785309316094473,-0.401117178183644,0.0
2018-11-19,1.0,-0.0760140797854509,-0.2364440160911834,-0.0,-0.3803218236674489,-0.4024472008045592,0.0
2018-11-20,1.0,-0.0596737860837644,-0.2319164024695478,-0.0,-0.38257133322209247,-0.41158434840647423,0.0
2018-11-21,1.0,-0.05877946775972202,-0.23010341024947462,-0.0,-0.3824722748174196,-0.40935477830257383,0.0
2018-11-23,1.0,-0.058279776312494785,-0.23779317252316168,-0.0,-0.3809156163926216,-0.4096694766713964,0.0
2018-11-26,1.0,-0.059463775424441076,-0.23516557404605817,-0.0,-0.389288115649689,-0.41727601277525633,0.0
2018-11-27,1.0,-0.05441222652569873,-0.2370982937297184,-0.0,-0.38708259185596144,-0.41501099131162983,0.0
2018-11-28,1.0,-0.052972497065235616,-0.24492705014254568,-0.0,-0.38466375985242324,-0.41371792721784334,0.0
2018-11-29,1.0,-0.035369507323568576,-0.24007573235685753,-0.0,-0.38579810252996005,-0.41933671770972036,0.0
2018-11-30,1.0,-0.03538295128343803,-0.24010899862711654,-0.0,-0.38636269085160374,-0.4182926321920373,0.0
2018-12-03,1.0,-0.03557608288603171,-0.24012815711729704,-0.0,-0.3864061914867058,-0.4183414471767986,0.0
2018-12-04,1.0,-0.03740034227991818,-0.24001335726509998,-0.0,-0.38940601911758566,-0.4202738239345494,0.0
2018-12-06,1.0,-0.03437391108287043,-0.21239264558181484,-0.0,-0.39147723778875515,-0.41150306434091044,0.0
2018-12-07,1.0,-0.025122107042021308,-0.21709292500463698,-0.0,-0.3967602992395359,-0.4219236238484842,0.0
2018-12-10,1.0,-0.009796102010348282,-0.21997259545575393,-0.0,-0.4001472482974415,-0.4151788453279342,0.0
2018-12-11,1.0,-0.0,-0.2277186992204373,-0.0,-0.3977209618034844,-0.4314540181418023,0.0
2018-12-12,1.0,-0.0,-0.22874268764933672,-0.0,-0.40071681634670836,-0.4303575842465189,0.0
2018-12-13,1.0,-0.0,-0.2329449196314202,-0.0,-0.4000454526672451,-0.43303995702656917,0.0
2018-12-14,1.0,-0.0,-0.22851005824280227,-0.0,-0.4035482671733653,-0.433289272584576,0.0
2018-12-17,1.0,-0.0,-0.22676947817660764,-0.0,-0.3998721728552873,-0.4350658722140899,0.0
2018-12-18,1.0,-0.0,-0.21995855645144743,-0.0,-0.39621673744896496,-0.4354855255329189,0.0
2018-12-19,1.0,-0.0,-0.22029062846352776,-0.0,-0.3966380690447847,-0.43553220311153074,0.0
2018-12-20,1.0,-0.0,-0.21261018058367587,-0.0,-0.40026995521197617,-0.43225555760067075,0.0
2018-12-21,1.0,-0.0,-0.21128054381774755,-0.0,-0.40002449629493536,-0.430073284749015,0.0
2018-12-24,1.0,-0.0,-0.20024377856780093,-0.0,-0.3947993905535805,-0.43644489588623664,0.0
2018-12-26,1.0,-0.0,-0.2006877718215839,-0.0,-0.38881359360776774,-0.4333569333468191,0.0
2018-12-27,1.0,-0.0,-0.1820510799306322,-0.0,-0.3454004414314993,-0.4432248147564244,0.0
2018-12-28,1.0,-0.0,-0.18142177850561333,-0.0,-0.3467040230452025,-0.4449026300732001,0.0
2018-12-31,1.0,-0.0,-0.19176423893629688,-0.0,-0.3477277237547132,-0.4450486207580869,0.0
2019-01-02,1.0,-0.0,-0.19121467526028757,-0.0,-0.3458601883986118,-0.44606841844323253,0.0
2019-01-03,1.0,-0.0,-0.19105110820348123,-0.0,-0.3492129574560882,-0.44219103128345427,0.0
2019-01-04,1.0,-0.0,-0.19224849035008093,-0.0,-0.3367604688795043,-0.4443896278170265,0.0
2019-01-07,1.0,-0.0,-0.18875975851965468,-0.0,-0.3352801211334631,-0.44241244371030225,0.0
2019-01-08,1.0,-0.0,-0.18458214671511342,-0.0,-0.3380339781989591,-0.4414416183835805,0.0
2019-01-09,1.0,-0.0,-0.18147922839930142,-0.0,-0.33776173001824994,-0.44312094036382194,0.0
2019-01-10,1.0,-0.0,-0.18258939968187263,-0.0,-0.3373721108340043,-0.44378767943758224,0.0
2019-01-11,1.0,-0.0,-0.17774762550881953,-0.0,-0.33937034196605903,-0.4493343558885415,0.0
2019-01-14,1.0,-0.0,-0.18106655642827615,-0.0,-0.3438650367133211,-0.44361109470658866,0.0
2019-01-15,1.0,-0.0,-0.1794231071934519,-0.0,-0.3445419486856603,-0.4436093184322367,0.0
2019-01-16,1.0,-0.0,-0.17935455957835947,-0.0,-0.3413636453027592,-0.44588880803948944,0.0
2019-01-17,1.0,-0.0,-0.17565337001375514,-0.0,-0.34207113381803894,-0.4472980939280802,0.0
2019-01-18,1.0,-0.0,-0.179078431372549,-0.0,-0.34137254901960784,-0.4403333333333333,0.0
2019-01-22,1.0,-0.0,-0.0985471229210476,-0.0,-0.314127317912445,-0.4990059262091378,0.0
2019-01-23,1.0,-0.0,-0.09157586319155862,-0.0,-0.3146172848963021,-0.5088186292345698,0.0
2019-01-24,1.0,-0.0,-0.09429954648959987,-0.0,-0.3096308769781282,-0.5096155686101915,0.0
2019-01-25,1.0,-0.0,-0.047452004651783494,-0.0,-0.2945875355079785,-0.5644291079633195,0.0
2019-01-28,1.0,-0.0,-0.04353728489483747,-0.0,-0.30449330783938816,-0.5640152963671128,0.0
2019-01-29,1.0,-0.0,-0.04343754777556949,-0.0,-0.3029162207613515,-0.5646690108546094,0.0
2019-01-30,1.0,-0.0,-0.04156783227484888,-0.0,-0.30201239574565764,-0.5693243553447088,0.0
2019-01-31,1.0,-0.0,-0.03909287670708115,-0.0,-0.31264724472792044,-0.5636384531402631,0.0
2019-02-01,1.0,-0.0,-0.038700521632402576,-0.0,-0.31823412089598035,-0.5608315434182264,0.0
2019-02-04,1.0,-0.0,-0.0372117098981998,-0.0,-0.3202392592166561,-0.5596901899886888,0.0
2019-02-05,1.0,-0.0,-0.03559653427388437,-0.0,-0.31939119766906915,-0.5618961815672443,0.0
2019-02-06,1.0,-0.0,-0.03036643184828301,-0.0,-0.3266022995565963,-0.5625275927596598,0.0
2019-02-07,1.0,-0.0,-0.031199001631947776,-0.0,-0.33028703081501387,-0.5584525295190554,0.0
2019-02-08,1.0,-0.0,-0.038199467072706515,-0.0,-0.3280167491435097,-0.5370955462504758,0.0
2019-02-11,1.0,-0.0,-0.03483203937203136,-0.0,-0.3222631287793526,-0.5504835663735383,0.0
2019-02-12,1.0,-0.0,-0.031154248739175945,-0.0,-0.3219906746598154,-0.5499857265201257,0.0
2019-02-13,1.0,-0.0,-0.037324654066502976,-0.0,-0.3205047678867127,-0.5455185671596338,0.0
2019-02-14,1.0,-0.0,-0.05157316148597423,-0.0,-0.31072782410917366,-0.5330553449583018,0.0
2019-02-15,1.0,-0.0,-0.05165422367074696,-0.0,-0.3103801114185015,-0.5328381399931785,0.0
2019-02-19,1.0,-0.0,-0.04448189668232086,-0.0,-0.31760339342523863,-0.5315671867898804,0.0
2019-02-20,1.0,-0.0,-0.040966606412329944,-0.0,-0.3179906764342118,-0.5438112453620018,0.0
2019-02-21,1.0,-0.0,-0.058145067661445345,-0.0,-0.3129555965817171,-0.5321748729563579,0.0
2019-02-22,1.0,-0.0,-0.06125244990771221,-0.0,-0.30709949955283233,-0.5344889920651532,0.0
2019-02-25,1.0,-0.0,-0.059039111263814927,-0.0,-0.3123556471778427,-0.5374028899196397,0.0
2019-02-26,1.0,-0.0,-0.05732228754676644,-0.0,-0.314079560204627,-0.5374131480491716,0.0
2019-02-27,1.0,-0.0,-0.05590417517023021,-0.0,-0.3115832840603483,-0.5398538976520628,0.0
2019-02-28,1.0,-0.0,-0.057671755725190836,-0.0,-0.3131297709923664,-0.5375954198473283,0.0
2019-03-01,1.0,-0.0,-0.05655296229802513,-0.0,-0.3109171473318308,-0.5424576950991252,0.0
2019-03-04,1.0,-0.0,-0.054910646097449216,-0.0,-0.3108102947915075,-0.5435504811363984,0.0
2019-03-05,1.0,-0.0,-0.05325183841084901,-0.0,-0.3151370451723809,-0.5416292617706046,0.0
2019-03-06,1.0,-0.0,-0.051204186481789184,-0.0,-0.318569873374205,-0.5401172673274891,0.0
2019-03-07,1.0,-0.0,-0.03410521496967154,-0.0,-0.33721817418837985,-0.5361271125014306,0.0
2019-03-08,1.0,-0.0,-0.021645686214307645,-0.0,-0.351953484801965,-0.5453254528707399,0.0
2019-03-11,1.0,-0.0,-0.018978158673656924,-0.0,-0.3532336383509702,-0.5623416068561259,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.36149438727782973,-0.587386966011849,0.0
2019-03-13,1.0,-0.0,-0.006068555096607481,-0.0,-0.36753910302840476,-0.5839907601354658,0.0
2019-03-14,1.0,-0.0,-0.006596331891405196,-0.0,-0.3668304331656521,-0.5839417487130302,0.0
2019-03-15,1.0,-0.0,-0.0007064502835612944,-0.0,-0.3719853215329971,-0.5896701269648148,0.0
2019-03-18,1.0,-0.0,-0.007256521996332302,-0.0,-0.37495316782679,-0.58967128744109,0.0
2019-03-19,1.0,-0.0,-0.010381443910541615,-0.0,-0.37333649720195367,-0.593699946609717,0.0
2019-03-20,1.0,-0.0,-0.014064697609001408,-0.0,-0.3705552584140568,-0.5963431786216596,0.0
2019-03-21,1.0,-0.0,-0.013201385452746165,-0.0,-0.3698565066798615,-0.5961603166749134,0.0
2019-03-22,1.0,-0.0,-0.012843268252797,-0.0,-0.38210717348383616,-0.5993658137726102,0.0
2019-03-25,1.0,-0.0,-0.024104834993087142,-0.0,-0.38024725990342034,-0.5993748371971868,0.0
2019-03-26,1.0,-0.0,-0.02657407221564338,-0.0,-0.3799048632157839,-0.6006262168074986,0.0
2019-03-27,1.0,-0.0,-0.01875739763676851,-0.0,-0.385158585270929,-0.6022428631612735,0.0
2019-03-28,1.0,-0.0,-0.016806891427882976,-0.0,-0.38370715447480974,-0.6074576815726592,0.0
2019-03-29,1.0,-0.0,-0.015840828782524893,-0.0,-0.38266945069065206,-0.6091993254095727,0.0
2019-04-01,1.0,-0.0,-0.01934123317935328,-0.0,-0.3822855995179755,-0.6068085961036352,0.0
2019-04-02,1.0,-0.0,-0.021437477376020593,-0.0,-0.38621646623496764,-0.6033664481357841,0.0
2019-04-03,1.0,-0.0,-0.018614250220405543,-0.0,-0.38905586278752907,-0.5960166706740402,0.0
2019-04-04,1.0,-0.0,-0.019231541333761593,-0.0,-0.3814389529048059,-0.6067972859035612,0.0
2019-04-05,1.0,-0.0,-0.016405967268486872,-0.0,-0.39002372431541277,-0.6041055128875307,0.0
2019-04-08,1.0,-0.0,-0.015558727159426699,-0.0,-0.3902747904396245,-0.6043379500271373,0.0
2019-04-09,1.0,-0.0,-0.004996373599806592,-0.0,-0.41322830203884275,-0.5964420984769119,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.40938153450217146,-0.6012345182563937,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.4177212643100014,-0.5942297245639095,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.4198965107616728,-0.5935127952161394,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.4174753372256895,-0.5958123615864707,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.4174082481267954,-0.5913902894678693,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.4253524521026629,-0.5829216371450376,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.4261850199010976,-0.5840268564306678,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.4288563829787234,-0.5859727595099935,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.4360209635154203,-0.5797016730497884,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.432371478625078,-0.5812810857614626,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.4246293909120207,-0.5895302932645827,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.4332493194878516,-0.5830829720737978,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.42636765888978284,-0.584875301689461,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.4291136190208442,-0.5789991565926342,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.43091292557999394,-0.5777242141207191,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.4317638311127188,-0.5778219891079359,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.43312165909730316,-0.5764438728346931,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.43202938401942875,-0.5750556971679746,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.4311825368163396,-0.575157497692709,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.4353316736267266,-0.5723779312560231,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.44155896202785294,-0.5622482717162609,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.43598705760166173,-0.561296636574259,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.4355662900714599,-0.5605213780989261,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.43453917325179686,-0.5509272128022873,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.44013860124263177,-0.5512585630078063,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.43668208987826923,-0.5491192882816689,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.434253375694996,-0.5514495631453534,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.43402405621055135,-0.5508117978643166,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.4323005514341254,-0.5512754393620819,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.43386914554139494,-0.5481735476582165,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.4377984268816991,-0.5434588790046163,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.43753221521747754,-0.5449427064747632,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.4378926922085901,-0.5441301805640893,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.4502917037476515,-0.527360822703451,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.4478089854327674,-0.5287490364279644,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.4493962331271369,-0.5269274096326014,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.44633368756641867,-0.5216278978234344,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.4396212300181117,-0.529037719505473,0.0
2019-06-05,1.0,-0.0,-0.00037094160598192145,-0.0,-0.45426680463091307,-0.49768649577321794,0.0
2019-06-06,1.0,-0.0,-0.004801405289352982,-0.0,-0.44010930028300965,-0.5068605445496243,0.0
2019-06-07,1.0,-0.0,-0.006204635916647156,-0.0,-0.4394169983610396,-0.505521735737142,0.0
2019-06-10,1.0,-0.0,-0.014234115271089016,-0.0,-0.4256447102687588,-0.5020195743358709,0.0
2019-06-11,1.0,-0.0,-0.013498794055862445,-0.0,-0.4284797323582043,-0.5030732124795767,0.0
2019-06-12,1.0,-0.0,-0.015171260187112208,-0.0,-0.4264680139264389,-0.503394083208527,0.0
2019-06-13,1.0,-0.0,-0.020677972701960708,-0.0,-0.42565081095815727,-0.5007496251874063,0.0
2019-06-14,1.0,-0.0,-0.019101713707716548,-0.0,-0.4352739792643311,-0.4908090023147697,0.0
2019-06-17,1.0,-0.0,-0.020096885274605555,-0.0,-0.4337853349156631,-0.49160522168829407,0.0
2019-06-18,1.0,-0.0,-0.019943186240174333,-0.0,-0.43367188108023974,-0.4920616390380575,0.0
2019-06-19,1.0,-0.0,-0.009927780265130132,-0.0,-0.4360436822331666,-0.5006715851355823,0.0
2019-06-20,1.0,-0.0,-0.012955134324287465,-0.0,-0.43418207321111996,-0.5010227737624438,0.0
2019-06-21,1.0,-0.0,-0.011344211344211343,-0.0,-0.43170163170163167,-0.4994366744366744,0.0
2019-06-24,1.0,-0.0,-0.001342490806856431,-0.0,-0.4309979181664299,-0.5133178979317858,0.0
2019-06-25,1.0,-0.0,-0.007687230655744069,-0.0,-0.4245447839422293,-0.5089878479636603,0.0
2019-06-26,1.0,-0.0,-0.009226415460060864,-0.0,-0.4237173150355682,-0.5053788451474095,0.0
2019-06-27,1.0,-0.0,-0.0031645569620253164,-0.0,-0.42368175817348763,-0.5146190882969636,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.4340571828140782,-0.5082938388625592,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.43610567325024713,-0.5021417634175179,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.4427299933926697,-0.5006024330521979,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.4376629440834274,-0.5079575080742441,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.4363282769350447,-0.5084402956048231,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.43556480473004516,-0.5093550645713397,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.4327186522355867,-0.5104249655092008,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.41993172472651097,-0.5197067266661495,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.4209321277503978,-0.5193643525165897,0.0
2019-07-12,1.0,-0.0,-0.001687223644403072,-0.0,-0.41587153828252266,-0.5217981537506788,0.0
2019-07-15,1.0,-0.0,-0.008397982932505819,-0.0,-0.4178432893716059,-0.5132467028704422,0.0
2019-07-16,1.0,-0.0,-0.011016719034873347,-0.0,-0.4233678575584778,-0.5051786337716746,0.0
2019-07-17,1.0,-0.0,-0.011016768026113821,-0.0,-0.4273223619018012,-0.5046534672702898,0.0
2019-07-18,1.0,-0.0,-0.01181904632522755,-0.0,-0.42653366196363074,-0.5023968016767908,0.0
2019-07-19,1.0,-0.0,-0.015720710242692098,-0.0,-0.4231410405520664,-0.4995735442350934,0.0
2019-07-22,1.0,-0.0,-0.009687063208572759,-0.0,-0.41660195682559403,-0.515006212144743,0.0
2019-07-23,1.0,-0.0,-0.01153174140943506,-0.0,-0.41607454863133375,-0.5137837313143079,0.0
2019-07-24,1.0,-0.0,-0.012287774246065588,-0.0,-0.4144119699201489,-0.511454376308241,0.0
2019-07-25,1.0,-0.0,-0.004183857283979313,-0.0,-0.4259205454510237,-0.5068665620702346,0.0
2019-07-26,1.0,-0.0,-0.006822895466263496,-0.0,-0.4245701769688512,-0.5069488864336803,0.0
2019-07-29,1.0,-0.0,-0.014694865441134098,-0.0,-0.40897827464991643,-0.4972050942200196,0.0
2019-07-30,1.0,-0.0,-0.018337690296786096,-0.0,-0.4090996463170844,-0.4947524219590958,0.0
2019-07-31,1.0,-0.0,-0.027378297316003997,-0.0,-0.4047142967007613,-0.49052141813427674,0.0
2019-08-01,1.0,-0.0,-0.021157874690535136,-0.0,-0.39710531327366216,-0.4861359741001714,0.0
2019-08-02,1.0,-0.0,-0.018889057635355762,-0.0,-0.40128331688055285,-0.47822537778115276,0.0
2019-08-05,1.0,-0.0,-0.022726400245690812,-0.0,-0.410438020653384,-0.4863142539061,0.0
2019-08-06,1.0,-0.0,-0.026508753071253072,-0.0,-0.4112023955773956,-0.4818220208845209,0.0
2019-08-07,1.0,-0.0,-0.030655451880520376,-0.0,-0.3982526392428103,-0.48703849175176744,0.0
2019-08-08,1.0,-0.0,-0.025363849314542455,-0.0,-0.3982949963519067,-0.4963711071003419,0.0
2019-08-09,1.0,-0.0,-0.029462872147352975,-0.0,-0.40993165231494,-0.4913310422056609,0.0
2019-08-12,1.0,-0.0,-0.028804757032260552,-0.0,-0.41203158484082086,-0.4897774002355349,0.0
2019-08-13,1.0,-0.0,-0.03640166561126783,-0.0,-0.40356532918849425,-0.4789399957784046,0.0
2019-08-14,1.0,-0.0,-0.04508557644446146,-0.0,-0.39319217367997855,-0.4761840946509936,0.0
2019-08-15,1.0,-0.0,-0.048524013459773634,-0.0,-0.3924938819210768,-0.47088176812480886,0.0
2019-08-16,1.0,-0.0,-0.050294387521027675,-0.0,-0.39065606361829025,-0.47065682826120203,0.0
2019-08-19,1.0,-0.0,-0.043338224924243864,-0.0,-0.3974195269768062,-0.4650759467134226,0.0
2019-08-20,1.0,-0.0,-0.037123898867406475,-0.0,-0.39802844830873657,-0.4715516912633947,0.0
2019-08-21,1.0,-0.0,-0.03812735795129759,-0.0,-0.3977173126024161,-0.4695895735680805,0.0
2019-08-22,1.0,-0.0,-0.03908466122184781,-0.0,-0.39928037009537953,-0.4654177851390713,0.0
2019-08-23,1.0,-0.0,-0.03964522943986601,-0.0,-0.3987742905540435,-0.4648560172056108,0.0
2019-08-26,1.0,-0.0,-0.0365668813944676,-0.0,-0.3956801818870784,-0.4624289503599848,0.0
2019-08-27,1.0,-0.0,-0.035284774222827324,-0.0,-0.3898532637470691,-0.4657930565010211,0.0
2019-08-28,1.0,-0.0,-0.030733173304099644,-0.0,-0.3945602661273555,-0.4648345209518589,0.0
2019-08-29,1.0,-0.0,-0.03591290413799605,-0.0,-0.391818267508719,-0.45744179470261104,0.0
2019-08-30,1.0,-0.0,-0.035442942518334186,-0.0,-0.3921158305525706,-0.45770412684048795,0.0
2019-09-03,1.0,-0.0,-0.032927174837064324,-0.0,-0.38777746292623033,-0.46840464720884106,0.0
2019-09-04,1.0,-0.0,-0.033252766343139846,-0.0,-0.38708032780694135,-0.46793685562143583,0.0
2019-09-05,1.0,-0.0,-0.04332184362698009,-0.0,-0.38754214461961534,-0.4526944303177563,0.0
2019-09-06,1.0,-0.0,-0.04476709013914096,-0.0,-0.38309134906231096,-0.4626625831820932,0.0
2019-09-09,1.0,-0.0,-0.04437092352774364,-0.0,-0.38209660648454485,-0.4640703280083183,0.0
2019-09-10,1.0,-0.0,-0.04141776937618147,-0.0,-0.39640831758034023,-0.45253308128544417,0.0
2019-09-11,1.0,-0.0,-0.03129426429205462,-0.0,-0.40639105554401406,-0.4509244744943247,0.0
2019-09-12,1.0,-0.0,-0.04914363750165962,-0.0,-0.39969273372152575,-0.44786905145761813,0.0
2019-09-13,1.0,-0.0,-0.04972595725312447,-0.0,-0.3999317263744808,-0.446831914126951,0.0
2019-09-16,1.0,-0.0,-0.054083780554870765,-0.0,-0.3950846718373694,-0.44717728936339673,0.0
2019-09-17,1.0,-0.0,-0.0682511125840356,-0.0,-0.3877473724079159,-0.4377805132089764,0.0
2019-09-18,1.0,-0.0,-0.06489020478657784,-0.0,-0.40010248818538974,-0.43293666609728787,0.0
2019-09-19,1.0,-0.0,-0.06593406593406594,-0.0,-0.3986980204596785,-0.43329727267551105,0.0
2019-09-20,1.0,-0.0,-0.06949088145896658,-0.0,-0.3967705167173252,-0.4334536474164134,0.0
2019-09-23,1.0,-0.0,-0.06807048190483424,-0.0,-0.397561994455626,-0.4331067481866859,0.0
2019-09-24,1.0,-0.0,-0.06784907236854598,-0.0,-0.3974478266648943,-0.43364159434875904,0.0
2019-09-25,1.0,-0.0,-0.0634511024249554,-0.0,-0.39949148039922583,-0.4344996394823725,0.0
