Date,IWF,IWM,MTUM,PSN,SPY,VLUE,VXX
2020-03-24,-0.28175239079865594,-0.5655983458257947,-0.297854742827604,1.0,-0.41245799948307055,-0.027009563194623932,0.0
2020-03-25,-0.2819088498926903,-0.5572781214493119,-0.258628960989774,1.0,-0.4027774270925388,-0.024340361065522027,0.0
2020-03-26,-0.2753869145621723,-0.5569543301502065,-0.26915575369183614,1.0,-0.4057093644722511,-0.025760530915170093,0.0
2020-03-27,-0.27833205423381935,-0.5634177539012535,-0.2796111537477615,1.0,-0.41128165771297004,-0.025530826298286003,0.0
2020-03-30,-0.27808471454880296,-0.5679609167178228,-0.2777777777777778,1.0,-0.41357172089216293,-0.020411295273173726,0.0
2020-03-31,-0.263125575683144,-0.5904973902364138,-0.277095486644151,1.0,-0.40387370791116567,-0.02399959062531982,0.0
2020-04-01,-0.2661059413027917,-0.5973514674302076,-0.2663615911647408,1.0,-0.40520503118928314,-0.021449023417527354,0.0
2020-04-02,-0.2715359609914669,-0.5816487200325071,-0.26145367736692404,1.0,-0.4103768793173507,-0.014602803738317757,0.0
2020-04-03,-0.26857911023182673,-0.5890782732207174,-0.2637853193324202,1.0,-0.39704763354131795,-0.01793232892000203,0.0
2020-04-06,-0.2757043774294352,-0.5686593328421534,-0.26279820126521175,1.0,-0.4098219049312772,-0.023602042631030714,0.0
2020-04-07,-0.2705377429941934,-0.5632920979550619,-0.2591517293612724,1.0,-0.4086594294370109,-0.022999242615501136,0.0
2020-04-08,-0.2734209196563921,-0.5634916624557857,-0.2652097018696311,1.0,-0.4095250126326428,-0.014881253158160688,0.0
2020-04-09,-0.27686689333837045,-0.5523989421987155,-0.27034378541745374,1.0,-0.4084875960206523,-0.010477269865256263,0.0
2020-04-13,-0.27249344361508976,-0.5654629816421222,-0.2672483356869074,1.0,-0.4083114787169659,-0.00817026427274561,0.0
2020-04-14,-0.2769048399707433,-0.55529773764786,-0.27612297914197076,1.0,-0.40737471310751844,-0.006431435849580065,0.0
2020-04-15,-0.25913178917751095,-0.5660201979601065,-0.2622468974526453,1.0,-0.40765211274682206,-0.01713309551323921,0.0
2020-04-16,-0.26746782407988157,-0.5574148874783612,-0.2682455656188063,1.0,-0.4097192603928849,-0.005996136380742117,0.0
2020-04-17,-0.2700755578984361,-0.5545849336044381,-0.27180761603534404,1.0,-0.40974470969199484,-0.0040163666942791875,0.0
2020-04-20,-0.2834945616761065,-0.5336574607789083,-0.2831938248709338,1.0,-0.4057941957796602,-0.0,0.0
2020-04-21,-0.28238653441538925,-0.534941388638413,-0.28281234345255984,1.0,-0.4046187756737802,-0.0,0.0
2020-04-22,-0.2851368315340196,-0.5328144614612101,-0.28644238011549084,1.0,-0.40625156916896815,-0.0,0.0
2020-04-23,-0.2835850855623024,-0.5344256536357705,-0.28514076378782555,1.0,-0.406006925277262,-0.0,0.0
2020-04-24,-0.2881844380403458,-0.5311113895501817,-0.2818694399198095,1.0,-0.4047863676231049,-0.0,0.0
2020-04-27,-0.3034579744355993,-0.5367017402877878,-0.2651364857738379,1.0,-0.40596670098691645,-0.0,0.0
2020-04-28,-0.29826016996027555,-0.5473424850404788,-0.2646955297430482,1.0,-0.4038819329210037,-0.0,0.0
2020-04-29,-0.2859906537359932,-0.5591678810110046,-0.2598361891362243,1.0,-0.4018391035626351,-0.0055776091653685755,0.0
2020-04-30,-0.2843232716650438,-0.5452275734651586,-0.2644995381120016,1.0,-0.40261653309365086,-0.0,0.0
2020-05-01,-0.27461036199434624,-0.5636554674405224,-0.2637280164110775,1.0,-0.39966977709954227,-0.0,0.0
2020-05-04,-0.2816079047832922,-0.5624922025101678,-0.25421064450931957,1.0,-0.39688599446066325,-0.0,0.0
2020-05-05,-0.2810364606713552,-0.5607012818594443,-0.2565215222704374,1.0,-0.39565564367300116,-0.0,0.0
2020-05-06,-0.28262552118443063,-0.560032956332859,-0.2591566174818366,1.0,-0.39485182133672886,-0.0,0.0
2020-05-07,-0.2785539031595814,-0.5624906113865105,-0.25747333633768965,1.0,-0.4050873766962095,-0.0,0.0
2020-05-08,-0.2823866060895103,-0.5653505359070258,-0.2534702176259444,1.0,-0.4089209066492633,-0.0,0.0
2020-05-11,-0.2823724304108833,-0.5636906704148993,-0.25408498782661076,1.0,-0.409829070555458,-0.0,0.0
2020-05-12,-0.2836304293246297,-0.5612352498116997,-0.25842329902083855,1.0,-0.4073813708260105,-0.0,0.0
2020-05-13,-0.2842276830491475,-0.5458124373119358,-0.2646690070210632,1.0,-0.4128134403209629,-0.0,0.0
2020-05-14,-0.28752473263706263,-0.538833370901896,-0.26257920705287147,1.0,-0.4156335311944298,-0.0,0.0
2020-05-15,-0.2967404366112557,-0.5351241738433807,-0.2627929100741037,1.0,-0.40884738634087725,-0.0,0.0
2020-05-18,-0.30452654268384377,-0.5344879442578575,-0.25289488194896986,1.0,-0.41448192891874275,-0.0,0.0
2020-05-19,-0.31090144651884477,-0.49431903498673607,-0.28912858501426497,1.0,-0.40825366634966714,-0.0,0.0
2020-05-20,-0.3123890042272193,-0.4916331073813753,-0.29080267140248633,1.0,-0.40648840641336703,-0.0,0.0
2020-05-21,-0.3124031007751938,-0.4810452613153289,-0.2997249312328082,1.0,-0.4074518629657415,-0.0,0.0
2020-05-22,-0.31413795687910656,-0.48299897569140826,-0.2953006720463687,1.0,-0.40585105054088494,-0.0,0.0
2020-05-26,-0.31403802433357486,-0.48269917805481294,-0.29537562145551755,1.0,-0.4062008144502461,-0.0,0.0
2020-05-27,-0.31882826364068084,-0.4713689419880527,-0.30963033317503563,1.0,-0.3995850933539954,-0.0,0.0
2020-05-28,-0.3238380809595202,-0.46439280359820084,-0.31229385307346325,1.0,-0.3982258870564718,-0.0,0.0
2020-05-29,-0.3306641309243782,-0.45010259746759423,-0.3176767929533057,1.0,-0.40390871327761374,-0.0,0.0
2020-06-01,-0.33151548506529244,-0.45156851953769955,-0.31705608645619654,1.0,-0.4014859658778206,-0.0,0.0
2020-06-02,-0.326895761170226,-0.45129457499563913,-0.3188467193301603,1.0,-0.39495128211517855,-0.0,0.0
2020-06-03,-0.32529464197286323,-0.4501584629097752,-0.307640883430722,1.0,-0.3929137367534911,-0.0,0.0
2020-06-04,-0.3247742733457019,-0.4469264069264069,-0.3129004329004329,1.0,-0.38911564625850337,-0.0,0.0
2020-06-05,-0.30879395752611705,-0.45769777821374275,-0.31583206631026534,1.0,-0.3699543871695522,-0.0,0.0
2020-06-08,-0.3045350031798836,-0.44065848050486767,-0.3330805733574679,1.0,-0.36781468616995255,-0.0,0.0
2020-06-09,-0.30824197337509784,-0.43825861393891935,-0.33332517619420515,1.0,-0.3673159749412686,-0.0,0.0
2020-06-10,-0.30407968478500286,-0.44183940676929107,-0.3326399256014293,1.0,-0.36876238956462154,-0.0,0.0
2020-06-11,-0.300920035235392,-0.45157580503083095,-0.3268816678085543,1.0,-0.36752471371244005,-0.0,0.0
2020-06-12,-0.2978930702715869,-0.4406771404213859,-0.33477042991109485,1.0,-0.36244062842528313,-0.0,0.0
2020-06-15,-0.301605867875332,-0.4308307137461316,-0.34154543460779296,1.0,-0.3628189195116602,-0.0,0.0
2020-06-16,-0.30916142250841505,-0.4165569052148885,-0.3383335772476706,1.0,-0.3750914678764818,-0.0,0.0
2020-06-17,-0.311685134903745,-0.4184339913407206,-0.33939972114185074,1.0,-0.37662973019250995,-0.0,0.0
2020-06-18,-0.31028577020943426,-0.4215599921706792,-0.33795752593462514,1.0,-0.3768839303190448,-0.0,0.0
2020-06-19,-0.3109338292873923,-0.42142227877838684,-0.3378523884103367,1.0,-0.3769332419733751,-0.0,0.0
2020-06-22,-0.3188986048339556,-0.421914914521517,-0.32425329141285125,1.0,-0.39118687364904703,-0.0,0.0
2020-06-23,-0.3170396207413229,-0.42077079904694065,-0.3243595097148191,1.0,-0.3941932155928373,-0.0,0.0
2020-06-24,-0.3140157093765341,-0.4236622484045165,-0.32589592538046147,1.0,-0.39099165439371625,-0.0,0.0
2020-06-25,-0.3128372412439909,-0.42315804964191106,-0.32637594427548317,1.0,-0.3902923575002452,-0.0,0.0
2020-06-26,-0.3121935673661502,-0.42395567758384,-0.32535791331633657,1.0,-0.38995391253186895,-0.0,0.0
2020-06-29,-0.3143032686163677,-0.4263701155074957,-0.32342098795772917,1.0,-0.39351191939051366,-0.0,0.0
2020-06-30,-0.3122416847077347,-0.4322967919700846,-0.32102440464475496,1.0,-0.3945581578429443,-0.0,0.0
2020-07-01,-0.30645834868695804,-0.4332424398752057,-0.3234333161372737,1.0,-0.39342127889552164,-0.0,0.0
2020-07-02,-0.30081021360176774,-0.4423275227105328,-0.32128652099189786,1.0,-0.39076847532531306,-0.0,0.0
2020-07-06,-0.30048088718779137,-0.44467343834339274,-0.31767996466951276,1.0,-0.39067176995927183,-0.0,0.0
2020-07-07,-0.29341141303016194,-0.4523803690000735,-0.3100237669370054,1.0,-0.39438414230759805,-0.0,0.0
2020-07-08,-0.2935051571649068,-0.4509885586887816,-0.31283533821691945,1.0,-0.3926305215963937,-0.0,0.0
2020-07-09,-0.290256209278401,-0.45128104639200506,-0.31252143242051633,1.0,-0.3953607994905207,-0.0,0.0
2020-07-10,-0.2862779697571257,-0.45817709482145924,-0.30789402739994604,1.0,-0.3984756022841458,-0.0,0.0
2020-07-13,-0.2846042601171655,-0.4609652670539501,-0.307277495894306,1.0,-0.3982890898840601,-0.0,0.0
2020-07-14,-0.2864220543510252,-0.4645099578141862,-0.3101883645639164,1.0,-0.3915432159325027,-0.0,0.0
2020-07-15,-0.2878936525066222,-0.46281761993524967,-0.310531737466889,1.0,-0.3914451093887962,-0.0,0.0
2020-07-16,-0.2817319243876725,-0.480300095618702,-0.29911491406575624,1.0,-0.3906146566307892,-0.0,0.0
2020-07-17,-0.281804806277587,-0.48038254046101025,-0.299534085335949,1.0,-0.39048553212359,-0.0,0.0
2020-07-20,-0.2877200747516475,-0.4783613652011409,-0.3012196321432084,1.0,-0.3916592898593489,-0.0,0.0
2020-07-21,-0.2778761061946903,-0.48323500491642085,-0.298992133726647,1.0,-0.3980825958702065,-0.0,0.0
2020-07-22,-0.280420938752428,-0.481153647562145,-0.3004597870718694,1.0,-0.3967200216370386,-0.0,0.0
2020-07-23,-0.2800904310217722,-0.47994790386789205,-0.29989679068167296,1.0,-0.39742959650071263,-0.0,0.0
2020-07-24,-0.2813076072262505,-0.4805456556470444,-0.2988570726311909,1.0,-0.39719798451517757,-0.0,0.0
2020-07-27,-0.2823095823095823,-0.4793611793611794,-0.2977886977886978,1.0,-0.39754299754299754,-0.0,0.0
2020-07-28,-0.2845522461417478,-0.4763098397719453,-0.2945296372751401,1.0,-0.40209377764671184,-0.0,0.0
2020-07-29,-0.2834278420109482,-0.47548911309129294,-0.29464614478238454,1.0,-0.40118319954832216,-0.0,0.0
2020-07-30,-0.28332024732554717,-0.4756845617823143,-0.29394444989694773,1.0,-0.40065266463833543,-0.0,0.0
2020-07-31,-0.28421362654623994,-0.4797516198704104,-0.2931720007853917,1.0,-0.3972118594148832,-0.0,0.0
2020-08-03,-0.28345934799685785,-0.48060683424980366,-0.2928368028279654,1.0,-0.3979281225451689,-0.0,0.0
2020-08-04,-0.2843635649205531,-0.48154424224563475,-0.29367125911736536,1.0,-0.3963014808811612,-0.0,0.0
2020-08-05,-0.2856090192321863,-0.4802397268685678,-0.2934689165622774,1.0,-0.3969248151696018,-0.0,0.0
2020-08-06,-0.2868894727795104,-0.4782309751246225,-0.2943299855118729,1.0,-0.3961643297399504,-0.0,0.0
2020-08-07,-0.2863957119323351,-0.479899682820683,-0.2975092817978412,1.0,-0.3949497184726217,-0.0,0.0
2020-08-10,-0.28907306755859424,-0.47726322520351194,-0.2985416000590246,1.0,-0.3944811981997491,-0.0,0.0
2020-08-11,-0.2868983496888758,-0.4789099584347869,-0.2965641063479181,1.0,-0.3970830566418259,-0.0,0.0
2020-08-12,-0.2835017331661627,-0.4828281338348452,-0.28849226835804015,1.0,-0.40354500086043704,-0.0,0.0
2020-08-13,-0.282603887646524,-0.48556262747892753,-0.28508588700759346,1.0,-0.40417270783672865,-0.0,0.0
2020-08-14,-0.28325673981961613,-0.4852178614435625,-0.2858863139269126,1.0,-0.40318497947949183,-0.0,0.0
2020-08-17,-0.2834918528349185,-0.4847010248470103,-0.2861952861952862,1.0,-0.4032785273661187,-0.0,0.0
2020-08-18,-0.2954596510495969,-0.4821905498839328,-0.26191248783166515,1.0,-0.45198811871302697,-0.004517884332176821,0.0
2020-08-19,-0.29298681919920416,-0.47707038050236256,-0.2656304401890077,1.0,-0.4512807759263865,-0.0,0.0
2020-08-20,-0.29147714562672433,-0.4758531553699699,-0.2651554693907986,1.0,-0.4518678696592349,-0.0011681952625953818,0.0
2020-08-21,-0.28698437926838355,-0.47758710606700283,-0.2585740184269998,1.0,-0.4516104999130803,-0.008667146795142425,0.0
2020-08-24,-0.279543038005984,-0.4878464924210578,-0.23797631116935786,1.0,-0.4443263025147746,-0.023045918745827256,0.0
2020-08-25,-0.2769173950510895,-0.4717222700972547,-0.23222947186999876,1.0,-0.44670688169395545,-0.03454388772620953,0.0
2020-08-26,-0.27958208072544477,-0.47176087920753046,-0.2328125770045833,1.0,-0.4473658272140357,-0.03262530185796658,0.0
2020-08-27,-0.2722029988465975,-0.4732140666028614,-0.23399347223244743,1.0,-0.43915188102775526,-0.035460992907801414,0.0
2020-08-28,-0.27170339107817637,-0.47006428816803253,-0.23430828875693185,1.0,-0.43985866418020314,-0.03783677675810963,0.0
2020-08-31,-0.2740446016308085,-0.4698644267609785,-0.23681108163866785,1.0,-0.441349837901562,-0.03394243049415463,0.0
2020-09-01,-0.2730510389546593,-0.4737436753942133,-0.22869283293216092,1.0,-0.44478557744264874,-0.035909023922974896,0.0
2020-09-02,-0.27859656029328544,-0.4770809241443791,-0.22951061683438723,1.0,-0.44684201461506284,-0.02839357330905691,0.0
2020-09-03,-0.26162648540270916,-0.4728593085236442,-0.22592791823561054,1.0,-0.4403149298254193,-0.04437869822485207,0.0
2020-09-04,-0.24139940275316227,-0.4760251523465003,-0.21141566923207655,1.0,-0.4432008545971012,-0.055767316516545686,0.0
2020-09-08,-0.24054473952517358,-0.47453512647472934,-0.21168131281254554,1.0,-0.4419575666359179,-0.058819245521192415,0.0
2020-09-09,-0.2319008904374758,-0.4779084397986837,-0.1993321718931475,1.0,-0.4420005807200929,-0.06850077429345722,0.0
2020-09-10,-0.2301257253384913,-0.47778046421663445,-0.19729206963249515,1.0,-0.4420212765957447,-0.07055125725338492,0.0
2020-09-11,-0.23023947031389702,-0.4798588792499336,-0.19839064350095453,1.0,-0.43914167653384245,-0.06882053016939323,0.0
2020-09-14,-0.22678441809823371,-0.46883619646745706,-0.1979191870312122,1.0,-0.4431647713525284,-0.08286958625695622,0.0
2020-09-15,-0.22661731262398996,-0.46738762278027773,-0.19531136594571055,1.0,-0.4441138046160546,-0.08586151836260705,0.0
2020-09-16,-0.22561623972933784,-0.46950217496375063,-0.19364427259545675,1.0,-0.44134847752537454,-0.08653939101014983,0.0
2020-09-17,-0.22686012264014294,-0.4692675389889431,-0.19417217903529527,1.0,-0.4406595528945971,-0.0831925063975665,0.0
2020-09-18,-0.22653174584007535,-0.4680126548651194,-0.19561909822010773,1.0,-0.4410606902214601,-0.08382640616320912,0.0
2020-09-21,-0.22349134287991113,-0.4713964888556181,-0.19989857767259908,1.0,-0.43708193475163604,-0.08292482673685737,0.0
2020-09-22,-0.22543003478933127,-0.46823057595670664,-0.20250289911093933,1.0,-0.4360262852725164,-0.08373598763046,0.0
2020-09-23,-0.21766241299303943,-0.4637470997679814,-0.20821249033255995,1.0,-0.4340922273781902,-0.09314578499613302,0.0
2020-09-24,-0.2128853564547206,-0.46160886319845856,-0.2058766859344894,1.0,-0.43299614643545276,-0.09511078998073216,0.0
2020-09-25,-0.21342658696546551,-0.46666343989738873,-0.209409259214443,1.0,-0.4356138525205101,-0.09493961907988674,0.0
2020-09-28,-0.21379827703029716,-0.46643596941244797,-0.20924886264640405,1.0,-0.43565482528312843,-0.09476333365598684,0.0
2020-09-29,-0.2148338215003268,-0.46653433710149844,-0.20728135363462516,1.0,-0.4356708866887754,-0.09631817191547046,0.0
2020-09-30,-0.21505532553691192,-0.4656061596571512,-0.2075252415195758,1.0,-0.4358974358974359,-0.09716471756131813,0.0
2020-10-01,-0.21514513278621059,-0.46856465005931197,-0.206357276006488,1.0,-0.4351804778851042,-0.09567385673130462,0.0
2020-10-02,-0.2124367387461559,-0.4614136620093469,-0.2045427028597719,1.0,-0.44058890476305784,-0.10250139235295541,0.0
2020-10-05,-0.2070458999733843,-0.4655810689830386,-0.19927895666481166,1.0,-0.44121561131408943,-0.10651116649326138,0.0
2020-10-06,-0.21042961100500449,-0.4593719024248725,-0.19933273698716242,1.0,-0.4432463796146314,-0.10523898169861953,0.0
2020-10-07,-0.20670862572041768,-0.461863078444139,-0.20022185246810872,1.0,-0.4361089006245629,-0.1065615278883021,0.0
2020-10-08,-0.20717073875957787,-0.46007421329092574,-0.2017734085104332,1.0,-0.4355693701508361,-0.10493470194207508,0.0
2020-10-09,-0.20804722322611735,-0.46037826767859297,-0.20221660040958922,1.0,-0.43548970003614024,-0.10321647994217566,0.0
2020-10-12,-0.2049188225658814,-0.45895360601242957,-0.20087199498964206,1.0,-0.43301055065760946,-0.11107096401214048,0.0
2020-10-13,-0.20707167958407546,-0.4575410388485053,-0.198960188706494,1.0,-0.4316420353343282,-0.11175564434602608,0.0
2020-10-14,-0.20611881378779126,-0.45826112073945696,-0.19670710571923744,1.0,-0.4328663585595995,-0.113157134604275,0.0
2020-10-15,-0.2044011544011544,-0.4585137085137085,-0.19757094757094756,1.0,-0.4297017797017797,-0.11479076479076479,0.0
2020-10-16,-0.20343302240600059,-0.46136647754591786,-0.19307144917780558,1.0,-0.42778151745360127,-0.11842484854312914,0.0
2020-10-19,-0.2004892320974627,-0.4640989975538395,-0.20183222216892896,1.0,-0.42416902489328023,-0.10760707947623387,0.0
2020-10-20,-0.1994394135403191,-0.46428058071007616,-0.203272483350103,1.0,-0.4215658090172967,-0.107086387810838,0.0
2020-10-21,-0.19981802073605823,-0.4671838708905012,-0.20293082393506215,1.0,-0.419103033785887,-0.10542824988626295,0.0
2020-10-22,-0.19965976614912784,-0.46889975081464447,-0.20461951313015142,1.0,-0.41803239409622384,-0.10480161012075906,0.0
2020-10-23,-0.20049356685914177,-0.4682176486091478,-0.20485420610010302,1.0,-0.41821405467570744,-0.10417615065768981,0.0
2020-10-26,-0.20004790992933286,-0.4673374056773267,-0.2052940471912804,1.0,-0.4172236195951611,-0.10561743921427716,0.0
2020-10-27,-0.19827214856650552,-0.4684104724070262,-0.20686354281338248,1.0,-0.4173885990523142,-0.10221126693150816,0.0
2020-10-28,-0.1980335398674673,-0.46874476687160593,-0.20360756919690917,1.0,-0.41671251883926225,-0.10518887107963926,0.0
