Date,IWF,IWM,MTUM,SPY,TV,VLUE,VXX
2019-01-02,-0.0,-0.7166450310111063,-0.0,-1.0101687581133707,1.0,-0.879128804269436,0.0
2019-01-03,-0.0,-0.7162527484410481,-0.0,-1.0121472083047975,1.0,-0.8761128933424648,0.0
2019-01-04,-0.0,-0.7137995271190084,-0.0,-0.9949129469083615,1.0,-0.8737192806477037,0.0
2019-01-07,-0.0,-0.6748244382022472,-0.0,-0.9875702247191012,1.0,-0.8488764044943821,0.0
2019-01-08,-0.0,-0.6691088831241674,-0.0,-0.9895183341513006,1.0,-0.8469466451658136,0.0
2019-01-09,-0.0,-0.6583624912526242,-0.0,-0.9883484954513646,1.0,-0.8522393282015396,0.0
2019-01-10,-0.0,-0.6555365197021084,-0.0,-0.9902101325128493,1.0,-0.8506345931960422,0.0
2019-01-11,-0.0,-0.6315531430572578,-0.0,-0.9980388723516022,1.0,-0.8724216424444055,0.0
2019-01-14,-0.0,-0.6371762066669003,-0.0,-1.0052227557923517,1.0,-0.8628413193592485,0.0
2019-01-15,-0.0,-0.6310209562851186,-0.0,-1.0160441036152241,1.0,-0.8869138071173623,0.0
2019-01-16,-0.0,-0.6348382082803448,-0.0,-1.0109156422212802,1.0,-0.8868164476473082,0.0
2019-01-17,-0.0,-0.625965778796966,-0.0,-1.0127359322631857,1.0,-0.8892573646145706,0.0
2019-01-18,-0.0,-0.6281213160432965,-0.0,-1.0234701532525987,1.0,-0.9207301825456364,0.0
2019-01-22,-0.0,-0.5446824089328207,-0.0,-1.1898956617243273,1.0,-0.9264140582097748,0.0
2019-01-23,-0.0,-0.5130992298905634,-0.0,-1.2033236302000812,1.0,-0.9682744389992262,0.0
2019-01-24,-0.0,-0.520001473405039,-0.0,-1.1919846765875939,1.0,-0.9715264476204508,0.0
2019-01-25,-0.0,-0.4296192672690839,-0.0,-1.3176679647623728,1.0,-1.0336118567809747,0.0
2019-01-28,-0.0,-0.4177915971484908,-0.0,-1.3410056120127407,1.0,-1.0331032913696345,0.0
2019-01-29,-0.0,-0.40677450047573743,-0.0,-1.343862987630828,1.0,-1.0552616555661276,0.0
2019-01-30,-0.0,-0.40598241808425617,-0.0,-1.3418578985424516,1.0,-1.057731095634966,0.0
2019-01-31,-0.0,-0.426504917530902,-0.0,-1.2786728406873062,1.0,-1.1217328077762045,0.0
2019-02-01,-0.0,-0.43065243361979266,-0.0,-1.3049057767158658,1.0,-1.1181548421904506,0.0
2019-02-04,-0.0,-0.4277994364457482,-0.0,-1.3020805187787083,1.0,-1.1301192727834175,0.0
2019-02-05,-0.0,-0.4196711186597699,-0.0,-1.2906276538253685,1.0,-1.1498108546282715,0.0
2019-02-06,-0.0,-0.4375262775675573,-0.0,-1.2732102587623746,1.0,-1.1114551083591333,0.0
2019-02-07,-0.0,-0.4462851021501263,-0.0,-1.2843752391154641,1.0,-1.0951870839390925,0.0
2019-02-08,-0.0,-0.42540468482193866,-0.0,-1.2886307370024757,1.0,-1.094762902304323,0.0
2019-02-11,-0.0,-0.4115039174469712,-0.0,-1.2909994267150773,1.0,-1.1194343588763616,0.0
2019-02-12,-0.0,-0.4048866286850457,-0.0,-1.296562535846748,1.0,-1.122203953657324,0.0
2019-02-13,-0.0,-0.406629033488443,-0.0,-1.29125028606301,1.0,-1.116294149057899,0.0
2019-02-14,-0.0,-0.38327071992639733,-0.0,-1.329027064325692,1.0,-1.1211761097906925,0.0
2019-02-15,-0.0,-0.40045283598127257,-0.0,-1.3220891856627524,1.0,-1.115089415918336,0.0
2019-02-19,-0.0,-0.38371023380605596,-0.0,-1.3369873514756612,1.0,-1.1121885779992333,0.0
2019-02-20,-0.0,-0.39789191261019546,-0.0,-1.3260252970486774,1.0,-1.1089689536220773,0.0
2019-02-21,-0.0,-0.3974919466175794,-0.0,-1.3265071329958582,1.0,-1.110944930204019,0.0
2019-02-22,-0.0,-0.39549148903542397,-0.0,-1.3317359300720748,1.0,-1.1065020702346264,0.0
2019-02-25,-0.0,-0.38981559262370497,-0.0,-1.4155366214648588,1.0,-1.1948077923116927,0.0
2019-02-26,-0.0,-0.3960864509402943,-0.0,-1.4239143510164802,1.0,-1.1897830706924897,0.0
2019-02-27,-0.0,-0.37739116427046837,-0.0,-1.4415448431396238,1.0,-1.2082477548226007,0.0
2019-02-28,-0.0,-0.37771509167842027,-0.0,-1.4407414870038282,1.0,-1.2114043925045335,0.0
2019-03-01,-0.0,-0.3670733665114786,-0.0,-1.44276769947022,1.0,-1.2036442446620645,0.0
2019-03-04,-0.0,-0.35676371240147975,-0.0,-1.4264114524690363,1.0,-1.2380167283255588,0.0
2019-03-05,-0.0,-0.35186156266387,-0.0,-1.4406034447985157,1.0,-1.2412569077487798,0.0
2019-03-06,-0.0,-0.3333200811036457,-0.0,-1.4112829483560612,1.0,-1.2310658768337772,0.0
2019-03-07,-0.0,-0.35084,-0.0,-1.40204,1.0,-1.24712,0.0
2019-03-08,-0.0,-0.2795955954386928,-0.0,-1.4310121869979233,1.0,-1.2080802539284456,0.0
2019-03-11,-0.0,-0.27781515931130024,-0.0,-1.4236691074609145,1.0,-1.2565604591331883,0.0
2019-03-12,-0.0,-0.23072601035437654,-0.0,-1.455151101657503,1.0,-1.3274471244531845,0.0
2019-03-13,-0.0,-0.2505333494344483,-0.0,-1.465040454051443,1.0,-1.3097049470675843,0.0
2019-03-14,-0.0,-0.2511263073209976,-0.0,-1.4645615446500404,1.0,-1.306838294448914,0.0
2019-03-15,-0.0,-0.23997415290174065,-0.0,-1.4736480756027623,1.0,-1.3249868745204152,0.0
2019-03-18,-0.0,-0.26744138799723705,-0.0,-1.4664174556092804,1.0,-1.3293649181260412,0.0
2019-03-19,-0.0,-0.26886715566422165,-0.0,-1.4689079054604728,1.0,-1.3372045639771801,0.0
2019-03-20,-0.0,-0.2639409701221725,-0.0,-1.4555461473327687,1.0,-1.3126083625660254,0.0
2019-03-21,-0.0,-0.26475214778364864,-0.0,-1.4921953777275845,1.0,-1.276489331666196,0.0
2019-03-22,-0.0,-0.23842113639980902,-0.0,-1.5167913417157408,1.0,-1.2237784497851345,0.0
2019-03-25,-0.0,-0.18090175231344752,-0.0,-1.5375467611734592,1.0,-1.2192951368379603,0.0
2019-03-26,-0.0,-0.1972418091861779,-0.0,-1.4753983404106121,1.0,-1.2231485449374735,0.0
2019-03-27,-0.0,-0.17903709181489122,-0.0,-1.4864749153465924,1.0,-1.2265597633596699,0.0
2019-03-28,-0.0,-0.18418269419092012,-0.0,-1.4899526029221668,1.0,-1.2430177445258332,0.0
2019-03-29,-0.0,-0.16728230116315623,-0.0,-1.4989783087079536,1.0,-1.2633212826155298,0.0
2019-04-01,-0.0,-0.1630516376279088,-0.0,-1.5029038757852318,1.0,-1.2849354035794713,0.0
2019-04-02,-0.0,-0.17182699125502246,-0.0,-1.5058693768218705,1.0,-1.2614827070038606,0.0
2019-04-03,-0.0,-0.1747080942014645,-0.0,-1.4992281812784485,1.0,-1.2841084504254898,0.0
2019-04-04,-0.0,-0.1739164852562834,-0.0,-1.5052839897090837,1.0,-1.2788442509400357,0.0
2019-04-05,-0.0,-0.1648103373102382,-0.0,-1.5092552221649689,1.0,-1.2895873796028379,0.0
2019-04-08,-0.0,-0.15618934442463853,-0.0,-1.51301247771836,1.0,-1.2919786096256685,0.0
2019-04-09,-0.0,-0.14217049336617144,-0.0,-1.5497735759116547,1.0,-1.2804083578295065,0.0
2019-04-10,-0.0,-0.12376453776842775,-0.0,-1.5682927797404043,1.0,-1.277299249791609,0.0
2019-04-11,-0.0,-0.11078555590750713,-0.0,-1.6013224580297751,1.0,-1.2473471650300918,0.0
2019-04-12,-0.0,-0.12100866578187211,-0.0,-1.5606995081583261,1.0,-1.221797173862128,0.0
2019-04-15,-0.0,-0.12646736578494286,-0.0,-1.5495773986539363,1.0,-1.2369306620754421,0.0
2019-04-16,-0.0,-0.13196239717978847,-0.0,-1.5472385428907165,1.0,-1.2377203290246768,0.0
2019-04-17,-0.0,-0.12538334512856805,-0.0,-1.542344892663364,1.0,-1.2639773531493275,0.0
2019-04-18,-0.0,-0.11942587495084545,-0.0,-1.5391663389697205,1.0,-1.2737318128195043,0.0
2019-04-22,-0.0,-0.1248766625883096,-0.0,-1.5436318427596007,1.0,-1.2782886687453132,0.0
2019-04-23,-0.0,-0.12402243463148746,-0.0,-1.538707638834031,1.0,-1.2870289912315347,0.0
2019-04-24,-0.0,-0.09508997125644762,-0.0,-1.5432531401346619,1.0,-1.2991298184824982,0.0
2019-04-25,-0.0,-0.08821098209013974,-0.0,-1.5409565046250737,1.0,-1.307104900610116,0.0
2019-04-26,-0.0,-0.07680782272691428,-0.0,-1.5635596561785348,1.0,-1.3025392319217726,0.0
2019-04-29,-0.0,-0.09157494655158761,-0.0,-1.5759759284187187,1.0,-1.2915907831182198,0.0
2019-04-30,-0.0,-0.06830373107640958,-0.0,-1.598283466444153,1.0,-1.306870107680693,0.0
2019-05-01,-0.0,-0.07780647725014903,-0.0,-1.5947148817802503,1.0,-1.30125173852573,0.0
2019-05-02,-0.0,-0.07314167725540024,-0.0,-1.5925190597204575,1.0,-1.3051143583227447,0.0
2019-05-03,-0.0,-0.08356446628100483,-0.0,-1.5790870908946826,1.0,-1.2996275457643238,0.0
2019-05-06,-0.0,-0.04443653054764166,-0.0,-1.5923947451725229,1.0,-1.3201171256726814,0.0
2019-05-07,-0.0,-0.0369097016399921,-0.0,-1.5894092076664692,1.0,-1.3254692748468682,0.0
2019-05-08,-0.0,-0.06523101018010963,-0.0,-1.5473375097885669,1.0,-1.3028191072826936,0.0
2019-05-09,-0.0,-0.0644492271571121,-0.0,-1.5458423009195852,1.0,-1.302797886910585,0.0
2019-05-10,-0.0,-0.06356680400235432,-0.0,-1.5490288404944084,1.0,-1.3112811457720226,0.0
2019-05-13,-0.0,-0.06282866337022212,-0.0,-1.5455615728749708,1.0,-1.3159092692881251,0.0
2019-05-14,-0.0,-0.047081124995164224,-0.0,-1.5303493365313938,1.0,-1.2912298348098572,0.0
2019-05-15,-0.0,-0.0624370983974607,-0.0,-1.5366184098474878,1.0,-1.2718123403267012,0.0
2019-05-16,-0.0,-0.06043913111423659,-0.0,-1.5667291764338176,1.0,-1.2796921393967806,0.0
2019-05-17,-0.0,-0.0617905207723815,-0.0,-1.5524868344060854,1.0,-1.2866393602496586,0.0
2019-05-20,-0.0,-0.0423854500039029,-0.0,-1.5652954492233238,1.0,-1.2952540785262665,0.0
2019-05-21,-0.0,-0.052086577390221114,-0.0,-1.5486608533167239,1.0,-1.292120834630956,0.0
2019-05-22,-0.0,-0.023944950479296765,-0.0,-1.6389562865438925,1.0,-1.314705063442186,0.0
2019-05-23,-0.0,-0.026598709882933825,-0.0,-1.6767938201799795,1.0,-1.2784502667834676,0.0
2019-05-24,-0.0,-0.0,-0.0,-1.6853280318091453,1.0,-1.2908151093439364,0.0
2019-05-28,-0.0,-0.0,-0.0,-1.6912210694333598,1.0,-1.2992019154030328,0.0
2019-05-29,-0.0,-0.00362246725846901,-0.0,-1.6987779148919233,1.0,-1.2783328689144542,0.0
2019-05-30,-0.0,-0.0,-0.0,-1.7026162092967436,1.0,-1.2977038163053045,0.0
2019-05-31,-0.0,-0.0,-0.0,-1.6624999999999999,1.0,-1.3057539682539683,0.0
2019-06-03,-0.0,-0.0,-0.0,-1.690712282226524,1.0,-1.259826966380911,0.0
2019-06-04,-0.0,-0.0,-0.0,-1.6856973528249704,1.0,-1.2653101540892928,0.0
2019-06-05,-0.0,-0.0,-0.0,-1.7096874878077328,1.0,-1.1918380086613867,0.0
2019-06-06,-0.0,-0.0,-0.0,-1.6814742967992242,1.0,-1.1982541222114453,0.0
2019-06-07,-0.0,-0.0,-0.0,-1.6626817322895375,1.0,-1.193667810728472,0.0
2019-06-10,-0.0,-0.0012293979791770718,-0.0,-1.6349456375581082,1.0,-1.2056936493910637,0.0
2019-06-11,-0.0,-0.003416375570995355,-0.0,-1.6392844804422093,1.0,-1.1959233810602279,0.0
2019-06-12,-0.0,-0.0036469730123997084,-0.0,-1.6384890014971785,1.0,-1.1967829859111676,0.0
2019-06-13,-0.0,-0.04274487253210657,-0.0,-1.623806785508913,1.0,-1.1670691968564306,0.0
2019-06-14,-0.0,-0.026606772633033862,-0.0,-1.6520770943714964,1.0,-1.1607156569146893,0.0
2019-06-17,-0.0,-0.034806969068999924,-0.0,-1.6300944047893162,1.0,-1.1726916877734286,0.0
2019-06-18,-0.0,-0.06126897923279918,-0.0,-1.6087505258729493,1.0,-1.154472788465216,0.0
2019-06-19,-0.0,-0.027417027417027416,-0.0,-1.6084529505582137,1.0,-1.1614642667274246,0.0
2019-06-20,-0.0,-0.02580743102205017,-0.0,-1.6077270484648374,1.0,-1.1616759649322554,0.0
2019-06-21,-0.0,-0.034397754854368925,-0.0,-1.591171116504854,1.0,-1.1669068567961165,0.0
2019-06-24,-0.0,-0.02543242729519103,-0.0,-1.5846797186846606,1.0,-1.1914464930621556,0.0
2019-06-25,-0.0,-0.06811402680762697,-0.0,-1.53864451576364,1.0,-1.168963564281669,0.0
2019-06-26,-0.0,-0.054200338282277764,-0.0,-1.5002443149783875,1.0,-1.2042473219319676,0.0
2019-06-27,-0.0,-0.043760799338892646,-0.0,-1.5086019081962285,1.0,-1.2039290812110284,0.0
2019-06-28,-0.0,-0.03304047458136217,-0.0,-1.5172336111736877,1.0,-1.204325298490651,0.0
2019-07-01,-0.0,-0.034307166220636336,-0.0,-1.5130835563484983,1.0,-1.1695286946179007,0.0
2019-07-02,-0.0,-0.03731897512068325,-0.0,-1.5080207946528037,1.0,-1.1679910880059414,0.0
2019-07-03,-0.0,-0.03735610842926105,-0.0,-1.507055328629781,1.0,-1.1689194207203863,0.0
2019-07-05,-0.0,-0.057586972612879345,-0.0,-1.4852331606217617,1.0,-1.1581421169504071,0.0
2019-07-08,-0.0,-0.06510609882771924,-0.0,-1.4824157886926843,1.0,-1.1622644309244694,0.0
2019-07-09,-0.0,-0.06265533998590347,-0.0,-1.4829914307971956,1.0,-1.1639277367659606,0.0
2019-07-10,-0.0,-0.06784386617100371,-0.0,-1.4892936802973975,1.0,-1.1603345724907064,0.0
2019-07-11,-0.0,-0.051008348900156306,-0.0,-1.5743585833555718,1.0,-1.1869543669703786,0.0
2019-07-12,-0.0,-0.03850708637353402,-0.0,-1.5849791801963555,1.0,-1.196661191121977,0.0
2019-07-15,-0.0,-0.06961832061068701,-0.0,-1.5799999999999998,1.0,-1.167175572519084,0.0
2019-07-16,-0.0,-0.0715949444423231,-0.0,-1.591469701019512,1.0,-1.1553323914620641,0.0
2019-07-17,-0.0,-0.06797360248447205,-0.0,-1.6421583850931678,1.0,-1.171855590062112,0.0
2019-07-18,-0.0,-0.06927886295677838,-0.0,-1.6511591782843384,1.0,-1.1629451283445302,0.0
2019-07-19,-0.0,-0.07473337211557106,-0.0,-1.64304828388598,1.0,-1.1604421175101802,0.0
2019-07-22,-0.0,-0.0725890883710109,-0.0,-1.6340687890185739,1.0,-1.171003140874016,0.0
2019-07-23,-0.0,-0.07615020560167585,-0.0,-1.6311971448521994,1.0,-1.1719295523314452,0.0
2019-07-24,-0.0,-0.07792459410237532,-0.0,-1.6332390436703217,1.0,-1.16375402022707,0.0
2019-07-25,-0.0,-0.07228589128078054,-0.0,-1.6406612978163233,1.0,-1.1588586030664396,0.0
2019-07-26,-0.0,-0.0688794130075679,-0.0,-1.6317083477392342,1.0,-1.1409857477622836,0.0
2019-07-29,-0.0,-0.04842186297151655,-0.0,-1.6322555812163204,1.0,-1.1683987682832948,0.0
2019-07-30,-0.0,-0.0448261254669388,-0.0,-1.631378287826857,1.0,-1.1748372934878883,0.0
2019-07-31,-0.0,-0.05700977750404188,-0.0,-1.6245669412579875,1.0,-1.1677958272384323,0.0
2019-08-01,-0.0,-0.08479034504100262,-0.0,-1.6303961008819432,1.0,-1.1530249110320283,0.0
2019-08-02,-0.0,-0.06942884801548888,-0.0,-1.6537463697967087,1.0,-1.1490416263310745,0.0
2019-08-05,-0.0,-0.060968066187272865,-0.0,-1.6495012758060774,1.0,-1.1555710198716462,0.0
2019-08-06,-0.0,-0.07679076523201589,-0.0,-1.6024386514792446,1.0,-1.143146548429019,0.0
2019-08-07,-0.0,-0.0870594524418649,-0.0,-1.5749360418496314,1.0,-1.1563633586620337,0.0
2019-08-08,-0.0,-0.08374763941881529,-0.0,-1.6027671792500098,1.0,-1.1675338189386057,0.0
2019-08-09,-0.0,-0.05122279992297323,-0.0,-1.585942615058733,1.0,-1.2141729250914692,0.0
2019-08-12,-0.0,-0.048222470438701225,-0.0,-1.5934599237376266,1.0,-1.2099526248892654,0.0
2019-08-13,-0.0,-0.03864047060632858,-0.0,-1.596216694221231,1.0,-1.2099273328463225,0.0
2019-08-14,-0.0,-0.06360627982145606,-0.0,-1.5719562875173156,1.0,-1.2123672464214252,0.0
2019-08-15,-0.0,-0.08749762853348511,-0.0,-1.535040789224056,1.0,-1.1718080060709541,0.0
2019-08-16,-0.0,-0.09557629103547279,-0.0,-1.5233651920970117,1.0,-1.158777530127309,0.0
2019-08-19,-0.0,-0.06954139458080014,-0.0,-1.5304736170532165,1.0,-1.1528934924566538,0.0
2019-08-20,-0.0,-0.07127389486260453,-0.0,-1.5247535842293904,1.0,-1.137582138590203,0.0
2019-08-21,-0.0,-0.07853598477782338,-0.0017162257956198934,-1.5256874230496587,1.0,-1.1249860090288402,0.0
2019-08-22,-0.0,-0.08364465032875075,-0.0,-1.5300732217573223,1.0,-1.1220860729228932,0.0
2019-08-23,-0.0,-0.07616177400751571,-0.0,-1.5212263273430815,1.0,-1.1232652453770882,0.0
2019-08-26,-0.0,-0.04947022556946137,-0.003802562114667553,-1.5348691254107136,1.0,-1.1036290471443866,0.0
2019-08-27,-0.0,-0.048243835919360184,-0.000442265875502156,-1.531124460988464,1.0,-1.1057383997346404,0.0
2019-08-28,-0.0,-0.026023262661955242,-0.020686101295641933,-1.5484761484098941,1.0,-1.085652237926973,0.0
2019-08-29,-0.0,-0.027401794909518905,-0.021332941003383843,-1.5468589083419155,1.0,-1.0824996321906724,0.0
2019-08-30,-0.0,-0.0219219329489957,-0.020673447655418058,-1.550398413689274,1.0,-1.0789850548966327,0.0
2019-09-03,-0.0,-0.006712919557472342,-0.0318769923120195,-1.5581848865554098,1.0,-1.153422088880555,0.0
2019-09-04,-0.0,-0.017199202137668887,-0.02736065635467239,-1.569681231417711,1.0,-1.1492604719430957,0.0
2019-09-05,-0.0,-0.012096774193548388,-0.024758818209225205,-1.575557732891167,1.0,-1.1560144709074465,0.0
2019-09-06,-0.0,-0.0031959693186945407,-0.038990825688073404,-1.5933975033839676,1.0,-1.124379605955783,0.0
2019-09-09,-0.0,-0.0,-0.03475956077243469,-1.6046194623248768,1.0,-1.1470655054903445,0.0
2019-09-10,-0.0,-0.0,-0.06337548269856895,-1.6112288937684562,1.0,-1.1113046111910352,0.0
2019-09-11,-0.0,-0.0,-0.05345506894984089,-1.61039551447189,1.0,-1.124602212456433,0.0
2019-09-12,-0.0,-0.0,-0.058834643288996374,-1.6024032648125757,1.0,-1.1174803506650544,0.0
2019-09-13,-0.0,-0.0,-0.05399584356697525,-1.6018892877385225,1.0,-1.1226903457396562,0.0
2019-09-16,-0.0,-0.0,-0.03367954788452726,-1.6386131052390407,1.0,-1.1462501909271423,0.0
2019-09-17,-0.0,-0.0,-0.029088682206146896,-1.654839820874957,1.0,-1.143567956520075,0.0
2019-09-18,-0.0,-0.0,-0.05695885233889939,-1.6691604643091282,1.0,-1.130268790251051,0.0
2019-09-19,-0.0,-0.0,-0.06564585181471054,-1.6580398812049215,1.0,-1.1332973348247,0.0
