Date,ADVM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-1.6582626359182697,-3.9156410562791253,-0.0,-2.7646074799856613,-2.6104672003823635,0.0
2018-10-22,1.0,-1.657910447761194,-3.908776119402985,-0.0,-2.763820895522388,-2.6097910447761192,0.0
2018-10-23,1.0,-1.660381861575179,-3.9069212410501195,-0.0,-2.759307875894988,-2.6064439140811455,0.0
2018-10-24,1.0,-1.65802365874059,-3.900585494085315,-0.0,-2.769267534950412,-2.620982196200263,0.0
2018-10-25,1.0,-1.458697334955214,-3.589295587747429,-0.0,-2.6357403516532125,-2.3745438460687827,0.0
2018-10-26,1.0,-1.3788484390191207,-3.503834935724317,-0.0,-2.610889056929891,-2.309171437830831,0.0
2018-10-29,1.0,-1.3045964609408718,-3.5576176089771256,-0.0,-2.5878290893396634,-2.3398791540785497,0.0
2018-10-30,1.0,-1.3011866235167207,-3.5582524271844655,-0.0,-2.587594390507012,-2.3404530744336567,0.0
2018-10-31,1.0,-1.3210565875657683,-3.489530763448942,-0.0,-2.5941157521743796,-2.333082787501342,0.0
2018-11-01,1.0,-1.2869202821115624,-3.49871767471682,-0.0,-2.5792904466766404,-2.3212224834366317,0.0
2018-11-02,1.0,-1.2793266701735928,-3.4090478695423463,-0.0,-2.5556023145712783,-2.27669647553919,0.0
2018-11-05,1.0,-1.6018463723517575,-3.586815007693218,-0.0,-2.910048526452835,-2.737128654278613,0.0
2018-11-06,1.0,-1.6124985205349747,-3.5954550834418275,-0.0,-2.9024736655225474,-2.725174576873003,0.0
2018-11-07,1.0,-1.6127119648997985,-3.6039369145025497,-0.0,-2.9103521878335115,-2.7311751452626587,0.0
2018-11-08,1.0,-1.5063983248022337,-3.5722429036761287,-0.0,-2.843299208934388,-2.711261051651931,0.0
2018-11-09,1.0,-1.5057056357708432,-3.575221238938053,-0.0,-2.84944108057755,-2.7137866790870984,0.0
2018-11-12,1.0,-1.5073272854152127,-3.523261223540358,-0.0,-2.88508955571063,-2.7150500116306118,0.0
2018-11-13,1.0,-1.416023943824105,-3.509496949464717,-0.0,-2.8866121791182224,-2.699320824220099,0.0
2018-11-14,1.0,-1.4156307550644567,-3.5092081031307547,-0.0,-2.886510128913444,-2.6987799263351753,0.0
2018-11-15,1.0,-1.4093151313525296,-3.5051049673052654,-0.0,-2.8853963519559485,-2.6720201904324883,0.0
2018-11-16,1.0,-1.3919626593806922,-3.465050091074681,-0.0,-2.8631602914389798,-2.6640482695810563,0.0
2018-11-19,1.0,-1.3909132316101116,-3.4664085629697112,-0.0,-2.8646094283762245,-2.664996583921658,0.0
2018-11-20,1.0,-1.2552904097253488,-3.4263845114813147,-0.0,-2.8607609185051777,-2.713642503376857,0.0
2018-11-21,1.0,-1.2628539700166574,-3.3928928373126044,-0.0,-2.83575791227096,-2.6135480288728483,0.0
2018-11-23,1.0,-1.2613460261235332,-3.3645118441443436,-0.0,-2.835399601505424,-2.6079256143458047,0.0
2018-11-26,1.0,-1.260507929466563,-3.3885993124098923,-0.0,-2.8348674725518466,-2.606299212598425,0.0
2018-11-27,1.0,-1.2340830256238111,-3.4566409309611723,-0.0,-2.8665100145462685,-2.6322032001790308,0.0
2018-11-28,1.0,-1.2324590898901593,-3.4763505940372115,-0.0,-2.865949338713293,-2.633490248823134,0.0
2018-11-29,1.0,-1.1202365308804205,-3.3996933858957514,-0.0,-2.8172360928602718,-2.613337713534823,0.0
2018-11-30,1.0,-1.1188704028021017,-3.3996278458844134,-0.0,-2.817425569176883,-2.609676007005254,0.0
2018-12-03,1.0,-1.1122426631625055,-3.405497152869032,-0.0,-2.820740254051686,-2.6119141480508103,0.0
2018-12-04,1.0,-1.0860776002608414,-3.3969133789805457,-0.0,-2.79480491250951,-2.5905879795674385,0.0
2018-12-06,1.0,-1.040180444817457,-3.1755140579101973,-0.0,-2.7871380612673105,-2.4881451951321862,0.0
2018-12-07,1.0,-1.0409105213469003,-3.175600545473618,-0.0,-2.7872652889961187,-2.4861009126193223,0.0
2018-12-10,1.0,-0.9460446670841159,-3.2202045501982886,-0.0,-2.8155917345021915,-2.4543936547693592,0.0
2018-12-11,1.0,-0.9577200125274037,-3.216724083933605,-0.0,-2.8190834116296064,-2.4459755715627938,0.0
2018-12-12,1.0,-0.9594947280509448,-3.216097713748826,-0.0,-2.8190834116296064,-2.444931621254828,0.0
2018-12-13,1.0,-0.9569019362898188,-3.201436602123673,-0.0,-2.816989381636477,-2.43472829481574,0.0
2018-12-14,1.0,-0.9600790102921302,-3.1865058737914547,-0.0,-2.8181723671899364,-2.4312298575735527,0.0
2018-12-17,1.0,-0.90581431374574,-3.180109470205515,-0.0,-2.776722090261283,-2.464628730765259,0.0
2018-12-18,1.0,-0.8581466395112016,-3.129327902240326,-0.0,-2.7455193482688394,-2.4503054989816704,0.0
2018-12-19,1.0,-0.8576229758631224,-3.1297484468886854,-0.0,-2.7461044912923924,-2.4507587330685405,0.0
2018-12-20,1.0,-0.8489398397078218,-3.08816069798113,-0.0,-2.768692299888404,-2.439180277975043,0.0
2018-12-21,1.0,-0.8245192307692308,-3.067107371794872,-0.0,-2.744891826923077,-2.379407051282051,0.0
2018-12-24,1.0,-0.7750517292344072,-3.004729530002956,-0.0,-2.7021381416888364,-2.371268105232043,0.0
2018-12-26,1.0,-0.7919733790460826,-3.1541796914389435,-0.0,-2.722496722799234,-2.4150448724412623,0.0
2018-12-27,1.0,-0.5921255294570659,-3.0455333076626876,-0.0,-2.5347516365036578,-2.454177897574124,0.0
2018-12-28,1.0,-0.5842221581627751,-3.049870279619487,-0.0,-2.529066974152013,-2.445757663111367,0.0
2018-12-31,1.0,-0.5847026040165274,-3.0501585471317383,-0.0,-2.5286826174690114,-2.4454693955991162,0.0
2019-01-02,1.0,-0.5736270077907089,-3.055785322689237,-0.0,-2.530537655092815,-2.4582090987784935,0.0
2019-01-03,1.0,-0.5611642974567256,-3.0762982303452278,-0.0,-2.540179866550624,-2.4926022628372495,0.0
2019-01-04,1.0,-0.45745293891663463,-3.113330772185939,-0.0,-2.5105647330003844,-2.522954283519016,0.0
2019-01-07,1.0,-0.38480074142724746,-2.994624652455978,-0.0,-2.4578313253012047,-2.4305838739573677,0.0
2019-01-08,1.0,-0.39485137512732654,-2.9499953699416612,-0.0,-2.4887489582368736,-2.426520974164274,0.0
2019-01-09,1.0,-0.38507130950175955,-2.9204482311539173,-0.0,-2.4992591220596405,-2.456195591776255,0.0
2019-01-10,1.0,-0.3886163813049514,-2.9109671448403516,-0.0,-2.503748264692272,-2.451550208236928,0.0
2019-01-11,1.0,-0.3880776340110906,-2.906746765249538,-0.0,-2.5,-2.4473197781885396,0.0
2019-01-14,1.0,-0.3979257641921397,-2.8587154294032024,-0.0,-2.4525109170305677,-2.3884643377001455,0.0
2019-01-15,1.0,-0.3766812068338786,-2.8506906579425664,-0.0,-2.4351145038167936,-2.425118138858597,0.0
2019-01-16,1.0,-0.3796454602717538,-2.812471879780437,-0.0,-2.40970035094034,-2.396652569063259,0.0
2019-01-17,1.0,-0.404031314676505,-2.7770179069558174,-0.0,-2.413299739044362,-2.404211284081706,0.0
2019-01-18,1.0,-0.4237551393330287,-2.7767016902695296,-0.0,-2.45153037916857,-2.484604842393787,0.0
2019-01-22,1.0,-0.0,-3.008235073928505,-0.0,-2.7781209058581324,-2.5716825753322103,0.0
2019-01-23,1.0,-0.0,-2.825987354531293,-0.0,-2.7295885640978645,-2.6078988362503437,0.0
2019-01-24,1.0,-0.0,-2.8151029748283753,-0.0,-2.7376659038901603,-2.6004576659038903,0.0
2019-01-25,1.0,-0.0,-2.62292102153958,-0.0,-2.8356811778605837,-2.6298282286649095,0.0
2019-01-28,1.0,-0.0,-2.534229390681004,-0.0,-2.849551971326165,-2.5767921146953405,0.0
2019-01-29,1.0,-0.0,-2.4801644031451033,-0.0,-2.8549857040743385,-2.5998034310221585,0.0
2019-01-30,1.0,-0.0,-2.4824286863989986,-0.0,-2.8579987480997944,-2.601716891710632,0.0
2019-01-31,1.0,-0.0,-2.503567339029331,-0.0,-2.7050999735752663,-2.5995772042631904,0.0
2019-02-01,1.0,-0.0,-2.4971850809289236,-0.0,-2.7215869106263195,-2.577850105559465,0.0
2019-02-04,1.0,-0.0,-2.499119718309859,-0.0,-2.7205105633802815,-2.5831866197183095,0.0
2019-02-05,1.0,-0.0,-2.5242013981063622,-0.0,-2.7357755950800815,-2.58879745155296,0.0
2019-02-06,1.0,-0.0,-2.5082069026705702,-0.0,-2.737024221453287,-2.6270073640315856,0.0
2019-02-07,1.0,-0.0,-2.5061695751806803,-0.0,-2.7043892120571127,-2.603120042305658,0.0
2019-02-08,1.0,-0.0,-2.514343899415619,-0.0,-2.7424296086417566,-2.5974853904728175,0.0
2019-02-11,1.0,-0.0,-2.4531841803928476,-0.0,-2.733110191138906,-2.6219501453360343,0.0
2019-02-12,1.0,-0.0,-2.492512332628612,-0.0,-2.724277660324172,-2.5922304439746298,0.0
2019-02-13,1.0,-0.0,-2.5311268715524036,-0.0,-2.682689781980562,-2.541984064442693,0.0
2019-02-14,1.0,-0.0,-2.504702469895403,-0.0,-2.7171486332073482,-2.5679001494242772,0.0
2019-02-15,1.0,-0.0,-2.50370109270356,-0.0,-2.729291505111033,-2.579132886852309,0.0
2019-02-19,1.0,-0.0,-2.496336187869692,-0.0,-2.7465348282863955,-2.5855919484417766,0.0
2019-02-20,1.0,-0.0,-2.5260458123286456,-0.0,-2.744140797735916,-2.57389227911913,0.0
2019-02-21,1.0,-0.0,-2.549527259874525,-0.0,-2.7369444198992667,-2.5497923477953517,0.0
2019-02-22,1.0,-0.0,-2.5402562969509503,-0.0,-2.7568714096332303,-2.540698188245692,0.0
2019-02-25,1.0,-0.0,-2.522180982679392,-0.0,-2.770148462354189,-2.5447154471544717,0.0
2019-02-26,1.0,-0.0,-2.574106404484058,-0.0,-2.910226959478085,-2.704217587062391,0.0
2019-02-27,1.0,-0.0,-2.5808201544685545,-0.0,-2.9226737771239426,-2.691062890768665,0.0
2019-02-28,1.0,-0.0,-2.5852898019075568,-0.0,-2.9159941305942776,-2.669662509170947,0.0
2019-03-01,1.0,-0.0,-2.5999448833363954,-0.0,-2.8997795333455816,-2.686294322983649,0.0
2019-03-04,1.0,-0.0,-2.622890682318415,-0.0,-2.86518708730741,-2.6828686720469554,0.0
2019-03-05,1.0,-0.0,-2.641684849634759,-0.0,-3.059292287259273,-2.7858836922493118,0.0
2019-03-06,1.0,-0.0,-2.6485689835504425,-0.0,-3.062755538651707,-2.797090425026148,0.0
2019-03-07,1.0,-0.0,-2.5954545454545452,-0.0,-3.0961174242424243,-2.778125,0.0
2019-03-08,1.0,-0.0,-2.6195450551596213,-0.0,-3.2638875329493313,-2.8793322268866546,0.0
2019-03-11,1.0,-0.0,-2.620214243205713,-0.0,-3.3091648482443956,-2.989287839714342,0.0
2019-03-12,1.0,-0.0,-2.503589232303091,-0.0,-3.3543369890329013,-3.112063808574277,0.0
2019-03-13,1.0,-0.0,-2.5237904035334267,-0.0,-3.381248745231881,-3.1331058020477816,0.0
2019-03-14,1.0,-0.0,-2.5194101715317485,-0.0,-3.383087571471562,-3.1285986558330827,0.0
2019-03-15,1.0,-0.0,-2.5078220235676554,-0.0,-3.455505891913856,-3.195144250304754,0.0
2019-03-18,1.0,-0.0,-2.567306705000513,-0.0,-3.476537632200431,-3.224150323441832,0.0
2019-03-19,1.0,-0.0,-2.5679328350568236,-0.0,-3.433602948704822,-3.237022627214088,0.0
2019-03-20,1.0,-0.0,-2.578015644298065,-0.0,-3.4469946480032934,-3.267291066282421,0.0
2019-03-21,1.0,-0.0,-2.5868801652892564,-0.0,-3.5325413223140494,-3.2111570247933887,0.0
2019-03-22,1.0,-0.0,-2.595126032841753,-0.0,-3.6333019558623576,-3.2307290032423386,0.0
2019-03-25,1.0,-0.0,-2.3941680261011418,-0.0,-3.6219412724306688,-3.1796492659053834,0.0
2019-03-26,1.0,-0.0,-2.4210363336085883,-0.0,-3.657514450867052,-3.2434971098265897,0.0
2019-03-27,1.0,-0.0,-2.4135980250977163,-0.0,-3.64914626620037,-3.2232051018308994,0.0
2019-03-28,1.0,-0.0,-2.4142224966553463,-0.0,-3.652876402181743,-3.2241432540907686,0.0
2019-03-29,1.0,-0.0,-2.395977307890665,-0.0,-3.6679731820526045,-3.2507478081485304,0.0
2019-04-01,1.0,-0.0,-2.4003703322703425,-0.0,-3.6443781503960495,-3.2422590268490894,0.0
2019-04-02,1.0,-0.0,-2.4230532786885246,-0.0,-3.654200819672131,-3.1686475409836063,0.0
2019-04-03,1.0,-0.0,-2.4257760475361128,-0.0,-3.660895400061469,-3.158180514291568,0.0
2019-04-04,1.0,-0.0,-2.427133614049502,-0.0,-3.6548218137003188,-3.1880455992605525,0.0
2019-04-05,1.0,-0.0,-2.4163920922570017,-0.0,-3.6771004942339376,-3.203047775947282,0.0
2019-04-08,1.0,-0.0,-2.3882268337785084,-0.0,-3.677522087528252,-3.2074173001849187,0.0
2019-04-09,1.0,-0.0,-2.3839304203768896,-0.0,-3.7528473804100226,-3.2173327811141026,0.0
2019-04-10,1.0,-0.0,-2.359570292325173,-0.0,-3.763454188616879,-3.206486933168061,0.0
2019-04-11,1.0,-0.0,-2.3377428689541135,-0.0,-3.7943365026870612,-3.2027697395618024,0.0
2019-04-12,1.0,-0.0,-2.341210315421761,-0.0,-3.757114969690743,-3.175999178054043,0.0
2019-04-15,1.0,-0.0,-2.358706878744061,-0.0,-3.7608965089857467,-3.2088411485230326,0.0
2019-04-16,1.0,-0.0,-2.388066017774016,-0.0,-3.9020313161235713,-3.28967414303851,0.0
2019-04-17,1.0,-0.0,-2.3356946500317193,-0.0,-3.9252484669063232,-3.3121167265806726,0.0
2019-04-18,1.0,-0.0,-2.348723922482262,-0.0,-3.922694059091391,-3.3183310388647675,0.0
2019-04-22,1.0,-0.0,-2.2214570858283436,-0.0,-3.6566866267465072,-3.10189620758483,0.0
2019-04-23,1.0,-0.0,-2.2092508798391153,-0.0,-3.7221719457013576,-3.123881347410759,0.0
2019-04-24,1.0,-0.0,-2.184294871794872,-0.0,-3.7020232371794872,-3.1297075320512824,0.0
2019-04-25,1.0,-0.0,-2.193380140421264,-0.0,-3.709829488465396,-3.1267803410230695,0.0
2019-04-26,1.0,-0.0,-2.1522654370489174,-0.0,-3.7530072173215716,-3.1186848436246994,0.0
2019-04-29,1.0,-0.0,-2.137215595870502,-0.0,-3.752430590357823,-3.133406835722161,0.0
2019-04-30,1.0,-0.0,-2.1402683219863836,-0.0,-3.7529034841810174,-3.118742490989187,0.0
2019-05-01,1.0,-0.0,-2.1486690105474637,-0.0,-3.7857358111501758,-3.110798593671522,0.0
2019-05-02,1.0,-0.0,-2.1477718539382358,-0.0,-3.767427824162559,-3.144150487878483,0.0
2019-05-03,1.0,-0.0,-2.158381038465401,-0.0,-3.7502259716782165,-3.1345786883599476,0.0
2019-05-06,1.0,-0.0,-2.07845491844291,-0.0,-3.7643350345241666,-3.1642149504653254,0.0
2019-05-07,1.0,-0.0,-2.081323500099661,-0.0,-3.7339047239386085,-3.150886984253538,0.0
2019-05-08,1.0,-0.0,-2.0741403299542833,-0.0,-3.7036374478234944,-3.1605048698071956,0.0
2019-05-09,1.0,-0.0,-2.075805809789097,-0.0,-3.6973736569836846,-3.174990051730999,0.0
2019-05-10,1.0,-0.0,-2.0787770142416093,-0.0,-3.7107857783089333,-3.1696046210536797,0.0
2019-05-13,1.0,-0.0,-2.0778574273197927,-0.0,-3.705197132616487,-3.1731381919553963,0.0
2019-05-14,1.0,-0.0,-1.896379647749511,-0.18131115459882585,-3.613307240704501,-3.093737769080235,0.0
2019-05-15,1.0,-0.0,-1.8965618860510804,-0.22396856581532418,-3.636738703339882,-3.0659135559921413,0.0
2019-05-16,1.0,-0.0,-1.901700579966578,-0.23749139880074707,-3.6258724073527966,-3.0648776172220584,0.0
2019-05-17,1.0,-0.0,-2.0014846235418875,-0.5656415694591729,-3.805620360551432,-3.231707317073171,0.0
2019-05-20,1.0,-0.0,-1.9395826504971048,-0.6539932262646126,-3.962962962962963,-3.3688408172183983,0.0
2019-05-21,1.0,-0.0,-1.937922758018765,-0.662229980362208,-3.9479598516255727,-3.361771765219289,0.0
2019-05-22,1.0,-0.0,-1.91645817469814,-0.6858479277711301,-3.934297835309475,-3.341237898400957,0.0
2019-05-23,1.0,-0.0,-1.882892606583918,-0.6935779816513762,-3.9139773340528876,-3.302860226659471,0.0
2019-05-24,1.0,-0.0,-1.8055645074658933,-0.7417552905790095,-3.8951552261252544,-3.2997099581050593,0.0
2019-05-28,1.0,-0.0,-1.7901632302405497,-0.7428049828178694,-3.8990549828178698,-3.3068084192439864,0.0
2019-05-29,1.0,-0.0,-1.8346868989100236,-0.761273776447959,-3.8720880530027784,-3.217995298140629,0.0
2019-05-30,1.0,-0.0,-1.827335824879872,-0.7619861185264283,-3.86513614522157,-3.2234917245061396,0.0
2019-05-31,1.0,-0.0,-1.8246572407883461,-0.7864181662382177,-3.890959725792631,-3.209190231362468,0.0
2019-06-03,1.0,-0.0,-1.8274906766116141,-0.8454981353223229,-3.873201917954182,-3.109003729355354,0.0
2019-06-04,1.0,-0.0,-1.8282515991471218,-0.8395522388059702,-3.8727078891258,-3.1204690831556507,0.0
2019-06-05,1.0,-0.0,-1.748778205261516,-0.8826037225746074,-3.814703129874181,-2.9522720183009254,0.0
2019-06-06,1.0,-0.0,-1.7885117493472587,-0.8202610966057441,-3.812219321148825,-3.022872062663185,0.0
2019-06-07,1.0,-0.0,-1.8181628174312885,-0.8254781063852022,-3.790782735918069,-3.015884627442784,0.0
2019-06-10,1.0,-0.0,-1.8222291407222913,-0.8366542133665421,-3.7257160647571608,-2.993150684931507,0.0
2019-06-11,1.0,-0.0,-1.8200291788245102,-0.9127761567319717,-3.7104001667361395,-2.977803251354731,0.0
2019-06-12,1.0,-0.0,-1.8268669169795577,-0.9184397163120567,-3.7113057989153106,-2.9729870671672924,0.0
2019-06-13,1.0,-0.0,-1.8270707909487234,-0.9334648121237284,-3.6708532281503015,-2.9485156736558022,0.0
2019-06-14,1.0,-0.0,-1.807644499689248,-0.9637455976797182,-3.67112077895173,-2.915889786616946,0.0
2019-06-17,1.0,-0.0,-1.8123638626698475,-0.9591328700342289,-3.680012446841614,-2.920858832071362,0.0
2019-06-18,1.0,-0.0,-1.8462339827065317,-0.9510365663089905,-3.700281279299927,-2.9203041983539952,0.0
2019-06-19,1.0,-0.0,-1.8042328042328042,-0.9946052495072102,-3.6873119618217656,-2.888266417678182,0.0
2019-06-20,1.0,-0.0,-1.8242934330839566,-0.9696591853699085,-3.697319201995012,-2.8994181213632584,0.0
2019-06-21,1.0,-0.0,-1.843707783435519,-0.9684090200561155,-3.6709965707159933,-2.908656344175413,0.0
2019-06-24,1.0,-0.0,-1.8168925964546403,-0.9771637122002086,-3.6774765380604797,-2.95599582898853,0.0
2019-06-25,1.0,-0.0,-1.7695804918371563,-0.9736515809051456,-3.652304195081628,-2.937280429840876,0.0
2019-06-26,1.0,-0.0,-1.7689284236657012,-0.9400082747207282,-3.62360364087712,-3.0109640049648325,0.0
2019-06-27,1.0,-0.0,-1.730990546650226,-0.9872585285655568,-3.5878545006165226,-2.9693793670365802,0.0
2019-06-28,1.0,-0.0,-1.6649257552483359,-1.0028673835125448,-3.60942140296979,-2.963543266769073,0.0
2019-07-01,1.0,-0.0,-1.6649933408462247,-0.9926237065874398,-3.6207355803708636,-2.966396885565003,0.0
2019-07-02,1.0,-0.0,-1.6942131770993936,-0.9812930414225511,-3.618254702436016,-2.9847877479699862,0.0
2019-07-03,1.0,-0.0,-1.700377204608013,-0.9700275257416658,-3.5625446018962177,-2.961667856050566,0.0
2019-07-05,1.0,-0.0,-1.6601645839683024,-0.9784618510616683,-3.556740831047445,-2.9640353550746723,0.0
2019-07-08,1.0,-0.0,-1.673795702210001,-0.9693451471636623,-3.565536205316224,-2.9756594357877586,0.0
2019-07-09,1.0,-0.0,-1.72174875484228,-1.1437742114001106,-3.8962921970116215,-3.3062534587714443,0.0
2019-07-10,1.0,-0.0,-1.6989378181013497,-1.138747510511175,-3.913033857048019,-3.3136755919451204,0.0
2019-07-11,1.0,-0.0,-1.691001886164429,-1.1539997780983025,-3.9322090313990903,-3.3177632308887164,0.0
2019-07-12,1.0,-0.0,-1.7060848323339997,-1.1548967355096602,-3.9344881190317564,-3.3082389518099045,0.0
2019-07-15,1.0,-0.0,-1.6973801065719363,-1.1852797513321494,-3.9461589698046184,-3.2724245115452932,0.0
2019-07-16,1.0,-0.0,-1.6914006007342308,-1.225052842362888,-3.9499388141061296,-3.2580932250528427,0.0
2019-07-17,1.0,-0.0,-1.7237808951235805,-1.2084168336673347,-3.9507904698285463,-3.2503896682253397,0.0
2019-07-18,1.0,-0.0013321492007104796,-1.718916518650089,-1.209036412078153,-3.9356127886323273,-3.2364564831261107,0.0
2019-07-19,1.0,-0.0325618334467892,-1.7451781257090995,-1.2198774676650783,-4.056387565237123,-3.291695030633084,0.0
2019-07-22,1.0,-0.024733378715679603,-1.7163603358293624,-1.198774676650783,-4.063535284774223,-3.3421828908554576,0.0
2019-07-23,1.0,-0.025609065155807364,-1.7238526912181302,-1.1985269121813031,-4.053824362606233,-3.329745042492918,0.0
2019-07-24,1.0,-0.028403304288785788,-1.7212855041303607,-1.2179472671721172,-4.041190449247482,-3.3071178001584247,0.0
2019-07-25,1.0,-0.04731789949181253,-1.6700169395821571,-1.2379446640316205,-4.064596273291926,-3.273291925465838,0.0
2019-07-26,1.0,-0.036766359343377554,-1.6478524848212277,-1.2226219923543962,-4.063750843265122,-3.2725432876096243,0.0
2019-07-29,1.0,-0.03408453862540643,-1.5995066711514745,-1.2162798520013454,-4.060769144522928,-3.3014911985648614,0.0
2019-07-30,1.0,-0.02131239484015704,-1.5964105440269212,-1.2255748738081884,-4.0616937745372965,-3.311946158160404,0.0
2019-07-31,1.0,-0.013569586183694067,-1.5995289895704834,-1.2250756981047437,-4.058988449029942,-3.317371313221936,0.0
2019-08-01,1.0,-0.015224448673457965,-1.637523788201052,-1.213590059330572,-4.039516399865667,-3.288704802418,0.0
2019-08-02,1.0,-0.0,-1.6101392757660167,-1.2178272980501392,-4.01816155988858,-3.295821727019499,0.0
2019-08-05,1.0,-0.0,-1.613544474393531,-1.216644204851752,-4.064690026954178,-3.3361410601976638,0.0
2019-08-06,1.0,-0.0,-1.6060202154837275,-1.1921581694990557,-3.9675663667666337,-3.3416638898145066,0.0
2019-08-07,1.0,-0.0,-1.611442456372874,-1.1542964435608571,-3.94234592445328,-3.3368676827921364,0.0
2019-08-08,1.0,-0.0,-1.5969623596742242,-1.131961259079903,-3.930662557781202,-3.3462469733656173,0.0
2019-08-09,1.0,-0.0,-1.5468001741401827,-1.0977361776229866,-3.879516760992599,-3.359708315193731,0.0
2019-08-12,1.0,-0.0,-1.533159382474451,-1.1100239182430962,-3.8870406610132635,-3.3414872798434443,0.0
2019-08-13,1.0,-0.0,-1.4693921463152233,-1.1024206562668102,-3.8499193114577728,-3.3367401828940286,0.0
2019-08-14,1.0,-0.0,-1.4949678800856532,-1.0937901498929337,-3.8076017130620987,-3.3101713062098503,0.0
2019-08-15,1.0,-0.0,-1.6006906971724584,-1.1808763220375567,-3.827973235484567,-3.1826030649687027,0.0
2019-08-16,1.0,-0.0,-1.5074116305587228,-1.145952109464082,-3.663315020213538,-3.0493417642790503,0.0
2019-08-19,1.0,-0.0,-1.4447626841243864,-1.1364566284779052,-3.6396276595744683,-3.008285597381342,0.0
2019-08-20,1.0,-0.0,-1.4486276910519333,-1.186307519640853,-3.6027956330986632,-2.9653096622793593,0.0
2019-08-21,1.0,-0.0,-1.4310291858678956,-1.2313364055299538,-3.6121863799283154,-2.9661034306195595,0.0
2019-08-22,1.0,-0.0,-1.4250202922077921,-1.241781655844156,-3.572646103896104,-2.9067573051948057,0.0
2019-08-23,1.0,-0.0,-1.430322844299142,-1.2537801389456478,-3.6117695136902332,-2.9206170821413977,0.0
2019-08-26,1.0,-0.0,-1.3659074947326177,-1.2435035617537875,-3.572489214407545,-2.851108658573292,0.0
2019-08-27,1.0,-0.0,-1.349212676898545,-1.23360574048236,-3.5427546342435723,-2.8405421566673312,0.0
2019-08-28,1.0,-0.0,-1.3260069617105918,-1.2451516658378916,-3.5435106911984087,-2.8306315266036797,0.0
2019-08-29,1.0,-0.0,-1.2863374975213167,-1.258278802300218,-3.547888161808447,-2.822228832044418,0.0
2019-08-30,1.0,-0.0,-1.2576026856240128,-1.2701421800947867,-3.549071879936809,-2.7967022116903637,0.0
2019-09-03,1.0,-0.0,-1.280452695324134,-1.2948476124292663,-3.5767894371091034,-2.775340017869552,0.0
2019-09-04,1.0,-0.0,-1.2362048431917427,-1.321655418816991,-3.5739380706629613,-2.7927749106788404,0.0
2019-09-05,1.0,-0.0,-1.2298019801980198,-1.3061386138613862,-3.5821782178217823,-2.7828712871287125,0.0
2019-09-06,1.0,-0.0,-1.210267988612938,-1.3061745361735546,-3.571807205261608,-2.7281829783056835,0.0
2019-09-09,1.0,-0.0,-1.2189645028436948,-1.3046675818787998,-3.5634438125122574,-2.718768385958031,0.0
2019-09-10,1.0,-0.0,-1.207582288401254,-1.321512539184953,-3.56974921630094,-2.6972962382445136,0.0
