Date,CTVA,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-03-26,1.0,-0.4860346352457848,-0.4569056517645716,-0.2401643319734102,-0.48007189523836696,-0.18978060540355482,0.0
2020-03-27,1.0,-0.4880674631061139,-0.44775825720309204,-0.21377371749824317,-0.48233309908643707,-0.17903021784961348,0.0
2020-03-30,1.0,-0.4846242256047992,-0.4456031172034872,-0.21823227651164748,-0.48353096179183136,-0.17124996495949318,0.0
2020-03-31,1.0,-0.4805336465849974,-0.44892879118420315,-0.21597583487162272,-0.4796666107288695,-0.17175700620909548,0.0
2020-04-01,1.0,-0.48022709475332814,-0.44932319051348024,-0.2156840809933997,-0.47924823805794836,-0.1722787783868442,0.0
2020-04-02,1.0,-0.49369054552514074,-0.4178106886318884,-0.20811492913997282,-0.48869844967690046,-0.16507196938181215,0.0
2020-04-03,1.0,-0.49060629572156955,-0.42706716914209714,-0.21092884061183773,-0.47309354910219464,-0.1692806473065839,0.0
2020-04-06,1.0,-0.4951216808027053,-0.4097510948500471,-0.21040523310604803,-0.48248239924607794,-0.17398414546260882,0.0
2020-04-07,1.0,-0.4832212931081598,-0.3939990162321692,-0.20145379023883697,-0.4830300049188392,-0.17095698748428706,0.0
2020-04-08,1.0,-0.48179930039352864,-0.3941571928290336,-0.19810341058154787,-0.48305640577175335,-0.17572146917358983,0.0
2020-04-09,1.0,-0.481950099745853,-0.3942010767086601,-0.19790670346787637,-0.4832344984013336,-0.17549804607438582,0.0
2020-04-13,1.0,-0.47023923970664977,-0.43450435355838163,-0.18935918916691846,-0.4845496745131431,-0.1680446068063834,0.0
2020-04-14,1.0,-0.4652917366522565,-0.4513864030619269,-0.1768868573946086,-0.48836632981799155,-0.1716000770988793,0.0
2020-04-15,1.0,-0.4433988147497805,-0.4654302019315189,-0.15808823529411764,-0.4898211150131694,-0.18692383669885862,0.0
2020-04-16,1.0,-0.44758771929824565,-0.46208881578947364,-0.15819627192982455,-0.49158442982456135,-0.1817982456140351,0.0
2020-04-17,1.0,-0.44255015897379674,-0.4685889705076198,-0.15069619559258854,-0.4923528121916457,-0.18676680188575817,0.0
2020-04-20,1.0,-0.4565330414557395,-0.4491996169106581,-0.1622656998221371,-0.4900533588726228,-0.17832808865781916,0.0
2020-04-21,1.0,-0.4575519478741753,-0.4484354039477647,-0.1589509130232431,-0.4937169764831495,-0.17904563747364963,0.0
2020-04-22,1.0,-0.45087288597926894,-0.4604200763775232,-0.1467812329514457,-0.4966993998908893,-0.17299509001636662,0.0
2020-04-23,1.0,-0.4486264035757113,-0.46255314509974926,-0.14466368690722772,-0.49612994658236126,-0.173416548566445,0.0
2020-04-24,1.0,-0.4472041222497887,-0.4667793560347883,-0.14310640966220453,-0.4952697728945718,-0.17399601952070667,0.0
2020-04-27,1.0,-0.44825140487751647,-0.46791969010857104,-0.142751923181843,-0.49579900703802715,-0.17319548256860712,0.0
2020-04-28,1.0,-0.47325384236722645,-0.4274462615544495,-0.1542689930536564,-0.515506207952743,-0.1643329869277471,0.0
2020-04-29,1.0,-0.4606673960612691,-0.4393052516411379,-0.1462800875273523,-0.5118982494529541,-0.17710612691466085,0.0
2020-04-30,1.0,-0.46107032721119995,-0.42562017302076793,-0.15015146139781133,-0.5187075294053435,-0.17348470376333816,0.0
2020-05-01,1.0,-0.4595376511367668,-0.42787739840061134,-0.14934905428641612,-0.5183547585905729,-0.1741859766915036,0.0
2020-05-04,1.0,-0.46250204237241976,-0.42282555416371653,-0.14982844071673657,-0.5240182996568814,-0.16398888949403628,0.0
2020-05-05,1.0,-0.46133739925942063,-0.4220758004791984,-0.1462916575909388,-0.5258113700718798,-0.16720213461119582,0.0
2020-05-06,1.0,-0.4635469188629364,-0.42239241230819546,-0.14938268240167887,-0.5261780818184296,-0.16393666021640185,0.0
2020-05-07,1.0,-0.4568633345175307,-0.4227584510698768,-0.1460661875222037,-0.5347197551444266,-0.17235536851310362,0.0
2020-05-08,1.0,-0.463533091866974,-0.42670947206673254,-0.14131269893535287,-0.5415157501920755,-0.17086488859620239,0.0
2020-05-11,1.0,-0.4804420132494021,-0.3996536463344237,-0.1579482668572528,-0.5563649358146183,-0.15442975342917617,0.0
2020-05-12,1.0,-0.47315630957972976,-0.40598491337625375,-0.13564145782100523,-0.5703075350225194,-0.17802768644138045,0.0
2020-05-13,1.0,-0.4742658231345139,-0.4085421443766058,-0.13020416056579273,-0.5732519269552725,-0.17639583390888747,0.0
2020-05-14,1.0,-0.47502268165947265,-0.3999395155747395,-0.14826932064993265,-0.5736672806752262,-0.1523932587358755,0.0
2020-05-15,1.0,-0.42344445650993595,-0.40761754805081984,-0.13668693669236615,-0.5599142143555217,-0.1870452817895537,0.0
2020-05-18,1.0,-0.4033557405036279,-0.3860702091335894,-0.1310285958173282,-0.5517498932991891,-0.19531583440034142,0.0
2020-05-19,1.0,-0.4052202196864668,-0.38226511677508795,-0.13455796096832676,-0.5529753652554121,-0.1911058974085528,0.0
2020-05-20,1.0,-0.4058760967827706,-0.36724275458654615,-0.13815474607817071,-0.5533368784897633,-0.19425684658335549,0.0
2020-05-21,1.0,-0.41412340685948434,-0.37014075512864864,-0.13561982811377485,-0.5525902668759812,-0.1882766144267355,0.0
2020-05-22,1.0,-0.41585708977013325,-0.3666719753676276,-0.1283113022243457,-0.5485215267823963,-0.1949885862929341,0.0
2020-05-26,1.0,-0.4151654241065506,-0.3649147011222838,-0.1262635642461065,-0.5487516913852113,-0.1980313602716829,0.0
2020-05-27,1.0,-0.408267841971113,-0.36915887850467294,-0.11222918436703484,-0.550339847068819,-0.21503292268479188,0.0
2020-05-28,1.0,-0.41758708581138493,-0.365070093457944,-0.11684898045879355,-0.5528887000849618,-0.2026338147833475,0.0
2020-05-29,1.0,-0.44115760782427443,-0.3493132382021271,-0.13377157821602267,-0.5774945219389663,-0.17046122601678157,0.0
2020-06-01,1.0,-0.43779195472866556,-0.3422843872620986,-0.1373355043643061,-0.5771561273790139,-0.17473240263726877,0.0
2020-06-02,1.0,-0.43408231723550394,-0.3381076619988286,-0.13947606623715456,-0.5774985357542197,-0.17310047388317978,0.0
2020-06-03,1.0,-0.43564012917344996,-0.3388667965518161,-0.13549867890789719,-0.5830686701006165,-0.17579866022578663,0.0
2020-06-04,1.0,-0.43696447161199053,-0.33665216346795507,-0.1389370845901289,-0.5840963083575794,-0.1726770413474628,0.0
2020-06-05,1.0,-0.417698450983545,-0.32917939647317357,-0.12973682800021438,-0.5897786353647424,-0.21353915420485609,0.0
2020-06-08,1.0,-0.42010205990007743,-0.32904966737022096,-0.13660530604611398,-0.5799246573512516,-0.20604344225066124,0.0
2020-06-09,1.0,-0.43120248420601776,-0.3250883392226149,-0.14351108255701894,-0.584350572866474,-0.19276689153014243,0.0
2020-06-10,1.0,-0.42120122519643094,-0.3328006392329205,-0.15032627513650285,-0.5825009988014382,-0.17664136369689706,0.0
2020-06-11,1.0,-0.4201779150908219,-0.33438981516007027,-0.1486176956266979,-0.5823256804985883,-0.17791509082192508,0.0
2020-06-12,1.0,-0.41301295467189447,-0.32540334331205123,-0.16520518186875777,-0.5673033618565714,-0.17829231462102946,0.0
2020-06-15,1.0,-0.4150813417412962,-0.3228763711515023,-0.16681680886015582,-0.5683323618250226,-0.17646123681839862,0.0
2020-06-16,1.0,-0.42289942711648637,-0.3009229789942712,-0.16345745809463186,-0.58023021430087,-0.18472841077869723,0.0
2020-06-17,1.0,-0.42357812043844045,-0.3019453807160487,-0.16491945115316223,-0.5808540566363226,-0.18270123941718197,0.0
2020-06-18,1.0,-0.42227766129674355,-0.30425435919212296,-0.1631943522917275,-0.5805886568114865,-0.18370975875155923,0.0
2020-06-19,1.0,-0.42068289062085784,-0.3022639308626266,-0.1632204018874927,-0.5789459731721542,-0.18583320078468796,0.0
2020-06-22,1.0,-0.423030078373226,-0.3030607922050413,-0.1601355644990468,-0.5776848125397162,-0.18383287439101886,0.0
2020-06-23,1.0,-0.4248319305489387,-0.30228680323963797,-0.15965274469324017,-0.5776560266793711,-0.18233550367900062,0.0
2020-06-24,1.0,-0.42284685829230856,-0.3007516806945106,-0.16121433486845588,-0.5771531417076915,-0.18482346090731036,0.0
2020-06-25,1.0,-0.4236732968803656,-0.30094830546530366,-0.15843833372956123,-0.5802361518345351,-0.1782233140502417,0.0
2020-06-26,1.0,-0.42254710508259885,-0.3015253074365335,-0.15633081754367445,-0.5796696046867578,-0.178893756267483,0.0
2020-06-29,1.0,-0.4191143542056321,-0.298437870445984,-0.15734569689944944,-0.5774610784752772,-0.1818972102947762,0.0
2020-06-30,1.0,-0.4220504325418738,-0.2907890931082538,-0.16142094607031107,-0.5744261260550604,-0.1807735794483448,0.0
2020-07-01,1.0,-0.4196372239747634,-0.29045741324921137,-0.16246056782334384,-0.5742113564668769,-0.18201892744479495,0.0
2020-07-02,1.0,-0.4225525990911718,-0.29224343988862916,-0.16469228546662815,-0.5730345932599616,-0.17412203514486094,0.0
2020-07-06,1.0,-0.42071665002889713,-0.29238690695108494,-0.16547575264015132,-0.5733462932800925,-0.17511690222245574,0.0
2020-07-07,1.0,-0.41554692420743233,-0.2984726013017006,-0.16255511232416545,-0.5738767583455805,-0.17389250472391352,0.0
2020-07-08,1.0,-0.4157023275341783,-0.2991944160172138,-0.16227137946416859,-0.5737752237004382,-0.17310871447689524,0.0
2020-07-09,1.0,-0.40669932058777053,-0.2970453468162427,-0.16363827882235213,-0.5826618212461158,-0.18330963290672567,0.0
2020-07-10,1.0,-0.40840026333113894,-0.2949045424621462,-0.16558262014483216,-0.5828308097432522,-0.1815668202764977,0.0
2020-07-13,1.0,-0.4037888967934024,-0.2971570099860354,-0.16486180275604037,-0.5823518562432483,-0.1866782599530999,0.0
2020-07-14,1.0,-0.3952949844745013,-0.2863007210146834,-0.15622861954633965,-0.5925214462396716,-0.2011209936319141,0.0
2020-07-15,1.0,-0.39544856616679824,-0.28161010260457775,-0.1603262299394896,-0.590160484083136,-0.20336753485924755,0.0
2020-07-16,1.0,-0.3832732591547825,-0.29452019014783476,-0.1377527033380348,-0.5819359557018231,-0.21446481742673565,0.0
2020-07-17,1.0,-0.38372730834530494,-0.2946062426537808,-0.13874885725479952,-0.5788167689695702,-0.21606373253232336,0.0
2020-07-20,1.0,-0.3829926282218853,-0.2954200867883097,-0.14435091755110577,-0.5739791917185131,-0.21736289015527788,0.0
2020-07-21,1.0,-0.364130576827579,-0.3016126081388359,-0.1368233971929641,-0.5805912025299914,-0.23046966885340162,0.0
2020-07-22,1.0,-0.35420258057775694,-0.30731860209998435,-0.13130125894582878,-0.5839210155148097,-0.2351773494227655,0.0
2020-07-23,1.0,-0.3542657123452275,-0.3067237866360169,-0.13173292931403793,-0.5833551016143357,-0.23611619037667833,0.0
2020-07-24,1.0,-0.34652819455679357,-0.31140568327114265,-0.12658194817733476,-0.5809044177126008,-0.24397881167967017,0.0
2020-07-27,1.0,-0.34479447789080336,-0.31212372846169817,-0.12191197840979864,-0.5767853435748391,-0.2393605978824995,0.0
2020-07-28,1.0,-0.3471883275351783,-0.30915416169063814,-0.12051508385689808,-0.5784049016044446,-0.24090035827405368,0.0
2020-07-29,1.0,-0.34916920196583195,-0.3099045687391112,-0.12538679564188573,-0.574043737160985,-0.24182853576722052,0.0
2020-07-30,1.0,-0.3491861251235114,-0.31023454157782515,-0.12507150657860522,-0.5738987986894795,-0.2418742524312237,0.0
2020-07-31,1.0,-0.3460652640840514,-0.30453122169603813,-0.12279067360194602,-0.5706596278756825,-0.24374401573376808,0.0
2020-08-03,1.0,-0.3448766726195098,-0.3050443875042058,-0.12335326241685432,-0.5698682609933483,-0.24502419960141836,0.0
2020-08-04,1.0,-0.34308930466061127,-0.3010118262039697,-0.12235074916543748,-0.5725228372538363,-0.2488160857076314,0.0
2020-08-05,1.0,-0.34325422500582314,-0.3009653458940449,-0.12254457931105878,-0.5722974197054789,-0.24902300784181786,0.0
2020-08-06,1.0,-0.3424178895877009,-0.2938116313378368,-0.12537205269560264,-0.5722235163185548,-0.2543158112689909,0.0
2020-08-07,1.0,-0.33553483211370305,-0.29839114469130584,-0.15716059493303042,-0.5711832615644732,-0.2795551211264629,0.0
2020-08-10,1.0,-0.338417616114621,-0.29733802109492713,-0.1595072563377303,-0.5715720743345052,-0.2766396151101007,0.0
2020-08-11,1.0,-0.3388499669530734,-0.29773959021810975,-0.16,-0.5709980171844019,-0.2761665565102446,0.0
2020-08-12,1.0,-0.3337489388794567,-0.29764431239388794,-0.14412669779286927,-0.5845978353140917,-0.2927101018675721,0.0
2020-08-13,1.0,-0.3296044958116849,-0.3034672887286608,-0.13201145159580108,-0.5859134768317251,-0.29983564839359556,0.0
2020-08-14,1.0,-0.33451022033448374,-0.30472524555349084,-0.13681975046456069,-0.5848951420228299,-0.2936819750464561,0.0
2020-08-17,1.0,-0.32861656091539015,-0.2968380810789285,-0.13932620065309156,-0.5847824355536676,-0.30528048424350224,0.0
2020-08-18,1.0,-0.32770476569759727,-0.2946236559139785,-0.13596176821983275,-0.586857825567503,-0.309836718438869,0.0
2020-08-19,1.0,-0.33528363607350864,-0.29126884923273316,-0.13544852530517806,-0.5872716151166192,-0.3102311108747108,0.0
2020-08-20,1.0,-0.3343881295537946,-0.2916024038717226,-0.13484550337712067,-0.5869808009360208,-0.311306706376642,0.0
2020-08-21,1.0,-0.3374481217409812,-0.29025220815153774,-0.13964563158454826,-0.5872618920932212,-0.3057890816217942,0.0
2020-08-24,1.0,-0.33546071001196653,-0.2948012232415902,-0.13447679829809864,-0.5856136152107433,-0.30889509373753493,0.0
2020-08-25,1.0,-0.33616014461931093,-0.2926945980433858,-0.13911633347511698,-0.5844321565291366,-0.30606656741811994,0.0
2020-08-26,1.0,-0.3362989323843416,-0.29261167472247307,-0.13499229829500187,-0.5829393955489457,-0.30894460083922026,0.0
2020-08-27,1.0,-0.3404119601328904,-0.29001993355481726,-0.13791362126245849,-0.5836013289036546,-0.30591362126245847,0.0
2020-08-28,1.0,-0.3390861057271061,-0.29371000716883944,-0.13618139818920424,-0.5822159679260813,-0.3039056899344184,0.0
2020-08-31,1.0,-0.33938573438453984,-0.292585808712272,-0.13893976799129304,-0.5816941413819648,-0.3019829577128295,0.0
2020-09-01,1.0,-0.3383985973115137,-0.29719462302746935,-0.12698581371871848,-0.5884384464162372,-0.30558950108920885,0.0
2020-09-02,1.0,-0.34293695131683954,-0.3005054535780793,-0.12782654961425913,-0.590023942537909,-0.29898909284384145,0.0
2020-09-03,1.0,-0.34293012612420837,-0.3000904688414667,-0.12827949550316642,-0.5895109360864244,-0.3000638603586823,0.0
2020-09-04,1.0,-0.32555370326268157,-0.30004498425551057,-0.11082003651663094,-0.5956709269402768,-0.3140430261173295,0.0
2020-09-08,1.0,-0.3221728551782503,-0.2990320533164075,-0.11144610176663491,-0.5937004125674389,-0.31831164709615994,0.0
2020-09-09,1.0,-0.3197940050178265,-0.30136009507460715,-0.1058761389145649,-0.5921299352964479,-0.32180113561336326,0.0
2020-09-10,1.0,-0.31572147960663344,-0.29887421234411665,-0.10277096680640144,-0.592132668934061,-0.3269793561654671,0.0
2020-09-11,1.0,-0.31257412434441134,-0.3042985530927971,-0.10473605144558944,-0.5890151015997681,-0.3249084152544606,0.0
2020-09-14,1.0,-0.31304691618344754,-0.3050079072219294,-0.10506062203479177,-0.5886399578281497,-0.3239588824459673,0.0
2020-09-15,1.0,-0.31520278282868214,-0.2979945713758664,-0.09987614304161069,-0.5942235222810762,-0.3279837668326877,0.0
2020-09-16,1.0,-0.3166877703914741,-0.29692940804051915,-0.10438429882874328,-0.5926453519046112,-0.3273187717632162,0.0
2020-09-17,1.0,-0.3197149643705463,-0.2947215624175244,-0.1060965954077593,-0.5932699920823435,-0.32538928477170753,0.0
2020-09-18,1.0,-0.3135860979462875,-0.2899947340705634,-0.10874144286466561,-0.5911532385466034,-0.32948920484465505,0.0
2020-09-21,1.0,-0.3145972712426908,-0.2885476478954854,-0.10836011167887058,-0.5928198914818522,-0.32961070431438655,0.0
2020-09-22,1.0,-0.3136252207607349,-0.2891899728497246,-0.11168516224266548,-0.5903207950022407,-0.33112792260853524,0.0
2020-09-23,1.0,-0.309233242837186,-0.28627533672474237,-0.11478953056221829,-0.5888663380690055,-0.3366720261472364,0.0
2020-09-24,1.0,-0.30550588977702986,-0.27929112326461925,-0.10822465292385361,-0.5905816154816996,-0.3457614640302903,0.0
2020-09-25,1.0,-0.30565552023956505,-0.2778901468386351,-0.10914392287688145,-0.5900338858388715,-0.3440857390527726,0.0
2020-09-28,1.0,-0.30601953986763314,-0.27726126693980463,-0.108598592289106,-0.5901092551738628,-0.3443639037714045,0.0
2020-09-29,1.0,-0.3061433447098976,-0.27587293252822265,-0.10876870569703334,-0.5901811499081123,-0.34442110790233654,0.0
2020-09-30,1.0,-0.3063491229912824,-0.2747085390190106,-0.10936351223610964,-0.5900378111542904,-0.3453156181073416,0.0
2020-10-01,1.0,-0.3061170911000262,-0.2774218955106327,-0.10882121291677606,-0.589419795221843,-0.3436072459963245,0.0
2020-10-02,1.0,-0.3006921503854019,-0.2718001153583976,-0.10691626029049342,-0.5913690944365791,-0.35100414241518535,0.0
2020-10-05,1.0,-0.2887696335078534,-0.281413612565445,-0.09471204188481674,-0.5922251308900524,-0.36068062827225134,0.0
2020-10-06,1.0,-0.2918552628136365,-0.2795060307160985,-0.09761649355066587,-0.5918212500981136,-0.35558985897804873,0.0
2020-10-07,1.0,-0.28936915277269637,-0.28267914075158107,-0.09449641979825432,-0.5903412951445147,-0.3564260701405948,0.0
2020-10-08,1.0,-0.28617606423190217,-0.28244831990824015,-0.08758895753499647,-0.5917468262036965,-0.3588801126143739,0.0
2020-10-09,1.0,-0.2822707286432161,-0.28179962311557794,-0.08663107202680066,-0.5980946398659966,-0.3684568676716918,0.0
2020-10-12,1.0,-0.2893632644498059,-0.2837249554180216,-0.08727577887338718,-0.6013059897199202,-0.3607731039546837,0.0
2020-10-13,1.0,-0.28499554530684973,-0.28617472878779937,-0.08712855720350086,-0.5993658613280226,-0.3627692468948168,0.0
2020-10-14,1.0,-0.2840992358421438,-0.28815555322935205,-0.08557521197529572,-0.5954935622317596,-0.36365539621061443,0.0
2020-10-15,1.0,-0.28258599989559957,-0.28543091298219975,-0.08276348071201128,-0.5942475335386543,-0.36501017904682365,0.0
2020-10-16,1.0,-0.28140978816654494,-0.2885839507461129,-0.07766357090681415,-0.5920901596577273,-0.36903892309297714,0.0
2020-10-19,1.0,-0.2804919356939993,-0.2861981812970635,-0.06959535162458637,-0.5916256285989734,-0.3776805023580604,0.0
2020-10-20,1.0,-0.279887482419128,-0.28598218471636194,-0.06816169193103089,-0.5917851747668906,-0.37873105172683236,0.0
2020-10-21,1.0,-0.28018958827052787,-0.2889137737961926,-0.06901221385973592,-0.5892080522930285,-0.3768848147087163,0.0
2020-10-22,1.0,-0.28021563061538063,-0.2886533503476653,-0.06864762103179771,-0.5892340946378811,-0.37748378864032917,0.0
2020-10-23,1.0,-0.28150636768497544,-0.287340156783082,-0.06987525067062532,-0.5891866552074381,-0.37646170273719304,0.0
2020-10-26,1.0,-0.28095151341644325,-0.28698956354266975,-0.06842255940452333,-0.5892043827915572,-0.3770397938734612,0.0
2020-10-27,1.0,-0.27962664448026625,-0.28591856897717227,-0.06900317196193646,-0.5904529145650251,-0.37496750038999527,0.0
2020-10-28,1.0,-0.2748410535876476,-0.28428701180744775,-0.07554171532373166,-0.5883742052679382,-0.3719735305566368,0.0
2020-10-29,1.0,-0.2627840909090909,-0.2840392561983471,-0.07329545454545454,-0.5852530991735537,-0.37727272727272726,0.0
2020-10-30,1.0,-0.2647687749581347,-0.2795053458714415,-0.06515522349607111,-0.5830993172742497,-0.38379492464253506,0.0
2020-11-02,1.0,-0.25260041194644695,-0.27299176107106077,-0.06364572605561276,-0.5862512873326468,-0.3992018537590113,0.0
2020-11-03,1.0,-0.2542918178776414,-0.27094432862327233,-0.062157362365840484,-0.5864154634133786,-0.39999485239235066,0.0
2020-11-04,1.0,-0.2565388473111643,-0.26055088341948923,-0.06246945966103438,-0.5907723169508525,-0.40148651081449477,0.0
2020-11-05,1.0,-0.2385655285637329,-0.27116948413410974,-0.049406151399327906,-0.5921042505707615,-0.41400097478388015,0.0
2020-11-06,1.0,-0.23894145703515657,-0.27112341975023724,-0.04954227248249866,-0.5918916839756905,-0.41280098469113014,0.0
