Date,IWF,IWM,KBH,MTUM,SPY,VLUE,VXX
2018-11-07,-0.22906813243001406,-1.3293706591674121,1.0,-0.0,-0.8604542162000938,-0.8420043461587626,0.0
2018-11-08,-0.18841375813403194,-1.3352911349615482,1.0,-0.0,-0.8489394067438519,-0.8528268401926815,0.0
2018-11-09,-0.1929429748206021,-1.341259394505541,1.0,-0.0,-0.8527026453229162,-0.8591567237059997,0.0
2018-11-12,-0.19614546386906545,-1.3176359984616042,1.0,-0.0,-0.8900474338703475,-0.8694927567197984,0.0
2018-11-13,-0.162449221394719,-1.3152505077860528,1.0,-0.0,-0.8904451591062965,-0.8634055517941773,0.0
2018-11-14,-0.16570580754557016,-1.3155574395930478,1.0,-0.0,-0.8934294192454431,-0.8643916913946588,0.0
2018-11-15,-0.16416268145075966,-1.3169833678953828,1.0,-0.0,-0.8965254560074485,-0.8544585043802108,0.0
2018-11-16,-0.19227757658803954,-1.467064696094744,1.0,-0.0,-1.128266614466086,-1.1061466183811295,0.0
2018-11-19,-0.18411497730711043,-1.519314170448815,1.0,-0.0,-1.1871911245587492,-1.1522440746343923,0.0
2018-11-20,-0.08406002839180694,-1.5245386331372948,1.0,-0.0,-1.227590752382884,-1.2338268099776921,0.0
2018-11-21,-0.10220532319391636,-1.5329277566539925,1.0,-0.0,-1.2457287705956908,-1.188846641318124,0.0
2018-11-23,-0.10296427666582215,-1.5301748163161897,1.0,-0.0,-1.2456042563972638,-1.1883962503166963,0.0
2018-11-26,-0.10153674494091393,-1.5420195770147587,1.0,-0.0,-1.2429882842217375,-1.1851701577319065,0.0
2018-11-27,-0.08600634473034897,-1.5430787048693289,1.0,-0.0,-1.2320862077647416,-1.1743290195880962,0.0
2018-11-28,-0.08912736799677551,-1.5347642079806532,1.0,-0.0,-1.2369004433696091,-1.1775493752519146,0.0
2018-11-29,-0.03922931770781607,-1.5117191379481576,1.0,-0.0,-1.2300129109146887,-1.1847253947760452,0.0
2018-11-30,-0.03877084988085782,-1.512112787926926,1.0,-0.0,-1.2310365369340746,-1.182386814932486,0.0
2018-12-03,-0.03503026694452714,-1.5135456981244417,1.0,-0.0,-1.2312196090106182,-1.1819986106976281,0.0
2018-12-04,-0.020571654633567398,-1.5199782415191374,1.0,-0.0,-1.2252991791118584,-1.1792107605578084,0.0
2018-12-06,-0.0,-1.4258633007859014,1.0,-0.0,-1.2083353179328413,-1.1286496784948798,0.0
2018-12-07,-0.015844901866921973,-1.431258975586405,1.0,-0.0,-1.21665868836764,-1.1232168501675441,0.0
2018-12-10,-0.0,-1.435239537966294,1.0,-0.0,-1.2087199394054156,-1.0900397651959854,0.0
2018-12-11,-0.0,-1.439136622390892,1.0,-0.0,-1.2037476280834913,-1.1009487666034157,0.0
2018-12-12,-0.0,-1.43911001470658,1.0,-0.0,-1.2036149722472602,-1.1012856397362305,0.0
2018-12-13,-0.0,-1.43527293404094,1.0,-0.0,-1.2041319181197878,-1.098985974222896,0.0
2018-12-14,-0.0,-1.4243442855790172,1.0,-0.0,-1.2106808067417858,-1.099375059180002,0.0
2018-12-17,-0.0,-1.4171299349853952,1.0,-0.0,-1.1801564119476113,-1.1139640064072363,0.0
2018-12-18,-0.0,-1.3939195815626024,1.0,-0.0,-1.1646663241955821,-1.1114743380189605,0.0
2018-12-19,-0.0,-1.4013052868813973,1.0,-0.0,-1.1735843741196357,-1.1203868907878674,0.0
2018-12-20,-0.0,-1.377581534436034,1.0,-0.0,-1.1834407999252408,-1.1113914587421736,0.0
2018-12-21,-0.0,-1.3860933638017068,1.0,-0.0,-1.1960080212656812,-1.0813785384507764,0.0
2018-12-24,-0.0,-1.37518573551263,1.0,-0.0,-1.187221396731055,-1.0809806835066866,0.0
2018-12-26,-0.0,-1.3921217135502848,1.0,-0.0,-1.1472237543666115,-1.0570876999448426,0.0
2018-12-27,-0.0,-1.314750798582243,1.0,-0.0,-1.0175031724500065,-1.0435391414693913,0.0
2018-12-28,-0.0,-1.3188177684505071,1.0,-0.0,-1.0143406785589366,-1.0389996502273522,0.0
2018-12-31,-0.0,-1.3174762800052466,1.0,-0.0,-1.015084604958244,-1.0397883782956583,0.0
2019-01-02,-0.0,-1.3170273224043714,1.0,-0.0,-1.0112349726775955,-1.043366120218579,0.0
2019-01-03,-0.0,-1.3214755680322836,1.0,-0.0,-1.006184753048513,-1.058689358715677,0.0
2019-01-04,-0.0,-1.325130662020906,1.0,-0.0,-0.9701655052264808,-1.0601480836236934,0.0
2019-01-07,-0.0,-1.2824570359026715,1.0,-0.0,-0.9458056831716862,-1.02556576484601,0.0
2019-01-08,-0.0,-1.2671587341986934,1.0,-0.0,-0.9532535844574531,-1.021506744718758,0.0
2019-01-09,-0.0,-1.252085185655616,1.0,-0.0,-0.9522841779922944,-1.0295101401414115,0.0
2019-01-10,-0.0,-1.2596574731205645,1.0,-0.0,-0.9542305894352131,-1.035825081806978,0.0
2019-01-11,-0.0,-1.2369729173808708,1.0,-0.0,-0.975402811107302,-1.0728059650325676,0.0
2019-01-14,-0.0,-1.2361539780521262,1.0,-0.0,-0.9772376543209877,-1.0733024691358024,0.0
2019-01-15,-0.0,-1.2337115351555785,1.0,-0.0,-0.9750300842358604,-1.0890493381468112,0.0
2019-01-16,-0.0,-1.2248018847719,1.0,-0.0,-0.9688584279288927,-1.0899121867637611,0.0
2019-01-17,-0.0,-1.217225413701449,1.0,-0.0,-0.9748349481265541,-1.0949584155020151,0.0
2019-01-18,-0.0,-1.2106218400241995,1.0,-0.0,-0.9867335033058208,-1.1239790847413682,0.0
2019-01-22,-0.0,-1.2920609533964191,1.0,-0.0,-1.0115509351814829,-1.1390554889155449,0.0
2019-01-23,-0.0,-1.275084655141686,1.0,-0.0,-1.0188023525218322,-1.1616913206202104,0.0
2019-01-24,-0.0,-1.2737734165923282,1.0,-0.0,-1.0238626226583407,-1.1627118644067798,0.0
2019-01-25,-0.0,-1.2603922649395984,1.0,-0.0,-1.0747324422396767,-1.2581874971292086,0.0
2019-01-28,-0.0,-1.2301612977769563,1.0,-0.0,-1.1301012155104682,-1.2614502934787633,0.0
2019-01-29,-0.0,-1.22425141373876,1.0,-0.0,-1.130295726337258,-1.2807082599425235,0.0
2019-01-30,-0.0,-1.2212105727690807,1.0,-0.0,-1.131602174014029,-1.2925163747851536,0.0
2019-01-31,-0.0,-1.2370160089352198,1.0,-0.0,-1.0857688011913627,-1.3309754281459418,0.0
2019-02-01,-0.0,-1.240780606514414,1.0,-0.0,-1.1160146012729313,-1.3230531636091352,0.0
2019-02-04,-0.0,-1.236065573770492,1.0,-0.0,-1.1138641686182669,-1.3339110070257612,0.0
2019-02-05,-0.0,-1.2149716587810933,1.0,-0.0,-1.108820911603504,-1.3607064224481193,0.0
2019-02-06,-0.0,-1.208835529709703,1.0,-0.0,-1.1171973924869858,-1.3637386859259955,0.0
2019-02-07,-0.0,-1.2166619545754405,1.0,-0.0,-1.1466873998680616,-1.348741871642635,0.0
2019-02-08,-0.0,-1.2221695878730459,1.0,-0.0,-1.1879677877783041,-1.326954050213169,0.0
2019-02-11,-0.0,-1.1939066059225514,1.0,-0.0,-1.1918659832953682,-1.3598614274867125,0.0
2019-02-12,-0.0,-1.192783701447068,1.0,-0.0,-1.206254760091394,-1.3610053313023611,0.0
2019-02-13,-0.0,-1.2081350064906966,1.0,-0.0,-1.222703014568008,-1.3770373575652675,0.0
2019-02-14,-0.0,-1.1654440154440155,1.0,-0.0,-1.2729247104247103,-1.3878378378378378,0.0
2019-02-15,-0.0,-1.1942324413100183,1.0,-0.0,-1.2599265771423052,-1.376292145686407,0.0
2019-02-19,-0.0,-1.1706186313806926,1.0,-0.0,-1.2834790167576182,-1.375138841937509,0.0
2019-02-20,-0.0,-1.1721172890198541,1.0,-0.0,-1.282450123182455,-1.3761170957924738,0.0
2019-02-21,-0.0,-1.1773655991885235,1.0,-0.0,-1.2827126503405304,-1.3701395932956577,0.0
2019-02-22,-0.0,-1.180442714667964,1.0,-0.0,-1.319581610313792,-1.3649720262709801,0.0
2019-02-25,-0.0,-1.1737491432488005,1.0,-0.0,-1.3405953196905904,-1.3814256339958875,0.0
2019-02-26,-0.0,-1.1752228862545313,1.0,-0.0,-1.3489272068188498,-1.3744489076124229,0.0
2019-02-27,-0.0,-1.173870478241715,1.0,-0.0,-1.3622301630035734,-1.3589015615057027,0.0
2019-02-28,-0.0,-1.175306591097865,1.0,-0.0,-1.3603361508770215,-1.3502711682220159,0.0
2019-03-01,-0.0,-1.1692030045849184,1.0,-0.0,-1.3619646863720611,-1.3464540044873672,0.0
2019-03-04,-0.0,-1.155515458890081,1.0,-0.0,-1.361113820345265,-1.360040963620404,0.0
2019-03-05,-0.0,-1.1260054934275063,1.0,-0.0,-1.4151952128703158,-1.3636452815381597,0.0
2019-03-06,-0.0,-1.1289026123609274,1.0,-0.0,-1.4102828015487918,-1.3620545998137528,0.0
2019-03-07,-0.0,-1.0729456569503442,1.0,-0.0,-1.4546652995459206,-1.355011962306528,0.0
2019-03-08,-0.0,-1.0668398441402738,1.0,-0.0,-1.5364671795384155,-1.3921970226795883,0.0
2019-03-11,-0.0,-1.0529314739841056,1.0,-0.0,-1.4965262158244614,-1.448792922477133,0.0
2019-03-12,-0.0,-0.9369431795684023,1.0,-0.0,-1.4830231637299545,-1.529548604236785,0.0
2019-03-13,-0.0,-0.9631917119091498,1.0,-0.0,-1.493001942521293,-1.5246301738307515,0.0
2019-03-14,-0.0,-0.9726457399103139,1.0,-0.0,-1.485450921773792,-1.52446437468859,0.0
2019-03-15,-0.0,-0.9652826413206603,1.0,-0.0,-1.4963481740870435,-1.5409204602301152,0.0
2019-03-18,-0.0,-1.0010652868665346,1.0,-0.0,-1.5162075787551361,-1.555521736924872,0.0
2019-03-19,-0.0,-1.0009685476882295,1.0,-0.0,-1.519906203802824,-1.5767446602436659,0.0
2019-03-20,-0.0,-1.016099356025759,1.0,-0.0,-1.5222835531023204,-1.572523765716038,0.0
2019-03-21,-0.0,-1.015166215595159,1.0,-0.0,-1.5455241791349639,-1.5458305673288055,0.0
2019-03-22,-0.0,-1.0112880779341273,1.0,-0.0,-1.596721818462966,-1.5463635895056957,0.0
2019-03-25,-0.0,-0.8405033505550157,1.0,-0.0,-1.7011100312036422,-1.5737377870990843,0.0
2019-03-26,-0.0,-0.9020859277708593,1.0,-0.0,-1.7104607721046077,-1.5763283520132836,0.0
2019-03-27,-0.0,-0.8837920489296637,1.0,-0.0,-1.7232156740786813,-1.576219354169906,0.0
2019-03-28,-0.0,-0.8863897296733118,1.0,-0.0,-1.7276902202275337,-1.6045819851790002,0.0
2019-03-29,-0.0,-0.8783212402777053,1.0,-0.0,-1.7291329540115885,-1.6126220180612831,0.0
2019-04-01,-0.0,-0.904449574981635,1.0,-0.0,-1.7452513380207788,-1.597386924126351,0.0
2019-04-02,-0.0,-0.931381279136766,1.0,-0.0,-1.7772772510607093,-1.5294117647058825,0.0
2019-04-03,-0.0,-0.9325024873016704,1.0,-0.0,-1.7775566842959627,-1.5263653977064462,0.0
2019-04-04,-0.0,-0.9274974253347065,1.0,-0.0,-1.7559217301750774,-1.465911431513903,0.0
2019-04-05,-0.0,-0.9261251939989654,1.0,-0.0,-1.760475944128298,-1.4867046042421108,0.0
2019-04-08,-0.0,-0.9218362282878412,1.0,-0.0,-1.760907775020678,-1.4868693134822166,0.0
2019-04-09,-0.0,-0.9160693881790798,1.0,-0.0,-1.7944842630102835,-1.483224265087774,0.0
2019-04-10,-0.0,-0.9102451158211121,1.0,-0.0,-1.8019899466238274,-1.4699176037726072,0.0
2019-04-11,-0.0,-0.9047273481235745,1.0,-0.0,-1.810957910014514,-1.4678104913953969,0.0
2019-04-12,-0.0,-0.9056203056203057,1.0,-0.0,-1.8046620046620045,-1.4696710696710698,0.0
2019-04-15,-0.0,-0.9079261334163294,1.0,-0.0,-1.8018985371926548,-1.4774354186118892,0.0
2019-04-16,-0.0,-0.9028029635770167,1.0,-0.0,-1.7991813895653077,-1.4790943474431377,0.0
2019-04-17,-0.0,-0.8914599979246653,1.0,-0.0,-1.8257756563245824,-1.4710490816644184,0.0
2019-04-18,-0.0,-0.8777484608619174,1.0,-0.0,-1.7963164157483575,-1.4994567747943504,0.0
2019-04-22,-0.0,-0.8740521450088293,1.0,-0.0,-1.8073127661784565,-1.5123610678300614,0.0
2019-04-23,-0.0,-0.8865861278900229,1.0,-0.0,-1.803686731930848,-1.5169756300770676,0.0
2019-04-24,-0.0,-0.8820256850205377,1.0,-0.0,-1.7983673893828316,-1.519003795559715,0.0
2019-04-25,-0.0,-0.8606020272345654,1.0,-0.0,-1.7810484283812837,-1.477628749872018,0.0
2019-04-26,-0.0,-0.8470769230769231,1.0,-0.0,-1.7904102564102564,-1.4907179487179487,0.0
2019-04-29,-0.0,-0.8341455907248756,1.0,-0.0,-1.7905401939157648,-1.505360898784179,0.0
2019-04-30,-0.0,-0.8354794028625661,1.0,-0.0,-1.7903862925152618,-1.5041809880469914,0.0
2019-05-01,-0.0,-0.8497068569971962,1.0,-0.0,-1.7496813663013002,-1.4986999745093041,0.0
2019-05-02,-0.0,-0.8521499898104747,1.0,-0.0,-1.728143468514367,-1.5144691257387406,0.0
2019-05-03,-0.0,-0.8609156724788417,1.0,-0.0,-1.7260630162129091,-1.511471397981034,0.0
2019-05-06,-0.0,-0.792328377898422,1.0,-0.0,-1.7330661119285606,-1.5484296514282816,0.0
2019-05-07,-0.0,-0.796253046303818,1.0,-0.0,-1.7300467099918766,-1.5509240454914706,0.0
2019-05-08,-0.0,-0.7882837620578779,1.0,-0.0,-1.6903135048231512,-1.5454682475884245,0.0
2019-05-09,-0.0,-0.7884402932610224,1.0,-0.0,-1.68328813899769,-1.5498644169930702,0.0
2019-05-10,-0.0,-0.7922313466673384,1.0,-0.0,-1.6999848858884579,-1.5458209481585974,0.0
2019-05-13,-0.0,-0.7874930824571112,1.0,-0.0,-1.6952759470745082,-1.5481712532072245,0.0
2019-05-14,-0.0,-0.6806584771472622,1.0,-0.0,-1.7429253493808126,-1.5497587904709802,0.0
2019-05-15,-0.0,-0.6979528967504721,1.0,-0.0,-1.749478286793203,-1.5212660240484945,0.0
2019-05-16,-0.0,-0.701934072490429,1.0,-0.0,-1.7450902401431911,-1.524934122209516,0.0
2019-05-17,-0.0,-0.6883686176836862,1.0,-0.0,-1.7455043586550434,-1.5474470734744705,0.0
2019-05-20,-0.0,-0.6771191080583345,1.0,-0.0,-1.7499377830869542,-1.5502463789756609,0.0
2019-05-21,-0.0,-0.6847701863354037,1.0,-0.0,-1.7375900621118012,-1.5465838509316772,0.0
2019-05-22,-0.0,-0.6720131095441454,1.0,-0.0,-1.7513159201509583,-1.542407389015791,0.0
2019-05-23,-0.0,-0.6659394059602322,1.0,-0.0,-1.7631278821837657,-1.5294788515892301,0.0
2019-05-24,-0.0,-0.6183548673439195,1.0,-0.0,-1.7671861130288984,-1.5459118256238287,0.0
2019-05-28,-0.0,-0.6232234504540072,1.0,-0.0,-1.7656928543229373,-1.5459435452033163,0.0
2019-05-29,-0.0,-0.6218087195600943,1.0,-0.0,-1.7594756480754126,-1.528426944226237,0.0
2019-05-30,-0.0,-0.6175086438724549,1.0,-0.0,-1.697992700729927,-1.4866500192086054,0.0
2019-05-31,-0.0,-0.6269410124513245,1.0,-0.0,-1.6894860823998847,-1.4910340848997643,0.0
2019-06-03,-0.0,-0.6380652246574035,1.0,-0.0,-1.695745595186936,-1.4410065415652007,0.0
2019-06-04,-0.0,-0.6474971341230418,1.0,-0.0,-1.6724780282766527,-1.4564864348490638,0.0
2019-06-05,-0.0,-0.6323640127987955,1.0,-0.0,-1.6981931112365896,-1.374882364012799,0.0
2019-06-06,-0.0,-0.6331374853113984,1.0,-0.0,-1.6777908343125734,-1.3894242068155112,0.0
2019-06-07,-0.0,-0.6571065870515774,1.0,-0.0,-1.661667215195825,-1.3829046969768208,0.0
2019-06-10,-0.0,-0.6530487804878048,1.0,-0.0,-1.6529080675422139,-1.3844746716697935,0.0
2019-06-11,-0.0,-0.6535544353888915,1.0,-0.0,-1.6760258161775097,-1.381401045837848,0.0
2019-06-12,-0.0,-0.6533860789300179,1.0,-0.0,-1.6785815202034473,-1.3774135819911464,0.0
2019-06-13,-0.0,-0.6747607147908906,1.0,-0.0,-1.6762695082276393,-1.3639492668206892,0.0
2019-06-14,-0.0,-0.6716122650840751,1.0,-0.0,-1.6768404691253356,-1.3616409966558336,0.0
2019-06-17,-0.0,-0.6600449603156398,1.0,-0.0,-1.5825572326466943,-1.3452309950910675,0.0
2019-06-18,-0.0,-0.6784258672221719,1.0,-0.0,-1.5307490263563084,-1.3194004166289286,0.0
2019-06-19,-0.0,-0.6568378009995457,1.0,-0.0,-1.5788732394366196,-1.307723761926397,0.0
2019-06-20,-0.0,-0.6626555449200056,1.0,-0.0,-1.5809745202607228,-1.31446282875245,0.0
2019-06-21,-0.0,-0.6680951946749338,1.0,-0.0,-1.5770037384881916,-1.3140330081152547,0.0
2019-06-24,-0.0,-0.6816057189991752,1.0,-0.0,-1.5823022637705069,-1.3186234075703418,0.0
2019-06-25,-0.0,-0.6712799596718757,1.0,-0.0,-1.5903029192062692,-1.3211585170248843,0.0
2019-06-26,-0.0,-0.6655175583747013,1.0,-0.0,-1.5883434454863026,-1.3425721640007355,0.0
2019-06-27,-0.0,-0.6621739730438383,1.0,-0.0,-1.6109296655779934,-1.3269239615437691,0.0
2019-06-28,-0.0,-0.7271706061315235,1.0,-0.0,-1.602527498244793,-1.3508542007956938,0.0
2019-07-01,-0.0,-0.7211835093951576,1.0,-0.0,-1.6138169580256148,-1.3392072543703841,0.0
2019-07-02,-0.0,-0.7244436149862362,1.0,-0.0,-1.601828955349228,-1.3393831941398777,0.0
2019-07-03,-0.0,-0.7200111716240749,1.0,-0.0,-1.5980542754736304,-1.3367779174230787,0.0
2019-07-05,-0.0,-0.7119266908549632,1.0,-0.0,-1.5998232393711043,-1.3398920829844636,0.0
2019-07-08,-0.0,-0.7015660579023189,1.0,-0.0,-1.6130396393884474,-1.3324039221153399,0.0
2019-07-09,-0.0,-0.6847917249091416,1.0,-0.0,-1.6237536110334545,-1.3508526698350574,0.0
2019-07-10,-0.0,-0.635629034505178,1.0,-0.0,-1.6502577439279247,-1.358101518599359,0.0
2019-07-11,-0.0,-0.6221466954484912,1.0,-0.0,-1.6496578330960363,-1.3210398199605016,0.0
2019-07-12,-0.0,-0.6327037088101475,1.0,-0.0,-1.6587159336366561,-1.304425754860058,0.0
2019-07-15,-0.0,-0.6389195148842337,1.0,-0.0,-1.658305769937523,-1.2966740169055495,0.0
2019-07-16,-0.0,-0.6400514540359259,1.0,-0.0,-1.6586116598520697,-1.2954472366426242,0.0
2019-07-17,-0.0,-0.6494755244755245,1.0,-0.0,-1.6552723592197276,-1.2959146117040854,0.0
2019-07-18,-0.0,-0.6500344589937973,1.0,-0.0,-1.65890190673099,-1.2855501952676314,0.0
2019-07-19,-0.0,-0.6592051164915487,1.0,-0.0,-1.6360438556418455,-1.2730470534490632,0.0
2019-07-22,-0.0,-0.6474271090393932,1.0,-0.0,-1.634494104743625,-1.2879992688054107,0.0
2019-07-23,-0.0,-0.6520605589351873,1.0,-0.0,-1.6318894936650963,-1.289987650368202,0.0
2019-07-24,-0.0,-0.6611243799375345,1.0,-0.0,-1.6567150468491643,-1.2752158735991181,0.0
2019-07-25,-0.0,-0.6611547471406919,1.0,-0.0,-1.6558265582655827,-1.276284966239493,0.0
2019-07-26,-0.0,-0.6284895544462932,1.0,-0.0,-1.6986041782214827,-1.294878905527824,0.0
2019-07-29,-0.0,-0.5981637763145693,1.0,-0.0,-1.7061114717611054,-1.3326532504868775,0.0
2019-07-30,-0.0,-0.5994545370498775,1.0,-0.0,-1.6962973235334906,-1.3267692876623678,0.0
2019-07-31,-0.0,-0.6392440244580323,1.0,-0.0,-1.6813044283861405,-1.3116546229386699,0.0
2019-08-01,-0.0,-0.6502061425858155,1.0,-0.0,-1.6759623847686107,-1.3062954555982769,0.0
2019-08-02,-0.0,-0.6314833783406276,1.0,-0.0,-1.7234379364931558,-1.301005680230934,0.0
2019-08-05,-0.0,-0.6292746475596706,1.0,-0.0,-1.7134415856325313,-1.3099613827757874,0.0
2019-08-06,-0.0,-0.6289316764531839,1.0,-0.0,-1.6314807228367245,-1.2914561427465976,0.0
2019-08-07,-0.0,-0.6020509130161015,1.0,-0.0,-1.6096518845012142,-1.2858684897004586,0.0
2019-08-08,-0.0,-0.6068033340842531,1.0,-0.0,-1.6177517458887136,-1.2809641811218744,0.0
2019-08-09,-0.0,-0.5860989355040701,1.0,-0.0,-1.5899901601216566,-1.2965828786116824,0.0
2019-08-12,-0.0,-0.5822202367656913,1.0,-0.0,-1.6014742014742014,-1.2836274290819745,0.0
2019-08-13,-0.0,-0.5710650834746898,1.0,-0.0,-1.6063744308543881,-1.286447638603696,0.0
2019-08-14,-0.0,-0.5749410875461296,1.0,-0.0,-1.590680716731137,-1.2806455915699613,0.0
2019-08-15,-0.0,-0.613144722524483,1.0,-0.0,-1.5590424374319913,-1.1803264417845483,0.0
2019-08-16,-0.0,-0.6182213524679279,1.0,-0.0,-1.5509023700804523,-1.1796477495107633,0.0
2019-08-19,-0.0,-0.5925990045444708,1.0,-0.0,-1.5678857390175287,-1.167582774291279,0.0
2019-08-20,-0.0,-0.596530594631915,1.0,-0.0,-1.5633037024251315,-1.1553465090187278,0.0
2019-08-21,-0.0,-0.6115502570083367,1.0,-0.0009934776035592416,-1.5774696557384131,-1.1294544512116107,0.0
2019-08-22,-0.0,-0.6144786228914103,1.0,-0.0,-1.5730618232020364,-1.1267095215496785,0.0
2019-08-23,-0.0,-0.6155603448275861,1.0,-0.0,-1.5691810344827586,-1.125603448275862,0.0
2019-08-26,-0.0,-0.5907234042553192,1.0,-0.0,-1.5645957446808512,-1.1,0.0
2019-08-27,-0.0,-0.5849016525765751,1.0,-0.0,-1.5537193593610605,-1.1096478185139556,0.0
2019-08-28,-0.0,-0.5771481889897363,1.0,-0.0,-1.5646789379930446,-1.0994147086266859,0.0
2019-08-29,-0.0,-0.5580026258947102,1.0,-0.0,-1.576002710600991,-1.101308712040998,0.0
2019-08-30,-0.0,-0.5333671014309231,1.0,-0.006036047444177114,-1.5960913427039805,-1.0855177071461737,0.0
2019-09-03,-0.0,-0.5346238191632928,1.0,-0.005608974358974359,-1.596575573549258,-1.0804655870445343,0.0
2019-09-04,-0.0,-0.5232900943396226,1.0,-0.0,-1.603141846361186,-1.0851162398921832,0.0
2019-09-05,-0.0,-0.5234191052808611,1.0,-0.0,-1.6022536158762193,-1.0788345105953583,0.0
2019-09-06,-0.0,-0.5162220921481729,1.0,-0.0070658081779412995,-1.6220837862697548,-1.035621707500627,0.0
2019-09-09,-0.0,-0.5158255634067818,1.0,-0.006271689593176402,-1.6212317598361,-1.0377973826148763,0.0
2019-09-10,-0.0,-0.5025711777248212,1.0,-0.04009364940005853,-1.633763953342531,-1.004306200091977,0.0
2019-09-11,-0.0,-0.4838547556225656,1.0,-0.09075679524228336,-1.646521757339699,-0.967039410311178,0.0
2019-09-12,-0.0,-0.46633270715925695,1.0,-0.09709872677937799,-1.641619703610937,-0.9694427050720099,0.0
2019-09-13,-0.0,-0.4585817317713762,1.0,-0.1103097511151874,-1.6426814524534121,-0.9573935881936049,0.0
2019-09-16,-0.0,-0.4575741149981237,1.0,-0.11328857941041572,-1.6415377559104365,-0.9572196972855773,0.0
2019-09-17,-0.0,-0.4449818621523579,1.0,-0.11462285785764918,-1.648209148146604,-0.9618062794479423,0.0
2019-09-18,-0.0,-0.4626367203807297,1.0,-0.14039408866995073,-1.639183434916924,-0.9324538699173416,0.0
2019-09-19,-0.0,-0.4831730769230769,1.0,-0.14721485411140586,-1.5807775198938994,-0.9333968832891246,0.0
