Date,ACIW,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-0.33701673914338476,-0.8015130755942098,-0.1437123964972896,-0.38434502889140404,-0.3119378090188837,0.0
2018-10-23,1.0,-0.34048704879430086,-0.8016036245491669,-0.15043667471459657,-0.3789978836925095,-0.3092193508003219,0.0
2018-10-24,1.0,-0.34003519971362944,-0.8050890433433763,-0.15097097515138863,-0.3788443755033858,-0.30808698505503684,0.0
2018-10-25,1.0,-0.32267025351618467,-0.7823912979911692,-0.1486593175239042,-0.3817655487002544,-0.2885756893476417,0.0
2018-10-26,1.0,-0.3152009758364312,-0.7758480483271375,-0.13777881040892193,-0.3896665892193309,-0.28575162639405205,0.0
2018-10-29,1.0,-0.3102729010950808,-0.7810128049133785,-0.13317689321513412,-0.3865229735210615,-0.2860246827742048,0.0
2018-10-30,1.0,-0.3151439589434312,-0.7810316332743774,-0.13607237090086696,-0.38609411696482937,-0.281133114906202,0.0
2018-10-31,1.0,-0.31825655522543056,-0.7666080133844867,-0.13747944731300663,-0.38465976288689535,-0.2775838693858713,0.0
2018-11-01,1.0,-0.3171646095282039,-0.767793286422886,-0.1363767447225747,-0.38476179490137274,-0.27774253085707695,0.0
2018-11-02,1.0,-0.32263901654411764,-0.75,-0.13266888786764705,-0.3915728400735294,-0.2753619025735294,0.0
2018-11-05,1.0,-0.31959680661650686,-0.7587444718855896,-0.13250244098558384,-0.39245304692435823,-0.26845097926598127,0.0
2018-11-06,1.0,-0.33015964331943043,-0.7677261613691932,-0.12670789587228534,-0.38984610959298144,-0.26201639580037395,0.0
2018-11-07,1.0,-0.32959512307338396,-0.767483321831148,-0.12764550264550265,-0.38917644352426956,-0.26164596273291924,0.0
2018-11-08,1.0,-0.3217147435897436,-0.769831730769231,-0.11973443223443225,-0.38633241758241765,-0.26413690476190477,0.0
2018-11-09,1.0,-0.3384376387039503,-0.8746116289391923,-0.0836979265740917,-0.5128400228267073,-0.3607887895504407,0.0
2018-11-12,1.0,-0.3472048293356453,-0.8577529460874033,-0.0716693960119449,-0.5572038660373118,-0.37719551745175484,0.0
2018-11-13,1.0,-0.3418409774195612,-0.8606153649331542,-0.06358344527601867,-0.5591377214865989,-0.3731529456918058,0.0
2018-11-14,1.0,-0.34119718309859154,-0.8622599231754161,-0.06312419974391806,-0.5600512163892446,-0.37442381562099875,0.0
2018-11-15,1.0,-0.34114749904055264,-0.8629269540744531,-0.062140207240629394,-0.5609888704106435,-0.3709543303057439,0.0
2018-11-16,1.0,-0.3408124780260172,-0.8610605043628343,-0.06232620577236552,-0.5604244574423882,-0.3716239971873302,0.0
2018-11-19,1.0,-0.3407419251678926,-0.862488007675088,-0.05932203389830509,-0.5625199872081869,-0.3728813559322034,0.0
2018-11-20,1.0,-0.34866921372844895,-0.869457732686936,-0.0628953029184191,-0.563360837319806,-0.3661989918772273,0.0
2018-11-21,1.0,-0.3540604283528812,-0.8652473227944927,-0.06976670066292708,-0.5608745537990821,-0.3372322794492606,0.0
2018-11-23,1.0,-0.35401529636711276,-0.864308476736775,-0.07020395156150414,-0.5609305289993627,-0.3372848948374761,0.0
2018-11-26,1.0,-0.3541055718475073,-0.863668239194186,-0.07028560499808746,-0.5616154532704323,-0.337880912915976,0.0
2018-11-27,1.0,-0.3524457299049677,-0.8658742014429647,-0.06490163048660332,-0.5600546673870895,-0.33509201284047924,0.0
2018-11-28,1.0,-0.35146603707366875,-0.8866094502759788,-0.05905624860415404,-0.5579874294100756,-0.33541779663720767,0.0
2018-11-29,1.0,-0.3453072891853263,-0.88188026044148,-0.055105605844052725,-0.556773066539622,-0.3370176274416388,0.0
2018-11-30,1.0,-0.3447640235181948,-0.8825997139679009,-0.055077069760050855,-0.5567773716828223,-0.3389162561576355,0.0
2018-12-03,1.0,-0.34492735192191526,-0.8857024767112835,-0.048135313006708424,-0.5598194130925508,-0.34076240740151975,0.0
2018-12-04,1.0,-0.34160741493143726,-0.886903250380904,-0.04907313357034027,-0.5577386998476385,-0.3388776028440833,0.0
2018-12-06,1.0,-0.32774546698597334,-0.8480390632289367,-0.07548284763474637,-0.5483780673654092,-0.3104531458961839,0.0
2018-12-07,1.0,-0.32895923380702136,-0.847787555583196,-0.07646382039242515,-0.5479026089119686,-0.30840511209925686,0.0
2018-12-10,1.0,-0.32435531862137373,-0.85094842548971,-0.07351847260104141,-0.548351103396975,-0.3022873791222415,0.0
2018-12-11,1.0,-0.32433437684034344,-0.850695843535939,-0.07370672287140068,-0.548213123392121,-0.3025447106592692,0.0
2018-12-12,1.0,-0.3257054263565891,-0.8503255813953488,-0.07472868217054264,-0.5490542635658915,-0.3009302325581395,0.0
2018-12-13,1.0,-0.32624883648774433,-0.8514427551970215,-0.07424759540800496,-0.5486503257834315,-0.30210983555693455,0.0
2018-12-14,1.0,-0.3266559166459936,-0.8448275862068966,-0.07774125527164476,-0.55026668320516,-0.3015070702059042,0.0
2018-12-17,1.0,-0.32003587222067603,-0.8465225592973993,-0.07109503046046325,-0.5439898568203606,-0.3108204224263228,0.0
2018-12-18,1.0,-0.3169048792508625,-0.8432725480532283,-0.0670896993592903,-0.542878265155249,-0.31018974864465254,0.0
2018-12-19,1.0,-0.3213471374869045,-0.842361496271646,-0.06649411474702656,-0.5412583964996611,-0.3098231342823689,0.0
2018-12-20,1.0,-0.3089553154922661,-0.8255585563466732,-0.08620795482445372,-0.5454210655536459,-0.3028787134790081,0.0
2018-12-21,1.0,-0.30783816018838495,-0.8270283494908102,-0.08458974280559038,-0.5466222208630234,-0.29214960702162146,0.0
2018-12-24,1.0,-0.28787325913762696,-0.8099495225932007,-0.093079121814754,-0.5420239615641914,-0.3078817733990148,0.0
2018-12-26,1.0,-0.28873132745507984,-0.8128048965245583,-0.09105232857619004,-0.535466472744902,-0.30197254795018635,0.0
2018-12-27,1.0,-0.26722400094865406,-0.7923040436380885,-0.09634768172655046,-0.5019565990750622,-0.30671172773627414,0.0
2018-12-28,1.0,-0.26822321772925506,-0.7913786453852316,-0.09653781113715253,-0.502625567389563,-0.30797757142433324,0.0
2018-12-31,1.0,-0.27098670149608167,-0.7882331987651389,-0.09528615530752789,-0.5040073616718119,-0.3098729517929233,0.0
2019-01-02,1.0,-0.27086857176770823,-0.7883616724531886,-0.09415709664975222,-0.5038725184723583,-0.310157571441289,0.0
2019-01-03,1.0,-0.27432761384551446,-0.7818084664252212,-0.11556729798729443,-0.5110134774090126,-0.28590512379029864,0.0
2019-01-04,1.0,-0.2987744286187479,-0.7832515282001867,-0.10957872865789395,-0.5323857990303834,-0.28721129814206997,0.0
2019-01-07,1.0,-0.28097969860000593,-0.7655381505811015,-0.12816930713670005,-0.5253395951609547,-0.27235977766548763,0.0
2019-01-08,1.0,-0.2816913946587537,-0.756379821958457,-0.13071216617210682,-0.5288130563798219,-0.2697329376854599,0.0
2019-01-09,1.0,-0.28264035426635364,-0.7612268552917052,-0.13053169673373555,-0.5296163105180254,-0.2679882307486552,0.0
2019-01-10,1.0,-0.2827766551765125,-0.7606977297040295,-0.1306905978842268,-0.5296861999286818,-0.26774040175918223,0.0
2019-01-11,1.0,-0.28364426195364334,-0.7544407747924663,-0.13198845547323632,-0.5313755244131037,-0.27397423309232644,0.0
2019-01-14,1.0,-0.28538690476190476,-0.7523214285714286,-0.13422619047619047,-0.5311011904761904,-0.2731547619047619,0.0
2019-01-15,1.0,-0.2784399022704249,-0.7487038913056434,-0.14164829271199572,-0.5282462308563256,-0.28252189976759434,0.0
2019-01-16,1.0,-0.27115768165986964,-0.7572708600005954,-0.12746703182210578,-0.5226386449557944,-0.2982764266365016,0.0
2019-01-17,1.0,-0.27386695253409565,-0.7569233517956049,-0.12360788517658268,-0.523256506461795,-0.30010124471443034,0.0
2019-01-18,1.0,-0.27259427343026904,-0.7497088943958439,-0.12862389155943033,-0.5229450930045084,-0.3117964947899561,0.0
2019-01-22,1.0,-0.20689240392133276,-0.9059661995549407,-0.0209298129548325,-0.68063992301678,-0.19272869429241593,0.0
2019-01-23,1.0,-0.19887988919333954,-0.8786847731173407,-0.03938454126644786,-0.6807383095962181,-0.21336304236548131,0.0
2019-01-24,1.0,-0.1915949702183984,-0.8800012032970339,-0.046507430359184164,-0.6745081523374045,-0.2156308284700078,0.0
2019-01-25,1.0,-0.1441339759624184,-0.9313647733512292,-0.0,-0.8276493197486425,-0.14727594411567324,0.0
2019-01-28,1.0,-0.14558275841015936,-0.9276207338665364,-0.0,-0.8317662860980524,-0.14771964100372428,0.0
2019-01-29,1.0,-0.1452244099302923,-0.924299865476336,-0.0005808976397211692,-0.8375015286779993,-0.14977987036810567,0.0
2019-01-30,1.0,-0.14784124266144813,-0.9245963796477494,-0.0008867416829745597,-0.8363808708414873,-0.14802470645792565,0.0
2019-01-31,1.0,-0.11137643889297087,-0.9395971099681607,-0.0,-0.8305780063678667,-0.1798922361009062,0.0
2019-02-01,1.0,-0.1133282325937261,-0.9403825554705433,-0.0,-0.8274827850038257,-0.17925019127773528,0.0
2019-02-04,1.0,-0.11804642343802563,-0.9359919263586042,-0.0,-0.8254992507416129,-0.17865989785620356,0.0
2019-02-05,1.0,-0.10556762878393683,-0.9339475375715467,-0.0,-0.8271861895870956,-0.1941171069143889,0.0
2019-02-06,1.0,-0.1123680929355594,-0.9484536082474226,-0.0019158835872639358,-0.8054313779156402,-0.17294650731380956,0.0
2019-02-07,1.0,-0.10221085877575575,-0.9529252519175816,-0.020424123928410285,-0.76961949165288,-0.16282147691382162,0.0
2019-02-08,1.0,-0.10799940414121852,-0.9537017726798749,-0.029435423804558318,-0.7454789214956056,-0.14264859228362878,0.0
2019-02-11,1.0,-0.10476048350992388,-0.9424265035069391,-0.034950007461572896,-0.7538576331890763,-0.1486345321593792,0.0
2019-02-12,1.0,-0.11087897328756902,-0.9293836740784958,-0.038054021787792866,-0.7513803909864198,-0.15490225339501568,0.0
2019-02-13,1.0,-0.10258700247089994,-0.9274210353963859,-0.05498496621118752,-0.7421333095174303,-0.14986157006340986,0.0
2019-02-14,1.0,-0.10541649325167964,-0.9300196206671026,-0.058475533622688626,-0.733069742553065,-0.145876687080088,0.0
2019-02-15,1.0,-0.10764629234778489,-0.9067460317460319,-0.06997749348495617,-0.7283522861881071,-0.1486614546316039,0.0
2019-02-19,1.0,-0.11713069693208016,-0.8997753738842584,-0.0696932080156056,-0.7237098776378791,-0.1453271856712183,0.0
2019-02-20,1.0,-0.12357604227833235,-0.8717850851438638,-0.08003523194362888,-0.7202877275396359,-0.14028185554903114,0.0
2019-02-21,1.0,-0.12315372192042283,-0.8720305388342388,-0.07931287622962853,-0.7212744090441932,-0.14065482308031124,0.0
2019-02-22,1.0,-0.11678746442090439,-0.8664866926846445,-0.09360603304087561,-0.7247278382581649,-0.13275037413069635,0.0
2019-02-25,1.0,-0.10796892472485434,-0.8652227649932317,-0.09808133717850626,-0.7338591018774645,-0.1375434053322347,0.0
2019-02-26,1.0,-0.10482636845203061,-0.866715715126545,-0.10335491465567981,-0.7329017068864038,-0.13510888758092995,0.0
2019-02-27,1.0,-0.1055126921491254,-0.8699275575711173,-0.10312739266152307,-0.7362035455562754,-0.13001354614523825,0.0
2019-02-28,1.0,-0.1025369044462123,-0.8701199210347977,-0.10398067120421933,-0.7372639146704381,-0.1325613600872153,0.0
2019-03-01,1.0,-0.08938481520840713,-0.8755756287637265,-0.12020309363561223,-0.7492324949816979,-0.11754634549533594,0.0
2019-03-04,1.0,-0.08652532810736979,-0.8977077023576221,-0.10716194548369853,-0.7615357206484944,-0.11636676762278045,0.0
2019-03-05,1.0,-0.10285323257266965,-0.8852161494748743,-0.09285650531076135,-0.7758174407188122,-0.11847311891940138,0.0
2019-03-06,1.0,-0.10278512617780816,-0.8809856433730642,-0.10091252266444728,-0.7706506554112297,-0.11705258151770055,0.0
2019-03-07,1.0,-0.09461911419137987,-0.8947618905975788,-0.09830750468485085,-0.7720336714357953,-0.11481602665159583,0.0
2019-03-08,1.0,-0.06625928588545411,-0.8977354421279655,-0.12020728492691109,-0.8083513060148573,-0.10289360172537741,0.0
2019-03-11,1.0,-0.06540623403168115,-0.8987044996843908,-0.11899966936186841,-0.805584778622742,-0.11710601460819382,0.0
2019-03-12,1.0,-0.046087272287114935,-0.8699993947830297,-0.15112267747987654,-0.8091750892695032,-0.1497004175997095,0.0
2019-03-13,1.0,-0.04997274214065056,-0.8661941971046097,-0.154612635532134,-0.8031376824762252,-0.1547337815736871,0.0
2019-03-14,1.0,-0.047776096822995454,-0.8695310136157338,-0.1534947049924357,-0.7995158850226928,-0.15540090771558246,0.0
2019-03-15,1.0,-0.051779542836354824,-0.8585460498393258,-0.15985569635602984,-0.7970351058024616,-0.1643727642029952,0.0
2019-03-18,1.0,-0.03487733430977664,-0.8611314536799707,-0.19290858049554496,-0.7864030269742462,-0.17606493347979982,0.0
2019-03-19,1.0,-0.02853825470545099,-0.8556893180151552,-0.20352603275482767,-0.7896602297726717,-0.17807382058176482,0.0
2019-03-20,1.0,-0.03522570772762051,-0.8623106350420812,-0.19791889824024486,-0.7831369548584546,-0.18185156847742923,0.0
2019-03-21,1.0,-0.0372093023255814,-0.8621481028151775,-0.1978886168910649,-0.7863525091799266,-0.17637698898408813,0.0
2019-03-22,1.0,-0.022660886142114808,-0.8526581188697229,-0.22211973065215385,-0.8030009531716016,-0.17427666574424253,0.0
2019-03-25,1.0,-0.01099370915531668,-0.8139009344652782,-0.25847431747389,-0.7997618029683016,-0.1706467965553045,0.0
2019-03-26,1.0,-0.0,-0.8175379426644181,-0.2730338801165108,-0.7940211559098573,-0.18151157442894375,0.0
2019-03-27,1.0,-0.0016851006464658844,-0.8100431998529367,-0.27614203866540027,-0.7957351634547627,-0.1802138545911333,0.0
2019-03-28,1.0,-0.0,-0.8029472136270335,-0.2948745442847952,-0.7756808921295305,-0.1901289788915781,0.0
2019-03-29,1.0,-0.0,-0.7858546168958743,-0.3043958742632613,-0.7752639980353635,-0.20426080550098233,0.0
2019-04-01,1.0,-0.0,-0.7850510392325668,-0.30217685401549627,-0.7764112655269956,-0.21104415201082283,0.0
2019-04-02,1.0,-0.0,-0.7860275400987516,-0.321986076609317,-0.7670745545435029,-0.19176863863587573,0.0
2019-04-03,1.0,-0.0,-0.7866957001778814,-0.32156658283751455,-0.7707783843464392,-0.18791020057658098,0.0
2019-04-04,1.0,-0.0,-0.7879299754299754,-0.31557125307125306,-0.76990171990172,-0.1978808353808354,0.0
2019-04-05,1.0,-0.0,-0.7849379835441483,-0.32248557042858894,-0.7681137173032052,-0.19461500675426746,0.0
2019-04-08,1.0,-0.0,-0.7801884186945716,-0.32387148249301867,-0.7694479393623225,-0.19520054009267498,0.0
2019-04-09,1.0,-0.004179856778436857,-0.7688170390632203,-0.33183760027046133,-0.7800350370347605,-0.1885545686449273,0.0
2019-04-10,1.0,-0.003008072684858344,-0.7552718008533104,-0.3396359618158936,-0.7797047177629761,-0.19184137020780256,0.0
2019-04-11,1.0,-0.03207541395035656,-0.7318887154531264,-0.35411501851681815,-0.7763596853671226,-0.16622287515685732,0.0
2019-04-12,1.0,-0.03371232960449905,-0.7285286386698453,-0.3540253071703649,-0.775842044134727,-0.1643132220795892,0.0
2019-04-15,1.0,-0.027021237529836584,-0.7321133484301364,-0.36213966583022217,-0.7659893506334536,-0.17289919823734623,0.0
2019-04-16,1.0,-0.03156445939746138,-0.7313656522404037,-0.3732374980883927,-0.7571188255084875,-0.16525462608961614,0.0
2019-04-17,1.0,-0.030430926384683612,-0.7318102578218185,-0.37410159953512556,-0.758387619659296,-0.16365415787381107,0.0
2019-04-18,1.0,-0.020472585736614667,-0.7447669251279536,-0.3795396732967605,-0.758987403843207,-0.16099175580005515,0.0
2019-04-22,1.0,-0.0329153605015674,-0.7404880447476796,-0.3676316921753027,-0.7643063494990473,-0.1680189317106153,0.0
2019-04-23,1.0,-0.0362356701601254,-0.7413098933521837,-0.36782739650244334,-0.7658050834434644,-0.16221532409257153,0.0
2019-04-24,1.0,-0.033004517378076886,-0.7438001290679451,-0.3713776466611352,-0.7627608248056298,-0.16207246243200887,0.0
2019-04-25,1.0,-0.034803212604240394,-0.7376680924393021,-0.36797242822414383,-0.7678862664245931,-0.1688771271194264,0.0
2019-04-26,1.0,-0.04499002608562222,-0.7221727788859905,-0.3536596593524628,-0.766211446984809,-0.18186282031609638,0.0
2019-04-29,1.0,-0.0496607126555701,-0.7158202233514895,-0.3457079390195661,-0.754009067948757,-0.177737881508079,0.0
2019-04-30,1.0,-0.04875970171967737,-0.7145639933039111,-0.3444224623345001,-0.75422310150662,-0.18167706589560187,0.0
2019-05-01,1.0,-0.04688356790349113,-0.6990495339060501,-0.35487113873149334,-0.7591543288856395,-0.1864071163102419,0.0
2019-05-02,1.0,-0.049286365016702104,-0.6919829942301853,-0.35788035226237475,-0.7665958092924385,-0.1709990889766171,0.0
2019-05-03,1.0,-0.05621615079725272,-0.6769840549453874,-0.3645880608756164,-0.760763668270249,-0.1670751263199298,0.0
2019-05-06,1.0,-0.053202416918429,-0.659667673716012,-0.373987915407855,-0.7621752265861027,-0.17214501510574018,0.0
2019-05-07,1.0,-0.04583245155243825,-0.6608821839949209,-0.38071771926111797,-0.76279590047465,-0.17305076034706895,0.0
2019-05-08,1.0,-0.06467000784976752,-0.6518930016303363,-0.3808344906708532,-0.7347080490308556,-0.18706599843004648,0.0
2019-05-09,1.0,-0.06772751977776435,-0.6522132979044629,-0.38018600157014315,-0.7338305453227852,-0.18557883930189023,0.0
2019-05-10,1.0,-0.051240844330438545,-0.6546651420094569,-0.3640325122848224,-0.7846833760855456,-0.23586859103130697,0.0
2019-05-13,1.0,-0.042227378190255224,-0.6542614075792731,-0.3703325599381284,-0.7900386697602475,-0.23672080433101317,0.0
2019-05-14,1.0,-0.02899221934049648,-0.6315919476349265,-0.39628874891935284,-0.7835000617512659,-0.24715944176855625,0.0
2019-05-15,1.0,-0.009983309637139148,-0.6343265129504853,-0.4139209989491253,-0.7965012054150955,-0.23610681832230945,0.0
2019-05-16,1.0,-0.0,-0.6384584454548267,-0.4243914509294485,-0.7913766972874331,-0.2387801181528564,0.0
2019-05-17,1.0,-0.0,-0.6311104218362283,-0.43501861042183626,-0.7941687344913151,-0.241439205955335,0.0
2019-05-20,1.0,-0.0,-0.6346720421770817,-0.4304543340052721,-0.7966816560707086,-0.23944797643045432,0.0
2019-05-21,1.0,-0.0,-0.6366625310173697,-0.43076923076923074,-0.7955645161290322,-0.23877171215880894,0.0
2019-05-22,1.0,-0.0,-0.6317650342710045,-0.43628074310703097,-0.7945910740315727,-0.23881152498216668,0.0
2019-05-23,1.0,-0.0,-0.6275391533571096,-0.4620561327337572,-0.8019848038455574,-0.20967591874709257,0.0
2019-05-24,1.0,-0.0,-0.6147634811125204,-0.47183120378677723,-0.7982860501809855,-0.20889150140766635,0.0
2019-05-28,1.0,-0.0,-0.6179844769473392,-0.4732366492470392,-0.7960975911438202,-0.2049228485729305,0.0
2019-05-29,1.0,-0.0,-0.6234259259259259,-0.47496913580246913,-0.7970679012345678,-0.1909567901234568,0.0
2019-05-30,1.0,-0.0,-0.6218108900200524,-0.47459509486348916,-0.7958044115378684,-0.1927811198519204,0.0
2019-05-31,1.0,-0.0,-0.6215982721382289,-0.4780314717679729,-0.7969762419006479,-0.18889231718605368,0.0
2019-06-03,1.0,-0.0,-0.6198227583235891,-0.4854760292941104,-0.7940488645455105,-0.1777647855252631,0.0
2019-06-04,1.0,-0.03158121764850875,-0.5995193492728617,-0.48576534385013553,-0.8231143702243037,-0.14111412373675128,0.0
2019-06-05,1.0,-0.03706782426649426,-0.588343954927496,-0.490317416335704,-0.8160770912225608,-0.1469166589698593,0.0
2019-06-06,1.0,-0.03606042890987969,-0.6019507092089474,-0.48103135288144977,-0.8022522383926649,-0.15556444417094858,0.0
2019-06-07,1.0,-0.04134390753719415,-0.6042358293372679,-0.47743759990163537,-0.7942026312553793,-0.1566765031353744,0.0
2019-06-10,1.0,-0.024223793421457116,-0.6078389179219182,-0.46855210574853984,-0.8057485398094067,-0.16772210267445437,0.0
2019-06-11,1.0,-0.01968988432192961,-0.6095249815407334,-0.4705267044056116,-0.8109463450652227,-0.16585650996800394,0.0
2019-06-12,1.0,-0.020590317318642085,-0.610692191683851,-0.46812963589917217,-0.8096703702563788,-0.16872364654827493,0.0
2019-06-13,1.0,-0.030093658836173806,-0.5953017042837402,-0.4557653922923384,-0.8070627974819592,-0.18258866881621372,0.0
2019-06-14,1.0,-0.030130093274423175,-0.5900834560628375,-0.45744354442808055,-0.810812469317624,-0.17976804123711343,0.0
2019-06-17,1.0,-0.02882932670166713,-0.5940560621411685,-0.4577691811734365,-0.8082957231893402,-0.18126554296767064,0.0
2019-06-18,1.0,-0.01820922149426348,-0.5783580941835071,-0.4657192950078434,-0.8182153732582819,-0.19538002522223244,0.0
2019-06-19,1.0,-0.020756570867108817,-0.5676430852370424,-0.47961188897076884,-0.8164455907639401,-0.1860415131417342,0.0
2019-06-20,1.0,-0.022199023611409626,-0.5671650956430963,-0.47806196076023216,-0.8161748902330438,-0.18680340200804446,0.0
2019-06-21,1.0,-0.024673528959901676,-0.5660162851436472,-0.47786142264556764,-0.8168382239975419,-0.18730987862958978,0.0
2019-06-24,1.0,-0.02843601895734597,-0.5531790484397119,-0.47491844648242754,-0.8191666153751462,-0.2017910998953653,0.0
2019-06-25,1.0,-0.03070810361289925,-0.5564111251424523,-0.47134012997813163,-0.8184926232790216,-0.20309853081590537,0.0
2019-06-26,1.0,-0.01122555973601431,-0.5581940418182939,-0.4727996052550423,-0.8122494294701783,-0.22950718559180905,0.0
2019-06-27,1.0,-0.019360217377879334,-0.5505774099919719,-0.4665596245291176,-0.8067992342370162,-0.24448835916754155,0.0
2019-06-28,1.0,-0.022934930238301024,-0.5478145450055562,-0.464193110260526,-0.8076305716755153,-0.24425855043832573,0.0
2019-07-01,1.0,-0.0,-0.559734375969714,-0.46859678520449327,-0.8123564823434495,-0.26239682244150686,0.0
2019-07-02,1.0,-0.0,-0.5626512002977483,-0.46740276657775576,-0.8102164878109299,-0.2612741145090255,0.0
2019-07-03,1.0,-0.0,-0.566709061016844,-0.46415609392933593,-0.8073952290845923,-0.26373421844464434,0.0
2019-07-05,1.0,-0.0,-0.5476574119980169,-0.47090356965790775,-0.8096182449181953,-0.2704821517104611,0.0
2019-07-08,1.0,-0.0,-0.5465836585516942,-0.4726506845072168,-0.8094220405129159,-0.2686303661029549,0.0
2019-07-09,1.0,-0.0,-0.5531934731934732,-0.46952602952602956,-0.8175291375291376,-0.2677855477855478,0.0
2019-07-10,1.0,-0.0,-0.5249502858563261,-0.46050832711906536,-0.845389013174248,-0.27628635346756153,0.0
2019-07-11,1.0,-0.0,-0.5224897349757373,-0.4622060470324748,-0.8498195844220481,-0.2760980465347767,0.0
2019-07-12,1.0,-0.0021776326022709598,-0.5170633068906517,-0.46262249183387777,-0.8533831077928138,-0.2756882874475035,0.0
2019-07-15,1.0,-0.00255213196389667,-0.5299719887955182,-0.47093059446000624,-0.8412698412698413,-0.2676314970432618,0.0
2019-07-16,1.0,-0.00301926728297071,-0.5322314564073832,-0.4706944314750832,-0.8398232016683786,-0.26687832664114297,0.0
2019-07-17,1.0,-0.006823705365488876,-0.5358945597307908,-0.4681248831557301,-0.8416214868822833,-0.26335140524708667,0.0
2019-07-18,1.0,-0.0,-0.5367414125100938,-0.464438785017703,-0.8492142369091248,-0.2553885334492826,0.0
2019-07-19,1.0,-0.003602596353924035,-0.5379670176092426,-0.4681201279542843,-0.8417652722134228,-0.25423149787260474,0.0
2019-07-22,1.0,-0.0037181632273656806,-0.5495135403110863,-0.47186589824626635,-0.8332093945590877,-0.2401623597942616,0.0
2019-07-23,1.0,-0.0,-0.5543255813953488,-0.4704806201550388,-0.834077519379845,-0.24186046511627907,0.0
2019-07-24,1.0,-0.0,-0.5555830881214185,-0.47886015177326924,-0.8292086108099737,-0.23373083475298123,0.0
2019-07-25,1.0,-0.002105980364830128,-0.5356622998544396,-0.48676019697110473,-0.8502586020006814,-0.2222428690885441,0.0
2019-07-26,1.0,-0.0015479876160990713,-0.5389164086687307,-0.4870278637770898,-0.8493188854489164,-0.21919504643962848,0.0
2019-07-29,1.0,-0.0023533783365331023,-0.532761503684895,-0.4873970396977767,-0.8470923391342046,-0.22691521644887594,0.0
2019-07-30,1.0,-0.0,-0.5254394940005581,-0.49117911512107404,-0.8462778656249033,-0.2375592968095991,0.0
2019-07-31,1.0,-0.0,-0.5345757876457454,-0.4907281071694369,-0.8403001736541801,-0.23533242371619945,0.0
2019-08-01,1.0,-0.0,-0.5440319781854239,-0.4922843331680714,-0.8336638572136836,-0.22871219633118492,0.0
2019-08-02,1.0,-0.0,-0.5433925967296535,-0.4873871358093642,-0.8318284774581898,-0.24015638089919014,0.0
2019-08-05,1.0,-0.0,-0.5464912828844591,-0.4897831656564394,-0.8335312128975817,-0.254577266762482,0.0
2019-08-06,1.0,-0.0,-0.5466149068322981,-0.48947204968944097,-0.8141614906832298,-0.2553726708074534,0.0
