Date,EFT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.00640614010947008,-0.21731951197137878,-0.0,-0.17007613980368774,-0.13509463963550744,0.0
2018-11-13,1.0,-0.0,-0.21441668055702875,-0.0,-0.16891185428757596,-0.13199884836270515,0.0
2018-11-14,1.0,-0.0,-0.21418613813376974,-0.0,-0.16918204685274418,-0.13192108373488498,0.0
2018-11-15,1.0,-0.0,-0.21400460159845,-0.0,-0.16916929038508113,-0.13050980867038026,0.0
2018-11-16,1.0,-0.0,-0.21400130202419343,-0.0,-0.16927828496162056,-0.13071717309351863,0.0
2018-11-19,1.0,-0.001272920139415063,-0.21409304440066673,-0.0,-0.16896499469616608,-0.13106531292620094,0.0
2018-11-20,1.0,-0.0025908698353055257,-0.21479977576097334,-0.0,-0.1686338085786579,-0.12908895319767882,0.0
2018-11-21,1.0,-0.0027155465037338763,-0.2134268688240175,-0.0,-0.1675039601719846,-0.12500565738854943,0.0
2018-11-23,1.0,-0.0033466495816688027,-0.2079897490012814,-0.0,-0.17028717871410268,-0.12587623426547073,0.0
2018-11-26,1.0,-0.003194936327330269,-0.20877100444578403,-0.0,-0.16975359807098186,-0.12534096903021627,0.0
2018-11-27,1.0,-0.000991258898801478,-0.20915562764711185,-0.0,-0.16812351686642035,-0.12363701901414798,0.0
2018-11-28,1.0,-0.001577405543453767,-0.2073011342297003,-0.0,-0.16912792007811914,-0.12429955682415683,0.0
2018-11-29,1.0,-0.0,-0.20220560803450183,-0.0,-0.16565936935726971,-0.12444225574905614,0.0
2018-11-30,1.0,-0.0,-0.20214273990181594,-0.0,-0.1655102436695167,-0.1245057224286375,0.0
2018-12-03,1.0,-0.0,-0.2024345854342572,-0.0,-0.16519974938091117,-0.12414595578363218,0.0
2018-12-04,1.0,-0.0,-0.20234477416279348,-0.0,-0.16401501608866645,-0.1233315457037302,0.0
2018-12-06,1.0,-0.0,-0.17694256756756757,-0.0,-0.1666618126747437,-0.11259319664492079,0.0
2018-12-07,1.0,-0.0,-0.17780342429731782,-0.0,-0.16668614503593757,-0.11638812598609245,0.0
2018-12-10,1.0,-0.0,-0.17651672500689913,-0.0,-0.1641127685224186,-0.11183895190925067,0.0
2018-12-11,1.0,-0.0,-0.17704941860465118,-0.0,-0.16232558139534886,-0.11411337209302326,0.0
2018-12-12,1.0,-0.0,-0.17731496967669685,-0.0,-0.16195698017714044,-0.11508311639203596,0.0
2018-12-13,1.0,-0.0,-0.17809475292919,-0.0,-0.16174950876937633,-0.11565388254129975,0.0
2018-12-14,1.0,-0.0,-0.17871026921564914,-0.0,-0.16150026936124984,-0.11579621729444825,0.0
2018-12-17,1.0,-0.0,-0.18035492587453444,-0.0,-0.16661067698824217,-0.1136347038632878,0.0
2018-12-18,1.0,-0.0,-0.19312244138444365,-0.0,-0.17762560476367698,-0.11790100483810943,0.0
2018-12-19,1.0,-0.0,-0.19338695263628242,-0.0,-0.1780160857908847,-0.1180220434912124,0.0
2018-12-20,1.0,-0.0,-0.19129038492989783,-0.0,-0.17839991673976716,-0.11709957031772698,0.0
2018-12-21,1.0,-0.0,-0.19209875812252994,-0.0,-0.18042007726579729,-0.10766885241048564,0.0
2018-12-24,1.0,-0.0,-0.20209397496788842,-0.0,-0.18718821877707081,-0.10428055082594018,0.0
2018-12-26,1.0,-0.0,-0.20672991402312482,-0.0,-0.17720130447672694,-0.09842869848799289,0.0
2018-12-27,1.0,-0.0,-0.2059577241552978,-0.0,-0.17588765942318801,-0.09945340621250501,0.0
2018-12-28,1.0,-0.0,-0.20862339662884738,-0.0,-0.17495630535888854,-0.09757976123470687,0.0
2018-12-31,1.0,-0.0,-0.21359699297270798,-0.0,-0.17486517404804708,-0.097223253948209,0.0
2019-01-02,1.0,-0.0,-0.21331531825808078,-0.0,-0.17416222476280974,-0.09729625395317071,0.0
2019-01-03,1.0,-0.0,-0.2149722102188911,-0.0,-0.16928670411705982,-0.10580977783075801,0.0
2019-01-04,1.0,-0.0,-0.21560075363092854,-0.0,-0.16195647336330057,-0.10596822288486359,0.0
2019-01-07,1.0,-0.0,-0.2171056543195196,-0.0,-0.16250966169213388,-0.10678399429216957,0.0
2019-01-08,1.0,-0.0,-0.219679940454038,-0.0,-0.16133978414588762,-0.10762932638630444,0.0
2019-01-09,1.0,-0.0,-0.22512697938452345,-0.0,-0.1627726322079474,-0.10599043919928294,0.0
2019-01-10,1.0,-0.0,-0.22348020911127708,-0.0,-0.16482449589245707,-0.10533233756534728,0.0
2019-01-11,1.0,-0.0,-0.22178395338413265,-0.0,-0.16542656506798148,-0.10687285223367697,0.0
2019-01-14,1.0,-0.0,-0.22450171461088067,-0.0,-0.1703829048054029,-0.10259213225714671,0.0
2019-01-15,1.0,-0.0,-0.22436425139572827,-0.0,-0.17067548756941223,-0.10171977668348028,0.0
2019-01-16,1.0,-0.0,-0.22570687924239924,-0.0,-0.17273776166144716,-0.09998951106582554,0.0
2019-01-17,1.0,-0.0,-0.22582095592092447,-0.0,-0.17265928268461203,-0.1002982569206097,0.0
2019-01-18,1.0,-0.0,-0.22436614185125867,-0.0,-0.1748209482940981,-0.11179776978634674,0.0
2019-01-22,1.0,-0.0,-0.23841798091265878,-0.0,-0.17413216318373378,-0.03565480586812646,0.0
2019-01-23,1.0,-0.0,-0.23078042251062098,-0.0,-0.1757114590001746,-0.04843449921433975,0.0
2019-01-24,1.0,-0.0,-0.22749490835030547,-0.0,-0.18084084957812047,-0.04643584521384928,0.0
2019-01-25,1.0,-0.0,-0.22526306673017799,-0.0,-0.2121855107608366,-0.005975836833672541,0.0
2019-01-28,1.0,-0.0,-0.22152384538516126,-0.0,-0.2210604063780793,-0.005662645367782299,0.0
2019-01-29,1.0,-0.0,-0.22412696577243293,-0.0,-0.21431255781683628,-0.006981382978723404,0.0
2019-01-30,1.0,-0.0,-0.22496638084358778,-0.0,-0.21523490029931894,-0.005783940888124123,0.0
2019-01-31,1.0,-0.0,-0.22659213994034003,-0.0,-0.21809203857626921,-0.003373975498856034,0.0
2019-02-01,1.0,-0.0,-0.22615117289313644,-0.0,-0.21824500434404864,-0.003620040544454098,0.0
2019-02-04,1.0,-0.0,-0.225366390546255,-0.0,-0.21770549730637778,-0.005097607600069513,0.0
2019-02-05,1.0,-0.0,-0.2205471318300966,-0.0,-0.21515980941622861,-0.012483526668694154,0.0
2019-02-06,1.0,-0.0,-0.21584473893837353,-0.0,-0.21451227460351943,-0.01797378521254254,0.0
2019-02-07,1.0,-0.0,-0.215492264008808,-0.0,-0.21175465028684012,-0.02144057483919569,0.0
2019-02-08,1.0,-0.0,-0.2143313118416853,-0.0,-0.2154339436497113,-0.02106607085860198,0.0
2019-02-11,1.0,-0.0,-0.21282557565550686,-0.0,-0.21403060483753886,-0.02497168907343419,0.0
2019-02-12,1.0,-0.0,-0.21572935612950164,-0.0,-0.21441978901418696,-0.02492542742815569,0.0
2019-02-13,1.0,-0.0,-0.2214845228735331,-0.0,-0.21190413791095195,-0.022611455694359513,0.0
2019-02-14,1.0,-0.0,-0.21193106366833508,-0.0,-0.22135800487399124,-0.025975163074408624,0.0
2019-02-15,1.0,-0.0,-0.22431079523065922,-0.0,-0.21483924636242904,-0.020241969615154478,0.0
2019-02-19,1.0,-0.0,-0.2216808414418883,-0.0,-0.21736276240353614,-0.019752293979489122,0.0
2019-02-20,1.0,-0.0,-0.21977124183006533,-0.0,-0.21764122315592904,-0.02150443510737628,0.0
2019-02-21,1.0,-0.0,-0.2253085519213375,-0.0,-0.21611764362617805,-0.017448137017477317,0.0
2019-02-22,1.0,-0.0,-0.22860806714851947,-0.0,-0.21307414315691303,-0.015519351830263465,0.0
2019-02-25,1.0,-0.0,-0.2373279029616185,-0.0,-0.22223205985214045,-0.016084524916257177,0.0
2019-02-26,1.0,-0.0,-0.23803550610215016,-0.0,-0.22177294393695676,-0.015923143898587726,0.0
2019-02-27,1.0,-0.0,-0.23926941987685854,-0.0,-0.22251096313139515,-0.014735629807905265,0.0
2019-02-28,1.0,-0.0,-0.2379376569655784,-0.0,-0.22112572019500668,-0.01825971339932043,0.0
2019-03-01,1.0,-0.0,-0.23942746569373258,-0.0,-0.22285410419651694,-0.014845123266222544,0.0
2019-03-04,1.0,-0.0,-0.2380207025885619,-0.0,-0.22086206641957445,-0.017764061369442273,0.0
2019-03-05,1.0,-0.0,-0.2351967118588938,-0.0,-0.22480299244496355,-0.018495793722370892,0.0
2019-03-06,1.0,-0.0,-0.23380290017885916,-0.0,-0.226914605844703,-0.01745724379536149,0.0
2019-03-07,1.0,-0.0,-0.22563360739220925,-0.0,-0.23682229471415708,-0.013624219522635688,0.0
2019-03-08,1.0,-0.0,-0.22493385167994562,-0.0,-0.24666302050228378,-0.006577877636694211,0.0
2019-03-11,1.0,-0.0,-0.22240912203399918,-0.0,-0.24609247074935245,-0.020080978891899134,0.0
2019-03-12,1.0,-0.0,-0.2156599352229138,-0.0,-0.24948133554232152,-0.027418319676413082,0.0
2019-03-13,1.0,-0.0,-0.21858234677056795,-0.0,-0.25146111194365356,-0.02853289375093661,0.0
2019-03-14,1.0,-0.0,-0.2160753598011172,-0.0,-0.2550132538600931,-0.02653767241250206,0.0
2019-03-15,1.0,-0.0,-0.21506053922671825,-0.0,-0.2547898756207709,-0.030502168009482227,0.0
2019-03-18,1.0,-0.0,-0.21835476430951054,-0.0,-0.2559054524624267,-0.0331941450472587,0.0
2019-03-19,1.0,-0.0,-0.22074246712169135,-0.0,-0.253265130075518,-0.0393631672140079,0.0
2019-03-20,1.0,-0.0,-0.2201146288209607,-0.0,-0.25228954391072295,-0.04385007278020379,0.0
2019-03-21,1.0,-0.0,-0.2192587880715465,-0.0,-0.2468687052266497,-0.04840444060763022,0.0
2019-03-22,1.0,-0.0,-0.21538250198424816,-0.0,-0.2714451431711338,-0.03950180108675744,0.0
2019-03-25,1.0,-0.0,-0.20426126016753673,-0.0,-0.2737343693092145,-0.03954716523005949,0.0
2019-03-26,1.0,-0.0,-0.20897361774640175,-0.0,-0.27346864254632874,-0.03904086662812281,0.0
2019-03-27,1.0,-0.0,-0.20157231269862994,-0.0,-0.2798077946565698,-0.0392317868710369,0.0
2019-03-28,1.0,-0.0,-0.20056944486738332,-0.0,-0.2809921130363287,-0.04101830140990895,0.0
2019-03-29,1.0,-0.0,-0.1948176583493282,-0.0,-0.282743807695823,-0.04576059470493252,0.0
2019-04-01,1.0,-0.0,-0.19724148441667302,-0.0,-0.28173435952145087,-0.045065914806065685,0.0
2019-04-02,1.0,-0.0,-0.19599497841330107,-0.0,-0.2825561101074742,-0.052420466027741204,0.0
2019-04-03,1.0,-0.0,-0.1955144956497679,-0.0,-0.29701478771482154,-0.044670581363175206,0.0
2019-04-04,1.0,-0.0,-0.19389089789951527,-0.0,-0.3010387012387474,-0.043887050857890283,0.0
2019-04-05,1.0,-0.0,-0.19411366503584726,-0.0,-0.30130157851010797,-0.0430782485614942,0.0
2019-04-08,1.0,-0.0,-0.19073988617135826,-0.0,-0.30487617289647745,-0.04260882941085987,0.0
2019-04-09,1.0,-0.0,-0.18557272965434343,-0.0,-0.3181797167557905,-0.03727789678075542,0.0
2019-04-10,1.0,-0.0,-0.182532105571125,-0.0,-0.3241507806966216,-0.033168057651442824,0.0
2019-04-11,1.0,-0.0,-0.18460707950952418,-0.0,-0.32764710418755305,-0.03013804272383743,0.0
2019-04-12,1.0,-0.0,-0.18416953282847756,-0.0,-0.32788377006955904,-0.030275922698459214,0.0
2019-04-15,1.0,-0.0,-0.18417030736218104,-0.0,-0.3290519783256403,-0.03055096716427127,0.0
2019-04-16,1.0,-0.0,-0.18425481325942966,-0.0,-0.3289536661056987,-0.030724575028177062,0.0
2019-04-17,1.0,-0.0,-0.177252356668212,-0.0,-0.3320970483696492,-0.036022253129346316,0.0
2019-04-18,1.0,-0.0,-0.17245479392825708,-0.0,-0.33320465109096803,-0.03854290523324943,0.0
2019-04-22,1.0,-0.0,-0.1714374129661148,-0.0,-0.3347671360049513,-0.041049048429521895,0.0
2019-04-23,1.0,-0.0,-0.17674533700392836,-0.0,-0.333895264313774,-0.03595842741810758,0.0
2019-04-24,1.0,-0.0,-0.17682163231860978,-0.0,-0.33263245775420913,-0.0365949815247136,0.0
2019-04-25,1.0,-0.0,-0.1736466729582128,-0.0,-0.3375311354177948,-0.035939167968810436,0.0
2019-04-26,1.0,-0.0,-0.1685069611137782,-0.0,-0.3438124293435337,-0.03633097424620198,0.0
2019-04-29,1.0,-0.0,-0.1683079677708147,-0.0,-0.3404747939369617,-0.034760596425153584,0.0
2019-04-30,1.0,-0.0,-0.1669444958943014,-0.0,-0.33980058035438665,-0.036750632833240725,0.0
2019-05-01,1.0,-0.0,-0.16129431226133606,-0.0,-0.3440316621059629,-0.04067529335374055,0.0
2019-05-02,1.0,-0.0,-0.16168858259808086,-0.0,-0.33708299210408393,-0.0464174791785775,0.0
2019-05-03,1.0,-0.0,-0.16449634675687783,-0.0,-0.3347390209617375,-0.045460864729598226,0.0
2019-05-06,1.0,-0.0,-0.15564088329632372,-0.0,-0.34061189242536394,-0.045814828522082414,0.0
2019-05-07,1.0,-0.0,-0.16019350380096753,-0.0,-0.3363741073485372,-0.039192198418183215,0.0
2019-05-08,1.0,-0.0,-0.15691522086870924,-0.0,-0.3282268979943399,-0.052940814568721545,0.0
2019-05-09,1.0,-0.0,-0.1571263748942389,-0.0,-0.32615952619029304,-0.055057303284362744,0.0
2019-05-10,1.0,-0.0,-0.15725738201849546,-0.0,-0.3254396897936574,-0.05602486574651095,0.0
2019-05-13,1.0,-0.0,-0.15698434927132546,-0.0,-0.3260953201705114,-0.05584709376587003,0.0
2019-05-14,1.0,-0.0,-0.14638966769315623,-0.0,-0.3278638292656769,-0.05782047157236752,0.0
2019-05-15,1.0,-0.0,-0.14651487060049337,-0.0,-0.328103213152935,-0.05762836522991587,0.0
2019-05-16,1.0,-0.0,-0.1460634565593737,-0.0,-0.32843595361022165,-0.05752761478712484,0.0
2019-05-17,1.0,-0.0,-0.1451588177581555,-0.0,-0.32845842531272995,-0.059388030414520475,0.0
2019-05-20,1.0,-0.0,-0.1437578428671992,-0.0,-0.3273038900621308,-0.0592538181372999,0.0
2019-05-21,1.0,-0.0,-0.14206430504380266,-0.0,-0.32799241671380736,-0.05883162352653385,0.0
2019-05-22,1.0,-0.0,-0.1411833088595203,-0.0,-0.32903511992168377,-0.05941018110621635,0.0
2019-05-23,1.0,-0.0,-0.14188434406035286,-0.0,-0.3274877962937459,-0.060888460420205355,0.0
2019-05-24,1.0,-0.0,-0.13919274016132974,-0.0,-0.3288163040821315,-0.059734783671473966,0.0
2019-05-28,1.0,-0.0,-0.14111282607699008,-0.0,-0.32781148280025063,-0.059263108027568505,0.0
2019-05-29,1.0,-0.0,-0.14486629955611147,-0.0,-0.3286758088381104,-0.05184801012859039,0.0
2019-05-30,1.0,-0.0,-0.14439073483889658,-0.0,-0.32819957608380734,-0.05227283124170847,0.0
2019-05-31,1.0,-0.0,-0.1468965306993476,-0.0,-0.3307267849521371,-0.04668922626669106,0.0
2019-06-03,1.0,-0.0,-0.14377721611498523,-0.0,-0.3303846036724626,-0.04843326532476628,0.0
2019-06-04,1.0,-0.0,-0.1461765691141091,-0.0,-0.34209885190486344,-0.03439717391966379,0.0
2019-06-05,1.0,-0.0,-0.14811225030667416,-0.0,-0.3447471642107495,-0.021580772667383504,0.0
2019-06-06,1.0,-0.0,-0.1453396046641763,-0.0,-0.3389997126480241,-0.028039503334795303,0.0
2019-06-07,1.0,-0.0,-0.14427103732939653,-0.0,-0.3344882648910849,-0.02767316441203941,0.0
2019-06-10,1.0,-0.0,-0.146967258726745,-0.0,-0.3267509888556346,-0.03025973440014438,0.0
2019-06-11,1.0,-0.0,-0.1473817186513069,-0.0,-0.3295184527927332,-0.02699491683460162,0.0
2019-06-12,1.0,-0.0,-0.1461556987175628,-0.0,-0.3289632127159974,-0.030089108314769103,0.0
2019-06-13,1.0,-0.0,-0.15241109101868594,-0.0,-0.3278631705846896,-0.026657625075346598,0.0
2019-06-14,1.0,-0.0,-0.1522707436723147,-0.0,-0.3340957654919192,-0.018433803834231197,0.0
2019-06-17,1.0,-0.0,-0.1519364448857994,-0.0,-0.33294213234630315,-0.01972555746140652,0.0
2019-06-18,1.0,-0.0,-0.15792085162687194,-0.0,-0.3290731942022012,-0.016599506826246467,0.0
2019-06-19,1.0,-0.0,-0.152767350370882,-0.0,-0.3333583591098832,-0.015420883510015315,0.0
2019-06-20,1.0,-0.0,-0.15368550737702458,-0.0,-0.33292767210553204,-0.015835812374169898,0.0
2019-06-21,1.0,-0.0,-0.1543580807018598,-0.0,-0.33119009704654023,-0.016720247573836493,0.0
2019-06-24,1.0,-0.0,-0.1545666391039615,-0.0,-0.33051191460572804,-0.01834172742990303,0.0
2019-06-25,1.0,-0.0,-0.14859600836228548,-0.0,-0.33570966626058446,-0.019687467099821023,0.0
2019-06-26,1.0,-0.0,-0.14751852074926217,-0.0,-0.3353309642835632,-0.022887429982533274,0.0
2019-06-27,1.0,-0.0,-0.14561102067884488,-0.0,-0.3377946584674746,-0.02379875806354374,0.0
2019-06-28,1.0,-0.0,-0.14222858434415733,-0.0,-0.34060122052286596,-0.02398854818051684,0.0
2019-07-01,1.0,-0.0,-0.14222222222222222,-0.0,-0.3411224105461394,-0.023246704331450093,0.0
2019-07-02,1.0,-0.0,-0.14411716010174747,-0.0,-0.33754270834901184,-0.02348018483119854,0.0
2019-07-03,1.0,-0.0,-0.14417953580782084,-0.0,-0.33706613684939346,-0.02390198380444926,0.0
2019-07-05,1.0,-0.0,-0.14247453393719622,-0.0,-0.3360316576638931,-0.026135628413656128,0.0
2019-07-08,1.0,-0.0,-0.14197781690670758,-0.0,-0.33622285430493476,-0.02675816816410071,0.0
2019-07-09,1.0,-0.0,-0.13959535834535833,-0.0,-0.3365650553150553,-0.026966089466089468,0.0
2019-07-10,1.0,-0.0,-0.15323305567208007,-0.0016180260082699109,-0.32090849164019897,-0.02241265655899802,0.0
2019-07-11,1.0,-0.0,-0.15036950252343187,-0.003589882239846191,-0.32588320115356884,-0.022200192261475606,0.0
2019-07-12,1.0,-0.0,-0.1538854345018173,-0.003229100958216936,-0.32457721306058696,-0.020215673905860442,0.0
2019-07-15,1.0,-0.0,-0.15800543862021302,-0.006895930049127868,-0.32143447364072053,-0.01604543200973543,0.0
2019-07-16,1.0,-0.0,-0.15362419032447136,-0.0038924540495048014,-0.32287831196741756,-0.022498083830535476,0.0
2019-07-17,1.0,-0.0,-0.1554950509943139,-0.0034146634976984862,-0.3244231174223051,-0.020924215529949757,0.0
2019-07-18,1.0,-0.0,-0.15571688385865237,-0.002795689227578122,-0.32575791736183135,-0.018788234056304583,0.0
2019-07-19,1.0,-0.0,-0.15593546254844814,-0.0,-0.33252711594507706,-0.013805846828711353,0.0
2019-07-22,1.0,-0.0,-0.15260271914669873,-0.0,-0.33053406444828365,-0.019154210170510028,0.0
2019-07-23,1.0,-0.0,-0.1516075263165798,-0.0,-0.33021488745063293,-0.019851936389710632,0.0
2019-07-24,1.0,-0.0,-0.15162704130643612,-0.0,-0.3303914505283381,-0.018927113352545627,0.0
2019-07-25,1.0,-0.0,-0.1497667161738452,-0.0,-0.33253821804161604,-0.017912597326612358,0.0
2019-07-26,1.0,-0.0,-0.1459351665817015,-0.0,-0.33451284973161005,-0.01893723573334933,0.0
2019-07-29,1.0,-0.0,-0.1391181679022721,-0.0,-0.33479905153525225,-0.026818140889035627,0.0
2019-07-30,1.0,-0.0,-0.13486842105263155,-0.0,-0.33570656092285506,-0.03146779620283586,0.0
2019-07-31,1.0,-0.0,-0.13578596322557385,-0.0,-0.3352211272683571,-0.031216199975964424,0.0
2019-08-01,1.0,-0.0,-0.14187739176108652,-0.0,-0.33212275831019733,-0.026697681398664366,0.0
2019-08-02,1.0,-0.0,-0.1402287493637534,-0.00251504536063954,-0.3340968292463846,-0.02021018593371059,0.0
2019-08-05,1.0,-0.0,-0.13990420595719202,-0.0010028438856458613,-0.33478521179464155,-0.021089657236940576,0.0
2019-08-06,1.0,-0.0,-0.13992484664854668,-0.002480357646779248,-0.3189264655646155,-0.023912430007871792,0.0
2019-08-07,1.0,-0.0,-0.14519979242345615,-0.0,-0.31341092742234417,-0.02407887908666321,0.0
2019-08-08,1.0,-0.0,-0.1439755641884879,-0.0,-0.31315797277660806,-0.025636843509978944,0.0
2019-08-09,1.0,-0.0,-0.14052384190143968,-0.0,-0.30777189818783807,-0.029798681526591184,0.0
2019-08-12,1.0,-0.0,-0.1407632865944652,-0.0,-0.3103825298089567,-0.026373723792497156,0.0
2019-08-13,1.0,-0.0,-0.1375817620742097,-0.0,-0.31188447738715724,-0.027049773354792032,0.0
2019-08-14,1.0,-0.0,-0.1399672918539036,-0.0,-0.30850264464514604,-0.02486997775256729,0.0
2019-08-15,1.0,-0.0,-0.14006514657980457,-0.0007369522602325821,-0.3074417439238286,-0.025660677701298505,0.0
2019-08-16,1.0,-0.0,-0.14086105502085575,-0.0007074741698232788,-0.3060120565389774,-0.026323934735507835,0.0
2019-08-19,1.0,-0.0,-0.13906222405368812,-0.0013686937069523756,-0.3067639959969388,-0.02453346676870548,0.0
2019-08-20,1.0,-0.0,-0.14017111607667884,-0.0015288721627660824,-0.30627425614489007,-0.022109843584617195,0.0
2019-08-21,1.0,-0.0,-0.14165712103856434,-0.0076511880635591984,-0.30214115781126094,-0.017108702675712986,0.0
2019-08-22,1.0,-0.0,-0.14281520622339644,-0.005151915455746367,-0.30267136356964625,-0.01714369587553207,0.0
2019-08-23,1.0,-0.0,-0.14431144751510883,-0.00459132781787244,-0.3027782667370768,-0.015196855013788651,0.0
2019-08-26,1.0,-0.0,-0.14120218579234972,-0.0040655737704918034,-0.29946812386156646,-0.012444444444444445,0.0
2019-08-27,1.0,-0.0,-0.14017848044139697,-0.003290096228035696,-0.29820500502249203,-0.014121209474312502,0.0
2019-08-28,1.0,-0.0,-0.1408895683191381,-0.0021547645046225525,-0.297546771493048,-0.015330858265996943,0.0
2019-08-29,1.0,-0.0,-0.14151341135421966,-0.003910736352402413,-0.2976230282765138,-0.010743621429090645,0.0
2019-08-30,1.0,-0.0,-0.1419087739686229,-0.004357931435212086,-0.29651365485183034,-0.009863451481696688,0.0
2019-09-03,1.0,-0.0,-0.1404979084359749,-0.0031082965372995586,-0.29679874506158493,-0.012070067394840808,0.0
2019-09-04,1.0,-0.0,-0.1378619929197377,-0.0012622598804480298,-0.2989959955893448,-0.012753177412802507,0.0
2019-09-05,1.0,-0.0,-0.14004465191800286,-0.0027834961871901188,-0.2975296471338688,-0.009394299631766651,0.0
2019-09-06,1.0,-0.0,-0.13879961782333017,-0.00526940559946727,-0.301586612235444,-0.0019687889052954636,0.0
2019-09-09,1.0,-0.0,-0.1366032380455875,-0.00508297853853506,-0.3018796883598343,-0.004590610247053031,0.0
2019-09-10,1.0,-0.0,-0.13571655912734007,-0.012036688753218946,-0.29896415034287205,-0.0,0.0
2019-09-11,1.0,-0.0,-0.13668919016682823,-0.010678164744693472,-0.2982796290133549,-0.0012588080390085802,0.0
2019-09-12,1.0,-0.0,-0.1342601299058255,-0.011486105284476397,-0.29902932284056877,-0.0018371982004137311,0.0
2019-09-13,1.0,-0.0,-0.13390441187110216,-0.012936086472094807,-0.2995847140025178,-0.000564325919923599,0.0
2019-09-16,1.0,-0.0,-0.1334297909281632,-0.012081313752441581,-0.3006293858062649,-0.0007234319612240468,0.0
