Date,IWF,IWM,MTUM,SNV,SPY,VLUE,VXX
2019-01-28,-0.0,-0.8361745698252706,-0.0,1.0,-0.07941278157495811,-0.7439163852025212,0.0
2019-01-29,-0.0,-0.8353110583717767,-0.0,1.0,-0.07082477800591984,-0.7604863870296792,0.0
2019-01-30,-0.0,-0.8358977093944162,-0.0,1.0,-0.07127809925068665,-0.7593930828511238,0.0
2019-01-31,-0.0,-0.8370502448371301,-0.0,1.0,-0.053092399403874814,-0.771130508835427,0.0
2019-02-01,-0.0,-0.8358185024851692,-0.0,1.0,-0.05603655603655604,-0.7803698359253916,0.0
2019-02-04,-0.0,-0.8317279392090758,-0.0,1.0,-0.05329908492534917,-0.7906298496280836,0.0
2019-02-05,-0.0,-0.8436442725954568,-0.0,1.0,-0.06143601310348532,-0.7800869985500242,0.0
2019-02-06,-0.0,-0.8349712689973686,-0.0,1.0,-0.06095268782557329,-0.789216476021696,0.0
2019-02-07,-0.0,-0.8253726151293784,-0.0,1.0,-0.05747772336838725,-0.7930213266971716,0.0
2019-02-08,-0.0,-0.8391884275784333,-0.0,1.0,-0.07978851882665522,-0.7647942889348112,0.0
2019-02-11,-0.0,-0.8360739427158902,-0.0,1.0,-0.08393787952066205,-0.7668601214466119,0.0
2019-02-12,-0.0,-0.8375527993758238,-0.0,1.0,-0.09007506255212677,-0.7627592886545238,0.0
2019-02-13,-0.0,-0.8415138971023063,-0.0,1.0,-0.09088221063383689,-0.7556582979409708,0.0
2019-02-14,-0.0,-0.8230603448275863,-0.0,1.0,-0.11088362068965518,-0.760021551724138,0.0
2019-02-15,-0.0,-0.8194276175860863,-0.0,1.0,-0.11189187733893331,-0.7610047653662871,0.0
2019-02-19,-0.0,-0.8227745508577604,-0.0,1.0,-0.1143860597055248,-0.7644198297987302,0.0
2019-02-20,-0.0,-0.8152036052567666,-0.0,1.0,-0.1176026121920285,-0.7657392665353374,0.0
2019-02-21,-0.0,-0.8082321187584346,-0.0,1.0,-0.11813765182186235,-0.7726585695006748,0.0
2019-02-22,-0.0,-0.8044686707323654,-0.0,1.0,-0.12264558260024824,-0.7713853958659398,0.0
2019-02-25,-0.0,-0.8014009844755775,-0.0,1.0,-0.1275490885487099,-0.7756531616811814,0.0
2019-02-26,-0.0,-0.8008871098609833,-0.0,1.0,-0.1294693568453508,-0.7742467679991346,0.0
2019-02-27,-0.0,-0.801948051948052,-0.0,1.0,-0.13162878787878787,-0.7720508658008658,0.0
2019-02-28,-0.0,-0.8105420054200543,-0.0,1.0,-0.1424661246612466,-0.7570189701897019,0.0
2019-03-01,-0.0,-0.8161271113035946,-0.0,1.0,-0.13525877003031617,-0.755413598960589,0.0
2019-03-04,-0.0,-0.8115804846386847,-0.0,1.0,-0.13598009519688448,-0.7568963652098659,0.0
2019-03-05,-0.0,-0.8043919742221981,-0.0,1.0,-0.14917007392163764,-0.754190246676234,0.0
2019-03-06,-0.0,-0.8018893460372456,-0.0,1.0,-0.151580770896492,-0.7533564313555652,0.0
2019-03-07,-0.0,-0.8056578234975635,-0.0,1.0,-0.14699512723335137,-0.7544396318354087,0.0
2019-03-08,-0.0,-0.8103905953735305,-0.0,1.0,-0.13310580204778158,-0.7652093829568232,0.0
2019-03-11,-0.0,-0.8091590612777053,-0.0,1.0,-0.1379563233376793,-0.7690677966101696,0.0
2019-03-12,-0.0,-0.7928592826602031,-0.0,1.0,-0.1452926277948746,-0.7852338026634711,0.0
2019-03-13,-0.0,-0.7914258320777976,-0.0,1.0,-0.16288179701410765,-0.7850431447746884,0.0
2019-03-14,-0.0,-0.7867458016519885,-0.0,1.0,-0.16815272687489743,-0.7801816093211531,0.0
2019-03-15,-0.0,-0.7830113714207426,-0.0,1.0,-0.17155774763666257,-0.7855322646937937,0.0
2019-03-18,-0.0,-0.7901227755552491,-0.0,1.0,-0.18129397158228722,-0.7875844944130225,0.0
2019-03-19,-0.0,-0.7912846570197725,-0.0,1.0,-0.1816524908869988,-0.7886059869656468,0.0
2019-03-20,-0.0,-0.8058546059933408,-0.0,1.0,-0.18160377358490565,-0.7872364039955606,0.0
2019-03-21,-0.0,-0.8111418743183153,-0.0,1.0,-0.1660653857985849,-0.8194479402634449,0.0
2019-03-22,-0.0,-0.8079788579943208,-0.0,1.0,-0.2024796873682139,-0.8009783800500435,0.0
2019-03-25,-0.0,-0.8178815425441817,-0.0,1.0,-0.2048444469538705,-0.8003782959742533,0.0
2019-03-26,-0.0,-0.8216047632548907,-0.0,1.0,-0.2017295151686986,-0.8119364899347887,0.0
2019-03-27,-0.0,-0.8244339783237814,-0.0,1.0,-0.19937014129262895,-0.8134256369517109,0.0
2019-03-28,-0.0,-0.8251290194521637,-0.0,1.0,-0.1998809051210798,-0.810582430669767,0.0
2019-03-29,-0.0,-0.8266942429737081,-0.0,1.0,-0.19854941069809612,-0.8079669084315503,0.0
2019-04-01,-0.0,-0.8328845554264335,-0.0,1.0,-0.19999433122643914,-0.8014795498993793,0.0
2019-04-02,-0.0,-0.8394824022425462,-0.0,1.0,-0.21094656964068295,-0.7810686071863409,0.0
2019-04-03,-0.0,-0.8402978313798767,-0.0,1.0,-0.21400260460902557,-0.7767680199309213,0.0
2019-04-04,-0.0,-0.8347044570913393,-0.0,1.0,-0.19344114498225054,-0.7892319828703444,0.0
2019-04-05,-0.0,-0.82090560937148,-0.0,1.0,-0.1924419914395134,-0.8025737778779004,0.0
2019-04-08,-0.0,-0.8201697678340548,-0.0,1.0,-0.1936308954972174,-0.7969250660520547,0.0
2019-04-09,-0.0,-0.8008701754385965,-0.0,1.0,-0.23292631578947368,-0.7731929824561402,0.0
2019-04-10,-0.0,-0.8011217049915872,-0.0,1.0,-0.23589455973079082,-0.7672462142456535,0.0
2019-04-11,-0.0,-0.801322462245384,-0.0,1.0,-0.2317390938892158,-0.7687652349331765,0.0
2019-04-12,-0.0,-0.8007455574864062,-0.0,1.0,-0.23089859297045798,-0.771231571276417,0.0
2019-04-15,-0.0,-0.7979521606679453,-0.0,1.0,-0.2513821505133702,-0.7713528150739026,0.0
2019-04-16,-0.0,-0.799450315926671,-0.0,1.0,-0.2533930241124302,-0.780579718357748,0.0
2019-04-17,-0.0,-0.7935237661265059,-0.0,1.0,-0.2453222453222453,-0.8091020419787543,0.0
2019-04-18,-0.0,-0.7840102607952116,-0.0,1.0,-0.24785520877868034,-0.8183554225452472,0.0
2019-04-22,-0.0,-0.7895398685338668,-0.0,1.0,-0.2512432123463847,-0.8171477565018577,0.0
2019-04-23,-0.0,-0.7917881855092355,-0.0,1.0,-0.24878481157431237,-0.8186652942185624,0.0
2019-04-24,-0.0,-0.8051656695812242,-0.0,1.0,-0.25805338242061665,-0.8129889553612518,0.0
2019-04-25,-0.0,-0.7916943425650503,-0.0,1.0,-0.2644756981546192,-0.8317497906258121,0.0
2019-04-26,-0.0,-0.7780063749637786,-0.0,1.0,-0.3026369168356998,-0.8170675166618371,0.0
2019-04-29,-0.0,-0.7730223123732252,-0.0,1.0,-0.30159374094465374,-0.8230657780353521,0.0
2019-04-30,-0.0,-0.7729329852045257,-0.0,1.0,-0.29863649550333626,-0.8295039164490862,0.0
2019-05-01,-0.0,-0.7660019158756423,-0.0,1.0,-0.31330372434613485,-0.8235072135620772,0.0
2019-05-02,-0.0,-0.7720893744370516,-0.0,1.0,-0.3045878490280966,-0.8288636429671384,0.0
2019-05-03,-0.0,-0.779515655435067,-0.0,1.0,-0.3011018402767683,-0.8266127859987791,0.0
2019-05-06,-0.0,-0.7810838297254104,-0.0,1.0,-0.30033415661775387,-0.8242917332558477,0.0
2019-05-07,-0.0,-0.7796137650646144,-0.0,1.0,-0.2993175548134166,-0.8250907506897052,0.0
2019-05-08,-0.0,-0.7754061803122013,-0.0,1.0,-0.31005821193779143,-0.8106519157809378,0.0
2019-05-09,-0.0,-0.7759239949020972,-0.0,1.0,-0.3112617309697602,-0.8093500173792145,0.0
2019-05-10,-0.0,-0.7760852567258405,-0.0,1.0,-0.3134285135096001,-0.8064347977179925,0.0
2019-05-13,-0.0,-0.776053279281888,-0.0,1.0,-0.31159693065006516,-0.8079629361517302,0.0
2019-05-14,-0.0,-0.7737751328865263,-0.0,1.0,-0.31722324936445573,-0.7978391495262306,0.0
2019-05-15,-0.0,-0.7727128381304311,-0.0,1.0,-0.32258437021853986,-0.7916510291867549,0.0
2019-05-16,-0.0,-0.774819520646838,-0.0,1.0,-0.32058908460872076,-0.7922610453364135,0.0
2019-05-17,-0.0,-0.7726812913668025,-0.0,1.0,-0.32174340298852566,-0.7958611520564177,0.0
2019-05-20,-0.0,-0.7648007836132639,-0.0,1.0,-0.3211950102273055,-0.7949353230964249,0.0
2019-05-21,-0.0,-0.7684795759635882,-0.0,1.0,-0.31598202454341184,-0.7962205450250619,0.0
2019-05-22,-0.0,-0.7672225416906269,-0.0,1.0,-0.31520989074180567,-0.7927832087406554,0.0
2019-05-23,-0.0,-0.7675748692303269,-0.0,1.0,-0.3192504454791056,-0.787204690463873,0.0
2019-05-24,-0.0,-0.7604608506247851,-0.0,1.0,-0.3134529405021208,-0.7920726814169438,0.0
2019-05-28,-0.0,-0.7650362474569472,-0.0,1.0,-0.3078598240637267,-0.792486890741855,0.0
2019-05-29,-0.0,-0.7681931437408713,-0.0,1.0,-0.30563908697768993,-0.7901022424606926,0.0
2019-05-30,-0.0,-0.7648507761929312,-0.0,1.0,-0.3032021538637796,-0.7961562696912413,0.0
2019-05-31,-0.0,-0.7729449207213922,-0.0,1.0,-0.2950941881469163,-0.7991799753419158,0.0
2019-06-03,-0.0,-0.7744210043567987,-0.0,1.0,-0.2915042421462967,-0.8003898188488878,0.0
2019-06-04,-0.0,-0.7717562724014336,-0.0,1.0,-0.28731182795698923,-0.8083154121863799,0.0
2019-06-05,-0.0,-0.7639454222324142,-0.0,1.0,-0.2902883678266353,-0.8122169351602362,0.0
2019-06-06,-0.0,-0.7746075398189526,-0.0,1.0,-0.26902142775295057,-0.8210725335166723,0.0
2019-06-07,-0.0,-0.7844923923321585,-0.0,1.0,-0.26545173214132206,-0.815496146021376,0.0
2019-06-10,-0.0,-0.787477802600676,-0.0,1.0,-0.25247751618262015,-0.8242252391590766,0.0
2019-06-11,-0.0,-0.7933787004335716,-0.0,1.0,-0.2509834323944066,-0.8270020386481752,0.0
2019-06-12,-0.0,-0.7975431949945468,-0.0,1.0,-0.24797657998966766,-0.824608231444808,0.0
2019-06-13,-0.0,-0.7955667853451246,-0.0,1.0,-0.2519237395199265,-0.8237337774204663,0.0
2019-06-14,-0.0,-0.7902318640955005,-0.0,1.0,-0.25946969696969696,-0.8199035812672175,0.0
2019-06-17,-0.0,-0.7822928034001494,-0.0,1.0,-0.27295962322669576,-0.8164953190511747,0.0
2019-06-18,-0.0,-0.7707632600258733,-0.0,1.0,-0.278740836567486,-0.8252982607445738,0.0
2019-06-19,-0.0,-0.7671382877561018,-0.0,1.0,-0.28069619341267327,-0.8337319540097398,0.0
2019-06-20,-0.0,-0.770191531094958,-0.0,1.0,-0.27976808584285223,-0.834544825199031,0.0
2019-06-21,-0.0,-0.772112082647967,-0.0,1.0,-0.2800623322656047,-0.8335786223415,0.0
2019-06-24,-0.0,-0.7608281358281358,-0.0,1.0,-0.2905405405405405,-0.836134211134211,0.0
2019-06-25,-0.0,-0.7473887702694904,-0.0,1.0,-0.2977667493796526,-0.8402100525131283,0.0
2019-06-26,-0.0,-0.742083537799844,-0.0,1.0,-0.2804895649914846,-0.8640129319054354,0.0
2019-06-27,-0.0,-0.7315389724781239,-0.0,1.0,-0.2840557946111416,-0.8723250642562161,0.0
2019-06-28,-0.0,-0.7263856812933026,-0.0,1.0,-0.2879041570438799,-0.8725750577367205,0.0
2019-07-01,-0.0,-0.7341900086630089,-0.0,1.0,-0.27926653190874967,-0.8742419867167197,0.0
2019-07-02,-0.0,-0.7372096378588947,-0.0,1.0,-0.2735824556341076,-0.8747944019621987,0.0
2019-07-03,-0.0,-0.7430014430014431,-0.0,1.0,-0.2664935064935065,-0.8764790764790766,0.0
2019-07-05,-0.0,-0.7366508005192557,-0.0,1.0,-0.26880138468195586,-0.879301889513919,0.0
2019-07-08,-0.0,-0.7430970310741799,-0.0,1.0,-0.25866297354222567,-0.8834934649008914,0.0
2019-07-09,-0.0,-0.7425351625547615,-0.0,1.0,-0.2563119667973253,-0.8833006686649759,0.0
2019-07-10,-0.0,-0.6390542373819873,-0.0,1.0,-0.2640992275533653,-0.8655001522744262,0.0
2019-07-11,-0.0,-0.6389805596383704,-0.0,1.0,-0.2700019412629302,-0.8642225241964558,0.0
2019-07-12,-0.0,-0.629868326018112,-0.0,1.0,-0.2748763820212234,-0.873187399299961,0.0
2019-07-15,-0.0,-0.6475134128374058,-0.0,1.0,-0.2707586245239485,-0.8616184360492591,0.0
2019-07-16,-0.0,-0.66023511015553,-0.0,1.0,-0.2741183369167621,-0.8579286851143441,0.0
2019-07-17,-0.0,-0.6786144325277926,-0.0,1.0,-0.26806866231693316,-0.8535745288566547,0.0
2019-07-18,-0.0,-0.679786281750028,-0.0,1.0,-0.2686304128902316,-0.8489425981873112,0.0
2019-07-19,-0.0,-0.6773449585149768,-0.0,1.0,-0.27304176627759813,-0.8621290957671215,0.0
2019-07-22,-0.0,-0.6660383197816728,-0.0,1.0,-0.26773204287764113,-0.879723152238134,0.0
2019-07-23,-0.0,-0.6695392587585897,-0.0,1.0,-0.2655176298298975,-0.8812098681987158,0.0
2019-07-24,-0.0,-0.6679544300941853,-0.0,1.0,-0.26603124471265016,-0.885962438666742,0.0
2019-07-25,-0.0,-0.6655111186268707,-0.0,1.0,-0.26977819114455626,-0.8831487274879513,0.0
2019-07-26,-0.0,-0.6597470636284257,-0.0,1.0,-0.27330084781567754,-0.883615469115286,0.0
2019-07-29,-0.0,-0.6674120410993801,-0.0,1.0,-0.28698802683347957,-0.8761074471397436,0.0
2019-07-30,-0.0,-0.6659115365011044,-0.0,1.0,-0.28926204904570424,-0.8765645353117744,0.0
2019-07-31,-0.0,-0.6875726229275896,-0.0,1.0,-0.28102593169902224,-0.8654669122856737,0.0
2019-08-01,-0.0,-0.6971559685003682,-0.0,1.0,-0.2753951617472098,-0.8601495665967933,0.0
2019-08-02,-0.0,-0.7052186177715092,-0.0,1.0,-0.2794680636711666,-0.8937566564002187,0.0
2019-08-05,-0.0,-0.7006417081522834,-0.0,1.0,-0.28249546775632356,-0.8944490806019971,0.0
2019-08-06,-0.0,-0.6998402191280529,-0.0,1.0,-0.26449440766948185,-0.8888952293996804,0.0
2019-08-07,-0.0,-0.6994214686676595,-0.0,1.0,-0.27537518616107226,-0.889191201741322,0.0
2019-08-08,-0.0,-0.698827979482477,-0.0,1.0,-0.27486603432959855,-0.891881823652463,0.0
2019-08-09,-0.0,-0.6969107551487413,-0.0,1.0,-0.26970823798627,-0.8937643020594965,0.0
2019-08-12,-0.0,-0.6963290958434509,-0.0,1.0,-0.27947436080559923,-0.8809312955292101,0.0
2019-08-13,-0.0,-0.6888050961236325,-0.0,1.0,-0.27694461107778445,-0.8908504013483018,0.0
2019-08-14,-0.0,-0.6951035406044379,-0.0,1.0,-0.2649614037086621,-0.8883413564246446,0.0
2019-08-15,-0.0,-0.7073500803518565,-0.0,1.0,-0.2605373706617046,-0.8514759367334855,0.0
2019-08-16,-0.0,-0.7065989847715736,-0.0,1.0,-0.2613085166384659,-0.8521714608009023,0.0
2019-08-19,-0.0,-0.709871998187585,-0.0,1.0,-0.26110104213864976,-0.8609254644313548,0.0
2019-08-20,-0.0,-0.7149680628568197,-0.0,1.0,-0.25739076366514047,-0.8539087671697473,0.0
2019-08-21,-0.0,-0.7142937948979015,-0.0,1.0,-0.25880988743707223,-0.8551105831777815,0.0
2019-08-22,-0.0,-0.7149238119469652,-0.0,1.0,-0.25788030418680913,-0.8542108387753371,0.0
2019-08-23,-0.0,-0.710413129598189,-0.0,1.0,-0.25783814374646297,-0.86140350877193,0.0
2019-08-26,-0.0,-0.7055152639568223,-0.0,1.0,-0.25170068027210885,-0.8538258278518019,0.0
2019-08-27,-0.0,-0.7032710936403201,-0.0,1.0,-0.2480415555243577,-0.8564930506808928,0.0
2019-08-28,-0.0,-0.6941387325324148,-0.0,1.0,-0.24943291607157858,-0.8568428127362849,0.0
2019-08-29,-0.0,-0.6835372169190718,-0.0,1.0,-0.257565154102399,-0.8581866024689976,0.0
2019-08-30,-0.0,-0.6828545052731698,-0.0,1.0,-0.257028561837357,-0.8575265057207597,0.0
2019-09-03,-0.0,-0.6839263735034128,-0.0,1.0,-0.2609376748349558,-0.8525232180821304,0.0
2019-09-04,-0.0,-0.6951161422286979,-0.0,1.0,-0.2580346885595001,-0.8488329737454118,0.0
2019-09-05,-0.0,-0.7108947896909517,-0.0,1.0,-0.24913533415151176,-0.8292145487002119,0.0
2019-09-06,-0.0,-0.7129006119198636,-0.0,1.0,-0.24675179524434884,-0.8345022213529296,0.0
2019-09-09,-0.0,-0.7208632691286238,-0.0,1.0,-0.24888876464174892,-0.8258365715244192,0.0
2019-09-10,-0.0,-0.7259325691544518,-0.0,1.0,-0.2217426641629999,-0.8549368010986238,0.0
2019-09-11,-0.0,-0.7251429211971752,-0.0,1.0,-0.22637596681986327,-0.8508575271830513,0.0
2019-09-12,-0.0,-0.6799876518957146,-0.0,1.0,-0.2602643616872001,-0.866163387870794,0.0
2019-09-13,-0.0,-0.6784070498428378,-0.0,1.0,-0.2606084418500224,-0.8674225415356982,0.0
2019-09-16,-0.0,-0.6822151703221095,-0.0,1.0,-0.2574349181386728,-0.8686287174590692,0.0
2019-09-17,-0.0,-0.6672661870503598,-0.0,1.0,-0.2639107464028777,-0.8791029676258992,0.0
2019-09-18,-0.0,-0.673323381122722,-0.0,1.0,-0.25440103653212404,-0.8889389629045432,0.0
2019-09-19,-0.0,-0.6559662867324716,-0.0,1.0,-0.29289815312385103,-0.8794298158780439,0.0
2019-09-20,-0.0,-0.6810660460363864,-0.0,1.0,-0.29302074759458463,-0.864161439559504,0.0
