Date,IWF,IWM,JOE,MTUM,SPY,VLUE,VXX
2018-11-29,-0.07840576681989135,-0.689119306310071,1.0,-0.0,-0.43342561638111154,-0.41083368157124944,0.0
2018-11-30,-0.07799602967297044,-0.6893741510813917,1.0,-0.0,-0.433392539964476,-0.4112945355762198,0.0
2018-12-03,-0.0735509904622157,-0.6946336861964155,1.0,-0.0,-0.43784718582957766,-0.41421234671418095,0.0
2018-12-04,-0.0687158577066834,-0.6968556418097703,1.0,-0.0,-0.43529627015865546,-0.4128701743380642,0.0
2018-12-06,-0.06495098039215687,-0.6510161356209151,1.0,-0.0,-0.4429381127450981,-0.39417381535947715,0.0
2018-12-07,-0.06307778742530262,-0.6516931406098371,1.0,-0.0,-0.44345982940906076,-0.39552581847898255,0.0
2018-12-10,-0.07085714285714285,-0.6601038961038961,1.0,-0.0,-0.4547272727272727,-0.41171428571428575,0.0
2018-12-11,-0.10195788695973403,-0.662119373053987,1.0,-0.0,-0.48113356905377597,-0.393450841733073,0.0
2018-12-12,-0.10067592543697522,-0.662908591645984,1.0,-0.0,-0.48120082378412626,-0.3955483973174209,0.0
2018-12-13,-0.10067539046010976,-0.6606954411143943,1.0,-0.0,-0.4824820599409033,-0.39439109328830735,0.0
2018-12-14,-0.09973857244712032,-0.6650558504317515,1.0,-0.0,-0.48078903588687316,-0.39509889355409433,0.0
2018-12-17,-0.08972031467887494,-0.6650090772752387,1.0,-0.0,-0.4725182203278343,-0.4038729707685426,0.0
2018-12-18,-0.08696223144403005,-0.6643641330041498,1.0,-0.0,-0.4718705678415716,-0.40326732153175393,0.0
2018-12-19,-0.09155410732117518,-0.6634519367215012,1.0,-0.0,-0.47006884952961586,-0.4027697482524833,0.0
2018-12-20,-0.09161885299588672,-0.6579685084754644,1.0,-0.0,-0.4701983284864681,-0.4001414760669654,0.0
2018-12-21,-0.08947382178424862,-0.658493870402802,1.0,-0.0,-0.47018846224220406,-0.39574456962124577,0.0
2018-12-24,-0.07068185364331409,-0.6415977531596193,1.0,-0.0,-0.4698080823841473,-0.41842201071409996,0.0
2018-12-26,-0.07142119929817319,-0.6462483228403344,1.0,-0.0,-0.4538652079677985,-0.40871090927856335,0.0
2018-12-27,-0.027196914677819237,-0.6283589191355088,1.0,-0.0,-0.41293731687160357,-0.4358268012321254,0.0
2018-12-28,-0.023779129433556107,-0.6322244749818529,1.0,-0.0,-0.41293084027934224,-0.4341568421316112,0.0
2018-12-31,-0.021870928950796672,-0.6359855696963622,1.0,-0.0,-0.4133931255636837,-0.4340114239903798,0.0
2019-01-02,-0.020551717232402122,-0.635726444377691,1.0,-0.0,-0.4124361670171222,-0.43451486933012917,0.0
2019-01-03,-0.02787787787787788,-0.6333583583583583,1.0,-0.0,-0.4183933933933934,-0.4228978978978979,0.0
2019-01-04,-0.007097850720992205,-0.6412970388264887,1.0,-0.0,-0.4122481508231017,-0.42983089681966474,0.0
2019-01-07,-0.0028362147631144103,-0.6320073001701728,1.0,-0.0,-0.4089575061040274,-0.42247268601869437,0.0
2019-01-08,-0.0,-0.6474373307495467,1.0,-0.0,-0.40744329333432716,-0.42955454522868997,0.0
2019-01-09,-0.0003980990769077655,-0.6511656838595705,1.0,-0.0,-0.40782762309969894,-0.4287278246373566,0.0
2019-01-10,-0.0012706480304955528,-0.6476567755437627,1.0,-0.0,-0.41480429528863644,-0.4277350075989735,0.0
2019-01-11,-0.0,-0.6513228170413612,1.0,-0.0,-0.41165072661781144,-0.421115389392622,0.0
2019-01-14,-0.0,-0.6477583718963028,1.0,-0.0,-0.41113101457929047,-0.42904413594068763,0.0
2019-01-15,-0.0,-0.6418092605046203,1.0,-0.0,-0.40954942837928715,-0.4393633714413808,0.0
2019-01-16,-0.0,-0.6464888025309518,1.0,-0.0,-0.4069451710136263,-0.4376603641979922,0.0
2019-01-17,-0.0,-0.6490909543114383,1.0,-0.0,-0.4042330937398961,-0.4338050588206034,0.0
2019-01-18,-0.0,-0.6459891443007579,1.0,-0.0,-0.4093148903174167,-0.4460341679381676,0.0
2019-01-22,-0.0,-0.7116499736425935,1.0,-0.0,-0.37977257323593644,-0.41883173933780155,0.0
2019-01-23,-0.0,-0.6858751948509076,1.0,-0.0,-0.3841454216322221,-0.44420978528687083,0.0
2019-01-24,-0.0,-0.6835605412747121,1.0,-0.0,-0.3889531666582826,-0.44270335529956234,0.0
2019-01-25,-0.0,-0.6769183766994246,1.0,-0.0,-0.4063343347420948,-0.4626763073476246,0.0
2019-01-28,-0.0,-0.672995081674779,1.0,-0.0,-0.41313931856986313,-0.46222063657908824,0.0
2019-01-29,-0.0,-0.667867913919133,1.0,-0.0,-0.40921637785615705,-0.4787353677861269,0.0
2019-01-30,-0.0,-0.6660017390414813,1.0,-0.0,-0.40816326530612246,-0.48324893867321367,0.0
2019-01-31,-0.0,-0.6691946274449722,1.0,-0.0,-0.3788366273428323,-0.5054644808743168,0.0
2019-02-01,-0.0,-0.6673466265490337,1.0,-0.0,-0.395124687643429,-0.4874037431791524,0.0
2019-02-04,-0.0,-0.6516510446931608,1.0,-0.0,-0.39084409186225716,-0.4839695813647963,0.0
2019-02-05,-0.0,-0.6571176173649672,1.0,-0.0,-0.3968197879858657,-0.47004038364462397,0.0
2019-02-06,-0.0,-0.6674813545656118,1.0,-0.0,-0.3848266478532554,-0.46732009675468655,0.0
2019-02-07,-0.0,-0.6727093943825324,1.0,-0.0,-0.39249155362815796,-0.45610407947153453,0.0
2019-02-08,-0.0,-0.6786553772273475,1.0,-0.0,-0.40927587514217106,-0.4395551623910022,0.0
2019-02-11,-0.0,-0.6644210313038192,1.0,-0.0,-0.4096342822409077,-0.45861614831324077,0.0
2019-02-12,-0.0,-0.6764952593985918,1.0,-0.0,-0.40893724104623674,-0.45644493022546456,0.0
2019-02-13,-0.0,-0.6747003218530627,1.0,-0.0,-0.4079170784865303,-0.4516586836970019,0.0
2019-02-14,-0.0,-0.6733679807326657,1.0,-0.0,-0.4089491697300038,-0.4528584104449233,0.0
2019-02-15,-0.0,-0.6039708965347145,1.0,-0.0,-0.4085583919102232,-0.4538660747317795,0.0
2019-02-19,-0.0,-0.5966649424862681,1.0,-0.0,-0.4144190743614375,-0.4520062070494347,0.0
2019-02-20,-0.0,-0.5781552565139594,1.0,-0.0,-0.42022697747383386,-0.4527783905679339,0.0
2019-02-21,-0.0,-0.5859931901134164,1.0,-0.0,-0.41875903289812116,-0.4448472674717684,0.0
2019-02-22,-0.0,-0.5871770991618058,1.0,-0.0,-0.4246850644576246,-0.4389980883290035,0.0
2019-02-25,-0.0,-0.586078156854076,1.0,-0.0,-0.4285609019232186,-0.44157885687618204,0.0
2019-02-26,-0.0,-0.583568293819109,1.0,-0.0,-0.4391840537426141,-0.4289847255252899,0.0
2019-02-27,-0.0,-0.5876293716584098,1.0,-0.0,-0.43517928091430813,-0.4297346348163045,0.0
2019-02-28,-0.0,-0.581223887933153,1.0,-0.0,-0.4308429589579749,-0.44556402064389283,0.0
2019-03-01,-0.0,-0.5827497235532622,1.0,-0.0,-0.4336159233321047,-0.4409386902567883,0.0
2019-03-04,-0.0,-0.5868142681426814,1.0,-0.0,-0.43394833948339484,-0.4392619926199262,0.0
2019-03-05,-0.0,-0.5785089340727049,1.0,-0.0,-0.44714725816389406,-0.4389155884165126,0.0
2019-03-06,-0.0,-0.5819753086419752,1.0,-0.0,-0.4429382716049382,-0.4442222222222222,0.0
2019-03-07,-0.0,-0.5752511663498803,1.0,-0.0,-0.4435832243094468,-0.4496309644294142,0.0
2019-03-08,-0.0,-0.5705550446173349,1.0,-0.0,-0.4642191344982725,-0.4508463622579603,0.0
2019-03-11,-0.0,-0.571749943759842,1.0,-0.0,-0.46401879671057567,-0.46376884045292077,0.0
2019-03-12,-0.0,-0.5527521194483108,1.0,-0.0,-0.47923573326584845,-0.49872200430216374,0.0
2019-03-13,-0.0,-0.5647677609513162,1.0,-0.0,-0.48297591218619773,-0.49316495578818986,0.0
2019-03-14,-0.0,-0.5651721072018291,1.0,-0.0,-0.4825098437698463,-0.4926457513019179,0.0
2019-03-15,-0.0,-0.5452703558313283,1.0,-0.0,-0.4788400658477903,-0.5084968975560339,0.0
2019-03-18,-0.0,-0.5508777301490101,1.0,-0.0,-0.4844866299244744,-0.5161767707695448,0.0
2019-03-19,-0.0,-0.5552751007087859,1.0,-0.0,-0.4635918617102646,-0.5307225536688593,0.0
2019-03-20,-0.0,-0.5400207768515468,1.0,-0.0,-0.46507208553981805,-0.528644183748448,0.0
2019-03-21,-0.0,-0.5406014847095189,1.0,-0.0,-0.47280143910410705,-0.5202310674200006,0.0
2019-03-22,-0.0,-0.5387330247308253,1.0,-0.0,-0.48881102785095004,-0.5299352957724867,0.0
2019-03-25,-0.0,-0.5120370134987416,1.0,-0.0,-0.501919312606452,-0.5281795764801587,0.0
2019-03-26,-0.0,-0.5260783114102172,1.0,-0.0,-0.48829917405934536,-0.534796573875803,0.0
2019-03-27,-0.0,-0.5288468886115286,1.0,-0.0,-0.48562113146030206,-0.5327186122927227,0.0
2019-03-28,-0.0,-0.5284731633722863,1.0,-0.0,-0.48188303884215106,-0.5467307643132944,0.0
2019-03-29,-0.0,-0.5337445294704783,1.0,-0.0,-0.48102270109794487,-0.5445448263506769,0.0
2019-04-01,-0.0,-0.5463010465832135,1.0,-0.0,-0.4853529653191052,-0.5335265750051303,0.0
2019-04-02,-0.0,-0.5546450885998156,1.0,-0.0,-0.49790023558332486,-0.508142988835399,0.0
2019-04-03,-0.0,-0.555908090681132,1.0,-0.0,-0.4970830561383757,-0.5057315388158231,0.0
2019-04-04,-0.0,-0.5536976339239988,1.0,-0.0,-0.4970039946737684,-0.5099610775376421,0.0
2019-04-05,-0.0,-0.5509436877204728,1.0,-0.0,-0.49604758348997086,-0.5278729047042768,0.0
2019-04-08,-0.0,-0.5572073815976255,1.0,-0.0,-0.4957284810943347,-0.528042328042328,0.0
2019-04-09,-0.0,-0.5693508879363136,1.0,-0.0,-0.4511124719330476,-0.5310522555623597,0.0
2019-04-10,-0.0,-0.5498832842788998,1.0,-0.0,-0.44194661524408807,-0.5454937582462194,0.0
2019-04-11,-0.0,-0.5527626696487572,1.0,-0.0,-0.45549738219895286,-0.5332689472881615,0.0
2019-04-12,-0.0,-0.5553412839380868,1.0,-0.0,-0.450367926922101,-0.5316924638416646,0.0
2019-04-15,-0.0,-0.5557640614697976,1.0,-0.0,-0.4480651214687833,-0.5320535578434853,0.0
2019-04-16,-0.0,-0.5491645081009701,1.0,-0.0,-0.4566509218345269,-0.5336736248666768,0.0
2019-04-17,-0.0,-0.5357869052460349,1.0,-0.0,-0.4788786091907279,-0.5270180967873119,0.0
2019-04-18,-0.0,-0.5428062587457066,1.0,-0.0,-0.4817707670779799,-0.5196285459865158,0.0
2019-04-22,-0.0,-0.5439518391918781,1.0,-0.0,-0.48484771185143616,-0.5220907096576706,0.0
2019-04-23,-0.0,-0.5272727272727272,1.0,-0.0,-0.4661064425770308,-0.5531194295900178,0.0
2019-04-24,-0.0,-0.5230538389155922,1.0,-0.0,-0.4626281122046743,-0.5574629332926426,0.0
2019-04-25,-0.0,-0.526890756302521,1.0,-0.0,-0.4711484593837535,-0.5484339190221543,0.0
2019-04-26,-0.0,-0.5142259840913727,1.0,-0.0,-0.49143381603100145,-0.5437997144605343,0.0
2019-04-29,-0.0,-0.5215060625398852,1.0,-0.0,-0.4946266751754946,-0.5365156349712827,0.0
2019-04-30,-0.0,-0.5165920429832417,1.0,-0.0,-0.5064091083535883,-0.5355507227836767,0.0
2019-05-01,-0.0,-0.5234951057215528,1.0,-0.0,-0.5241373994810266,-0.5215425326927524,0.0
2019-05-02,-0.0,-0.517683889161988,1.0,-0.0,-0.5155105948099661,-0.5540865695583554,0.0
2019-05-03,-0.0,-0.5164579236103923,1.0,-0.0,-0.5155004657902909,-0.5557654487113135,0.0
2019-05-06,-0.0,-0.5059085149846145,1.0,-0.0,-0.5160447857678483,-0.563830062317379,0.0
2019-05-07,-0.0,-0.5032620514679232,1.0,-0.0,-0.517915393776213,-0.5677522912028168,0.0
2019-05-08,-0.0,-0.5068365685336917,1.0,-0.0,-0.5164258574788699,-0.5614515753831838,0.0
2019-05-09,-0.0,-0.505776537179189,1.0,-0.0,-0.5210255615000905,-0.5577782946938565,0.0
2019-05-10,-0.0,-0.5082128099173554,1.0,-0.0,-0.5204028925619835,-0.5540547520661158,0.0
2019-05-13,-0.0,-0.5070575181276289,1.0,-0.0,-0.5161148814285346,-0.5572471808634171,0.0
2019-05-14,-0.0,-0.47655830370616675,1.0,-0.0,-0.5291710361408803,-0.5520372407090058,0.0
2019-05-15,-0.0,-0.48860908208612147,1.0,-0.0,-0.5331511467538438,-0.5322827808142208,0.0
2019-05-16,-0.0,-0.49128902058958773,1.0,-0.0,-0.530807745363511,-0.5324171051959332,0.0
2019-05-17,-0.0,-0.483014507638978,1.0,-0.0,-0.5143150596995764,-0.5703684683528052,0.0
2019-05-20,-0.0,-0.4801571003183078,1.0,-0.0,-0.515350652017661,-0.5714652428380738,0.0
2019-05-21,-0.0,-0.47934414451401003,1.0,-0.0,-0.5143436313250539,-0.5722570050292517,0.0
2019-05-22,-0.0,-0.4753194109497665,1.0,-0.0,-0.5179075375853045,-0.5723485042844682,0.0
2019-05-23,-0.0,-0.4742254821501846,1.0,-0.0,-0.5210299548625359,-0.5693732047599508,0.0
2019-05-24,-0.0,-0.47667941576610107,1.0,-0.0,-0.5212670380162743,-0.5690119875760453,0.0
2019-05-28,-0.0,-0.47559661277906085,1.0,-0.0,-0.5195791634590711,-0.5708750320759559,0.0
2019-05-29,-0.0,-0.472981645488384,1.0,-0.0,-0.5195738672827621,-0.5744833782569632,0.0
2019-05-30,-0.0,-0.46998434412134593,1.0,-0.0,-0.5170033108333548,-0.5795754947001001,0.0
2019-05-31,-0.0,-0.471291804625138,1.0,-0.0,-0.5146685146685147,-0.580683247349914,0.0
2019-06-03,-0.0,-0.47911874456882886,1.0,-0.0,-0.5221080611358176,-0.5546184123089506,0.0
2019-06-04,-0.0,-0.47828309941968966,1.0,-0.0,-0.5354960758749392,-0.5426540890150062,0.0
2019-06-05,-0.0,-0.4727719636114842,1.0,-0.0,-0.5572815041938018,-0.5039910802523884,0.0
2019-06-06,-0.0,-0.4735135409013756,1.0,-0.0,-0.5534669267600638,-0.5063967775441441,0.0
2019-06-07,-0.0,-0.46493704692865323,1.0,-0.0,-0.5657637034210861,-0.5128831234897622,0.0
2019-06-10,-0.0,-0.46488642715585143,1.0,-0.0,-0.5599878042583465,-0.5159052797398243,0.0
2019-06-11,-0.0,-0.46734360649045825,1.0,-0.0,-0.5749821410347995,-0.5089549954076947,0.0
2019-06-12,-0.0,-0.4601837672281776,1.0,-0.0,-0.5754211332312404,-0.5166921898928025,0.0
2019-06-13,-0.0,-0.4618848998183167,1.0,-0.0,-0.5748611786381432,-0.5221730341103917,0.0
2019-06-14,-0.0,-0.45737604257278824,1.0,-0.0,-0.5877040372511897,-0.5133807501407154,0.0
2019-06-17,-0.0,-0.46175122288524084,1.0,-0.0,-0.5809153071938946,-0.5183496811534817,0.0
2019-06-18,-0.0,-0.4562882845938949,1.0,-0.0,-0.5831560601788964,-0.5235410205807725,0.0
2019-06-19,-0.0,-0.44046615042551557,1.0,-0.0,-0.5931150808862992,-0.522042474890746,0.0
2019-06-20,-0.0,-0.44264182809181396,1.0,-0.0,-0.5924409529414775,-0.5238619207246858,0.0
2019-06-21,-0.0,-0.43573683938092034,1.0,-0.0,-0.6269734458305295,-0.5254153941715409,0.0
2019-06-24,-0.0,-0.40338780183180684,1.0,-0.0,-0.6337166944213155,-0.5648938384679434,0.0
2019-06-25,-0.0,-0.4099126124951089,1.0,-0.0,-0.6311203860701708,-0.5675492369896961,0.0
2019-06-26,-0.0,-0.40545483045091174,1.0,-0.0,-0.6240660431579498,-0.5829458174408276,0.0
2019-06-27,-0.0,-0.3924601510067114,1.0,-0.0,-0.622430788590604,-0.606779572147651,0.0
2019-06-28,-0.0,-0.4148723348249539,1.0,-0.0,-0.6082126875493551,-0.6092129507765202,0.0
2019-07-01,-0.0,-0.42233202103205014,1.0,-0.0,-0.6001796707797183,-0.6197056569873438,0.0
2019-07-02,-0.0,-0.42179029485653846,1.0,-0.0,-0.603966679888933,-0.6186962845431707,0.0
2019-07-03,-0.0,-0.414492676854623,1.0,-0.0,-0.6166538655083825,-0.6173689646952882,0.0
2019-07-05,-0.0,-0.410669777801347,1.0,-0.0,-0.6223418359229994,-0.6185236251789786,0.0
2019-07-08,-0.0,-0.41311266709102484,1.0,-0.0,-0.6194302991725016,-0.6196690006365372,0.0
2019-07-09,-0.0,-0.40113805573282274,1.0,-0.0,-0.625771112529249,-0.6321261433737502,0.0
2019-07-10,-0.0,-0.3974174270316419,1.0,-0.0,-0.6282749052878716,-0.6422549490422069,0.0
2019-07-11,-0.0,-0.3915215946843854,1.0,-0.0,-0.6383255813953489,-0.6279867109634552,0.0
2019-07-12,-0.0,-0.4081968955985541,1.0,-0.0,-0.6261694662981075,-0.623511588347863,0.0
2019-07-15,-0.0,-0.40585829615466323,1.0,-0.0,-0.6309751434034417,-0.6187858508604206,0.0
2019-07-16,-0.0,-0.40952961764861856,1.0,-0.014212228880521824,-0.6338760142122289,-0.5939173781619558,0.0
2019-07-17,-0.0,-0.4088813523395687,1.0,-0.01383074558846908,-0.6316570399024959,-0.5951989825658418,0.0
2019-07-18,-0.0,-0.4095553202752779,1.0,-0.01588141874007411,-0.6296453149814717,-0.5918475383800952,0.0
2019-07-19,-0.0,-0.4101567663309277,1.0,-0.00978137309329315,-0.637375419673778,-0.5863272265841859,0.0
2019-07-22,-0.0,-0.41177713787546566,1.0,-0.008770771140992789,-0.6343750825562043,-0.5869019628563126,0.0
2019-07-23,-0.0,-0.4104390657274508,1.0,-0.01440601663047508,-0.6388962449022827,-0.584397012870081,0.0
2019-07-24,-0.0,-0.4114704636883337,1.0,-0.02532818124073682,-0.6341837814948126,-0.5756404827440186,0.0
2019-07-25,-0.0,-0.4152167580307725,1.0,-0.022748338232567996,-0.6325838828420858,-0.5777124546489765,0.0
2019-07-26,-0.0,-0.4102292582199396,1.0,-0.022740509345052153,-0.6351988139990469,-0.5791814475565203,0.0
2019-07-29,-0.0,-0.40853545394300866,1.0,-0.023008614976805834,-0.6380119284294234,-0.5812060967528165,0.0
2019-07-30,-0.0,-0.3904040134493249,1.0,-0.02703207557239686,-0.6501307573250787,-0.6009499919944495,0.0
2019-07-31,-0.0,-0.41828129170002676,1.0,-0.02468641579930611,-0.6369362156391781,-0.5888977848945823,0.0
2019-08-01,-0.0,-0.4255443752329234,1.0,-0.015758930948197837,-0.6393281158494383,-0.5813501570569132,0.0
2019-08-02,-0.0,-0.4301473548594895,1.0,-0.0,-0.648898193628043,-0.6050138229057627,0.0
2019-08-05,-0.0,-0.43296021577882665,1.0,-0.0006473364801078894,-0.6534861766689143,-0.6101416048550236,0.0
2019-08-06,-0.0,-0.43369722266816507,1.0,-0.006528602771980521,-0.6265853266977043,-0.6088189650559211,0.0
2019-08-07,-0.0,-0.4384302387835957,1.0,-0.0,-0.6133151300995824,-0.6252007709604883,0.0
2019-08-08,-0.0,-0.4366563102635526,1.0,-0.0,-0.6153846153846153,-0.626339190057853,0.0
2019-08-09,-0.0,-0.43546015877683036,1.0,-0.0,-0.6134826655261821,-0.6240410574429981,0.0
2019-08-12,-0.0,-0.4365002942277858,1.0,-0.0,-0.6146685925212646,-0.6236291659979671,0.0
2019-08-13,-0.0,-0.4173068715322236,1.0,-0.0,-0.6140631668800682,-0.636150234741784,0.0
2019-08-14,-0.0,-0.41994464257199127,1.0,-0.0,-0.6094639910576463,-0.6320061744823547,0.0
2019-08-15,-0.0,-0.4326857263202233,1.0,-0.004606960459116517,-0.5975359342915811,-0.597693887221608,0.0
2019-08-16,-0.0,-0.4353866799989475,1.0,-0.004236507644133358,-0.59418993237376,-0.5975844012314817,0.0
2019-08-19,-0.0,-0.4418959039436694,1.0,-0.005753921336801451,-0.5876619111426394,-0.5920233309687081,0.0
2019-08-20,-0.0,-0.4371167662306903,1.0,-0.00752651385562778,-0.588883917997842,-0.5981210031842944,0.0
2019-08-21,-0.0,-0.44235318858104206,1.0,-0.004652752221229168,-0.5904000841175543,-0.5912412596603754,0.0
2019-08-22,-0.0,-0.44290512174643154,1.0,-0.0069269521410579345,-0.5927791771620488,-0.5812342569269521,0.0
2019-08-23,-0.0,-0.4407868852459017,1.0,-0.009862295081967213,-0.5908196721311476,-0.5814819672131147,0.0
2019-08-26,-0.0,-0.4412046260122635,1.0,-0.017852060748751647,-0.5692220123670798,-0.5589764818504048,0.0
2019-08-27,-0.0,-0.43902943228507196,1.0,-0.015271712447350061,-0.5664487454456187,-0.5632962092043722,0.0
2019-08-28,-0.0,-0.4477998497837404,1.0,-0.006267643935666001,-0.5648390355080158,-0.5710030820232576,0.0
2019-08-29,-0.0,-0.4608785797589736,1.0,-0.0,-0.5585331087210056,-0.5720357651937281,0.0
2019-08-30,-0.0,-0.4635648039903359,1.0,-0.0,-0.5582573454913881,-0.5760527888187462,0.0
2019-09-03,-0.0,-0.4746409743682966,1.0,-0.011452463188511178,-0.550289557742748,-0.5605474329342717,0.0
2019-09-04,-0.0,-0.4552450279474847,1.0,-0.017028467437930586,-0.5531002209801118,-0.574366307032367,0.0
2019-09-05,-0.0,-0.46746912939711527,1.0,-0.01585036837189997,-0.5560340354882225,-0.554840718065788,0.0
2019-09-06,-0.0,-0.4595336076817559,1.0,-0.029194813261899218,-0.56826358154101,-0.5312265445039729,0.0
2019-09-09,-0.0,-0.4628623188405797,1.0,-0.02955486542443064,-0.5677018633540373,-0.5278726708074534,0.0
2019-09-10,-0.0,-0.42853774820558493,1.0,-0.1382092523707235,-0.6123539581914391,-0.4404830512914549,0.0
2019-09-11,-0.0,-0.4421587102177555,1.0,-0.12879501675041877,-0.6031459380234506,-0.4431532663316583,0.0
2019-09-12,-0.0,-0.45379715311820074,1.0,-0.12509502713188456,-0.6017511206647967,-0.440794820038273,0.0
