Date,IWF,IWM,KTOS,MTUM,SPY,VLUE,VXX
2018-12-14,-0.37989794935977667,-1.311254452681236,1.0,-0.0,-1.3240107827091556,-0.7985462597477616,0.0
2018-12-17,-0.3484382508409419,-1.316818837097549,1.0,-0.0,-1.3079769341662661,-0.8321960595867371,0.0
2018-12-18,-0.33790041533393805,-1.3064878025492912,1.0,-0.0,-1.30252542130138,-0.8270396715520123,0.0
2018-12-19,-0.3489595790480746,-1.3061946902654868,1.0,-0.0,-1.3005979430758192,-0.8277923941640756,0.0
2018-12-20,-0.34922146564449313,-1.294462168468168,1.0,-0.0,-1.2967001571353745,-0.8213418408647207,0.0
2018-12-21,-0.3427665515119966,-1.2927925796223556,1.0,-0.0,-1.296957077279826,-0.7998674932563532,0.0
2018-12-24,-0.3166862238911054,-1.2654775874207933,1.0,-0.0,-1.291480873034499,-0.8200891809434405,0.0
2018-12-26,-0.31536675951717735,-1.2710770659238624,1.0,-0.0,-1.2597957288765087,-0.7962395543175487,0.0
2018-12-27,-0.2897371714643304,-1.2178169139996424,1.0,-0.0,-1.1787055247630966,-0.7836134453781513,0.0
2018-12-28,-0.2865309038942479,-1.2206591639871383,1.0,-0.0,-1.177652733118971,-0.780993211861379,0.0
2018-12-31,-0.2899289258414912,-1.2164856287157482,1.0,-0.0,-1.1796969290599437,-0.7839613785704708,0.0
2019-01-02,-0.2882923125027918,-1.2160628936436324,1.0,-0.0,-1.178853799079823,-0.7837137624514227,0.0
2019-01-03,-0.3036967502570292,-1.2124625631397792,1.0,-0.0,-1.1921237316168254,-0.7618345179026418,0.0
2019-01-04,-0.293682286325739,-1.2144099157340944,1.0,-0.0,-1.1893976548218825,-0.7610682598421686,0.0
2019-01-07,-0.2725088462714604,-1.179764973133546,1.0,-0.0,-1.1821239788563191,-0.7340876326940718,0.0
2019-01-08,-0.27620168213709856,-1.162025537107247,1.0,-0.0,-1.1900902078703097,-0.729507125114394,0.0
2019-01-09,-0.2758275261324042,-1.1597560975609758,1.0,-0.0,-1.1895905923344947,-0.730226480836237,0.0
2019-01-10,-0.27769796700187194,-1.1551086152104828,1.0,-0.0,-1.19254712463541,-0.7280048757128553,0.0
2019-01-11,-0.27636791015539985,-1.1535715840334306,1.0,-0.0,-1.1937927131850434,-0.729203847995473,0.0
2019-01-14,-0.2760696061755855,-1.1519037027345285,1.0,-0.0,-1.1926817567272885,-0.7406341314492564,0.0
2019-01-15,-0.2645326171705796,-1.1310317941609633,1.0,-0.0,-1.1738282942042797,-0.7622368535042883,0.0
2019-01-16,-0.27063117217689997,-1.108716187204809,1.0,-0.0,-1.1668097896092744,-0.7474881923572348,0.0
2019-01-17,-0.2825112107623318,-1.0949465332873405,1.0,-0.0,-1.1766126250431184,-0.7577612969989652,0.0
2019-01-18,-0.282389280431567,-1.0852257896110675,1.0,-0.004480988427738624,-1.1811102410162708,-0.7973114069433568,0.0
2019-01-22,-0.0,-1.215368062404734,1.0,-0.0,-1.5487761140500313,-0.7189545413790012,0.0
2019-01-23,-0.0,-1.1657535476917549,1.0,-0.0,-1.565520028740794,-0.7594754805101491,0.0
2019-01-24,-0.0,-1.1105571976882693,1.0,-0.0,-1.593726562844664,-0.7074160674107733,0.0
2019-01-25,-0.0,-1.0433941030835021,1.0,-0.0,-1.8134143596668917,-0.6446094980868783,0.0
2019-01-28,-0.0,-1.025560113600505,1.0,-0.0,-1.8378938827029707,-0.6445025469954471,0.0
2019-01-29,-0.0,-1.007864406779661,1.0,-0.0,-1.845830508474576,-0.6660790960451978,0.0
2019-01-30,-0.0,-1.005112659487829,1.0,-0.0,-1.8453986064609538,-0.6739661569088771,0.0
2019-01-31,-0.0,-1.0234112192017455,1.0,-0.0,-1.7839803618510774,-0.7384762251113738,0.0
2019-02-01,-0.0,-1.0242592508306403,1.0,-0.0,-1.7896773018979566,-0.7375176368849847,0.0
2019-02-04,-0.0,-1.0169029443838604,1.0,-0.0,-1.7928026172300984,-0.7341421301344965,0.0
2019-02-05,-0.0,-1.023241006049029,1.0,-0.0,-1.7866466548414972,-0.7382544230681766,0.0
2019-02-06,-0.0,-1.02292367870463,1.0,-0.0,-1.7855453470390248,-0.7398344400982443,0.0
2019-02-07,-0.0,-1.0147512708787219,1.0,-0.0,-1.78721859114016,-0.7368827160493827,0.0
2019-02-08,-0.0,-1.0069119185121185,1.0,-0.0,-1.8006002455549999,-0.7397571733891137,0.0
2019-02-11,-0.0,-1.0057392102846647,1.0,-0.0,-1.8453168044077135,-0.7403581267217632,0.0
2019-02-12,-0.0,-1.0270133222698565,1.0,-0.0,-1.8363066426958004,-0.746508090167335,0.0
2019-02-13,-0.0,-1.0543163316929587,1.0,-0.0,-1.8178724187094697,-0.7269466035045762,0.0
2019-02-14,-0.0,-1.099900506512301,1.0,-0.0,-1.7566027496382053,-0.6658827785817656,0.0
2019-02-15,-0.0,-1.1159643325940343,1.0,-0.0,-1.749558683745983,-0.6607975376816186,0.0
2019-02-19,-0.0,-1.0781868923298523,1.0,-0.0,-1.7742167806985958,-0.6488566798703637,0.0
2019-02-20,-0.0,-1.094608711450243,1.0,-0.0,-1.7717218512967252,-0.6756597174910297,0.0
2019-02-21,-0.0,-1.0700272479564032,1.0,-0.0,-1.7800181653042686,-0.6913260672116258,0.0
2019-02-22,-0.0,-1.0716717352821026,1.0,-0.0,-1.781126594344333,-0.6862602696200807,0.0
2019-02-25,-0.0,-1.0576485576485577,1.0,-0.0,-1.7957502957502958,-0.6966056966056967,0.0
2019-02-26,-0.0,-1.0591581342434586,1.0,-0.0,-1.797269624573379,-0.6942434584755404,0.0
2019-02-27,-0.0,-1.0693412354684295,1.0,-0.0,-1.7999088215181218,-0.6896740369272852,0.0
2019-02-28,-0.0,-1.0720421799009134,1.0,-0.0,-1.7959638198263714,-0.6772419435480205,0.0
2019-03-01,-0.0,-1.0515788999504483,1.0,-0.0,-1.7983692959142306,-0.654759223388441,0.0
2019-03-04,-0.0,-1.0275595621377978,1.0,-0.0,-1.6371324318523288,-0.6280317664734922,0.0
2019-03-05,-0.0,-1.011652906776746,1.0,-0.0,-1.6537237702098384,-0.6345889232886137,0.0
2019-03-06,-0.0,-1.0107467032026032,1.0,-0.0,-1.6547353998972427,-0.616072957698236,0.0
2019-03-07,-0.0,-0.9906015037593985,1.0,-0.0,-1.677887901572112,-0.6035543403964456,0.0
2019-03-08,-0.0,-0.9835804171694535,1.0,-0.0,-1.729400103430443,-0.5965781761765213,0.0
2019-03-11,-0.0,-0.9829852045256745,1.0,-0.0,-1.7315056570931244,-0.6370757180156658,0.0
2019-03-12,-0.0,-0.9447067649265257,1.0,-0.0,-1.7730903314063808,-0.695070826530162,0.0
2019-03-13,-0.0,-0.9695854577698958,1.0,-0.0,-1.7698514741742406,-0.6941698071381068,0.0
2019-03-14,-0.0,-0.9382694865085153,1.0,-0.0,-1.734288533310454,-0.6172622367122816,0.0
2019-03-15,-0.0,-0.9210289002447718,1.0,-0.0,-1.733671146991884,-0.6395413750161034,0.0
2019-03-18,-0.0,-0.9566932547251604,1.0,-0.0,-1.7325732616611758,-0.6457430206346454,0.0
2019-03-19,-0.0,-0.9612399739865597,1.0,-0.0,-1.710947322783438,-0.6633860828094515,0.0
2019-03-20,-0.0,-0.960648752065397,1.0,-0.0,-1.7113227237151056,-0.6762761979302548,0.0
2019-03-21,-0.0,-0.957695652173913,1.0,-0.0,-1.7518695652173912,-0.6382608695652174,0.0
2019-03-22,-0.0,-0.9428084585809158,1.0,-0.0155976931142957,-1.7879238028661306,-0.6227717581265292,0.0
2019-03-25,-0.0,-0.8353711038401929,1.0,-0.09105390046495608,-1.7747115550198038,-0.604055450318581,0.0
2019-03-26,-0.0,-0.8397892645852226,1.0,-0.1194023405449756,-1.7410286306516387,-0.6181284276892516,0.0
2019-03-27,-0.0,-0.7910710452886885,1.0,-0.14629748873148746,-1.7422193603777636,-0.6131787937325607,0.0
2019-03-28,-0.0,-0.7854648907280486,1.0,-0.15263588947799472,-1.7466270097849046,-0.6257597310228888,0.0
2019-03-29,-0.0,-0.7802032205287179,1.0,-0.1464737793851718,-1.7528631705846895,-0.6259795057263412,0.0
2019-04-01,-0.0,-0.7817138419054194,1.0,-0.1405764584052468,-1.7544442526751813,-0.6380738695201934,0.0
2019-04-02,-0.0,-0.7852694867940735,1.0,-0.19725144943096412,-1.7289671462314795,-0.5831221816620142,0.0
2019-04-03,-0.0,-0.7742977349028941,1.0,-0.20003399770515493,-1.7192639496833964,-0.5560749649398665,0.0
2019-04-04,-0.0,-0.7699484514122609,1.0,-0.2014229114301538,-1.7356537298172368,-0.5532313722148852,0.0
2019-04-05,-0.0,-0.7588034188034187,1.0,-0.21807692307692306,-1.7438034188034188,-0.5528205128205128,0.0
2019-04-08,-0.0,-0.7536615568555446,1.0,-0.21730219052905758,-1.7448652803279388,-0.5542081216106579,0.0
2019-04-09,-0.0,-0.7412177484917205,1.0,-0.23169740276410936,-1.7613709297847762,-0.5445209875486715,0.0
2019-04-10,-0.0,-0.7196791945736103,1.0,-0.23983618446312016,-1.7518023975086388,-0.5547118297000981,0.0
2019-04-11,-0.0,-0.6872731930154122,1.0,-0.2653374887930666,-1.7714212526149513,-0.5452760107586561,0.0
2019-04-12,-0.0,-0.6719230931399418,1.0,-0.2712822026394569,-1.7506008348442046,-0.5225787409874774,0.0
2019-04-15,-0.0,-0.6704187492124828,1.0,-0.2771220966861271,-1.7364022008484188,-0.5161493552858163,0.0
2019-04-16,-0.0,-0.6755428619429628,1.0,-0.2801041622915704,-1.7301020622453696,-0.5143433155529422,0.0
2019-04-17,-0.0,-0.6674648183154799,1.0,-0.28972904851921866,-1.7368620037807183,-0.5067842890149128,0.0
2019-04-18,-0.0,-0.6824395373291273,1.0,-0.28630914826498427,-1.7295057833859095,-0.5078864353312303,0.0
2019-04-22,-0.0,-0.6870994940978078,1.0,-0.27584317032040473,-1.7371416526138281,-0.5157672849915683,0.0
2019-04-23,-0.0,-0.6793986355596732,1.0,-0.27128779583929924,-1.7355765181504252,-0.5249726269687527,0.0
2019-04-24,-0.0,-0.6752700828113835,1.0,-0.25995207869183234,-1.7498423641178695,-0.518558997856152,0.0
2019-04-25,-0.0,-0.6726553624773847,1.0,-0.2713426179155973,-1.750873059283881,-0.5126856565826566,0.0
2019-04-26,-0.0,-0.6516934196150937,1.0,-0.272669972266577,-1.7622069081435416,-0.5154214639885705,0.0
2019-04-29,-0.0,-0.6601793943383806,1.0,-0.3034891375905201,-1.6976629361421989,-0.4532587228439763,0.0
2019-04-30,-0.0,-0.6588094944259327,1.0,-0.3065942654983751,-1.6990415072606853,-0.44929861368217533,0.0
2019-05-01,-0.0,-0.6639529624604251,1.0,-0.30837547798199083,-1.6865260474487067,-0.4528185518687554,0.0
2019-05-02,-0.0,-0.6795144281860542,1.0,-0.299599444126543,-1.6428921768985532,-0.4652987819831603,0.0
2019-05-03,-0.0,-0.684569793582669,1.0,-0.300797057020233,-1.639157980788882,-0.4629470672389127,0.0
2019-05-06,-0.0,-0.640706592689295,1.0,-0.3153965404699739,-1.641889686684073,-0.4816008485639687,0.0
2019-05-07,-0.0,-0.6418050512056795,1.0,-0.32306499653188625,-1.6352360357419724,-0.48006854624831696,0.0
2019-05-08,-0.0,-0.6234522942461762,1.0,-0.35267459739418955,-1.5699603463623857,-0.5001618515820992,0.0
2019-05-09,-0.0,-0.6192751569143552,1.0,-0.35602348653573596,-1.5784571775663088,-0.49564689208341767,0.0
2019-05-10,-0.0,-0.6371939453711247,1.0,-0.35804639595214616,-1.7238540371339135,-0.5688435315809786,0.0
2019-05-13,-0.0,-0.6304081811030504,1.0,-0.37313171925530986,-1.774888558692422,-0.5917751944760073,0.0
2019-05-14,-0.0,-0.542687934984654,1.0,-0.4940561103185925,-1.7114511736480351,-0.5746336402541823,0.0
2019-05-15,-0.0,-0.5421441854430654,1.0,-0.5056004843662155,-1.7163430350733038,-0.5606106474073433,0.0
2019-05-16,-0.0,-0.5406573261751997,1.0,-0.5037754790275413,-1.7502946183056172,-0.5699882152677753,0.0
2019-05-17,-0.0,-0.5267896162922822,1.0,-0.5156891880080412,-1.7276024823004983,-0.6001660693995281,0.0
2019-05-20,-0.0,-0.5268427035061642,1.0,-0.5180554341173385,-1.7271574713648683,-0.5997202063478184,0.0
2019-05-21,-0.0,-0.5277509864094695,1.0,-0.5346777729066199,-1.7166155195089874,-0.6050416483998247,0.0
2019-05-22,-0.0,-0.5071764034587192,1.0,-0.5570381424746521,-1.723785278497125,-0.6012377650002194,0.0
2019-05-23,-0.0,-0.5026967770225828,1.0,-0.5631659723744792,-1.7257180442885331,-0.5934224950668713,0.0
2019-05-24,-0.0,-0.4456226448164052,1.0,-0.6016124791867496,-1.7222416966085357,-0.6122162825343966,0.0
2019-05-28,-0.0,-0.4727874641359523,1.0,-0.5900684175678658,-1.7339218715515339,-0.6172588832487309,0.0
2019-05-29,-0.0,-0.5004170141784821,1.0,-0.5987445678416223,-1.725911944163996,-0.5645494052060928,0.0
2019-05-30,-0.0,-0.4982903734876381,1.0,-0.5922321585130633,-1.7258898825179732,-0.5672453094862353,0.0
2019-05-31,-0.0,-0.5061069036466314,1.0,-0.5962439259291686,-1.7221906054371143,-0.5531672722497045,0.0
2019-06-03,-0.0,-0.5087757501850965,1.0,-0.6143896171769522,-1.7165628674709288,-0.5154827751404556,0.0
2019-06-04,-0.0,-0.5076097858793772,1.0,-0.6050324887706597,-1.710828136583664,-0.5374384021630108,0.0
2019-06-05,-0.0,-0.505356451404724,1.0,-0.6276298240330422,-1.7125586197995095,-0.4568257109667427,0.0
2019-06-06,-0.0,-0.53511114940548,1.0,-0.594692400482509,-1.6900310184387388,-0.4882819231432018,0.0
2019-06-07,-0.0,-0.5695901887118365,1.0,-0.5914410329490003,-1.6702077125707129,-0.48710972923953877,0.0
2019-06-10,-0.0,-0.5751972067761542,1.0,-0.5907582223371697,-1.6510625457993877,-0.4935126514073882,0.0
2019-06-11,-0.0,-0.5721927459337218,1.0,-0.6343393928851004,-1.660607114899539,-0.4818648343046012,0.0
2019-06-12,-0.0,-0.5778747545276021,1.0,-0.6437268164957451,-1.6659393410429848,-0.47641283002400175,0.0
2019-06-13,-0.0,-0.6035554777125842,1.0,-0.6660828443821701,-1.6541728697784395,-0.4548997285226377,0.0
2019-06-14,-0.0,-0.5991860312458973,1.0,-0.6791387685440462,-1.6551573235306989,-0.44273773576648723,0.0
2019-06-17,-0.0,-0.6017319804058783,1.0,-0.6779653603918825,-1.6440255423372987,-0.4500087473757872,0.0
2019-06-18,-0.0,-0.5863734141094868,1.0,-0.689450809956539,-1.6441459238772556,-0.470082093155977,0.0
2019-06-19,-0.0,-0.5839294334488964,1.0,-0.6917101856321588,-1.643480932110414,-0.4693465572475535,0.0
2019-06-20,-0.0,-0.5843939260949705,1.0,-0.6911261300798737,-1.6421486877907487,-0.4710348459580444,0.0
2019-06-21,-0.0,-0.5842227785830367,1.0,-0.6933280625466683,-1.6414108138973074,-0.473360565731102,0.0
2019-06-24,-0.0,-0.5743032010919819,1.0,-0.7056492448593193,-1.6244991413852317,-0.4987010699660957,0.0
2019-06-25,-0.0,-0.5718618143459916,1.0,-0.7099595639943741,-1.6192862165963433,-0.4940664556962025,0.0
2019-06-26,-0.0,-0.5692842679813364,1.0,-0.7048595827097456,-1.6160753587463688,-0.5115767233031077,0.0
2019-06-27,-0.0,-0.5640788255521757,1.0,-0.6976149539302561,-1.6134990962394744,-0.5334391394436362,0.0
2019-06-28,-0.0,-0.5332745702952842,1.0,-0.7086381665932129,-1.6307624504186868,-0.5345526663728515,0.0
2019-07-01,-0.0,-0.539849159793587,1.0,-0.7040532792308032,-1.6299122304062101,-0.5367176818241962,0.0
2019-07-02,-0.0,-0.5508134561968167,1.0,-0.6947224549182134,-1.6212248137207352,-0.5422159516776156,0.0
2019-07-03,-0.0,-0.52587890625,1.0,-0.71728515625,-1.650790127840909,-0.5449662642045454,0.0
2019-07-05,-0.0,-0.5163250820690266,1.0,-0.7174163783160323,-1.6505190311418685,-0.5519031141868512,0.0
2019-07-08,-0.0,-0.5197622321785033,1.0,-0.7129485871445682,-1.6487157876059089,-0.554540212039214,0.0
2019-07-09,-0.0,-0.516139030329865,1.0,-0.7122869160947533,-1.6448970555678548,-0.5543502324551693,0.0
2019-07-10,-0.0,-0.4750463739952301,1.0,-0.7024114477519653,-1.678782793039484,-0.5602861937991344,0.0
2019-07-11,-0.0,-0.46886738256219895,1.0,-0.7134650227584074,-1.6821335454505282,-0.5545980821070309,0.0
2019-07-12,-0.0,-0.464588110777915,1.0,-0.7189539601340625,-1.690597989063327,-0.5358087846180984,0.0
2019-07-15,-0.0,-0.4848538295339301,1.0,-0.7372018166585829,-1.6793068477446098,-0.5080470920234579,0.0
2019-07-16,-0.0,-0.4880490386311519,1.0,-0.7391515258423003,-1.6761774563415064,-0.5065708237784442,0.0
2019-07-17,-0.0,-0.4928335170893054,1.0,-0.7364057331863285,-1.6739140022050716,-0.5069900771775083,0.0
2019-07-18,-0.0,-0.49159793587085965,1.0,-0.732368896925859,-1.6810744056807656,-0.5054470074537997,0.0
2019-07-19,-0.0,-0.4962786805830801,1.0,-0.7431629013079668,-1.6661822345532216,-0.4983044876029418,0.0
2019-07-22,-0.0,-0.44743651594228323,1.0,-0.7147493530985484,-1.6650585500635937,-0.5584842770053946,0.0
2019-07-23,-0.0,-0.4501272041407141,1.0,-0.7171243091499254,-1.6639178875339944,-0.5551364154750418,0.0
2019-07-24,-0.0,-0.4524674869728949,1.0,-0.7327144546131279,-1.6542015150851688,-0.5394754127074485,0.0
2019-07-25,-0.0,-0.4186686468070237,1.0,-0.7457412422468769,-1.6904865903730233,-0.5130165108762121,0.0
2019-07-26,-0.0,-0.3943606384844764,1.0,-0.7590335028942291,-1.7108840554288722,-0.5209173829152781,0.0
2019-07-29,-0.0,-0.3670824914345955,1.0,-0.7606518492488799,-1.7113678292190109,-0.553369059123254,0.0
2019-07-30,-0.0,-0.37304267731040835,1.0,-0.7609982893986578,-1.7027062590464495,-0.5494539234176937,0.0
2019-07-31,-0.0,-0.4129890659992096,1.0,-0.7567294603258246,-1.686778202257059,-0.5347121591358188,0.0
2019-08-01,-0.0,-0.4381278238364697,1.0,-0.7510198710356626,-1.6791244461990613,-0.5183138132210379,0.0
2019-08-02,-0.0,-0.49268269728483366,1.0,-0.6837325302338714,-1.8148792997976566,-0.7143663827584584,0.0
2019-08-05,-0.0,-0.48848792406728686,1.0,-0.6784136829245372,-1.822291138050935,-0.7096137581054411,0.0
2019-08-06,-0.0,-0.4908163265306122,1.0,-0.681307977736549,-1.7618274582560296,-0.7043135435992579,0.0
2019-08-07,-0.0,-0.5083770362463452,1.0,-0.6519701118485172,-1.755604028403026,-0.7250197243235718,0.0
2019-08-08,-0.0,-0.5052734284254053,1.0,-0.644612739859685,-1.7619290991032848,-0.7343307159782558,0.0
2019-08-09,-0.0,-0.48420906824268173,1.0,-0.6376396712531166,-1.7453596823344724,-0.75002308615754,0.0
2019-08-12,-0.0,-0.48289497884862975,1.0,-0.6573478020967445,-1.7291704984366378,-0.7287566672797497,0.0
2019-08-13,-0.0,-0.47190959409594097,1.0,-0.6539206642066421,-1.7506457564575646,-0.7360701107011071,0.0
2019-08-14,-0.0,-0.49157846295444085,1.0,-0.6521398987574781,-1.733087896916705,-0.7251725724804418,0.0
2019-08-15,-0.0,-0.5383948928408573,1.0,-0.6841313269493844,-1.7126310989512086,-0.6248062015503876,0.0
2019-08-16,-0.0,-0.5407069555302166,1.0,-0.6835119726339794,-1.7072291904218928,-0.6295553021664767,0.0
2019-08-19,-0.0,-0.5349674244840311,1.0,-0.6818989475602534,-1.7124242562303524,-0.6267711513052987,0.0
2019-08-20,-0.0,-0.5456734044969339,1.0,-0.6808085396320691,-1.7097433568021803,-0.6061776061776062,0.0
2019-08-21,-0.0,-0.5419469187420468,1.0,-0.6995546264315579,-1.7032357753135792,-0.5999363752045082,0.0
2019-08-22,-0.0,-0.5475834578973593,1.0,-0.6806631335779317,-1.6925759840558048,-0.6087783666259002,0.0
2019-08-23,-0.0,-0.5378739943957335,1.0,-0.6833589442285094,-1.6839464882943143,-0.6144355057398535,0.0
2019-08-26,-0.0,-0.5064608758076095,1.0,-0.6893844221105528,-1.6962042354630296,-0.5946697774587222,0.0
2019-08-27,-0.0,-0.5010533865256175,1.0,-0.6827289434757272,-1.693128333856291,-0.6055403648751624,0.0
2019-08-28,-0.0,-0.4855286738351254,1.0,-0.6964605734767025,-1.7031810035842292,-0.5951164874551971,0.0
2019-08-29,-0.0,-0.4548208875423276,1.0,-0.6998752450543575,-1.699162359650686,-0.6017198360363571,0.0
2019-08-30,-0.0,-0.44442470802433504,1.0,-0.7076246724987788,-1.70029752653315,-0.5883476175673875,0.0
